R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,Dz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
155,25,1600,180,25,1900,200,100,0,0,0,0,7,75,10,10.0,16.0,0.001,0.003,0.03
sysTime,GRawX,GRawY,GRawZ,ARawX,ARawY,ARawZ,APT1X,APT1Y,APT1Z,APT2X,APT2Y,APT2Z,aRawR,aRawP,aPT1R,aPT1P,aPT2R,aPT2P
214.334,98.780,72.524,-32.354,10.317,-0.783,8.952,0.902,-1.095,9.957,1.126,-0.551,9.755,-3.282,-48.968,-6.257,-5.151,-3.218,-6.580
214.345,62.402,40.907,-31.255,-8.557,7.989,10.202,0.827,-0.799,9.965,1.128,-0.653,9.799,30.979,33.455,-4.570,-4.732,-3.792,-6.555
214.356,80.225,74.843,-34.429,7.738,-0.143,7.838,0.685,-0.643,9.943,1.014,-0.649,9.822,-0.747,-44.647,-3.697,-3.936,-3.766,-5.886
214.368,56.542,31.995,-46.881,-10.102,3.233,14.197,0.382,-0.720,9.920,0.952,-0.716,9.829,10.517,34.769,-4.153,-2.203,-4.152,-5.520
214.379,69.971,57.753,-28.692,-3.053,-12.796,3.987,0.102,-1.044,9.813,0.799,-0.726,9.837,-68.604,12.840,-6.076,-0.594,-4.214,-4.636
214.390,57.885,33.338,-31.988,-12.142,-7.666,14.061,-0.129,-1.719,9.723,0.717,-0.897,9.807,-22.434,37.188,-10.031,0.751,-5.214,-4.171
214.402,29.686,89.126,-40.899,11.646,-15.541,2.313,0.419,-1.936,9.752,0.586,-1.012,9.833,-52.644,-36.566,-11.223,-2.415,-5.868,-3.396
214.413,11.985,72.402,-38.336,-6.042,-5.934,16.525,0.796,-1.870,9.829,0.676,-1.150,9.814,-18.648,18.999,-10.744,-4.554,-6.672,-3.916
214.425,1.365,107.437,-53.717,10.655,1.975,6.502,0.938,-1.421,10.079,0.666,-1.195,9.872,8.999,-57.499,-7.997,-5.271,-6.889,-3.833
214.436,-32.204,63.246,-56.647,-4.749,5.087,17.481,0.869,-1.031,10.189,0.734,-1.218,9.911,15.693,14.627,-5.761,-4.853,-6.995,-4.211
214.448,-36.965,69.838,-40.533,-1.005,-14.104,2.809,0.768,-1.213,10.145,0.726,-1.155,9.982,-78.093,4.003,-6.806,-4.305,-6.588,-4.137
214.459,-35.867,47.499,-38.946,-13.249,-7.220,15.146,0.480,-1.619,10.033,0.774,-1.226,9.982,-19.749,38.314,-9.165,-2.705,-6.986,-4.407
214.470,-70.291,114.517,-36.260,14.161,-11.833,3.089,0.886,-1.671,10.019,0.711,-1.251,10.015,-39.248,-49.210,-9.441,-4.992,-7.107,-4.032
214.482,-84.574,97.671,-20.879,1.307,2.270,19.909,1.385,-1.033,10.104,0.856,-1.223,9.993,6.495,-3.735,-5.787,-7.771,-6.960,-4.866
214.493,-108.867,141.984,-41.876,16.992,2.040,6.753,1.760,-0.582,10.232,0.940,-1.093,10.048,6.370,-67.485,-3.213,-9.750,-6.187,-5.320
214.505,-140.118,95.107,-40.777,4.239,16.726,20.441,1.879,0.346,10.327,1.102,-0.930,10.054,38.722,-9.122,1.891,-10.315,-5.259,-6.235
214.516,-133.404,128.556,-35.528,11.596,6.430,4.181,2.045,0.910,10.370,1.210,-0.609,10.134,27.562,-56.545,4.926,-11.120,-3.417,-6.801
214.528,-137.798,86.440,-32.232,2.198,20.161,20.513,1.835,1.540,10.294,1.325,-0.338,10.118,44.363,-4.373,8.385,-10.005,-1.898,-7.461
214.539,-146.099,116.348,-32.598,2.220,7.810,-0.941,1.610,1.725,10.196,1.345,0.006,10.189,72.878,-15.768,9.494,-8.855,0.035,-7.526
214.550,-155.255,88.271,-30.157,3.779,21.411,18.911,1.457,2.128,10.056,1.364,0.275,10.134,48.015,-7.540,11.835,-8.071,1.546,-7.667
214.562,-151.104,97.183,-19.536,3.678,7.795,-3.556,1.385,2.200,9.961,1.332,0.596,10.169,56.749,-23.246,12.345,-7.735,3.327,-7.457
214.573,-134.991,98.037,-24.907,6.876,15.131,18.508,1.464,2.353,9.797,1.343,0.837,10.079,37.484,-16.054,13.369,-8.271,4.710,-7.570
214.585,-145.245,78.627,-13.799,7.091,-2.960,-7.034,1.563,2.022,9.553,1.357,1.090,10.072,-16.516,-42.921,11.807,-9.099,6.127,-7.636
214.596,-97.636,68.861,-6.352,-5.259,1.666,20.692,1.521,1.641,9.181,1.430,1.168,9.871,4.466,14.223,10.007,-9.271,6.686,-8.195
214.607,-82.499,78.627,0.361,0.000,-11.769,-6.308,1.203,1.056,9.085,1.399,1.213,9.804,-61.839,0.000,6.576,-7.499,6.991,-8.064
214.618,-103.496,42.005,-8.672,-8.147,24.709,23.071,1.251,1.535,9.019,1.376,1.104,9.616,45.304,13.557,9.575,-7.791,6.487,-8.099
214.629,-99.223,99.868,-4.765,27.209,4.691,-8.111,1.459,1.604,8.935,1.253,1.213,9.589,9.387,-71.032,10.052,-9.139,7.154,-7.392
214.640,-51.126,44.325,27.828,-16.152,-1.113,10.950,1.354,1.361,8.732,1.399,1.237,9.416,-3.268,55.756,8.764,-8.719,7.409,-8.385
214.652,-19.997,56.654,12.813,-11.503,-4.346,9.836,0.778,0.862,8.800,1.322,1.199,9.295,-16.032,46.951,5.579,-5.032,7.284,-8.036
214.663,-47.586,26.502,22.823,-7.091,7.896,20.477,0.371,0.707,9.112,1.175,1.046,9.217,20.030,17.915,4.438,-2.330,6.431,-7.224
214.675,-34.280,65.932,13.911,18.537,-4.469,-9.390,0.730,0.511,8.867,1.004,1.014,9.254,-12.143,-60.737,3.289,-4.702,6.220,-6.163
214.686,38.476,36.878,49.191,-2.004,-13.673,7.961,0.814,0.016,8.655,1.042,0.885,9.122,-59.048,7.224,0.108,-5.377,5.510,-6.491
214.697,12.230,-6.579,15.864,-15.570,3.168,6.437,0.309,-0.189,8.661,0.958,0.674,9.059,10.656,65.290,-1.254,-2.044,4.237,-6.024
214.709,46.899,19.788,49.557,-0.934,3.118,15.771,0.028,-0.175,8.913,0.786,0.487,8.984,11.170,3.326,-1.125,-0.185,3.093,-5.000
214.720,35.057,10.266,35.274,-2.557,3.420,1.207,0.034,-0.128,8.886,0.657,0.400,9.027,50.434,35.211,-0.827,-0.224,2.533,-4.163
214.732,95.362,17.102,29.170,-1.077,-14.291,4.734,-0.075,-0.369,8.833,0.529,0.319,8.985,-71.268,4.096,-2.396,0.488,2.036,-3.371
214.743,55.688,-6.946,37.105,5.776,16.654,9.139,0.127,-0.168,8.802,0.423,0.138,8.976,57.038,-16.921,-1.100,-0.827,0.881,-2.702
214.754,87.305,12.463,30.757,10.324,-0.718,-6.251,0.453,-0.123,8.586,0.386,0.122,8.967,-3.408,-58.671,-0.826,-3.026,0.785,-2.466
214.766,151.760,-2.307,61.154,-7.774,4.907,21.433,0.438,-0.050,8.753,0.451,0.045,8.849,12.153,19.482,-0.328,-2.871,0.294,-2.920
214.777,116.115,-29.285,49.923,-13.084,12.703,13.551,0.073,0.236,9.050,0.427,0.021,8.879,34.012,35.179,1.499,-0.463,0.139,-2.760
214.788,126.979,17.224,32.344,14.183,0.294,8.916,0.257,0.459,9.174,0.301,0.107,8.922,1.007,-57.858,2.868,-1.607,0.690,-1.938
214.800,117.091,-16.956,36.739,16.094,14.140,12.264,0.719,0.745,9.220,0.317,0.148,8.960,34.963,-40.710,4.612,-4.446,0.948,-2.027
214.811,132.350,-28.308,46.993,-2.543,0.323,6.538,0.952,0.800,9.209,0.456,0.310,9.012,2.640,21.243,4.944,-5.887,1.970,-2.896
214.823,154.446,-8.044,34.908,10.066,-12.933,13.824,1.234,0.580,9.254,0.540,0.437,9.026,-37.118,-28.015,3.559,-7.587,2.773,-3.427
214.834,123.073,-56.996,38.570,-4.440,-6.085,6.258,1.153,0.136,9.256,0.713,0.404,9.086,-38.437,26.974,0.837,-7.107,2.544,-4.489
214.845,150.662,-72.011,38.326,-18.853,-15.045,9.915,0.756,-0.399,9.276,0.813,0.351,9.106,-35.251,46.320,-2.457,-4.658,2.204,-5.102
214.857,137.600,-65.175,10.371,1.868,-12.494,8.765,0.490,-0.547,9.153,0.737,0.219,9.127,-54.375,-6.981,-3.421,-3.063,1.370,-4.621
214.867,94.385,-89.468,29.903,-19.155,3.994,6.646,-0.015,-0.513,9.202,0.722,0.031,9.141,11.151,67.995,-3.194,0.097,0.198,-4.523
214.878,90.479,-45.277,14.277,14.377,8.155,10.159,-0.224,-0.208,9.326,0.474,-0.061,9.158,24.867,-47.843,-1.283,1.380,-0.386,-2.969
214.888,39.330,-52.357,1.338,2.974,5.762,12.322,0.319,-0.149,9.287,0.416,-0.056,9.186,24.458,-12.341,-0.918,-1.973,-0.353,-2.597
214.898,71.069,-46.742,11.348,3.046,-7.623,9.735,0.281,-0.109,9.526,0.413,-0.030,9.223,-36.789,-13.847,-0.658,-1.693,-0.188,-2.564
214.909,28.710,-46.131,-1.835,4.842,3.168,0.467,0.464,-0.221,9.385,0.391,-0.056,9.313,33.092,-56.549,-1.348,-2.833,-0.344,-2.405
214.919,23.338,-26.966,6.953,6.416,3.858,19.550,0.721,0.170,9.299,0.432,-0.053,9.247,10.625,-17.856,1.045,-4.438,-0.332,-2.681
214.929,-4.005,-59.437,-3.056,1.544,-16.504,-0.603,1.095,0.180,9.602,0.539,0.092,9.347,-84.304,-5.346,1.072,-6.510,0.567,-3.302
214.940,3.440,-94.351,-1.835,-15.850,-4.526,8.945,0.434,-0.371,9.233,0.639,0.008,9.356,-13.973,57.715,-2.300,-2.692,0.049,-3.914
214.950,14.427,-68.959,-5.864,2.256,-8.988,7.228,0.033,-0.574,9.377,0.524,-0.082,9.336,-49.913,-11.072,-3.508,-0.207,-0.506,-3.217
214.960,-61.014,-88.491,-12.822,-7.220,7.752,4.584,0.173,-0.958,9.217,0.461,-0.271,9.349,42.210,38.740,-5.939,-1.073,-1.663,-2.824
214.971,-46.731,-84.463,-12.090,-4.828,-0.783,16.920,-0.137,-0.574,9.447,0.399,-0.344,9.300,-2.549,15.918,-3.482,0.829,-2.121,-2.458
214.981,-51.126,-79.946,-31.866,0.840,-1.868,5.927,-0.197,-0.775,9.600,0.277,-0.385,9.367,-17.338,-7.707,-4.618,1.177,-2.359,-1.698
214.991,-78.959,-103.384,-41.998,-4.620,6.940,12.502,-0.123,-0.651,9.127,0.229,-0.485,9.334,27.522,17.914,-4.083,0.770,-2.977,-1.409
215.002,-54.056,-69.325,-38.580,5.999,1.631,15.318,-0.073,-0.154,9.526,0.134,-0.476,9.309,5.664,-21.289,-0.932,0.444,-2.928,-0.824
215.012,-90.067,-79.091,-56.280,2.069,2.557,0.732,0.446,-0.055,9.472,0.131,-0.412,9.402,49.387,-37.891,-0.334,-2.701,-2.513,-0.801
215.022,-90.434,-100.332,-43.341,-7.501,11.517,14.334,0.279,-0.033,9.278,0.218,-0.402,9.369,35.465,22.203,-0.206,-1.726,-2.461,-1.333
215.033,-80.302,-67.006,-41.509,16.827,6.373,10.253,-0.091,0.300,9.519,0.098,-0.306,9.371,17.931,-54.371,1.807,0.550,-1.872,-0.600
215.043,-92.753,-80.678,-31.866,10.483,1.738,2.960,0.694,0.301,9.475,0.108,-0.185,9.426,9.073,-71.903,1.820,-4.192,-1.125,-0.656
215.053,-81.034,-120.230,-24.297,-10.914,-1.559,10.583,0.556,0.261,9.337,0.281,-0.084,9.413,-5.858,45.596,1.604,-3.411,-0.513,-1.714
215.064,-50.760,-114.493,-26.494,4.512,-3.879,13.306,0.103,0.095,9.545,0.264,-0.022,9.393,-15.444,-18.041,0.574,-0.619,-0.138,-1.612
215.074,-51.614,-123.160,-53.106,5.166,-4.282,6.035,0.457,0.049,9.645,0.234,0.010,9.450,-28.340,-34.936,0.293,-2.717,0.065,-1.421
215.084,-71.024,-165.520,-42.120,-15.555,-1.113,12.042,0.610,0.002,9.505,0.374,0.011,9.459,-3.241,52.163,0.017,-3.679,0.068,-2.270
215.095,-35.012,-144.523,-50.909,5.819,0.847,15.986,-0.020,0.035,9.544,0.309,0.008,9.440,2.854,-19.988,0.213,0.122,0.052,-1.879
215.105,-53.934,-131.583,-66.168,16.367,-2.529,10.677,0.528,-0.037,9.787,0.226,0.019,9.486,-7.377,-56.191,-0.221,-3.092,0.120,-1.367
215.115,-50.760,-162.346,-49.444,-8.040,-6.524,1.860,0.714,-0.364,9.559,0.363,-0.000,9.557,-38.347,49.867,-2.176,-4.274,-0.001,-2.177
215.126,-32.815,-156.364,-39.800,-3.312,-3.700,11.108,0.457,-0.496,9.357,0.433,-0.082,9.526,-17.713,15.804,-3.035,-2.793,-0.493,-2.604
215.136,0.144,-145.500,-33.819,-0.330,-5.216,13.874,0.293,-0.619,9.602,0.396,-0.170,9.485,-20.609,1.278,-3.693,-1.750,-1.031,-2.392
215.146,-50.027,-168.694,-35.650,0.445,6.286,-3.793,0.629,-0.710,9.576,0.405,-0.295,9.583,58.747,-3.473,-4.234,-3.755,-1.764,-2.421
215.156,-35.622,-153.556,-47.857,0.395,13.184,20.793,0.802,-0.215,9.357,0.457,-0.343,9.514,32.389,-0.920,-1.314,-4.902,-2.066,-2.750
215.167,4.539,-139.030,-21.733,6.775,-6.445,11.539,0.521,-0.142,9.951,0.491,-0.253,9.531,-25.730,-27.154,-0.819,-2.998,-1.521,-2.952
215.177,-28.298,-150.505,-45.782,12.135,-8.708,0.050,1.141,-0.658,9.429,0.505,-0.251,9.620,-35.680,-54.364,-3.968,-6.890,-1.498,-3.006
215.188,32.860,-173.699,0.849,-25.162,-8.464,9.965,1.170,-0.820,9.231,0.769,-0.341,9.529,-17.375,62.574,-5.044,-7.201,-2.048,-4.613
215.198,-13.527,-141.349,-18.926,8.485,5.776,15.871,0.455,-0.900,9.245,0.663,-0.473,9.451,17.804,-26.688,-5.558,-2.807,-2.862,-4.011
215.209,-6.325,-153.923,-23.565,-1.702,6.689,0.380,0.491,-0.560,9.159,0.635,-0.511,9.436,75.418,14.267,-3.498,-3.068,-3.097,-3.849
215.220,-21.218,-154.655,-14.653,-6.567,14.269,25.772,0.246,0.022,9.395,0.607,-0.498,9.346,28.228,12.573,0.137,-1.501,-3.050,-3.716
215.231,5.638,-102.774,-16.973,21.612,-10.892,-2.859,0.752,-0.316,9.348,0.509,-0.358,9.431,-26.561,-62.509,-1.933,-4.603,-2.172,-3.088
215.242,24.071,-134.391,12.568,-11.582,-2.514,10.044,0.989,-0.169,9.111,0.687,-0.343,9.369,-9.319,48.227,-1.059,-6.202,-2.097,-4.198
215.253,37.377,-102.774,20.869,1.027,-7.091,7.393,0.856,-0.398,9.288,0.701,-0.307,9.348,-43.554,-5.730,-2.444,-5.267,-1.877,-4.293
215.264,8.201,-117.300,12.080,-4.404,4.792,13.421,0.806,-0.490,9.116,0.741,-0.369,9.302,18.749,17.182,-3.068,-5.048,-2.269,-4.557
215.275,46.044,-108.023,18.794,6.588,-12.825,5.043,0.766,-0.653,9.191,0.723,-0.361,9.280,-57.126,-25.564,-4.057,-4.756,-2.227,-4.458
215.286,2.830,-126.700,24.043,-9.412,13.809,12.207,0.626,-0.366,9.055,0.748,-0.454,9.257,41.877,27.065,-2.314,-3.957,-2.803,-4.616
215.297,41.527,-62.611,33.321,6.222,-0.366,4.505,0.466,-0.126,9.167,0.647,-0.383,9.253,-2.732,-54.032,-0.787,-2.913,-2.366,-4.002
215.308,6.614,-78.237,34.542,11.021,9.757,14.477,0.784,0.181,9.186,0.636,-0.334,9.225,28.216,-32.280,1.129,-4.879,-2.075,-3.946
215.320,37.377,-72.743,31.734,10.231,-6.595,-3.204,1.162,0.097,9.029,0.702,-0.182,9.256,-31.615,-54.397,0.613,-7.341,-1.126,-4.340
215.331,77.051,-75.917,65.060,-6.825,-16.841,17.136,1.030,-0.458,9.054,0.821,-0.185,9.156,-42.418,15.867,-2.884,-6.485,-1.154,-5.131
215.343,42.260,-104.483,39.303,-16.734,4.167,12.034,0.500,-0.627,9.208,0.856,-0.314,9.170,11.435,52.752,-3.896,-3.107,-1.957,-5.335
215.354,41.649,-92.886,45.040,-18.760,-0.977,4.878,-0.179,-0.681,9.190,0.740,-0.381,9.184,-2.887,75.184,-4.239,1.117,-2.370,-4.610
215.365,20.287,-46.253,45.650,8.780,14.837,22.129,-0.132,-0.208,9.492,0.520,-0.440,9.180,31.947,-18.248,-1.258,0.797,-2.740,-3.241
215.377,-12.795,-36.365,43.209,13.809,15.419,7.307,0.223,0.318,9.678,0.401,-0.343,9.309,44.644,-39.004,1.885,-1.324,-2.113,-2.469
215.388,26.634,-11.096,51.022,12.933,-17.718,0.122,0.836,0.084,9.440,0.439,-0.172,9.354,-53.899,-36.144,0.509,-5.063,-1.055,-2.689
215.400,36.156,-20.252,66.037,4.928,-5.913,10.741,1.177,-0.208,9.341,0.584,-0.176,9.338,-26.594,-21.910,-1.267,-7.187,-1.082,-3.581
215.411,9.300,-41.859,67.624,-13.163,0.050,3.017,0.856,-0.322,9.251,0.702,-0.187,9.348,0.213,77.125,-1.986,-5.291,-1.148,-4.295
215.422,46.654,3.796,71.408,-2.277,-7.393,14.161,0.632,-0.377,9.345,0.689,-0.189,9.295,-27.282,8.118,-2.311,-3.873,-1.168,-4.240
215.434,6.980,-5.359,55.294,4.145,2.464,14.111,0.657,-0.399,9.580,0.675,-0.239,9.344,9.517,-16.149,-2.385,-3.925,-1.462,-4.132
215.445,30.052,-9.509,47.482,2.026,-17.150,-1.271,0.790,-0.775,9.459,0.705,-0.224,9.410,-82.101,-6.722,-4.672,-4.762,-1.363,-4.289
215.456,53.369,-6.701,62.253,-14.592,-10.238,21.576,0.375,-1.266,9.647,0.740,-0.405,9.376,-21.469,31.441,-7.478,-2.210,-2.471,-4.510
215.468,3.074,-20.740,34.786,-14.348,-3.103,8.823,0.040,-1.543,9.762,0.668,-0.594,9.472,-10.446,56.930,-8.990,-0.235,-3.584,-4.033
215.479,44.091,17.590,44.430,2.881,-21.167,3.606,-0.074,-1.985,9.637,0.526,-0.769,9.510,-77.736,-7.646,-11.646,0.435,-4.621,-3.161
215.491,15.770,-25.135,37.105,-16.906,-6.840,8.658,-0.305,-2.363,9.538,0.489,-1.057,9.514,-19.814,56.898,-13.918,1.783,-6.339,-2.925
215.502,27.977,25.525,23.433,-3.865,-16.353,7.429,-0.616,-2.688,9.533,0.288,-1.282,9.519,-62.913,12.151,-15.724,3.566,-7.670,-1.720
215.513,2.952,21.863,24.654,-1.063,-7.185,7.630,-0.472,-2.812,9.498,0.187,-1.556,9.530,-43.024,5.796,-16.484,2.731,-9.279,-1.112
215.525,15.526,36.634,13.301,-2.988,-14.585,5.898,0.105,-2.644,9.800,0.166,-1.687,9.574,-65.644,10.762,-15.109,-0.592,-10.000,-0.980
215.536,2.830,31.507,-5.009,1.034,1.422,10.317,0.223,-2.528,9.811,0.195,-1.878,9.631,7.815,-5.675,-14.456,-1.261,-11.036,-1.141
215.546,10.399,58.729,-11.235,6.322,-8.341,8.514,0.542,-2.330,9.929,0.209,-1.928,9.664,-38.207,-27.958,-13.194,-3.047,-11.285,-1.216
215.557,-34.890,21.131,-34.429,-4.217,6.222,5.891,0.567,-2.022,9.674,0.311,-1.997,9.714,40.674,26.219,-11.793,-3.287,-11.617,-1.798
215.568,-8.522,51.161,-30.767,13.622,0.855,13.170,0.799,-1.444,9.950,0.308,-1.925,9.714,2.584,-45.930,-8.240,-4.549,-11.211,-1.785
215.580,-48.562,14.294,-42.730,-14.370,6.294,8.988,0.532,-1.621,10.138,0.410,-1.903,9.798,20.382,52.661,-9.079,-2.970,-10.990,-2.358
215.591,-2.907,-9.021,-36.138,2.227,-6.847,12.868,0.066,-1.668,10.216,0.344,-1.856,9.836,-27.682,-8.692,-9.278,-0.370,-10.688,-1.970
215.602,-14.992,-15.857,-29.058,-12.128,-11.244,8.880,0.059,-2.175,10.131,0.340,-1.899,9.910,-36.816,40.266,-12.122,-0.331,-10.848,-1.933
215.614,-20.729,14.539,-12.944,3.103,-21.224,10.971,0.116,-2.644,10.160,0.307,-1.953,9.926,-61.785,-7.405,-14.593,-0.633,-11.134,-1.742
215.625,-49.661,16.614,-27.593,4.361,3.671,10.835,0.639,-2.171,10.136,0.351,-2.020,9.984,17.459,-20.878,-12.073,-3.534,-11.439,-1.976
215.637,-41.238,50.550,-29.546,14.528,0.538,15.419,1.154,-1.281,10.359,0.431,-1.905,10.001,1.457,-43.300,-7.010,-6.314,-10.781,-2.429
215.648,-71.146,12.341,-45.416,-6.337,19.270,11.517,1.039,-0.409,10.288,0.570,-1.723,10.072,55.726,15.771,-2.268,-5.769,-9.701,-3.199
215.659,-48.684,-2.307,-43.341,8.162,10.418,13.895,1.124,0.676,10.578,0.608,-1.398,10.100,32.898,-25.184,3.641,-6.060,-7.873,-3.414
215.671,-63.455,-20.984,-33.575,-17.201,1.020,3.606,0.767,0.245,10.226,0.701,-1.135,10.171,3.324,77.745,1.373,-4.295,-6.356,-3.925
215.682,-32.815,-1.208,-31.499,1.954,-10.461,11.244,0.428,-0.335,10.081,0.670,-0.969,10.127,-42.530,-7.255,-1.902,-2.432,-5.457,-3.774
215.694,-64.676,9.411,-64.704,-5.539,-5.431,5.906,0.665,-0.705,10.064,0.679,-0.919,10.152,-33.871,34.637,-4.005,-3.773,-5.163,-3.818
215.705,-56.497,13.806,-56.280,9.599,-5.288,13.119,0.770,-0.628,10.291,0.675,-0.844,10.150,-18.028,-34.178,-3.486,-4.275,-4.748,-3.796
215.716,-86.039,-11.096,-72.516,-0.524,5.913,10.332,0.906,-0.458,10.348,0.700,-0.809,10.207,29.766,2.524,-2.529,-5.002,-4.527,-3.917
215.728,-50.882,-3.527,-41.509,-0.222,-5.345,14.959,0.552,-0.286,10.521,0.696,-0.709,10.220,-19.672,0.803,-1.557,-3.004,-3.965,-3.890
215.739,-90.800,-21.594,-50.787,-6.351,0.474,9.786,0.395,-0.577,10.427,0.656,-0.695,10.288,2.328,32.971,-3.168,-2.168,-3.862,-3.646
215.750,-34.524,-0.598,-28.692,-4.598,-15.814,15.728,0.185,-0.963,10.522,0.610,-0.695,10.270,-44.004,11.655,-5.231,-1.008,-3.871,-3.397
215.762,-93.363,3.796,-22.588,-1.939,-3.254,12.343,0.346,-1.241,10.453,0.572,-0.780,10.325,-14.607,8.645,-6.771,-1.886,-4.317,-3.165
215.773,-61.624,22.107,-7.939,1.034,-21.246,8.650,0.535,-1.527,10.464,0.574,-0.827,10.318,-67.737,-2.583,-8.298,-2.897,-4.582,-3.179
215.785,-110.698,28.821,-25.274,10.044,7.199,22.165,1.058,-1.150,10.578,0.620,-0.928,10.337,16.488,-23.327,-6.180,-5.683,-5.123,-3.422
215.796,-122.661,21.863,-22.344,1.939,-12.078,-2.981,1.332,-0.915,10.445,0.765,-0.845,10.404,-73.626,-8.867,-4.969,-7.244,-4.635,-4.197
215.807,-146.099,25.647,-6.230,5.561,4.576,27.130,1.573,-0.372,10.671,0.873,-0.797,10.356,9.388,-11.432,-1.979,-8.384,-4.391,-4.808
215.819,-180.036,46.278,-13.799,19.313,20.455,10.504,1.828,0.491,10.843,0.954,-0.652,10.478,42.957,-40.046,2.560,-9.565,-3.551,-5.198
215.830,-121.929,42.127,0.971,0.416,1.580,6.322,1.948,0.923,10.737,1.153,-0.359,10.514,14.014,-3.660,4.837,-10.252,-1.949,-6.261
215.842,-134.136,48.963,5.610,1.551,8.672,21.001,1.782,1.251,10.879,1.243,-0.120,10.521,22.393,-3.909,6.480,-9.249,-0.653,-6.743
215.853,-161.725,62.269,11.348,14.312,19.802,14.463,1.947,1.807,11.095,1.306,0.150,10.629,44.243,-30.286,9.118,-9.832,0.806,-7.010
215.864,-149.273,67.641,3.047,11.029,10.483,6.947,2.122,2.220,11.062,1.403,0.509,10.730,38.826,-41.270,11.158,-10.659,2.698,-7.445
215.876,-130.230,101.089,13.423,16.389,3.836,7.321,2.343,2.306,10.968,1.489,0.836,10.777,12.071,-63.267,11.626,-11.815,4.398,-7.849
215.887,-128.887,75.576,20.503,17.840,10.483,13.213,2.809,2.332,10.952,1.671,1.056,10.792,25.289,-46.630,11.660,-14.092,5.526,-8.768
215.899,-108.867,64.955,47.726,6.495,17.078,7.422,2.980,2.599,10.829,1.920,1.280,10.813,60.024,-19.238,13.037,-14.991,6.651,-10.007
215.910,-88.480,40.784,35.518,-4.296,5.065,5.101,2.727,2.584,10.606,2.118,1.528,10.790,37.234,30.880,13.286,-14.035,7.915,-11.004
215.922,-37.698,61.415,59.689,-5.431,-2.658,14.499,2.176,2.187,10.645,2.165,1.665,10.725,-9.747,20.238,11.387,-11.328,8.656,-11.288
215.933,-30.495,34.070,49.191,-10.619,7.242,17.236,1.518,1.830,10.805,2.121,1.647,10.700,19.693,29.611,9.529,-7.891,8.590,-11.089
215.945,-19.265,34.925,41.988,-17.459,14.614,12.810,0.664,1.881,10.949,1.936,1.648,10.734,34.031,41.957,9.740,-3.425,8.597,-10.117
215.956,7.103,31.995,21.358,-9.002,3.836,12.286,0.001,1.655,11.026,1.607,1.643,10.771,14.145,34.988,8.542,-0.008,8.586,-8.397
215.967,26.146,49.696,48.824,2.205,1.235,16.504,-0.112,1.200,11.179,1.283,1.559,10.815,4.246,-7.595,6.133,0.572,8.153,-6.704
215.979,57.031,40.907,46.627,-3.391,4.447,9.814,-0.087,1.023,11.282,1.079,1.474,10.911,23.197,17.479,5.186,0.441,7.661,-5.602
215.990,98.780,19.666,44.552,-12.890,-12.552,11.014,-0.294,0.670,11.280,0.888,1.399,10.969,-36.532,37.682,3.403,1.496,7.251,-4.598
216.002,143.093,69.228,51.754,-5.597,-16.554,18.681,-0.430,-0.049,11.529,0.668,1.219,11.027,-40.347,12.645,-0.245,2.140,6.302,-3.449
216.013,119.655,36.756,55.050,-3.125,1.975,20.247,-0.432,-0.146,11.794,0.492,0.969,11.122,5.511,8.738,-0.711,2.103,4.981,-2.528
216.024,145.901,39.686,51.998,-6.193,5.827,13.328,-0.472,0.158,11.967,0.341,0.833,11.265,21.638,23.074,0.760,2.262,4.233,-1.734
216.036,148.586,58.851,36.739,-5.094,0.661,14.815,-0.601,0.372,12.000,0.166,0.776,11.378,2.417,18.967,1.778,2.870,3.904,-0.837
216.047,160.305,69.838,38.448,15.196,6.021,14.068,0.536,0.843,12.122,0.100,0.737,11.495,16.220,-44.823,3.978,-2.527,3.674,-0.498
216.059,147.732,53.358,39.913,7.551,10.777,8.270,0.696,0.765,11.913,0.176,0.689,11.589,43.923,-29.083,3.672,-3.338,3.408,-0.870
216.070,171.780,24.182,39.303,-10.791,-0.740,2.213,0.437,0.285,11.522,0.288,0.623,11.613,-3.845,77.838,1.418,-2.174,3.073,-1.421
216.081,179.715,36.756,13.179,-18.034,-9.534,13.493,-0.181,-0.352,11.449,0.264,0.490,11.563,-22.955,47.529,-1.763,0.908,2.428,-1.309
216.093,176.541,57.875,11.226,1.796,-16.547,13.493,-0.136,-1.143,11.450,0.148,0.263,11.541,-50.583,-4.811,-5.704,0.679,1.308,-0.739
216.104,159.573,74.965,12.446,12.760,-5.051,5.920,0.483,-1.441,11.424,0.174,-0.023,11.557,-19.761,-58.651,-7.187,-2.406,-0.117,-0.864
216.115,141.140,44.080,1.582,-12.940,0.517,13.939,0.422,-1.307,11.614,0.306,-0.231,11.546,1.558,42.874,-6.419,-2.069,-1.150,-1.519
216.126,111.842,93.765,-20.635,13.436,-3.391,6.430,0.808,-1.081,11.518,0.281,-0.371,11.587,-12.832,-61.613,-5.351,-3.997,-1.836,-1.392
216.136,93.897,60.316,-12.090,-6.854,18.559,21.095,0.793,-0.269,11.784,0.408,-0.482,11.558,39.939,13.716,-1.308,-3.854,-2.389,-2.023
