R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,Dz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1600,200,25,1900,200,100,0,0,0,0,7,75,10,10.0,16.0,0.001,0.003,0.03
sysTime,GRawX,GRawY,GRawZ,ARawX,ARawY,ARawZ,APT1X,APT1Y,APT1Z,APT2X,APT2Y,APT2Z,aRawR,aRawP,aPT1R,aPT1P,aPT2R,aPT2P
167.280,8.079,28.943,5.000,12.322,7.637,3.333,0.099,-0.390,9.314,0.249,-0.688,9.072,30.908,-55.957,-2.404,-0.611,-4.340,-1.570
167.291,45.068,24.915,35.396,-7.026,-4.469,13.062,0.146,-0.386,9.331,0.306,-0.639,9.083,-16.776,26.989,-2.372,-0.896,-4.028,-1.926
167.303,6.858,49.940,-5.131,9.491,10.540,8.190,0.346,-0.195,9.442,0.220,-0.600,9.157,40.075,-35.431,-1.188,-2.105,-3.753,-1.374
167.314,43.969,45.301,13.301,0.905,8.765,8.658,0.500,0.243,9.449,0.314,-0.493,9.203,45.221,-4.204,1.474,-3.032,-3.066,-1.957
167.325,20.531,69.350,-25.029,2.759,13.788,10.727,0.591,0.634,9.559,0.306,-0.356,9.243,51.250,-8.979,3.793,-3.535,-2.211,-1.897
167.336,7.713,37.366,-4.521,-3.161,16.956,10.540,0.383,1.128,9.669,0.368,-0.173,9.318,57.046,9.002,6.651,-2.255,-1.065,-2.264
167.347,60.449,49.452,-28.692,6.100,10.576,11.625,0.275,1.351,9.812,0.289,0.057,9.369,38.874,-21.223,7.844,-1.592,0.353,-1.771
167.358,21.873,5.749,-6.962,-15.390,9.958,9.692,-0.084,1.232,9.777,0.306,0.209,9.442,28.716,47.943,7.186,0.491,1.269,-1.859
167.369,60.449,37.611,-36.016,6.480,-3.542,6.193,-0.400,0.307,9.758,0.141,0.246,9.484,-21.571,-42.271,1.804,2.350,1.487,-0.852
167.380,22.850,14.294,-32.720,-7.723,4.950,5.776,-0.230,0.166,9.585,0.096,0.172,9.523,27.183,45.457,0.994,1.379,1.037,-0.579
167.391,55.932,42.982,-5.376,1.666,-10.015,11.373,-0.246,-0.263,9.631,0.046,0.141,9.508,-41.086,-6.279,-1.564,1.465,0.851,-0.279
167.401,14.671,39.197,-28.570,5.209,-2.342,1.609,0.105,-0.851,9.872,0.008,0.006,9.601,-23.260,-61.415,-4.934,-0.612,0.038,-0.048
167.411,9.910,35.901,-33.697,-1.616,2.766,13.493,0.182,-0.780,9.786,0.064,-0.153,9.618,11.511,6.697,-4.561,-1.066,-0.915,-0.385
167.422,43.114,47.254,-27.959,9.627,-15.038,11.194,0.497,-0.400,10.102,0.096,-0.131,9.665,-45.548,-27.197,-2.268,-2.816,-0.777,-0.570
167.432,17.113,-1.574,-47.491,-4.174,-19.701,1.451,0.596,-1.485,9.960,0.210,-0.235,9.781,-77.395,11.938,-8.471,-3.388,-1.381,-1.231
167.442,14.915,-13.904,-52.130,-5.187,-13.098,16.123,0.536,-1.745,9.851,0.330,-0.464,9.762,-37.735,14.028,-10.036,-3.072,-2.723,-1.935
167.452,9.178,16.125,-57.745,8.550,-18.400,5.884,0.567,-1.735,10.345,0.322,-0.622,9.856,-60.604,-23.885,-9.511,-3.098,-3.612,-1.870
167.462,-35.989,9.656,-59.576,-11.884,-9.038,0.574,0.992,-2.216,10.154,0.473,-0.883,9.959,-37.242,52.715,-12.263,-5.458,-5.065,-2.712
167.472,-0.953,40.662,-33.208,-9.944,-4.634,12.494,0.230,-1.817,10.137,0.528,-1.075,9.961,-16.191,36.748,-10.167,-1.280,-6.154,-3.022
167.483,-58.694,62.392,-68.610,6.071,-4.045,0.337,0.434,-2.071,10.169,0.460,-1.236,10.035,-33.650,-56.262,-11.507,-2.396,-7.022,-2.609
167.494,-42.092,45.179,-50.055,-5.467,-2.169,13.687,0.499,-1.865,10.141,0.515,-1.371,10.030,-8.379,21.542,-10.415,-2.773,-7.781,-2.917
167.506,-64.432,75.820,-78.864,8.004,2.708,4.030,0.557,-1.549,10.183,0.475,-1.404,10.089,16.826,-58.783,-8.641,-3.098,-7.918,-2.676
167.517,-75.785,49.574,-64.826,-3.068,7.465,19.485,0.422,-1.171,10.239,0.489,-1.440,10.063,20.739,8.368,-6.523,-2.348,-8.139,-2.759
167.528,-88.725,14.294,-83.381,-6.035,0.524,2.536,0.048,-1.278,10.198,0.430,-1.410,10.148,4.582,66.808,-7.148,-0.270,-7.910,-2.405
167.539,-30.129,35.535,-36.871,-4.275,-10.985,21.152,-0.164,-1.584,10.399,0.336,-1.443,10.109,-26.992,10.173,-8.669,0.897,-8.126,-1.889
167.550,-83.109,20.520,-46.637,-7.249,-3.046,2.155,-0.403,-1.880,10.412,0.246,-1.514,10.230,-21.950,62.793,-10.234,2.183,-8.422,-1.365
167.562,-41.238,45.789,-41.143,-9.556,-17.897,15.361,-0.179,-1.961,10.550,0.195,-1.550,10.229,-44.714,22.066,-10.538,0.957,-8.624,-1.085
167.573,-62.235,35.047,-31.744,2.823,-2.270,8.320,-0.299,-1.994,10.236,0.105,-1.667,10.280,-14.496,-18.138,-11.024,1.644,-9.217,-0.580
167.584,-55.643,8.679,-28.692,-20.664,-11.424,9.031,-0.156,-2.122,10.484,0.154,-1.712,10.292,-26.879,54.853,-11.447,0.840,-9.448,-0.848
167.595,-85.551,32.117,-29.058,0.100,-13.946,19.493,-0.687,-2.676,10.838,-0.012,-1.843,10.360,-35.599,-0.240,-13.851,3.523,-10.094,0.069
167.606,-85.429,35.413,0.239,3.966,-0.948,3.024,-0.486,-2.594,10.766,-0.090,-2.006,10.466,-10.771,-51.391,-13.541,2.515,-10.854,0.486
167.618,-75.663,5.871,3.779,-18.228,2.284,17.093,-0.681,-2.223,10.868,-0.096,-2.076,10.495,5.226,46.611,-11.545,3.518,-11.196,0.519
167.629,-110.454,43.470,-14.043,-0.510,-4.325,12.846,-0.826,-1.982,11.011,-0.269,-2.048,10.589,-18.603,2.156,-10.185,4.225,-10.951,1.431
167.640,-107.768,48.841,4.634,20.297,-7.537,6.933,-0.110,-1.937,10.899,-0.338,-2.019,10.665,-19.370,-63.258,-10.084,0.574,-10.721,1.788
167.651,-97.880,33.826,25.997,2.162,0.122,5.934,0.353,-1.773,10.676,-0.189,-1.999,10.688,1.108,-20.028,-9.428,-1.872,-10.598,0.997
167.663,-93.363,-16.345,47.848,-16.439,-4.943,6.437,0.128,-1.671,10.510,-0.029,-1.927,10.669,-15.649,63.755,-9.037,-0.692,-10.244,0.153
167.674,-69.681,3.552,31.368,-21.878,-11.668,12.516,-0.640,-1.859,10.554,-0.068,-1.888,10.640,-24.853,51.996,-9.979,3.424,-10.066,0.364
167.686,-83.353,11.609,21.846,-10.626,-10.597,13.450,-1.142,-2.041,10.622,-0.259,-1.909,10.625,-31.742,31.838,-10.823,6.032,-10.190,1.377
167.697,-105.693,34.803,22.456,5.697,-1.300,13.551,-1.160,-2.067,10.774,-0.491,-1.980,10.646,-5.058,-22.722,-10.806,6.039,-10.529,2.600
167.709,-125.957,50.428,37.471,23.308,13.701,5.087,-0.259,-1.441,10.660,-0.557,-1.970,10.684,29.885,-57.939,-7.700,1.380,-10.443,2.939
167.720,-88.725,48.475,57.736,13.450,7.098,2.658,0.435,-0.912,10.403,-0.421,-1.816,10.672,27.387,-60.626,-5.008,-2.390,-9.658,2.229
167.731,-48.928,43.348,65.182,-0.050,-5.403,2.874,0.651,-0.816,10.179,-0.211,-1.611,10.612,-62.018,0.471,-4.580,-3.654,-8.637,1.129
167.743,-45.510,65.321,48.336,-3.973,-10.008,10.712,0.506,-1.107,10.144,-0.081,-1.508,10.515,-41.238,15.171,-6.226,-2.845,-8.170,0.440
167.754,-61.502,73.867,48.092,10.303,2.414,11.532,0.670,-1.094,10.145,-0.019,-1.494,10.440,8.877,-41.190,-6.144,-3.758,-8.151,0.104
167.766,-75.663,68.984,65.915,14.966,18.882,8.377,1.183,-0.416,10.142,0.148,-1.396,10.397,47.773,-35.941,-2.334,-6.652,-7.654,-0.810
167.777,-41.360,44.691,73.972,0.675,8.844,6.279,1.407,0.127,10.026,0.405,-1.148,10.344,54.497,-3.564,0.722,-7.996,-6.334,-2.230
167.789,11.985,44.080,61.642,-9.196,-5.467,7.271,1.254,0.174,9.897,0.619,-0.874,10.258,-25.015,45.333,1.002,-7.225,-4.863,-3.447
167.800,27.733,34.681,63.839,-8.758,-2.507,20.807,0.745,0.032,10.215,0.674,-0.731,10.190,-6.341,22.691,0.180,-4.177,-4.100,-3.780
167.811,4.783,34.437,61.886,0.000,19.737,17.438,0.505,0.576,10.598,0.639,-0.589,10.243,48.563,0.000,3.110,-2.728,-3.290,-3.570
167.822,17.235,42.738,54.562,2.881,13.859,11.963,0.507,1.188,10.803,0.588,-0.298,10.347,48.425,-8.947,6.273,-2.676,-1.652,-3.256
167.834,45.922,86.684,45.773,21.346,-5.985,9.326,1.068,1.206,10.763,0.579,0.012,10.423,-14.416,-62.597,6.367,-5.639,0.070,-3.183
167.845,57.885,39.564,51.388,16.690,5.137,10.209,1.617,1.316,10.675,0.724,0.230,10.474,14.719,-55.625,6.954,-8.554,1.256,-3.956
167.857,83.521,29.798,61.032,-8.794,-4.533,3.808,1.509,1.099,10.466,0.932,0.433,10.496,-25.330,56.078,5.936,-8.164,2.357,-5.073
167.868,129.054,32.361,45.528,-8.162,-7.889,15.038,1.048,0.837,10.410,0.999,0.533,10.429,-24.765,25.683,4.579,-5.735,2.914,-5.468
167.880,95.972,3.064,32.955,-6.064,14.643,16.489,0.565,0.907,10.540,0.941,0.530,10.442,39.829,15.383,4.915,-3.060,2.897,-5.148
167.891,116.237,2.331,13.667,1.286,-4.584,-1.472,0.443,0.636,10.380,0.838,0.585,10.484,-66.932,-14.962,3.507,-2.444,3.190,-4.569
167.901,109.278,13.074,16.963,-15.433,13.780,20.980,-0.076,0.664,10.454,0.761,0.500,10.419,27.897,31.600,3.638,0.417,2.745,-4.177
167.912,92.554,10.632,-15.996,-0.337,7.652,3.441,-0.379,0.763,10.345,0.527,0.543,10.463,65.713,2.305,4.222,2.095,2.971,-2.884
167.923,141.384,-9.875,3.901,-9.944,-4.052,10.978,-0.662,0.382,10.179,0.393,0.501,10.380,-15.307,40.375,2.145,3.722,2.767,-2.169
167.934,88.770,-6.946,-38.824,1.781,11.431,6.969,-0.310,0.402,10.010,0.193,0.422,10.353,57.847,-7.584,2.303,1.773,2.339,-1.072
167.945,136.013,-4.504,-1.957,-12.286,-6.775,9.807,-0.611,-0.121,10.002,0.145,0.341,10.269,-23.327,45.889,-0.693,3.500,1.903,-0.811
167.956,80.225,-17.932,-34.917,-1.408,-1.602,4.188,-0.706,-0.683,9.800,-0.039,0.167,10.225,-19.938,17.441,-3.981,4.115,0.940,0.218
167.967,103.907,4.528,-17.705,-11.697,-6.315,10.863,-0.996,-0.748,9.863,-0.106,0.001,10.138,-21.595,42.970,-4.320,5.754,0.006,0.601
167.977,74.487,28.333,-28.448,10.748,-4.447,1.149,-0.607,-1.044,9.717,-0.271,-0.144,10.111,-22.374,-66.893,-6.126,3.560,-0.816,1.539
167.988,47.509,42.738,-29.912,-1.882,9.074,13.349,-0.214,-0.720,9.675,-0.257,-0.297,10.024,33.961,6.655,-4.257,1.267,-1.702,1.468
167.998,43.603,59.950,-25.884,10.253,-0.589,10.612,-0.179,0.070,10.105,-0.279,-0.227,10.006,-2.287,-43.991,0.399,1.018,-1.304,1.598
168.008,1.609,50.428,-33.941,5.575,13.673,7.824,-0.007,0.550,10.203,-0.264,-0.115,10.074,54.932,-19.499,3.090,0.043,-0.658,1.504
168.019,24.925,61.049,-37.847,7.228,10.784,26.527,-0.110,1.396,10.585,-0.268,0.093,10.065,21.428,-14.173,7.519,0.594,0.532,1.529
168.029,-8.156,23.572,-43.096,0.107,-4.124,6.775,0.052,0.935,10.966,-0.232,0.325,10.241,-31.341,-0.778,4.879,-0.275,1.822,1.301
168.039,-19.631,3.796,-36.749,-0.768,6.567,19.629,-0.178,1.039,10.947,-0.202,0.400,10.332,18.494,2.128,5.426,0.932,2.222,1.123
168.050,-16.457,9.778,-56.647,-4.124,-13.867,10.231,-0.161,0.351,11.147,-0.196,0.481,10.450,-51.523,13.465,1.805,0.828,2.638,1.078
168.060,-41.726,-30.750,-25.762,-8.794,-8.176,9.125,-0.601,-0.259,10.991,-0.183,0.350,10.557,-32.846,35.687,-1.348,3.133,1.902,0.993
168.070,-42.581,11.365,-63.727,2.924,-24.939,4.490,-0.321,-1.058,10.871,-0.238,0.221,10.637,-77.912,-6.586,-5.559,1.684,1.193,1.282
168.081,-86.771,-5.725,-55.548,-7.968,-8.650,11.373,0.013,-1.560,10.802,-0.145,-0.087,10.651,-31.936,29.159,-8.224,-0.072,-0.470,0.784
168.092,-97.148,22.473,-66.657,7.249,-23.064,-1.623,0.152,-2.370,10.432,-0.132,-0.338,10.697,-72.181,-17.417,-12.808,-0.816,-1.813,0.711
168.103,-94.096,15.637,-52.862,-3.175,0.373,21.447,0.349,-1.814,10.586,-0.025,-0.635,10.616,0.987,8.425,-9.723,-1.862,-3.428,0.136
168.114,-127.544,7.824,-87.165,7.278,-3.254,0.021,0.295,-1.503,10.776,-0.008,-0.742,10.720,-24.105,-65.939,-7.941,-1.555,-3.964,0.043
168.125,-103.007,3.186,-37.603,-5.381,-4.699,19.622,0.154,-1.187,10.830,0.055,-0.830,10.660,-13.010,14.941,-6.258,-0.812,-4.455,-0.299
168.137,-152.325,-0.720,-43.585,0.172,13.457,11.266,0.113,-0.806,10.633,0.043,-0.893,10.693,50.087,-0.563,-4.339,-0.610,-4.777,-0.232
168.148,-71.268,24.060,-12.944,-0.847,-11.589,3.132,0.064,-0.678,10.389,0.072,-0.807,10.633,-74.393,4.041,-3.738,-0.352,-4.341,-0.391
168.159,-117.534,-11.584,-37.969,-13.910,10.590,23.387,-0.416,-0.707,10.623,0.035,-0.848,10.591,21.276,28.463,-3.807,2.242,-4.584,-0.193
168.171,-98.368,19.788,-47.735,9.577,-10.957,-7.867,-0.319,-0.800,10.297,-0.077,-0.770,10.628,-41.498,-35.393,-4.445,1.774,-4.145,0.414
168.182,-59.549,-22.327,-21.856,-14.255,-15.857,12.875,-0.476,-1.300,10.050,-0.036,-0.844,10.489,-39.560,34.928,-7.370,2.694,-4.603,0.196
168.194,-68.216,-38.441,-34.673,-12.487,0.215,8.212,-0.904,-1.517,9.997,-0.177,-0.978,10.429,0.826,56.688,-8.598,5.111,-5.363,0.971
168.205,-52.591,-24.402,-19.658,0.546,-19.004,8.327,-1.004,-1.863,9.964,-0.325,-1.079,10.355,-66.326,-1.508,-10.544,5.664,-5.948,1.792
168.217,-53.445,-39.295,-31.255,-8.284,-10.037,6.797,-0.974,-2.183,9.865,-0.399,-1.258,10.302,-43.149,34.365,-12.428,5.509,-6.964,2.202
168.228,-21.218,-31.849,-13.432,-3.089,-13.342,6.071,-1.080,-2.319,9.764,-0.512,-1.429,10.205,-62.984,11.907,-13.291,6.150,-7.970,2.849
168.239,-58.939,-65.297,-16.240,-13.651,11.668,20.894,-1.285,-1.959,9.887,-0.592,-1.632,10.112,25.069,29.717,-11.122,7.269,-9.157,3.310
168.251,-48.562,-33.924,-15.996,5.087,-1.207,1.350,-1.179,-1.482,9.862,-0.749,-1.585,10.114,-12.923,-70.434,-8.494,6.745,-8.891,4.187
168.262,-1.564,-23.181,4.145,5.683,-5.970,16.662,-0.878,-1.290,9.911,-0.796,-1.533,10.044,-18.744,-17.810,-7.394,5.027,-8.655,4.481
168.273,3.929,-40.882,9.639,-2.953,-7.264,-2.090,-0.736,-1.378,9.709,-0.781,-1.476,10.063,-63.553,21.349,-8.062,4.297,-8.328,4.394
168.285,16.014,-11.706,20.259,4.684,-2.737,13.134,-0.513,-1.291,9.644,-0.772,-1.486,9.948,-11.112,-19.257,-7.617,3.019,-8.477,4.392
168.296,-37.698,-38.196,12.935,8.442,21.476,7.005,-0.154,-0.574,9.613,-0.698,-1.429,9.923,62.973,-20.502,-3.419,0.922,-8.182,3.988
168.307,9.422,-40.882,24.287,2.543,-6.639,1.386,0.121,-0.335,9.457,-0.547,-1.180,9.870,-66.459,-20.567,-2.030,-0.737,-6.814,3.153
168.319,69.238,-50.648,50.900,-7.723,-16.180,18.551,0.089,-0.577,9.479,-0.376,-1.029,9.738,-38.860,17.428,-3.489,-0.538,-6.032,2.205
168.330,10.887,-91.787,27.217,-19.586,9.606,8.377,-0.592,-0.455,9.609,-0.336,-1.005,9.741,24.284,56.973,-2.711,3.523,-5.891,1.969
168.341,10.887,-58.705,20.259,-11.510,5.985,4.289,-1.042,-0.188,9.424,-0.445,-0.902,9.703,25.990,57.421,-1.137,6.314,-5.312,2.619
168.353,15.648,-26.111,47.359,7.522,11.043,14.276,-0.882,0.248,9.490,-0.566,-0.761,9.640,34.402,-22.637,1.492,5.312,-4.508,3.353
168.364,33.715,-51.258,56.515,-7.551,7.989,13.522,-0.925,0.626,9.642,-0.573,-0.538,9.629,27.301,25.690,3.701,5.475,-3.197,3.407
168.376,39.574,-72.011,41.378,-15.627,-10.784,13.737,-1.345,0.438,9.832,-0.671,-0.319,9.645,-27.412,41.842,2.533,7.785,-1.891,3.983
168.387,17.357,-47.474,35.274,1.041,2.917,16.360,-1.478,0.402,10.012,-0.864,-0.243,9.688,10.094,-3.589,2.278,8.396,-1.436,5.097
168.399,-2.540,-36.610,51.754,12.228,15.174,5.669,-0.985,0.821,9.952,-0.947,-0.100,9.771,48.411,-37.068,4.696,5.636,-0.584,5.539
168.410,43.603,-21.961,51.266,7.494,-9.944,4.742,-0.522,0.810,9.780,-0.908,0.149,9.789,-48.297,-34.241,4.734,3.049,0.870,5.301
168.421,56.909,-39.539,54.318,1.796,-15.799,15.440,-0.293,0.156,9.841,-0.802,0.199,9.774,-45.489,-4.650,0.908,1.706,1.164,4.691
168.433,14.915,-64.809,37.227,-3.786,-0.596,6.452,-0.291,-0.120,9.833,-0.699,0.120,9.822,-4.559,30.316,-0.702,1.699,0.699,4.076
168.444,14.305,-49.427,31.734,7.465,2.866,2.593,0.199,0.135,9.528,-0.613,0.096,9.792,19.948,-62.653,0.813,-1.199,0.561,3.587
168.455,10.276,-18.909,42.721,13.917,11.884,13.206,0.569,0.434,9.500,-0.467,0.088,9.711,31.790,-38.093,2.612,-3.427,0.523,2.754
168.467,11.375,-37.098,39.425,-3.226,6.710,6.789,0.619,0.749,9.506,-0.238,0.212,9.696,41.777,18.681,4.498,-3.717,1.255,1.410
168.478,40.307,-19.153,46.139,-2.098,-13.084,10.001,0.529,0.625,9.562,-0.088,0.364,9.652,-52.034,7.263,3.741,-3.161,2.161,0.522
168.490,25.047,-48.939,45.895,-6.574,-2.241,18.990,0.369,0.294,9.885,0.020,0.347,9.658,-6.368,18.983,1.708,-2.142,2.062,-0.120
168.501,29.564,-50.892,25.386,-4.073,-12.516,0.625,0.157,-0.102,9.822,0.047,0.348,9.748,-71.809,18.017,-0.599,-0.918,2.045,-0.278
168.512,55.932,-43.446,33.443,0.229,-12.236,10.677,0.051,-0.626,9.679,0.058,0.193,9.710,-48.910,-0.811,-3.704,-0.302,1.139,-0.343
168.524,10.765,-55.043,17.207,-11.316,1.695,1.551,-0.197,-0.861,9.371,0.075,-0.020,9.698,8.448,78.557,-5.253,1.203,-0.119,-0.445
168.535,68.140,-32.337,25.630,-7.522,-5.072,14.154,-0.627,-0.800,9.483,-0.019,-0.154,9.602,-17.569,26.592,-4.818,3.775,-0.922,0.117
168.546,-4.005,-70.546,-1.591,-10.138,10.447,16.482,-0.902,-0.670,9.549,-0.144,-0.314,9.577,28.377,27.466,-4.003,5.390,-1.882,0.864
168.558,27.855,-34.900,-3.789,10.411,-11.108,-2.730,-0.713,-0.678,9.436,-0.293,-0.321,9.589,-45.926,-42.328,-4.103,4.315,-1.919,1.753
168.569,23.827,-56.996,14.522,-15.124,0.502,16.417,-0.771,-0.707,9.337,-0.273,-0.428,9.496,1.291,42.660,-4.317,4.712,-2.583,1.651
168.581,-5.836,-32.703,-15.141,1.652,5.115,8.521,-0.584,-0.475,9.453,-0.378,-0.456,9.493,30.528,-9.444,-2.877,3.536,-2.750,2.283
168.592,-14.504,-53.944,-32.110,5.295,4.972,6.983,-0.255,-0.096,9.374,-0.348,-0.423,9.490,29.581,-31.719,-0.589,1.560,-2.552,2.100
168.603,-5.226,-23.914,-24.907,2.306,4.038,10.490,0.008,0.287,9.628,-0.308,-0.309,9.480,20.614,-11.601,1.710,-0.049,-1.871,1.862
168.615,-57.230,-64.931,-44.561,-0.129,19.608,19.176,-0.027,0.931,9.747,-0.266,-0.194,9.495,45.659,0.270,5.463,0.159,-1.172,1.605
168.626,-41.848,-71.767,-65.314,6.818,3.456,1.602,0.244,1.485,9.699,-0.219,0.082,9.546,26.275,-60.840,8.709,-1.426,0.495,1.315
168.638,-41.604,-119.254,-70.929,-20.154,8.701,22.209,-0.292,1.173,9.830,-0.149,0.199,9.535,16.187,40.216,6.806,1.694,1.200,0.898
168.649,-23.903,-110.586,-60.797,9.419,-11.560,-1.774,-0.606,0.570,9.783,-0.273,0.314,9.621,-50.362,-38.866,3.334,3.542,1.870,1.631
168.660,-28.664,-116.812,-67.267,-19.155,-17.452,9.692,-0.557,-0.409,9.626,-0.221,0.244,9.605,-39.129,43.838,-2.431,3.310,1.456,1.324
168.672,-55.398,-59.804,-74.836,19.399,-0.287,19.112,-0.135,-0.223,10.068,-0.318,0.172,9.643,-0.604,-45.447,-1.270,0.771,1.026,1.891
168.683,-68.704,-78.481,-72.150,-2.277,3.743,1.422,0.222,0.317,10.187,-0.199,0.205,9.788,54.372,29.644,1.785,-1.253,1.204,1.167
168.695,-40.872,-75.551,-68.000,-6.143,11.309,25.212,-0.278,0.884,10.459,-0.185,0.269,9.796,23.560,12.540,4.835,1.519,1.576,1.082
168.706,-80.668,-120.596,-86.311,6.559,5.144,-1.135,-0.258,0.878,10.347,-0.261,0.379,9.973,37.713,-51.258,4.851,1.425,2.178,1.502
168.717,-17.800,-75.063,-59.454,-2.385,-7.055,6.725,-0.295,0.545,10.122,-0.206,0.426,9.970,-44.699,13.758,3.084,1.669,2.449,1.185
168.729,-55.032,-93.862,-101.082,-10.806,6.674,13.824,-0.312,0.544,10.278,-0.209,0.414,10.013,20.838,35.161,3.032,1.737,2.370,1.196
168.740,-58.206,-91.665,-111.946,3.973,9.031,14.463,-0.403,0.839,10.466,-0.248,0.447,10.083,31.069,-13.123,4.583,2.202,2.539,1.409
168.752,-28.054,-110.831,-105.965,5.683,-5.870,2.256,-0.327,0.630,10.382,-0.296,0.511,10.156,-43.853,-42.126,3.473,1.806,2.881,1.671
168.763,9.056,-151.603,-75.202,-19.464,-6.955,16.209,-0.727,-0.135,10.382,-0.252,0.395,10.152,-15.361,47.841,-0.748,4.008,2.233,1.427
168.774,24.925,-111.441,-66.046,-5.108,-16.496,7.896,-0.815,-0.897,10.378,-0.351,0.249,10.202,-60.343,15.614,-4.927,4.476,1.398,1.972
168.786,5.516,-104.361,-52.252,-10.554,-7.709,17.790,-0.928,-1.258,10.520,-0.393,0.007,10.223,-20.450,28.577,-6.800,5.012,0.040,2.207
168.797,-9.743,-83.974,-71.173,7.242,-7.810,6.581,-0.635,-1.072,10.742,-0.499,-0.109,10.347,-38.612,-35.359,-5.695,3.370,-0.607,2.764
168.809,9.422,-67.494,-60.187,8.356,-5.194,17.380,-0.140,-0.976,10.933,-0.450,-0.244,10.414,-15.083,-24.745,-5.103,0.733,-1.343,2.475
168.820,-12.917,-63.466,-71.296,8.844,1.587,7.436,0.249,-0.631,11.109,-0.381,-0.281,10.579,7.828,-49.338,-3.254,-1.287,-1.526,2.063
168.831,33.471,-36.976,-62.750,14.822,-11.790,10.784,0.703,-0.707,11.089,-0.252,-0.316,10.652,-32.766,-42.871,-3.646,-3.624,-1.699,1.356
168.843,9.300,-76.284,-41.754,8.341,9.010,15.368,0.907,-0.511,11.220,-0.082,-0.413,10.748,27.273,-25.103,-2.602,-4.620,-2.206,0.439
168.854,14.061,-69.692,-39.678,-0.273,4.152,4.828,0.635,-0.303,11.300,0.037,-0.402,10.880,40.674,2.456,-1.539,-3.221,-2.122,-0.194
168.866,17.845,-40.150,-37.115,2.047,2.744,14.118,0.380,-0.119,11.298,0.059,-0.372,10.932,10.895,-8.107,-0.606,-1.929,-1.954,-0.311
168.877,3.074,-16.467,-12.212,22.604,12.106,15.670,0.802,0.285,11.519,0.075,-0.307,11.019,23.769,-48.804,1.417,-3.985,-1.597,-0.393
168.888,24.925,-36.732,5.488,11.553,13.407,17.969,0.940,0.820,11.823,0.183,-0.150,11.137,32.127,-27.276,3.961,-4.541,-0.772,-0.943
168.900,40.795,-63.466,26.485,4.160,13.680,12.149,0.872,1.240,11.796,0.301,0.046,11.260,46.833,-12.816,5.987,-4.209,0.235,-1.535
168.911,48.974,-52.967,57.736,-3.168,9.477,7.608,0.721,1.498,11.552,0.419,0.272,11.318,49.010,14.619,7.379,-3.546,1.380,-2.124
168.923,66.430,-52.113,77.146,8.176,3.420,8.614,1.229,1.374,11.323,0.564,0.469,11.318,16.071,-41.438,6.885,-6.154,2.373,-2.853
168.934,68.384,-53.334,76.657,-5.079,-15.117,9.541,1.303,0.734,11.238,0.760,0.604,11.310,-54.460,15.870,3.714,-6.605,3.052,-3.845
168.945,63.623,-78.969,79.343,-10.447,-9.383,11.014,1.035,0.368,11.323,0.884,0.605,11.311,-31.737,35.847,1.854,-5.223,3.058,-4.469
168.957,54.101,-69.203,83.738,-12.688,9.534,20.728,0.273,0.500,11.664,0.830,0.549,11.325,21.431,29.094,2.457,-1.340,2.769,-4.193
168.968,36.034,-91.177,85.813,-13.335,11.014,18.688,-0.370,0.893,11.845,0.684,0.578,11.395,25.643,31.596,4.311,1.786,2.900,-3.432
168.980,8.323,-49.794,107.176,5.834,5.985,5.230,0.074,0.927,11.618,0.569,0.614,11.465,37.392,-36.296,4.565,-0.367,3.066,-2.839
168.991,18.700,2.453,113.402,8.816,-0.079,10.576,0.742,0.759,11.396,0.602,0.666,11.446,-0.329,-39.832,3.808,-3.721,3.331,-3.010
169.003,23.216,-56.141,107.176,6.739,-7.896,12.674,1.364,0.627,11.435,0.754,0.724,11.448,-28.829,-24.303,3.119,-6.798,3.612,-3.766
169.014,47.875,-49.427,116.087,-11.920,-2.902,13.256,0.936,0.479,11.532,0.860,0.694,11.444,-9.252,41.316,2.373,-4.642,3.463,-4.292
169.025,13.084,-58.461,76.779,-18.429,4.857,23.243,-0.044,0.575,11.812,0.778,0.667,11.464,9.303,37.835,2.791,0.216,3.325,-3.882
169.036,-17.555,-29.041,67.258,-5.352,4.397,10.303,-0.272,0.672,11.828,0.568,0.665,11.551,20.753,25.552,3.253,1.318,3.295,-2.812
169.047,-23.659,-12.561,71.896,-6.603,8.521,15.433,-0.847,0.922,11.785,0.328,0.693,11.575,26.927,20.543,4.464,4.101,3.428,-1.622
169.058,-51.858,-24.524,79.953,-3.628,-8.722,9.972,-1.005,0.694,11.696,0.110,0.754,11.610,-39.437,15.323,3.387,4.907,3.720,-0.545
169.070,-38.918,0.988,84.592,1.896,-13.788,2.888,-0.688,0.076,11.331,-0.033,0.690,11.598,-75.968,-7.672,0.388,3.478,3.407,0.162
169.081,-21.706,9.045,92.405,15.232,-7.594,3.901,0.091,-0.423,10.979,-0.073,0.514,11.517,-25.793,-60.759,-2.211,-0.479,2.559,0.363
169.093,-40.505,25.769,91.916,13.543,0.531,8.370,0.863,-0.538,10.839,0.064,0.330,11.405,1.913,-58.260,-2.837,-4.549,1.660,-0.321
