R
Px,I,D,Py,I,D,Pz,I,D,FFrx,y,FFdrx,y,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
155,25,1600,180,25,1900,200,100,0,0,0,0,7,75,10,10.0,16.0,0.001,0.003,0.03
sysTime,GRawX,GRawY,GRawZ,ARawX,ARawY,ARawZ,APT1X,APT1Y,APT1Z,APT2X,APT2Y,APT2Z,aRawR,aRawP,aPT1R,aPT1P,aPT2R,aPT2P
299.204,89.380,105.240,-22.588,-5.539,-8.054,13.091,1.401,-1.047,13.799,1.489,-0.420,14.502,-29.551,19.829,-4.322,-5.787,-1.651,-5.864
299.215,77.051,130.875,-21.733,20.534,3.721,13.816,1.828,-0.720,13.556,1.446,-0.464,14.367,8.556,-55.157,-3.017,-7.674,-1.841,-5.747
299.226,56.176,104.263,-21.611,-6.186,17.883,13.910,1.705,0.228,13.264,1.535,-0.424,14.184,49.618,15.280,0.978,-7.330,-1.704,-6.176
299.237,78.150,120.010,-24.907,-1.401,3.369,8.543,1.522,0.400,12.926,1.517,-0.284,13.997,21.279,8.678,1.761,-6.716,-1.160,-6.187
299.247,54.589,89.004,-22.222,-3.276,19.270,15.821,0.976,0.157,12.365,1.466,-0.303,13.726,50.047,7.489,0.729,-4.519,-1.258,-6.097
299.257,89.136,148.820,-10.991,7.874,0.043,8.420,0.883,0.194,12.117,1.309,-0.207,13.467,0.214,-43.102,0.915,-4.172,-0.880,-5.556
299.268,34.081,80.336,-19.292,-6.286,5.503,13.026,1.079,0.025,11.651,1.305,-0.198,13.175,20.842,23.980,0.123,-5.294,-0.857,-5.658
299.278,65.576,105.240,-0.370,0.696,-15.002,11.747,1.085,-0.181,11.465,1.266,-0.114,12.878,-51.914,-2.095,-0.904,-5.412,-0.506,-5.621
299.288,26.512,86.806,-8.916,-15.361,-3.721,2.342,0.613,-0.745,10.945,1.245,-0.213,12.626,-13.476,74.062,-3.889,-3.204,-0.962,-5.633
299.299,11.619,124.161,-7.695,-5.949,-2.960,14.233,0.023,-0.685,10.846,1.085,-0.345,12.295,-10.867,22.266,-3.618,-0.123,-1.606,-5.047
299.309,-17.433,102.920,-19.902,-0.883,2.248,0.352,0.204,-0.608,10.572,0.894,-0.435,12.061,67.105,21.229,-3.294,-1.109,-2.064,-4.240
299.319,-56.131,103.164,-25.518,-6.092,6.042,13.845,0.307,-0.625,9.996,0.823,-0.521,11.718,21.785,21.976,-3.579,-1.759,-2.542,-4.019
299.330,-10.353,128.434,-11.723,4.742,-6.861,10.827,0.362,-0.561,10.016,0.711,-0.493,11.407,-30.149,-20.311,-3.206,-2.072,-2.472,-3.568
299.340,-51.614,99.990,-14.409,-12.559,-6.725,7.371,0.587,-0.992,9.761,0.745,-0.546,11.169,-24.799,51.558,-5.794,-3.426,-2.794,-3.813
299.351,-41.970,118.912,5.732,-7.307,-6.811,17.078,0.141,-1.270,9.753,0.700,-0.672,10.885,-20.146,21.684,-7.422,-0.822,-3.528,-3.677
299.361,-82.377,138.444,-24.907,6.538,7.759,2.737,0.195,-0.721,9.806,0.539,-0.757,10.725,47.613,-38.490,-4.211,-1.142,-4.039,-2.875
299.371,-124.981,137.711,-25.884,-1.508,18.494,9.987,0.454,0.073,9.462,0.508,-0.737,10.539,61.390,4.108,0.442,-2.752,-3.997,-2.756
299.382,-131.328,119.400,-6.840,9.757,10.310,19.148,0.649,0.711,9.784,0.485,-0.536,10.335,25.643,-24.176,4.153,-3.789,-2.969,-2.687
299.392,-126.568,126.114,-8.672,10.332,-0.481,3.872,1.167,0.579,9.702,0.539,-0.280,10.278,-2.499,-69.343,3.395,-6.854,-1.560,-3.004
299.402,-108.134,99.014,-2.568,-3.764,-2.974,14.197,1.224,0.709,9.391,0.715,-0.084,10.132,-11.454,14.557,4.284,-7.410,-0.475,-4.042
299.413,-87.748,61.537,-10.258,7.220,-14.980,13.048,1.036,0.667,9.613,0.762,0.095,10.010,-45.153,-19.985,3.950,-6.142,0.546,-4.359
299.423,-133.648,35.169,-15.752,-7.759,-14.190,-1.393,1.311,0.143,9.557,0.860,0.154,10.000,-60.974,28.570,0.851,-7.815,0.883,-4.921
299.434,-125.225,32.728,-10.747,-17.912,1.207,12.846,0.889,-0.412,9.200,0.966,0.035,9.862,3.136,54.259,-2.554,-5.516,0.206,-5.601
299.444,-130.962,53.602,-24.541,11.553,10.468,12.365,0.086,-0.303,9.534,0.775,-0.080,9.767,31.757,-35.510,-1.825,-0.522,-0.470,-4.541
299.454,-134.502,47.376,-6.718,11.431,0.883,1.925,0.710,-0.106,9.399,0.673,-0.075,9.744,4.361,-79.540,-0.650,-4.323,-0.443,-3.954
299.465,-130.718,-1.208,-2.324,-17.035,1.961,10.935,0.484,0.070,9.118,0.750,-0.066,9.640,5.537,56.917,0.439,-3.045,-0.396,-4.456
299.475,-104.716,12.707,-16.240,5.956,10.978,14.844,0.142,0.509,9.237,0.625,-0.028,9.531,34.483,-17.889,3.160,-0.880,-0.173,-3.758
299.485,-96.904,25.769,-15.630,20.635,4.224,9.060,0.469,0.817,9.415,0.477,0.122,9.510,10.622,-64.184,4.956,-2.845,0.735,-2.872
299.496,-58.816,-25.623,-4.399,-9.671,-11.388,5.518,1.011,0.808,9.363,0.636,0.315,9.518,-45.668,37.406,4.908,-6.146,1.892,-3.822
299.506,-48.806,-49.549,-25.518,-7.199,-5.503,18.400,0.640,0.558,9.106,0.696,0.364,9.421,-15.572,20.558,3.500,-4.017,2.212,-4.225
299.517,-48.806,-31.849,-19.170,4.555,-1.185,9.548,0.391,0.495,9.573,0.615,0.383,9.419,-6.396,-25.346,2.959,-2.341,2.330,-3.736
299.527,-38.064,-16.223,-13.432,8.686,-11.596,-8.226,0.590,-0.019,9.171,0.569,0.394,9.491,-44.128,-31.438,-0.121,-3.683,2.377,-3.432
299.537,-9.621,-45.399,-21.489,-19.651,3.844,19.924,0.502,-0.076,9.077,0.637,0.259,9.367,7.825,44.103,-0.482,-3.167,1.584,-3.894
299.548,-14.748,-21.716,-15.019,2.881,12.228,6.423,-0.005,0.367,9.238,0.539,0.198,9.347,60.102,-11.787,2.278,0.037,1.214,-3.306
299.558,21.873,-8.044,-16.606,15.979,6.064,14.463,-0.018,0.696,9.194,0.355,0.274,9.295,15.722,-45.559,4.334,0.117,1.693,-2.193
299.568,72.290,-36.365,-14.043,-2.658,-9.455,0.388,0.433,0.722,9.378,0.387,0.416,9.341,-74.175,15.699,4.403,-2.641,2.553,-2.376
299.579,27.245,-54.799,-37.603,2.521,4.936,9.369,1.160,0.196,8.429,0.462,0.372,9.249,26.977,-13.401,1.321,-7.838,2.306,-2.863
299.589,88.404,-38.807,-10.258,-8.966,-8.262,10.957,-0.192,0.267,9.086,0.488,0.398,9.173,-30.282,33.177,1.684,1.212,2.486,-3.049
299.599,108.424,-40.882,-32.964,4.404,-4.605,8.198,-0.134,0.107,9.102,0.319,0.345,9.175,-26.343,-25.110,0.674,0.848,2.158,-1.991
299.610,84.497,-47.840,-22.466,-5.510,7.953,3.369,0.134,0.308,9.066,0.284,0.286,9.174,50.944,32.553,1.947,-0.849,1.788,-1.774
299.620,80.103,-19.519,-30.034,8.974,11.467,11.366,0.363,0.439,8.700,0.258,0.288,9.104,38.392,-29.080,2.893,-2.387,1.812,-1.628
299.631,170.560,-34.046,-8.305,-5.324,-12.918,15.785,-0.109,0.225,9.365,0.278,0.352,9.054,-37.811,14.635,1.382,0.667,2.230,-1.764
299.641,97.681,-58.827,-43.218,6.078,0.474,0.359,0.018,-0.118,9.281,0.157,0.282,9.182,4.455,-84.452,-0.729,-0.111,1.764,-0.983
299.651,118.068,-63.954,-5.620,-10.396,4.339,16.080,-0.095,0.145,9.124,0.197,0.216,9.118,12.776,31.989,0.915,0.599,1.358,-1.239
299.662,129.054,-37.464,-28.448,12.207,-5.575,-1.702,0.021,-0.011,8.970,0.105,0.227,9.139,-24.352,-64.505,-0.075,-0.137,1.423,-0.663
299.673,114.650,-84.463,-16.484,-16.906,4.346,19.205,-0.173,-0.037,9.036,0.147,0.136,9.066,9.646,40.668,-0.238,1.100,0.864,-0.929
299.684,94.263,-57.728,-30.401,11.661,7.860,7.034,-0.102,0.159,9.119,0.021,0.133,9.102,30.008,-47.893,1.003,0.646,0.842,-0.133
299.695,97.071,-86.172,-8.061,1.889,-1.228,14.053,0.213,0.254,9.197,0.069,0.154,9.086,-4.954,-7.633,1.588,-1.327,0.973,-0.435
299.706,96.949,-94.228,-8.305,1.997,-4.375,-0.316,0.293,-0.015,8.961,0.109,0.181,9.137,-65.228,-24.492,-0.101,-1.878,1.136,-0.686
299.717,125.026,-90.200,16.475,-10.080,-16.288,12.365,0.029,-0.526,8.926,0.144,0.105,9.047,-45.617,26.253,-3.375,-0.187,0.669,-0.917
299.728,72.168,-116.690,-5.253,0.071,15.490,10.835,-0.264,-0.833,8.745,0.071,-0.144,9.012,55.056,-0.217,-5.442,1.723,-0.916,-0.454
299.740,59.228,-129.142,-10.258,-7.479,10.267,9.405,-0.416,-0.376,8.906,0.009,-0.216,8.977,40.531,28.257,-2.419,2.673,-1.383,-0.059
299.751,28.832,-123.282,-26.006,14.111,-3.348,7.235,-0.200,-0.277,8.855,-0.096,-0.198,8.985,-11.928,-60.565,-1.796,1.297,-1.266,0.614
299.762,41.283,-148.796,9.883,1.860,-2.399,12.473,0.114,-0.385,8.896,-0.047,-0.228,8.939,-10.779,-8.339,-2.479,-0.735,-1.462,0.303
299.773,18.211,-175.896,-0.981,-8.399,-3.290,-3.211,-0.152,-0.490,8.682,-0.012,-0.248,8.964,-20.110,61.332,-3.237,1.003,-1.590,0.082
299.784,26.512,-170.769,-2.080,-0.251,-2.306,24.831,-0.220,-0.536,8.561,-0.082,-0.300,8.810,-5.308,0.578,-3.587,1.469,-1.956,0.535
299.794,-31.838,-198.724,5.854,8.464,9.750,-1.027,-0.073,-0.262,8.665,-0.095,-0.343,8.858,48.856,-40.825,-1.738,0.487,-2.218,0.616
299.805,-9.865,-174.797,4.145,0.826,-5.374,11.654,0.199,-0.475,8.673,-0.069,-0.307,8.794,-24.715,-3.685,-3.137,-1.317,-2.002,0.451
299.815,-3.639,-211.053,21.114,-7.400,-3.772,11.302,-0.035,-0.569,8.891,0.007,-0.352,8.786,-15.608,31.861,-3.667,0.228,-2.296,-0.047
299.826,-47.586,-205.072,-10.258,-1.868,1.904,4.699,-0.186,-0.695,8.851,-0.058,-0.415,8.839,20.643,20.236,-4.494,1.200,-2.691,0.377
299.836,-6.447,-199.456,22.456,-0.136,4.907,20.642,-0.302,-0.454,9.199,-0.052,-0.448,8.810,13.379,0.368,-2.829,1.879,-2.912,0.341
299.846,-40.261,-232.905,13.179,-2.521,-15.433,-1.745,-0.262,-1.002,9.022,-0.089,-0.433,8.923,-78.799,9.227,-6.340,1.658,-2.784,0.575
299.857,-24.392,-224.237,17.818,-9.225,5.417,18.853,-0.705,-0.704,9.371,-0.122,-0.566,8.918,14.479,25.200,-4.289,4.297,-3.638,0.788
299.867,-42.703,-221.674,-3.666,-6.531,0.589,7.256,-0.974,-0.696,9.622,-0.267,-0.573,9.055,3.455,41.914,-4.119,5.770,-3.623,1.687
299.877,-70.291,-178.582,3.047,15.023,14.053,14.743,-1.068,-0.429,9.717,-0.471,-0.629,9.143,33.746,-36.430,-2.515,6.271,-3.932,2.944
299.888,-28.176,-183.343,0.117,6.868,-12.997,0.560,-0.563,-0.213,9.891,-0.501,-0.470,9.298,-62.097,-27.847,-1.233,3.262,-2.896,3.084
299.898,-5.348,-190.911,31.124,-10.964,6.229,16.676,-0.344,-0.285,9.752,-0.413,-0.492,9.341,17.343,31.645,-1.674,2.025,-3.017,2.532
299.909,19.066,-160.393,31.002,-4.311,-13.191,11.805,-0.483,-0.334,10.078,-0.418,-0.384,9.441,-46.411,13.693,-1.900,2.747,-2.327,2.538
299.919,-16.457,-162.224,15.376,-9.376,-2.004,10.971,-0.662,-0.668,10.149,-0.422,-0.441,9.574,-7.911,40.074,-3.761,3.727,-2.638,2.527
299.929,-3.639,-110.464,18.916,7.070,-5.381,12.121,-0.900,-0.484,10.549,-0.540,-0.453,9.693,-20.993,-28.076,-2.620,4.874,-2.676,3.189
299.940,-10.231,-117.300,13.179,-6.265,1.717,0.761,-0.940,-0.585,10.202,-0.578,-0.493,9.849,15.228,73.346,-3.273,5.261,-2.864,3.361
299.950,14.549,-84.829,33.687,-6.207,11.108,19.018,-1.279,0.028,10.620,-0.665,-0.513,9.883,29.055,15.748,0.152,6.873,-2.966,3.849
299.960,45.800,-68.959,12.080,-4.411,5.597,9.024,-1.312,0.076,10.755,-0.788,-0.399,10.053,29.141,22.571,0.403,6.959,-2.271,4.484
299.971,42.016,-35.511,25.508,-7.788,14.786,21.605,-1.432,0.740,11.161,-0.883,-0.318,10.171,32.791,16.575,3.767,7.302,-1.787,4.964
299.981,42.260,-1.696,4.145,8.291,6.380,10.677,-1.675,0.878,11.421,-1.085,-0.095,10.387,25.278,-33.705,4.354,8.326,-0.526,5.970
299.991,14.915,11.243,25.142,6.286,6.732,17.258,-1.584,0.952,11.441,-1.189,0.054,10.554,20.139,-18.755,4.715,7.861,0.296,6.432
300.002,62.646,34.681,3.779,5.051,-3.118,2.579,-1.414,0.822,11.592,-1.260,0.222,10.762,-28.817,-51.324,4.030,6.943,1.179,6.684
300.012,45.312,39.442,35.274,3.657,19.378,15.843,-1.440,0.808,11.391,-1.299,0.224,10.848,50.026,-8.316,4.031,7.193,1.175,6.832
300.023,81.446,12.341,26.729,-9.038,-0.790,14.650,-1.519,0.690,11.602,-1.292,0.375,10.959,-2.630,31.652,3.376,7.450,1.952,6.723
300.033,45.068,25.281,15.010,7.961,-0.819,13.213,-1.076,0.667,11.617,-1.345,0.423,11.082,-3.040,-31.036,3.276,5.287,2.175,6.922
300.043,42.016,34.803,39.425,9.865,16.116,5.661,-0.760,1.019,11.466,-1.286,0.448,11.181,54.814,-30.022,5.072,3.781,2.284,6.561
300.054,56.420,26.746,24.410,-8.133,11.991,15.620,-0.885,1.344,11.649,-1.179,0.571,11.223,34.269,22.453,6.568,4.319,2.899,5.996
300.064,32.738,23.694,-1.469,8.262,6.437,20.678,-1.120,1.474,11.782,-1.235,0.714,11.284,16.132,-20.893,7.104,5.390,3.601,6.237
300.074,36.889,-22.327,24.410,12.660,5.884,7.012,-1.012,1.424,11.901,-1.235,0.828,11.420,22.137,-54.156,6.803,4.829,4.128,6.163
300.085,47.509,-45.155,12.813,-18.990,1.638,16.769,-0.946,1.138,11.885,-1.092,0.895,11.465,3.701,48.442,5.455,4.536,4.447,5.428
300.095,13.939,-37.464,-8.549,8.234,4.713,8.564,-0.660,1.078,11.670,-1.129,0.890,11.540,21.650,-40.127,5.276,3.226,4.395,5.578
300.106,5.882,-72.011,21.480,3.585,20.692,11.237,-0.588,1.756,11.764,-1.053,0.907,11.558,60.346,-8.661,8.487,2.834,4.471,5.192
300.116,17.113,-111.441,9.272,-4.778,18.846,17.682,-0.702,2.062,11.917,-0.990,1.039,11.586,45.840,10.480,9.805,3.323,5.112,4.869
300.126,5.149,-92.275,14.399,-8.226,0.883,8.205,-1.198,1.862,11.979,-0.986,1.195,11.655,4.351,44.932,8.796,5.646,5.839,4.814
300.137,-33.181,-126.090,10.737,-3.944,5.417,16.568,-1.452,1.173,11.874,-1.080,1.170,11.664,17.653,12.756,5.607,6.942,5.709,5.268
300.147,-8.034,-152.580,31.490,13.723,5.431,4.418,-1.308,0.831,11.827,-1.171,1.108,11.723,20.654,-62.999,4.000,6.299,5.375,5.684
300.157,-3.395,-157.097,20.625,-16.870,-2.622,15.713,-1.257,0.560,12.005,-1.084,1.064,11.730,-6.492,46.664,2.661,5.975,5.164,5.262
300.168,-52.347,-149.528,-12.212,1.947,3.650,16.647,-1.372,0.947,12.126,-1.177,1.048,11.778,12.291,-6.520,4.440,6.438,5.063,5.690
300.178,-39.773,-139.640,-2.812,11.417,14.585,9.491,-0.953,1.334,12.212,-1.168,1.052,11.855,44.513,-33.284,6.220,4.442,5.049,5.611
300.188,-15.602,-221.063,0.239,-13.198,17.538,20.973,-1.079,1.951,12.684,-1.107,1.170,11.933,35.307,25.782,8.720,4.811,5.578,5.278
300.199,-20.241,-182.366,0.849,5.949,4.253,11.726,-1.006,2.102,12.775,-1.176,1.320,12.086,17.935,-25.511,9.322,4.446,6.207,5.528
300.209,-35.378,-239.985,27.706,-3.341,9.692,8.392,-1.282,1.939,12.632,-1.139,1.361,12.184,47.042,14.613,8.690,5.734,6.352,5.311
300.220,-12.184,-201.287,-22.344,-11.625,-1.084,15.124,-1.348,1.448,12.721,-1.135,1.409,12.245,-3.256,37.495,6.464,6.013,6.543,5.264
300.230,-0.221,-184.075,-36.260,10.260,4.734,15.246,-0.967,1.488,12.927,-1.199,1.391,12.357,14.455,-32.744,6.555,4.255,6.396,5.511
300.242,-8.888,-233.637,-7.695,6.006,-8.284,10.152,-0.707,0.585,12.995,-1.098,1.299,12.533,-35.097,-24.639,2.576,3.114,5.900,4.985
300.252,-1.320,-230.829,-41.021,1.523,-22.259,9.707,-0.209,0.219,13.164,-0.944,1.216,12.634,-66.215,-3.591,0.957,0.910,5.485,4.258
300.264,-11.330,-226.557,19.405,1.961,2.076,15.462,-0.046,0.077,13.598,-0.749,0.925,12.795,7.592,-7.169,0.325,0.194,4.130,3.345
300.275,-39.773,-208.734,-34.429,-2.945,9.182,11.934,-0.467,0.713,13.524,-0.613,0.795,12.959,36.778,11.074,3.018,1.978,3.508,2.704
300.287,-37.576,-279.049,-5.620,-10.245,-8.708,9.002,-0.798,0.014,13.523,-0.566,0.709,13.097,-32.573,39.303,0.061,3.381,3.101,2.472
300.297,-30.251,-233.149,-26.006,-0.366,-7.386,20.671,-0.697,0.007,13.675,-0.592,0.598,13.149,-19.669,0.956,0.033,2.921,2.606,2.578
300.309,-53.079,-268.184,25.386,-8.801,13.673,21.641,-0.964,0.346,14.210,-0.617,0.511,13.372,30.353,18.984,1.393,3.883,2.190,2.644
300.321,-26.467,-264.644,-45.294,-14.485,6.315,12.164,-1.727,1.015,14.132,-0.787,0.623,13.549,18.473,46.606,4.082,6.952,2.632,3.324
300.333,-55.520,-284.908,-11.479,-3.391,-13.335,19.414,-1.933,0.714,14.577,-1.054,0.685,13.703,-34.101,8.197,2.784,7.549,2.855,4.395
300.345,-100.566,-270.625,3.413,-6.926,15.347,20.685,-1.872,0.909,14.795,-1.186,0.638,13.926,35.145,15.058,3.493,7.203,2.616,4.868
300.355,-135.601,-287.227,12.324,-4.124,-2.802,15.038,-1.742,0.889,14.983,-1.295,0.738,14.078,-10.192,15.096,3.376,6.625,2.992,5.253
300.365,-163.190,-226.557,-19.170,-1.178,14.592,21.001,-1.490,1.094,14.941,-1.348,0.757,14.212,34.768,2.639,4.170,5.684,3.040,5.414
300.376,-121.685,-211.420,-21.123,10.562,2.227,20.879,-1.607,1.804,15.051,-1.467,0.956,14.319,5.440,-26.715,6.802,6.056,3.802,5.842
300.386,-160.870,-255.488,7.197,3.384,8.600,12.961,-1.057,1.591,14.849,-1.449,1.065,14.442,32.717,-12.279,6.103,4.053,4.200,5.719
300.396,-168.683,-223.139,-0.126,14.427,-0.589,15.146,-0.719,1.468,14.779,-1.377,1.136,14.483,-1.614,-43.608,5.671,2.775,4.469,5.420
300.407,-147.686,-212.274,-33.330,14.664,1.882,5.381,-0.144,1.458,14.669,-1.252,1.225,14.565,6.875,-68.789,5.678,0.562,4.792,4.901
300.417,-138.287,-243.647,-19.048,-1.580,10.842,15.634,-0.137,1.118,14.089,-1.036,1.187,14.492,34.621,4.751,4.541,0.559,4.674,4.077
300.428,-101.787,-239.985,13.423,12.724,-4.002,9.814,-0.295,0.892,13.821,-0.957,1.165,14.387,-13.991,-50.232,3.696,1.220,4.624,3.796
300.438,-87.992,-217.889,-16.973,8.571,-11.546,3.204,0.287,0.072,13.530,-0.794,1.070,14.298,-51.627,-35.595,0.306,-1.219,4.275,3.172
300.448,-53.323,-187.493,-31.499,-1.322,-2.586,11.977,0.503,-0.394,13.137,-0.523,0.852,14.122,-12.121,6.160,-1.719,-2.194,3.455,2.120
300.459,7.835,-180.169,-20.146,8.047,-4.512,13.493,0.454,-0.385,13.120,-0.345,0.682,13.954,-16.032,-29.507,-1.681,-1.982,2.799,1.418
300.469,86.206,-164.543,-33.697,14.003,-9.513,8.614,0.870,-0.690,12.932,-0.220,0.529,13.821,-30.069,-47.519,-3.050,-3.845,2.193,0.915
300.479,115.016,-209.222,-29.302,-1.386,-12.882,9.886,1.422,-1.516,12.638,0.064,0.252,13.649,-52.252,4.883,-6.801,-6.377,1.059,-0.271
300.490,192.411,-169.426,-38.213,-0.043,-15.878,13.321,1.460,-2.022,12.602,0.347,-0.093,13.463,-50.031,0.119,-9.060,-6.533,-0.396,-1.480
300.500,241.363,-123.526,-61.285,16.547,-16.216,8.787,1.332,-1.944,12.938,0.459,-0.358,13.393,-40.898,-41.917,-8.508,-5.817,-1.534,-1.966
300.511,271.271,-104.727,-71.051,3.628,-1.178,10.705,1.276,-1.789,12.961,0.567,-0.593,13.352,-5.954,-18.627,-7.829,-5.576,-2.543,-2.433
300.521,297.883,-105.215,-61.774,-9.053,12.164,13.924,0.592,-1.744,12.714,0.633,-0.856,13.248,36.237,26.101,-7.806,-2.644,-3.697,-2.732
300.531,335.115,-78.237,-47.003,7.242,2.141,13.414,-0.170,-1.506,12.636,0.479,-0.995,13.136,7.999,-28.078,-6.801,0.767,-4.333,-2.084
300.542,368.442,-81.899,-70.319,10.051,-20.534,2.241,0.271,-2.037,12.209,0.390,-1.058,13.051,-63.397,-25.961,-9.477,-1.256,-4.638,-1.709
300.552,350.253,-48.939,-80.207,-7.910,-6.926,6.143,0.191,-2.490,11.624,0.450,-1.306,12.853,-34.682,40.533,-12.095,-0.925,-5.801,-1.996
300.563,362.216,-53.822,-65.802,5.259,-0.079,16.173,0.139,-2.203,11.883,0.378,-1.471,12.640,-0.266,-18.022,-10.511,-0.661,-6.640,-1.703
300.573,336.092,-15.369,-81.672,-5.510,9.879,13.529,0.089,-1.759,11.835,0.335,-1.538,12.536,34.086,18.218,-8.461,-0.430,-6.998,-1.523
300.583,334.627,-11.584,-74.347,9.958,-3.233,8.988,0.212,-1.374,11.898,0.249,-1.512,12.427,-13.557,-46.215,-6.593,-1.015,-6.942,-1.141
300.594,311.799,-28.308,-42.852,-12.825,9.778,12.997,0.185,-1.667,11.504,0.316,-1.595,12.285,28.184,38.275,-8.250,-0.914,-7.402,-1.462
300.604,253.814,-13.782,-58.600,-4.943,-7.508,6.876,-0.114,-1.901,11.122,0.256,-1.606,12.110,-41.581,25.911,-9.704,0.584,-7.557,-1.201
300.614,195.341,14.539,-60.553,-8.169,-14.937,5.934,-0.206,-2.054,10.877,0.212,-1.657,11.928,-55.970,26.955,-10.698,1.071,-7.911,-1.009
300.625,149.685,50.184,-52.740,13.852,-9.642,11.905,-0.122,-2.084,10.631,0.079,-1.707,11.723,-27.843,-42.141,-11.097,0.645,-8.290,-0.383
300.635,69.482,58.729,-20.879,14.779,1.616,2.988,0.267,-1.728,10.863,0.081,-1.739,11.589,6.122,-77.090,-9.043,-1.394,-8.541,-0.397
300.646,28.221,75.942,-34.795,18.587,5.884,8.852,1.088,-0.925,10.595,0.158,-1.641,11.467,15.959,-60.267,-4.966,-5.846,-8.148,-0.782
300.656,-11.330,40.296,-12.334,-6.021,0.129,16.453,1.498,-0.208,10.399,0.470,-1.402,11.247,0.423,20.109,-1.137,-8.199,-7.106,-2.380
300.666,-70.414,32.850,-53.839,2.593,2.169,10.871,1.081,-0.323,10.458,0.568,-1.189,11.137,10.993,-13.176,-1.765,-5.905,-6.090,-2.906
300.677,-115.703,40.174,-40.289,-6.847,0.998,6.459,0.732,-0.040,10.354,0.656,-1.006,11.036,6.059,46.355,-0.226,-4.049,-5.205,-3.389
300.687,-162.579,28.943,-16.118,-20.606,-2.909,15.103,0.024,0.024,10.216,0.659,-0.794,10.895,-6.501,53.289,0.135,-0.138,-4.166,-3.454
300.698,-213.728,21.131,-6.840,-11.984,9.484,16.805,-0.591,0.407,10.864,0.502,-0.621,10.844,24.690,31.858,2.144,3.113,-3.278,-2.650
300.709,-249.862,5.017,5.732,-14.384,0.811,16.985,-0.980,0.664,11.472,0.303,-0.390,10.930,2.090,40.248,3.302,4.878,-2.044,-1.589
300.720,-237.167,34.437,21.480,-17.438,-3.391,13.874,-0.648,0.618,12.005,0.203,-0.209,11.074,-8.657,50.706,2.945,3.091,-1.085,-1.050
300.730,-207.014,81.191,42.721,-11.302,-8.945,17.395,-0.468,0.310,12.618,0.123,-0.082,11.297,-23.338,30.034,1.410,2.127,-0.416,-0.627
300.740,-257.553,84.243,10.493,-6.682,-4.217,14.966,-0.085,0.487,13.173,0.073,0.007,11.608,-14.437,23.266,2.120,0.370,0.039,-0.365
300.752,-211.775,42.982,19.527,-18.860,-6.559,13.421,-0.913,0.313,13.746,-0.094,0.066,12.058,-15.829,51.644,1.305,3.801,0.317,0.448
300.763,-152.447,51.527,18.794,-12.803,-2.177,20.225,-1.375,0.205,14.553,-0.326,0.095,12.538,-5.199,32.202,0.807,5.402,0.435,1.492
300.774,-136.578,98.403,66.037,-12.818,-0.107,21.131,-1.607,-0.048,15.020,-0.565,0.029,13.035,-0.249,31.256,-0.183,6.113,0.128,2.485
300.785,-80.546,144.181,107.420,7.019,-4.727,19.866,-0.777,-0.154,15.504,-0.670,0.012,13.518,-12.652,-18.979,-0.570,2.873,0.051,2.842
300.797,-59.183,180.437,79.343,22.862,6.753,13.745,0.563,0.235,15.863,-0.587,0.024,14.027,14.214,-56.212,0.848,-2.033,0.098,2.398
300.807,-31.472,178.362,72.141,20.010,16.374,15.268,1.390,1.077,16.112,-0.380,0.146,14.371,33.063,-41.810,3.813,-4.922,0.585,1.518
300.818,22.972,195.941,118.407,11.711,0.732,13.601,1.199,1.079,16.269,-0.141,0.315,14.686,2.339,-40.710,3.788,-4.208,1.229,0.553
300.828,88.770,134.171,96.555,2.471,-0.323,16.913,1.101,1.102,16.524,0.060,0.448,14.979,-1.084,-8.316,3.811,-3.808,1.715,-0.231
300.838,99.635,113.541,101.438,-9.548,-12.918,17.395,0.758,0.125,16.628,0.205,0.439,15.245,-33.082,23.795,0.432,-2.612,1.650,-0.771
300.849,155.422,102.310,89.231,-10.102,-5.956,17.804,0.118,-0.173,16.913,0.232,0.352,15.505,-16.231,28.298,-0.586,-0.403,1.301,-0.860
300.859,198.637,118.546,141.967,-12.272,-0.740,19.895,-0.140,-0.221,17.207,0.208,0.245,15.767,-1.814,31.665,-0.738,0.466,0.891,-0.759
300.869,203.031,121.231,150.146,-0.021,13.033,22.546,0.176,0.203,17.450,0.196,0.180,16.015,30.046,0.047,0.666,-0.580,0.646,-0.702
300.879,203.031,117.081,136.718,6.035,5.144,17.201,0.697,0.521,17.517,0.241,0.193,16.257,15.767,-18.590,1.704,-2.279,0.683,-0.849
300.890,196.561,94.131,128.172,-2.615,-3.089,21.246,0.403,-0.025,17.787,0.273,0.166,16.493,-8.216,6.948,-0.082,-1.299,0.578,-0.948
300.900,176.053,14.905,108.641,-8.672,-0.833,18.903,0.140,-0.191,17.768,0.274,0.109,16.704,-2.296,24.635,-0.617,-0.452,0.376,-0.941
300.910,193.021,27.845,160.156,1.243,-1.882,14.269,0.816,-0.336,17.627,0.350,0.040,16.868,-7.491,-4.938,-1.091,-2.652,0.138,-1.191
300.921,179.227,77.407,135.619,6.639,2.069,15.275,1.222,-0.226,17.559,0.485,-0.018,16.990,7.085,-23.312,-0.736,-3.985,-0.063,-1.639
