R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000001,0.000300,75,250,1,250,1,50,500,0,0
sysTime,GPT1X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R
317.235,26.336,-0.961,0.803,2.042,1.805,0.758
317.247,20.191,0.235,0.494,2.167,1.907,1.019
317.259,18.360,1.854,0.496,2.339,2.053,1.236
317.270,14.825,1.733,0.614,2.434,2.148,1.428
317.282,12.399,1.417,0.664,2.546,2.247,1.591
317.294,5.410,3.670,0.918,2.521,2.170,1.691
317.306,-4.082,3.828,1.387,2.288,1.931,1.697
317.318,-12.094,3.529,1.746,1.960,1.619,1.595
317.330,-16.642,3.565,2.113,1.643,1.316,1.423
317.342,-24.195,3.768,2.451,1.222,0.904,1.190
317.354,-30.677,3.352,2.657,0.749,0.442,0.877
317.366,-35.635,1.783,2.599,0.204,-0.058,0.490
317.377,-38.052,0.092,2.272,-0.340,-0.564,0.047
317.389,-42.413,-0.665,1.751,-0.888,-1.096,-0.412
317.399,-46.094,-1.596,1.374,-1.429,-1.622,-0.861
317.410,-45.474,-2.672,0.975,-1.898,-2.080,-1.342
317.420,-42.796,-2.164,0.635,-2.276,-2.479,-1.812
317.431,-37.945,0.748,0.521,-2.522,-2.775,-2.225
317.441,-37.137,2.149,0.619,-2.865,-3.151,-2.610
317.452,-29.919,0.822,0.686,-3.034,-3.308,-2.948
317.462,-20.435,0.519,0.671,-2.996,-3.271,-3.183
317.473,-8.023,1.377,0.723,-2.762,-3.060,-3.306
317.483,3.587,1.380,0.800,-2.463,-2.757,-3.306
317.494,16.800,1.272,0.862,-1.989,-2.281,-3.177
317.504,24.448,1.250,0.899,-1.561,-1.851,-2.944
317.514,34.409,1.025,0.923,-0.977,-1.263,-2.616
317.525,41.586,1.049,0.933,-0.392,-0.673,-2.206
317.535,50.721,0.878,0.936,0.344,0.066,-1.704
317.546,59.147,0.783,0.912,1.151,0.876,-1.114
317.557,62.997,0.999,0.904,1.931,1.657,-0.436
317.568,65.151,1.299,0.928,2.735,2.457,0.297
317.579,64.659,1.626,1.005,3.468,3.175,1.033
317.590,57.278,2.284,1.119,3.982,3.680,1.724
317.602,48.241,2.221,1.223,4.299,3.994,2.305
317.613,39.809,1.438,1.255,4.533,4.238,2.789
317.624,26.488,1.147,1.225,4.531,4.243,3.151
317.635,12.155,0.823,1.166,4.315,4.040,3.349
317.646,-0.519,-0.205,1.035,3.992,3.735,3.398
317.658,-15.425,-0.608,0.796,3.472,3.206,3.289
317.669,-30.201,-0.146,0.603,2.783,2.509,3.008
317.680,-45.561,0.359,0.519,1.902,1.603,2.555
317.691,-56.875,0.130,0.458,0.976,0.670,1.959
317.702,-64.630,0.422,0.438,0.076,-0.227,1.273
317.713,-68.609,2.102,0.582,-0.743,-1.072,0.534
317.725,-68.360,2.292,0.801,-1.563,-1.889,-0.262
317.737,-63.832,3.880,1.168,-2.201,-2.530,-1.018
317.748,-55.151,5.543,1.623,-2.614,-2.971,-1.683
317.760,-43.650,6.561,2.174,-2.815,-3.191,-2.222
317.771,-32.487,6.321,2.659,-2.900,-3.268,-2.627
317.783,-15.203,5.404,3.012,-2.704,-3.056,-2.871
317.794,1.701,4.940,3.255,-2.275,-2.617,-2.909
317.804,15.056,4.653,3.428,-1.813,-2.145,-2.786
317.814,29.032,4.228,3.516,-1.206,-1.524,-2.526
317.824,41.767,3.704,3.572,-0.517,-0.829,-2.139
317.835,50.209,3.496,3.559,0.163,-0.144,-1.650
317.845,60.240,2.171,3.470,0.966,0.677,-1.071
317.855,65.231,2.665,3.330,1.748,1.445,-0.416
317.865,67.663,2.198,3.202,2.491,2.202,0.278
317.875,67.001,0.520,2.937,3.118,2.871,0.967
317.886,61.194,0.300,2.645,3.633,3.388,1.622
317.896,52.396,-0.428,2.301,3.986,3.753,2.204
317.906,43.942,-1.854,1.903,4.251,4.044,2.689
317.916,34.715,-2.310,1.461,4.394,4.193,3.069
317.927,19.219,-0.731,1.140,4.238,4.015,3.317
317.937,2.761,-0.991,0.913,3.901,3.678,3.406
317.947,-12.609,-0.823,0.680,3.450,3.223,3.340
317.957,-26.724,0.560,0.587,2.911,2.663,3.128
317.968,-37.935,0.313,0.538,2.258,2.022,2.777
317.978,-47.362,-0.613,0.431,1.569,1.350,2.333
317.988,-56.449,-0.928,0.289,0.809,0.593,1.795
317.998,-64.627,-1.974,0.067,-0.027,-0.230,1.165
318.009,-68.927,-0.981,-0.113,-0.816,-1.053,0.459
318.019,-68.995,1.418,-0.075,-1.554,-1.829,-0.270
318.029,-69.090,1.402,0.047,-2.230,-2.521,-0.974
318.040,-64.559,0.141,0.073,-2.805,-3.084,-1.652
318.050,-57.101,-2.966,-0.166,-3.253,-3.493,-2.264
318.060,-45.524,-2.421,-0.396,-3.444,-3.708,-2.781
318.070,-35.858,-0.349,-0.458,-3.535,-3.851,-3.175
318.080,-22.931,-0.306,-0.446,-3.507,-3.828,-3.464
318.090,-10.192,0.338,-0.390,-3.317,-3.645,-3.608
318.101,3.296,0.792,-0.294,-2.976,-3.310,-3.620
318.111,17.129,0.538,-0.203,-2.490,-2.810,-3.487
318.121,32.193,-0.216,-0.184,-1.791,-2.101,-3.196
318.132,43.659,-0.470,-0.212,-1.078,-1.385,-2.784
318.142,55.059,0.280,-0.188,-0.248,-0.572,-2.250
318.153,62.951,1.242,-0.091,0.609,0.267,-1.616
318.163,69.268,1.090,0.014,1.475,1.136,-0.909
318.173,74.689,-0.985,-0.029,2.349,2.031,-0.162
318.185,80.015,-0.943,-0.191,3.382,3.071,0.759
318.197,78.221,-1.393,-0.356,4.251,3.944,1.678
318.209,69.887,-0.620,-0.334,4.895,4.580,2.539
318.221,62.872,0.443,-0.158,5.485,5.170,3.322
318.231,51.957,-1.317,-0.206,5.754,5.468,3.879
318.243,37.161,-2.878,-0.396,5.887,5.626,4.385
318.255,19.703,-3.328,-0.793,5.741,5.495,4.681
318.267,-2.397,-2.481,-1.176,5.299,5.031,4.747
318.279,-20.123,-1.758,-1.420,4.705,4.427,4.571
318.290,-42.551,-1.019,-1.366,3.812,3.527,4.177
318.302,-53.241,-1.287,-1.223,2.951,2.661,3.579
318.314,-64.185,-1.996,-1.171,1.926,1.645,2.845
318.326,-74.141,-2.366,-1.339,0.819,0.538,1.992
318.338,-79.859,-2.356,-1.501,-0.292,-0.576,1.032
318.350,-78.410,-2.458,-1.599,-1.200,-1.484,0.084
318.360,-73.798,-0.150,-1.536,-1.813,-2.133,-0.677
318.372,-69.702,0.261,-1.240,-2.567,-2.894,-1.536
318.384,-61.321,-0.233,-0.992,-3.155,-3.477,-2.305
318.396,-49.381,-0.093,-0.810,-3.517,-3.850,-2.950
318.408,-35.570,-0.201,-0.670,-3.691,-4.022,-3.443
318.420,-19.862,-1.194,-0.596,-3.632,-3.944,-3.744
318.431,-3.928,-2.108,-0.696,-3.359,-3.657,-3.856
318.443,10.691,-2.322,-0.969,-2.957,-3.263,-3.804
318.455,23.631,-2.166,-1.196,-2.434,-2.760,-3.594
318.467,38.759,-2.320,-1.316,-1.709,-2.033,-3.212
318.479,52.524,-2.057,-1.389,-0.804,-1.133,-2.643
318.491,63.863,-3.084,-1.627,0.137,-0.145,-1.935
318.503,71.083,-3.689,-2.005,1.099,0.837,-1.129
318.515,74.177,-3.374,-2.272,2.040,1.774,-0.264
318.527,75.669,-2.518,-2.243,2.968,2.671,0.615
318.539,76.817,-2.275,-2.171,3.915,3.593,1.511
318.551,75.122,-2.272,-2.139,4.781,4.461,2.410
318.563,64.733,-1.859,-2.145,5.336,5.002,3.215
318.575,55.373,-1.496,-2.065,5.809,5.465,3.905
318.586,40.282,-1.274,-1.986,5.981,5.632,4.440
318.598,22.651,-1.453,-1.961,5.933,5.584,4.797
318.610,5.188,-1.204,-1.876,5.672,5.317,4.937
318.622,-17.177,-1.243,-1.750,4.962,4.614,4.807
318.634,-32.599,-1.122,-1.648,4.285,3.939,4.492
318.646,-50.128,-1.082,-1.574,3.344,2.996,3.965
318.658,-61.854,-1.907,-1.612,2.398,2.056,3.284
318.669,-68.732,-1.818,-1.711,1.443,1.098,2.483
318.681,-70.561,-1.571,-1.743,0.598,0.247,1.656
318.693,-69.846,-1.788,-1.755,-0.228,-0.577,0.815
318.705,-70.729,-2.113,-1.794,-1.036,-1.379,0.000
318.717,-70.610,-2.142,-1.897,-1.883,-2.233,-0.846
318.729,-64.973,-1.316,-1.933,-2.530,-2.905,-1.661
318.740,-55.027,-0.583,-1.852,-2.962,-3.354,-2.353
318.752,-44.411,-0.433,-1.595,-3.331,-3.717,-2.947
318.764,-30.055,-1.685,-1.414,-3.490,-3.833,-3.384
318.776,-15.359,-2.260,-1.342,-3.385,-3.718,-3.621
318.788,-3.148,-1.477,-1.380,-3.172,-3.510,-3.714
318.800,13.642,-2.484,-1.562,-2.705,-3.032,-3.638
318.812,28.951,-3.786,-1.859,-2.070,-2.381,-3.366
318.824,42.357,-2.803,-2.145,-1.279,-1.607,-2.924
318.836,54.430,-2.617,-2.388,-0.404,-0.737,-2.336
318.848,64.238,-1.162,-2.435,0.554,0.189,-1.620
318.860,73.365,1.332,-1.978,1.618,1.216,-0.789
318.872,76.042,1.093,-1.448,2.555,2.178,0.114
318.884,78.141,1.201,-1.066,3.512,3.141,1.035
318.896,79.699,1.756,-0.710,4.485,4.101,1.969
318.908,70.124,1.112,-0.373,5.120,4.750,2.854
318.919,64.916,0.006,-0.197,5.748,5.400,3.644
318.931,50.866,-2.184,-0.432,6.070,5.771,4.320
318.943,36.032,-3.000,-0.847,6.181,5.906,4.804
318.955,14.611,-3.139,-1.182,5.921,5.644,5.059
318.967,-5.774,-1.769,-1.296,5.461,5.158,5.070
318.979,-24.226,-1.445,-1.302,4.813,4.507,4.860
318.991,-42.358,-1.543,-1.330,3.974,3.669,4.437
319.003,-54.774,-2.250,-1.421,3.045,2.748,3.825
319.014,-67.733,-2.921,-1.527,2.027,1.723,3.084
319.026,-77.807,-2.429,-1.643,0.911,0.592,2.190
319.038,-82.798,-3.564,-1.914,-0.189,-0.474,1.221
319.050,-83.501,-4.072,-2.314,-1.232,-1.506,0.205
319.062,-76.762,-3.389,-2.566,-2.015,-2.302,-0.755
319.074,-68.464,-2.689,-2.637,-2.642,-2.940,-1.609
319.086,-60.954,-2.403,-2.684,-3.221,-3.523,-2.384
319.098,-45.930,-1.116,-2.633,-3.450,-3.776,-3.003
319.108,-35.995,0.393,-2.352,-3.586,-3.940,-3.402
319.120,-20.623,-0.087,-2.113,-3.553,-3.895,-3.722
319.132,-2.971,1.571,-1.658,-3.257,-3.621,-3.846
319.144,18.149,2.872,-0.959,-2.662,-3.042,-3.734
319.156,32.594,2.643,-0.335,-1.956,-2.341,-3.390
319.168,45.058,0.727,-0.101,-1.193,-1.532,-2.893
319.179,57.814,-0.659,-0.153,-0.308,-0.622,-2.274
319.191,67.349,-1.166,-0.261,0.671,0.366,-1.515
319.203,76.591,-2.020,-0.414,1.772,1.476,-0.639
319.215,81.926,-4.375,-0.927,2.805,2.539,0.294
319.227,77.785,-4.024,-1.514,3.686,3.412,1.247
319.239,70.192,-3.548,-1.870,4.366,4.080,2.104
319.251,65.842,-2.954,-2.031,5.052,4.739,2.887
319.263,52.687,-2.528,-2.116,5.460,5.135,3.573
319.274,38.358,-1.761,-2.149,5.608,5.267,4.071
319.286,18.509,-0.677,-2.026,5.479,5.121,4.390
319.298,3.004,-0.696,-1.830,5.196,4.838,4.484
319.310,-11.724,-0.876,-1.649,4.757,4.399,4.403
319.322,-29.378,-1.234,-1.534,4.088,3.725,4.135
319.334,-41.419,-1.734,-1.493,3.347,2.977,3.682
319.346,-53.477,-1.085,-1.363,2.480,2.103,3.096
319.356,-60.562,-0.783,-1.260,1.705,1.331,2.507
319.367,-67.318,-0.890,-1.084,0.715,0.362,1.719
319.379,-68.387,-1.153,-0.985,-0.137,-0.460,0.913
319.391,-70.160,-0.607,-1.003,-0.977,-1.309,0.084
319.403,-67.551,0.277,-1.000,-1.747,-2.087,-0.746
319.415,-60.546,-0.201,-0.896,-2.372,-2.704,-1.516
319.427,-54.537,-0.494,-0.805,-2.876,-3.208,-2.178
319.439,-46.468,-0.924,-0.706,-3.293,-3.623,-2.774
319.451,-33.679,-0.683,-0.702,-3.399,-3.737,-3.217
319.463,-19.148,-0.314,-0.715,-3.350,-3.691,-3.512
319.473,-9.645,-0.588,-0.697,-3.241,-3.579,-3.638
319.485,4.326,-1.373,-0.879,-2.907,-3.242,-3.647
319.497,21.538,-1.676,-1.070,-2.380,-2.704,-3.493
319.509,38.192,-0.077,-0.986,-1.604,-1.952,-3.122
319.520,50.963,0.806,-0.647,-0.752,-1.110,-2.569
319.532,62.831,0.484,-0.390,0.190,-0.153,-1.874
319.544,72.147,0.073,-0.221,1.188,0.863,-1.064
319.556,78.093,0.437,-0.004,2.216,1.900,-0.159
319.568,76.444,-0.451,0.086,3.060,2.774,0.763
319.580,73.892,-1.493,-0.142,3.876,3.607,1.655
319.592,70.092,-1.461,-0.438,4.634,4.359,2.500
319.604,59.615,-0.224,-0.517,5.175,4.883,3.272
319.616,49.333,-0.908,-0.491,5.534,5.259,3.899
319.628,33.964,-2.467,-0.626,5.632,5.373,4.374
319.640,19.281,-3.774,-1.022,5.522,5.284,4.641
319.652,4.141,-3.238,-1.414,5.296,5.049,4.754
319.664,-18.733,-1.961,-1.654,4.658,4.383,4.630
319.675,-33.728,0.269,-1.547,3.972,3.654,4.280
319.687,-47.461,2.149,-1.107,3.152,2.809,3.773
319.699,-58.838,1.614,-0.619,2.214,1.893,3.133
319.711,-66.866,0.883,-0.348,1.212,0.907,2.360
319.723,-71.974,0.240,-0.305,0.212,-0.073,1.514
319.735,-75.126,0.791,-0.263,-0.740,-1.034,0.624
319.747,-72.470,1.932,0.006,-1.583,-1.890,-0.270
319.759,-65.073,2.216,0.444,-2.210,-2.510,-1.066
319.771,-61.778,0.713,0.706,-2.909,-3.187,-1.818
319.783,-50.163,-0.472,0.714,-3.271,-3.531,-2.460
319.795,-36.472,-0.211,0.587,-3.438,-3.698,-2.961
319.806,-22.346,-1.667,0.256,-3.424,-3.668,-3.285
319.818,-8.646,-3.136,-0.277,-3.254,-3.501,-3.451
319.830,3.648,-3.349,-0.766,-2.994,-3.247,-3.482
319.842,20.123,-3.235,-1.066,-2.422,-2.695,-3.324
319.852,29.297,-3.115,-1.293,-1.926,-2.198,-3.065
319.864,40.445,-2.401,-1.371,-1.259,-1.528,-2.644
319.876,53.018,-2.821,-1.450,-0.435,-0.678,-2.083
319.888,64.214,-2.947,-1.652,0.497,0.262,-1.391
319.900,73.951,-2.795,-1.725,1.523,1.285,-0.575
319.912,79.761,-3.974,-1.826,2.553,2.324,0.334
319.924,80.011,-4.700,-2.124,3.496,3.275,1.277
319.936,77.090,-3.625,-2.462,4.380,4.139,2.209
319.946,71.010,-3.171,-2.613,4.961,4.707,2.963
319.957,63.036,-3.763,-2.753,5.399,5.159,3.636
319.968,52.212,-3.921,-2.930,5.705,5.473,4.281
319.980,39.711,-2.922,-2.988,5.883,5.629,4.802
319.992,25.018,-2.445,-2.935,5.801,5.542,5.142
320.003,9.724,-1.645,-2.782,5.530,5.258,5.299
320.015,-6.582,-1.901,-2.606,5.015,4.746,5.279
320.027,-17.691,-3.079,-2.531,4.504,4.241,5.104
320.039,-24.985,-3.363,-2.611,4.002,3.744,4.819
320.051,-24.113,-3.738,-2.736,3.689,3.456,4.500
320.063,-15.784,-4.700,-3.017,3.700,3.470,4.248
320.075,0.087,-4.619,-3.277,4.060,3.809,4.129
320.086,24.778,-5.288,-3.487,4.912,4.669,4.267
320.098,56.940,-5.546,-3.704,6.366,6.125,4.759
320.110,91.706,-5.093,-3.865,8.303,8.046,5.644
320.122,125.438,-4.619,-3.907,10.589,10.328,6.934
320.134,156.517,-3.269,-3.898,13.169,12.881,8.591
320.146,182.818,-2.514,-3.829,15.919,15.619,10.581
320.158,200.447,-0.832,-3.501,18.743,18.415,12.854
320.169,212.076,-0.893,-3.023,21.478,21.140,15.264
320.181,213.337,-0.567,-2.586,24.007,23.664,17.753
320.193,201.439,-1.377,-2.374,26.037,25.707,20.157
320.205,179.147,-1.486,-2.257,27.518,27.190,22.322
320.217,147.482,-1.276,-2.195,28.425,28.093,24.164
320.229,109.815,-1.092,-2.042,28.734,28.401,25.606
320.241,67.109,-0.641,-1.887,28.388,28.045,26.536
320.253,21.653,-0.290,-1.764,27.464,27.113,26.948
320.265,-20.738,-0.875,-1.632,26.075,25.735,26.835
320.276,-58.865,-1.547,-1.580,24.336,24.012,26.243
320.288,-87.294,-1.279,-1.586,22.526,22.198,25.272
320.300,-107.471,-1.096,-1.602,20.642,20.307,24.005
320.312,-117.501,-0.614,-1.542,18.931,18.584,22.579
320.324,-119.176,-1.165,-1.399,17.379,17.044,21.100
320.336,-112.448,-1.251,-1.240,16.145,15.816,19.657
320.348,-99.784,-1.634,-1.238,15.191,14.867,18.321
320.360,-81.065,-2.265,-1.344,14.646,14.329,17.209
320.372,-59.698,-1.862,-1.460,14.413,14.083,16.332
320.384,-33.917,-1.142,-1.487,14.629,14.271,15.748
320.396,-7.100,-1.109,-1.477,15.138,14.783,15.471
320.408,17.644,-1.641,-1.457,15.922,15.579,15.514
320.420,41.218,-2.851,-1.518,16.978,16.655,15.852
320.431,60.080,-3.876,-1.795,18.101,17.788,16.421
320.443,74.814,-3.425,-2.103,19.323,18.984,17.182
320.455,83.077,-3.128,-2.233,20.440,20.073,18.058
320.467,87.521,-2.579,-2.231,21.524,21.151,19.022
320.479,86.052,-2.697,-2.169,22.454,22.072,19.995
320.491,78.387,-2.280,-2.114,23.148,22.742,20.901
320.503,67.146,-2.739,-2.162,23.614,23.200,21.690
320.515,52.880,-3.031,-2.215,23.818,23.390,22.309
320.527,35.715,-3.443,-2.255,23.770,23.331,22.746
320.539,13.607,-2.929,-2.247,23.346,22.896,22.948
320.551,-5.979,-3.597,-2.326,22.707,22.265,22.897
320.563,-28.218,-3.826,-2.494,21.768,21.325,22.601
320.574,-48.283,-3.213,-2.630,20.654,20.200,22.052
320.586,-69.040,-2.200,-2.640,19.261,18.785,21.259
320.598,-81.536,-0.554,-2.491,17.943,17.443,20.280
320.610,-91.341,0.234,-2.252,16.570,16.062,19.178
320.622,-92.654,1.205,-1.862,15.403,14.877,18.026
320.634,-90.069,0.548,-1.492,14.336,13.806,16.881
320.646,-80.613,-0.780,-1.367,13.560,13.059,15.830
320.658,-67.451,-1.013,-1.391,13.055,12.561,14.928
320.669,-51.338,0.218,-1.325,12.780,12.273,14.182
320.681,-29.444,1.183,-1.097,12.906,12.377,13.668
320.693,-6.490,2.041,-0.774,13.358,12.818,13.432
320.705,16.930,2.020,-0.390,14.103,13.559,13.476
320.717,36.141,1.939,-0.062,14.982,14.438,13.775
320.729,52.131,1.901,0.153,15.956,15.414,14.271
320.741,60.856,2.262,0.338,16.880,16.315,14.912
320.752,62.258,3.472,0.681,17.589,17.015,15.599
320.764,55.004,3.346,1.108,17.996,17.450,16.255
320.776,40.624,3.777,1.446,18.109,17.562,16.786
320.788,19.472,4.245,1.728,17.781,17.224,17.085
320.800,-10.734,5.098,2.063,16.867,16.288,17.060
320.812,-47.773,5.168,2.425,15.422,14.833,16.661
320.823,-85.355,4.060,2.696,13.463,12.894,15.822
320.834,-122.296,3.090,2.821,11.323,10.756,14.656
320.844,-157.680,2.973,2.843,8.847,8.277,13.118
320.855,-190.666,1.222,2.779,6.090,5.551,11.249
320.865,-213.907,0.436,2.587,3.367,2.846,9.120
320.875,-231.608,1.836,2.482,0.520,-0.026,6.719
320.887,-240.241,3.391,2.541,-2.491,-3.068,3.940
320.899,-237.394,4.211,2.697,-5.201,-5.786,1.146
320.910,-222.117,4.582,2.930,-7.405,-7.999,-1.513
320.922,-199.707,5.538,3.208,-9.087,-9.705,-3.880
320.933,-167.318,5.013,3.442,-10.125,-10.731,-5.822
320.944,-132.752,4.707,3.613,-10.776,-11.379,-7.437
320.955,-94.886,4.556,3.757,-10.960,-11.552,-8.700
320.967,-58.130,4.721,3.845,-10.722,-11.315,-9.526
320.979,-22.362,5.771,4.015,-10.070,-10.676,-9.922
320.990,7.846,5.645,4.217,-9.176,-9.777,-9.930
321.002,30.143,5.321,4.368,-8.228,-8.820,-9.640
321.014,47.976,5.058,4.395,-7.177,-7.766,-9.118
321.026,57.136,5.637,4.465,-6.229,-6.837,-8.454
321.038,56.638,5.259,4.636,-5.564,-6.121,-7.735
321.050,46.085,5.319,4.779,-5.275,-5.797,-7.103
321.061,28.939,5.145,4.878,-5.339,-5.853,-6.644
321.073,6.106,4.219,4.832,-5.845,-6.332,-6.434
321.084,-22.268,3.752,4.673,-6.718,-7.177,-6.511
321.096,-54.048,4.136,4.544,-8.087,-8.545,-6.959
321.108,-87.442,5.127,4.611,-9.921,-10.382,-7.800
321.120,-121.499,5.662,4.759,-12.235,-12.680,-9.050
321.132,-148.508,6.123,4.929,-14.668,-15.097,-10.646
321.144,-167.637,5.723,5.110,-17.151,-17.527,-12.500
321.155,-178.993,5.393,5.227,-19.573,-19.921,-14.531
321.167,-180.373,4.824,5.267,-21.715,-22.052,-16.629
321.179,-171.819,4.817,5.224,-23.477,-23.827,-18.654
321.191,-156.239,5.191,5.143,-24.914,-25.260,-20.554
321.203,-130.695,5.421,5.174,-25.773,-26.130,-22.167
321.215,-97.242,4.739,5.141,-26.022,-26.363,-23.406
321.227,-58.609,4.389,5.057,-25.687,-26.018,-24.218
321.239,-19.498,4.244,5.007,-24.886,-25.209,-24.567
321.250,18.666,3.259,4.840,-23.642,-23.939,-24.449
321.262,51.281,2.431,4.591,-22.134,-22.418,-23.922
321.274,75.471,1.803,4.341,-20.589,-20.848,-23.068
321.286,94.289,1.439,4.016,-18.915,-19.163,-21.962
321.298,99.681,1.564,3.692,-17.522,-17.780,-20.738
321.310,97.990,1.636,3.415,-16.313,-16.575,-19.489
321.322,86.498,2.049,3.235,-15.492,-15.763,-18.341
321.334,69.036,2.532,3.094,-14.995,-15.292,-17.367
321.346,49.644,2.654,2.979,-14.810,-15.117,-16.618
321.358,26.394,2.741,2.887,-15.056,-15.357,-16.149
321.370,-0.135,2.836,2.792,-15.650,-15.942,-15.963
321.381,-26.638,2.165,2.730,-16.588,-16.868,-16.096
321.393,-50.253,2.080,2.703,-17.763,-18.038,-16.532
321.405,-69.622,1.351,2.647,-19.057,-19.312,-17.222
321.417,-85.196,1.053,2.587,-20.387,-20.644,-18.103
321.429,-96.877,0.317,2.401,-21.804,-22.071,-19.162
321.441,-102.247,-1.054,2.090,-23.118,-23.373,-20.302
321.453,-99.486,-1.557,1.663,-24.160,-24.410,-21.444
321.465,-89.090,-1.204,1.305,-24.873,-25.129,-22.488
321.477,-72.977,-0.543,1.084,-25.293,-25.551,-23.381
321.489,-51.744,0.179,0.950,-25.327,-25.597,-24.043
321.500,-26.403,0.324,0.877,-24.922,-25.195,-24.406
321.512,0.762,-0.270,0.812,-24.148,-24.412,-24.454
321.524,29.515,-1.570,0.610,-23.048,-23.275,-24.174
321.536,56.569,-2.069,0.281,-21.649,-21.880,-23.575
321.548,78.527,-1.717,0.041,-20.150,-20.372,-22.699
321.560,93.738,-1.763,-0.032,-18.596,-18.804,-21.593
321.572,105.447,-1.470,-0.058,-16.979,-17.201,-20.338
321.584,108.085,-2.678,-0.286,-15.600,-15.803,-19.018
321.596,104.499,-3.589,-0.638,-14.412,-14.602,-17.714
321.607,96.135,-3.331,-0.969,-13.406,-13.605,-16.479
321.619,80.281,-3.043,-1.250,-12.785,-12.986,-15.402
321.631,61.091,-2.586,-1.431,-12.505,-12.717,-14.546
321.643,34.896,-1.690,-1.516,-12.688,-12.933,-13.974
321.655,8.919,-1.399,-1.488,-13.188,-13.425,-13.692
321.667,-18.093,-1.037,-1.469,-14.052,-14.299,-13.741
321.678,-39.066,-2.313,-1.550,-15.030,-15.248,-14.066
321.690,-54.308,-3.430,-1.784,-15.983,-16.176,-14.580
321.701,-60.946,-3.429,-2.061,-16.782,-16.976,-15.222
321.713,-60.832,-5.149,-2.384,-17.495,-17.661,-15.906
321.725,-49.227,-6.270,-2.863,-17.747,-17.915,-16.508
321.736,-26.694,-6.180,-3.320,-17.496,-17.688,-16.918
321.748,4.254,-5.226,-3.570,-16.665,-16.876,-16.992
321.760,42.234,-4.817,-3.703,-15.181,-15.406,-16.647
321.771,84.460,-4.812,-3.802,-13.158,-13.385,-15.842
321.783,126.506,-3.976,-3.853,-10.655,-10.898,-14.555
321.794,165.985,-3.325,-3.838,-7.717,-7.984,-12.783
321.806,198.385,-3.300,-3.798,-4.604,-4.882,-10.609
321.818,222.371,-2.178,-3.636,-1.415,-1.697,-8.115
321.829,232.554,-1.348,-3.375,1.523,1.232,-5.473
321.839,230.679,-0.762,-3.114,3.854,3.553,-3.089
321.850,219.292,0.975,-2.726,5.907,5.563,-0.772
321.860,199.526,0.042,-2.381,7.486,7.171,1.351
321.870,172.540,-0.467,-2.130,8.644,8.341,3.254
321.881,139.168,-1.212,-1.960,9.326,9.034,4.855
321.891,104.025,-2.188,-1.896,9.588,9.309,6.077
321.902,67.260,-2.582,-1.955,9.429,9.155,6.958
321.914,28.912,-2.283,-2.053,8.839,8.548,7.472
321.926,-5.433,-2.174,-2.050,7.873,7.581,7.540
321.938,-33.782,-2.264,-2.062,6.742,6.451,7.249
321.950,-54.460,-2.528,-2.139,5.546,5.254,6.674
321.962,-63.158,-3.081,-2.294,4.552,4.250,5.936
321.973,-60.158,-2.699,-2.468,3.921,3.567,5.169
321.985,-49.414,-2.726,-2.557,3.594,3.192,4.493
321.997,-29.793,-3.099,-2.549,3.654,3.273,4.006
322.009,-2.616,-3.556,-2.597,4.284,3.903,3.821
322.021,30.682,-3.228,-2.703,5.461,5.070,3.998
322.033,67.306,-3.287,-2.799,7.123,6.720,4.580
322.044,104.939,-3.798,-2.895,9.193,8.803,5.580
322.055,141.451,-4.024,-2.988,11.574,11.188,6.958
322.067,173.167,-2.979,-3.006,14.272,13.862,8.733
322.079,196.875,-2.022,-2.897,17.174,16.737,10.917
322.090,213.102,-2.190,-2.733,20.070,19.633,13.336
322.102,216.986,-1.955,-2.590,22.722,22.277,15.872
322.114,210.693,-1.973,-2.463,25.020,24.574,18.366
322.127,193.130,-1.273,-2.309,26.834,26.383,20.728
322.138,167.006,-1.259,-2.181,28.100,27.649,22.767
322.150,131.927,-1.244,-2.073,28.692,28.240,24.422
322.162,90.703,-0.530,-1.958,28.717,28.229,25.630
322.174,48.681,-0.830,-1.772,28.145,27.667,26.334
322.186,6.488,-1.612,-1.768,27.073,26.627,26.540
322.198,-32.713,-2.239,-1.813,25.583,25.156,26.246
322.210,-65.030,-2.034,-1.803,23.910,23.488,25.545
322.221,-87.988,-2.069,-1.791,22.162,21.760,24.518
322.233,-102.652,-2.180,-1.809,20.483,20.096,23.289
322.245,-110.521,-1.730,-1.838,18.862,18.458,21.907
322.257,-109.558,-0.899,-1.756,17.479,17.059,20.515
322.269,-102.049,0.183,-1.523,16.434,15.983,19.205
322.281,-86.597,0.553,-1.219,15.778,15.288,18.053
322.292,-69.497,0.824,-0.987,15.362,14.870,17.119
322.304,-48.660,0.749,-0.837,15.230,14.755,16.394
322.316,-26.570,0.699,-0.730,15.416,14.936,15.926
322.327,-2.743,0.943,-0.546,15.879,15.398,15.719
322.339,21.493,1.271,-0.299,16.689,16.204,15.810
