R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,70,10,70,10,50,500,0,0
sysTime,GRawX,GPT1X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R
69.908,31.750,-4.026,-12.489,-1.678,-19.191,-20.061,-19.836
69.919,68.251,16.671,-29.769,-2.419,-18.455,-19.278,-19.622
69.931,89.614,38.504,-18.135,-3.339,-17.414,-18.180,-19.163
69.942,96.938,56.789,6.670,-3.081,-16.207,-16.993,-18.489
69.954,106.704,71.606,12.887,-2.156,-14.868,-15.710,-17.628
69.965,105.849,84.102,4.504,-1.492,-13.451,-14.333,-16.606
69.977,105.117,92.504,5.721,-1.073,-12.041,-12.941,-15.443
69.989,126.968,100.506,11.399,-0.783,-10.577,-11.468,-14.193
70.001,115.982,103.507,17.844,-0.091,-9.210,-10.102,-12.877
70.012,138.077,107.616,9.993,0.743,-7.754,-8.695,-11.543
70.024,127.579,108.923,-1.721,1.688,-6.321,-7.298,-10.164
70.036,135.513,111.376,-32.885,0.929,-4.902,-5.854,-8.762
70.048,123.428,112.487,-42.142,1.060,-3.514,-4.443,-7.351
70.060,114.761,112.516,-52.237,0.060,-2.175,-3.066,-5.953
70.072,118.423,110.435,-58.649,-0.648,-0.948,-1.804,-4.599
70.084,115.493,110.663,-32.211,-1.014,0.400,-0.458,-3.258
70.096,103.408,108.680,-13.776,-0.974,1.681,0.802,-1.925
70.108,98.769,106.501,3.166,0.110,2.925,1.997,-0.637
70.119,101.089,103.321,-21.498,0.194,3.986,3.093,0.604
70.131,113.174,100.910,-16.056,2.062,5.095,4.172,1.802
70.143,101.699,97.570,-2.319,3.187,6.147,5.207,2.974
70.155,86.562,91.627,2.762,3.947,7.056,6.118,4.085
70.167,66.420,85.490,9.547,4.281,7.901,6.974,5.129
70.179,55.799,77.230,-1.781,3.788,8.571,7.687,6.078
70.190,34.192,67.129,1.890,2.527,9.063,8.232,6.908
70.202,18.322,55.243,11.907,1.965,9.342,8.553,7.582
70.214,7.214,41.606,35.880,2.298,9.468,8.675,8.107
70.226,-9.876,27.016,49.957,3.547,9.423,8.579,8.455
70.238,-28.675,13.020,39.020,4.511,9.197,8.349,8.645
70.250,-33.802,0.571,20.700,4.583,8.843,8.005,8.679
70.261,-37.709,-12.167,-21.322,3.213,8.288,7.523,8.562
70.273,-46.376,-22.046,-36.494,1.025,7.713,7.013,8.312
70.284,-43.080,-32.288,-31.018,0.386,7.040,6.355,7.937
70.296,-50.160,-38.849,-16.706,0.558,6.391,5.715,7.476
70.307,-78.726,-48.766,-7.105,0.510,5.589,4.933,6.938
70.318,-72.256,-53.493,-18.611,-0.250,4.820,4.210,6.314
70.330,-71.035,-57.406,-21.547,-0.653,3.989,3.415,5.611
70.342,-72.744,-59.381,-9.099,-1.271,3.210,2.657,4.879
70.353,-65.053,-60.009,3.560,-1.311,2.485,1.934,4.138
70.365,-53.334,-59.626,16.472,-0.664,1.781,1.209,3.392
70.377,-35.023,-58.076,24.320,0.216,1.146,0.527,2.662
70.389,-40.761,-56.550,36.689,1.338,0.615,-0.100,1.972
70.400,-65.786,-55.960,-5.759,1.391,-0.004,-0.714,1.321
70.412,-45.521,-53.635,-3.841,2.803,-0.566,-1.317,0.677
70.424,-43.446,-52.434,-4.963,3.617,-1.145,-1.912,0.066
70.436,-28.065,-47.889,-0.030,4.554,-1.562,-2.344,-0.500
70.448,-32.093,-42.625,-26.955,5.158,-1.961,-2.694,-0.988
70.460,-25.135,-36.078,-13.923,5.352,-2.223,-2.924,-1.398
70.472,7.336,-30.114,-0.708,5.879,-2.404,-3.093,-1.737
70.484,5.749,-21.972,-8.094,5.534,-2.439,-3.094,-1.977
70.495,6.115,-14.467,-7.600,5.842,-2.385,-3.024,-2.124
70.507,29.675,-5.896,-11.984,5.427,-2.189,-2.798,-2.172
70.519,35.901,2.918,-32.450,4.658,-1.941,-2.492,-2.125
70.531,38.342,11.652,-47.542,4.039,-1.605,-2.086,-1.978
70.543,39.929,20.142,-40.153,3.942,-1.086,-1.564,-1.721
70.555,50.794,26.742,-17.722,3.455,-0.565,-1.036,-1.395
70.566,41.638,32.763,12.501,3.514,0.025,-0.451,-0.997
70.578,49.207,39.470,28.594,3.711,0.673,0.197,-0.531
70.590,56.776,44.866,34.108,3.880,1.348,0.865,-0.001
70.602,37.244,47.969,31.369,4.170,2.000,1.515,0.580
70.614,60.316,51.017,3.339,3.783,2.631,2.193,1.193
70.625,47.864,51.755,23.144,4.683,3.234,2.796,1.799
70.636,57.142,52.574,25.867,6.579,3.829,3.378,2.402
70.648,51.038,51.038,27.152,7.299,4.404,3.961,3.038
70.660,68.006,51.185,29.449,8.026,5.021,4.600,3.675
70.672,54.945,51.185,9.444,7.505,5.609,5.247,4.320
70.683,36.267,47.067,5.301,7.898,6.103,5.744,4.930
70.695,22.107,41.726,4.702,7.417,6.464,6.156,5.482
70.707,8.923,37.178,7.380,7.004,6.760,6.493,5.961
70.718,24.914,33.017,-7.155,5.878,6.962,6.767,6.353
70.729,13.439,25.005,-19.292,4.398,7.019,6.878,6.665
70.740,10.754,20.166,-20.243,2.358,7.039,6.971,6.889
70.752,2.209,11.889,-16.763,1.534,6.903,6.881,7.025
70.763,-16.590,3.411,-13.321,1.333,6.680,6.692,7.066
70.775,-43.080,-7.695,14.477,1.104,6.329,6.327,6.995
70.786,-61.757,-15.869,-12.882,-0.364,5.845,5.907,6.807
70.798,-44.545,-22.909,-16.062,-2.046,5.304,5.426,6.514
70.809,-50.282,-29.417,-14.389,-3.036,4.707,4.870,6.135
70.821,-41.493,-38.747,-4.531,-2.859,3.967,4.111,5.654
70.832,-64.077,-46.767,0.156,-2.887,3.191,3.322,5.091
70.844,-68.105,-52.032,29.701,-1.202,2.455,2.513,4.456
70.855,-56.264,-56.965,20.289,-0.051,1.667,1.684,3.783
70.867,-86.660,-61.907,-6.924,-0.302,0.862,0.893,3.100
70.878,-53.822,-64.764,-35.757,-1.150,0.022,0.052,2.343
70.889,-78.726,-66.588,-42.796,-1.679,-0.737,-0.699,1.600
70.900,-36.244,-66.802,-40.445,-1.363,-1.494,-1.507,0.821
70.912,-59.804,-67.421,-5.410,0.583,-2.196,-2.284,0.062
70.923,-50.771,-65.736,38.255,2.677,-2.821,-2.992,-0.672
70.934,-53.945,-64.383,26.459,3.693,-3.483,-3.643,-1.371
70.945,-56.020,-61.167,13.505,4.647,-4.040,-4.189,-2.024
70.956,-51.869,-57.847,21.404,5.401,-4.545,-4.710,-2.634
70.968,-32.704,-52.281,19.074,5.354,-4.970,-5.107,-3.191
70.979,-28.675,-43.445,-15.332,4.401,-5.220,-5.292,-3.652
70.990,-5.847,-34.082,-0.938,4.215,-5.323,-5.383,-4.000
71.000,-9.265,-25.606,33.862,6.104,-5.286,-5.383,-4.227
71.010,-3.284,-16.866,26.819,6.329,-5.139,-5.263,-4.354
71.021,19.299,-5.836,4.120,5.208,-4.912,-5.003,-4.386
71.031,19.787,4.984,-10.718,3.565,-4.629,-4.600,-4.301
71.042,38.953,12.782,-47.826,2.343,-4.386,-4.250,-4.149
71.052,41.394,21.117,-16.625,2.386,-3.939,-3.787,-3.909
71.062,34.802,29.120,27.217,2.921,-3.408,-3.266,-3.587
71.073,44.934,33.328,4.950,2.527,-2.951,-2.781,-3.208
71.083,58.607,41.800,2.494,2.232,-2.312,-2.124,-2.767
71.094,44.812,45.463,23.564,2.444,-1.679,-1.504,-2.262
71.104,58.851,48.082,-12.369,1.745,-1.133,-0.914,-1.737
71.115,65.565,52.284,-30.887,0.753,-0.499,-0.237,-1.184
71.125,60.682,53.103,-12.168,0.713,0.096,0.340,-0.615
71.136,47.498,51.557,29.874,2.570,0.701,0.844,-0.051
71.146,37.976,48.612,28.352,3.877,1.195,1.280,0.490
71.157,46.155,49.496,0.109,2.339,1.670,1.836,1.021
71.167,72.279,52.648,-37.908,0.739,2.294,2.482,1.568
71.178,61.292,53.205,-25.540,0.405,2.851,3.056,2.125
71.188,55.799,51.736,40.498,1.755,3.375,3.521,2.663
71.199,26.135,48.504,33.094,2.350,3.838,3.963,3.189
71.209,27.478,43.554,-12.403,1.182,4.112,4.317,3.660
71.220,52.381,43.050,-34.749,0.537,4.432,4.695,4.080
71.230,44.324,43.125,45.224,1.451,4.896,5.093,4.501
71.240,21.496,38.956,1.951,0.992,5.192,5.410,4.910
71.251,24.060,31.988,-36.805,-0.727,5.307,5.577,5.243
71.261,22.961,26.641,-25.725,-0.314,5.430,5.689,5.506
71.272,-19.153,16.434,36.878,2.993,5.406,5.607,5.703
71.283,-13.782,6.833,27.768,2.782,5.210,5.444,5.793
71.293,-9.021,0.948,-8.240,1.952,4.973,5.285,5.797
71.303,-28.675,-6.834,0.500,1.753,4.710,5.034,5.736
71.314,-20.985,-12.253,-21.953,1.031,4.385,4.760,5.599
71.324,-16.712,-17.574,-7.787,0.859,4.071,4.457,5.409
71.335,-39.784,-25.079,12.372,1.241,3.641,4.006,5.151
71.345,-31.727,-28.466,-21.261,0.468,3.213,3.598,4.835
71.356,-37.220,-32.853,-31.941,-0.488,2.735,3.141,4.482
71.366,-77.749,-43.052,58.989,3.460,2.190,2.458,4.065
71.377,-70.302,-47.907,48.209,3.791,1.572,1.817,3.570
71.387,-68.715,-52.601,-41.043,1.566,0.903,1.210,3.043
71.398,-70.791,-58.863,-48.614,0.765,0.089,0.476,2.448
71.408,-97.891,-66.257,1.569,1.307,-0.718,-0.329,1.800
71.418,-63.588,-70.092,-7.810,1.478,-1.525,-1.151,1.081
71.429,-70.180,-73.854,42.001,3.655,-2.241,-1.983,0.337
71.439,-79.580,-72.446,45.955,6.885,-2.851,-2.692,-0.394
71.450,-55.898,-67.277,31.043,5.875,-3.456,-3.239,-1.084
71.460,-29.652,-59.931,-42.334,3.276,-3.886,-3.617,-1.698
71.471,-36.610,-55.988,-31.137,2.718,-4.359,-4.046,-2.267
71.482,-37.220,-52.221,26.865,4.438,-4.739,-4.479,-2.789
71.492,-34.413,-45.543,-3.903,3.276,-5.062,-4.735,-3.240
71.503,-23.426,-37.535,-35.674,1.968,-5.264,-4.854,-3.608
71.513,-20.496,-33.985,8.862,3.232,-5.445,-5.087,-3.932
71.523,-21.107,-30.790,38.971,3.519,-5.590,-5.265,-4.206
71.534,-1.575,-22.538,15.231,3.278,-5.588,-5.261,-4.420
71.544,3.307,-15.103,16.825,3.027,-5.554,-5.183,-4.550
71.555,-9.143,-8.913,-11.116,2.314,-5.493,-5.055,-4.604
71.565,28.699,0.150,-22.418,1.762,-5.296,-4.828,-4.601
71.576,21.130,7.426,-8.431,1.541,-5.009,-4.526,-4.500
71.586,36.145,14.543,-24.265,1.017,-4.676,-4.182,-4.336
71.596,25.281,17.015,32.754,2.296,-4.277,-3.892,-4.119
71.607,40.662,24.630,50.986,4.570,-3.698,-3.428,-3.838
71.617,33.337,29.869,-13.969,2.897,-3.271,-2.933,-3.485
71.628,61.292,37.702,-38.706,-0.345,-2.765,-2.347,-3.096
71.638,67.762,44.079,-7.930,-0.307,-2.082,-1.720,-2.641
71.649,52.991,48.581,48.230,0.680,-1.390,-1.131,-2.136
71.659,51.893,52.012,22.396,1.535,-0.670,-0.486,-1.571
71.670,89.369,57.963,-14.616,0.145,0.013,0.250,-0.981
71.680,72.645,63.429,-17.950,-0.761,0.773,1.042,-0.333
71.690,61.170,63.078,5.608,-0.153,1.470,1.695,0.333
71.701,67.518,64.986,21.985,1.001,2.167,2.366,0.996
71.711,39.319,62.089,26.065,0.921,2.757,2.964,1.667
71.722,56.898,60.050,-17.803,-0.176,3.308,3.538,2.294
71.732,61.659,59.699,-33.402,-0.552,3.840,4.110,2.895
71.743,31.506,55.160,-11.143,-0.473,4.304,4.584,3.477
71.753,50.062,51.110,-15.000,-0.699,4.726,5.003,4.001
71.764,24.792,43.435,17.576,0.133,5.054,5.274,4.475
71.774,-10.242,31.900,20.936,0.773,5.099,5.322,4.837
71.785,13.195,22.405,-7.510,0.117,5.039,5.299,5.075
71.795,9.899,15.645,10.827,0.452,5.022,5.249,5.225
71.805,-22.571,8.028,43.542,1.984,5.033,5.154,5.322
71.816,-25.257,-1.044,-22.830,0.025,4.732,4.937,5.323
71.826,1.476,-6.879,-24.421,-1.490,4.411,4.685,5.222
71.837,-17.200,-9.228,27.559,0.471,4.335,4.506,5.102
71.847,-31.239,-15.433,5.210,1.153,4.041,4.180,4.942
71.858,-24.647,-19.096,6.764,1.439,3.762,3.883,4.735
71.868,-47.841,-25.339,37.188,3.450,3.398,3.463,4.486
71.878,-48.817,-30.286,-5.889,2.225,2.896,3.029,4.182
71.889,-58.095,-34.233,-48.894,-1.404,2.382,2.610,3.827
71.899,-58.339,-44.762,12.506,-0.659,1.702,1.881,3.369
71.910,-62.856,-49.265,33.848,1.540,1.146,1.244,2.860
71.920,-56.630,-53.612,-6.768,0.557,0.481,0.621,2.315
71.931,-70.058,-58.016,-3.379,0.516,-0.214,-0.080,1.723
71.941,-92.154,-66.068,12.707,1.211,-1.068,-0.942,1.072
71.952,-87.149,-71.558,9.397,1.053,-1.938,-1.799,0.351
71.962,-66.030,-70.701,-11.609,0.508,-2.645,-2.490,-0.389
71.973,-50.282,-66.635,4.473,0.655,-3.235,-3.083,-1.094
71.983,-61.757,-64.085,19.431,1.050,-3.804,-3.656,-1.752
71.993,-57.607,-61.514,-13.994,0.453,-4.381,-4.202,-2.378
72.003,-39.418,-58.307,-21.651,-0.224,-4.902,-4.689,-2.961
72.014,-41.127,-53.032,47.649,1.079,-5.235,-5.108,-3.493
72.024,-8.533,-41.944,-4.567,1.269,-5.347,-5.246,-3.930
72.034,-13.172,-33.900,-6.087,0.962,-5.477,-5.370,-4.273
72.045,-24.036,-29.373,21.323,1.427,-5.614,-5.538,-4.558
72.056,-20.862,-20.871,30.118,1.955,-5.546,-5.499,-4.765
72.066,-15.003,-16.894,0.088,1.385,-5.600,-5.544,-4.914
72.077,14.172,-8.860,-30.917,-0.609,-5.547,-5.406,-5.003
72.088,15.881,-1.927,-45.349,-3.407,-5.410,-5.190,-5.017
72.099,42.249,6.471,-52.420,-4.205,-5.133,-4.922,-4.971
72.111,40.418,16.016,-44.899,-4.702,-4.664,-4.484,-4.814
72.123,45.301,24.320,-31.843,-4.141,-4.064,-3.969,-4.549
72.135,42.737,32.764,12.766,-3.721,-3.415,-3.356,-4.188
72.147,62.757,40.434,7.327,-3.564,-2.741,-2.692,-3.741
72.159,78.383,47.855,-39.291,-3.801,-1.979,-1.957,-3.199
72.172,78.383,55.351,-42.677,-5.242,-1.141,-1.119,-2.572
72.184,89.858,62.563,-34.424,-5.992,-0.228,-0.187,-1.866
72.196,62.879,65.110,-20.300,-5.333,0.622,0.625,-1.117
72.208,94.252,72.010,-10.894,-4.752,1.653,1.626,-0.312
72.220,94.252,75.850,-12.144,-3.735,2.726,2.619,0.564
72.232,97.548,76.391,-35.283,-2.906,3.697,3.494,1.454
72.244,84.731,73.352,-43.156,-3.300,4.515,4.275,2.334
72.256,83.876,71.543,-40.601,-3.611,5.315,5.059,3.171
72.269,34.314,62.765,-47.634,-4.679,5.754,5.539,3.934
72.281,40.662,55.379,-37.986,-5.496,6.129,5.945,4.566
72.292,23.327,45.916,-26.257,-5.709,6.352,6.185,5.082
72.304,7.824,35.365,-1.934,-5.107,6.465,6.260,5.478
72.316,-3.406,23.641,14.850,-3.947,6.410,6.153,5.736
72.328,-10.974,12.774,7.604,-2.407,6.256,5.943,5.876
72.340,-8.411,1.421,13.553,-0.993,5.970,5.604,5.891
72.351,-34.413,-8.983,37.208,0.530,5.608,5.220,5.800
72.362,-60.414,-19.043,35.012,2.338,5.213,4.748,5.615
72.372,-69.936,-30.364,0.571,0.792,4.542,4.161,5.317
72.383,-56.630,-38.908,-52.023,-1.405,3.904,3.560,4.911
72.393,-58.705,-46.589,-22.729,-0.892,3.256,2.863,4.417
72.404,-72.134,-53.219,22.824,0.150,2.574,2.133,3.861
72.414,-74.453,-56.530,6.562,0.388,1.899,1.455,3.264
72.425,-64.443,-60.354,46.377,1.605,1.205,0.734,2.639
72.435,-59.316,-58.681,5.340,2.133,0.653,0.191,2.041
72.447,-68.838,-57.068,4.134,-1.413,-0.035,-0.400,1.345
72.457,-51.503,-56.682,-49.306,-2.973,-0.567,-0.926,0.760
72.467,-46.254,-57.107,-3.006,-1.949,-1.075,-1.505,0.170
72.477,-46.742,-55.559,54.740,-0.122,-1.570,-2.062,-0.417
72.487,-46.132,-53.519,-17.600,-0.100,-2.087,-2.548,-0.959
72.499,-55.409,-47.242,-28.814,-3.188,-2.615,-2.937,-1.550
72.509,-28.553,-44.623,-54.251,-5.620,-3.040,-3.293,-2.023
72.519,-41.371,-44.555,56.118,-1.336,-3.279,-3.747,-2.476
72.529,-40.883,-40.626,26.138,-0.514,-3.511,-4.044,-2.880
72.539,-18.421,-35.594,-43.238,-2.251,-3.699,-4.228,-3.241
72.549,2.209,-25.464,2.275,-1.464,-3.663,-4.241,-3.527
72.559,-6.336,-18.874,6.770,-0.354,-3.654,-4.261,-3.719
72.570,14.172,-10.229,-14.041,-0.622,-3.574,-4.150,-3.837
72.580,12.829,-4.111,21.569,0.527,-3.404,-4.024,-3.874
72.592,2.575,0.918,5.884,0.358,-3.241,-3.866,-3.843
72.604,-0.842,4.420,-10.661,-0.667,-3.099,-3.677,-3.762
72.614,39.929,11.931,-32.776,-1.044,-2.800,-3.374,-3.654
72.624,47.010,20.085,25.781,0.164,-2.337,-2.985,-3.460
72.634,17.102,21.442,17.585,1.759,-1.990,-2.696,-3.208
72.644,31.262,24.653,24.518,1.925,-1.667,-2.363,-2.942
72.654,30.286,29.032,4.824,1.286,-1.281,-1.953,-2.636
72.664,53.724,35.534,-40.414,-2.112,-0.810,-1.395,-2.283
72.674,58.851,41.132,30.029,-0.051,-0.183,-0.875,-1.884
72.684,56.043,46.121,-0.154,0.583,0.386,-0.333,-1.432
72.694,50.306,46.892,10.301,0.878,0.899,0.159,-0.953
72.704,47.742,49.471,23.012,1.734,1.539,0.737,-0.445
72.714,56.776,50.744,-31.130,0.572,2.046,1.296,0.072
72.724,49.573,51.747,18.065,0.904,2.557,1.813,0.588
72.734,48.597,51.539,-23.225,-0.212,2.990,2.327,1.106
72.744,53.968,46.183,-13.535,-0.727,3.272,2.658,1.576
72.755,26.013,42.710,33.711,1.365,3.692,3.014,2.025
72.765,27.844,37.667,-0.870,0.876,3.922,3.282,2.422
72.775,16.003,31.266,9.376,0.883,4.059,3.431,2.749
72.785,19.909,27.803,-9.551,-0.017,4.196,3.619,3.033
72.796,23.205,25.107,-4.298,-0.194,4.377,3.798,3.280
72.806,9.167,22.601,30.293,1.544,4.618,3.975,3.516
72.817,-5.359,16.925,-23.827,-0.009,4.598,4.027,3.707
72.827,29.675,14.215,-36.051,-1.748,4.542,4.051,3.818
72.838,-11.219,11.189,27.371,1.057,4.649,4.077,3.927
72.848,-13.294,3.728,30.888,2.931,4.563,3.907,3.982
72.859,-26.478,-2.681,12.650,2.460,4.360,3.753,3.981
72.869,-22.694,-9.893,11.287,2.063,4.058,3.479,3.895
72.880,-57.607,-18.310,4.945,1.535,3.702,3.131,3.740
72.890,-25.257,-26.260,-39.483,-0.753,3.157,2.669,3.471
72.900,-33.070,-28.300,-26.042,-1.545,2.801,2.338,3.163
72.911,-30.873,-33.590,25.994,0.386,2.374,1.824,2.804
72.921,-41.981,-34.589,10.788,1.200,2.036,1.443,2.440
72.933,-33.436,-34.911,-19.016,0.456,1.568,1.020,2.009
72.944,-45.521,-37.598,-26.579,0.216,1.130,0.601,1.628
72.955,-37.709,-39.130,28.853,2.661,0.794,0.169,1.222
72.966,-42.470,-40.769,53.849,4.053,0.335,-0.330,0.795
72.976,-55.654,-44.806,49.909,6.694,-0.099,-0.862,0.375
72.987,-55.409,-47.377,6.708,5.333,-0.688,-1.374,-0.067
72.997,-55.776,-46.641,-36.897,1.882,-1.227,-1.754,-0.512
73.008,-27.088,-45.795,-36.933,-0.121,-1.816,-2.237,-1.007
73.018,-44.301,-45.086,-26.695,-0.281,-2.250,-2.661,-1.476
73.029,-41.493,-44.587,-8.395,-0.177,-2.687,-3.097,-1.937
73.040,-35.633,-42.637,-3.959,-0.052,-3.069,-3.476,-2.384
73.050,-28.797,-39.502,-7.208,-0.015,-3.364,-3.763,-2.790
73.061,-40.883,-36.694,4.516,0.435,-3.622,-4.032,-3.160
73.072,-21.839,-31.904,16.741,1.069,-3.816,-4.250,-3.491
73.082,-17.566,-26.748,21.079,1.800,-3.948,-4.405,-3.766
73.093,-5.725,-21.782,17.330,1.744,-4.060,-4.506,-3.987
73.104,-14.515,-16.698,-7.903,0.422,-4.134,-4.514,-4.144
73.114,-10.242,-9.808,-14.368,-0.807,-4.097,-4.423,-4.245
73.125,10.510,-4.210,-35.994,-1.421,-4.030,-4.333,-4.297
73.136,18.444,1.617,-33.610,-2.185,-3.902,-4.162,-4.285
73.146,28.577,8.418,-21.081,-2.746,-3.660,-3.887,-4.208
73.157,42.371,16.408,-16.197,-2.389,-3.275,-3.519,-4.055
73.168,46.644,22.036,0.735,-1.341,-2.840,-3.141,-3.827
73.178,60.194,29.875,1.567,-0.607,-2.311,-2.646,-3.525
73.189,73.622,35.065,10.471,-0.187,-1.817,-2.178,-3.164
73.200,48.108,39.020,30.631,0.703,-1.261,-1.673,-2.743
73.211,50.794,41.039,39.310,1.940,-0.707,-1.176,-2.285
73.221,50.062,43.285,29.028,2.219,-0.165,-0.657,-1.806
73.232,52.015,45.720,31.356,2.089,0.398,-0.091,-1.299
73.243,61.659,48.081,2.607,1.459,0.953,0.510,-0.771
73.254,65.321,50.920,-11.298,0.323,1.541,1.140,-0.222
73.264,59.705,50.206,-6.754,0.219,2.055,1.656,0.319
73.275,50.916,48.834,30.878,1.845,2.607,2.137,0.852
73.286,31.018,46.484,25.461,3.349,3.137,2.606,1.383
73.296,39.197,44.787,13.242,3.007,3.560,3.051,1.880
73.307,17.956,42.525,-9.980,2.294,3.985,3.509,2.369
73.318,42.005,39.687,-17.199,1.813,4.303,3.850,2.799
73.328,10.021,35.653,10.937,2.124,4.624,4.145,3.205
73.339,-9.510,26.429,12.863,2.982,4.718,4.227,3.522
73.350,7.336,19.565,-6.105,2.030,4.755,4.309,3.764
73.361,11.608,15.860,-24.260,0.998,4.814,4.395,3.946
73.372,17.956,14.805,-33.391,-0.405,4.885,4.533,4.084
73.382,7.580,10.551,11.101,1.279,4.987,4.545,4.196
73.393,-2.429,4.104,41.686,2.976,4.921,4.407,4.248
73.403,-20.130,-1.299,14.868,2.636,4.776,4.271,4.252
73.414,-8.899,-7.778,-20.862,1.654,4.493,4.035,4.181
73.424,-11.707,-12.238,-24.454,1.256,4.255,3.821,4.063
73.434,-29.774,-15.984,45.424,3.338,4.102,3.580,3.913
73.444,-42.958,-24.380,34.502,3.174,3.649,3.123,3.688
73.455,-31.849,-28.943,-11.337,1.189,3.108,2.682,3.385
73.465,-47.475,-34.111,-39.847,-2.122,2.560,2.238,3.038
73.476,-29.896,-39.361,-39.899,-3.441,1.915,1.653,2.607
73.486,-53.212,-42.779,9.856,-1.623,1.430,1.107,2.158
73.496,-75.674,-48.228,21.117,-0.458,0.906,0.523,1.689
73.506,-53.700,-50.184,-8.148,-0.907,0.351,-0.018,1.182
73.516,-41.981,-50.394,-5.148,-0.937,-0.164,-0.526,0.665
73.526,-66.640,-53.607,30.359,0.444,-0.681,-1.116,0.144
73.536,-56.386,-53.530,15.770,0.894,-1.195,-1.659,-0.389
73.546,-49.672,-51.831,-7.174,0.341,-1.688,-2.126,-0.907
73.556,-45.888,-51.119,-35.946,-1.415,-2.212,-2.590,-1.417
73.566,-40.638,-50.818,11.629,-0.197,-2.619,-3.093,-1.924
73.578,-38.197,-46.271,-36.259,-0.417,-3.044,-3.522,-2.478
73.588,-32.582,-43.394,8.348,0.803,-3.316,-3.879,-2.904
73.598,-18.665,-38.543,46.720,1.985,-3.511,-4.143,-3.283
73.608,-29.652,-35.397,38.892,3.145,-3.656,-4.361,-3.599
73.618,-13.782,-29.958,-2.899,1.854,-3.868,-4.516,-3.882
73.630,-2.551,-22.862,37.982,1.019,-3.977,-4.598,-4.149
73.640,-4.871,-17.467,21.026,1.537,-3.979,-4.614,-4.304
73.650,-1.697,-12.263,-24.598,-0.103,-4.055,-4.613,-4.417
73.660,-15.857,-8.600,-43.939,-0.937,-4.041,-4.558,-4.478
73.670,24.548,-1.564,-29.482,-1.511,-3.887,-4.383,-4.496
73.681,32.361,5.117,35.604,1.484,-3.531,-4.153,-4.436
73.691,26.013,10.137,51.474,2.414,-3.282,-3.920,-4.312
73.701,17.102,13.686,32.381,3.245,-3.005,-3.670,-4.138
73.711,36.145,21.920,-47.643,-0.324,-2.726,-3.245,-3.914
73.723,39.807,28.981,40.813,0.329,-2.163,-2.727,-3.569
73.733,41.150,33.964,-29.351,-1.764,-1.771,-2.251,-3.225
73.743,58.118,39.613,-28.351,-2.086,-1.260,-1.731,-2.839
73.753,44.568,42.865,-21.383,-2.648,-0.749,-1.202,-2.409
73.763,62.757,46.719,-1.537,-1.758,-0.168,-0.687,-1.962
73.775,47.864,48.778,-23.892,-1.671,0.522,-0.023,-1.363
73.785,73.134,53.574,-17.874,-1.848,1.149,0.594,-0.852
73.797,53.480,52.930,-28.521,-1.358,1.804,1.212,-0.209
73.809,50.916,53.567,-9.763,-1.465,2.429,1.838,0.408
73.820,45.301,51.378,-14.991,-1.594,2.949,2.355,0.977
73.831,43.592,47.007,-16.187,-1.563,3.377,2.769,1.501
73.843,48.719,45.473,-17.554,-1.814,3.842,3.233,2.021
73.853,41.883,43.060,18.420,-0.512,4.286,3.599,2.447
73.863,28.088,40.127,22.228,-0.127,4.578,3.893,2.841
73.873,31.628,38.220,-6.835,-0.206,4.884,4.201,3.211
73.883,39.197,35.274,-36.513,-2.566,5.086,4.460,3.542
73.893,18.078,30.239,15.413,-1.140,5.353,4.627,3.837
73.903,-6.580,21.540,23.501,-0.052,5.396,4.621,4.063
73.913,-6.214,14.307,-22.626,-0.947,5.299,4.581,4.206
73.923,-13.782,7.250,20.137,0.029,5.256,4.500,4.285
73.935,-15.125,-2.756,-9.204,-0.207,4.982,4.233,4.267
73.945,-39.418,-9.393,40.308,2.562,4.834,3.969,4.186
73.958,-39.051,-15.576,12.029,3.242,4.511,3.640,4.030
73.970,-34.779,-21.893,5.110,3.313,4.088,3.229,3.801
73.982,-41.371,-25.584,13.294,3.121,3.703,2.856,3.518
73.993,-54.189,-31.955,40.704,3.243,3.210,2.353,3.183
74.005,-50.160,-36.778,48.844,3.783,2.697,1.823,2.782
74.017,-48.573,-41.472,49.310,4.759,2.114,1.211,2.315
74.029,-49.916,-43.733,7.435,5.688,1.594,0.663,1.828
74.041,-46.010,-44.876,-14.620,5.670,1.002,0.103,1.322
74.053,-38.563,-46.368,-18.518,5.363,0.428,-0.451,0.803
74.065,-53.212,-47.958,-16.955,4.601,-0.179,-1.024,0.272
74.077,-39.662,-47.727,-20.225,3.844,-0.690,-1.527,-0.242
74.088,-23.792,-44.792,-21.702,2.872,-1.110,-1.920,-0.736
74.100,-23.670,-43.250,-22.349,2.021,-1.547,-2.342,-1.211
74.111,-31.849,-41.127,-14.532,1.043,-2.003,-2.751,-1.685
74.123,-32.704,-37.434,34.443,1.158,-2.294,-3.070,-2.124
74.135,-18.909,-33.403,32.475,1.016,-2.517,-3.316,-2.512
