R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,50,5,50,5,50,500,0,0
sysTime,GRawX,GPT1X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R
236.057,-33.070,-33.666,-37.216,0.495,-3.488,-4.463,-3.665
236.068,-23.182,-29.368,-40.741,-1.495,-3.726,-4.629,-3.972
236.079,0.011,-23.179,-36.123,-2.574,-3.821,-4.689,-4.231
236.090,5.993,-19.561,-11.958,-2.281,-3.903,-4.799,-4.442
236.100,-7.190,-15.084,24.367,-1.035,-3.883,-4.841,-4.589
236.111,-9.632,-12.031,-25.248,-2.569,-4.033,-4.877,-4.695
236.121,-6.458,-9.576,-43.853,-3.702,-4.153,-4.882,-4.779
236.131,14.050,-2.673,0.002,-3.085,-4.040,-4.763,-4.819
236.141,17.468,0.248,-19.594,-3.236,-3.943,-4.668,-4.809
236.152,34.070,5.199,15.909,-2.424,-3.720,-4.500,-4.760
236.163,23.449,11.146,45.276,0.141,-3.354,-4.233,-4.633
236.173,23.694,16.488,21.603,0.050,-3.030,-3.905,-4.439
236.184,22.839,20.005,-31.430,-1.684,-2.815,-3.568,-4.203
236.195,30.896,25.054,-38.715,-2.597,-2.511,-3.162,-3.933
236.205,34.680,27.412,-9.729,-2.551,-2.175,-2.805,-3.633
236.216,40.418,31.325,-32.366,-3.144,-1.795,-2.380,-3.307
236.227,55.799,36.094,-43.791,-3.947,-1.331,-1.883,-2.937
236.238,38.709,38.251,25.511,-1.084,-0.731,-1.413,-2.515
236.249,45.423,40.182,14.046,0.128,-0.186,-0.894,-2.031
236.261,48.108,41.479,16.531,0.478,0.350,-0.369,-1.518
236.273,49.940,43.177,28.542,0.677,0.910,0.184,-0.989
236.285,50.916,45.405,13.721,1.248,1.495,0.788,-0.435
236.298,36.389,46.479,-18.663,1.034,2.056,1.410,0.149
236.310,44.690,46.417,32.802,1.074,2.600,1.951,0.716
236.322,54.945,47.958,28.985,1.535,3.223,2.550,1.291
236.334,62.147,48.845,-11.234,2.146,3.827,3.144,1.885
236.346,68.861,48.990,-19.359,1.452,4.375,3.704,2.481
236.358,62.391,48.814,-28.369,0.488,4.892,4.269,3.061
236.370,36.023,47.497,-25.357,-0.059,5.408,4.816,3.638
236.382,46.399,45.479,-0.181,-0.437,5.826,5.259,4.163
236.394,32.605,43.964,20.424,-0.934,6.285,5.720,4.670
236.406,22.961,39.566,25.061,-0.775,6.660,6.069,5.135
236.418,28.577,35.315,12.847,-0.459,6.922,6.315,5.537
236.430,27.234,31.424,1.257,-0.239,7.152,6.538,5.893
236.442,6.481,27.849,-8.829,-0.280,7.369,6.754,6.210
236.454,16.003,24.017,-30.377,-0.940,7.524,6.906,6.477
236.466,15.026,21.115,-23.570,-1.881,7.622,7.051,6.696
236.479,-1.575,17.824,11.516,-2.119,7.728,7.139,6.871
236.491,5.382,11.556,27.559,-1.913,7.679,7.051,6.974
236.503,11.364,8.146,16.122,-1.294,7.624,6.971,7.018
236.515,7.824,6.674,-24.851,-1.620,7.627,6.958,7.047
236.526,1.598,4.905,-41.509,-2.249,7.550,6.912,7.052
236.538,2.209,4.577,-21.545,-2.151,7.540,6.911,7.046
236.550,-11.341,3.628,13.194,-2.280,7.526,6.881,7.031
236.562,-1.819,1.636,18.742,-2.303,7.425,6.772,6.989
236.574,0.377,1.536,13.926,-1.787,7.390,6.719,6.942
236.586,7.214,2.135,-13.677,-1.970,7.402,6.713,6.905
236.598,16.003,1.759,-33.015,-2.200,7.305,6.633,6.855
236.610,-19.153,2.389,-13.792,-3.058,7.291,6.656,6.823
236.622,3.307,1.792,22.242,-3.511,7.212,6.571,6.766
236.634,3.551,1.784,42.067,-2.877,7.173,6.506,6.705
236.646,5.749,1.910,-1.971,-3.052,7.132,6.466,6.656
236.658,11.608,2.268,-22.362,-2.653,7.146,6.438,6.613
236.670,-3.772,3.772,-13.826,-2.752,7.196,6.484,6.588
236.682,13.928,5.488,-21.322,-3.020,7.211,6.512,6.572
236.693,6.969,7.362,-15.170,-3.925,7.259,6.584,6.575
236.705,-6.580,6.989,-2.793,-4.192,7.281,6.607,6.583
236.716,8.801,6.560,-16.274,-4.780,7.220,6.562,6.568
236.728,13.195,7.839,7.938,-4.852,7.266,6.588,6.560
236.739,-4.505,6.296,45.817,-4.315,7.264,6.544,6.550
236.750,-8.167,3.722,38.766,-3.740,7.192,6.429,6.519
236.763,10.388,1.908,0.455,-2.833,7.106,6.298,6.465
236.775,-9.021,-0.947,-9.160,-2.463,7.012,6.158,6.402
236.787,1.110,-1.814,-32.661,-2.896,6.880,6.043,6.316
236.799,-10.974,-2.916,16.583,-2.652,6.771,5.909,6.211
236.811,-6.946,-3.925,3.854,-2.615,6.646,5.772,6.100
236.823,-14.881,-5.919,10.748,-2.295,6.471,5.581,5.970
236.835,-1.819,-6.040,-0.569,-2.422,6.305,5.424,5.825
236.847,-0.720,-6.214,-13.385,-2.197,6.182,5.278,5.688
236.859,-22.449,-7.179,-14.219,-2.462,6.029,5.138,5.551
236.871,-12.073,-8.150,-22.915,-3.041,5.794,4.937,5.390
236.883,-20.862,-9.094,45.001,-2.984,5.643,4.740,5.214
236.895,5.138,-8.414,29.205,-2.216,5.501,4.547,5.031
236.907,0.500,-6.823,-6.175,-1.817,5.418,4.446,4.884
236.919,-17.078,-6.812,-2.267,-1.733,5.309,4.326,4.753
236.931,13.439,-5.292,-13.827,-1.797,5.211,4.218,4.620
236.943,-3.406,-4.091,-6.177,-2.032,5.153,4.170,4.514
236.955,-15.369,-3.614,1.014,-2.124,5.077,4.096,4.417
236.967,10.143,-3.973,25.253,-1.862,4.967,3.963,4.307
236.979,-11.219,-4.774,49.825,-1.666,4.869,3.815,4.194
236.990,-8.411,-4.610,37.583,-0.408,4.850,3.723,4.095
237.003,23.205,-2.615,-37.820,0.203,4.841,3.710,4.019
237.015,2.697,-2.578,-32.221,-0.352,4.757,3.642,3.951
237.027,-9.754,-1.209,-15.444,-0.583,4.759,3.660,3.901
237.039,10.632,2.528,5.967,-1.427,4.823,3.761,3.868
237.051,15.026,5.732,11.359,-1.783,4.907,3.859,3.868
237.063,11.242,7.301,39.408,-1.627,4.988,3.916,3.887
237.075,3.429,9.345,37.149,-1.182,5.133,4.023,3.943
237.087,36.511,14.252,15.925,0.165,5.453,4.263,4.048
237.099,31.750,17.344,-35.250,-0.206,5.733,4.538,4.215
237.111,27.600,21.695,-34.308,-0.766,6.046,4.869,4.415
237.123,41.272,27.115,-12.928,-1.662,6.426,5.285,4.664
237.135,42.005,31.207,-14.315,-2.396,6.817,5.706,4.958
237.147,31.140,33.341,3.568,-2.798,7.197,6.093,5.285
237.159,30.652,36.316,47.404,-2.481,7.691,6.537,5.634
237.171,40.418,37.554,46.014,-1.470,8.152,6.939,6.006
237.183,47.498,37.843,17.119,-0.210,8.554,7.283,6.385
237.196,40.662,38.554,13.105,0.629,8.983,7.681,6.785
237.208,42.127,37.774,18.549,0.990,9.350,8.028,7.180
237.220,42.737,36.267,-35.551,0.536,9.605,8.339,7.560
237.232,41.761,34.313,-39.506,0.742,9.894,8.630,7.921
237.244,16.247,28.726,-19.964,0.212,10.029,8.775,8.234
237.256,20.642,24.063,-8.857,-0.237,10.081,8.860,8.466
237.268,4.894,17.799,-17.795,-0.621,10.024,8.805,8.630
237.280,-4.627,12.435,-29.712,-1.269,9.976,8.750,8.729
237.292,-4.993,7.804,-24.539,-1.815,9.869,8.660,8.757
237.303,-1.331,3.865,-6.434,-1.483,9.746,8.520,8.727
237.315,4.406,-0.459,-3.107,-0.832,9.549,8.293,8.646
237.327,-6.091,-4.917,-43.967,-0.688,9.298,8.039,8.528
237.339,-27.332,-10.065,-35.346,-1.106,8.975,7.720,8.354
237.351,-15.491,-14.084,-19.115,-1.889,8.559,7.342,8.109
237.363,-22.449,-17.625,-11.354,-2.235,8.141,6.940,7.820
237.375,-35.389,-20.969,-25.980,-2.468,7.756,6.552,7.505
237.387,-45.033,-23.974,-26.184,-3.116,7.336,6.160,7.156
237.399,-38.319,-28.058,-12.547,-3.681,6.818,5.658,6.751
237.411,-32.582,-31.116,-31.550,-4.293,6.294,5.163,6.318
237.422,-35.267,-34.206,-43.557,-4.629,5.774,4.631,5.857
237.433,-22.938,-36.651,-19.191,-3.315,5.299,4.091,5.382
237.444,-52.968,-39.832,9.705,-1.935,4.809,3.545,4.908
237.454,-58.217,-44.294,16.457,-1.195,4.217,2.929,4.399
237.465,-50.282,-45.232,2.911,-1.214,3.664,2.378,3.872
237.475,-53.700,-46.068,-17.551,-2.311,3.069,1.842,3.336
237.486,-44.667,-46.343,-4.396,-2.392,2.538,1.317,2.804
237.496,-48.939,-44.280,5.916,-2.118,2.105,0.873,2.304
237.506,-60.414,-43.694,-20.491,-2.643,1.637,0.420,1.815
237.516,-43.202,-42.806,-37.291,-2.857,1.195,-0.011,1.325
237.526,-26.722,-40.601,3.253,-1.755,0.834,-0.406,0.860
237.537,-35.878,-39.941,21.651,-1.061,0.463,-0.819,0.417
237.548,-38.075,-37.852,7.991,-0.788,0.115,-1.177,-0.028
237.559,-47.719,-36.078,27.619,-0.786,-0.222,-1.536,-0.460
237.571,-28.065,-32.852,24.198,-0.602,-0.529,-1.862,-0.883
237.583,-25.990,-30.190,23.280,-0.400,-0.815,-2.167,-1.268
237.594,-17.689,-26.376,29.945,-0.183,-1.017,-2.389,-1.601
237.606,-7.312,-20.198,34.170,0.225,-1.086,-2.482,-1.869
237.617,11.974,-13.042,18.153,0.170,-1.054,-2.459,-2.055
237.629,-2.307,-8.002,10.501,0.031,-0.982,-2.402,-2.163
237.640,-9.876,-3.616,-8.322,-0.614,-0.901,-2.300,-2.214
237.651,-1.941,0.903,5.086,-1.179,-0.786,-2.164,-2.225
237.663,14.782,4.826,-5.474,-1.957,-0.668,-2.015,-2.198
237.675,15.637,7.452,4.208,-2.168,-0.550,-1.897,-2.143
237.687,-4.016,7.828,-0.420,-2.468,-0.465,-1.802,-2.065
237.698,-0.232,9.604,3.464,-2.932,-0.336,-1.657,-1.982
237.710,-0.110,10.387,0.356,-3.500,-0.247,-1.548,-1.891
237.722,14.416,10.996,-10.589,-4.081,-0.173,-1.446,-1.799
237.734,8.190,10.032,18.800,-4.652,-0.159,-1.399,-1.719
237.746,1.598,9.052,17.899,-4.799,-0.117,-1.356,-1.651
237.757,5.627,8.076,-12.200,-5.330,-0.093,-1.310,-1.596
237.768,0.133,5.709,-27.354,-5.857,-0.109,-1.304,-1.557
237.780,10.143,7.934,-32.061,-5.990,0.007,-1.185,-1.518
237.791,16.980,8.585,-16.703,-6.090,0.082,-1.115,-1.471
237.802,8.678,7.717,5.110,-5.179,0.151,-1.094,-1.432
237.813,16.003,7.766,28.968,-3.560,0.288,-1.068,-1.394
237.824,15.270,8.916,19.556,-2.298,0.409,-1.010,-1.340
237.835,-7.678,5.347,1.113,-2.141,0.383,-1.037,-1.286
237.846,1.232,7.017,-20.253,-2.535,0.485,-0.925,-1.236
237.857,-2.429,9.664,-29.571,-2.787,0.608,-0.767,-1.158
237.869,0.744,8.631,-17.025,-2.569,0.696,-0.681,-1.074
237.880,7.092,5.603,-7.499,-1.998,0.688,-0.721,-1.025
237.891,21.374,6.620,8.919,-0.671,0.818,-0.676,-0.981
237.901,4.040,5.633,39.790,0.181,0.894,-0.654,-0.928
237.913,19.177,7.113,28.345,1.486,1.052,-0.568,-0.859
237.923,2.209,6.107,-2.501,0.951,1.050,-0.526,-0.791
237.935,-14.515,2.173,18.614,0.437,1.010,-0.552,-0.740
237.947,-0.598,1.346,39.658,0.582,1.036,-0.546,-0.726
237.957,-9.510,0.515,-4.344,-0.221,0.970,-0.575,-0.726
237.970,-3.040,1.673,7.772,-0.700,0.993,-0.535,-0.723
237.982,-1.086,2.277,11.161,-0.920,0.982,-0.531,-0.723
237.992,7.092,3.562,-14.929,-1.186,1.039,-0.478,-0.709
238.002,6.115,1.236,-21.185,-1.940,0.993,-0.498,-0.701
238.014,-8.167,-1.036,-14.644,-1.195,0.963,-0.584,-0.724
238.026,-8.899,-0.562,0.912,-1.561,0.947,-0.577,-0.750
238.038,11.242,1.387,18.430,-1.087,0.998,-0.563,-0.773
238.050,9.045,2.692,33.323,-0.676,1.023,-0.558,-0.780
238.062,3.673,6.072,38.410,-0.343,1.186,-0.424,-0.739
238.074,27.112,6.453,32.648,1.424,1.348,-0.364,-0.678
238.086,15.515,6.103,-16.676,2.346,1.433,-0.310,-0.595
238.096,-15.979,2.484,28.811,3.244,1.461,-0.311,-0.529
238.106,-11.341,-0.991,36.213,4.218,1.451,-0.368,-0.502
238.116,0.011,-2.972,-20.929,2.201,1.307,-0.421,-0.511
238.128,-29.286,-6.914,-1.399,2.048,1.182,-0.544,-0.557
238.140,-10.120,-8.132,-0.565,1.178,1.008,-0.661,-0.648
238.151,-23.914,-8.981,-8.154,0.893,0.868,-0.781,-0.735
238.161,-6.214,-7.566,-28.966,-0.664,0.762,-0.823,-0.823
238.171,9.655,-5.377,-11.781,-0.279,0.743,-0.863,-0.905
238.183,16.735,1.016,-36.740,-0.244,0.847,-0.747,-0.933
238.193,-0.964,0.752,23.720,0.957,0.932,-0.754,-0.927
238.205,32.361,5.174,-0.959,0.943,1.070,-0.624,-0.892
238.217,18.811,9.759,-20.279,2.466,1.343,-0.408,-0.779
238.227,6.969,9.136,23.626,3.091,1.465,-0.292,-0.662
238.237,11.242,8.450,33.624,4.225,1.569,-0.225,-0.560
238.247,19.787,10.311,-17.759,2.684,1.649,-0.085,-0.453
238.257,28.943,11.767,-16.812,2.077,1.782,0.066,-0.335
238.267,18.444,10.207,22.838,3.305,1.884,0.119,-0.221
238.277,6.359,10.913,12.378,3.192,1.962,0.220,-0.107
238.287,1.232,9.705,-27.632,1.717,1.944,0.278,-0.002
238.297,7.946,9.503,-20.805,0.284,1.992,0.379,0.092
238.309,2.453,3.985,-11.851,0.519,1.930,0.295,0.155
238.321,19.787,2.901,-7.536,0.159,1.861,0.253,0.168
238.333,-12.317,2.778,-8.516,0.220,1.878,0.280,0.193
238.345,-8.899,3.548,0.177,-0.587,1.931,0.355,0.224
238.357,9.167,4.300,28.115,0.304,2.031,0.424,0.254
238.368,-1.575,2.630,-3.393,-0.468,1.962,0.402,0.273
238.380,12.585,6.252,6.896,-0.601,2.052,0.516,0.304
238.392,-12.683,5.870,-16.898,-1.340,2.049,0.555,0.354
238.402,5.993,2.613,-36.151,-2.656,1.940,0.491,0.361
238.413,-11.097,0.044,-43.361,-2.762,1.928,0.435,0.345
238.424,23.327,3.130,-46.166,-1.982,2.020,0.487,0.329
238.436,14.050,3.827,-22.367,-1.969,2.019,0.478,0.326
238.448,30.164,6.402,-25.853,-1.509,2.098,0.535,0.345
238.458,2.575,4.977,48.599,1.495,2.232,0.544,0.391
238.468,-10.486,3.128,17.793,1.483,2.196,0.523,0.426
238.478,0.866,0.112,-38.690,0.117,2.065,0.443,0.425
238.490,-2.918,-2.648,-24.143,-1.229,1.900,0.330,0.384
238.503,0.500,-3.366,-28.923,-1.229,1.801,0.235,0.315
238.513,17.102,-1.356,10.317,0.052,1.850,0.245,0.269
238.523,-1.209,-2.554,40.525,1.245,1.828,0.167,0.234
238.533,3.307,-1.812,1.612,1.553,1.791,0.128,0.201
238.545,-1.086,-3.394,9.478,0.094,1.661,0.044,0.151
238.557,-30.140,-9.250,-3.706,-0.353,1.445,-0.162,0.063
238.569,-29.530,-11.114,2.127,-0.371,1.268,-0.328,-0.072
238.579,-14.637,-12.063,-30.904,-1.376,1.034,-0.497,-0.212
238.589,-11.219,-11.881,-4.673,-0.764,0.946,-0.606,-0.345
238.599,-17.200,-10.951,22.202,0.081,0.873,-0.718,-0.471
238.610,-19.275,-10.291,10.094,0.663,0.804,-0.807,-0.586
238.621,-12.928,-10.659,-7.454,0.605,0.658,-0.936,-0.705
238.631,-3.284,-8.753,-22.427,0.251,0.614,-0.972,-0.808
238.642,-1.819,-7.569,-34.864,-0.659,0.508,-1.027,-0.901
238.652,-11.219,-7.492,40.215,1.991,0.570,-1.083,-0.972
238.663,-12.928,-9.171,43.723,2.629,0.462,-1.216,-1.050
238.673,-0.232,-8.862,-2.807,1.660,0.319,-1.303,-1.145
238.684,22.961,-4.959,-11.108,1.417,0.319,-1.283,-1.219
238.695,21.618,-3.073,23.458,2.268,0.360,-1.289,-1.259
238.705,6.847,-1.710,56.180,4.953,0.451,-1.269,-1.265
238.716,-14.881,-4.463,38.347,5.089,0.363,-1.353,-1.270
238.727,12.829,-2.160,-0.283,4.430,0.336,-1.340,-1.286
238.738,8.556,2.041,-7.663,3.922,0.453,-1.187,-1.252
238.748,1.232,2.132,43.224,5.678,0.607,-1.130,-1.196
238.760,18.444,4.735,39.968,6.892,0.828,-0.986,-1.106
238.770,1.476,4.596,16.535,7.389,0.891,-0.910,-1.011
238.782,1.842,6.470,6.427,5.694,0.948,-0.731,-0.887
238.794,9.167,9.745,26.257,5.239,1.150,-0.496,-0.741
238.806,24.670,13.989,22.142,4.310,1.362,-0.238,-0.571
238.816,23.816,15.962,-9.546,3.459,1.537,-0.014,-0.399
238.829,12.585,16.940,-28.966,3.078,1.749,0.243,-0.170
238.839,34.924,19.754,-2.475,2.629,1.990,0.532,0.028
238.849,22.595,19.136,36.935,4.673,2.229,0.703,0.235
238.859,5.505,15.523,1.741,3.892,2.305,0.815,0.428
238.871,14.050,12.940,-17.429,3.170,2.365,0.932,0.612
238.881,15.393,11.555,29.076,4.442,2.481,1.011,0.743
238.891,-8.655,5.548,41.228,4.894,2.405,0.941,0.839
238.901,-9.265,2.960,-13.553,3.183,2.289,0.912,0.890
238.911,0.744,1.109,0.271,3.069,2.238,0.868,0.908
238.921,-6.336,-0.143,25.788,3.421,2.208,0.821,0.914
238.933,-5.603,-1.624,51.037,2.795,2.144,0.773,0.901
238.944,-11.585,-4.032,18.172,3.055,2.049,0.678,0.870
238.954,-3.284,-3.337,-10.927,2.265,1.985,0.663,0.833
238.965,6.237,-1.896,-3.727,2.145,1.995,0.677,0.806
238.975,-13.782,-4.433,28.763,2.520,1.943,0.599,0.778
238.985,-17.933,-5.005,19.845,2.575,1.907,0.553,0.736
238.996,3.185,-2.525,-1.825,2.178,1.914,0.589,0.697
239.007,18.322,1.298,-8.086,1.892,2.029,0.715,0.697
239.017,7.580,0.873,-7.896,1.835,2.003,0.707,0.704
239.028,2.086,0.617,27.305,2.442,2.039,0.707,0.712
239.039,5.993,1.717,29.538,3.421,2.100,0.735,0.725
239.049,-5.359,0.906,0.545,3.180,2.095,0.754,0.752
239.060,2.331,-0.169,-15.791,2.221,2.045,0.745,0.760
239.071,13.561,-1.291,-2.106,2.348,2.007,0.705,0.749
239.081,-9.265,-1.642,39.658,4.281,2.062,0.694,0.747
239.092,-16.590,-4.956,35.398,5.614,2.016,0.589,0.731
239.103,-0.598,-3.020,-2.475,4.811,1.971,0.598,0.706
239.113,-11.097,-3.103,-16.971,4.163,1.955,0.619,0.703
239.123,-11.097,-6.616,26.255,4.272,1.863,0.503,0.671
239.134,-1.331,-9.653,47.513,6.600,1.769,0.329,0.600
239.145,6.847,-5.771,24.302,5.965,1.751,0.366,0.543
239.155,-1.209,-5.724,-18.219,4.224,1.638,0.356,0.509
239.166,15.026,-5.270,-16.677,3.526,1.550,0.307,0.458
239.176,-5.237,-7.090,44.079,4.432,1.491,0.207,0.409
239.187,7.824,-1.990,50.416,6.008,1.603,0.273,0.380
239.198,-16.590,-3.602,31.652,6.571,1.576,0.249,0.386
239.208,18.200,-2.069,-9.608,5.208,1.501,0.245,0.367
239.219,0.500,-0.657,-17.417,4.262,1.494,0.295,0.377
239.231,4.528,-1.131,-27.097,3.487,1.454,0.297,0.385
239.242,-10.120,-2.929,-23.289,3.043,1.436,0.276,0.386
239.254,-3.772,-1.399,-16.364,2.453,1.472,0.320,0.379
239.264,-16.956,-4.412,-7.122,2.532,1.388,0.234,0.362
239.276,0.133,-6.512,3.821,2.949,1.263,0.109,0.304
239.287,-19.275,-8.233,21.329,3.622,1.183,-0.000,0.237
239.298,-8.777,-9.668,43.851,4.748,1.073,-0.157,0.144
239.310,-12.317,-10.339,42.735,5.393,1.003,-0.258,0.057
239.321,-14.515,-11.551,37.632,5.761,0.865,-0.405,-0.041
239.333,-6.091,-9.730,41.106,5.883,0.860,-0.409,-0.124
239.344,-6.946,-6.853,10.443,5.455,0.844,-0.380,-0.178
239.355,11.120,-5.635,23.487,4.933,0.814,-0.391,-0.226
239.367,-20.862,-3.108,18.868,4.567,0.896,-0.306,-0.233
239.378,2.453,-1.646,24.023,4.417,0.946,-0.248,-0.231
239.390,-25.257,-0.935,12.991,3.916,0.990,-0.181,-0.207
239.401,-2.063,0.832,5.532,3.167,1.024,-0.107,-0.186
239.412,-2.918,3.252,-19.612,2.260,1.089,0.016,-0.143
239.424,5.505,3.633,-21.433,0.769,1.065,0.071,-0.102
239.435,22.961,3.502,-32.751,-0.428,1.056,0.119,-0.068
239.447,5.993,3.581,-23.361,-1.138,1.098,0.187,-0.029
239.458,19.177,5.459,-15.585,-1.298,1.205,0.288,0.009
239.469,12.463,5.150,-26.157,-1.005,1.245,0.319,0.054
239.481,-10.364,2.928,-37.256,-0.971,1.174,0.273,0.088
239.493,-21.595,1.614,-23.441,-1.086,1.150,0.237,0.102
239.504,0.255,0.763,0.087,-0.900,1.092,0.180,0.091
239.516,19.177,0.457,10.656,-0.280,1.083,0.153,0.079
239.528,15.026,-1.095,-3.821,0.466,1.053,0.081,0.062
239.540,11.486,-0.413,-18.286,1.141,1.087,0.102,0.058
239.552,-10.120,-1.356,-26.244,0.713,1.010,0.048,0.048
239.563,-4.505,-3.823,3.339,0.847,0.883,-0.074,0.008
239.575,-13.782,-5.080,31.256,1.650,0.822,-0.176,-0.043
239.586,-1.209,-4.964,32.259,3.248,0.814,-0.244,-0.097
239.597,-12.073,-5.501,24.289,3.602,0.753,-0.300,-0.139
239.609,-18.299,-4.362,18.709,3.591,0.747,-0.286,-0.167
239.620,-4.627,-3.336,-6.118,2.515,0.657,-0.300,-0.202
239.632,-7.434,-1.722,-11.195,1.228,0.602,-0.251,-0.214
239.643,11.486,1.437,-21.288,0.414,0.626,-0.178,-0.217
239.655,20.764,1.065,-7.217,0.400,0.601,-0.205,-0.217
239.666,21.985,2.434,27.160,2.035,0.726,-0.158,-0.194
239.677,17.102,2.490,27.758,3.893,0.816,-0.141,-0.155
239.689,-15.979,-0.290,51.414,7.201,0.887,-0.177,-0.102
239.700,8.801,0.526,37.036,8.243,0.958,-0.126,-0.053
239.712,1.354,-1.148,9.670,7.944,0.920,-0.129,-0.007
239.723,-12.806,-0.789,-12.473,6.398,0.881,-0.074,0.034
239.734,13.317,1.129,-35.381,4.671,0.930,0.017,0.066
239.746,-5.603,1.124,-35.415,2.763,0.925,0.088,0.112
239.757,15.881,3.952,-17.048,2.232,1.051,0.232,0.160
239.769,15.881,2.493,-9.251,2.501,1.038,0.230,0.202
239.780,-9.143,1.281,-6.905,3.055,1.041,0.232,0.242
239.791,-0.110,-0.844,17.603,3.692,1.045,0.200,0.265
239.803,-23.426,-2.124,18.155,3.974,1.042,0.186,0.276
239.814,-19.520,-4.272,5.821,3.410,0.926,0.097,0.255
239.826,-20.862,-3.464,22.198,3.187,0.904,0.095,0.232
239.837,-12.683,-3.663,23.059,2.696,0.837,0.075,0.206
239.848,-19.275,-3.287,34.983,2.662,0.785,0.056,0.178
239.860,13.928,-3.015,17.064,2.429,0.692,0.006,0.140
239.871,13.561,-0.292,0.223,1.768,0.739,0.093,0.134
239.883,24.182,2.375,-31.860,0.958,0.765,0.170,0.142
239.894,5.505,4.273,-40.365,0.624,0.859,0.292,0.193
239.905,4.162,3.349,-44.416,0.054,0.842,0.308,0.237
239.917,5.749,3.492,-37.261,-0.083,0.881,0.349,0.276
239.928,7.336,2.653,-42.334,-0.871,0.883,0.366,0.305
239.940,-3.772,2.283,-47.325,-1.334,0.879,0.373,0.322
239.951,-1.331,0.975,-32.800,-1.632,0.847,0.343,0.325
239.962,-1.941,-0.730,9.081,-0.668,0.805,0.239,0.304
239.974,0.011,-1.166,41.617,0.452,0.825,0.214,0.290
239.985,0.988,-1.808,40.770,1.816,0.782,0.130,0.260
239.997,-0.720,-2.246,34.973,3.068,0.770,0.082,0.242
240.008,5.993,-3.598,44.735,3.707,0.706,-0.018,0.209
240.019,-12.439,-4.119,41.984,4.567,0.729,-0.042,0.195
240.031,7.214,-2.885,44.556,5.311,0.809,-0.015,0.183
240.042,-12.806,-2.057,39.005,5.939,0.920,0.066,0.206
240.053,-17.689,-3.532,24.702,5.532,0.870,0.030,0.210
240.065,-25.379,-5.554,10.003,4.897,0.773,-0.027,0.194
240.077,8.190,-3.964,23.845,4.552,0.774,-0.013,0.161
240.089,3.796,-1.501,25.550,4.540,0.859,0.073,0.163
240.101,9.289,-1.033,1.844,4.321,0.846,0.092,0.175
240.113,4.040,0.243,4.121,5.109,0.924,0.153,0.203
240.125,11.852,1.100,15.012,6.282,1.024,0.198,0.244
240.136,11.852,1.940,11.871,6.410,1.134,0.297,0.311
240.148,18.566,3.132,-4.479,6.840,1.238,0.366,0.378
240.160,27.356,2.629,-28.286,6.378,1.276,0.402,0.448
240.172,6.481,2.749,-32.982,5.219,1.318,0.508,0.525
240.183,19.787,3.658,-42.571,4.084,1.370,0.603,0.590
240.195,6.481,3.750,-45.017,2.987,1.404,0.685,0.660
240.207,12.341,3.817,-19.962,2.482,1.446,0.747,0.717
240.219,1.598,1.499,-1.712,2.588,1.379,0.664,0.745
240.231,18.566,-0.281,-6.793,2.997,1.334,0.601,0.755
240.243,-3.406,-2.980,-40.183,2.987,1.246,0.523,0.754
240.255,-7.068,-2.793,-27.880,2.538,1.243,0.541,0.746
240.267,-17.566,-3.589,-13.303,1.166,1.150,0.516,0.722
240.279,-11.463,-5.997,29.349,1.341,0.969,0.376,0.656
240.291,-23.182,-7.648,30.280,1.238,0.833,0.251,0.573
240.303,-17.933,-10.123,37.474,1.436,0.673,0.060,0.460
240.315,-27.454,-10.779,20.100,1.441,0.593,-0.028,0.353
240.327,-23.914,-12.294,24.774,1.299,0.436,-0.169,0.227
240.339,-20.374,-13.396,31.347,1.635,0.275,-0.333,0.082
240.351,-14.515,-13.203,20.900,2.053,0.130,-0.490,-0.067
240.363,-34.657,-16.189,9.774,2.478,-0.108,-0.737,-0.227
240.375,-23.914,-16.815,16.640,2.989,-0.296,-0.952,-0.406
240.387,13.317,-13.913,-26.133,3.437,-0.338,-0.993,-0.556
240.399,7.336,-12.580,-28.734,3.597,-0.408,-1.090,-0.683
240.411,4.284,-10.888,-47.298,2.905,-0.473,-1.154,-0.789
240.424,-24.525,-13.481,-42.889,1.685,-0.688,-1.345,-0.906
240.436,-12.439,-11.378,-29.643,0.178,-0.786,-1.381,-1.033
240.448,-11.951,-11.933,11.303,-0.642,-0.960,-1.533,-1.176
240.460,-11.341,-14.537,21.895,-0.207,-1.175,-1.758,-1.332
240.471,-15.613,-15.792,19.514,0.413,-1.340,-1.941,-1.494
240.483,-36.366,-17.848,6.851,0.689,-1.596,-2.204,-1.684
240.495,-35.511,-20.140,7.388,0.378,-1.890,-2.481,-1.896
240.507,-27.210,-20.840,40.893,1.082,-2.109,-2.719,-2.128
240.519,-22.571,-22.880,48.354,1.703,-2.415,-3.037,-2.378
240.531,-10.120,-21.459,33.724,3.128,-2.572,-3.227,-2.614
