R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000000,0.000300,75,250,1,250,1,50,500,0,0
sysTime,GPT1X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R
393.063,-150.779,-2.361,-1.101,11.485,10.902,14.915
393.074,-159.258,-2.351,-1.274,9.481,8.908,13.145
393.084,-165.496,-2.671,-1.414,7.573,7.031,11.436
393.094,-175.766,-2.390,-1.503,5.551,5.004,9.659
393.104,-185.805,-2.397,-1.580,3.437,2.888,7.771
393.115,-196.053,0.466,-1.483,1.209,0.610,5.759
393.127,-201.373,1.561,-1.139,-1.340,-1.973,3.329
393.139,-199.064,4.149,-0.440,-3.624,-4.310,0.946
393.149,-194.141,4.969,0.177,-5.445,-6.156,-1.032
393.159,-184.457,5.602,0.789,-7.081,-7.808,-2.938
393.169,-166.544,5.460,1.309,-8.398,-9.117,-4.694
393.179,-143.240,6.105,1.844,-9.342,-10.073,-6.239
393.190,-116.182,5.028,2.250,-9.954,-10.662,-7.515
393.200,-86.483,4.523,2.545,-10.217,-10.911,-8.552
393.212,-50.666,3.760,2.732,-9.925,-10.601,-9.261
393.223,-15.795,3.543,2.828,-9.232,-9.905,-9.573
393.234,17.570,4.251,2.954,-8.173,-8.853,-9.485
393.246,49.056,4.440,3.069,-6.856,-7.530,-9.041
393.257,77.614,3.770,3.141,-5.257,-5.918,-8.249
393.269,98.745,3.445,3.173,-3.630,-4.281,-7.198
393.280,113.611,3.657,3.213,-1.962,-2.612,-5.943
393.291,122.316,3.979,3.267,-0.375,-1.024,-4.602
393.302,126.906,3.518,3.290,1.143,0.508,-3.196
393.313,124.283,2.628,3.233,2.470,1.857,-1.790
393.324,116.768,2.124,3.120,3.527,2.924,-0.482
393.335,104.938,2.294,3.013,4.468,3.856,0.785
393.347,88.282,3.104,2.964,5.099,4.466,1.903
393.359,63.513,4.201,3.037,5.315,4.666,2.787
393.370,35.745,4.375,3.221,5.043,4.399,3.340
393.382,5.560,4.289,3.400,4.316,3.689,3.546
393.394,-27.062,4.860,3.572,3.217,2.600,3.404
393.405,-62.117,4.743,3.742,1.643,1.037,2.864
393.416,-95.154,4.002,3.809,-0.245,-0.834,1.945
393.428,-128.408,3.734,3.762,-2.466,-3.041,0.655
393.439,-161.815,3.576,3.696,-4.998,-5.562,-0.976
393.451,-191.383,3.315,3.575,-7.948,-8.495,-3.065
393.463,-215.511,3.317,3.522,-11.063,-11.608,-5.483
393.475,-235.910,3.035,3.527,-14.410,-14.944,-8.193
393.487,-251.107,1.998,3.490,-17.774,-18.296,-11.088
393.499,-259.271,0.354,3.252,-21.058,-21.555,-14.109
393.510,-258.025,-1.337,2.818,-23.936,-24.403,-17.030
393.522,-251.521,-2.742,2.280,-26.530,-26.977,-19.832
393.533,-236.161,-3.094,1.673,-28.773,-29.218,-22.517
393.544,-213.573,-2.525,1.152,-30.531,-30.988,-24.960
393.555,-184.277,-1.478,0.775,-31.828,-32.305,-27.108
393.567,-146.868,-1.814,0.476,-32.533,-33.012,-28.865
393.578,-107.508,-2.246,0.169,-32.766,-33.236,-30.204
393.589,-67.255,-1.248,-0.047,-32.461,-32.951,-31.058
393.600,-30.127,-0.644,-0.156,-31.804,-32.300,-31.469
393.612,7.753,-1.350,-0.248,-30.721,-31.201,-31.456
393.623,41.457,-2.396,-0.404,-29.380,-29.848,-31.054
393.634,69.724,-2.417,-0.588,-27.784,-28.271,-30.305
393.645,95.172,-1.766,-0.734,-26.013,-26.532,-29.270
393.656,117.781,-1.283,-0.830,-24.072,-24.591,-27.967
393.668,138.208,-1.257,-0.869,-21.929,-22.449,-26.388
393.680,158.309,-1.704,-0.940,-19.569,-20.071,-24.574
393.692,177.291,-2.396,-1.092,-17.003,-17.474,-22.521
393.703,196.145,-3.059,-1.284,-14.292,-14.748,-20.323
393.714,214.068,-3.173,-1.452,-11.426,-11.880,-17.943
393.725,229.559,-2.253,-1.537,-8.415,-8.883,-15.371
393.737,242.003,-1.204,-1.508,-5.276,-5.761,-12.574
393.748,251.362,-0.350,-1.373,-2.192,-2.684,-9.739
393.760,256.289,0.354,-1.169,0.807,0.322,-6.852
393.770,253.728,1.038,-0.943,3.315,2.825,-4.249
393.780,247.593,1.349,-0.726,5.675,5.181,-1.710
393.790,232.611,0.649,-0.504,7.716,7.241,0.746
393.801,206.360,-1.168,-0.523,9.236,8.797,2.987
393.811,178.730,-1.395,-0.601,10.427,9.993,4.919
393.821,145.453,-1.771,-0.733,11.143,10.718,6.527
393.831,110.941,-2.223,-0.875,11.497,11.071,7.780
393.841,75.789,-2.353,-1.052,11.473,11.056,8.671
393.852,42.976,-1.984,-1.164,11.170,10.741,9.213
393.862,9.980,-2.492,-1.306,10.516,10.102,9.421
393.872,-19.177,-1.784,-1.393,9.647,9.229,9.312
393.882,-46.256,-1.738,-1.433,8.565,8.147,8.930
393.892,-70.706,-0.554,-1.393,7.360,6.913,8.300
393.903,-88.956,0.116,-1.237,6.019,5.555,7.430
393.913,-102.465,-0.500,-1.126,4.675,4.222,6.425
393.923,-108.060,-0.807,-1.080,3.446,2.995,5.327
393.934,-107.167,0.067,-0.974,2.347,1.878,4.203
393.944,-106.457,0.292,-0.828,1.267,0.797,3.101
393.954,-103.284,0.994,-0.645,0.265,-0.212,2.022
393.964,-95.292,1.018,-0.472,-0.537,-1.010,1.013
393.974,-85.600,0.902,-0.311,-1.191,-1.649,0.110
393.984,-76.380,0.445,-0.217,-1.784,-2.224,-0.706
393.995,-64.937,0.008,-0.181,-2.222,-2.649,-1.417
394.005,-55.476,0.508,-0.134,-2.559,-2.989,-2.008
394.015,-43.003,0.599,-0.075,-2.771,-3.191,-2.513
394.025,-31.772,0.244,-0.041,-2.863,-3.255,-2.869
394.036,-20.721,-0.765,-0.072,-2.868,-3.224,-3.123
394.046,-7.783,-0.850,-0.142,-2.667,-3.015,-3.246
394.056,3.774,0.562,-0.130,-2.384,-2.757,-3.257
394.066,15.044,0.641,-0.080,-1.964,-2.331,-3.132
394.077,25.246,-0.222,-0.091,-1.485,-1.832,-2.906
394.087,38.456,-1.250,-0.159,-0.823,-1.148,-2.562
394.097,49.336,-0.995,-0.242,-0.043,-0.376,-2.084
394.109,57.332,-0.776,-0.243,0.787,0.458,-1.464
394.120,64.052,-0.819,-0.253,1.666,1.349,-0.767
394.131,68.729,-0.841,-0.271,2.515,2.220,-0.023
394.142,69.682,-0.832,-0.306,3.262,2.983,0.731
394.153,68.243,-0.730,-0.348,3.976,3.700,1.487
394.165,64.412,-0.957,-0.424,4.636,4.356,2.244
394.176,57.097,-0.968,-0.551,5.110,4.820,2.923
394.188,48.305,-0.989,-0.701,5.444,5.155,3.515
394.199,36.262,-0.593,-0.771,5.524,5.228,3.973
394.211,23.458,-0.366,-0.755,5.490,5.187,4.298
394.222,7.860,-0.412,-0.690,5.217,4.918,4.457
394.233,-7.830,-0.683,-0.654,4.764,4.467,4.433
394.245,-24.028,-0.956,-0.654,4.119,3.815,4.231
394.256,-39.190,-1.256,-0.694,3.319,3.013,3.849
394.267,-52.009,-0.836,-0.694,2.443,2.124,3.316
394.278,-62.561,-0.232,-0.616,1.484,1.157,2.652
394.289,-67.878,0.276,-0.461,0.589,0.269,1.910
394.300,-69.934,-0.025,-0.304,-0.228,-0.540,1.136
394.311,-68.313,-0.412,-0.225,-0.959,-1.264,0.358
394.323,-62.625,-0.364,-0.170,-1.555,-1.865,-0.400
394.335,-51.808,-1.359,-0.262,-1.903,-2.188,-1.056
394.347,-32.791,-1.583,-0.419,-1.805,-2.084,-1.536
394.358,-7.102,-1.718,-0.596,-1.288,-1.566,-1.755
394.370,26.011,-1.263,-0.693,-0.208,-0.498,-1.633
394.382,60.887,-0.492,-0.662,1.408,1.097,-1.075
394.394,96.746,-0.459,-0.582,3.462,3.141,-0.097
394.406,131.311,-0.108,-0.551,5.887,5.557,1.292
394.418,161.462,-0.038,-0.557,8.550,8.207,3.053
394.430,182.472,0.837,-0.458,11.240,10.872,5.104
394.442,194.994,0.288,-0.263,13.835,13.491,7.356
394.454,194.635,0.212,-0.108,16.120,15.789,9.672
394.466,181.845,-0.267,-0.108,17.929,17.605,11.879
394.477,160.822,-0.429,-0.167,19.239,18.919,13.829
394.489,130.086,-0.476,-0.218,19.990,19.667,15.479
394.501,93.388,-0.924,-0.257,20.096,19.781,16.686
394.512,50.060,-1.173,-0.387,19.617,19.305,17.444
394.524,5.473,-1.265,-0.445,18.528,18.209,17.666
394.535,-40.671,-0.803,-0.505,16.900,16.571,17.364
394.547,-84.308,-0.222,-0.527,14.803,14.458,16.534
394.559,-123.861,0.560,-0.442,12.346,11.985,15.229
394.570,-158.447,0.592,-0.357,9.727,9.363,13.573
394.581,-182.508,0.378,-0.275,7.163,6.803,11.682
394.591,-198.904,-0.508,-0.266,4.713,4.366,9.646
394.602,-206.522,-0.159,-0.249,2.345,1.977,7.462
394.612,-208.535,0.426,-0.192,0.165,-0.227,5.285
394.623,-202.299,0.267,-0.128,-1.828,-2.213,3.134
394.633,-190.138,-0.063,-0.118,-3.568,-3.933,1.110
394.643,-171.977,0.837,-0.050,-4.954,-5.323,-0.736
394.653,-150.661,1.429,0.082,-6.042,-6.427,-2.384
394.664,-125.687,0.795,0.177,-6.811,-7.184,-3.807
394.674,-99.717,0.828,0.252,-7.264,-7.636,-4.931
394.684,-72.294,0.472,0.313,-7.407,-7.770,-5.761
394.695,-41.882,0.688,0.358,-7.178,-7.544,-6.300
394.705,-13.756,0.371,0.400,-6.696,-7.052,-6.541
394.717,16.896,0.773,0.401,-5.834,-6.201,-6.456
394.729,43.701,0.914,0.410,-4.792,-5.160,-6.057
394.740,65.662,0.229,0.341,-3.598,-3.948,-5.368
394.752,79.524,0.056,0.292,-2.378,-2.725,-4.470
394.764,87.440,0.245,0.261,-1.163,-1.517,-3.450
394.776,89.872,0.578,0.274,0.002,-0.369,-2.370
394.788,87.415,0.773,0.335,1.034,0.658,-1.293
394.800,83.974,1.477,0.395,1.962,1.577,-0.273
394.810,77.846,0.821,0.477,2.607,2.239,0.548
394.820,72.420,-2.090,0.315,3.168,2.859,1.307
394.831,67.979,-4.136,-0.066,3.737,3.465,2.028
394.841,61.828,-3.199,-0.447,4.230,3.938,2.657
394.853,49.695,-2.371,-0.694,4.560,4.268,3.306
394.863,38.126,-2.265,-0.873,4.691,4.398,3.737
394.874,26.993,-2.612,-1.039,4.728,4.433,4.053
394.884,17.043,-3.081,-1.219,4.671,4.385,4.255
394.895,0.865,-2.536,-1.356,4.322,4.026,4.319
394.905,-16.495,-1.138,-1.380,3.782,3.467,4.207
394.916,-31.866,-0.906,-1.324,3.114,2.797,3.927
394.926,-45.896,-0.445,-1.244,2.353,2.025,3.503
394.937,-56.062,0.858,-1.094,1.539,1.200,2.952
394.947,-63.073,1.434,-0.878,0.714,0.365,2.307
394.958,-66.942,0.660,-0.710,-0.066,-0.388,1.630
394.968,-72.032,0.579,-0.572,-0.917,-1.234,0.906
394.978,-75.201,1.336,-0.395,-1.773,-2.092,0.135
394.989,-72.450,1.763,-0.171,-2.462,-2.787,-0.630
394.999,-70.468,1.204,0.011,-3.116,-3.427,-1.356
395.010,-61.305,0.638,0.129,-3.545,-3.844,-2.029
395.020,-50.565,0.284,0.210,-3.802,-4.090,-2.589
395.031,-37.862,1.502,0.341,-3.910,-4.206,-3.039
395.041,-26.730,3.417,0.623,-3.899,-4.218,-3.351
395.052,-13.053,4.569,1.021,-3.693,-4.030,-3.526
395.062,2.125,4.749,1.477,-3.296,-3.637,-3.548
395.073,15.710,4.515,1.853,-2.794,-3.128,-3.413
395.083,29.782,4.844,2.184,-2.144,-2.482,-3.138
395.094,41.943,4.898,2.481,-1.450,-1.779,-2.737
395.104,50.123,4.377,2.695,-0.736,-1.050,-2.225
395.115,58.455,4.126,2.837,0.072,-0.225,-1.628
395.125,63.633,3.768,2.931,0.856,0.581,-0.962
395.136,65.886,2.292,2.894,1.547,1.315,-0.276
395.146,66.469,0.333,2.680,2.225,2.039,0.422
395.157,66.134,0.093,2.380,2.892,2.708,1.112
395.167,63.422,0.815,2.202,3.506,3.304,1.786
395.178,58.067,2.605,2.180,3.988,3.760,2.423
395.188,48.286,2.878,2.198,4.271,4.046,2.974
395.199,38.237,2.083,2.169,4.411,4.212,3.421
395.209,26.494,0.667,2.034,4.381,4.209,3.732
395.220,14.582,-0.322,1.822,4.261,4.106,3.933
395.230,0.438,-0.292,1.601,3.958,3.789,3.987
395.240,-14.357,0.453,1.439,3.492,3.294,3.891
395.251,-28.553,1.308,1.366,2.892,2.665,3.644
395.261,-43.247,0.720,1.281,2.100,1.890,3.249
395.272,-53.956,-0.240,1.133,1.298,1.102,2.725
395.282,-62.816,-0.743,0.945,0.445,0.269,2.109
395.293,-68.503,-1.493,0.717,-0.429,-0.585,1.399
395.303,-71.313,-1.468,0.474,-1.235,-1.392,0.662
395.314,-69.260,-1.210,0.273,-1.896,-2.063,-0.071
395.324,-65.036,-0.961,0.126,-2.468,-2.643,-0.767
395.335,-60.115,-0.906,0.003,-2.955,-3.135,-1.406
395.345,-53.907,-0.868,-0.116,-3.347,-3.526,-1.985
395.355,-43.711,-0.735,-0.217,-3.527,-3.714,-2.470
395.366,-33.629,0.365,-0.199,-3.629,-3.837,-2.857
395.376,-20.526,-0.243,-0.164,-3.561,-3.754,-3.120
395.387,-7.959,0.701,-0.109,-3.342,-3.549,-3.245
395.397,3.375,0.473,-0.033,-3.036,-3.246,-3.244
395.407,19.289,-0.375,-0.043,-2.488,-2.683,-3.101
395.417,30.474,1.071,0.002,-1.885,-2.110,-2.820
395.428,38.478,1.262,0.127,-1.287,-1.522,-2.443
395.438,47.006,0.388,0.195,-0.624,-0.851,-1.984
395.449,54.126,-0.209,0.194,0.111,-0.109,-1.440
395.461,59.555,-0.109,0.223,0.932,0.699,-0.748
395.473,65.418,-1.496,0.179,1.794,1.587,0.001
395.484,67.377,-3.664,-0.238,2.623,2.463,0.804
395.496,64.931,-4.210,-0.963,3.345,3.184,1.573
395.508,58.772,-2.377,-1.466,3.914,3.732,2.277
395.518,53.468,-1.713,-1.530,4.327,4.138,2.826
395.530,44.829,-2.498,-1.733,4.675,4.500,3.390
395.540,37.600,-2.308,-1.840,4.885,4.714,3.785
395.551,25.612,-1.987,-1.895,4.901,4.725,4.092
395.561,11.901,-1.130,-1.846,4.684,4.494,4.243
395.571,0.566,-1.579,-1.804,4.421,4.236,4.285
395.582,-14.230,-1.648,-1.783,3.927,3.744,4.183
395.592,-30.000,-0.404,-1.688,3.297,3.085,3.928
395.603,-40.424,0.708,-1.497,2.648,2.416,3.542
395.613,-53.836,0.988,-1.282,1.774,1.538,3.028
395.624,-63.669,-0.854,-1.189,0.812,0.623,2.387
395.634,-70.442,-2.071,-1.242,-0.146,-0.291,1.655
395.645,-72.629,-1.083,-1.272,-0.969,-1.128,0.892
395.655,-71.522,-1.194,-1.247,-1.727,-1.877,0.127
395.665,-65.910,-2.362,-1.308,-2.327,-2.443,-0.592
395.676,-57.874,-1.319,-1.360,-2.726,-2.859,-1.232
395.686,-50.726,-0.988,-1.343,-3.080,-3.224,-1.789
395.697,-43.076,-2.425,-1.402,-3.359,-3.475,-2.268
395.707,-31.639,-1.850,-1.473,-3.446,-3.580,-2.664
395.718,-21.268,0.264,-1.381,-3.423,-3.606,-2.936
395.728,-9.492,2.161,-1.060,-3.255,-3.474,-3.082
395.739,2.236,2.585,-0.696,-2.956,-3.180,-3.095
395.749,14.883,1.795,-0.425,-2.532,-2.737,-2.978
395.760,26.376,0.627,-0.267,-2.036,-2.221,-2.751
395.770,37.941,0.563,-0.172,-1.356,-1.540,-2.389
395.781,48.418,1.059,-0.071,-0.597,-0.783,-1.918
395.791,56.732,0.718,0.015,0.172,0.012,-1.354
395.801,64.219,0.002,0.033,1.026,0.886,-0.700
395.812,67.732,-0.722,-0.016,1.820,1.686,-0.005
395.822,70.902,-0.569,-0.068,2.611,2.461,0.699
395.832,71.470,1.166,0.000,3.369,3.188,1.419
395.842,69.371,0.832,0.089,4.019,3.852,2.137
395.853,61.547,0.270,0.123,4.476,4.323,2.813
395.863,53.265,0.617,0.159,4.858,4.696,3.400
395.874,41.239,2.172,0.312,5.032,4.824,3.867
395.884,25.212,2.570,0.526,4.984,4.767,4.210
395.895,10.377,1.184,0.628,4.748,4.558,4.378
395.905,-3.434,-0.536,0.561,4.390,4.230,4.397
395.916,-18.850,-0.534,0.462,3.830,3.668,4.246
395.926,-32.428,1.606,0.539,3.167,2.973,3.947
395.936,-46.076,3.239,0.783,2.399,2.171,3.516
395.947,-57.099,3.171,1.034,1.553,1.334,2.964
395.957,-65.469,2.224,1.189,0.700,0.507,2.327
395.968,-71.954,1.759,1.262,-0.241,-0.418,1.585
395.978,-74.752,1.672,1.305,-1.090,-1.262,0.815
395.989,-75.665,1.416,1.316,-1.942,-2.106,0.017
395.999,-74.177,0.758,1.273,-2.668,-2.824,-0.757
396.010,-69.116,0.170,1.177,-3.313,-3.457,-1.504
396.020,-60.757,-0.115,1.057,-3.733,-3.873,-2.159
396.031,-52.551,-0.320,0.932,-4.060,-4.201,-2.725
396.041,-40.708,-0.828,0.785,-4.240,-4.369,-3.204
396.052,-27.611,-0.776,0.638,-4.223,-4.349,-3.542
396.062,-12.264,0.225,0.555,-4.007,-4.150,-3.732
396.072,3.141,0.647,0.520,-3.667,-3.818,-3.765
396.083,17.776,-0.436,0.436,-3.210,-3.344,-3.645
396.093,30.504,-0.910,0.298,-2.613,-2.738,-3.373
396.103,41.380,-1.318,0.140,-1.968,-2.078,-2.990
396.113,54.498,-0.172,0.029,-1.134,-1.262,-2.493
396.125,69.896,0.279,0.030,-0.004,-0.134,-1.729
396.137,78.435,0.504,0.037,1.093,0.955,-0.837
396.149,81.163,1.172,0.060,2.152,1.999,0.127
396.161,82.732,0.173,0.086,3.172,3.041,1.117
396.171,82.261,-0.607,0.070,3.960,3.847,1.945
396.181,77.640,-0.402,0.051,4.654,4.541,2.772
396.192,71.096,0.292,0.085,5.217,5.099,3.529
396.202,60.515,1.144,0.166,5.613,5.480,4.180
396.212,46.647,0.392,0.201,5.794,5.666,4.726
396.223,33.564,-1.525,0.065,5.819,5.727,5.121
396.233,15.701,-2.085,-0.173,5.601,5.520,5.360
396.244,-1.960,-2.159,-0.402,5.206,5.120,5.401
396.254,-19.607,-2.142,-0.597,4.630,4.542,5.263
396.265,-39.732,-1.213,-0.711,3.783,3.678,4.917
396.275,-52.598,-0.211,-0.732,2.930,2.801,4.401
396.285,-66.483,-0.192,-0.725,1.942,1.804,3.757
396.296,-76.018,-1.470,-0.783,0.918,0.801,2.989
396.307,-82.222,-2.471,-0.937,-0.106,-0.204,2.137
396.317,-85.392,-2.667,-1.124,-1.062,-1.157,1.249
396.328,-84.952,-3.000,-1.311,-1.945,-2.035,0.347
396.338,-80.996,-3.515,-1.518,-2.708,-2.789,-0.516
396.348,-74.393,-3.291,-1.703,-3.311,-3.400,-1.319
396.359,-65.764,-2.843,-1.821,-3.818,-3.922,-2.059
396.369,-52.727,-2.736,-1.890,-4.067,-4.178,-2.671
396.380,-37.162,-2.284,-1.919,-4.116,-4.238,-3.134
396.390,-23.132,-0.931,-1.855,-4.046,-4.191,-3.438
396.401,-8.679,0.140,-1.688,-3.825,-3.988,-3.590
396.411,5.623,0.550,-1.487,-3.438,-3.608,-3.587
396.422,20.546,0.340,-1.287,-2.882,-3.052,-3.421
396.432,35.474,-1.680,-1.230,-2.223,-2.359,-3.112
396.443,50.592,-2.855,-1.370,-1.356,-1.484,-2.643
396.453,62.665,-2.671,-1.498,-0.420,-0.563,-2.036
396.464,68.257,-2.204,-1.588,0.409,0.268,-1.344
396.474,73.466,-2.259,-1.643,1.264,1.126,-0.608
396.485,79.030,-3.777,-1.831,2.178,2.071,0.188
396.495,81.154,-2.887,-2.010,3.069,2.942,1.016
396.505,80.572,-3.680,-2.201,3.878,3.767,1.851
396.516,78.767,-5.031,-2.523,4.648,4.558,2.669
396.526,72.877,-4.069,-2.768,5.299,5.188,3.447
396.537,66.030,-4.148,-2.918,5.811,5.704,4.146
396.547,52.274,-5.836,-3.147,6.002,5.924,4.726
396.558,35.184,-4.781,-3.317,5.928,5.836,5.125
396.568,17.684,-3.381,-3.366,5.692,5.580,5.354
396.579,-2.237,-2.982,-3.374,5.237,5.119,5.399
396.589,-19.176,-2.889,-3.370,4.641,4.525,5.249
396.600,-39.294,-3.111,-3.350,3.819,3.700,4.920
396.610,-57.229,-3.203,-3.318,2.812,2.694,4.374
396.621,-70.213,-2.324,-3.221,1.761,1.621,3.664
396.631,-81.687,-1.208,-3.036,0.668,0.496,2.845
396.642,-89.288,-1.428,-2.850,-0.472,-0.644,1.912
396.652,-91.913,-2.411,-2.757,-1.545,-1.711,0.943
396.663,-90.215,-2.413,-2.710,-2.485,-2.653,-0.026
396.673,-85.129,-3.093,-2.689,-3.243,-3.404,-0.940
396.684,-75.995,-3.032,-2.691,-3.828,-4.006,-1.782
396.694,-65.753,-2.242,-2.624,-4.252,-4.460,-2.515
396.704,-50.601,-1.948,-2.530,-4.421,-4.630,-3.099
396.715,-35.132,-1.023,-2.383,-4.443,-4.672,-3.532
396.725,-19.517,-0.941,-2.210,-4.310,-4.546,-3.806
396.736,-3.406,-0.915,-2.072,-3.984,-4.221,-3.904
396.747,16.865,-1.213,-1.931,-3.392,-3.630,-3.793
396.758,33.878,-1.969,-1.860,-2.716,-2.939,-3.491
396.770,51.014,-2.647,-2.019,-1.776,-2.004,-2.968
396.782,64.108,-2.412,-2.173,-0.769,-1.022,-2.282
396.792,72.146,-1.634,-2.178,0.164,-0.112,-1.575
396.802,77.330,-1.211,-2.126,1.074,0.775,-0.804
396.813,79.160,-1.524,-2.082,1.942,1.644,0.014
396.823,80.116,-1.860,-2.068,2.752,2.459,0.826
396.833,77.264,-2.390,-2.077,3.468,3.186,1.632
396.844,72.945,-4.190,-2.237,4.079,3.826,2.392
396.854,66.701,-6.377,-2.635,4.576,4.368,3.094
396.865,57.745,-6.333,-3.006,4.994,4.778,3.724
396.875,44.748,-7.092,-3.411,5.162,4.953,4.229
396.886,29.279,-7.320,-3.807,5.105,4.908,4.578
396.896,11.140,-6.231,-4.086,4.796,4.602,4.745
396.907,-5.772,-5.280,-4.227,4.350,4.140,4.728
396.917,-22.507,-4.033,-4.270,3.761,3.528,4.540
396.928,-34.958,-1.923,-4.100,3.114,2.841,4.202
396.938,-47.165,-2.438,-3.901,2.343,2.080,3.745
396.948,-54.860,-4.009,-3.828,1.586,1.351,3.192
396.959,-61.612,-4.919,-3.895,0.754,0.546,2.555
396.970,-68.348,-3.682,-3.889,-0.124,-0.338,1.845
396.980,-71.233,-3.162,-3.798,-0.921,-1.143,1.102
396.990,-70.893,-3.536,-3.712,-1.677,-1.884,0.347
397.001,-67.029,-2.782,-3.608,-2.295,-2.512,-0.380
397.011,-63.709,-1.098,-3.361,-2.827,-3.080,-1.054
397.022,-56.934,-2.453,-3.181,-3.276,-3.507,-1.682
397.033,-45.283,-4.033,-3.180,-3.494,-3.702,-2.222
397.044,-35.845,-4.585,-3.246,-3.641,-3.853,-2.662
397.055,-22.773,-4.553,-3.354,-3.576,-3.803,-2.990
397.067,-8.612,-4.252,-3.507,-3.313,-3.546,-3.161
397.079,8.277,-4.020,-3.618,-2.787,-3.031,-3.154
397.091,26.094,-3.333,-3.560,-2.075,-2.313,-2.943
397.103,45.963,-3.060,-3.447,-1.059,-1.302,-2.504
397.115,66.234,-3.096,-3.373,0.239,-0.005,-1.819
397.127,85.952,-2.670,-3.281,1.701,1.455,-0.918
397.138,107.983,-2.384,-3.150,3.472,3.230,0.226
397.150,131.155,-2.134,-2.990,5.600,5.347,1.661
397.162,154.772,-2.724,-2.918,7.999,7.762,3.361
397.174,176.532,-2.444,-2.952,10.612,10.365,5.323
397.186,196.651,-2.992,-3.042,13.402,13.167,7.536
397.198,210.921,-2.580,-3.054,16.227,15.988,9.945
397.210,221.967,-2.184,-2.947,19.144,18.900,12.531
397.222,227.826,-2.208,-2.812,21.958,21.715,15.174
397.234,225.430,-2.914,-2.761,24.516,24.280,17.824
397.245,217.229,-4.400,-2.855,26.802,26.582,20.389
397.257,203.103,-4.691,-3.123,28.829,28.611,22.827
397.269,181.135,-3.987,-3.323,30.386,30.153,25.026
397.281,154.338,-3.402,-3.451,31.463,31.228,26.912
397.293,123.820,-2.078,-3.308,32.090,31.837,28.442
397.305,90.510,-1.888,-3.102,32.241,31.983,29.595
397.317,59.646,-1.880,-2.903,32.074,31.816,30.360
397.329,29.831,-1.178,-2.774,31.629,31.348,30.776
397.341,2.522,-1.871,-2.649,30.852,30.583,30.837
397.353,-18.535,-2.390,-2.548,29.973,29.710,30.611
397.365,-35.394,-2.931,-2.508,29.028,28.775,30.171
397.376,-46.627,-3.594,-2.548,28.132,27.894,29.593
397.388,-53.067,-3.251,-2.669,27.258,27.016,28.895
397.400,-56.116,-3.008,-2.766,26.417,26.188,28.142
397.412,-58.610,-2.618,-2.837,25.550,25.345,27.365
397.424,-59.081,-1.175,-2.787,24.762,24.542,26.570
397.436,-55.283,-0.551,-2.629,24.130,23.902,25.812
397.448,-50.206,-0.505,-2.292,23.547,23.322,25.094
397.460,-44.933,0.306,-1.901,23.094,22.853,24.461
397.472,-41.656,-0.392,-1.599,22.637,22.398,23.881
397.484,-42.085,-0.221,-1.465,22.104,21.864,23.327
397.495,-47.726,-1.111,-1.458,21.351,21.114,22.724
397.507,-53.516,-1.036,-1.498,20.528,20.275,22.045
397.519,-63.731,-0.256,-1.453,19.480,19.208,21.268
397.531,-77.376,1.262,-1.288,18.204,17.901,20.354
397.543,-92.828,1.649,-1.073,16.704,16.382,19.274
397.555,-105.725,3.192,-0.663,15.107,14.758,18.027
397.567,-118.694,4.575,-0.109,13.352,12.976,16.622
397.579,-128.172,5.300,0.500,11.600,11.214,15.118
397.590,-135.178,5.755,1.061,9.848,9.450,13.545
397.602,-135.572,6.063,1.567,8.217,7.815,11.917
397.614,-129.252,6.130,2.064,6.810,6.407,10.329
397.626,-118.863,5.928,2.609,5.600,5.218,8.837
397.638,-107.269,6.159,3.118,4.610,4.228,7.493
397.649,-91.141,5.575,3.445,3.938,3.565,6.329
397.661,-74.586,5.664,3.643,3.479,3.100,5.361
397.673,-57.552,5.159,3.767,3.238,2.847,4.589
397.684,-45.333,4.782,3.859,3.025,2.636,4.027
397.695,-32.031,4.404,3.894,2.954,2.557,3.617
397.705,-21.179,4.705,3.929,2.948,2.539,3.336
397.716,-15.108,3.840,3.918,2.905,2.515,3.152
397.726,-11.723,2.739,3.809,2.867,2.498,3.022
397.736,-9.359,0.209,3.495,2.772,2.440,2.903
397.746,-12.191,0.948,3.227,2.602,2.250,2.782
397.757,-16.816,3.494,3.190,2.373,1.969,2.627
397.767,-21.713,4.146,3.211,2.082,1.648,2.429
397.777,-28.704,3.425,3.219,1.624,1.197,2.160
397.787,-33.640,0.616,3.031,1.156,0.764,1.836
397.798,-37.955,0.736,2.811,0.691,0.274,1.452
397.808,-39.720,1.340,2.689,0.240,-0.215,1.025
397.819,-41.904,3.106,2.673,-0.153,-0.671,0.609
397.829,-41.404,3.663,2.758,-0.564,-1.096,0.178
397.840,-40.004,4.462,2.898,-0.971,-1.503,-0.249
397.850,-35.974,5.648,3.131,-1.232,-1.777,-0.633
397.860,-28.602,5.301,3.376,-1.369,-1.903,-0.952
