R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,50,10,50,10,50,500,0,0
sysTime,GRawX,GPT1X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R
101.135,-7.923,-23.617,-6.460,1.988,-0.414,-0.647,0.154
101.146,-35.267,-26.496,29.965,4.580,-0.653,-0.962,-0.084
101.157,-29.041,-25.999,28.784,4.689,-0.889,-1.207,-0.330
101.167,-7.556,-25.559,3.580,4.328,-1.120,-1.426,-0.571
101.178,-21.473,-23.755,11.280,4.172,-1.297,-1.586,-0.791
101.189,-0.842,-20.995,-14.953,3.016,-1.522,-1.745,-1.007
101.199,-11.341,-18.146,-23.197,1.904,-1.624,-1.803,-1.175
101.210,9.167,-13.430,6.555,2.339,-1.634,-1.816,-1.316
101.221,16.369,-10.462,1.136,2.916,-1.645,-1.865,-1.423
101.232,5.260,-8.229,28.806,3.419,-1.619,-1.853,-1.483
101.242,11.852,-3.934,34.714,5.022,-1.512,-1.793,-1.507
101.253,2.941,-1.624,3.868,4.448,-1.461,-1.705,-1.486
101.264,5.505,3.763,0.573,3.968,-1.286,-1.497,-1.423
101.274,19.299,6.965,-13.768,3.139,-1.158,-1.320,-1.329
101.285,24.426,9.128,-23.639,2.220,-1.010,-1.131,-1.207
101.296,36.633,10.211,20.268,3.015,-0.851,-1.005,-1.084
101.306,15.515,9.212,36.676,3.796,-0.698,-0.896,-0.946
101.317,14.294,9.991,18.941,3.806,-0.572,-0.750,-0.808
101.328,10.021,9.260,17.527,3.733,-0.465,-0.627,-0.670
101.338,23.327,10.843,2.102,3.204,-0.332,-0.458,-0.535
101.349,25.891,9.600,-17.942,2.452,-0.258,-0.345,-0.402
101.360,16.857,12.436,5.933,2.646,-0.041,-0.126,-0.255
101.370,16.247,10.992,7.046,3.024,0.087,-0.017,-0.107
101.381,13.317,11.722,5.497,2.988,0.240,0.134,0.039
101.392,22.839,12.414,31.362,3.553,0.385,0.278,0.186
101.402,8.190,11.700,20.512,3.542,0.498,0.411,0.342
101.413,16.003,13.470,9.227,3.316,0.677,0.596,0.499
101.424,16.735,15.874,9.537,2.934,0.928,0.864,0.687
101.434,5.505,15.857,25.461,3.146,1.159,1.088,0.886
101.445,14.050,14.888,-4.248,2.490,1.273,1.227,1.060
101.456,29.553,17.611,-23.081,0.723,1.451,1.477,1.238
101.467,11.120,15.687,-14.526,-0.305,1.570,1.632,1.414
101.477,0.744,11.784,-0.318,-0.103,1.624,1.675,1.549
101.489,-6.336,6.953,-6.469,0.401,1.621,1.643,1.648
101.501,-11.097,2.884,18.303,1.003,1.613,1.601,1.702
101.512,-14.515,0.166,20.761,1.048,1.576,1.566,1.719
101.522,-15.857,-2.695,-14.109,0.168,1.465,1.492,1.702
101.533,-30.506,-4.674,-14.889,-0.109,1.388,1.431,1.661
101.544,-2.673,-5.317,-17.891,0.162,1.299,1.351,1.592
101.556,-11.829,-5.950,-21.214,-0.044,1.174,1.256,1.521
101.566,-14.881,-7.944,-6.945,-0.308,1.016,1.112,1.434
101.576,-5.603,-9.112,-2.798,-0.438,0.876,0.977,1.330
101.587,-10.242,-9.158,-9.339,-0.378,0.801,0.900,1.232
101.597,-15.857,-11.004,-2.368,-0.090,0.681,0.763,1.125
101.608,4.894,-10.747,15.300,0.493,0.573,0.631,0.999
101.618,7.702,-9.911,18.462,0.971,0.499,0.537,0.885
101.629,-21.595,-10.178,12.968,0.924,0.413,0.464,0.793
101.639,-15.125,-10.270,7.104,0.743,0.322,0.380,0.695
101.649,-3.406,-9.531,21.156,0.991,0.257,0.296,0.593
101.660,-13.050,-9.512,20.815,1.245,0.217,0.230,0.507
101.670,-25.257,-12.357,-5.144,0.596,0.041,0.080,0.406
101.680,-10.120,-13.416,-5.536,0.020,-0.160,-0.091,0.265
101.691,-22.449,-14.238,15.375,0.700,-0.295,-0.255,0.123
101.701,-39.418,-14.383,16.850,0.914,-0.429,-0.392,-0.011
101.712,-10.608,-13.081,-7.691,0.542,-0.559,-0.504,-0.150
101.722,-27.943,-15.104,-17.651,0.214,-0.720,-0.663,-0.281
101.733,-32.215,-16.209,-10.367,0.307,-0.835,-0.806,-0.423
101.743,-12.439,-17.631,-21.152,0.213,-1.030,-1.019,-0.594
101.753,-3.528,-16.163,-35.251,-0.003,-1.145,-1.149,-0.761
101.764,-7.923,-14.088,-9.654,0.881,-1.159,-1.228,-0.899
101.774,0.744,-11.452,36.904,2.840,-1.109,-1.290,-1.010
101.784,-4.627,-10.403,20.273,3.294,-1.119,-1.330,-1.082
101.796,2.331,-8.774,2.601,3.459,-1.193,-1.414,-1.168
101.808,-19.886,-8.933,-30.332,2.660,-1.297,-1.475,-1.225
101.819,-28.431,-10.047,-11.896,3.181,-1.367,-1.546,-1.281
101.829,-19.153,-12.139,11.503,4.240,-1.479,-1.689,-1.361
101.840,-18.665,-13.850,3.259,4.471,-1.600,-1.815,-1.450
101.850,-9.021,-11.707,-3.710,4.106,-1.636,-1.831,-1.532
101.861,-21.839,-9.106,14.962,4.166,-1.611,-1.797,-1.581
101.871,-10.120,-6.257,19.539,4.231,-1.589,-1.753,-1.611
101.882,-9.387,-5.781,3.211,3.748,-1.619,-1.743,-1.624
101.892,-0.354,-4.887,-9.208,3.183,-1.631,-1.718,-1.635
101.902,5.382,-0.461,17.654,3.617,-1.467,-1.582,-1.615
101.913,3.429,4.413,17.021,3.717,-1.245,-1.367,-1.539
101.923,-5.115,5.611,-17.375,2.658,-1.194,-1.239,-1.442
101.934,15.393,8.061,-13.651,1.679,-1.078,-1.072,-1.339
101.945,10.143,10.456,-7.748,1.539,-0.895,-0.875,-1.204
101.956,29.431,14.539,4.009,1.781,-0.613,-0.605,-1.034
101.968,27.966,16.995,-5.786,1.635,-0.341,-0.332,-0.823
101.980,25.647,19.058,-9.336,1.715,-0.042,-0.040,-0.584
101.992,15.881,20.008,-6.877,1.671,0.228,0.242,-0.329
102.004,11.852,17.963,-7.106,1.484,0.369,0.399,-0.089
102.015,-11.097,13.892,14.401,1.553,0.467,0.482,0.115
102.027,-29.652,8.697,29.544,1.981,0.496,0.477,0.266
102.039,-2.429,2.996,7.756,2.080,0.373,0.352,0.342
102.051,-13.904,-4.092,5.280,2.699,0.155,0.117,0.343
102.063,-17.689,-11.000,-37.530,2.897,-0.098,-0.136,0.278
102.075,-36.854,-20.454,-48.005,2.379,-0.593,-0.631,0.098
102.087,-45.521,-30.054,-37.460,2.178,-1.136,-1.191,-0.185
102.099,-79.214,-42.586,-22.194,1.356,-1.953,-1.970,-0.607
102.111,-80.557,-55.544,-15.516,0.004,-2.981,-2.940,-1.193
102.124,-118.644,-70.340,14.451,-0.250,-4.200,-4.118,-1.952
102.136,-111.686,-81.607,2.846,-0.043,-5.389,-5.316,-2.848
102.148,-115.714,-94.746,-16.929,-0.118,-6.813,-6.733,-3.893
102.160,-133.415,-104.620,-18.475,-0.177,-8.239,-8.156,-5.060
102.172,-152.947,-114.631,0.863,-0.951,-9.843,-9.729,-6.350
102.184,-142.936,-121.974,12.112,-1.114,-11.433,-11.318,-7.740
102.196,-134.513,-126.996,22.106,-1.093,-12.975,-12.895,-9.192
102.209,-132.316,-130.666,1.852,-0.481,-14.501,-14.450,-10.674
102.221,-136.711,-132.729,2.326,-0.128,-16.049,-16.012,-12.182
102.233,-119.376,-132.674,4.654,0.252,-17.552,-17.529,-13.711
102.245,-122.794,-129.574,-26.289,0.136,-18.908,-18.875,-15.177
102.257,-115.470,-123.255,-46.255,-1.155,-20.109,-20.025,-16.566
102.269,-98.379,-115.738,-25.686,-2.523,-21.214,-21.077,-17.881
102.281,-87.759,-108.540,29.254,-2.595,-22.202,-22.079,-19.115
102.294,-76.528,-97.560,23.351,-1.709,-22.884,-22.835,-20.214
102.306,-53.456,-86.101,-20.241,-1.277,-23.462,-23.421,-21.153
102.318,-45.277,-73.467,-30.350,-2.090,-23.886,-23.822,-21.942
102.330,-35.755,-60.598,0.281,-2.121,-24.109,-24.039,-22.583
102.342,-14.026,-46.480,22.884,-1.860,-24.120,-24.077,-23.049
102.354,4.406,-30.886,17.916,-1.566,-23.886,-23.871,-23.322
102.366,31.018,-13.787,-0.731,-1.211,-23.429,-23.428,-23.394
102.378,40.174,3.198,-6.873,-1.029,-22.766,-22.779,-23.246
102.389,51.771,17.073,-24.294,-1.371,-22.054,-22.070,-22.934
102.401,53.724,29.677,-44.238,-2.261,-21.214,-21.199,-22.456
102.413,66.053,43.053,-8.251,-3.318,-20.213,-20.155,-21.833
102.425,57.264,50.119,20.677,-3.710,-19.349,-19.269,-21.135
102.436,72.279,57.830,36.584,-3.550,-18.329,-18.278,-20.362
102.448,73.011,63.115,27.955,-3.667,-17.326,-17.289,-19.526
102.460,77.406,67.055,47.521,-3.212,-16.220,-16.274,-18.613
102.472,69.227,68.629,36.775,-2.329,-15.158,-15.293,-17.662
102.484,65.687,69.146,8.434,-1.985,-14.158,-14.316,-16.691
102.496,76.796,69.136,5.786,-1.297,-13.160,-13.386,-15.729
102.508,89.003,68.734,-30.667,-0.953,-12.169,-12.483,-14.772
102.520,66.297,67.075,-50.765,-1.802,-11.288,-11.607,-13.829
102.532,56.898,65.787,-43.054,-3.921,-10.452,-10.705,-12.902
102.544,48.353,64.007,11.716,-4.376,-9.651,-9.885,-12.025
102.555,51.404,61.693,-7.276,-5.712,-8.998,-9.199,-11.276
102.566,52.625,58.709,-25.738,-7.276,-8.420,-8.581,-10.574
102.577,62.757,57.459,-16.826,-7.557,-7.765,-7.932,-9.875
102.589,61.781,56.241,-15.814,-7.627,-7.112,-7.295,-9.180
102.601,57.142,55.579,-20.412,-7.635,-6.449,-6.647,-8.493
102.613,45.545,56.081,-22.767,-7.621,-5.715,-5.923,-7.795
102.624,36.511,54.669,-17.852,-7.407,-5.043,-5.268,-7.117
102.636,49.817,55.438,-31.475,-7.401,-4.358,-4.593,-6.460
102.647,67.518,56.285,-33.790,-6.929,-3.680,-3.953,-5.807
102.659,58.118,57.366,-33.934,-6.578,-2.972,-3.277,-5.140
102.670,49.329,58.411,-3.390,-5.203,-2.199,-2.583,-4.460
102.681,58.729,57.606,18.535,-2.856,-1.446,-1.964,-3.804
102.692,72.157,61.231,22.437,-0.660,-0.622,-1.238,-3.133
102.703,68.006,60.792,39.881,-0.239,0.070,-0.594,-2.447
102.713,49.207,61.409,16.144,-1.034,0.749,0.088,-1.758
102.724,38.587,61.130,23.454,-1.382,1.462,0.774,-1.064
102.735,51.160,60.043,13.703,-1.668,2.073,1.388,-0.405
102.746,65.077,60.788,-9.239,-2.311,2.695,2.033,0.242
102.756,63.734,60.958,-25.130,-3.625,3.308,2.679,0.887
102.767,72.889,60.715,-17.911,-5.074,3.881,3.296,1.516
102.778,46.521,59.722,-17.540,-5.242,4.477,3.908,2.138
102.788,55.677,60.057,-10.828,-4.986,5.099,4.506,2.742
102.799,76.918,60.013,-29.853,-4.787,5.680,5.062,3.338
102.810,57.874,58.617,-6.619,-3.538,6.259,5.586,3.934
102.821,50.916,55.632,24.739,-2.470,6.802,6.069,4.507
102.831,33.948,50.454,37.258,-1.265,7.268,6.480,5.049
102.842,34.802,47.463,19.353,-0.314,7.711,6.864,5.544
102.853,47.254,44.012,-6.456,-0.767,8.011,7.186,5.990
102.863,38.831,41.916,-17.344,-2.251,8.308,7.542,6.406
102.874,18.689,35.764,2.612,-3.135,8.481,7.744,6.763
102.885,1.476,28.771,-7.872,-3.516,8.580,7.857,7.052
102.896,20.520,25.617,-16.976,-3.466,8.685,7.963,7.273
102.906,7.092,19.071,-17.647,-3.870,8.661,7.947,7.436
102.917,9.777,16.473,-3.772,-3.662,8.751,8.023,7.561
102.928,-1.453,14.117,4.980,-3.504,8.790,8.065,7.660
102.938,-2.429,8.810,-9.927,-3.732,8.685,7.971,7.708
102.949,13.073,6.764,-32.632,-4.055,8.609,7.898,7.714
102.960,23.449,7.649,-25.347,-4.840,8.583,7.899,7.706
102.970,1.964,7.513,3.738,-4.461,8.623,7.919,7.712
102.981,-0.964,7.363,16.691,-3.650,8.669,7.948,7.724
102.992,19.421,8.324,-2.337,-3.098,8.708,7.948,7.730
103.002,41.883,14.427,-23.438,-3.406,8.885,8.139,7.781
103.013,29.797,17.741,-8.792,-3.613,9.082,8.347,7.887
103.024,27.722,21.484,23.735,-2.768,9.348,8.596,8.028
103.034,28.088,26.181,21.286,-2.637,9.662,8.915,8.224
103.045,35.169,27.267,-10.565,-2.721,9.884,9.142,8.437
103.056,47.864,30.461,-7.232,-2.874,10.194,9.463,8.673
103.066,48.719,35.546,21.581,-2.686,10.607,9.880,8.952
103.077,45.667,38.562,23.848,-1.650,11.045,10.288,9.286
103.089,47.132,40.835,5.475,-1.430,11.492,10.727,9.683
103.101,29.187,44.389,10.688,-1.820,12.038,11.296,10.136
103.113,66.542,48.090,-2.362,-1.750,12.582,11.847,10.610
103.125,62.879,53.800,5.522,-2.294,13.222,12.543,11.144
103.137,45.423,55.835,-9.325,-2.431,13.833,13.146,11.720
103.150,62.147,61.148,12.311,-2.933,14.563,13.904,12.331
103.162,70.448,64.133,43.058,-2.441,15.309,14.608,12.977
103.174,71.425,67.526,20.600,-1.902,16.088,15.367,13.664
103.186,41.761,67.042,-1.504,-1.521,16.797,16.047,14.374
103.198,79.603,69.042,-26.300,-1.713,17.496,16.767,15.076
103.210,59.461,72.474,28.971,-1.985,18.309,17.610,15.817
103.222,87.782,76.721,4.754,-2.202,19.149,18.467,16.586
103.234,76.307,81.157,8.177,-2.476,20.091,19.444,17.418
103.246,92.177,82.380,29.380,-1.476,21.013,20.313,18.272
103.259,98.281,83.023,17.967,-1.025,21.874,21.144,19.117
103.271,70.936,79.649,-14.207,-0.514,22.640,21.875,19.953
103.282,62.513,73.335,-48.847,-1.042,23.162,22.381,20.694
103.294,20.642,63.027,-32.887,-1.852,23.495,22.737,21.343
103.306,19.055,51.329,-29.722,-3.332,23.556,22.874,21.835
103.318,-8.533,37.736,26.657,-3.966,23.503,22.804,22.160
103.330,2.819,25.397,25.192,-4.021,23.304,22.574,22.318
103.342,-4.749,14.734,26.939,-3.047,23.036,22.272,22.347
103.354,-4.382,6.245,-25.572,-2.527,22.742,21.902,22.271
103.367,-14.881,0.613,-14.852,-2.390,22.486,21.628,22.131
103.379,-20.374,-4.231,-4.977,-2.842,22.112,21.268,21.913
103.391,-28.309,-10.599,42.825,-2.577,21.706,20.791,21.626
103.403,-8.167,-12.930,30.124,-1.717,21.380,20.408,21.298
103.415,-20.740,-15.382,-35.344,-1.659,20.961,19.971,20.947
103.427,-17.444,-15.471,-20.145,-2.599,20.596,19.632,20.589
103.439,-18.543,-13.428,14.114,-2.521,20.337,19.365,20.238
103.451,-5.237,-12.481,30.679,-2.378,20.058,19.045,19.895
103.463,-17.078,-11.679,49.334,-2.077,19.774,18.734,19.569
103.475,-0.598,-10.004,33.690,-0.513,19.603,18.479,19.273
103.487,14.294,-7.167,12.188,0.777,19.463,18.284,19.018
103.499,34.192,-3.655,3.628,1.152,19.351,18.156,18.799
103.511,12.219,0.009,-14.830,1.653,19.345,18.132,18.646
103.522,14.538,2.453,-36.727,1.200,19.248,18.062,18.518
103.534,17.346,5.930,-38.201,1.139,19.272,18.068,18.432
103.546,19.421,10.018,-40.784,0.166,19.314,18.170,18.392
103.558,18.933,14.654,-10.032,-1.007,19.421,18.336,18.394
103.570,23.449,16.784,22.644,-0.718,19.520,18.417,18.422
103.582,11.852,18.979,45.132,-0.288,19.716,18.573,18.487
103.594,26.501,21.564,45.488,0.558,19.899,18.716,18.568
103.606,58.118,27.800,11.933,0.899,20.211,19.016,18.710
103.619,43.592,30.618,-6.306,1.636,20.552,19.302,18.917
103.631,47.010,34.503,-24.868,1.359,20.919,19.678,19.170
103.643,41.761,37.564,-12.769,0.897,21.253,20.045,19.451
103.655,40.906,41.206,23.837,1.007,21.698,20.476,19.773
103.667,46.766,43.033,4.087,1.104,22.091,20.861,20.121
103.679,58.485,46.113,-11.968,1.248,22.569,21.344,20.509
103.692,59.095,48.561,-30.327,1.004,23.066,21.840,20.922
103.704,56.532,51.836,-33.836,0.018,23.540,22.382,21.359
103.716,41.883,50.986,41.335,0.295,23.994,22.789,21.791
103.728,52.625,50.865,11.369,0.703,24.408,23.185,22.216
103.740,46.521,50.184,-15.403,0.681,24.808,23.586,22.644
103.752,25.158,48.341,-8.913,0.319,25.160,23.964,23.055
103.764,61.903,48.594,28.227,0.488,25.553,24.332,23.433
103.776,49.817,46.403,23.029,0.700,25.816,24.602,23.794
103.788,20.520,42.215,-5.697,1.093,26.048,24.791,24.121
103.800,23.327,37.332,-8.180,1.063,26.151,24.896,24.384
103.811,15.881,32.555,2.242,0.337,26.135,24.914,24.542
103.821,15.637,31.306,-14.080,0.085,26.211,25.005,24.671
103.833,14.904,27.362,4.974,-0.096,26.185,24.983,24.778
103.844,21.374,21.668,-3.317,-0.111,26.030,24.834,24.821
103.856,22.229,18.318,-1.892,0.033,25.935,24.734,24.828
103.868,-0.842,14.557,8.063,0.364,25.814,24.601,24.798
103.879,-0.110,10.091,-8.770,0.644,25.616,24.384,24.716
103.891,-10.120,3.800,-15.350,0.797,25.290,24.040,24.573
103.902,-11.341,-2.435,-15.887,0.742,24.908,23.649,24.362
103.914,-33.558,-10.272,-19.985,0.374,24.385,23.141,24.071
103.925,-66.396,-20.866,-9.820,0.045,23.671,22.448,23.671
103.937,-64.931,-30.341,16.040,0.017,22.869,21.653,23.146
103.949,-63.833,-39.353,28.018,0.409,22.023,20.786,22.527
103.961,-80.435,-48.645,18.360,0.947,21.084,19.814,21.804
103.972,-101.553,-58.475,4.868,1.264,20.081,18.791,21.010
103.983,-113.761,-68.052,-3.511,0.961,18.953,17.682,20.122
103.994,-103.018,-74.958,-14.776,-0.421,17.678,16.494,19.122
104.006,-107.047,-85.647,-26.145,-0.711,16.282,15.129,18.034
104.017,-113.517,-92.051,-7.451,-0.909,14.914,13.778,16.834
104.028,-104.483,-97.183,-0.075,-0.575,13.688,12.534,15.689
104.040,-104.483,-103.800,-3.104,0.412,12.187,10.990,14.287
104.050,-134.513,-109.273,45.414,2.556,10.966,9.671,13.090
104.060,-152.702,-115.206,-21.321,1.246,9.515,8.302,11.843
104.070,-137.931,-121.232,-48.547,-1.292,7.905,6.814,10.481
104.081,-124.870,-123.736,-37.424,-2.139,6.375,5.352,9.054
104.091,-131.462,-124.430,-5.277,-0.759,5.039,3.961,7.652
104.102,-125.602,-126.338,31.275,1.609,3.751,2.562,6.278
104.112,-115.592,-124.557,15.462,2.205,2.502,1.310,4.954
104.122,-109.488,-121.691,-2.491,2.343,1.322,0.128,3.674
104.132,-110.465,-120.245,2.167,2.884,0.139,-1.097,2.384
104.144,-90.933,-115.171,-5.111,3.414,-1.043,-2.302,1.009
104.155,-95.572,-109.269,-8.193,3.872,-2.185,-3.456,-0.321
104.167,-85.928,-103.227,-14.790,3.948,-3.195,-4.502,-1.564
104.179,-79.946,-95.086,-13.956,3.674,-4.094,-5.383,-2.723
104.191,-61.879,-87.099,1.884,3.626,-4.901,-6.187,-3.775
104.203,-46.498,-78.208,-0.309,3.826,-5.583,-6.869,-4.724
104.214,-42.103,-71.619,-2.887,4.221,-6.250,-7.528,-5.577
104.226,-44.667,-64.796,-22.880,4.161,-6.807,-8.062,-6.335
104.238,-35.023,-57.359,-41.156,4.446,-7.216,-8.465,-6.987
104.250,-59.072,-53.249,-23.094,3.766,-7.723,-8.917,-7.579
104.262,-39.784,-49.064,9.343,3.686,-8.165,-9.340,-8.133
104.273,-24.403,-44.879,19.977,4.250,-8.549,-9.732,-8.633
104.285,-25.379,-39.527,1.103,4.643,-8.799,-9.990,-9.063
104.297,-28.797,-37.420,-16.804,5.111,-9.065,-10.279,-9.435
104.309,-44.911,-36.012,-17.224,5.372,-9.361,-10.549,-9.774
104.321,-37.831,-34.820,-4.147,5.538,-9.664,-10.829,-10.104
104.333,-22.694,-34.850,29.100,6.023,-9.999,-11.180,-10.436
104.344,-27.332,-34.847,21.653,7.038,-10.315,-11.513,-10.753
104.356,-31.727,-32.782,3.216,7.547,-10.528,-11.736,-11.041
104.368,-39.784,-32.219,-4.153,7.492,-10.780,-11.964,-11.303
104.380,-30.873,-29.369,20.479,7.196,-10.944,-12.109,-11.546
104.392,-7.801,-26.841,18.762,7.177,-11.144,-12.272,-11.778
104.404,-21.107,-24.196,-9.405,6.947,-11.249,-12.351,-11.957
104.416,-26.478,-22.752,-19.853,6.474,-11.383,-12.434,-12.108
104.427,-13.660,-19.818,0.563,6.246,-11.456,-12.477,-12.242
104.439,4.772,-16.920,13.321,6.531,-11.475,-12.500,-12.338
104.450,-11.585,-15.508,15.258,7.118,-11.485,-12.523,-12.400
104.462,-16.834,-13.989,8.994,7.607,-11.454,-12.496,-12.438
104.474,-13.050,-12.953,3.757,7.591,-11.473,-12.493,-12.467
104.486,-5.481,-11.181,0.350,7.100,-11.476,-12.460,-12.483
104.498,-6.946,-12.076,24.557,7.190,-11.563,-12.527,-12.505
104.509,-1.941,-10.358,21.024,7.502,-11.525,-12.472,-12.503
104.521,-12.928,-10.640,-4.943,7.465,-11.525,-12.474,-12.492
104.532,-8.289,-11.015,-13.944,7.546,-11.534,-12.481,-12.483
104.544,-11.341,-12.087,-17.909,7.470,-11.589,-12.523,-12.486
104.555,-3.162,-12.248,-5.926,7.229,-11.618,-12.539,-12.495
104.566,-10.730,-11.920,6.517,6.920,-11.642,-12.534,-12.501
104.578,-20.862,-13.753,-5.331,6.055,-11.756,-12.602,-12.523
104.590,-29.286,-14.807,36.831,5.683,-11.808,-12.661,-12.569
104.601,-20.862,-15.317,46.363,5.983,-11.891,-12.735,-12.628
104.613,-14.515,-17.697,35.816,6.554,-12.051,-12.905,-12.705
104.625,-6.091,-17.347,6.875,7.055,-12.129,-12.969,-12.777
104.636,-11.463,-17.431,3.047,7.846,-12.181,-13.037,-12.838
104.647,-3.284,-18.046,2.813,8.778,-12.204,-13.103,-12.887
104.658,-4.749,-17.778,12.312,9.690,-12.206,-13.137,-12.925
104.669,-19.520,-17.818,35.582,10.217,-12.224,-13.157,-12.948
104.680,-18.787,-17.902,15.703,10.679,-12.233,-13.178,-12.983
104.692,-17.322,-16.369,3.071,10.569,-12.231,-13.170,-13.016
104.704,-9.632,-15.235,-0.494,10.147,-12.251,-13.162,-13.038
104.716,-19.031,-13.628,17.302,9.922,-12.217,-13.109,-13.042
104.728,-4.382,-10.825,35.941,9.790,-12.115,-13.000,-13.024
104.741,9.289,-7.311,33.358,9.561,-12.003,-12.856,-12.974
104.753,16.247,-2.263,13.431,9.951,-11.734,-12.595,-12.862
104.765,16.980,4.630,-8.156,9.686,-11.359,-12.186,-12.669
104.777,14.538,10.905,3.286,9.171,-10.937,-11.710,-12.400
104.789,43.592,17.935,28.634,8.993,-10.421,-11.168,-12.067
104.801,52.259,24.927,16.366,9.338,-9.790,-10.556,-11.652
104.813,38.465,30.446,-15.659,9.012,-9.136,-9.876,-11.150
104.825,57.630,35.815,9.953,8.653,-8.477,-9.186,-10.606
104.837,53.358,39.741,21.738,8.756,-7.780,-8.481,-10.010
104.849,49.940,43.237,8.642,8.853,-7.029,-7.743,-9.368
104.861,51.160,46.100,-6.264,8.679,-6.271,-6.982,-8.691
104.873,58.241,49.958,9.257,8.349,-5.474,-6.151,-7.978
104.885,62.757,50.851,15.928,8.090,-4.767,-5.417,-7.255
104.898,78.383,53.657,7.957,7.976,-3.984,-4.620,-6.513
104.910,55.067,54.610,-9.299,7.508,-3.221,-3.830,-5.749
104.922,51.160,54.152,-10.635,7.273,-2.539,-3.099,-4.994
104.934,54.945,52.882,28.884,6.977,-1.888,-2.433,-4.267
104.946,56.654,52.496,45.628,7.510,-1.200,-1.747,-3.552
104.958,59.217,51.853,-2.899,7.207,-0.516,-1.069,-2.844
104.970,64.344,49.906,-33.618,6.761,0.080,-0.459,-2.161
104.982,33.826,46.759,-3.176,6.798,0.618,0.091,-1.521
104.994,17.224,42.062,20.113,6.339,1.035,0.539,-0.937
105.006,29.797,38.263,30.135,6.488,1.433,0.946,-0.406
105.018,23.327,33.103,38.507,7.275,1.807,1.260,0.065
105.030,27.966,28.994,26.241,7.993,2.130,1.553,0.490
105.042,23.694,23.543,-8.594,7.918,2.326,1.730,0.855
105.054,10.998,19.717,-33.054,7.153,2.481,1.928,1.170
105.065,2.209,16.220,-28.053,6.584,2.599,2.092,1.425
105.077,-11.829,10.218,-10.602,6.211,2.561,2.094,1.617
105.090,-18.177,5.162,32.037,6.237,2.523,2.063,1.741
105.102,-24.036,-0.988,22.195,6.440,2.403,1.936,1.796
105.114,-14.637,-6.887,-3.154,6.316,2.171,1.721,1.776
105.126,-8.777,-11.957,-1.985,6.086,1.883,1.468,1.689
105.138,-15.613,-15.981,-9.170,6.097,1.629,1.225,1.553
105.150,-21.717,-21.425,-47.416,5.316,1.228,0.851,1.354
105.162,-38.319,-28.609,-43.367,3.926,0.674,0.342,1.070
105.174,-44.667,-33.284,-17.192,3.614,0.187,-0.125,0.721
105.186,-73.110,-39.802,-1.170,3.171,-0.417,-0.703,0.305
105.198,-72.011,-45.028,-4.432,2.723,-1.074,-1.345,-0.184
105.210,-67.617,-49.935,41.149,3.091,-1.721,-2.025,-0.733
105.222,-62.856,-51.257,38.062,3.373,-2.268,-2.612,-1.310
105.234,-67.983,-52.667,24.422,3.365,-2.885,-3.237,-1.895
105.246,-42.470,-51.121,3.728,3.559,-3.431,-3.771,-2.474
105.259,-39.418,-48.886,-2.869,3.807,-3.899,-4.252,-3.026
105.271,-45.399,-48.560,-29.678,3.664,-4.366,-4.735,-3.547
105.283,-37.831,-45.736,5.322,3.641,-4.724,-5.096,-4.045
105.295,-39.540,-43.750,19.862,2.981,-5.180,-5.503,-4.524
105.307,-49.184,-44.227,36.413,2.859,-5.625,-5.965,-4.992
105.319,-49.794,-43.372,44.589,3.206,-5.985,-6.366,-5.448
105.331,-51.625,-42.193,51.025,4.482,-6.354,-6.791,-5.893
105.343,-32.948,-39.647,17.034,5.950,-6.644,-7.126,-6.293
105.355,-17.566,-36.512,5.876,6.681,-6.905,-7.398,-6.650
105.367,-26.966,-33.956,-17.228,6.430,-7.137,-7.632,-6.961
105.379,-34.413,-31.043,-18.269,6.128,-7.332,-7.802,-7.230
105.391,-25.135,-28.805,7.658,5.793,-7.560,-7.973,-7.479
105.404,-32.215,-25.073,26.704,5.636,-7.705,-8.071,-7.690
105.416,-22.449,-23.151,19.719,5.441,-7.831,-8.191,-7.869
105.428,-13.294,-16.470,45.848,5.502,-7.707,-8.090,-7.985
105.440,-4.749,-10.612,57.728,6.035,-7.540,-7.978,-8.035
105.452,-3.894,-7.386,32.790,5.894,-7.463,-7.882,-8.027
105.464,24.426,-1.300,7.467,5.974,-7.241,-7.651,-7.961
105.476,35.169,5.157,-2.957,6.004,-6.905,-7.335,-7.820
105.488,36.756,12.158,-29.095,5.411,-6.495,-6.894,-7.590
105.500,19.909,16.256,-25.433,3.819,-6.160,-6.479,-7.309
105.512,20.886,20.836,44.139,2.910,-5.706,-6.011,-6.989
105.524,27.966,24.495,48.652,3.478,-5.236,-5.543,-6.629
105.536,29.553,25.684,30.461,3.219,-4.860,-5.154,-6.248
105.548,33.948,26.256,0.339,3.543,-4.467,-4.753,-5.845
105.560,34.192,26.908,4.510,3.744,-4.051,-4.345,-5.446
105.572,25.281,26.135,-5.263,3.486,-3.702,-3.999,-5.056
