R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,45,5,45,5,50,500,0,0
sysTime,GRawX,GPT1X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R
356.618,-23.426,-16.576,38.998,1.708,-1.608,-3.026,-2.873
356.628,-26.844,-17.809,53.208,3.904,-1.743,-3.247,-3.043
356.639,-11.951,-15.250,44.647,5.567,-1.747,-3.335,-3.188
356.650,-6.091,-15.665,18.929,4.946,-1.957,-3.512,-3.327
356.660,-6.336,-14.743,-10.458,3.441,-2.159,-3.654,-3.469
356.671,-4.016,-10.739,-7.995,2.739,-2.192,-3.662,-3.582
356.682,-11.707,-10.580,-4.319,1.869,-2.310,-3.736,-3.675
356.692,-3.650,-8.814,-9.042,0.975,-2.359,-3.737,-3.758
356.703,-1.819,-4.849,-32.348,0.167,-2.324,-3.663,-3.813
356.714,0.377,-2.349,-22.268,0.416,-2.237,-3.580,-3.830
356.724,12.097,0.050,-22.141,0.615,-2.146,-3.508,-3.830
356.735,31.262,5.413,-4.405,1.003,-1.945,-3.347,-3.792
356.746,15.393,7.442,-3.949,1.739,-1.799,-3.225,-3.710
356.756,21.618,10.534,-2.025,1.839,-1.619,-3.033,-3.596
356.767,11.974,12.832,35.600,2.625,-1.373,-2.825,-3.449
356.778,0.622,13.112,41.060,3.452,-1.167,-2.656,-3.285
356.789,-0.232,15.327,13.808,2.756,-0.975,-2.422,-3.108
356.799,10.632,18.462,-6.293,1.607,-0.742,-2.137,-2.909
356.810,11.486,18.456,-12.712,0.646,-0.630,-1.969,-2.713
356.821,39.197,21.696,-42.823,-0.353,-0.404,-1.701,-2.509
356.831,47.864,24.616,-48.171,-1.972,-0.152,-1.379,-2.275
356.842,50.184,27.938,-32.859,-3.090,0.166,-1.035,-2.023
356.853,31.873,29.858,-14.776,-2.691,0.553,-0.677,-1.734
356.863,21.862,30.954,-1.528,-1.539,1.021,-0.301,-1.419
356.874,27.356,31.204,14.753,0.179,1.426,0.008,-1.103
356.885,26.257,32.251,54.611,1.324,1.825,0.339,-0.775
356.895,40.418,30.863,34.510,2.231,2.107,0.580,-0.460
356.906,31.018,29.458,14.625,2.323,2.411,0.848,-0.146
356.917,-0.476,25.875,29.845,2.141,2.625,1.045,0.143
356.927,16.735,24.406,-17.898,-0.370,2.741,1.263,0.390
356.938,6.725,19.364,-16.438,-1.983,2.755,1.331,0.581
356.949,-1.086,15.464,-19.785,-2.580,2.823,1.392,0.727
356.959,4.528,11.898,-17.590,-2.135,2.855,1.361,0.820
356.970,14.538,8.222,-29.823,-2.586,2.763,1.272,0.867
356.981,10.143,5.168,-9.580,-1.938,2.727,1.209,0.888
356.991,-30.506,-0.392,45.387,-0.337,2.663,1.054,0.879
357.002,-13.782,-2.804,39.954,0.791,2.624,0.927,0.828
357.012,-36.000,-9.301,22.365,1.218,2.386,0.671,0.736
357.023,-27.332,-11.902,14.783,1.130,2.183,0.477,0.603
357.034,-26.722,-12.552,-1.779,0.470,1.976,0.308,0.453
357.044,-8.289,-13.609,-30.288,-1.188,1.706,0.104,0.279
357.055,-15.857,-16.250,-34.184,-2.470,1.405,-0.155,0.080
357.066,-24.403,-19.703,-13.305,-2.141,1.142,-0.460,-0.149
357.076,-27.577,-22.866,-4.426,-1.993,0.801,-0.813,-0.418
357.087,-17.078,-23.357,-6.247,-1.890,0.509,-1.104,-0.701
357.098,-35.633,-24.170,31.481,-0.600,0.295,-1.389,-0.978
357.108,-32.337,-24.680,39.245,1.101,0.129,-1.655,-1.245
357.119,-48.451,-26.808,10.714,1.010,-0.173,-1.947,-1.514
357.130,-42.347,-27.737,-7.186,0.498,-0.509,-2.256,-1.807
357.140,-32.337,-27.693,-9.100,0.382,-0.847,-2.572,-2.112
357.151,-9.387,-24.873,-15.581,-0.001,-1.102,-2.802,-2.405
357.162,-15.735,-22.954,-28.632,-0.502,-1.331,-2.998,-2.664
357.172,-11.219,-21.777,-13.922,-0.707,-1.552,-3.205,-2.909
357.183,14.294,-20.071,-2.222,-0.235,-1.729,-3.405,-3.145
357.194,7.580,-16.343,17.305,0.528,-1.802,-3.511,-3.340
357.204,-1.575,-12.301,28.830,1.973,-1.751,-3.535,-3.474
357.215,-9.876,-12.324,35.331,2.194,-1.864,-3.660,-3.590
357.226,-0.476,-9.088,50.556,2.920,-1.851,-3.687,-3.688
357.237,-22.449,-8.737,52.699,4.176,-1.859,-3.757,-3.756
357.248,-6.091,-4.537,58.100,4.832,-1.756,-3.695,-3.799
357.260,7.580,-1.339,39.383,5.527,-1.623,-3.592,-3.790
357.272,24.548,2.198,8.475,5.863,-1.484,-3.467,-3.745
357.284,18.811,5.357,-9.105,5.508,-1.340,-3.308,-3.659
357.295,27.112,8.956,-7.080,4.780,-1.147,-3.083,-3.536
357.307,18.566,11.757,-7.505,3.837,-0.963,-2.847,-3.380
357.319,26.013,16.165,2.119,3.251,-0.669,-2.510,-3.182
357.331,12.219,17.806,27.290,3.168,-0.413,-2.250,-2.957
357.343,7.458,17.704,35.719,3.057,-0.189,-2.034,-2.728
357.355,-2.429,17.437,46.559,3.817,0.040,-1.822,-2.496
357.367,24.060,18.387,36.633,4.855,0.283,-1.609,-2.264
357.379,31.262,21.289,-10.856,4.347,0.595,-1.259,-1.992
357.391,27.356,22.781,-28.622,4.075,0.954,-0.907,-1.698
357.403,31.628,23.155,-32.225,3.184,1.255,-0.598,-1.404
357.415,27.966,23.899,-17.504,2.225,1.552,-0.277,-1.111
357.427,28.088,23.853,8.101,1.865,1.813,0.012,-0.822
357.439,2.086,21.686,-0.217,1.516,2.030,0.255,-0.543
357.451,14.538,20.466,-1.405,1.274,2.201,0.448,-0.301
357.463,11.730,18.732,10.229,1.078,2.342,0.594,-0.092
357.474,6.237,16.093,29.413,1.132,2.453,0.675,0.085
357.486,8.801,14.889,31.020,1.127,2.634,0.822,0.248
357.497,-12.806,11.063,32.620,1.442,2.689,0.841,0.378
357.508,-7.678,8.317,27.523,1.785,2.705,0.826,0.466
357.520,5.138,6.014,30.217,2.270,2.679,0.781,0.522
357.531,5.627,2.648,32.874,3.320,2.661,0.724,0.561
357.543,9.533,2.241,37.902,3.851,2.728,0.755,0.589
357.554,-4.871,-1.806,37.228,4.890,2.654,0.652,0.594
357.565,-20.985,-5.975,22.788,5.047,2.536,0.531,0.568
357.577,-19.886,-6.959,18.970,5.107,2.464,0.469,0.512
357.589,-22.449,-9.260,33.384,5.172,2.290,0.309,0.428
357.601,-15.003,-11.078,46.353,5.661,2.121,0.134,0.318
357.613,-6.824,-12.291,30.417,5.440,1.916,-0.033,0.190
357.625,-2.918,-10.991,-35.512,4.718,1.788,-0.103,0.075
357.637,-7.678,-10.740,-34.233,4.257,1.692,-0.211,-0.040
357.649,-18.421,-12.476,-23.224,3.275,1.473,-0.397,-0.171
357.661,-5.115,-9.809,-21.476,2.395,1.370,-0.441,-0.298
357.673,-23.548,-11.047,-14.052,1.932,1.194,-0.584,-0.419
357.685,-25.867,-10.458,-14.345,0.815,1.066,-0.651,-0.536
357.696,-9.998,-10.642,-1.016,-0.018,0.880,-0.800,-0.676
357.708,-13.782,-11.012,23.396,-0.302,0.738,-0.954,-0.826
357.720,-24.525,-13.466,41.069,0.027,0.591,-1.173,-0.988
357.732,-28.187,-15.946,20.619,0.535,0.339,-1.451,-1.182
357.745,-21.839,-18.456,9.371,0.681,0.028,-1.760,-1.402
357.757,3.307,-18.480,5.810,0.880,-0.226,-2.006,-1.638
357.769,-9.754,-18.661,1.743,1.275,-0.454,-2.246,-1.867
357.781,-25.745,-18.838,-26.821,1.206,-0.704,-2.482,-2.087
357.793,-29.286,-18.147,-22.004,0.635,-0.887,-2.648,-2.294
357.805,-11.463,-16.807,4.449,0.218,-1.060,-2.792,-2.501
357.817,-16.712,-14.997,9.198,0.106,-1.202,-2.929,-2.692
357.829,-18.421,-15.316,2.410,0.193,-1.397,-3.118,-2.874
357.841,-16.590,-14.369,17.138,0.306,-1.527,-3.248,-3.043
357.853,-16.468,-15.223,39.231,0.896,-1.700,-3.462,-3.219
357.865,2.697,-14.132,-6.461,1.648,-1.850,-3.622,-3.390
357.877,-9.632,-14.586,-31.070,1.347,-2.019,-3.776,-3.541
357.889,-10.364,-13.527,-19.385,0.446,-2.187,-3.887,-3.690
357.901,-10.974,-12.937,11.752,0.445,-2.343,-4.002,-3.834
357.913,-21.351,-10.686,5.695,0.294,-2.400,-4.043,-3.958
357.925,-20.252,-10.829,2.986,0.335,-2.516,-4.156,-4.070
357.937,-11.829,-10.170,43.366,1.067,-2.581,-4.249,-4.183
357.949,-7.556,-9.059,55.369,2.371,-2.616,-4.326,-4.278
357.961,27.356,-5.658,9.691,4.259,-2.490,-4.276,-4.326
357.974,24.792,-0.405,-26.235,4.811,-2.347,-4.130,-4.313
357.986,1.720,0.896,-49.086,3.800,-2.277,-4.018,-4.250
357.998,10.265,4.767,-27.870,2.321,-2.148,-3.816,-4.170
358.010,-6.336,5.684,14.012,1.938,-2.046,-3.698,-4.077
358.022,13.195,6.952,13.942,2.073,-1.871,-3.546,-3.971
358.034,21.374,7.652,-20.612,2.033,-1.790,-3.417,-3.858
358.046,-2.673,7.674,-12.431,1.696,-1.709,-3.296,-3.734
358.058,9.289,7.295,0.440,1.333,-1.649,-3.201,-3.624
358.070,1.598,5.525,-2.153,1.158,-1.651,-3.183,-3.532
358.082,27.234,7.315,-15.781,0.883,-1.507,-3.022,-3.434
358.094,-0.476,5.486,-22.587,-0.023,-1.515,-2.963,-3.342
358.106,-4.993,5.505,2.456,-0.695,-1.471,-2.880,-3.267
358.117,1.354,3.322,23.323,-0.961,-1.538,-2.919,-3.227
358.130,-2.307,1.722,33.481,-0.879,-1.623,-2.993,-3.216
358.142,14.050,1.850,7.165,-0.514,-1.623,-3.004,-3.201
358.154,-7.312,0.376,-5.409,0.230,-1.618,-3.020,-3.175
358.166,11.364,1.362,-12.968,0.403,-1.578,-2.963,-3.152
358.178,-6.580,0.939,-4.547,0.305,-1.573,-2.943,-3.123
358.190,-3.772,0.025,3.371,0.187,-1.591,-2.951,-3.106
358.202,-10.852,-1.583,-3.295,0.237,-1.622,-2.971,-3.097
358.214,3.796,-2.227,-17.193,0.068,-1.667,-3.010,-3.114
358.226,-18.299,-4.209,-13.675,-0.250,-1.806,-3.129,-3.150
358.238,-11.951,-7.131,7.332,-0.245,-1.938,-3.264,-3.210
358.250,-12.073,-8.220,19.633,-0.167,-2.022,-3.366,-3.293
358.262,-5.969,-9.628,15.745,-0.057,-2.201,-3.529,-3.401
358.274,-22.449,-12.120,4.877,0.340,-2.384,-3.730,-3.521
358.286,15.515,-9.237,-6.483,0.532,-2.382,-3.745,-3.632
358.298,-17.078,-9.672,-1.134,0.512,-2.484,-3.834,-3.723
358.310,-13.782,-10.354,6.930,0.659,-2.605,-3.951,-3.824
358.322,-2.918,-10.032,1.907,0.908,-2.716,-4.064,-3.929
358.334,1.232,-10.457,-24.140,0.804,-2.848,-4.184,-4.032
358.346,-12.439,-11.137,-20.389,-0.220,-3.026,-4.311,-4.145
358.358,-23.304,-12.248,35.686,0.180,-3.170,-4.470,-4.273
358.371,-10.852,-12.801,50.542,1.061,-3.299,-4.637,-4.410
358.383,-0.354,-11.705,2.241,2.205,-3.348,-4.733,-4.526
358.395,-3.284,-10.721,-28.443,2.359,-3.384,-4.780,-4.614
358.407,-2.918,-8.653,-25.485,2.424,-3.404,-4.782,-4.682
358.419,-13.660,-8.121,23.436,2.429,-3.444,-4.818,-4.740
358.431,-14.759,-7.668,35.473,2.467,-3.448,-4.843,-4.789
358.443,5.993,-5.824,-5.358,2.673,-3.440,-4.825,-4.823
358.455,-10.608,-6.124,-12.811,2.484,-3.474,-4.869,-4.850
358.467,-0.232,-4.096,6.163,2.044,-3.462,-4.817,-4.865
358.479,6.481,-2.668,18.548,2.106,-3.440,-4.792,-4.870
358.491,-0.598,-2.732,10.543,2.412,-3.433,-4.780,-4.859
358.503,-0.964,-1.075,-16.379,2.399,-3.394,-4.691,-4.827
358.514,8.068,-0.121,-24.667,2.154,-3.369,-4.625,-4.788
358.526,6.725,0.303,-19.726,1.965,-3.339,-4.564,-4.744
358.537,-6.702,-1.286,-12.169,1.554,-3.406,-4.597,-4.715
358.549,5.871,-1.514,0.819,1.266,-3.430,-4.595,-4.698
358.561,-6.702,-3.316,-6.187,1.023,-3.491,-4.639,-4.691
358.573,-16.224,-5.187,-14.608,0.645,-3.573,-4.694,-4.703
358.585,-8.167,-6.391,1.764,0.635,-3.657,-4.768,-4.742
358.597,-21.961,-6.307,30.402,0.992,-3.658,-4.779,-4.779
358.609,-5.725,-7.114,43.710,1.935,-3.703,-4.868,-4.826
358.621,5.505,-5.404,-11.148,2.883,-3.677,-4.849,-4.850
358.633,29.065,-1.128,-32.757,3.029,-3.567,-4.722,-4.836
358.645,11.486,0.677,-53.598,2.512,-3.492,-4.610,-4.781
358.657,9.533,2.914,-54.657,1.972,-3.355,-4.462,-4.700
358.669,28.210,7.191,-59.760,0.415,-3.211,-4.225,-4.600
358.680,23.572,10.159,-54.521,-1.023,-3.017,-3.978,-4.462
358.692,15.759,12.115,-47.767,-2.205,-2.851,-3.768,-4.314
358.703,31.750,14.660,-33.408,-2.836,-2.636,-3.537,-4.157
358.714,5.382,15.218,-7.250,-2.298,-2.369,-3.306,-3.972
358.725,15.515,15.051,-7.464,-2.028,-2.213,-3.153,-3.805
358.735,28.454,16.704,-10.348,-1.903,-1.973,-2.932,-3.628
358.746,19.909,18.674,38.073,-0.784,-1.623,-2.690,-3.431
358.756,29.675,20.406,-23.517,-2.040,-1.373,-2.426,-3.215
358.767,24.426,22.038,-6.044,-2.203,-1.044,-2.135,-2.979
358.778,16.369,22.593,32.667,-1.298,-0.720,-1.895,-2.736
358.789,36.633,25.452,-32.201,-2.762,-0.431,-1.557,-2.479
358.799,21.740,25.312,50.002,-1.622,-0.036,-1.297,-2.210
358.810,23.083,26.065,-6.574,-1.493,0.298,-1.004,-1.933
358.821,23.205,25.390,0.614,-1.246,0.571,-0.755,-1.662
358.832,15.881,22.851,4.835,-1.333,0.765,-0.586,-1.411
358.842,39.685,25.540,-31.298,-2.721,1.046,-0.280,-1.168
358.853,13.317,23.472,43.485,-1.118,1.319,-0.117,-0.923
358.864,16.369,19.123,-38.057,-2.671,1.356,-0.038,-0.724
358.874,12.341,18.788,61.163,-1.166,1.633,0.112,-0.541
358.885,19.299,18.191,-41.508,-2.230,1.807,0.282,-0.359
358.896,1.598,15.003,54.264,0.211,2.031,0.346,-0.197
358.906,12.341,12.430,-22.324,-0.336,2.050,0.411,-0.060
358.917,0.866,8.314,29.340,0.071,2.081,0.385,0.033
358.927,7.580,8.659,-13.176,-0.156,2.144,0.477,0.118
358.938,-2.429,5.274,10.425,-0.047,2.118,0.444,0.178
358.949,-13.782,-0.289,-2.310,-0.344,1.958,0.296,0.188
358.959,5.993,0.320,-13.686,-1.155,1.897,0.295,0.171
358.970,-6.580,-1.262,11.281,-0.418,1.843,0.225,0.151
358.981,-15.369,-5.571,-8.351,-0.891,1.655,0.059,0.098
358.991,-4.871,-7.967,4.847,-0.572,1.501,-0.097,0.008
359.002,-5.969,-6.695,3.612,-0.401,1.425,-0.154,-0.080
359.013,-1.819,-8.268,-18.401,-0.694,1.259,-0.293,-0.175
359.023,-16.956,-11.182,29.239,0.729,1.103,-0.498,-0.289
359.034,-16.956,-14.439,-35.001,-0.942,0.750,-0.730,-0.435
359.045,-20.374,-15.371,-5.905,-1.162,0.539,-0.910,-0.603
359.055,-8.167,-14.070,21.081,-0.409,0.428,-1.045,-0.768
359.067,-4.505,-12.321,-15.328,-1.589,0.262,-1.148,-0.931
359.079,-14.148,-12.294,-40.435,-1.826,0.094,-1.284,-1.080
359.091,18.689,-9.137,-4.741,-1.103,0.025,-1.370,-1.232
359.102,-23.426,-7.218,15.682,0.062,0.051,-1.391,-1.313
359.114,-14.148,-10.011,24.343,0.816,-0.071,-1.539,-1.402
359.125,-6.580,-8.718,7.041,0.799,-0.162,-1.619,-1.505
359.136,-25.135,-9.750,6.364,0.613,-0.288,-1.718,-1.594
359.148,-13.538,-7.728,9.241,0.278,-0.350,-1.764,-1.692
359.160,-24.158,-7.521,18.629,0.709,-0.456,-1.864,-1.783
359.173,-4.138,-6.499,24.261,1.421,-0.503,-1.915,-1.858
359.184,-7.190,-6.796,28.314,1.381,-0.598,-1.996,-1.925
359.196,12.951,-2.957,-1.370,2.099,-0.530,-1.933,-1.961
359.209,12.463,-0.661,-23.275,1.819,-0.486,-1.866,-1.957
359.221,-16.224,-1.329,-3.594,1.670,-0.506,-1.868,-1.946
359.233,2.575,1.310,26.168,1.331,-0.418,-1.765,-1.926
359.245,15.759,1.591,22.375,2.042,-0.369,-1.742,-1.896
359.257,5.749,3.525,-11.763,2.318,-0.262,-1.627,-1.834
359.269,-9.265,4.293,-31.212,1.544,-0.161,-1.495,-1.750
359.281,20.398,5.920,14.363,1.610,-0.050,-1.379,-1.674
359.293,6.359,6.336,30.396,1.418,0.041,-1.281,-1.587
359.305,6.847,8.251,14.809,2.024,0.226,-1.105,-1.476
359.317,20.276,10.089,-7.842,2.219,0.427,-0.924,-1.343
359.329,10.143,11.298,-15.621,2.112,0.582,-0.742,-1.190
359.341,3.185,11.518,4.737,1.947,0.783,-0.527,-1.023
359.353,19.055,12.231,20.540,1.728,0.926,-0.369,-0.871
359.365,5.627,11.076,10.767,2.026,1.023,-0.262,-0.717
359.377,4.528,10.648,-11.469,2.057,1.164,-0.117,-0.565
359.389,3.551,9.910,-19.133,1.907,1.273,0.019,-0.418
359.402,12.341,9.048,30.289,1.361,1.346,0.094,-0.303
359.414,4.894,7.355,25.159,1.630,1.404,0.148,-0.199
359.426,3.185,4.915,-13.046,1.370,1.397,0.129,-0.125
359.438,-3.162,2.484,-15.858,1.191,1.378,0.122,-0.070
359.450,-6.091,2.048,-0.121,1.011,1.374,0.131,-0.040
359.462,-4.871,-0.157,9.820,0.971,1.301,0.063,-0.032
359.474,-6.214,-4.880,5.119,0.886,1.105,-0.113,-0.068
359.486,-20.618,-5.933,3.674,0.767,0.997,-0.201,-0.127
359.498,-8.533,-6.987,-4.851,0.692,0.861,-0.319,-0.207
359.510,-9.510,-8.463,-8.557,0.371,0.669,-0.477,-0.305
359.522,-17.444,-8.037,1.506,0.179,0.562,-0.565,-0.403
359.534,-20.374,-9.830,9.006,0.447,0.414,-0.712,-0.507
359.546,0.011,-10.560,2.674,0.604,0.252,-0.869,-0.633
359.557,-8.045,-10.496,-7.505,0.576,0.118,-0.987,-0.751
359.569,-12.073,-10.603,-5.642,0.595,0.002,-1.095,-0.867
359.581,-28.797,-12.059,0.962,0.528,-0.167,-1.251,-0.991
359.593,-9.510,-13.635,9.045,0.615,-0.370,-1.451,-1.140
359.605,2.453,-13.798,5.312,0.660,-0.574,-1.648,-1.304
359.616,-17.078,-13.080,5.447,0.780,-0.683,-1.756,-1.445
359.628,-19.398,-13.043,-14.485,0.649,-0.830,-1.878,-1.582
359.640,-15.491,-14.519,-8.813,0.727,-1.041,-2.087,-1.734
359.652,-8.045,-13.313,14.645,0.686,-1.200,-2.209,-1.887
359.664,-21.961,-13.726,17.397,0.928,-1.330,-2.346,-2.025
359.675,-21.473,-12.399,-17.840,0.997,-1.449,-2.432,-2.154
359.687,-1.331,-8.592,-7.788,1.067,-1.426,-2.410,-2.250
359.699,-19.520,-7.755,4.719,0.674,-1.511,-2.454,-2.321
359.711,13.684,-4.332,2.511,0.650,-1.490,-2.424,-2.373
359.722,0.377,-2.969,5.219,0.583,-1.464,-2.389,-2.392
359.734,-14.637,-2.054,5.348,0.413,-1.426,-2.330,-2.389
359.746,15.515,-0.329,-19.884,0.134,-1.426,-2.299,-2.390
359.758,0.133,-1.691,-5.159,0.009,-1.491,-2.351,-2.390
359.770,-7.801,0.262,14.026,0.010,-1.405,-2.250,-2.375
359.782,16.003,1.687,-22.704,-0.205,-1.411,-2.210,-2.355
359.794,-1.575,4.199,12.660,0.098,-1.267,-2.074,-2.299
359.806,17.956,7.371,0.264,-0.275,-1.124,-1.898,-2.218
359.817,28.699,8.667,-20.713,-0.338,-1.070,-1.813,-2.127
359.827,20.520,8.858,-22.521,-0.406,-1.023,-1.741,-2.030
359.838,34.924,12.134,-5.286,-0.798,-0.855,-1.541,-1.912
359.849,27.966,13.198,6.789,-0.723,-0.703,-1.386,-1.778
359.859,22.107,14.764,12.358,-0.930,-0.539,-1.195,-1.628
359.870,1.720,13.870,14.551,-0.619,-0.376,-1.035,-1.465
359.881,3.429,12.727,15.629,0.012,-0.235,-0.905,-1.314
359.893,26.623,13.144,-12.783,0.051,-0.076,-0.739,-1.154
359.905,7.458,12.673,-1.200,0.311,0.075,-0.590,-0.989
359.917,19.787,13.705,12.860,0.136,0.214,-0.401,-0.827
359.929,18.689,13.662,-1.772,0.238,0.360,-0.249,-0.660
359.941,6.969,13.721,-15.004,0.118,0.516,-0.066,-0.487
359.952,9.533,12.961,-9.670,-0.164,0.625,0.065,-0.336
359.964,5.382,12.236,5.222,-0.583,0.720,0.199,-0.193
359.974,-8.411,11.794,19.109,-0.407,0.807,0.293,-0.073
359.985,1.110,11.447,19.497,-0.305,0.876,0.374,0.038
359.995,5.138,10.745,17.569,-0.230,0.926,0.438,0.142
360.006,6.847,8.859,14.516,0.289,0.962,0.454,0.235
360.017,18.566,6.396,-7.153,0.527,0.931,0.417,0.302
360.027,25.647,6.390,-15.582,0.337,0.937,0.445,0.360
360.038,27.966,6.655,-21.123,0.092,0.953,0.491,0.420
360.049,22.473,7.910,-10.799,-0.518,1.020,0.603,0.490
360.059,19.909,7.793,-1.179,-0.945,1.057,0.671,0.554
360.070,-3.650,5.065,9.211,-0.891,1.049,0.671,0.607
360.080,-30.873,-0.059,10.074,-0.830,0.965,0.596,0.628
360.091,-21.351,-2.090,8.687,-0.423,0.929,0.546,0.609
360.102,-29.774,-5.688,2.958,-0.154,0.801,0.410,0.559
360.112,-29.286,-8.529,-1.016,-0.197,0.639,0.257,0.478
360.123,-18.787,-10.544,-0.568,-0.040,0.450,0.068,0.364
360.133,-4.749,-11.180,-0.448,0.054,0.285,-0.093,0.236
360.144,-0.232,-10.317,-7.716,-0.025,0.150,-0.215,0.110
360.155,9.167,-9.565,-6.100,-0.059,0.018,-0.336,-0.008
360.165,1.598,-7.800,-5.468,-0.446,-0.062,-0.388,-0.105
360.176,0.377,-7.498,3.859,-0.579,-0.162,-0.475,-0.197
360.187,-4.382,-7.737,9.313,-0.466,-0.258,-0.565,-0.287
360.197,-17.322,-8.754,12.524,-0.381,-0.346,-0.643,-0.371
360.208,-21.961,-9.846,13.431,-0.300,-0.450,-0.741,-0.467
360.218,-32.215,-9.965,12.537,0.200,-0.522,-0.826,-0.564
360.229,-16.102,-9.270,11.460,0.234,-0.591,-0.888,-0.658
360.240,-9.876,-8.805,11.600,1.060,-0.663,-0.993,-0.752
360.250,-14.515,-10.817,3.471,1.407,-0.817,-1.161,-0.849
360.261,-4.993,-10.722,4.297,1.339,-0.956,-1.288,-0.956
360.272,0.866,-8.795,8.027,1.350,-1.024,-1.352,-1.049
360.282,-4.505,-9.564,11.212,1.310,-1.164,-1.482,-1.138
360.293,0.866,-7.767,15.392,1.365,-1.217,-1.531,-1.219
360.303,-5.481,-6.397,16.300,1.328,-1.252,-1.558,-1.276
360.314,-0.232,-4.596,12.345,1.065,-1.291,-1.576,-1.322
360.325,-2.673,-2.521,3.302,0.365,-1.337,-1.576,-1.352
360.335,2.575,-0.793,13.339,0.299,-1.299,-1.535,-1.358
360.346,8.801,-0.153,7.434,0.156,-1.287,-1.517,-1.356
360.356,0.500,0.872,6.164,-0.195,-1.287,-1.497,-1.346
360.367,13.561,2.146,8.418,-0.124,-1.236,-1.448,-1.324
360.378,-1.819,1.298,21.203,0.200,-1.234,-1.459,-1.300
360.388,-8.655,1.271,21.030,0.289,-1.238,-1.457,-1.280
360.399,16.003,3.252,3.923,-0.726,-1.252,-1.406,-1.260
360.410,12.097,3.694,7.163,-1.544,-1.281,-1.396,-1.241
360.420,21.618,6.493,-23.028,-2.097,-1.201,-1.272,-1.198
360.431,-5.481,6.242,-10.205,-2.964,-1.170,-1.199,-1.134
360.442,30.408,12.029,-12.231,-2.899,-0.947,-1.002,-1.061
360.452,13.317,12.387,-27.224,-3.266,-0.785,-0.830,-0.937
360.463,21.252,15.666,-45.781,-4.933,-0.594,-0.583,-0.805
360.474,54.090,17.059,-18.618,-4.335,-0.383,-0.421,-0.672
360.485,-0.598,15.444,56.317,-0.852,-0.111,-0.312,-0.510
360.495,15.759,12.502,57.520,1.830,0.052,-0.280,-0.372
360.506,-4.138,15.826,-26.354,0.455,0.230,-0.029,-0.207
360.517,3.063,8.220,-53.756,-1.889,0.068,-0.108,-0.092
360.527,20.764,10.067,-24.055,-1.348,0.215,-0.019,-0.015
360.538,-5.603,7.338,55.449,2.151,0.359,-0.001,0.080
360.549,-8.411,5.522,54.776,4.362,0.506,0.033,0.169
360.559,13.928,6.370,-10.984,2.919,0.534,0.132,0.247
360.570,-11.219,4.605,-33.370,0.462,0.507,0.204,0.327
360.581,10.876,6.493,-30.357,-0.773,0.512,0.261,0.370
360.592,14.416,4.115,0.068,0.255,0.510,0.213,0.407
360.602,-18.055,2.579,3.073,0.833,0.530,0.223,0.450
360.613,2.819,2.312,1.853,0.970,0.549,0.241,0.475
360.624,12.829,2.569,-2.651,0.950,0.560,0.263,0.495
360.634,16.857,2.150,-1.300,1.026,0.582,0.289,0.521
360.645,-2.673,1.147,9.855,1.225,0.578,0.286,0.544
360.656,17.468,1.310,24.567,2.039,0.591,0.259,0.547
360.666,-1.209,0.496,33.800,2.929,0.650,0.265,0.569
360.677,0.377,1.886,29.585,2.628,0.720,0.329,0.595
360.688,-7.190,-1.048,-15.326,0.749,0.594,0.252,0.597
360.698,-26.844,-1.296,-26.135,-0.909,0.537,0.264,0.589
360.709,17.346,0.992,-32.435,-1.387,0.574,0.297,0.565
360.720,17.346,-1.004,-15.498,-0.882,0.581,0.244,0.549
360.730,5.749,0.562,-8.842,-0.367,0.660,0.259,0.535
360.741,-4.382,1.134,27.253,1.379,0.786,0.259,0.542
360.752,-1.086,-1.270,38.108,2.812,0.819,0.206,0.549
360.763,-17.933,-2.378,40.312,2.900,0.833,0.194,0.553
360.773,-8.655,-2.007,13.629,2.016,0.786,0.155,0.531
360.784,5.627,-2.130,1.976,1.112,0.716,0.110,0.499
360.795,-19.153,-2.048,-24.087,0.287,0.735,0.151,0.495
360.805,-7.678,-1.391,-22.384,-0.489,0.690,0.140,0.472
360.816,15.393,-2.413,-17.600,-1.129,0.600,0.062,0.430
360.826,4.284,-0.806,-5.841,-0.946,0.665,0.096,0.407
360.837,9.655,-0.232,4.658,-0.366,0.674,0.061,0.381
360.848,-4.993,-2.455,5.506,-0.129,0.627,0.008,0.363
360.858,-15.125,-2.882,0.817,-0.219,0.590,-0.011,0.335
360.869,-6.946,-1.119,-12.253,-0.579,0.602,0.024,0.310
360.879,3.185,-0.697,-23.811,-0.958,0.582,0.022,0.288
360.890,-8.167,0.682,-24.403,-1.002,0.657,0.094,0.292
360.901,-4.505,1.390,-24.228,-1.413,0.684,0.137,0.297
360.911,4.406,2.358,-5.231,-0.958,0.748,0.182,0.306
360.922,-2.673,2.076,14.891,0.409,0.817,0.197,0.323
360.933,-21.717,-0.176,21.035,1.826,0.823,0.167,0.344
