R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000010,0.000030,75,250,1,250,1,50,500,0,0
sysTime,GPT1X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R
444.581,79.497,-3.009,-0.168,1.465,1.403,-0.102
444.591,81.540,-1.597,-0.356,2.363,2.281,0.721
444.602,82.599,-1.283,-0.452,3.242,3.156,1.558
444.612,78.007,1.764,-0.316,3.952,3.827,2.365
444.622,71.285,1.361,-0.169,4.538,4.402,3.117
444.632,64.903,1.307,-0.041,5.042,4.912,3.800
444.642,53.652,-1.046,-0.063,5.352,5.244,4.395
444.653,38.891,-0.737,-0.134,5.431,5.317,4.845
444.663,21.486,0.517,-0.138,5.255,5.131,5.128
444.673,6.670,-0.445,-0.109,4.960,4.861,5.245
444.684,-10.506,-0.902,-0.194,4.459,4.390,5.202
444.694,-27.117,-0.828,-0.237,3.820,3.749,4.984
444.704,-40.149,-1.170,-0.318,3.144,3.069,4.624
444.714,-52.794,0.398,-0.327,2.362,2.264,4.136
444.724,-65.405,-0.110,-0.233,1.391,1.305,3.507
444.735,-72.985,-0.690,-0.293,0.438,0.368,2.774
444.745,-76.315,-2.580,-0.428,-0.419,-0.474,2.005
444.755,-76.178,-2.567,-0.624,-1.207,-1.256,1.214
444.765,-75.783,-1.032,-0.679,-2.007,-2.062,0.417
444.776,-74.948,-0.954,-0.665,-2.768,-2.821,-0.365
444.786,-69.240,1.715,-0.531,-3.320,-3.401,-1.092
444.796,-61.304,2.349,-0.242,-3.748,-3.843,-1.747
444.806,-50.133,1.569,-0.020,-4.013,-4.101,-2.301
444.817,-36.307,2.208,0.180,-4.077,-4.173,-2.725
444.827,-22.003,1.325,0.355,-4.010,-4.088,-3.007
444.837,-7.900,-1.038,0.273,-3.799,-3.847,-3.142
444.847,4.403,-0.044,0.230,-3.475,-3.529,-3.144
444.858,14.052,0.004,0.210,-3.109,-3.162,-3.033
444.868,26.164,1.056,0.233,-2.564,-2.626,-2.811
444.878,34.275,1.781,0.366,-2.052,-2.119,-2.493
444.888,45.899,1.681,0.509,-1.367,-1.411,-2.069
444.898,56.034,0.581,0.571,-0.600,-0.611,-1.533
444.909,63.744,0.486,0.583,0.202,0.195,-0.918
444.919,69.544,0.086,0.579,1.029,1.028,-0.236
444.929,72.953,0.376,0.571,1.855,1.848,0.492
444.939,72.925,3.396,0.774,2.607,2.574,1.233
444.949,71.627,3.212,1.015,3.314,3.286,1.983
444.960,67.213,2.070,1.130,3.913,3.905,2.703
444.970,60.345,0.705,1.119,4.379,4.386,3.351
444.980,50.200,0.512,1.030,4.656,4.667,3.899
444.990,40.049,-0.962,0.823,4.835,4.864,4.347
445.001,28.798,-1.844,0.578,4.900,4.925,4.684
445.011,13.486,-1.315,0.350,4.745,4.754,4.891
445.021,-2.889,0.038,0.250,4.376,4.362,4.921
445.031,-18.229,-1.095,0.165,3.846,3.841,4.789
445.042,-32.081,-2.007,-0.026,3.256,3.257,4.521
445.052,-44.357,-1.089,-0.208,2.525,2.511,4.097
445.062,-55.757,0.282,-0.211,1.701,1.672,3.563
445.072,-68.712,1.908,-0.026,0.726,0.676,2.908
445.082,-74.644,1.148,0.089,-0.179,-0.209,2.168
445.093,-79.070,-1.901,-0.016,-1.094,-1.093,1.380
445.103,-78.878,-3.169,-0.342,-1.953,-1.937,0.543
445.113,-79.108,-1.421,-0.521,-2.742,-2.750,-0.273
445.124,-77.007,-0.078,-0.519,-3.531,-3.554,-1.129
445.136,-71.009,1.001,-0.387,-4.182,-4.218,-1.973
445.147,-60.503,1.326,-0.187,-4.642,-4.683,-2.712
445.159,-50.002,1.204,-0.016,-4.962,-5.001,-3.338
445.171,-39.961,0.840,0.068,-5.196,-5.229,-3.857
445.182,-33.187,0.591,0.112,-5.400,-5.424,-4.266
445.194,-28.869,0.266,0.158,-5.622,-5.642,-4.612
445.206,-25.298,-0.331,0.171,-5.836,-5.856,-4.920
445.217,-32.124,-0.577,0.153,-6.353,-6.371,-5.247
445.229,-45.719,-0.703,0.126,-7.190,-7.203,-5.694
445.240,-65.874,0.003,0.106,-8.459,-8.477,-6.362
445.252,-90.517,-0.012,0.030,-10.096,-10.110,-7.283
445.264,-116.694,-0.539,-0.033,-12.141,-12.148,-8.531
445.276,-141.788,-0.546,-0.099,-14.408,-14.414,-10.063
445.288,-165.389,-0.547,-0.134,-16.907,-16.914,-11.878
445.300,-182.776,-1.034,-0.136,-19.499,-19.510,-13.950
445.312,-191.286,-1.867,-0.275,-21.923,-21.931,-16.145
445.323,-194.205,-2.287,-0.487,-24.265,-24.273,-18.403
445.335,-185.973,-2.170,-0.693,-26.277,-26.286,-20.657
445.347,-172.254,-1.446,-0.805,-27.957,-27.974,-22.738
445.359,-146.815,0.106,-0.755,-28.989,-29.025,-24.558
445.371,-115.545,1.257,-0.522,-29.537,-29.587,-26.001
445.382,-80.840,0.598,-0.305,-29.600,-29.635,-27.017
445.394,-43.018,-0.548,-0.319,-29.113,-29.133,-27.653
445.405,-4.236,-1.442,-0.403,-28.174,-28.183,-27.847
445.417,34.195,-1.098,-0.447,-26.794,-26.802,-27.587
445.429,67.431,-1.190,-0.506,-25.073,-25.084,-26.887
445.441,92.477,-1.615,-0.621,-23.272,-23.279,-25.855
445.453,108.251,-1.728,-0.850,-21.502,-21.515,-24.573
445.465,120.054,-1.281,-0.980,-19.729,-19.749,-23.153
445.477,122.722,-1.023,-1.017,-18.162,-18.185,-21.659
445.489,119.485,-1.212,-1.056,-16.779,-16.798,-20.180
445.501,114.005,-1.794,-1.114,-15.515,-15.527,-18.762
445.512,101.789,-2.454,-1.254,-14.576,-14.577,-17.465
445.524,85.208,-2.416,-1.418,-13.913,-13.914,-16.337
445.536,67.452,-1.877,-1.467,-13.540,-13.550,-15.440
445.548,49.782,-1.473,-1.463,-13.378,-13.388,-14.739
445.559,34.350,-1.506,-1.476,-13.322,-13.336,-14.230
445.571,26.343,-1.640,-1.495,-13.189,-13.204,-13.864
445.582,31.178,-1.373,-1.529,-12.704,-12.732,-13.511
445.593,44.199,-1.498,-1.554,-11.949,-11.984,-13.090
445.604,66.364,-2.201,-1.617,-10.788,-10.816,-12.480
445.614,94.276,-2.405,-1.714,-9.223,-9.250,-11.611
445.624,125.390,-3.546,-1.866,-7.265,-7.280,-10.430
445.635,155.943,-3.644,-2.068,-5.014,-5.030,-8.952
445.645,182.609,-4.233,-2.274,-2.587,-2.596,-7.193
445.655,205.912,-6.478,-2.612,0.024,0.036,-5.166
445.666,223.457,-7.630,-3.065,2.809,2.824,-2.869
445.678,226.997,-8.480,-3.599,5.668,5.677,-0.113
445.689,218.204,-8.725,-4.156,7.781,7.792,2.202
445.699,202.585,-7.970,-4.601,9.554,9.554,4.367
445.709,176.389,-7.613,-4.962,10.833,10.830,6.304
445.720,142.299,-6.818,-5.183,11.546,11.540,7.919
445.730,104.322,-6.664,-5.328,11.780,11.772,9.147
445.741,64.662,-5.996,-5.377,11.532,11.520,9.969
445.751,25.759,-5.959,-5.407,10.897,10.885,10.370
445.762,-12.612,-5.409,-5.403,9.826,9.809,10.374
445.774,-48.594,-4.752,-5.418,8.337,8.317,9.946
445.786,-76.961,-3.840,-5.306,6.696,6.662,9.140
445.798,-96.392,-3.057,-5.099,5.027,4.975,8.054
445.810,-108.541,-1.551,-4.735,3.452,3.378,6.812
445.822,-112.087,-1.125,-4.299,1.992,1.917,5.476
445.833,-108.622,-0.815,-3.964,0.805,0.718,4.159
445.845,-100.259,-0.706,-3.681,-0.180,-0.268,2.917
445.857,-85.654,0.647,-3.275,-0.850,-0.950,1.817
445.869,-66.201,1.486,-2.753,-1.139,-1.252,0.937
445.881,-43.382,1.264,-2.284,-1.093,-1.204,0.307
445.893,-17.845,1.131,-1.870,-0.695,-0.797,-0.033
445.905,6.300,1.189,-1.445,-0.034,-0.125,-0.081
445.917,29.174,0.650,-1.070,0.881,0.792,0.156
445.928,49.700,0.657,-0.807,1.979,1.882,0.645
445.940,64.655,-0.061,-0.694,3.147,3.057,1.346
445.952,74.940,-0.694,-0.676,4.316,4.230,2.191
445.964,78.958,-1.426,-0.750,5.360,5.277,3.104
445.976,77.877,-1.515,-0.905,6.240,6.145,4.015
445.987,71.860,-1.732,-1.051,6.950,6.850,4.888
445.999,61.241,-1.627,-1.178,7.385,7.282,5.647
446.011,48.911,-0.793,-1.156,7.641,7.521,6.266
446.023,31.391,-0.713,-1.060,7.559,7.439,6.707
446.035,13.171,-1.190,-1.005,7.245,7.121,6.937
446.047,-10.248,-1.212,-0.977,6.539,6.401,6.910
446.058,-31.394,-1.409,-0.968,5.638,5.507,6.631
446.070,-52.498,-1.888,-1.003,4.479,4.357,6.097
446.082,-69.070,-1.857,-1.120,3.245,3.124,5.343
446.094,-80.947,-1.912,-1.232,1.978,1.856,4.425
446.106,-86.008,-1.560,-1.286,0.794,0.666,3.414
446.118,-89.030,-0.638,-1.224,-0.362,-0.489,2.356
446.129,-87.087,0.226,-1.064,-1.339,-1.475,1.311
446.141,-79.206,0.482,-0.941,-2.098,-2.238,0.327
446.153,-66.079,-0.090,-0.838,-2.572,-2.712,-0.529
446.165,-50.712,-0.513,-0.772,-2.786,-2.922,-1.204
446.177,-32.070,-0.058,-0.765,-2.676,-2.813,-1.668
446.189,-12.822,-1.148,-0.833,-2.329,-2.459,-1.909
446.200,8.087,-2.247,-0.978,-1.726,-1.848,-1.917
446.212,26.860,-2.301,-1.156,-0.941,-1.064,-1.694
446.222,44.628,-3.850,-1.418,-0.097,-0.207,-1.309
446.233,58.274,-4.568,-1.750,0.846,0.727,-0.755
446.243,67.777,-3.787,-2.011,1.766,1.627,-0.096
446.253,75.395,-4.318,-2.224,2.692,2.557,0.634
446.263,77.404,-3.224,-2.403,3.532,3.379,1.397
446.274,73.379,-1.316,-2.383,4.204,4.035,2.172
446.284,64.018,-1.621,-2.310,4.657,4.483,2.875
446.295,56.218,-2.787,-2.320,5.053,4.889,3.489
446.305,44.821,-4.620,-2.466,5.284,5.130,3.999
446.316,31.083,-4.389,-2.658,5.300,5.133,4.363
446.326,13.372,-3.217,-2.731,5.049,4.863,4.564
446.336,-4.522,-3.073,-2.734,4.592,4.403,4.573
446.346,-21.401,-1.149,-2.651,4.005,3.783,4.406
446.357,-32.130,-0.613,-2.428,3.438,3.206,4.114
446.368,-47.561,-1.293,-2.214,2.510,2.290,3.599
446.379,-57.733,-0.821,-2.078,1.690,1.472,3.042
446.389,-64.663,-0.589,-1.914,0.896,0.674,2.408
446.401,-68.741,0.100,-1.698,0.012,-0.213,1.612
446.412,-66.167,-0.116,-1.427,-0.721,-0.949,0.811
446.424,-61.979,-0.044,-1.223,-1.383,-1.609,0.052
446.436,-56.400,0.613,-1.014,-1.929,-2.158,-0.639
446.448,-50.750,0.681,-0.795,-2.423,-2.648,-1.269
446.460,-37.260,-0.791,-0.752,-2.632,-2.835,-1.776
446.470,-27.224,-0.917,-0.769,-2.675,-2.880,-2.091
446.482,-19.246,1.401,-0.529,-2.763,-3.001,-2.373
446.492,-11.174,2.133,-0.231,-2.698,-2.943,-2.516
446.502,-3.687,1.732,0.009,-2.566,-2.811,-2.576
446.513,3.234,0.892,0.140,-2.392,-2.626,-2.567
446.523,13.736,1.140,0.247,-2.031,-2.260,-2.466
446.533,23.266,2.080,0.418,-1.581,-1.818,-2.265
446.545,36.019,2.069,0.581,-0.914,-1.151,-1.895
446.555,42.923,1.862,0.724,-0.303,-0.541,-1.473
446.566,48.781,0.986,0.787,0.289,0.057,-1.007
446.577,55.455,0.544,0.769,1.078,0.850,-0.406
446.588,59.832,0.306,0.721,1.845,1.619,0.249
446.600,61.670,0.175,0.652,2.605,2.381,0.957
446.611,59.951,0.283,0.591,3.234,3.010,1.637
446.623,54.795,0.327,0.562,3.752,3.528,2.313
446.635,46.557,0.095,0.548,4.085,3.861,2.899
446.646,34.194,-0.303,0.489,4.176,3.959,3.355
446.658,19.603,-1.462,0.344,4.091,3.888,3.667
446.669,3.653,-2.062,0.106,3.744,3.548,3.764
446.679,-12.040,-1.142,-0.033,3.253,3.048,3.692
446.690,-29.510,-0.720,-0.118,2.558,2.345,3.452
446.700,-43.877,-0.938,-0.195,1.774,1.562,3.047
446.710,-58.476,-0.553,-0.297,0.843,0.627,2.493
446.721,-67.566,-2.149,-0.430,-0.079,-0.277,1.822
446.731,-72.218,-2.200,-0.670,-0.927,-1.120,1.087
446.742,-75.280,-1.477,-0.816,-1.782,-1.990,0.298
446.752,-74.379,-2.301,-0.992,-2.556,-2.758,-0.491
446.763,-69.460,-2.181,-1.144,-3.186,-3.390,-1.246
446.773,-58.613,-1.606,-1.241,-3.591,-3.804,-1.922
446.784,-45.689,-0.367,-1.200,-3.788,-4.009,-2.457
446.794,-31.618,-2.819,-1.283,-3.839,-4.020,-2.849
446.805,-14.886,-5.172,-1.601,-3.634,-3.797,-3.078
446.815,1.955,-4.659,-1.941,-3.220,-3.406,-3.133
446.826,16.590,-3.409,-2.136,-2.676,-2.895,-3.024
446.836,32.119,-3.334,-2.254,-2.010,-2.241,-2.767
446.847,45.247,-3.306,-2.362,-1.208,-1.443,-2.340
446.857,56.344,-2.646,-2.401,-0.356,-0.601,-1.797
446.868,61.732,-3.139,-2.440,0.402,0.167,-1.178
446.878,66.885,-2.751,-2.455,1.200,0.973,-0.508
446.888,68.464,-0.373,-2.280,1.948,1.695,0.190
446.899,70.070,1.400,-1.932,2.708,2.436,0.911
446.909,68.855,2.416,-1.504,3.384,3.102,1.629
446.920,64.536,2.897,-1.046,3.966,3.678,2.330
446.930,58.632,1.738,-0.697,4.477,4.201,2.983
446.941,46.701,1.153,-0.466,4.712,4.450,3.524
446.951,33.250,1.841,-0.232,4.774,4.505,3.929
446.962,19.729,1.216,-0.045,4.671,4.415,4.195
446.972,8.081,0.678,0.051,4.499,4.254,4.327
446.983,-2.616,-0.044,0.083,4.224,3.987,4.340
446.993,-12.899,-0.965,0.004,3.854,3.619,4.235
447.003,-29.341,-1.114,-0.094,3.175,2.942,3.990
447.014,-41.052,-2.622,-0.277,2.472,2.255,3.601
447.024,-49.007,-1.776,-0.459,1.760,1.534,3.105
447.035,-54.587,-0.714,-0.511,1.059,0.824,2.547
447.045,-60.557,-0.520,-0.514,0.306,0.068,1.937
447.056,-66.784,-0.521,-0.505,-0.517,-0.755,1.266
447.066,-72.241,-0.576,-0.502,-1.388,-1.624,0.527
447.077,-70.292,0.603,-0.421,-2.077,-2.330,-0.223
447.087,-65.017,1.227,-0.256,-2.686,-2.950,-0.945
447.097,-57.122,0.862,-0.111,-3.121,-3.381,-1.574
447.108,-52.119,0.723,0.001,-3.526,-3.784,-2.129
447.118,-43.070,0.796,0.105,-3.785,-4.045,-2.617
447.129,-30.818,0.349,0.177,-3.827,-4.076,-2.981
447.139,-17.420,0.413,0.196,-3.740,-3.980,-3.219
447.149,-3.821,1.859,0.322,-3.461,-3.704,-3.305
447.160,7.361,2.348,0.524,-3.122,-3.368,-3.262
447.170,20.843,1.009,0.640,-2.629,-2.856,-3.099
447.181,34.016,-0.826,0.589,-1.956,-2.159,-2.780
447.191,47.715,-0.588,0.481,-1.152,-1.354,-2.340
447.202,60.207,1.270,0.487,-0.218,-0.437,-1.758
447.212,66.604,4.570,0.830,0.650,0.400,-1.085
447.223,74.259,5.684,1.294,1.618,1.359,-0.326
447.233,77.614,4.882,1.680,2.455,2.207,0.468
447.243,76.802,3.149,1.930,3.217,2.988,1.281
447.254,73.451,0.192,1.868,3.851,3.656,2.044
447.264,70.436,-0.791,1.645,4.482,4.296,2.765
447.274,66.616,0.498,1.461,5.076,4.872,3.463
447.286,54.910,0.929,1.400,5.486,5.283,4.168
447.298,41.048,1.024,1.317,5.719,5.511,4.730
447.310,18.528,1.633,1.320,5.504,5.289,5.060
447.320,-0.463,0.963,1.279,5.089,4.881,5.126
447.330,-20.564,2.936,1.372,4.458,4.226,4.993
447.342,-42.594,2.690,1.628,3.469,3.253,4.581
447.354,-60.579,3.098,1.923,2.407,2.201,3.950
447.366,-71.846,3.467,2.178,1.294,1.092,3.134
447.378,-78.896,2.319,2.313,0.198,0.011,2.226
447.390,-80.810,2.264,2.321,-0.796,-0.977,1.275
447.402,-80.159,1.897,2.250,-1.731,-1.900,0.311
447.412,-78.677,1.028,2.153,-2.507,-2.668,-0.494
447.422,-72.367,0.025,1.949,-3.123,-3.272,-1.261
447.434,-62.146,0.735,1.820,-3.661,-3.821,-2.046
447.446,-49.877,1.016,1.707,-3.996,-4.159,-2.687
447.458,-35.343,0.648,1.595,-4.135,-4.290,-3.173
447.468,-22.388,1.550,1.543,-4.061,-4.226,-3.443
447.478,-13.215,1.752,1.539,-3.976,-4.146,-3.602
447.488,0.234,0.804,1.494,-3.713,-3.867,-3.654
447.500,17.489,0.607,1.366,-3.207,-3.357,-3.539
447.512,32.720,0.039,1.208,-2.560,-2.698,-3.230
447.524,46.378,-0.784,0.944,-1.701,-1.828,-2.720
447.536,55.780,-0.526,0.661,-0.812,-0.947,-2.085
447.548,64.172,0.166,0.505,0.071,-0.071,-1.372
447.559,70.176,0.468,0.475,0.996,0.851,-0.619
447.570,75.097,0.778,0.484,2.002,1.856,0.222
447.582,75.417,0.870,0.541,2.912,2.761,1.102
447.594,74.976,0.967,0.601,3.771,3.616,1.972
447.605,71.197,0.759,0.611,4.531,4.378,2.823
447.617,65.978,0.465,0.625,5.170,5.021,3.616
447.628,59.812,-0.055,0.587,5.667,5.528,4.326
447.640,54.183,-0.257,0.427,6.161,6.014,4.971
447.652,51.109,-0.681,0.255,6.642,6.495,5.557
447.663,51.864,-0.741,0.149,7.210,7.064,6.127
447.675,57.854,-0.886,0.030,8.031,7.886,6.765
447.687,67.110,-1.264,-0.112,9.013,8.877,7.481
447.698,79.581,-1.695,-0.283,10.220,10.090,8.325
447.710,96.201,-2.107,-0.490,11.700,11.574,9.332
447.721,113.675,-2.470,-0.709,13.367,13.246,10.529
447.733,131.375,-2.411,-0.895,15.320,15.197,11.951
447.745,146.423,-2.742,-1.077,17.394,17.276,13.564
447.756,157.308,-2.855,-1.237,19.458,19.338,15.312
447.768,163.707,-2.400,-1.401,21.495,21.370,17.160
447.779,164.456,-2.828,-1.589,23.419,23.293,19.039
447.791,159.244,-2.512,-1.787,25.142,25.009,20.910
447.803,143.803,-1.379,-1.895,26.427,26.280,22.627
447.815,122.809,-1.675,-1.903,27.293,27.141,24.116
447.826,96.730,-1.189,-1.809,27.727,27.574,25.319
447.838,66.377,-1.471,-1.754,27.709,27.560,26.183
447.850,31.810,-1.835,-1.695,27.178,27.022,26.662
447.861,-3.347,-2.301,-1.751,26.234,26.083,26.739
447.873,-34.359,-2.689,-1.756,25.002,24.844,26.423
447.885,-62.852,-3.109,-1.877,23.533,23.377,25.773
447.896,-86.665,-3.362,-2.049,21.867,21.719,24.817
447.908,-105.345,-2.998,-2.208,20.119,19.974,23.612
447.920,-114.291,-2.236,-2.280,18.563,18.408,22.281
447.931,-119.039,-1.269,-2.192,17.003,16.838,20.865
447.943,-116.447,-0.335,-2.016,15.632,15.454,19.437
447.955,-108.167,0.597,-1.760,14.498,14.308,18.087
447.966,-94.164,1.118,-1.456,13.731,13.536,16.893
447.978,-76.562,1.277,-1.150,13.278,13.080,15.895
447.989,-55.417,1.069,-0.872,13.105,12.913,15.119
448.001,-33.801,0.602,-0.702,13.205,13.016,14.593
448.012,-10.637,0.320,-0.582,13.578,13.395,14.321
448.024,7.783,0.112,-0.482,14.097,13.916,14.295
448.036,25.887,-0.123,-0.409,14.810,14.635,14.480
448.047,38.542,0.173,-0.333,15.550,15.374,14.842
448.059,44.822,0.314,-0.279,16.210,16.032,15.308
448.071,43.809,0.303,-0.216,16.670,16.489,15.794
448.082,33.409,0.783,-0.193,16.817,16.624,16.204
448.093,16.078,0.742,-0.161,16.585,16.397,16.440
448.104,-6.385,0.627,-0.080,15.951,15.766,16.440
448.115,-38.765,1.313,0.021,14.766,14.572,16.136
448.125,-76.444,1.113,0.099,13.181,12.995,15.494
448.135,-115.600,0.507,0.148,11.138,10.959,14.452
448.146,-155.821,1.139,0.256,8.650,8.467,12.994
448.156,-188.386,1.291,0.399,5.959,5.773,11.165
448.168,-218.511,1.548,0.581,2.740,2.550,8.670
448.180,-232.994,1.881,0.789,-0.287,-0.480,5.961
448.192,-236.175,2.200,0.998,-3.175,-3.372,3.143
448.202,-227.890,2.769,1.160,-5.438,-5.640,0.685
448.213,-210.917,3.202,1.335,-7.376,-7.587,-1.723
448.224,-186.213,2.650,1.482,-8.892,-9.091,-3.922
448.236,-154.758,2.958,1.580,-9.854,-10.053,-5.822
448.248,-116.053,2.443,1.690,-10.283,-10.473,-7.350
448.259,-76.582,2.603,1.815,-10.198,-10.391,-8.386
448.270,-38.702,2.397,1.838,-9.648,-9.840,-8.974
448.282,-6.396,2.019,1.874,-8.945,-9.131,-9.185
448.293,15.433,2.177,1.909,-8.244,-8.429,-9.096
448.304,27.950,2.614,1.966,-7.627,-7.816,-8.822
448.315,30.860,3.211,2.056,-7.165,-7.370,-8.463
448.327,23.770,3.604,2.146,-7.008,-7.219,-8.122
448.339,8.984,3.105,2.267,-7.271,-7.463,-7.924
448.351,-16.800,3.449,2.386,-8.080,-8.277,-7.970
448.362,-48.170,2.934,2.493,-9.395,-9.586,-8.356
448.374,-83.284,2.600,2.496,-11.177,-11.361,-9.130
448.386,-121.163,1.945,2.456,-13.532,-13.708,-10.361
448.398,-160.230,2.151,2.388,-16.328,-16.491,-12.018
448.409,-191.340,1.693,2.241,-19.277,-19.428,-14.070
448.421,-218.291,1.991,2.137,-22.473,-22.625,-16.483
448.433,-235.898,2.828,2.161,-25.688,-25.847,-19.174
448.445,-242.864,3.046,2.301,-28.771,-28.926,-22.015
448.457,-236.648,3.590,2.450,-31.409,-31.581,-24.826
448.469,-220.821,4.507,2.628,-33.538,-33.717,-27.462
448.481,-190.091,4.434,2.915,-35.027,-35.207,-29.844
448.493,-151.318,4.227,3.038,-35.796,-35.968,-31.798
448.505,-105.884,3.689,3.172,-35.864,-36.026,-33.217
448.516,-59.276,4.113,3.287,-35.331,-35.501,-34.084
448.528,-13.334,4.504,3.411,-34.288,-34.461,-34.397
448.540,28.232,5.044,3.616,-32.879,-33.062,-34.201
448.552,61.698,4.835,3.784,-31.251,-31.431,-33.559
448.564,86.402,4.941,3.937,-29.537,-29.716,-32.579
448.576,102.845,4.867,4.047,-27.841,-28.015,-31.365
448.587,110.990,4.750,4.130,-26.240,-26.407,-30.011
448.599,110.938,4.483,4.201,-24.897,-25.057,-28.636
448.611,103.714,4.646,4.198,-23.776,-23.935,-27.288
448.623,89.404,5.115,4.286,-23.017,-23.183,-26.096
448.635,70.268,4.696,4.451,-22.640,-22.786,-25.107
448.647,50.498,4.337,4.512,-22.471,-22.612,-24.342
448.659,30.394,3.681,4.457,-22.606,-22.739,-23.840
448.671,11.438,3.787,4.307,-22.873,-23.002,-23.553
448.682,-5.132,3.911,4.333,-23.300,-23.419,-23.482
448.694,-17.618,3.269,4.369,-23.793,-23.902,-23.584
448.706,-25.646,1.972,4.217,-24.243,-24.341,-23.791
448.717,-25.831,0.896,3.922,-24.488,-24.579,-24.030
448.729,-20.116,-0.245,3.522,-24.547,-24.627,-24.240
448.740,-7.700,-0.334,3.085,-24.276,-24.355,-24.332
448.751,9.607,0.049,2.707,-23.737,-23.820,-24.266
448.762,34.895,0.083,2.407,-22.750,-22.833,-23.960
448.773,60.555,-0.477,2.089,-21.433,-21.509,-23.355
448.785,88.831,-0.790,1.780,-19.762,-19.833,-22.455
448.796,118.313,-0.583,1.503,-17.726,-17.803,-21.243
448.807,144.520,-0.058,1.301,-15.439,-15.519,-19.708
448.818,168.754,-0.015,1.139,-13.004,-13.083,-17.947
448.829,193.201,-0.809,0.883,-10.158,-10.226,-15.709
448.840,209.360,-1.453,0.641,-7.667,-7.728,-13.617
448.850,224.230,-2.007,0.372,-4.963,-5.018,-11.295
448.861,234.318,-1.849,0.134,-2.215,-2.270,-8.833
448.872,242.453,-2.231,-0.069,0.726,0.675,-6.125
448.883,242.642,-2.998,-0.330,3.457,3.410,-3.398
448.894,238.119,-3.775,-0.691,6.014,5.974,-0.714
448.906,228.290,-4.505,-1.097,8.326,8.294,1.873
448.917,209.668,-4.938,-1.488,10.288,10.253,4.375
448.929,185.893,-4.710,-1.926,11.855,11.816,6.617
448.940,157.151,-4.288,-2.224,12.900,12.852,8.485
448.951,124.506,-3.732,-2.472,13.572,13.505,10.042
448.962,91.845,-4.398,-2.703,13.817,13.754,11.210
448.974,59.856,-5.074,-2.932,13.704,13.645,11.999
448.984,31.587,-5.468,-3.224,13.388,13.333,12.435
448.995,5.927,-5.722,-3.475,12.863,12.799,12.585
449.006,-13.043,-5.394,-3.658,12.204,12.126,12.482
449.018,-26.906,-4.778,-3.820,11.548,11.459,12.207
449.029,-35.177,-4.299,-3.916,10.950,10.853,11.822
449.040,-38.898,-3.690,-3.909,10.388,10.280,11.363
449.051,-37.293,-3.567,-3.876,9.951,9.839,10.898
449.063,-29.172,-3.905,-3.875,9.775,9.669,10.493
449.074,-15.444,-4.248,-3.906,9.914,9.813,10.232
449.085,1.378,-4.122,-3.920,10.304,10.205,10.146
449.096,26.061,-3.456,-3.875,11.129,11.023,10.286
449.108,52.532,-3.066,-3.798,12.282,12.171,10.712
449.119,80.693,-3.461,-3.764,13.799,13.701,11.453
449.130,108.429,-3.916,-3.781,15.651,15.559,12.514
449.141,132.105,-3.873,-3.778,17.643,17.551,13.849
449.152,153.389,-3.502,-3.740,19.802,19.706,15.424
449.163,167.862,-2.760,-3.663,21.991,21.885,17.204
449.175,175.947,-2.139,-3.545,24.146,24.031,19.116
449.186,177.914,-1.802,-3.331,26.194,26.077,21.099
449.197,170.349,-1.949,-3.124,27.886,27.775,23.007
449.209,154.303,-2.397,-3.044,29.202,29.092,24.773
449.220,131.149,-3.733,-3.056,30.067,29.968,26.301
449.231,101.949,-4.353,-3.159,30.460,30.363,27.526
449.243,67.083,-4.652,-3.336,30.357,30.267,28.425
449.254,29.848,-3.961,-3.398,29.737,29.644,28.871
449.265,-7.934,-3.803,-3.461,28.736,28.640,28.909
449.277,-44.589,-4.067,-3.464,27.241,27.136,28.491
449.289,-74.738,-4.288,-3.597,25.597,25.497,27.706
449.300,-101.250,-4.434,-3.694,23.749,23.648,26.605
449.311,-121.062,-4.389,-3.754,21.905,21.797,25.289
449.322,-132.614,-4.138,-3.833,20.124,20.009,23.805
449.334,-139.676,-3.463,-3.854,18.352,18.227,22.217
449.345,-140.983,-2.668,-3.780,16.701,16.566,20.590
449.356,-138.072,-2.119,-3.635,15.187,15.045,18.982
449.367,-130.744,-1.783,-3.452,13.864,13.715,17.443
449.379,-123.131,-1.521,-3.293,12.601,12.444,15.968
449.390,-116.341,-1.325,-3.137,11.391,11.226,14.572
449.402,-109.935,-0.728,-2.920,10.258,10.085,13.224
449.414,-109.404,-0.442,-2.603,8.938,8.754,11.872
449.425,-111.598,-0.851,-2.374,7.622,7.441,10.595
449.436,-119.096,-0.618,-2.204,6.134,5.953,9.286
449.448,-130.452,-0.117,-1.971,4.409,4.221,7.863
449.459,-142.724,0.263,-1.679,2.406,2.218,6.222
449.471,-158.178,0.253,-1.390,0.138,-0.044,4.410
449.483,-171.681,0.239,-1.139,-2.242,-2.434,2.419
449.495,-185.034,-0.563,-1.069,-4.786,-4.959,0.280
