R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,50,20,50,20,50,500,0,0
sysTime,GRawX,GPT1X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R
163.680,-36.610,-44.158,32.465,0.749,0.778,-0.015,0.980
163.690,-46.254,-43.650,32.247,2.385,0.355,-0.516,0.512
163.700,-55.409,-44.983,-7.868,1.949,-0.144,-0.981,0.074
163.710,-40.272,-44.323,-26.854,-0.957,-0.592,-1.372,-0.366
163.720,-48.207,-46.328,26.845,0.823,-0.990,-1.866,-0.821
163.731,-57.241,-50.580,29.045,3.532,-1.535,-2.454,-1.298
163.741,-45.766,-49.060,16.709,3.339,-2.001,-2.904,-1.772
163.751,-37.709,-47.537,-12.226,2.154,-2.466,-3.321,-2.232
163.761,-22.205,-42.491,-34.207,0.129,-2.874,-3.618,-2.663
163.771,-28.675,-36.644,20.884,1.112,-3.060,-3.852,-3.037
163.783,-21.595,-31.797,13.919,1.167,-3.282,-4.086,-3.404
163.795,-1.209,-26.247,10.664,2.453,-3.379,-4.257,-3.711
163.807,-12.195,-23.998,-37.648,1.285,-3.626,-4.459,-3.965
163.817,11.730,-17.485,16.121,2.573,-3.550,-4.430,-4.129
163.827,-0.232,-11.265,30.118,3.574,-3.427,-4.356,-4.215
163.837,7.214,-7.065,5.047,2.925,-3.386,-4.285,-4.254
163.849,0.377,-2.496,28.603,2.537,-3.245,-4.158,-4.250
163.859,2.453,1.123,4.308,1.890,-3.154,-4.040,-4.214
163.871,15.881,6.810,25.931,1.087,-2.917,-3.774,-4.108
163.881,18.078,10.488,11.842,1.261,-2.704,-3.569,-3.984
163.894,41.638,17.053,15.190,1.097,-2.372,-3.228,-3.781
163.904,34.070,21.321,15.146,1.530,-2.030,-2.893,-3.550
163.914,30.652,23.552,11.980,1.641,-1.728,-2.593,-3.293
163.924,43.958,28.558,4.472,1.288,-1.361,-2.201,-3.002
163.936,44.202,33.344,22.675,1.029,-0.853,-1.694,-2.600
163.948,52.137,38.090,27.636,0.760,-0.291,-1.139,-2.146
163.960,56.409,43.480,10.189,1.578,0.394,-0.511,-1.628
163.970,54.334,43.965,32.456,3.048,0.931,-0.051,-1.156
163.981,45.301,45.391,41.945,4.405,1.526,0.478,-0.655
163.991,49.817,45.098,30.767,3.745,1.925,0.913,-0.168
164.001,36.633,44.386,-26.370,1.571,2.257,1.338,0.293
164.012,32.849,43.318,-38.022,-1.083,2.543,1.734,0.738
164.022,31.750,42.308,-39.404,-2.706,2.879,2.139,1.164
164.032,44.934,41.190,-21.962,-2.279,3.263,2.483,1.567
164.043,53.724,40.804,-0.547,-1.556,3.682,2.845,1.963
164.053,26.379,37.813,31.608,-0.553,4.031,3.132,2.340
164.063,19.909,35.371,5.416,-0.195,4.299,3.390,2.684
164.073,34.558,35.084,-14.409,-1.171,4.547,3.676,3.003
164.083,23.816,30.784,-9.944,-0.757,4.723,3.842,3.296
164.093,35.535,28.824,10.421,-0.263,4.945,4.048,3.562
164.103,15.759,25.755,38.866,1.086,5.174,4.205,3.811
164.113,-6.336,20.021,38.636,1.066,5.216,4.252,4.018
164.123,-9.021,16.754,-21.142,0.040,5.241,4.311,4.174
164.133,-13.416,11.352,-42.293,-1.841,5.127,4.287,4.276
164.143,-13.294,6.399,22.378,-0.066,5.167,4.219,4.328
164.153,-14.026,2.415,52.094,1.598,5.147,4.137,4.347
164.163,-24.891,-3.473,43.183,3.032,5.048,3.955,4.320
164.174,-22.816,-6.013,-13.624,0.913,4.822,3.823,4.251
164.186,-24.769,-10.653,25.127,0.813,4.569,3.573,4.109
164.198,-21.595,-15.381,28.683,1.083,4.263,3.240,3.924
164.209,-20.862,-18.387,34.291,1.539,4.003,2.939,3.703
164.221,-39.784,-23.332,10.347,1.862,3.607,2.532,3.444
164.232,-23.914,-27.037,14.971,2.190,3.183,2.094,3.130
164.244,-22.571,-29.629,-12.422,2.277,2.756,1.677,2.783
164.256,-46.742,-33.834,-29.086,1.740,2.235,1.167,2.396
164.268,-38.075,-35.754,-35.897,0.754,1.765,0.719,1.980
164.279,-50.771,-38.538,-24.730,-0.380,1.193,0.199,1.531
164.291,-35.267,-39.271,17.030,-1.043,0.662,-0.318,1.041
164.302,-32.337,-36.883,45.512,-0.838,0.323,-0.698,0.594
164.314,-23.182,-32.967,40.401,-0.586,0.039,-1.012,0.186
164.325,-4.993,-26.460,37.473,-0.302,-0.106,-1.171,-0.162
164.337,-8.045,-18.877,23.074,0.138,-0.139,-1.205,-0.424
164.349,15.515,-8.002,3.586,0.467,0.045,-1.036,-0.570
164.360,46.888,5.288,4.674,0.669,0.410,-0.674,-0.579
164.372,60.560,21.590,14.970,0.669,1.057,-0.016,-0.401
164.384,57.142,37.264,21.584,0.867,1.921,0.841,-0.027
164.396,96.206,55.497,-5.246,0.808,3.007,1.940,0.540
164.408,116.592,71.705,12.166,0.629,4.182,3.140,1.291
164.419,109.512,86.987,33.160,0.880,5.511,4.521,2.233
164.431,135.391,101.745,11.474,0.613,7.041,6.070,3.356
164.443,150.284,113.599,-20.440,0.909,8.599,7.662,4.613
164.455,148.331,123.955,-21.402,0.712,10.226,9.318,5.985
164.467,149.674,133.219,-5.859,0.370,11.930,11.045,7.461
164.479,163.224,140.455,-3.314,0.223,13.661,12.784,9.016
164.490,155.167,145.809,-14.269,0.004,15.379,14.527,10.634
164.502,164.445,151.091,-1.628,-0.057,17.166,16.318,12.299
164.514,153.336,153.990,22.196,-0.039,18.915,18.071,14.000
164.526,162.003,154.502,22.531,0.409,20.587,19.744,15.709
164.538,172.258,157.033,-12.591,0.876,22.427,21.537,17.461
164.550,149.674,156.047,-42.641,0.354,24.077,23.229,19.198
164.562,143.570,154.549,-42.205,-0.792,25.689,24.889,20.901
164.574,142.227,150.605,6.683,-1.002,27.129,26.368,22.537
164.585,125.015,145.790,26.153,-1.392,28.499,27.756,24.098
164.597,112.319,138.572,11.658,-1.433,29.748,29.001,25.579
164.609,105.483,130.177,-1.531,-1.649,30.835,30.097,26.953
164.621,95.717,121.601,13.791,-1.850,31.816,31.072,28.214
164.633,67.762,110.938,22.341,-1.921,32.627,31.879,29.352
164.645,63.856,100.205,10.761,-2.072,33.292,32.553,30.365
164.657,63.368,88.866,4.345,-2.185,33.786,33.043,31.212
164.669,36.633,76.914,8.268,-2.454,34.154,33.407,31.926
164.681,21.862,62.223,-8.750,-2.830,34.229,33.496,32.462
164.692,27.966,48.409,-12.485,-3.409,34.143,33.444,32.820
164.704,9.289,35.321,-2.922,-3.815,33.933,33.253,33.014
164.716,-7.434,22.497,-0.168,-3.894,33.617,32.928,33.055
164.728,-10.852,11.788,-17.829,-4.007,33.211,32.521,32.957
164.740,-16.468,2.276,-33.706,-4.414,32.709,32.023,32.736
164.751,-19.520,-5.839,-15.592,-4.869,32.163,31.493,32.417
164.763,-34.779,-14.438,2.445,-4.863,31.513,30.840,31.996
164.774,-38.441,-21.691,-4.006,-4.493,30.855,30.156,31.496
164.786,-38.563,-27.425,-15.313,-4.169,30.163,29.446,30.923
164.798,-47.108,-33.324,-5.712,-4.092,29.336,28.616,30.269
164.810,-63.955,-40.177,10.753,-3.806,28.449,27.700,29.550
164.821,-66.640,-45.992,20.396,-3.299,27.533,26.751,28.761
164.833,-67.129,-52.061,30.554,-2.502,26.597,25.772,27.937
164.843,-86.782,-58.855,-25.846,-3.727,25.558,24.794,27.121
164.854,-88.491,-69.125,-33.640,-5.023,24.252,23.529,26.129
164.866,-83.364,-76.724,-15.958,-5.351,22.949,22.238,25.030
164.877,-108.267,-86.536,15.146,-4.989,21.513,20.786,23.830
164.888,-126.823,-96.631,11.727,-4.301,20.035,19.276,22.551
164.900,-136.467,-109.242,-13.152,-3.602,18.335,17.547,21.145
164.912,-170.769,-123.147,-29.419,-3.419,16.340,15.546,19.522
164.924,-185.052,-136.665,13.426,-3.238,14.205,13.390,17.742
164.936,-183.221,-150.344,23.454,-2.662,11.955,11.117,15.842
164.948,-187.249,-163.640,41.308,-1.193,9.584,8.659,13.771
164.960,-212.885,-176.212,37.303,0.236,7.173,6.167,11.619
164.972,-203.729,-186.087,29.424,1.648,4.759,3.675,9.374
164.984,-202.753,-195.577,-20.161,2.578,2.164,1.037,6.994
164.995,-218.744,-204.107,-21.915,3.197,-0.353,-1.506,4.654
165.006,-221.796,-210.393,-38.238,3.116,-2.896,-4.044,2.248
165.018,-228.022,-216.025,-40.612,1.897,-5.499,-6.582,-0.200
165.030,-244.990,-219.756,-6.056,2.385,-8.120,-9.213,-2.793
165.042,-229.609,-222.058,12.474,2.256,-10.759,-11.844,-5.397
165.054,-199.091,-218.891,20.049,2.777,-13.315,-14.404,-8.068
165.066,-203.241,-215.868,5.339,3.438,-15.740,-16.846,-10.643
165.077,-201.776,-211.351,-9.424,3.627,-17.909,-19.024,-13.025
165.089,-199.945,-204.770,-11.049,3.347,-19.956,-21.050,-15.292
165.100,-166.008,-193.774,-26.297,2.285,-21.826,-22.854,-17.450
165.112,-153.801,-181.969,-12.954,1.768,-23.502,-24.499,-19.472
165.123,-132.926,-164.822,-18.858,0.769,-24.845,-25.768,-21.293
165.135,-112.418,-148.735,-5.840,0.701,-26.002,-26.912,-22.958
165.147,-104.361,-132.786,1.726,1.090,-26.981,-27.911,-24.466
165.158,-67.006,-115.653,-1.694,1.287,-27.726,-28.657,-25.707
165.170,-50.160,-98.362,4.577,1.593,-28.264,-29.200,-26.764
165.181,-54.799,-82.016,15.886,2.067,-28.581,-29.530,-27.585
165.193,-37.953,-67.540,13.467,2.690,-28.773,-29.733,-28.225
165.204,-18.299,-52.903,4.013,3.258,-28.818,-29.786,-28.693
165.215,-1.697,-38.369,11.859,3.806,-28.694,-29.679,-28.988
165.227,17.102,-24.484,18.207,4.057,-28.453,-29.438,-29.134
165.239,23.327,-10.942,3.778,4.546,-27.986,-28.999,-29.105
165.251,30.164,0.952,-16.246,4.694,-27.480,-28.468,-28.922
165.263,61.537,13.278,-21.521,4.541,-26.859,-27.805,-28.605
165.274,67.640,24.108,-19.485,4.306,-26.147,-27.057,-28.158
165.286,51.282,34.530,-12.012,4.371,-25.277,-26.167,-27.582
165.297,53.358,43.065,-22.231,4.111,-24.352,-25.220,-26.900
165.308,63.490,49.415,-17.671,3.549,-23.470,-24.301,-26.158
165.320,58.363,54.620,-16.283,3.164,-22.571,-23.369,-25.355
165.331,56.165,58.598,-14.400,2.405,-21.651,-22.406,-24.504
165.343,83.998,61.903,-2.571,2.155,-20.715,-21.460,-23.630
165.354,79.359,64.521,29.112,2.306,-19.758,-20.524,-22.736
165.366,86.562,67.017,28.550,2.643,-18.780,-19.569,-21.820
165.377,73.011,67.720,-8.823,3.015,-17.806,-18.595,-20.872
165.389,59.461,66.627,-31.000,2.970,-16.899,-17.693,-19.936
165.400,65.321,62.879,-34.772,2.849,-16.126,-16.927,-19.041
165.411,61.659,58.515,-28.283,2.266,-15.463,-16.261,-18.211
165.423,49.207,55.327,-28.371,1.714,-14.777,-15.567,-17.422
165.434,24.914,49.364,-33.652,0.947,-14.221,-14.976,-16.681
165.446,8.923,41.811,-31.308,-0.095,-13.837,-14.547,-16.041
165.457,17.834,34.111,-33.300,-1.026,-13.543,-14.231,-15.507
165.469,16.491,27.203,-8.620,-1.695,-13.338,-13.991,-15.064
165.480,-9.998,18.809,-3.230,-2.015,-13.226,-13.855,-14.711
165.492,-13.172,10.129,-4.781,-2.167,-13.227,-13.848,-14.462
165.504,-43.324,-1.506,-6.254,-2.224,-13.463,-14.082,-14.339
165.515,-35.267,-9.918,31.484,-1.770,-13.668,-14.323,-14.329
165.527,-41.981,-16.751,28.586,-0.763,-13.866,-14.585,-14.400
165.539,-40.394,-25.177,9.313,0.127,-14.255,-15.007,-14.561
165.551,-52.113,-33.429,-2.816,0.639,-14.751,-15.510,-14.808
165.563,-45.277,-40.292,5.311,0.976,-15.294,-16.056,-15.144
165.575,-76.040,-48.862,0.672,1.336,-15.907,-16.694,-15.552
165.586,-64.077,-55.041,-19.711,1.292,-16.545,-17.352,-16.031
165.598,-74.453,-61.134,-19.994,1.107,-17.231,-18.052,-16.565
165.610,-70.547,-63.635,-17.249,0.700,-17.878,-18.691,-17.163
165.621,-90.201,-67.523,7.730,0.719,-18.625,-19.437,-17.806
165.633,-77.627,-72.256,3.956,0.768,-19.473,-20.282,-18.513
165.645,-81.289,-73.907,7.252,0.925,-20.202,-21.021,-19.224
165.657,-74.087,-74.880,16.262,1.363,-20.937,-21.776,-19.954
165.669,-83.975,-75.487,-5.101,1.647,-21.648,-22.499,-20.675
165.681,-77.261,-73.666,-22.950,1.403,-22.273,-23.135,-21.380
165.693,-62.978,-70.531,-16.728,0.828,-22.847,-23.688,-22.050
165.704,-38.807,-65.130,-1.754,0.265,-23.330,-24.126,-22.652
165.715,-47.475,-59.653,12.484,0.022,-23.691,-24.480,-23.182
165.727,-48.939,-52.849,0.121,-0.400,-23.929,-24.701,-23.627
165.738,-24.158,-43.722,31.187,-0.492,-23.994,-24.799,-23.999
165.749,-17.444,-36.682,32.001,-0.750,-24.034,-24.859,-24.263
165.760,-5.725,-28.069,-8.100,-1.961,-24.020,-24.794,-24.429
165.771,10.876,-17.657,-6.901,-2.603,-23.851,-24.600,-24.507
165.783,15.270,-7.064,6.465,-2.598,-23.485,-24.251,-24.466
165.794,43.836,8.264,5.584,-2.386,-22.847,-23.629,-24.274
165.805,59.583,23.840,13.669,-1.723,-22.033,-22.849,-23.913
165.816,72.523,37.287,31.884,-0.710,-21.113,-21.976,-23.396
165.827,93.154,55.361,25.091,-0.282,-19.911,-20.782,-22.693
165.837,99.868,70.778,5.884,-0.044,-18.622,-19.494,-21.822
165.848,119.766,86.939,-19.078,-0.485,-17.184,-18.020,-20.788
165.859,122.818,97.972,-30.247,-0.859,-15.719,-16.536,-19.602
165.870,135.269,108.621,-30.255,-1.044,-14.091,-14.919,-18.279
165.882,132.706,116.947,-25.245,-1.550,-12.405,-13.221,-16.819
165.893,152.604,126.036,-11.825,-2.078,-10.672,-11.461,-15.285
165.905,150.529,132.269,-9.040,-2.418,-8.935,-9.707,-13.680
165.917,134.415,136.915,-3.540,-2.729,-7.149,-7.913,-12.015
165.928,151.017,140.530,-9.347,-2.919,-5.490,-6.250,-10.419
165.938,147.843,143.448,-6.483,-3.436,-3.878,-4.614,-8.827
165.949,149.796,147.878,-6.835,-3.458,-2.185,-2.920,-7.214
165.960,145.890,147.904,-8.165,-3.798,-0.639,-1.361,-5.600
165.970,141.739,147.327,-20.001,-4.427,0.811,0.116,-4.063
165.981,139.054,148.198,-23.805,-4.934,2.329,1.643,-2.516
165.991,149.308,147.588,-25.359,-5.307,3.798,3.084,-1.028
166.001,149.796,147.368,12.842,-3.649,5.344,4.494,0.433
166.011,129.776,142.952,32.616,-2.548,6.720,5.800,1.886
166.021,131.973,138.738,20.157,-1.329,8.004,7.014,3.269
166.031,121.231,135.813,-3.625,-1.848,9.218,8.246,4.616
166.041,129.288,132.749,-32.259,-3.343,10.390,9.436,5.910
166.051,121.109,128.205,-16.911,-2.831,11.547,10.533,7.160
166.062,109.512,122.488,14.039,-2.227,12.577,11.533,8.351
166.072,83.510,113.958,7.404,-1.618,13.472,12.399,9.462
166.082,88.637,106.298,-17.629,-2.302,14.258,13.206,10.481
166.092,92.787,96.085,-14.494,-3.046,14.853,13.834,11.390
166.102,71.425,86.968,-2.236,-2.673,15.426,14.389,12.213
166.114,34.436,72.782,36.233,-2.172,15.927,14.850,13.035
166.124,23.816,62.780,8.622,-2.153,16.237,15.156,13.604
166.134,15.881,51.397,-15.941,-2.839,16.380,15.329,14.059
166.144,23.694,41.494,7.621,-2.736,16.456,15.394,14.391
166.154,-4.016,32.751,45.507,-0.659,16.592,15.410,14.647
166.164,-9.998,23.084,-2.858,-1.713,16.500,15.334,14.810
166.174,-7.312,17.147,-23.112,-2.617,16.401,15.267,14.888
166.184,-8.533,8.985,-3.041,-2.115,16.255,15.077,14.892
166.195,-15.125,3.249,28.907,-1.425,16.093,14.855,14.831
166.205,-30.750,-4.681,37.073,0.280,15.853,14.525,14.708
166.215,-40.638,-12.056,-12.865,-1.090,15.405,14.136,14.508
166.225,-30.873,-16.883,-26.912,-1.742,15.005,13.761,14.247
166.235,-44.667,-23.497,7.823,-0.908,14.565,13.267,13.927
166.247,-25.379,-27.023,-9.894,0.170,14.074,12.730,13.489
166.257,-32.826,-29.691,17.908,0.448,13.648,12.287,13.109
166.269,-55.287,-37.204,37.121,0.907,12.998,11.586,12.592
166.279,-60.292,-41.825,39.370,1.915,12.491,10.996,12.114
166.289,-53.700,-43.614,-10.934,0.266,11.865,10.437,11.592
166.300,-62.368,-45.563,-6.056,-0.983,11.253,9.868,11.041
166.310,-62.734,-49.451,-3.295,-1.172,10.553,9.178,10.443
166.321,-71.645,-56.956,13.329,-0.469,9.723,8.315,9.782
166.332,-62.612,-61.607,12.236,0.140,8.855,7.417,9.031
166.344,-68.593,-66.003,26.233,0.973,7.951,6.479,8.234
166.355,-83.975,-70.616,48.613,2.056,7.066,5.532,7.407
166.367,-96.426,-77.339,41.658,2.972,6.037,4.459,6.522
166.378,-94.351,-80.792,6.996,3.591,5.035,3.457,5.601
166.390,-91.910,-85.267,-14.211,3.583,3.886,2.349,4.625
166.401,-80.068,-86.136,13.928,3.437,2.853,1.329,3.635
166.412,-93.863,-88.633,29.627,3.332,1.808,0.273,2.637
166.424,-95.694,-89.880,31.227,3.212,0.794,-0.764,1.625
166.435,-99.722,-90.753,19.139,3.283,-0.224,-1.781,0.613
166.447,-90.323,-90.339,12.548,3.049,-1.204,-2.750,-0.394
166.458,-82.510,-87.618,17.561,2.891,-2.103,-3.636,-1.378
166.469,-85.318,-85.444,9.808,2.203,-3.025,-4.533,-2.339
166.481,-72.744,-80.981,25.269,1.803,-3.839,-5.319,-3.256
166.492,-65.053,-74.770,33.313,1.806,-4.531,-6.000,-4.119
166.504,-37.098,-67.037,15.957,1.372,-5.124,-6.557,-4.891
166.515,-23.914,-57.563,-1.975,1.109,-5.494,-6.904,-5.539
166.526,-23.182,-47.411,-6.548,1.370,-5.719,-7.144,-6.062
166.538,-29.286,-40.154,37.683,2.434,-5.808,-7.312,-6.468
166.549,-4.260,-31.820,32.155,3.237,-5.864,-7.431,-6.806
166.560,-13.416,-23.883,-29.826,1.811,-5.932,-7.424,-7.037
166.572,29.919,-14.183,-48.695,-0.624,-5.886,-7.302,-7.195
166.583,27.600,-3.639,-44.266,-1.200,-5.596,-7.037,-7.233
166.595,22.717,3.900,-14.939,-0.508,-5.296,-6.774,-7.173
166.606,12.341,9.353,35.044,0.865,-4.982,-6.495,-7.036
166.617,39.197,19.129,7.665,0.391,-4.530,-6.013,-6.815
166.628,44.812,26.552,-39.938,-2.360,-4.076,-5.476,-6.507
166.639,48.841,32.057,-34.228,-3.628,-3.610,-4.962,-6.144
166.650,67.274,39.331,-27.400,-3.699,-3.034,-4.367,-5.732
166.661,33.704,42.993,-4.585,-3.353,-2.458,-3.799,-5.258
166.672,60.194,45.830,-10.770,-3.659,-1.923,-3.253,-4.770
166.682,57.874,49.469,-9.014,-3.443,-1.290,-2.648,-4.248
166.693,49.940,51.285,16.578,-2.928,-0.657,-2.052,-3.691
166.704,39.807,51.931,-27.958,-4.404,-0.128,-1.462,-3.126
166.715,64.955,52.604,-51.366,-6.789,0.336,-0.905,-2.583
166.726,70.692,56.379,-38.753,-6.066,1.041,-0.230,-2.013
166.736,59.828,58.710,7.145,-3.750,1.779,0.402,-1.404
166.747,51.893,55.572,43.377,-0.420,2.363,0.905,-0.799
166.758,49.573,53.619,27.619,1.113,2.932,1.428,-0.202
166.769,55.799,53.296,24.209,1.371,3.472,1.986,0.377
166.779,35.535,50.100,53.792,2.894,4.045,2.465,0.956
166.791,32.971,45.643,46.067,3.452,4.452,2.852,1.503
166.802,25.769,41.000,20.667,2.413,4.750,3.200,1.991
166.813,15.270,36.113,13.444,1.312,4.987,3.508,2.423
166.824,21.252,31.874,4.095,0.788,5.182,3.748,2.795
166.836,8.556,26.229,42.958,2.157,5.432,3.902,3.113
166.847,6.359,18.296,36.343,3.101,5.464,3.906,3.353
166.859,-9.754,11.431,12.938,2.930,5.371,3.847,3.512
166.870,-15.369,3.900,-13.616,1.844,5.154,3.699,3.585
166.881,-24.281,-5.986,16.345,2.532,4.921,3.389,3.555
166.891,-50.160,-18.768,25.690,3.784,4.453,2.888,3.411
166.902,-55.898,-29.689,-7.638,2.553,3.791,2.317,3.138
166.913,-66.640,-40.918,31.325,2.910,3.135,1.632,2.754
166.923,-91.299,-52.036,20.881,3.232,2.360,0.840,2.254
166.934,-90.567,-60.529,-34.580,0.916,1.454,0.051,1.657
166.945,-103.751,-70.466,14.893,0.491,0.483,-0.893,0.955
166.955,-120.109,-79.627,-11.292,-0.063,-0.560,-1.919,0.153
166.966,-97.281,-87.295,-28.706,-1.723,-1.656,-2.980,-0.739
166.977,-118.888,-96.740,-5.476,-1.884,-2.905,-4.212,-1.735
166.988,-136.344,-107.262,-17.894,-2.144,-4.237,-5.550,-2.820
166.998,-119.987,-115.492,-26.030,-3.903,-5.685,-6.945,-4.030
167.009,-145.134,-124.256,-5.013,-3.266,-7.154,-8.452,-5.312
167.020,-145.988,-130.524,-20.089,-3.198,-8.647,-9.950,-6.653
167.031,-140.739,-138.359,-43.388,-4.004,-10.268,-11.559,-8.068
167.041,-174.310,-147.347,25.853,-0.751,-11.843,-13.273,-9.554
167.052,-176.873,-155.319,21.569,1.802,-13.524,-15.018,-11.101
167.063,-178.826,-163.085,23.538,1.833,-15.308,-16.800,-12.708
167.074,-165.032,-167.402,42.094,3.421,-16.995,-18.554,-14.365
167.085,-184.930,-170.527,56.670,4.694,-18.796,-20.415,-16.147
167.096,-176.873,-170.885,42.425,5.993,-20.539,-22.199,-17.936
167.108,-183.587,-171.444,24.353,5.860,-22.305,-23.956,-19.705
167.120,-165.032,-167.159,14.691,4.937,-23.995,-25.560,-21.456
167.131,-147.331,-162.185,11.925,3.736,-25.644,-27.091,-23.144
167.142,-149.895,-156.329,-12.991,1.783,-27.162,-28.471,-24.739
167.154,-122.428,-145.241,3.656,0.593,-28.386,-29.585,-26.214
167.165,-97.769,-134.095,-5.015,-0.192,-29.528,-30.655,-27.590
167.176,-62.490,-119.014,-15.013,-0.527,-30.334,-31.432,-28.823
167.188,-58.583,-104.289,-15.385,-0.154,-30.931,-32.028,-29.855
167.199,-36.976,-86.641,-28.943,0.140,-31.244,-32.340,-30.685
167.211,-26.844,-69.181,-7.888,0.447,-31.333,-32.449,-31.309
167.222,1.110,-50.618,-2.004,0.468,-31.217,-32.335,-31.719
167.233,14.538,-32.752,6.259,0.606,-30.901,-32.023,-31.919
167.245,43.470,-11.642,1.699,0.935,-30.289,-31.414,-31.897
167.256,55.433,6.662,-16.583,1.443,-29.543,-30.657,-31.645
167.268,74.721,24.879,-28.149,1.805,-28.580,-29.668,-31.174
167.279,76.063,41.163,10.147,2.737,-27.469,-28.574,-30.515
167.291,95.229,57.237,30.771,4.096,-26.232,-27.343,-29.687
167.301,84.609,70.654,31.349,4.012,-24.900,-26.004,-28.704
167.312,107.925,84.382,16.850,1.992,-23.521,-24.542,-27.600
167.323,127.212,96.248,-37.151,-0.382,-22.053,-23.026,-26.385
167.334,130.630,106.721,-28.071,-3.356,-20.610,-21.475,-25.094
167.344,138.687,116.819,-9.048,-3.420,-19.072,-19.941,-23.782
167.354,145.279,123.869,-0.543,-3.207,-17.555,-18.425,-22.404
167.364,140.030,132.162,-7.338,-3.364,-15.897,-16.764,-20.929
167.374,151.261,138.896,23.633,-2.526,-14.166,-15.098,-19.407
167.384,159.318,145.691,-13.086,-3.423,-12.469,-13.387,-17.838
167.394,176.652,152.264,-5.340,-3.900,-10.741,-11.641,-16.222
167.404,161.271,156.147,23.111,-2.928,-9.001,-9.948,-14.563
167.414,162.980,159.992,-45.827,-4.991,-7.338,-8.193,-12.877
167.424,177.873,162.820,-35.351,-6.608,-5.655,-6.447,-11.182
167.435,176.042,166.975,50.699,-3.082,-3.725,-4.664,-9.454
167.445,158.952,168.003,19.179,-1.917,-1.897,-2.875,-7.666
167.455,175.310,169.678,-39.390,-4.413,-0.281,-1.136,-5.929
167.465,155.289,168.834,4.067,-4.077,1.400,0.525,-4.201
167.475,168.596,168.026,-14.483,-4.427,3.032,2.175,-2.496
167.487,155.778,165.785,-20.800,-5.210,4.901,4.090,-0.488
167.497,139.542,162.072,26.884,-4.593,6.450,5.605,1.139
167.507,143.082,157.718,-8.353,-4.434,7.892,7.040,2.722
167.517,137.100,149.898,-8.589,-5.017,9.171,8.331,4.223
167.527,109.634,141.315,17.930,-4.886,10.356,9.497,5.629
167.538,96.694,132.875,-22.528,-6.465,11.507,10.714,7.082
167.549,79.359,122.289,-12.519,-7.008,12.498,11.742,8.431
167.561,79.115,109.724,0.405,-6.870,13.335,12.566,9.646
167.572,89.736,100.034,-9.184,-7.373,14.067,13.323,10.719
167.584,72.035,91.382,-32.341,-8.776,14.735,14.033,11.686
167.595,64.344,81.803,-8.615,-9.052,15.307,14.605,12.540
167.607,41.761,72.302,19.517,-8.319,15.805,15.055,13.276
167.618,48.108,67.106,8.228,-8.415,16.290,15.541,13.925
167.629,46.888,60.770,-2.725,-9.135,16.609,15.909,14.490
167.641,58.485,57.994,-15.103,-9.454,17.020,16.324,15.009
167.652,62.147,56.002,3.938,-8.959,17.450,16.722,15.490
167.664,55.311,54.466,22.247,-7.604,17.912,17.111,15.955
167.675,46.644,53.447,28.260,-7.070,18.389,17.539,16.418
167.687,62.757,54.176,22.057,-7.181,18.872,17.985,16.864
167.698,43.348,54.044,16.034,-7.359,19.346,18.443,17.323
167.710,68.129,56.630,-0.492,-7.462,19.864,18.957,17.780
167.720,53.724,56.806,27.187,-6.474,20.372,19.396,18.217
167.731,39.929,57.548,31.220,-5.942,20.890,19.848,18.662
167.742,52.503,58.612,-2.060,-6.487,21.355,20.330,19.122
167.753,72.157,61.991,-33.621,-7.019,21.912,20.897,19.589
167.763,60.072,63.620,3.479,-6.685,22.427,21.406,20.073
167.774,52.991,63.462,6.229,-6.188,22.932,21.867,20.559
167.785,75.331,66.218,-30.932,-6.994,23.541,22.451,21.065
167.796,81.923,68.186,-23.029,-8.080,24.089,23.022,21.586
167.806,83.388,69.400,-0.366,-7.137,24.658,23.531,22.104
167.817,73.622,70.475,-10.526,-6.873,25.223,24.082,22.642
167.828,67.640,70.172,-36.427,-7.789,25.748,24.611,23.180
167.839,87.538,69.273,-10.932,-6.167,26.329,25.083,23.711
167.849,68.373,69.794,24.161,-3.726,26.915,25.598,24.245
167.860,63.001,71.815,21.000,-2.954,27.555,26.190,24.804
167.871,73.378,71.651,11.684,-2.563,28.105,26.725,25.362
167.881,66.175,70.927,25.880,-1.981,28.657,27.253,25.918
167.892,74.354,72.304,42.868,-1.596,29.243,27.803,26.469
167.903,60.804,72.369,32.474,-1.615,29.823,28.360,27.033
167.914,56.165,71.953,-14.893,-3.634,30.342,28.951,27.615
167.925,63.490,73.570,-40.975,-5.584,30.942,29.608,28.213
167.937,92.299,73.892,-27.902,-6.628,31.476,30.189,28.798
167.948,88.271,71.996,-17.564,-6.576,31.914,30.646,29.344
167.959,76.307,69.712,16.585,-5.605,32.435,31.106,29.880
167.971,66.664,67.948,37.991,-4.319,32.938,31.549,30.396
167.982,69.105,65.550,41.350,-2.810,33.426,31.958,30.892
