R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,70,10,70,10,50,500,0,0
sysTime,GPT1X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R
300.053,-48.340,1.116,2.728,-6.191,-5.442,-4.216
300.064,-38.009,0.516,2.475,-6.371,-5.609,-4.670
300.075,-27.905,0.064,2.219,-6.398,-5.615,-4.993
300.087,-17.160,0.067,2.005,-6.352,-5.510,-5.208
300.098,-7.061,0.289,1.865,-6.180,-5.304,-5.296
300.110,3.660,0.428,1.778,-5.873,-4.979,-5.271
300.121,14.174,0.923,1.740,-5.428,-4.537,-5.120
300.133,25.349,1.791,1.772,-4.819,-3.933,-4.838
300.144,36.044,1.647,1.818,-4.130,-3.229,-4.434
300.155,42.947,2.356,1.884,-3.445,-2.575,-3.944
300.166,51.402,3.630,2.022,-2.651,-1.808,-3.376
300.178,58.207,4.595,2.255,-1.810,-0.980,-2.708
300.189,65.830,4.573,2.453,-0.882,-0.039,-1.964
300.200,73.359,3.274,2.529,0.109,1.002,-1.140
300.211,83.193,1.965,2.497,1.187,2.129,-0.272
300.222,92.735,0.328,2.315,2.350,3.367,0.719
300.233,101.210,-0.412,2.011,3.616,4.678,1.803
300.244,109.549,-1.378,1.660,4.972,6.076,2.969
300.256,118.992,-2.112,1.275,6.480,7.578,4.225
300.267,126.317,-2.404,0.859,8.035,9.115,5.558
300.278,132.511,-2.111,0.502,9.606,10.659,6.947
300.289,136.625,-2.119,0.204,11.133,12.193,8.389
300.300,141.872,-2.817,-0.097,12.690,13.783,9.866
300.312,147.234,-3.706,-0.462,14.296,15.430,11.393
300.323,150.551,-4.012,-0.821,15.923,17.057,12.949
300.334,153.993,-3.252,-1.092,17.584,18.695,14.527
300.346,155.722,-2.151,-1.236,19.274,20.333,16.132
300.357,155.949,-1.407,-1.277,20.903,21.917,17.737
300.368,153.608,-0.765,-1.248,22.505,23.464,19.352
300.379,150.011,-0.011,-1.156,23.936,24.835,20.873
300.390,142.691,1.146,-0.959,25.225,26.068,22.342
300.402,133.595,1.743,-0.733,26.348,27.187,23.738
300.413,123.237,1.290,-0.534,27.235,28.130,25.003
300.424,114.132,0.767,-0.410,27.988,28.986,26.137
300.436,104.097,-0.200,-0.352,28.607,29.673,27.135
300.447,89.493,-0.247,-0.312,29.059,30.133,28.002
300.458,77.981,0.746,-0.199,29.416,30.456,28.704
300.469,61.425,1.586,0.005,29.487,30.509,29.245
300.481,48.681,1.883,0.240,29.555,30.561,29.648
300.492,35.066,2.106,0.472,29.425,30.416,29.888
300.503,20.240,2.821,0.724,29.070,30.052,29.958
300.514,8.038,3.888,1.035,28.691,29.634,29.888
300.526,-6.318,3.990,1.331,28.109,29.021,29.671
300.537,-15.699,2.373,1.498,27.474,28.446,29.331
300.548,-24.001,0.947,1.492,26.781,27.789,28.881
300.559,-33.076,-0.061,1.367,25.947,27.008,28.330
300.570,-42.309,0.513,1.257,25.067,26.115,27.683
300.582,-50.962,1.222,1.210,24.132,25.133,26.938
300.593,-57.842,0.640,1.149,23.123,24.150,26.119
300.604,-64.686,-0.386,0.984,22.007,23.069,25.204
300.616,-71.986,-1.655,0.741,20.811,21.914,24.223
300.627,-78.200,-1.783,0.492,19.622,20.725,23.172
300.638,-87.552,-1.360,0.273,18.247,19.331,22.029
300.649,-97.672,-0.728,0.140,16.783,17.832,20.793
300.660,-103.115,-0.604,0.070,15.426,16.433,19.533
300.671,-112.262,0.979,0.102,14.049,14.905,18.226
300.681,-120.180,2.788,0.342,12.645,13.386,16.900
300.693,-132.239,2.107,0.582,10.713,11.475,15.232
300.705,-141.076,2.697,0.781,8.773,9.519,13.453
300.715,-149.310,1.497,0.923,6.845,7.681,11.801
300.726,-154.360,0.331,0.979,4.855,5.776,9.996
300.738,-158.095,-0.513,0.914,2.865,3.848,8.140
300.749,-160.713,0.584,0.901,0.982,1.930,6.270
300.760,-161.190,2.585,1.030,-0.787,0.080,4.413
300.771,-158.316,3.888,1.264,-2.497,-1.665,2.581
300.783,-154.474,3.857,1.538,-4.101,-3.262,0.829
300.794,-146.969,3.712,1.726,-5.562,-4.727,-0.873
300.805,-139.946,3.518,1.893,-6.931,-6.095,-2.469
300.816,-132.961,3.908,2.079,-8.185,-7.358,-3.955
300.828,-123.551,4.556,2.318,-9.331,-8.515,-5.393
300.840,-114.182,5.307,2.593,-10.411,-9.596,-6.771
300.852,-108.476,5.588,2.852,-11.467,-10.658,-8.029
300.864,-102.332,6.741,3.243,-12.379,-11.616,-9.190
300.876,-97.396,7.572,3.770,-13.277,-12.523,-10.271
300.888,-95.103,7.328,4.269,-14.252,-13.474,-11.303
300.899,-93.331,6.667,4.618,-15.204,-14.389,-12.297
300.911,-94.669,6.455,4.836,-16.225,-15.398,-13.292
300.923,-97.603,6.126,5.017,-17.321,-16.476,-14.305
300.935,-100.957,5.229,5.074,-18.479,-17.586,-15.346
300.947,-105.279,4.317,4.995,-19.711,-18.779,-16.439
300.959,-108.891,3.774,4.804,-20.898,-19.976,-17.562
300.970,-113.184,3.715,4.597,-22.068,-21.182,-18.672
300.981,-114.856,3.728,4.438,-23.219,-22.362,-19.826
300.993,-115.140,4.207,4.383,-24.381,-23.547,-21.015
301.005,-114.591,4.949,4.447,-25.440,-24.660,-22.170
301.017,-109.935,5.211,4.564,-26.412,-25.660,-23.315
301.028,-105.695,5.817,4.674,-27.323,-26.597,-24.390
301.040,-98.954,5.882,4.773,-28.117,-27.381,-25.373
301.052,-90.276,5.537,4.861,-28.762,-28.000,-26.253
301.064,-80.498,5.333,4.953,-29.239,-28.462,-27.024
301.075,-71.098,5.494,5.047,-29.566,-28.797,-27.634
301.086,-58.778,5.732,5.168,-29.710,-28.915,-28.109
301.097,-49.947,6.005,5.303,-29.806,-28.999,-28.457
301.108,-41.946,5.538,5.390,-29.879,-29.030,-28.712
301.120,-32.288,4.973,5.403,-29.804,-28.927,-28.872
301.131,-24.214,4.647,5.347,-29.656,-28.770,-28.936
301.141,-15.615,4.885,5.278,-29.389,-28.504,-28.890
301.152,-8.141,4.136,5.158,-29.123,-28.196,-28.764
301.163,2.076,3.510,4.967,-28.681,-27.710,-28.554
301.175,11.692,3.755,4.764,-28.115,-27.125,-28.235
301.187,21.805,4.783,4.728,-27.345,-26.414,-27.794
301.199,33.399,4.852,4.787,-26.417,-25.505,-27.212
301.210,44.697,5.490,4.882,-25.415,-24.527,-26.527
301.221,56.513,5.532,4.975,-24.346,-23.467,-25.756
301.231,69.813,5.027,5.013,-23.127,-22.231,-24.852
301.242,82.661,4.959,5.020,-21.777,-20.880,-23.819
301.252,91.816,4.382,4.992,-20.450,-19.514,-22.678
301.263,100.886,3.387,4.873,-19.072,-18.077,-21.463
301.273,109.943,2.994,4.719,-17.555,-16.550,-20.159
301.284,116.588,3.732,4.608,-15.972,-15.014,-18.774
301.294,119.109,4.799,4.574,-14.522,-13.602,-17.378
301.305,119.796,5.709,4.611,-13.055,-12.170,-15.948
301.315,123.280,4.585,4.606,-11.634,-10.698,-14.525
301.326,123.271,2.624,4.456,-10.272,-9.262,-13.084
301.336,125.452,1.214,4.138,-8.886,-7.813,-11.669
301.347,123.119,1.050,3.800,-7.559,-6.492,-10.265
301.357,123.422,2.643,3.610,-6.140,-5.147,-8.882
301.368,119.346,4.479,3.612,-4.841,-3.920,-7.517
301.378,117.462,4.891,3.693,-3.617,-2.683,-6.189
301.389,113.500,3.857,3.714,-2.529,-1.521,-4.888
301.399,110.096,2.637,3.637,-1.474,-0.406,-3.656
301.410,106.860,0.947,3.438,-0.487,0.661,-2.478
301.421,100.679,0.969,3.198,0.432,1.616,-1.357
301.431,96.579,1.306,3.026,1.326,2.537,-0.295
301.442,90.434,2.659,2.929,2.169,3.354,0.694
301.452,82.119,3.782,2.991,2.933,4.048,1.625
301.463,72.586,4.279,3.103,3.530,4.598,2.445
301.473,64.460,3.751,3.180,4.014,5.110,3.176
301.483,57.176,2.623,3.148,4.405,5.553,3.810
301.494,44.868,2.334,3.060,4.580,5.747,4.332
301.504,34.204,2.377,2.983,4.717,5.876,4.739
301.515,23.870,1.832,2.887,4.698,5.882,5.022
301.525,14.436,1.951,2.788,4.642,5.816,5.206
301.536,1.310,3.016,2.761,4.426,5.541,5.272
301.546,-11.545,3.564,2.799,4.084,5.139,5.205
301.557,-20.541,2.873,2.809,3.645,4.729,5.023
301.567,-27.083,2.427,2.779,3.205,4.319,4.767
301.578,-34.949,3.077,2.779,2.706,3.784,4.433
301.588,-42.404,3.762,2.833,2.134,3.161,4.016
301.599,-46.569,3.183,2.866,1.554,2.589,3.546
301.609,-49.719,1.839,2.807,0.959,2.023,3.040
301.620,-52.410,1.280,2.689,0.344,1.446,2.505
301.630,-53.132,1.889,2.622,-0.223,0.862,1.940
301.641,-55.136,3.599,2.679,-0.746,0.269,1.394
301.651,-55.590,4.480,2.834,-1.293,-0.297,0.836
301.662,-54.415,3.222,2.904,-1.866,-0.800,0.292
301.672,-55.240,1.492,2.799,-2.474,-1.335,-0.252
301.683,-52.682,1.446,2.654,-2.949,-1.833,-0.803
301.693,-51.472,2.332,2.580,-3.348,-2.296,-1.307
301.704,-49.706,2.196,2.525,-3.758,-2.713,-1.790
301.714,-44.957,1.047,2.380,-4.099,-3.007,-2.237
301.725,-40.987,-0.237,2.139,-4.420,-3.295,-2.650
301.735,-32.093,-0.635,1.837,-4.554,-3.409,-2.997
301.746,-25.550,0.125,1.595,-4.706,-3.566,-3.282
301.757,-17.874,1.574,1.550,-4.738,-3.606,-3.477
301.769,-10.882,1.397,1.624,-4.821,-3.615,-3.610
301.781,-1.328,1.172,1.700,-4.669,-3.410,-3.618
301.793,4.067,1.899,1.787,-4.430,-3.185,-3.528
301.805,10.494,2.260,1.872,-4.111,-2.880,-3.374
301.817,19.891,2.333,1.903,-3.648,-2.418,-3.128
301.829,27.086,2.431,1.989,-3.124,-1.917,-2.785
301.840,34.443,2.548,2.063,-2.473,-1.288,-2.341
301.852,37.599,2.666,2.106,-1.947,-0.757,-1.890
301.863,40.526,2.447,2.113,-1.411,-0.196,-1.403
301.874,43.577,2.629,2.097,-0.805,0.397,-0.890
301.885,47.005,2.350,2.066,-0.171,1.030,-0.348
301.897,48.986,1.831,1.993,0.437,1.643,0.217
301.908,51.455,1.647,1.927,1.069,2.273,0.792
301.919,54.842,1.408,1.841,1.748,2.951,1.396
301.930,57.512,1.773,1.785,2.444,3.622,2.023
301.941,59.625,2.449,1.807,3.166,4.311,2.683
301.953,62.629,3.567,1.928,3.916,5.026,3.363
301.964,67.288,4.654,2.142,4.770,5.862,4.101
301.975,70.369,5.928,2.521,5.666,6.716,4.888
301.986,77.044,6.797,2.964,6.743,7.772,5.754
301.998,80.644,7.445,3.511,7.763,8.777,6.673
302.009,84.519,7.513,3.974,8.852,9.866,7.649
302.021,89.339,7.391,4.349,9.986,11.015,8.669
302.032,94.181,7.482,4.656,11.137,12.189,9.717
302.044,97.580,7.247,4.901,12.242,13.336,10.793
302.055,102.737,7.150,5.121,13.444,14.582,11.910
302.067,105.297,6.580,5.286,14.614,15.809,13.090
302.078,109.045,6.106,5.374,15.839,17.072,14.290
302.090,112.700,5.810,5.390,17.102,18.365,15.518
302.102,116.823,5.910,5.398,18.421,19.713,16.785
302.113,119.942,5.274,5.442,19.756,21.084,18.094
302.125,118.907,5.324,5.464,21.037,22.353,19.399
302.137,118.582,5.048,5.454,22.258,23.580,20.669
302.148,116.204,4.896,5.401,23.406,24.733,21.916
302.160,112.201,4.955,5.364,24.471,25.794,23.121
302.172,109.322,5.056,5.376,25.523,26.864,24.281
302.183,103.391,4.721,5.400,26.362,27.773,25.374
302.195,94.886,3.853,5.358,27.046,28.523,26.376
302.207,85.436,2.627,5.170,27.591,29.113,27.253
302.218,74.769,1.229,4.828,27.960,29.535,27.992
302.230,64.506,-0.000,4.365,28.239,29.838,28.601
302.242,52.944,-1.125,3.799,28.319,29.952,29.054
302.253,41.503,-2.180,3.168,28.262,29.928,29.360
302.265,26.059,-3.092,2.484,27.932,29.620,29.500
302.277,12.426,-3.704,1.771,27.470,29.181,29.460
302.289,-4.764,-2.796,1.111,26.760,28.446,29.239
302.301,-20.897,-2.388,0.615,25.854,27.555,28.825
302.313,-37.146,-1.484,0.318,24.829,26.500,28.238
302.324,-52.934,-0.945,0.164,23.627,25.256,27.463
302.336,-68.021,-1.040,0.051,22.255,23.890,26.518
302.347,-84.637,-1.318,-0.061,20.801,22.461,25.481
302.358,-98.985,-1.051,-0.153,19.210,20.899,24.290
302.368,-111.618,1.368,-0.055,17.678,19.275,22.990
302.378,-128.988,2.782,0.230,15.948,17.483,21.615
302.388,-138.625,1.486,0.401,14.169,15.752,20.090
302.400,-145.922,1.010,0.503,12.221,13.813,18.343
302.411,-152.803,1.206,0.593,10.243,11.811,16.521
302.423,-157.590,1.749,0.710,8.230,9.765,14.594
302.434,-162.170,2.388,0.906,6.171,7.682,12.628
302.446,-166.037,2.920,1.180,4.099,5.605,10.633
302.458,-167.684,2.815,1.454,2.027,3.541,8.587
302.470,-170.645,3.191,1.698,-0.064,1.421,6.506
302.482,-172.800,2.679,1.793,-2.166,-0.661,4.442
302.494,-175.355,3.148,1.866,-4.253,-2.781,2.360
302.505,-177.131,3.570,2.017,-6.302,-4.851,0.309
302.517,-178.339,4.321,2.242,-8.341,-6.926,-1.772
302.529,-179.316,4.731,2.502,-10.404,-9.006,-3.846
302.541,-177.179,5.612,2.847,-12.330,-10.955,-5.887
302.553,-174.299,6.445,3.286,-14.195,-12.834,-7.882
302.565,-170.534,6.502,3.768,-15.993,-14.622,-9.819
302.576,-165.771,6.214,4.099,-17.702,-16.338,-11.692
302.589,-157.860,6.060,4.342,-19.264,-17.896,-13.506
302.600,-150.857,6.279,4.570,-20.691,-19.339,-15.185
302.612,-143.596,6.756,4.861,-21.999,-20.648,-16.754
302.624,-135.349,6.684,5.139,-23.214,-21.846,-18.232
302.636,-129.117,6.348,5.306,-24.399,-23.020,-19.611
302.648,-123.123,6.045,5.409,-25.489,-24.100,-20.898
302.660,-118.327,6.137,5.471,-26.497,-25.124,-22.108
302.672,-112.988,6.066,5.502,-27.475,-26.106,-23.259
302.684,-106.809,6.364,5.574,-28.354,-26.995,-24.338
302.695,-100.978,6.061,5.676,-29.164,-27.801,-25.328
302.707,-94.074,5.893,5.746,-29.828,-28.460,-26.233
302.719,-87.624,5.336,5.702,-30.483,-29.089,-27.060
302.731,-80.972,5.295,5.601,-31.033,-29.622,-27.809
302.743,-76.683,4.942,5.520,-31.576,-30.150,-28.482
302.755,-69.986,4.874,5.502,-31.985,-30.524,-29.077
302.767,-66.092,4.242,5.429,-32.445,-30.942,-29.606
302.778,-60.586,3.527,5.264,-32.760,-31.224,-30.052
302.790,-55.870,3.334,5.067,-33.027,-31.495,-30.469
302.802,-49.998,3.298,4.884,-33.237,-31.703,-30.838
302.813,-43.872,3.312,4.750,-33.343,-31.770,-31.110
302.825,-36.136,2.525,4.611,-33.395,-31.721,-31.312
302.837,-29.757,2.422,4.459,-33.309,-31.616,-31.418
302.849,-23.275,1.371,4.144,-33.190,-31.449,-31.457
302.861,-18.725,1.412,3.736,-33.044,-31.279,-31.437
302.873,-15.735,2.545,3.487,-32.873,-31.141,-31.371
302.885,-11.938,4.158,3.485,-32.619,-30.947,-31.262
302.897,-6.324,3.692,3.655,-32.313,-30.626,-31.082
302.909,-1.112,3.840,3.810,-31.928,-30.230,-30.832
302.921,1.557,3.015,3.840,-31.594,-29.861,-30.541
302.932,7.072,2.112,3.722,-31.165,-29.374,-30.213
302.944,9.980,1.294,3.502,-30.729,-28.879,-29.833
302.956,12.871,0.515,3.224,-30.260,-28.361,-29.429
302.967,13.249,-0.443,2.878,-29.871,-27.938,-29.025
302.979,14.783,-1.374,2.448,-29.428,-27.468,-28.614
302.991,13.451,-2.179,1.903,-29.150,-27.131,-28.226
303.003,13.615,-2.121,1.368,-28.811,-26.754,-27.847
303.015,12.887,-1.480,0.958,-28.431,-26.398,-27.466
303.026,9.773,-0.754,0.701,-28.122,-26.137,-27.106
303.038,11.112,-0.115,0.594,-27.702,-25.752,-26.750
303.050,8.272,0.212,0.549,-27.434,-25.497,-26.407
303.062,4.271,0.305,0.515,-27.248,-25.335,-26.103
303.074,-0.482,0.509,0.487,-27.123,-25.240,-25.856
303.085,-2.924,0.931,0.498,-26.952,-25.098,-25.646
303.097,-6.492,1.530,0.580,-26.842,-25.035,-25.467
303.109,-9.653,1.119,0.716,-26.817,-25.011,-25.328
303.121,-13.451,1.066,0.826,-26.843,-25.039,-25.234
303.133,-17.482,0.468,0.851,-26.935,-25.115,-25.190
303.145,-21.717,0.077,0.792,-27.064,-25.232,-25.192
303.156,-25.978,-0.302,0.682,-27.240,-25.390,-25.245
303.168,-29.447,-0.671,0.559,-27.450,-25.576,-25.344
303.180,-34.194,-1.472,0.358,-27.759,-25.856,-25.497
303.192,-39.573,-1.292,0.096,-28.103,-26.217,-25.714
303.204,-43.327,-1.505,-0.171,-28.493,-26.599,-25.986
303.216,-48.627,-0.833,-0.364,-28.955,-27.073,-26.306
303.228,-53.031,-0.557,-0.432,-29.449,-27.583,-26.679
303.239,-53.620,0.816,-0.349,-29.744,-27.961,-27.048
303.251,-53.841,1.586,-0.169,-30.084,-28.317,-27.402
303.262,-54.666,2.352,0.064,-30.417,-28.677,-27.742
303.274,-53.511,2.770,0.290,-30.720,-28.979,-28.076
303.285,-51.491,3.523,0.555,-30.982,-29.272,-28.421
303.297,-46.749,4.605,0.935,-31.098,-29.422,-28.701
303.308,-41.617,5.672,1.439,-31.113,-29.466,-28.881
303.320,-32.898,6.289,1.950,-30.974,-29.343,-28.981
303.331,-24.440,6.372,2.410,-30.763,-29.123,-28.988
303.342,-14.832,5.963,2.817,-30.404,-28.753,-28.884
303.353,-4.546,5.433,3.112,-29.934,-28.261,-28.673
303.365,8.464,4.566,3.297,-29.279,-27.574,-28.339
303.376,24.133,3.650,3.364,-28.413,-26.666,-27.855
303.387,40.814,3.259,3.374,-27.302,-25.533,-27.187
303.398,57.721,3.890,3.398,-25.979,-24.241,-26.347
303.410,80.946,3.209,3.479,-24.307,-22.546,-25.167
303.422,102.237,1.884,3.384,-22.456,-20.636,-23.738
303.434,122.408,1.570,3.200,-20.380,-18.529,-22.086
303.446,141.975,0.568,2.918,-18.159,-16.258,-20.231
303.458,158.874,-0.244,2.553,-15.769,-13.839,-18.178
303.469,171.395,-0.234,2.259,-13.440,-11.517,-16.168
303.480,179.340,0.386,2.025,-11.071,-9.181,-14.014
303.491,185.307,1.149,1.911,-8.713,-6.850,-11.792
303.502,188.281,1.828,1.854,-6.375,-4.552,-9.540
303.514,191.617,2.727,1.920,-3.952,-2.194,-7.235
303.525,191.488,2.169,1.953,-1.708,0.051,-4.953
303.536,190.986,1.013,1.882,0.439,2.244,-2.718
303.547,190.173,-0.062,1.712,2.526,4.389,-0.521
303.558,188.020,-0.492,1.494,4.580,6.467,1.644
303.570,185.234,-0.657,1.268,6.544,8.430,3.738
303.581,182.662,-1.300,1.013,8.464,10.367,5.795
303.592,178.042,-2.479,0.658,10.243,12.196,7.794
303.603,173.708,-3.994,0.183,11.977,13.984,9.726
303.614,170.092,-5.048,-0.373,13.683,15.738,11.590
303.626,165.256,-5.416,-0.944,15.333,17.396,13.390
303.637,157.973,-5.655,-1.483,16.856,18.917,15.130
303.648,151.941,-5.780,-1.970,18.266,20.321,16.744
303.659,144.702,-5.486,-2.374,19.587,21.607,18.275
303.670,138.447,-4.569,-2.663,20.850,22.812,19.706
303.682,134.657,-2.795,-2.782,22.161,24.053,21.092
303.693,129.444,-2.030,-2.753,23.423,25.249,22.443
303.704,124.667,-2.034,-2.699,24.569,26.379,23.724
303.715,121.470,-2.415,-2.659,25.702,27.519,24.961
303.727,117.304,-2.538,-2.623,26.738,28.531,26.129
303.738,114.424,-2.738,-2.635,27.726,29.523,27.245
303.749,108.998,-3.620,-2.742,28.579,30.423,28.320
303.760,105.302,-4.620,-2.950,29.439,31.314,29.315
303.772,102.266,-5.441,-3.265,30.293,32.180,30.259
303.783,95.886,-5.635,-3.589,31.022,32.893,31.141
303.794,89.743,-6.081,-3.906,31.622,33.505,31.936
303.805,84.377,-6.966,-4.253,32.115,34.048,32.649
303.816,79.243,-7.477,-4.623,32.598,34.546,33.294
303.828,74.053,-7.732,-4.988,33.018,34.973,33.870
303.839,69.349,-7.412,-5.290,33.440,35.357,34.389
303.850,64.815,-7.207,-5.524,33.835,35.721,34.862
303.861,60.079,-7.223,-5.703,34.091,35.976,35.275
303.872,55.294,-7.490,-5.840,34.353,36.207,35.637
303.884,50.858,-7.196,-5.933,34.554,36.344,35.932
303.895,47.062,-6.065,-5.924,34.783,36.492,36.192
303.906,41.255,-5.284,-5.850,34.850,36.501,36.388
303.917,35.871,-4.610,-5.690,34.875,36.492,36.531
303.929,29.232,-4.262,-5.507,34.788,36.385,36.611
303.940,23.803,-4.073,-5.321,34.671,36.263,36.626
303.951,16.677,-3.791,-5.129,34.433,36.005,36.569
303.962,10.630,-3.467,-4.945,34.135,35.676,36.429
303.973,5.286,-3.038,-4.757,33.824,35.333,36.236
303.985,0.965,-2.639,-4.567,33.490,34.983,35.995
303.996,-1.137,-2.686,-4.404,33.144,34.655,35.722
304.007,-4.113,-3.221,-4.283,32.724,34.254,35.410
304.018,-7.788,-3.453,-4.254,32.247,33.785,35.050
304.030,-9.360,-4.071,-4.265,31.837,33.390,34.678
304.041,-15.618,-4.801,-4.329,31.256,32.824,34.261
304.052,-19.771,-5.269,-4.444,30.675,32.239,33.781
304.063,-25.879,-5.645,-4.560,29.975,31.542,33.240
304.075,-32.766,-5.441,-4.641,29.196,30.751,32.624
304.086,-41.439,-5.068,-4.671,28.291,29.829,31.923
304.097,-50.439,-3.980,-4.603,27.345,28.819,31.148
304.108,-60.699,-2.781,-4.426,26.253,27.653,30.269
304.120,-73.499,-1.976,-4.165,24.952,26.294,29.268
304.130,-86.067,-1.495,-3.871,23.596,24.894,28.194
304.142,-97.447,-1.278,-3.523,22.000,23.280,26.825
304.154,-109.820,-1.019,-3.211,20.283,21.542,25.342
304.164,-119.432,-1.065,-2.973,18.691,19.941,23.960
304.175,-129.061,-1.464,-2.781,16.926,18.186,22.434
304.186,-137.581,-1.505,-2.633,15.055,16.306,20.760
304.198,-144.183,-1.253,-2.475,13.154,14.383,18.995
304.209,-149.882,-0.920,-2.290,11.223,12.447,17.198
304.220,-156.091,-0.699,-2.062,9.206,10.434,15.338
304.231,-159.531,-0.356,-1.817,7.268,8.490,13.451
304.243,-163.191,0.039,-1.549,5.313,6.523,11.545
304.254,-167.657,-0.149,-1.311,3.287,4.510,9.609
304.265,-170.353,-0.274,-1.125,1.299,2.527,7.651
304.276,-171.404,-0.308,-0.973,-0.627,0.600,5.696
304.288,-172.161,-0.774,-0.911,-2.554,-1.317,3.748
304.299,-171.220,-0.857,-0.876,-4.422,-3.185,1.807
304.310,-171.398,-0.746,-0.838,-6.312,-5.084,-0.122
304.321,-172.123,-0.452,-0.785,-8.228,-7.017,-2.064
304.332,-168.485,-0.197,-0.724,-9.964,-8.767,-3.945
304.344,-164.206,0.204,-0.631,-11.613,-10.445,-5.767
304.355,-158.407,0.691,-0.511,-13.102,-11.973,-7.501
304.366,-151.849,1.139,-0.374,-14.510,-13.413,-9.156
304.377,-142.313,1.333,-0.237,-15.769,-14.681,-10.715
304.389,-129.394,1.732,-0.084,-16.829,-15.738,-12.143
304.400,-115.978,1.618,0.061,-17.721,-16.607,-13.402
304.411,-99.187,0.919,0.147,-18.357,-17.193,-14.480
304.422,-82.472,0.273,0.158,-18.761,-17.562,-15.365
304.433,-66.598,-0.618,0.101,-19.013,-17.789,-16.058
304.445,-49.664,-1.487,-0.027,-19.028,-17.768,-16.559
304.456,-33.133,-1.952,-0.201,-18.871,-17.587,-16.876
304.467,-18.554,-2.705,-0.466,-18.643,-17.327,-17.031
304.478,-5.692,-2.582,-0.729,-18.277,-16.985,-17.039
304.489,7.050,-2.232,-0.941,-17.749,-16.488,-16.900
304.501,18.849,-1.829,-1.099,-17.124,-15.886,-16.624
304.512,29.197,-1.367,-1.192,-16.442,-15.217,-16.230
304.523,38.962,-1.043,-1.240,-15.705,-14.482,-15.737
304.534,47.856,-0.216,-1.178,-14.851,-13.667,-15.145
304.544,55.410,-0.213,-1.093,-13.954,-12.773,-14.463
304.555,62.153,-0.466,-1.027,-13.045,-11.863,-13.721
304.565,68.314,-0.661,-0.991,-12.088,-10.916,-12.922
304.577,76.690,-0.814,-0.998,-10.912,-9.749,-11.937
304.589,83.749,-0.973,-1.005,-9.666,-8.521,-10.862
304.601,84.015,-0.307,-0.931,-8.509,-7.421,-9.754
304.613,92.472,0.370,-0.731,-7.157,-6.131,-8.614
304.625,98.589,0.506,-0.444,-5.764,-4.802,-7.388
304.637,102.897,-0.688,-0.297,-4.430,-3.451,-6.107
304.649,105.378,-1.678,-0.447,-3.117,-2.089,-4.798
304.661,100.772,-2.173,-0.638,-2.000,-0.984,-3.549
304.672,91.541,-1.960,-0.809,-1.071,-0.076,-2.398
304.684,86.142,-0.836,-0.859,-0.058,0.884,-1.313
304.696,80.531,-0.029,-0.771,0.810,1.708,-0.316
304.707,74.608,-0.866,-0.801,1.428,2.370,0.502
304.717,68.244,-1.204,-0.892,1.997,2.947,1.246
304.728,60.716,-1.104,-0.928,2.495,3.444,1.947
304.739,53.089,-1.063,-0.907,2.918,3.827,2.561
304.750,43.552,-0.487,-0.881,3.234,4.104,3.085
304.762,34.475,-0.500,-0.863,3.452,4.292,3.512
304.773,27.588,-1.427,-0.889,3.512,4.402,3.824
304.784,18.925,-2.439,-1.000,3.445,4.377,4.046
304.795,10.800,-2.917,-1.212,3.274,4.244,4.160
304.806,5.925,-3.017,-1.460,3.154,4.155,4.205
304.817,-0.419,-2.834,-1.655,2.968,3.963,4.189
304.829,-3.254,-2.474,-1.766,2.847,3.809,4.123
304.839,-8.628,-1.847,-1.792,2.654,3.572,4.023
304.850,-10.928,-0.877,-1.733,2.523,3.379,3.887
304.862,-12.688,-0.616,-1.614,2.373,3.212,3.742
304.873,-15.611,-0.667,-1.486,2.112,2.931,3.555
304.884,-14.975,-0.933,-1.371,1.945,2.767,3.366
304.895,-14.305,-1.238,-1.311,1.762,2.614,3.182
304.906,-13.772,-0.677,-1.254,1.637,2.457,3.008
304.917,-12.168,0.197,-1.114,1.556,2.335,2.850
304.929,-6.675,-0.330,-1.022,1.592,2.384,2.736
304.940,-2.614,-1.310,-1.031,1.643,2.468,2.679
304.951,4.604,-1.261,-1.053,1.877,2.678,2.682
304.962,13.939,-1.158,-1.042,2.213,3.020,2.774
304.973,25.158,-0.466,-0.992,2.753,3.534,2.985
304.984,36.580,0.428,-0.871,3.457,4.181,3.325
304.996,49.914,0.164,-0.743,4.305,5.023,3.804
305.007,65.072,0.148,-0.672,5.371,6.094,4.450
305.018,80.676,0.384,-0.606,6.599,7.322,5.253
305.029,95.394,-0.378,-0.591,7.937,8.679,6.217
305.041,110.910,-1.368,-0.659,9.435,10.207,7.332
305.052,125.281,-1.479,-0.761,11.062,11.837,8.596
305.063,137.759,-1.486,-0.858,12.784,13.568,10.002
305.074,149.916,-2.031,-0.992,14.596,15.434,11.537
305.085,159.105,-3.149,-1.223,16.394,17.295,13.168
305.096,166.915,-4.529,-1.568,18.241,19.194,14.872
305.108,174.165,-5.244,-2.029,20.214,21.154,16.652
