R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000010,0.000100,20,250,1,250,1,50,500,0,0
sysTime,GPT1X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R
596.697,60.650,-3.234,-1.961,1.204,0.647,-1.740
596.709,64.586,-3.213,-1.957,2.082,1.508,-0.977
596.721,65.770,-2.622,-2.020,2.892,2.302,-0.210
596.733,65.114,-3.060,-2.123,3.606,3.022,0.545
596.745,66.543,-3.803,-2.403,4.389,3.818,1.311
596.757,63.929,-3.995,-2.659,5.112,4.541,2.079
596.769,55.114,-4.528,-2.871,5.580,5.016,2.767
596.781,46.673,-5.072,-3.152,5.954,5.396,3.342
596.792,30.793,-5.086,-3.397,6.022,5.457,3.768
596.804,13.098,-5.881,-3.614,5.804,5.245,3.988
596.816,-5.610,-6.440,-3.988,5.344,4.794,3.985
596.828,-16.970,-5.963,-4.301,4.913,4.352,3.809
596.840,-32.969,-4.982,-4.466,4.192,3.611,3.465
596.852,-47.933,-3.433,-4.436,3.337,2.724,2.940
596.864,-58.638,-2.758,-4.138,2.415,1.783,2.266
596.876,-64.699,-3.430,-3.876,1.489,0.866,1.510
596.887,-70.682,-2.842,-3.598,0.539,-0.107,0.685
596.897,-72.439,-2.571,-3.426,-0.220,-0.873,-0.038
596.909,-74.044,-3.056,-3.236,-1.168,-1.804,-0.926
596.921,-70.509,-4.102,-3.134,-1.986,-2.611,-1.791
596.933,-62.252,-4.539,-3.205,-2.587,-3.212,-2.584
596.945,-50.533,-3.716,-3.347,-2.915,-3.564,-3.238
596.957,-41.485,-2.997,-3.418,-3.254,-3.914,-3.788
596.969,-29.062,-2.161,-3.281,-3.363,-4.038,-4.194
596.981,-14.361,-2.544,-3.078,-3.281,-3.945,-4.440
596.993,0.968,-4.043,-3.031,-3.005,-3.660,-4.508
597.005,17.297,-4.066,-3.178,-2.486,-3.146,-4.385
597.017,33.446,-4.825,-3.434,-1.774,-2.433,-4.068
597.029,49.456,-5.126,-3.758,-0.896,-1.558,-3.572
597.041,64.836,-4.138,-3.948,0.162,-0.525,-2.896
597.052,77.566,-3.152,-3.905,1.316,0.612,-2.042
597.064,88.506,-2.684,-3.683,2.560,1.842,-1.052
597.076,90.264,-3.449,-3.520,3.683,2.961,0.019
597.088,89.578,-3.608,-3.451,4.724,3.983,1.073
597.100,84.695,-3.156,-3.420,5.615,4.860,2.088
597.112,76.335,-2.319,-3.360,6.379,5.605,3.031
597.124,61.442,-0.767,-3.082,6.840,6.029,3.818
597.136,42.667,-0.728,-2.735,6.944,6.134,4.406
597.148,26.316,0.185,-2.350,6.969,6.133,4.794
597.158,9.810,0.367,-2.015,6.682,5.842,4.952
597.169,-5.339,-0.340,-1.767,6.235,5.406,4.947
597.180,-20.634,-0.554,-1.609,5.591,4.765,4.760
597.192,-35.626,-0.392,-1.489,4.822,3.994,4.411
597.204,-47.460,0.143,-1.337,3.964,3.125,3.903
597.215,-53.200,0.855,-1.120,3.184,2.329,3.293
597.227,-53.694,1.483,-0.811,2.534,1.658,2.655
597.239,-49.351,1.399,-0.483,2.064,1.174,2.055
597.250,-38.632,1.178,-0.197,1.873,0.977,1.548
597.262,-21.142,0.049,-0.125,2.026,1.152,1.207
597.274,4.987,-0.441,-0.144,2.674,1.808,1.125
597.285,35.966,-0.981,-0.214,3.760,2.903,1.364
597.297,70.926,-0.105,-0.240,5.422,4.551,2.005
597.308,107.230,0.626,-0.160,7.535,6.652,3.062
597.320,143.471,0.688,-0.066,10.010,9.125,4.521
597.331,174.576,0.505,-0.029,12.761,11.870,6.380
597.343,200.305,0.418,-0.001,15.667,14.776,8.554
597.354,216.976,0.666,0.073,18.544,17.649,10.968
597.366,223.989,0.838,0.190,21.237,20.345,13.500
597.377,219.442,0.789,0.270,23.621,22.731,16.042
597.389,204.568,0.578,0.286,25.635,24.750,18.492
597.401,182.096,-0.270,0.263,27.104,26.237,20.652
597.412,150.191,-1.205,0.097,28.006,27.157,22.497
597.424,111.115,-0.825,0.005,28.273,27.437,23.911
597.435,67.694,0.265,-0.024,27.937,27.082,24.834
597.447,24.475,-0.416,-0.071,27.077,26.253,25.254
597.458,-17.246,-1.081,-0.137,25.770,24.961,25.164
597.469,-56.517,-0.829,-0.248,24.156,23.341,24.642
597.481,-90.558,-1.274,-0.360,22.168,21.363,23.663
597.493,-120.134,-1.926,-0.471,19.916,19.120,22.306
597.505,-144.555,-3.321,-0.770,17.480,16.716,20.619
597.517,-163.233,-3.718,-1.125,15.004,14.260,18.700
597.529,-175.727,-4.313,-1.542,12.580,11.854,16.658
597.540,-181.091,-5.218,-1.978,10.394,9.683,14.600
597.550,-185.455,-6.387,-2.430,8.325,7.630,12.621
597.561,-188.918,-5.685,-2.824,6.312,5.596,10.667
597.571,-191.665,-3.493,-2.998,4.269,3.514,8.669
597.581,-193.182,-3.088,-3.047,2.262,1.497,6.670
597.593,-185.985,-3.488,-3.164,0.138,-0.619,4.360
597.605,-179.724,-2.961,-3.239,-1.910,-2.683,2.141
597.615,-170.813,-2.219,-3.160,-3.409,-4.193,0.388
597.627,-156.655,-1.428,-3.050,-5.028,-5.831,-1.575
597.639,-139.430,-1.788,-2.822,-6.399,-7.200,-3.335
597.651,-120.695,-1.073,-2.474,-7.486,-8.282,-4.863
597.663,-95.432,-0.118,-2.081,-8.121,-8.932,-6.117
597.675,-67.930,0.451,-1.766,-8.396,-9.211,-7.058
597.686,-36.613,0.059,-1.493,-8.246,-9.051,-7.640
597.698,-5.894,-0.820,-1.276,-7.693,-8.474,-7.827
597.710,22.070,-0.973,-1.249,-6.886,-7.659,-7.688
597.720,42.699,-0.869,-1.230,-6.010,-6.787,-7.330
597.731,60.194,-0.768,-1.200,-4.998,-5.779,-6.769
597.741,76.572,-2.048,-1.253,-3.873,-4.637,-6.044
597.751,88.946,-1.921,-1.334,-2.698,-3.465,-5.181
597.763,100.919,-1.760,-1.463,-1.251,-2.020,-4.020
597.775,106.764,-2.048,-1.648,0.103,-0.656,-2.784
597.787,108.928,-1.100,-1.729,1.460,0.682,-1.486
597.797,109.025,-0.873,-1.654,2.552,1.769,-0.390
597.809,106.410,-0.951,-1.582,3.787,3.006,0.891
597.819,99.168,-1.719,-1.567,4.639,3.872,1.919
597.829,86.367,-1.390,-1.553,5.250,4.473,2.846
597.839,74.157,-0.333,-1.441,5.740,4.944,3.644
597.851,54.848,-0.385,-1.326,6.061,5.267,4.407
597.863,35.330,-0.815,-1.282,6.114,5.318,4.917
597.873,19.235,-1.433,-1.280,5.979,5.193,5.168
597.885,-1.104,-1.820,-1.264,5.583,4.801,5.244
597.897,-19.907,-3.102,-1.340,4.934,4.157,5.064
597.909,-33.908,-2.705,-1.460,4.263,3.459,4.702
597.921,-42.550,-2.443,-1.517,3.632,2.809,4.229
597.933,-50.587,-4.374,-1.764,2.814,2.027,3.636
597.945,-60.310,-3.570,-2.092,1.912,1.119,2.944
597.957,-67.409,-3.333,-2.321,0.980,0.173,2.155
597.968,-71.865,-4.274,-2.644,0.035,-0.777,1.300
597.981,-69.323,-3.777,-2.922,-0.750,-1.588,0.422
597.992,-68.760,-2.388,-2.947,-1.567,-2.434,-0.424
598.004,-66.866,-1.884,-2.731,-2.339,-3.216,-1.245
598.016,-59.692,-2.867,-2.555,-2.903,-3.766,-1.988
598.028,-50.848,-3.964,-2.666,-3.366,-4.210,-2.653
598.040,-37.451,-3.121,-2.838,-3.528,-4.390,-3.169
598.052,-25.026,-1.445,-2.776,-3.619,-4.515,-3.552
598.064,-11.582,-0.581,-2.390,-3.502,-4.412,-3.759
598.074,3.203,0.271,-2.084,-3.126,-4.044,-3.776
598.084,16.440,2.218,-1.676,-2.624,-3.580,-3.652
598.095,30.757,2.791,-1.234,-1.990,-2.948,-3.384
598.105,41.706,3.383,-0.760,-1.269,-2.236,-2.965
598.116,52.015,3.192,-0.352,-0.494,-1.458,-2.446
598.128,59.285,3.496,0.065,0.365,-0.602,-1.777
598.140,69.383,2.270,0.516,1.402,0.452,-1.003
598.151,77.434,1.685,0.801,2.464,1.523,-0.162
598.162,85.282,1.469,0.997,3.602,2.663,0.760
598.173,92.824,0.898,1.097,4.840,3.900,1.772
598.185,102.959,-1.280,0.957,6.204,5.303,2.879
598.196,114.082,-2.533,0.584,7.723,6.848,4.094
598.207,126.251,-3.552,0.117,9.372,8.514,5.424
598.218,138.123,-3.870,-0.369,11.166,10.309,6.902
598.230,151.851,-3.235,-0.778,13.146,12.279,8.504
598.241,162.370,-2.259,-1.040,15.164,14.281,10.236
598.252,170.735,-1.545,-1.185,17.217,16.322,12.076
598.264,177.560,-0.738,-1.191,19.317,18.405,14.001
598.275,184.322,-0.349,-1.125,21.467,20.547,15.984
598.286,185.217,-0.094,-1.033,23.506,22.579,18.007
598.297,181.242,0.178,-0.928,25.353,24.416,19.987
598.308,170.913,0.830,-0.781,26.981,26.029,21.888
598.320,152.732,1.216,-0.603,28.197,27.239,23.627
598.331,130.189,0.791,-0.446,29.022,28.081,25.141
598.342,103.110,0.099,-0.384,29.494,28.567,26.368
598.354,72.323,-0.447,-0.387,29.511,28.600,27.244
598.365,41.337,0.095,-0.324,29.140,28.229,27.765
598.376,7.520,0.754,-0.197,28.296,27.386,27.924
598.388,-24.908,0.945,-0.098,27.174,26.262,27.717
598.399,-56.171,0.655,0.006,25.717,24.813,27.149
598.411,-83.048,-0.085,0.030,23.984,23.098,26.225
598.423,-106.054,-0.156,-0.014,22.096,21.224,25.007
598.435,-128.281,-0.436,-0.060,19.970,19.105,23.522
598.447,-145.249,-0.757,-0.122,17.748,16.891,21.795
598.458,-160.425,-0.950,-0.196,15.413,14.564,19.897
598.470,-172.772,-1.711,-0.334,13.023,12.188,17.851
598.482,-181.471,-1.582,-0.539,10.608,9.772,15.672
598.494,-190.353,-1.936,-0.726,8.097,7.273,13.406
598.505,-197.029,-3.078,-0.978,5.735,4.928,11.204
598.516,-200.662,-4.049,-1.288,3.387,2.593,8.942
598.527,-202.688,-4.376,-1.625,1.180,0.391,6.758
598.538,-203.111,-5.467,-1.987,-1.037,-1.820,4.512
598.548,-198.149,-7.212,-2.511,-3.052,-3.815,2.350
598.559,-188.893,-6.699,-2.959,-4.847,-5.622,0.280
598.569,-174.192,-4.831,-3.192,-6.305,-7.128,-1.605
598.580,-154.588,-2.864,-3.221,-7.424,-8.299,-3.283
598.590,-132.451,-1.963,-3.101,-8.270,-9.164,-4.731
598.600,-107.170,-0.795,-2.901,-8.757,-9.675,-5.920
598.610,-78.897,0.217,-2.597,-8.900,-9.842,-6.831
598.620,-49.487,-0.015,-2.308,-8.738,-9.673,-7.438
598.631,-19.440,0.594,-2.014,-8.275,-9.221,-7.751
598.641,6.041,1.546,-1.666,-7.641,-8.602,-7.782
598.651,29.461,2.006,-1.301,-6.792,-7.759,-7.556
598.661,51.650,1.459,-0.994,-5.729,-6.689,-7.086
598.672,70.610,2.139,-0.708,-4.590,-5.559,-6.424
598.682,81.892,2.121,-0.374,-3.520,-4.484,-5.621
598.692,91.256,1.343,-0.178,-2.366,-3.324,-4.704
598.702,96.451,-0.389,-0.148,-1.287,-2.216,-3.730
598.713,100.036,-2.365,-0.300,-0.186,-1.091,-2.714
598.723,101.040,-1.671,-0.431,0.883,-0.033,-1.685
598.733,99.350,1.334,-0.325,1.892,0.929,-0.659
598.743,94.529,2.468,-0.028,2.801,1.809,0.340
598.754,88.208,1.102,0.144,3.566,2.589,1.271
598.764,82.367,0.368,0.173,4.279,3.315,2.133
598.774,65.956,2.551,0.343,4.655,3.663,2.896
598.784,52.424,2.997,0.599,4.871,3.864,3.476
598.795,43.915,1.870,0.774,5.123,4.130,3.951
598.805,32.052,0.356,0.762,5.199,4.232,4.329
598.815,16.384,2.394,0.855,5.062,4.053,4.555
598.825,-1.718,2.905,1.034,4.674,3.647,4.610
598.836,-17.538,0.384,1.073,4.123,3.138,4.489
598.846,-30.947,0.148,0.997,3.509,2.526,4.212
598.856,-43.746,1.874,1.047,2.786,1.767,3.795
598.868,-55.993,2.873,1.233,1.852,0.813,3.201
598.879,-69.257,3.683,1.477,0.835,-0.232,2.495
598.891,-82.371,4.549,1.769,-0.377,-1.473,1.618
598.902,-95.458,4.626,2.079,-1.788,-2.893,0.580
598.914,-109.432,5.596,2.439,-3.432,-4.548,-0.643
598.926,-125.759,5.676,2.789,-5.275,-6.386,-2.010
598.937,-146.152,5.971,3.130,-7.411,-8.528,-3.577
598.949,-166.903,6.713,3.470,-9.862,-10.990,-5.434
598.961,-189.843,7.237,3.842,-12.642,-13.777,-7.551
598.973,-213.412,7.349,4.193,-15.652,-16.798,-9.911
598.985,-237.093,7.730,4.551,-18.959,-20.110,-12.546
598.997,-258.939,7.388,4.843,-22.496,-23.643,-15.442
599.009,-275.324,7.372,5.111,-26.120,-27.279,-18.607
599.021,-284.199,8.413,5.397,-29.601,-30.780,-21.859
599.032,-283.192,8.102,5.633,-32.865,-34.033,-25.138
599.044,-269.405,8.392,5.957,-35.613,-36.783,-28.315
599.056,-241.963,8.204,6.270,-37.678,-38.843,-31.217
599.068,-200.212,7.244,6.448,-38.942,-40.078,-33.685
599.080,-149.270,6.554,6.436,-39.339,-40.456,-35.529
599.092,-88.441,5.622,6.340,-38.753,-39.853,-36.756
599.103,-25.395,5.518,6.301,-37.406,-38.510,-37.242
599.115,36.306,5.211,6.134,-35.315,-36.410,-36.978
599.127,96.957,4.650,6.006,-32.573,-33.648,-36.010
599.138,149.541,3.594,5.773,-29.516,-30.562,-34.425
599.149,196.493,3.163,5.510,-26.148,-27.186,-32.351
599.161,235.211,2.475,5.268,-22.562,-23.589,-29.819
599.172,266.472,2.412,5.034,-18.801,-19.844,-26.928
599.183,289.012,2.647,4.848,-15.025,-16.096,-23.765
599.193,301.851,2.416,4.635,-11.546,-12.627,-20.595
599.203,308.421,4.786,4.546,-8.170,-9.298,-17.409
599.213,312.908,4.694,4.520,-4.845,-5.974,-14.170
599.224,312.004,2.556,4.383,-1.668,-2.754,-10.914
599.234,306.389,0.156,3.989,1.384,0.348,-7.661
599.244,297.443,-0.300,3.534,4.246,3.221,-4.556
599.255,283.630,0.116,3.126,6.855,5.820,-1.584
599.265,263.230,1.182,2.875,9.137,8.085,1.217
599.275,236.105,0.265,2.591,10.937,9.910,3.751
599.285,201.683,0.340,2.336,12.226,11.197,5.951
599.296,168.602,-1.116,2.042,13.170,12.165,7.787
599.306,132.757,-0.750,1.737,13.712,12.707,9.277
599.316,93.785,-1.975,1.406,13.780,12.798,10.362
599.326,56.606,-1.536,1.021,13.555,12.560,11.067
599.336,21.265,-0.054,0.810,12.997,11.973,11.394
599.347,-6.007,-1.261,0.593,12.293,11.295,11.414
599.357,-32.697,-0.822,0.398,11.378,10.365,11.164
599.367,-55.654,-0.895,0.262,10.288,9.273,10.661
599.377,-76.516,-1.501,0.082,9.033,8.021,9.935
599.387,-91.746,-0.968,-0.042,7.762,6.730,9.036
599.398,-104.400,0.202,-0.051,6.433,5.379,8.003
599.408,-111.676,-0.621,-0.083,5.092,4.057,6.862
599.418,-114.375,-2.074,-0.271,3.804,2.815,5.680
599.429,-116.100,-0.494,-0.313,2.478,1.459,4.385
599.441,-115.703,0.616,-0.198,1.176,0.124,3.031
599.453,-110.857,0.837,-0.020,-0.019,-1.095,1.686
599.464,-103.100,-0.082,0.083,-1.031,-2.102,0.446
599.476,-93.466,-1.558,0.008,-1.876,-2.916,-0.679
599.487,-77.452,-2.466,-0.257,-2.390,-3.412,-1.654
599.499,-57.650,-2.461,-0.575,-2.585,-3.620,-2.430
599.510,-31.370,-2.098,-0.854,-2.335,-3.380,-2.936
599.522,-2.348,-2.410,-1.041,-1.675,-2.713,-3.096
599.533,28.540,-2.269,-1.174,-0.627,-1.665,-2.918
599.544,59.403,-2.346,-1.270,0.745,-0.277,-2.396
599.555,90.103,-2.947,-1.417,2.449,1.445,-1.532
599.567,117.357,-3.272,-1.645,4.394,3.396,-0.345
599.578,141.410,-2.638,-1.827,6.500,5.493,1.099
599.589,159.850,-1.964,-1.910,8.739,7.723,2.798
599.600,174.259,-0.959,-1.833,11.021,9.985,4.672
599.612,184.103,-0.988,-1.701,13.357,12.318,6.722
599.623,187.622,-1.596,-1.615,15.596,14.558,8.859
599.635,184.550,-2.357,-1.654,17.632,16.604,10.988
599.646,174.624,-2.783,-1.778,19.367,18.352,13.026
599.658,157.834,-2.788,-1.909,20.727,19.712,14.891
599.670,134.400,-2.579,-1.986,21.638,20.619,16.499
599.681,106.663,-2.112,-2.050,22.183,21.151,17.825
599.693,75.141,-1.653,-1.999,22.216,21.180,18.800
599.704,40.535,-1.304,-1.906,21.762,20.724,19.368
599.716,8.035,-1.010,-1.845,21.031,19.991,19.561
599.728,-22.794,-0.500,-1.724,19.930,18.881,19.370
599.739,-50.550,0.041,-1.596,18.596,17.539,18.847
599.751,-73.451,0.652,-1.428,17.146,16.076,18.041
599.762,-91.748,0.814,-1.206,15.579,14.511,17.003
599.774,-104.799,0.992,-0.981,14.010,12.942,15.806
599.785,-114.401,0.593,-0.788,12.421,11.365,14.517
599.796,-122.869,-0.086,-0.696,10.830,9.791,13.147
599.808,-130.014,-1.057,-0.685,9.165,8.147,11.678
599.818,-136.150,-1.213,-0.713,7.605,6.592,10.247
599.828,-143.504,0.763,-0.649,6.003,4.960,8.797
599.840,-150.008,0.358,-0.479,4.049,3.003,6.998
599.852,-154.749,0.164,-0.316,2.114,1.059,5.163
599.864,-155.575,0.434,-0.128,0.247,-0.830,3.293
599.876,-154.916,0.867,0.019,-1.550,-2.632,1.443
599.888,-152.505,-0.150,-0.016,-3.295,-4.359,-0.381
599.900,-142.224,-1.449,-0.287,-4.789,-5.843,-2.131
599.911,-127.835,-1.604,-0.545,-6.038,-7.096,-3.741
599.921,-115.139,-0.597,-0.599,-6.912,-7.988,-4.943
599.933,-90.084,-0.035,-0.599,-7.499,-8.585,-6.131
599.945,-64.590,0.117,-0.575,-7.763,-8.835,-7.008
599.957,-35.818,0.263,-0.514,-7.617,-8.685,-7.559
599.969,-7.483,-0.192,-0.458,-7.171,-8.229,-7.775
599.981,19.486,-0.651,-0.517,-6.426,-7.468,-7.660
599.993,47.331,-1.044,-0.563,-5.343,-6.371,-7.223
600.005,70.302,-1.071,-0.550,-4.094,-5.107,-6.489
600.017,86.239,-0.813,-0.542,-2.763,-3.772,-5.528
600.028,98.402,-0.615,-0.526,-1.325,-2.338,-4.398
600.040,99.873,-1.330,-0.594,-0.105,-1.105,-3.197
600.052,102.530,-1.790,-0.755,1.127,0.138,-1.999
600.064,96.748,-1.361,-0.918,2.191,1.192,-0.811
600.076,91.996,-0.559,-0.930,3.179,2.166,0.286
600.088,85.766,-0.110,-0.813,4.064,3.041,1.327
600.100,73.208,0.360,-0.641,4.696,3.666,2.250
600.112,60.291,-0.127,-0.466,5.167,4.151,3.029
600.123,44.293,-1.828,-0.500,5.339,4.359,3.622
600.135,25.041,-3.367,-0.906,5.272,4.319,4.008
600.147,9.291,-2.821,-1.332,5.055,4.087,4.159
600.159,-5.760,-1.080,-1.537,4.696,3.695,4.137
600.169,-18.108,0.368,-1.379,4.309,3.274,4.001
600.181,-32.587,0.090,-1.259,3.632,2.602,3.669
600.193,-43.445,-0.004,-1.064,2.863,1.838,3.181
600.204,-54.316,0.344,-0.887,2.040,1.009,2.591
600.216,-62.633,0.786,-0.667,1.120,0.078,1.869
600.228,-68.799,1.153,-0.398,0.195,-0.860,1.083
600.240,-69.775,1.172,-0.141,-0.660,-1.717,0.257
600.252,-71.268,1.574,0.071,-1.481,-2.544,-0.568
600.264,-71.520,2.180,0.257,-2.340,-3.408,-1.418
600.276,-62.993,2.953,0.579,-2.949,-4.030,-2.219
600.288,-53.058,2.372,0.945,-3.413,-4.470,-2.891
600.300,-41.221,1.837,1.178,-3.660,-4.706,-3.430
600.311,-27.385,1.936,1.282,-3.715,-4.758,-3.814
600.323,-13.695,2.154,1.355,-3.618,-4.665,-4.037
600.335,0.604,2.927,1.528,-3.324,-4.384,-4.087
600.347,19.025,3.828,1.841,-2.740,-3.802,-3.938
600.359,34.302,3.533,2.125,-2.048,-3.092,-3.586
600.371,47.913,3.241,2.295,-1.235,-2.263,-3.072
600.383,59.921,2.197,2.357,-0.304,-1.300,-2.401
600.394,66.355,0.446,2.201,0.587,-0.371,-1.635
600.406,72.701,-0.651,1.825,1.537,0.599,-0.810
600.418,78.654,-0.889,1.428,2.573,1.640,0.089
600.430,77.484,-1.104,1.102,3.411,2.486,0.982
600.442,71.263,-1.389,0.791,4.137,3.213,1.853
600.454,63.341,-1.828,0.377,4.745,3.823,2.632
600.466,54.857,-2.045,-0.037,5.229,4.308,3.312
600.476,44.671,-1.964,-0.300,5.437,4.512,3.779
600.488,32.220,-1.403,-0.592,5.554,4.614,4.193
600.499,19.431,-1.084,-0.764,5.530,4.587,4.465
600.511,9.137,-1.163,-0.829,5.412,4.469,4.603
600.523,-5.997,-0.624,-0.802,5.017,4.066,4.576
600.535,-24.021,-0.752,-0.782,4.404,3.456,4.374
600.547,-44.597,-0.246,-0.790,3.498,2.533,3.930
600.557,-56.661,-2.458,-0.863,2.625,1.707,3.397
600.567,-65.161,-2.476,-1.019,1.751,0.851,2.750
600.577,-68.445,-2.180,-1.140,0.960,0.066,2.050
600.589,-73.337,-1.947,-1.227,-0.012,-0.910,1.182
600.601,-76.352,-1.773,-1.260,-0.991,-1.883,0.277
600.613,-77.371,-3.301,-1.413,-1.949,-2.796,-0.633
600.625,-69.328,-3.919,-1.682,-2.648,-3.469,-1.510
600.637,-56.913,-3.209,-1.914,-3.102,-3.930,-2.261
600.649,-46.060,-2.599,-2.041,-3.427,-4.265,-2.865
600.661,-33.282,-2.397,-2.113,-3.582,-4.420,-3.332
600.673,-16.893,-2.207,-2.122,-3.486,-4.326,-3.627
600.684,2.674,-2.362,-2.093,-3.093,-3.929,-3.697
600.696,16.618,-1.834,-2.003,-2.620,-3.459,-3.564
600.708,32.420,-1.828,-1.874,-1.940,-2.774,-3.256
600.720,45.474,-3.649,-1.925,-1.166,-1.984,-2.781
600.732,55.867,-3.516,-2.088,-0.297,-1.130,-2.173
600.744,66.118,-4.538,-2.256,0.654,-0.171,-1.453
600.756,72.676,-6.041,-2.648,1.629,0.809,-0.634
600.768,77.898,-5.699,-3.127,2.625,1.797,0.234
600.780,79.430,-5.268,-3.465,3.576,2.738,1.142
600.792,77.924,-3.917,-3.554,4.478,3.627,2.064
600.804,70.138,-3.459,-3.464,5.136,4.280,2.916
600.815,58.519,-2.947,-3.361,5.583,4.719,3.641
600.827,48.674,-2.338,-3.270,5.952,5.074,4.241
600.839,34.492,-2.437,-3.210,6.062,5.183,4.693
600.851,14.345,-2.242,-3.151,5.858,4.961,4.942
600.863,-0.192,-2.379,-3.082,5.580,4.673,4.986
600.875,-16.283,-3.228,-3.087,5.070,4.184,4.855
600.886,-34.180,-3.199,-3.114,4.280,3.396,4.503
600.898,-44.239,-3.022,-3.093,3.525,2.634,3.992
600.910,-55.802,-2.076,-2.963,2.647,1.733,3.365
600.922,-67.797,-1.062,-2.704,1.619,0.678,2.593
600.934,-75.926,-0.715,-2.453,0.550,-0.402,1.713
600.946,-80.608,0.330,-2.177,-0.476,-1.448,0.773
600.958,-78.718,1.930,-1.748,-1.375,-2.369,-0.181
600.970,-74.901,1.856,-1.256,-2.213,-3.199,-1.100
600.981,-67.802,1.649,-0.838,-2.876,-3.857,-1.931
600.993,-54.593,1.479,-0.444,-3.272,-4.240,-2.636
601.005,-37.700,1.110,-0.236,-3.446,-4.395,-3.178
601.017,-21.949,0.802,-0.085,-3.410,-4.345,-3.510
601.029,-6.141,0.128,0.018,-3.178,-4.099,-3.647
601.039,7.128,1.329,0.103,-2.801,-3.750,-3.625
601.051,25.456,1.793,0.437,-2.140,-3.097,-3.402
601.063,39.814,1.533,0.705,-1.395,-2.348,-2.989
601.075,51.576,-0.475,0.667,-0.585,-1.497,-2.428
601.087,63.914,-1.189,0.285,0.411,-0.492,-1.730
601.099,69.765,0.089,0.008,1.387,0.465,-0.923
601.110,73.093,0.796,-0.053,2.293,1.379,-0.075
601.122,75.487,0.102,-0.017,3.195,2.297,0.800
601.134,72.422,0.163,0.010,3.992,3.105,1.673
601.146,64.764,0.225,0.065,4.606,3.725,2.471
601.158,58.737,-0.060,0.055,5.185,4.313,3.192
601.170,52.204,0.048,0.007,5.680,4.809,3.845
601.182,38.441,-0.272,-0.037,5.854,4.991,4.356
601.194,25.030,-0.754,-0.181,5.892,5.030,4.705
601.205,8.212,-0.542,-0.315,5.710,4.839,4.885
601.217,-7.241,-1.323,-0.526,5.313,4.451,4.853
601.228,-20.428,-2.484,-0.755,4.737,3.913,4.665
601.239,-32.593,-3.392,-1.037,4.074,3.272,4.347
601.250,-43.529,-2.613,-1.232,3.306,2.489,3.884
601.261,-53.875,-1.753,-1.320,2.441,1.609,3.303
601.272,-58.689,-1.495,-1.341,1.650,0.816,2.653
601.283,-61.076,-1.489,-1.328,0.909,0.077,1.965
601.294,-59.990,-1.012,-1.256,0.266,-0.577,1.267
601.306,-53.691,-1.526,-1.199,-0.187,-1.028,0.630
601.317,-40.466,-2.674,-1.235,-0.335,-1.161,0.106
601.328,-22.087,-3.112,-1.353,-0.155,-0.986,-0.239
601.339,3.430,-2.622,-1.476,0.497,-0.357,-0.332
601.351,33.908,-3.361,-1.685,1.545,0.707,-0.111
601.362,66.747,-3.097,-1.906,3.052,2.207,0.468
601.373,100.757,-3.226,-2.090,4.993,4.128,1.427
601.384,134.291,-3.871,-2.292,7.232,6.378,2.746
601.395,163.690,-3.260,-2.442,9.708,8.841,4.411
601.407,187.047,-2.275,-2.499,12.324,11.439,6.371
601.418,204.918,-1.212,-2.417,15.034,14.134,8.586
601.429,214.292,-0.671,-2.255,17.605,16.693,10.909
601.440,216.652,-0.436,-2.056,20.013,19.099,13.273
601.452,210.795,-0.521,-1.861,22.177,21.267,15.620
601.463,195.756,-0.811,-1.719,23.950,23.048,17.824
601.474,176.311,-1.428,-1.656,25.415,24.526,19.829
601.485,149.393,-1.815,-1.658,26.390,25.512,21.567
601.496,117.275,-1.397,-1.643,26.857,25.971,22.945
601.508,84.896,-1.239,-1.604,26.933,26.051,23.955
601.519,51.542,-1.956,-1.639,26.630,25.767,24.606
601.530,13.924,-2.008,-1.694,25.851,24.992,24.869
601.541,-18.763,-0.542,-1.626,24.789,23.908,24.719
601.553,-44.614,0.576,-1.443,23.615,22.716,24.259
601.564,-66.020,1.470,-1.152,22.274,21.376,23.536
601.575,-80.807,1.199,-0.902,20.909,20.027,22.614
601.586,-91.835,0.360,-0.719,19.546,18.686,21.565
601.597,-97.907,0.449,-0.566,18.235,17.376,20.422
601.609,-98.628,1.532,-0.366,17.075,16.200,19.255
601.620,-97.211,2.198,-0.100,15.964,15.073,18.099
601.631,-93.216,2.569,0.188,14.965,14.060,16.981
601.642,-85.832,3.456,0.514,14.134,13.217,15.931
601.653,-78.551,4.598,0.914,13.399,12.456,14.975
601.665,-68.275,5.503,1.413,12.861,11.884,14.123
601.676,-55.409,5.215,1.848,12.500,11.533,13.408
601.687,-42.047,5.240,2.212,12.299,11.332,12.843
601.698,-24.497,5.042,2.511,12.374,11.421,12.455
601.709,-8.322,4.084,2.706,12.614,11.686,12.254
601.721,8.283,3.548,2.816,13.040,12.126,12.231
601.732,24.397,3.973,2.935,13.646,12.731,12.392
601.743,38.552,4.223,3.122,14.378,13.463,12.728
