R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000001,0.000300,50,250,1,250,1,50,500,0,0
sysTime,GPT1X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R
236.366,71.541,-6.935,-7.866,18.225,18.222,15.993
236.378,56.634,-6.292,-7.667,18.431,18.433,16.660
236.390,40.087,-5.256,-7.373,18.377,18.389,17.135
236.402,22.841,-4.658,-7.085,18.162,18.155,17.418
236.414,6.694,-4.263,-6.802,17.793,17.763,17.502
236.425,-8.473,-3.847,-6.467,17.240,17.197,17.398
236.437,-23.001,-3.961,-6.217,16.572,16.515,17.132
236.449,-32.516,-3.701,-5.894,15.851,15.792,16.716
236.461,-39.488,-3.671,-5.631,15.145,15.085,16.212
236.473,-41.538,-3.334,-5.324,14.546,14.467,15.660
236.485,-43.352,-2.589,-5.011,13.947,13.840,15.086
236.497,-41.496,-2.659,-4.698,13.479,13.372,14.537
236.509,-37.461,-2.882,-4.419,13.082,12.973,14.015
236.520,-31.273,-3.986,-4.364,12.853,12.755,13.572
236.532,-24.354,-4.381,-4.379,12.671,12.571,13.188
236.544,-16.209,-4.002,-4.358,12.608,12.499,12.889
236.556,-5.895,-3.367,-4.256,12.757,12.633,12.715
236.568,0.665,-3.053,-4.111,12.886,12.749,12.636
236.579,7.822,-2.865,-3.986,13.131,12.989,12.648
236.591,14.999,-2.248,-3.874,13.423,13.265,12.731
236.603,21.758,-1.512,-3.688,13.770,13.601,12.894
236.615,25.107,-0.928,-3.375,14.129,13.948,13.132
236.627,27.901,-0.897,-3.061,14.506,14.325,13.408
236.639,29.029,-0.709,-2.823,14.815,14.631,13.695
236.651,28.864,-0.629,-2.627,15.068,14.885,13.981
236.662,26.100,0.015,-2.372,15.273,15.066,14.253
236.674,24.085,0.646,-2.012,15.434,15.219,14.492
236.686,20.949,0.201,-1.640,15.536,15.320,14.702
236.698,14.407,0.178,-1.365,15.500,15.281,14.857
236.710,7.635,-0.600,-1.222,15.393,15.189,14.939
236.722,1.053,-1.268,-1.165,15.202,15.005,14.929
236.733,-6.899,-1.563,-1.195,14.878,14.687,14.827
236.745,-15.315,-1.185,-1.214,14.442,14.242,14.629
236.757,-20.296,-0.844,-1.099,13.989,13.788,14.344
236.769,-28.064,-0.332,-0.934,13.435,13.217,13.997
236.781,-35.115,-0.216,-0.798,12.841,12.620,13.582
236.792,-38.832,0.098,-0.652,12.262,12.028,13.102
236.804,-40.464,0.585,-0.528,11.704,11.455,12.590
236.816,-41.691,1.616,-0.352,11.153,10.884,12.063
236.827,-38.723,2.927,-0.031,10.713,10.423,11.541
236.840,-31.865,2.879,0.399,10.455,10.171,11.088
236.851,-24.141,2.140,0.702,10.332,10.054,10.735
236.863,-16.098,1.252,0.802,10.306,10.047,10.483
236.874,-3.345,0.873,0.761,10.555,10.302,10.352
236.886,9.284,0.392,0.664,10.956,10.706,10.372
236.898,21.004,0.652,0.574,11.455,11.188,10.520
236.909,33.622,0.815,0.568,12.117,11.846,10.816
236.921,43.735,1.657,0.667,12.838,12.552,11.241
236.933,54.092,1.658,0.802,13.672,13.387,11.788
236.945,62.466,1.908,0.941,14.559,14.277,12.442
236.956,67.426,2.062,1.073,15.457,15.173,13.188
236.968,69.037,2.424,1.212,16.261,15.960,13.951
236.980,64.871,2.626,1.354,16.911,16.607,14.706
236.992,60.575,2.094,1.446,17.469,17.181,15.403
237.003,51.497,1.337,1.462,17.776,17.515,15.993
237.015,37.726,1.480,1.420,17.816,17.550,16.443
237.027,19.639,1.815,1.414,17.512,17.254,16.704
237.039,2.299,1.604,1.454,17.059,16.807,16.763
237.051,-15.395,1.507,1.530,16.388,16.150,16.619
237.063,-30.038,0.734,1.480,15.596,15.374,16.277
237.074,-45.085,0.823,1.367,14.648,14.423,15.763
237.086,-55.880,0.535,1.269,13.669,13.447,15.099
237.098,-62.261,0.482,1.191,12.694,12.481,14.332
237.110,-64.883,0.985,1.169,11.832,11.618,13.546
237.121,-61.612,1.043,1.174,11.174,10.963,12.794
237.132,-52.727,0.847,1.173,10.758,10.539,12.117
237.143,-40.367,1.769,1.215,10.595,10.345,11.566
237.155,-23.606,2.544,1.320,10.720,10.440,11.190
237.166,-2.425,2.572,1.456,11.135,10.855,11.009
237.178,22.006,2.138,1.560,11.920,11.651,11.102
237.190,47.584,1.951,1.649,13.088,12.824,11.506
237.202,69.315,1.352,1.671,14.422,14.165,12.190
237.214,84.044,0.546,1.530,15.716,15.516,13.085
237.226,90.330,0.500,1.323,16.853,16.688,14.061
237.238,83.385,0.668,1.183,17.583,17.442,15.024
237.249,64.514,1.065,1.093,17.867,17.715,15.816
237.260,30.215,1.023,1.081,17.380,17.230,16.270
237.271,-11.566,2.360,1.225,16.329,16.157,16.287
237.281,-59.170,2.231,1.372,14.634,14.462,15.829
237.293,-120.980,3.394,1.529,11.998,11.813,14.655
237.305,-177.423,3.971,1.956,8.760,8.577,12.779
237.317,-218.589,4.144,2.311,5.342,5.155,10.340
237.327,-241.404,4.236,2.529,2.308,2.124,7.892
237.338,-247.957,4.673,2.782,-0.471,-0.659,5.300
237.348,-243.279,5.193,3.029,-3.025,-3.209,2.635
237.360,-226.314,5.543,3.316,-5.212,-5.401,-0.048
237.372,-199.373,5.227,3.521,-6.873,-7.052,-2.516
237.384,-164.484,4.990,3.687,-7.953,-8.126,-4.618
237.395,-124.466,4.500,3.836,-8.458,-8.609,-6.270
237.407,-81.183,4.539,3.908,-8.280,-8.432,-7.401
237.419,-39.073,4.608,3.975,-7.662,-7.821,-8.032
237.431,-1.438,4.970,4.061,-6.725,-6.888,-8.197
237.443,29.532,4.614,4.221,-5.563,-5.721,-7.956
237.454,49.200,5.313,4.386,-4.444,-4.603,-7.424
237.466,57.702,4.743,4.497,-3.531,-3.663,-6.738
237.478,56.704,3.895,4.423,-2.822,-2.948,-6.012
237.490,45.785,2.875,4.279,-2.546,-2.654,-5.386
237.502,28.029,2.080,4.082,-2.631,-2.719,-4.935
237.513,-0.444,1.150,3.768,-3.329,-3.384,-4.777
237.525,-31.323,0.698,3.475,-4.433,-4.471,-4.965
237.537,-67.944,0.537,3.118,-6.102,-6.136,-5.562
237.549,-104.801,0.614,2.766,-8.232,-8.261,-6.603
237.560,-139.521,0.928,2.509,-10.717,-10.743,-8.052
237.572,-170.042,1.553,2.338,-13.476,-13.503,-9.905
237.584,-191.130,1.948,2.267,-16.205,-16.236,-12.021
237.596,-202.385,2.013,2.204,-18.831,-18.871,-14.324
237.608,-201.852,1.631,2.101,-21.164,-21.202,-16.683
237.620,-192.074,1.340,1.993,-23.152,-23.184,-18.954
237.632,-172.808,1.429,1.932,-24.675,-24.707,-21.037
237.644,-143.732,1.325,1.864,-25.570,-25.595,-22.798
237.655,-108.944,0.727,1.757,-25.928,-25.943,-24.176
237.667,-70.253,1.069,1.686,-25.730,-25.748,-25.113
237.679,-29.115,1.612,1.653,-24.948,-24.980,-25.569
237.691,9.737,1.343,1.618,-23.745,-23.769,-25.548
237.703,43.052,1.322,1.592,-22.334,-22.354,-25.113
237.715,68.820,1.840,1.586,-20.772,-20.799,-24.325
237.727,85.533,2.455,1.623,-19.247,-19.285,-23.299
237.738,95.359,2.681,1.646,-17.770,-17.815,-22.123
237.750,93.633,3.654,1.802,-16.575,-16.651,-20.910
237.762,84.348,3.339,2.017,-15.774,-15.839,-19.789
237.774,67.748,2.832,2.179,-15.327,-15.375,-18.821
237.786,47.406,2.315,2.217,-15.221,-15.253,-18.090
237.798,23.193,2.292,2.233,-15.480,-15.512,-17.623
237.810,-4.658,2.850,2.246,-16.212,-16.253,-17.483
237.822,-34.075,3.877,2.310,-17.231,-17.299,-17.660
237.833,-59.697,4.484,2.522,-18.513,-18.592,-18.169
237.845,-81.095,4.294,2.748,-19.956,-20.024,-18.954
237.857,-97.350,3.921,2.909,-21.431,-21.485,-19.945
237.869,-106.888,3.678,3.046,-22.888,-22.932,-21.093
237.881,-110.519,3.932,3.097,-24.194,-24.234,-22.300
237.893,-106.222,4.069,3.119,-25.274,-25.297,-23.491
237.905,-93.130,4.128,3.214,-25.967,-25.998,-24.564
237.916,-72.155,3.541,3.327,-26.241,-26.250,-25.429
237.928,-46.042,2.482,3.327,-26.053,-26.046,-26.016
237.940,-12.580,2.311,3.255,-25.272,-25.255,-26.226
237.952,21.859,2.002,3.129,-24.099,-24.072,-26.047
237.964,56.384,1.673,2.956,-22.496,-22.456,-25.452
237.976,89.088,1.350,2.752,-20.522,-20.478,-24.454
237.987,114.622,0.944,2.512,-18.450,-18.402,-23.128
237.999,135.615,0.737,2.218,-16.272,-16.220,-21.547
238.011,145.223,1.517,2.035,-14.239,-14.207,-19.798
238.023,147.596,2.634,2.026,-12.380,-12.372,-18.018
238.035,142.862,2.009,2.183,-10.772,-10.718,-16.200
238.047,129.838,2.365,2.230,-9.458,-9.406,-14.512
238.058,111.777,1.618,2.213,-8.585,-8.516,-13.055
238.070,87.685,1.410,2.051,-8.062,-8.002,-11.836
238.082,63.129,1.608,1.993,-7.881,-7.822,-10.919
238.094,35.611,1.792,1.911,-8.087,-8.034,-10.313
238.106,13.098,2.103,1.936,-8.490,-8.444,-10.012
238.118,-7.457,1.515,1.937,-9.078,-9.016,-9.962
238.130,-21.575,1.263,1.993,-9.677,-9.601,-10.111
238.141,-32.496,1.459,2.035,-10.274,-10.208,-10.395
238.153,-36.362,0.167,1.839,-10.780,-10.680,-10.760
238.165,-37.322,0.434,1.567,-11.250,-11.155,-11.175
238.177,-31.248,0.442,1.351,-11.436,-11.344,-11.537
238.189,-20.704,0.557,1.277,-11.374,-11.291,-11.788
238.201,-6.926,0.555,1.167,-11.055,-10.964,-11.887
238.213,10.646,0.000,1.051,-10.474,-10.373,-11.809
238.224,28.184,-0.042,0.938,-9.755,-9.655,-11.548
238.235,49.500,-0.021,0.788,-8.657,-8.546,-11.049
238.246,68.589,-0.064,0.608,-7.388,-7.265,-10.322
238.257,86.798,-0.186,0.510,-5.969,-5.837,-9.399
238.269,104.163,-0.329,0.430,-4.346,-4.211,-8.255
238.280,120.232,-0.249,0.276,-2.497,-2.373,-6.891
238.292,130.868,0.602,0.280,-0.764,-0.659,-5.448
238.303,136.421,0.782,0.351,0.849,0.949,-3.965
238.314,137.558,0.721,0.343,2.420,2.516,-2.433
238.325,130.660,0.023,0.294,3.706,3.808,-0.954
238.336,122.582,-0.894,0.230,4.855,4.981,0.440
238.347,108.062,-1.725,0.027,5.724,5.874,1.721
238.358,89.463,-2.774,-0.204,6.232,6.381,2.780
238.369,65.930,-2.697,-0.468,6.404,6.541,3.637
238.380,41.352,-2.558,-0.739,6.291,6.422,4.198
238.391,15.360,-2.359,-0.941,5.879,6.002,4.457
238.401,-7.754,-2.874,-1.204,5.294,5.419,4.467
238.412,-28.902,-3.901,-1.493,4.528,4.679,4.246
238.422,-44.863,-4.149,-1.745,3.696,3.848,3.829
238.432,-56.374,-1.878,-1.839,2.885,2.994,3.279
238.442,-64.577,-0.517,-1.731,2.016,2.104,2.631
238.452,-70.977,0.290,-1.547,1.172,1.234,1.925
238.463,-71.586,-0.838,-1.446,0.419,0.500,1.191
238.474,-71.115,-1.071,-1.451,-0.323,-0.242,0.418
238.485,-66.380,-1.511,-1.497,-0.994,-0.908,-0.370
238.497,-59.324,-1.378,-1.501,-1.547,-1.463,-1.098
238.508,-49.005,-1.158,-1.503,-1.830,-1.747,-1.713
238.520,-36.582,-0.653,-1.426,-1.931,-1.858,-2.187
238.531,-22.541,-0.390,-1.280,-1.873,-1.804,-2.513
238.543,-6.277,-0.125,-1.184,-1.532,-1.479,-2.654
238.555,10.612,0.199,-1.043,-1.016,-0.973,-2.609
238.566,30.560,0.056,-0.855,-0.194,-0.151,-2.344
238.578,50.469,0.246,-0.732,0.872,0.910,-1.847
238.589,71.085,0.395,-0.602,2.208,2.245,-1.107
238.601,90.890,0.302,-0.479,3.707,3.752,-0.150
238.612,111.556,0.160,-0.382,5.444,5.497,1.031
238.624,130.011,0.347,-0.299,7.361,7.409,2.432
238.635,145.491,0.316,-0.196,9.412,9.462,4.035
238.646,156.885,0.210,-0.074,11.381,11.433,5.718
238.658,164.294,-0.169,-0.018,13.342,13.398,7.503
238.669,167.061,-0.544,-0.049,15.266,15.329,9.341
238.680,168.057,-1.322,-0.089,17.109,17.181,11.180
238.691,164.982,-1.601,-0.160,18.836,18.904,13.012
238.703,156.036,-1.520,-0.280,20.356,20.422,14.774
238.714,143.518,-1.493,-0.425,21.598,21.662,16.384
238.725,125.324,-1.074,-0.542,22.496,22.549,17.809
238.736,108.776,-1.223,-0.706,23.261,23.317,19.043
238.748,86.684,-2.382,-0.926,23.624,23.689,20.062
238.759,64.586,-2.359,-1.097,23.759,23.822,20.819
238.770,41.692,-2.249,-1.259,23.613,23.670,21.312
238.781,19.988,-1.960,-1.324,23.251,23.300,21.560
238.792,0.085,-1.304,-1.312,22.690,22.728,21.574
238.804,-17.128,-0.660,-1.297,22.014,22.028,21.381
238.815,-32.308,0.024,-1.208,21.238,21.218,21.010
238.826,-40.630,0.296,-1.051,20.519,20.489,20.522
238.837,-43.527,0.290,-0.885,19.866,19.841,19.974
238.848,-42.853,0.281,-0.738,19.312,19.295,19.418
238.860,-38.191,0.579,-0.611,18.936,18.915,18.899
238.871,-31.206,1.352,-0.449,18.709,18.663,18.457
238.882,-20.976,2.099,-0.243,18.684,18.610,18.114
238.893,-9.026,2.101,-0.031,18.814,18.719,17.901
238.904,1.926,1.705,0.145,19.063,18.960,17.822
238.915,15.280,1.408,0.280,19.475,19.374,17.871
238.926,27.186,1.590,0.401,19.991,19.888,18.059
238.938,41.250,2.399,0.572,20.701,20.582,18.393
238.949,52.693,3.370,0.811,21.481,21.341,18.867
238.960,61.020,3.972,1.106,22.295,22.139,19.455
238.971,69.937,4.612,1.481,23.228,23.055,20.142
238.983,76.903,4.355,1.794,24.170,24.004,20.920
238.994,80.101,3.892,2.009,25.084,24.918,21.744
239.005,78.251,3.358,2.137,25.855,25.688,22.567
239.016,74.083,2.678,2.214,26.490,26.331,23.348
239.028,69.169,2.066,2.213,27.036,26.888,24.064
239.039,60.714,1.272,2.138,27.420,27.292,24.704
239.050,49.574,0.964,2.035,27.631,27.518,25.233
239.061,33.912,1.556,2.004,27.541,27.436,25.601
239.072,19.575,3.330,2.133,27.325,27.199,25.803
239.084,4.045,3.655,2.364,26.887,26.782,25.840
239.095,-12.716,3.519,2.525,26.276,26.183,25.706
239.106,-28.058,2.874,2.625,25.497,25.424,25.381
239.117,-42.186,1.823,2.632,24.591,24.533,24.889
239.129,-55.664,0.870,2.508,23.597,23.541,24.259
239.140,-65.495,0.548,2.306,22.578,22.519,23.498
239.151,-73.084,0.816,2.115,21.512,21.448,22.637
239.162,-78.902,1.374,1.997,20.417,20.350,21.704
239.173,-78.392,1.521,1.941,19.476,19.407,20.750
239.184,-73.514,0.990,1.881,18.684,18.625,19.836
239.196,-66.694,0.419,1.786,18.034,17.980,18.995
239.207,-58.358,0.647,1.691,17.541,17.461,18.241
239.218,-48.266,1.018,1.606,17.188,17.092,17.585
239.229,-38.196,1.229,1.550,16.940,16.847,17.054
239.240,-30.377,0.699,1.476,16.726,16.650,16.621
239.252,-19.322,-0.147,1.358,16.721,16.659,16.299
239.263,-13.365,-0.823,1.181,16.675,16.624,16.067
239.275,-8.862,-0.496,0.966,16.648,16.589,15.886
239.286,-6.651,-0.562,0.778,16.569,16.511,15.739
239.298,-8.242,-0.582,0.630,16.365,16.307,15.588
239.310,-14.545,-0.754,0.506,16.003,15.948,15.399
239.321,-23.904,-1.313,0.339,15.452,15.404,15.115
239.333,-35.000,-1.919,0.086,14.757,14.722,14.718
239.344,-50.984,-2.136,-0.148,13.722,13.691,14.151
239.356,-68.393,-1.902,-0.361,12.423,12.389,13.371
239.368,-89.678,-0.914,-0.493,10.864,10.809,12.382
239.379,-111.998,-0.559,-0.473,8.959,8.896,11.127
239.391,-134.759,0.808,-0.345,6.865,6.770,9.664
239.402,-156.971,1.636,-0.156,4.618,4.505,8.002
239.413,-174.573,1.872,0.033,2.250,2.143,6.121
239.424,-189.271,1.672,0.192,-0.233,-0.320,4.055
239.435,-196.522,0.483,0.289,-2.437,-2.498,2.034
239.446,-198.424,0.581,0.379,-4.769,-4.836,-0.267
239.457,-191.910,-0.782,0.307,-6.760,-6.806,-2.445
239.469,-178.529,-0.455,0.222,-8.462,-8.519,-4.584
239.481,-156.534,0.142,0.170,-9.753,-9.828,-6.537
239.493,-129.912,0.290,0.153,-10.598,-10.683,-8.186
239.505,-100.188,0.230,0.196,-11.024,-11.110,-9.494
239.516,-66.614,0.902,0.274,-10.881,-10.989,-10.399
239.528,-35.627,1.637,0.413,-10.478,-10.602,-10.929
239.540,-7.395,2.076,0.589,-9.833,-9.970,-11.116
239.552,14.826,2.342,0.763,-9.083,-9.220,-11.013
239.564,33.293,2.325,0.964,-8.183,-8.316,-10.661
239.575,39.870,1.979,1.129,-7.477,-7.604,-10.164
239.587,39.416,2.024,1.229,-6.987,-7.114,-9.655
239.599,33.553,1.947,1.279,-6.709,-6.819,-9.190
239.611,20.552,2.480,1.321,-6.759,-6.870,-8.850
239.623,1.732,3.902,1.572,-7.098,-7.234,-8.682
239.635,-21.324,5.004,2.004,-7.927,-8.055,-8.784
239.646,-46.820,5.454,2.436,-9.024,-9.136,-9.139
239.658,-72.804,5.246,2.809,-10.430,-10.529,-9.805
239.669,-100.711,4.354,3.036,-12.256,-12.335,-10.801
239.681,-129.648,3.533,3.051,-14.473,-14.520,-12.134
239.693,-151.054,3.407,2.989,-16.636,-16.678,-13.705
239.705,-167.509,3.875,2.985,-18.953,-19.004,-15.544
239.716,-176.640,4.195,3.072,-21.214,-21.279,-17.534
239.728,-176.507,4.617,3.232,-23.233,-23.300,-19.556
239.740,-167.789,4.204,3.419,-24.886,-24.939,-21.494
239.752,-151.468,3.499,3.495,-26.194,-26.232,-23.277
239.764,-128.179,3.549,3.484,-27.037,-27.078,-24.820
239.776,-96.045,3.158,3.470,-27.325,-27.354,-26.028
239.788,-61.353,2.878,3.400,-27.080,-27.107,-26.822
239.799,-25.610,2.788,3.356,-26.396,-26.416,-27.192
239.811,8.408,3.471,3.307,-25.305,-25.351,-27.156
239.823,39.539,3.136,3.266,-23.989,-24.030,-26.740
239.835,65.366,2.844,3.233,-22.457,-22.485,-25.978
239.847,83.083,2.354,3.181,-20.938,-20.952,-24.974
239.858,92.642,1.799,3.086,-19.577,-19.582,-23.858
239.870,95.058,1.454,2.957,-18.359,-18.354,-22.699
239.881,88.959,1.764,2.853,-17.424,-17.406,-21.565
239.893,75.348,1.602,2.761,-16.810,-16.779,-20.527
239.905,53.875,0.964,2.549,-16.642,-16.595,-19.701
239.917,30.123,0.899,2.243,-16.786,-16.733,-19.143
239.929,5.503,0.805,2.057,-17.254,-17.205,-18.880
239.941,-22.913,0.721,1.894,-18.165,-18.118,-18.948
239.952,-50.423,0.557,1.720,-19.354,-19.300,-19.331
239.964,-71.841,0.367,1.568,-20.673,-20.614,-20.007
239.976,-92.434,0.638,1.411,-22.176,-22.116,-20.919
239.988,-106.490,0.435,1.286,-23.698,-23.633,-22.034
240.000,-114.618,0.536,1.165,-25.124,-25.055,-23.247
240.011,-113.095,0.354,0.994,-26.342,-26.265,-24.496
240.023,-103.896,-0.006,0.809,-27.261,-27.183,-25.673
240.035,-83.405,0.764,0.745,-27.698,-27.640,-26.686
240.046,-55.461,1.995,0.878,-27.552,-27.533,-27.376
240.058,-22.684,2.416,1.041,-26.898,-26.893,-27.690
240.070,12.843,1.819,1.166,-25.784,-25.764,-27.605
240.081,46.565,2.040,1.260,-24.330,-24.315,-27.124
240.093,79.467,2.710,1.340,-22.530,-22.528,-26.266
240.104,105.605,3.667,1.524,-20.593,-20.606,-25.072
240.116,125.685,4.785,1.829,-18.630,-18.663,-23.659
240.127,140.358,4.668,2.162,-16.557,-16.587,-21.993
240.139,147.917,4.346,2.433,-14.634,-14.653,-20.257
240.150,149.689,3.754,2.595,-12.803,-12.811,-18.470
240.161,149.532,3.113,2.624,-11.043,-11.043,-16.699
240.172,145.642,1.863,2.550,-9.510,-9.481,-14.989
240.184,140.758,0.488,2.351,-8.047,-7.985,-13.338
240.194,133.212,-0.529,2.059,-6.811,-6.724,-11.845
240.205,125.403,0.134,1.791,-5.633,-5.564,-10.456
240.215,116.357,0.688,1.587,-4.566,-4.521,-9.161
240.226,109.402,-0.890,1.324,-3.567,-3.491,-7.946
240.236,103.315,-3.357,0.871,-2.635,-2.500,-6.807
240.247,94.608,-4.957,0.231,-1.847,-1.674,-5.761
240.257,85.843,-5.324,-0.374,-1.164,-0.978,-4.814
240.268,72.702,-4.557,-0.844,-0.679,-0.496,-3.972
240.278,65.044,-3.730,-1.173,-0.180,-0.015,-3.258
240.289,56.632,-3.079,-1.395,0.223,0.371,-2.630
240.299,48.728,-2.495,-1.541,0.542,0.677,-2.091
240.310,41.198,-1.955,-1.624,0.800,0.917,-1.626
240.320,34.508,-1.881,-1.683,0.978,1.092,-1.245
240.331,28.276,-2.473,-1.756,1.129,1.247,-0.916
240.341,23.484,-4.493,-1.945,1.228,1.377,-0.654
240.353,14.261,-5.607,-2.329,1.177,1.341,-0.453
240.364,7.113,-6.503,-2.779,1.114,1.285,-0.339
240.375,-0.224,-6.947,-3.232,0.932,1.104,-0.318
240.386,-5.836,-7.628,-3.707,0.684,0.864,-0.386
240.398,-11.789,-7.698,-4.142,0.376,0.544,-0.520
240.410,-19.015,-7.093,-4.487,-0.014,0.138,-0.721
240.422,-23.897,-7.210,-4.720,-0.459,-0.312,-1.004
240.434,-28.112,-6.840,-4.929,-0.905,-0.787,-1.337
240.445,-29.851,-7.014,-5.149,-1.313,-1.196,-1.695
240.457,-30.684,-7.075,-5.339,-1.750,-1.637,-2.082
240.469,-29.131,-7.040,-5.458,-2.068,-1.974,-2.453
240.481,-26.530,-6.737,-5.537,-2.272,-2.199,-2.782
240.493,-22.542,-6.595,-5.640,-2.421,-2.362,-3.076
240.504,-16.129,-6.313,-5.707,-2.462,-2.419,-3.310
240.516,-10.167,-6.096,-5.725,-2.404,-2.374,-3.458
240.528,-1.118,-5.407,-5.685,-2.162,-2.150,-3.512
240.540,6.531,-4.940,-5.649,-1.868,-1.874,-3.471
240.552,15.605,-4.457,-5.538,-1.471,-1.493,-3.338
240.564,24.959,-3.252,-5.304,-0.931,-0.979,-3.090
240.576,34.741,-2.388,-4.984,-0.275,-0.340,-2.727
240.587,42.637,-1.461,-4.604,0.408,0.323,-2.266
240.598,49.744,0.016,-4.146,1.137,1.018,-1.743
240.609,54.193,1.441,-3.594,1.871,1.724,-1.149
240.621,53.743,2.342,-2.917,2.468,2.314,-0.523
240.632,54.039,2.347,-2.276,3.061,2.909,0.088
240.643,50.100,1.609,-1.774,3.505,3.368,0.670
240.654,42.859,0.819,-1.438,3.812,3.692,1.193
240.666,30.651,0.586,-1.215,3.872,3.758,1.599
240.677,21.128,0.904,-0.981,3.892,3.769,1.884
240.688,7.938,1.500,-0.739,3.674,3.539,2.033
240.699,-4.434,1.550,-0.553,3.332,3.198,2.046
240.711,-18.036,1.023,-0.384,2.757,2.632,1.892
240.723,-29.459,0.612,-0.213,2.091,1.983,1.593
240.735,-40.484,-0.050,-0.133,1.341,1.247,1.169
240.747,-46.469,-1.273,-0.178,0.645,0.570,0.646
240.759,-51.015,-1.207,-0.302,-0.072,-0.147,0.062
240.771,-49.863,-1.348,-0.471,-0.647,-0.732,-0.542
240.782,-42.849,-0.934,-0.536,-0.995,-1.086,-1.089
240.794,-30.758,-0.734,-0.539,-1.070,-1.158,-1.511
240.806,-12.832,0.204,-0.491,-0.769,-0.884,-1.746
240.818,7.729,1.118,-0.334,-0.147,-0.296,-1.749
240.829,32.412,1.150,-0.158,0.872,0.719,-1.469
240.841,58.973,0.886,-0.037,2.190,2.044,-0.905
240.853,86.769,0.346,0.024,3.864,3.731,-0.016
240.865,115.088,-0.296,0.050,5.941,5.820,1.224
240.877,137.481,-0.477,0.067,8.112,7.993,2.742
240.889,156.872,-1.290,-0.016,10.433,10.330,4.505
240.901,166.960,-1.771,-0.179,12.678,12.580,6.441
240.913,170.212,-1.879,-0.356,14.773,14.678,8.433
240.924,169.030,-2.630,-0.643,16.729,16.644,10.421
240.936,159.060,-2.993,-0.908,18.316,18.238,12.314
240.948,146.733,-3.268,-1.179,19.660,19.594,14.054
240.960,128.452,-3.314,-1.451,20.662,20.597,15.605
240.972,102.060,-2.570,-1.564,21.154,21.077,16.889
240.984,74.078,-1.609,-1.575,21.279,21.196,17.861
240.996,47.006,-1.370,-1.513,21.055,20.982,18.480
241.007,20.239,-0.664,-1.468,20.575,20.485,18.786
241.019,-7.473,-0.594,-1.395,19.736,19.641,18.773
241.031,-29.993,-0.532,-1.295,18.720,18.631,18.460
241.043,-46.387,-0.304,-1.169,17.674,17.586,17.925
241.055,-55.927,-0.233,-1.057,16.714,16.629,17.246
241.067,-61.575,0.049,-0.965,15.785,15.690,16.479
241.079,-59.292,0.320,-0.867,15.063,14.961,15.703
241.090,-53.444,1.366,-0.607,14.501,14.385,14.977
241.102,-44.058,1.036,-0.270,14.172,14.057,14.367
241.114,-32.347,0.510,-0.124,14.052,13.939,13.882
241.126,-16.736,0.797,-0.078,14.197,14.080,13.562
241.138,0.306,1.430,-0.003,14.592,14.459,13.440
241.150,16.780,1.609,0.076,15.144,15.005,13.510
241.162,33.707,2.770,0.312,15.928,15.763,13.785
241.174,51.843,2.451,0.639,16.959,16.795,14.280
241.186,64.912,2.267,0.885,18.006,17.841,14.947
241.197,78.345,1.466,0.967,19.191,19.049,15.765
241.209,86.603,1.321,0.952,20.389,20.250,16.711
241.221,89.196,0.700,0.901,21.444,21.317,17.703
241.233,87.373,0.740,0.824,22.369,22.253,18.709
241.245,81.677,1.221,0.800,23.132,23.004,19.642
241.257,70.995,0.668,0.832,23.655,23.542,20.482
241.269,58.651,-0.311,0.827,23.955,23.850,21.170
241.281,39.614,-0.462,0.658,23.888,23.791,21.666
241.292,16.855,-1.402,0.430,23.388,23.338,21.894
241.304,-9.141,-1.248,0.236,22.558,22.503,21.830
241.316,-34.846,-0.889,0.100,21.459,21.397,21.474
241.328,-59.696,-0.512,0.047,20.053,19.997,20.815
241.340,-83.047,-0.127,0.019,18.407,18.350,19.868
241.352,-101.965,0.109,-0.000,16.661,16.605,18.685
241.364,-114.098,0.441,0.003,14.942,14.878,17.321
241.375,-120.816,1.176,0.082,13.284,13.206,15.862
241.387,-117.700,2.140,0.199,11.931,11.839,14.402
241.399,-110.485,3.587,0.460,10.779,10.647,13.011
241.411,-97.324,4.523,0.808,9.937,9.764,11.750
241.423,-79.154,4.919,1.241,9.441,9.249,10.695
241.435,-57.730,4.597,1.648,9.217,9.054,9.879
241.447,-31.454,4.175,2.003,9.449,9.310,9.357
241.458,-6.980,4.026,2.319,9.972,9.821,9.136
241.470,16.242,3.314,2.492,10.692,10.556,9.192
241.482,38.466,2.634,2.506,11.661,11.553,9.519
241.494,56.679,2.741,2.501,12.705,12.608,10.062
241.506,71.813,2.544,2.508,13.873,13.779,10.806
241.518,81.252,2.378,2.526,14.999,14.944,11.695
241.530,85.836,3.070,2.571,16.068,16.013,12.655
241.541,82.537,3.998,2.683,16.960,16.896,13.634
241.553,73.902,3.939,2.778,17.569,17.505,14.520
241.565,61.536,4.537,2.903,17.945,17.871,15.274
241.577,41.768,5.748,3.104,17.929,17.832,15.836
