R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.000300,50,250,1,250,1,50,500,0,0
sysTime,GPT1X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R
148.976,-84.590,-2.871,0.415,-20.029,-19.858,-17.649
148.988,-85.115,-3.637,-0.059,-20.991,-20.797,-18.597
149.000,-79.051,-4.201,-0.524,-21.693,-21.490,-19.491
149.012,-65.041,-4.626,-1.012,-22.082,-21.881,-20.272
149.023,-45.305,-4.534,-1.451,-22.110,-21.917,-20.855
149.035,-22.169,-3.368,-1.714,-21.752,-21.590,-21.175
149.046,6.438,-1.706,-1.786,-20.905,-20.776,-21.177
149.058,35.778,-1.074,-1.711,-19.671,-19.552,-20.827
149.070,65.197,-0.363,-1.580,-18.142,-18.040,-20.148
149.081,91.965,-0.171,-1.449,-16.380,-16.277,-19.146
149.093,114.109,-0.270,-1.330,-14.432,-14.323,-17.851
149.105,130.391,-0.735,-1.221,-12.446,-12.333,-16.343
149.116,139.551,-1.656,-1.218,-10.525,-10.403,-14.698
149.128,140.425,-2.577,-1.364,-8.849,-8.685,-13.015
149.140,137.844,-2.472,-1.553,-7.290,-7.099,-11.353
149.151,130.864,-2.809,-1.753,-5.895,-5.703,-9.756
149.163,124.765,-0.781,-1.700,-4.586,-4.425,-8.272
149.174,117.690,0.851,-1.424,-3.434,-3.299,-6.913
149.185,109.378,1.016,-1.045,-2.420,-2.266,-5.616
149.196,102.213,1.152,-0.719,-1.458,-1.277,-4.398
149.208,98.974,0.465,-0.461,-0.448,-0.242,-3.244
149.219,97.479,0.031,-0.308,0.617,0.832,-2.097
149.231,95.564,-0.707,-0.292,1.660,1.887,-0.974
149.243,93.888,-1.383,-0.391,2.715,2.952,0.132
149.254,95.055,-1.970,-0.534,3.849,4.093,1.231
149.266,96.296,-2.663,-0.743,4.980,5.229,2.337
149.277,99.102,-2.644,-0.969,6.182,6.443,3.465
149.289,101.792,-2.570,-1.249,7.427,7.681,4.628
149.301,104.949,-1.621,-1.422,8.740,8.962,5.828
149.313,106.377,-0.259,-1.374,9.977,10.168,7.030
149.324,107.709,2.222,-1.023,11.188,11.333,8.200
149.335,107.968,3.226,-0.545,12.419,12.561,9.439
149.347,108.476,3.706,0.004,13.654,13.805,10.685
149.359,109.595,3.293,0.513,14.895,15.057,11.930
149.370,108.796,3.047,0.901,16.083,16.265,13.179
149.382,106.649,2.770,1.143,17.245,17.438,14.412
149.394,104.177,2.058,1.331,18.321,18.537,15.604
149.406,101.994,1.842,1.501,19.379,19.607,16.767
149.417,95.305,0.750,1.515,20.294,20.538,17.887
149.429,87.259,-0.665,1.396,21.040,21.289,18.883
149.441,77.456,-1.877,1.095,21.636,21.900,19.774
149.452,67.703,-2.419,0.662,22.111,22.403,20.548
149.464,57.044,-2.328,0.307,22.447,22.737,21.189
149.476,47.704,-2.118,0.026,22.716,23.000,21.715
149.487,37.459,-2.464,-0.213,22.824,23.121,22.123
149.499,26.465,-1.939,-0.374,22.773,23.069,22.399
149.511,18.606,-1.972,-0.465,22.698,22.989,22.570
149.522,12.143,-2.283,-0.605,22.608,22.888,22.661
149.534,6.141,-3.321,-0.817,22.454,22.731,22.681
149.546,1.444,-3.384,-1.123,22.272,22.551,22.638
149.557,-2.150,-4.873,-1.500,22.046,22.357,22.545
149.569,-2.417,-5.829,-2.042,21.938,22.269,22.436
149.581,-3.710,-5.953,-2.607,21.783,22.106,22.308
149.593,-0.186,-5.355,-3.040,21.790,22.085,22.191
149.604,3.599,-4.536,-3.282,21.831,22.100,22.119
149.616,9.288,-4.054,-3.422,22.009,22.256,22.109
149.628,13.653,-3.531,-3.506,22.200,22.429,22.160
149.639,18.179,-2.769,-3.506,22.458,22.672,22.271
149.651,24.221,-2.107,-3.388,22.815,23.015,22.440
149.663,29.176,-1.986,-3.195,23.203,23.376,22.676
149.674,31.186,-2.613,-3.061,23.553,23.722,22.952
149.686,33.231,-3.608,-3.088,23.899,24.095,23.251
149.698,34.305,-4.320,-3.263,24.246,24.471,23.565
149.709,34.374,-4.398,-3.484,24.548,24.788,23.872
149.721,32.707,-3.825,-3.633,24.807,25.042,24.168
149.733,27.553,-2.898,-3.640,24.926,25.139,24.419
149.744,21.700,-2.140,-3.526,24.967,25.164,24.612
149.756,16.562,-1.588,-3.346,24.938,25.124,24.737
149.768,8.961,-0.884,-3.138,24.772,24.937,24.787
149.780,4.387,0.336,-2.850,24.694,24.814,24.783
149.791,-2.928,1.868,-2.397,24.427,24.512,24.703
149.803,-9.517,3.227,-1.764,24.045,24.126,24.540
149.815,-14.005,3.837,-1.051,23.659,23.760,24.322
149.826,-16.705,3.717,-0.370,23.307,23.426,24.069
149.838,-21.467,3.538,0.240,22.895,23.019,23.782
149.850,-23.604,3.443,0.718,22.522,22.629,23.454
149.861,-24.717,3.294,0.984,22.136,22.248,23.102
149.873,-23.662,3.090,1.166,21.799,21.908,22.746
149.884,-20.197,2.982,1.348,21.591,21.684,22.424
149.896,-16.108,3.036,1.578,21.367,21.493,22.141
149.908,-11.314,2.390,1.806,21.269,21.421,21.918
149.920,-8.782,2.408,1.969,21.161,21.302,21.731
149.932,-7.785,1.253,1.921,21.005,21.173,21.566
149.944,-9.437,0.496,1.773,20.797,20.976,21.398
149.955,-18.390,-0.042,1.556,20.308,20.494,21.163
149.967,-32.919,-0.369,1.351,19.485,19.685,20.771
149.979,-55.226,-0.961,1.059,18.263,18.505,20.185
149.990,-83.736,-0.869,0.776,16.591,16.853,19.310
150.001,-116.657,-0.353,0.606,14.600,14.853,18.162
150.011,-148.187,-0.058,0.524,12.290,12.522,16.673
150.022,-180.364,1.023,0.513,9.522,9.730,14.756
150.034,-210.038,2.771,0.613,6.446,6.612,12.456
150.046,-235.660,3.028,0.764,3.009,3.170,9.752
150.057,-253.632,4.596,1.128,-0.464,-0.324,6.805
150.069,-259.053,5.112,1.592,-3.656,-3.526,3.750
150.081,-256.753,6.305,2.089,-6.620,-6.503,0.699
150.093,-241.721,6.581,2.568,-9.097,-8.972,-2.228
150.105,-217.441,6.449,3.022,-11.062,-10.932,-4.909
150.117,-185.996,5.818,3.395,-12.506,-12.358,-7.249
150.129,-149.366,6.174,3.645,-13.287,-13.134,-9.154
150.141,-112.983,6.413,3.979,-13.688,-13.539,-10.654
150.153,-77.096,6.197,4.210,-13.674,-13.494,-11.690
150.164,-47.606,5.175,4.316,-13.428,-13.219,-12.333
150.176,-25.523,4.357,4.356,-13.136,-12.910,-12.674
150.188,-6.987,4.671,4.364,-12.706,-12.486,-12.791
150.200,0.853,5.490,4.416,-12.442,-12.242,-12.766
150.211,0.871,6.977,4.641,-12.372,-12.180,-12.697
150.223,-5.875,8.038,5.080,-12.595,-12.368,-12.665
150.235,-18.037,7.883,5.527,-13.108,-12.851,-12.756
150.247,-34.280,7.677,5.807,-13.872,-13.598,-13.015
150.259,-55.759,7.216,5.961,-15.018,-14.727,-13.503
150.271,-78.286,7.118,6.063,-16.479,-16.174,-14.263
150.283,-95.334,7.684,6.197,-17.961,-17.657,-15.243
150.295,-112.335,7.395,6.342,-19.653,-19.332,-16.417
150.307,-124.944,7.567,6.544,-21.393,-21.058,-17.766
150.319,-130.413,6.909,6.697,-23.029,-22.677,-19.219
150.331,-131.602,6.145,6.688,-24.580,-24.208,-20.704
150.343,-123.498,5.699,6.605,-25.796,-25.407,-22.135
150.355,-108.094,6.502,6.579,-26.581,-26.214,-23.405
150.366,-86.991,7.416,6.663,-26.953,-26.602,-24.433
150.379,-62.073,7.472,6.796,-27.005,-26.650,-25.216
150.390,-31.431,7.270,6.835,-26.521,-26.149,-25.634
150.402,-1.363,6.612,6.830,-25.662,-25.268,-25.681
150.414,27.373,5.886,6.774,-24.555,-24.139,-25.393
150.426,52.417,5.397,6.648,-23.255,-22.811,-24.795
150.438,68.766,5.592,6.537,-21.952,-21.495,-23.952
150.450,80.474,6.358,6.498,-20.581,-20.135,-22.943
150.462,83.380,7.245,6.620,-19.424,-18.973,-21.859
150.474,82.322,7.172,6.779,-18.440,-17.962,-20.780
150.486,73.689,6.776,6.850,-17.730,-17.220,-19.761
150.497,60.177,6.158,6.812,-17.307,-16.767,-18.898
150.509,43.880,5.608,6.673,-17.100,-16.556,-18.211
150.521,21.444,5.713,6.480,-17.283,-16.759,-17.754
150.533,-2.551,5.991,6.358,-17.813,-17.297,-17.578
150.544,-26.916,6.245,6.289,-18.661,-18.145,-17.695
150.556,-46.483,6.572,6.262,-19.597,-19.083,-18.062
150.568,-62.900,6.718,6.313,-20.650,-20.128,-18.632
150.580,-77.195,6.477,6.388,-21.851,-21.314,-19.384
150.591,-88.385,5.791,6.394,-23.117,-22.560,-20.280
150.603,-94.199,4.983,6.296,-24.333,-23.740,-21.285
150.615,-92.824,4.502,6.137,-25.368,-24.746,-22.324
150.627,-85.953,3.788,5.911,-26.163,-25.512,-23.296
150.639,-72.682,3.218,5.678,-26.610,-25.948,-24.140
150.651,-54.911,3.337,5.443,-26.746,-26.078,-24.793
150.663,-30.937,3.621,5.194,-26.462,-25.799,-25.197
150.674,-4.652,4.078,5.001,-25.778,-25.102,-25.276
150.686,26.000,3.979,4.857,-24.589,-23.906,-25.008
150.698,57.861,3.505,4.698,-23.034,-22.346,-24.385
150.710,87.966,2.223,4.436,-21.213,-20.495,-23.403
150.722,114.609,1.384,4.138,-19.136,-18.402,-22.089
150.734,137.548,0.804,3.826,-16.814,-16.084,-20.463
150.746,153.398,0.002,3.417,-14.577,-13.829,-18.658
150.757,164.189,-0.074,2.972,-12.293,-11.563,-16.697
150.769,168.992,0.293,2.652,-10.128,-9.397,-14.657
150.781,166.836,-0.261,2.421,-8.188,-7.426,-12.604
150.793,158.237,-1.341,2.052,-6.497,-5.703,-10.630
150.805,143.386,-1.903,1.570,-5.139,-4.323,-8.818
150.817,124.357,-2.917,1.041,-4.146,-3.296,-7.225
150.829,101.370,-2.984,0.464,-3.488,-2.632,-5.881
150.840,73.459,-3.236,0.059,-3.311,-2.451,-4.864
150.852,41.980,-2.401,-0.266,-3.560,-2.723,-4.193
150.864,12.438,-2.585,-0.494,-4.170,-3.326,-3.900
150.876,-12.779,-3.566,-0.813,-4.939,-4.082,-3.916
150.888,-35.472,-3.687,-1.225,-5.918,-5.057,-4.218
150.899,-49.967,-4.021,-1.561,-6.904,-6.018,-4.740
150.910,-58.259,-4.045,-1.844,-7.728,-6.829,-5.322
150.920,-55.935,-2.923,-2.023,-8.241,-7.378,-5.901
150.931,-45.242,-2.377,-2.068,-8.451,-7.628,-6.405
150.941,-26.765,-2.763,-2.156,-8.306,-7.491,-6.747
150.951,-5.025,-2.407,-2.207,-7.863,-7.062,-6.877
150.962,21.717,-4.729,-2.365,-7.060,-6.228,-6.751
150.972,51.523,-4.369,-2.598,-5.863,-5.041,-6.332
150.983,79.926,-4.358,-2.768,-4.418,-3.595,-5.612
150.993,106.390,-5.384,-2.990,-2.732,-1.899,-4.606
151.004,126.692,-5.375,-3.188,-0.921,-0.111,-3.360
151.014,141.976,-4.750,-3.325,0.927,1.709,-1.933
151.025,148.810,-3.795,-3.332,2.724,3.511,-0.311
151.037,148.047,-3.703,-3.299,4.373,5.181,1.400
151.049,136.587,-4.347,-3.341,5.696,6.519,3.075
151.061,119.065,-4.489,-3.420,6.640,7.477,4.550
151.073,98.667,-4.528,-3.527,7.268,8.106,5.789
151.084,73.385,-4.678,-3.666,7.510,8.345,6.759
151.096,45.105,-4.769,-3.827,7.312,8.147,7.396
151.108,16.053,-5.196,-4.002,6.701,7.566,7.676
151.119,-6.534,-5.344,-4.179,5.998,6.897,7.665
151.131,-27.177,-4.617,-4.290,5.137,6.012,7.398
151.143,-42.251,-3.818,-4.299,4.255,5.105,6.939
151.154,-52.167,-3.723,-4.262,3.366,4.212,6.339
151.166,-54.188,-4.057,-4.219,2.666,3.513,5.695
151.178,-51.452,-3.606,-4.157,2.101,2.924,5.040
151.189,-41.256,-2.175,-3.987,1.907,2.678,4.491
151.200,-27.083,-1.545,-3.728,1.950,2.700,4.104
151.211,-8.381,-2.081,-3.524,2.237,2.996,3.901
151.223,12.244,-0.492,-3.259,2.865,3.600,3.926
151.234,32.979,0.286,-2.875,3.738,4.457,4.190
151.246,52.923,-0.076,-2.503,4.822,5.546,4.696
151.257,69.222,-0.261,-2.160,6.013,6.727,5.409
151.269,81.696,-1.667,-2.023,7.292,8.032,6.312
151.281,90.922,-1.803,-2.031,8.572,9.304,7.319
151.293,94.554,-1.243,-2.002,9.738,10.453,8.384
151.305,95.527,-1.026,-1.909,10.895,11.599,9.487
151.317,89.242,-0.563,-1.693,11.797,12.479,10.552
151.329,80.908,-1.100,-1.606,12.478,13.172,11.516
151.341,67.616,-1.489,-1.606,12.895,13.599,12.344
151.352,50.005,-0.334,-1.471,13.041,13.719,12.975
151.363,32.738,-1.535,-1.392,12.947,13.646,13.379
151.375,13.324,-0.806,-1.337,12.603,13.286,13.572
151.386,-2.874,-1.812,-1.381,12.122,12.820,13.562
151.397,-19.143,-1.824,-1.450,11.455,12.152,13.367
151.408,-31.498,-1.243,-1.509,10.790,11.474,13.024
151.419,-42.446,-0.844,-1.419,10.023,10.698,12.551
151.431,-49.917,-0.819,-1.378,9.277,9.949,11.991
151.442,-52.191,-0.845,-1.251,8.521,9.186,11.335
151.454,-50.802,-0.437,-1.184,7.952,8.609,10.702
151.466,-44.052,-0.376,-1.120,7.610,8.263,10.130
151.477,-35.606,-0.724,-0.991,7.318,7.997,9.632
151.489,-23.167,-0.023,-0.903,7.276,7.939,9.257
151.500,-9.263,-0.031,-0.821,7.469,8.137,9.051
151.512,8.365,-0.152,-0.693,7.982,8.644,9.042
151.524,28.029,0.091,-0.523,8.810,9.430,9.252
151.535,45.533,-0.336,-0.445,9.752,10.353,9.663
151.546,57.986,-0.005,-0.424,10.663,11.256,10.223
151.557,65.904,-0.412,-0.462,11.491,12.133,10.884
151.569,69.626,-1.182,-0.570,12.320,12.976,11.621
151.580,64.909,-1.054,-0.662,12.957,13.605,12.359
151.592,52.674,-0.834,-0.621,13.228,13.865,12.986
151.604,31.698,-0.180,-0.626,13.072,13.706,13.422
151.615,3.185,-0.000,-0.595,12.407,13.031,13.562
151.627,-27.629,-0.902,-0.550,11.277,11.935,13.347
151.638,-61.187,-1.325,-0.619,9.746,10.409,12.764
151.650,-96.582,-0.861,-0.672,7.764,8.411,11.780
151.661,-125.901,-0.714,-0.712,5.605,6.251,10.453
151.672,-148.899,-0.783,-0.709,3.410,4.061,8.889
151.683,-163.185,-0.598,-0.707,1.219,1.866,7.086
151.694,-170.427,-0.345,-0.640,-0.837,-0.201,5.226
151.704,-169.878,-1.674,-0.722,-2.578,-1.916,3.478
151.714,-161.192,-1.769,-0.813,-4.048,-3.386,1.775
151.724,-148.323,-2.348,-1.002,-5.310,-4.629,0.194
151.735,-127.989,-2.317,-1.081,-6.205,-5.518,-1.211
151.745,-105.732,-0.028,-1.072,-6.741,-6.125,-2.391
151.755,-80.629,0.714,-0.911,-7.016,-6.421,-3.317
151.765,-52.794,0.735,-0.754,-6.978,-6.377,-3.973
151.776,-22.160,-2.304,-0.815,-6.537,-5.899,-4.311
151.786,2.437,-1.731,-0.897,-5.952,-5.332,-4.389
151.796,25.716,-0.283,-0.843,-5.170,-4.565,-4.212
151.806,44.363,0.491,-0.748,-4.275,-3.694,-3.822
151.817,62.156,-0.135,-0.707,-3.214,-2.630,-3.221
151.829,74.550,-1.112,-0.741,-2.092,-1.496,-2.427
151.840,83.643,-1.765,-0.870,-0.903,-0.302,-1.493
151.852,84.258,-1.890,-1.046,0.111,0.704,-0.509
151.863,82.818,-1.658,-1.187,1.037,1.624,0.462
151.875,78.335,-1.952,-1.322,1.809,2.396,1.385
151.887,65.124,-1.843,-1.455,2.237,2.819,2.195
151.898,51.181,-2.230,-1.569,2.468,3.056,2.839
151.910,35.465,-2.762,-1.671,2.441,3.033,3.302
151.922,15.318,-2.947,-1.853,2.138,2.740,3.558
151.933,-9.616,-2.823,-1.930,1.401,1.998,3.545
151.945,-33.033,-2.106,-2.003,0.465,1.024,3.257
151.956,-56.153,-1.396,-1.938,-0.784,-0.219,2.698
151.968,-78.571,-0.530,-1.824,-2.232,-1.689,1.882
151.980,-97.158,-0.078,-1.687,-3.786,-3.254,0.839
151.991,-109.868,0.568,-1.487,-5.305,-4.782,-0.338
152.002,-119.956,0.195,-1.326,-6.868,-6.315,-1.618
152.013,-122.584,-1.467,-1.311,-8.320,-7.720,-2.972
152.025,-121.992,-2.756,-1.479,-9.673,-9.055,-4.346
152.036,-119.408,-3.492,-1.699,-10.948,-10.326,-5.691
152.047,-113.610,-3.290,-1.892,-12.074,-11.460,-6.987
152.058,-105.833,-2.533,-2.005,-13.041,-12.445,-8.200
152.069,-93.826,-2.119,-2.044,-13.766,-13.180,-9.279
152.080,-80.345,-2.278,-2.070,-14.316,-13.729,-10.217
152.092,-65.558,-2.514,-2.103,-14.633,-14.050,-10.982
152.103,-50.855,-2.901,-2.122,-14.794,-14.217,-11.585
152.114,-38.279,-2.687,-2.119,-14.862,-14.315,-12.045
152.125,-27.227,-2.168,-2.065,-14.801,-14.309,-12.362
152.136,-18.379,-2.017,-2.017,-14.701,-14.258,-12.571
152.148,-9.854,-2.083,-1.980,-14.527,-14.125,-12.682
152.159,-3.280,-2.487,-1.998,-14.357,-13.960,-12.712
152.171,2.872,-3.098,-2.108,-14.142,-13.727,-12.672
152.183,7.629,-3.249,-2.281,-13.884,-13.455,-12.565
152.194,10.663,-3.096,-2.424,-13.639,-13.211,-12.420
152.205,14.895,-2.702,-2.486,-13.304,-12.909,-12.238
152.217,16.794,-1.549,-2.433,-13.031,-12.639,-12.021
152.228,21.609,-1.161,-2.273,-12.663,-12.279,-11.774
152.239,26.984,-0.944,-2.095,-12.172,-11.795,-11.450
152.250,35.498,-1.327,-1.968,-11.566,-11.185,-11.062
152.262,43.251,-2.358,-1.967,-10.880,-10.478,-10.580
152.273,54.096,-2.628,-2.025,-9.994,-9.585,-9.993
152.284,60.279,-1.561,-2.040,-9.151,-8.761,-9.332
152.295,66.155,-0.368,-1.968,-8.239,-7.874,-8.593
152.307,70.477,0.550,-1.840,-7.305,-6.949,-7.785
152.318,74.688,0.541,-1.653,-6.304,-5.930,-6.907
152.330,76.412,0.484,-1.464,-5.350,-4.962,-6.011
152.341,77.340,-0.571,-1.356,-4.452,-4.031,-5.121
152.352,76.147,-1.545,-1.368,-3.631,-3.181,-4.241
152.363,75.336,-2.771,-1.486,-2.796,-2.329,-3.381
152.374,73.166,-3.696,-1.689,-2.044,-1.566,-2.560
152.385,68.778,-4.495,-1.958,-1.423,-0.926,-1.813
152.395,64.463,-4.135,-2.189,-0.866,-0.372,-1.131
152.406,62.095,-3.281,-2.340,-0.274,0.205,-0.476
152.416,57.852,-2.667,-2.424,0.260,0.719,0.137
152.427,52.494,-3.091,-2.505,0.671,1.126,0.687
152.438,47.203,-4.220,-2.649,1.056,1.529,1.229
152.449,43.074,-5.137,-2.854,1.400,1.873,1.711
152.461,36.469,-5.868,-3.118,1.635,2.101,2.131
152.472,29.582,-5.245,-3.329,1.826,2.277,2.492
152.484,21.432,-4.461,-3.438,1.836,2.299,2.759
152.495,14.829,-3.407,-3.434,1.791,2.244,2.928
152.507,8.820,-2.364,-3.324,1.714,2.167,3.034
152.518,4.012,-1.623,-3.157,1.601,2.062,3.082
152.529,3.891,-0.675,-2.909,1.641,2.086,3.110
152.541,5.770,-0.255,-2.626,1.767,2.216,3.166
152.552,14.953,-0.903,-2.373,2.103,2.561,3.265
152.563,27.611,-1.203,-2.164,2.675,3.131,3.491
152.574,44.786,-0.667,-1.963,3.568,4.000,3.893
152.586,65.781,-0.609,-1.712,4.813,5.229,4.522
152.597,86.395,-0.880,-1.527,6.239,6.666,5.384
152.608,108.946,0.127,-1.366,7.974,8.379,6.479
152.619,129.987,0.954,-1.134,9.896,10.286,7.810
152.630,149.318,1.387,-0.884,11.855,12.236,9.271
152.640,164.508,1.403,-0.671,13.887,14.257,10.912
152.651,174.486,0.613,-0.571,15.961,16.346,12.726
152.662,185.018,-0.982,-0.623,18.190,18.629,14.713
152.674,186.367,-2.281,-0.805,20.262,20.749,16.788
152.686,176.000,-2.394,-1.018,21.981,22.483,18.825
152.697,155.835,-1.416,-1.123,23.226,23.703,20.647
152.709,133.184,-0.760,-1.106,24.157,24.616,22.248
152.720,104.740,-1.294,-1.061,24.596,25.067,23.525
152.732,67.679,-1.330,-1.026,24.410,24.871,24.398
152.743,30.412,-1.158,-1.068,23.814,24.269,24.832
152.754,-5.497,-1.525,-1.164,22.819,23.295,24.853
152.766,-35.197,-2.050,-1.307,21.624,22.128,24.504
152.777,-58.714,-1.899,-1.422,20.347,20.843,23.868
152.788,-76.697,-1.602,-1.474,19.017,19.500,23.012
152.799,-84.204,-2.368,-1.545,17.768,18.260,22.004
152.810,-84.533,-2.399,-1.635,16.741,17.229,20.972
152.822,-78.347,-2.172,-1.711,15.978,16.460,19.986
152.833,-66.655,-3.343,-1.840,15.445,15.949,19.113
152.844,-51.022,-3.992,-2.051,15.187,15.692,18.394
152.856,-34.188,-4.527,-2.348,15.152,15.662,17.863
152.867,-14.317,-4.956,-2.683,15.392,15.915,17.535
152.878,7.807,-5.090,-2.987,15.947,16.464,17.447
152.889,27.341,-4.232,-3.169,16.680,17.174,17.594
152.901,46.541,-4.207,-3.270,17.619,18.105,17.962
152.912,61.763,-5.096,-3.426,18.631,19.123,18.515
152.923,74.048,-6.171,-3.657,19.694,20.188,19.216
152.935,80.044,-7.054,-4.004,20.659,21.155,20.015
152.946,83.553,-7.271,-4.340,21.593,22.060,20.834
152.957,82.813,-6.910,-4.609,22.458,22.872,21.668
152.968,74.469,-5.767,-4.742,23.071,23.444,22.456
152.980,63.935,-4.626,-4.728,23.464,23.814,23.134
152.991,46.534,-2.857,-4.554,23.502,23.829,23.644
153.002,28.717,-1.170,-4.215,23.331,23.630,23.959
153.013,6.776,0.238,-3.712,22.831,23.107,24.053
153.024,-12.884,0.888,-3.169,22.119,22.383,23.910
153.036,-34.317,1.148,-2.637,21.131,21.391,23.529
153.047,-54.124,1.831,-2.109,19.973,20.229,22.927
153.059,-70.391,2.226,-1.590,18.650,18.921,22.104
153.071,-86.280,3.171,-1.038,17.158,17.436,21.104
153.082,-97.019,4.434,-0.459,15.689,15.963,19.960
153.094,-101.428,5.922,0.223,14.357,14.623,18.748
153.105,-101.262,7.073,1.003,13.112,13.368,17.512
153.117,-96.988,7.434,1.767,12.049,12.306,16.324
153.128,-85.968,6.508,2.363,11.268,11.551,15.258
153.140,-70.029,5.536,2.762,10.787,11.097,14.357
153.151,-51.462,5.898,3.123,10.602,10.911,13.655
153.162,-31.829,6.817,3.533,10.702,11.000,13.175
153.174,-8.175,6.559,3.944,11.143,11.454,12.942
153.185,14.376,5.955,4.247,11.820,12.147,12.978
153.196,32.933,6.209,4.497,12.611,12.913,13.232
153.207,47.880,6.535,4.731,13.461,13.755,13.662
153.218,55.867,6.944,5.008,14.289,14.552,14.223
153.230,56.304,7.476,5.290,14.931,15.178,14.829
153.241,44.988,7.894,5.562,15.163,15.401,15.356
153.252,25.947,7.518,5.764,15.001,15.251,15.718
153.263,1.431,7.039,5.883,14.421,14.693,15.827
153.274,-30.440,7.253,6.008,13.345,13.611,15.611
153.286,-63.155,6.715,6.099,11.811,12.089,15.019
153.297,-99.658,5.783,6.080,9.799,10.099,14.037
153.308,-132.227,6.292,6.065,7.602,7.890,12.704
153.319,-163.411,7.336,6.152,5.020,5.294,10.990
153.330,-186.205,7.800,6.330,2.334,2.609,8.968
153.342,-195.986,6.924,6.439,-0.142,0.158,6.796
153.353,-195.197,5.053,6.390,-2.326,-1.985,4.602
153.364,-181.646,4.569,6.242,-4.023,-3.686,2.497
153.375,-161.702,3.707,5.986,-5.367,-5.012,0.596
153.386,-133.531,3.457,5.681,-6.190,-5.831,-1.021
153.398,-97.369,2.960,5.384,-6.441,-6.072,-2.275
153.409,-56.839,2.702,5.074,-6.148,-5.773,-3.087
153.420,-16.610,3.168,4.841,-5.364,-5.013,-3.437
153.431,20.764,3.007,4.624,-4.229,-3.876,-3.359
153.442,53.256,3.086,4.450,-2.844,-2.491,-2.895
153.453,78.073,2.250,4.261,-1.366,-0.991,-2.107
153.464,92.519,3.857,4.133,0.035,0.380,-1.147
153.474,99.892,6.539,4.306,1.256,1.559,-0.129
153.485,98.155,5.141,4.441,2.226,2.576,0.908
153.495,91.415,3.988,4.444,3.022,3.400,1.907
153.507,76.377,3.273,4.377,3.560,3.960,2.893
153.519,57.387,1.987,4.180,3.782,4.200,3.658
153.531,34.907,1.209,3.870,3.667,4.098,4.195
153.542,7.797,-0.189,3.483,3.051,3.508,4.404
153.554,-25.644,0.415,3.087,1.966,2.413,4.265
153.566,-58.818,1.522,2.827,0.453,0.873,3.712
153.578,-90.003,2.705,2.768,-1.381,-0.981,2.792
153.590,-116.218,3.349,2.846,-3.434,-3.043,1.534
153.601,-138.542,3.350,2.938,-5.628,-5.236,0.002
153.613,-152.383,3.436,3.030,-7.725,-7.334,-1.722
153.625,-162.240,2.797,3.019,-9.878,-9.471,-3.586
153.637,-160.117,3.349,2.908,-11.669,-11.272,-5.481
153.649,-157.685,2.494,2.783,-13.482,-13.086,-7.365
153.661,-146.313,2.310,2.702,-14.939,-14.545,-9.169
153.673,-131.630,3.062,2.713,-16.091,-15.712,-10.773
153.685,-111.900,3.972,2.808,-16.856,-16.500,-12.151
153.697,-89.311,3.888,2.953,-17.273,-16.915,-13.265
153.709,-67.161,3.157,3.023,-17.432,-17.057,-14.103
153.720,-45.629,2.832,3.022,-17.370,-16.989,-14.694
153.732,-24.313,2.774,2.917,-17.085,-16.706,-15.034
153.744,-5.303,2.916,2.888,-16.619,-16.248,-15.138
153.756,9.509,4.392,3.006,-16.065,-15.724,-15.043
153.768,20.171,4.614,3.189,-15.463,-15.141,-14.789
153.780,28.071,4.944,3.372,-14.885,-14.567,-14.438
153.792,30.683,4.818,3.543,-14.378,-14.050,-14.017
153.803,28.070,4.718,3.670,-14.044,-13.707,-13.609
153.815,23.745,5.081,3.829,-13.789,-13.456,-13.243
153.827,13.270,5.429,4.016,-13.802,-13.470,-12.967
153.839,1.917,5.525,4.248,-14.011,-13.662,-12.827
153.851,-9.271,5.305,4.448,-14.363,-14.003,-12.826
153.863,-21.890,4.777,4.542,-14.898,-14.524,-12.968
153.875,-32.550,3.998,4.554,-15.478,-15.088,-13.238
153.887,-41.933,3.120,4.495,-16.145,-15.750,-13.636
153.899,-51.258,1.815,4.299,-16.965,-16.560,-14.161
153.910,-57.579,-0.076,3.912,-17.737,-17.309,-14.758
153.922,-62.522,-0.530,3.465,-18.528,-18.091,-15.417
153.934,-61.392,-1.856,2.869,-19.150,-18.692,-16.090
153.946,-55.679,-2.302,2.239,-19.619,-19.158,-16.735
153.958,-47.589,-2.092,1.724,-19.939,-19.484,-17.296
153.970,-36.560,-1.384,1.346,-20.043,-19.589,-17.730
153.982,-22.336,-0.182,1.104,-19.887,-19.458,-18.014
153.993,-6.262,0.920,1.023,-19.479,-19.073,-18.110
154.005,10.691,1.215,1.066,-18.814,-18.423,-17.994
154.017,27.692,1.119,1.090,-17.981,-17.583,-17.676
154.029,46.175,0.490,0.970,-16.938,-16.530,-17.164
154.041,61.735,0.577,0.820,-15.784,-15.392,-16.463
154.053,72.986,1.196,0.808,-14.583,-14.204,-15.599
