R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
35,1,25,35,1,25,200,0,0,0,0,0,2147483648,10000000,10.0,64.0,0.000100,0.003000,50,
sysTickMs,GRawXi,PIDdtick,PIDRefXi,PIDRefZi,PIDSensXi,PIDSensZi,PIDPoutXi,PIDIoutXi,PIDDoutXi
13766,-34.485,5250,0,988160,199680,-566272,-13650,1873,-15569
13771,101.013,5250,0,988160,11264,-430080,-770,1865,-15569
13776,60.486,5250,0,988160,-139264,-398336,9520,1871,-15569
13781,-31.555,5250,0,1139712,117760,-196608,-8050,1868,-7751
13786,-118.469,5250,0,1188864,-20480,-352256,1400,1872,-7751
13791,-34.119,5250,0,1188864,108544,-200704,-7420,1871,-7751
13796,156.067,5250,0,1188864,-196608,-193536,13440,1869,-21768
13801,66.467,5250,0,1440768,95232,-111616,-6510,1872,-21768
13806,-127.625,5250,0,1440768,15360,-122880,-1050,1876,-22151
13811,-124.207,5250,0,1491968,106496,68608,-7280,1882,-22151
13816,159.607,5250,0,1491968,-104448,105472,7140,1882,-22151
13821,81.970,5250,0,1491968,-93184,50176,6370,1888,-24658
13826,-158.752,5250,0,1642496,-146432,18432,10010,1897,-24658
13831,-93.689,5250,0,1642496,-10240,239616,700,1904,-24658
13836,123.840,5250,0,1725440,-250880,289792,17150,1910,-12130
13841,80.994,5250,0,1725440,-182272,209920,12460,1917,-12130
13846,-67.566,5250,0,1725440,-215040,172032,14700,1928,-12178
13851,-42.419,5250,0,1810432,-90112,500736,6160,1936,-3605
13856,60.608,5250,0,1810432,-116736,441344,7980,1941,-3605
13861,17.273,5250,0,1810432,-193536,259072,13230,1951,-3605
13866,-18.982,5250,0,1843200,-132096,438272,9030,1962,-12882
13871,46.448,5250,0,1859584,-280576,550912,19180,1970,-12882
13876,-24.353,5250,0,1859584,-99328,529408,6790,1977,-5457
13881,-81.848,5250,0,1859584,-116736,359424,7980,1989,-5457
13886,90.515,5250,0,1859584,-277504,519168,18970,1995,-1453
13891,35.339,5250,0,1859584,-172032,546816,11760,2004,-1453
13896,-101.990,5250,0,1993728,-76800,512000,5250,2014,-9459
13901,6.653,5250,0,2028544,-233472,607232,15960,2024,-9459
13906,198.059,5250,0,2028544,-224256,435200,15330,2031,-9459
13911,-10.315,5250,0,2028544,100352,623616,-6860,2039,-24835
13916,-204.407,5250,0,2061312,-88064,744448,6020,2047,-24835
13921,140.442,5250,0,2061312,-103424,729088,7070,2047,-24835
13926,121.521,5250,0,2061312,-345088,475136,23590,2047,-7808
13931,-86.609,5250,0,2061312,-82944,574464,5670,2047,-7808
13937,-103.699,5250,0,2061312,-64512,806912,4410,2047,-7808
13942,81.970,5250,3072,2061312,-35840,772096,2660,2047,-5941
13947,-36.438,5250,3072,2061312,-114688,638976,8050,2047,-5941
13952,-95.398,5250,3072,2061312,-49152,634880,3570,2047,-5941
13957,-24.475,5250,15360,2061312,92160,916480,-5250,2047,2194
13962,69.397,5250,15360,2061312,35840,645120,-1400,2044,2194
13967,-67.566,5250,15360,2061312,81920,612352,-4550,2042,2194
13972,-28.259,5250,15360,2061312,151552,863232,-9310,2034,13385
13977,16.663,5250,141312,2061312,165888,907264,-1680,2027,13385
13982,-26.672,5250,141312,2061312,295936,617472,-10570,2022,16006
13987,-62.073,5250,159744,2061312,325632,536576,-11340,2020,12955
13992,-0.061,5250,159744,2061312,222208,800768,-4270,2011,12955
13997,5.554,5250,159744,2061312,351232,898048,-13090,2003,19720
14002,-78.430,5250,159744,2061312,408576,737280,-17010,1995,19720
14007,-26.184,5250,208896,2061312,401408,653312,-13160,1984,19720
14012,9.338,5250,208896,2061312,273408,872448,-4410,1976,13499
14017,-11.658,5250,237568,2044928,448512,886784,-14420,1968,13499
14022,-43.762,5250,237568,2044928,406528,847872,-11550,1960,13499
14027,-39.856,5250,237568,2044928,461824,713728,-15330,1950,13499
14032,-6.531,5250,345088,1793024,460800,892928,-7910,1942,13499
14037,0.183,5250,345088,1793024,477184,901120,-9030,1938,13499
14042,-1.648,5250,345088,1793024,398336,615424,-3640,1935,11728
14047,-47.424,5250,391168,1508352,393216,575488,-140,1932,11728
14052,-67.932,5250,391168,1508352,582656,869376,-13090,1927,19100
14057,-22.278,5250,391168,1508352,522240,756736,-8960,1924,19100
14062,30.090,5250,488448,955392,435200,651264,3640,1927,19100
14067,-49.866,5250,488448,955392,285696,433152,13860,1931,6363
14072,-49.255,5250,488448,955392,546816,465920,-3990,1931,6363
14077,-67.200,5250,605184,99328,473088,352256,9030,1938,6363
14082,-89.050,5250,605184,99328,578560,300032,1820,1951,-3361
14087,61.218,5250,642048,82944,407552,209920,16030,1956,-3361
14092,69.763,5250,642048,82944,92160,-174080,37590,1967,-3361
14097,-30.457,5250,642048,82944,180224,-315392,31570,1981,-3361
14102,-57.190,5250,947200,32768,679936,-81920,18270,1998,15597
14107,-93.933,5250,1052672,32768,455680,-349184,40810,2018,15597
14112,-130.310,5250,1052672,32768,609280,-595968,30310,2046,15597
14117,-147.156,5250,1052672,32768,678912,-472064,25550,2047,15597
14122,-127.380,5250,1184768,32768,847872,-306176,23030,2047,15597
14127,56.091,5250,1184768,32768,825344,-560128,24570,2047,15597
14132,85.266,5250,1173504,32768,566272,-822272,41510,2047,18079
14137,-7.629,5250,1173504,32768,781312,-546816,26810,2047,18079
14142,-68.420,5250,1173504,32768,758784,-101376,28350,2047,25005
14147,-55.237,5250,1232896,16384,747520,-291840,33180,2047,25005
14152,-116.028,5250,1232896,16384,905216,-792576,22400,2047,25005
14157,-129.578,5250,1232896,16384,916480,-755712,21630,2047,25005
14162,-86.121,5250,1232896,16384,1110016,-457728,8400,2047,35210
14167,-20.447,5250,1232896,16384,1247232,-443392,-980,2047,37209
14172,-2.991,5250,1232896,16384,1020928,-859136,14490,2047,37209
14177,-65.979,5250,1452032,0,1084416,-866304,25130,2047,31790
14182,-59.021,5250,1497088,0,1143808,-460800,24150,2047,31790
14187,-125.061,5250,1497088,0,1318912,-240640,12180,2047,31790
14192,-44.617,5250,1497088,0,1181696,-549888,21560,2047,31790
14197,-67.078,5250,1716224,-18432,1185792,-1063936,36260,2047,32294
14202,-73.791,5250,1716224,-18432,1308672,-880640,27860,2047,32294
14207,-127.136,5250,1771520,-18432,1342464,-547840,29330,2047,32294
14212,-102.844,5250,1771520,-18432,1410048,-294912,24710,2047,45998
14217,-29.480,5250,1771520,-18432,1327104,-607232,30380,2047,45998
14222,-111.755,5250,1790976,-117760,1360896,-859136,29400,2047,33744
14227,-61.096,5250,1771520,-168960,1301504,-786432,32130,2047,33744
14232,-122.375,5250,1771520,-168960,1325056,-772096,30520,2047,32758
14237,-194.397,5250,1771520,-168960,1503232,-727040,18340,2047,40526
14242,-161.926,5250,1771520,-168960,1613824,-690176,10780,2047,40526
14247,34.241,5250,1771520,-168960,1610752,-789504,10990,2047,40526
14252,30.579,5250,1771520,-168960,1372160,-1001472,27300,2047,34135
14257,-50.598,5250,1734656,-168960,1325056,-987136,28000,2047,31806
14262,-157.532,5250,1734656,-168960,1408000,-788480,22330,2047,31806
14267,-195.374,5250,1716224,-168960,1651712,-604160,4410,2047,29184
14272,-123.108,5250,1716224,-168960,1804288,-896000,-6020,2047,29184
14277,-18.616,5250,1716224,-168960,1606656,-1014784,7490,2047,29184
14282,-81.116,5250,1734656,-168960,1536000,-719872,13580,2047,31950
14287,-116.272,5250,1716224,-152576,1594368,-482304,8330,2047,31950
14292,-180.359,5250,1716224,-152576,1587200,-686080,8820,2047,31950
14297,-135.437,5250,1716224,-152576,1596416,-1092608,8190,2047,39181
14302,-126.160,5250,1662976,-152576,1655808,-987136,490,2047,39181
14307,-61.096,5250,1662976,-152576,1654784,-715776,560,2046,39181
14312,-113.464,5250,1662976,-152576,1527808,-709632,9240,2047,25355
14317,-161.560,5250,1662976,-152576,1557504,-869376,7210,2047,25577
14322,-76.111,5250,1662976,-152576,1504256,-978944,10850,2047,26618
14327,-75.623,5250,1310720,-185344,1606656,-857088,-20230,2037,26618
14332,-63.782,5250,1161216,-168960,1469440,-843776,-21070,2025,26618
14337,-66.956,5250,1161216,-168960,1516544,-964608,-24290,2011,26618
14342,-39.368,5250,1161216,-168960,1521664,-771072,-24640,1993,14945
14347,-13.000,5250,1161216,-168960,1562624,-656384,-27440,1975,14694
14352,-36.804,5250,974848,-18432,1429504,-732160,-31080,1949,11920
14357,-124.939,5250,974848,-18432,1461248,-794624,-33250,1927,11920
14362,-127.625,5250,974848,-18432,1550336,-699392,-39340,1904,11920
14367,-45.959,5250,974848,-18432,1655808,-704512,-46550,1881,11920
14372,17.273,5250,564224,0,1523712,-797696,-65590,1852,12689
14377,-129.822,5250,564224,0,1244160,-873472,-46480,1813,12689
14382,-182.922,5250,536576,0,1416192,-748544,-60130,1770,4428
14387,-169.128,5250,398336,16384,1586176,-693248,-81200,1724,4428
14392,-67.932,5250,398336,16384,1480704,-878592,-73990,1677,4428
14397,7.751,5250,352256,16384,1176576,-883712,-56350,1638,-2001
14402,-93.079,5250,352256,16384,1239040,-575488,-60620,1593,-4610
14408,-129.700,5250,352256,16384,1241088,-314368,-60760,1546,-4610
14413,-157.654,5250,193536,16384,1345536,-863232,-78750,1495,-6445
14418,-95.154,5250,132096,16384,1210368,-948224,-73710,1446,-6445
14423,-63.660,5250,132096,16384,1169408,-603136,-70910,1395,-6445
14428,-67.932,5250,98304,16384,1087488,-477184,-67620,1348,-6445
14433,-95.886,5250,98304,16384,1072128,-629760,-66570,1299,-4284
14438,-77.332,5250,98304,16384,1073152,-943104,-66640,1250,-5335
14443,-97.229,5250,98304,16384,990208,-695296,-60970,1204,-4025
14448,-112.854,5250,98304,16384,1077248,-414720,-66920,1155,-4025
14453,-75.012,5250,98304,16384,1087488,-484352,-67620,1114,-4025
14458,48.767,5250,-4096,32768,925696,-727040,-63560,1067,-5677
14463,-1.160,5250,-4096,32768,756736,-867328,-52010,1019,-5677
14468,-47.302,5250,-4096,32768,702464,-906240,-48300,976,-5677
14473,-164.124,5250,-4096,49152,942080,-802816,-64680,935,-13770
14478,-60.242,5250,-4096,49152,894976,-748544,-61460,893,-13770
14483,2.380,5250,-4096,49152,773120,-670720,-53130,853,-13770
14488,-24.109,5250,-4096,49152,727040,-685056,-49980,820,-17944
14493,0.916,5250,-4096,99328,713728,-659456,-49070,782,-18434
14498,28.259,5250,-4096,99328,761856,-560128,-52360,746,-18434
14503,-21.423,5250,-4096,99328,651264,-640000,-44800,712,-19387
14508,-96.985,5250,-4096,115712,714752,-539648,-49140,679,-19387
14513,-82.214,5250,-4096,115712,855040,-598016,-58730,645,-19387
14518,124.207,5250,-4096,134144,813056,-648192,-55860,612,-10461
14523,-15.198,5250,-4096,418816,436224,-824320,-30100,583,-25139
14528,-70.618,5250,-4096,418816,414720,-748544,-28630,558,-25139
14533,-119.446,5250,-4096,585728,763904,-601088,-52500,530,-24789
14538,6.287,5250,-4096,619520,577536,-773120,-39760,504,-24789
14543,35.583,5250,-4096,619520,263168,-659456,-18270,489,-24789
14548,-60.242,5250,-4096,619520,391168,-220160,-27020,474,-23443
14553,-14.099,5250,-4096,619520,451584,-293888,-31150,451,-23443
14558,-60.120,5250,-4096,619520,192512,-583680,-13440,440,-34282
14563,-41.565,5250,-7168,1054720,304128,-305152,-21280,429,-28380
14568,-3.235,5250,-7168,1122304,132096,-220160,-9520,422,-28380
14573,56.702,5250,-7168,1122304,27648,-293888,-2380,417,-28380
14578,-78.796,5250,-10240,1207296,-29696,-493568,1330,412,-36225
14583,-57.068,5250,-10240,1207296,-16384,-195584,420,411,-36225
14588,90.271,5250,-10240,1207296,-29696,-38912,1330,412,-36225
14593,70.740,5250,-22528,1457152,-296960,-221184,18760,417,-46852
14598,-63.416,5250,-22528,1457152,19456,56320,-2870,421,-46852
14603,-22.888,5250,-28672,1574912,-12288,-35840,-1120,427,-46852
14608,50.232,5250,-28672,1574912,-249856,-173056,15120,435,-33914
14613,-98.694,5250,-28672,1574912,-417792,-166912,26600,446,-33914
14618,6.653,5250,-37888,1810432,-188416,357376,10290,454,-36237
14623,190.369,5250,-44032,1927168,-387072,94208,23450,465,-36237
14628,-34.241,5250,-44032,1927168,-229376,162816,12670,476,-36237
14633,-44.373,5250,-44032,1927168,-262144,256000,14910,487,-36237
14638,76.965,5250,-47104,2078720,-361472,378880,21490,499,-34314
14643,4.700,5250,-47104,2078720,-461824,271360,28350,515,-44621
14648,52.307,5250,-47104,2078720,-273408,598016,15470,528,-38805
14653,22.034,5250,-47104,2146304,-424960,640000,25830,545,-38805
14658,44.861,5250,-47104,2146304,-463872,477184,28490,562,-37212
14663,99.304,5250,-47104,2146304,-618496,675840,39060,584,-37212
14668,45.715,5250,-44032,2280448,-474112,776192,29400,605,-37212
14673,-0.061,5250,-44032,2280448,-313344,564224,18410,632,-37212
14678,86.365,5250,-44032,2280448,-883712,751616,57400,657,-31031
14683,-2.625,5250,-50176,2481152,-309248,956416,17710,679,-31031
14688,26.672,5250,-50176,2481152,-531456,878592,32900,706,-31031
14693,63.049,5250,-53248,2481152,-875520,686080,56210,736,-36709
14698,-24.231,5250,-53248,2497536,-775168,1038336,49350,769,-36709
14703,156.921,5250,-53248,2497536,-645120,1033216,40460,801,-36709
14708,8.240,5250,-56320,2548736,-806912,891904,51310,838,-50869
14713,40.710,5250,-56320,2581504,-897024,1248256,57470,875,-50869
14718,46.814,5250,-56320,2581504,-819200,1271808,52150,909,-50869
14723,-29.846,5250,-59392,2581504,-809984,1171456,51310,950,-41196
14728,146.423,5250,-59392,2581504,-877568,1157120,55930,988,-41196
14733,43.274,5250,-59392,2581504,-937984,1285120,60060,1028,-41196
14738,-28.259,5250,-56320,2615296,-642048,1358848,40040,1065,-40495
14743,120.178,5250,-56320,2631680,-722944,1257472,45570,1101,-40495
14748,84.045,5250,-56320,2631680,-881664,1159168,56420,1132,-40495
14753,9.094,5250,-56320,2631680,-708608,1260544,44590,1168,-40162
14758,38.269,5250,-53248,2765824,-783360,1612800,49910,1200,-40162
14763,-53.406,5250,-53248,2765824,-536576,1514496,33040,1232,-21965
14768,113.586,5250,-53248,2765824,-660480,1361920,41510,1259,-14684
14773,-1.282,5250,-53248,2765824,-392192,1428480,23170,1287,-14684
14778,-74.524,5250,-53248,2765824,-751616,1477632,47740,1311,-14684
14783,2.258,5250,-53248,2765824,-412672,1680384,24570,1329,-14684
14788,77.454,5250,-53248,2765824,-387072,1642496,22820,1351,-14684
14793,0.793,5250,-53248,2765824,-442368,1480704,26600,1371,-10934
14798,33.752,5250,-53248,2765824,-477184,1590272,28980,1387,-10934
14803,74.280,5250,-53248,2833408,-386048,1735680,22750,1404,-10934
14808,-51.575,5250,-53248,2833408,-371712,1786880,21770,1421,-3714
14813,-91.614,5250,-53248,2833408,-313344,1661952,17780,1439,-3714
14818,165.344,5250,-53248,2849792,-364544,1644544,21280,1449,-3714
14824,-0.305,5250,-53248,2849792,-204800,1837056,10360,1463,669
14829,-110.046,5250,-53248,2849792,-507904,1872896,31080,1476,669
14834,-88.562,5250,-53248,2849792,-231424,1927168,12180,1492,-6022
14839,55.481,5250,-53248,2849792,-391168,1896448,23100,1507,-6022
14844,114.197,5250,-53248,2849792,-435200,1875968,26110,1523,-6022
14849,-30.579,5250,-53248,2849792,-404480,1818624,24010,1540,-12287
14854,18.616,5250,-53248,2833408,-405504,1910784,24080,1556,-12287
14859,35.461,5250,-53248,2833408,-484352,2035712,29470,1575,-8138
14864,27.039,5250,-53248,2833408,-454656,1951744,27440,1593,-8138
14869,-6.531,5250,-50176,2833408,-445440,1871872,27020,1613,-8138
14874,30.457,5250,-47104,2833408,-384000,1972224,23030,1635,-12209
14879,156.311,5250,-47104,2833408,-582656,1944576,36610,1653,-12209
14884,20.935,5250,-44032,2615296,-610304,1981440,38710,1682,-12209
14889,-38.879,5250,-40960,2581504,-442368,2131968,27440,1706,-7979
14894,-61.707,5250,-40960,2581504,-540672,1917952,34160,1736,-7979
14899,42.786,5250,-40960,2581504,-484352,1973248,30310,1762,-7979
14904,174.011,5250,-40960,2581504,-847872,1873920,55160,1791,-9727
14909,92.957,5250,-40960,2581504,-925696,1909760,60480,1826,-28748
14914,22.644,5250,-28672,2262016,-482304,2117632,31010,1857,-8332
14919,-67.444,5250,-25600,2162688,-683008,2026496,44940,1893,-8332
14924,-57.312,5250,-25600,2162688,-915456,1793024,60830,1932,-8332
14929,28.381,5250,-25600,2162688,-642048,1923072,42140,1965,-13741
14934,37.292,5250,-13312,1944576,-807936,1926144,54320,2003,-13741
14939,42.175,5250,-13312,1944576,-890880,1804288,59990,2046,-13741
14944,-4.333,5250,-10240,1843200,-721920,1692672,48650,2047,-12736
14949,69.031,5250,0,1508352,-912384,1699840,62370,2047,-8913
14954,58.655,5250,0,1508352,-652288,1637376,44590,2047,-8913
14959,89.172,5250,0,1256448,-760832,1468416,52010,2047,-13147
14964,119.202,5250,0,1256448,-656384,1231872,44870,2047,-13147
14969,148.865,5250,0,1256448,-654336,1349632,44730,2047,-13147
14974,80.872,5250,0,1256448,-824320,1563648,56350,2047,-13147
14979,101.990,5250,0,99328,-964608,1508352,65940,2047,-5430
14984,75.500,5250,0,99328,-885760,1301504,60550,2047,-5430
14989,22.888,5250,0,99328,-847872,1062912,57960,2047,-5430
14994,3.357,5250,0,49152,-705536,735232,48230,2047,-10559
14999,-1.892,5250,0,49152,-605184,676864,41370,2047,-10559
15004,16.052,5250,0,49152,-520192,553984,35560,2047,2112
15009,16.907,5250,0,49152,-407552,527360,27860,2047,-6174
15014,-7.019,5250,0,49152,-416768,603136,28490,2047,-6174
15019,47.668,5250,0,32768,-464896,556032,31780,2047,6126
15024,89.050,5250,0,32768,-457728,642048,31290,2047,6126
15029,57.312,5250,0,32768,-385024,608256,26320,2047,6126
15034,11.658,5250,0,32768,-413696,455680,28280,2047,6329
15039,-26.184,5250,0,32768,-569344,451584,38920,2047,5006
15044,-43.640,5250,0,32768,-710656,493568,48580,2047,5006
15049,-48.401,5250,0,0,-499712,510976,34160,2047,-9098
15054,-63.904,5250,0,-18432,-387072,368640,26460,2047,-9098
15059,9.338,5250,0,-18432,-369664,284672,25270,2047,-9098
15064,30.701,5250,0,-18432,-568320,214016,38850,2047,-2125
15069,2.991,5250,0,-168960,-618496,145408,42280,2047,-2125
15074,-16.418,5250,0,-168960,-640000,94208,43750,2047,-2125
15079,-1.770,5250,0,-168960,-667648,221184,45640,2047,1230
15084,34.973,5250,0,-168960,-683008,285696,46690,2047,1230
15089,83.557,5250,0,-168960,-681984,262144,46620,2047,-3632
15094,88.440,5250,0,-168960,-585728,124928,40040,2047,-7458
15099,61.218,5250,0,-168960,-537600,50176,36750,2047,-7458
15104,44.861,5250,0,-168960,-583680,70656,39900,2047,272
15109,25.940,5250,0,-168960,-586752,192512,40110,2047,272
15114,57.190,5250,0,-168960,-606208,224256,41440,2047,272
15119,146.667,5250,0,-1510400,-530432,257024,36260,2047,2394
15124,105.286,5250,0,-1510400,-655360,164864,44800,2047,2394
15129,114.563,5250,0,-1510400,-484352,-178176,33110,2047,2394
15134,102.234,5250,0,-1727488,-520192,-565248,35560,2047,-5568
15139,71.594,5250,0,-1861632,-530432,-316416,36260,2047,-5568
15144,26.794,5250,0,-1861632,-466944,-364544,31920,2047,-5568
15149,15.076,5250,0,-1861632,-423936,-744448,28980,2047,5792
15154,26.550,5250,0,-2197504,-836608,-647168,57190,2047,5792
15159,-88.928,5250,0,-2197504,-505856,-641024,34580,2047,5792
15164,15.198,5250,0,-2197504,-573440,-997376,39200,2047,17059
15169,66.467,5250,0,-2197504,-843776,-1059840,57680,2047,17059
15174,85.632,5250,0,-2197504,-411648,-1105920,28140,2047,17059
15179,43.396,5250,0,-2398208,-693248,-1161216,47390,2047,-6350
15184,-52.185,5250,0,-2398208,-471040,-1124352,32200,2047,-6350
15189,119.568,5250,0,-2398208,-730112,-1205248,49910,2047,-1413
15194,77.698,5250,0,-2633728,-851968,-1266688,58240,2047,-1413
15199,-4.333,5250,0,-2633728,-561152,-1215488,38360,2047,-1413
15204,114.319,5250,0,-2633728,-694272,-1220608,47460,2047,-1413
15209,79.407,5250,0,-2951168,-662528,-1519616,45290,2047,-628
15214,0.793,5250,0,-3002368,-777216,-1686528,53130,2047,-628
15219,-11.414,5250,0,-3002368,-710656,-1738752,48580,2047,-628
15224,108.948,5250,0,-3002368,-822272,-1582080,56210,2047,-9640
15229,40.588,5250,0,-3002368,-947200,-1695744,64750,2047,-9640
15234,-18.127,5250,0,-3002368,-747520,-1595392,51100,2047,-9640
15239,102.966,5250,3072,-3120128,-827392,-1730560,56770,2047,-10930
15244,63.660,5250,3072,-3120128,-837632,-2231296,57470,2047,-10930
15249,-22.522,5250,3072,-3120128,-969728,-2135040,66500,2047,-10930
15254,0.671,5250,3072,-3388416,-616448,-2061312,42350,2047,761
15259,81.238,5250,3072,-3487744,-922624,-1886208,63280,2047,761
15264,-24.353,5250,3072,-3487744,-1048576,-1929216,71890,2047,761
15269,86.731,5250,3072,-3487744,-755712,-2278400,51870,2047,-5928
15274,142.151,5250,6144,-3640320,-929792,-2255872,63980,2047,-5928
15279,73.914,5250,6144,-3640320,-739328,-2616320,50960,2047,-5928
15284,21.057,5250,6144,-3673088,-844800,-2541568,58170,2047,-6968
15289,47.913,5250,6144,-3673088,-619520,-2216960,42770,2047,-6968
15294,104.797,5250,6144,-3673088,-1070080,-2349056,73570,2047,-6968
15300,-59.631,5250,6144,-3857408,-782336,-2469888,53900,2047,-12978
15305,116.028,5250,6144,-3890176,-842752,-2652160,58030,2047,-12978
15310,42.419,5250,6144,-3890176,-827392,-2879488,56980,2047,-12978
15315,43.884,5250,6144,-3957760,-868352,-2833408,59780,2047,-2208
15320,-49.255,5250,6144,-4042752,-799744,-2758656,55090,2047,-2208
15325,124.329,5250,6144,-4042752,-714752,-2586624,49280,2047,-2208
15330,18.982,5250,6144,-4042752,-1061888,-2757632,73010,2047,-8320
15335,51.941,5250,6144,-4059136,-705536,-2980864,48650,2047,-8320
15340,84.167,5250,6144,-4059136,-1017856,-2917376,70000,2047,-10859
15345,72.205,5250,6144,-4059136,-661504,-3133440,45640,2047,-10859
15350,47.424,5250,6144,-4059136,-1044480,-3066880,71820,2047,-10859
15355,-4.578,5250,6144,-4059136,-744448,-2956288,51310,2047,-13452
15360,125.061,5250,6144,-4059136,-990208,-2953216,68110,2047,1403
15365,32.898,5250,6144,-4059136,-1049600,-2988032,72170,2047,-15140
15370,38.635,5250,6144,-4059136,-892928,-3043328,61460,2047,-10434
15375,63.538,5250,6144,-3941376,-931840,-3169280,64120,2047,-10434
15380,80.505,5250,6144,-3941376,-1046528,-3144704,71960,2047,-14707
15385,42.419,5250,6144,-3941376,-906240,-3430400,62370,2047,-14707
15390,-4.944,5250,6144,-3941376,-1089536,-3420160,74900,2047,-14707
15395,57.556,5250,6144,-3941376,-1020928,-3168256,70210,2047,-9456
15400,62.439,5250,6144,-3254272,-1053696,-3301376,72450,2047,-9456
15405,114.075,5250,6144,-3254272,-1180672,-3039232,81130,2047,-9456
15410,1.892,5250,6144,-3254272,-1159168,-2826240,79660,2047,-9456
15415,53.772,5250,6144,-3254272,-1085440,-2918400,74620,2047,-8865
15420,98.694,5250,6144,-1861632,-1006592,-2926592,69230,2047,-8865
15425,122.375,5250,6144,-1861632,-1102848,-2691072,75810,2047,-8865
15430,41.931,5250,6144,-1861632,-1347584,-2610176,92540,2047,-25938
15435,40.466,5250,3072,-1140736,-1351680,-2539520,92610,2047,-25938
15440,39.246,5250,3072,-1140736,-1259520,-2394112,86310,2047,-25938
15445,18.005,5250,3072,-721920,-1281024,-2191360,87780,2047,-25938
15450,6.531,5250,0,-235520,-1227776,-2098176,83930,2047,-12403
15455,28.137,5250,0,-235520,-1201152,-1881088,82110,2047,-12403
15460,46.692,5250,0,-18432,-1136640,-1312768,77700,2047,-12403
15465,47.180,5250,0,-18432,-1154048,-1019904,78890,2047,-12403
15470,-30.090,5250,0,-18432,-1004544,-1088512,68670,2047,-12403
15475,11.658,5250,0,0,-1174528,-1114112,80290,2047,-13239
15480,82.092,5250,0,0,-773120,-861184,52850,2047,-9335
15485,197.205,5250,0,0,-913408,-820224,62440,2047,-9335
15490,79.895,5250,0,0,-1292288,-1029120,88340,2047,-17297
15495,-29.480,5250,0,0,-822272,-621568,56210,2047,-5962
15500,47.180,5250,0,0,-783360,-466944,53550,2047,-5962
15505,137.878,5250,0,0,-831488,-661504,56840,2047,-5962
15510,56.458,5250,0,0,-871424,-628736,59570,2047,5566
15515,15.076,5250,0,0,-1026048,-681984,70140,2047,5566
15520,-24.841,5250,0,0,-848896,-728064,58030,2047,-3912
15525,76.355,5250,0,0,-894976,-553984,61180,2047,6977
15530,55.237,5250,0,0,-797696,-473088,54530,2047,6977
15535,56.091,5250,0,0,-974848,-546816,66640,2047,6977
15540,88.806,5250,0,49152,-847872,-905216,57960,2047,-51
15545,79.407,5250,0,49152,-885760,-497664,60550,2047,-51
15550,86.975,5250,0,99328,-785408,-218112,53690,2047,7862
15555,9.338,5250,0,134144,-1011712,-642048,69160,2047,7862
15560,2.991,5250,0,134144,-943104,-774144,64470,2047,7862
15565,33.020,5250,0,134144,-698368,-424960,47740,2047,7862
15570,158.142,5250,0,854016,-886784,-461824,60620,2047,1798
15575,102.966,5250,0,854016,-1157120,-638976,79100,2047,1798
15580,-43.518,5250,0,1122304,-974848,-208896,66640,2047,1798
15585,26.550,5250,0,1223680,-714752,-126976,48860,2047,6323
15590,134.949,5250,0,1223680,-973824,-248832,66570,2047,6323
15595,64.880,5250,0,1574912,-942080,31744,64400,2047,6323
15600,-22.278,5250,0,1574912,-1083392,155648,74060,2047,-8179
15605,-64.026,5250,0,1642496,-1130496,117760,77280,2047,-8179
15610,200.378,5250,0,1642496,-1037312,317440,70910,2047,5858
15615,155.579,5250,0,1642496,-1325056,338944,90580,2047,5858
15620,29.968,5250,0,1642496,-935936,588800,63980,2047,5858
15625,-26.184,5250,0,1642496,-852992,646144,58310,2047,5858
15630,159.851,5250,0,1642496,-1001472,552960,68460,2047,-2223
15635,-17.517,5250,0,1642496,-1248256,418816,85330,2047,-2223
15640,7.263,5250,0,1642496,-1011712,728064,69160,2047,-2223
15645,92.834,5250,0,1642496,-1020928,708608,69790,2047,-7362
15650,155.090,5250,0,1642496,-1065984,571392,72870,2047,-7362
15655,21.667,5250,0,2765824,-1034240,601088,70700,2047,-7362
15660,34.607,5250,0,2765824,-1016832,865280,69510,2047,-7048
15665,73.425,5250,0,2849792,-1083392,959488,74060,2047,-1920
15670,33.508,5250,0,2951168,-1006592,1091584,68810,2047,-1920
15675,44.495,5250,0,2951168,-910336,1277952,62230,2047,-7611
15680,113.586,5250,0,3034112,-1278976,1353728,87430,2047,-7611
15685,47.424,5250,0,3066880,-918528,1347584,62790,2047,-7611
15690,25.452,5250,0,3066880,-921600,1468416,63000,2047,-7611
15695,76.477,5250,0,3066880,-1243136,1719296,84980,2047,3119
15700,46.204,5250,0,3219456,-902144,1683456,61670,2047,3119
15705,-9.216,5250,0,3219456,-848896,1560576,58030,2047,-13629
15710,188.171,5250,0,3219456,-1184768,1761280,80990,2047,-13629
15715,-37.292,5250,0,3268608,-762880,1965056,52150,2047,-13629
15720,47.546,5250,0,3268608,-979968,1804288,66990,2047,-13629
15725,132.629,5250,0,3268608,-971776,1770496,66430,2047,2604
15730,23.132,5250,0,3268608,-1035264,2022400,70770,2047,2604
15735,58.289,5250,0,3268608,-561152,1883136,38360,2047,-1665
15740,70.862,5250,0,3302400,-889856,1926144,60830,2047,-1665
15745,34.607,5250,0,3302400,-1038336,2075648,70980,2047,-1665
