R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,Dz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,100,10,0,0,0,0,7,75,10,10.0,16.0,0.001,0.003,0.03
sysTime,GPT1X,GPT1Z,aPT1R,aPT1P,aKFRawR,aKFRawP,aKFPT10R,aKFPT10P,aKFPT20R,aKFPT20P,aKFPT21R,aKFPT21P
483.123,-18.728,-36.693,4.513,0.363,3.972,-3.641,-0.309,-2.367,-0.652,-1.864,-0.239,-1.269
483.134,-16.871,-37.634,-0.566,4.496,3.237,-3.467,-0.320,-2.481,-0.598,-2.156,-0.292,-1.578
483.145,-14.872,-35.160,-1.431,-0.711,2.853,-4.262,-0.501,-2.505,-0.615,-2.282,-0.367,-1.837
483.156,-13.581,-32.575,-1.089,-2.598,2.950,-3.767,-0.653,-2.709,-0.637,-2.371,-0.451,-2.064
483.167,-16.114,-29.600,-0.652,-2.015,3.158,-4.294,-0.904,-2.920,-0.845,-2.484,-0.558,-2.275
483.178,-19.957,-30.758,-1.340,-1.517,2.834,-4.990,-1.118,-3.203,-1.016,-2.701,-0.689,-2.487
483.189,-25.877,-29.693,-1.893,6.687,2.372,-4.734,-1.497,-3.170,-1.299,-2.863,-0.887,-2.664
483.200,-33.223,-27.087,-3.357,2.245,1.471,-6.169,-2.005,-2.910,-1.746,-2.879,-1.173,-2.752
483.211,-35.040,-22.290,-2.394,0.830,0.678,-6.203,-2.499,-2.816,-2.133,-2.723,-1.537,-2.775
483.222,-41.745,-18.166,0.233,-0.866,0.696,-6.396,-3.028,-2.718,-2.691,-2.587,-1.917,-2.750
483.233,-42.529,-10.529,3.765,-5.533,0.835,-6.716,-3.284,-2.726,-3.139,-2.367,-2.304,-2.706
483.244,-35.072,-0.885,1.550,-4.821,0.806,-6.419,-3.053,-2.651,-3.102,-2.015,-2.578,-2.625
483.255,-31.412,9.809,-1.469,-0.857,0.317,-5.529,-3.162,-2.311,-3.158,-1.647,-2.766,-2.476
483.266,-28.280,20.946,-2.174,-1.392,-0.183,-5.192,-3.377,-1.739,-3.290,-1.154,-2.939,-2.211
483.277,-16.304,34.598,-6.257,-5.962,-0.649,-5.485,-3.301,-1.179,-3.022,-0.442,-3.057,-1.840
483.288,-3.295,47.715,-6.598,-4.515,0.014,-4.529,-3.132,-0.605,-2.617,0.305,-3.073,-1.384
483.299,10.925,57.354,-4.471,1.846,0.439,-3.487,-2.795,0.178,-2.185,0.945,-2.994,-0.848
483.310,23.311,68.680,-4.086,5.312,0.893,-1.449,-2.304,1.429,-1.702,1.825,-2.801,-0.158
483.322,34.163,81.864,-3.329,1.383,1.806,-1.018,-1.777,2.698,-1.176,2.952,-2.493,0.689
483.333,47.088,99.710,1.044,-5.858,2.941,-0.560,-0.984,3.959,-0.526,4.356,-2.065,1.670
483.344,58.402,116.913,1.202,-9.768,4.316,-0.873,0.054,4.981,0.265,5.742,-1.494,2.696
483.355,74.312,128.028,-0.762,-9.347,5.319,0.315,1.327,5.858,1.431,6.955,-0.762,3.725
483.366,85.228,135.954,-2.508,-5.799,6.606,1.172,2.391,6.837,2.532,8.030,0.082,4.739
483.377,93.829,141.155,-2.382,-5.654,7.235,3.049,3.322,7.850,3.492,8.996,0.961,5.741
483.388,100.196,141.738,-1.820,-9.289,8.079,3.149,4.184,8.540,4.358,9.812,1.849,6.689
483.399,107.284,138.086,-1.173,-9.290,9.087,4.045,5.239,8.906,5.368,10.341,2.788,7.527
483.410,112.446,126.055,-2.434,-8.109,10.186,5.087,6.231,9.081,6.353,10.501,3.737,8.180
483.421,111.692,111.157,-2.973,-8.999,10.643,4.946,6.876,8.944,7.060,10.419,4.624,8.619
483.432,108.315,95.975,-1.833,-10.011,10.963,5.526,7.472,8.703,7.645,10.170,5.440,8.850
483.443,103.092,79.479,-1.645,-13.252,11.429,4.100,7.967,8.013,8.098,9.694,6.162,8.842
483.454,97.985,62.561,-3.282,-11.407,12.178,3.940,8.429,7.200,8.587,8.945,6.795,8.588
483.466,91.902,46.849,-6.484,-9.800,11.753,3.841,8.569,6.340,8.874,8.095,7.308,8.150
483.477,80.276,28.952,-5.919,-4.877,12.042,3.945,8.395,5.463,8.838,6.985,7.636,7.546
483.488,63.346,12.484,-4.404,-3.338,11.302,3.683,7.896,4.590,8.399,5.838,7.744,6.834
483.499,45.679,-2.095,-0.690,2.170,11.362,3.681,7.364,3.798,7.747,4.626,7.656,6.045
483.510,25.770,-14.305,1.081,2.855,10.671,3.066,6.738,3.173,6.922,3.540,7.412,5.257
483.521,7.096,-23.126,4.535,7.235,10.345,3.140,6.064,2.608,5.968,2.543,7.004,4.474
483.532,-11.651,-28.672,5.853,6.932,9.610,2.379,5.453,2.312,5.013,1.736,6.502,3.762
483.543,-31.223,-33.969,8.032,4.677,9.047,0.941,4.666,1.809,3.894,1.009,5.879,3.101
483.554,-44.230,-38.416,9.193,8.662,8.223,0.539,4.092,1.423,2.957,0.348,5.198,2.486
483.565,-59.730,-41.824,9.197,7.906,6.787,-0.354,3.317,1.184,1.935,-0.185,4.486,1.948
483.576,-74.305,-42.275,9.834,6.111,6.668,-1.709,2.433,0.884,0.847,-0.567,3.705,1.473
483.587,-86.389,-43.262,10.536,9.196,5.573,-2.364,1.637,0.637,-0.113,-0.925,2.894,1.053
483.598,-97.343,-45.037,10.547,8.652,4.253,-2.706,0.754,0.498,-1.112,-1.223,2.038,0.691
483.610,-107.899,-43.641,8.655,2.230,2.198,-4.434,-0.191,0.209,-2.094,-1.409,1.175,0.371
483.621,-112.257,-43.555,2.750,-1.962,0.167,-5.753,-1.176,-0.395,-2.897,-1.621,0.272,0.025
483.632,-110.836,-43.114,-3.527,1.428,-1.449,-5.902,-2.290,-0.951,-3.551,-1.908,-0.666,-0.362
483.643,-114.126,-46.270,-5.975,2.995,-2.223,-7.031,-3.720,-1.477,-4.472,-2.369,-1.682,-0.776
483.654,-116.470,-47.598,-6.322,0.440,-3.136,-7.611,-5.208,-1.926,-5.521,-2.741,-2.793,-1.187
483.665,-119.452,-48.270,-5.274,-3.092,-4.405,-8.519,-6.635,-2.484,-6.626,-3.089,-3.963,-1.619
483.676,-120.202,-50.752,-3.240,-3.467,-5.208,-9.004,-7.876,-3.162,-7.696,-3.531,-5.140,-2.081
483.687,-118.709,-53.526,-1.738,0.102,-6.264,-8.961,-8.851,-3.773,-8.611,-4.048,-6.265,-2.576
483.698,-114.867,-55.667,-1.301,3.300,-7.114,-9.426,-9.652,-4.226,-9.404,-4.567,-7.310,-3.072
483.710,-107.373,-54.310,-1.529,2.021,-8.158,-10.111,-10.287,-4.517,-10.037,-4.922,-8.280,-3.542
483.720,-103.194,-52.140,-1.588,-2.134,-8.759,-10.623,-10.841,-4.785,-10.625,-5.127,-9.078,-3.942
483.730,-91.597,-50.291,-3.564,0.632,-9.595,-10.440,-11.116,-5.197,-10.875,-5.396,-9.752,-4.320
483.740,-80.264,-49.569,-1.293,2.527,-9.281,-10.556,-11.199,-5.439,-10.893,-5.727,-10.275,-4.670
483.750,-65.805,-44.077,1.321,2.351,-8.102,-10.628,-10.958,-5.474,-10.772,-5.836,-10.653,-4.962
483.761,-51.007,-37.368,1.090,-0.384,-7.682,-11.114,-10.460,-5.416,-10.410,-5.754,-10.841,-5.168
483.771,-33.773,-26.521,2.121,-4.370,-7.048,-11.462,-9.844,-5.264,-9.888,-5.451,-10.843,-5.285
483.781,-12.677,-13.753,0.232,-5.208,-6.576,-11.360,-8.854,-5.143,-9.010,-4.999,-10.633,-5.319
483.792,6.520,-5.664,-0.289,3.262,-5.621,-9.918,-7.805,-4.827,-7.947,-4.745,-10.201,-5.266
483.802,22.710,9.072,2.993,2.899,-4.700,-8.882,-6.723,-4.032,-6.909,-4.104,-9.610,-5.067
483.812,39.165,26.197,2.660,-0.567,-3.573,-8.404,-5.379,-3.037,-5.754,-3.151,-8.851,-4.684
483.823,54.312,41.773,-3.917,0.562,-3.040,-7.244,-4.172,-2.093,-4.407,-2.125,-7.946,-4.154
483.833,64.432,55.941,-0.773,0.421,-1.151,-5.981,-3.166,-1.000,-3.311,-1.120,-6.997,-3.508
483.845,80.449,75.913,3.482,-2.571,0.995,-4.879,-1.468,0.311,-1.720,0.348,-5.687,-2.544
483.856,89.085,89.946,4.710,-2.685,1.852,-3.476,0.004,1.520,-0.423,1.662,-4.498,-1.624
483.866,100.647,101.813,-0.038,-2.076,1.796,-2.183,1.533,2.676,1.051,2.921,-3.239,-0.642
483.877,107.184,111.346,-2.609,2.013,2.560,-0.669,2.668,3.923,2.413,4.125,-1.946,0.405
483.887,109.997,118.975,4.574,0.116,4.736,0.394,3.873,5.244,3.520,5.322,-0.681,1.506
483.898,118.994,128.647,1.154,-2.704,5.738,1.354,5.438,6.465,4.957,6.696,0.634,2.656
483.908,125.504,131.681,-1.090,1.804,6.953,2.774,6.734,7.516,6.412,7.747,1.968,3.792
483.919,123.852,134.364,1.345,1.575,8.423,4.113,7.647,8.670,7.374,8.712,3.227,4.915
483.930,118.409,133.590,6.211,-0.296,10.308,4.751,8.500,9.521,8.084,9.588,4.391,6.002
483.940,113.343,132.443,4.049,-3.100,11.027,5.656,9.413,10.315,8.839,10.440,5.483,7.023
483.951,107.000,127.869,-2.285,0.600,11.029,6.702,9.949,10.913,9.493,11.088,6.472,7.959
483.961,94.792,116.605,-4.392,-0.160,11.098,6.834,9.992,11.281,9.793,11.371,7.296,8.781
483.972,79.624,105.167,-4.724,-3.800,10.397,5.860,9.687,11.348,9.714,11.496,7.863,9.417
483.982,63.049,90.229,-6.525,-7.621,9.630,5.274,9.147,10.945,9.385,11.377,8.198,9.853
483.993,44.653,74.012,-5.538,-9.160,9.243,5.500,8.420,10.315,8.831,10.967,8.302,10.047
484.003,25.642,54.545,-4.723,-8.321,8.717,5.211,7.501,9.345,8.022,10.226,8.172,9.995
484.014,6.228,36.080,-5.992,-7.137,6.928,4.706,6.414,8.219,7.004,9.278,7.822,9.689
484.025,-9.753,17.304,-6.793,-4.604,5.765,4.003,5.163,7.078,5.917,8.094,7.269,9.188
484.035,-30.769,-1.841,-2.684,-3.536,5.194,2.735,3.653,5.783,4.468,6.776,6.519,8.504
484.046,-51.006,-20.526,4.391,-5.375,4.474,1.459,2.376,4.442,2.896,5.344,5.617,7.659
484.056,-62.942,-41.615,6.042,-3.697,4.496,0.302,1.422,2.743,1.562,3.697,4.644,6.638
484.067,-72.998,-56.312,-1.237,-1.171,2.922,-0.972,0.426,1.347,0.421,2.121,3.665,5.486
484.077,-81.749,-72.687,-3.373,0.193,0.884,-1.741,-0.923,-0.113,-0.784,0.481,2.615,4.261
484.088,-91.331,-85.360,0.081,-1.809,-0.495,-3.058,-2.248,-1.520,-2.090,-1.107,1.499,2.957
484.098,-101.001,-96.422,2.246,-4.078,-1.183,-5.596,-3.422,-3.107,-3.456,-2.631,0.368,1.612
484.109,-101.763,-103.911,-0.418,-0.220,-2.225,-6.725,-4.226,-4.557,-4.360,-4.105,-0.726,0.224
484.119,-107.362,-110.647,-2.461,1.949,-3.326,-7.931,-5.365,-5.770,-5.410,-5.549,-1.812,-1.146
484.130,-114.230,-112.654,0.027,0.566,-3.781,-9.632,-6.647,-6.869,-6.645,-6.808,-2.935,-2.467
484.140,-116.444,-111.254,5.024,-1.960,-3.611,-11.044,-7.571,-7.872,-7.763,-7.825,-4.063,-3.728
484.151,-117.899,-110.225,3.015,-2.160,-4.980,-11.326,-8.252,-8.791,-8.625,-8.709,-5.081,-4.897
484.161,-117.382,-110.902,0.943,-1.012,-5.268,-12.030,-8.906,-9.710,-9.335,-9.604,-6.019,-5.999
484.172,-117.884,-109.355,-1.651,1.363,-7.222,-11.836,-9.757,-10.475,-10.125,-10.457,-6.938,-7.056
484.183,-115.149,-108.242,-2.313,1.923,-8.274,-12.307,-10.547,-11.087,-10.737,-11.225,-7.821,-8.025
484.193,-114.931,-104.070,2.428,0.798,-8.758,-12.888,-11.197,-11.618,-11.367,-11.836,-8.637,-8.901
484.204,-112.644,-99.541,5.880,-1.619,-8.686,-13.700,-11.630,-12.155,-12.019,-12.349,-9.412,-9.698
484.215,-105.965,-93.512,2.951,-4.017,-9.139,-14.277,-11.684,-12.589,-12.283,-12.669,-10.030,-10.395
484.225,-96.230,-88.162,-1.184,-3.079,-9.416,-14.308,-11.813,-13.103,-12.305,-13.008,-10.522,-11.031
484.236,-86.613,-81.162,-2.107,-1.286,-9.871,-12.768,-11.956,-13.294,-12.278,-13.221,-10.912,-11.570
484.246,-73.112,-70.287,-3.520,-2.852,-10.216,-13.422,-11.844,-13.252,-11.989,-13.153,-11.177,-11.982
484.257,-60.807,-59.207,-0.048,-2.999,-8.576,-13.359,-11.645,-13.156,-11.701,-12.989,-11.321,-12.268
484.267,-42.586,-47.575,0.511,-2.267,-7.401,-13.317,-10.931,-12.911,-11.038,-12.702,-11.290,-12.418
484.278,-21.935,-35.228,1.588,5.907,-6.440,-12.512,-9.879,-12.247,-10.013,-12.242,-11.031,-12.411
484.288,-1.019,-19.745,1.223,8.522,-5.491,-11.254,-8.669,-11.161,-8.890,-11.567,-10.568,-12.201
484.299,18.008,-5.350,2.384,9.242,-4.170,-10.571,-7.391,-9.948,-7.619,-10.689,-9.898,-11.761
484.309,36.431,11.298,2.668,5.392,-2.128,-10.394,-5.950,-8.572,-6.325,-9.556,-9.058,-11.124
484.320,53.425,29.317,0.819,-0.221,-0.898,-9.327,-4.454,-7.248,-4.822,-8.113,-8.047,-10.305
484.330,70.258,43.682,0.059,-1.825,-0.121,-8.832,-2.962,-6.129,-3.299,-6.790,-6.926,-9.392
484.341,88.788,59.455,-5.131,-0.520,0.912,-7.355,-1.380,-4.844,-1.529,-5.333,-5.675,-8.383
484.351,102.548,68.306,-0.379,2.944,3.033,-5.964,0.113,-3.634,0.097,-4.111,-4.351,-7.310
484.362,110.118,79.531,3.708,2.771,5.475,-4.551,1.584,-2.183,1.460,-2.762,-2.969,-6.159
484.373,118.180,92.504,2.840,-1.568,6.854,-3.886,3.232,-0.768,2.905,-1.251,-1.554,-4.942
484.383,125.035,98.072,-1.426,-1.151,8.221,-2.583,4.669,0.322,4.387,0.085,-0.120,-3.708
484.394,128.424,99.300,-3.201,2.076,9.309,-1.527,5.870,1.365,5.765,1.118,1.284,-2.522
484.404,127.419,98.352,-1.827,2.507,10.757,-0.459,6.798,2.363,6.838,2.058,2.593,-1.376
484.415,126.016,95.517,2.212,4.792,12.719,0.988,7.755,3.225,7.747,2.842,3.822,-0.287
484.425,121.703,89.241,3.164,2.946,13.887,1.146,8.676,3.956,8.524,3.485,4.994,0.735
484.436,116.716,78.956,4.430,4.247,15.225,1.654,9.505,4.308,9.217,3.844,6.065,1.608
484.446,107.340,66.059,5.545,3.067,15.110,1.876,10.225,4.662,9.762,4.069,7.061,2.357
484.457,94.648,50.659,4.542,2.719,15.264,1.674,10.677,4.535,10.030,4.040,7.918,2.923
484.467,83.067,34.395,-0.273,4.579,15.286,1.671,10.922,4.383,10.293,3.821,8.630,3.308
484.478,68.489,13.964,-3.587,7.197,14.329,1.725,10.601,3.940,10.226,3.252,9.134,3.504
484.488,50.625,-4.910,-4.028,8.155,13.663,0.954,10.001,3.480,9.875,2.601,9.409,3.526
484.499,29.450,-21.502,0.660,6.202,14.008,-0.255,9.141,2.918,9.087,1.980,9.422,3.404
484.509,13.341,-34.447,0.489,-0.462,13.065,-1.639,8.418,2.138,8.333,1.352,9.241,3.126
484.520,2.096,-46.826,-3.890,1.102,11.815,-2.479,7.703,1.163,7.722,0.591,8.929,2.705
484.530,-15.419,-61.937,-6.625,0.471,10.460,-3.635,6.478,0.072,6.724,-0.395,8.444,2.143
484.541,-33.599,-75.271,-2.129,1.430,10.530,-4.310,5.081,-1.092,5.449,-1.443,7.751,1.454
484.551,-48.512,-86.360,1.682,-1.095,9.743,-5.781,3.990,-2.192,4.240,-2.452,6.953,0.678
484.561,-54.617,-94.858,-1.099,2.243,8.657,-7.094,3.143,-3.342,3.256,-3.400,6.098,-0.167
484.571,-63.864,-103.157,-4.019,4.235,7.205,-8.171,2.009,-4.227,2.223,-4.424,5.209,-1.057
484.581,-70.963,-108.249,-3.322,1.304,5.688,-10.115,0.742,-5.163,1.107,-5.384,4.232,-1.981
484.592,-78.717,-113.958,3.168,1.521,5.762,-11.013,-0.296,-6.197,-0.052,-6.345,3.225,-2.916
484.602,-80.905,-116.864,0.925,2.089,4.958,-12.054,-0.938,-7.010,-0.912,-7.159,2.279,-3.807
484.612,-84.345,-120.979,-2.687,2.209,3.080,-12.646,-1.889,-7.909,-1.770,-8.028,1.341,-4.709
484.622,-90.245,-124.062,0.281,4.407,2.311,-12.648,-2.958,-8.709,-2.774,-8.876,0.387,-5.585
484.632,-91.520,-121.022,1.904,1.014,1.588,-13.526,-3.639,-9.223,-3.641,-9.431,-0.540,-6.403
484.642,-90.996,-120.384,-1.838,-1.990,0.172,-14.344,-4.350,-9.958,-4.384,-9.961,-1.443,-7.206
484.653,-90.314,-118.697,-3.898,1.775,-1.039,-14.433,-5.184,-10.693,-5.055,-10.553,-2.310,-7.996
484.665,-92.916,-118.082,-5.145,9.305,-2.260,-13.923,-6.309,-11.028,-6.006,-11.222,-3.330,-8.765
484.676,-93.054,-116.857,-5.320,16.169,-3.336,-13.437,-7.291,-10.786,-6.829,-11.584,-4.305,-9.274
484.688,-93.969,-111.672,-5.065,21.832,-4.308,-12.916,-8.204,-10.061,-7.635,-11.589,-5.266,-9.521
484.700,-87.026,-108.043,-4.843,22.121,-4.903,-13.119,-8.798,-9.264,-8.170,-11.375,-6.165,-9.504
484.712,-79.514,-104.221,-5.550,21.579,-5.321,-13.336,-9.250,-8.437,-8.564,-10.946,-6.954,-9.284
484.723,-68.596,-100.333,-6.261,19.710,-5.273,-13.763,-9.509,-7.637,-8.752,-10.347,-7.615,-8.914
484.735,-54.095,-94.962,-7.470,18.040,-5.266,-13.726,-9.602,-6.931,-8.748,-9.666,-8.134,-8.470
484.747,-38.706,-93.354,-5.831,15.364,-5.159,-14.281,-9.522,-6.410,-8.625,-9.009,-8.480,-7.962
484.759,-23.201,-92.527,-1.419,13.700,-4.571,-14.114,-9.087,-6.035,-8.335,-8.410,-8.615,-7.477
484.770,-8.668,-92.596,4.753,13.152,-2.896,-13.896,-8.231,-5.795,-7.865,-7.916,-8.500,-7.043
484.782,7.915,-92.800,5.871,15.088,-1.726,-13.201,-7.003,-5.481,-7.121,-7.457,-8.108,-6.648
484.794,25.786,-92.926,6.277,15.499,-0.408,-12.865,-5.568,-5.190,-6.067,-7.081,-7.430,-6.273
484.806,43.691,-91.903,6.478,15.778,0.821,-12.306,-3.960,-4.820,-4.749,-6.654,-6.499,-5.885
484.818,61.464,-88.489,5.830,15.267,2.111,-11.847,-2.195,-4.335,-3.162,-6.094,-5.344,-5.466
484.829,77.489,-85.732,4.588,16.119,3.518,-11.299,-0.495,-3.842,-1.518,-5.543,-4.035,-5.026
484.841,92.155,-81.502,3.336,15.328,5.243,-11.024,1.226,-3.271,0.233,-4.906,-2.600,-4.556
484.853,105.055,-76.491,4.167,13.013,7.479,-10.805,3.015,-2.703,2.009,-4.183,-1.082,-4.044
484.865,115.281,-73.102,6.601,11.187,10.102,-10.452,4.835,-2.275,3.763,-3.524,0.518,-3.541
484.876,122.001,-69.524,6.942,9.877,10.941,-9.787,6.548,-1.888,5.402,-2.863,2.143,-3.053
484.888,128.978,-67.235,7.256,9.280,11.833,-9.121,8.267,-1.621,7.061,-2.331,3.788,-2.614
484.900,133.701,-64.708,9.131,9.965,12.972,-8.187,9.955,-1.328,8.650,-1.826,5.437,-2.205
484.912,135.050,-62.455,9.954,10.707,13.954,-7.454,11.557,-1.010,10.125,-1.382,7.070,-1.816
484.924,134.258,-61.464,8.989,12.243,14.860,-6.753,13.054,-0.621,11.533,-1.019,8.687,-1.433
484.935,128.360,-57.868,7.606,8.874,15.508,-6.767,14.111,-0.183,12.607,-0.531,10.155,-1.026
484.947,115.143,-50.991,6.365,3.237,15.639,-7.363,14.719,0.201,13.311,0.134,11.429,-0.605
484.959,99.442,-50.658,5.718,-1.390,15.615,-8.167,15.008,0.115,13.736,0.563,12.454,-0.254
484.970,84.263,-52.033,5.674,-1.463,15.663,-7.312,15.096,-0.197,13.960,0.780,13.220,-0.047
484.982,65.253,-56.270,5.638,1.250,14.653,-7.330,14.916,-0.535,13.881,0.707,13.740,0.022
484.994,45.984,-56.271,5.669,2.215,13.860,-7.192,14.522,-0.629,13.574,0.648,14.011,0.018
485.006,24.317,-52.025,4.299,-4.455,12.625,-7.610,13.771,-0.671,12.937,0.770,14.000,0.016
485.017,4.785,-49.558,3.278,-8.297,11.522,-8.272,12.792,-0.988,12.127,0.850,13.730,-0.034
485.029,-14.724,-47.932,3.369,-12.611,10.476,-8.443,11.654,-1.510,11.142,0.837,13.220,-0.174
485.041,-27.639,-50.151,5.066,-10.351,9.378,-7.625,10.632,-2.173,10.186,0.583,12.533,-0.442
485.052,-39.955,-52.586,6.585,-5.293,8.011,-6.722,9.649,-2.746,9.179,0.104,11.745,-0.826
485.064,-47.241,-53.024,7.145,1.808,6.921,-5.258,8.829,-2.844,8.277,-0.301,10.907,-1.188
485.076,-53.822,-53.915,6.941,5.914,5.902,-4.467,7.980,-2.678,7.359,-0.630,10.058,-1.456
485.088,-60.195,-52.209,5.878,6.995,4.887,-3.947,7.003,-2.348,6.382,-0.793,9.183,-1.613
485.099,-63.000,-50.078,4.079,5.531,3.789,-4.131,6.100,-2.017,5.562,-0.823,8.318,-1.651
485.111,-64.291,-47.133,3.324,2.862,2.782,-5.715,5.169,-1.761,4.771,-0.731,7.462,-1.602
485.123,-64.305,-41.499,3.047,-1.219,2.058,-6.989,4.285,-1.557,4.016,-0.496,6.599,-1.510
485.134,-66.448,-33.881,6.612,-4.690,2.045,-7.286,3.488,-1.485,3.248,-0.208,5.795,-1.388
485.144,-63.775,-23.036,9.129,-3.555,2.656,-6.770,3.168,-1.267,2.772,0.171,5.117,-1.223
485.155,-59.775,-8.907,2.185,-2.049,1.400,-5.826,2.855,-0.745,2.438,0.726,4.532,-0.971
485.166,-62.932,4.574,-5.487,-2.928,-0.837,-4.719,1.817,-0.084,1.819,1.393,3.848,-0.577
485.178,-66.864,18.039,-9.380,-5.850,-3.097,-3.795,0.477,0.680,1.038,2.247,3.032,-0.064
485.190,-74.232,31.652,-10.460,-9.715,-4.743,-4.604,-1.131,1.357,-0.066,3.144,2.037,0.516
485.201,-80.062,44.478,-10.394,-13.132,-5.394,-4.763,-2.681,1.887,-1.251,4.015,0.918,1.110
485.213,-86.151,57.045,-10.013,-14.574,-6.148,-4.292,-4.211,2.345,-2.557,4.829,-0.304,1.699
485.225,-92.547,70.266,-10.358,-13.205,-7.028,-3.206,-5.755,2.940,-3.952,5.660,-1.601,2.313
485.236,-97.969,80.364,-16.343,-11.290,-9.530,-1.674,-7.468,3.640,-5.317,6.413,-2.966,2.957
485.248,-105.746,90.987,-19.478,-9.568,-11.939,-0.081,-9.476,4.519,-6.881,7.204,-4.460,3.652
485.260,-108.500,101.759,-17.715,-7.343,-13.441,1.623,-11.239,5.585,-8.362,8.080,-6.048,4.439
485.272,-109.830,111.963,-16.436,-1.613,-14.691,3.907,-12.819,6.890,-9.832,9.024,-7.635,5.322
485.284,-105.652,122.508,-14.577,5.998,-15.396,6.692,-14.046,8.559,-11.074,10.091,-9.156,6.359
485.296,-97.242,131.571,-13.643,5.649,-15.872,8.533,-14.961,10.435,-12.056,11.334,-10.561,7.620
485.306,-86.783,136.599,-11.600,10.329,-15.840,10.377,-15.384,12.052,-12.601,12.527,-11.578,8.846
485.316,-75.664,142.674,-11.377,9.961,-15.869,11.648,-15.655,13.863,-13.046,13.858,-12.461,10.188
485.326,-64.126,147.570,-11.231,7.748,-16.629,13.044,-15.847,15.464,-13.354,15.231,-13.175,11.559
485.336,-49.930,152.693,-8.563,6.665,-15.155,15.339,-15.788,17.048,-13.457,16.626,-13.736,12.986
485.347,-31.869,157.679,-6.426,5.145,-13.807,16.293,-15.255,18.529,-13.205,18.044,-14.083,14.428
485.357,-13.137,162.883,-3.662,4.888,-12.696,17.103,-14.381,19.999,-12.610,19.467,-14.163,15.865
485.368,1.606,165.503,0.631,1.396,-10.847,17.968,-13.434,21.338,-12.089,20.816,-14.031,17.324
485.378,22.691,169.011,0.634,-1.938,-9.676,18.403,-12.005,22.474,-11.126,22.193,-13.655,18.710
485.389,40.499,169.397,1.591,-3.108,-8.641,19.302,-10.517,23.371,-9.941,23.298,-13.014,19.988
485.399,53.936,163.233,2.523,-6.164,-7.093,19.483,-8.991,23.927,-8.778,24.113,-12.182,21.130
485.410,67.250,153.509,3.161,-8.529,-5.404,19.215,-7.428,23.992,-7.468,24.564,-11.201,22.014
485.420,78.384,141.758,6.397,-9.204,-3.608,19.386,-5.765,23.866,-6.130,24.713,-10.079,22.674
485.431,85.706,127.966,7.845,-10.069,-1.464,18.532,-4.154,23.412,-4.886,24.568,-8.845,23.111
485.443,98.846,106.793,3.650,-7.366,-0.254,18.571,-2.124,22.419,-3.171,23.798,-7.245,23.057
485.454,108.675,85.912,0.057,-3.139,1.086,18.027,-0.394,21.428,-1.396,22.731,-5.558,22.708
485.466,115.191,69.297,-0.056,-4.340,1.876,17.159,1.075,20.532,0.213,21.726,-3.912,22.176
485.478,115.973,54.614,-0.329,-6.404,3.148,15.637,2.308,19.429,1.575,20.620,-2.343,21.479
485.489,119.325,38.190,0.947,-2.276,4.685,14.930,3.534,18.147,2.858,19.311,-0.936,20.588
485.500,117.500,26.727,4.175,1.924,5.559,14.225,4.802,17.226,3.988,18.065,0.469,19.642
485.512,114.100,21.252,9.205,-0.937,7.534,12.745,6.100,16.479,5.019,17.040,1.851,18.728
485.523,109.581,14.968,10.668,-9.304,8.796,10.126,7.399,15.357,5.953,16.053,3.195,17.798
485.535,108.218,12.408,8.100,-17.623,9.553,7.667,8.687,13.901,7.040,15.104,4.546,16.767
485.547,108.528,13.656,3.028,-21.327,9.609,5.997,9.748,12.202,8.170,14.072,5.835,15.599
485.559,106.396,13.505,0.308,-19.273,9.493,4.757,10.463,10.482,9.190,12.873,7.032,14.335
485.570,99.044,12.501,-0.031,-13.059,10.323,5.461,10.896,9.060,9.909,11.551,8.044,13.035
485.582,91.492,12.539,-0.718,-7.149,10.488,5.636,11.175,8.084,10.411,10.301,8.860,11.792
485.594,79.693,13.047,-2.593,-3.214,10.797,5.500,11.128,7.460,10.590,9.232,9.464,10.679
485.606,66.712,16.813,-4.447,-1.590,10.523,4.801,10.803,7.158,10.584,8.501,9.828,9.745
485.617,51.847,17.203,-5.282,-1.539,9.287,4.543,10.128,6.772,10.229,7.762,9.922,8.945
485.629,34.590,19.585,-8.085,-1.628,7.840,4.484,9.104,6.480,9.477,7.133,9.734,8.257
485.641,17.649,25.738,-8.550,-2.962,6.677,4.176,7.971,6.346,8.613,6.792,9.289,7.709
485.652,1.832,28.427,-7.236,-2.715,6.235,4.009,6.748,6.136,7.623,6.490,8.612,7.268
485.664,-20.611,27.180,-2.247,2.152,5.684,4.165,5.408,5.912,6.211,6.061,7.726,6.878
485.675,-40.110,29.550,-1.181,1.060,4.408,3.570,4.112,5.905,4.700,5.830,6.676,6.567
485.687,-57.707,27.694,-2.239,1.012,2.903,3.940,2.655,5.789,3.123,5.625,5.497,6.331
485.699,-71.302,24.538,-2.804,6.757,1.440,4.448,1.163,5.802,1.552,5.334,4.211,6.125
485.711,-80.018,24.991,-5.675,7.776,0.442,4.601,-0.368,6.047,0.073,5.200,2.859,6.002
