R
Px,I,D,Py,I,D,Pz,I,D,FFrx,y,FFdrx,y,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,100,50,0,0,0,0,7,75,10,10.0,16.0,0.001,0.003,0.03
sysTime,aRawR,aRawP,aPT2R,aPT2P,aKFPT21R,aKFPT21P
204.065,27.696,-11.620,2.398,-4.836,-1.176,-3.894
204.077,59.594,16.290,3.833,-5.950,-1.050,-4.052
204.089,-20.515,33.689,4.999,-6.685,-0.907,-4.271
204.100,-18.859,27.628,5.718,-7.064,-0.678,-4.524
204.112,3.237,21.831,6.126,-6.754,-0.387,-4.787
204.124,-11.274,28.454,6.679,-6.772,-0.072,-5.041
204.136,-47.587,41.738,6.590,-6.343,0.294,-5.307
204.148,-22.523,16.442,5.590,-4.815,0.678,-5.525
204.159,-9.264,9.892,4.614,-3.280,0.916,-5.712
204.170,-18.833,65.052,3.586,-1.647,1.028,-5.856
204.183,-43.759,30.919,2.259,0.242,1.014,-5.914
204.195,-50.812,-25.928,1.154,1.277,0.806,-5.880
204.207,-57.555,-5.760,-0.249,2.110,0.333,-5.787
204.219,-19.540,8.235,-1.236,2.517,-0.429,-5.672
204.231,-14.083,-62.675,-1.477,1.977,-1.501,-5.592
204.243,-11.419,52.153,-0.779,1.777,-2.788,-5.549
204.255,11.403,-30.602,0.014,1.917,-4.234,-5.528
204.267,52.240,-37.753,0.480,1.986,-5.863,-5.545
204.279,59.777,7.940,1.029,2.365,-7.610,-5.569
204.291,10.111,-62.683,1.160,2.120,-9.407,-5.622
204.302,-4.224,-9.628,0.802,1.022,-11.023,-5.696
204.312,-39.547,30.039,0.327,1.423,-12.398,-5.760
204.322,76.983,10.081,-0.063,1.359,-13.715,-5.840
204.332,12.036,-10.450,0.037,0.684,-14.891,-5.961
204.342,-39.014,-33.321,-0.311,0.459,-15.910,-6.124
204.352,3.976,39.249,-0.592,0.745,-16.706,-6.272
204.365,1.928,5.120,-1.104,1.199,-17.362,-6.384
204.375,-58.251,14.010,-1.902,2.243,-17.714,-6.462
204.386,-7.344,76.229,-2.377,2.446,-17.952,-6.527
204.397,57.641,-32.070,-2.133,2.026,-17.957,-6.593
204.408,60.159,13.101,-1.884,1.640,-17.735,-6.649
204.420,34.069,0.319,-1.757,1.153,-17.261,-6.679
204.432,11.856,-19.641,-1.546,0.695,-16.558,-6.664
204.444,-0.194,-81.665,-1.705,-0.693,-15.662,-6.613
204.455,18.030,-71.959,-1.966,-1.715,-14.636,-6.522
204.467,-3.664,-78.648,-2.260,-2.325,-13.500,-6.367
204.479,7.651,21.396,-2.773,-2.280,-12.321,-6.128
204.491,-6.374,11.488,-3.344,-0.983,-11.125,-5.749
204.503,-22.115,-34.785,-4.490,-0.323,-9.958,-5.251
204.515,-47.742,-1.433,-5.711,0.634,-8.888,-4.685
204.527,-24.299,41.016,-6.534,1.747,-7.893,-4.012
204.538,-50.287,33.898,-7.543,3.033,-6.947,-3.251
204.550,-27.836,19.926,-8.318,4.020,-6.015,-2.398
204.562,3.173,34.967,-8.282,4.458,-5.147,-1.513
204.574,11.643,21.454,-7.884,4.506,-4.296,-0.650
204.586,-2.034,15.387,-7.389,4.379,-3.380,0.210
204.598,0.113,-16.292,-6.678,3.443,-2.420,1.038
204.609,6.363,-34.203,-5.878,1.789,-1.472,1.758
204.621,74.598,-15.032,-5.079,0.873,-0.533,2.376
204.633,28.753,39.974,-4.626,0.609,0.404,2.912
204.645,-12.310,69.692,-4.479,0.673,1.306,3.393
204.657,-16.332,12.003,-4.898,0.651,2.152,3.828
204.668,-31.136,44.142,-5.686,0.849,2.894,4.224
204.680,-17.169,-5.698,-6.391,0.654,3.582,4.582
204.692,-22.825,-36.420,-7.025,-0.092,4.147,4.865
204.704,-22.578,21.014,-7.703,-0.662,4.616,5.057
204.716,-19.916,-5.434,-8.292,-0.976,4.962,5.165
204.727,-4.316,-68.709,-8.602,-2.178,5.165,5.154
204.739,6.731,-77.480,-8.571,-3.620,5.306,5.027
204.751,-1.060,-44.088,-8.338,-5.076,5.385,4.779
204.763,-16.426,-54.959,-8.535,-6.212,5.383,4.381
204.774,-58.670,30.915,-8.859,-6.326,5.298,3.883
204.786,-37.256,18.801,-9.555,-5.439,5.129,3.359
204.798,-14.847,-55.816,-9.532,-5.712,4.857,2.815
204.809,14.353,-20.721,-9.027,-6.212,4.540,2.201
204.820,-2.619,-0.846,-8.294,-5.882,4.230,1.543
204.832,-2.570,-11.858,-7.810,-5.502,3.921,0.850
204.843,32.005,54.579,-7.307,-4.726,3.688,0.186
204.855,9.110,12.836,-6.675,-3.601,3.564,-0.456
204.866,-9.087,-21.490,-6.482,-3.067,3.569,-1.074
204.877,-65.450,16.141,-7.029,-2.731,3.737,-1.672
204.889,-18.827,49.115,-7.743,-1.989,4.094,-2.207
204.900,-14.472,-53.616,-8.204,-2.127,4.680,-2.674
204.911,-62.560,-27.131,-8.889,-3.197,5.558,-3.125
204.923,41.678,-25.880,-8.868,-3.864,6.754,-3.573
204.934,3.868,-64.578,-8.453,-5.352,8.296,-4.018
204.946,-35.642,-54.402,-8.718,-7.275,10.230,-4.470
204.957,12.866,-11.526,-8.610,-7.909,12.459,-4.927
204.969,54.852,-3.936,-7.894,-7.574,14.931,-5.368
204.980,7.284,70.206,-7.752,-6.585,17.582,-5.762
204.992,-23.650,39.958,-8.062,-5.200,20.372,-6.090
205.004,-6.287,6.662,-8.605,-4.669,23.178,-6.371
205.015,-2.682,65.230,-8.989,-3.282,25.686,-6.591
205.027,-14.933,-22.271,-9.015,-1.728,27.870,-6.727
205.039,-19.960,-45.343,-8.877,-0.427,29.610,-6.778
205.051,77.319,-12.510,-8.969,-0.405,30.824,-6.746
205.063,-6.872,37.416,-8.675,-0.731,31.568,-6.695
205.074,-42.184,-28.415,-8.016,-0.547,31.752,-6.666
205.086,-11.623,-67.189,-7.243,-0.182,31.486,-6.599
205.097,-5.015,29.365,-7.705,0.151,30.682,-6.447
205.107,34.321,-41.068,-7.882,0.089,29.525,-6.283
205.118,-49.120,-18.047,-8.882,-0.907,28.102,-6.134
205.128,-60.750,20.443,-9.793,-1.323,26.455,-6.047
205.138,10.050,0.637,-9.557,-1.379,24.741,-5.966
205.149,25.022,-12.439,-8.771,-1.461,22.999,-5.888
205.160,9.353,-8.706,-7.558,-1.631,21.284,-5.806
205.171,5.790,-8.038,-6.300,-1.767,19.678,-5.707
205.183,-12.068,-11.202,-5.091,-1.888,18.214,-5.601
205.195,-19.353,-10.320,-4.188,-1.995,16.875,-5.502
205.206,20.440,-23.152,-3.639,-2.065,15.607,-5.394
205.218,-8.405,-0.288,-3.196,-2.109,14.405,-5.284
205.230,-24.993,8.280,-2.825,-2.179,13.212,-5.211
205.242,-20.867,15.579,-2.518,-2.251,12.040,-5.163
205.254,18.237,12.907,-2.966,-1.978,10.850,-5.088
205.265,45.267,12.445,-3.287,-1.411,9.550,-4.996
205.277,25.287,18.796,-2.601,-0.647,8.122,-4.899
205.289,-11.179,-67.314,-1.570,0.244,6.589,-4.809
205.301,31.337,-56.362,-0.934,0.711,4.987,-4.708
205.312,7.644,52.006,-0.183,0.513,3.310,-4.634
205.324,23.576,61.287,0.516,0.379,1.451,-4.640
205.335,35.842,39.758,1.237,0.654,-0.493,-4.689
205.347,-58.914,19.012,2.367,1.153,-2.522,-4.749
205.359,-11.950,-49.503,2.944,1.927,-4.595,-4.782
205.371,-14.219,-38.399,3.073,1.861,-6.717,-4.701
205.383,1.780,-32.502,3.093,1.410,-8.871,-4.560
205.394,35.123,-13.314,2.993,0.500,-10.997,-4.348
205.406,-11.253,30.649,3.649,-0.391,-13.107,-4.086
205.418,-2.143,-44.708,4.112,-0.064,-15.173,-3.766
205.430,27.037,-60.703,4.111,0.547,-17.074,-3.298
205.442,-2.691,4.922,4.520,0.496,-18.858,-2.668
205.454,37.371,33.578,4.483,0.220,-20.505,-1.928
205.465,-13.210,47.651,4.638,-0.164,-22.034,-1.085
205.476,-6.077,3.155,3.968,-0.167,-23.163,-0.229
205.487,30.432,29.168,3.174,-0.143,-24.058,0.683
205.497,-2.424,52.720,2.845,-0.133,-24.876,1.700
205.507,-20.984,-13.520,2.590,-0.451,-25.538,2.734
205.518,30.885,-32.585,2.273,-0.915,-26.020,3.771
205.528,41.147,-46.633,1.998,-1.423,-26.355,4.844
205.539,-57.431,-22.958,1.792,-1.866,-26.534,5.807
205.549,-11.566,-1.242,1.339,-2.019,-26.571,6.608
205.560,26.882,35.727,1.012,-1.906,-26.471,7.246
205.570,2.507,27.005,1.172,-1.763,-26.329,7.670
205.581,-7.096,-46.972,1.277,-1.915,-26.063,7.913
205.591,13.735,-62.315,1.130,-2.964,-25.664,7.992
205.601,20.528,-13.256,2.174,-4.100,-25.036,7.831
205.612,20.492,17.638,4.604,-4.542,-24.091,7.454
205.622,26.071,-0.402,7.823,-5.139,-22.579,6.843
205.633,31.006,-34.669,11.577,-6.995,-20.353,6.010
205.643,34.437,-45.315,16.415,-9.603,-17.328,4.792
205.654,64.181,-14.398,22.218,-12.065,-13.515,2.995
205.665,70.669,-6.901,28.795,-13.530,-8.862,0.700
205.675,31.660,-31.766,34.631,-15.087,-3.480,-1.719
205.686,-77.723,-1.698,37.706,-16.355,2.174,-4.161
205.697,-13.454,-44.513,38.886,-17.221,7.674,-6.580
205.708,-9.294,-10.323,38.911,-17.656,12.950,-9.048
205.719,-0.081,-81.217,38.282,-18.267,17.767,-11.493
205.731,-40.113,35.132,37.214,-18.585,22.118,-13.963
205.743,4.892,-9.411,35.283,-18.524,25.707,-16.232
205.754,-54.628,-12.101,32.883,-18.512,28.440,-18.193
205.765,-5.715,-80.536,30.224,-18.444,30.319,-19.822
205.776,18.495,17.870,27.329,-17.709,31.448,-21.083
205.788,17.760,19.505,24.971,-16.667,31.894,-21.944
205.799,-20.393,29.141,22.316,-15.316,31.815,-22.418
205.810,-80.865,-8.725,19.126,-13.963,31.329,-22.516
205.821,-47.631,17.815,15.535,-12.567,30.506,-22.324
205.831,0.820,88.566,12.679,-10.573,29.462,-21.882
205.842,6.556,23.998,10.473,-8.347,28.319,-21.185
205.853,16.021,-8.834,8.731,-7.041,27.137,-20.307
205.864,42.562,-47.461,7.547,-6.374,25.944,-19.344
205.875,32.466,-55.329,6.249,-6.021,24.811,-18.318
205.885,-20.563,-37.009,4.744,-5.808,23.747,-17.267
205.896,-14.064,-2.287,2.878,-5.300,22.740,-16.228
205.907,-4.739,3.127,1.403,-4.637,21.711,-15.204
205.917,4.461,-17.926,0.451,-4.217,20.672,-14.210
205.928,15.186,18.580,-0.116,-3.911,19.589,-13.283
205.938,2.491,71.156,-0.550,-3.114,18.507,-12.395
205.948,-4.311,-11.693,-0.854,-2.617,17.433,-11.488
205.958,-13.942,-69.854,-1.341,-3.536,16.318,-10.603
205.968,-21.815,38.689,-1.673,-4.099,15.174,-9.786
205.978,16.639,37.951,-1.412,-3.315,14.014,-9.004
205.988,-6.016,-51.506,-1.099,-2.934,12.836,-8.198
205.998,-56.477,-25.641,-1.144,-3.018,11.639,-7.400
206.008,-4.461,-2.621,-1.295,-2.975,10.424,-6.604
206.020,-12.796,6.414,-0.821,-3.293,8.904,-5.691
206.032,0.303,-6.603,-0.393,-4.374,7.381,-4.835
206.044,14.824,10.535,0.047,-5.862,5.858,-4.087
206.057,32.490,33.539,0.417,-8.275,4.362,-3.526
206.067,-20.881,-66.340,0.604,-10.385,3.156,-3.220
206.077,-14.620,-29.481,0.184,-11.728,1.973,-3.012
206.089,6.775,-62.614,0.144,-12.220,0.634,-2.899
206.101,-8.193,-46.778,0.294,-11.272,-0.572,-2.835
206.113,5.530,18.747,0.411,-8.472,-1.649,-2.713
206.125,8.674,30.651,0.671,-5.621,-2.596,-2.491
206.135,-49.787,-28.122,0.683,-3.999,-3.306,-2.269
206.147,29.471,17.475,1.123,-2.521,-3.957,-2.007
206.157,-38.238,-2.138,1.893,-1.407,-4.350,-1.795
206.168,-33.632,-21.763,2.491,-0.462,-4.595,-1.611
206.178,17.902,-38.316,3.109,0.568,-4.739,-1.442
206.189,11.531,-78.500,3.614,1.530,-4.807,-1.262
206.199,-1.911,-83.991,4.237,2.384,-4.800,-1.054
206.209,22.441,-43.478,4.868,3.071,-4.741,-0.825
206.220,2.591,-49.542,5.580,3.507,-4.647,-0.591
206.230,40.120,-43.537,6.337,3.562,-4.508,-0.367
206.241,9.593,8.212,7.175,3.200,-4.317,-0.166
206.251,-35.552,9.338,8.502,2.324,-4.070,-0.010
206.262,-39.644,46.468,10.006,0.883,-3.757,0.068
206.272,5.872,59.559,11.508,-0.925,-3.375,0.028
206.283,49.947,31.499,13.206,-2.681,-2.918,-0.116
206.294,77.518,7.894,15.196,-3.959,-2.373,-0.333
206.304,58.164,-13.322,17.677,-4.734,-1.707,-0.593
206.315,59.685,-28.530,20.820,-5.150,-0.908,-0.874
206.325,22.718,-52.943,24.554,-5.359,0.064,-1.157
206.336,32.283,-51.755,28.944,-5.499,1.232,-1.429
206.347,19.953,-30.032,34.104,-5.705,2.634,-1.687
206.357,32.941,-2.775,41.598,-14.951,3.763,-1.644
206.368,-47.957,34.318,41.545,-15.463,1.695,1.295
206.379,21.730,14.592,42.952,-17.135,-2.028,5.741
206.390,-9.890,70.011,44.760,-14.688,-2.945,7.881
206.400,10.485,44.135,48.026,-15.462,0.099,6.759
206.411,-3.699,85.465,49.129,-15.998,5.116,4.439
206.422,-39.719,46.223,49.913,-16.600,10.810,2.209
206.433,-23.271,60.975,50.586,-17.499,16.677,0.293
206.444,-20.422,67.311,51.154,-18.835,22.553,-1.440
206.454,3.610,86.041,51.397,-19.838,28.281,-3.045
206.465,20.466,57.040,51.409,-20.726,33.705,-4.566
206.476,64.512,24.874,51.222,-21.203,38.682,-6.015
206.487,58.952,10.780,51.048,-20.812,42.923,-7.285
206.498,43.044,-46.713,51.183,-19.586,46.250,-8.278
206.508,-6.352,-63.538,51.579,-18.133,48.783,-8.969
206.519,-18.350,-68.484,52.654,-16.696,50.859,-9.425
206.530,18.090,-64.761,54.427,-15.370,52.705,-9.687
206.541,57.722,-25.993,57.077,-14.061,54.522,-9.801
206.551,67.560,-16.824,60.779,-12.131,56.339,-9.797
206.562,66.237,23.128,64.596,-9.833,57.985,-9.701
206.573,43.263,-41.237,71.171,-4.390,59.536,-9.398
206.583,65.148,-21.991,73.967,-5.780,60.977,-9.097
206.594,59.828,-26.837,73.282,-9.955,62.174,-9.135
206.605,73.580,2.670,71.376,-13.260,63.072,-9.471
206.616,57.541,-14.620,69.789,-15.380,63.676,-9.926
206.627,52.281,-31.184,68.164,-17.186,64.023,-10.426
206.638,50.104,-35.704,66.339,-19.030,64.102,-10.917
206.648,48.860,-35.573,64.690,-20.572,63.912,-11.373
206.659,48.377,-35.935,63.236,-21.834,63.490,-11.780
206.670,51.364,-30.940,61.778,-23.037,62.831,-12.131
206.681,56.269,-21.652,60.454,-24.074,61.945,-12.415
206.692,58.015,-18.306,59.289,-24.871,60.840,-12.627
206.703,54.410,-19.636,58.277,-25.380,59.506,-12.768
206.714,51.284,-19.869,57.412,-25.572,57.958,-12.859
206.725,42.670,-21.214,56.680,-25.380,56.150,-12.897
206.736,36.807,-12.295,55.954,-24.751,54.134,-12.907
206.747,35.190,2.895,55.053,-23.342,51.802,-12.894
206.758,31.266,1.143,53.118,-20.071,49.020,-12.910
206.769,25.327,21.213,50.124,-15.144,45.481,-13.106
206.779,21.124,45.376,47.804,-11.330,41.323,-13.496
206.790,16.437,41.974,46.048,-8.714,36.803,-14.005
206.800,8.903,13.929,7.568,-7.769,31.837,-14.071
206.811,66.372,23.314,-9.251,-7.876,27.752,-12.818
206.822,58.992,30.677,-15.343,-7.431,24.601,-11.040
206.833,44.772,36.153,-18.402,-6.610,21.925,-9.085
206.843,35.972,44.112,-20.097,-5.728,19.518,-7.174
206.854,28.621,50.335,-20.953,-4.637,17.226,-5.388
206.864,2.613,20.840,-21.054,-2.717,14.951,-3.796
206.875,-13.239,32.288,-20.016,1.740,12.858,-2.481
206.885,-31.716,13.321,-19.011,7.218,11.194,-1.423
206.896,-26.633,25.370,-18.299,11.594,9.773,-0.592
206.907,-9.677,34.393,-17.285,15.398,8.419,0.068
206.917,-8.382,34.665,-15.171,19.482,7.167,0.582
206.928,-10.454,37.950,-13.021,23.485,6.087,0.934
206.939,6.747,26.849,-11.342,26.508,5.110,1.107
206.949,14.062,29.919,-9.568,28.285,4.227,1.043
206.960,11.118,31.750,-7.579,29.149,3.452,0.701
206.972,7.971,22.074,-5.499,29.355,2.743,-0.190
206.982,-9.321,-8.854,-5.072,22.010,2.294,-1.354
206.994,13.410,71.268,-5.748,12.014,2.056,-2.735
207.006,25.669,62.969,-6.085,7.292,2.008,-3.945
207.016,28.437,-3.777,-6.045,5.279,2.063,-4.834
207.028,23.569,-54.706,-3.893,2.327,2.019,-5.621
207.038,-14.446,-67.632,-1.513,0.162,1.856,-6.046
207.050,11.076,-32.530,1.273,-2.359,1.530,-6.339
207.060,-12.232,-15.854,2.683,-5.538,1.168,-6.423
207.070,-37.103,18.132,1.758,-8.431,0.950,-6.260
207.080,17.950,69.889,0.862,-10.306,0.844,-5.887
207.092,1.053,-0.466,-0.212,-11.621,0.749,-5.344
207.104,-10.054,45.876,-0.271,-9.449,0.576,-4.881
207.117,-13.983,18.028,-0.293,-7.214,0.333,-4.595
207.129,-18.247,6.661,-0.899,-4.948,0.124,-4.522
207.141,-16.511,-6.551,-2.304,-2.962,0.119,-4.550
207.153,22.473,11.856,-3.010,-1.595,0.202,-4.604
207.165,-2.608,-15.844,-1.970,-0.597,0.223,-4.657
207.175,-8.702,-11.556,-1.369,-0.671,0.211,-4.694
207.187,11.253,-9.801,-1.383,-1.367,0.190,-4.655
207.199,-1.103,-2.607,-1.116,-1.861,0.149,-4.530
207.211,2.391,4.990,-0.698,-1.910,0.084,-4.372
207.223,-7.221,-3.028,-0.521,-1.897,0.006,-4.203
207.235,-2.902,0.531,-0.851,-1.852,-0.082,-4.040
207.247,2.808,-1.494,-1.082,-1.671,-0.165,-3.903
207.259,-7.788,-2.194,-1.229,-1.419,-0.258,-3.795
207.271,-9.835,-0.086,-1.459,-1.263,-0.342,-3.696
207.283,-4.625,-3.215,-1.608,-1.157,-0.429,-3.603
207.295,-4.147,-2.032,-1.648,-1.201,-0.506,-3.528
207.305,3.416,2.747,-1.743,-1.233,-0.553,-3.483
207.317,2.091,-0.749,-1.824,-1.194,-0.600,-3.427
207.329,-0.616,0.246,-1.792,-1.168,-0.649,-3.367
207.341,-4.059,1.983,-1.768,-1.145,-0.693,-3.305
207.353,-5.279,-2.863,-1.805,-1.111,-0.739,-3.251
207.365,-4.819,-0.161,-1.737,-1.090,-0.775,-3.204
207.377,-5.485,-6.127,-1.596,-1.086,-0.806,-3.154
207.389,-5.216,-1.736,-1.494,-1.181,-0.829,-3.097
207.401,-0.740,8.796,-1.524,-1.357,-0.849,-3.044
207.413,13.263,16.718,-1.596,-1.575,-0.874,-3.004
207.424,5.464,14.608,-1.686,-1.625,-0.902,-2.966
207.436,-19.929,10.934,-1.565,-1.592,-0.936,-2.931
207.447,-25.194,-25.635,-1.147,-1.055,-0.965,-2.879
207.458,28.522,-25.270,-0.777,-0.078,-0.978,-2.776
207.469,12.916,-3.722,-0.758,0.400,-1.003,-2.625
207.480,-5.353,5.697,-0.525,0.446,-1.043,-2.451
207.492,-43.583,-31.559,-0.322,-0.151,-1.055,-2.308
207.503,-6.683,68.290,-0.873,0.117,-1.091,-2.135
207.514,30.433,-32.636,-0.515,-0.864,-1.149,-1.949
207.525,-57.277,-26.543,-0.541,-1.650,-1.206,-1.794
207.537,-11.380,60.618,-1.044,0.287,-1.267,-1.570
207.548,-13.854,46.576,-1.430,1.816,-1.357,-1.205
207.559,-8.788,-15.592,-1.617,1.909,-1.446,-0.757
207.571,-0.865,-44.608,-1.178,0.226,-1.554,-0.341
207.583,-9.630,-43.326,-0.522,-1.442,-1.641,-0.033
207.595,-3.789,-24.929,-0.236,-2.410,-1.715,0.121
207.605,-23.706,61.434,-0.358,-2.743,-1.773,0.152
207.616,-23.064,44.051,-0.676,-2.265,-1.803,0.116
207.626,28.120,-22.637,-0.524,-2.130,-1.804,0.059
207.636,23.796,-65.257,0.167,-2.967,-1.779,-0.073
207.647,40.587,-49.336,0.214,-3.223,-1.692,-0.339
207.659,3.506,-73.657,0.062,-3.237,-1.579,-0.634
207.670,-3.561,-81.750,-0.672,-3.473,-1.472,-0.976
207.681,-17.824,-68.645,-1.456,-3.767,-1.346,-1.349
207.693,-22.611,-46.524,-2.073,-3.893,-1.239,-1.767
207.704,-8.752,-12.897,-2.310,-3.056,-1.121,-2.184
207.715,-9.167,-20.710,-2.060,-1.170,-0.981,-2.530
207.726,-1.169,37.530,-1.726,0.942,-0.805,-2.783
207.738,-7.535,43.598,-1.498,2.454,-0.594,-2.960
207.750,-25.155,14.673,-1.514,3.614,-0.376,-3.086
207.760,-30.653,25.148,-1.764,4.377,-0.208,-3.172
207.771,5.667,26.014,-1.653,4.799,-0.056,-3.227
207.782,45.578,27.709,-0.508,5.068,0.093,-3.219
207.792,55.610,-25.289,0.615,4.927,0.246,-3.156
207.803,8.510,-57.450,0.869,4.041,0.430,-3.055
207.814,-48.048,-30.091,-0.019,2.676,0.612,-2.986
207.824,-23.982,64.795,-0.836,2.425,0.762,-2.982
207.835,8.404,80.301,-0.904,2.950,0.910,-2.938
207.846,23.881,-6.202,-0.722,3.280,1.064,-2.820
207.856,14.149,-25.713,-0.543,2.850,1.217,-2.625
207.867,41.011,-2.710,-0.585,2.413,1.345,-2.403
207.878,-25.908,-24.651,-0.781,2.084,1.415,-2.177
207.888,-37.994,-40.081,-1.148,1.607,1.451,-1.954
207.899,-2.177,29.065,-1.460,1.756,1.425,-1.716
207.910,36.555,45.799,-1.309,2.228,1.348,-1.458
207.920,6.132,-82.691,-1.081,1.286,1.231,-1.177
207.931,0.919,-46.454,-0.980,-0.081,1.067,-0.923
207.942,-21.233,66.571,-1.129,0.122,0.869,-0.679
207.953,-6.497,14.574,-1.314,0.492,0.624,-0.365
207.963,41.615,-18.223,-1.094,0.457,0.298,-0.010
207.974,-29.673,-47.693,-1.387,0.196,-0.047,0.383
207.985,-17.330,24.418,-1.953,-0.114,-0.389,0.809
207.996,25.984,37.673,-1.728,0.206,-0.729,1.273
208.006,-15.083,-19.048,-1.506,0.474,-1.025,1.756
208.017,9.105,-11.072,-1.390,0.472,-1.287,2.238
208.027,-57.786,-24.409,-1.401,0.508,-1.448,2.754
208.038,11.196,20.117,-1.440,0.738,-1.524,3.290
208.049,-11.938,-32.810,-1.554,0.420,-1.581,3.798
208.060,-28.379,-13.534,-2.879,-1.007,-1.630,4.263
208.070,23.595,30.893,-3.181,-1.160,-1.684,4.700
208.081,-29.591,-50.801,-3.681,-1.744,-1.747,5.127
208.092,24.455,35.341,-4.191,-2.331,-1.826,5.529
208.103,3.666,18.597,-3.740,-1.344,-1.870,5.976
208.113,-22.587,-66.041,-3.567,-0.981,-1.896,6.445
208.124,22.273,60.116,-3.008,-0.070,-1.919,6.909
208.135,-0.334,-3.344,-2.526,0.605,-1.906,7.385
208.147,-4.722,-46.804,-2.538,-0.489,-1.900,7.759
208.158,-5.546,-4.775,-2.490,0.126,-1.920,8.084
208.170,-6.246,77.670,-2.509,1.478,-1.945,8.398
208.180,1.149,-74.779,-2.625,2.858,-1.972,8.684
208.193,16.273,-66.959,-2.496,3.432,-2.034,8.980
208.203,-4.962,25.887,-2.267,3.544,-2.058,9.173
208.215,30.668,-59.376,-2.161,3.081,-2.110,9.257
208.225,-41.526,31.217,-2.284,2.612,-2.160,9.251
208.235,48.318,-40.019,-1.822,1.996,-2.181,9.161
208.245,-36.021,21.084,-1.582,1.415,-2.162,8.993
208.255,62.638,-19.881,-1.497,1.130,-2.128,8.743
208.267,52.090,-13.364,-1.497,0.582,-2.025,8.368
208.277,-27.635,-3.056,-2.078,0.332,-1.917,7.994
208.289,11.268,1.223,-1.706,0.611,-1.826,7.436
208.299,12.796,60.877,-0.880,1.209,-1.706,6.953
208.309,5.158,-32.265,-0.952,0.702,-1.560,6.430
208.319,-21.695,67.023,-0.545,1.378,-1.395,5.862
208.330,0.986,-46.460,-0.979,1.437,-1.233,5.269
208.342,28.486,-26.707,-0.507,2.110,-1.065,4.538
208.352,-50.058,38.162,0.003,2.962,-0.923,3.949
208.362,29.861,-20.858,0.334,2.595,-0.776,3.340
208.372,-46.926,43.118,0.878,2.432,-0.630,2.701
208.382,28.509,-17.383,0.926,2.144,-0.493,2.048
208.392,-68.541,17.637,1.240,2.037,-0.390,1.384
208.404,-66.579,8.713,0.084,2.013,-0.318,0.620
208.414,39.498,-4.008,-0.196,1.898,-0.302,0.019
208.426,38.134,-8.955,-0.782,1.553,-0.325,-0.674
208.436,-69.894,19.493,-2.391,1.386,-0.415,-1.214
208.446,43.220,-2.317,-2.884,1.478,-0.558,-1.714
208.458,-52.543,-37.502,-4.067,1.385,-0.800,-2.236
208.468,-21.159,36.238,-5.652,1.231,-1.083,-2.646
208.478,2.336,-40.353,-6.071,1.065,-1.407,-3.019
208.490,-70.633,-19.260,-7.787,1.027,-1.876,-3.410
208.503,-79.459,10.132,-8.665,1.196,-2.396,-3.756
208.513,48.266,2.648,-8.561,1.518,-2.824,-4.007
208.525,-9.563,-15.114,-8.568,1.481,-3.310,-4.239
208.535,-53.547,36.095,-8.938,1.288,-3.687,-4.419
208.545,11.767,-15.257,-8.559,1.118,-4.056,-4.562
208.555,-32.407,53.348,-8.781,1.199,-4.428,-4.689
208.565,20.012,-32.275,-8.316,1.121,-4.777,-4.782
208.575,-22.019,62.299,-7.941,1.227,-5.106,-4.848
208.587,-7.682,13.530,-7.248,0.474,-5.466,-4.895
208.599,-13.482,-65.588,-6.678,-0.541,-5.756,-4.943
208.609,14.562,43.248,-6.226,-1.381,-5.928,-5.003
208.621,15.257,61.200,-5.745,-1.613,-6.061,-5.067
208.633,-54.740,5.119,-5.538,-1.646,-6.114,-5.100
208.644,-9.378,-19.633,-5.387,-2.124,-6.109,-5.094
208.656,26.680,14.288,-5.092,-2.267,-6.062,-5.083
208.667,-24.896,0.000,-4.992,-1.868,-5.976,-5.034
208.678,-7.820,8.868,-5.127,-1.274,-5.865,-4.931
208.690,53.767,21.923,-4.968,-1.157,-5.808,-4.811
208.701,0.496,-43.404,-5.227,-1.634,-5.688,-4.635
208.712,-14.014,16.221,-5.488,-1.632,-5.520,-4.445
208.723,12.908,56.846,-5.185,0.196,-5.330,-4.194
208.735,14.706,-49.196,-4.560,-0.164,-5.136,-3.930
208.746,-20.206,-39.808,-4.456,0.496,-4.904,-3.643
208.757,3.447,63.900,-4.360,1.699,-4.688,-3.310
208.768,15.888,43.962,-3.937,2.707,-4.485,-2.918
208.780,-19.128,-34.684,-4.067,2.057,-4.299,-2.515
208.791,36.530,-10.148,-3.990,1.173,-4.162,-2.195
208.802,44.076,34.838,-3.324,1.436,-4.013,-1.900
208.814,-21.993,17.444,-3.588,1.404,-3.846,-1.600
208.825,22.559,-65.646,-3.784,0.941,-3.740,-1.313
208.837,29.574,-51.760,-3.149,0.020,-3.623,-1.064
208.847,-25.704,47.070,-3.185,0.368,-3.480,-0.877
208.857,23.079,-50.831,-3.445,0.953,-3.328,-0.660
208.868,-15.815,46.987,-3.108,0.576,-3.200,-0.442
208.878,-13.494,3.004,-3.222,0.859,-3.019,-0.222
208.889,38.525,-21.273,-2.859,0.637,-2.862,-0.003
208.899,-7.480,2.590,-2.269,0.568,-2.728,0.203
208.910,-9.492,12.049,-2.240,0.852,-2.562,0.452
208.920,26.662,-32.430,-1.892,0.905,-2.423,0.697
