R
Px,I,D,Py,I,D,Pz,I,D,FFrx,y,FFdrx,y,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,100,10,0,0,0,0,7,75,10,10.0,16.0,0.001,0.003,0.03
sysTime,GPT1X,GPT1Z,aPT1R,aPT1P,aKFRawR,aKFRawP,aKFPT10R,aKFPT10P,aKFPT20R,aKFPT20P,aKFPT21R,aKFPT21P
599.316,215.543,-26.158,11.932,21.815,20.163,-0.852,6.365,8.679,6.232,0.314,3.788,0.030
599.327,216.234,-23.150,15.963,20.777,22.471,0.468,8.924,9.562,7.368,1.529,5.063,1.188
599.337,211.239,-17.385,2.512,1.581,23.168,0.096,10.924,9.822,8.583,2.721,6.516,2.277
599.348,135.613,58.146,1.034,-41.939,22.109,-0.397,10.575,9.529,8.302,4.372,7.698,2.579
599.359,-290.354,396.831,-7.076,-34.739,10.512,7.235,-0.507,17.334,-2.614,12.675,5.746,3.879
599.370,-213.643,842.546,-16.716,-32.464,6.391,22.593,-2.903,31.391,-4.698,27.181,1.914,8.920
599.382,-150.344,1122.110,-21.111,-24.375,4.167,39.941,-4.802,45.512,-6.028,41.415,-1.235,17.647
599.393,121.467,980.607,-30.847,7.945,7.321,48.141,-1.043,51.911,-1.608,46.732,-2.781,26.820
599.404,155.831,799.024,-34.678,16.748,7.444,53.863,-0.730,55.329,-0.813,49.122,-2.963,34.432
599.415,140.310,688.456,-34.869,18.251,7.427,58.126,-1.917,58.736,-1.728,51.868,-3.396,40.528
599.426,121.849,607.833,-33.560,18.936,8.511,61.332,-3.222,61.665,-2.902,54.387,-4.087,45.528
599.437,101.537,542.062,-31.608,20.069,9.809,64.410,-4.650,63.986,-4.338,56.423,-5.007,49.606
599.449,79.619,483.653,-28.881,21.010,12.587,65.908,-6.114,65.740,-5.965,57.972,-6.104,52.930
599.460,62.078,430.756,-25.778,22.385,14.603,67.273,-7.457,66.899,-7.599,58.962,-7.344,55.454
599.471,47.724,387.729,-22.362,25.710,15.848,69.677,-8.636,67.793,-9.208,59.647,-8.651,57.386
599.482,36.791,353.857,-18.657,31.573,16.079,72.581,-9.633,68.699,-10.749,60.155,-9.972,58.853
599.493,28.997,327.504,-13.932,40.269,15.847,75.648,-10.357,69.803,-12.172,60.562,-11.257,59.985
599.504,23.624,303.938,-7.463,51.508,15.589,78.529,-10.731,71.245,-13.444,60.913,-12.457,60.975
599.516,19.633,282.209,2.296,63.287,15.700,80.663,-10.596,73.043,-14.525,61.239,-13.498,61.862
599.527,16.681,261.141,5.200,69.994,15.270,82.931,-10.181,74.981,-15.348,61.659,-14.307,62.804
599.538,15.694,242.807,8.111,74.310,15.067,84.761,-9.561,76.987,-15.838,62.356,-14.832,63.922
599.549,19.550,227.957,13.156,73.900,15.504,85.898,-8.606,78.845,-15.882,63.424,-14.997,65.308
599.560,30.061,214.871,22.052,66.925,16.932,86.154,-7.009,80.274,-15.257,64.873,-14.672,67.024
599.571,42.017,203.851,28.423,61.004,18.621,86.261,-5.200,81.281,-14.215,66.480,-13.990,68.909
599.583,50.979,188.945,31.117,58.374,20.244,86.185,-3.173,81.821,-12.823,67.918,-12.875,70.754
599.595,53.055,173.777,30.455,59.166,21.013,86.576,-1.314,82.114,-11.347,69.103,-11.472,72.332
599.607,52.757,165.923,29.743,60.130,21.679,86.967,0.378,82.473,-9.814,70.252,-9.924,73.657
599.619,51.381,163.487,28.862,61.091,22.214,87.511,1.943,82.965,-8.237,71.435,-8.305,74.820
599.631,44.744,160.436,28.706,61.271,22.651,87.857,3.248,83.402,-6.819,72.499,-6.690,75.878
599.643,37.485,157.191,28.787,61.239,23.004,88.034,4.409,83.721,-5.482,73.404,-5.140,76.791
599.655,32.593,156.111,28.265,61.778,23.183,88.331,5.502,84.055,-4.153,74.268,-3.662,77.599
599.666,31.159,154.041,27.460,62.538,23.328,88.553,6.599,84.276,-2.753,74.963,-2.226,78.252
599.678,31.696,151.776,26.149,63.800,23.419,88.564,7.901,84.235,-0.979,75.443,-0.481,78.649
599.690,33.300,149.611,24.296,65.612,23.357,88.835,9.081,84.345,0.728,75.967,1.167,79.081
599.700,31.621,146.723,21.577,68.321,22.819,89.350,9.764,84.531,1.920,76.365,2.392,79.459
599.712,26.866,143.266,21.378,67.773,22.569,88.844,10.396,84.669,3.205,76.753,3.744,79.784
599.723,25.162,141.862,21.465,65.717,22.510,88.092,10.896,84.886,4.096,77.318,4.691,80.322
599.735,25.254,142.334,19.738,65.227,22.152,87.904,11.419,85.102,5.017,77.940,5.588,80.817
599.747,26.250,142.152,16.254,66.878,21.283,88.144,11.795,85.316,5.907,78.500,6.418,81.280
599.759,25.559,144.189,14.500,66.918,20.640,88.235,12.006,85.654,6.668,79.151,7.158,81.760
599.771,19.869,141.405,12.667,67.273,19.761,88.267,11.938,85.777,7.154,79.605,7.760,82.198
599.782,7.143,135.999,12.113,65.701,18.791,87.823,11.505,85.711,7.230,79.899,8.150,82.560
599.792,-1.208,124.360,17.983,58.805,18.876,85.884,11.375,84.905,7.331,79.777,8.400,82.609
599.804,0.116,102.873,23.701,51.550,19.495,82.985,11.781,83.217,7.725,79.023,8.739,82.184
599.815,12.589,76.008,26.418,47.205,20.359,80.223,12.720,81.144,8.537,77.776,9.135,81.569
599.826,29.348,40.302,30.127,39.843,21.697,76.070,13.980,78.298,9.647,75.835,9.788,80.393
599.837,42.189,1.308,28.477,35.706,22.160,71.319,15.496,74.423,11.072,73.110,10.880,78.265
599.849,36.654,-22.200,27.216,37.304,22.420,68.079,16.446,70.737,12.125,70.241,12.038,75.639
599.860,14.487,-33.115,26.240,41.165,22.038,65.869,16.731,67.579,12.622,67.492,13.001,72.825
599.871,-21.631,-34.366,26.046,45.529,21.090,64.457,16.313,65.062,12.452,65.044,13.587,70.084
599.883,-50.656,-29.786,26.767,48.230,20.219,63.003,15.686,63.006,12.022,62.877,13.764,67.527
599.894,-59.394,-24.371,26.833,50.386,19.556,61.830,15.382,61.306,11.897,60.998,13.749,65.255
599.906,-46.410,-20.239,26.980,53.150,19.444,61.000,15.621,59.895,12.310,59.344,13.781,63.248
599.917,-25.365,-23.046,26.831,57.252,19.646,60.291,16.255,58.635,13.117,57.743,14.026,61.467
599.928,-4.745,-31.008,24.332,62.395,19.666,59.880,17.007,57.574,14.125,56.221,14.501,59.890
599.939,9.708,-34.426,20.855,66.749,19.403,59.807,17.562,56.895,15.084,55.014,15.102,58.546
599.951,13.710,-30.104,19.589,68.476,19.214,59.724,17.827,56.599,15.784,54.261,15.691,57.486
599.962,9.957,-20.805,20.147,68.233,19.232,59.488,17.901,56.564,16.201,53.934,16.179,56.755
599.973,-0.180,-9.987,21.295,66.282,19.199,58.992,17.839,56.617,16.364,53.897,16.525,56.291
599.984,-11.166,2.196,20.385,65.945,18.624,58.892,17.631,56.740,16.341,54.065,16.711,56.037
599.995,-19.272,13.527,18.799,66.500,17.818,59.104,17.286,57.002,16.236,54.376,16.747,55.969
600.006,-19.487,19.588,18.527,66.539,17.358,59.287,17.024,57.256,16.202,54.693,16.686,56.034
600.017,-11.206,20.287,18.352,66.710,17.165,59.414,16.995,57.420,16.352,54.946,16.636,56.171
600.028,-1.896,16.274,18.508,65.912,17.216,59.195,17.127,57.434,16.624,55.091,16.666,56.306
600.039,4.851,9.729,19.314,63.737,17.420,58.505,17.314,57.206,16.876,55.097,16.763,56.365
600.051,8.542,8.309,19.821,61.748,17.620,57.802,17.533,56.958,17.129,55.142,16.920,56.349
600.062,10.084,9.028,20.706,61.111,17.906,57.387,17.750,56.707,17.359,55.184,17.106,56.288
600.073,10.244,8.252,21.950,61.402,18.266,57.116,17.991,56.452,17.571,55.164,17.311,56.188
600.084,7.992,7.837,22.195,61.654,18.425,56.897,18.216,56.212,17.746,55.110,17.524,56.067
600.095,4.440,11.299,22.288,61.295,18.481,56.679,18.358,56.087,17.864,55.143,17.716,55.958
600.106,0.969,15.218,22.028,61.283,18.415,56.594,18.441,56.024,17.946,55.227,17.876,55.880
600.117,1.051,19.148,21.704,62.254,18.380,56.790,18.563,56.056,18.098,55.351,18.023,55.848
600.128,6.176,23.002,21.584,63.616,18.519,57.115,18.818,56.183,18.394,55.505,18.196,55.862
600.139,10.589,23.937,21.680,64.352,18.717,57.338,19.078,56.320,18.693,55.633,18.410,55.934
600.150,14.552,28.842,21.809,64.534,18.967,57.594,19.378,56.585,19.026,55.893,18.666,56.061
600.162,17.159,35.570,21.177,65.385,19.078,58.082,19.674,56.986,19.359,56.291,18.950,56.282
600.173,18.276,44.271,20.525,65.926,19.124,58.678,19.905,57.536,19.671,56.818,19.236,56.604
600.184,16.640,51.851,20.221,65.936,19.118,59.225,20.013,58.139,19.866,57.426,19.484,57.027
600.195,15.293,53.679,19.878,64.318,18.986,59.157,20.072,58.600,20.017,57.961,19.683,57.499
600.206,13.348,50.112,18.589,62.258,18.648,58.895,20.043,58.818,20.095,58.307,19.833,57.928
600.217,14.934,41.512,18.605,56.483,18.563,57.687,20.048,58.569,20.214,58.408,19.943,58.217
600.228,16.252,28.909,20.477,51.315,18.931,56.135,20.164,57.851,20.360,58.212,20.059,58.267
600.239,13.183,13.311,21.867,47.338,19.230,54.340,20.281,56.655,20.421,57.611,20.182,57.981
600.250,7.664,-2.517,22.228,45.922,19.302,52.775,20.321,55.233,20.413,56.702,20.282,57.369
600.261,1.270,-12.826,22.299,46.497,19.231,51.590,20.261,53.827,20.323,55.655,20.332,56.497
600.273,-6.562,-21.346,22.146,48.948,19.000,50.921,20.104,52.568,20.154,54.553,20.319,55.494
600.284,-14.175,-24.140,21.885,52.620,18.646,50.752,19.867,51.626,19.918,53.550,20.231,54.468
600.295,-19.095,-23.315,21.075,55.925,18.186,50.811,19.614,51.003,19.696,52.700,20.087,53.522
600.306,-20.695,-21.768,20.265,58.529,17.752,50.922,19.356,50.610,19.506,52.003,19.907,52.715
600.317,-17.973,-19.814,19.588,60.522,17.430,51.056,19.169,50.379,19.407,51.440,19.723,52.050
600.328,-11.167,-18.191,19.040,62.111,17.272,51.265,19.113,50.308,19.447,51.044,19.585,51.550
600.339,-3.805,-18.232,18.805,63.077,17.252,51.386,19.123,50.292,19.548,50.737,19.508,51.184
600.350,0.704,-16.808,19.100,63.387,17.326,51.454,19.125,50.351,19.611,50.568,19.478,50.931
600.361,3.699,-13.178,19.224,63.495,17.406,51.600,19.164,50.522,19.686,50.573,19.477,50.798
