R
Px,I,D,Py,I,D,Pz,I,D,FFrx,y,FFdrx,y,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,100,50,0,0,0,0,7,75,10,10.0,16.0,0.001,0.003,0.03
sysTime,aRawR,aRawP,aPT2R,aPT2P,aKFPT21R,aKFPT21P
161.625,-54.601,-35.398,-0.321,-5.920,16.500,-2.840
161.636,16.829,-3.655,-0.462,-6.278,15.953,-3.001
161.646,13.116,28.997,-0.144,-5.755,15.316,-3.132
161.656,-26.459,56.505,-0.093,-5.213,14.588,-3.233
161.667,-25.645,-15.051,-0.097,-5.116,13.754,-3.293
161.677,27.364,-16.853,0.196,-5.158,12.882,-3.305
161.688,32.880,-40.221,0.547,-5.213,11.969,-3.311
161.698,45.176,-41.025,0.541,-5.038,11.033,-3.287
161.709,-13.294,32.134,-0.009,-4.174,10.090,-3.223
161.719,-24.306,-2.280,-0.885,-3.294,9.106,-3.123
161.730,-13.012,-77.005,-1.717,-2.854,8.094,-2.984
161.740,23.912,50.032,-2.162,-2.387,7.083,-2.810
161.750,-4.623,22.012,-2.463,-1.698,6.105,-2.593
161.761,-24.271,-4.177,-2.870,-1.314,5.137,-2.323
161.772,-62.842,12.332,-3.169,-1.086,4.169,-2.052
161.782,27.958,56.965,-2.709,-0.414,3.192,-1.792
161.792,28.014,-4.398,-1.727,-0.220,2.250,-1.499
161.803,8.564,-78.654,-0.886,-1.508,1.341,-1.225
161.813,52.825,-30.565,-0.148,-2.569,0.469,-1.035
161.824,9.900,28.790,0.168,-2.118,-0.318,-0.889
161.834,-39.757,-12.353,-0.618,-1.530,-1.089,-0.743
161.845,-62.508,-0.917,-1.977,-1.045,-1.899,-0.584
161.856,-18.928,49.887,-2.674,0.263,-2.769,-0.442
161.867,-0.766,47.371,-2.995,2.448,-3.690,-0.263
161.879,13.634,40.435,-3.193,4.869,-4.612,-0.012
161.891,24.891,19.432,-3.419,6.783,-5.506,0.328
161.902,2.402,-33.321,-3.832,7.438,-6.372,0.722
161.913,2.747,-59.771,-4.246,7.282,-7.291,1.133
161.925,0.258,-70.112,-4.484,5.836,-8.219,1.490
161.936,11.464,-75.176,-4.322,4.189,-9.073,1.739
161.948,12.708,-40.093,-3.761,2.787,-9.929,1.871
161.960,-5.158,-33.825,-3.219,1.863,-10.746,1.909
161.972,-10.028,-76.547,-3.110,1.213,-11.482,1.890
161.983,21.983,-66.999,-3.347,0.437,-12.169,1.844
161.995,0.762,-78.280,-3.281,-0.382,-12.794,1.787
162.007,-19.319,-53.085,-2.635,-2.127,-13.335,1.665
162.019,-28.097,-24.608,-1.541,-3.791,-13.789,1.411
162.031,-4.168,-9.790,-0.456,-4.714,-14.124,1.078
162.043,49.698,-12.550,0.325,-5.171,-14.327,0.715
162.054,67.871,15.547,0.741,-5.489,-14.454,0.352
162.066,-44.109,0.577,1.139,-6.317,-14.526,-0.018
162.078,-39.643,23.337,1.234,-7.330,-14.550,-0.399
162.090,-35.799,8.573,0.747,-7.884,-14.552,-0.779
162.102,-21.773,2.262,0.269,-7.983,-14.530,-1.149
162.114,-4.780,1.096,-0.454,-7.406,-14.546,-1.515
162.125,11.817,3.469,-0.834,-6.446,-14.596,-1.824
162.137,32.396,24.026,-0.699,-5.465,-14.655,-2.053
162.149,22.024,45.870,-0.122,-4.432,-14.732,-2.226
162.161,4.276,63.285,0.536,-3.331,-14.800,-2.356
162.172,-1.199,65.189,1.015,-1.905,-14.867,-2.407
162.184,-7.798,58.541,1.281,-0.774,-14.948,-2.403
162.196,-13.052,50.843,0.991,0.876,-15.082,-2.320
162.208,-19.735,31.880,0.335,2.683,-15.261,-2.147
162.220,-27.355,-10.903,-0.447,4.143,-15.484,-1.871
162.231,-33.702,-35.450,-0.818,4.909,-15.759,-1.544
162.243,-34.676,-39.626,-1.175,4.885,-16.016,-1.218
162.255,-34.979,-29.554,-1.207,4.129,-16.260,-0.943
162.267,-24.000,17.752,-0.915,3.129,-16.472,-0.759
162.279,3.438,27.090,-0.513,2.294,-16.606,-0.648
162.291,25.873,25.649,0.025,1.631,-16.633,-0.602
162.302,61.209,4.548,1.026,1.689,-16.517,-0.573
162.314,51.738,-38.026,1.608,1.759,-16.260,-0.507
162.325,4.561,-75.814,1.762,1.595,-15.888,-0.388
162.336,-30.114,-56.406,1.555,1.041,-15.408,-0.263
162.347,16.996,-29.784,1.580,0.510,-14.891,-0.154
162.359,35.392,-49.125,2.501,0.125,-14.371,-0.088
162.370,40.402,-45.549,3.504,-0.418,-13.796,-0.036
162.381,-5.314,-84.067,3.956,-0.925,-13.187,0.029
162.392,-33.989,-44.415,3.370,-1.904,-12.558,0.078
162.403,3.587,-45.870,2.920,-2.768,-11.991,0.112
162.414,31.325,-53.943,3.338,-3.733,-11.494,0.084
162.424,-0.354,56.910,3.627,-3.398,-11.025,0.048
162.435,-9.800,35.466,3.272,-1.270,-10.589,0.083
162.446,7.490,-7.513,2.941,0.281,-10.189,0.217
162.457,1.937,-48.922,2.672,1.141,-9.816,0.428
162.469,-14.052,-11.239,2.324,1.980,-9.480,0.676
162.480,-12.800,-11.203,2.085,3.143,-9.147,0.933
162.491,46.054,-0.677,2.334,4.101,-8.823,1.182
162.502,69.763,-19.685,3.029,4.631,-8.478,1.437
162.513,41.083,-46.951,3.786,4.674,-8.077,1.666
162.524,-21.924,-14.001,4.043,4.508,-7.645,1.830
162.535,5.478,-28.014,4.343,4.081,-7.190,1.941
162.547,9.230,-67.584,4.806,3.604,-6.721,1.999
162.559,-3.584,-85.477,5.686,2.482,-6.232,1.972
162.571,-29.838,-57.289,6.389,1.175,-5.736,1.856
162.582,4.710,-15.571,6.526,0.163,-5.234,1.661
162.594,31.039,9.595,6.295,-0.363,-4.725,1.407
162.606,36.308,26.669,5.940,0.132,-4.212,1.163
162.618,62.883,26.915,5.743,1.133,-3.696,0.986
162.630,-2.788,73.050,5.875,2.239,-3.198,0.879
162.642,-47.101,41.190,6.160,3.400,-2.702,0.867
162.653,-56.104,26.553,6.340,4.025,-2.197,0.928
162.665,-49.928,9.867,5.556,4.231,-1.760,1.006
162.677,-29.901,-4.717,4.111,3.807,-1.434,1.088
162.689,-7.384,-14.555,2.480,2.703,-1.227,1.150
162.700,11.501,-17.466,1.274,1.090,-1.128,1.173
162.711,29.421,-29.039,0.791,-0.479,-1.130,1.124
162.723,48.460,-17.824,0.977,-1.987,-1.219,0.996
162.734,59.294,-18.235,1.266,-3.105,-1.345,0.799
162.746,60.375,-5.512,1.491,-4.018,-1.488,0.571
162.757,24.397,-18.850,1.401,-4.711,-1.674,0.341
162.769,3.897,-2.124,0.946,-5.448,-1.931,0.100
162.780,-13.434,15.291,0.317,-6.258,-2.254,-0.158
162.792,-10.192,53.952,-0.258,-6.826,-2.671,-0.436
162.804,-18.786,45.637,-0.887,-6.720,-3.165,-0.697
162.816,-22.062,34.363,-1.339,-6.436,-3.739,-0.937
162.828,-19.764,23.059,-2.081,-5.429,-4.352,-1.132
162.839,-10.370,13.288,-2.828,-4.055,-5.010,-1.246
162.851,6.250,3.574,-3.152,-2.638,-5.662,-1.278
162.863,21.151,-1.507,-2.664,-1.467,-6.308,-1.289
162.875,-30.134,3.032,-1.549,-0.683,-6.900,-1.279
162.886,-27.309,-2.527,-0.165,-0.014,-7.405,-1.261
162.898,-3.833,-31.356,1.151,0.563,-7.748,-1.275
162.910,32.574,-56.507,1.982,0.870,-7.905,-1.291
162.922,40.691,-48.786,2.204,0.430,-7.903,-1.327
162.934,65.048,15.714,2.044,-0.626,-7.789,-1.420
162.945,-10.308,10.415,1.930,-1.570,-7.547,-1.577
162.955,9.725,6.016,1.731,-2.297,-7.205,-1.773
162.966,64.941,-20.508,1.854,-2.815,-6.792,-2.001
162.976,-4.918,-77.212,1.887,-3.539,-6.314,-2.241
162.987,-34.093,-29.632,1.562,-4.082,-5.773,-2.496
162.997,-6.092,53.957,1.319,-3.816,-5.193,-2.772
163.008,3.025,41.316,1.302,-3.217,-4.603,-3.043
163.018,-4.306,1.738,1.348,-2.880,-4.000,-3.293
163.028,17.344,32.452,1.625,-2.419,-3.393,-3.524
163.039,29.947,23.365,2.136,-1.895,-2.760,-3.713
163.049,-12.536,-62.704,2.202,-2.585,-2.152,-3.887
163.060,-24.003,-57.329,1.315,-4.153,-1.607,-4.112
163.070,-45.649,44.105,0.287,-4.409,-1.130,-4.392
163.081,-12.606,61.877,-0.416,-3.809,-0.726,-4.641
163.091,31.364,-13.787,-0.630,-3.346,-0.354,-4.857
163.102,47.195,-18.616,-0.405,-3.210,-0.002,-5.038
163.112,12.365,35.275,-0.163,-2.757,0.345,-5.192
163.123,-30.487,27.842,-0.318,-2.105,0.709,-5.284
163.133,-21.428,-18.605,-0.542,-1.817,1.071,-5.337
163.144,38.118,-49.648,-0.387,-1.885,1.442,-5.359
163.154,-14.601,-72.877,-0.246,-2.092,1.871,-5.349
163.164,-41.002,-22.305,-0.447,-2.236,2.407,-5.299
163.175,-5.567,36.350,-0.402,-1.493,2.992,-5.203
163.186,42.631,44.851,0.417,-0.204,3.619,-4.989
163.196,56.535,19.928,1.238,0.387,4.366,-4.663
163.208,5.265,-31.958,1.413,0.276,5.212,-4.283
163.219,-4.196,-28.566,1.072,-0.501,6.057,-3.878
163.231,-11.215,-23.257,0.462,-1.262,6.888,-3.486
163.243,-21.845,-11.881,-0.364,-1.641,7.584,-3.138
163.254,-44.177,23.400,-1.228,-1.380,8.089,-2.837
163.265,2.339,82.331,-1.651,-0.666,8.485,-2.542
163.277,42.211,45.374,-1.363,0.062,8.804,-2.197
163.289,40.694,-7.618,-1.088,0.153,9.093,-1.844
163.300,10.805,-29.820,-1.078,-0.181,9.325,-1.505
163.312,-16.987,-31.597,-1.578,-1.015,9.496,-1.239
163.324,-55.567,-7.587,-2.707,-1.523,9.576,-1.072
163.336,-67.585,13.058,-3.820,-1.426,9.537,-0.953
163.347,-20.711,51.647,-4.516,-1.116,9.444,-0.839
163.359,63.509,9.091,-4.401,-0.996,9.342,-0.722
163.371,37.662,-47.274,-3.666,-1.518,9.279,-0.613
163.383,2.768,-38.938,-3.258,-1.968,9.273,-0.537
163.395,-13.664,10.589,-3.377,-1.787,9.317,-0.469
163.406,-9.313,28.656,-3.595,-0.547,9.374,-0.378
163.418,7.402,52.829,-3.550,0.778,9.444,-0.224
163.430,34.539,50.254,-3.237,1.334,9.558,0.001
163.442,-10.348,-37.765,-3.106,1.079,9.742,0.270
163.454,-19.872,5.272,-3.293,0.287,10.001,0.544
163.465,20.178,15.724,-3.153,-0.358,10.341,0.805
163.477,62.062,-17.178,-2.348,-1.422,10.810,1.058
163.489,46.016,-41.158,-1.820,-3.155,11.465,1.295
163.501,-32.311,-46.653,-2.253,-5.023,12.292,1.505
163.513,-10.280,-27.677,-3.192,-6.982,13.286,1.687
163.524,16.528,-55.290,-3.509,-8.920,14.365,1.804
163.536,14.287,-74.611,-3.391,-10.351,15.572,1.861
163.548,-50.160,39.829,-3.433,-10.465,16.888,1.877
163.560,4.026,26.319,-3.351,-8.685,18.325,1.948
163.572,12.678,5.526,-2.812,-6.511,19.762,2.095
163.584,-12.218,-25.314,-2.334,-4.902,21.177,2.305
163.595,-38.474,5.349,-2.276,-3.231,22.532,2.517
163.607,-27.830,1.654,-2.380,-2.305,23.759,2.726
163.619,14.739,-33.296,-2.642,-3.067,24.756,2.877
163.631,39.379,45.022,-2.586,-3.773,25.500,2.926
163.643,-4.352,-35.928,-2.349,-3.643,25.987,2.866
163.655,-13.983,-49.833,-2.190,-3.380,26.199,2.746
163.666,-26.457,14.363,-2.857,-3.197,26.140,2.627
163.677,12.244,-61.902,-3.574,-3.558,25.687,2.471
163.687,-22.790,-20.894,-3.842,-5.796,24.974,2.216
163.698,-42.057,-24.845,-4.763,-7.393,24.092,1.873
163.708,-7.566,-32.076,-5.077,-8.901,23.038,1.444
163.719,-63.600,2.747,-5.411,-9.871,21.839,0.926
163.729,15.183,-18.201,-5.320,-9.911,20.542,0.364
163.739,-44.843,44.763,-4.947,-9.720,19.189,-0.208
163.750,42.457,22.399,-4.578,-8.806,17.811,-0.759
163.761,0.998,25.728,-4.022,-7.998,16.439,-1.263
163.771,4.132,25.230,-4.254,-6.967,15.062,-1.734
163.781,-4.998,-5.528,-4.159,-6.429,13.719,-2.145
163.792,-35.803,-51.301,-4.471,-5.973,12.399,-2.525
163.802,-6.437,43.759,-4.526,-5.785,11.128,-2.902
163.813,15.834,-2.691,-4.251,-5.050,9.934,-3.248
163.823,-5.646,28.714,-3.922,-4.473,8.788,-3.568
163.834,26.017,6.441,-3.245,-3.574,7.709,-3.850
163.844,-82.207,-0.952,-2.643,-3.196,6.673,-4.094
163.855,-17.559,-61.750,-2.709,-2.927,5.684,-4.335
163.865,4.946,-10.000,-2.267,-3.050,4.732,-4.574
163.876,-30.968,58.953,-2.189,-2.365,3.777,-4.852
163.886,78.132,6.205,-1.292,-1.771,2.850,-5.115
163.897,-18.932,14.792,-1.003,-1.150,1.921,-5.361
163.907,-12.713,-53.043,-1.736,-1.595,0.952,-5.595
163.917,4.295,6.386,-1.905,-2.479,-0.064,-5.865
163.928,23.633,8.127,-1.707,-2.529,-1.114,-6.178
163.938,-20.255,24.927,-1.650,-2.440,-2.223,-6.532
163.949,3.962,-11.517,-1.570,-2.428,-3.302,-6.891
163.959,12.225,-53.347,-1.111,-3.011,-4.372,-7.291
163.970,-24.257,58.624,-0.973,-2.891,-5.411,-7.727
163.980,22.155,-25.025,-0.386,-3.241,-6.402,-8.150
163.991,-15.391,-40.726,0.187,-4.087,-7.325,-8.582
164.001,-16.367,25.735,-0.115,-3.640,-8.171,-9.014
164.012,83.722,-0.770,0.327,-3.081,-8.957,-9.411
164.022,-20.032,-51.635,0.495,-3.666,-9.653,-9.813
164.034,-21.900,-30.151,0.416,-3.916,-10.264,-10.244
164.046,40.313,16.159,0.633,-3.797,-10.776,-10.664
164.058,34.693,-39.423,1.425,-3.869,-11.104,-11.021
164.069,29.694,2.554,2.484,-4.016,-11.234,-11.330
164.081,46.736,5.542,3.768,-3.829,-11.197,-11.575
164.093,30.991,-50.417,4.312,-3.900,-11.020,-11.736
164.105,35.926,-32.878,4.700,-4.772,-10.678,-11.842
164.117,28.711,-60.694,5.046,-5.999,-10.209,-11.893
164.129,8.517,-68.162,4.936,-6.546,-9.635,-11.885
164.141,48.108,1.587,4.749,-6.552,-8.969,-11.786
164.152,23.141,-42.448,4.533,-6.551,-8.286,-11.605
164.164,19.883,-43.989,4.022,-7.114,-7.627,-11.345
164.176,60.734,-28.771,4.019,-7.596,-7.046,-11.029
164.188,42.156,-32.912,4.425,-8.124,-6.510,-10.639
164.200,5.348,-42.240,4.360,-9.087,-6.095,-10.187
164.212,16.726,3.607,4.394,-9.604,-5.879,-9.670
164.223,22.271,21.549,4.733,-9.444,-5.870,-9.105
164.235,-61.938,9.646,4.763,-9.167,-6.089,-8.497
164.247,-37.553,8.440,3.831,-8.188,-6.599,-7.806
164.259,-27.199,4.529,2.766,-7.139,-7.398,-7.059
164.271,-15.089,16.671,1.809,-5.342,-8.488,-6.243
164.282,35.004,31.858,1.261,-3.878,-9.832,-5.427
164.294,-12.088,39.571,0.449,-2.254,-11.379,-4.599
164.306,-4.189,-44.314,-0.512,-1.342,-13.025,-3.792
164.317,40.735,12.745,-0.579,-1.059,-14.490,-3.112
164.327,-5.334,-73.447,-0.314,-1.845,-15.887,-2.577
164.338,13.985,28.555,-0.389,-1.327,-17.125,-2.182
164.348,7.475,-76.685,-0.076,-2.329,-18.243,-1.951
164.359,4.421,26.010,-0.326,-1.642,-19.150,-1.840
164.369,16.561,-57.341,-0.457,-2.115,-19.876,-1.822
164.380,-17.613,9.681,-0.706,-1.738,-20.368,-1.900
164.390,-4.780,-33.176,-1.346,-1.258,-20.624,-2.024
164.400,-15.849,50.882,-2.054,-0.765,-20.698,-2.189
164.411,-35.208,-6.637,-2.968,0.434,-20.595,-2.328
164.421,12.133,71.347,-3.362,1.002,-20.346,-2.472
164.432,-23.361,13.828,-3.444,1.402,-19.929,-2.598
164.442,-3.521,-26.496,-3.314,1.514,-19.376,-2.678
164.453,32.679,5.324,-2.313,0.990,-18.676,-2.738
164.463,-7.487,-74.906,-1.678,-0.025,-17.852,-2.796
164.474,-9.293,49.526,-2.000,0.187,-16.935,-2.837
164.484,-23.650,-66.389,-2.036,0.305,-16.001,-2.852
164.495,36.686,52.520,-1.660,0.127,-15.083,-2.834
164.505,-19.471,-58.626,-1.197,-0.529,-14.134,-2.801
164.515,18.134,42.433,-1.044,-0.928,-13.187,-2.749
164.525,-33.485,-53.257,-1.230,-1.526,-12.246,-2.712
164.535,15.924,71.807,-1.465,-1.723,-11.355,-2.703
164.546,-6.204,-44.120,-1.536,-1.881,-10.470,-2.720
164.556,31.013,47.818,-1.069,-2.028,-9.608,-2.764
164.566,-62.160,-7.181,-1.210,-1.573,-8.728,-2.824
164.577,49.545,35.400,-1.089,-1.186,-7.869,-2.886
164.587,-1.142,-78.265,-0.730,-1.054,-7.025,-2.960
164.598,-18.038,26.552,-1.003,-1.209,-6.182,-3.066
164.609,13.981,48.335,-1.001,-0.237,-5.328,-3.206
164.620,-7.900,-81.621,-0.942,-0.202,-4.512,-3.366
164.631,-17.093,-65.598,-1.204,-1.079,-3.740,-3.566
164.643,10.898,22.618,-1.205,-1.225,-2.980,-3.816
164.654,12.939,34.523,-0.797,-0.199,-2.211,-4.104
164.666,9.381,37.363,-0.489,0.986,-1.483,-4.357
164.678,-5.188,25.625,-0.415,1.710,-0.820,-4.587
164.690,-3.845,-77.272,-0.584,1.004,-0.257,-4.789
164.701,5.580,-80.094,-0.872,-0.875,0.187,-5.023
164.713,-2.957,-52.935,-1.220,-2.055,0.556,-5.332
164.725,-34.321,53.525,-1.944,-2.134,0.842,-5.630
164.736,-31.393,28.009,-2.902,-1.749,1.015,-5.845
164.748,-8.747,-67.094,-3.552,-2.381,1.109,-5.994
164.759,-17.834,-46.828,-3.962,-3.571,1.136,-6.112
164.771,-33.201,-42.052,-4.378,-4.238,1.086,-6.246
164.782,-23.227,-65.936,-4.282,-4.331,1.006,-6.326
164.794,-1.961,-20.807,-3.954,-4.176,0.957,-6.322
164.805,-40.487,-32.882,-4.026,-4.253,0.932,-6.259
164.816,-54.265,-35.469,-4.654,-4.739,0.948,-6.158
164.828,11.268,-36.308,-4.660,-5.345,1.023,-6.021
164.839,14.039,45.070,-4.529,-5.856,1.186,-5.862
164.850,-57.356,23.448,-5.229,-5.864,1.446,-5.662
164.862,8.899,-40.026,-5.856,-7.095,1.789,-5.449
164.873,13.207,12.974,-5.905,-7.864,2.242,-5.260
164.885,33.666,16.341,-5.287,-7.524,2.817,-5.087
164.896,4.203,85.714,-4.740,-6.443,3.546,-4.900
164.907,15.601,50.496,-4.388,-4.891,4.434,-4.642
164.919,6.086,-23.092,-3.896,-4.499,5.415,-4.329
164.930,-18.331,29.606,-3.917,-3.739,6.391,-3.984
164.941,32.265,-54.821,-3.671,-3.340,7.274,-3.635
164.952,-25.638,-32.841,-2.854,-4.316,8.134,-3.319
164.962,44.621,44.953,-2.242,-4.180,8.925,-3.033
164.973,3.955,10.051,-1.070,-4.183,9.559,-2.765
164.983,-21.575,-64.839,-1.123,-4.046,10.060,-2.498
164.993,42.514,11.052,-0.990,-4.600,10.442,-2.260
165.003,1.362,29.384,-0.613,-3.512,10.701,-2.039
165.015,3.184,26.893,-0.586,-2.880,10.824,-1.709
165.025,-5.604,-46.154,-0.481,-2.992,10.782,-1.421
165.035,-12.312,21.972,-0.901,-3.196,10.628,-1.138
165.045,17.010,-54.055,-1.049,-3.414,10.317,-0.906
165.055,-4.955,50.452,-1.376,-2.436,9.911,-0.682
165.065,1.403,-71.987,-1.464,-1.615,9.405,-0.432
165.077,-23.319,-60.479,-1.884,-1.327,8.677,-0.112
165.087,-14.715,62.436,-2.554,-1.393,8.000,0.119
165.100,22.248,4.235,-2.342,-1.505,7.068,0.347
165.110,49.652,-40.009,-1.424,-1.632,6.282,0.501
165.120,-17.776,14.707,-1.553,-1.290,5.491,0.625
165.131,13.418,-24.773,-1.102,-1.594,4.665,0.741
165.141,-16.743,24.482,-0.718,-2.015,3.819,0.799
165.153,-7.325,75.078,-0.619,-1.241,2.945,0.822
165.164,17.116,-0.649,-0.262,-0.790,2.131,0.831
165.175,-2.219,-65.961,-0.057,-1.534,1.361,0.772
165.185,-15.004,72.625,-0.197,-2.022,0.651,0.609
165.197,10.788,42.210,-0.078,-1.823,-0.009,0.371
165.208,15.131,-53.082,0.279,-2.496,-0.615,0.076
165.220,0.626,-89.341,0.462,-4.501,-1.192,-0.339
165.232,2.995,-86.510,0.503,-6.580,-1.678,-0.919
165.244,27.095,-20.966,0.516,-7.334,-2.063,-1.602
165.256,-0.107,50.068,0.349,-6.899,-2.377,-2.363
165.268,-13.587,44.046,-0.470,-4.811,-2.638,-3.072
165.280,-30.398,25.472,-1.705,-2.443,-2.902,-3.650
165.292,-30.691,16.407,-2.835,-0.909,-3.183,-4.093
165.304,-23.568,17.288,-3.672,0.137,-3.490,-4.417
165.316,23.706,47.034,-4.016,0.709,-3.812,-4.589
165.328,-9.379,-55.155,-4.158,0.738,-4.093,-4.645
165.339,-45.110,-29.638,-4.750,0.282,-4.340,-4.592
165.351,-36.883,0.068,-5.528,0.289,-4.581,-4.405
165.362,3.252,67.731,-5.565,1.141,-4.867,-4.091
165.373,36.822,31.212,-4.599,2.557,-5.108,-3.620
165.384,0.817,-56.995,-3.790,2.088,-5.310,-3.046
165.394,28.991,-59.443,-3.203,1.422,-5.525,-2.444
165.405,-16.306,63.720,-2.780,1.349,-5.702,-1.802
165.416,-6.039,-20.731,-2.428,0.637,-5.841,-1.100
165.426,29.648,-48.624,-1.639,-1.263,-5.953,-0.446
165.437,17.509,19.397,-0.904,-2.577,-5.990,0.127
165.448,-27.661,16.472,-1.014,-2.940,-5.965,0.632
165.459,-33.919,24.198,-1.551,-2.800,-5.919,1.148
165.469,-35.923,54.024,-1.686,-2.622,-5.850,1.666
165.480,50.148,34.983,-1.598,-2.364,-5.709,2.175
165.491,21.674,10.615,-1.166,-2.511,-5.483,2.680
165.502,14.817,-8.320,-0.461,-3.135,-5.168,3.194
165.514,-7.230,3.846,0.481,-4.179,-4.779,3.661
165.526,-18.737,-0.124,1.127,-5.180,-4.321,4.068
165.537,-21.999,-15.842,1.197,-5.906,-3.810,4.401
165.549,-18.611,-47.110,0.668,-6.499,-3.301,4.700
165.561,-39.098,-47.026,-0.012,-7.238,-2.795,4.971
165.573,-34.316,-53.639,-0.557,-7.537,-2.314,5.205
165.585,-3.618,-71.016,-1.577,-7.994,-1.894,5.384
165.596,19.184,-33.987,-2.267,-8.455,-1.562,5.511
165.608,6.544,0.807,-2.288,-8.691,-1.285,5.636
165.619,-32.331,-27.391,-1.857,-8.903,-1.103,5.681
165.629,-77.203,-11.592,-1.248,-9.032,-1.033,5.638
165.640,-7.621,30.399,-0.286,-7.963,-1.000,5.569
165.651,14.748,11.909,0.452,-6.668,-0.980,5.502
165.661,65.109,-1.601,0.823,-5.725,-0.988,5.423
165.671,30.769,-0.779,0.937,-4.799,-1.025,5.364
165.682,14.420,-69.038,0.674,-5.015,-1.096,5.308
165.693,30.099,-56.186,0.496,-5.750,-1.206,5.171
165.703,7.297,13.718,1.198,-5.695,-1.301,4.967
165.714,-8.014,5.272,1.726,-5.290,-1.384,4.700
165.725,-66.971,-7.510,1.303,-4.766,-1.457,4.404
165.735,12.608,3.036,-0.275,-3.741,-1.586,4.143
165.746,5.235,-15.030,-1.606,-2.913,-1.805,3.917
165.757,-22.570,-61.711,-2.616,-2.756,-2.100,3.744
165.767,-79.066,-9.406,-3.310,-2.965,-2.466,3.556
165.778,-15.450,49.034,-3.591,-1.984,-2.836,3.362
165.789,9.934,34.609,-3.895,-0.422,-3.157,3.211
165.800,-19.353,-20.368,-4.485,0.293,-3.452,3.146
165.810,-63.610,-25.624,-4.997,-0.002,-3.761,3.110
165.821,-35.695,24.402,-5.159,-0.349,-4.085,3.052
165.832,-6.039,31.823,-4.734,-0.109,-4.362,2.891
165.842,27.679,12.339,-4.248,0.535,-4.618,2.707
165.853,67.824,-21.777,-3.827,0.734,-4.835,2.527
165.864,38.731,-6.538,-2.957,0.368,-5.006,2.348
165.874,-4.670,-0.848,-1.421,-0.376,-5.091,2.076
165.885,-0.462,-36.898,-0.298,-1.057,-5.076,1.684
165.896,41.660,-45.423,0.222,-1.497,-4.998,1.186
165.907,44.330,-13.320,0.338,-1.633,-4.815,0.623
165.917,28.841,-13.328,0.468,-1.894,-4.541,0.011
165.928,18.159,-44.729,0.616,-2.283,-4.211,-0.648
165.939,-19.143,-9.523,0.742,-2.567,-3.827,-1.342
165.949,-72.846,16.287,0.385,-2.413,-3.368,-2.044
165.960,-24.497,16.987,-0.161,-2.048,-2.875,-2.727
165.971,-19.294,27.638,-0.351,-1.592,-2.303,-3.450
165.982,-68.493,4.170,-1.255,-0.678,-1.753,-4.129
165.993,-65.068,-16.965,-3.385,0.316,-1.255,-4.721
166.005,-1.339,-19.704,-5.529,1.625,-0.832,-5.206
166.015,-19.634,57.678,-6.608,2.849,-0.499,-5.588
166.025,-81.893,-7.692,-7.613,3.602,-0.243,-5.891
166.037,-22.451,8.020,-7.857,4.116,0.006,-6.170
166.047,20.018,-6.916,-7.739,4.518,0.166,-6.363
166.059,12.677,-31.085,-7.727,3.976,0.281,-6.541
166.071,-50.337,-7.406,-7.523,2.443,0.319,-6.741
166.081,35.609,6.239,-6.539,1.335,0.324,-6.965
166.091,-5.485,-74.587,-4.875,-0.481,0.327,-7.257
166.101,-6.194,10.811,-4.339,-1.682,0.360,-7.605
166.113,21.443,16.120,-3.712,-1.294,0.326,-8.062
166.125,43.774,8.898,-3.254,-0.687,0.277,-8.460
166.136,-37.623,-49.842,-2.910,-0.748,0.228,-8.782
166.146,52.502,31.778,-2.197,-0.474,0.163,-9.077
166.156,-5.091,-59.104,-1.974,-1.018,0.107,-9.392
166.167,-26.708,6.032,-2.350,-1.216,0.038,-9.737
166.178,-47.815,37.390,-3.232,0.273,-0.076,-10.026
166.188,-2.860,15.647,-4.077,1.517,-0.273,-10.204
166.199,63.204,-12.431,-4.332,2.149,-0.550,-10.313
166.210,-53.799,-18.687,-4.731,2.186,-0.865,-10.377
166.220,-1.390,81.838,-4.960,2.635,-1.171,-10.355
166.232,-14.227,41.073,-4.222,2.925,-1.513,-10.165
166.242,-0.136,8.724,-3.730,3.345,-1.785,-9.967
166.254,3.580,13.489,-2.733,3.864,-2.105,-9.556
166.266,-2.588,65.647,-1.989,5.035,-2.334,-9.008
166.277,-31.227,49.137,-2.301,6.001,-2.523,-8.326
166.288,-28.105,-0.722,-2.240,5.450,-2.686,-7.583
166.299,5.069,-12.563,-2.021,4.514,-2.865,-6.857
166.311,-28.193,17.420,-1.840,3.737,-3.037,-6.166
166.322,-50.531,28.404,-2.295,3.311,-3.236,-5.532
166.333,-74.518,-13.191,-2.161,2.289,-3.477,-4.994
166.344,7.275,-72.435,-1.413,0.494,-3.728,-4.590
166.356,20.102,-61.350,0.169,-1.122,-3.936,-4.339
166.367,37.790,-41.026,0.939,-1.710,-4.159,-4.212
166.379,22.992,-21.134,1.279,-1.058,-4.390,-4.139
166.391,47.564,5.214,0.958,-0.322,-4.640,-4.056
166.402,-24.847,-64.811,0.483,-0.238,-4.898,-3.964
166.412,-23.577,-18.884,-0.084,-0.224,-5.129,-3.821
166.424,-20.019,-0.677,-0.590,0.710,-5.345,-3.576
166.435,-32.976,55.237,-1.268,1.374,-5.529,-3.315
166.445,-3.756,-77.024,-1.568,0.530,-5.673,-2.985
