R
Px,I,D,Py,I,D,Pz,I,D,FFrx,y,FFdrx,y,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,100,50,0,0,0,0,7,75,10,10.0,16.0,0.001,0.003,0.03
sysTime,aRawR,aRawP,aPT2R,aPT2P,aKFPT21R,aKFPT21P
259.730,29.637,14.585,-0.230,3.747,-0.993,1.550
259.742,-14.688,38.486,-0.374,3.970,-1.859,1.435
259.754,22.126,-51.330,-0.344,3.954,-2.725,1.374
259.765,-20.777,68.812,-0.219,4.129,-3.540,1.324
259.777,-1.318,-16.215,-0.505,4.385,-4.302,1.294
259.789,65.357,-0.124,-0.464,3.671,-5.039,1.269
259.801,-38.076,31.470,-0.897,4.156,-5.781,1.270
259.813,10.380,-26.055,-1.040,3.939,-6.561,1.310
259.825,1.710,75.115,-1.238,4.000,-7.397,1.392
259.837,-8.100,-14.392,-1.611,4.453,-8.306,1.481
259.849,-28.143,-59.248,-1.839,4.657,-9.243,1.582
259.861,2.218,70.546,-2.085,5.465,-10.151,1.726
259.873,19.701,-63.606,-2.146,5.127,-11.013,1.877
259.885,-17.896,59.809,-1.947,5.071,-11.813,2.028
259.897,-16.487,13.053,-1.704,6.114,-12.518,2.220
259.909,15.307,-45.469,-1.431,6.345,-13.129,2.395
259.921,20.527,3.893,-0.799,6.044,-13.581,2.579
259.933,-32.831,40.724,-0.429,5.791,-13.933,2.719
259.945,5.155,67.746,-0.297,6.415,-14.178,2.793
259.957,8.584,-75.229,-0.122,6.201,-14.294,2.829
259.969,11.135,-5.039,0.310,5.516,-14.306,2.814
259.981,-19.405,18.706,0.610,5.051,-14.231,2.699
259.993,-10.864,42.773,0.518,4.782,-14.143,2.500
260.005,18.337,-23.514,0.897,4.143,-13.976,2.272
260.017,-3.445,-6.609,1.215,3.514,-13.737,2.004
260.029,18.081,-6.689,1.527,2.863,-13.458,1.708
260.041,3.586,-67.787,1.026,2.117,-13.176,1.383
260.053,-35.376,19.052,-0.623,2.341,-12.955,1.103
260.064,-11.305,33.015,-1.633,3.324,-12.734,0.935
260.076,-2.936,-0.791,-1.433,2.903,-12.496,0.841
260.087,25.837,-53.974,-0.684,1.300,-12.189,0.747
260.099,44.328,-41.903,0.515,-0.787,-11.755,0.597
260.111,-5.882,-78.305,1.560,-3.071,-11.198,0.374
260.122,-32.406,-13.073,2.548,-5.216,-10.504,0.084
260.134,-5.656,29.463,3.394,-6.585,-9.707,-0.297
260.146,5.125,51.381,3.843,-6.470,-8.771,-0.725
260.158,-2.687,44.084,3.838,-4.342,-7.700,-1.041
260.170,-6.142,-67.715,3.520,-1.518,-6.499,-1.168
260.181,16.968,-56.044,3.002,-0.155,-5.239,-1.152
260.193,25.241,-10.251,2.366,0.254,-4.004,-1.059
260.205,-22.117,41.948,2.393,-0.082,-2.754,-0.972
260.217,-39.249,35.783,2.210,0.100,-1.509,-0.913
260.229,-1.976,-16.864,1.435,0.836,-0.345,-0.844
260.241,23.818,-31.247,0.686,1.421,0.724,-0.700
260.252,37.581,-9.285,0.308,1.300,1.587,-0.458
260.263,5.081,-1.056,0.303,1.064,2.274,-0.179
260.275,-18.807,-7.653,0.320,1.005,2.773,0.106
260.286,-2.314,2.786,-0.141,0.947,3.089,0.439
260.297,19.000,5.341,-0.770,1.024,3.191,0.801
260.309,2.878,-65.088,-1.115,1.429,3.116,1.193
260.320,7.634,-53.279,-1.444,1.535,2.881,1.631
260.331,63.996,-4.809,-1.862,0.818,2.516,2.090
260.343,70.869,-9.257,-1.663,0.114,2.058,2.490
260.353,31.283,-51.108,-0.860,-0.274,1.590,2.784
260.364,-3.781,-73.308,0.020,-0.896,1.132,3.048
260.375,-21.463,-41.414,0.193,-1.562,0.714,3.241
260.386,-1.356,-5.904,-0.315,-2.098,0.278,3.409
260.398,28.546,46.919,-0.936,-2.513,-0.187,3.518
260.410,-49.049,-6.436,-1.000,-2.169,-0.652,3.552
260.421,-31.977,6.227,-1.034,-1.637,-1.143,3.512
260.433,-29.539,-9.212,-1.407,-1.030,-1.625,3.452
260.445,-1.267,-0.549,-1.746,-0.459,-2.115,3.396
260.458,26.566,-31.544,-2.307,0.178,-2.650,3.352
260.470,-15.989,-63.469,-2.518,0.814,-3.190,3.341
260.482,33.876,-39.468,-2.909,1.250,-3.762,3.377
260.494,78.370,4.528,-3.272,0.883,-4.365,3.443
260.506,21.871,-66.853,-2.644,0.909,-4.937,3.460
260.518,17.740,-55.268,-1.971,0.694,-5.480,3.461
260.530,-44.035,-38.551,-1.478,0.044,-5.962,3.434
260.542,-76.026,-12.390,-1.002,-0.305,-6.381,3.384
260.554,9.661,56.928,-1.338,-0.698,-6.795,3.313
260.566,-8.468,63.094,-1.534,-0.806,-7.175,3.195
260.578,-40.658,-0.562,-1.799,0.691,-7.528,3.081
260.590,-8.429,15.220,-2.541,2.270,-7.846,3.054
260.601,7.948,24.066,-2.791,3.643,-8.133,3.090
260.613,-17.990,-38.530,-2.139,4.930,-8.384,3.186
260.625,19.178,-10.950,-1.727,4.911,-8.544,3.333
260.637,26.538,-34.193,-1.197,4.256,-8.592,3.473
260.648,2.283,-77.625,-0.527,3.117,-8.514,3.550
260.660,-0.254,-71.966,-0.414,1.430,-8.343,3.559
260.672,29.933,-27.578,-0.761,0.139,-8.119,3.482
260.684,53.098,-31.462,-1.096,-1.028,-7.869,3.316
260.696,11.885,-76.122,-1.162,-1.642,-7.619,3.087
260.707,27.080,47.874,-1.416,-2.247,-7.403,2.815
260.718,7.744,20.093,-1.590,-2.546,-7.222,2.553
260.729,16.238,2.128,-1.750,-3.093,-7.051,2.272
260.739,10.720,-29.376,-1.654,-3.700,-6.901,1.989
260.751,21.538,-29.010,-1.716,-4.053,-6.765,1.688
260.762,7.848,23.405,-1.637,-3.723,-6.608,1.375
260.773,-8.175,52.436,-1.560,-2.209,-6.396,1.144
260.785,-25.325,48.890,-1.580,-0.322,-6.114,1.060
260.796,-36.503,16.453,-1.861,1.503,-5.769,1.129
260.806,64.362,20.263,-1.799,2.823,-5.418,1.320
260.816,-33.428,-28.859,-1.740,3.340,-5.048,1.624
260.826,-3.106,-26.092,-2.023,3.076,-4.643,1.997
260.837,36.925,48.816,-1.821,2.915,-4.214,2.379
260.847,-29.737,14.273,-2.060,2.875,-3.733,2.773
260.858,38.551,27.996,-2.030,2.740,-3.283,3.179
260.868,34.048,-40.039,-1.309,2.018,-2.861,3.590
260.879,18.916,-15.499,-0.647,1.085,-2.408,3.999
260.889,-83.881,0.923,-0.790,0.682,-1.991,4.353
260.900,-0.953,21.669,-1.289,1.006,-1.625,4.723
260.910,14.257,-25.185,-1.084,1.287,-1.325,5.090
260.920,-43.732,24.969,-1.210,1.263,-1.040,5.446
260.931,44.158,24.073,-0.630,1.394,-0.784,5.789
260.942,-3.915,-20.191,0.510,0.254,-0.508,6.125
260.954,-4.029,12.390,1.617,-0.973,-0.202,6.367
260.965,17.514,17.777,2.858,-1.656,0.143,6.535
260.977,-6.618,-54.521,3.462,-2.112,0.537,6.608
260.989,-55.256,-34.787,2.513,-2.397,0.955,6.575
261.001,-2.384,19.150,0.976,-1.425,1.380,6.510
261.012,28.008,9.587,0.318,-0.464,1.724,6.418
261.023,-37.499,-5.032,0.073,-0.536,2.018,6.264
261.035,4.504,30.794,0.294,-0.469,2.333,6.045
261.046,43.788,8.859,0.882,-0.854,2.647,5.743
261.057,-21.977,-33.819,1.210,-1.772,2.980,5.360
261.069,-13.494,26.021,0.815,-1.747,3.360,4.929
261.080,-41.254,3.987,0.319,-1.167,3.756,4.484
261.092,-62.095,-17.744,-1.209,-0.700,4.120,4.054
261.103,-19.575,28.526,-2.759,0.485,4.434,3.665
261.115,5.733,11.753,-3.577,1.526,4.680,3.322
261.126,-24.530,-62.901,-3.964,1.950,4.891,3.012
261.138,7.489,10.741,-3.778,2.575,5.137,2.717
261.149,35.950,-8.076,-2.992,2.956,5.354,2.460
261.161,7.692,-73.792,-2.617,2.034,5.567,2.184
261.172,-8.724,3.197,-2.815,1.457,5.785,1.871
261.184,16.423,10.526,-2.940,1.920,6.018,1.550
261.195,-25.557,-64.379,-3.599,2.220,6.237,1.246
261.207,-21.271,-64.559,-5.407,1.894,6.391,0.954
261.219,-24.229,-16.340,-6.665,1.835,6.473,0.690
261.231,7.322,25.060,-7.109,2.187,6.508,0.439
261.243,10.633,30.689,-7.010,2.981,6.518,0.215
261.254,-27.608,-24.197,-7.148,3.024,6.544,0.024
261.266,-25.871,-35.081,-7.431,2.240,6.565,-0.192
261.278,-8.321,-30.627,-7.282,1.726,6.591,-0.465
261.290,26.663,6.601,-6.407,1.528,6.638,-0.770
261.302,32.491,38.181,-5.037,1.983,6.767,-1.081
261.314,24.995,43.188,-3.803,2.681,6.965,-1.377
261.326,13.601,48.260,-3.025,2.782,7.201,-1.636
261.337,1.363,-50.098,-2.659,2.018,7.418,-1.875
261.349,12.941,-56.285,-2.556,0.227,7.586,-2.129
261.361,1.796,-59.117,-2.664,-2.035,7.693,-2.406
261.372,-30.684,-50.998,-3.032,-3.875,7.683,-2.748
261.384,-33.221,5.841,-3.507,-4.328,7.574,-3.090
261.395,26.955,59.464,-3.554,-4.011,7.422,-3.332
261.406,5.411,27.506,-3.250,-3.003,7.247,-3.456
261.418,8.242,38.267,-2.923,-1.900,7.037,-3.435
261.429,45.119,-31.463,-2.518,-1.585,6.776,-3.295
261.440,-6.853,-25.030,-2.343,-1.953,6.494,-3.063
261.452,-25.375,12.242,-2.737,-1.900,6.165,-2.750
261.464,-27.060,31.581,-3.234,-1.558,5.717,-2.393
261.475,21.760,-65.696,-3.259,-1.696,5.175,-1.997
261.487,13.007,-69.425,-2.897,-2.482,4.599,-1.598
261.498,-77.567,-3.780,-2.809,-2.657,3.999,-1.202
261.510,-50.050,39.453,-2.965,-1.777,3.345,-0.802
261.522,-30.936,-34.626,-2.290,-1.083,2.655,-0.357
261.534,14.861,-75.164,-1.350,-0.881,1.962,0.115
261.544,-3.482,58.658,-0.497,-0.342,1.350,0.541
261.556,12.588,48.932,-0.011,1.280,0.761,1.028
261.567,37.351,40.728,0.722,2.636,0.172,1.577
261.578,14.556,44.732,0.926,3.246,-0.376,2.115
261.590,19.944,-0.605,0.816,3.070,-0.872,2.632
261.601,-20.140,49.020,0.263,2.875,-1.356,3.108
261.612,-19.114,29.168,-0.993,2.964,-1.850,3.531
261.624,-15.653,-40.694,-1.882,2.113,-2.352,3.879
261.635,-21.342,-3.037,-2.726,0.694,-2.830,4.133
261.646,-1.158,-48.108,-3.285,-1.367,-3.254,4.250
261.657,-56.336,2.898,-3.954,-2.534,-3.611,4.229
261.668,31.572,-46.489,-4.205,-3.300,-3.929,4.070
261.678,27.325,36.695,-3.972,-3.426,-4.138,3.840
261.689,19.539,12.242,-3.319,-2.966,-4.235,3.565
261.700,-28.451,36.264,-3.036,-2.136,-4.220,3.267
261.711,3.114,-67.279,-2.693,-2.773,-4.147,2.927
261.721,-52.524,-7.488,-3.021,-3.766,-4.055,2.493
261.732,40.158,-14.263,-3.143,-4.177,-3.947,1.980
261.743,10.142,37.184,-3.002,-3.595,-3.785,1.467
261.753,11.407,27.450,-2.837,-1.964,-3.552,1.014
261.764,-60.811,0.529,-3.192,-1.002,-3.296,0.605
261.774,-6.717,-43.878,-3.498,-1.332,-3.054,0.217
261.785,-24.094,1.332,-3.588,-1.461,-2.857,-0.220
261.796,35.826,-2.913,-3.413,-1.225,-2.676,-0.647
261.807,1.360,71.016,-3.203,-0.605,-2.498,-1.032
261.817,-16.584,25.373,-3.831,1.023,-2.324,-1.318
261.828,-9.823,-47.029,-4.088,1.284,-2.197,-1.549
261.839,-40.072,38.916,-4.390,1.831,-2.144,-1.786
261.849,39.468,-35.724,-3.701,2.020,-2.097,-1.990
261.860,-10.570,68.276,-3.161,2.640,-2.041,-2.132
261.871,-3.073,21.485,-3.192,3.242,-1.978,-2.211
261.881,-2.497,-47.164,-3.005,2.764,-1.940,-2.266
261.892,-44.972,44.264,-3.202,2.783,-1.928,-2.334
261.903,45.517,-44.096,-2.933,2.427,-1.937,-2.416
261.914,-41.293,8.810,-2.598,1.921,-1.932,-2.492
261.925,-7.653,23.531,-2.751,1.868,-1.908,-2.557
261.935,36.941,-28.602,-2.172,1.129,-1.876,-2.629
261.946,-31.645,46.778,-1.748,0.515,-1.813,-2.722
261.956,-1.263,-88.771,-1.754,0.130,-1.731,-2.797
261.967,-4.646,-18.431,-1.540,-0.852,-1.593,-2.848
261.978,8.999,48.278,-1.416,-0.864,-1.412,-2.880
261.988,51.167,-31.506,-1.095,-1.530,-1.201,-2.902
262.000,-35.259,-40.840,-1.389,-2.726,-0.925,-2.899
262.010,-37.880,-4.970,-2.132,-3.389,-0.643,-2.872
262.021,79.026,-6.849,-1.997,-3.591,-0.378,-2.839
262.032,24.219,17.650,-1.254,-3.101,-0.060,-2.744
262.043,-46.537,15.575,-1.267,-2.006,0.266,-2.584
262.053,0.718,-85.769,-1.278,-2.072,0.576,-2.398
262.063,-1.263,40.944,-1.405,-1.138,0.883,-2.180
262.073,12.852,-59.595,-1.146,-0.981,1.140,-1.945
262.083,-20.502,24.536,-1.396,-0.955,1.342,-1.717
262.093,25.118,-59.104,-1.199,-1.465,1.466,-1.530
262.103,-9.117,55.114,-0.941,-1.882,1.552,-1.365
262.113,14.056,-43.971,-0.923,-1.678,1.627,-1.182
262.123,-64.375,16.916,-1.383,-2.481,1.636,-1.002
262.133,38.675,20.529,-1.587,-2.035,1.570,-0.865
262.143,-86.293,3.743,-1.698,-2.122,1.451,-0.758
262.153,8.877,-24.205,-2.535,-2.229,1.293,-0.689
262.163,-3.008,8.231,-2.515,-2.528,1.077,-0.677
262.176,-46.364,43.063,-2.653,-2.447,0.766,-0.721
262.186,35.166,-29.160,-2.667,-2.237,0.453,-0.757
262.196,-17.658,67.655,-2.594,-1.897,0.111,-0.800
262.206,-7.130,-35.567,-2.937,-2.404,-0.250,-0.886
262.218,-15.215,-33.097,-2.943,-2.942,-0.783,-1.115
262.228,-4.730,-41.449,-2.917,-3.335,-1.236,-1.374
262.240,-5.668,-1.996,-2.702,-3.109,-1.754,-1.709
262.250,44.450,39.542,-2.142,-2.232,-2.182,-1.955
262.260,-23.488,3.387,-2.167,-1.910,-2.640,-2.177
262.272,-9.925,22.782,-2.222,-2.310,-3.235,-2.436
262.284,26.057,-58.001,-2.199,-3.176,-3.873,-2.712
262.294,-41.511,-19.069,-2.318,-4.530,-4.402,-2.986
262.306,-24.394,-4.532,-2.354,-5.074,-5.011,-3.369
262.316,17.081,-52.779,-2.218,-5.789,-5.553,-3.694
262.327,1.054,46.579,-2.206,-5.539,-6.034,-4.002
262.337,-7.846,-25.914,-1.804,-5.991,-6.489,-4.289
262.349,-19.476,25.755,-2.151,-5.142,-6.998,-4.559
262.359,49.368,-39.652,-1.878,-4.160,-7.411,-4.682
262.369,-18.367,43.532,-1.643,-3.665,-7.793,-4.742
262.381,21.244,35.228,-1.690,-4.319,-8.231,-4.791
262.391,-38.597,-47.116,-1.627,-5.540,-8.594,-4.875
262.401,3.778,-77.015,-2.252,-6.248,-8.953,-4.965
262.413,-3.974,-62.822,-1.660,-6.267,-9.347,-5.119
262.425,-21.836,-32.745,-1.399,-6.424,-9.686,-5.282
262.435,2.003,-28.758,-1.459,-6.595,-9.966,-5.434
262.445,-22.705,-50.197,-1.805,-6.450,-10.237,-5.598
262.457,5.417,-50.222,-1.926,-6.712,-10.495,-5.833
262.467,-78.096,-1.424,-2.791,-7.041,-10.700,-6.039
262.477,40.176,-47.961,-3.027,-7.215,-10.891,-6.280
262.487,-16.148,30.323,-3.217,-6.590,-11.037,-6.497
262.497,23.983,14.933,-2.828,-6.073,-11.075,-6.665
262.510,-5.370,-26.519,-1.828,-4.673,-10.972,-6.769
262.520,13.063,75.633,-0.522,-3.049,-10.779,-6.759
262.532,-14.442,62.723,0.302,-0.916,-10.378,-6.577
262.542,1.188,-24.456,0.972,-0.286,-9.994,-6.344
262.552,1.151,34.013,0.988,0.718,-9.550,-6.056
262.564,51.850,-38.174,2.294,1.131,-8.934,-5.648
262.574,5.563,45.082,3.378,1.656,-8.348,-5.278
262.584,3.271,-78.323,3.743,2.129,-7.705,-4.881
262.596,-2.162,87.853,2.993,1.365,-6.880,-4.405
262.608,-2.352,-7.386,2.114,0.637,-6.070,-3.975
262.620,-4.798,-41.997,1.526,-0.129,-5.259,-3.574
262.633,-45.256,-44.171,0.772,-0.252,-4.512,-3.202
262.643,6.189,-41.008,-0.231,-0.327,-3.969,-2.903
262.653,9.814,68.037,0.123,-0.087,-3.470,-2.623
262.665,-1.425,76.572,0.062,1.580,-2.922,-2.225
262.675,61.194,2.019,0.282,3.226,-2.497,-1.849
262.687,6.861,37.825,0.060,4.417,-2.012,-1.305
262.697,-10.344,8.437,-0.486,5.181,-1.657,-0.821
262.709,15.734,-40.254,-0.856,4.991,-1.334,-0.212
262.721,-34.622,42.661,-1.154,3.789,-1.094,0.315
262.733,-6.165,-0.168,-1.308,2.658,-0.859,0.750
262.745,-0.939,-37.912,-1.146,1.410,-0.666,1.060
262.757,-1.484,-68.197,-0.937,0.562,-0.511,1.244
262.767,-9.229,40.466,-1.265,0.542,-0.415,1.309
262.779,6.741,-46.401,-0.040,0.714,-0.288,1.318
262.790,14.020,56.375,1.328,1.038,-0.166,1.276
262.802,1.826,39.276,1.935,2.284,0.095,1.221
262.814,8.822,1.269,2.362,3.805,0.423,1.210
262.826,4.379,-8.997,2.501,4.715,0.763,1.253
262.838,-15.505,21.249,2.055,5.078,1.092,1.313
262.848,-4.866,-41.810,1.016,4.214,1.300,1.336
262.858,2.733,63.595,0.546,3.085,1.474,1.308
262.870,4.623,62.194,0.211,2.432,1.660,1.202
262.882,24.515,32.571,0.367,2.520,1.778,1.105
262.892,8.394,-17.402,0.891,2.159,1.873,1.063
262.902,-9.456,38.705,0.873,2.140,1.958,1.060
262.914,27.556,14.561,1.361,1.809,1.997,1.095
262.925,33.827,-7.744,2.194,1.448,2.029,1.133
262.935,-36.360,-22.615,1.531,0.904,2.028,1.184
262.945,68.357,12.397,1.998,0.046,1.972,1.223
262.955,-23.207,37.157,1.874,0.141,1.943,1.299
262.965,29.550,-60.167,2.143,-0.785,1.907,1.392
262.975,-34.294,29.570,2.205,-1.633,1.874,1.469
262.985,36.086,-5.164,2.036,-1.832,1.850,1.561
262.997,65.588,18.862,2.325,-2.045,1.800,1.706
263.007,4.829,9.551,2.513,-1.842,1.794,1.874
263.019,17.498,-9.890,1.967,-2.777,1.826,2.095
263.029,-71.811,-15.435,1.105,-4.143,1.864,2.268
263.039,24.160,38.031,0.493,-4.146,1.921,2.407
263.049,-3.808,-85.888,0.337,-4.905,2.020,2.524
263.061,-23.396,-59.136,-0.388,-4.940,2.197,2.620
263.073,13.708,16.276,-0.710,-3.896,2.392,2.726
263.083,12.062,25.677,-0.516,-2.747,2.618,2.923
263.093,-87.150,0.374,-0.880,-2.212,2.848,3.125
263.104,24.779,8.301,-0.526,-1.462,3.106,3.342
263.114,26.421,-52.076,0.171,-1.347,3.365,3.559
263.125,-29.002,21.509,-0.191,-0.831,3.668,3.804
263.136,-24.475,-8.396,-1.075,-0.181,3.896,4.057
263.147,-16.353,-61.943,-1.289,0.208,4.022,4.300
263.159,26.147,44.023,-1.011,0.786,4.072,4.516
263.170,13.401,8.815,-0.716,1.306,4.069,4.717
263.182,-17.479,20.584,-0.669,1.692,3.989,4.878
263.193,-30.239,57.112,-1.160,2.547,3.861,5.087
263.205,-29.710,25.217,-1.932,3.431,3.704,5.324
263.217,-47.390,-3.119,-2.362,3.592,3.483,5.544
263.229,-45.671,20.128,-2.763,3.609,3.190,5.688
263.241,-9.672,14.221,-2.786,3.845,2.899,5.790
263.253,2.166,-2.292,-2.573,3.729,2.569,5.836
263.265,19.351,-39.845,-2.142,3.084,2.254,5.851
263.277,42.347,-47.157,-1.529,2.180,1.951,5.813
263.289,78.903,6.776,-1.180,1.594,1.689,5.744
263.301,42.070,-1.946,-0.883,1.475,1.470,5.667
263.313,18.001,-48.628,-0.843,1.156,1.288,5.573
263.324,-49.087,-21.181,-1.326,0.611,1.087,5.422
263.335,1.694,2.808,-1.732,0.543,0.847,5.274
263.345,-3.521,3.591,-1.831,0.321,0.533,5.113
263.356,-7.307,31.465,-1.903,0.466,0.208,4.975
263.366,9.271,-54.268,-1.625,-0.489,-0.127,4.799
263.377,83.916,3.295,-1.047,-1.906,-0.433,4.520
263.387,-2.601,23.266,-0.732,-2.129,-0.672,4.168
263.398,-41.992,-25.991,-0.941,-2.954,-0.902,3.763
263.408,28.117,6.260,-0.942,-3.192,-1.093,3.346
263.418,7.644,-55.234,-0.416,-3.910,-1.272,2.905
263.428,-15.038,16.547,-0.962,-3.405,-1.408,2.456
263.438,26.750,-17.222,-0.520,-3.408,-1.566,1.984
263.448,-9.769,12.881,-0.209,-3.187,-1.655,1.543
263.458,-1.601,-78.335,-0.095,-3.619,-1.727,1.057
263.468,2.084,60.339,-0.138,-2.681,-1.769,0.553
263.478,11.541,-68.377,0.122,-2.088,-1.768,0.110
263.488,-16.249,38.729,0.104,-1.683,-1.737,-0.330
263.498,80.835,8.177,0.417,-0.517,-1.666,-0.753
263.509,-43.591,-44.558,0.230,-0.776,-1.584,-1.154
263.519,17.179,-20.369,-0.085,-1.361,-1.498,-1.558
263.530,46.034,14.749,0.141,-1.340,-1.440,-1.968
263.541,-20.428,59.950,-0.103,-0.661,-1.373,-2.350
263.552,-46.538,5.486,-0.675,-0.411,-1.323,-2.666
263.564,1.703,-79.912,-0.856,-1.197,-1.285,-2.966
263.575,-8.985,-70.572,-0.801,-2.380,-1.240,-3.242
263.586,10.757,11.295,-0.523,-2.651,-1.161,-3.501
263.598,23.406,5.095,0.262,-2.172,-1.080,-3.723
263.609,1.140,79.019,0.675,-1.690,-0.988,-3.879
263.620,-53.563,35.524,0.333,-1.182,-0.893,-3.931
263.631,17.586,-61.354,0.185,-1.598,-0.792,-3.939
263.642,7.979,-10.404,0.251,-2.010,-0.674,-3.933
263.653,7.558,9.449,0.354,-1.793,-0.554,-3.893
263.664,26.925,-13.147,0.611,-1.618,-0.427,-3.835
263.676,-33.882,34.475,0.470,-1.345,-0.299,-3.776
263.687,-28.313,53.702,-0.177,-0.558,-0.205,-3.674
263.700,-3.265,36.028,-0.403,-0.016,-0.125,-3.549
263.711,0.697,9.935,-0.481,0.368,-0.068,-3.431
263.723,-27.220,41.948,-0.912,1.525,0.014,-3.269
263.736,-27.793,62.245,-1.669,3.217,0.125,-3.020
263.748,7.242,37.759,-2.015,4.648,0.245,-2.703
263.760,22.238,18.224,-1.948,5.576,0.370,-2.344
263.772,-17.647,59.141,-1.931,6.768,0.558,-1.933
263.784,-19.336,68.686,-2.093,8.159,0.821,-1.462
263.796,0.839,50.147,-2.023,9.205,1.153,-0.940
263.808,46.733,28.037,-1.911,9.238,1.507,-0.423
263.820,7.512,39.374,-1.658,9.124,1.893,0.061
263.832,-2.713,69.490,-1.502,8.416,2.329,0.495
263.844,16.904,38.725,-1.233,7.552,2.808,0.893
263.856,39.819,17.858,-0.573,6.645,3.283,1.254
263.868,61.664,-10.280,-0.275,5.599,3.715,1.559
263.880,-4.217,11.931,-0.287,4.478,4.095,1.806
263.891,-22.469,18.230,-1.164,3.696,4.414,2.017
263.903,-26.268,3.825,-2.317,2.794,4.601,2.200
263.915,-26.762,-1.213,-3.384,0.979,4.656,2.303
263.927,-32.637,-45.773,-4.334,-1.124,4.553,2.263
263.939,-18.469,-33.465,-4.914,-2.647,4.322,2.110
263.951,-26.984,-16.416,-5.652,-4.214,3.989,1.853
263.963,-66.684,-17.843,-5.823,-5.086,3.595,1.515
263.975,-54.098,-10.412,-5.845,-5.624,3.152,1.112
263.987,-14.828,-19.872,-5.674,-5.956,2.679,0.655
263.999,17.136,-40.188,-5.031,-6.430,2.184,0.167
264.011,18.571,-54.675,-4.029,-7.237,1.696,-0.365
264.023,4.480,-50.873,-3.354,-7.389,1.254,-0.899
264.035,-12.339,-42.551,-3.093,-7.057,0.843,-1.432
264.047,-16.029,29.321,-3.057,-5.999,0.446,-1.924
264.058,-0.918,44.545,-2.817,-3.937,0.022,-2.344
264.070,31.713,49.052,-1.802,-2.667,-0.413,-2.687
264.081,29.979,-50.913,-0.667,-2.530,-0.806,-2.954
264.092,-22.075,-59.654,-0.388,-4.154,-1.130,-3.209
264.103,-7.468,45.116,-0.449,-4.350,-1.449,-3.497
264.114,27.453,59.587,0.307,-2.434,-1.737,-3.738
264.124,-1.341,-52.233,0.798,-1.786,-1.983,-3.884
264.135,-7.410,-27.231,0.722,-1.866,-2.200,-3.990
264.146,-39.875,41.096,0.398,-1.380,-2.413,-4.105
264.156,16.455,0.081,0.134,-0.964,-2.632,-4.220
264.167,47.329,16.958,0.242,-0.617,-2.840,-4.306
264.177,-35.408,-18.651,-0.262,-0.696,-3.023,-4.349
264.188,18.787,-8.458,-0.787,-0.959,-3.218,-4.382
264.199,40.609,36.365,-0.696,-0.722,-3.406,-4.406
264.209,-10.736,-2.943,-0.927,-0.640,-3.596,-4.437
264.220,37.353,-38.683,-0.970,-0.747,-3.796,-4.458
264.230,-28.662,-27.291,-1.026,-0.997,-3.981,-4.483
264.241,25.914,41.624,-0.695,-0.304,-4.147,-4.479
264.252,-21.184,-15.912,-0.278,0.298,-4.274,-4.400
264.262,10.087,-20.645,-0.033,0.241,-4.364,-4.270
264.273,-0.264,-19.782,0.346,0.237,-4.425,-4.123
264.283,-2.051,32.039,0.369,0.327,-4.458,-3.954
264.294,32.825,-39.683,0.740,0.216,-4.469,-3.750
264.305,0.595,-39.441,0.841,-1.701,-4.453,-3.574
264.316,33.820,-19.628,1.069,-2.854,-4.424,-3.444
264.326,-43.171,18.751,0.937,-3.203,-4.307,-3.294
264.337,6.420,55.769,0.976,-2.624,-4.139,-3.116
264.348,-15.417,-74.192,1.400,-2.912,-3.945,-2.884
264.359,46.725,-33.088,2.185,-3.766,-3.708,-2.626
264.369,35.518,-51.940,3.033,-4.221,-3.375,-2.365
264.380,-13.557,17.009,2.679,-3.757,-2.948,-2.075
264.391,-26.262,53.853,2.005,-2.374,-2.568,-1.743
264.401,-61.148,-6.142,1.130,-1.461,-2.221,-1.379
264.412,37.380,34.330,1.391,-0.746,-1.883,-0.979
264.423,75.429,-10.502,2.616,-0.315,-1.530,-0.565
264.434,8.206,-38.303,3.165,-0.794,-1.141,-0.141
264.445,26.875,-41.703,3.484,-1.337,-0.739,0.268
264.455,-21.869,7.750,3.159,-1.249,-0.290,0.684
264.466,6.202,18.517,2.484,-0.198,0.152,1.134
264.477,44.572,-29.094,2.245,0.604,0.503,1.615
264.487,-23.985,-50.369,1.630,0.519,0.805,2.112
264.498,26.762,14.241,1.126,0.409,1.045,2.577
264.509,-21.962,46.617,0.545,0.985,1.231,3.024
264.519,-54.995,-5.254,-1.274,1.459,1.335,3.475
264.530,-31.077,58.942,-2.440,1.962,1.273,3.914
264.541,-5.669,74.210,-2.547,3.791,1.154,4.385
264.552,-22.931,31.240,-2.395,4.934,1.031,4.917
264.563,26.960,-54.020,-2.199,5.190,0.871,5.450
264.573,48.382,-4.355,-1.406,4.877,0.644,5.967
264.584,4.413,-1.989,-0.283,4.240,0.496,6.461
264.594,7.187,-4.619,0.524,3.472,0.391,6.882
264.605,-14.134,0.430,1.126,2.696,0.292,7.227
264.616,-48.052,14.847,1.554,1.916,0.229,7.502
264.626,33.916,15.595,1.963,1.330,0.194,7.708
264.637,58.679,-29.822,2.852,0.321,0.145,7.829
264.648,1.003,-84.668,3.556,-2.257,0.144,7.841
264.659,17.993,-9.732,3.994,-4.015,0.213,7.687
