R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,Dz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,100,10,0,0,0,0,7,75,10,10.0,16.0,0.001,0.003,0.03
sysTime,GPT1X,GPT1Z,aPT1R,aPT1P,aKFRawR,aKFRawP,aKFPT10R,aKFPT10P,aKFPT20R,aKFPT20P,aKFPT21R,aKFPT21P
538.174,36.872,-80.163,-4.976,-14.889,-6.002,-15.709,-7.548,-14.928,-5.986,-13.178,-8.393,-11.710
538.186,48.259,-83.551,-0.732,-13.047,-3.877,-16.237,-6.495,-16.057,-5.233,-14.274,-7.776,-12.779
538.198,62.927,-83.634,4.494,-12.088,-1.613,-16.869,-4.911,-16.945,-4.123,-15.214,-6.946,-13.823
538.210,74.788,-80.128,5.010,-10.097,0.574,-17.413,-3.068,-17.624,-2.838,-15.967,-5.902,-14.784
538.221,89.049,-71.460,2.299,-7.317,2.009,-17.271,-1.207,-17.884,-1.273,-16.454,-4.675,-15.590
538.233,98.590,-65.010,-2.295,-0.534,3.816,-16.997,0.269,-17.799,0.195,-16.810,-3.356,-16.176
538.245,104.088,-55.799,-2.997,5.607,4.922,-16.020,1.404,-17.203,1.437,-16.864,-2.055,-16.494
538.257,104.476,-45.253,-0.627,7.532,6.934,-14.633,2.438,-16.249,2.455,-16.556,-0.806,-16.510
538.268,107.654,-30.324,-2.573,6.053,7.737,-13.911,3.617,-15.086,3.617,-15.823,0.418,-16.242
538.280,113.259,-13.267,-6.201,5.269,8.779,-12.992,4.660,-13.777,4.801,-14.790,1.590,-15.697
538.292,111.621,2.824,-7.231,3.263,9.030,-12.483,5.273,-12.431,5.633,-13.588,2.660,-14.931
538.304,112.574,17.064,-4.412,-0.043,10.453,-12.560,5.961,-11.207,6.417,-12.324,3.627,-14.013
538.315,113.550,32.118,-1.485,2.696,11.815,-10.679,6.837,-9.882,7.205,-10.942,4.555,-12.969
538.327,114.267,45.063,-2.242,8.312,12.369,-8.380,7.723,-8.229,7.980,-9.475,5.464,-11.774
538.339,110.942,59.031,-3.982,11.764,12.524,-5.679,8.315,-6.167,8.576,-7.804,6.292,-10.397
538.351,107.528,71.951,-4.376,6.869,12.904,-4.234,8.848,-4.205,9.121,-5.968,7.079,-8.833
538.361,97.174,78.346,-3.034,4.327,13.897,-2.771,9.013,-2.895,9.314,-4.562,7.652,-7.556
538.371,88.823,83.835,-1.756,4.187,14.162,-1.572,9.123,-1.593,9.318,-3.251,8.091,-6.269
538.381,77.416,87.633,-3.629,5.191,13.985,-0.277,9.071,-0.453,9.245,-1.998,8.422,-4.999
538.391,63.618,91.478,-2.993,1.306,13.287,1.345,8.712,0.841,8.942,-0.706,8.614,-3.712
538.401,48.615,89.837,-1.548,2.939,13.084,2.260,8.243,1.640,8.402,0.355,8.634,-2.500
538.411,31.216,84.312,-0.947,4.228,12.481,3.256,7.603,2.448,7.696,1.133,8.502,-1.390
538.422,16.669,79.447,-1.185,3.471,11.533,3.254,6.995,3.189,6.988,1.895,8.235,-0.358
538.434,-4.070,69.026,-2.902,2.267,9.825,3.806,5.802,3.704,5.843,2.613,7.661,0.769
538.444,-18.216,58.002,-4.259,1.747,8.535,4.162,4.733,3.943,4.818,2.861,7.058,1.500
538.454,-30.315,50.157,-4.228,-0.967,7.395,4.258,3.617,4.056,3.769,3.182,6.336,2.105
538.464,-42.159,38.852,-5.728,-1.073,5.712,4.224,2.470,3.873,2.666,3.208,5.520,2.543
538.474,-55.096,25.565,-2.437,0.292,4.859,4.316,1.189,3.631,1.472,2.980,4.605,2.832
538.484,-64.043,13.732,0.517,-0.683,5.052,3.724,0.150,3.218,0.236,2.757,3.617,2.973
538.494,-69.040,0.609,-3.665,0.171,4.005,3.158,-0.752,2.800,-0.708,2.328,2.641,2.975
538.506,-77.592,-16.018,-4.561,-0.496,1.826,1.732,-2.150,1.983,-2.029,1.677,1.412,2.776
538.518,-82.049,-32.529,-6.353,-0.347,0.234,1.416,-3.433,1.084,-3.221,0.852,0.156,2.378
538.529,-83.774,-47.023,-11.583,-3.665,-0.993,-0.136,-4.753,0.025,-4.297,-0.051,-1.090,1.804
538.541,-86.620,-59.848,-13.182,-1.554,-3.896,-0.908,-6.294,-1.123,-5.482,-1.040,-2.389,1.075
538.553,-88.620,-69.439,-8.189,1.442,-5.178,-1.422,-7.625,-2.068,-6.664,-2.028,-3.704,0.255
538.565,-90.145,-74.925,-0.862,-3.293,-5.288,-3.058,-8.626,-2.950,-7.874,-2.896,-4.974,-0.596
538.576,-94.055,-80.157,2.920,-8.584,-6.243,-4.385,-9.351,-4.185,-9.035,-3.841,-6.118,-1.530
538.588,-89.989,-81.066,6.528,-15.240,-6.449,-6.503,-9.596,-5.638,-9.773,-4.729,-7.080,-2.549
538.600,-85.827,-84.673,9.341,-15.086,-5.431,-8.197,-9.442,-7.214,-10.154,-5.795,-7.790,-3.664
538.612,-72.232,-86.138,7.693,-9.379,-5.247,-8.459,-8.927,-8.459,-10.025,-6.859,-8.250,-4.824
538.623,-62.147,-87.369,6.393,-3.993,-5.277,-8.273,-8.517,-9.324,-9.816,-7.903,-8.473,-5.947
538.635,-48.171,-88.699,7.148,-4.650,-5.133,-9.699,-7.931,-10.029,-9.362,-8.805,-8.486,-6.973
538.647,-31.889,-87.450,8.530,-5.739,-5.231,-10.280,-7.123,-10.713,-8.681,-9.585,-8.278,-7.941
538.659,-16.599,-88.501,8.989,-5.649,-3.748,-11.220,-6.144,-11.465,-7.844,-10.395,-7.844,-8.838
538.670,1.448,-89.565,6.902,-5.788,-2.325,-12.199,-4.941,-12.149,-6.670,-11.143,-7.189,-9.687
538.682,21.162,-88.628,4.439,-12.879,-1.588,-13.579,-3.647,-12.908,-5.270,-11.796,-6.345,-10.509
538.694,37.481,-86.998,5.441,-19.262,-0.481,-14.861,-2.396,-14.008,-3.897,-12.490,-5.358,-11.366
538.706,54.961,-86.176,5.845,-23.239,0.552,-16.696,-0.876,-15.396,-2.320,-13.294,-4.206,-12.323
538.718,74.549,-89.784,6.140,-18.045,2.660,-16.987,0.843,-16.808,-0.568,-14.383,-2.902,-13.362
538.730,89.653,-94.370,6.519,-9.244,3.923,-16.769,2.627,-17.818,1.228,-15.558,-1.422,-14.459
538.740,97.119,-96.977,6.676,-7.946,4.687,-17.382,4.025,-18.370,2.633,-16.472,-0.167,-15.310
538.750,105.462,-95.008,3.952,-9.614,5.409,-18.248,5.397,-18.840,4.068,-17.070,1.111,-16.087
538.760,111.356,-94.064,3.462,-4.134,6.556,-17.914,6.628,-19.197,5.474,-17.716,2.400,-16.788
538.771,116.466,-90.145,2.832,-5.537,8.037,-18.233,7.876,-19.347,6.813,-18.212,3.716,-17.431
538.781,120.747,-84.427,1.951,-5.390,9.213,-17.888,9.029,-19.480,8.150,-18.458,5.008,-17.950
538.792,121.710,-77.389,4.438,-2.065,10.798,-17.081,10.071,-19.332,9.274,-18.593,6.250,-18.341
538.802,121.764,-66.777,-1.636,-1.849,11.009,-16.578,10.951,-18.923,10.289,-18.443,7.415,-18.569
538.813,119.297,-56.914,-3.454,-0.452,10.833,-15.839,11.536,-18.380,11.202,-18.162,8.485,-18.631
538.824,111.023,-43.799,-2.228,3.333,11.218,-15.210,11.845,-17.581,11.753,-17.633,9.408,-18.520
538.834,98.461,-27.435,-1.973,1.792,11.408,-14.606,11.950,-16.285,11.974,-16.750,10.136,-18.162
538.845,86.320,-9.348,-4.848,-2.408,11.098,-13.629,11.770,-15.122,12.010,-15.581,10.660,-17.606
538.855,70.046,9.164,1.673,-1.950,11.409,-12.342,11.391,-13.776,11.662,-14.305,10.975,-16.870
538.866,50.297,27.613,1.619,-4.248,11.035,-12.305,10.808,-12.414,10.988,-12.880,11.086,-15.971
538.876,36.019,48.420,0.780,-5.254,10.449,-11.246,10.255,-10.852,10.387,-11.218,11.034,-14.909
538.887,19.753,65.583,-1.018,-4.774,9.834,-9.611,9.485,-9.321,9.655,-9.595,10.817,-13.719
538.897,0.374,79.519,-1.642,-3.253,8.473,-7.406,8.322,-7.830,8.561,-8.049,10.396,-12.442
538.908,-14.734,89.346,-2.428,4.869,7.443,-5.448,7.296,-6.131,7.619,-6.540,9.821,-11.066
538.918,-32.928,99.074,-3.125,1.945,5.881,-4.988,5.872,-4.224,6.286,-4.941,9.060,-9.592
538.931,-51.992,113.082,-4.043,-4.565,3.808,-4.547,4.176,-2.280,4.709,-2.906,7.893,-7.730
538.941,-62.067,118.615,-2.525,-3.410,2.768,-3.122,2.962,-0.900,3.569,-1.411,6.878,-6.224
538.953,-80.303,125.088,-1.256,-6.215,0.778,-3.116,1.198,0.572,1.778,0.214,5.474,-4.450
538.965,-89.287,129.436,-0.655,-8.391,-0.557,-2.073,-0.270,1.741,0.251,1.666,4.035,-2.832
538.976,-96.517,127.577,0.853,-3.925,-1.299,0.198,-1.581,2.757,-1.168,2.828,2.608,-1.330
538.988,-98.703,124.323,4.663,2.911,-2.722,1.817,-2.528,4.057,-2.349,3.881,1.254,0.084
539.000,-101.634,117.414,9.831,-1.226,-2.491,1.877,-3.302,5.148,-3.505,4.775,0.025,1.417
539.012,-102.603,105.178,12.867,-3.273,-2.819,2.360,-3.703,5.730,-4.454,5.424,-1.048,2.590
539.023,-103.100,88.192,13.869,3.149,-3.522,3.582,-3.906,6.088,-5.155,5.675,-1.929,3.517
539.035,-98.502,73.189,8.035,9.109,-4.390,4.310,-4.069,6.718,-5.530,5.812,-2.637,4.281
539.047,-94.958,56.718,2.034,10.741,-5.312,5.424,-4.620,7.241,-5.873,5.854,-3.257,4.951
539.058,-89.224,38.747,2.193,12.895,-5.786,6.134,-5.155,7.663,-6.133,5.801,-3.839,5.527
539.070,-84.272,25.022,5.514,9.010,-6.430,5.855,-5.456,7.886,-6.338,5.769,-4.343,5.993
539.082,-77.647,13.539,6.334,3.613,-6.701,5.120,-5.633,7.831,-6.500,5.800,-4.766,6.346
539.094,-68.806,2.186,5.035,-0.630,-6.908,3.326,-5.567,7.313,-6.453,5.647,-5.045,6.498
539.105,-58.857,-12.485,1.659,0.964,-7.539,2.804,-5.438,6.484,-6.224,5.158,-5.200,6.418
539.117,-46.233,-25.772,-1.857,7.046,-7.625,2.825,-5.276,5.770,-5.787,4.475,-5.247,6.151
539.129,-31.544,-36.144,-1.422,10.960,-7.105,2.857,-4.988,5.400,-5.203,3.876,-5.195,5.829
539.141,-19.647,-46.548,3.054,10.490,-6.102,2.278,-4.606,5.018,-4.715,3.282,-5.054,5.492
539.153,-5.049,-53.040,5.369,7.915,-5.164,1.449,-3.784,4.572,-4.037,2.841,-4.750,5.131
539.164,9.512,-58.678,5.762,8.273,-3.960,0.948,-2.752,4.032,-3.182,2.357,-4.240,4.731
539.176,25.013,-65.036,4.788,9.148,-2.535,0.682,-1.636,3.511,-2.123,1.819,-3.548,4.305
539.188,39.762,-69.263,5.840,11.269,-1.281,0.859,-0.449,3.062,-0.952,1.323,-2.712,3.879
539.199,52.667,-70.471,7.783,11.556,0.198,0.452,0.880,2.782,0.321,0.956,-1.740,3.492
539.211,65.736,-71.850,11.317,9.447,1.951,-0.395,2.448,2.508,1.723,0.695,-0.616,3.141
539.222,76.642,-73.474,15.166,6.821,3.828,-1.201,4.201,2.067,3.169,0.423,0.656,2.792
539.234,87.910,-77.019,17.005,5.850,5.946,-1.910,6.150,1.435,4.746,0.031,2.085,2.398
539.246,100.095,-79.462,16.110,6.396,8.107,-2.454,8.209,0.839,6.516,-0.373,3.675,1.962
539.258,107.174,-82.153,12.632,7.030,9.694,-3.013,10.039,0.308,8.272,-0.790,5.358,1.506
539.269,114.586,-83.473,7.969,6.071,10.552,-4.141,11.607,-0.176,10.006,-1.169,7.032,1.044
539.281,120.754,-84.786,4.791,6.775,11.321,-4.756,12.899,-0.677,11.658,-1.577,8.652,0.567
539.293,116.366,-86.105,3.267,6.718,11.748,-5.267,13.700,-1.107,12.846,-1.946,10.081,0.118
539.304,107.172,-85.631,1.339,5.127,11.871,-6.071,14.190,-1.518,13.678,-2.262,11.260,-0.307
539.316,95.472,-87.319,0.591,4.416,12.083,-7.074,14.341,-1.994,14.184,-2.640,12.194,-0.741
539.328,83.718,-88.110,1.486,2.673,12.341,-8.307,14.361,-2.504,14.445,-3.022,12.870,-1.188
539.339,66.478,-89.866,2.140,-0.584,11.828,-9.783,14.136,-3.153,14.339,-3.351,13.293,-1.640
539.351,50.654,-91.893,1.258,-0.305,11.376,-10.027,13.674,-3.918,14.000,-3.832,13.461,-2.178
539.363,31.727,-95.403,0.670,-0.478,10.340,-10.711,12.936,-4.686,13.392,-4.421,13.388,-2.765
539.374,13.378,-96.908,0.158,-2.364,9.322,-11.669,12.021,-5.430,12.590,-5.027,13.077,-3.400
539.386,-5.397,-93.331,-0.231,-4.955,8.231,-12.919,10.884,-6.013,11.554,-5.406,12.523,-4.001
539.397,-18.932,-91.098,0.347,-8.844,7.372,-14.439,9.779,-6.844,10.500,-5.829,11.791,-4.620
539.409,-31.880,-90.812,2.826,-10.806,6.973,-15.429,8.712,-7.792,9.387,-6.360,10.950,-5.298
539.420,-44.606,-94.347,3.485,-8.566,5.789,-14.982,7.538,-8.779,8.127,-7.077,10.004,-6.049
539.432,-51.896,-97.788,6.135,-7.787,5.293,-15.211,6.643,-9.632,7.047,-7.847,9.044,-6.847
539.443,-57.548,-95.675,6.709,-6.944,4.545,-15.284,5.842,-10.390,6.054,-8.533,8.096,-7.669
539.455,-62.362,-90.271,6.964,-0.751,3.754,-14.060,5.084,-10.688,5.121,-9.050,7.176,-8.389
539.467,-68.046,-80.481,8.345,4.342,3.253,-12.818,4.377,-10.480,4.250,-9.287,6.310,-8.899
539.478,-71.409,-70.750,10.802,6.014,2.791,-12.043,3.754,-10.001,3.442,-9.257,5.471,-9.169
539.490,-75.495,-57.796,10.671,6.815,1.990,-11.011,3.163,-9.270,2.628,-8.911,4.697,-9.189
539.501,-75.306,-41.631,13.082,10.350,1.522,-9.253,2.786,-8.220,2.013,-8.313,3.999,-8.962
539.513,-76.672,-23.125,10.522,12.888,0.163,-6.780,2.384,-6.759,1.486,-7.345,3.397,-8.430
539.524,-79.290,-3.682,8.421,10.160,-0.706,-6.245,1.848,-5.059,0.987,-6.003,2.816,-7.594
539.536,-84.542,16.413,7.080,7.224,-1.062,-5.781,1.085,-3.381,0.328,-4.404,2.212,-6.523
539.548,-88.300,30.429,6.507,5.911,-1.784,-4.827,0.267,-1.975,-0.399,-2.910,1.546,-5.313
539.560,-91.193,46.046,2.953,7.930,-2.451,-3.129,-0.561,-0.423,-1.049,-1.338,0.879,-4.009
539.571,-93.819,62.317,-0.364,9.030,-4.316,-0.633,-1.558,1.353,-1.700,0.335,0.173,-2.567
539.583,-95.587,79.115,-1.046,7.613,-5.622,1.404,-2.596,3.331,-2.376,2.264,-0.596,-0.969
539.594,-99.658,93.144,-1.262,5.750,-6.584,2.951,-3.648,5.167,-3.165,4.186,-1.423,0.717
539.606,-102.919,103.139,-1.391,5.363,-7.039,4.856,-4.673,6.867,-3.981,6.014,-2.312,2.437
539.618,-107.653,107.683,0.542,7.547,-7.128,6.710,-5.712,8.413,-4.908,7.626,-3.252,4.141
539.630,-104.686,109.810,-0.200,9.775,-8.075,8.463,-6.425,10.039,-5.623,9.118,-4.169,5.819
539.641,-97.450,108.181,-1.651,7.642,-8.717,9.252,-7.017,11.382,-6.109,10.366,-4.990,7.421
539.653,-87.161,102.885,-2.049,4.217,-9.134,9.020,-7.330,12.444,-6.355,11.595,-5.684,8.918
539.665,-72.377,89.013,-4.933,6.478,-9.972,10.012,-7.489,13.040,-6.359,12.324,-6.233,10.188
539.677,-58.231,75.534,-4.196,7.316,-9.389,10.328,-7.538,13.565,-6.213,12.845,-6.646,11.251
539.689,-39.876,61.475,-2.257,11.132,-8.885,11.104,-7.233,13.917,-5.976,13.127,-6.890,12.085
539.700,-19.847,46.753,-2.335,11.328,-8.118,11.261,-6.575,14.219,-5.346,13.232,-6.870,12.754
539.712,-3.186,34.192,-0.866,6.099,-7.697,10.357,-5.884,14.270,-4.719,13.362,-6.655,13.243
539.723,15.017,20.658,-0.621,4.635,-6.659,9.947,-4.899,13.934,-3.880,13.260,-6.238,13.524
539.735,32.531,13.481,-1.550,4.970,-5.601,9.798,-3.871,13.646,-2.881,13.115,-5.644,13.614
539.746,44.604,9.919,-0.119,3.930,-3.472,9.407,-2.823,13.490,-1.852,13.106,-4.896,13.643
539.758,54.561,4.050,1.032,4.115,-2.132,9.385,-1.690,13.089,-0.864,12.874,-4.058,13.564
539.769,65.107,-0.743,1.376,10.048,-0.906,9.922,-0.437,12.863,0.221,12.576,-3.129,13.417
539.780,75.999,-2.259,-1.721,15.263,-0.047,10.147,0.730,12.997,1.359,12.386,-2.147,13.298
539.792,81.315,0.835,-2.619,13.699,0.810,9.566,1.671,13.314,2.377,12.417,-1.122,13.282
539.803,86.687,5.031,-2.881,10.952,1.462,9.711,2.558,13.640,3.346,12.608,-0.118,13.363
539.813,88.236,8.903,-1.539,8.518,2.806,9.427,3.337,13.849,4.136,12.893,0.765,13.506
539.824,90.551,10.376,0.590,8.072,4.091,9.456,4.207,13.957,4.915,13.123,1.643,13.660
539.834,95.032,12.436,-0.022,7.966,4.901,9.089,5.233,14.137,5.812,13.377,2.548,13.818
539.845,99.906,13.865,-3.139,6.967,5.414,9.130,6.174,14.256,6.757,13.595,3.463,13.968
539.855,103.443,13.077,-3.966,5.903,6.295,8.945,6.976,14.235,7.672,13.705,4.368,14.093
539.866,105.877,13.339,-4.579,4.384,6.508,8.555,7.724,14.231,8.514,13.838,5.256,14.189
539.877,108.646,11.621,-6.437,0.785,7.248,8.312,8.453,14.048,9.308,13.881,6.092,14.231
539.887,111.688,8.017,-9.371,-0.522,7.858,7.959,9.034,13.617,10.092,13.777,6.879,14.185
539.898,114.435,5.859,-9.739,-0.264,8.904,7.388,9.591,13.248,10.867,13.631,7.616,14.059
539.908,113.417,-0.460,-10.236,-2.969,9.378,6.641,9.919,12.614,11.347,13.212,8.263,13.830
539.919,112.469,-5.159,-12.816,-3.856,9.185,5.897,10.113,11.918,11.746,12.806,8.823,13.508
539.930,107.954,-13.551,-14.627,-2.091,9.590,5.234,10.143,10.983,12.005,12.079,9.295,13.064
539.940,103.650,-18.045,-16.728,-1.631,9.325,4.743,9.940,10.279,12.061,11.435,9.593,12.544
539.951,92.973,-21.513,-19.481,-0.765,8.126,4.432,9.301,9.580,11.741,10.803,9.713,11.980
539.961,79.353,-25.690,-17.283,-0.714,7.853,4.098,8.496,8.903,11.135,10.107,9.636,11.381
539.972,63.551,-26.437,-14.312,-8.565,7.731,2.089,7.520,8.141,10.196,9.570,9.346,10.757
539.982,48.666,-25.523,-13.184,-8.849,7.452,2.016,6.597,7.301,9.197,9.056,8.880,10.098
539.992,36.681,-26.810,-15.478,-8.458,6.593,1.683,5.716,6.480,8.270,8.439,8.295,9.413
540.002,21.950,-30.659,-14.860,-4.874,5.680,1.505,4.496,5.579,7.111,7.607,7.562,8.681
540.012,2.352,-31.732,-11.756,-6.040,4.903,0.802,3.027,4.885,5.547,6.846,6.664,7.936
540.023,-15.534,-27.999,-7.287,-9.087,4.425,-0.233,1.555,4.200,3.833,6.318,5.604,7.209
540.033,-28.546,-26.196,-4.001,-8.732,2.982,-0.498,0.455,3.470,2.316,5.720,4.491,6.496
540.044,-37.441,-24.424,-4.746,-7.589,1.616,-0.575,-0.498,2.836,0.970,5.144,3.373,5.807
540.054,-44.585,-26.006,-5.951,-2.115,0.294,-0.303,-1.548,2.153,-0.291,4.380,2.243,5.115
540.065,-53.368,-27.426,-5.650,4.404,-0.690,-0.052,-2.629,1.857,-1.564,3.664,1.123,4.480
540.075,-60.625,-25.013,-4.198,5.224,-0.434,0.016,-3.722,1.818,-2.882,3.165,-0.017,3.939
540.086,-61.349,-23.157,-4.158,5.502,-1.046,0.463,-4.593,1.806,-3.953,2.816,-1.121,3.512
540.096,-58.960,-22.896,-3.544,6.249,-1.579,0.122,-5.160,1.837,-4.702,2.454,-2.105,3.166
540.108,-54.748,-22.536,-4.018,9.703,-2.308,0.426,-5.809,2.111,-5.554,2.290,-3.201,2.869
540.119,-47.957,-20.569,-4.848,9.286,-2.965,0.101,-6.098,2.373,-5.935,2.151,-3.945,2.710
540.129,-39.461,-14.956,-7.620,2.609,-3.719,-0.981,-6.391,2.566,-6.228,2.294,-4.605,2.636
540.140,-27.117,-8.168,-9.396,1.061,-4.444,-0.860,-6.561,2.662,-6.255,2.521,-5.145,2.618
540.150,-15.753,-4.087,-6.478,2.973,-3.973,-0.103,-6.592,2.779,-6.194,2.677,-5.557,2.648
540.161,-4.081,1.766,-1.581,3.543,-2.538,0.401,-6.305,3.080,-6.088,2.916,-5.837,2.725
540.171,12.714,12.615,-0.300,1.264,-1.548,0.678,-5.542,3.579,-5.624,3.415,-5.915,2.889
540.181,29.908,26.760,-0.880,-2.322,-0.649,1.487,-4.557,4.198,-4.820,4.187,-5.754,3.168
540.192,41.862,37.742,0.304,-5.767,0.233,1.675,-3.717,4.652,-4.138,4.919,-5.434,3.519
540.202,53.955,48.803,3.558,-9.906,1.682,1.355,-2.716,4.969,-3.387,5.615,-4.976,3.891
540.213,67.286,63.179,-0.122,-8.688,1.876,1.951,-1.558,5.492,-2.391,6.477,-4.361,4.308
540.224,85.104,74.918,-5.314,-3.055,2.943,3.312,-0.287,6.165,-1.037,7.243,-3.603,4.785
540.234,97.866,83.486,-6.733,0.495,4.048,4.496,0.794,7.036,0.255,8.015,-2.734,5.367
540.245,105.602,93.036,-5.398,1.605,5.435,5.652,1.668,8.019,1.278,8.787,-1.860,6.004
540.256,111.643,106.182,-2.422,-1.249,7.178,5.667,2.590,9.026,2.177,9.718,-0.900,6.752
540.268,117.865,119.562,-1.902,-4.439,8.466,5.253,3.591,9.960,3.079,10.727,0.083,7.594
540.280,125.312,133.215,-4.619,-7.720,9.102,5.045,4.557,10.820,4.072,11.774,1.092,8.479
540.292,127.817,145.403,-6.045,-10.004,9.109,5.065,5.271,11.551,4.947,12.813,2.085,9.385
540.304,127.760,153.388,-5.336,-11.192,9.346,5.967,5.856,12.213,5.671,13.753,3.007,10.276
540.315,126.056,161.488,-3.514,-12.478,10.217,6.740,6.432,12.834,6.286,14.625,3.834,11.097
540.327,122.718,166.100,1.740,-14.425,11.483,7.303,7.105,13.264,6.777,15.291,4.603,11.852
540.339,115.137,169.621,6.448,-14.844,12.338,7.956,7.872,13.613,7.123,15.830,5.338,12.519
540.351,104.474,167.247,6.185,-12.337,12.429,9.453,8.563,13.845,7.426,16.202,6.055,13.102
540.362,88.467,159.306,7.768,-7.848,12.728,10.427,8.932,14.102,7.482,16.305,6.664,13.552
540.374,69.768,149.408,6.154,-8.971,12.625,10.177,8.974,14.100,7.262,16.087,7.118,13.872
540.386,50.549,139.472,2.518,-7.310,11.060,10.446,8.673,13.993,6.977,15.856,7.375,14.066
540.398,29.680,123.490,2.510,-3.610,10.254,10.714,7.907,13.760,6.370,15.294,7.361,14.121
540.410,7.547,112.338,2.521,-8.827,9.017,10.431,6.942,13.418,5.459,14.730,7.095,14.031
540.421,-14.747,101.132,4.595,-14.404,8.349,8.969,5.815,12.652,4.401,14.180,6.592,13.811
540.433,-37.766,85.674,9.775,-11.392,8.241,8.822,4.795,11.636,3.193,13.264,5.917,13.350
540.444,-56.239,72.442,9.736,-11.399,6.860,8.113,3.798,10.634,1.992,12.199,5.128,12.703
540.456,-69.013,61.078,5.096,-14.989,4.485,6.449,2.661,9.426,0.802,11.121,4.208,11.952
540.467,-78.175,48.585,-2.939,-10.438,1.173,6.098,1.285,8.149,-0.216,9.884,3.212,11.054
540.479,-83.156,38.315,-5.651,-0.421,-0.573,6.092,-0.283,7.373,-1.222,8.656,2.100,10.108
540.491,-92.807,29.796,-2.761,5.951,-2.006,5.886,-2.023,6.927,-2.586,7.504,0.824,9.227
540.501,-98.614,25.385,1.968,6.202,-2.780,5.549,-3.244,6.744,-3.778,6.792,-0.287,8.657
540.511,-103.606,20.490,-0.555,5.901,-4.857,4.984,-4.478,6.484,-5.014,6.175,-1.443,8.143
540.522,-105.132,17.305,-3.025,8.507,-6.218,4.960,-5.595,6.267,-5.980,5.592,-2.558,7.667
540.532,-108.397,16.644,-2.813,5.441,-7.354,4.188,-6.818,6.191,-7.066,5.190,-3.699,7.260
540.542,-110.196,17.680,-3.660,0.269,-8.708,2.669,-8.020,5.989,-8.152,4.958,-4.860,6.903
540.553,-110.295,19.304,-6.804,-3.524,-10.399,1.733,-9.195,5.626,-9.128,4.758,-6.006,6.559
540.563,-110.965,20.062,-0.480,-4.039,-10.294,1.442,-10.248,5.191,-10.131,4.502,-7.138,6.209
540.574,-111.399,18.302,4.805,-4.495,-10.269,1.058,-10.991,4.620,-11.084,4.107,-8.186,5.826
540.584,-107.903,17.087,6.625,-4.046,-10.384,0.770,-11.384,4.083,-11.747,3.698,-9.097,5.418
540.594,-102.365,16.497,8.377,-7.491,-10.338,-0.358,-11.607,3.512,-12.257,3.291,-9.840,4.984
540.604,-91.646,18.742,7.608,-8.786,-10.428,-1.070,-11.433,2.932,-12.348,3.005,-10.403,4.538
540.614,-80.493,17.519,7.618,-8.213,-11.136,-1.119,-11.215,2.359,-12.267,2.590,-10.775,4.077
540.625,-66.458,17.463,8.253,-8.842,-10.512,-1.648,-10.731,1.791,-11.934,2.192,-10.985,3.588
540.635,-53.900,14.719,8.914,-9.390,-10.028,-2.098,-10.200,1.129,-11.498,1.645,-11.027,3.065
540.646,-40.661,13.040,7.545,-10.057,-9.445,-3.630,-9.570,0.437,-10.956,1.106,-10.915,2.502
540.656,-21.902,10.777,5.830,-7.473,-8.597,-3.752,-8.545,-0.176,-9.897,0.533,-10.594,1.924
540.667,-8.185,8.795,6.401,-8.066,-7.821,-4.128,-7.635,-0.760,-8.964,-0.045,-10.121,1.331
540.677,8.884,7.625,6.359,-8.391,-6.779,-4.121,-6.435,-1.359,-7.770,-0.601,-9.495,0.730
540.688,20.538,3.865,7.348,-10.723,-5.811,-4.624,-5.350,-2.070,-6.657,-1.278,-8.730,0.113
540.698,30.539,1.455,8.390,-13.091,-4.528,-6.025,-4.222,-2.929,-5.589,-1.926,-7.879,-0.546
540.709,42.104,-4.475,9.646,-10.977,-3.229,-6.600,-2.907,-3.925,-4.312,-2.786,-6.919,-1.267
540.719,50.785,-10.329,12.183,-8.465,-1.755,-6.849,-1.552,-4.798,-3.099,-3.705,-5.866,-2.032
540.729,60.458,-12.776,11.222,-7.175,-0.820,-7.188,-0.030,-5.444,-1.744,-4.462,-4.730,-2.783
540.740,66.303,-13.747,9.126,-7.504,0.014,-7.539,1.227,-5.968,-0.500,-5.128,-3.551,-3.500
540.750,72.823,-14.730,5.693,-7.854,0.559,-7.968,2.389,-6.560,0.785,-5.721,-2.351,-4.193
540.761,80.284,-18.813,2.081,-5.442,1.469,-8.396,3.555,-7.228,2.218,-6.498,-1.125,-4.894
540.771,83.626,-21.048,-0.816,-2.431,2.437,-8.786,4.425,-7.684,3.440,-7.204,0.050,-5.566
540.781,83.878,-22.116,-2.181,-4.644,2.443,-10.180,4.967,-8.128,4.337,-7.812,1.110,-6.191
540.792,83.079,-24.524,-2.818,0.329,2.497,-9.059,5.402,-8.578,5.093,-8.461,2.063,-6.786
540.803,83.492,-26.884,-1.982,5.358,3.257,-8.616,5.906,-8.800,5.902,-9.070,2.943,-7.320
540.813,76.776,-28.790,1.223,6.759,4.544,-8.568,6.169,-8.828,6.284,-9.592,3.700,-7.762
540.824,69.447,-25.360,5.208,5.288,6.116,-9.207,6.451,-8.682,6.484,-9.778,4.338,-8.099
