R
Px,I,D,Py,I,D,Pz,I,D,FFrx,y,FFdrx,y,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,100,50,0,0,0,0,7,75,10,10.0,16.0,0.001,0.003,0.03
sysTime,aRawR,aRawP,aPT2R,aPT2P,aKFPT21R,aKFPT21P
138.384,27.227,34.032,-4.799,-0.292,-3.397,2.449
138.395,80.019,6.781,-4.375,-0.475,-3.746,2.364
138.407,8.323,-13.760,-4.276,-1.153,-4.129,2.215
138.418,-6.876,25.025,-4.732,-1.516,-4.556,2.003
138.430,-26.950,53.412,-5.509,-1.633,-5.070,1.739
138.441,15.678,49.407,-6.202,-2.170,-5.687,1.420
138.453,17.652,7.057,-6.528,-3.075,-6.379,1.037
138.464,5.052,-0.686,-6.678,-3.942,-7.100,0.601
138.475,17.833,53.010,-6.887,-4.575,-7.857,0.113
138.487,44.926,-15.806,-7.105,-5.207,-8.632,-0.404
138.498,-0.965,-86.682,-7.426,-6.252,-9.399,-0.951
138.510,-11.209,-51.060,-8.195,-7.499,-10.136,-1.549
138.521,-32.261,-36.154,-9.549,-8.174,-10.899,-2.165
138.533,-75.323,-14.599,-11.185,-8.413,-11.706,-2.786
138.544,-63.315,-26.718,-12.722,-8.575,-12.550,-3.375
138.556,-28.220,-53.414,-13.313,-8.591,-13.395,-3.938
138.567,-16.556,-45.635,-13.041,-8.467,-14.148,-4.468
138.579,-20.989,-27.796,-12.305,-7.956,-14.805,-4.960
138.590,-23.745,53.940,-11.369,-6.792,-15.336,-5.388
138.602,-27.562,62.212,-10.340,-4.993,-15.735,-5.705
138.613,-5.813,58.604,-9.087,-3.368,-16.013,-5.881
138.624,2.892,-46.233,-7.428,-2.464,-16.151,-5.947
138.635,26.695,-32.601,-5.485,-2.163,-16.119,-5.939
138.646,38.475,-4.537,-3.487,-1.733,-15.966,-5.942
138.657,31.617,27.570,-2.063,-0.789,-15.691,-5.931
138.668,-67.264,0.768,-1.515,0.223,-15.316,-5.876
138.679,-45.474,-37.405,-1.412,0.612,-14.893,-5.772
138.689,39.524,25.548,-0.540,1.309,-14.427,-5.660
138.699,0.285,4.113,0.058,1.969,-13.915,-5.512
138.711,12.758,17.221,0.482,2.680,-13.246,-5.279
138.721,-4.196,-43.035,0.664,3.016,-12.699,-5.081
138.731,-27.590,-44.064,0.296,2.676,-12.101,-4.861
138.741,9.635,59.154,0.256,3.634,-11.467,-4.651
138.751,-7.921,-35.279,0.039,4.279,-10.796,-4.403
138.761,32.405,-49.572,0.010,3.860,-10.138,-4.156
138.771,-27.476,7.906,-0.508,3.639,-9.461,-3.920
138.783,-3.180,-21.826,-1.354,4.218,-8.639,-3.588
138.795,27.507,-28.766,-2.007,6.031,-7.854,-3.183
138.805,-24.221,49.243,-1.876,7.304,-7.236,-2.786
138.815,-50.115,-18.838,-2.624,7.680,-6.649,-2.359
138.828,-71.803,-16.212,-2.773,7.837,-5.999,-1.822
138.840,5.283,-53.985,-2.794,8.303,-5.371,-1.276
138.852,-11.507,-29.225,-3.049,8.304,-4.776,-0.715
138.862,5.728,-7.816,-3.313,7.846,-4.324,-0.296
138.874,36.150,18.993,-2.840,7.402,-3.812,0.176
138.884,36.782,-52.570,-1.704,7.033,-3.386,0.525
138.894,-32.419,-10.884,-1.889,5.834,-2.972,0.855
138.904,-7.829,65.413,-1.988,5.883,-2.624,1.146
138.914,-11.314,-34.397,-2.063,5.306,-2.336,1.417
138.924,71.209,-16.656,-1.057,4.248,-2.110,1.635
138.934,-12.957,-4.723,-0.829,3.462,-1.880,1.787
138.946,15.418,-8.427,-1.061,2.999,-1.640,1.919
138.958,37.890,1.506,-1.703,2.348,-1.449,2.009
138.968,-40.643,-49.402,-2.291,1.019,-1.348,2.046
138.981,0.688,-30.339,-2.871,1.489,-1.302,2.072
138.991,-13.317,67.984,-2.707,2.744,-1.284,2.150
139.001,-28.673,-41.853,-2.995,3.162,-1.267,2.276
139.011,1.969,27.335,-2.848,3.563,-1.257,2.437
139.021,0.318,14.924,-2.748,3.855,-1.242,2.629
139.031,-4.321,-45.477,-2.517,3.747,-1.271,2.817
139.042,16.192,22.903,-2.252,3.645,-1.314,3.002
139.052,-47.904,-42.118,-2.156,3.474,-1.378,3.149
139.062,22.267,48.456,-2.034,4.294,-1.437,3.280
139.074,3.627,36.775,-1.292,4.655,-1.488,3.479
139.086,-20.137,26.409,-0.668,3.710,-1.485,3.639
139.097,24.139,-50.247,0.249,2.556,-1.428,3.707
139.107,-8.662,-5.739,0.559,0.692,-1.240,3.674
139.118,-17.735,33.519,0.415,1.061,-0.967,3.595
139.128,50.712,30.927,-0.128,0.970,-0.707,3.522
139.138,26.089,-20.189,0.333,1.325,-0.429,3.464
139.148,-43.829,35.470,-0.504,1.229,-0.143,3.397
139.159,-7.251,22.934,-0.944,2.009,0.171,3.335
139.169,14.121,1.999,-1.200,2.401,0.495,3.309
139.181,14.984,17.153,-1.432,2.573,0.789,3.267
139.193,-43.107,-8.878,-1.979,2.673,1.055,3.240
139.203,35.643,1.739,-1.847,2.759,1.240,3.237
139.213,-51.470,-28.076,-1.629,2.466,1.409,3.200
139.223,24.536,32.987,-1.791,3.466,1.559,3.185
139.234,-19.004,-56.844,-1.307,3.819,1.686,3.214
139.244,40.292,47.690,-1.101,4.262,1.797,3.260
139.254,-28.385,-0.562,-0.927,4.771,1.932,3.349
139.264,47.782,7.515,-0.526,5.292,1.996,3.466
139.274,-20.254,-2.066,-0.185,5.014,2.058,3.613
139.286,-10.833,15.572,-0.412,5.232,2.075,3.827
139.296,-24.166,-27.033,-0.843,5.327,2.053,4.018
139.307,7.145,25.913,-1.085,6.018,2.030,4.237
139.317,1.121,-44.516,-0.622,5.224,1.943,4.446
139.329,-15.985,21.118,-0.962,4.859,1.874,4.635
139.340,3.357,45.457,-1.035,6.502,1.803,4.840
139.351,-33.104,-40.571,-1.324,6.953,1.682,5.079
139.363,1.915,-74.608,-1.089,6.314,1.512,5.296
139.375,26.213,24.435,-0.101,5.931,1.355,5.474
139.387,14.953,38.138,0.881,6.188,1.224,5.622
139.398,1.855,4.675,1.293,5.901,1.099,5.762
139.410,38.745,-40.677,1.662,5.253,0.968,5.857
139.422,-6.332,-79.239,1.516,4.796,0.864,5.932
139.434,-87.723,2.284,-0.017,4.551,0.725,5.988
139.446,-6.757,74.043,-1.425,5.992,0.492,6.089
139.457,30.048,29.224,-1.443,7.573,0.248,6.279
139.469,3.589,-9.419,-1.362,7.364,0.053,6.511
139.481,6.497,-4.650,-1.307,6.809,-0.113,6.713
139.493,34.291,-51.281,-1.377,6.238,-0.263,6.875
139.505,-22.925,-31.728,-2.000,5.132,-0.392,7.010
139.516,-21.727,49.874,-2.873,4.471,-0.478,7.107
139.528,9.521,27.322,-2.739,5.152,-0.494,7.225
139.540,-6.387,16.356,-2.512,5.692,-0.418,7.391
139.552,-0.803,13.193,-2.354,5.917,-0.303,7.573
139.563,45.613,-22.537,-1.938,5.703,-0.136,7.769
139.575,-18.541,-51.861,-1.923,4.979,0.079,7.961
139.586,-15.472,20.689,-2.589,4.946,0.376,8.142
139.598,5.629,39.691,-2.887,5.045,0.674,8.286
139.609,-7.363,-37.109,-3.185,4.405,0.919,8.365
139.620,21.139,-64.575,-3.310,3.136,1.159,8.400
139.632,21.080,12.982,-2.670,2.750,1.438,8.406
139.643,-66.578,19.798,-2.658,2.912,1.700,8.395
139.655,-58.594,-5.030,-3.796,2.861,1.888,8.349
139.666,24.319,24.151,-3.910,3.029,2.007,8.288
139.677,28.414,8.260,-2.622,3.203,2.106,8.209
139.689,-19.277,-67.818,-1.990,2.475,2.195,8.089
139.700,-32.349,-15.115,-2.222,1.709,2.223,7.889
139.712,20.066,60.189,-2.167,1.674,2.191,7.645
139.723,-11.910,-24.446,-2.067,1.691,2.123,7.383
139.735,-31.742,-44.365,-2.645,0.792,2.001,7.073
139.746,-5.328,26.345,-2.815,0.750,1.818,6.712
139.758,13.664,55.103,-2.517,1.608,1.609,6.357
139.769,-15.523,24.394,-2.328,1.900,1.393,6.036
139.781,9.542,-18.084,-1.861,1.375,1.184,5.754
139.793,30.263,-37.556,-1.394,0.528,1.003,5.473
139.805,-5.506,-54.986,-1.233,-1.176,0.907,5.140
139.817,-6.396,12.426,-1.634,-1.950,0.899,4.775
139.828,11.438,26.929,-1.640,-0.809,0.959,4.441
139.840,-24.980,-7.284,-2.006,0.028,1.070,4.210
139.852,-21.404,2.414,-2.924,0.467,1.197,4.029
139.864,-8.864,24.677,-3.492,1.261,1.320,3.879
139.875,-47.515,5.486,-3.841,1.929,1.484,3.760
139.887,-15.964,35.852,-3.911,2.473,1.695,3.674
139.899,30.663,28.330,-3.116,3.295,1.967,3.624
139.911,77.418,-11.286,-1.839,2.501,2.292,3.557
139.923,1.199,-52.014,-0.983,0.347,2.692,3.391
139.935,-12.391,-53.674,-0.542,-1.035,3.175,3.145
139.947,51.274,-8.534,-0.035,-1.779,3.717,2.855
139.959,43.128,7.473,0.111,-2.085,4.305,2.508
139.971,38.551,-33.212,0.167,-3.160,4.897,2.120
139.984,-5.240,-83.962,-0.388,-5.476,5.477,1.612
139.996,-3.472,-82.967,-1.792,-7.373,5.984,0.983
140.008,15.124,-11.615,-2.854,-8.085,6.425,0.282
140.020,29.305,8.648,-3.186,-6.536,6.810,-0.382
140.032,30.081,15.687,-2.819,-4.368,7.164,-0.966
140.044,23.363,20.047,-2.718,-2.945,7.506,-1.489
140.056,7.371,21.935,-2.866,-2.127,7.829,-1.973
140.068,-76.113,0.065,-3.125,-1.568,8.115,-2.439
140.080,-84.895,4.120,-3.982,-1.338,8.323,-2.893
140.092,-83.514,5.993,-5.444,-0.817,8.440,-3.324
140.104,-58.984,19.569,-6.873,0.357,8.408,-3.674
140.115,-13.845,23.882,-7.553,1.978,8.263,-3.908
140.127,32.951,2.959,-7.251,3.349,8.077,-4.046
140.139,45.146,-13.514,-6.212,4.048,7.873,-4.110
140.151,40.999,-2.995,-5.362,3.995,7.626,-4.091
140.163,20.563,9.773,-4.049,3.447,7.368,-4.035
140.175,4.288,9.707,-3.259,2.982,7.089,-3.966
140.187,6.280,-22.952,-3.116,2.832,6.804,-3.867
140.199,-0.592,-63.696,-3.338,2.832,6.501,-3.729
140.211,28.179,-30.434,-4.047,2.895,6.119,-3.545
140.223,-9.357,-4.070,-4.423,2.766,5.684,-3.308
140.235,-49.122,13.641,-4.584,2.701,5.206,-3.059
140.247,-45.823,-17.783,-4.914,3.035,4.664,-2.809
140.259,-51.694,-31.221,-5.155,3.418,4.063,-2.543
140.271,-19.304,-55.437,-6.162,3.822,3.412,-2.251
140.283,-23.722,-54.749,-7.417,3.351,2.668,-1.956
140.295,-32.198,-27.018,-8.219,2.672,1.866,-1.661
140.307,-33.280,2.698,-9.076,1.510,1.015,-1.391
140.319,-44.072,9.055,-9.480,0.683,0.098,-1.181
140.331,-53.994,11.964,-10.711,0.077,-0.898,-1.011
140.343,-13.739,21.999,-12.067,-0.363,-1.992,-0.864
140.355,-8.002,26.505,-13.462,-0.362,-3.134,-0.739
140.366,-79.233,-8.057,-14.318,-0.282,-4.299,-0.618
140.376,-43.012,-36.898,-14.316,-0.441,-5.462,-0.496
140.387,-9.765,-14.069,-13.329,-0.681,-6.575,-0.391
140.398,11.270,18.423,-11.927,-0.551,-7.603,-0.303
140.408,14.283,29.039,-10.343,-0.045,-8.554,-0.228
140.419,40.422,30.559,-8.768,0.499,-9.421,-0.115
140.430,-3.149,-67.648,-7.704,0.138,-10.241,-0.004
140.440,-16.784,-73.096,-7.052,-0.727,-10.986,0.040
140.451,-17.966,-21.239,-6.504,-1.410,-11.618,0.042
140.462,5.036,31.295,-5.727,-0.837,-12.143,0.015
140.472,9.414,43.741,-4.475,1.370,-12.558,0.038
140.483,7.536,40.694,-3.416,3.211,-12.868,0.118
140.494,-19.413,-64.600,-2.805,3.900,-13.116,0.267
140.504,-14.819,-73.496,-2.511,3.462,-13.330,0.405
140.515,6.642,-83.305,-2.245,2.240,-13.492,0.472
140.525,23.380,38.016,-1.908,1.558,-13.582,0.444
140.536,-9.938,34.907,-1.884,1.833,-13.613,0.386
140.547,-14.037,25.400,-2.207,2.902,-13.589,0.360
140.558,6.252,26.950,-2.221,3.774,-13.506,0.397
140.568,20.211,41.082,-1.450,4.783,-13.331,0.480
140.579,60.155,14.638,-0.394,5.203,-13.082,0.629
140.590,-5.724,-77.092,0.187,4.835,-12.733,0.836
140.600,-21.107,-59.319,0.048,4.014,-12.312,1.036
140.611,-26.089,-46.659,-0.644,3.250,-11.876,1.193
140.622,-12.023,57.217,-1.214,3.640,-11.453,1.311
140.632,-10.810,55.800,-1.789,5.697,-11.040,1.499
140.643,-9.635,36.902,-2.160,7.170,-10.649,1.774
140.654,-2.353,21.392,-2.140,7.469,-10.306,2.074
140.665,38.297,-33.533,-1.850,7.105,-10.011,2.369
140.675,47.270,-41.319,-1.355,6.222,-9.766,2.618
140.686,19.107,-69.559,-0.916,5.110,-9.478,2.780
140.697,-11.289,-71.062,-1.019,4.148,-9.166,2.872
140.708,-36.249,-16.380,-1.781,3.364,-8.859,2.864
140.718,-9.169,36.454,-2.302,3.611,-8.588,2.801
140.729,2.938,51.394,-2.195,5.466,-8.342,2.723
140.740,11.987,47.197,-1.904,6.818,-8.092,2.684
140.751,-9.839,4.025,-1.691,6.747,-7.858,2.682
140.761,1.687,-76.154,-1.484,5.164,-7.627,2.646
140.772,33.008,-56.329,-1.035,3.465,-7.419,2.512
140.783,41.347,-48.577,-0.482,2.168,-7.170,2.312
140.794,-3.471,-59.142,-0.443,1.449,-6.895,2.081
140.805,-12.965,-52.806,-0.820,1.017,-6.620,1.827
140.817,-2.660,-73.021,-1.409,0.648,-6.369,1.578
140.828,7.387,-71.335,-1.824,0.644,-6.141,1.327
140.840,17.842,-68.621,-1.950,0.910,-5.955,1.064
140.852,31.251,-58.330,-1.396,0.587,-5.805,0.808
140.864,14.277,-17.271,-0.442,-0.026,-5.667,0.516
140.876,2.288,66.734,0.245,-0.491,-5.533,0.190
140.888,-12.672,49.758,0.848,-0.633,-5.383,-0.158
140.900,-6.799,51.958,1.126,-0.565,-5.173,-0.512
140.912,18.174,38.181,0.742,0.803,-4.911,-0.834
140.924,62.421,0.609,0.343,2.688,-4.627,-1.047
140.936,67.635,0.689,0.150,4.137,-4.363,-1.149
140.948,86.880,0.437,0.418,5.108,-4.126,-1.144
140.960,64.527,-19.916,0.959,5.323,-3.914,-1.073
140.971,37.043,-35.414,1.864,4.714,-3.695,-0.995
140.983,17.048,-43.613,2.874,3.516,-3.490,-0.971
140.994,37.089,-28.725,3.923,2.283,-3.276,-0.991
141.004,54.721,1.689,5.084,1.459,-3.035,-1.058
141.015,42.002,5.160,5.493,1.062,-2.757,-1.191
141.026,-35.057,-23.677,5.160,0.720,-2.459,-1.355
141.037,-37.264,-24.296,4.222,0.449,-2.200,-1.536
141.047,-26.884,46.593,3.196,0.421,-2.007,-1.765
141.058,6.502,57.287,2.704,0.849,-1.831,-2.023
141.069,0.074,13.463,2.580,1.360,-1.659,-2.254
141.079,36.329,3.502,2.518,1.550,-1.469,-2.469
141.090,36.666,-21.856,2.365,1.478,-1.268,-2.660
141.101,-31.670,-48.262,1.635,0.850,-1.074,-2.832
141.111,-22.766,-35.050,0.800,0.095,-0.917,-3.022
141.122,22.617,50.981,0.658,0.418,-0.799,-3.231
141.133,9.033,55.371,1.170,2.073,-0.654,-3.358
141.144,4.767,0.362,1.458,2.945,-0.490,-3.381
141.154,37.694,-35.875,1.772,2.813,-0.332,-3.340
141.165,27.102,-53.961,1.992,2.053,-0.157,-3.295
141.175,-44.327,-33.425,1.336,1.152,0.014,-3.237
141.186,-44.582,-9.878,0.305,0.784,0.132,-3.178
141.197,7.583,70.975,-0.076,1.696,0.183,-3.086
141.207,41.098,25.966,0.430,2.659,0.223,-2.896
141.218,19.573,-38.372,0.954,2.703,0.263,-2.640
141.229,27.604,-36.887,1.140,2.404,0.290,-2.349
141.239,-66.966,3.313,0.960,2.119,0.316,-2.057
141.250,-73.059,-2.804,0.100,2.046,0.294,-1.745
141.261,-33.918,20.456,-0.811,2.038,0.188,-1.427
141.272,62.763,23.616,-0.326,2.217,0.033,-1.077
141.282,51.063,-0.664,1.339,2.240,-0.045,-0.685
141.293,-9.723,-21.020,2.251,1.879,-0.006,-0.277
141.304,-22.746,8.568,2.187,1.815,0.050,0.107
141.314,-44.827,45.198,1.510,2.300,0.040,0.479
141.325,-0.329,-74.149,1.195,2.050,-0.001,0.880
141.336,41.212,-42.109,1.963,0.694,-0.028,1.256
141.347,50.414,21.159,2.789,0.255,-0.015,1.625
141.359,27.319,42.231,2.956,0.291,0.009,2.034
141.371,8.899,22.358,2.612,1.113,0.037,2.486
141.383,-6.680,11.919,2.242,1.777,0.105,3.001
141.395,-6.951,0.670,1.874,2.539,0.173,3.559
141.407,12.057,4.785,1.757,3.086,0.212,4.121
141.419,26.985,-2.088,2.454,3.663,0.232,4.667
141.431,47.052,6.138,3.686,4.187,0.289,5.191
141.443,54.975,6.078,4.701,4.885,0.389,5.681
141.455,19.388,33.891,5.317,5.718,0.546,6.144
141.467,1.420,42.784,4.842,6.849,0.713,6.594
141.479,-11.294,34.335,3.804,8.011,0.884,7.072
141.491,-9.232,19.891,2.710,8.666,1.005,7.557
141.503,-1.643,15.136,2.033,8.632,1.022,8.010
141.514,44.974,-2.346,1.706,8.238,0.933,8.383
141.525,28.542,36.521,1.574,7.600,0.827,8.715
141.537,15.113,-15.070,1.476,6.580,0.712,8.995
141.548,-5.586,-54.820,1.184,4.947,0.573,9.191
141.560,-60.118,-28.647,0.199,3.111,0.377,9.253
141.572,-82.024,-7.971,-0.562,1.764,0.128,9.222
141.583,-25.609,-53.314,-1.198,0.271,-0.163,9.084
141.595,15.572,-74.128,-0.956,-1.788,-0.497,8.839
141.607,21.422,-64.978,-0.247,-3.780,-0.800,8.475
141.619,3.783,-86.194,0.287,-4.615,-1.063,8.044
141.631,-10.722,4.178,0.685,-4.938,-1.275,7.580
141.642,-24.407,-64.397,0.911,-4.875,-1.437,7.117
141.654,-49.233,-19.162,0.466,-4.943,-1.598,6.651
141.666,-79.373,-2.991,-0.561,-4.761,-1.776,6.193
141.678,3.155,-23.830,-0.824,-4.374,-1.936,5.779
141.690,65.462,-24.574,0.416,-4.182,-2.063,5.375
141.701,31.432,-19.403,2.021,-3.847,-2.088,4.987
141.713,4.114,17.275,3.057,-3.111,-2.006,4.673
141.725,9.160,-3.594,3.650,-2.330,-1.792,4.415
141.736,22.599,-7.070,4.362,-1.767,-1.516,4.197
141.746,-31.929,57.088,4.707,-1.132,-1.217,4.003
141.758,-54.081,-14.304,4.210,-1.065,-0.901,3.831
141.769,-14.745,-66.154,3.779,-1.736,-0.604,3.654
141.781,11.942,8.103,4.010,-1.710,-0.307,3.459
141.793,-5.908,63.213,4.240,-1.286,0.013,3.268
141.804,-15.863,43.708,4.156,-0.150,0.409,3.141
141.816,8.097,13.102,4.266,0.429,0.836,3.077
141.828,32.389,13.739,5.008,0.274,1.274,3.033
141.840,-0.796,-31.085,5.305,-0.595,1.708,2.988
141.852,-42.378,-17.162,5.138,-1.509,2.176,2.920
141.863,-1.226,52.208,4.763,-1.432,2.622,2.859
141.875,20.053,44.368,5.399,-0.329,3.044,2.846
141.887,31.422,-43.395,5.993,-0.971,3.436,2.842
141.899,-6.307,-62.821,6.210,-2.119,3.818,2.813
141.911,38.498,50.973,6.471,-2.713,4.226,2.767
141.923,18.019,22.633,6.796,-2.378,4.627,2.726
141.934,7.733,-27.506,6.704,-2.935,4.998,2.690
141.946,16.120,-65.981,6.534,-3.991,5.321,2.633
141.958,41.277,12.023,6.200,-4.229,5.630,2.537
141.970,-7.352,13.897,5.503,-4.027,5.928,2.463
141.981,1.203,-35.683,4.670,-4.315,6.153,2.371
141.992,1.546,53.069,4.122,-3.964,6.292,2.258
142.003,-34.475,12.555,2.993,-2.750,6.361,2.176
142.015,5.373,-40.149,2.119,-2.757,6.341,2.114
142.026,17.645,58.303,2.093,-2.464,6.264,2.045
142.037,-51.186,-6.712,1.692,-2.843,6.171,1.955
142.049,32.577,-36.061,1.575,-3.825,6.051,1.812
142.060,54.320,2.639,2.245,-4.322,5.948,1.611
142.071,-34.444,-40.216,1.676,-5.104,5.858,1.365
142.082,21.007,22.974,0.940,-4.965,5.735,1.106
142.093,-68.169,-5.998,0.527,-4.440,5.598,0.850
142.104,-8.109,44.205,-0.549,-3.836,5.437,0.620
142.114,58.035,0.604,0.307,-2.659,5.264,0.445
142.125,-25.456,-39.690,0.651,-2.811,5.111,0.282
142.136,25.059,11.377,0.867,-2.741,5.015,0.125
142.148,36.479,-49.783,0.771,-4.218,4.859,-0.110
142.159,-64.106,-24.371,-0.603,-6.305,4.648,-0.463
142.170,-1.156,20.492,-1.962,-5.031,4.404,-0.767
142.182,35.779,-42.789,-2.649,-5.017,4.096,-1.043
142.193,-65.495,-18.055,-3.229,-4.998,3.798,-1.304
142.204,-9.169,5.137,-4.167,-3.645,3.476,-1.501
142.215,-13.006,47.611,-4.533,-2.272,3.108,-1.615
142.226,-8.570,31.653,-4.635,-1.016,2.749,-1.648
142.238,-20.816,-32.460,-4.983,-0.749,2.393,-1.634
142.249,-14.647,39.684,-5.321,-0.327,2.004,-1.611
142.260,-19.896,48.987,-5.600,0.916,1.615,-1.549
142.272,-33.749,-28.131,-5.639,1.461,1.203,-1.436
142.283,-0.944,-1.259,-5.022,1.204,0.792,-1.338
142.294,0.083,39.081,-4.366,1.643,0.417,-1.250
142.306,-10.255,-1.905,-4.402,1.692,0.067,-1.151
142.317,-65.289,23.321,-5.705,1.887,-0.230,-1.081
142.328,26.939,14.257,-5.834,2.199,-0.567,-1.006
142.338,5.299,-26.124,-5.124,1.359,-0.908,-0.935
142.349,-18.801,25.108,-5.103,0.836,-1.212,-0.867
142.360,39.459,-33.450,-4.164,-0.074,-1.506,-0.839
142.370,39.804,-23.552,-2.285,-2.134,-1.769,-0.897
142.381,-9.561,-13.267,-1.168,-3.435,-1.926,-1.030
142.392,-17.871,19.378,-0.770,-4.022,-2.077,-1.207
142.402,25.289,38.511,-0.359,-3.416,-2.205,-1.361
142.413,-35.492,-23.660,-0.989,-2.978,-2.326,-1.452
142.424,-28.167,58.762,-1.805,-2.193,-2.527,-1.534
142.434,-0.634,51.379,-2.013,0.698,-2.718,-1.496
142.445,-23.315,-60.535,-2.137,2.227,-2.908,-1.331
142.456,-62.785,-16.328,-2.382,2.780,-3.092,-1.115
142.467,6.261,56.261,-2.406,3.479,-3.249,-0.855
142.477,-4.132,-75.370,-2.153,2.544,-3.391,-0.596
142.488,-16.031,-62.257,-2.063,-0.690,-3.520,-0.447
142.499,16.713,56.551,-1.805,-2.534,-3.578,-0.406
142.509,16.334,-51.531,-1.273,-4.377,-3.566,-0.451
142.520,-1.114,-76.030,-0.605,-8.455,-3.490,-0.666
142.531,23.461,34.817,-0.026,-10.773,-3.310,-1.045
142.541,19.863,34.995,0.522,-11.469,-3.050,-1.496
142.552,7.616,-81.118,1.030,-13.011,-2.726,-1.982
142.563,20.946,-4.798,1.418,-13.541,-2.327,-2.527
142.574,26.632,15.912,1.927,-12.172,-1.875,-3.052
142.584,5.514,-78.663,1.958,-11.199,-1.409,-3.528
142.595,15.574,-28.237,1.779,-10.992,-0.923,-3.966
142.606,0.841,-19.386,1.534,-10.564,-0.470,-4.366
142.616,-56.344,-22.787,0.779,-9.730,-0.058,-4.732
142.627,-19.622,45.157,-0.177,-8.484,0.318,-5.025
142.638,-11.271,-22.121,-0.883,-7.738,0.685,-5.261
142.649,-7.247,-65.260,-1.293,-8.608,0.993,-5.482
142.659,15.255,62.738,-1.481,-8.824,1.266,-5.707
142.670,-6.781,-3.744,-1.577,-8.745,1.503,-5.902
142.680,-12.198,-77.287,-1.808,-9.606,1.698,-6.088
142.691,23.626,-8.193,-1.594,-10.127,1.875,-6.289
142.702,14.923,-2.593,-1.458,-9.840,1.988,-6.484
142.713,-58.346,5.592,-2.294,-9.193,2.051,-6.645
142.723,-25.115,34.213,-3.291,-8.094,2.036,-6.743
142.734,-19.000,-4.323,-3.567,-7.559,1.928,-6.781
142.745,37.541,-38.839,-3.449,-7.608,1.720,-6.781
142.755,29.812,11.259,-2.997,-7.060,1.520,-6.705
142.766,-5.035,-25.328,-2.905,-6.416,1.306,-6.557
142.777,-50.128,-28.107,-3.588,-6.203,1.068,-6.372
142.788,-5.460,12.483,-4.026,-5.349,0.760,-6.145
142.798,20.700,14.758,-3.969,-4.374,0.398,-5.903
142.809,-44.183,-2.658,-4.173,-3.786,0.038,-5.633
142.820,-26.036,46.652,-4.788,-2.756,-0.333,-5.330
142.831,9.347,-30.015,-4.684,-2.542,-0.675,-5.007
142.841,19.224,-66.894,-3.566,-4.707,-0.996,-4.755
142.852,29.100,17.408,-2.470,-5.838,-1.231,-4.622
142.863,8.726,25.288,-1.953,-5.572,-1.360,-4.524
142.873,-36.426,-39.171,-1.903,-5.327,-1.458,-4.433
142.884,-19.699,-35.426,-2.031,-5.190,-1.555,-4.354
142.895,-0.554,20.579,-2.125,-4.888,-1.668,-4.286
142.906,-51.364,33.629,-2.364,-4.451,-1.823,-4.246
142.916,-17.464,70.153,-2.673,-4.007,-1.995,-4.190
142.927,19.491,-13.636,-2.361,-4.074,-2.181,-4.116
142.938,14.102,-66.846,-1.838,-5.245,-2.386,-4.049
142.949,-18.139,-33.099,-1.576,-6.314,-2.565,-4.042
142.960,4.593,40.722,-1.557,-5.525,-2.733,-4.015
142.971,5.439,39.116,-1.597,-4.032,-2.882,-3.935
142.983,6.568,23.194,-1.783,-2.687,-3.050,-3.743
142.995,4.148,-17.735,-2.226,-2.253,-3.250,-3.474
143.007,33.906,-32.017,-2.766,-2.726,-3.512,-3.170
143.019,26.861,-63.055,-3.115,-3.262,-3.829,-2.851
143.030,27.807,-60.208,-3.081,-4.687,-4.160,-2.580
143.042,29.723,-59.875,-2.776,-6.274,-4.438,-2.370
143.053,7.890,-12.547,-2.540,-7.300,-4.688,-2.219
143.065,-10.147,0.501,-2.379,-7.917,-4.903,-2.078
143.077,-29.389,19.977,-2.200,-8.624,-5.077,-1.976
143.089,-29.139,19.965,-2.327,-9.095,-5.247,-1.948
143.101,-28.744,-14.731,-2.403,-9.367,-5.400,-1.990
143.113,-4.413,-42.299,-3.086,-10.441,-5.557,-2.086
143.125,6.386,-83.338,-3.783,-11.316,-5.730,-2.267
143.137,12.557,-65.387,-4.536,-12.117,-5.891,-2.529
143.149,0.775,-38.909,-5.234,-13.428,-6.056,-2.871
143.161,-41.901,15.771,-5.589,-14.018,-6.226,-3.293
143.173,-41.821,46.754,-6.078,-13.328,-6.399,-3.744
143.186,-18.883,55.190,-6.697,-11.239,-6.576,-4.155
143.198,9.146,32.578,-6.861,-8.264,-6.747,-4.450
143.210,44.235,10.420,-6.359,-5.257,-6.900,-4.575
143.222,73.366,-11.089,-5.749,-2.931,-7.023,-4.559
143.234,62.113,-24.260,-4.597,-1.310,-7.065,-4.440
143.246,58.810,31.235,-3.630,-0.204,-7.026,-4.248
143.258,-4.677,83.982,-2.403,0.986,-6.926,-4.009
143.270,-38.005,44.957,-1.113,2.480,-6.768,-3.706
143.282,-14.504,41.163,-0.057,3.334,-6.562,-3.400
143.294,-15.356,-12.903,1.262,4.534,-6.324,-3.098
143.306,-1.201,-66.880,2.249,5.223,-6.032,-2.783
143.318,-5.565,-79.646,2.747,5.530,-5.714,-2.472
143.330,-18.140,-71.719,2.712,5.619,-5.370,-2.170
143.342,-31.761,-43.058,2.627,5.417,-5.007,-1.889
143.354,-26.053,-46.705,2.750,4.506,-4.653,-1.664
