R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,20,30,0,0,0,75,300,0,0,0.995
sysTime,PIDRefX,PIDSensX,PIDPoutX,PIDIoutX,PIDDoutX,PIDUX
210.525,0.000,-2.072,0.036,0.543,0.018,0.000
210.536,0.000,-1.455,0.025,0.551,0.152,0.000
210.547,0.000,0.708,-0.012,0.554,0.341,0.000
210.558,0.000,0.252,-0.004,0.556,0.247,0.000
210.569,0.000,1.709,-0.029,0.551,0.203,0.000
210.580,0.000,1.350,-0.023,0.544,-0.026,0.000
210.590,0.000,5.528,-0.096,0.534,0.306,0.000
210.601,0.297,3.160,-0.050,0.525,0.054,0.000
210.611,0.595,2.515,-0.033,0.519,-0.008,0.000
210.622,0.595,3.389,-0.048,0.512,0.045,0.000
210.633,0.595,1.143,-0.009,0.509,-0.085,0.000
210.644,59.080,3.450,0.973,0.593,0.114,0.000
210.656,89.565,4.319,1.491,0.853,0.133,0.000
210.668,135.393,5.689,2.269,1.181,0.173,0.000
210.681,187.518,9.652,3.112,1.664,0.409,0.000
210.691,215.066,20.205,3.410,1.750,0.958,0.000
210.701,233.081,26.333,3.618,1.750,1.047,0.000
210.711,252.277,34.260,3.815,1.750,1.247,0.000
210.721,252.277,47.037,3.591,1.750,1.681,0.000
210.731,252.277,59.790,3.368,1.750,1.974,0.000
210.741,268.061,75.984,3.361,1.750,2.385,0.000
210.751,268.061,93.177,3.060,1.750,2.783,0.000
210.763,263.473,113.693,2.621,1.750,3.026,0.000
210.775,263.473,136.726,2.218,1.750,3.350,0.000
210.787,220.943,157.409,1.111,1.750,3.340,0.000
210.797,220.943,169.476,0.900,1.750,3.003,0.000
210.809,220.943,184.836,0.631,1.750,2.809,0.000
210.821,115.245,195.127,-1.397,1.526,2.403,0.000
210.833,45.869,197.184,-2.648,1.153,1.627,0.000
210.845,45.869,200.200,-2.700,0.687,1.158,0.000
210.857,22.870,194.563,-3.004,0.165,0.323,0.000
210.869,22.870,188.753,-2.902,-0.329,-0.144,0.000
210.881,15.517,178.423,-2.850,-0.821,-0.771,0.000
210.891,15.517,163.164,-2.583,-1.207,-1.498,0.000
210.901,10.019,147.466,-2.405,-1.569,-2.027,0.000
210.911,8.256,132.615,-2.176,-1.750,-2.321,0.000
210.921,4.597,120.091,-2.021,-1.750,-2.350,0.000
210.931,2.859,102.727,-1.747,-1.750,-2.767,0.000
210.943,2.859,83.257,-1.406,-1.750,-2.896,0.000
210.954,0.000,67.156,-1.175,-1.750,-2.941,0.000
210.966,0.000,51.129,-0.894,-1.750,-2.977,0.000
210.978,0.000,42.981,-0.752,-1.750,-2.301,0.000
210.988,0.000,32.330,-0.565,-1.750,-2.242,0.000
210.998,0.000,27.248,-0.476,-1.750,-1.780,0.000
211.008,0.000,17.501,-0.306,-1.750,-1.845,0.000
211.019,0.000,11.859,-0.207,-1.750,-1.544,0.000
211.029,0.000,1.737,-0.030,-1.750,-1.622,0.000
211.039,0.000,-1.342,0.023,-1.749,-1.228,0.000
211.050,0.000,-5.906,0.103,-1.737,-1.057,0.000
211.060,0.000,-11.546,0.202,-1.714,-1.089,0.000
211.070,0.000,-15.926,0.278,-1.678,-0.984,0.000
211.081,0.000,-28.466,0.498,-1.618,-1.529,0.000
211.091,0.000,-32.928,0.576,-1.540,-1.317,0.000
211.102,0.000,-39.142,0.685,-1.444,-1.279,0.000
211.112,0.000,-45.027,0.787,-1.336,-1.317,0.000
211.122,0.000,-47.261,0.827,-1.217,-0.994,0.000
211.133,0.000,-55.946,0.979,-1.083,-1.263,0.000
211.143,0.000,-59.324,1.038,-0.937,-1.147,0.000
211.153,0.000,-58.193,1.018,-0.787,-0.695,0.000
211.164,0.000,-57.959,1.014,-0.638,-0.413,0.000
211.174,0.000,-59.169,1.035,-0.483,-0.247,0.000
211.184,0.000,-64.919,1.136,-0.321,-0.556,0.000
211.195,0.000,-65.525,1.146,-0.155,-0.462,0.000
211.205,0.000,-64.813,1.134,0.010,-0.279,0.000
211.215,0.000,-63.106,1.104,0.178,-0.010,0.000
211.226,0.000,-62.534,1.094,0.340,0.007,0.000
211.236,0.000,-62.391,1.091,0.499,-0.033,0.000
211.246,0.000,-60.000,1.050,0.659,0.212,0.000
211.257,0.000,-61.923,1.083,0.816,-0.045,0.000
211.267,0.000,-59.873,1.047,0.973,0.140,0.000
211.277,0.000,-57.109,0.999,1.125,0.364,0.000
211.288,0.000,-57.623,1.008,1.274,0.203,0.000
211.298,0.000,-53.802,0.941,1.416,0.387,0.000
211.308,0.000,-48.755,0.853,1.549,0.653,0.000
211.319,0.000,-48.783,0.853,1.675,0.395,0.000
211.329,0.000,-44.048,0.770,1.750,0.574,0.000
211.339,0.000,-40.957,0.716,1.750,0.600,0.000
211.350,0.000,-38.611,0.675,1.750,0.481,0.000
211.360,0.000,-31.933,0.558,1.750,0.772,0.000
211.370,0.000,-28.361,0.496,1.750,0.762,0.000
211.381,0.000,-27.966,0.489,1.750,0.462,0.000
211.391,0.000,-24.635,0.431,1.750,0.519,0.000
211.401,0.000,-20.846,0.364,1.750,0.629,0.000
211.412,0.000,-20.518,0.359,1.750,0.385,0.000
211.422,0.000,-20.008,0.350,1.750,0.246,0.000
211.432,0.000,-19.995,0.349,1.750,0.185,0.000
211.443,0.000,-21.772,0.381,1.750,-0.015,0.000
211.453,0.000,-19.639,0.343,1.750,0.120,0.000
211.463,0.000,-16.684,0.291,1.750,0.304,0.000
211.473,-0.148,-17.785,0.308,1.750,0.058,0.000
211.485,-0.148,-17.220,0.298,1.750,0.077,0.000
211.496,-4.597,-14.306,0.169,1.750,0.200,0.000
211.508,-4.597,-11.432,0.119,1.750,0.340,0.000
211.520,-9.416,-9.868,0.007,1.750,0.335,0.000
211.532,-9.416,-12.449,0.053,1.750,0.016,0.000
211.544,-33.294,-14.569,-0.327,1.704,-0.168,0.000
211.556,-43.098,-17.933,-0.440,1.636,-0.325,0.000
211.567,-59.080,-24.551,-0.604,1.558,-0.680,0.000
211.578,-59.080,-31.552,-0.481,1.474,-0.853,0.000
211.589,-83.919,-31.581,-0.915,1.372,-0.564,0.000
211.601,-88.603,-40.932,-0.834,1.230,-1.041,0.000
211.612,-98.596,-48.981,-0.868,1.103,-1.224,0.000
211.623,-100.697,-52.045,-0.851,0.966,-0.990,0.000
211.634,-110.602,-65.467,-0.789,0.847,-1.534,0.000
211.645,-111.748,-74.111,-0.658,0.736,-1.498,0.000
211.656,-116.430,-77.338,-0.684,0.633,-1.158,0.000
211.667,-117.624,-86.084,-0.551,0.537,-1.308,0.000
211.679,-117.624,-98.580,-0.333,0.466,-1.697,0.000
211.690,-111.748,-106.954,-0.083,0.435,-1.657,0.000
211.701,-111.748,-111.281,-0.008,0.428,-1.336,0.000
211.712,-89.565,-118.604,0.508,0.500,-1.335,0.000
211.723,-89.565,-127.214,0.658,0.594,-1.424,0.000
211.734,-37.463,-132.793,1.668,0.732,-1.293,0.000
211.745,-37.463,-145.407,1.889,1.018,-1.617,0.000
211.757,-16.302,-149.028,2.322,1.379,-1.187,0.000
211.768,-16.302,-150.511,2.348,1.750,-0.877,0.000
211.779,-11.061,-147.068,2.380,1.750,-0.300,0.000
211.790,-11.061,-143.800,2.322,1.750,-0.016,0.000
211.801,-11.061,-133.842,2.148,1.750,0.696,0.000
211.813,-11.061,-128.297,2.051,1.750,0.891,0.000
211.823,-4.924,-120.107,2.015,1.750,1.100,0.000
211.834,-4.274,-113.525,1.911,1.750,1.141,0.000
211.845,-0.595,-104.748,1.822,1.750,1.245,0.000
211.856,-0.148,-101.885,1.780,1.750,0.940,0.000
211.867,0.000,-101.359,1.773,1.750,0.543,0.000
211.877,0.000,-99.527,1.741,1.750,0.395,0.000
211.887,0.000,-98.555,1.724,1.750,0.292,0.000
211.898,0.000,-99.072,1.733,1.750,0.103,0.000
211.908,0.000,-98.059,1.716,1.750,0.202,0.000
211.920,0.000,-94.133,1.647,1.750,0.403,0.000
211.931,0.000,-92.975,1.627,1.750,0.390,0.000
211.942,0.000,-85.552,1.497,1.750,0.922,0.000
211.953,0.000,-82.969,1.451,1.750,0.707,0.000
211.964,0.000,-79.462,1.390,1.750,0.625,0.000
211.975,0.000,-73.636,1.288,1.750,0.844,0.000
211.986,0.000,-73.264,1.282,1.750,0.548,0.000
211.997,0.000,-72.615,1.270,1.750,0.304,0.000
212.008,0.000,-69.056,1.208,1.750,0.434,0.000
212.019,0.000,-68.016,1.190,1.750,0.340,0.000
212.030,0.000,-64.648,1.131,1.750,0.474,0.000
212.040,0.000,-61.970,1.084,1.750,0.522,0.000
212.051,0.000,-57.192,1.000,1.750,0.715,0.000
212.062,0.000,-53.739,0.940,1.750,0.663,0.000
212.073,0.000,-49.916,0.873,1.750,0.656,0.000
212.084,0.000,-46.444,0.812,1.750,0.700,0.000
212.095,0.000,-40.946,0.716,1.750,0.907,0.000
212.106,0.000,-38.138,0.667,1.750,0.761,0.000
212.117,0.000,-32.894,0.575,1.750,0.836,0.000
212.128,0.000,-28.228,0.494,1.750,0.905,0.000
212.138,0.000,-24.712,0.432,1.750,0.759,0.000
212.150,0.000,-20.951,0.366,1.750,0.673,0.000
212.160,0.000,-16.471,0.288,1.750,0.654,0.000
212.171,0.000,-14.848,0.259,1.750,0.423,0.000
212.182,0.000,-15.991,0.279,1.750,0.098,0.000
212.193,0.000,-12.614,0.220,1.750,0.276,0.000
212.204,0.000,-8.564,0.149,1.750,0.495,0.000
212.215,0.000,-3.458,0.060,1.750,0.669,0.000
212.226,0.000,2.198,-0.038,1.747,0.804,0.000
212.237,0.000,5.075,-0.088,1.738,0.683,0.000
212.248,0.000,8.810,-0.154,1.719,0.681,0.000
212.259,0.000,14.402,-0.252,1.694,1.051,0.000
212.270,0.000,18.282,-0.319,1.653,1.068,0.000
212.280,0.000,18.611,-0.325,1.603,0.654,0.000
212.291,0.000,23.006,-0.402,1.548,0.806,0.000
212.302,0.000,24.793,-0.433,1.488,0.758,0.000
212.313,0.000,26.033,-0.455,1.421,0.584,0.000
212.324,0.000,28.146,-0.492,1.351,0.628,0.000
212.335,0.000,28.887,-0.505,1.275,0.460,0.000
212.346,0.000,33.951,-0.594,1.193,0.763,0.000
212.357,0.000,32.875,-0.575,1.104,0.414,0.000
212.368,0.000,35.307,-0.617,1.009,0.397,0.000
212.379,0.000,32.715,-0.572,0.914,-0.085,0.000
212.390,0.000,33.927,-0.593,0.823,0.054,0.000
212.400,0.000,34.387,-0.601,0.732,0.014,0.000
212.411,0.000,38.886,-0.680,0.628,0.309,0.000
212.422,0.000,41.563,-0.727,0.516,0.459,0.000
212.433,0.000,39.365,-0.688,0.410,0.073,0.000
212.444,0.148,41.149,-0.717,0.302,0.250,0.000
212.454,0.148,42.908,-0.748,0.191,0.382,0.000
212.465,0.148,42.156,-0.735,0.074,0.101,0.000
212.476,0.148,43.827,-0.764,-0.036,0.249,0.000
212.487,0.148,37.867,-0.660,-0.149,-0.331,0.000
212.498,0.148,36.173,-0.630,-0.253,-0.341,0.000
212.509,0.148,35.665,-0.621,-0.352,-0.276,0.000
212.520,0.148,34.218,-0.596,-0.443,-0.246,0.000
212.530,0.148,32.857,-0.572,-0.526,-0.196,0.000
212.541,0.148,34.381,-0.599,-0.619,0.028,0.000
212.552,0.148,30.620,-0.533,-0.708,-0.351,0.000
212.563,0.148,27.918,-0.485,-0.789,-0.472,0.000
212.574,0.148,27.018,-0.470,-0.864,-0.384,0.000
212.585,0.148,26.577,-0.462,-0.936,-0.219,0.000
212.595,0.148,28.110,-0.489,-1.008,0.028,0.000
212.606,0.148,28.752,-0.500,-1.083,0.149,0.000
212.617,0.148,29.522,-0.514,-1.164,0.072,0.000
212.628,0.148,27.697,-0.482,-1.240,-0.023,0.000
212.639,0.148,21.072,-0.366,-1.307,-0.565,0.000
212.650,0.446,20.900,-0.357,-1.365,-0.397,0.000
212.661,0.446,16.064,-0.273,-1.416,-0.669,0.000
212.672,4.274,8.026,-0.065,-1.441,-1.010,0.000
212.683,6.099,14.264,-0.142,-1.457,-0.202,0.000
212.695,17.665,16.795,0.015,-1.463,0.006,0.000
212.707,25.660,8.685,0.297,-1.426,-0.512,0.000
212.719,37.950,7.069,0.540,-1.350,-0.357,0.000
212.731,37.950,4.604,0.583,-1.255,-0.405,0.000
212.743,86.705,7.926,1.378,-1.048,0.001,0.000
212.753,86.705,8.332,1.371,-0.848,0.036,0.000
212.765,187.518,12.669,3.059,-0.349,0.400,0.000
212.777,187.518,21.202,2.910,0.163,0.777,0.000
212.789,187.518,27.266,2.804,0.649,0.797,0.000
212.801,187.518,44.506,2.502,1.109,1.697,0.000
212.811,287.054,53.595,4.085,1.702,1.701,0.000
212.824,287.054,73.121,3.743,1.750,2.309,0.000
212.834,287.054,90.727,3.435,1.750,2.664,0.000
212.844,277.428,109.000,2.947,1.750,3.030,0.000
212.854,270.379,131.237,2.434,1.750,3.554,0.000
212.864,245.744,155.656,1.576,1.750,3.980,0.000
212.874,187.518,173.874,0.238,1.750,3.851,0.000
212.884,123.743,190.997,-1.176,1.680,3.770,0.000
212.896,78.560,215.653,-2.399,1.337,3.868,0.000
212.906,36.981,225.499,-3.299,0.936,3.265,0.000
212.918,27.526,234.617,-3.624,0.328,2.579,0.000
212.928,27.526,236.276,-3.653,-0.193,1.858,0.000
212.938,5.254,230.816,-3.947,-0.745,0.861,0.000
212.950,0.000,218.609,-3.825,-1.405,-0.226,0.000
212.961,0.000,202.424,-3.542,-1.750,-1.348,0.000
212.971,0.000,185.424,-3.244,-1.750,-2.117,0.000
212.981,0.000,168.585,-2.950,-1.750,-2.516,0.000
212.991,0.000,145.967,-2.554,-1.750,-3.247,0.000
213.002,0.000,124.983,-2.187,-1.750,-3.554,0.000
213.012,0.000,106.663,-1.866,-1.750,-3.484,0.000
213.022,0.000,99.351,-1.738,-1.750,-2.691,0.000
213.033,0.000,89.355,-1.563,-1.750,-2.428,0.000
213.043,0.000,78.531,-1.374,-1.750,-2.278,0.000
213.053,0.000,76.609,-1.340,-1.750,-1.507,0.000
213.064,0.000,72.885,-1.275,-1.750,-0.998,0.000
213.075,0.000,66.117,-1.157,-1.750,-1.080,0.000
213.085,0.000,70.119,-1.227,-1.750,-0.458,0.000
213.096,0.000,67.358,-1.178,-1.750,-0.561,0.000
213.106,0.000,60.399,-1.056,-1.750,-0.854,0.000
213.117,0.000,60.429,-1.057,-1.750,-0.530,0.000
213.127,0.000,59.104,-1.034,-1.750,-0.418,0.000
213.137,0.000,48.676,-0.851,-1.750,-0.967,0.000
213.147,0.000,37.479,-0.655,-1.750,-1.387,0.000
213.158,0.000,31.310,-0.547,-1.750,-1.277,0.000
213.168,0.000,25.787,-0.451,-1.750,-1.190,0.000
213.178,0.000,13.465,-0.235,-1.750,-1.699,0.000
213.189,0.000,7.129,-0.124,-1.750,-1.535,0.000
213.199,0.000,6.050,-0.105,-1.750,-0.971,0.000
213.209,0.000,1.384,-0.024,-1.750,-0.919,0.000
213.220,0.000,-5.233,0.091,-1.743,-1.047,0.000
213.230,0.000,-6.324,0.110,-1.730,-0.798,0.000
213.240,0.000,-5.672,0.099,-1.715,-0.441,0.000
213.250,0.000,-13.141,0.229,-1.688,-0.797,0.000
213.261,0.000,-17.260,0.302,-1.649,-0.816,0.000
213.271,0.000,-16.518,0.289,-1.607,-0.513,0.000
213.281,0.000,-20.684,0.361,-1.558,-0.624,0.000
213.292,-0.297,-26.559,0.459,-1.493,-0.761,0.000
213.303,-0.297,-29.629,0.513,-1.411,-0.598,0.000
213.315,-1.042,-31.575,0.534,-1.325,-0.531,0.000
213.327,-1.042,-35.035,0.594,-1.226,-0.540,0.000
213.337,-0.744,-38.282,0.656,-1.138,-0.603,0.000
213.349,-0.744,-40.873,0.702,-1.020,-0.553,0.000
213.359,-0.744,-44.393,0.763,-0.915,-0.609,0.000
213.371,-0.744,-44.367,0.763,-0.785,-0.423,0.000
213.383,-0.446,-48.754,0.845,-0.650,-0.595,0.000
213.395,-0.446,-47.733,0.827,-0.506,-0.238,0.000
213.406,-0.446,-47.332,0.820,-0.371,-0.164,0.000
213.418,-0.446,-48.177,0.835,-0.233,-0.172,0.000
213.430,-0.446,-47.710,0.827,-0.096,-0.103,0.000
213.442,-0.446,-50.794,0.881,0.046,-0.321,0.000
213.453,-0.595,-53.812,0.931,0.198,-0.374,0.000
213.464,-0.595,-46.533,0.803,0.338,0.328,0.000
213.475,-0.595,-36.430,0.627,0.452,0.943,0.000
213.487,-0.595,-42.791,0.738,0.565,0.217,0.000
213.498,-0.595,-46.217,0.798,0.689,-0.068,0.000
213.509,-0.595,-47.233,0.816,0.819,-0.097,0.000
213.520,-0.595,-41.567,0.717,0.943,0.369,0.000
213.531,-0.595,-32.929,0.565,1.041,0.778,0.000
213.543,-0.446,-28.381,0.488,1.132,0.836,0.000
213.555,-0.446,-20.540,0.351,1.201,1.031,0.000
213.567,-0.446,-17.587,0.299,1.254,0.794,0.000
213.578,-0.446,-14.079,0.238,1.298,0.697,0.000
213.590,-0.148,-10.722,0.185,1.332,0.665,0.000
213.600,-0.148,-15.199,0.263,1.366,0.099,0.000
213.610,0.000,-19.690,0.344,1.411,-0.288,0.000
213.620,0.000,-19.880,0.347,1.462,-0.175,0.000
213.631,0.000,-20.528,0.359,1.513,-0.165,0.000
213.641,0.000,-19.242,0.336,1.563,-0.043,0.000
213.651,0.000,-17.363,0.303,1.611,0.199,0.000
213.661,0.000,-17.958,0.314,1.656,0.111,0.000
213.671,0.000,-18.340,0.320,1.700,-0.040,0.000
213.683,0.000,-17.053,0.298,1.746,-0.031,0.000
213.694,0.000,-14.253,0.249,1.750,0.125,0.000
213.705,0.000,-11.600,0.203,1.750,0.278,0.000
213.717,0.000,-10.035,0.175,1.750,0.356,0.000
213.728,0.000,-8.635,0.151,1.750,0.193,0.000
213.740,0.000,-3.179,0.055,1.750,0.456,0.000
213.751,0.000,-1.162,0.020,1.750,0.440,0.000
213.762,0.000,0.298,-0.005,1.749,0.462,0.000
213.773,0.000,1.037,-0.018,1.749,0.460,0.000
213.784,0.000,5.718,-0.100,1.739,0.628,0.000
213.795,0.148,4.552,-0.077,1.725,0.248,0.000
213.805,0.297,6.800,-0.113,1.711,0.316,0.000
213.815,0.595,7.195,-0.115,1.693,0.210,0.000
213.826,0.893,9.014,-0.142,1.672,0.200,0.000
213.837,0.893,11.870,-0.192,1.646,0.346,0.000
213.847,0.893,8.895,-0.140,1.620,-0.009,0.000
213.858,3.796,14.522,-0.187,1.594,0.468,0.000
213.869,3.796,19.210,-0.269,1.559,0.657,0.000
213.881,3.796,18.470,-0.256,1.515,0.335,0.000
213.892,3.796,15.567,-0.205,1.480,0.018,0.000
213.903,3.796,11.679,-0.137,1.452,-0.276,0.000
213.914,3.796,10.106,-0.110,1.431,-0.321,0.000
213.925,3.796,6.788,-0.052,1.420,-0.411,0.000
213.937,0.148,7.584,-0.130,1.404,-0.033,0.000
213.947,0.000,5.379,-0.094,1.387,-0.186,0.000
213.958,-0.148,2.731,-0.050,1.374,-0.391,0.000
213.970,-0.297,2.421,-0.047,1.364,-0.287,0.000
213.980,-0.595,-1.465,0.015,1.362,-0.467,0.000
213.990,-6.620,1.116,-0.135,1.355,-0.182,0.000
214.000,-6.620,-5.568,-0.018,1.346,-0.565,0.000
214.011,-6.620,-4.007,-0.045,1.343,-0.171,0.000
214.022,-15.517,-6.384,-0.159,1.315,-0.258,0.000
214.032,-27.526,-6.523,-0.367,1.266,-0.260,0.000
214.043,-36.504,-13.689,-0.399,1.198,-0.694,0.000
214.053,-59.080,-11.095,-0.839,1.114,-0.170,0.000
214.065,-71.036,-15.128,-0.978,0.957,-0.311,0.000
214.077,-103.917,-15.222,-1.552,0.761,-0.249,0.000
214.088,-121.266,-19.096,-1.787,0.469,-0.464,0.000
214.099,-121.266,-23.848,-1.704,0.217,-0.667,0.000
214.111,-156.734,-29.845,-2.220,-0.140,-0.775,0.000
214.123,-192.790,-36.602,-2.733,-0.551,-0.928,0.000
214.133,-203.686,-46.467,-2.751,-0.948,-1.340,0.000
214.143,-215.066,-59.653,-2.719,-1.330,-1.759,0.000
214.153,-215.066,-75.649,-2.439,-1.701,-2.189,0.000
214.163,-215.066,-92.926,-2.137,-1.750,-2.625,0.000
214.175,-215.066,-113.266,-1.781,-1.750,-2.962,0.000
214.185,-215.066,-130.583,-1.478,-1.750,-3.174,0.000
214.195,-213.135,-150.518,-1.095,-1.750,-3.459,0.000
214.205,-213.135,-173.598,-0.691,-1.750,-3.800,0.000
214.217,-196.369,-191.226,-0.090,-1.750,-3.511,0.000
214.229,-196.369,-208.961,0.220,-1.733,-3.269,0.000
214.240,-145.044,-218.367,1.283,-1.613,-2.689,0.000
214.250,-145.044,-234.747,1.569,-1.403,-2.918,0.000
214.261,-109.464,-243.848,2.351,-1.035,-2.358,0.000
214.272,-109.464,-249.158,2.444,-0.653,-1.815,0.000
214.283,-58.389,-247.652,3.312,-0.157,-0.859,0.000
214.293,-58.389,-245.566,3.275,0.323,-0.464,0.000
214.304,-35.563,-241.948,3.611,0.895,-0.026,0.000
214.315,-20.614,-225.948,3.593,1.459,1.097,0.000
214.326,-17.665,-210.821,3.380,1.750,1.731,0.000
214.338,-10.223,-195.308,3.238,1.750,2.170,0.000
214.349,-6.620,-185.274,3.126,1.750,2.119,0.000
214.360,-5.421,-170.375,2.886,1.750,2.341,0.000
214.371,-5.421,-153.514,2.591,1.750,2.551,0.000
214.382,-5.589,-137.299,2.304,1.750,2.714,0.000
214.394,-5.421,-119.649,1.998,1.750,2.911,0.000
214.405,-5.589,-110.061,1.828,1.750,2.546,0.000
214.416,-5.589,-103.380,1.711,1.750,2.062,0.000
214.427,-5.589,-95.310,1.570,1.750,1.848,0.000
214.438,-5.758,-90.309,1.479,1.750,1.510,0.000
214.449,-5.758,-84.592,1.379,1.750,1.324,0.000
214.461,-5.758,-79.926,1.297,1.750,1.125,0.000
214.472,-5.421,-73.893,1.198,1.750,1.110,0.000
214.483,-5.254,-71.101,1.152,1.750,0.808,0.000
214.494,-4.924,-65.792,1.065,1.750,0.930,0.000
214.504,-4.924,-57.152,0.914,1.750,1.263,0.000
214.515,-3.325,-55.333,0.910,1.750,0.912,0.000
214.527,-3.325,-52.034,0.852,1.750,0.773,0.000
214.538,-3.325,-46.467,0.754,1.750,0.909,0.000
214.550,-3.325,-37.137,0.591,1.750,1.188,0.000
214.561,-0.446,-22.616,0.387,1.750,1.897,0.000
214.572,-0.297,-21.103,0.364,1.750,1.306,0.000
214.583,-0.148,-12.826,0.221,1.750,1.351,0.000
214.594,-0.148,-7.222,0.123,1.750,1.210,0.000
214.605,-0.148,3.049,-0.055,1.744,1.306,0.000
214.615,0.000,8.587,-0.150,1.731,1.348,0.000
214.627,0.000,9.456,-0.165,1.709,0.949,0.000
214.639,0.000,15.108,-0.264,1.675,1.020,0.000
214.650,0.000,20.089,-0.351,1.628,1.073,0.000
214.662,0.000,21.915,-0.383,1.569,0.784,0.000
214.673,0.000,22.990,-0.402,1.505,0.487,0.000
214.684,0.000,26.387,-0.461,1.437,0.522,0.000
214.694,3.325,28.218,-0.435,1.371,0.401,0.000
214.706,5.758,34.186,-0.497,1.292,0.592,0.000
214.716,27.526,35.070,-0.132,1.243,0.454,0.000
214.726,27.526,39.353,-0.206,1.219,0.610,0.000
214.736,62.629,47.710,0.261,1.252,1.033,0.000
214.746,62.629,53.606,0.157,1.280,1.048,0.000
214.758,130.112,57.745,1.266,1.441,0.873,0.000
214.768,130.112,55.079,1.313,1.625,0.402,0.000
214.778,130.112,62.025,1.191,1.750,0.664,0.000
214.790,265.759,68.941,3.444,1.750,0.926,0.000
214.802,294.446,79.642,3.759,1.750,1.204,0.000
214.815,392.487,94.941,5.207,1.750,1.808,0.000
214.827,405.175,110.868,5.150,1.750,2.118,0.000
214.839,455.714,137.731,5.564,1.750,3.080,0.000
214.849,455.714,162.448,5.132,1.750,3.618,0.000
214.859,477.290,184.216,5.128,1.750,3.918,0.000
214.869,477.290,210.900,4.661,1.750,4.458,0.000
214.881,470.009,244.187,3.951,1.750,4.827,0.000
214.893,470.009,271.193,3.479,1.750,4.829,0.000
214.905,356.318,300.674,0.973,1.750,4.859,0.000
214.915,356.318,320.653,0.624,1.750,4.586,0.000
214.925,256.709,337.970,-1.422,1.626,4.252,0.000
214.935,175.664,354.001,-3.120,1.295,3.860,0.000
214.945,162.854,363.877,-3.517,0.815,3.170,0.000
214.958,162.854,372.291,-3.665,0.193,2.548,0.000
214.968,142.232,375.043,-4.074,-0.389,1.874,0.000
214.978,142.232,368.310,-3.956,-0.960,0.885,0.000
214.990,123.743,351.674,-3.988,-1.654,-0.486,0.000
215.002,123.743,338.337,-3.755,-1.750,-1.129,0.000
215.014,55.691,316.837,-4.570,-1.750,-2.089,0.000
215.024,55.691,294.437,-4.178,-1.750,-2.933,0.000
215.034,55.691,275.704,-3.850,-1.750,-3.234,0.000
215.046,22.870,252.485,-4.018,-1.750,-3.571,0.000
215.057,6.099,226.728,-3.861,-1.750,-3.997,0.000
215.068,6.099,209.612,-3.561,-1.750,-3.690,0.000
215.079,0.148,188.112,-3.289,-1.750,-3.842,0.000
215.090,0.148,165.910,-2.900,-1.750,-3.876,0.000
215.101,0.000,149.086,-2.609,-1.750,-3.628,0.000
215.112,0.000,139.008,-2.432,-1.750,-2.846,0.000
215.123,0.000,125.194,-2.190,-1.750,-2.721,0.000
215.134,0.000,116.452,-2.037,-1.750,-2.341,0.000
215.144,0.000,108.319,-1.895,-1.750,-1.944,0.000
215.155,0.000,100.505,-1.758,-1.750,-1.684,0.000
215.166,-0.446,95.428,-1.677,-1.750,-1.362,0.000
215.176,-2.399,90.765,-1.630,-1.750,-1.177,0.000
215.187,-3.481,79.433,-1.451,-1.750,-1.450,0.000
215.198,-4.924,67.121,-1.260,-1.750,-1.775,0.000
215.208,-5.254,57.939,-1.105,-1.750,-1.827,0.000
215.220,-5.254,48.435,-0.939,-1.750,-1.842,0.000
215.230,-7.333,34.962,-0.740,-1.750,-2.127,0.000
215.240,-9.615,24.528,-0.597,-1.750,-2.080,0.000
215.252,-10.849,11.118,-0.384,-1.750,-2.233,0.000
215.263,-15.261,-0.751,-0.253,-1.750,-2.185,0.000
215.273,-16.569,-11.237,-0.093,-1.750,-2.155,0.000
215.284,-24.586,-21.187,-0.059,-1.750,-2.046,0.000
215.295,-26.395,-27.617,0.021,-1.749,-1.713,0.000
215.305,-39.441,-34.440,-0.087,-1.750,-1.560,0.000
215.315,-39.441,-39.846,0.007,-1.749,-1.376,0.000
215.326,-53.734,-46.022,-0.134,-1.750,-1.297,0.000
215.336,-69.444,-56.324,-0.229,-1.750,-1.552,0.000
215.347,-75.141,-66.810,-0.145,-1.750,-1.619,0.000
215.359,-78.560,-82.209,0.063,-1.748,-2.015,0.000
215.371,-96.529,-93.849,-0.046,-1.749,-2.044,0.000
215.381,-96.529,-103.526,0.122,-1.743,-2.052,0.000
215.391,-103.917,-114.998,0.193,-1.727,-2.172,0.000
215.401,-103.917,-125.191,0.372,-1.686,-2.181,0.000
215.413,-107.218,-136.039,0.504,-1.611,-2.030,0.000
215.424,-107.218,-148.709,0.726,-1.511,-2.161,0.000
215.435,-107.218,-161.855,0.956,-1.377,-2.294,0.000
215.447,-138.096,-174.173,0.631,-1.234,-2.250,0.000
215.457,-138.096,-178.570,0.708,-1.138,-1.840,0.000
215.467,-149.343,-187.791,0.672,-1.029,-1.831,0.000
