R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,10,250,1,250,1,50,500,0,0
sysTime,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R
598.764,-8.097,-2.521,2.196,1.954,8.174
598.775,-12.541,-2.170,-0.466,-0.724,5.220
598.787,-12.788,-1.826,-2.732,-2.996,2.481
598.799,7.311,-1.239,-4.587,-4.891,0.000
598.810,37.266,-0.508,-6.132,-6.499,-2.192
598.820,-23.071,-1.855,-7.110,-7.418,-3.808
598.832,-6.627,-1.843,-7.783,-8.121,-5.387
598.845,12.531,-1.455,-8.086,-8.450,-6.551
598.857,16.266,-0.711,-7.913,-8.342,-7.288
598.869,1.173,0.196,-7.315,-7.857,-7.601
598.879,3.049,0.613,-6.674,-7.258,-7.575
598.891,-24.830,0.424,-5.748,-6.305,-7.260
598.903,-32.626,-0.547,-4.614,-5.113,-6.639
598.915,-33.985,-0.953,-3.275,-3.783,-5.758
598.927,-34.786,-1.019,-2.017,-2.534,-4.738
598.937,-33.797,-1.226,-0.888,-1.387,-3.795
598.947,41.413,1.406,0.374,-0.261,-2.782
598.957,43.532,2.817,1.496,0.776,-1.746
598.967,-2.226,1.690,2.357,1.716,-0.735
598.979,21.310,1.583,3.373,2.756,0.433
598.991,9.573,1.202,4.235,3.646,1.528
599.001,-6.930,0.624,4.672,4.118,2.306
599.013,-20.002,-0.363,5.010,4.506,3.063
599.025,-11.269,-1.242,5.167,4.695,3.627
599.035,-27.008,-2.393,5.180,4.764,3.956
599.046,18.920,-1.775,5.198,4.741,4.195
599.058,-44.685,-2.462,4.806,4.403,4.290
599.068,14.076,-1.616,4.354,3.941,4.208
599.078,32.367,-0.731,3.773,3.302,3.966
599.088,18.544,-0.073,3.179,2.678,3.603
599.098,22.025,-0.175,2.539,2.044,3.149
599.108,-29.494,-1.116,1.893,1.435,2.648
599.118,-48.540,-3.306,1.077,0.739,2.083
599.128,12.611,-1.430,0.469,0.026,1.465
599.138,44.637,-0.330,-0.124,-0.627,0.840
599.148,26.388,-0.411,-0.792,-1.293,0.207
599.158,-23.426,-2.370,-1.492,-1.887,-0.429
599.168,-19.957,-2.476,-2.033,-2.436,-1.043
599.180,-2.702,-1.969,-2.580,-3.020,-1.740
599.190,16.564,-1.394,-2.891,-3.357,-2.248
599.203,-3.474,-1.301,-3.097,-3.565,-2.740
599.215,-2.070,-1.233,-3.051,-3.534,-3.057
599.225,-14.408,-2.340,-2.914,-3.358,-3.184
599.235,-28.998,-3.367,-2.679,-3.084,-3.216
599.245,15.637,-2.420,-2.263,-2.715,-3.120
599.255,25.295,-1.109,-1.785,-2.319,-2.916
599.265,-14.897,-1.797,-1.289,-1.772,-2.626
599.277,9.798,-1.886,-0.554,-1.020,-2.146
599.287,-21.479,-2.654,0.055,-0.370,-1.666
599.297,-20.228,-3.315,0.760,0.362,-1.125
599.307,28.536,-1.774,1.686,1.193,-0.499
599.317,24.869,-1.552,2.465,1.944,0.190
599.327,-33.517,-2.586,3.193,2.711,0.889
599.337,-50.972,-4.003,3.785,3.403,1.582
599.347,-7.167,-3.125,4.406,3.990,2.258
599.358,14.301,-2.437,4.906,4.448,2.880
599.368,26.292,-0.801,5.355,4.828,3.451
599.378,42.725,0.327,5.530,4.938,3.915
599.388,17.013,-0.421,5.526,4.995,4.296
599.400,-4.506,-1.489,5.246,4.792,4.524
599.411,-8.530,-1.925,4.748,4.335,4.567
599.423,-13.807,-2.140,4.114,3.720,4.417
599.434,-7.831,-2.647,3.417,3.053,4.092
599.446,9.609,-2.293,2.764,2.408,3.661
599.458,-1.280,-2.411,2.301,1.974,3.206
599.469,-27.308,-2.759,2.250,1.935,2.847
599.480,-18.164,-2.556,2.750,2.409,2.682
599.492,8.756,-1.799,3.863,3.470,2.835
599.503,-3.103,-1.826,5.542,5.144,3.411
599.515,5.545,-1.759,7.925,7.530,4.499
599.526,17.482,-1.568,10.810,10.402,6.105
599.537,-27.866,-2.208,13.860,13.488,8.069
599.549,-24.832,-2.531,17.204,16.868,10.524
599.560,7.777,-2.286,20.468,20.114,13.174
599.571,24.440,-1.831,23.680,23.291,16.131
599.583,-0.861,-1.567,26.460,26.058,19.077
599.595,-22.439,-1.317,28.674,28.265,21.856
599.606,12.289,-0.992,30.146,29.716,24.300
599.618,-1.127,-1.550,30.626,30.238,26.225
599.629,-9.332,-2.014,30.280,29.945,27.545
599.641,11.288,-0.651,29.026,28.658,28.150
599.653,-5.672,-1.466,26.967,26.666,28.010
599.664,-17.557,-1.361,24.441,24.144,27.176
599.675,11.755,-1.103,21.423,21.125,25.711
599.685,3.486,-1.089,18.236,17.944,23.787
599.697,16.327,-0.539,14.325,13.999,20.991
599.707,0.904,-0.623,10.923,10.618,18.218
599.719,35.566,0.608,7.165,6.824,14.716
599.729,-10.197,0.169,4.170,3.835,11.746
599.740,-4.591,-0.100,1.367,1.050,8.793
599.750,-10.525,-0.131,-1.085,-1.386,5.972
599.760,-40.415,-0.477,-3.222,-3.491,3.338
599.771,-4.904,0.341,-4.959,-5.278,0.933
599.781,13.529,1.087,-6.297,-6.664,-1.169
599.791,-8.645,1.097,-7.375,-7.734,-3.001
599.801,15.635,2.125,-8.017,-8.418,-4.509
599.811,3.853,2.334,-8.304,-8.714,-5.681
599.822,28.106,3.369,-8.289,-8.752,-6.515
599.832,-8.188,2.894,-8.053,-8.482,-7.039
599.842,-2.568,3.133,-7.471,-7.922,-7.250
599.853,0.241,3.291,-6.768,-7.237,-7.199
599.863,-2.030,3.642,-5.972,-6.444,-6.917
599.873,36.413,5.120,-5.148,-5.662,-6.476
599.883,5.170,4.401,-4.346,-4.811,-5.898
599.894,-22.679,2.651,-3.627,-3.996,-5.244
599.904,11.583,3.767,-2.776,-3.221,-4.553
599.914,36.215,4.269,-1.899,-2.384,-3.812
599.925,6.495,4.163,-1.138,-1.616,-3.039
599.935,-4.678,3.764,-0.520,-0.962,-2.305
599.945,12.277,3.820,0.173,-0.264,-1.583
599.957,-13.818,4.148,0.960,0.512,-0.753
599.968,1.490,4.931,1.565,1.064,-0.071
599.979,-3.801,5.107,2.140,1.620,0.597
599.990,-13.947,4.841,2.681,2.174,1.261
600.002,-6.147,4.588,3.048,2.554,1.854
600.013,5.808,4.144,3.194,2.743,2.323
600.025,7.857,4.104,2.956,2.515,2.607
600.036,21.777,4.434,2.263,1.800,2.632
600.048,17.024,4.064,0.929,0.480,2.307
600.059,-34.114,2.771,-1.149,-1.546,1.494
600.071,2.438,2.095,-3.829,-4.145,0.172
600.082,0.897,1.911,-6.951,-7.246,-1.658
600.094,-4.835,2.133,-10.479,-10.776,-3.977
600.106,-28.465,1.232,-14.512,-14.772,-6.824
600.117,-33.388,-0.119,-18.660,-18.909,-10.054
600.129,-9.156,-1.502,-22.942,-23.093,-13.600
600.141,8.114,-1.102,-26.843,-27.018,-17.298
600.153,6.737,-0.956,-30.366,-30.571,-21.026
600.164,-4.850,-0.537,-33.278,-33.505,-24.551
600.176,24.428,0.509,-35.318,-35.601,-27.693
600.187,-0.294,0.989,-36.499,-36.807,-30.329
600.199,4.621,1.832,-36.663,-37.022,-32.300
600.210,-8.723,1.715,-35.882,-36.235,-33.509
600.222,21.356,2.893,-34.247,-34.681,-33.924
600.233,2.436,2.453,-31.903,-32.323,-33.538
600.245,-13.332,2.398,-28.971,-29.388,-32.398
600.257,7.241,2.414,-25.625,-26.033,-30.612
600.269,-23.127,1.809,-22.076,-22.443,-28.284
600.280,-25.025,1.431,-18.489,-18.823,-25.566
600.291,6.328,1.518,-14.839,-15.175,-22.577
600.303,39.495,2.051,-11.215,-11.575,-19.386
600.313,-4.009,0.221,-8.152,-8.391,-16.395
600.323,-24.087,-0.546,-5.243,-5.408,-13.390
600.334,-11.271,-0.440,-2.391,-2.553,-10.418
600.344,-4.524,-0.814,0.157,0.013,-7.568
600.354,-10.817,-0.968,2.502,2.362,-4.851
600.365,21.490,-0.520,4.554,4.363,-2.296
600.375,18.837,-0.192,6.180,5.965,-0.018
600.385,-20.153,-0.696,7.434,7.247,1.970
600.395,-33.679,-0.936,8.293,8.149,3.667
600.406,-8.773,-0.212,8.824,8.662,5.040
600.416,1.829,0.201,9.140,8.959,6.109
600.426,24.778,0.888,9.065,8.838,6.857
600.436,17.803,0.349,8.727,8.527,7.296
600.447,15.328,0.116,8.056,7.890,7.420
600.457,8.917,-0.073,7.185,7.031,7.241
600.467,-2.267,-0.341,6.183,6.047,6.826
600.477,-13.920,-1.206,5.019,4.926,6.198
600.488,0.915,-0.222,3.911,3.779,5.406
600.498,19.492,1.255,2.833,2.636,4.505
600.508,17.866,1.579,1.799,1.580,3.560
600.519,19.056,2.096,0.895,0.637,2.604
600.529,33.864,2.746,0.045,-0.260,1.672
600.539,34.214,3.163,-0.820,-1.124,0.761
600.549,-32.345,0.416,-1.724,-1.861,-0.120
600.560,-39.568,-0.169,-2.388,-2.494,-0.945
600.571,-19.816,-0.276,-2.941,-3.082,-1.738
600.582,-10.509,0.131,-3.342,-3.550,-2.473
600.594,-14.921,0.163,-3.631,-3.855,-3.084
600.605,-10.486,0.349,-3.652,-3.891,-3.541
600.617,0.002,0.077,-3.367,-3.588,-3.808
600.629,13.155,-0.072,-2.576,-2.819,-3.805
600.640,-4.131,-0.451,-1.263,-1.503,-3.449
600.652,3.017,0.304,0.587,0.298,-2.684
600.663,-3.383,0.318,3.061,2.770,-1.440
600.675,-14.480,0.383,6.005,5.710,0.295
600.687,-4.790,0.311,9.283,8.997,2.468
600.698,14.168,0.837,12.832,12.521,5.058
600.710,13.621,1.684,16.511,16.150,7.994
600.722,-31.776,1.969,20.147,19.784,11.181
600.733,-38.388,1.338,23.490,23.158,14.475
600.745,-21.211,0.533,26.334,26.039,17.681
600.757,12.738,0.205,28.613,28.340,20.650
600.768,-3.177,-0.284,30.089,29.833,23.231
600.780,7.653,-0.407,30.716,30.479,25.317
600.792,-22.923,-0.165,30.442,30.233,26.742
600.803,25.702,-0.058,29.248,29.061,27.452
600.815,-40.319,-0.859,27.237,27.101,27.388
600.826,15.761,-0.240,24.739,24.572,26.615
600.836,40.445,0.119,21.932,21.728,25.263
600.847,20.579,1.225,18.914,18.654,23.412
600.857,-15.559,0.708,15.642,15.421,21.140
600.867,-4.764,1.062,12.371,12.137,18.550
600.877,-2.066,1.367,9.138,8.897,15.775
600.887,16.093,2.519,6.044,5.759,12.907
600.897,4.393,2.580,2.989,2.709,9.973
600.907,2.173,2.863,0.200,-0.084,7.030
600.917,34.809,4.134,-2.208,-2.558,4.241
600.928,1.961,3.495,-4.452,-4.760,1.599
600.938,3.729,3.552,-6.361,-6.667,-0.829
600.950,8.352,3.608,-8.081,-8.384,-3.428
600.960,-10.513,3.528,-9.090,-9.387,-5.223
600.972,15.032,4.192,-9.784,-10.113,-6.933
600.984,14.957,4.394,-9.963,-10.278,-8.130
600.994,6.378,4.608,-9.890,-10.205,-8.772
601.004,16.730,4.658,-9.540,-9.855,-9.138
601.016,6.394,4.151,-8.831,-9.119,-9.203
601.026,-0.375,3.749,-8.123,-8.379,-9.000
601.036,-4.939,3.081,-7.239,-7.450,-8.593
601.046,-24.840,1.915,-6.319,-6.464,-8.024
601.057,6.208,2.529,-5.240,-5.426,-7.314
601.067,32.304,2.883,-4.313,-4.518,-6.524
601.077,16.664,3.108,-3.371,-3.579,-5.651
601.089,17.842,3.650,-2.338,-2.588,-4.703
601.100,21.988,4.493,-1.449,-1.718,-3.734
601.111,-5.248,4.444,-0.686,-0.909,-2.784
601.123,-31.099,4.989,-0.211,-0.394,-1.927
601.135,-22.746,4.940,-0.059,-0.186,-1.236
601.146,19.930,4.665,-0.302,-0.417,-0.778
601.158,-2.248,3.645,-1.116,-1.168,-0.649
601.169,-24.832,2.326,-2.748,-2.743,-0.981
601.181,7.343,1.818,-4.911,-4.873,-1.842
601.193,-8.159,2.628,-7.654,-7.613,-3.221
601.204,15.142,3.282,-10.957,-10.944,-5.133
601.216,-4.964,3.113,-14.731,-14.704,-7.602
601.228,30.129,2.581,-18.800,-18.699,-10.540
601.239,34.933,2.484,-22.936,-22.827,-13.864
601.251,16.586,2.700,-26.907,-26.805,-17.423
601.263,8.053,2.420,-30.674,-30.546,-21.071
601.274,-5.883,2.319,-33.950,-33.812,-24.651
601.286,16.125,2.957,-36.539,-36.431,-27.980
601.298,33.482,3.316,-38.422,-38.332,-30.957
601.310,-28.221,3.027,-39.575,-39.424,-33.477
601.321,17.080,2.955,-39.649,-39.470,-35.285
601.333,-15.339,2.928,-38.983,-38.788,-36.384
601.344,26.803,3.157,-37.451,-37.251,-36.730
601.356,-32.475,2.360,-35.264,-34.986,-36.347
601.368,-5.989,1.965,-32.510,-32.215,-35.269
601.378,8.793,2.052,-29.573,-29.278,-33.666
601.388,1.965,1.860,-26.554,-26.244,-31.684
601.398,23.561,2.136,-23.393,-23.095,-29.369
601.411,-13.557,1.483,-19.466,-19.128,-26.169
601.421,-33.294,0.748,-16.206,-15.830,-23.305
601.431,19.649,2.375,-12.796,-12.509,-20.280
601.441,21.100,2.485,-9.493,-9.220,-17.145
601.451,31.601,3.102,-6.161,-5.945,-13.995
601.461,0.917,1.986,-3.124,-2.866,-10.838
601.471,-17.996,0.945,-0.307,-0.000,-7.765
601.483,-6.149,0.274,2.826,3.160,-4.204
601.495,-21.841,-1.068,5.565,5.952,-0.888
601.505,-31.889,-1.623,7.429,7.858,1.598
601.515,28.676,-0.710,8.908,9.307,3.822
601.525,-13.932,-1.294,9.994,10.418,5.731
601.537,-24.268,-2.575,10.863,11.369,7.615
601.547,16.014,-1.909,11.088,11.576,8.780
601.558,11.203,-0.559,11.076,11.493,9.591
601.568,4.969,-0.552,10.792,11.205,10.091
601.580,20.391,0.033,10.113,10.490,10.280
601.590,5.913,0.371,9.222,9.586,10.113
601.600,37.187,0.713,8.164,8.508,9.673
601.610,38.625,0.678,6.972,7.294,9.003
601.620,-34.999,-1.713,5.635,6.078,8.154
601.630,-35.042,-1.955,4.436,4.887,7.180
601.640,41.155,-0.918,3.388,3.755,6.161
601.652,-10.441,-0.452,2.040,2.349,4.867
601.662,7.265,-0.288,0.966,1.259,3.781
601.672,-9.367,-0.615,-0.005,0.303,2.717
601.683,5.613,0.004,-0.856,-0.574,1.701
601.693,13.978,0.326,-1.735,-1.443,0.702
601.705,16.964,0.702,-2.491,-2.220,-0.289
601.716,9.013,0.786,-3.146,-2.876,-1.202
601.728,2.871,0.244,-3.608,-3.308,-1.991
601.739,24.155,-0.198,-3.732,-3.414,-2.617
601.751,16.613,-0.073,-3.399,-3.084,-2.993
601.763,10.358,0.787,-2.420,-2.162,-3.000
601.774,17.152,1.151,-0.901,-0.677,-2.583
601.785,-9.624,0.835,1.210,1.459,-1.690
601.797,1.607,0.764,3.838,4.090,-0.295
601.809,29.598,0.726,6.945,7.221,1.603
601.820,13.387,-0.025,10.306,10.601,3.956
601.832,-4.985,-0.359,13.750,14.060,6.644
601.844,-3.116,-0.609,17.130,17.452,9.593
601.855,-3.833,-0.788,20.167,20.500,12.579
601.867,8.756,-0.711,22.703,23.034,15.500
601.878,15.391,-1.008,24.531,24.908,18.164
601.890,-25.756,-1.490,25.599,26.016,20.410
601.902,4.365,-0.810,25.903,26.293,22.149
601.912,-6.883,-1.458,25.368,25.814,23.145
601.922,12.904,-1.299,24.309,24.745,23.517
601.933,-22.270,-1.407,22.681,23.125,23.324
601.943,6.767,-0.891,20.511,20.948,22.569
601.953,-22.314,-1.648,18.010,18.486,21.308
601.963,22.592,-0.818,15.340,15.759,19.619
601.974,-15.597,-2.361,12.256,12.811,17.530
601.984,-25.257,-2.514,9.266,9.870,15.193
601.994,23.714,-1.170,6.399,6.934,12.664
602.005,5.576,-1.850,3.539,4.107,10.036
602.015,-52.354,-2.935,0.957,1.542,7.400
602.025,-30.393,-3.509,-1.385,-0.811,4.809
602.036,22.574,-0.968,-3.344,-2.921,2.367
602.046,24.571,0.213,-5.125,-4.743,0.139
602.056,-11.896,-0.672,-6.591,-6.179,-1.883
602.066,-1.840,-0.565,-7.674,-7.304,-3.667
602.076,-11.590,-0.366,-8.339,-7.987,-5.153
602.086,-0.500,0.373,-8.690,-8.387,-6.323
602.097,24.512,1.975,-8.605,-8.371,-7.175
602.107,19.817,2.354,-8.380,-8.153,-7.694
602.117,1.997,1.953,-7.851,-7.600,-7.913
602.127,-35.515,0.257,-7.162,-6.853,-7.842
602.138,-24.287,0.285,-6.177,-5.887,-7.529
602.148,31.326,2.073,-5.050,-4.856,-6.982
602.158,7.479,2.330,-4.011,-3.829,-6.271
602.168,9.188,2.235,-3.038,-2.833,-5.464
602.178,5.260,2.005,-2.000,-1.770,-4.569
602.190,8.262,2.224,-0.847,-0.620,-3.524
602.201,0.805,2.081,0.091,0.334,-2.485
602.213,8.178,2.344,0.924,1.162,-1.476
602.224,36.980,2.818,1.405,1.593,-0.587
602.236,11.774,2.268,1.225,1.471,0.007
602.247,-7.426,1.616,0.390,0.697,0.243
602.259,28.093,2.132,-1.058,-0.781,0.031
602.270,8.404,2.021,-3.086,-2.799,-0.670
602.281,-25.973,1.503,-5.739,-5.439,-1.947
602.293,24.424,2.113,-8.936,-8.670,-3.797
602.304,26.691,2.559,-12.628,-12.377,-6.189
602.316,3.786,2.843,-16.590,-16.347,-9.055
602.327,-16.209,2.583,-20.564,-20.307,-12.240
602.339,-15.876,2.591,-24.389,-24.132,-15.655
602.350,9.054,2.764,-28.000,-27.750,-19.166
602.362,27.758,3.140,-31.212,-30.974,-22.554
602.373,16.440,3.024,-33.803,-33.567,-25.757
602.385,9.128,3.477,-35.856,-35.644,-28.736
602.396,25.715,3.717,-37.124,-36.926,-31.240
602.408,-6.066,3.018,-37.654,-37.405,-33.215
602.419,-18.316,2.687,-37.423,-37.154,-34.553
602.431,9.961,2.563,-36.349,-36.067,-35.219
602.443,-15.003,2.049,-34.613,-34.296,-35.184
602.454,7.822,2.388,-32.261,-31.953,-34.479
602.466,12.599,2.021,-29.400,-29.039,-33.123
602.476,1.194,1.886,-26.247,-25.879,-31.286
602.486,-8.536,1.446,-23.164,-22.763,-29.145
602.497,33.790,2.753,-19.757,-19.432,-26.628
602.507,28.939,3.439,-16.385,-16.127,-23.859
602.517,23.051,3.109,-13.005,-12.718,-20.889
602.527,-12.919,1.214,-9.759,-9.330,-17.794
602.537,-48.281,-0.311,-6.525,-5.997,-14.615
602.547,13.514,0.345,-3.321,-2.827,-11.433
602.557,36.636,1.823,-0.199,0.194,-8.251
602.567,-23.510,0.313,2.430,2.911,-5.189
602.577,-28.796,0.307,4.914,5.396,-2.237
602.587,3.458,0.447,7.047,7.539,0.514
602.598,-12.462,0.469,8.758,9.240,2.979
602.608,-14.613,0.692,10.070,10.552,5.125
602.618,19.360,1.557,10.977,11.430,6.952
602.629,5.560,1.196,11.449,11.930,8.394
602.639,10.566,0.632,11.551,12.062,9.444
602.649,32.046,0.564,11.326,11.836,10.134
602.659,16.971,-0.069,10.774,11.346,10.476
602.670,-28.823,-1.727,9.892,10.580,10.481
602.680,10.881,-0.475,8.949,9.592,10.194
602.690,1.285,-0.399,7.948,8.584,9.692
602.701,-15.444,-0.721,6.853,7.497,9.020
602.711,-18.079,-0.595,5.719,6.364,8.211
602.721,10.199,-0.059,4.487,5.112,7.277
602.731,2.741,0.218,3.261,3.862,6.252
602.742,-18.350,-0.383,2.050,2.680,5.174
602.752,-7.102,-0.436,0.912,1.533,4.081
602.762,-41.043,-1.422,-0.116,0.569,3.002
602.773,22.075,0.396,-0.957,-0.355,1.981
602.783,7.464,0.359,-1.808,-1.218,1.017
602.793,4.468,-0.051,-2.569,-1.963,0.107
602.803,-28.787,-1.463,-3.231,-2.536,-0.707
602.814,-39.989,-1.826,-3.755,-3.031,-1.446
602.824,20.977,-0.500,-3.973,-3.348,-2.061
602.834,17.396,0.092,-4.146,-3.562,-2.547
602.844,33.783,0.466,-4.244,-3.669,-2.929
602.855,-17.195,-1.155,-4.192,-3.544,-3.181
602.865,-29.450,-2.909,-3.937,-3.242,-3.298
602.875,-23.818,-2.410,-3.445,-2.819,-3.251
602.887,-45.753,-2.252,-2.829,-2.237,-3.022
602.899,-41.613,-2.371,-1.956,-1.438,-2.602
602.910,-22.281,-2.391,-1.087,-0.610,-2.029
602.922,9.125,-2.115,-0.040,0.412,-1.326
602.934,26.313,-0.943,1.004,1.380,-0.498
602.945,16.709,0.074,2.008,2.291,0.380
602.957,-3.399,0.801,3.105,3.321,1.308
602.969,-3.795,1.240,4.134,4.321,2.289
602.981,0.750,1.379,4.927,5.103,3.237
602.992,1.318,1.157,5.538,5.735,4.080
603.004,3.000,0.624,5.727,5.962,4.737
603.016,12.118,0.358,5.726,5.992,5.182
603.027,2.377,0.955,5.465,5.676,5.388
603.039,5.407,1.171,4.981,5.159,5.338
603.051,47.036,1.384,4.277,4.423,5.074
603.062,47.770,0.930,3.435,3.585,4.606
603.074,42.948,0.711,2.452,2.608,3.953
603.086,46.168,0.392,1.505,1.658,3.185
603.098,52.631,0.309,0.717,0.813,2.372
603.109,27.191,-0.793,-0.222,-0.116,1.536
603.121,17.562,-0.978,-1.039,-0.932,0.679
603.133,35.110,-0.062,-1.789,-1.737,-0.140
603.144,36.815,1.361,-2.337,-2.346,-0.886
603.156,27.074,2.364,-2.970,-3.027,-1.584
603.168,-14.795,1.564,-3.354,-3.374,-2.211
603.180,-41.540,0.687,-3.629,-3.591,-2.685
603.191,-45.015,0.106,-3.699,-3.669,-3.020
603.203,-34.994,0.957,-3.417,-3.459,-3.188
603.215,-9.759,1.187,-3.039,-3.102,-3.170
603.226,23.430,0.187,-2.509,-2.514,-2.990
603.238,31.006,0.366,-1.857,-1.900,-2.662
603.250,27.514,0.146,-1.006,-1.047,-2.180
603.262,22.716,0.910,-0.077,-0.141,-1.540
603.273,6.329,1.294,0.937,0.860,-0.773
603.285,-17.772,1.249,2.014,1.954,0.131
603.297,-28.396,0.550,3.076,3.075,1.125
603.309,-18.814,0.461,4.102,4.111,2.155
603.320,-18.053,-0.109,4.997,5.024,3.136
603.332,10.270,-0.191,5.724,5.750,4.088
603.343,-44.582,-3.123,6.031,6.164,4.769
603.353,-45.323,-3.200,6.175,6.310,5.307
603.363,9.444,-1.894,6.205,6.299,5.701
603.373,-6.011,-2.180,5.946,6.053,5.912
603.384,-10.301,-2.197,5.597,5.707,5.957
603.394,-27.023,-3.136,5.008,5.154,5.830
603.405,-46.142,-3.414,4.221,4.376,5.511
603.416,-36.822,-2.977,3.265,3.434,5.011
603.427,-4.300,-2.326,2.301,2.439,4.358
603.439,-14.770,-3.299,1.143,1.359,3.561
603.450,15.142,-3.078,-0.073,0.194,2.635
603.462,16.770,-2.282,-1.089,-0.857,1.670
603.473,11.474,-1.796,-2.027,-1.829,0.705
603.485,27.505,-0.586,-2.759,-2.629,-0.210
603.496,13.673,-0.425,-3.319,-3.186,-1.035
603.508,6.786,0.073,-3.679,-3.563,-1.724
603.519,-0.335,0.357,-3.827,-3.731,-2.271
603.530,-0.088,0.427,-3.680,-3.591,-2.638
603.542,-10.116,0.175,-3.327,-3.223,-2.792
603.553,1.506,0.182,-2.741,-2.641,-2.745
603.565,32.776,0.382,-1.969,-1.864,-2.487
603.577,31.439,0.298,-0.922,-0.827,-2.007
603.589,-1.377,1.258,0.240,0.285,-1.326
603.600,-31.236,1.159,1.358,1.451,-0.508
603.611,-8.261,0.604,2.480,2.607,0.420
603.623,14.822,0.700,3.609,3.727,1.408
603.634,26.773,1.387,4.561,4.636,2.400
603.646,37.057,1.934,5.286,5.337,3.334
603.657,21.147,2.054,5.824,5.885,4.166
603.669,-19.440,1.511,6.021,6.118,4.848
603.680,8.083,1.956,5.971,6.057,5.325
603.691,-28.978,1.196,5.627,5.716,5.574
603.703,-17.831,0.927,4.971,5.074,5.573
603.714,14.880,1.018,4.152,4.271,5.332
603.726,-0.803,0.618,3.139,3.299,4.868
603.737,10.164,0.833,2.006,2.167,4.210
603.749,-14.428,0.423,0.834,1.018,3.398
603.760,-23.200,0.233,-0.310,-0.089,2.479
603.772,-18.832,0.190,-1.342,-1.091,1.522
603.783,-0.287,0.232,-2.215,-1.971,0.585
603.793,-19.303,-0.706,-2.914,-2.624,-0.223
603.804,-6.588,-0.544,-3.383,-3.103,-0.952
603.814,-10.523,-1.170,-3.674,-3.366,-1.551
603.824,-26.721,-1.408,-3.773,-3.468,-2.022
603.834,-24.548,-2.184,-3.697,-3.357,-2.341
603.845,25.249,-0.594,-3.323,-3.088,-2.487
603.855,14.488,-0.354,-2.942,-2.727,-2.476
603.865,22.700,0.053,-2.477,-2.272,-2.327
603.875,-13.168,-1.473,-1.956,-1.683,-2.054
603.885,-31.749,-3.568,-1.337,-0.985,-1.677
603.895,-35.850,-3.897,-0.544,-0.180,-1.169
603.906,-14.480,-3.885,0.265,0.612,-0.575
603.916,1.161,-3.399,1.136,1.441,0.087
603.926,-11.941,-3.521,1.910,2.212,0.791
603.936,11.356,-2.298,2.733,2.922,1.499
603.947,30.286,-1.482,3.393,3.540,2.203
603.957,-0.229,-1.021,3.905,4.029,2.858
603.967,23.192,0.113,4.330,4.392,3.434
603.977,2.899,-0.013,4.609,4.689,3.930
603.988,13.979,0.161,4.751,4.802,4.336
603.998,-0.714,0.393,4.712,4.753,4.612
604.008,7.301,0.392,4.502,4.549,4.751
604.019,-18.385,0.027,4.153,4.227,4.760
604.029,-7.635,0.004,3.641,3.716,4.628
604.039,-3.353,0.095,3.048,3.116,4.363
604.049,-20.263,-0.117,2.420,2.508,3.995
604.059,-4.086,-0.000,1.769,1.870,3.538
604.069,-22.089,-0.099,1.054,1.169,3.012
604.080,12.722,0.373,0.397,0.492,2.429
604.090,-3.308,0.849,-0.196,-0.129,1.834
604.100,-10.484,0.737,-0.726,-0.647,1.252
604.112,-15.629,0.239,-1.315,-1.183,0.621
604.123,33.641,1.235,-1.674,-1.611,0.047
604.135,32.942,2.001,-2.081,-2.038,-0.477
604.146,12.908,1.844,-2.365,-2.318,-0.873
604.156,-4.195,1.142,-2.528,-2.454,-1.203
604.166,8.737,0.927,-2.610,-2.512,-1.458
604.176,17.753,0.800,-2.611,-2.518,-1.653
604.187,17.922,0.283,-2.604,-2.484,-1.782
604.197,-7.048,-0.518,-2.574,-2.433,-1.861
604.207,-15.709,-1.685,-2.463,-2.263,-1.885
604.217,-40.817,-2.491,-2.227,-2.003,-1.836
604.228,-21.971,-2.204,-1.830,-1.645,-1.704
604.238,-8.833,-0.877,-1.402,-1.256,-1.485
604.248,16.863,0.196,-0.874,-0.768,-1.184
604.258,13.622,0.310,-0.345,-0.234,-0.814
604.269,-10.697,-0.349,0.163,0.319,-0.381
604.279,-1.713,-0.397,0.736,0.900,0.092
604.289,20.653,0.382,1.359,1.494,0.606
604.300,-13.603,-0.798,1.864,2.114,1.146
604.310,1.255,-0.948,2.445,2.709,1.704
604.320,-17.689,-1.658,2.932,3.234,2.255
604.330,-19.226,-1.830,3.392,3.712,2.783
604.340,4.357,-1.078,3.719,4.009,3.260
604.350,8.485,-1.080,3.962,4.243,3.661
604.361,22.441,0.270,4.077,4.287,3.988
604.371,12.940,-0.090,3.971,4.203,4.220
604.382,24.109,0.516,3.747,3.937,4.323
604.394,-7.933,0.966,3.384,3.558,4.292
604.405,-31.631,0.210,2.785,2.970,4.108
604.417,-35.684,-0.995,2.152,2.387,3.793
604.429,-27.173,-1.859,1.317,1.614,3.339
604.440,-9.210,-1.804,0.540,0.831,2.773
