R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000010,0.003000,10,250,1,250,1,50,500,0,0
sysTime,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R
781.204,19.234,3.867,3.116,2.659,2.408
781.216,-6.410,3.647,3.092,2.661,2.596
781.227,-36.988,3.565,2.852,2.457,2.690
781.238,-16.963,2.878,2.319,1.965,2.623
781.250,8.623,2.076,1.531,1.231,2.361
781.261,12.354,1.873,0.331,0.018,1.846
781.273,-21.846,2.091,-1.243,-1.549,1.028
781.284,-16.302,2.215,-3.219,-3.505,-0.103
781.296,-11.053,2.255,-5.532,-5.831,-1.558
781.307,22.970,2.611,-8.074,-8.370,-3.300
781.318,41.411,2.762,-10.810,-11.095,-5.324
781.329,-6.558,2.237,-13.779,-14.031,-7.672
781.341,-2.541,2.629,-16.900,-17.144,-10.284
781.353,-5.414,2.713,-20.049,-20.295,-13.071
781.364,-0.607,2.468,-23.147,-23.375,-15.956
781.376,41.043,3.059,-26.059,-26.349,-18.874
781.387,21.386,3.313,-28.894,-29.163,-21.796
781.399,14.514,3.851,-31.335,-31.622,-24.612
781.411,-4.444,3.634,-33.430,-33.694,-27.239
781.422,11.278,4.027,-34.966,-35.237,-29.574
781.434,36.409,3.911,-35.952,-36.228,-31.561
781.446,11.384,3.125,-36.266,-36.562,-33.124
781.457,9.972,2.904,-36.049,-36.333,-34.146
781.469,21.360,3.608,-35.325,-35.664,-34.674
781.481,-6.892,3.537,-34.164,-34.500,-34.708
781.492,-14.540,3.100,-32.727,-33.054,-34.307
781.504,-7.611,2.330,-31.091,-31.353,-33.534
781.516,9.849,1.951,-29.406,-29.636,-32.465
781.527,14.779,2.330,-27.611,-27.842,-31.173
781.539,16.291,3.146,-25.920,-26.174,-29.736
781.551,20.899,4.037,-24.232,-24.520,-28.216
781.562,27.572,4.751,-22.792,-23.108,-26.699
781.574,22.254,4.843,-21.702,-22.015,-25.256
781.586,22.187,4.969,-20.863,-21.161,-23.987
781.597,24.881,5.063,-20.341,-20.623,-22.927
781.609,40.232,5.198,-20.024,-20.280,-22.078
781.621,34.744,4.523,-19.874,-20.092,-21.411
781.633,0.891,3.636,-20.097,-20.245,-20.974
781.644,-2.845,2.848,-20.516,-20.600,-20.779
781.656,-21.282,1.405,-21.211,-21.207,-20.831
781.667,-42.687,0.126,-21.981,-21.964,-21.102
781.679,-37.215,-0.731,-22.790,-22.800,-21.539
781.691,-15.632,-1.052,-23.659,-23.676,-22.122
781.703,-3.622,-0.911,-24.469,-24.506,-22.800
781.714,18.609,-0.572,-25.272,-25.309,-23.529
781.726,-7.770,-1.632,-25.952,-25.946,-24.246
781.737,-33.946,-2.593,-26.444,-26.382,-24.904
781.749,-26.622,-3.053,-26.691,-26.609,-25.451
781.761,4.329,-2.874,-26.712,-26.641,-25.857
781.772,22.986,-2.358,-26.332,-26.291,-26.067
781.784,32.932,-1.826,-25.640,-25.633,-26.049
781.795,21.585,-2.463,-24.694,-24.646,-25.748
781.806,23.072,-2.603,-23.468,-23.390,-25.183
781.818,26.891,-1.533,-21.899,-21.874,-24.338
781.829,21.224,-0.297,-20.198,-20.228,-23.248
781.840,47.456,1.416,-18.402,-18.551,-21.967
781.852,50.241,2.103,-16.471,-16.684,-20.452
781.863,55.549,3.126,-14.628,-14.926,-18.839
781.875,36.028,2.844,-12.985,-13.310,-17.223
781.886,-1.412,2.093,-11.672,-11.954,-15.634
781.898,-19.087,1.268,-10.741,-10.975,-14.201
781.910,-8.685,1.151,-10.137,-10.339,-12.995
781.921,-16.729,1.349,-9.948,-10.126,-12.068
781.932,-3.923,0.731,-10.216,-10.346,-11.462
781.944,26.946,0.327,-10.737,-10.836,-11.179
781.955,41.511,0.917,-11.451,-11.590,-11.200
781.967,26.489,1.401,-12.347,-12.519,-11.484
781.978,-6.346,1.116,-13.035,-13.172,-11.910
781.989,-20.373,0.433,-13.478,-13.556,-12.322
782.000,11.189,1.029,-13.394,-13.514,-12.631
782.011,6.341,0.938,-12.820,-12.933,-12.723
782.022,-17.576,-0.025,-11.797,-11.848,-12.514
782.032,-12.508,-0.589,-10.106,-10.119,-11.913
782.043,-18.093,-1.035,-7.813,-7.793,-10.822
782.055,-7.933,-1.057,-5.144,-5.116,-9.268
782.065,15.001,-0.827,-1.954,-1.942,-7.245
782.076,22.475,-0.903,1.403,1.413,-4.812
782.088,20.393,-1.256,4.939,4.961,-2.027
782.099,24.598,-1.432,8.497,8.519,1.029
782.110,32.435,-1.429,11.972,11.980,4.274
782.122,43.807,-0.876,15.259,15.194,7.546
782.133,17.698,-1.992,18.013,17.988,10.710
782.145,-4.862,-2.142,20.235,20.217,13.630
782.156,-14.995,-2.308,21.833,21.830,16.196
782.167,34.464,-1.485,22.901,22.838,18.349
782.179,-6.741,-2.251,23.304,23.287,20.025
782.190,1.460,-2.854,23.169,23.198,21.199
782.202,-16.702,-3.766,22.510,22.586,21.846
782.213,17.277,-3.482,21.486,21.537,22.010
782.224,7.620,-3.301,20.185,20.217,21.730
782.236,26.607,-3.069,18.820,18.797,21.107
782.247,19.458,-2.956,17.240,17.181,20.182
782.258,3.591,-3.043,15.569,15.510,19.021
782.270,33.401,-2.773,14.039,13.941,17.725
782.281,28.202,-2.601,12.602,12.473,16.368
782.292,4.271,-2.278,11.313,11.159,15.001
782.303,3.421,-2.054,10.207,10.038,13.736
782.314,14.515,-1.895,9.302,9.138,12.558
782.325,16.348,-1.883,8.548,8.420,11.507
782.336,25.558,-1.318,7.965,7.829,10.587
782.347,32.876,-1.137,7.449,7.323,9.783
782.359,25.914,-0.748,6.996,6.848,9.076
782.370,9.379,-0.420,6.553,6.391,8.442
782.381,-5.504,-0.249,6.267,6.106,7.904
782.392,-19.641,-0.410,5.956,5.835,7.456
782.403,-24.037,-0.696,5.651,5.589,7.068
782.414,-12.769,-1.057,5.414,5.390,6.734
782.424,-9.236,-1.309,5.167,5.171,6.445
782.435,-3.231,-1.513,4.918,4.934,6.163
782.446,-3.384,-1.668,4.643,4.669,5.886
782.457,1.425,-1.807,4.362,4.388,5.614
782.468,1.954,-1.896,4.020,4.045,5.326
782.479,27.218,-1.973,3.687,3.690,5.014
782.490,38.032,-1.844,3.419,3.380,4.704
782.501,20.750,-1.665,3.047,2.980,4.370
782.513,-2.287,-1.482,2.663,2.583,4.014
782.524,13.955,-1.332,2.325,2.231,3.664
782.536,13.718,-1.023,1.984,1.880,3.307
782.547,8.367,-0.646,1.672,1.539,2.951
782.558,-1.743,-0.393,1.419,1.261,2.624
782.569,3.624,-0.152,1.222,1.051,2.326
782.581,-12.886,-0.431,1.037,0.881,2.054
782.592,-11.903,-0.466,0.994,0.838,1.837
782.604,4.026,-0.487,1.071,0.918,1.699
782.615,5.356,-0.389,1.376,1.218,1.678
782.626,-23.366,-0.513,1.773,1.657,1.780
782.638,-31.486,-0.716,2.303,2.210,2.016
782.649,-18.806,-1.272,2.987,2.919,2.388
782.660,6.353,-1.259,3.723,3.656,2.856
782.672,3.829,-1.769,4.455,4.413,3.393
782.682,8.823,-1.929,5.197,5.160,3.987
782.693,-2.099,-2.097,5.891,5.863,4.620
782.704,-11.018,-2.314,6.545,6.534,5.273
782.716,5.389,-2.538,7.229,7.219,5.952
782.727,33.076,-2.457,8.018,7.980,6.656
782.738,15.363,-2.325,8.800,8.763,7.358
782.749,4.830,-2.317,9.794,9.761,8.126
782.760,5.430,-2.674,11.026,11.026,9.029
782.771,-6.995,-2.965,12.571,12.591,10.098
782.782,11.324,-2.643,14.359,14.360,11.367
782.793,18.856,-2.004,16.384,16.346,12.845
782.804,2.422,-1.831,18.619,18.571,14.509
782.815,-19.947,-2.324,20.939,20.927,16.377
782.826,-18.795,-2.918,23.444,23.471,18.449
782.837,-6.814,-3.278,25.984,26.026,20.664
782.848,-2.141,-3.046,28.487,28.516,22.990
782.859,-22.145,-3.053,30.698,30.756,25.316
782.870,-6.313,-2.847,32.548,32.617,27.544
782.881,6.606,-2.942,34.025,34.092,29.571
782.892,-19.970,-3.187,35.011,35.083,31.316
782.903,2.797,-3.462,35.522,35.615,32.734
782.914,-16.249,-3.894,35.531,35.655,33.747
782.925,-19.607,-3.717,35.015,35.138,34.362
782.936,28.771,-2.734,34.248,34.293,34.542
782.947,9.555,-2.260,33.059,33.074,34.322
782.958,18.248,-1.990,31.608,31.601,33.734
782.969,25.510,-2.161,30.087,30.065,32.848
782.980,2.990,-2.459,28.322,28.309,31.704
782.991,-19.320,-2.740,26.480,26.480,30.351
783.002,-13.602,-3.118,24.723,24.748,28.861
783.013,-20.465,-3.355,23.007,23.030,27.297
783.024,-8.260,-3.509,21.350,21.381,25.687
783.035,-6.605,-3.465,19.872,19.893,24.087
783.046,-15.163,-3.349,18.497,18.509,22.535
783.057,-22.470,-3.148,17.328,17.352,21.067
783.068,-26.485,-2.794,16.342,16.383,19.760
783.080,-15.508,-2.325,15.659,15.675,18.624
783.090,-0.537,-1.688,15.309,15.274,17.699
783.101,16.968,-0.540,15.123,15.007,16.981
783.112,23.980,0.207,15.163,15.041,16.472
783.123,25.606,0.751,15.434,15.312,16.188
783.134,16.323,0.906,15.834,15.727,16.099
783.145,9.137,0.755,16.439,16.345,16.214
783.156,7.427,0.475,17.248,17.153,16.527
783.167,-12.700,-0.392,18.024,17.977,16.994
783.178,1.899,-0.537,18.851,18.799,17.560
783.189,1.148,-0.584,19.681,19.622,18.210
783.200,-8.736,-0.598,20.464,20.411,18.905
783.212,-18.904,-0.662,21.193,21.162,19.641
783.223,10.624,-0.634,21.786,21.747,20.363
783.235,27.320,-0.233,22.286,22.233,21.046
783.246,0.984,-0.319,22.658,22.612,21.638
783.258,6.913,0.788,22.808,22.708,22.106
783.270,-40.341,1.110,22.671,22.595,22.423
783.281,-40.521,0.730,22.192,22.109,22.527
783.293,-11.551,0.175,21.236,21.189,22.355
783.304,-16.490,-0.306,19.965,19.935,21.869
783.316,6.686,0.190,18.563,18.510,21.113
783.328,-17.119,-0.169,16.777,16.737,20.056
783.339,19.642,0.873,14.848,14.750,18.735
783.351,29.811,0.875,12.667,12.582,17.170
783.362,21.156,0.867,10.244,10.156,15.320
783.373,32.366,1.825,7.783,7.648,13.315
783.385,16.812,2.706,5.169,4.994,11.078
783.397,-12.544,3.281,2.381,2.207,8.684
783.408,10.298,3.638,-0.320,-0.517,6.209
783.420,-19.590,3.626,-3.235,-3.447,3.590
783.431,-11.194,4.124,-6.180,-6.407,0.872
783.443,-20.602,3.862,-9.203,-9.390,-1.942
783.455,-39.834,3.449,-12.357,-12.464,-4.834
783.466,-2.043,3.924,-15.411,-15.530,-7.804
783.478,15.950,3.832,-18.294,-18.401,-10.729
783.490,-32.802,3.593,-21.104,-21.164,-13.623
783.501,-13.291,3.171,-23.732,-23.760,-16.457
783.513,10.106,2.825,-26.101,-26.102,-19.169
783.525,-20.761,2.663,-28.285,-28.266,-21.732
783.536,7.925,3.034,-30.040,-30.045,-24.073
783.548,-35.965,2.541,-31.587,-31.518,-26.172
783.559,-20.795,2.403,-32.908,-32.823,-28.050
783.571,6.288,2.413,-33.952,-33.859,-29.692
783.583,-26.479,2.608,-34.768,-34.668,-31.106
783.594,4.914,2.846,-35.278,-35.195,-32.266
783.606,-11.810,2.955,-35.591,-35.485,-33.166
783.618,-24.828,3.395,-35.776,-35.648,-33.843
783.629,5.850,3.934,-35.710,-35.602,-34.308
783.641,4.137,4.470,-35.456,-35.374,-34.572
783.652,5.377,4.646,-35.102,-35.026,-34.650
783.664,27.107,5.195,-34.583,-34.534,-34.555
783.676,24.102,5.565,-33.939,-33.899,-34.302
783.687,0.478,5.520,-33.193,-33.154,-33.915
783.699,13.018,5.422,-32.482,-32.421,-33.418
783.710,40.053,4.990,-31.662,-31.596,-32.831
783.722,22.256,4.286,-30.867,-30.759,-32.178
783.733,12.182,4.323,-30.077,-29.954,-31.471
783.745,16.344,4.174,-29.158,-29.004,-30.699
783.757,6.536,3.763,-28.350,-28.139,-29.892
783.768,-2.646,3.507,-27.606,-27.379,-29.096
783.780,19.084,3.364,-26.873,-26.643,-28.325
783.792,35.460,3.690,-26.155,-25.956,-27.571
783.803,9.581,4.093,-25.592,-25.402,-26.873
783.815,-35.160,3.721,-25.194,-24.967,-26.222
783.827,-20.926,2.913,-24.903,-24.645,-25.667
783.838,-4.039,2.661,-24.766,-24.469,-25.232
783.850,26.191,2.591,-24.802,-24.480,-24.929
783.862,31.325,3.007,-24.954,-24.658,-24.760
783.873,-10.008,3.216,-25.353,-25.028,-24.736
783.885,-24.421,2.850,-25.861,-25.499,-24.856
783.897,4.275,2.287,-26.383,-25.966,-25.089
783.908,8.646,2.054,-27.065,-26.596,-25.439
783.920,13.898,1.935,-27.586,-27.099,-25.853
783.931,8.064,2.198,-28.074,-27.599,-26.299
783.943,-1.347,2.386,-28.426,-27.954,-26.734
783.955,-3.967,2.295,-28.595,-28.121,-27.108
783.966,22.958,2.990,-28.271,-27.824,-27.314
783.978,13.279,3.496,-27.297,-26.871,-27.225
783.990,15.120,4.323,-25.768,-25.414,-26.755
784.000,23.542,4.014,-23.833,-23.455,-25.890
784.011,-15.570,3.129,-21.367,-20.912,-24.565
784.022,-9.300,2.890,-18.329,-17.861,-22.734
784.033,21.208,2.287,-14.820,-14.321,-20.404
784.044,-4.479,1.313,-11.070,-10.530,-17.657
784.055,-28.801,0.392,-7.205,-6.584,-14.546
784.066,-14.911,-0.163,-3.198,-2.524,-11.134
784.077,-6.261,-0.341,0.975,1.671,-7.435
784.089,-32.266,-0.185,5.136,5.879,-3.549
784.100,5.341,0.079,9.177,9.911,0.348
784.111,26.633,0.488,13.019,13.718,4.174
784.122,9.239,0.544,16.777,17.473,8.056
784.133,-3.764,0.274,20.245,20.956,11.798
784.144,0.323,-0.057,23.567,24.290,15.429
784.155,-22.957,-0.189,26.683,27.419,18.929
784.166,-42.139,0.065,29.416,30.180,22.239
784.177,-6.745,0.387,31.811,32.587,25.314
784.188,-23.880,-0.234,33.710,34.528,28.028
784.199,-35.716,-1.322,35.156,35.997,30.349
784.210,-3.322,-1.268,36.244,37.065,32.383
784.221,6.418,-0.905,37.014,37.814,34.033
784.232,40.945,-0.082,37.346,38.064,35.308
784.243,26.878,-0.492,37.349,38.052,36.205
784.254,-16.590,-1.786,36.903,37.688,36.740
784.265,-24.822,-3.693,36.256,37.111,36.929
784.276,-11.264,-4.127,35.435,36.319,36.819
784.286,-23.308,-4.314,34.414,35.292,36.438
784.297,-23.180,-4.022,33.356,34.209,35.843
784.309,-7.330,-3.651,32.203,33.031,35.076
784.319,-23.425,-3.393,31.004,31.827,34.174
784.331,-27.346,-3.033,29.780,30.593,33.170
784.342,-21.816,-2.849,28.500,29.317,32.091
784.353,17.166,-2.370,27.348,28.110,30.974
784.364,25.304,-1.716,26.241,26.936,29.844
784.375,16.490,-0.762,25.146,25.789,28.709
784.386,-3.275,0.075,24.151,24.761,27.588
784.397,-12.779,0.758,23.314,23.902,26.558
784.408,-1.053,1.359,22.570,23.122,25.607
784.419,12.770,1.896,21.932,22.446,24.731
784.430,13.466,2.324,21.356,21.851,23.933
784.441,13.485,2.557,20.860,21.352,23.216
784.452,4.763,2.330,20.499,21.019,22.595
784.463,-12.800,1.570,20.230,20.805,22.088
784.474,-16.705,0.792,20.086,20.710,21.698
784.485,-17.050,0.130,20.105,20.767,21.414
784.496,-8.285,-0.209,20.276,20.958,21.258
784.506,-1.167,-0.110,20.519,21.202,21.224
784.518,4.009,0.756,20.831,21.486,21.300
784.529,-21.589,0.460,21.025,21.737,21.443
784.540,-2.524,0.862,21.171,21.870,21.618
784.552,21.041,1.239,20.993,21.655,21.712
784.563,15.774,1.953,20.120,20.748,21.566
784.575,28.555,1.763,18.717,19.375,21.093
784.586,-14.033,0.916,16.710,17.413,20.219
784.597,22.508,1.027,13.976,14.662,18.800
784.608,14.669,1.986,10.650,11.281,16.818
784.620,32.896,1.998,6.819,7.454,14.294
784.632,28.403,2.523,2.719,3.301,11.276
784.643,26.225,2.412,-1.680,-1.097,7.839
784.655,28.125,2.942,-6.335,-5.772,4.007
784.667,36.335,3.364,-11.038,-10.476,-0.072
784.679,18.837,4.193,-15.583,-15.077,-4.320
784.690,12.275,4.614,-20.031,-19.549,-8.634
784.702,21.218,4.976,-24.228,-23.753,-12.934
784.713,28.913,5.634,-28.147,-27.700,-17.139
784.725,9.587,5.869,-31.718,-31.280,-21.202
784.737,-0.521,5.588,-34.893,-34.431,-25.020
784.748,32.223,5.438,-37.491,-37.011,-28.519
784.760,-18.456,4.471,-39.633,-39.092,-31.651
784.771,24.611,5.406,-41.092,-40.594,-34.297
784.783,11.601,5.906,-41.930,-41.466,-36.466
784.795,34.969,6.401,-42.240,-41.792,-38.113
784.806,21.902,6.006,-42.156,-41.680,-39.241
784.818,-3.480,5.841,-41.636,-41.153,-39.891
784.829,12.241,5.317,-40.680,-40.153,-40.062
784.841,-17.414,5.027,-39.487,-38.928,-39.828
784.852,-18.273,4.765,-38.090,-37.517,-39.228
784.864,-3.437,4.623,-36.573,-35.993,-38.353
784.876,-16.091,4.491,-35.057,-34.462,-37.277
784.887,-7.823,4.211,-33.675,-33.054,-36.087
784.899,20.053,4.194,-32.294,-31.677,-34.830
784.910,5.553,3.718,-31.012,-30.375,-33.552
784.922,6.681,3.725,-29.933,-29.287,-32.301
784.933,17.935,4.120,-28.920,-28.285,-31.115
784.945,-32.083,4.317,-28.042,-27.354,-29.993
784.957,-6.146,4.131,-27.322,-26.613,-28.968
784.969,-28.519,3.510,-26.769,-26.028,-28.077
784.980,-29.321,2.847,-26.376,-25.607,-27.311
784.992,-30.762,1.617,-26.142,-25.323,-26.692
785.004,-15.806,0.382,-26.059,-25.171,-26.221
785.016,30.232,0.248,-26.051,-25.141,-25.885
785.027,6.479,-0.086,-26.138,-25.221,-25.683
785.039,-1.256,-0.095,-26.263,-25.350,-25.579
785.051,-33.198,0.049,-26.369,-25.433,-25.533
785.062,-19.461,0.079,-26.281,-25.365,-25.497
785.074,-0.366,-0.050,-25.945,-25.027,-25.402
785.085,-15.721,-0.010,-25.288,-24.359,-25.162
785.096,-18.792,0.537,-24.117,-23.230,-24.694
785.106,27.557,1.166,-22.474,-21.626,-23.924
785.118,12.077,-0.546,-20.238,-19.305,-22.600
785.128,-9.329,-0.418,-17.865,-16.945,-21.105
785.139,-4.206,-0.213,-14.703,-13.802,-19.012
785.150,30.522,-0.346,-11.137,-10.229,-16.484
785.162,-4.106,-1.146,-7.494,-6.539,-13.627
785.173,-18.254,-1.903,-3.637,-2.637,-10.435
785.184,3.993,-2.324,0.200,1.190,-7.077
785.196,7.423,-2.423,4.053,5.027,-3.569
785.207,-0.649,-2.337,7.657,8.629,-0.054
785.218,15.135,-2.130,11.129,12.074,3.412
785.229,3.548,-2.343,14.486,15.423,6.869
785.240,-33.422,-2.765,17.687,18.640,10.263
785.251,-30.438,-2.976,20.687,21.648,13.560
785.262,-38.380,-3.337,23.579,24.548,16.733
785.273,-40.790,-3.355,26.300,27.246,19.778
785.284,-22.505,-3.127,28.692,29.630,22.657
785.295,-3.900,-2.956,30.776,31.692,25.254
785.306,-22.400,-3.252,32.523,33.443,27.538
785.316,-45.672,-3.603,33.947,34.876,29.563
785.326,-14.277,-3.547,35.135,36.050,31.349
785.336,48.046,-2.136,36.170,36.966,32.884
785.347,18.857,-2.307,36.863,37.643,34.192
785.357,-35.386,-3.586,37.196,38.020,35.221
785.367,-42.379,-3.505,37.469,38.266,36.023
785.377,-9.667,-2.351,37.544,38.290,36.620
785.388,20.610,-1.815,37.397,38.106,36.989
785.398,4.818,-1.366,37.093,37.770,37.171
785.410,-35.857,-1.815,36.624,37.305,37.170
785.420,-26.825,-1.997,36.004,36.654,36.982
785.432,-17.015,-2.151,35.264,35.898,36.625
785.442,-21.289,-2.042,34.440,35.028,36.124
785.453,-9.354,-1.576,33.424,33.988,35.471
785.464,23.590,-1.307,32.320,32.853,34.671
785.474,-16.821,-2.722,31.184,31.803,33.800
785.485,-12.785,-3.326,30.000,30.657,32.819
785.496,-19.830,-3.965,28.808,29.504,31.765
785.507,-17.822,-4.563,27.652,28.386,30.676
785.518,-30.808,-4.863,26.607,27.328,29.582
785.529,-24.248,-4.926,25.601,26.294,28.506
785.540,-25.483,-5.112,24.718,25.415,27.495
785.550,-11.556,-4.388,24.036,24.682,26.553
785.561,-4.309,-3.432,23.497,24.084,25.666
785.572,5.460,-2.344,23.148,23.672,24.914
785.583,12.416,-1.251,23.045,23.507,24.331
785.594,13.109,-0.731,23.088,23.506,23.921
785.605,12.912,-0.604,23.379,23.787,23.706
785.616,6.352,-0.804,23.865,24.304,23.699
785.627,-0.809,-1.059,24.531,25.008,23.905
785.638,-11.258,-1.307,25.437,25.925,24.304
785.649,-17.639,-1.339,26.406,26.892,24.880
785.660,-16.868,-1.041,27.405,27.871,25.574
785.671,-0.096,-0.540,28.363,28.798,26.355
785.682,15.154,0.271,29.200,29.596,27.113
785.693,11.426,0.715,30.163,30.537,27.973
785.704,-6.722,0.812,30.934,31.301,28.815
785.715,-2.416,1.087,31.561,31.914,29.634
785.727,-11.388,0.438,31.822,32.205,30.326
785.739,-9.182,0.857,31.546,31.897,30.781
785.750,2.719,0.385,30.561,30.979,30.840
785.761,15.156,0.784,28.907,29.306,30.427
785.772,-8.188,0.175,26.706,27.149,29.513
785.783,-26.906,-0.007,23.862,24.318,28.022
785.795,-12.751,0.067,20.548,21.006,26.013
785.807,5.004,0.636,16.663,17.095,23.460
785.818,41.087,1.173,12.587,12.992,20.439
785.830,34.443,1.480,8.241,8.598,16.986
785.842,31.242,2.589,3.801,4.056,13.243
785.853,-10.462,2.615,-0.730,-0.468,9.277
785.865,-12.265,3.081,-5.349,-5.121,5.081
785.876,-0.831,3.245,-9.945,-9.731,0.780
785.888,22.818,3.582,-14.636,-14.427,-3.647
785.900,20.409,4.243,-19.354,-19.176,-8.200
785.911,6.935,4.909,-23.959,-23.813,-12.759
785.923,3.521,5.309,-28.398,-28.266,-17.275
785.934,5.015,5.503,-32.681,-32.556,-21.748
785.946,-8.643,5.618,-36.653,-36.510,-26.140
785.957,2.877,5.885,-40.129,-40.005,-30.255
785.969,32.104,5.894,-42.905,-42.761,-34.084
785.981,-8.112,5.605,-44.986,-44.818,-37.390
785.992,34.667,6.036,-46.261,-46.106,-40.133
786.004,-30.663,5.299,-46.983,-46.761,-42.286
786.016,19.505,6.102,-46.796,-46.620,-43.797
786.027,-11.079,5.618,-46.246,-46.033,-44.651
786.038,-0.968,5.201,-45.180,-44.943,-44.963
786.050,-18.275,4.152,-43.625,-43.328,-44.730
786.062,-25.196,4.070,-41.876,-41.536,-44.022
786.073,18.140,4.290,-39.894,-39.561,-42.927
786.085,7.892,4.637,-37.787,-37.467,-41.528
786.097,12.881,4.788,-35.743,-35.425,-39.898
786.108,15.882,5.079,-33.781,-33.489,-38.178
786.120,-11.133,4.611,-31.944,-31.630,-36.390
786.132,-3.311,4.691,-30.349,-30.046,-34.643
786.143,-17.204,4.313,-28.964,-28.628,-32.979
786.155,-49.070,3.308,-27.908,-27.509,-31.459
786.167,-0.937,2.227,-27.103,-26.636,-30.125
786.178,26.504,1.682,-26.465,-25.953,-28.999
786.190,53.615,2.305,-26.029,-25.568,-28.074
786.201,39.291,3.229,-25.816,-25.424,-27.359
786.213,-9.262,3.056,-25.912,-25.487,-26.862
786.224,-13.660,3.405,-26.064,-25.637,-26.553
786.236,-29.023,3.235,-26.270,-25.834,-26.407
786.248,-21.142,3.236,-26.430,-26.001,-26.352
786.259,-25.439,2.635,-26.560,-26.093,-26.358
786.271,-37.625,1.749,-26.692,-26.166,-26.392
786.282,-27.274,1.455,-26.601,-26.045,-26.408
786.293,-13.124,1.546,-26.248,-25.700,-26.326
786.303,6.949,1.828,-25.694,-25.167,-26.114
786.315,14.547,1.856,-24.766,-24.239,-25.712
786.326,0.790,1.222,-23.447,-22.874,-25.052
786.336,-8.557,0.898,-21.752,-21.171,-24.119
786.347,21.409,1.433,-19.651,-19.095,-22.861
786.358,18.173,1.326,-17.224,-16.668,-21.291
786.368,2.545,1.406,-14.411,-13.864,-19.371
786.379,5.700,1.829,-11.168,-10.652,-17.032
786.390,12.407,1.858,-7.729,-7.222,-14.373
786.401,-8.423,0.908,-4.238,-3.673,-11.476
786.412,-9.374,0.318,-0.506,0.096,-8.309
786.423,4.099,0.260,3.296,3.901,-4.924
786.434,12.037,0.655,7.093,7.679,-1.404
786.444,33.243,1.383,10.677,11.209,1.955
786.455,13.944,0.919,14.282,14.823,5.421
786.466,-7.490,0.009,18.159,18.750,9.213
786.477,-3.903,-0.220,22.060,22.669,13.076
786.489,48.803,-0.360,25.924,26.523,17.049
786.500,40.213,0.323,29.559,30.098,20.938
786.512,29.238,1.283,32.917,33.393,24.693
786.523,-37.515,0.709,35.750,36.276,28.217
786.535,-14.038,1.093,38.082,38.581,31.446
786.547,-24.816,1.115,39.772,40.267,34.230
786.559,33.181,1.499,40.924,41.373,36.537
786.570,22.180,1.729,41.500,41.934,38.362
786.582,10.946,0.939,41.384,41.857,39.649
786.594,33.184,1.450,40.847,41.269,40.405
786.605,-5.944,0.434,39.860,40.346,40.654
786.616,14.897,0.311,38.603,39.100,40.446
786.627,-3.474,-0.281,37.081,37.614,39.843
786.638,-13.402,-0.758,35.246,35.784,38.876
786.649,14.444,-0.688,33.201,33.751,37.601
786.660,20.149,-0.626,30.964,31.523,36.037
786.671,26.987,0.002,28.582,29.108,34.239
786.681,33.639,0.170,25.998,26.526,32.246
786.692,2.313,-0.531,23.255,23.851,30.085
786.702,-51.197,-2.009,20.431,21.108,27.747
786.713,-38.955,-2.750,17.209,17.869,24.967
786.725,-2.510,-3.259,13.638,14.302,21.923
786.737,8.346,-3.179,9.977,10.668,18.686
786.748,14.626,-2.447,6.047,6.727,15.261
786.760,31.264,-1.766,2.124,2.764,11.712
786.772,31.265,-0.395,-1.956,-1.404,7.974
786.783,7.136,0.868,-6.180,-5.711,4.070
786.795,3.572,1.937,-10.402,-9.999,0.079
786.806,-10.262,2.425,-14.667,-14.298,-4.021
786.818,-23.709,2.883,-18.792,-18.446,-8.167
786.830,-17.157,3.496,-22.499,-22.168,-12.217
786.841,-0.448,3.891,-25.711,-25.394,-16.053
786.853,-10.081,3.420,-28.356,-27.996,-19.579
786.865,15.176,3.532,-30.303,-29.947,-22.659
786.876,22.018,3.352,-31.550,-31.132,-25.237
786.888,-34.805,3.182,-32.079,-31.586,-27.229
786.899,2.565,3.058,-31.805,-31.306,-28.516
786.910,17.478,3.041,-30.927,-30.386,-29.196
786.922,2.634,2.706,-29.557,-28.998,-29.293
786.934,9.545,2.293,-27.725,-27.186,-28.827
786.945,19.087,2.046,-25.666,-25.134,-27.885
786.957,4.977,1.149,-23.552,-22.986,-26.580
786.969,-22.888,0.803,-21.357,-20.774,-24.999
786.980,35.779,1.733,-19.149,-18.624,-23.219
786.992,4.639,0.767,-17.075,-16.514,-21.325
787.004,-42.208,0.249,-15.136,-14.571,-19.410
787.015,1.574,1.184,-13.286,-12.821,-17.514
787.027,18.867,0.783,-11.657,-11.188,-15.685
787.039,13.450,0.428,-10.159,-9.686,-13.967
787.050,-13.441,-1.155,-8.938,-8.376,-12.471
787.060,-18.986,-1.603,-7.858,-7.257,-11.114
787.070,3.438,-1.326,-6.812,-6.241,-9.857
787.080,5.914,-1.169,-5.968,-5.412,-8.712
787.091,12.865,-1.012,-5.373,-4.813,-7.721
