R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,250,1,250,1,50,500,0,0
sysTime,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R
507.255,11.203,3.314,-8.512,-8.528,-8.596
507.266,-28.598,2.655,-9.148,-9.129,-8.439
507.278,9.922,3.130,-10.552,-10.535,-8.694
507.290,-36.339,2.413,-12.537,-12.480,-9.424
507.301,11.960,3.112,-15.188,-15.163,-10.696
507.313,15.151,2.469,-18.403,-18.323,-12.531
507.325,6.653,1.262,-22.003,-21.798,-14.866
507.336,4.753,0.859,-25.430,-25.177,-17.541
507.348,-3.306,0.820,-28.494,-28.240,-20.390
507.359,-19.737,0.425,-31.003,-30.733,-23.207
507.371,-6.215,0.208,-32.793,-32.512,-25.795
507.383,24.911,0.225,-33.418,-33.140,-27.886
507.394,-15.434,0.421,-33.023,-32.753,-29.328
507.406,17.473,0.655,-31.517,-31.262,-29.937
507.418,-24.200,0.472,-29.098,-28.845,-29.685
507.428,10.761,0.570,-26.112,-25.854,-28.645
507.439,-12.318,-0.156,-22.915,-22.587,-26.981
507.449,-0.350,-0.260,-19.369,-19.041,-24.762
507.459,15.086,-0.059,-15.692,-15.375,-22.109
507.469,45.080,1.074,-11.950,-11.698,-19.098
507.479,-41.782,-1.988,-8.410,-8.047,-15.879
507.490,-32.197,-2.049,-5.001,-4.629,-12.582
507.500,47.320,0.305,-1.803,-1.540,-9.313
507.510,4.439,-0.208,1.036,1.343,-6.108
507.521,18.292,-0.230,3.542,3.844,-3.152
507.531,-8.331,-0.733,5.533,5.861,-0.444
507.541,3.808,-0.027,7.137,7.433,1.949
507.551,8.666,0.084,8.247,8.545,4.001
507.561,20.648,1.617,9.034,9.259,5.672
507.573,-11.405,1.965,9.351,9.572,7.130
507.583,3.173,1.805,9.323,9.549,7.977
507.594,38.681,2.143,8.951,9.161,8.456
507.604,3.813,1.419,8.283,8.545,8.610
507.614,27.461,1.343,7.503,7.754,8.477
507.624,-17.311,-0.016,6.585,6.886,8.110
507.634,-22.540,-0.475,5.669,5.975,7.564
507.644,17.735,0.558,4.806,5.050,6.887
507.655,13.746,0.542,3.820,4.051,6.130
507.665,2.095,0.353,2.794,3.032,5.288
507.675,8.946,0.374,1.763,2.008,4.378
507.685,-7.661,0.039,0.784,1.052,3.446
507.696,-12.220,-1.004,-0.211,0.095,2.507
507.706,-12.377,-0.658,-1.093,-0.791,1.570
507.716,-4.585,-0.232,-1.790,-1.502,0.697
507.726,26.781,1.044,-2.401,-2.175,-0.121
507.736,30.025,1.659,-3.046,-2.834,-0.879
507.747,32.032,2.266,-3.596,-3.389,-1.590
507.757,-28.831,-0.596,-4.119,-3.807,-2.219
507.767,-29.173,-1.610,-4.427,-4.077,-2.785
507.778,9.994,-0.655,-4.514,-4.214,-3.217
507.788,16.154,0.058,-4.489,-4.214,-3.512
507.798,-29.736,-0.783,-4.363,-4.053,-3.683
507.808,-37.986,-2.350,-4.032,-3.673,-3.705
507.819,-5.910,-1.773,-3.443,-3.119,-3.573
507.829,-6.145,-1.277,-2.723,-2.422,-3.267
507.839,9.991,0.027,-1.982,-1.723,-2.838
507.849,-0.693,-0.302,-1.195,-0.926,-2.309
507.859,-30.601,-0.919,-0.300,-0.015,-1.664
507.870,-22.453,-0.604,0.639,0.913,-0.942
507.880,44.912,2.100,1.472,1.670,-0.189
507.890,32.559,2.173,2.277,2.493,0.589
507.900,-26.500,1.116,2.899,3.190,1.343
507.910,-14.395,0.237,3.420,3.745,2.046
507.920,-8.215,0.465,3.889,4.198,2.694
507.930,15.212,1.673,4.227,4.486,3.241
507.940,37.609,3.354,4.429,4.611,3.686
507.951,27.117,2.750,4.143,4.341,3.950
507.961,-20.874,1.622,3.783,4.028,4.036
507.971,-42.200,0.277,3.161,3.481,3.934
507.983,-55.956,-0.590,2.386,2.748,3.619
507.995,-38.377,-0.748,1.389,1.747,3.094
508.006,-13.252,-1.851,0.066,0.478,2.298
508.018,2.930,-2.796,-1.250,-0.778,1.304
508.030,41.130,-1.898,-2.528,-2.090,0.183
508.042,34.273,-0.756,-3.663,-3.288,-1.000
508.054,4.604,0.048,-4.637,-4.318,-2.143
508.066,7.839,0.691,-5.379,-5.089,-3.182
508.076,22.178,1.052,-5.756,-5.472,-3.902
508.088,18.056,0.748,-5.884,-5.578,-4.553
508.100,13.700,1.151,-5.669,-5.380,-4.936
508.110,-2.392,0.957,-5.202,-4.897,-5.006
508.123,-15.046,0.603,-4.540,-4.219,-4.836
508.133,-4.768,0.793,-3.758,-3.454,-4.507
508.143,29.925,1.365,-2.893,-2.615,-4.024
508.155,3.009,1.340,-1.841,-1.558,-3.274
508.165,6.223,1.582,-0.903,-0.633,-2.552
508.177,1.644,1.296,0.227,0.508,-1.598
508.188,-13.726,1.377,1.368,1.637,-0.584
508.200,-22.215,0.918,2.391,2.660,0.451
508.212,-2.265,-0.117,3.172,3.503,1.430
508.223,10.907,-0.719,3.918,4.302,2.334
508.235,5.188,-0.204,4.521,4.878,3.120
508.247,7.394,0.910,5.011,5.305,3.814
508.258,-43.706,1.054,5.174,5.477,4.341
508.270,-34.252,0.807,5.017,5.348,4.678
508.282,-35.178,0.062,4.545,4.921,4.755
508.293,-19.157,-1.021,3.741,4.166,4.559
508.305,10.351,-1.059,2.909,3.334,4.137
508.317,5.614,-0.981,1.862,2.291,3.509
508.328,4.662,-0.781,0.771,1.195,2.764
508.339,9.811,-0.631,-0.451,-0.020,1.882
508.350,14.696,-0.460,-1.673,-1.235,0.894
508.361,11.321,-0.367,-2.962,-2.519,-0.176
508.372,-2.950,-0.358,-4.342,-3.899,-1.336
508.383,-21.583,-0.574,-5.834,-5.386,-2.591
508.394,-25.607,-0.745,-7.423,-6.976,-3.937
508.405,-14.792,-0.518,-9.007,-8.573,-5.352
508.416,0.647,0.088,-10.667,-10.265,-6.835
508.427,-9.133,1.036,-12.468,-12.094,-8.414
508.438,39.836,2.386,-14.427,-14.092,-10.095
508.449,40.625,4.000,-16.529,-16.262,-11.914
508.460,53.014,5.018,-18.640,-18.410,-13.809
508.471,35.679,6.549,-20.718,-20.551,-15.789
508.482,1.806,6.157,-22.750,-22.562,-17.783
508.493,3.579,5.791,-24.617,-24.410,-19.746
508.504,27.934,6.108,-26.130,-25.938,-21.618
508.515,11.370,5.770,-27.422,-27.218,-23.323
508.526,6.018,5.562,-28.422,-28.205,-24.837
508.537,10.159,5.414,-28.878,-28.646,-26.059
508.548,13.765,5.192,-28.946,-28.695,-26.947
508.559,20.831,5.203,-28.535,-28.278,-27.474
508.570,9.538,4.923,-27.761,-27.489,-27.633
508.581,2.278,4.829,-26.714,-26.437,-27.430
508.592,-3.695,4.360,-25.290,-24.987,-26.877
508.603,20.019,4.509,-23.816,-23.518,-26.025
508.614,0.078,4.232,-22.285,-21.970,-24.958
508.625,-37.034,3.390,-20.710,-20.354,-23.726
508.636,-28.876,3.190,-19.223,-18.852,-22.386
508.647,9.002,3.310,-17.843,-17.473,-21.029
508.658,-0.069,2.773,-16.574,-16.176,-19.688
508.669,-31.499,1.995,-15.538,-15.083,-18.415
508.680,10.180,1.471,-14.514,-14.043,-17.197
508.691,0.339,0.607,-13.769,-13.267,-16.098
508.702,-21.071,-0.172,-13.272,-12.730,-15.149
508.713,5.420,-0.668,-12.990,-12.424,-14.376
508.724,-8.581,-0.920,-12.982,-12.410,-13.825
508.735,15.598,-0.116,-13.093,-12.557,-13.468
508.746,32.664,0.178,-13.423,-12.902,-13.301
508.757,5.622,0.466,-13.932,-13.419,-13.331
508.768,4.057,0.265,-14.588,-14.067,-13.545
508.779,27.507,0.481,-15.279,-14.765,-13.899
508.790,23.181,0.573,-16.064,-15.560,-14.391
508.801,24.521,0.681,-16.832,-16.349,-14.969
508.812,43.368,0.700,-17.444,-16.992,-15.576
508.824,26.320,0.468,-18.068,-17.622,-16.206
508.835,1.355,0.413,-18.649,-18.198,-16.814
508.846,3.543,0.816,-19.089,-18.641,-17.371
508.857,35.997,1.862,-19.490,-19.089,-17.886
508.868,36.678,2.730,-19.841,-19.487,-18.354
508.879,19.521,2.042,-20.214,-19.834,-18.805
508.890,-6.895,0.992,-20.591,-20.163,-19.216
508.901,-16.347,-0.139,-20.908,-20.425,-19.589
508.912,-13.728,-1.142,-21.114,-20.584,-19.916
508.923,-13.771,-2.054,-21.190,-20.623,-20.169
508.934,-12.121,-2.639,-21.117,-20.526,-20.318
508.945,-15.730,-2.943,-20.891,-20.291,-20.359
508.956,-27.726,-3.424,-20.483,-19.869,-20.286
508.967,-23.084,-3.526,-19.906,-19.303,-20.077
508.978,-8.588,-3.221,-18.961,-18.386,-19.677
508.989,-0.272,-2.672,-17.805,-17.261,-19.065
509.000,8.898,-1.892,-16.503,-15.988,-18.256
509.011,13.076,-1.740,-14.979,-14.473,-17.240
509.022,-20.697,-2.414,-13.400,-12.869,-16.046
509.033,-27.282,-2.684,-11.688,-11.157,-14.699
509.044,-3.978,-2.454,-9.935,-9.414,-13.226
509.055,-27.020,-3.095,-8.101,-7.564,-11.673
509.066,-16.294,-3.183,-6.147,-5.630,-9.995
509.076,3.699,-3.442,-4.301,-3.770,-8.323
509.086,-21.917,-4.236,-2.538,-1.964,-6.648
509.097,-3.372,-4.304,-0.659,-0.085,-4.865
509.108,-17.842,-5.121,1.308,1.914,-2.948
509.119,-5.002,-5.423,3.297,3.909,-1.019
509.130,-0.905,-5.570,5.253,5.859,0.920
509.141,-17.414,-6.157,7.121,7.745,2.847
509.152,-15.783,-5.871,8.840,9.456,4.732
509.163,-24.641,-6.486,10.418,11.057,6.532
509.174,-9.307,-6.763,11.925,12.563,8.261
509.185,-9.593,-6.404,13.191,13.801,9.857
509.196,13.175,-5.991,14.266,14.852,11.312
509.207,-0.676,-6.396,15.128,15.739,12.617
509.218,-12.365,-6.049,15.807,16.396,13.723
509.229,24.504,-5.044,16.402,16.932,14.663
509.240,-6.947,-4.812,16.854,17.372,15.456
509.251,-18.124,-4.882,17.133,17.645,16.112
509.262,-24.412,-5.197,17.279,17.779,16.605
509.273,-31.987,-4.817,17.317,17.795,16.965
509.284,-7.535,-4.450,17.186,17.647,17.185
509.295,-15.854,-5.081,16.910,17.391,17.253
509.306,-19.322,-5.452,16.670,17.143,17.213
509.317,-14.780,-5.287,16.346,16.793,17.092
509.328,16.222,-4.611,16.031,16.435,16.904
509.340,2.054,-4.694,15.671,16.070,16.663
509.351,-16.336,-5.029,15.323,15.728,16.384
509.363,-10.515,-4.976,15.020,15.424,16.084
509.374,14.835,-4.754,14.655,15.030,15.775
509.385,11.069,-4.550,14.323,14.688,15.443
509.397,-6.204,-4.470,14.030,14.381,15.123
509.408,-15.988,-5.074,13.768,14.142,14.827
509.419,-12.442,-5.269,13.577,13.952,14.549
509.431,2.994,-4.669,13.497,13.831,14.325
509.442,17.148,-3.957,13.450,13.741,14.145
509.454,-0.774,-3.672,13.481,13.750,14.019
509.465,-15.457,-3.974,13.436,13.711,13.917
509.476,-9.326,-3.999,13.518,13.793,13.865
509.488,-17.253,-4.524,13.667,13.958,13.868
509.499,-21.372,-4.975,13.888,14.179,13.913
509.510,-17.042,-4.874,14.146,14.405,14.006
509.521,-13.577,-4.485,14.540,14.762,14.184
509.533,2.527,-3.910,15.085,15.266,14.461
509.545,-14.194,-3.628,15.710,15.864,14.829
509.556,-12.867,-3.553,16.428,16.561,15.297
509.567,-8.114,-3.613,17.139,17.274,15.828
509.579,-26.812,-3.718,17.894,18.018,16.420
509.590,-31.653,-4.077,18.578,18.704,17.047
509.602,1.274,-4.416,19.263,19.410,17.709
509.613,-4.180,-4.577,19.832,19.994,18.347
509.625,-1.075,-4.090,20.257,20.384,18.936
509.636,-18.427,-3.645,20.608,20.702,19.447
509.648,-14.444,-2.893,20.800,20.860,19.847
509.659,-14.307,-2.351,20.787,20.832,20.146
509.670,-0.900,-2.117,20.654,20.685,20.344
509.682,11.428,-2.618,20.287,20.333,20.380
509.694,18.475,-3.131,19.763,19.844,20.254
509.705,29.159,-3.219,19.100,19.197,19.971
509.717,18.095,-2.922,18.590,18.663,19.613
509.729,-13.718,-3.183,17.963,18.040,19.172
509.741,-26.194,-2.935,17.430,17.491,18.682
509.752,-4.196,-3.336,16.915,16.995,18.178
509.764,14.689,-3.167,16.649,16.701,17.723
509.776,-3.623,-3.137,16.405,16.465,17.326
509.787,-21.044,-2.701,16.375,16.416,17.024
509.799,-12.928,-2.067,16.517,16.523,16.843
509.810,1.004,-1.382,16.799,16.764,16.787
509.821,10.038,-0.466,17.226,17.143,16.863
509.833,-5.767,0.246,17.819,17.709,17.085
509.844,-5.190,0.572,18.523,18.403,17.443
509.856,11.225,0.865,19.287,19.154,17.906
509.868,24.873,1.102,20.111,19.996,18.498
509.879,26.408,1.722,21.001,20.847,19.187
509.891,13.396,1.653,21.784,21.633,19.895
509.903,-12.376,1.373,22.430,22.307,20.611
509.914,-37.821,1.030,22.960,22.889,21.302
509.926,-29.783,1.255,23.403,23.329,21.908
509.937,-41.279,1.670,23.652,23.585,22.421
509.948,-42.032,2.212,23.730,23.677,22.825
509.959,-19.839,2.850,23.639,23.586,23.100
509.970,-4.369,3.444,23.325,23.264,23.219
509.981,-3.973,4.402,22.738,22.674,23.150
509.992,26.458,5.314,22.024,21.935,22.895
510.003,38.799,6.105,21.163,21.040,22.462
510.015,2.825,5.437,20.022,19.963,21.821
510.026,9.916,5.978,18.792,18.749,21.049
510.038,-2.221,5.684,17.488,17.492,20.105
510.049,-0.381,6.118,16.211,16.229,19.096
510.060,7.216,6.548,15.073,15.091,18.048
510.071,28.757,6.816,13.980,13.986,16.979
510.082,33.317,6.880,12.908,12.931,15.903
510.093,32.041,6.744,11.967,12.018,14.861
510.104,19.753,6.262,11.157,11.240,13.879
510.116,-10.103,5.487,10.411,10.541,12.950
510.128,-11.733,5.011,9.860,10.015,12.125
510.139,6.612,4.665,9.323,9.525,11.395
510.151,25.898,4.208,8.595,8.847,10.696
510.162,14.073,3.458,7.785,8.095,10.011
510.173,-0.830,2.647,6.847,7.210,9.286
510.184,-10.137,2.113,5.612,5.996,8.414
510.196,-20.291,1.997,4.043,4.425,7.340
510.208,-13.332,1.909,2.222,2.605,6.058
510.219,0.763,2.203,0.276,0.649,4.621
510.230,19.886,2.809,-1.924,-1.580,2.949
510.242,19.912,3.503,-4.264,-3.958,1.033
510.253,6.867,3.691,-6.702,-6.410,-1.040
510.265,-9.729,3.812,-9.193,-8.909,-3.259
510.277,-13.364,4.108,-11.677,-11.410,-5.552
510.288,-9.701,4.338,-14.020,-13.760,-7.881
510.300,-3.233,4.264,-16.216,-15.941,-10.205
510.312,11.013,4.490,-18.179,-17.912,-12.420
510.324,13.904,4.885,-19.701,-19.450,-14.467
510.335,30.318,5.500,-20.775,-20.547,-16.254
510.347,24.566,5.895,-21.427,-21.217,-17.732
510.359,16.823,5.729,-21.761,-21.547,-18.884
510.370,5.109,5.034,-21.737,-21.475,-19.690
510.382,0.730,4.367,-21.394,-21.091,-20.157
510.394,-4.198,4.066,-20.861,-20.540,-20.324
510.405,-1.441,3.931,-20.134,-19.805,-20.222
510.416,14.665,4.396,-19.349,-19.042,-19.906
510.428,-2.335,4.796,-18.534,-18.232,-19.421
510.440,-13.786,5.398,-17.720,-17.432,-18.826
510.451,-36.790,5.273,-16.989,-16.667,-18.158
510.463,-46.735,4.451,-16.360,-15.990,-17.490
510.474,-50.916,3.131,-15.865,-15.460,-16.866
510.486,-24.063,1.532,-15.521,-15.059,-16.314
510.497,-11.830,0.355,-15.348,-14.825,-15.849
510.509,25.172,-0.360,-15.351,-14.784,-15.519
510.520,15.643,-0.522,-15.440,-14.857,-15.318
510.532,21.095,-0.180,-15.773,-15.204,-15.258
510.543,23.827,0.170,-16.192,-15.641,-15.340
510.555,13.580,0.469,-16.669,-16.130,-15.545
510.566,15.380,0.899,-17.235,-16.715,-15.866
510.578,28.315,1.531,-17.799,-17.321,-16.265
510.589,28.161,1.631,-18.384,-17.916,-16.730
510.601,-20.134,1.641,-19.054,-18.551,-17.235
510.613,-50.387,1.810,-19.567,-19.045,-17.750
510.624,-34.720,2.109,-20.018,-19.516,-18.252
510.636,-19.266,1.215,-20.371,-19.828,-18.717
510.648,-21.093,0.888,-20.647,-20.079,-19.118
510.659,-25.021,0.295,-20.864,-20.254,-19.458
510.671,-1.798,-0.049,-20.967,-20.346,-19.738
510.682,7.759,-0.063,-20.952,-20.334,-19.943
510.694,-22.674,-0.145,-20.788,-20.169,-20.039
510.706,-35.322,-0.861,-20.521,-19.884,-20.018
510.718,-28.060,-1.709,-20.221,-19.542,-19.911
510.729,11.156,-2.125,-19.820,-19.141,-19.738
510.741,11.623,-2.137,-19.376,-18.709,-19.488
510.753,-0.137,-1.910,-18.925,-18.275,-19.177
510.764,8.431,-1.619,-18.410,-17.779,-18.802
510.776,10.816,-1.313,-18.013,-17.389,-18.413
510.788,-6.051,-1.089,-17.671,-17.069,-18.034
510.799,-14.247,-1.105,-17.332,-16.748,-17.676
510.811,-1.791,-1.289,-17.149,-16.561,-17.359
510.823,9.001,-1.347,-17.116,-16.530,-17.129
510.835,19.884,-1.005,-17.234,-16.672,-17.002
510.846,27.080,-0.312,-17.402,-16.888,-16.964
510.858,7.488,0.283,-17.660,-17.170,-17.008
510.870,-24.521,0.394,-18.075,-17.570,-17.149
510.881,-17.758,0.121,-18.622,-18.096,-17.400
510.893,4.616,-0.209,-19.221,-18.684,-17.750
510.905,11.729,-0.167,-19.869,-19.327,-18.198
510.916,14.984,0.240,-20.566,-20.030,-18.715
510.928,18.067,0.741,-21.207,-20.686,-19.275
510.940,2.042,1.135,-21.810,-21.300,-19.851
510.952,-5.865,1.202,-22.335,-21.825,-20.439
510.963,15.216,1.432,-22.750,-22.251,-20.981
510.975,31.524,1.977,-22.929,-22.457,-21.429
510.986,4.158,1.694,-22.849,-22.364,-21.731
510.998,-10.083,1.777,-22.428,-21.950,-21.832
511.010,9.206,1.848,-21.706,-21.236,-21.715
511.021,0.003,1.185,-20.649,-20.158,-21.348
511.032,0.815,0.523,-19.200,-18.679,-20.676
511.044,-18.166,-0.562,-17.325,-16.750,-19.654
511.055,-14.105,-1.203,-15.086,-14.484,-18.277
511.066,-1.272,-1.059,-12.744,-12.147,-16.706
511.076,14.767,-0.303,-10.180,-9.627,-14.872
511.087,-2.883,-0.677,-7.212,-6.643,-12.552
511.099,-0.132,-0.862,-4.133,-3.563,-9.989
511.110,2.022,-1.523,-1.116,-0.528,-7.275
511.122,31.157,-1.880,1.798,2.376,-4.492
511.133,32.827,-1.988,4.508,5.100,-1.698
511.145,-3.604,-3.448,6.828,7.495,0.991
511.156,15.753,-4.656,8.738,9.465,3.464
511.168,37.687,-4.424,10.424,11.115,5.762
511.180,-3.349,-5.116,11.601,12.363,7.751
511.191,6.752,-5.172,12.475,13.239,9.431
511.203,1.119,-5.115,12.929,13.668,10.764
511.214,-15.539,-4.619,13.121,13.820,11.759
511.226,-36.934,-4.823,12.987,13.703,12.454
511.238,25.976,-3.366,12.733,13.386,12.846
511.249,12.651,-2.243,12.246,12.859,12.974
511.261,6.060,-2.046,11.664,12.269,12.890
511.273,-0.757,-2.354,11.038,11.664,12.636
511.284,-12.820,-2.814,10.422,11.063,12.277
511.296,-18.059,-3.595,9.791,10.466,11.831
511.307,-10.649,-4.339,9.211,9.916,11.337
511.319,-5.649,-4.345,8.673,9.361,10.819
511.331,-22.014,-4.902,8.131,8.848,10.288
511.342,-17.591,-5.285,7.615,8.355,9.762
511.354,-14.608,-5.545,7.200,7.962,9.266
511.366,-12.127,-5.686,6.806,7.581,8.805
511.377,-6.996,-5.538,6.493,7.254,8.388
511.389,-6.846,-5.715,6.197,6.956,8.000
511.400,-5.587,-6.070,5.870,6.632,7.630
511.412,-5.006,-5.868,5.592,6.334,7.275
511.424,-8.078,-5.882,5.266,6.003,6.926
511.435,-7.048,-5.960,4.856,5.591,6.564
511.447,-18.865,-6.732,4.332,5.096,6.164
511.459,-9.796,-6.949,3.735,4.508,5.711
511.470,13.044,-6.608,3.083,3.823,5.188
511.482,17.890,-6.173,2.336,3.047,4.607
511.493,10.769,-5.716,1.591,2.271,3.952
511.505,-7.741,-5.613,0.852,1.521,3.264
511.517,-32.222,-6.032,0.172,0.843,2.578
511.528,-52.761,-6.920,-0.506,0.178,1.890
511.540,-51.489,-7.471,-1.089,-0.415,1.219
511.552,-45.929,-7.526,-1.496,-0.852,0.595
511.563,-24.230,-7.373,-1.761,-1.154,0.058
511.575,-9.310,-6.861,-1.819,-1.240,-0.361
511.586,-2.142,-6.443,-1.683,-1.139,-0.643
511.598,19.550,-5.078,-1.326,-0.865,-0.759
511.610,26.855,-4.109,-0.826,-0.446,-0.704
511.621,-5.015,-3.753,-0.117,0.230,-0.480
511.633,-41.798,-3.999,0.728,1.083,-0.068
511.645,-47.772,-4.364,1.794,2.133,0.530
511.657,-38.832,-3.714,2.911,3.203,1.288
511.668,-26.456,-3.234,4.157,4.400,2.175
511.680,-20.612,-2.720,5.346,5.550,3.152
511.692,-16.325,-2.185,6.426,6.598,4.161
511.703,-20.955,-1.755,7.223,7.388,5.131
511.715,5.611,-0.429,7.838,7.954,5.998
511.727,13.105,0.015,8.236,8.332,6.745
511.738,4.517,0.049,8.194,8.283,7.287
511.750,-35.413,-1.250,7.806,7.938,7.584
511.761,-40.453,-2.629,7.103,7.284,7.599
511.773,-15.650,-2.876,6.171,6.360,7.349
511.785,38.685,-1.980,5.055,5.176,6.820
511.796,36.821,-1.246,3.745,3.826,6.046
511.808,29.895,-0.870,2.293,2.377,5.076
511.820,6.243,-0.997,0.954,1.047,3.985
511.831,-3.028,-0.975,-0.321,-0.231,2.877
511.842,21.178,0.141,-1.477,-1.430,1.739
511.853,32.057,1.140,-2.446,-2.446,0.631
511.864,-18.168,0.396,-3.214,-3.182,-0.385
511.875,-21.213,0.552,-3.788,-3.775,-1.299
511.886,-0.512,1.527,-4.054,-4.081,-2.042
511.897,-14.032,1.569,-4.137,-4.148,-2.596
511.908,11.530,1.822,-4.029,-4.039,-2.957
511.919,24.297,1.573,-3.739,-3.690,-3.121
511.930,0.595,0.336,-3.211,-3.086,-3.074
511.941,11.428,0.056,-2.430,-2.293,-2.818
511.953,9.753,0.455,-1.437,-1.325,-2.363
511.963,14.085,1.177,-0.416,-0.338,-1.747
511.974,7.635,1.385,0.716,0.799,-0.975
511.985,22.819,2.030,1.757,1.841,-0.100
511.996,25.917,2.503,2.791,2.854,0.823
512.007,9.233,2.149,3.685,3.784,1.769
512.018,-5.063,1.248,4.434,4.576,2.664
512.029,4.730,1.080,5.040,5.186,3.493
512.040,19.797,1.023,5.432,5.576,4.207
512.051,6.288,0.293,5.562,5.745,4.768
512.062,-5.500,-0.693,5.412,5.644,5.130
512.073,-19.016,-1.585,5.011,5.290,5.270
512.083,-17.913,-2.052,4.390,4.693,5.197
512.093,19.604,-0.686,3.594,3.840,4.916
512.104,33.006,-0.187,2.720,2.931,4.448
512.114,-7.891,-0.997,1.713,1.960,3.812
512.124,3.387,-0.469,0.690,0.915,3.057
512.134,28.146,0.030,-0.298,-0.098,2.213
512.145,-22.547,-1.280,-1.256,-1.009,1.329
512.155,-6.919,-0.456,-1.963,-1.795,0.455
512.165,31.204,0.293,-2.598,-2.508,-0.358
512.175,43.710,2.388,-3.117,-3.118,-1.121
512.186,-11.236,-0.051,-3.642,-3.550,-1.797
512.196,-29.085,-0.977,-3.828,-3.732,-2.337
512.207,-42.148,-1.580,-3.951,-3.803,-2.775
512.217,-10.814,-1.160,-3.813,-3.688,-3.052
512.227,-6.479,-0.849,-3.575,-3.461,-3.165
512.237,1.942,-0.197,-3.155,-3.083,-3.154
512.247,-7.401,0.020,-2.623,-2.570,-2.989
512.258,53.857,1.723,-1.917,-1.960,-2.677
512.268,19.793,1.237,-1.260,-1.309,-2.260
512.278,-0.513,0.000,-0.489,-0.485,-1.736
512.289,-50.776,-2.244,0.233,0.307,-1.135
512.299,-11.578,-1.452,1.235,1.250,-0.450
512.309,37.965,0.017,2.137,2.084,0.308
512.320,21.513,0.529,2.886,2.808,1.068
512.330,-16.650,-0.780,3.540,3.525,1.804
512.341,-11.683,-1.305,4.287,4.286,2.619
512.353,-4.772,-1.264,4.785,4.781,3.344
512.364,7.520,-0.795,4.928,4.908,3.866
512.374,6.113,-0.931,5.091,5.095,4.243
512.385,-3.975,-1.265,4.993,5.004,4.482
512.397,1.590,-0.989,4.609,4.597,4.539
512.407,4.139,-0.827,4.111,4.093,4.413
512.417,-12.466,-1.103,3.489,3.480,4.146
512.428,-6.093,-0.619,2.792,2.741,3.745
512.438,-0.085,-0.310,2.032,1.959,3.238
512.448,4.554,0.290,1.186,1.086,2.621
512.458,8.150,0.292,0.285,0.189,1.916
512.469,-23.775,-0.386,-0.560,-0.617,1.175
512.479,-38.515,-1.260,-1.427,-1.438,0.399
512.489,25.231,0.793,-2.089,-2.177,-0.359
512.500,1.993,0.656,-2.683,-2.776,-1.077
512.510,1.743,0.646,-3.302,-3.395,-1.781
512.521,0.369,0.704,-3.707,-3.799,-2.429
512.532,-23.890,-0.111,-3.953,-4.007,-2.961
512.543,-25.880,-0.732,-4.016,-4.050,-3.360
512.554,-8.697,-0.922,-3.885,-3.912,-3.619
512.565,-9.438,-1.638,-3.567,-3.557,-3.708
512.576,-15.599,-2.607,-3.046,-3.002,-3.624
512.587,4.900,-2.418,-2.323,-2.288,-3.362
512.599,-12.631,-2.872,-1.490,-1.445,-2.928
512.610,-28.537,-3.327,-0.546,-0.490,-2.347
512.621,-9.241,-3.237,0.477,0.522,-1.657
512.632,-2.383,-3.693,1.481,1.545,-0.869
512.643,-17.512,-4.258,2.421,2.502,-0.017
512.654,-5.515,-3.479,3.406,3.425,0.858
512.665,9.117,-2.427,4.282,4.242,1.744
512.676,31.591,-1.608,4.968,4.891,2.592
512.687,14.848,-1.223,5.353,5.247,3.310
512.698,-1.643,-0.890,5.489,5.370,3.867
512.709,15.786,-0.774,5.437,5.299,4.255
512.720,-7.607,-0.818,5.012,4.881,4.422
512.731,-2.386,-0.122,4.271,4.126,4.337
512.742,23.615,0.845,3.380,3.196,4.020
512.753,41.164,2.320,2.320,2.078,3.478
512.764,29.543,3.160,1.101,0.829,2.728
512.775,19.987,2.405,-0.108,-0.337,1.844
512.786,7.910,1.184,-1.387,-1.564,0.854
512.797,-5.719,0.351,-2.636,-2.775,-0.212
512.808,2.122,0.457,-3.662,-3.809,-1.287
512.819,-2.816,0.456,-4.462,-4.599,-2.289
512.830,2.450,0.287,-5.085,-5.197,-3.219
512.842,9.217,0.221,-5.375,-5.481,-3.970
512.853,12.484,0.754,-5.374,-5.507,-4.535
512.864,2.058,0.958,-5.071,-5.218,-4.856
512.876,-13.291,0.474,-4.469,-4.587,-4.907
512.887,-13.565,0.260,-3.614,-3.718,-4.697
512.899,5.646,0.508,-2.482,-2.598,-4.232
512.910,31.464,1.112,-1.257,-1.406,-3.536
512.922,24.985,1.625,0.052,-0.128,-2.662
512.934,4.938,1.849,1.394,1.204,-1.630
512.945,-5.246,1.592,2.691,2.513,-0.507
512.957,-1.982,1.437,3.838,3.668,0.633
512.968,7.558,1.106,4.718,4.568,1.693
512.979,34.115,1.356,5.378,5.221,2.670
512.991,35.359,1.702,5.689,5.515,3.449
513.002,26.451,1.621,5.700,5.531,4.017
513.013,41.893,1.918,5.389,5.236,4.359
513.025,14.398,1.509,4.626,4.495,4.416
