R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,100,0,0,0,0,7,75,10,10.0,32.0,0.000010,0.000300,20,0,0,0,0,10,75,0,0
sysTime,ARawX,ARawY,ARawZ,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R
346.197,-2.119,3.614,3.947,-3.983,-3.454,8.091,8.806,8.876
346.208,-6.983,4.885,10.219,-3.014,-3.490,8.117,8.802,8.917
346.220,-8.104,1.005,10.931,-3.277,-3.441,7.990,8.683,8.914
346.232,-1.264,-2.830,8.380,-4.356,-3.528,7.809,8.531,8.847
346.243,1.077,-2.679,6.771,-4.145,-3.621,7.568,8.294,8.715
346.255,-2.953,0.093,8.581,-3.287,-3.604,7.320,8.024,8.547
346.267,-1.638,0.510,13.589,-3.257,-3.561,7.076,7.776,8.340
346.278,-0.150,-2.550,10.442,-4.086,-3.642,6.763,7.487,8.094
346.290,3.542,-2.263,7.575,-4.263,-3.752,6.535,7.271,7.846
346.301,5.776,3.168,13.208,-3.154,-3.737,6.328,7.039,7.622
346.313,3.261,-3.664,15.335,-2.885,-3.567,6.038,6.742,7.371
346.325,0.581,-5.618,10.845,-3.088,-3.422,5.756,6.465,7.106
346.336,13.982,-1.401,11.779,-2.633,-3.340,5.521,6.211,6.848
346.348,5.086,-3.757,10.191,-1.944,-3.129,5.242,5.926,6.584
346.360,4.030,1.695,11.261,-1.310,-2.877,4.956,5.627,6.316
346.371,7.795,3.096,12.562,-1.175,-2.654,4.872,5.540,6.088
346.383,-5.755,4.648,11.448,-0.835,-2.430,4.660,5.313,5.868
346.394,-10.339,6.452,12.706,0.063,-2.161,4.558,5.191,5.684
346.406,3.693,0.754,14.883,0.194,-1.801,4.457,5.086,5.526
346.418,6.897,1.595,14.602,0.333,-1.481,4.284,4.908,5.385
346.429,6.466,5.000,13.007,0.625,-1.213,4.133,4.751,5.236
346.441,4.045,1.954,12.059,1.020,-0.897,3.915,4.520,5.055
346.453,-1.652,3.298,10.464,1.453,-0.576,3.754,4.341,4.883
346.464,-8.320,1.034,11.240,1.383,-0.305,3.548,4.132,4.707
346.476,2.945,-3.606,12.217,1.389,-0.003,3.292,3.870,4.488
346.487,0.359,3.326,15.572,1.803,0.209,3.006,3.571,4.261
346.499,-5.561,-4.519,15.235,1.740,0.496,2.643,3.202,3.991
346.511,-3.283,0.014,12.785,1.700,0.691,2.331,2.888,3.706
346.522,7.235,-3.398,12.576,1.566,0.864,2.082,2.639,3.406
346.534,5.827,3.930,13.287,1.133,0.902,1.741,2.319,3.116
346.545,-3.944,3.283,13.014,1.096,0.903,1.448,2.031,2.817
346.557,13.601,-0.826,10.485,0.537,0.903,1.029,1.620,2.482
346.569,4.598,2.996,13.388,-0.028,0.763,0.755,1.363,2.151
346.580,0.768,0.244,11.815,-0.555,0.596,0.607,1.220,1.878
346.592,9.333,-0.287,11.728,-1.305,0.332,0.463,1.088,1.642
346.603,-0.028,-0.416,13.525,-1.907,0.033,0.257,0.891,1.418
346.615,-6.782,2.371,13.165,-2.006,-0.304,0.283,0.909,1.257
346.626,6.696,-5.173,13.252,-1.842,-0.499,0.295,0.916,1.140
346.638,-2.062,2.938,13.927,-1.673,-0.706,0.295,0.906,1.081
346.650,-9.211,1.825,12.375,-0.875,-0.783,0.299,0.891,1.036
346.661,6.631,-1.458,12.044,-0.379,-0.713,0.128,0.711,0.961
346.673,-7.328,4.792,13.367,0.305,-0.649,0.173,0.737,0.909
346.685,-9.958,-4.246,12.763,1.424,-0.354,0.202,0.745,0.878
346.696,-2.658,-1.975,11.656,2.085,0.000,0.119,0.642,0.838
346.708,1.293,-4.770,14.976,1.690,0.314,0.108,0.627,0.790
346.719,1.602,-3.678,14.868,1.719,0.558,0.305,0.809,0.818
346.731,-6.610,-2.299,12.943,1.448,0.712,0.415,0.924,0.890
346.743,-5.705,-4.382,12.914,0.927,0.806,0.491,1.009,0.950
346.754,2.751,1.990,12.770,0.539,0.765,0.588,1.113,1.037
346.766,-0.064,6.861,10.960,0.798,0.680,0.704,1.221,1.136
346.778,-7.601,-1.817,10.694,2.038,0.828,1.139,1.625,1.318
346.789,-5.604,-12.092,11.240,2.870,1.206,1.448,1.917,1.567
346.801,1.278,-15.613,11.247,2.436,1.554,1.733,2.198,1.835
346.813,2.723,-15.454,9.889,0.942,1.685,2.035,2.529,2.122
346.824,0.323,-11.884,9.350,-2.005,1.417,2.174,2.738,2.387
346.836,-1.329,-7.946,9.386,-4.541,0.776,2.188,2.834,2.580
346.848,-0.309,-2.493,9.386,-6.141,-0.090,2.241,2.950,2.724
346.859,3.843,-0.071,9.681,-6.504,-0.960,2.333,3.057,2.843
346.871,8.054,2.026,8.833,-5.780,-1.665,2.468,3.162,2.962
346.883,8.988,5.798,8.136,-4.490,-2.133,2.632,3.277,3.088
346.894,6.732,9.980,9.329,-3.083,-2.375,2.845,3.440,3.219
346.906,2.600,11.855,10.687,-1.818,-2.437,3.031,3.587,3.370
346.918,1.027,8.420,11.355,-1.526,-2.412,3.132,3.680,3.506
346.929,3.305,3.606,10.083,-1.794,-2.388,3.207,3.770,3.628
346.941,0.395,-4.706,8.941,-2.904,-2.403,3.009,3.610,3.679
346.953,1.760,-7.048,11.750,-4.423,-2.559,2.851,3.486,3.643
346.964,-5.625,-2.802,10.579,-4.238,-2.820,2.851,3.474,3.609
346.976,6.437,0.538,11.656,-3.275,-2.946,2.764,3.358,3.549
346.988,-1.056,4.699,11.283,-2.583,-2.942,2.567,3.143,3.462
346.999,0.265,-4.002,11.642,-2.205,-2.841,2.437,2.998,3.330
347.011,-2.471,4.239,11.944,-1.116,-2.639,2.262,2.794,3.197
347.023,1.990,-3.894,11.024,-1.218,-2.405,2.006,2.546,3.020
347.034,-0.711,0.991,11.477,-1.955,-2.349,1.954,2.508,2.870
347.046,-0.754,1.710,11.089,-0.973,-2.174,1.792,2.322,2.717
347.057,2.564,-4.325,10.701,-1.766,-2.090,1.648,2.193,2.576
347.069,-4.081,6.279,11.376,-0.670,-1.941,1.443,1.963,2.424
347.081,3.944,-6.983,9.781,-1.210,-1.796,1.340,1.877,2.274
347.092,-3.348,7.350,12.037,-0.196,-1.632,1.262,1.771,2.145
347.104,1.717,-6.595,9.285,-0.959,-1.487,1.088,1.626,2.009
347.116,0.560,5.604,11.901,-0.022,-1.335,0.857,1.376,1.856
347.127,-9.196,-1.257,10.701,-0.236,-1.193,0.670,1.189,1.682
347.139,2.428,-1.084,10.327,-0.143,-1.024,0.484,1.004,1.501
347.150,7.795,6.574,7.137,0.532,-0.889,0.351,0.843,1.327
347.162,-0.524,-0.603,10.061,0.573,-0.648,0.194,0.678,1.160
347.174,3.053,-6.940,10.327,-0.230,-0.498,0.088,0.589,1.015
347.185,5.633,-5.783,9.264,-1.050,-0.483,0.049,0.570,0.892
347.197,5.625,1.142,5.326,-1.261,-0.593,0.132,0.656,0.831
347.209,0.222,8.974,7.259,-0.497,-0.698,0.405,0.863,0.854
347.220,3.549,4.785,11.592,-0.236,-0.739,0.607,1.059,0.943
347.232,-6.452,5.101,5.226,0.842,-0.604,0.937,1.317,1.095
347.243,3.139,-3.930,11.103,1.252,-0.327,1.229,1.604,1.295
347.255,0.280,-3.024,8.502,0.850,-0.121,1.496,1.889,1.532
347.267,0.021,5.482,9.228,0.290,-0.112,1.781,2.184,1.782
347.278,-6.337,2.895,8.646,0.528,-0.084,2.103,2.505,2.060
347.290,3.082,-2.866,10.011,0.241,0.006,2.398,2.810,2.347
347.302,4.742,-4.318,8.021,-0.107,0.063,2.636,3.061,2.627
347.313,-6.524,3.765,11.937,-0.637,-0.051,2.891,3.330,2.903
347.325,1.623,0.467,5.578,-0.575,-0.151,3.128,3.563,3.157
347.336,-3.190,-0.064,13.352,-0.402,-0.188,3.347,3.781,3.405
347.348,3.499,-1.487,6.519,-0.436,-0.197,3.525,3.943,3.636
347.360,4.066,-1.329,13.762,-1.186,-0.311,3.666,4.094,3.821
347.371,-9.656,5.597,6.217,-0.605,-0.439,3.770,4.186,3.986
347.383,2.414,-2.787,10.830,-1.099,-0.501,3.834,4.259,4.121
347.394,8.866,-4.821,9.508,-0.972,-0.513,3.915,4.326,4.230
347.406,-7.946,3.333,12.770,-0.920,-0.600,3.893,4.301,4.297
347.418,0.323,2.687,2.769,-1.179,-0.722,3.841,4.218,4.316
347.429,0.359,0.718,15.982,-0.944,-0.762,3.712,4.105,4.287
347.441,0.739,-2.859,5.334,-0.817,-0.769,3.562,3.931,4.207
347.453,-6.100,0.424,9.839,-0.327,-0.690,3.332,3.698,4.093
347.464,7.019,-6.401,13.101,-2.074,-0.748,3.147,3.549,3.946
347.476,7.917,1.681,6.605,-2.578,-1.088,2.857,3.274,3.754
347.488,-7.709,10.842,11.175,-1.170,-1.290,2.610,2.989,3.535
347.499,-11.999,0.510,10.572,-1.196,-1.280,2.399,2.764,3.313
347.511,-0.194,-8.909,9.127,-1.972,-1.241,2.141,2.522,3.074
347.522,7.601,-6.559,8.107,-3.812,-1.462,1.861,2.283,2.841
347.534,7.874,1.379,8.143,-3.570,-1.809,1.658,2.066,2.604
347.546,3.434,4.066,11.046,-2.768,-2.015,1.361,1.755,2.353
347.557,0.553,2.169,11.276,-1.946,-2.047,1.292,1.675,2.135
347.569,-2.256,0.790,13.992,-1.390,-1.967,1.175,1.549,1.975
347.580,-0.833,-0.445,12.914,-1.697,-1.906,0.915,1.290,1.799
347.592,1.774,1.149,12.073,-1.898,-1.905,0.720,1.089,1.593
347.603,3.391,2.457,11.017,-2.146,-1.975,0.638,1.005,1.412
347.615,0.826,2.450,10.845,-2.138,-2.046,0.523,0.884,1.255
347.627,2.608,-2.327,11.649,-2.522,-2.092,0.508,0.877,1.129
347.638,3.182,-7.170,10.665,-3.440,-2.214,0.589,0.984,1.076
347.650,-0.122,-5.798,10.967,-3.900,-2.441,0.577,0.990,1.050
347.662,3.958,-2.198,10.902,-3.800,-2.662,0.598,1.008,1.028
347.673,0.625,3.024,14.962,-3.049,-2.776,0.598,0.991,1.016
347.685,-3.247,-0.387,7.482,-2.579,-2.783,0.643,1.017,1.010
347.696,1.774,-0.567,14.394,-2.384,-2.721,0.673,1.041,1.015
347.708,1.602,-0.696,10.600,-2.162,-2.637,0.719,1.079,1.030
347.719,0.272,1.329,11.714,-1.914,-2.576,0.794,1.149,1.062
347.731,3.283,-1.666,12.907,-1.644,-2.417,0.796,1.143,1.093
347.742,-3.844,0.330,9.400,-1.470,-2.307,0.841,1.180,1.124
347.754,0.883,0.273,15.177,-1.524,-2.193,0.824,1.169,1.145
347.766,4.878,0.194,9.968,-1.193,-2.036,0.717,1.047,1.128
347.777,-8.794,-2.155,11.894,-1.346,-1.947,0.650,0.983,1.096
347.789,7.982,4.332,11.951,-0.649,-1.814,0.588,0.901,1.045
347.801,-6.639,-4.188,14.315,-0.596,-1.598,0.471,0.778,0.967
347.812,0.696,5.101,6.577,-0.271,-1.478,0.368,0.662,0.884
347.824,0.445,-3.484,15.730,-0.352,-1.242,0.149,0.440,0.751
347.835,6.272,-3.757,12.195,-0.646,-1.146,0.039,0.342,0.622
347.847,6.337,-2.090,9.242,0.170,-0.961,-0.200,0.107,0.463
347.859,5.058,4.878,15.342,0.883,-0.766,-0.437,-0.135,0.285
347.870,4.964,0.912,10.349,1.749,-0.432,-0.694,-0.409,0.077
347.882,4.002,2.730,11.563,2.505,-0.051,-0.834,-0.567,-0.112
347.894,1.300,-0.488,13.740,3.044,0.406,-0.872,-0.623,-0.278
347.905,-8.226,-2.277,13.841,3.007,0.834,-0.904,-0.655,-0.380
347.917,4.418,0.086,13.345,2.897,1.140,-1.043,-0.792,-0.483
347.928,-4.174,8.622,14.725,3.604,1.441,-1.098,-0.866,-0.581
347.940,13.256,-0.308,11.922,3.539,1.744,-1.096,-0.855,-0.648
347.952,-6.287,4.878,12.023,2.665,1.884,-1.154,-0.893,-0.690
347.963,2.687,-6.581,15.127,1.552,1.952,-1.298,-1.012,-0.770
347.975,-4.418,1.580,10.995,1.353,1.861,-1.298,-1.008,-0.816
347.986,5.783,-0.890,11.549,1.598,1.846,-1.386,-1.100,-0.876
347.998,-4.699,2.234,16.305,1.592,1.789,-1.399,-1.109,-0.928
348.009,7.264,-1.954,8.603,1.396,1.762,-1.411,-1.115,-0.971
348.021,-11.503,1.286,10.658,1.339,1.688,-1.408,-1.107,-0.991
348.032,9.160,-1.659,14.926,1.649,1.688,-1.380,-1.088,-1.014
348.044,-2.234,8.183,10.241,1.699,1.639,-1.403,-1.109,-1.014
348.056,5.934,-8.356,10.758,0.628,1.599,-1.470,-1.151,-1.051
348.068,-13.342,3.527,13.640,0.920,1.457,-1.459,-1.149,-1.064
348.079,7.881,-2.076,9.501,1.701,1.484,-1.509,-1.221,-1.103
348.091,3.549,7.192,9.911,2.306,1.540,-1.530,-1.261,-1.131
348.103,-4.821,-2.550,13.855,1.613,1.581,-1.660,-1.375,-1.189
348.114,5.949,-1.523,10.787,1.561,1.593,-1.824,-1.538,-1.287
348.126,0.488,0.618,9.860,1.687,1.594,-1.915,-1.635,-1.393
348.137,-8.514,-2.062,9.242,1.691,1.632,-2.080,-1.800,-1.514
348.149,-0.725,-2.112,11.621,1.806,1.653,-2.196,-1.916,-1.655
348.161,3.556,2.536,12.303,2.505,1.744,-2.335,-2.081,-1.784
348.172,-5.281,8.068,8.006,3.007,1.826,-2.522,-2.288,-1.923
348.184,5.927,-2.141,8.790,2.847,2.009,-2.750,-2.513,-2.116
348.196,5.963,4.778,12.476,2.370,2.032,-2.902,-2.654,-2.286
348.207,-4.929,3.973,13.474,3.272,2.118,-2.870,-2.642,-2.399
348.219,4.131,1.271,9.530,3.492,2.324,-2.897,-2.676,-2.476
348.230,9.268,5.855,7.784,3.311,2.401,-2.789,-2.578,-2.508
348.242,0.969,1.573,13.553,2.862,2.439,-2.747,-2.531,-2.512
348.254,-1.092,-1.918,13.259,2.772,2.511,-2.759,-2.551,-2.494
348.265,2.457,-1.688,8.344,2.528,2.557,-2.672,-2.455,-2.467
348.277,-5.187,-3.276,7.360,1.350,2.465,-2.719,-2.453,-2.450
348.289,-7.666,4.512,10.916,1.724,2.303,-2.626,-2.353,-2.424
348.299,-1.178,5.295,8.315,1.923,2.220,-2.644,-2.356,-2.392
348.309,-5.130,2.536,9.760,1.650,2.126,-2.664,-2.364,-2.370
348.320,0.071,6.667,10.952,1.612,2.001,-2.650,-2.344,-2.356
348.331,0.567,3.556,8.653,0.964,1.876,-2.594,-2.271,-2.330
348.342,4.598,6.301,6.950,1.331,1.758,-2.567,-2.258,-2.305
348.353,5.712,5.819,6.562,1.798,1.723,-2.540,-2.255,-2.279
348.364,5.496,6.229,5.858,3.173,1.818,-2.497,-2.260,-2.252
348.375,4.231,7.659,5.082,4.031,1.974,-2.482,-2.275,-2.240
348.386,3.951,8.133,6.167,4.466,2.191,-2.455,-2.269,-2.232
348.396,3.376,6.991,7.245,6.423,2.569,-2.368,-2.235,-2.215
348.407,2.457,9.707,7.159,6.899,2.965,-2.365,-2.248,-2.195
348.418,1.789,8.112,7.525,8.980,3.512,-2.277,-2.205,-2.166
348.429,2.212,6.308,8.862,10.760,4.215,-2.177,-2.125,-2.119
348.440,-0.955,11.941,8.502,12.807,4.961,-2.049,-2.020,-2.047
348.451,-1.458,12.358,8.603,13.111,5.745,-1.957,-1.884,-1.947
348.462,-4.440,12.846,9.041,14.963,6.604,-1.865,-1.784,-1.835
348.472,-9.311,7.364,7.108,14.050,7.336,-1.741,-1.596,-1.705
348.483,-0.740,-0.632,2.359,12.677,7.873,-1.578,-1.347,-1.548
348.494,0.265,1.164,7.518,12.024,8.282,-1.396,-1.119,-1.372
348.505,0.775,0.553,0.599,11.742,8.608,-1.162,-0.872,-1.175
348.516,0.215,-0.380,5.197,11.122,8.853,-0.935,-0.611,-0.959
348.527,-1.810,-0.660,2.740,10.694,9.047,-0.651,-0.293,-0.719
348.537,-0.071,-1.070,3.918,10.249,9.179,-0.398,-0.025,-0.467
348.548,2.291,0.495,4.292,10.193,9.298,-0.111,0.274,-0.200
348.559,-4.009,-0.531,3.688,9.536,9.338,0.177,0.599,0.078
348.569,2.622,-1.056,2.819,8.539,9.315,0.436,0.900,0.356
348.580,-0.761,-0.596,4.737,7.584,9.194,0.702,1.202,0.640
348.590,-1.235,1.695,3.307,7.496,9.061,0.995,1.495,0.928
348.601,1.099,0.481,6.534,6.819,8.846,1.209,1.733,1.203
348.611,-0.675,0.926,2.381,6.974,8.730,1.454,1.961,1.462
348.622,-0.675,-0.459,5.901,5.473,8.404,1.557,2.119,1.699
348.632,2.263,2.608,3.027,6.395,8.235,1.732,2.273,1.907
348.642,-3.053,-2.593,5.535,4.225,7.887,1.831,2.417,2.092
348.653,3.621,3.578,4.838,4.741,7.557,1.875,2.468,2.240
348.663,-2.572,-1.824,2.984,3.651,7.196,1.886,2.515,2.353
348.674,0.617,1.954,8.502,3.577,6.803,1.864,2.512,2.433
348.684,-0.050,-0.732,1.159,3.151,6.436,1.704,2.425,2.467
348.694,0.495,0.352,8.093,2.776,6.046,1.608,2.339,2.462
348.705,-0.036,-0.251,1.202,2.647,5.692,1.464,2.202,2.416
348.715,0.948,-0.158,8.847,2.658,5.377,1.275,2.047,2.340
348.725,-0.344,0.071,1.238,2.853,5.092,1.098,1.851,2.233
348.737,0.229,-0.172,3.652,2.734,4.795,0.862,1.634,2.078
348.748,1.336,-0.158,8.143,2.336,4.490,0.604,1.401,1.887
348.760,-0.474,-0.301,0.663,1.902,4.163,0.293,1.151,1.676
348.772,-2.378,-0.524,4.292,1.803,3.857,-0.025,0.863,1.433
348.783,0.057,3.614,9.343,2.333,3.573,-0.345,0.571,1.173
348.795,-1.415,-0.545,1.130,1.477,3.275,-0.743,0.254,0.888
348.807,-0.603,-1.106,6.246,2.061,3.001,-1.051,-0.058,0.591
348.818,6.466,-0.129,8.121,2.360,2.931,-1.367,-0.362,0.298
348.830,-3.046,-3.398,2.021,0.806,2.836,-1.673,-0.622,0.004
348.841,-4.476,0.567,7.712,1.247,2.597,-2.010,-0.921,-0.288
348.853,3.355,3.571,7.029,1.839,2.379,-2.310,-1.247,-0.585
348.865,1.767,2.593,6.138,2.060,2.282,-2.577,-1.523,-0.880
348.876,-0.273,-5.115,5.801,0.347,2.084,-2.833,-1.740,-1.153
348.888,-7.953,0.115,10.622,1.116,1.854,-3.091,-1.996,-1.418
348.900,1.559,0.804,6.325,1.411,1.797,-3.359,-2.268,-1.672
348.911,8.198,5.252,6.871,2.771,1.794,-3.548,-2.482,-1.918
348.923,-1.616,6.876,11.829,3.231,2.042,-3.747,-2.648,-2.131
348.935,2.830,-6.660,3.480,0.005,1.908,-3.904,-2.696,-2.308
348.946,4.002,-6.897,9.149,-0.336,1.623,-3.886,-2.673,-2.435
348.958,-8.140,-0.948,10.528,0.644,1.434,-3.824,-2.634,-2.493
348.970,-8.873,-4.325,8.215,0.267,1.348,-3.943,-2.757,-2.555
348.981,0.574,-6.466,8.725,1.051,1.330,-4.095,-2.916,-2.642
348.993,-8.593,-5.941,10.830,1.746,1.526,-3.998,-2.847,-2.698
349.005,5.209,-4.174,7.971,1.407,1.602,-3.862,-2.710,-2.686
349.016,-2.486,-0.402,10.557,0.995,1.543,-3.741,-2.589,-2.646
349.028,-1.724,5.137,9.889,1.326,1.421,-3.532,-2.389,-2.561
349.039,2.766,0.352,9.070,0.979,1.345,-3.263,-2.115,-2.412
349.051,0.912,-4.756,9.637,0.847,1.333,-2.978,-1.832,-2.218
349.062,-0.632,0.280,9.573,0.424,1.229,-2.688,-1.535,-1.988
349.074,-0.955,2.356,10.758,0.623,1.086,-2.429,-1.284,-1.742
349.086,0.883,-2.263,8.265,0.569,1.011,-2.159,-1.015,-1.483
349.097,0.754,1.401,9.623,0.478,0.903,-1.903,-0.760,-1.223
349.109,-0.215,-0.747,12.174,0.752,0.897,-1.742,-0.610,-0.993
349.120,-1.918,0.732,8.021,0.717,0.852,-1.588,-0.459,-0.791
349.132,0.028,0.316,10.636,0.419,0.787,-1.423,-0.298,-0.605
349.143,5.733,-5.259,15.098,0.112,0.735,-1.304,-0.203,-0.449
349.155,7.048,1.954,6.181,0.516,0.655,-1.168,-0.085,-0.310
349.167,4.030,9.484,10.895,2.416,0.774,-1.122,-0.078,-0.189
349.178,7.788,4.627,8.186,4.022,1.194,-1.182,-0.179,-0.131
349.190,9.009,-2.220,7.920,4.748,1.764,-1.100,-0.098,-0.082
349.202,-6.172,-7.278,6.943,4.009,2.219,-1.035,0.010,0.003
349.213,-8.471,-2.723,11.721,3.552,2.467,-0.948,0.104,0.080
349.225,5.209,0.697,11.024,2.764,2.551,-0.918,0.156,0.139
349.237,4.663,4.275,8.337,2.357,2.483,-0.845,0.232,0.208
349.248,-8.047,1.889,13.259,3.056,2.516,-0.785,0.290,0.283
349.260,4.469,-2.924,9.343,2.965,2.661,-0.799,0.277,0.327
349.271,-0.632,1.717,9.228,2.972,2.690,-0.785,0.287,0.360
349.283,-0.481,1.652,12.562,3.223,2.743,-0.801,0.263,0.370
349.295,-2.004,-0.804,8.244,2.874,2.800,-0.866,0.208,0.359
349.306,2.097,0.395,12.016,2.742,2.786,-0.927,0.147,0.323
349.318,0.854,1.487,9.630,2.945,2.803,-1.016,0.047,0.276
349.329,-8.931,0.495,12.195,2.682,2.788,-1.073,-0.005,0.224
349.341,7.867,-0.991,6.318,2.792,2.801,-1.136,-0.083,0.151
349.352,1.113,1.358,13.826,2.731,2.808,-1.150,-0.100,0.098
349.364,-6.682,1.616,11.154,2.387,2.733,-1.134,-0.070,0.075
349.376,1.573,-3.980,5.298,2.075,2.706,-1.169,-0.083,0.044
349.387,5.180,3.377,13.618,2.422,2.621,-1.156,-0.085,0.030
349.399,2.852,5.331,10.464,2.629,2.582,-1.048,0.028,0.064
349.411,-5.360,-7.709,7.216,2.050,2.603,-0.929,0.167,0.118
349.422,1.530,-0.129,11.678,2.018,2.504,-0.851,0.241,0.178
349.434,10.360,11.733,9.566,2.811,2.417,-0.906,0.186,0.229
349.446,2.521,3.686,8.265,3.584,2.540,-0.848,0.212,0.259
349.457,-4.979,-9.556,13.173,2.781,2.696,-0.903,0.159,0.271
349.469,-3.420,-5.884,10.457,1.910,2.656,-0.949,0.114,0.260
349.480,-1.990,1.954,5.901,2.008,2.564,-1.123,-0.068,0.202
349.492,1.271,2.974,11.664,1.771,2.421,-1.339,-0.289,0.066
349.504,8.190,5.992,13.711,1.912,2.286,-1.588,-0.531,-0.101
349.515,-11.259,1.235,7.310,2.221,2.218,-1.795,-0.741,-0.282
349.527,4.583,-5.956,12.289,2.031,2.313,-2.058,-0.982,-0.494
349.539,-0.761,3.190,9.321,1.695,2.206,-2.334,-1.250,-0.715
349.550,-2.069,-1.602,10.794,1.092,2.093,-2.473,-1.374,-0.920
349.562,3.427,2.356,10.629,1.769,2.010,-2.615,-1.527,-1.106
349.574,-7.005,1.580,11.879,1.545,1.912,-2.645,-1.556,-1.251
349.585,6.164,-1.918,9.178,1.565,1.902,-2.722,-1.632,-1.365
349.597,-5.137,1.372,11.771,1.444,1.833,-2.664,-1.571,-1.430
349.608,5.029,1.257,9.717,1.515,1.775,-2.659,-1.566,-1.467
349.620,-6.409,-1.271,11.268,1.236,1.689,-2.569,-1.474,-1.465
349.632,7.098,0.431,9.357,1.453,1.681,-2.440,-1.354,-1.425
349.643,-7.249,0.316,12.547,1.224,1.609,-2.338,-1.249,-1.351
349.655,-0.251,0.546,6.591,1.189,1.548,-2.109,-1.024,-1.232
349.666,4.318,1.918,11.815,1.460,1.518,-1.908,-0.831,-1.089
349.678,-0.826,1.264,5.384,2.067,1.541,-1.596,-0.550,-0.895
349.689,3.527,3.829,10.342,3.400,1.689,-1.432,-0.380,-0.687
349.701,1.523,4.275,9.257,3.620,1.958,-1.100,-0.039,-0.437
349.713,3.937,-3.420,2.438,2.030,2.062,-0.902,0.243,-0.176
349.725,0.718,-3.721,10.665,1.003,2.005,-0.650,0.504,0.071
349.736,-0.431,-4.821,7.345,-0.218,1.806,-0.428,0.758,0.325
349.748,3.146,-7.400,7.195,-2.312,1.430,-0.282,0.968,0.566
349.759,2.967,0.675,9.206,-3.158,0.880,-0.134,1.123,0.768
349.771,8.119,5.230,7.784,-3.067,0.234,0.059,1.313,0.952
349.783,-2.026,7.587,8.689,-2.478,-0.245,0.291,1.511,1.141
349.794,-5.518,8.248,7.532,-1.041,-0.466,0.411,1.593,1.311
349.806,-0.316,-5.740,7.755,-0.685,-0.444,0.564,1.739,1.473
349.818,4.404,-7.070,8.804,-0.559,-0.390,0.646,1.813,1.602
349.829,2.701,2.773,10.888,-0.422,-0.429,0.646,1.802,1.697
349.841,-0.251,3.880,8.280,-0.647,-0.516,0.613,1.769,1.740
349.852,-3.678,1.746,7.820,-0.082,-0.511,0.579,1.716,1.753
349.864,-1.049,-1.048,8.955,0.100,-0.406,0.430,1.557,1.714
349.875,-0.021,1.623,6.498,0.452,-0.303,0.321,1.427,1.639
349.887,3.887,0.639,9.609,0.551,-0.222,0.002,1.101,1.496
349.898,-0.309,-0.560,8.236,0.414,-0.105,-0.240,0.857,1.302
349.910,1.235,0.143,9.055,0.778,-0.006,-0.530,0.546,1.074
349.922,-3.269,-3.103,8.696,0.409,0.101,-0.772,0.307,0.831
349.933,-3.915,0.790,7.511,0.463,0.170,-1.129,-0.054,0.564
349.945,0.323,2.328,8.862,0.441,0.162,-1.379,-0.308,0.291
349.956,5.870,0.948,8.862,0.737,0.188,-1.680,-0.619,0.001
349.968,-2.191,-2.564,8.193,0.707,0.280,-1.991,-0.930,-0.289
349.979,5.460,-0.481,9.271,0.459,0.340,-2.294,-1.227,-0.582
349.991,-4.282,-2.263,9.055,0.226,0.387,-2.600,-1.529,-0.892
350.003,2.536,3.226,9.587,0.592,0.385,-2.855,-1.797,-1.185
350.014,-4.663,-2.881,8.732,-0.059,0.388,-3.101,-2.029,-1.468
350.026,0.287,3.477,9.975,-0.037,0.264,-3.336,-2.263,-1.723
350.038,-2.902,-4.555,8.711,0.069,0.285,-3.518,-2.448,-1.963
350.049,1.903,3.348,9.968,0.717,0.293,-3.655,-2.606,-2.168
350.061,-1.350,-4.267,8.524,0.347,0.386,-3.852,-2.794,-2.375
350.072,0.186,2.744,9.343,0.481,0.366,-4.002,-2.950,-2.563
350.084,-1.286,-2.205,8.588,0.676,0.433,-4.197,-3.154,-2.744
350.095,5.137,2.062,8.617,1.120,0.511,-4.338,-3.309,-2.918
350.107,-7.731,-1.156,8.028,1.303,0.654,-4.496,-3.474,-3.088
350.119,-0.316,-2.723,8.502,0.974,0.781,-4.755,-3.721,-3.271
350.130,5.561,-2.320,6.088,0.771,0.819,-4.969,-3.932,-3.476
350.142,-1.250,0.970,8.193,-0.942,0.610,-5.137,-4.069,-3.668
350.153,0.402,2.881,3.552,-0.684,0.336,-5.160,-4.142,-3.835
350.165,-2.155,4.548,15.666,0.325,0.277,-5.324,-4.259,-3.965
350.177,6.013,0.186,-0.471,0.710,0.330,-5.339,-4.282,-4.066
350.188,0.064,2.148,7.762,1.269,0.423,-5.353,-4.318,-4.133
350.200,0.150,2.680,10.773,1.130,0.507,-5.332,-4.281,-4.172
350.211,-3.434,0.323,5.147,0.952,0.564,-5.201,-4.150,-4.154
350.223,-2.672,3.082,11.865,1.181,0.605,-5.066,-4.026,-4.107
350.235,3.146,3.664,6.627,1.184,0.646,-4.985,-3.950,-4.046
350.246,-3.096,4.253,11.570,0.970,0.623,-4.794,-3.783,-3.953
