R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.001000,0.003000,10,250,1,250,1,50,500,0,0
sysTime,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R
667.598,20.693,-0.430,2.652,2.300,-0.026
667.609,-23.389,-1.270,3.564,3.286,0.896
667.619,-6.352,-1.261,4.475,4.205,1.823
667.629,29.247,-0.425,5.347,5.005,2.737
667.639,-30.488,-1.675,5.843,5.585,3.553
667.650,3.471,-1.446,6.166,5.922,4.235
667.660,31.754,-0.197,6.384,6.063,4.762
667.670,40.291,0.142,6.338,5.997,5.122
667.680,1.729,-1.163,5.954,5.667,5.290
667.690,-16.755,-1.901,5.448,5.179,5.255
667.701,-44.263,-2.564,4.662,4.405,4.978
667.712,-18.320,-1.596,3.776,3.473,4.485
667.723,-8.261,-0.606,2.748,2.405,3.806
667.733,7.079,0.206,1.775,1.391,3.040
667.743,12.711,0.468,0.814,0.426,2.199
667.754,9.208,0.555,-0.061,-0.447,1.352
667.764,-25.263,-0.285,-0.991,-1.315,0.476
667.774,-24.420,-0.494,-1.832,-2.122,-0.370
667.785,-11.457,-0.288,-2.543,-2.829,-1.189
667.795,15.045,0.570,-3.037,-3.375,-1.924
667.805,15.211,0.922,-3.477,-3.838,-2.576
667.815,-28.692,-0.297,-3.818,-4.099,-3.125
667.825,-43.610,-0.910,-3.971,-4.198,-3.548
667.835,-30.560,-1.685,-3.898,-4.086,-3.829
667.846,-9.769,-1.038,-3.489,-3.722,-3.925
667.856,-13.753,-0.947,-2.954,-3.190,-3.840
667.866,-2.003,-0.813,-2.314,-2.549,-3.598
667.877,33.858,-0.015,-1.530,-1.814,-3.196
667.887,42.562,0.467,-0.653,-0.980,-2.646
667.897,-0.101,-0.435,0.211,-0.071,-1.996
667.908,-7.984,-0.514,1.141,0.835,-1.264
667.918,-14.013,-0.390,1.965,1.653,-0.489
667.928,-10.524,-1.103,2.661,2.374,0.273
667.938,23.555,-0.780,3.362,3.051,1.019
667.950,-28.441,-1.533,4.047,3.772,1.820
667.960,22.899,-0.316,4.592,4.221,2.494
667.971,-1.321,-0.453,4.900,4.541,3.049
667.982,-34.106,-2.136,4.952,4.669,3.462
667.994,2.582,-1.095,4.913,4.571,3.742
668.006,-13.073,-0.861,4.526,4.189,3.806
668.016,28.032,-0.018,4.043,3.663,3.709
668.026,1.457,-0.247,3.237,2.886,3.419
668.038,23.595,-0.303,2.137,1.805,2.818
668.050,11.964,-0.044,1.079,0.734,2.060
668.062,17.233,0.405,-0.053,-0.433,1.156
668.073,13.176,0.743,-1.123,-1.523,0.177
668.085,7.643,0.986,-2.124,-2.532,-0.812
668.097,-2.822,0.624,-2.943,-3.326,-1.751
668.108,-15.149,0.479,-3.625,-3.986,-2.615
668.120,-10.657,0.255,-3.982,-4.319,-3.322
668.132,20.702,-0.286,-4.223,-4.518,-3.873
668.143,37.063,-0.492,-4.190,-4.479,-4.227
668.155,12.758,-0.781,-3.910,-4.182,-4.379
668.167,14.001,-0.096,-3.482,-3.803,-4.333
668.178,14.014,0.220,-2.950,-3.287,-4.120
668.190,16.207,0.196,-2.218,-2.512,-3.721
668.202,21.587,0.749,-1.318,-1.615,-3.146
668.213,23.416,1.304,-0.424,-0.755,-2.453
668.225,12.626,1.598,0.482,0.130,-1.692
668.237,-3.102,0.984,1.410,1.093,-0.873
668.248,6.977,1.027,2.417,2.104,0.018
668.260,-19.689,0.087,3.183,2.925,0.898
668.272,-28.311,-0.556,3.908,3.652,1.732
668.283,-18.695,-1.178,4.496,4.274,2.484
668.295,27.858,-1.264,4.777,4.576,3.106
668.307,1.394,-0.365,4.906,4.658,3.582
668.318,-22.027,-0.146,4.841,4.606,3.872
668.330,-21.868,-1.074,4.467,4.300,3.955
668.342,23.643,-0.659,3.843,3.668,3.813
668.353,8.945,-0.329,3.230,3.022,3.499
668.365,-34.965,-1.596,2.483,2.341,3.027
668.377,28.802,-0.112,1.796,1.598,2.476
668.388,-31.303,-1.257,1.048,0.931,1.860
668.400,11.790,-0.746,0.510,0.370,1.257
668.411,2.031,-1.595,-0.096,-0.188,0.673
668.423,-25.607,-1.440,-0.488,-0.595,0.119
668.435,16.291,-0.898,-0.862,-1.004,-0.366
668.446,15.368,-1.305,-1.039,-1.174,-0.763
668.458,-14.309,-0.868,-1.254,-1.405,-1.105
668.470,30.389,0.090,-1.400,-1.618,-1.373
668.481,15.604,1.542,-1.513,-1.784,-1.598
668.493,-13.101,1.646,-1.627,-1.866,-1.766
668.505,-44.473,-0.417,-1.613,-1.740,-1.863
668.517,-24.168,-1.318,-1.451,-1.520,-1.863
668.528,16.866,-1.146,-1.167,-1.251,-1.779
668.540,14.119,-1.521,-0.844,-0.878,-1.592
668.552,-14.201,-2.033,-0.438,-0.438,-1.318
668.563,-10.775,-2.190,0.022,0.048,-0.971
668.575,1.981,-2.416,0.558,0.609,-0.560
668.587,-1.012,-2.739,1.106,1.161,-0.091
668.598,-9.642,-2.711,1.632,1.666,0.399
668.610,11.348,-2.083,2.177,2.155,0.899
668.622,-14.164,-2.881,2.615,2.638,1.394
668.633,0.631,-2.980,2.975,2.999,1.845
668.644,4.125,-2.670,3.286,3.264,2.267
668.656,12.309,-2.615,3.449,3.394,2.610
668.667,-19.095,-2.746,3.504,3.465,2.868
668.679,3.478,-2.862,3.637,3.593,3.076
668.691,-27.990,-3.129,3.964,3.931,3.304
668.702,-22.530,-2.845,4.493,4.452,3.596
668.713,-21.203,-3.407,5.389,5.362,4.022
668.725,-19.804,-4.105,6.753,6.771,4.735
668.737,-10.275,-3.937,8.665,8.654,5.755
668.748,-11.353,-4.070,11.138,11.123,7.161
668.760,-27.724,-4.487,14.086,14.066,9.011
668.772,-27.794,-4.858,17.391,17.353,11.278
668.783,-10.560,-4.806,20.913,20.854,13.911
668.795,18.037,-4.164,24.477,24.391,16.831
668.807,18.527,-4.092,27.841,27.750,19.923
668.818,-16.837,-4.503,30.880,30.805,23.022
668.830,-35.289,-4.776,33.338,33.273,25.985
668.842,-19.241,-4.432,35.123,35.034,28.664
668.853,13.290,-4.089,35.945,35.854,30.853
668.864,0.870,-4.458,35.802,35.721,32.335
668.876,3.619,-3.661,34.827,34.717,33.155
668.887,-16.551,-4.052,32.983,32.893,33.238
668.899,19.826,-3.287,30.524,30.365,32.571
668.911,29.708,-3.063,27.458,27.262,31.190
668.922,-13.198,-2.796,23.983,23.761,29.183
668.934,-16.534,-2.572,20.213,19.973,26.646
668.945,5.012,-1.298,16.435,16.118,23.738
668.956,23.173,0.023,12.789,12.381,20.646
668.967,27.277,0.700,9.151,8.689,17.358
668.978,43.303,1.908,5.764,5.243,14.001
668.989,51.342,2.750,2.585,2.005,10.665
669.000,30.355,3.300,-0.274,-0.877,7.461
669.011,43.537,3.755,-2.780,-3.401,4.396
669.022,19.393,3.680,-4.767,-5.377,1.698
669.033,24.047,3.913,-6.318,-6.934,-0.618
669.043,-0.059,3.464,-7.421,-8.010,-2.593
669.053,6.956,3.485,-8.103,-8.689,-4.211
669.064,-1.202,3.175,-8.386,-8.944,-5.479
669.075,-27.069,2.643,-8.291,-8.800,-6.350
669.086,-22.248,1.981,-7.918,-8.365,-6.839
669.096,21.131,2.419,-7.198,-7.672,-6.981
669.107,-7.738,1.803,-6.282,-6.730,-6.807
669.118,8.565,1.269,-5.301,-5.710,-6.380
669.129,0.394,-0.247,-4.335,-4.679,-5.772
669.140,-12.251,-1.659,-3.268,-3.543,-5.019
669.150,-35.187,-3.852,-2.260,-2.453,-4.185
669.161,-18.689,-3.627,-1.254,-1.470,-3.294
669.172,16.506,-2.562,-0.319,-0.607,-2.406
669.182,33.051,-1.907,0.512,0.174,-1.528
669.193,-20.208,-2.460,1.173,0.863,-0.720
669.204,-55.108,-3.363,1.766,1.500,0.028
669.215,-53.088,-5.029,2.315,2.070,0.764
669.227,-49.336,-6.479,2.776,2.511,1.391
669.239,-39.842,-6.630,3.113,2.809,1.911
669.250,-32.229,-7.391,3.313,2.992,2.316
669.262,-29.329,-6.876,3.348,2.977,2.593
669.272,6.631,-5.551,3.321,2.852,2.720
669.283,16.344,-3.907,3.133,2.570,2.758
669.294,12.956,-2.691,2.555,1.930,2.626
669.306,15.916,-1.867,1.827,1.163,2.319
669.318,13.673,-1.579,0.828,0.165,1.820
669.329,7.008,-1.384,-0.370,-1.037,1.119
669.341,-17.322,-1.388,-2.010,-2.682,0.167
669.352,-39.141,-1.292,-3.956,-4.650,-1.079
669.364,-36.621,-0.357,-6.270,-6.972,-2.615
669.375,3.701,0.830,-8.854,-9.579,-4.383
669.386,1.090,1.533,-11.672,-12.415,-6.511
669.398,-26.609,1.379,-14.723,-15.451,-8.957
669.410,-31.582,0.934,-17.715,-18.426,-11.579
669.421,-40.778,0.513,-20.831,-21.523,-14.360
669.433,-44.384,0.194,-23.772,-24.448,-17.209
669.445,-23.484,-0.052,-26.256,-26.936,-19.981
669.456,8.790,-0.432,-28.196,-28.862,-22.562
669.468,7.861,-0.347,-29.495,-30.183,-24.816
669.479,24.294,0.377,-30.011,-30.748,-26.610
669.491,12.189,0.288,-29.735,-30.478,-27.840
669.503,-22.091,-0.145,-28.784,-29.507,-28.448
669.514,0.002,0.431,-27.092,-27.866,-28.416
669.526,3.049,-0.136,-24.809,-25.572,-27.734
669.537,-14.918,-0.083,-22.065,-22.822,-26.455
669.549,11.703,0.967,-19.014,-19.851,-24.678
669.559,-35.285,0.482,-16.148,-16.923,-22.683
669.569,0.711,1.345,-13.022,-13.802,-20.322
669.579,33.868,2.027,-9.808,-10.607,-17.679
669.589,-14.232,0.938,-6.722,-7.443,-14.854
669.600,-14.961,0.406,-3.765,-4.460,-11.986
669.610,21.534,1.126,-0.852,-1.594,-9.099
669.622,18.244,1.332,2.176,1.443,-5.749
669.634,11.276,0.864,4.766,4.068,-2.605
669.646,-16.773,-0.031,6.714,6.076,0.171
669.656,4.211,0.126,7.963,7.334,2.157
669.668,-13.046,0.125,9.050,8.399,4.177
669.678,34.737,1.590,9.642,8.910,5.511
669.688,23.722,2.508,9.691,8.945,6.492
669.698,3.363,1.736,9.475,8.797,7.132
669.711,23.845,1.811,8.773,8.110,7.453
669.721,-53.309,0.391,7.959,7.386,7.378
669.733,-42.663,-0.142,6.765,6.230,6.941
669.743,20.863,0.866,5.785,5.200,6.360
669.753,35.485,1.352,4.741,4.122,5.628
669.763,-35.625,-1.212,3.575,3.060,4.793
669.773,-17.466,-0.986,2.512,1.975,3.856
669.783,43.462,-0.009,1.453,0.845,2.857
669.793,10.615,0.294,0.338,-0.297,1.836
669.803,14.348,0.294,-0.809,-1.419,0.781
669.813,-40.782,-0.586,-1.812,-2.345,-0.272
669.825,-10.108,-0.833,-2.846,-3.354,-1.451
669.835,-42.065,-1.281,-3.437,-3.928,-2.327
669.845,-10.920,-0.797,-3.870,-4.392,-3.100
669.855,-6.039,-0.247,-4.183,-4.730,-3.744
669.867,-29.073,-0.198,-4.425,-4.984,-4.353
669.878,15.318,0.824,-4.314,-4.938,-4.684
669.888,21.287,1.060,-4.035,-4.680,-4.855
669.900,-37.909,1.267,-3.547,-4.203,-4.833
669.910,23.838,1.894,-2.942,-3.651,-4.638
669.920,28.280,3.117,-2.231,-3.035,-4.313
669.930,29.474,4.210,-1.450,-2.299,-3.859
669.940,28.670,3.631,-0.672,-1.462,-3.269
669.951,-21.503,1.000,-0.098,-0.702,-2.644
669.962,-0.932,0.692,0.811,0.265,-1.880
669.973,-8.572,0.126,1.650,1.147,-1.079
669.985,-16.942,0.151,2.661,2.136,-0.208
669.997,-33.025,0.690,3.722,3.174,0.714
670.008,-34.222,1.055,4.852,4.287,1.696
670.020,-21.282,1.170,6.110,5.536,2.749
670.032,-3.242,0.995,7.541,7.000,3.896
670.043,-1.788,0.489,9.125,8.625,5.168
670.055,0.163,0.861,10.952,10.416,6.594
670.066,-14.418,0.737,13.002,12.450,8.181
670.078,-10.142,0.581,15.183,14.631,9.945
670.090,9.185,0.498,17.391,16.845,11.861
670.101,14.805,0.504,19.640,19.095,13.876
670.113,4.064,0.556,21.854,21.312,15.961
670.124,14.158,1.273,23.792,23.225,18.001
670.136,7.456,1.523,25.322,24.748,19.927
670.147,-14.137,1.009,26.333,25.790,21.657
670.159,-17.908,0.288,26.561,26.062,23.002
670.170,28.564,0.593,26.227,25.694,23.867
670.182,9.147,0.673,25.127,24.587,24.179
670.193,-17.124,0.349,23.339,22.810,23.894
670.204,10.113,0.634,20.844,20.294,22.989
670.214,23.241,0.928,18.226,17.679,21.619
670.225,9.208,0.588,15.111,14.596,19.745
670.235,33.113,1.015,11.795,11.237,17.448
670.245,-20.647,0.356,8.355,7.828,14.788
670.256,-32.884,-1.056,4.941,4.485,11.875
670.266,26.942,0.896,2.011,1.429,8.897
670.276,9.391,1.620,-0.790,-1.383,5.957
670.286,5.553,2.080,-3.278,-3.891,3.137
670.296,-2.866,2.153,-5.345,-5.963,0.508
670.307,7.359,2.674,-6.968,-7.618,-1.870
670.317,-7.435,2.404,-8.228,-8.854,-4.016
670.328,-21.772,2.310,-8.928,-9.517,-5.788
670.340,4.160,2.789,-9.192,-9.806,-7.211
670.352,23.027,3.257,-9.030,-9.662,-8.186
670.363,11.917,3.812,-8.544,-9.198,-8.685
670.374,32.275,4.310,-8.063,-8.755,-8.888
670.386,44.929,5.720,-7.647,-8.403,-8.894
670.397,38.495,5.819,-7.641,-8.369,-8.844
670.409,29.130,5.645,-8.094,-8.774,-8.881
670.420,22.174,5.515,-9.050,-9.718,-9.139
670.432,36.749,5.930,-10.557,-11.216,-9.724
670.444,8.609,5.184,-12.546,-13.141,-10.692
670.455,-32.881,4.864,-14.895,-15.467,-12.050
670.467,-39.477,4.868,-17.403,-17.945,-13.753
670.478,-35.705,5.113,-19.898,-20.414,-15.696
670.490,-29.339,5.229,-22.175,-22.706,-17.787
670.502,-19.898,5.079,-23.855,-24.371,-19.776
670.513,-38.548,4.398,-24.833,-25.275,-21.443
670.524,-23.114,4.032,-24.972,-25.394,-22.706
670.535,23.739,3.724,-24.234,-24.626,-23.437
670.545,-23.388,3.245,-22.810,-23.168,-23.503
670.555,-22.796,2.077,-20.768,-21.049,-22.949
670.566,7.272,2.262,-18.122,-18.433,-21.794
670.576,29.288,2.297,-15.167,-15.445,-20.103
670.586,13.087,1.872,-12.009,-12.229,-17.947
670.597,-18.126,0.788,-8.748,-8.910,-15.438
670.607,-5.215,0.892,-5.407,-5.589,-12.654
670.617,-0.209,0.855,-2.465,-2.622,-9.800
670.628,26.038,1.370,0.284,0.108,-6.964
670.638,17.819,0.969,2.752,2.595,-4.203
670.648,-8.653,0.520,4.731,4.600,-1.655
670.659,22.367,1.998,6.280,6.077,0.615
670.669,-5.368,1.782,7.410,7.230,2.571
670.679,-19.992,0.055,8.044,7.974,4.187
670.689,4.155,0.413,8.247,8.164,5.414
670.699,22.261,0.788,8.066,7.966,6.228
670.710,27.508,1.871,7.515,7.352,6.640
670.720,29.041,2.092,6.777,6.588,6.699
670.730,-13.584,1.115,5.736,5.587,6.437
670.740,8.770,1.539,4.641,4.453,5.928
670.752,12.738,1.695,3.411,3.247,5.109
670.763,14.380,1.792,2.208,2.046,4.142
670.775,4.298,1.616,1.127,0.964,3.104
670.785,-2.699,1.519,0.286,0.129,2.226
670.797,2.962,1.297,-0.639,-0.778,1.192
670.809,-27.133,0.836,-1.407,-1.512,0.260
670.820,-14.754,1.761,-1.903,-2.086,-0.541
670.832,-11.706,2.334,-2.214,-2.446,-1.195
670.844,-20.805,1.352,-2.464,-2.624,-1.716
670.855,-30.689,-0.182,-2.647,-2.711,-2.099
670.867,-13.323,-0.769,-2.759,-2.791,-2.364
670.879,10.246,-0.128,-2.674,-2.741,-2.513
670.891,14.835,0.140,-2.472,-2.548,-2.563
670.902,22.609,0.298,-2.102,-2.205,-2.499
670.914,34.704,0.995,-1.729,-1.901,-2.328
670.926,-17.128,-0.025,-1.281,-1.401,-2.060
670.937,-31.483,-0.226,-0.763,-0.859,-1.695
670.949,-14.864,0.126,-0.285,-0.382,-1.269
670.960,-22.598,0.511,0.331,0.223,-0.797
670.972,-9.955,0.992,0.976,0.838,-0.269
670.984,10.888,0.740,1.554,1.442,0.295
670.995,12.735,1.022,2.140,2.024,0.870
671.007,7.872,1.276,2.610,2.491,1.402
671.019,19.486,1.587,3.106,2.966,1.912
671.030,14.174,1.841,3.584,3.419,2.430
671.042,-25.193,0.945,3.839,3.729,2.883
671.054,-18.362,1.057,3.930,3.817,3.226
671.065,23.254,0.942,3.857,3.742,3.426
671.077,29.240,0.370,3.624,3.531,3.479
671.089,29.372,0.935,3.226,3.085,3.376
671.100,45.391,2.264,2.681,2.450,3.118
671.112,7.762,2.321,1.969,1.707,2.686
671.124,-14.376,1.773,1.075,0.833,2.100
671.135,-2.333,1.754,0.197,-0.039,1.419
671.147,-2.448,1.511,-0.679,-0.900,0.662
671.158,9.804,1.718,-1.641,-1.850,-0.164
671.170,12.277,1.487,-2.495,-2.662,-1.007
671.182,-3.129,1.228,-3.099,-3.245,-1.786
671.194,9.354,1.384,-3.608,-3.759,-2.475
671.205,5.697,0.212,-4.067,-4.153,-3.091
671.216,0.411,-0.170,-4.174,-4.239,-3.533
671.227,5.984,0.439,-4.203,-4.291,-3.815
671.238,12.657,0.776,-4.065,-4.166,-3.962
671.249,7.046,1.108,-3.745,-3.872,-3.979
671.260,-8.818,0.498,-3.293,-3.375,-3.860
671.271,-13.295,-0.132,-2.670,-2.713,-3.585
671.282,-10.730,-0.595,-2.059,-2.070,-3.209
671.293,-5.630,-0.766,-1.334,-1.332,-2.730
671.305,-3.881,-0.761,-0.519,-0.516,-2.134
671.316,-3.074,-0.636,0.286,0.288,-1.473
671.328,14.234,-0.138,0.928,0.899,-0.817
671.339,25.433,0.430,1.451,1.394,-0.186
671.350,15.578,0.633,1.729,1.672,0.347
671.362,-13.788,0.314,1.782,1.741,0.771
671.374,-14.490,0.367,1.558,1.516,1.021
671.385,23.062,0.575,1.005,0.927,1.043
671.397,-4.932,0.382,0.170,0.106,0.825
671.408,5.944,1.048,-0.855,-0.966,0.372
671.420,10.162,1.594,-1.969,-2.111,-0.290
671.431,2.073,1.709,-3.071,-3.229,-1.094
671.442,-0.037,2.621,-4.034,-4.226,-1.951
671.454,0.355,2.982,-4.842,-5.032,-2.812
671.465,18.167,3.170,-5.397,-5.586,-3.601
671.476,-12.875,2.526,-5.765,-5.913,-4.230
671.486,-22.398,2.410,-5.718,-5.861,-4.674
671.496,-10.865,2.369,-5.409,-5.546,-4.899
671.507,2.795,1.584,-4.861,-4.940,-4.889
671.518,-9.986,1.482,-3.913,-3.982,-4.584
671.529,7.540,2.380,-2.972,-3.095,-4.040
671.540,24.468,3.016,-1.693,-1.877,-3.273
671.551,22.986,3.106,-0.360,-0.565,-2.278
671.563,28.450,3.601,0.745,0.529,-1.214
671.575,24.276,3.838,1.765,1.528,-0.166
671.586,-2.502,3.508,2.585,2.363,0.834
671.598,-16.748,3.356,3.240,3.040,1.742
671.610,-5.847,2.923,3.597,3.429,2.491
671.621,26.391,2.865,3.854,3.691,3.061
671.633,33.916,2.435,3.991,3.834,3.487
671.645,1.426,1.747,4.065,3.931,3.778
671.657,5.695,1.737,4.034,3.911,3.970
671.669,26.761,2.126,3.856,3.717,4.035
671.679,0.441,1.676,3.491,3.369,3.971
671.690,-7.376,1.185,2.962,2.878,3.761
671.702,-7.524,1.003,2.267,2.201,3.390
671.714,-7.817,0.901,1.450,1.384,2.887
671.725,-17.012,1.112,0.618,0.542,2.259
671.737,-30.756,1.103,-0.272,-0.355,1.542
671.747,-24.949,0.642,-1.070,-1.134,0.854
671.758,-21.645,0.814,-1.880,-1.938,0.088
671.769,-3.463,1.790,-2.594,-2.677,-0.680
671.780,-20.552,2.204,-3.301,-3.381,-1.433
671.791,-19.338,2.353,-3.967,-4.036,-2.140
671.802,-11.436,2.558,-4.553,-4.613,-2.803
671.813,12.266,3.006,-5.224,-5.306,-3.465
671.824,17.311,3.488,-6.161,-6.265,-4.183
671.835,-4.385,3.669,-7.506,-7.591,-5.052
671.847,0.344,3.516,-9.096,-9.162,-6.103
671.858,-9.969,2.693,-10.945,-10.964,-7.404
671.869,-47.311,2.274,-13.252,-13.260,-9.008
671.881,-33.210,1.990,-15.752,-15.776,-10.848
671.892,-48.107,0.738,-18.417,-18.395,-12.891
671.903,-40.854,0.260,-21.132,-21.073,-15.136
671.914,-23.572,0.201,-23.724,-23.657,-17.499
671.926,2.817,0.785,-26.258,-26.241,-20.037
671.937,37.780,1.811,-28.331,-28.344,-22.415
671.948,7.916,1.822,-29.866,-29.881,-24.597
671.959,-1.739,1.885,-30.760,-30.773,-26.509
671.971,-13.282,1.301,-30.749,-30.731,-27.920
671.983,17.354,1.584,-29.819,-29.814,-28.683
671.994,-6.606,1.914,-28.108,-28.143,-28.742
672.006,36.323,1.673,-25.603,-25.642,-28.087
672.016,-32.003,0.861,-23.044,-23.022,-26.899
672.028,13.868,1.390,-19.332,-19.363,-24.726
672.040,-40.611,2.119,-15.329,-15.384,-21.909
672.050,-6.929,2.268,-11.889,-11.962,-19.217
672.060,16.867,2.352,-8.512,-8.590,-16.309
672.070,-9.908,1.192,-5.448,-5.439,-13.305
672.082,1.941,0.576,-1.922,-1.866,-9.655
672.092,-26.069,-0.605,0.706,0.835,-6.735
672.102,-0.362,-0.533,3.195,3.297,-3.927
672.115,1.126,-0.534,5.747,5.856,-0.764
672.125,19.402,-0.486,7.528,7.621,1.596
672.135,8.246,-1.147,8.762,8.877,3.680
672.145,4.517,-1.917,9.620,9.765,5.391
672.155,8.698,-2.237,10.083,10.233,6.750
672.165,16.598,-2.291,10.199,10.340,7.753
672.177,-27.463,-3.212,9.976,10.141,8.508
672.187,-2.715,-2.698,9.488,9.611,8.783
672.198,-4.551,-2.648,8.856,8.971,8.789
672.208,-49.988,-5.315,7.963,8.205,8.544
672.218,-40.897,-4.918,7.079,7.315,8.101
672.228,11.326,-3.739,6.181,6.390,7.505
672.239,15.585,-1.782,5.273,5.393,6.782
672.251,-20.816,-1.953,4.285,4.407,5.933
672.262,-2.108,-1.396,3.300,3.388,5.043
672.274,11.281,-1.402,2.352,2.439,4.140
672.285,4.616,-1.154,1.538,1.611,3.245
672.297,-9.425,-0.896,0.798,0.855,2.380
672.308,0.034,-0.426,0.418,0.456,1.634
672.320,0.378,0.096,0.508,0.511,1.095
672.332,3.462,0.481,1.139,1.120,0.870
672.343,12.915,0.586,2.383,2.361,1.047
672.355,-9.661,0.536,4.268,4.255,1.688
672.366,-8.814,-0.084,6.718,6.744,2.851
672.378,6.598,-0.686,9.648,9.716,4.535
672.390,-33.620,-1.380,12.731,12.869,6.653
672.401,-32.190,-1.382,16.008,16.161,9.146
672.413,-10.464,-2.489,19.134,19.349,11.866
672.425,-12.701,-3.136,21.899,22.149,14.686
672.436,-6.386,-3.317,23.983,24.268,17.333
672.448,-31.675,-3.397,25.187,25.483,19.615
672.459,30.006,-1.703,25.453,25.676,21.374
672.471,-26.614,-2.820,24.711,24.998,22.445
672.482,24.081,-2.398,23.107,23.360,22.764
672.494,-25.015,-2.236,20.665,20.915,22.285
672.505,15.562,-2.008,17.660,17.890,21.068
672.516,6.354,-2.475,14.429,14.685,19.313
672.526,-23.322,-2.722,11.191,11.473,17.128
672.536,-9.299,-2.058,8.057,8.301,14.612
672.547,-7.640,-1.670,5.129,5.364,11.948
672.557,-20.594,-1.546,2.363,2.595,9.207
672.567,4.147,-0.933,0.069,0.257,6.582
672.577,-30.374,-2.027,-2.014,-1.721,4.138
672.588,-35.730,-3.520,-3.668,-3.271,1.898
672.598,19.848,-2.232,-4.817,-4.498,-0.058
672.608,36.625,-1.479,-5.733,-5.455,-1.724
672.618,8.807,-0.762,-6.340,-6.101,-3.096
672.628,31.264,0.372,-6.484,-6.316,-4.146
672.639,-9.637,0.422,-6.391,-6.228,-4.859
672.649,4.386,1.278,-5.974,-5.838,-5.248
672.659,15.433,1.567,-5.457,-5.327,-5.358
672.669,-14.882,0.849,-4.787,-4.624,-5.231
672.680,-10.125,0.740,-3.981,-3.818,-4.905
672.690,-11.953,0.506,-3.144,-2.973,-4.418
672.700,2.042,0.571,-2.265,-2.094,-3.813
672.710,34.794,1.111,-1.490,-1.351,-3.154
672.720,2.058,0.543,-0.796,-0.608,-2.467
672.731,-20.988,0.480,-0.127,0.078,-1.790
672.741,22.450,1.067,0.503,0.699,-1.120
672.751,-15.460,0.630,1.099,1.324,-0.453
672.761,-52.523,-0.453,1.613,1.907,0.194
672.772,-34.589,-0.515,2.067,2.380,0.803
672.782,22.073,0.720,2.484,2.748,1.347
672.792,9.808,0.532,2.872,3.146,1.840
672.802,-6.382,-0.292,3.104,3.424,2.288
672.812,-17.333,-1.046,3.240,3.597,2.646
672.823,-32.320,-1.471,3.250,3.635,2.907
672.833,-12.940,-1.107,3.139,3.531,3.073
672.843,28.911,-0.700,2.918,3.265,3.128
672.853,-3.137,-0.996,2.568,2.922,3.063
672.863,1.137,-0.827,2.159,2.510,2.897
672.873,-5.139,-0.821,1.613,1.960,2.627
672.884,-6.209,-1.034,1.034,1.394,2.265
672.894,-26.986,-1.461,0.414,0.796,1.829
672.904,4.896,-1.313,-0.319,0.050,1.314
672.914,0.614,-1.253,-1.033,-0.636,0.741
672.924,18.421,-1.249,-1.681,-1.298,0.135
672.935,5.255,-1.300,-2.364,-1.979,-0.502
672.945,28.226,-0.808,-3.013,-2.646,-1.140
672.955,19.102,-0.478,-3.715,-3.368,-1.787
672.965,-26.308,-1.928,-4.407,-3.978,-2.449
672.975,-25.525,-1.569,-4.748,-4.339,-3.049
672.986,11.375,-0.708,-4.884,-4.506,-3.520
672.998,-43.498,-1.531,-4.946,-4.523,-3.922
673.008,30.136,0.534,-4.553,-4.265,-4.069
673.018,25.119,1.353,-4.107,-3.895,-4.052
673.028,2.089,0.848,-3.609,-3.377,-3.886
673.039,21.427,1.019,-2.927,-2.703,-3.570
673.049,2.844,0.422,-2.098,-1.843,-3.102
673.059,-22.396,-0.759,-1.128,-0.821,-2.485
673.070,40.090,0.145,-0.194,0.045,-1.787
673.080,19.170,-0.436,0.675,0.932,-1.030
673.090,-4.919,-0.994,1.544,1.827,-0.238
673.100,39.935,0.825,2.422,2.602,0.569
673.110,15.293,0.227,3.083,3.305,1.347
673.122,-33.421,-0.820,3.624,3.906,2.152
673.132,-4.737,-0.434,4.092,4.359,2.782
673.142,21.151,0.231,4.475,4.728,3.349
673.153,10.277,0.421,4.672,4.956,3.829
673.163,14.849,0.194,4.701,5.012,4.173
673.173,-29.885,-0.733,4.589,4.926,4.395
673.183,-50.121,-3.093,4.250,4.714,4.478
673.193,-15.994,-2.463,3.843,4.271,4.423
673.203,38.794,-1.578,3.289,3.660,4.209
673.213,6.329,-1.734,2.534,2.913,3.847
673.225,12.150,-2.323,1.472,1.890,3.197
673.235,23.617,-1.444,0.687,1.048,2.558
673.245,11.774,-1.113,-0.157,0.206,1.858
673.255,-7.961,-2.337,-0.989,-0.546,1.125
673.265,-45.595,-2.807,-1.735,-1.277,0.388
673.275,12.415,-0.952,-2.414,-2.070,-0.367
673.285,38.081,0.888,-2.936,-2.697,-1.090
673.295,4.646,0.380,-3.412,-3.142,-1.732
673.305,-47.877,-0.661,-3.825,-3.490,-2.292
673.316,-8.605,-0.374,-4.165,-3.845,-2.815
673.326,29.124,0.411,-4.320,-4.042,-3.240
