R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,400,100,0,0,0,0,7,75,10,10.0,32.0,0.000010,0.000300,20,0,0,0,0,10,75,0,0
sysTime,ARawX,ARawY,ARawZ,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R
292.341,4.619,-2.507,9.681,-1.598,-0.747,5.977,7.250,7.986
292.353,5.367,-0.280,10.356,-1.181,-0.800,5.534,6.801,7.646
292.365,2.873,2.083,14.135,-0.767,-0.814,5.040,6.294,7.253
292.376,-0.043,1.875,14.717,-0.573,-0.801,4.651,5.897,6.843
292.388,-4.117,3.793,13.058,-0.367,-0.780,4.267,5.504,6.447
292.400,-0.251,2.047,14.804,-0.257,-0.733,3.994,5.228,6.077
292.411,0.617,2.378,15.522,-0.145,-0.679,3.692,4.927,5.734
292.422,-6.955,3.585,12.124,-0.467,-0.676,3.455,4.701,5.423
292.434,-12.415,9.570,11.154,-0.502,-0.730,3.245,4.493,5.143
292.444,-4.203,0.093,11.146,-1.069,-0.781,3.193,4.455,4.936
292.455,1.185,-5.884,12.389,-1.904,-0.880,3.072,4.351,4.764
292.465,-2.004,-4.231,11.340,-2.548,-1.046,3.070,4.363,4.639
292.475,1.918,-5.776,11.154,-2.996,-1.240,3.116,4.420,4.547
292.486,7.170,-4.777,13.287,-2.796,-1.392,3.154,4.444,4.498
292.496,6.150,1.616,14.739,-2.127,-1.481,3.271,4.535,4.487
292.506,-5.230,9.778,13.568,-1.042,-1.493,3.272,4.512,4.479
292.517,-3.211,6.890,12.203,-0.289,-1.388,3.213,4.434,4.468
292.527,2.809,-0.524,11.613,-1.357,-1.343,3.175,4.431,4.450
292.537,6.789,-8.133,12.361,-3.714,-1.521,3.112,4.418,4.439
292.548,7.501,-12.422,13.144,-5.119,-1.897,3.069,4.393,4.418
292.558,5.223,-12.422,13.675,-6.382,-2.377,2.995,4.339,4.381
292.569,2.406,-9.218,14.164,-5.978,-2.762,2.976,4.289,4.347
292.579,0.431,-3.657,13.173,-5.206,-3.038,2.980,4.252,4.308
292.589,-7.264,6.847,12.864,-3.534,-3.173,3.019,4.234,4.283
292.600,-8.686,6.675,11.542,-1.910,-3.092,2.983,4.146,4.261
292.610,-8.356,2.579,10.133,-1.417,-2.917,3.130,4.274,4.270
292.620,-6.639,-2.564,9.300,-1.843,-2.786,3.194,4.352,4.301
292.630,3.973,-7.192,10.047,-2.898,-2.745,3.321,4.511,4.362
292.640,9.397,2.601,11.527,-1.762,-2.686,3.526,4.692,4.458
292.651,6.890,6.560,13.259,-0.204,-2.468,3.759,4.884,4.591
292.661,3.779,6.207,14.437,-0.015,-2.212,4.051,5.169,4.770
292.671,-1.702,-2.665,14.099,-0.891,-2.014,4.462,5.609,4.991
292.681,-2.277,-5.625,11.671,-1.253,-1.903,4.640,5.794,5.232
292.691,-0.431,-0.955,11.815,-1.440,-1.844,4.918,6.070,5.479
292.701,-5.123,5.812,13.402,-0.638,-1.744,5.150,6.278,5.722
292.711,-7.752,2.536,14.315,-0.104,-1.567,5.316,6.428,5.949
292.722,-6.732,0.122,15.242,-0.609,-1.454,5.448,6.586,6.175
292.733,-3.190,-2.256,15.378,-1.491,-1.446,5.542,6.705,6.369
292.744,1.127,-8.399,14.293,-2.019,-1.485,5.607,6.774,6.527
292.755,5.230,-8.226,13.381,-2.729,-1.568,5.613,6.791,6.644
292.766,5.798,-2.888,11.362,-2.711,-1.696,5.586,6.760,6.722
292.777,7.228,2.680,11.297,-2.026,-1.779,5.495,6.644,6.742
292.788,2.485,7.623,9.135,-0.637,-1.734,5.298,6.398,6.706
292.799,-3.233,9.685,9.954,1.193,-1.496,5.078,6.126,6.595
292.810,-6.265,8.198,11.815,2.719,-1.083,4.662,5.665,6.398
292.821,-3.276,3.743,13.848,2.854,-0.616,4.129,5.129,6.106
292.832,0.201,0.352,16.470,2.700,-0.210,3.571,4.576,5.743
292.843,0.158,0.021,15.544,1.924,0.071,2.903,3.932,5.291
292.855,-2.335,6.897,12.749,1.745,0.221,2.174,3.199,4.754
292.866,-3.980,7.113,12.203,2.074,0.390,1.351,2.362,4.126
292.877,-3.678,5.446,13.072,2.062,0.560,0.559,1.573,3.440
292.888,-5.776,3.499,13.812,1.984,0.710,-0.193,0.829,2.744
292.899,-9.390,1.343,14.538,1.734,0.833,-0.921,0.112,2.025
292.910,-7.486,0.416,14.602,1.234,0.896,-1.633,-0.582,1.318
292.921,-0.071,1.235,15.141,0.774,0.890,-2.245,-1.184,0.630
292.932,7.917,2.457,14.545,0.474,0.831,-2.847,-1.781,-0.032
292.943,9.548,3.412,13.963,0.309,0.750,-3.417,-2.351,-0.675
292.954,5.877,5.194,12.138,0.557,0.684,-3.887,-2.840,-1.276
292.966,0.890,8.112,11.096,0.864,0.653,-4.271,-3.246,-1.816
292.977,-1.746,9.347,11.513,1.342,0.675,-4.656,-3.651,-2.309
292.988,-0.883,7.637,13.158,1.841,0.778,-4.952,-3.967,-2.753
292.999,1.939,4.519,14.509,2.308,0.950,-5.186,-4.219,-3.132
293.010,2.586,1.005,15.242,2.602,1.157,-5.349,-4.396,-3.461
293.021,0.718,-1.846,13.050,2.928,1.389,-5.533,-4.590,-3.735
293.032,-0.618,-3.793,11.671,2.853,1.597,-5.642,-4.689,-3.968
293.043,-2.967,-4.871,10.823,2.554,1.752,-5.819,-4.847,-4.172
293.054,-3.944,-7.623,11.462,2.393,1.892,-5.951,-4.967,-4.358
293.065,-0.373,-12.099,12.253,1.928,1.995,-6.152,-5.160,-4.558
293.076,4.160,-12.070,13.805,0.061,1.862,-6.381,-5.348,-4.775
293.088,4.109,2.665,11.477,-0.381,1.572,-6.638,-5.605,-5.001
293.099,-0.445,7.616,10.744,-0.579,1.266,-6.996,-5.975,-5.259
293.110,3.326,8.665,12.756,0.107,1.057,-7.417,-6.414,-5.574
293.121,7.141,10.411,13.144,0.968,0.961,-7.802,-6.819,-5.895
293.133,5.101,11.230,12.476,1.709,0.956,-8.168,-7.200,-6.240
293.144,2.428,5.015,13.704,3.090,1.142,-8.570,-7.651,-6.613
293.155,2.356,-1.149,14.875,3.260,1.415,-9.004,-8.097,-6.998
293.166,2.220,0.287,13.237,2.877,1.606,-9.398,-8.485,-7.393
293.177,1.846,4.426,10.658,2.530,1.698,-9.841,-8.937,-7.805
293.188,4.059,3.218,9.702,2.444,1.760,-10.262,-9.370,-8.223
293.198,3.075,-3.707,10.097,1.523,1.777,-10.665,-9.743,-8.617
293.209,-2.694,-4.835,13.115,1.496,1.760,-11.049,-10.131,-8.983
293.219,4.569,-2.062,13.208,1.395,1.736,-11.293,-10.380,-9.317
293.229,3.297,-4.648,10.255,1.061,1.696,-11.518,-10.594,-9.606
293.239,1.034,-9.297,11.678,0.171,1.573,-11.621,-10.673,-9.832
293.251,1.142,-6.380,15.421,-0.342,1.408,-11.537,-10.591,-9.983
293.262,-6.603,-1.149,12.964,-0.344,1.163,-11.461,-10.532,-10.039
293.274,2.945,-1.695,11.110,-0.026,0.994,-11.368,-10.451,-10.061
293.284,6.200,-0.071,9.451,0.202,0.907,-11.287,-10.383,-10.045
293.294,3.599,-5.446,10.449,-0.171,0.810,-11.220,-10.297,-10.003
293.304,-1.817,-2.256,9.939,-0.062,0.699,-11.042,-10.125,-9.920
293.315,5.762,4.727,9.034,1.358,0.718,-10.784,-9.927,-9.804
293.325,7.687,3.118,9.817,2.052,0.859,-10.360,-9.535,-9.607
293.335,3.851,-1.587,12.512,1.627,0.958,-9.965,-9.129,-9.350
293.346,0.445,1.609,15.077,1.759,1.035,-9.422,-8.594,-9.000
293.357,4.619,2.557,13.747,1.729,1.107,-8.911,-8.077,-8.595
293.368,1.508,0.122,12.181,0.996,1.122,-8.238,-7.390,-8.126
293.380,0.689,0.524,9.968,0.455,1.040,-7.555,-6.709,-7.592
293.392,5.884,-1.228,11.865,-0.060,0.924,-6.896,-6.040,-7.008
293.403,5.561,3.377,12.512,-0.088,0.776,-6.107,-5.256,-6.374
293.415,-6.100,0.452,10.586,0.059,0.682,-5.364,-4.521,-5.705
293.427,-8.040,-7.623,11.520,0.125,0.682,-4.635,-3.792,-5.014
293.439,-2.299,1.336,12.116,0.334,0.630,-3.878,-3.047,-4.311
293.450,-6.028,8.255,10.097,1.249,0.628,-3.167,-2.365,-3.602
293.462,-3.298,7.443,9.846,2.522,0.790,-2.477,-1.720,-2.906
293.474,2.766,5.568,8.445,3.394,1.046,-1.809,-1.084,-2.226
293.486,4.454,2.557,7.209,3.853,1.346,-1.097,-0.380,-1.533
293.497,1.235,0.488,8.394,4.085,1.655,-0.496,0.246,-0.845
293.509,-1.875,5.690,9.400,4.631,1.948,0.166,0.897,-0.164
293.521,-3.894,10.871,10.191,5.210,2.233,0.790,1.513,0.496
293.533,-5.776,10.849,10.500,5.252,2.500,1.330,2.077,1.137
293.544,-9.103,4.727,11.233,4.378,2.693,1.799,2.592,1.738
293.556,-3.772,0.344,12.066,3.151,2.762,2.289,3.132,2.321
293.568,-4.339,-6.222,12.260,1.854,2.730,2.815,3.673,2.873
293.580,-0.970,-8.075,10.715,0.878,2.603,3.292,4.164,3.418
293.591,5.927,-6.250,8.236,0.694,2.452,3.680,4.543,3.915
293.603,11.833,-0.682,6.929,1.485,2.350,3.995,4.842,4.353
293.615,12.624,5.115,7.784,2.687,2.348,4.216,5.046,4.744
293.626,8.248,5.568,11.146,3.026,2.409,4.376,5.191,5.043
293.638,6.926,0.639,11.225,1.988,2.382,4.475,5.319,5.300
293.650,5.489,1.746,10.708,1.038,2.236,4.475,5.348,5.490
293.661,10.497,-11.431,7.525,-1.508,1.949,4.418,5.344,5.595
293.672,10.231,-9.829,6.613,-2.395,1.540,4.331,5.283,5.651
293.684,8.406,-3.254,6.289,-2.978,1.049,4.155,5.121,5.644
293.695,3.678,-1.587,6.936,-3.394,0.550,3.916,4.893,5.566
293.707,-2.126,-1.401,9.300,-3.648,0.072,3.604,4.577,5.414
293.718,-5.417,-5.187,10.277,-4.700,-0.440,3.309,4.298,5.221
293.728,-0.790,-13.270,8.617,-6.056,-1.026,2.908,3.932,4.965
293.738,6.222,-5.568,8.495,-5.064,-1.477,2.575,3.580,4.670
293.749,5.633,9.448,11.168,-2.999,-1.731,2.241,3.213,4.368
293.759,2.687,12.818,13.273,-1.531,-1.807,1.762,2.702,4.021
293.770,2.040,3.190,13.101,-1.565,-1.822,1.215,2.174,3.620
293.780,-3.089,-8.729,9.063,-3.530,-1.948,0.829,1.840,3.220
293.790,-6.639,-3.261,9.458,-3.574,-2.151,0.339,1.350,2.795
293.801,-5.410,3.197,10.478,-1.966,-2.199,0.008,0.970,2.378
293.811,0.660,3.585,10.069,-1.342,-2.130,-0.308,0.630,1.977
293.821,10.217,-2.442,8.883,-1.661,-2.056,-0.618,0.320,1.612
293.832,6.595,-1.918,10.773,-1.683,-2.019,-0.871,0.067,1.267
293.842,-2.852,3.333,13.338,-0.453,-1.895,-1.117,-0.212,0.949
293.852,-7.910,6.631,14.430,0.679,-1.630,-1.309,-0.419,0.675
293.863,-6.631,2.241,12.325,0.475,-1.393,-1.493,-0.574,0.431
293.873,-3.003,-7.249,9.314,-0.470,-1.243,-1.786,-0.827,0.201
293.883,0.653,-6.279,6.584,-0.422,-1.144,-1.848,-0.865,-0.000
293.894,1.185,5.633,8.905,1.468,-0.931,-1.944,-1.009,-0.162
293.904,4.095,12.099,10.234,4.055,-0.447,-2.071,-1.200,-0.327
293.914,6.552,3.851,10.097,4.529,0.134,-2.122,-1.269,-0.472
293.925,6.301,-8.420,10.334,1.656,0.446,-2.216,-1.304,-0.596
293.935,6.315,-8.190,10.909,1.003,0.565,-2.264,-1.330,-0.693
293.946,8.535,1.271,10.378,1.470,0.672,-2.304,-1.380,-0.777
293.956,6.495,5.281,11.319,1.887,0.797,-2.259,-1.349,-0.847
293.966,-5.180,-1.659,12.849,1.155,0.882,-2.249,-1.321,-0.872
293.977,-7.242,-3.218,12.720,0.246,0.841,-2.259,-1.314,-0.906
293.987,-5.805,-0.021,12.454,0.211,0.761,-2.122,-1.179,-0.907
293.997,-7.975,4.181,12.389,0.522,0.697,-2.064,-1.135,-0.888
294.008,-8.234,6.064,12.562,0.637,0.647,-2.056,-1.139,-0.868
294.018,-7.228,4.735,14.243,1.001,0.658,-2.056,-1.150,-0.859
294.028,5.827,-2.924,14.308,1.149,0.752,-2.033,-1.123,-0.846
294.039,6.121,-1.824,16.722,0.802,0.770,-1.916,-0.999,-0.804
294.049,-1.724,3.980,17.821,0.976,0.756,-1.727,-0.819,-0.731
294.059,-0.811,6.983,22.614,1.526,0.799,-1.570,-0.669,-0.638
294.069,3.297,-6.387,17.340,1.263,0.935,-1.451,-0.541,-0.531
294.080,-8.205,2.349,19.316,1.105,0.949,-1.234,-0.323,-0.385
294.090,10.964,-2.083,19.618,1.040,0.985,-1.093,-0.185,-0.245
294.100,-8.959,2.601,20.020,1.168,0.988,-0.877,0.024,-0.081
294.111,8.492,-2.687,20.006,0.839,1.003,-0.742,0.163,0.077
294.121,-3.743,3.247,20.322,0.826,0.956,-0.644,0.260,0.222
294.131,-2.450,1.185,22.513,1.233,0.975,-0.565,0.324,0.340
294.141,2.033,1.264,19.122,1.412,1.005,-0.453,0.428,0.458
294.152,3.075,-4.088,20.307,0.382,0.971,-0.461,0.447,0.533
294.162,-2.126,-2.629,21.040,0.003,0.871,-0.403,0.512,0.616
294.173,-1.789,-3.398,23.224,-0.102,0.721,-0.431,0.482,0.656
294.185,4.813,1.379,25.215,-0.104,0.560,-0.446,0.459,0.672
294.197,4.275,3.434,20.710,0.161,0.477,-0.478,0.419,0.669
294.207,-4.541,1.681,21.098,0.703,0.487,-0.638,0.238,0.622
294.217,-1.947,0.941,16.866,1.024,0.538,-0.711,0.150,0.547
294.227,4.196,-0.272,20.494,1.092,0.600,-0.778,0.076,0.473
294.237,-4.907,5.791,19.115,1.278,0.650,-0.898,-0.050,0.380
294.247,-1.027,1.875,16.952,1.472,0.740,-1.123,-0.283,0.249
294.257,2.378,-5.295,14.868,1.283,0.835,-1.267,-0.420,0.112
294.267,-1.422,-1.336,13.309,0.710,0.841,-1.362,-0.497,-0.004
294.278,-0.711,5.956,15.450,1.002,0.825,-1.490,-0.633,-0.127
294.288,6.710,3.865,13.704,1.519,0.874,-1.651,-0.816,-0.273
294.299,-4.124,-1.860,13.877,1.614,0.997,-1.674,-0.848,-0.407
294.311,-0.014,3.362,9.738,1.887,1.064,-1.579,-0.774,-0.466
294.323,3.757,-3.908,9.408,1.981,1.210,-1.489,-0.687,-0.482
294.335,-5.266,-4.325,5.485,1.947,1.322,-1.290,-0.469,-0.403
294.345,8.571,4.160,3.049,3.197,1.447,-1.114,-0.338,-0.320
294.355,-1.307,1.595,8.265,4.035,1.675,-1.006,-0.266,-0.227
294.366,2.794,-0.330,-3.036,4.225,1.889,-0.798,-0.102,-0.117
294.376,0.330,1.918,8.150,4.615,2.104,-0.646,0.055,0.009
294.387,-0.258,-1.465,0.850,4.520,2.299,-0.576,0.193,0.144
294.397,-2.162,1.199,2.337,4.412,2.469,-0.419,0.383,0.290
294.407,-1.092,2.981,0.979,4.453,2.583,-0.292,0.514,0.436
294.417,-0.079,3.233,1.310,4.601,2.686,-0.121,0.664,0.578
294.428,0.948,2.744,2.567,4.659,2.775,-0.095,0.699,0.697
294.438,0.883,3.068,2.223,5.029,2.862,0.009,0.797,0.799
294.449,2.363,1.286,0.757,5.687,2.982,0.050,0.857,0.897
294.459,1.515,1.372,1.166,6.126,3.125,0.127,0.901,0.982
294.470,1.954,0.711,1.332,6.700,3.300,0.169,0.934,1.047
294.480,0.783,1.034,1.612,6.973,3.482,0.223,0.977,1.112
294.490,-0.970,0.596,1.044,7.379,3.672,0.297,1.046,1.173
294.501,-0.201,0.553,1.274,7.752,3.879,0.333,1.054,1.221
294.511,-2.629,0.344,1.863,7.909,4.089,0.400,1.097,1.265
294.521,-0.883,0.172,1.332,8.144,4.305,0.441,1.132,1.305
294.532,-0.064,-0.107,1.339,7.920,4.503,0.461,1.167,1.344
294.542,-0.603,-0.387,1.080,7.975,4.699,0.514,1.222,1.386
294.552,-0.481,-0.043,0.965,7.999,4.879,0.542,1.251,1.423
294.563,-0.395,0.222,1.073,8.496,5.067,0.627,1.311,1.463
294.573,-1.063,1.077,1.978,8.374,5.237,0.618,1.325,1.503
294.583,-1.307,0.661,1.813,8.548,5.411,0.627,1.333,1.532
294.594,-0.258,0.258,1.094,8.504,5.588,0.659,1.367,1.559
294.604,-0.316,0.855,1.669,8.540,5.749,0.650,1.366,1.579
294.614,-0.438,0.388,1.597,8.153,5.907,0.656,1.381,1.596
294.624,0.359,-0.696,1.173,7.805,6.057,0.686,1.430,1.620
294.635,1.149,-0.287,1.188,7.013,6.140,0.644,1.424,1.634
294.645,0.502,0.452,1.655,6.956,6.186,0.633,1.410,1.640
294.655,0.143,-0.330,1.533,6.792,6.247,0.620,1.407,1.641
294.666,0.402,0.574,1.482,7.088,6.285,0.640,1.414,1.645
294.676,-0.201,0.761,1.820,7.162,6.332,0.618,1.389,1.645
294.686,-1.178,-0.071,1.870,6.637,6.397,0.620,1.408,1.645
294.696,0.510,-0.050,2.187,6.290,6.415,0.594,1.389,1.641
294.706,1.113,0.639,1.993,5.481,6.358,0.543,1.360,1.632
294.717,0.955,-0.510,2.108,4.482,6.249,0.502,1.343,1.611
294.727,1.264,-1.242,2.007,4.033,6.123,0.443,1.295,1.587
294.737,2.026,-0.632,2.409,4.078,5.978,0.431,1.283,1.555
294.747,1.221,-0.847,2.991,4.693,5.901,0.462,1.297,1.535
294.758,1.077,-0.416,2.050,4.967,5.830,0.424,1.254,1.518
294.768,0.265,-1.120,2.654,5.141,5.853,0.422,1.263,1.504
294.778,1.738,-2.600,3.710,5.587,5.966,0.412,1.236,1.487
294.789,2.097,-3.391,3.631,4.641,6.028,0.354,1.191,1.461
294.799,0.495,-2.514,4.716,4.268,6.034,0.298,1.145,1.431
294.809,-1.896,-0.696,5.528,3.887,5.940,0.221,1.076,1.385
294.819,-3.060,0.998,5.168,3.039,5.582,0.182,1.048,1.333
294.830,2.974,-0.186,5.923,2.312,5.131,0.157,1.035,1.288
294.840,1.580,0.926,7.496,2.199,4.707,0.115,0.989,1.240
294.850,-4.232,1.164,3.710,2.047,4.220,0.087,0.959,1.198
294.861,4.016,-1.774,7.525,1.306,3.863,0.054,0.953,1.165
294.871,-0.143,3.980,9.048,1.557,3.407,0.080,0.988,1.144
294.881,-1.587,-3.693,5.707,0.648,3.031,0.101,1.042,1.146
294.892,6.890,4.569,11.391,2.053,2.791,0.139,1.064,1.163
294.902,-3.923,-4.382,5.485,0.390,2.470,0.160,1.115,1.174
294.912,1.997,4.390,9.961,1.636,2.261,0.431,1.364,1.240
294.923,4.339,-4.368,9.788,0.688,2.054,0.808,1.747,1.390
294.933,-4.347,5.740,9.673,1.572,1.903,1.179,2.098,1.610
294.944,-1.846,-7.522,7.561,0.301,1.742,1.640,2.595,1.895
294.954,7.012,6.272,10.507,2.023,1.659,1.970,2.902,2.231
294.964,0.890,-3.937,11.369,1.624,1.722,1.846,2.781,2.440
294.974,-8.370,4.282,11.225,2.301,1.771,1.998,2.924,2.590
294.984,-6.481,-4.461,8.028,1.038,1.709,2.210,3.172,2.782
294.995,-5.266,3.269,8.725,1.462,1.653,2.439,3.380,2.962
295.005,-1.868,-2.291,6.167,1.194,1.582,2.561,3.519,3.145
295.015,-2.019,4.260,10.816,1.694,1.594,2.759,3.705,3.326
295.026,3.420,1.918,9.077,2.002,1.570,2.918,3.855,3.496
295.037,-7.106,6.552,11.678,2.275,1.696,2.990,3.928,3.655
295.047,2.996,-2.119,6.131,1.655,1.719,3.117,4.081,3.789
295.059,-7.946,3.808,11.800,2.474,1.752,3.128,4.076,3.913
295.071,-5.805,4.584,14.365,3.710,2.026,3.297,4.212,4.027
295.081,2.529,-0.632,10.399,3.069,2.218,3.309,4.247,4.126
295.091,-2.428,2.917,9.774,3.247,2.313,3.389,4.319,4.215
295.101,-3.880,10.231,12.828,4.819,2.569,3.354,4.263,4.271
295.112,2.924,1.473,11.577,4.038,2.833,3.292,4.231,4.300
295.122,4.612,-8.895,10.866,1.069,2.752,3.430,4.443,4.353
295.132,3.376,-4.088,11.606,0.765,2.521,3.756,4.777,4.473
295.143,0.502,3.959,14.293,1.166,2.330,3.717,4.728,4.583
295.153,1.846,-0.984,13.877,0.445,2.151,3.753,4.788,4.662
295.163,1.501,-11.445,12.066,-2.519,1.706,3.809,4.915,4.750
295.174,0.941,-13.198,12.238,-4.267,1.004,3.874,5.012,4.811
295.184,2.378,-5.668,11.312,-3.672,0.425,3.970,5.089,4.880
295.194,3.894,10.224,11.570,-1.796,0.034,4.159,5.230,4.955
295.205,0.258,11.072,11.764,-0.998,-0.157,4.307,5.348,5.061
295.215,-6.279,3.089,10.722,-0.820,-0.252,4.334,5.370,5.146
295.225,-8.679,-5.625,10.988,-1.392,-0.359,4.537,5.584,5.248
295.236,-3.772,-7.558,11.477,-1.426,-0.430,4.793,5.828,5.395
295.246,3.211,4.691,10.191,0.350,-0.403,5.020,5.994,5.555
295.256,2.644,4.253,11.434,1.367,-0.211,5.484,6.422,5.780
295.267,-4.476,1.983,12.907,0.891,-0.063,5.794,6.741,6.058
295.277,-8.492,-0.114,13.841,0.738,0.025,6.052,7.000,6.316
295.287,0.696,-1.731,12.066,0.539,0.113,6.311,7.256,6.569
295.298,10.087,-2.816,10.334,0.726,0.228,6.541,7.472,6.815
295.308,-1.530,-0.452,12.921,0.866,0.322,6.697,7.624,7.048
295.318,-6.617,2.234,14.825,0.671,0.360,6.691,7.622,7.217
295.329,-2.823,2.522,13.992,0.871,0.401,6.664,7.591,7.315
295.339,5.934,-2.033,10.493,0.633,0.458,6.505,7.430,7.350
295.349,9.038,-4.030,10.622,0.767,0.533,6.211,7.131,7.286
295.360,-3.793,-1.084,13.460,0.899,0.589,5.921,6.838,7.161
295.370,-6.042,0.495,13.481,0.802,0.619,5.456,6.373,6.941
295.380,-5.223,2.385,12.440,1.008,0.650,4.932,5.844,6.624
295.391,-2.931,2.378,11.031,1.303,0.714,4.193,5.091,6.186
295.401,-0.467,-0.100,10.385,1.246,0.787,3.441,4.337,5.650
295.411,-0.395,0.826,9.925,1.915,0.901,2.630,3.504,5.017
295.421,-4.770,0.495,10.823,2.526,1.075,1.805,2.663,4.324
295.432,-7.242,1.544,11.570,2.721,1.277,0.985,1.835,3.582
295.442,-7.019,3.757,11.944,3.024,1.482,0.202,1.039,2.826
295.452,0.581,9.067,10.363,3.703,1.695,-0.486,0.323,2.081
295.463,4.239,6.646,9.494,4.340,1.969,-1.229,-0.444,1.343
295.473,7.889,2.263,9.077,3.968,2.211,-1.935,-1.139,0.604
295.484,8.542,-2.586,10.033,2.791,2.326,-2.511,-1.681,-0.101
295.494,8.119,-5.410,11.771,1.450,2.288,-3.027,-2.161,-0.740
295.504,6.811,-2.766,14.150,1.345,2.204,-3.342,-2.475,-1.315
295.515,2.155,1.085,14.933,1.547,2.130,-3.564,-2.710,-1.800
295.525,-3.549,4.921,10.780,2.074,2.098,-3.667,-2.835,-2.176
295.535,1.681,2.601,10.155,2.459,2.132,-3.686,-2.867,-2.458
295.545,5.776,1.559,10.960,2.560,2.174,-3.631,-2.817,-2.658
295.556,0.739,4.268,13.043,2.650,2.205,-3.372,-2.562,-2.745
295.566,-11.546,7.759,11.944,2.963,2.251,-3.157,-2.352,-2.736
295.578,-11.208,3.908,11.082,3.882,2.409,-2.803,-2.016,-2.622
295.589,-5.899,2.019,9.285,4.574,2.646,-2.528,-1.757,-2.470
295.599,6.567,-1.235,10.133,4.325,2.869,-2.153,-1.377,-2.257
295.609,11.352,0.230,12.009,4.168,3.041,-1.680,-0.899,-1.962
295.620,4.461,3.118,13.553,4.087,3.165,-1.190,-0.407,-1.601
295.630,2.924,0.711,11.405,3.397,3.220,-0.711,0.091,-1.190
295.640,5.094,-3.592,9.954,2.691,3.179,-0.020,0.805,-0.704
295.651,6.725,-4.253,10.155,1.814,3.039,0.802,1.651,-0.114
295.661,5.216,-2.493,10.945,1.517,2.871,1.647,2.504,0.547
295.671,-2.708,-1.034,11.383,1.326,2.701,2.517,3.377,1.278
295.682,-6.085,-0.675,11.154,1.127,2.525,3.525,4.387,2.068
295.692,-5.554,-1.645,11.182,0.870,2.344,4.384,5.252,2.890
295.702,-2.428,-1.523,10.421,0.899,2.190,5.284,6.149,3.731
295.712,2.306,6.775,11.082,1.908,2.096,6.105,6.942,4.570
295.723,0.373,10.188,14.459,3.486,2.186,6.849,7.640,5.375
295.733,-0.689,5.575,14.408,4.040,2.373,7.406,8.194,6.134
295.743,1.652,-2.658,13.517,3.412,2.506,7.923,8.731,6.820
295.754,4.792,-5.611,10.995,2.541,2.538,8.297,9.134,7.443
295.764,8.011,1.113,10.176,2.500,2.519,8.523,9.363,7.942
295.774,6.739,7.185,11.858,3.320,2.562,8.653,9.465,8.335
295.785,3.721,4.921,13.934,3.584,2.656,8.532,9.340,8.581
295.795,-2.141,-3.111,13.007,2.583,2.660,8.457,9.286,8.711
295.805,-6.890,-7.759,10.766,1.680,2.587,8.174,9.024,8.734
295.816,-2.184,-1.286,10.248,1.536,2.463,7.697,8.551,8.618
295.826,2.730,2.759,10.859,1.823,2.385,7.265,8.110,8.388
295.836,2.974,2.435,10.536,1.917,2.326,6.756,7.595,8.068
295.846,5.036,4.648,10.974,2.676,2.326,6.304,7.118,7.693
295.858,-5.934,1.314,8.567,2.962,2.384,5.791,6.591,7.220
295.868,-6.560,-0.639,9.724,2.845,2.459,5.167,5.971,6.765
295.878,-11.381,-0.323,12.878,3.016,2.520,4.430,5.230,6.230
295.888,-12.573,1.214,10.981,3.065,2.596,3.668,4.463,5.626
295.898,-7.630,6.703,9.055,4.558,2.767,2.986,3.736,4.993
295.909,-10.662,2.184,12.576,4.300,2.947,2.388,3.146,4.357
295.919,-10.777,0.668,12.346,4.659,3.137,1.902,2.654,3.757
295.929,-7.163,4.612,9.020,5.210,3.357,1.499,2.229,3.222
295.941,5.798,-1.824,11.563,4.239,3.593,1.078,1.846,2.676
295.952,-7.580,4.972,9.142,3.576,3.567,0.880,1.653,2.258
295.964,2.478,-7.149,10.184,3.100,3.584,0.653,1.451,1.903
295.976,-9.096,-0.603,12.533,2.430,3.449,0.528,1.337,1.640
295.987,-3.024,-2.586,10.787,2.584,3.324,0.625,1.430,1.475
295.999,-4.936,-1.393,13.841,2.741,3.271,0.600,1.394,1.386
296.011,-1.279,-1.731,11.154,1.982,3.129,0.587,1.402,1.316
296.023,-3.298,2.866,13.841,3.221,3.117,0.534,1.311,1.251
296.034,0.617,7.235,10.270,4.297,3.151,0.627,1.369,1.218
296.046,11.524,1.968,12.325,4.537,3.359,0.722,1.459,1.226
296.058,-4.821,5.798,10.442,3.560,3.356,0.831,1.581,1.294
296.069,2.435,-11.014,11.592,2.401,3.355,0.937,1.730,1.348
296.081,-7.580,0.747,13.338,1.804,3.120,1.101,1.911,1.462
296.093,-6.833,-2.220,11.391,2.382,3.015,1.305,2.099,1.584
296.104,9.196,6.524,11.182,3.058,2.968,1.536,2.312,1.753
296.116,-1.092,4.325,12.217,3.308,3.000,1.838,2.607,1.957
296.128,10.712,3.966,10.521,3.089,2.997,2.137,2.901,2.198
296.139,0.632,-6.085,12.713,1.858,2.923,2.483,3.279,2.462
296.151,-12.430,-0.445,10.773,1.319,2.688,2.876,3.681,2.788
