R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,400,100,0,0,0,0,7,75,10,10.0,32.0,0.000010,0.000300,20,0,0,0,0,10,75,0,0
sysTime,ARawX,ARawY,ARawZ,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R
224.733,-7.788,-5.496,8.998,-1.266,0.637,-2.164,-0.857,-0.879
224.744,2.277,-8.011,9.609,-1.488,0.414,-2.138,-0.815,-0.935
224.754,5.237,-5.834,10.205,-1.954,0.157,-2.187,-0.839,-0.967
224.764,1.099,3.441,12.684,-0.274,0.033,-2.063,-0.759,-0.993
224.774,-2.866,5.539,12.159,0.808,0.095,-1.988,-0.707,-0.972
224.784,-5.144,3.887,11.146,1.594,0.246,-1.887,-0.631,-0.941
224.794,-0.301,-0.208,12.655,1.599,0.405,-1.880,-0.624,-0.909
224.805,1.257,-1.084,10.823,1.488,0.534,-1.817,-0.569,-0.876
224.816,1.156,3.901,5.599,2.582,0.711,-1.610,-0.439,-0.822
224.827,1.954,5.661,5.111,3.699,0.985,-1.399,-0.286,-0.723
224.838,3.369,6.265,8.897,4.450,1.318,-1.202,-0.121,-0.616
224.849,1.968,3.585,10.823,4.292,1.638,-0.975,0.105,-0.462
224.860,0.517,2.967,9.451,4.057,1.887,-0.751,0.346,-0.289
224.871,-0.553,-0.589,5.700,3.491,2.073,-0.436,0.687,-0.075
224.883,1.494,-1.860,6.268,2.864,2.183,-0.112,1.034,0.162
224.894,1.135,0.431,12.267,2.885,2.256,0.233,1.388,0.440
224.905,-3.470,1.523,13.539,2.935,2.330,0.648,1.809,0.758
224.915,-1.861,-0.775,6.002,2.645,2.385,0.972,2.152,1.088
224.926,4.519,-1.027,3.997,2.475,2.400,1.483,2.674,1.461
224.937,4.081,1.106,8.416,2.842,2.430,1.953,3.144,1.868
224.948,-3.800,3.966,11.592,3.406,2.507,2.510,3.690,2.313
224.959,-7.515,0.948,11.348,3.141,2.586,3.023,4.213,2.778
224.970,-1.566,-3.693,8.624,2.370,2.595,3.571,4.794,3.286
224.982,1.789,-5.216,8.351,1.513,2.528,4.117,5.365,3.805
224.993,9.067,-4.296,6.878,1.407,2.442,4.730,5.984,4.353
225.004,5.704,0.251,6.828,2.149,2.404,5.441,6.680,4.931
225.015,-3.053,4.541,8.344,3.210,2.452,6.293,7.507,5.583
225.026,-6.193,7.443,10.852,3.984,2.564,7.138,8.331,6.287
225.037,-0.991,7.896,10.406,4.154,2.684,8.107,9.300,7.079
225.048,5.000,4.117,9.939,3.486,2.754,9.226,10.439,7.956
225.060,3.987,1.803,10.715,2.723,2.745,10.552,11.780,8.971
225.071,-6.272,0.129,12.662,2.139,2.675,11.981,13.217,10.098
225.083,-8.341,3.628,12.368,2.653,2.633,13.665,14.889,11.372
225.094,-8.205,9.383,8.553,3.736,2.678,15.369,16.566,12.740
225.105,-5.259,6.818,6.886,3.671,2.745,17.203,18.389,14.249
225.116,-2.644,2.299,10.413,3.373,2.804,19.315,20.500,15.931
225.128,0.481,4.088,11.484,3.436,2.844,21.504,22.685,17.773
225.139,6.128,7.767,12.562,4.539,2.987,23.693,24.858,19.731
225.151,8.945,7.982,11.161,5.017,3.170,26.053,27.212,21.813
225.162,10.447,7.206,10.543,5.344,3.385,28.349,29.502,23.961
225.174,10.432,4.562,9.451,5.262,3.585,30.693,31.849,26.194
225.185,8.708,2.874,9.558,5.000,3.744,32.729,33.889,28.371
225.197,3.499,2.213,9.185,4.653,3.849,34.596,35.761,30.471
225.208,2.529,0.510,9.156,3.639,3.860,36.251,37.440,32.386
225.219,-0.718,3.463,9.386,3.175,3.755,37.493,38.692,34.185
225.230,10.130,-0.926,8.050,2.115,3.594,38.383,39.608,35.665
225.241,4.497,2.177,8.581,2.075,3.392,38.930,40.154,36.898
225.252,-4.232,4.131,11.678,2.465,3.248,39.024,40.241,37.818
225.263,-1.724,-1.709,11.010,2.100,3.115,38.979,40.216,38.441
225.273,5.568,0.115,9.106,1.915,2.954,38.643,39.889,38.796
225.283,-2.378,2.637,13.158,2.337,2.859,37.910,39.149,38.846
225.294,-8.176,-6.286,13.101,1.611,2.749,37.056,38.306,38.616
225.304,-9.089,-9.340,9.688,1.100,2.606,36.149,37.415,38.198
225.315,-5.891,7.163,9.386,2.976,2.551,35.041,36.249,37.570
225.326,-8.112,10.296,10.622,4.137,2.678,33.738,34.919,36.719
225.337,-12.609,8.952,10.773,5.282,2.912,32.394,33.554,35.694
225.349,-11.165,6.567,12.634,6.178,3.257,31.089,32.229,34.568
225.360,-6.789,6.064,12.224,6.821,3.642,29.857,30.980,33.407
225.371,-1.005,5.051,10.809,6.452,3.974,28.720,29.864,32.297
225.382,2.931,2.443,10.536,5.026,4.135,27.780,28.968,31.228
225.394,-4.181,14.219,9.422,5.624,4.188,26.830,28.007,30.141
225.406,-3.894,11.718,9.285,6.457,4.365,26.031,27.184,29.128
225.417,1.487,7.688,9.566,6.721,4.620,25.332,26.468,28.211
225.429,3.987,5.776,9.745,6.760,4.839,24.597,25.729,27.363
225.440,0.646,10.181,8.869,7.016,5.021,23.880,24.993,26.552
225.452,0.100,10.619,9.796,7.217,5.217,23.151,24.253,25.774
225.463,-3.520,10.993,9.465,7.600,5.447,22.348,23.435,24.992
225.475,-4.885,6.028,11.276,7.660,5.683,21.488,22.579,24.194
225.487,-5.776,3.204,11.779,7.396,5.883,20.512,21.619,23.357
225.498,-9.046,3.218,13.158,6.794,5.985,19.330,20.467,22.422
225.510,-11.158,2.177,11.621,6.286,6.013,17.976,19.139,21.374
225.522,-10.986,0.007,11.448,5.874,6.008,16.589,17.769,20.232
225.534,-6.344,-3.621,10.629,5.385,5.976,14.991,16.182,18.982
225.545,2.033,-3.506,11.994,4.928,5.891,13.429,14.628,17.673
225.556,3.736,-1.954,11.391,4.320,5.720,11.676,12.893,16.230
225.568,3.096,2.177,11.369,4.648,5.564,9.799,11.005,14.640
225.579,-0.524,7.012,11.642,5.230,5.461,7.788,8.979,12.910
225.591,-3.089,6.057,11.304,6.144,5.492,5.887,7.046,11.144
225.602,-0.287,1.199,14.437,6.805,5.658,4.090,5.219,9.338
225.614,-5.827,-0.330,14.804,7.014,5.846,2.329,3.441,7.528
225.626,-3.966,2.083,14.602,7.136,6.003,0.674,1.778,5.768
225.637,3.664,6.574,15.508,7.604,6.162,-0.768,0.329,4.092
225.649,1.422,2.435,16.162,8.040,6.396,-1.939,-0.859,2.525
225.660,-6.876,-2.507,15.314,8.321,6.686,-2.841,-1.765,1.135
225.671,-1.631,0.711,14.610,8.746,6.945,-3.599,-2.525,-0.019
225.682,3.154,3.427,13.237,8.823,7.189,-4.166,-3.092,-1.007
225.694,6.308,5.015,13.668,8.954,7.412,-4.530,-3.459,-1.813
225.705,5.316,7.256,14.574,8.993,7.592,-4.748,-3.674,-2.435
225.716,2.830,5.654,14.976,9.115,7.768,-4.819,-3.740,-2.903
225.726,0.143,0.905,14.063,8.676,7.905,-4.805,-3.715,-3.217
225.738,3.146,-2.356,12.892,8.047,7.967,-4.744,-3.633,-3.423
225.749,7.846,-1.918,10.543,7.111,7.892,-4.674,-3.530,-3.541
225.760,3.693,0.007,11.570,6.497,7.733,-4.599,-3.439,-3.587
225.771,-8.794,1.437,12.677,6.411,7.573,-4.600,-3.437,-3.613
225.782,-13.867,-2.399,12.476,6.396,7.461,-4.681,-3.514,-3.661
225.794,3.118,-6.337,12.562,6.041,7.356,-4.849,-3.663,-3.733
225.805,6.423,-4.310,13.165,5.151,7.148,-5.028,-3.817,-3.825
225.816,-6.818,-1.975,13.654,4.709,6.878,-5.353,-4.131,-3.977
225.828,9.821,-4.519,12.547,4.158,6.596,-5.837,-4.600,-4.229
225.840,8.787,8.686,13.086,4.067,6.229,-6.258,-5.019,-4.532
225.851,-1.372,5.913,12.605,4.127,5.954,-6.787,-5.556,-4.895
225.862,8.456,2.507,12.059,4.052,5.714,-7.320,-6.091,-5.344
225.873,4.289,10.008,12.835,4.448,5.493,-7.827,-6.603,-5.801
225.885,-0.007,11.438,10.715,5.346,5.384,-8.285,-7.100,-6.265
225.896,1.638,6.653,12.375,5.958,5.413,-8.651,-7.489,-6.719
225.908,-6.710,9.340,12.864,7.062,5.530,-8.996,-7.864,-7.141
225.918,-4.569,4.282,11.340,7.343,5.749,-9.282,-8.161,-7.480
225.929,7.989,-1.005,12.828,6.983,5.914,-9.400,-8.266,-7.796
225.940,-4.670,6.243,10.658,6.623,5.962,-9.379,-8.243,-8.018
225.951,4.375,-4.037,9.875,6.183,6.039,-9.385,-8.228,-8.187
225.962,1.494,-4.231,13.309,5.770,6.041,-9.292,-8.122,-8.265
225.973,-7.091,-4.497,13.517,5.079,5.965,-9.085,-7.897,-8.267
225.984,4.885,-6.150,13.323,4.548,5.843,-8.805,-7.603,-8.190
225.995,6.064,-2.658,13.740,4.208,5.659,-8.374,-7.167,-8.007
226.006,-7.415,1.587,12.116,3.863,5.444,-7.787,-6.576,-7.722
226.018,-11.101,-1.724,10.665,3.743,5.266,-7.390,-6.174,-7.381
226.029,6.559,-4.871,11.577,3.454,5.103,-6.971,-5.744,-7.007
226.041,7.005,2.263,14.394,3.244,4.878,-6.300,-5.062,-6.561
226.052,2.766,1.875,12.397,3.193,4.673,-5.665,-4.432,-6.052
226.064,2.751,-3.398,9.142,2.997,4.513,-5.063,-3.816,-5.505
226.075,6.998,-6.883,8.682,2.655,4.352,-4.519,-3.256,-4.959
226.087,4.943,-7.285,8.847,2.056,4.154,-4.131,-2.847,-4.444
226.098,-1.975,-4.088,9.558,1.423,3.883,-3.843,-2.539,-3.991
226.109,-1.336,-1.573,7.719,1.375,3.615,-3.711,-2.403,-3.635
226.120,-4.670,3.463,7.726,1.939,3.403,-3.609,-2.326,-3.358
226.132,-7.644,4.232,9.968,2.509,3.275,-3.718,-2.458,-3.180
226.143,-8.694,0.847,9.609,2.247,3.168,-3.829,-2.564,-3.091
226.155,-2.910,-2.564,10.054,1.444,3.011,-4.165,-2.865,-3.117
226.166,7.953,-7.041,7.611,-0.144,2.723,-4.434,-3.087,-3.218
226.177,11.754,-2.406,7.719,-0.591,2.381,-4.879,-3.525,-3.415
226.188,6.926,5.697,11.376,0.146,2.086,-5.237,-3.913,-3.673
226.199,2.586,4.720,12.993,0.278,1.857,-5.558,-4.226,-3.951
226.210,-0.036,5.029,7.726,0.620,1.673,-5.955,-4.632,-4.250
226.222,-5.863,5.029,6.347,1.463,1.597,-6.239,-4.953,-4.569
226.233,-4.641,3.657,9.386,2.359,1.652,-6.408,-5.147,-4.844
226.244,-3.298,-0.251,13.855,3.185,1.834,-6.560,-5.324,-5.079
226.255,-3.226,-5.769,11.268,2.808,1.998,-6.610,-5.391,-5.281
226.266,0.804,-3.103,7.547,3.026,2.141,-6.588,-5.379,-5.417
226.277,1.293,-1.113,13.438,3.373,2.289,-6.447,-5.227,-5.479
226.288,-6.509,0.653,13.280,3.339,2.409,-6.268,-5.050,-5.463
226.300,-6.754,-0.395,6.232,3.143,2.495,-5.983,-4.755,-5.371
226.311,-3.190,-2.600,4.443,3.095,2.582,-5.687,-4.430,-5.214
226.323,-1.889,-4.763,9.379,3.033,2.683,-5.367,-4.072,-4.995
226.334,-5.503,-7.371,11.182,2.078,2.703,-5.009,-3.712,-4.731
226.346,-3.721,-7.443,5.549,1.368,2.626,-4.680,-3.364,-4.444
226.357,-2.694,-2.909,4.709,0.999,2.477,-4.420,-3.076,-4.155
226.369,-3.966,-6.157,11.225,0.308,2.294,-4.120,-2.790,-3.871
226.380,3.556,-9.189,8.926,-1.155,2.002,-3.867,-2.508,-3.599
226.392,4.698,-4.756,5.686,-1.436,1.656,-3.709,-2.333,-3.354
226.403,-8.363,3.039,8.021,-0.708,1.378,-3.573,-2.218,-3.146
226.414,-1.487,-5.331,7.568,-1.322,1.146,-3.578,-2.204,-2.989
226.424,4.619,-0.747,10.428,-0.634,0.905,-3.630,-2.270,-2.897
226.434,-6.782,4.814,9.839,1.025,0.865,-3.763,-2.432,-2.872
226.445,4.497,0.244,3.250,1.046,0.889,-3.847,-2.512,-2.882
226.456,8.226,1.832,4.917,1.138,0.901,-3.947,-2.627,-2.921
226.468,7.378,1.918,7.963,1.021,0.908,-4.088,-2.781,-3.007
226.478,-6.057,-4.282,12.504,0.479,0.887,-4.238,-2.950,-3.109
226.488,1.566,3.276,5.197,1.438,0.895,-4.371,-3.147,-3.237
226.499,6.904,3.987,5.657,2.338,1.022,-4.540,-3.364,-3.395
226.510,1.494,-1.551,8.869,1.641,1.108,-4.760,-3.573,-3.577
226.521,-4.332,-2.802,11.484,1.368,1.162,-4.966,-3.781,-3.761
226.532,-1.631,3.384,12.454,2.185,1.248,-5.175,-4.011,-3.961
226.543,1.896,2.198,8.294,2.159,1.351,-5.405,-4.232,-4.148
226.553,-5.288,-7.177,6.217,1.199,1.385,-5.590,-4.381,-4.337
226.563,6.531,6.013,10.155,2.582,1.435,-5.687,-4.508,-4.504
226.575,10.878,7.055,9.041,3.648,1.648,-5.782,-4.620,-4.665
226.587,12.157,5.266,8.057,3.730,1.901,-5.852,-4.684,-4.794
226.597,-0.136,-1.451,12.440,3.167,2.092,-5.843,-4.662,-4.872
226.607,-6.394,3.075,10.837,3.550,2.225,-5.795,-4.627,-4.916
226.617,1.724,1.264,6.878,3.811,2.420,-5.661,-4.506,-4.912
226.629,-0.962,-1.041,8.502,2.348,2.482,-5.576,-4.375,-4.853
226.639,-4.598,-2.485,8.639,1.635,2.392,-5.666,-4.442,-4.827
226.651,-5.036,1.106,9.393,2.203,2.353,-5.676,-4.474,-4.820
226.661,-0.653,1.537,7.209,2.358,2.370,-5.583,-4.399,-4.802
226.671,6.796,-5.417,10.593,1.664,2.320,-5.613,-4.427,-4.783
226.681,9.354,2.464,10.751,2.467,2.286,-5.600,-4.434,-4.778
226.692,-13.314,2.500,11.074,2.418,2.317,-5.680,-4.503,-4.786
226.702,-11.833,-1.745,10.162,1.700,2.271,-5.668,-4.475,-4.803
226.712,13.622,2.608,5.535,2.119,2.220,-5.597,-4.415,-4.782
226.722,8.880,1.235,10.787,2.293,2.229,-5.518,-4.346,-4.748
226.732,-7.968,-3.793,13.884,1.286,2.159,-5.392,-4.218,-4.698
226.742,-1.429,3.750,7.230,2.191,2.110,-5.132,-4.015,-4.602
226.752,0.129,5.532,7.195,2.968,2.185,-4.966,-3.900,-4.483
226.762,3.089,-3.793,12.957,1.446,2.168,-4.812,-3.721,-4.360
226.772,4.749,-4.526,12.174,0.518,1.994,-4.551,-3.445,-4.194
226.782,-5.503,6.610,9.020,2.128,1.933,-4.404,-3.348,-4.027
226.792,-2.831,-2.536,8.976,1.026,1.898,-4.347,-3.262,-3.887
226.803,7.946,-7.565,8.567,-0.711,1.653,-4.276,-3.151,-3.761
226.813,-2.134,8.248,13.058,0.920,1.474,-4.180,-3.092,-3.649
226.823,-5.043,3.175,10.687,1.801,1.501,-4.026,-2.953,-3.538
226.833,4.411,-6.761,5.348,0.801,1.463,-4.028,-2.908,-3.435
226.843,-4.052,0.064,12.353,0.642,1.374,-4.088,-2.957,-3.377
226.853,0.459,3.865,8.215,1.306,1.324,-3.967,-2.872,-3.318
226.865,-0.646,7.271,6.900,2.436,1.359,-3.715,-2.680,-3.204
226.875,3.786,6.861,10.909,3.577,1.585,-3.690,-2.692,-3.117
226.885,4.677,-8.952,8.675,0.780,1.596,-3.749,-2.675,-3.071
226.897,1.939,-3.506,8.064,0.336,1.445,-3.694,-2.599,-3.012
226.909,5.007,3.599,9.637,0.753,1.303,-3.720,-2.644,-2.973
226.919,-9.196,-8.147,10.105,-1.089,1.138,-3.762,-2.658,-2.970
226.929,4.217,2.471,9.285,0.422,0.959,-3.640,-2.579,-2.949
226.941,-1.322,-1.983,12.231,1.668,1.075,-3.666,-2.626,-2.921
226.953,-4.390,-1.875,14.466,2.491,1.296,-3.602,-2.602,-2.897
226.963,0.991,2.435,5.434,2.933,1.459,-3.442,-2.491,-2.852
226.973,2.536,4.303,8.725,3.439,1.671,-3.359,-2.445,-2.795
226.983,1.961,-4.461,10.823,1.913,1.762,-3.323,-2.375,-2.743
226.993,-4.411,2.335,9.077,2.100,1.787,-3.208,-2.268,-2.675
227.004,-2.996,0.100,11.872,1.555,1.791,-3.164,-2.211,-2.603
227.015,7.120,-5.467,10.478,0.203,1.658,-3.185,-2.212,-2.549
227.026,9.498,-2.177,9.508,-0.090,1.465,-3.043,-2.066,-2.487
227.037,6.279,1.717,10.442,0.758,1.362,-2.962,-2.013,-2.417
227.049,-1.329,6.682,12.806,2.217,1.408,-2.904,-1.979,-2.349
227.060,-3.420,5.920,13.194,2.574,1.503,-2.841,-1.899,-2.275
227.072,-2.730,1.120,10.047,2.048,1.584,-2.812,-1.823,-2.203
227.083,-0.265,1.149,8.862,1.587,1.581,-2.729,-1.703,-2.121
227.095,1.048,2.169,6.296,1.567,1.559,-2.676,-1.647,-2.046
227.106,0.316,3.779,6.498,1.723,1.548,-2.501,-1.494,-1.947
227.117,-2.076,1.070,8.553,1.204,1.506,-2.325,-1.320,-1.832
227.128,-1.810,-5.216,9.235,-0.495,1.361,-2.181,-1.136,-1.697
227.140,-0.618,-7.242,9.558,-1.359,1.093,-1.997,-0.941,-1.560
227.152,-0.079,-8.011,8.941,-2.445,0.755,-1.780,-0.698,-1.398
227.163,2.335,-6.868,9.659,-3.120,0.358,-1.536,-0.442,-1.204
227.175,8.708,-5.697,10.737,-3.165,-0.024,-1.185,-0.102,-0.982
227.186,10.978,-3.218,9.558,-2.581,-0.314,-0.926,0.125,-0.761
227.197,7.070,-0.639,7.281,-1.445,-0.477,-0.571,0.444,-0.509
227.208,2.945,2.263,8.423,0.136,-0.466,-0.261,0.716,-0.236
227.219,-2.809,5.108,12.763,1.863,-0.276,0.060,1.003,0.048
227.230,-1.207,3.053,12.188,2.761,0.052,0.369,1.291,0.347
227.241,-3.333,9.082,10.018,4.050,0.437,0.636,1.534,0.638
227.253,-1.552,11.230,10.248,5.861,0.990,0.934,1.792,0.933
227.264,-8.090,4.203,12.095,5.165,1.494,1.131,2.013,1.213
227.275,-11.280,0.646,12.167,4.158,1.825,1.332,2.248,1.465
227.286,-12.106,1.738,11.649,3.935,2.072,1.480,2.403,1.701
227.298,-3.477,5.087,12.009,4.026,2.287,1.574,2.501,1.898
227.309,0.948,3.721,11.118,3.767,2.447,1.574,2.547,2.065
227.320,-2.076,-2.169,7.216,2.727,2.530,1.568,2.594,2.182
227.332,-0.833,-3.398,7.144,2.108,2.512,1.560,2.611,2.265
227.344,2.291,-3.053,8.509,1.935,2.477,1.527,2.589,2.312
227.355,5.740,-2.356,9.314,2.090,2.452,1.402,2.466,2.316
227.366,-1.904,3.506,11.750,2.606,2.455,1.268,2.319,2.280
227.378,-3.010,4.541,13.252,3.599,2.558,1.096,2.134,2.205
227.389,-9.060,5.151,12.806,4.227,2.721,0.914,1.957,2.100
227.401,-5.654,1.796,11.132,3.985,2.868,0.689,1.759,1.969
227.412,-1.228,-0.718,7.719,3.534,2.966,0.538,1.628,1.833
227.424,1.013,2.011,5.269,3.508,3.020,0.411,1.487,1.699
227.435,0.804,2.335,10.392,3.327,3.055,0.281,1.352,1.551
227.447,5.453,-2.543,11.930,2.171,2.994,0.226,1.331,1.422
227.458,5.374,-2.514,6.548,1.699,2.850,0.149,1.292,1.313
227.470,-1.135,4.677,7.848,1.994,2.722,0.128,1.251,1.232
227.481,4.275,1.286,9.882,0.934,2.524,0.134,1.289,1.177
227.493,10.073,-1.314,7.288,-0.485,2.183,0.238,1.430,1.165
227.504,-1.465,7.580,9.580,-0.147,1.849,0.406,1.582,1.198
227.516,11.079,3.894,6.886,-0.652,1.528,0.577,1.772,1.280
227.527,3.506,7.989,10.485,-0.195,1.252,0.765,1.936,1.388
227.539,3.146,7.702,7.618,1.361,1.201,1.038,2.174,1.537
227.550,9.089,6.330,4.342,1.781,1.187,1.314,2.421,1.728
227.562,-5.029,9.175,13.086,3.256,1.342,1.568,2.664,1.945
227.573,7.393,5.029,2.237,3.608,1.545,1.909,2.989,2.190
227.585,-4.878,7.465,13.956,4.811,1.860,2.240,3.332,2.470
227.596,-0.488,0.036,3.961,5.128,2.245,2.651,3.730,2.789
227.608,-4.476,6.301,13.640,6.024,2.636,2.998,4.100,3.130
227.619,-3.412,0.021,4.766,6.268,3.071,3.371,4.459,3.482
227.630,-3.412,4.713,12.741,7.271,3.523,3.750,4.844,3.843
227.642,-4.562,0.553,5.880,7.448,3.993,4.138,5.221,4.217
227.653,-1.250,2.852,12.174,7.291,4.384,4.451,5.558,4.580
227.665,-3.269,0.538,7.798,7.263,4.734,4.764,5.860,4.927
227.676,-2.047,-0.969,7.561,6.798,5.011,4.955,6.081,5.248
227.688,-1.760,-1.480,10.263,6.101,5.178,5.189,6.296,5.538
227.699,-4.943,-3.391,5.614,5.127,5.241,5.300,6.446,5.781
227.710,-2.378,-6.337,12.562,3.928,5.155,5.429,6.552,5.974
227.722,-12.106,-4.727,3.329,3.373,5.014,5.463,6.602,6.131
227.734,-2.550,-7.716,12.519,2.174,4.795,5.508,6.670,6.248
227.745,-6.366,-5.266,4.874,1.703,4.493,5.516,6.671,6.331
227.757,-4.749,0.424,10.205,2.070,4.245,5.485,6.629,6.374
227.768,3.750,-4.310,11.721,1.369,3.965,5.428,6.562,6.384
227.779,-6.883,3.671,6.785,2.386,3.735,5.362,6.456,6.362
227.791,-2.026,-1.860,12.957,1.900,3.567,5.259,6.362,6.320
227.802,0.883,-4.023,7.906,1.427,3.350,5.215,6.302,6.274
227.814,-0.158,8.945,3.695,3.547,3.287,5.276,6.268,6.241
227.825,4.957,5.525,11.944,3.580,3.296,5.253,6.229,6.196
227.837,6.617,-0.811,9.975,2.349,3.214,5.204,6.230,6.161
227.848,-3.183,-3.470,2.481,1.600,3.052,5.191,6.273,6.146
227.860,-4.555,-2.069,8.481,1.355,2.884,5.238,6.364,6.150
227.871,-4.296,-0.660,13.697,1.253,2.706,5.338,6.460,6.192
227.883,0.280,0.977,7.626,1.478,2.563,5.472,6.578,6.250
227.894,3.757,0.503,3.882,1.499,2.440,5.573,6.672,6.326
227.905,1.810,2.083,9.264,1.821,2.354,5.773,6.857,6.424
227.917,-2.313,2.572,9.961,1.726,2.269,5.933,7.026,6.552
227.928,-1.120,-3.578,5.930,0.422,2.128,6.129,7.279,6.701
227.940,1.163,-5.611,7.848,-0.271,1.884,6.383,7.557,6.888
227.951,-2.672,-0.876,11.297,0.227,1.690,6.688,7.843,7.113
227.963,-3.463,5.654,8.574,1.710,1.621,6.941,8.048,7.337
227.974,4.828,2.895,4.285,1.693,1.611,7.202,8.305,7.567
227.985,6.222,-1.048,8.150,0.982,1.555,7.489,8.602,7.814
227.997,-2.162,-1.480,11.017,0.419,1.443,7.777,8.897,8.083
228.008,-7.616,-3.901,8.042,-0.451,1.261,7.996,9.131,8.331
228.020,-3.556,-2.687,4.802,-0.389,1.086,8.240,9.382,8.592
228.031,-2.090,2.443,11.161,0.536,0.986,8.524,9.660,8.854
228.043,-0.912,-1.185,13.525,0.511,0.950,8.726,9.858,9.116
228.054,2.960,-4.842,12.145,-0.151,0.865,8.953,10.081,9.360
228.065,1.422,0.136,9.688,0.210,0.768,9.136,10.240,9.569
228.076,-9.412,4.598,11.850,1.136,0.775,9.256,10.340,9.737
228.087,-4.893,-3.075,10.442,0.325,0.764,9.226,10.335,9.876
228.098,3.082,-4.598,8.818,0.143,0.720,9.261,10.382,9.981
228.110,-0.115,-3.067,12.432,0.452,0.723,9.312,10.432,10.078
228.122,-2.601,-5.467,13.395,0.212,0.708,9.325,10.424,10.147
228.133,1.947,-5.453,10.069,-1.063,0.538,9.214,10.339,10.178
228.145,3.175,4.469,7.381,-0.551,0.331,9.065,10.166,10.158
228.157,-5.223,9.850,8.351,0.956,0.301,8.994,10.044,10.102
228.169,-6.883,1.616,11.585,1.262,0.425,8.828,9.867,10.024
228.180,1.099,-8.744,10.040,0.120,0.484,8.677,9.739,9.924
228.192,4.073,-4.217,10.263,-0.124,0.415,8.487,9.563,9.803
228.203,-2.773,5.805,13.539,0.496,0.365,8.323,9.387,9.662
228.215,-1.896,2.694,9.479,0.523,0.357,8.157,9.233,9.516
228.227,-0.136,-2.967,5.578,0.444,0.392,8.025,9.116,9.373
228.238,-0.610,0.316,12.756,0.633,0.424,7.893,8.983,9.228
228.250,4.404,0.150,14.193,0.353,0.413,7.747,8.847,9.084
228.261,-2.557,0.007,4.644,0.462,0.406,7.615,8.705,8.946
228.271,-0.251,-0.761,14.962,0.579,0.450,7.473,8.554,8.812
228.282,-7.034,2.270,4.321,0.600,0.438,7.301,8.371,8.672
228.292,-0.711,-2.996,13.517,0.275,0.458,7.154,8.229,8.528
228.302,-9.168,3.880,8.833,0.737,0.461,6.995,8.041,8.374
228.312,-0.718,-3.218,10.564,0.410,0.461,6.853,7.895,8.214
228.322,-9.067,1.832,11.678,0.779,0.509,6.645,7.664,8.034
228.332,-3.168,-0.366,8.330,0.470,0.480,6.432,7.457,7.851
228.342,-3.190,-1.465,11.764,0.424,0.518,6.179,7.202,7.646
228.352,-11.338,4.325,10.916,0.868,0.505,5.924,6.932,7.420
228.362,4.885,-2.981,8.660,0.842,0.561,5.635,6.646,7.172
228.372,-7.688,4.145,13.273,1.519,0.643,5.314,6.315,6.901
228.382,4.045,-0.186,8.955,1.398,0.714,4.946,5.963,6.604
228.393,1.163,2.205,14.423,1.842,0.841,4.557,5.568,6.263
228.404,5.518,-3.836,4.040,1.481,0.941,4.148,5.187,5.911
228.416,-3.887,4.634,15.163,1.793,1.006,3.744,4.775,5.528
228.428,-1.875,-1.832,10.773,1.438,1.082,3.291,4.327,5.120
228.439,1.099,-2.536,6.771,1.243,1.124,2.891,3.939,4.725
228.450,4.706,3.427,17.670,1.285,1.120,2.530,3.581,4.333
228.462,-7.242,-1.674,5.147,1.046,1.120,2.180,3.239,3.953
228.473,-3.032,1.932,11.441,1.544,1.163,1.898,2.952,3.600
228.485,5.532,-4.785,14.617,0.759,1.167,1.634,2.693,3.266
228.496,-1.645,-0.265,4.651,0.851,1.119,1.359,2.412,2.952
228.508,2.485,5.568,14.911,0.982,1.063,1.158,2.190,2.660
228.519,-4.684,-0.330,7.777,1.263,1.059,1.022,2.026,2.397
228.531,0.790,1.207,5.765,1.732,1.128,0.962,1.944,2.188
228.542,2.385,-0.962,13.611,1.280,1.175,0.853,1.836,2.010
228.554,3.635,2.040,9.896,0.963,1.120,0.757,1.754,1.860
228.565,-0.517,8.047,10.507,1.837,1.135,0.722,1.675,1.742
228.576,2.730,0.179,10.773,2.052,1.217,0.701,1.634,1.648
228.587,-13.084,3.326,7.755,3.197,1.407,0.740,1.639,1.581
228.598,3.470,-5.072,12.238,2.569,1.590,0.855,1.756,1.561
228.609,-2.730,-0.186,7.841,2.560,1.711,0.895,1.788,1.561
228.620,3.146,-8.083,11.470,1.857,1.811,0.928,1.825,1.573
228.632,0.984,-1.436,8.847,1.047,1.737,0.911,1.837,1.590
228.643,1.810,3.513,10.586,0.613,1.615,0.926,1.855,1.602
228.653,11.582,0.431,10.148,0.324,1.433,0.943,1.872,1.612
228.665,-9.297,4.713,11.082,1.076,1.343,0.969,1.879,1.620
228.675,-1.760,-1.997,8.394,0.775,1.311,1.000,1.928,1.636
228.685,-7.537,6.560,11.901,1.271,1.250,1.089,2.012,1.674
228.695,1.860,0.273,8.380,1.530,1.278,1.143,2.070,1.721
228.705,0.941,7.106,12.203,2.075,1.303,1.256,2.166,1.780
