R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.005000,0.003000,10,250,1,250,1,50,500,0,0
sysTime,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R
699.215,-16.351,-2.499,-20.661,-20.568,-18.162
699.226,-15.694,-2.268,-21.633,-21.561,-19.217
699.238,-28.530,-2.144,-22.506,-22.425,-20.261
699.250,-38.416,-2.103,-23.101,-22.985,-21.164
699.261,-24.773,-1.597,-23.425,-23.336,-21.900
699.272,-0.851,-0.815,-23.371,-23.345,-22.423
699.284,2.779,-0.849,-23.103,-23.061,-22.728
699.295,3.268,-1.149,-22.605,-22.544,-22.801
699.307,-17.110,-1.490,-21.791,-21.702,-22.628
699.318,-36.019,-1.761,-20.832,-20.670,-22.203
699.329,-23.964,-1.442,-19.641,-19.453,-21.543
699.341,-13.806,-1.153,-18.385,-18.206,-20.695
699.352,11.748,-0.661,-16.998,-16.856,-19.693
699.363,24.364,0.012,-15.621,-15.532,-18.571
699.375,32.259,0.238,-14.422,-14.346,-17.417
699.386,43.922,1.225,-13.295,-13.299,-16.274
699.398,43.766,2.209,-12.388,-12.468,-15.172
699.410,30.426,2.760,-11.744,-11.872,-14.185
699.421,-7.035,2.353,-11.465,-11.552,-13.383
699.433,-18.203,1.131,-11.631,-11.637,-12.816
699.445,6.293,0.123,-12.064,-11.984,-12.522
699.456,0.041,-0.439,-12.653,-12.524,-12.488
699.468,23.886,-0.347,-13.496,-13.369,-12.691
699.480,40.289,-0.630,-14.462,-14.332,-13.136
699.491,18.538,0.289,-15.527,-15.456,-13.775
699.503,29.291,1.158,-16.652,-16.642,-14.557
699.515,41.223,2.203,-17.649,-17.715,-15.435
699.526,23.415,3.123,-18.635,-18.757,-16.366
699.538,12.054,3.081,-19.517,-19.626,-17.290
699.550,8.723,2.795,-20.298,-20.373,-18.167
699.561,3.180,2.812,-20.834,-20.908,-18.952
699.572,-14.125,1.954,-21.247,-21.251,-19.599
699.584,-27.077,0.879,-21.412,-21.337,-20.098
699.595,-9.460,0.658,-21.362,-21.266,-20.437
699.606,9.858,0.908,-21.091,-21.005,-20.610
699.617,2.979,0.483,-20.669,-20.563,-20.619
699.628,-11.815,-0.529,-20.098,-19.938,-20.448
699.639,-3.545,-0.600,-19.398,-19.229,-20.114
699.650,10.592,0.030,-18.488,-18.365,-19.623
699.661,15.964,-0.027,-17.544,-17.427,-18.989
699.672,7.426,-0.645,-16.585,-16.442,-18.252
699.683,0.152,-1.477,-15.544,-15.373,-17.409
699.694,-0.856,-2.204,-14.618,-14.424,-16.531
699.705,-3.677,-2.693,-13.830,-13.620,-15.664
699.716,-25.909,-3.244,-13.170,-12.932,-14.849
699.727,-21.902,-3.436,-12.615,-12.385,-14.104
699.738,-21.882,-3.282,-12.302,-12.074,-13.470
699.749,4.422,-3.085,-12.124,-11.905,-12.957
699.760,6.432,-2.968,-12.203,-12.006,-12.614
699.771,-11.114,-2.893,-12.455,-12.264,-12.444
699.782,-23.364,-2.801,-12.869,-12.684,-12.441
699.793,-12.719,-2.619,-13.430,-13.250,-12.596
699.804,5.458,-2.592,-14.141,-13.964,-12.908
699.815,0.526,-2.514,-14.805,-14.643,-13.341
699.826,-9.332,-2.784,-15.544,-15.382,-13.876
699.837,-24.902,-2.946,-16.266,-16.107,-14.482
699.849,-37.032,-3.481,-16.891,-16.750,-15.131
699.860,-36.795,-3.720,-17.308,-17.217,-15.724
699.871,-24.177,-3.703,-17.526,-17.491,-16.233
699.882,-12.942,-3.798,-17.610,-17.595,-16.624
699.893,-13.090,-3.895,-17.521,-17.534,-16.891
699.904,-24.776,-4.526,-17.309,-17.294,-17.025
699.915,-38.477,-5.172,-16.889,-16.816,-17.001
699.926,-5.275,-4.973,-16.224,-16.151,-16.799
699.937,27.121,-4.477,-15.117,-15.105,-16.366
699.948,15.381,-4.862,-13.687,-13.705,-15.670
699.959,-5.969,-5.196,-11.959,-11.968,-14.688
699.969,11.130,-4.695,-9.857,-9.894,-13.407
699.981,19.740,-3.725,-7.114,-7.230,-11.555
699.993,12.312,-3.452,-4.174,-4.308,-9.334
700.005,19.755,-3.029,-1.107,-1.267,-6.819
700.017,-4.977,-3.266,1.914,1.754,-4.087
700.029,-21.038,-2.445,4.908,4.666,-1.213
700.041,-28.299,-1.976,7.481,7.217,1.577
700.053,4.774,-2.710,9.612,9.403,4.210
700.064,-0.723,-3.521,11.143,10.974,6.399
700.075,-1.083,-3.826,12.353,12.200,8.360
700.086,-11.474,-4.590,13.071,12.968,9.980
700.098,-8.256,-5.061,13.354,13.268,11.241
700.109,8.730,-4.906,13.291,13.189,12.123
700.120,-12.662,-5.595,12.884,12.826,12.633
700.132,-18.089,-6.764,12.186,12.209,12.810
700.143,-8.627,-6.619,11.530,11.528,12.720
700.154,14.460,-5.522,10.915,10.856,12.439
700.165,7.876,-5.051,10.320,10.230,12.042
700.176,-7.342,-5.315,9.841,9.765,11.616
700.187,-4.373,-5.404,9.551,9.474,11.204
700.198,9.152,-5.015,9.505,9.393,10.874
700.209,30.849,-4.598,9.634,9.478,10.658
700.220,40.216,-4.806,10.011,9.808,10.583
700.231,26.068,-5.480,10.359,10.148,10.629
700.242,-7.738,-6.810,10.814,10.696,10.813
700.253,-22.092,-8.015,11.355,11.314,11.105
700.265,-2.744,-8.486,12.006,11.993,11.542
700.277,18.426,-8.127,12.619,12.567,12.011
700.288,9.712,-7.080,13.171,13.031,12.483
700.300,33.388,-6.277,13.677,13.448,12.965
700.311,23.829,-5.878,14.086,13.807,13.423
700.323,-8.271,-6.125,14.346,14.062,13.827
700.335,-20.650,-6.142,14.453,14.178,14.161
700.346,-11.544,-6.567,14.383,14.134,14.387
700.358,-7.082,-6.971,14.286,14.071,14.508
700.369,-3.251,-7.189,14.056,13.888,14.545
700.381,2.621,-7.355,13.822,13.689,14.508
700.393,-21.302,-7.753,13.565,13.459,14.406
700.404,-39.396,-8.538,13.353,13.240,14.257
700.416,-27.276,-9.779,13.119,13.026,14.074
700.428,-5.805,-10.782,12.801,12.812,13.872
700.439,4.382,-10.531,12.776,12.773,13.700
700.451,-1.044,-10.351,12.763,12.710,13.553
700.462,-11.556,-10.308,12.860,12.768,13.447
700.474,-23.359,-10.532,12.827,12.732,13.367
700.486,-10.347,-10.775,12.867,12.765,13.316
700.497,18.977,-10.691,13.012,12.859,13.309
700.509,28.332,-10.430,13.138,12.940,13.317
700.521,37.793,-9.700,13.261,12.972,13.343
700.532,48.065,-8.929,13.520,13.112,13.398
700.544,8.969,-7.419,13.715,13.226,13.486
700.556,-6.627,-6.695,13.757,13.250,13.580
700.567,-31.614,-6.770,13.861,13.371,13.666
700.579,2.218,-6.580,13.914,13.403,13.744
700.591,33.640,-6.371,14.008,13.477,13.814
700.602,34.124,-5.619,14.055,13.454,13.861
700.614,22.972,-4.773,14.161,13.498,13.922
700.626,-16.515,-4.946,14.256,13.614,13.987
700.637,3.658,-4.809,14.265,13.608,14.040
700.649,11.864,-4.782,14.219,13.538,14.064
700.660,18.907,-4.514,14.182,13.470,14.057
700.672,32.071,-4.580,14.152,13.416,14.035
700.684,-16.059,-4.048,14.066,13.322,14.004
700.695,-31.399,-4.098,13.987,13.229,13.948
700.707,-16.174,-3.848,13.965,13.175,13.898
700.719,2.479,-4.018,13.921,13.154,13.839
700.730,7.588,-4.307,13.891,13.133,13.786
700.742,13.336,-4.129,13.931,13.148,13.746
700.754,21.724,-3.969,14.165,13.373,13.770
700.765,15.424,-3.481,14.600,13.775,13.905
700.777,-25.692,-3.378,15.039,14.220,14.130
700.788,-43.462,-3.983,15.570,14.811,14.447
700.800,1.367,-3.689,16.326,15.549,14.879
700.812,28.866,-3.649,17.135,16.388,15.429
700.823,0.206,-3.382,18.093,17.331,16.094
700.835,-29.448,-3.593,19.155,18.422,16.879
700.847,-16.418,-4.051,20.315,19.626,17.779
700.858,-1.388,-4.498,21.433,20.773,18.741
700.870,19.327,-4.107,22.578,21.883,19.755
700.881,41.144,-3.798,23.733,22.979,20.818
700.893,27.953,-3.255,24.899,24.087,21.884
700.904,21.312,-2.616,25.793,24.933,22.921
700.916,19.872,-2.177,26.597,25.700,23.888
700.928,-12.158,-2.472,27.148,26.281,24.747
700.939,16.592,-2.591,27.468,26.613,25.473
700.951,-0.541,-3.212,27.510,26.690,26.018
700.963,26.827,-3.435,27.321,26.515,26.340
700.974,24.261,-3.530,26.837,26.029,26.446
700.985,13.338,-3.435,26.230,25.404,26.318
700.996,12.596,-3.347,25.588,24.743,26.030
701.008,5.559,-3.279,24.935,24.077,25.620
701.019,-12.545,-3.220,24.261,23.397,25.108
701.031,-11.750,-3.272,23.571,22.706,24.539
701.042,5.784,-3.193,23.042,22.176,23.955
701.054,14.730,-3.006,22.597,21.704,23.400
701.065,8.735,-2.655,22.442,21.523,22.943
701.077,-5.837,-2.372,22.458,21.525,22.614
701.089,-29.032,-2.495,22.556,21.655,22.399
701.100,-17.881,-2.878,22.736,21.858,22.313
701.112,15.448,-2.945,23.123,22.287,22.363
701.123,27.547,-2.458,23.410,22.538,22.505
701.135,-5.200,-2.062,23.568,22.681,22.662
701.147,-24.706,-2.140,23.417,22.537,22.747
701.158,6.596,-1.884,22.988,22.103,22.707
701.170,-16.368,-2.394,22.059,21.199,22.448
701.181,-37.491,-2.536,20.657,19.810,21.891
701.193,-36.538,-3.031,19.169,18.305,21.035
701.205,-16.525,-2.585,17.407,16.488,19.898
701.216,10.997,-2.295,15.503,14.577,18.537
701.228,-15.815,-2.273,13.408,12.480,16.934
701.240,-24.591,-2.079,11.427,10.480,15.210
701.251,-21.296,-1.740,9.638,8.672,13.444
701.263,-35.821,-1.898,8.083,7.161,11.721
701.275,-47.860,-2.347,6.828,6.003,10.126
701.286,-15.956,-1.793,6.133,5.271,8.762
701.298,2.307,-1.819,5.893,5.029,7.696
701.309,-46.695,-1.808,6.073,5.280,6.992
701.321,-7.745,-1.025,6.811,5.949,6.689
701.332,13.470,-0.303,7.900,6.999,6.768
701.344,-25.541,0.273,9.204,8.300,7.220
701.356,-22.133,0.416,10.723,9.793,7.993
701.367,-23.287,0.146,12.290,11.391,9.014
701.379,-5.201,0.431,13.763,12.854,10.180
701.390,28.708,0.665,15.206,14.243,11.421
701.402,39.316,1.134,16.513,15.489,12.697
701.413,21.835,1.895,17.491,16.424,13.908
701.425,-5.617,2.391,18.192,17.152,15.000
701.437,-10.517,2.287,18.509,17.512,15.913
701.448,-4.682,1.468,18.297,17.381,16.529
701.460,6.305,1.107,17.554,16.755,16.798
701.472,24.551,0.658,16.577,15.800,16.704
701.483,-3.752,1.362,15.120,14.321,16.232
701.495,35.067,2.318,13.328,12.454,15.358
701.506,10.364,2.387,11.201,10.340,14.126
701.518,13.505,2.440,8.839,7.990,12.543
701.530,-2.263,2.103,6.348,5.533,10.706
701.541,-1.750,2.210,3.896,3.076,8.673
701.552,10.885,2.440,1.686,0.873,6.646
701.564,26.633,2.997,-0.398,-1.178,4.588
701.574,25.245,2.907,-2.110,-2.839,2.685
701.584,-18.783,2.310,-3.549,-4.215,0.935
701.595,-0.750,2.509,-4.608,-5.288,-0.629
701.605,30.728,3.436,-5.485,-6.190,-2.012
701.615,1.879,2.572,-6.134,-6.737,-3.214
701.626,5.043,2.564,-6.436,-7.032,-4.198
701.637,22.455,3.729,-6.458,-7.109,-4.925
701.649,-1.392,3.994,-6.277,-6.945,-5.428
701.660,14.399,4.381,-5.788,-6.457,-5.635
701.672,41.863,4.383,-5.230,-5.800,-5.595
701.684,50.861,4.601,-4.461,-5.010,-5.343
701.695,50.978,5.012,-3.770,-4.320,-4.939
701.707,36.426,5.082,-3.160,-3.677,-4.440
701.718,10.666,5.023,-2.629,-3.127,-3.900
701.730,8.896,5.604,-2.257,-2.788,-3.398
701.742,6.075,5.899,-2.122,-2.653,-2.988
701.753,18.335,5.972,-2.251,-2.766,-2.716
701.765,24.376,5.975,-2.657,-3.178,-2.628
701.776,31.579,6.411,-3.407,-3.958,-2.771
701.788,60.526,8.010,-4.253,-4.924,-3.147
701.800,46.673,8.233,-5.313,-6.014,-3.714
701.811,24.280,8.084,-6.571,-7.256,-4.488
701.823,7.819,7.266,-8.055,-8.673,-5.447
701.834,-17.800,5.798,-9.664,-10.172,-6.577
701.846,-30.049,4.914,-11.216,-11.669,-7.849
701.858,-19.114,4.722,-12.716,-13.171,-9.197
701.869,18.879,4.320,-14.212,-14.587,-10.588
701.881,43.787,5.297,-15.524,-15.871,-11.968
701.893,47.852,6.454,-16.500,-16.883,-13.252
701.904,11.183,7.106,-17.127,-17.527,-14.362
701.916,-14.776,6.654,-17.436,-17.785,-15.245
701.927,-10.008,5.798,-17.398,-17.680,-15.867
701.939,4.464,5.672,-17.047,-17.309,-16.212
701.951,17.122,5.461,-16.390,-16.613,-16.262
701.962,29.581,5.640,-15.361,-15.570,-16.000
701.974,-8.860,5.534,-14.201,-14.375,-15.470
701.985,-26.253,4.871,-12.958,-13.068,-14.710
701.997,-15.485,3.865,-11.664,-11.702,-13.758
702.009,-17.110,2.570,-10.488,-10.447,-12.718
702.020,-14.518,1.292,-9.293,-9.172,-11.619
702.032,-5.809,0.000,-8.205,-8.020,-10.519
702.044,13.918,-0.244,-7.362,-7.137,-9.473
702.056,21.367,-0.685,-6.815,-6.563,-8.531
702.067,17.078,-0.600,-6.589,-6.301,-7.782
702.079,20.082,-0.061,-6.555,-6.283,-7.248
702.090,17.316,0.187,-6.717,-6.465,-6.915
702.102,-9.065,0.704,-7.052,-6.849,-6.782
702.114,-3.484,1.247,-7.504,-7.322,-6.831
702.125,-2.682,1.146,-7.934,-7.742,-7.004
702.137,2.263,1.270,-8.365,-8.188,-7.268
702.148,18.311,1.434,-8.617,-8.486,-7.560
702.160,39.502,2.358,-8.641,-8.601,-7.828
702.171,19.463,2.360,-8.425,-8.389,-7.969
702.182,-24.128,2.084,-7.861,-7.789,-7.903
702.193,-0.232,3.324,-6.929,-6.918,-7.607
702.203,32.374,3.917,-5.821,-5.876,-7.108
702.214,-31.658,3.237,-4.636,-4.595,-6.384
702.224,42.052,5.528,-3.128,-3.202,-5.454
702.234,28.394,6.176,-1.626,-1.717,-4.351
702.244,-1.793,4.764,-0.155,-0.160,-3.103
702.255,-1.527,4.288,1.274,1.288,-1.801
702.265,7.524,4.189,2.668,2.703,-0.448
702.275,-10.247,3.054,3.709,3.801,0.851
702.286,-31.273,2.453,4.599,4.767,2.052
702.296,43.448,3.444,5.401,5.530,3.137
702.307,25.559,3.715,5.898,6.026,4.132
702.318,27.154,3.765,5.892,6.029,4.857
702.329,8.672,3.228,5.573,5.783,5.302
702.340,-15.492,1.859,4.914,5.266,5.467
702.351,-28.740,0.117,4.041,4.458,5.338
702.362,-25.598,0.394,2.970,3.372,4.938
702.373,9.390,1.515,1.718,2.057,4.273
702.384,-40.814,1.026,0.231,0.616,3.368
702.395,-27.148,1.070,-1.230,-0.822,2.292
702.406,4.221,1.950,-2.579,-2.206,1.121
702.417,-9.479,1.446,-3.889,-3.476,-0.093
702.428,-51.446,-0.054,-5.001,-4.492,-1.280
702.439,-46.450,-0.393,-5.822,-5.306,-2.384
702.450,-15.010,0.713,-6.281,-5.897,-3.357
702.461,-26.116,0.777,-6.526,-6.196,-4.144
702.472,-48.588,-0.317,-6.558,-6.152,-4.722
702.483,-30.635,-0.122,-6.287,-5.914,-5.054
702.494,-0.389,1.019,-5.727,-5.426,-5.156
702.505,-9.126,1.211,-5.007,-4.705,-5.027
702.516,7.173,1.666,-4.091,-3.820,-4.673
702.527,9.671,1.822,-3.061,-2.824,-4.120
702.538,5.968,1.820,-1.999,-1.785,-3.418
702.548,22.779,2.489,-0.907,-0.728,-2.586
702.559,23.872,3.299,0.119,0.262,-1.690
702.570,21.193,3.915,1.077,1.201,-0.765
702.581,23.425,4.456,1.876,1.989,0.138
702.592,19.491,4.405,2.466,2.647,0.984
702.604,14.354,4.264,2.907,3.130,1.742
702.615,19.908,4.598,3.158,3.383,2.373
702.627,49.657,5.419,3.295,3.426,2.836
702.638,46.048,4.789,3.147,3.283,3.139
702.650,20.223,3.823,2.727,2.940,3.246
702.661,18.980,3.894,2.155,2.354,3.158
702.672,1.321,3.626,1.498,1.719,2.906
702.684,-28.412,3.143,0.598,0.864,2.476
702.695,-3.581,3.946,-0.294,-0.068,1.893
702.707,-13.798,3.190,-1.340,-1.056,1.188
702.719,-12.816,2.529,-2.431,-2.081,0.361
702.730,-5.282,2.216,-3.515,-3.154,-0.524
702.742,-0.821,2.460,-4.520,-4.183,-1.480
702.754,-9.793,3.794,-5.311,-5.034,-2.423
702.765,-19.856,4.274,-5.985,-5.725,-3.295
702.777,-21.465,3.901,-6.554,-6.273,-4.081
702.789,-22.825,3.440,-6.922,-6.623,-4.754
702.800,-15.447,3.332,-7.093,-6.803,-5.300
702.812,-25.847,1.935,-7.077,-6.689,-5.676
702.823,-12.046,0.915,-6.841,-6.416,-5.891
702.835,14.937,1.062,-6.407,-6.030,-5.931
702.847,23.694,1.504,-5.952,-5.615,-5.830
702.858,6.760,1.740,-5.430,-5.112,-5.597
702.870,-25.908,1.593,-4.896,-4.570,-5.272
702.881,-38.254,0.157,-4.555,-4.133,-4.903
702.893,-34.849,-1.878,-4.315,-3.762,-4.537
702.905,-28.664,-2.146,-4.238,-3.686,-4.254
702.916,-25.305,-2.438,-4.470,-3.899,-4.105
702.928,-46.116,-3.197,-4.843,-4.170,-4.081
702.939,-12.802,-3.272,-5.388,-4.724,-4.223
702.951,-10.260,-3.357,-6.127,-5.486,-4.531
702.963,6.601,-2.631,-6.977,-6.377,-5.001
702.974,48.898,-0.496,-7.900,-7.445,-5.632
702.986,11.383,0.261,-9.000,-8.627,-6.433
702.997,-27.019,-0.036,-10.195,-9.824,-7.349
703.009,8.724,0.942,-11.335,-11.044,-8.354
703.020,2.755,1.230,-12.529,-12.265,-9.435
703.032,24.840,1.810,-13.712,-13.445,-10.573
703.044,-4.225,1.647,-14.690,-14.396,-11.660
703.056,-32.762,1.041,-15.554,-15.251,-12.676
703.067,-14.162,1.088,-16.123,-15.881,-13.606
703.079,-5.820,1.067,-16.451,-16.217,-14.378
703.090,-17.336,1.083,-16.477,-16.278,-14.942
703.102,-9.394,1.302,-16.220,-16.054,-15.294
703.114,18.986,1.662,-15.738,-15.584,-15.422
703.125,53.285,1.946,-14.949,-14.862,-15.304
703.137,37.713,1.922,-14.035,-13.959,-14.969
703.149,7.324,1.955,-12.980,-12.890,-14.404
703.160,-12.085,1.591,-12.022,-11.914,-13.704
703.172,-23.671,0.912,-11.039,-10.926,-12.914
703.184,-20.029,0.713,-10.245,-10.119,-12.112
703.195,-7.753,0.626,-9.732,-9.601,-11.375
703.207,-6.932,-0.062,-9.380,-9.225,-10.746
703.218,5.547,-0.245,-9.303,-9.141,-10.281
703.230,17.772,-0.180,-9.516,-9.343,-9.982
703.242,30.464,0.311,-9.948,-9.793,-9.901
703.253,35.878,0.766,-10.651,-10.516,-10.043
703.265,36.415,0.709,-11.559,-11.427,-10.404
703.277,39.368,0.542,-12.577,-12.458,-10.958
703.288,2.764,-0.435,-13.621,-13.447,-11.637
703.299,-30.650,-1.903,-14.617,-14.395,-12.418
703.310,-18.758,-2.282,-15.347,-15.169,-13.222
703.321,-24.458,-2.414,-15.863,-15.675,-13.970
703.332,-10.345,-2.592,-15.962,-15.809,-14.574
703.343,-4.187,-1.828,-15.709,-15.648,-14.966
703.353,15.855,-1.127,-15.130,-15.139,-15.080
703.363,11.530,-0.052,-14.173,-14.274,-14.915
703.374,17.633,0.474,-12.947,-13.075,-14.437
703.386,4.740,0.840,-11.317,-11.460,-13.625
703.398,0.962,1.008,-9.542,-9.676,-12.520
703.409,17.089,1.450,-7.660,-7.816,-11.187
703.421,12.217,1.839,-5.670,-5.854,-9.644
703.433,-8.846,1.616,-3.829,-3.990,-8.000
703.444,-20.995,0.422,-2.092,-2.180,-6.298
703.456,-11.190,-1.012,-0.607,-0.597,-4.631
703.467,-9.460,-1.507,0.676,0.765,-3.034
703.479,-4.273,-1.888,1.589,1.770,-1.594
703.491,-12.151,-2.505,2.206,2.426,-0.374
703.502,-32.428,-2.702,2.469,2.701,0.592
703.514,-46.845,-2.739,2.399,2.611,1.259
703.526,-27.182,-2.539,1.952,2.046,1.578
703.537,4.948,-1.723,1.225,1.243,1.572
703.548,30.338,-0.453,0.338,0.287,1.294
703.559,44.510,0.241,-0.796,-0.918,0.741
703.571,48.863,2.007,-2.002,-2.235,-0.046
703.582,23.589,3.534,-3.076,-3.394,-0.938
703.594,7.370,4.088,-4.125,-4.478,-1.886
703.605,-14.311,3.578,-4.955,-5.273,-2.823
703.617,-22.482,2.656,-5.581,-5.842,-3.677
703.628,-13.734,2.437,-5.855,-6.104,-4.378
703.640,4.618,2.283,-5.788,-6.021,-4.881
703.651,2.246,1.689,-5.578,-5.769,-5.187
703.663,0.880,1.181,-4.969,-5.140,-5.241
703.674,5.661,1.175,-4.086,-4.256,-5.024
703.686,-1.189,1.285,-2.995,-3.179,-4.553
703.698,-13.435,1.488,-1.746,-1.967,-3.847
703.709,-12.673,1.556,-0.414,-0.638,-2.962
703.721,2.807,1.593,0.928,0.710,-1.931
703.732,12.211,1.626,2.202,1.983,-0.842
703.743,16.747,1.720,3.336,3.114,0.255
703.754,16.447,1.763,4.280,4.053,1.352
703.765,12.096,1.524,5.032,4.813,2.336
703.776,5.886,1.178,5.588,5.387,3.213
703.787,-9.602,0.735,5.870,5.689,3.930
703.798,-7.071,0.291,5.822,5.678,4.450
703.809,-11.406,0.008,5.493,5.366,4.737
703.820,-12.533,-0.050,4.776,4.656,4.751
703.831,9.745,0.018,3.829,3.706,4.488
703.843,33.237,0.407,2.667,2.531,3.955
703.854,20.263,0.741,1.414,1.256,3.201
703.865,8.720,0.773,0.158,0.005,2.305
703.876,8.520,0.447,-1.075,-1.183,1.315
703.887,3.026,-0.499,-2.325,-2.357,0.261
703.898,-29.522,-2.356,-3.420,-3.348,-0.798
703.909,-7.126,-2.287,-4.272,-4.211,-1.821
703.920,18.173,-1.662,-4.934,-4.922,-2.776
703.931,23.099,-1.316,-5.306,-5.343,-3.599
703.942,-10.566,-1.603,-5.452,-5.480,-4.220
703.953,-18.282,-1.571,-5.352,-5.367,-4.642
703.964,0.453,-0.913,-4.857,-4.915,-4.824
703.975,5.253,-0.739,-4.239,-4.312,-4.771
703.986,-12.701,-1.276,-3.382,-3.415,-4.484
703.997,-12.567,-1.394,-2.352,-2.376,-3.986
704.008,3.101,-0.944,-1.211,-1.265,-3.302
704.019,20.058,-0.425,-0.074,-0.146,-2.474
704.030,17.955,-0.406,0.995,0.936,-1.563
704.041,4.314,-0.861,2.051,2.041,-0.592
704.051,-10.301,-1.577,2.944,2.990,0.384
704.062,-23.571,-2.946,3.687,3.805,1.321
704.073,-10.500,-2.910,4.304,4.414,2.174
704.084,-0.108,-2.458,4.806,4.878,2.912
704.095,-11.151,-1.732,5.052,5.088,3.519
704.106,-0.771,-0.949,4.925,4.928,3.935
704.117,26.621,-0.572,4.640,4.577,4.146
704.128,-0.280,-0.784,4.047,3.969,4.120
704.139,-27.224,-1.447,3.214,3.166,3.859
704.150,-43.719,-1.947,2.296,2.237,3.401
704.161,-44.513,-2.257,1.240,1.159,2.761
704.172,-35.262,-2.155,0.102,0.005,1.956
704.183,-26.301,-1.711,-1.057,-1.182,1.026
704.194,-19.340,-1.050,-2.144,-2.303,0.018
704.205,-11.147,-0.464,-3.099,-3.294,-0.987
704.216,-20.090,-0.490,-3.870,-4.065,-1.923
704.226,-29.894,-1.181,-4.541,-4.689,-2.759
704.237,-6.628,-0.401,-4.892,-5.082,-3.487
704.247,-0.037,0.441,-4.976,-5.205,-4.048
704.258,-11.153,0.608,-4.835,-5.067,-4.419
704.268,16.527,2.099,-4.419,-4.744,-4.593
704.279,8.676,2.509,-3.831,-4.181,-4.558
704.289,-10.181,2.306,-3.146,-3.478,-4.326
704.299,5.080,3.045,-2.206,-2.617,-3.919
704.310,15.822,3.137,-1.283,-1.710,-3.351
704.320,-7.597,2.687,-0.319,-0.701,-2.641
704.331,-32.935,2.223,0.581,0.269,-1.841
704.343,-28.216,2.124,1.532,1.263,-0.950
704.354,-9.924,1.931,2.503,2.256,-0.012
704.365,3.074,1.871,3.283,3.042,0.861
704.377,-26.337,1.318,3.865,3.658,1.721
704.389,-23.638,1.116,4.316,4.110,2.454
704.400,-5.303,1.244,4.589,4.368,3.056
704.411,25.813,2.201,4.635,4.322,3.469
704.422,32.513,2.849,4.300,3.928,3.660
704.433,27.256,3.066,3.665,3.270,3.620
704.445,31.459,2.095,2.711,2.353,3.327
704.456,24.271,1.102,1.608,1.318,2.804
704.467,9.246,0.184,0.285,0.098,2.080
704.478,-6.421,-0.727,-1.160,-1.254,1.163
704.489,-14.577,-1.775,-2.687,-2.708,0.067
704.500,-16.527,-2.668,-4.240,-4.212,-1.179
704.512,-1.700,-2.453,-5.726,-5.709,-2.550
704.523,-8.917,-2.370,-7.214,-7.203,-3.994
704.535,-12.398,-2.152,-8.487,-8.495,-5.397
704.547,-16.086,-1.761,-9.556,-9.567,-6.705
704.558,-2.620,-1.108,-10.318,-10.369,-7.884
704.570,15.365,-0.393,-10.653,-10.752,-8.839
704.581,16.047,-0.136,-10.705,-10.825,-9.552
704.593,-16.306,-0.303,-10.527,-10.624,-10.011
704.605,-23.782,-0.827,-10.065,-10.108,-10.206
704.616,11.846,-0.649,-9.375,-9.422,-10.132
704.628,15.651,0.152,-8.330,-8.436,-9.796
704.639,-3.877,0.313,-7.133,-7.270,-9.199
704.651,16.110,0.613,-5.901,-6.050,-8.413
704.662,44.301,0.826,-4.695,-4.864,-7.490
704.674,42.636,0.875,-3.482,-3.681,-6.504
704.685,30.992,1.298,-2.405,-2.642,-5.479
704.697,5.178,0.933,-1.547,-1.760,-4.481
704.708,9.247,0.551,-0.832,-1.021,-3.535
704.720,26.374,0.309,-0.390,-0.550,-2.710
704.731,22.799,-0.160,-0.080,-0.195,-2.027
704.743,7.257,-0.736,-0.068,-0.099,-1.527
704.754,26.006,-0.844,-0.073,-0.087,-1.163
704.766,27.668,-0.543,-0.226,-0.269,-0.954
704.778,3.535,-0.127,-0.547,-0.611,-0.906
704.789,-12.882,-0.008,-0.962,-1.021,-0.989
704.801,-17.180,-0.276,-1.526,-1.564,-1.201
704.813,-25.122,-0.856,-2.138,-2.148,-1.537
704.824,-27.496,-1.711,-2.815,-2.780,-1.970
704.835,-30.119,-3.561,-3.497,-3.368,-2.433
704.845,-21.119,-3.291,-3.933,-3.877,-2.908
704.855,-25.047,-3.655,-4.394,-4.347,-3.396
704.865,-16.837,-2.700,-4.619,-4.627,-3.837
704.877,-31.793,-1.208,-4.692,-4.778,-4.213
704.889,-14.956,-0.456,-4.553,-4.719,-4.452
704.901,-6.037,-0.317,-4.239,-4.405,-4.516
704.911,11.866,-0.088,-3.825,-3.993,-4.423
704.921,-15.926,-0.654,-3.209,-3.341,-4.194
704.933,-34.691,-0.631,-2.198,-2.350,-3.677
704.943,-20.774,-1.208,-1.312,-1.416,-3.107
704.954,-15.124,-1.014,-0.218,-0.358,-2.337
704.965,-21.565,-1.545,0.923,0.778,-1.445
704.975,-34.195,-2.160,2.023,1.856,-0.471
704.986,-45.860,-2.770,2.992,2.794,0.509
704.998,-48.143,-2.618,3.991,3.767,1.565
705.008,-54.063,-2.876,4.625,4.406,2.410
705.019,-49.422,-2.375,5.113,4.905,3.197
