R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,400,100,0,0,0,0,7,75,10,10.0,32.0,0.000010,0.000300,20,0,0,0,0,10,75,0,0
sysTime,ARawX,ARawY,ARawZ,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R
163.021,-3.456,-2.579,11.175,1.797,1.590,-2.331,-1.461,-0.719
163.032,-5.460,-3.628,11.764,1.328,1.605,-2.263,-1.392,-0.879
163.044,-8.672,-4.993,8.933,0.362,1.513,-2.199,-1.307,-0.965
163.055,-5.058,-7.486,6.577,-0.501,1.353,-2.117,-1.195,-0.990
163.067,-0.115,-7.335,6.922,-0.957,1.127,-2.073,-1.118,-0.983
163.078,2.888,-5.819,7.554,-1.163,0.909,-1.970,-0.987,-0.940
163.090,4.002,-2.529,10.306,-1.112,0.692,-1.858,-0.875,-0.875
163.101,-2.557,-1.616,11.800,-1.173,0.482,-1.800,-0.822,-0.797
163.113,-0.632,-2.428,12.404,-1.510,0.264,-1.857,-0.875,-0.754
163.124,1.163,-2.241,10.327,-1.940,0.015,-1.954,-0.958,-0.736
163.135,-0.050,0.553,8.165,-1.843,-0.225,-2.103,-1.112,-0.776
163.147,-2.363,4.533,9.472,-1.076,-0.376,-2.224,-1.263,-0.846
163.158,-3.470,3.743,11.010,-0.557,-0.426,-2.597,-1.653,-0.993
163.170,0.050,0.675,11.506,-1.219,-0.523,-2.945,-1.972,-1.209
163.181,11.028,-4.037,8.675,-2.428,-0.700,-3.295,-2.295,-1.461
163.193,11.007,1.451,9.824,-2.064,-0.893,-3.723,-2.735,-1.756
163.204,4.936,6.861,11.261,-0.786,-0.959,-4.004,-3.053,-2.081
163.215,-0.043,7.479,12.648,0.813,-0.808,-4.328,-3.407,-2.388
163.226,2.198,6.172,7.001,0.970,-0.648,-4.607,-3.698,-2.686
163.237,-0.883,9.017,6.605,1.788,-0.447,-4.859,-3.997,-2.994
163.249,-0.071,7.264,10.931,3.212,-0.067,-5.057,-4.244,-3.282
163.260,5.173,-1.307,13.575,2.829,0.306,-5.202,-4.383,-3.542
163.272,7.134,-2.586,12.030,2.349,0.580,-5.266,-4.448,-3.752
163.284,-2.169,3.858,8.509,2.950,0.818,-5.299,-4.510,-3.913
163.295,-10.317,6.078,9.465,4.017,1.153,-5.250,-4.480,-4.011
163.306,-6.258,-0.158,11.815,3.761,1.513,-5.058,-4.277,-4.018
163.317,5.819,-8.442,11.261,2.835,1.752,-4.875,-4.079,-3.971
163.329,0.732,-2.579,9.889,2.740,1.895,-4.557,-3.760,-3.857
163.340,-11.848,2.572,11.405,3.160,2.048,-4.259,-3.471,-3.690
163.351,-5.374,-4.289,10.995,1.916,2.093,-3.887,-3.063,-3.451
163.362,8.032,-6.286,11.491,0.404,1.944,-3.480,-2.613,-3.160
163.373,6.121,0.833,12.547,0.585,1.771,-3.085,-2.231,-2.833
163.384,-4.052,5.446,12.734,1.416,1.695,-2.734,-1.903,-2.501
163.395,-7.106,-0.553,10.809,0.720,1.591,-2.311,-1.466,-2.140
163.406,1.573,-3.951,10.184,-0.456,1.371,-1.879,-1.004,-1.747
163.417,6.538,0.452,12.741,-0.109,1.174,-1.555,-0.698,-1.380
163.428,-3.592,5.669,13.970,1.424,1.153,-1.313,-0.491,-1.057
163.438,5.582,-5.101,12.124,0.944,1.178,-1.089,-0.258,-0.761
163.449,9.254,-4.425,11.096,0.695,1.145,-0.893,-0.051,-0.484
163.459,-5.546,4.605,11.865,1.450,1.142,-0.603,0.215,-0.214
163.469,-2.996,-1.494,11.771,1.375,1.186,-0.323,0.504,0.057
163.481,4.605,-4.914,11.362,0.539,1.147,-0.100,0.748,0.344
163.492,8.190,-5.819,10.766,0.183,1.075,0.112,0.975,0.610
163.503,-1.573,3.944,13.316,0.970,1.015,0.358,1.196,0.854
163.513,-6.387,2.033,12.282,0.863,0.999,0.605,1.445,1.096
163.523,8.744,-5.618,9.228,0.169,0.930,0.817,1.680,1.336
163.533,4.375,2.356,14.645,0.713,0.868,0.995,1.839,1.560
163.544,-3.700,3.240,15.860,1.213,0.907,1.024,1.866,1.729
163.554,2.845,-3.800,12.389,0.666,0.908,1.067,1.934,1.858
163.564,12.020,-1.896,13.704,0.472,0.857,1.017,1.890,1.945
163.575,3.793,1.293,16.966,0.914,0.856,0.969,1.829,1.987
163.585,-2.256,-1.666,15.285,0.452,0.840,0.985,1.858,2.016
163.595,1.386,-4.677,10.507,0.099,0.774,0.989,1.875,2.050
163.606,6.904,-2.363,9.688,0.045,0.693,0.886,1.774,2.056
163.616,2.988,0.754,15.673,0.052,0.616,0.860,1.746,2.040
163.626,-5.158,-0.919,14.301,-0.419,0.514,0.874,1.772,2.040
163.637,-3.973,-4.504,10.442,-0.752,0.377,0.806,1.719,2.031
163.647,2.737,-5.079,8.581,-0.979,0.238,0.831,1.757,2.018
163.657,5.201,-0.538,12.023,-0.734,0.114,0.903,1.826,2.020
163.668,-1.243,0.682,14.868,-0.329,0.051,0.931,1.841,2.034
163.678,-6.725,-0.639,14.200,-0.277,0.017,0.966,1.870,2.055
163.688,-7.048,-1.868,11.419,-0.295,-0.004,1.052,1.945,2.093
163.698,-0.424,6.157,7.468,0.710,0.017,1.108,1.946,2.118
163.709,1.674,9.843,9.314,2.468,0.216,1.225,1.998,2.169
163.719,3.556,7.213,10.435,3.231,0.531,1.179,1.907,2.196
163.730,6.502,0.431,10.679,2.290,0.770,1.274,2.017,2.219
163.740,9.247,-5.309,9.645,1.171,0.843,1.337,2.098,2.266
163.750,8.176,-4.145,11.412,0.831,0.862,1.351,2.122,2.293
163.761,1.659,-1.185,13.589,0.811,0.869,1.484,2.253,2.349
163.772,5.877,0.790,10.119,0.868,0.871,1.571,2.334,2.416
163.784,3.319,3.506,7.072,0.854,0.839,1.636,2.374,2.475
163.796,-3.398,5.245,8.933,0.900,0.809,1.565,2.278,2.498
163.807,-7.185,6.308,11.427,1.086,0.799,1.519,2.229,2.475
163.819,-5.597,3.420,12.900,1.375,0.854,1.526,2.227,2.458
163.829,-7.709,-0.517,13.438,1.317,0.917,1.505,2.204,2.448
163.839,-0.919,1.695,11.606,1.329,0.959,1.597,2.288,2.459
163.850,0.043,8.694,11.182,1.735,1.013,1.518,2.195,2.462
163.860,-6.473,-0.244,12.095,0.498,1.019,1.317,2.040,2.418
163.872,-5.065,0.057,13.137,-0.623,0.837,1.043,1.821,2.313
163.882,-5.819,-7.529,10.938,-1.781,0.574,0.959,1.759,2.202
163.892,-7.666,1.616,10.564,-1.199,0.362,0.866,1.630,2.101
163.903,-7.494,6.854,10.399,-0.526,0.226,0.659,1.396,1.979
163.913,5.956,-5.338,4.917,-1.552,0.084,0.346,1.127,1.804
163.923,5.633,-1.724,7.381,-1.737,-0.125,0.200,1.009,1.627
163.934,3.556,4.318,11.815,-0.575,-0.223,0.021,0.804,1.450
163.944,8.859,-0.308,12.009,-0.649,-0.271,-0.188,0.591,1.265
163.954,8.111,-2.658,11.908,-0.820,-0.326,-0.303,0.479,1.078
163.965,-13.860,0.395,12.282,-0.726,-0.372,-0.467,0.310,0.914
163.975,-13.867,-3.721,12.943,-1.295,-0.444,-0.632,0.154,0.739
163.987,-8.873,-5.827,12.849,-2.056,-0.580,-0.821,-0.015,0.561
163.999,-3.520,-5.467,11.139,-2.850,-0.798,-1.001,-0.175,0.389
164.010,0.510,-2.133,9.982,-3.019,-1.048,-1.140,-0.312,0.223
164.022,1.293,0.675,8.969,-2.575,-1.248,-1.337,-0.528,0.062
164.034,0.962,2.414,8.897,-1.611,-1.325,-1.494,-0.716,-0.106
164.046,1.393,1.623,11.434,-0.621,-1.264,-1.718,-0.964,-0.291
164.057,3.772,1.005,13.244,-0.310,-1.160,-1.978,-1.234,-0.493
164.069,7.659,0.028,13.762,-0.698,-1.099,-2.250,-1.494,-0.724
164.081,10.461,1.314,10.715,-1.219,-1.128,-2.678,-1.907,-0.987
164.092,10.949,2.055,7.424,-1.017,-1.148,-3.091,-2.331,-1.305
164.104,5.568,1.983,6.821,-0.142,-1.059,-3.629,-2.879,-1.687
164.116,-0.546,-0.603,9.645,0.653,-0.852,-4.215,-3.467,-2.128
164.127,-4.275,-4.131,11.089,0.439,-0.653,-4.862,-4.111,-2.612
164.139,-3.808,-5.137,10.924,-0.609,-0.593,-5.635,-4.856,-3.191
164.151,-4.016,-3.376,8.050,-1.610,-0.689,-6.431,-5.626,-3.829
164.163,-6.459,0.395,7.539,-1.517,-0.801,-7.333,-6.535,-4.545
164.174,-9.146,1.372,8.402,-0.923,-0.832,-8.226,-7.446,-5.316
164.186,-9.117,0.416,11.800,-0.456,-0.791,-9.223,-8.457,-6.148
164.198,-6.035,-0.143,12.986,-0.747,-0.779,-10.172,-9.393,-7.017
164.209,-2.399,1.724,13.417,-1.382,-0.864,-11.196,-10.380,-7.934
164.221,-0.646,4.074,10.579,-1.764,-1.015,-12.086,-11.251,-8.844
164.233,0.057,2.328,9.752,-1.747,-1.130,-12.894,-12.057,-9.738
164.244,1.947,-1.501,9.285,-1.497,-1.167,-13.608,-12.787,-10.565
164.256,4.799,-3.542,10.263,-1.410,-1.170,-14.253,-13.447,-11.347
164.267,3.060,-1.789,9.221,-1.500,-1.194,-14.777,-13.973,-12.064
164.279,3.685,0.941,8.998,-1.436,-1.236,-15.148,-14.350,-12.689
164.291,1.918,4.742,8.071,-1.216,-1.281,-15.271,-14.494,-13.188
164.302,0.172,4.282,6.591,-0.845,-1.273,-15.205,-14.460,-13.519
164.313,3.484,2.701,7.173,-0.644,-1.226,-14.977,-14.255,-13.685
164.324,4.318,0.057,7.331,-0.451,-1.138,-14.560,-13.844,-13.696
164.335,3.362,-0.890,9.350,-0.331,-1.034,-13.967,-13.253,-13.537
164.347,5.568,-2.557,10.823,-0.384,-0.930,-13.275,-12.559,-13.219
164.359,8.140,-1.199,11.441,-0.656,-0.883,-12.456,-11.738,-12.762
164.370,8.880,4.526,11.872,-0.723,-0.904,-11.574,-10.862,-12.179
164.382,5.618,8.270,11.901,-0.538,-0.937,-10.614,-9.915,-11.490
164.394,2.838,6.445,11.046,-0.294,-0.916,-9.615,-8.925,-10.711
164.406,1.156,-0.754,11.039,-0.288,-0.831,-8.563,-7.877,-9.855
164.417,3.017,-9.979,8.955,-0.913,-0.741,-7.568,-6.873,-8.937
164.429,6.322,-12.703,8.028,-1.668,-0.735,-6.524,-5.811,-7.991
164.441,7.874,-8.262,8.790,-2.238,-0.835,-5.639,-4.908,-7.041
164.453,4.483,6.833,8.394,-2.107,-1.053,-4.813,-4.121,-6.144
164.464,-5.460,10.382,10.069,-1.723,-1.222,-4.155,-3.486,-5.310
164.476,-9.304,2.974,8.323,-1.725,-1.313,-3.664,-3.003,-4.566
164.488,-7.745,-2.593,7.439,-1.413,-1.310,-3.313,-2.670,-3.933
164.500,-8.277,-1.544,11.570,-0.820,-1.238,-3.078,-2.466,-3.418
164.511,-5.690,-0.639,16.162,-0.980,-1.192,-3.022,-2.395,-3.014
164.523,1.616,-2.054,12.124,-1.662,-1.230,-3.128,-2.477,-2.765
164.535,4.591,-1.975,9.113,-1.621,-1.269,-3.383,-2.733,-2.651
164.546,4.289,-0.538,12.598,-1.246,-1.254,-3.748,-3.106,-2.670
164.558,8.133,-1.163,12.828,-1.724,-1.289,-4.096,-3.448,-2.791
164.570,10.870,-0.172,7.956,-2.367,-1.422,-4.522,-3.867,-3.012
164.581,7.802,1.731,5.621,-1.980,-1.518,-4.987,-4.340,-3.310
164.593,0.301,-0.431,8.251,-1.062,-1.462,-5.438,-4.790,-3.661
164.605,-1.975,-6.329,11.556,-1.031,-1.342,-5.942,-5.296,-4.056
164.617,2.313,-9.383,11.276,-2.048,-1.332,-6.403,-5.749,-4.467
164.628,8.557,-7.450,10.227,-3.140,-1.484,-6.850,-6.170,-4.894
164.640,7.680,-1.508,9.005,-3.160,-1.684,-7.323,-6.645,-5.334
164.652,2.162,1.638,10.651,-2.295,-1.783,-7.793,-7.146,-5.790
164.663,-5.230,2.378,11.613,-1.392,-1.762,-8.185,-7.561,-6.232
164.674,-10.698,-0.510,11.692,-1.408,-1.704,-8.533,-7.914,-6.637
164.685,-4.871,-8.923,8.739,-2.405,-1.719,-8.927,-8.274,-7.024
164.696,3.412,-12.731,8.639,-3.387,-1.837,-9.182,-8.502,-7.381
164.708,7.335,-10.878,9.149,-4.112,-2.011,-9.449,-8.753,-7.717
164.720,9.613,-5.043,9.178,-4.378,-2.251,-9.630,-8.934,-8.013
164.731,-0.064,0.560,11.498,-4.198,-2.501,-9.767,-9.085,-8.272
164.742,-8.370,1.473,10.629,-3.929,-2.694,-9.927,-9.252,-8.492
164.752,-6.624,-6.416,7.812,-5.346,-2.923,-10.104,-9.393,-8.688
164.763,6.128,-7.163,7.389,-6.131,-3.269,-10.206,-9.469,-8.866
164.773,3.542,1.085,11.556,-5.532,-3.553,-10.233,-9.515,-8.995
164.784,-7.609,5.051,13.503,-4.478,-3.706,-10.349,-9.646,-9.119
164.794,-7.400,1.379,9.314,-4.185,-3.788,-10.477,-9.773,-9.237
164.805,5.403,-1.185,5.247,-4.092,-3.830,-10.477,-9.779,-9.336
164.815,6.107,-0.826,10.643,-3.846,-3.840,-10.375,-9.689,-9.383
164.825,-4.612,-2.126,13.884,-3.834,-3.834,-10.322,-9.644,-9.395
164.836,-5.108,-0.761,10.679,-3.501,-3.816,-10.294,-9.642,-9.411
164.846,-0.402,0.891,8.222,-2.783,-3.718,-10.157,-9.547,-9.390
164.858,1.983,2.694,7.762,-1.666,-3.535,-10.063,-9.505,-9.360
164.869,3.851,1.501,9.156,-1.100,-3.274,-9.884,-9.347,-9.289
164.881,6.761,-1.350,9.860,-0.810,-2.982,-9.672,-9.142,-9.174
164.893,11.797,-7.012,6.490,-0.992,-2.680,-9.470,-8.925,-9.028
164.905,9.433,-7.493,6.656,-1.809,-2.507,-9.229,-8.647,-8.859
164.916,8.471,-6.811,8.538,-2.290,-2.443,-9.008,-8.406,-8.664
164.928,4.792,-5.230,7.324,-2.616,-2.417,-8.667,-8.050,-8.425
164.940,-0.531,-3.340,8.632,-2.886,-2.447,-8.251,-7.631,-8.146
164.951,-3.017,-1.911,9.408,-3.096,-2.508,-7.851,-7.230,-7.826
164.963,-2.866,-2.155,10.212,-3.233,-2.577,-7.347,-6.731,-7.447
164.975,0.747,-6.013,10.004,-3.815,-2.667,-6.699,-6.076,-6.999
164.986,3.599,-7.759,8.215,-4.542,-2.810,-6.052,-5.408,-6.494
164.998,3.369,-8.693,7.884,-5.463,-3.044,-5.380,-4.703,-5.929
165.009,5.496,-8.607,8.768,-6.689,-3.388,-4.741,-4.041,-5.374
165.020,7.558,-7.522,8.315,-7.427,-3.797,-4.050,-3.342,-4.778
165.032,2.105,-4.936,7.812,-7.600,-4.220,-3.385,-2.675,-4.143
165.044,-3.800,-2.227,9.020,-7.671,-4.631,-2.781,-2.075,-3.513
165.055,-3.254,-1.760,9.903,-7.461,-4.971,-2.200,-1.502,-2.896
165.067,4.066,-3.391,9.623,-7.170,-5.219,-1.650,-0.972,-2.291
165.078,10.224,-4.267,7.015,-6.943,-5.398,-1.184,-0.517,-1.757
165.089,8.844,-4.052,8.941,-6.585,-5.526,-0.757,-0.099,-1.246
165.100,1.580,-3.427,10.291,-6.148,-5.597,-0.420,0.229,-0.789
165.111,-4.318,-0.287,9.781,-5.395,-5.598,-0.168,0.464,-0.389
165.123,-9.398,2.198,9.946,-4.699,-5.528,0.089,0.695,-0.038
165.134,-9.663,4.548,11.477,-3.967,-5.402,0.253,0.835,0.270
165.146,-4.174,3.563,13.187,-3.384,-5.210,0.373,0.942,0.529
165.158,6.092,0.783,10.025,-3.083,-4.970,0.512,1.068,0.751
165.169,11.560,-1.724,6.742,-3.126,-4.738,0.581,1.135,0.927
165.181,13.579,-0.768,5.628,-3.127,-4.549,0.598,1.144,1.047
165.192,5.992,3.305,6.239,-3.047,-4.406,0.684,1.204,1.139
165.204,-3.197,2.234,10.299,-3.505,-4.303,0.674,1.188,1.209
165.215,-8.241,1.746,12.468,-4.055,-4.290,0.664,1.198,1.250
165.227,-6.524,-0.725,14.200,-4.637,-4.335,0.637,1.200,1.275
165.238,-3.872,-5.482,13.165,-5.424,-4.422,0.704,1.274,1.313
165.250,2.960,-6.876,12.052,-5.617,-4.520,0.834,1.391,1.368
165.262,10.066,-7.846,8.452,-6.059,-4.648,1.036,1.602,1.460
165.273,8.428,-5.324,7.209,-6.067,-4.788,1.238,1.818,1.591
165.285,3.664,-1.652,6.828,-5.706,-4.898,1.446,2.029,1.737
165.297,-1.896,2.062,8.538,-5.135,-4.961,1.681,2.236,1.904
165.308,-6.516,3.930,9.853,-4.620,-4.965,1.988,2.518,2.108
165.320,-9.082,3.484,11.319,-4.486,-4.946,2.354,2.874,2.342
165.332,-8.665,1.817,11.132,-4.712,-4.942,2.705,3.230,2.609
165.344,-5.539,0.675,9.824,-5.156,-4.982,3.101,3.641,2.914
165.355,-0.344,-0.711,7.741,-5.614,-5.052,3.490,4.051,3.233
165.366,0.114,2.421,7.389,-5.416,-5.128,3.831,4.371,3.570
165.377,-2.033,3.154,10.155,-5.457,-5.185,4.186,4.707,3.903
165.388,-1.638,3.786,10.284,-5.797,-5.297,4.676,5.194,4.274
165.400,6.078,-3.297,8.301,-7.531,-5.499,5.027,5.587,4.650
165.411,8.758,0.079,6.749,-7.988,-5.821,5.451,6.000,5.028
165.423,5.252,6.287,6.411,-7.289,-6.081,5.810,6.305,5.401
165.434,-1.365,10.195,8.833,-5.742,-6.159,6.208,6.637,5.758
165.446,-1.609,7.465,10.464,-4.144,-6.000,6.570,6.948,6.119
165.458,-2.881,2.047,8.739,-3.459,-5.729,6.865,7.219,6.462
165.469,-2.593,-2.011,6.455,-3.519,-5.468,7.137,7.493,6.775
165.481,-3.944,0.316,7.611,-2.966,-5.191,7.344,7.684,7.064
165.492,-6.387,2.162,10.327,-2.490,-4.895,7.444,7.762,7.295
165.504,-4.239,-0.150,9.235,-3.102,-4.684,7.463,7.798,7.464
165.515,-0.668,0.474,7.065,-3.426,-4.559,7.487,7.825,7.573
165.526,-1.192,6.897,7.633,-2.715,-4.422,7.478,7.773,7.640
165.538,-1.631,6.366,9.616,-2.399,-4.230,7.374,7.641,7.645
165.549,5.683,1.767,6.605,-3.044,-4.100,7.218,7.489,7.599
165.560,2.485,5.309,4.917,-2.543,-3.987,7.024,7.250,7.499
165.571,-0.524,9.922,8.775,-1.566,-3.775,6.791,6.981,7.354
165.582,10.878,1.221,8.416,-2.275,-3.597,6.512,6.713,7.172
165.592,12.394,0.416,8.790,-2.631,-3.498,6.301,6.501,6.984
165.604,9.426,6.093,10.521,-2.324,-3.405,5.942,6.132,6.719
165.616,6.459,5.906,11.031,-2.385,-3.319,5.511,5.703,6.399
165.627,6.157,1.667,9.113,-2.671,-3.253,5.233,5.428,6.074
165.639,7.989,-2.414,6.943,-2.474,-3.144,5.069,5.253,5.791
165.650,6.825,-2.320,6.526,-1.753,-2.948,4.938,5.100,5.559
165.662,2.988,0.273,8.287,-0.503,-2.635,4.783,4.906,5.354
165.674,-1.408,1.465,10.219,-0.013,-2.275,4.676,4.783,5.180
165.684,7.802,-3.599,8.280,-0.620,-1.989,4.474,4.598,5.013
165.695,6.444,-0.301,8.287,-0.233,-1.782,4.369,4.479,4.853
165.706,-2.421,3.714,12.231,0.434,-1.506,4.223,4.315,4.701
165.717,-5.855,-0.905,11.362,0.002,-1.255,4.036,4.148,4.546
165.728,-2.277,-0.797,10.572,0.016,-1.082,3.743,3.845,4.351
165.739,-4.957,6.222,10.557,1.051,-0.905,3.591,3.664,4.162
165.750,-6.876,4.871,10.557,1.033,-0.699,3.288,3.365,3.953
165.760,2.536,-7.062,5.276,-1.034,-0.643,2.932,3.094,3.729
165.771,5.597,-2.306,8.042,-1.417,-0.739,2.718,2.920,3.502
165.781,3.139,4.045,13.532,-0.664,-0.749,2.638,2.841,3.321
165.791,3.743,-1.336,10.665,-0.918,-0.758,2.404,2.622,3.143
165.801,-10.145,0.244,8.294,-0.779,-0.782,2.247,2.458,2.974
165.812,-5.748,5.029,10.018,0.264,-0.709,1.952,2.126,2.762
165.822,11.848,-2.177,7.295,-0.577,-0.641,1.731,1.928,2.542
165.832,9.096,-6.423,7.302,-1.252,-0.671,1.479,1.701,2.319
165.843,-3.765,-1.695,12.145,-1.626,-0.772,1.270,1.494,2.093
165.853,1.659,3.678,11.757,-0.876,-0.813,0.998,1.204,1.854
165.864,-2.629,1.005,9.170,-0.853,-0.815,0.663,0.865,1.600
165.874,-12.322,1.559,11.089,-0.595,-0.809,0.364,0.557,1.319
165.886,-13.967,3.348,11.455,-0.642,-0.824,0.064,0.259,1.014
165.896,1.293,0.510,5.326,-0.746,-0.827,-0.198,-0.003,0.753
165.908,-0.697,0.926,6.972,-0.923,-0.854,-0.437,-0.242,0.463
165.919,-1.487,0.560,8.258,-0.773,-0.870,-0.738,-0.552,0.172
165.930,-6.423,5.331,11.391,0.424,-0.787,-0.987,-0.829,-0.084
165.941,-8.888,6.574,11.649,1.303,-0.603,-1.356,-1.209,-0.378
165.952,-8.938,5.590,11.240,1.288,-0.427,-1.679,-1.499,-0.683
165.964,-8.629,-0.639,10.047,0.481,-0.296,-2.060,-1.836,-0.994
165.976,-4.670,-4.310,10.536,-0.172,-0.242,-2.459,-2.222,-1.326
165.987,1.034,-5.956,11.017,-0.420,-0.210,-2.915,-2.674,-1.688
165.999,7.824,-5.726,8.337,-0.227,-0.162,-3.388,-3.145,-2.086
166.010,11.028,-2.852,7.252,0.186,-0.099,-3.845,-3.594,-2.501
166.022,9.333,0.804,5.887,0.530,-0.033,-4.359,-4.116,-2.941
166.034,5.130,3.247,6.634,0.715,0.024,-4.798,-4.570,-3.405
166.045,2.076,2.737,9.242,0.733,0.082,-5.236,-5.011,-3.858
166.057,1.824,0.021,11.276,0.669,0.153,-5.644,-5.419,-4.302
166.069,4.777,-3.448,11.930,0.595,0.237,-5.936,-5.710,-4.714
166.080,5.712,0.402,12.583,1.283,0.361,-6.087,-5.879,-5.045
166.090,0.739,6.524,13.244,1.871,0.515,-6.241,-6.033,-5.315
166.101,-11.826,1.279,13.187,1.452,0.628,-6.366,-6.146,-5.522
166.111,-5.942,1.365,9.257,1.377,0.706,-6.322,-6.099,-5.673
166.122,-0.998,2.931,7.935,1.372,0.770,-6.279,-6.063,-5.758
166.133,-3.693,1.580,8.610,0.995,0.790,-6.133,-5.908,-5.792
166.145,-4.857,0.847,10.392,0.669,0.774,-5.979,-5.738,-5.762
166.156,-5.956,-2.126,10.399,0.130,0.719,-5.559,-5.304,-5.641
166.168,-4.361,-3.455,12.073,-0.017,0.660,-5.205,-4.958,-5.447
166.179,-0.833,-0.826,11.786,0.705,0.645,-4.706,-4.485,-5.177
166.191,3.111,-0.862,11.312,1.347,0.740,-4.286,-4.088,-4.864
166.202,8.241,-2.105,9.537,1.844,0.896,-3.864,-3.676,-4.512
166.214,11.733,-2.212,8.071,2.195,1.082,-3.384,-3.195,-4.105
166.225,12.078,4.921,10.033,2.806,1.255,-2.946,-2.750,-3.693
166.235,-2.938,1.587,14.257,2.815,1.459,-2.687,-2.488,-3.334
166.245,-11.876,-4.849,13.151,1.408,1.519,-2.313,-2.093,-2.984
166.256,-6.387,-0.237,9.257,0.934,1.450,-1.834,-1.610,-2.605
166.266,-0.273,10.720,8.567,1.829,1.429,-1.596,-1.403,-2.233
166.276,1.789,5.079,8.955,1.456,1.412,-1.403,-1.211,-1.915
166.287,6.056,-13.831,8.711,-0.744,1.269,-1.219,-0.987,-1.646
166.297,4.634,-3.484,9.573,-1.111,0.967,-1.076,-0.823,-1.413
166.308,1.530,7.573,12.684,1.196,0.902,-0.906,-0.699,-1.198
166.318,1.106,2.888,12.921,1.886,1.016,-0.800,-0.606,-1.018
166.328,0.201,-2.651,11.118,1.247,1.063,-0.527,-0.314,-0.822
166.338,-7.292,4.900,12.073,2.039,1.132,-0.197,-0.004,-0.586
166.349,-4.196,1.882,9.551,1.910,1.246,0.050,0.252,-0.328
166.359,4.749,-7.450,4.809,0.610,1.222,0.316,0.574,-0.054
166.369,6.890,-2.313,8.524,0.598,1.164,0.354,0.642,0.172
166.380,3.024,3.175,13.733,1.334,1.169,0.609,0.883,0.384
166.390,1.092,-3.420,10.586,0.597,1.147,0.894,1.194,0.614
166.400,-6.136,-0.790,8.078,0.470,1.053,1.213,1.511,0.886
166.411,-9.951,7.113,11.642,1.584,1.073,1.273,1.547,1.107
166.421,0.819,1.235,10.291,1.222,1.090,1.421,1.712,1.300
166.431,10.662,-5.683,6.268,0.428,1.048,1.685,1.998,1.505
166.442,1.472,1.142,11.146,0.804,1.004,1.914,2.222,1.734
166.452,-4.181,-0.517,14.531,0.864,1.007,2.054,2.362,1.935
166.462,-4.447,-1.408,10.557,0.467,0.956,2.251,2.565,2.136
166.473,-3.743,6.588,8.143,1.152,0.934,2.239,2.515,2.286
166.483,0.316,5.079,8.078,1.142,0.937,1.989,2.252,2.335
166.494,7.170,-12.451,8.258,-0.592,0.856,1.730,2.018,2.288
166.504,3.247,0.208,9.939,-0.203,0.678,1.481,1.759,2.178
166.514,1.602,8.794,12.943,2.248,0.776,1.086,1.318,1.991
166.525,-0.359,-1.171,10.449,2.196,0.964,0.617,0.864,1.733
166.535,-8.155,-1.918,9.379,1.889,1.076,0.135,0.390,1.402
166.545,-1.056,5.546,7.978,2.860,1.251,-0.340,-0.129,1.027
166.556,11.424,-5.970,6.476,1.044,1.327,-0.822,-0.574,0.614
166.566,7.558,-4.016,9.695,-0.043,1.184,-1.383,-1.097,0.175
166.576,-1.710,4.059,11.146,1.328,1.150,-1.947,-1.698,-0.317
166.587,-6.287,-0.574,10.090,1.486,1.196,-2.473,-2.230,-0.806
166.597,-0.761,4.347,8.826,2.016,1.247,-2.850,-2.631,-1.284
166.607,-0.122,-0.316,8.366,1.341,1.316,-3.235,-3.004,-1.721
166.618,1.652,-7.953,9.990,-0.589,1.174,-3.606,-3.330,-2.135
166.629,10.748,-3.944,6.110,-0.864,0.904,-3.963,-3.688,-2.553
166.639,9.038,-0.589,7.561,0.401,0.798,-4.238,-3.977,-2.921
166.651,6.437,-0.035,9.961,1.805,0.930,-4.618,-4.364,-3.311
166.662,1.530,8.586,12.655,2.724,1.086,-4.959,-4.706,-3.660
166.673,2.665,5.712,11.621,2.929,1.262,-5.075,-4.817,-3.968
166.685,-6.272,-2.988,12.583,1.970,1.380,-5.282,-5.006,-4.246
166.696,-7.680,-4.390,13.244,1.206,1.396,-5.376,-5.094,-4.478
166.708,-5.525,-2.507,11.779,1.129,1.386,-5.428,-5.164,-4.649
166.719,-0.869,1.350,7.949,1.606,1.402,-5.454,-5.218,-4.788
166.731,0.272,0.790,7.604,1.714,1.436,-5.463,-5.236,-4.898
166.742,-1.645,-1.530,8.955,1.513,1.458,-5.413,-5.179,-4.974
166.753,-2.981,0.172,9.221,1.851,1.487,-5.436,-5.218,-5.016
166.765,-3.262,2.177,7.906,2.303,1.560,-5.349,-5.157,-5.039
166.776,-3.290,3.571,6.512,3.018,1.697,-5.303,-5.146,-5.029
166.788,-3.851,3.499,6.656,3.544,1.881,-5.220,-5.089,-5.015
166.799,-4.598,4.016,7.230,3.939,2.088,-5.114,-5.002,-4.974
166.811,-6.085,5.827,10.421,4.550,2.319,-5.047,-4.949,-4.924
166.823,-6.445,5.568,10.823,4.626,2.572,-5.045,-4.945,-4.878
