R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.010000,0.003000,10,250,1,250,1,50,500,0,0
sysTime,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R
727.250,-34.915,-4.850,16.966,16.262,16.421
727.262,-11.866,-5.525,16.855,16.189,16.351
727.273,-4.745,-5.607,16.694,16.031,16.261
727.285,-5.515,-5.250,16.520,15.824,16.138
727.296,-6.023,-4.689,16.263,15.534,15.976
727.307,-13.018,-4.022,15.988,15.236,15.770
727.318,-23.673,-3.493,15.702,14.935,15.537
727.329,-17.999,-2.932,15.448,14.645,15.294
727.340,-3.604,-2.273,15.208,14.366,15.044
727.351,13.647,-1.724,14.969,14.085,14.797
727.362,31.938,-1.108,14.731,13.782,14.540
727.373,37.052,-0.441,14.602,13.574,14.294
727.384,37.675,-0.029,14.503,13.451,14.072
727.396,30.986,0.289,14.481,13.422,13.898
727.407,29.023,0.213,14.490,13.452,13.780
727.418,11.657,-0.580,14.588,13.628,13.742
727.429,-25.082,-1.872,14.927,14.065,13.821
727.440,-39.726,-2.711,15.316,14.501,14.002
727.451,-3.870,-1.531,16.030,15.116,14.294
727.462,-20.789,-1.513,16.857,15.943,14.761
727.474,-17.420,-1.477,17.796,16.847,15.371
727.486,4.441,-1.884,18.622,17.760,16.075
727.498,18.770,-1.954,19.450,18.699,16.841
727.509,23.894,-1.840,20.377,19.653,17.668
727.521,4.709,-1.965,21.315,20.622,18.536
727.532,-9.048,-2.144,22.283,21.599,19.436
727.544,-13.146,-1.966,23.081,22.388,20.310
727.556,-23.371,-2.214,23.703,23.024,21.127
727.567,-28.206,-2.699,24.136,23.498,21.852
727.579,-30.710,-3.333,24.339,23.740,22.441
727.590,-18.263,-3.866,24.314,23.746,22.863
727.602,12.606,-3.911,24.018,23.484,23.094
727.614,23.163,-3.354,23.625,23.041,23.134
727.626,-12.878,-3.291,22.966,22.379,22.977
727.637,-21.063,-3.002,22.251,21.640,22.647
727.649,-21.543,-3.396,21.331,20.747,22.154
727.660,-2.134,-3.634,20.463,19.888,21.536
727.672,7.428,-3.665,19.660,19.063,20.841
727.684,8.729,-3.511,18.979,18.352,20.122
727.695,5.813,-3.294,18.409,17.745,19.434
727.707,-21.865,-3.280,17.941,17.291,18.807
727.719,-30.386,-3.156,17.676,17.030,18.283
727.730,-24.832,-3.468,17.639,16.994,17.887
727.742,-16.677,-3.481,17.790,17.127,17.641
727.754,-2.791,-3.038,18.073,17.379,17.533
727.765,6.890,-2.226,18.588,17.846,17.588
727.777,11.572,-1.462,19.169,18.378,17.792
727.789,30.499,-0.897,19.902,19.064,18.142
727.801,26.782,-0.529,20.725,19.858,18.626
727.812,22.100,-0.072,21.601,20.706,19.230
727.824,11.445,0.396,22.505,21.578,19.922
727.836,-31.119,0.428,23.278,22.354,20.655
727.847,-33.514,-0.047,23.977,23.046,21.390
727.859,-29.145,-0.406,24.556,23.636,22.090
727.871,-22.616,-0.645,24.943,24.055,22.710
727.882,-12.291,-0.807,25.140,24.294,23.210
727.894,-1.376,-0.914,24.973,24.197,23.547
727.906,10.001,-1.706,24.500,23.887,23.712
727.917,-1.039,-1.813,23.956,23.352,23.667
727.929,-20.070,-1.929,23.157,22.535,23.405
727.941,-30.013,-2.038,22.155,21.511,22.915
727.952,-40.260,-2.658,20.952,20.319,22.222
727.964,-34.449,-3.307,19.522,18.930,21.318
727.976,-11.361,-3.670,17.803,17.244,20.186
727.987,14.623,-3.340,16.080,15.512,18.863
727.999,32.913,-2.241,14.368,13.729,17.404
728.010,26.780,-1.656,12.715,12.044,15.862
728.022,-0.075,-1.086,11.098,10.374,14.304
728.033,-4.731,-0.547,9.762,8.982,12.836
728.043,-18.989,-0.211,8.486,7.681,11.492
728.054,34.683,2.068,7.216,6.256,10.150
728.064,54.501,3.458,5.815,4.779,8.778
728.074,36.674,4.001,4.240,3.225,7.387
728.085,-26.902,1.996,2.416,1.547,5.862
728.096,-37.726,0.365,0.410,-0.363,4.130
728.108,-17.795,-0.663,-1.603,-2.325,2.313
728.119,19.585,0.094,-3.488,-4.243,0.445
728.131,30.456,1.025,-5.397,-6.179,-1.454
728.143,35.773,1.778,-7.100,-7.938,-3.337
728.154,6.003,2.010,-8.597,-9.472,-5.107
728.166,4.741,2.647,-9.645,-10.554,-6.698
728.177,24.496,3.694,-10.338,-11.299,-8.064
728.189,18.443,4.201,-10.657,-11.656,-9.125
728.201,-25.673,3.949,-10.667,-11.624,-9.890
728.212,10.410,4.815,-10.326,-11.361,-10.343
728.224,40.422,5.640,-9.818,-10.789,-10.496
728.235,42.009,6.162,-9.195,-10.165,-10.413
728.247,17.855,6.395,-8.436,-9.417,-10.120
728.259,-13.107,6.204,-7.780,-8.711,-9.682
728.270,-24.800,5.409,-7.234,-8.109,-9.177
728.282,-28.333,4.818,-6.877,-7.724,-8.690
728.293,-27.921,3.738,-6.847,-7.651,-8.321
728.305,-10.968,3.593,-7.189,-8.000,-8.143
728.317,-11.420,3.487,-8.000,-8.783,-8.219
728.328,-31.317,3.179,-9.161,-9.889,-8.592
728.340,-21.473,3.671,-10.635,-11.341,-9.261
728.351,-24.868,3.898,-12.433,-13.113,-10.239
728.363,-10.027,3.997,-14.299,-14.993,-11.507
728.375,7.545,4.163,-16.290,-16.979,-12.987
728.386,5.640,4.252,-18.366,-19.042,-14.644
728.398,-12.988,4.050,-20.352,-21.032,-16.411
728.409,-21.678,3.414,-22.099,-22.751,-18.194
728.421,-13.326,3.255,-23.472,-24.117,-19.899
728.433,8.667,3.691,-24.452,-25.128,-21.415
728.444,32.044,4.692,-24.953,-25.698,-22.695
728.456,37.116,4.943,-24.984,-25.726,-23.622
728.468,-15.443,4.099,-24.675,-25.357,-24.196
728.479,-31.846,4.012,-23.937,-24.556,-24.372
728.491,-3.954,4.161,-22.838,-23.484,-24.177
728.502,13.687,4.410,-21.449,-22.098,-23.638
728.514,23.808,4.716,-20.044,-20.694,-22.830
728.526,9.009,4.379,-18.589,-19.214,-21.818
728.537,3.390,3.913,-17.186,-17.786,-20.675
728.549,10.124,3.586,-15.918,-16.513,-19.475
728.560,28.794,2.778,-14.956,-15.502,-18.316
728.572,36.805,2.144,-14.425,-14.893,-17.301
728.584,39.611,1.775,-14.134,-14.541,-16.466
728.595,39.275,1.328,-14.078,-14.442,-15.847
728.607,19.325,1.195,-14.197,-14.547,-15.435
728.619,-0.195,1.091,-14.667,-15.004,-15.262
728.630,-9.549,1.156,-15.262,-15.611,-15.330
728.642,-19.522,0.290,-16.155,-16.446,-15.606
728.653,-9.617,-0.489,-17.321,-17.542,-16.139
728.665,-2.682,-0.352,-18.591,-18.814,-16.901
728.676,-16.053,-0.948,-19.966,-20.131,-17.837
728.688,-2.989,-1.341,-21.374,-21.488,-18.911
728.700,-4.647,-1.261,-22.528,-22.646,-20.034
728.711,-19.522,-1.076,-23.547,-23.688,-21.150
728.723,-20.031,-0.528,-24.192,-24.377,-22.157
728.735,8.322,0.511,-24.525,-24.781,-22.993
728.746,23.722,2.103,-24.398,-24.731,-23.584
728.758,24.897,2.467,-24.012,-24.346,-23.892
728.769,-2.593,2.313,-23.192,-23.508,-23.890
728.781,-18.261,1.506,-22.118,-22.365,-23.567
728.793,4.116,0.945,-20.773,-20.972,-22.946
728.804,-19.378,0.531,-19.286,-19.449,-22.049
728.815,-28.854,0.560,-17.735,-17.884,-20.963
728.826,-8.956,1.298,-16.086,-16.293,-19.714
728.838,-22.963,0.974,-14.400,-14.609,-18.288
728.849,-10.858,0.342,-12.891,-13.060,-16.819
728.861,12.412,0.331,-11.444,-11.569,-15.344
728.872,23.558,0.260,-10.140,-10.238,-13.904
728.884,13.896,0.239,-8.911,-9.004,-12.511
728.896,-13.157,0.911,-7.575,-7.704,-11.148
728.907,-31.583,1.032,-6.291,-6.406,-9.794
728.919,-30.835,0.533,-5.087,-5.153,-8.477
728.930,-31.532,-0.114,-3.867,-3.882,-7.200
728.941,-21.179,0.269,-2.630,-2.667,-5.992
728.951,-19.504,-1.135,-1.377,-1.357,-4.820
728.962,-29.777,-1.194,-0.109,-0.080,-3.613
728.972,-1.098,-0.553,1.215,1.203,-2.371
728.982,15.521,1.215,2.497,2.395,-1.126
728.993,1.688,0.762,3.589,3.526,0.086
729.003,-21.286,0.380,4.538,4.523,1.237
729.013,27.499,1.920,5.348,5.280,2.305
729.023,20.430,1.933,5.967,5.931,3.266
729.033,9.349,1.594,6.415,6.416,4.101
729.044,-24.654,0.629,6.706,6.766,4.791
729.054,-62.049,-1.547,6.706,6.924,5.317
729.064,-16.890,-0.573,6.435,6.647,5.632
729.074,14.632,0.738,5.917,6.044,5.715
729.085,19.665,1.684,5.174,5.242,5.564
729.095,18.291,1.566,4.175,4.278,5.167
729.105,-53.829,-1.309,2.950,3.224,4.566
729.116,-47.338,-1.125,1.760,2.045,3.778
729.126,24.466,0.252,0.572,0.808,2.862
729.136,39.191,2.469,-0.520,-0.408,1.873
729.146,-2.066,0.651,-1.863,-1.566,0.827
729.157,-36.263,-1.419,-3.091,-2.611,-0.273
729.168,-17.545,-1.610,-3.981,-3.496,-1.349
729.179,12.159,-1.095,-4.701,-4.250,-2.344
729.190,22.042,-0.708,-5.223,-4.776,-3.213
729.201,18.459,-0.853,-5.531,-5.089,-3.941
729.212,-9.768,-1.715,-5.694,-5.213,-4.498
729.223,-3.132,-1.350,-5.542,-5.089,-4.868
729.234,23.014,-0.129,-5.108,-4.742,-5.031
729.244,45.545,1.189,-4.462,-4.194,-4.962
729.255,48.399,1.846,-3.705,-3.460,-4.695
729.267,15.609,1.424,-2.787,-2.505,-4.216
729.278,1.445,0.709,-1.851,-1.534,-3.591
729.288,-10.241,0.379,-0.850,-0.510,-2.850
729.299,-13.481,0.404,0.209,0.552,-2.004
729.310,-5.995,0.640,1.299,1.628,-1.085
729.321,-10.671,0.575,2.303,2.601,-0.142
729.332,-12.908,0.414,3.141,3.412,0.767
729.343,-4.668,0.603,3.823,4.048,1.614
729.354,14.907,1.099,4.282,4.457,2.347
729.365,17.573,1.301,4.466,4.636,2.942
729.376,-31.128,0.445,4.361,4.590,3.342
729.387,-48.935,-0.656,4.093,4.365,3.556
729.398,-42.792,-0.517,3.541,3.867,3.588
729.409,-9.021,-0.501,2.866,3.204,3.428
729.420,-27.381,-0.630,2.014,2.349,3.063
729.431,-33.586,-0.163,1.101,1.362,2.511
729.442,-6.940,0.516,0.136,0.332,1.828
729.453,-13.995,0.431,-0.869,-0.651,1.055
729.464,-17.663,-0.045,-1.927,-1.667,0.205
729.475,-15.019,-0.134,-2.913,-2.644,-0.692
729.486,-5.424,-0.164,-3.785,-3.513,-1.593
729.497,-10.827,-0.902,-4.636,-4.313,-2.486
729.508,-29.379,-2.224,-5.327,-4.933,-3.336
729.519,-36.768,-3.519,-5.756,-5.291,-4.059
729.530,-8.063,-3.045,-5.801,-5.380,-4.618
729.541,-5.591,-3.067,-5.619,-5.208,-4.974
729.552,-16.217,-3.488,-5.176,-4.753,-5.105
729.563,4.096,-2.966,-4.448,-4.074,-5.000
729.574,29.586,-1.800,-3.571,-3.207,-4.668
729.585,20.091,-1.500,-2.578,-2.174,-4.128
729.596,-5.353,-2.177,-1.502,-1.036,-3.409
729.607,-14.568,-2.650,-0.493,-0.005,-2.593
729.618,-13.242,-2.689,0.611,1.082,-1.690
729.629,-5.849,-2.404,1.621,2.057,-0.731
729.640,8.240,-1.835,2.582,2.976,0.217
729.651,29.306,-1.223,3.378,3.721,1.124
729.662,40.911,-0.771,4.004,4.288,1.961
729.673,5.358,-1.149,4.380,4.689,2.670
729.684,-19.377,-2.388,4.452,4.839,3.227
729.695,-45.327,-3.645,4.323,4.756,3.582
729.706,-56.611,-4.334,4.054,4.445,3.744
729.717,-46.239,-3.775,3.503,3.858,3.705
729.728,33.312,-1.380,2.956,3.144,3.492
729.739,49.856,0.418,2.195,2.223,3.084
729.750,46.057,1.512,1.248,1.203,2.512
729.761,34.732,1.674,0.209,0.163,1.796
729.772,18.547,1.032,-0.870,-0.848,0.974
729.783,-1.853,-0.070,-1.884,-1.743,0.127
729.794,-16.488,-1.124,-2.823,-2.610,-0.741
729.805,-1.698,-1.066,-3.624,-3.431,-1.592
729.816,15.735,-0.366,-4.330,-4.172,-2.420
729.827,8.348,-0.050,-4.844,-4.699,-3.176
729.838,-18.835,0.020,-5.144,-5.018,-3.805
729.849,-12.890,0.804,-5.157,-5.110,-4.280
729.860,6.224,1.866,-5.019,-5.084,-4.593
729.870,7.482,1.930,-4.768,-4.835,-4.749
729.882,-11.191,1.307,-4.417,-4.402,-4.719
729.894,-18.160,1.136,-3.772,-3.734,-4.485
729.906,-23.863,0.000,-2.905,-2.811,-4.013
729.917,-14.067,-1.715,-1.945,-1.759,-3.377
729.929,5.256,-1.693,-0.783,-0.623,-2.569
729.939,-18.020,-1.831,0.157,0.302,-1.787
729.949,21.094,-0.756,1.092,1.175,-0.967
729.959,0.761,-0.944,1.930,2.027,-0.121
729.969,-23.559,-2.431,2.589,2.792,0.689
729.980,23.225,-1.250,3.212,3.322,1.446
729.990,6.620,-1.135,3.597,3.722,2.112
730.000,2.668,-1.614,3.772,3.956,2.655
730.010,-30.378,-2.724,3.906,4.147,3.074
730.021,-43.238,-2.814,3.892,4.164,3.388
730.031,49.141,0.527,3.857,3.955,3.567
730.042,36.261,1.599,3.542,3.574,3.609
730.053,21.905,2.011,2.904,2.913,3.465
730.064,7.721,2.500,2.180,2.164,3.135
730.075,12.236,3.381,1.370,1.292,2.650
730.086,28.944,4.495,0.403,0.243,2.012
730.098,16.356,5.308,-0.649,-0.860,1.244
730.109,27.314,5.835,-1.808,-2.054,0.361
730.120,16.095,6.029,-2.884,-3.132,-0.593
730.132,29.235,6.095,-3.881,-4.129,-1.574
730.143,26.659,5.614,-4.705,-4.938,-2.522
730.154,0.382,5.099,-5.353,-5.545,-3.383
730.165,19.163,5.318,-5.733,-5.926,-4.084
730.176,48.845,5.719,-5.808,-6.092,-4.648
730.187,21.859,5.187,-5.672,-5.974,-5.025
730.198,-2.916,4.600,-5.270,-5.522,-5.176
730.209,26.489,4.928,-4.582,-4.857,-5.092
730.220,23.455,4.581,-3.723,-3.990,-4.783
730.231,5.176,3.849,-2.739,-2.966,-4.266
730.242,9.693,3.658,-1.633,-1.844,-3.569
730.253,18.743,3.932,-0.496,-0.711,-2.737
730.264,17.312,4.148,0.556,0.361,-1.811
730.275,-0.567,3.408,1.608,1.477,-0.812
730.287,-22.307,2.198,2.513,2.465,0.180
730.298,-16.355,1.786,3.258,3.251,1.117
730.309,-20.975,0.511,3.714,3.821,1.943
730.321,0.734,-0.145,4.014,4.213,2.649
730.332,14.926,-0.221,4.158,4.383,3.202
730.343,28.386,0.422,4.142,4.345,3.597
730.355,19.916,0.835,3.810,3.989,3.782
730.366,44.570,1.516,3.318,3.447,3.764
730.378,54.062,1.809,2.545,2.639,3.525
730.389,14.926,1.317,1.577,1.693,3.078
730.400,-0.595,0.488,0.525,0.678,2.459
730.411,2.773,0.371,-0.555,-0.383,1.694
730.422,7.534,0.223,-1.652,-1.440,0.823
730.432,-14.409,-0.029,-2.626,-2.396,-0.077
730.444,-5.148,0.520,-3.550,-3.393,-1.088
730.456,-0.067,1.199,-4.324,-4.238,-2.021
730.467,-20.542,1.089,-4.775,-4.672,-2.755
730.477,6.654,2.265,-4.934,-4.936,-3.357
730.487,-11.588,2.218,-5.035,-5.029,-3.818
730.498,4.210,2.771,-4.837,-4.868,-4.118
730.508,12.178,3.058,-4.447,-4.493,-4.235
730.519,-14.574,2.696,-3.829,-3.846,-4.137
730.530,19.458,3.137,-2.985,-3.034,-3.836
730.541,23.704,3.943,-1.965,-2.065,-3.327
730.552,4.894,3.990,-0.957,-1.065,-2.667
730.563,-13.872,3.614,0.071,0.001,-1.870
730.574,-12.793,3.290,1.079,1.063,-0.984
730.586,12.717,3.173,1.954,1.943,-0.062
730.598,23.546,3.551,2.642,2.610,0.816
730.609,23.387,4.159,3.015,2.944,1.558
730.621,11.603,3.938,2.951,2.906,2.095
730.633,13.337,4.330,2.551,2.481,2.379
730.644,-7.844,4.194,1.576,1.526,2.332
730.656,-35.258,3.588,0.085,0.099,1.890
730.667,-12.624,2.908,-1.817,-1.734,1.060
730.679,-32.532,2.059,-4.260,-4.098,-0.221
730.691,7.911,1.596,-6.944,-6.755,-1.911
730.702,-44.087,0.049,-9.957,-9.695,-3.977
730.714,-32.614,0.525,-13.054,-12.854,-6.375
730.725,11.067,1.078,-16.094,-15.951,-8.994
730.737,32.947,1.977,-19.140,-19.059,-11.804
730.749,18.207,2.850,-21.856,-21.842,-14.607
730.760,-23.419,2.308,-24.228,-24.162,-17.297
730.772,-23.069,1.830,-26.122,-26.050,-19.795
730.784,4.600,2.119,-27.405,-27.362,-21.986
730.795,4.062,2.688,-28.091,-28.099,-23.722
730.807,-21.034,1.940,-28.351,-28.282,-25.050
730.818,5.191,1.202,-28.053,-27.941,-25.931
730.830,-14.490,1.219,-27.274,-27.135,-26.333
730.842,-8.784,1.486,-26.134,-26.008,-26.271
730.853,1.900,1.370,-24.736,-24.599,-25.817
730.865,5.661,1.120,-23.156,-22.981,-25.018
730.877,15.210,0.682,-21.545,-21.328,-23.951
730.888,10.422,0.152,-19.934,-19.705,-22.717
730.900,-6.526,-0.593,-18.555,-18.285,-21.398
730.912,-28.460,-1.813,-17.366,-17.020,-20.092
730.923,-15.903,-2.827,-16.476,-16.040,-18.874
730.935,15.622,-2.990,-15.779,-15.301,-17.781
730.947,16.436,-2.829,-15.313,-14.849,-16.871
730.958,38.881,-2.196,-15.114,-14.711,-16.152
730.970,29.347,-1.655,-15.107,-14.752,-15.658
730.982,-4.476,-1.673,-15.494,-15.140,-15.406
730.993,4.685,-1.611,-16.084,-15.739,-15.399
731.005,-21.861,-1.618,-16.813,-16.464,-15.616
731.017,-27.026,-1.624,-17.681,-17.355,-16.028
731.028,-13.326,-1.575,-18.521,-18.193,-16.577
731.040,-34.453,-1.614,-19.391,-19.028,-17.223
731.052,-50.214,-1.261,-20.171,-19.801,-17.912
731.063,-44.316,-1.638,-20.667,-20.324,-18.568
731.075,-22.271,-1.506,-20.810,-20.556,-19.132
731.086,8.332,-1.057,-20.522,-20.322,-19.490
731.097,15.756,-1.289,-19.706,-19.502,-19.538
731.108,-6.860,-2.305,-18.324,-18.057,-19.182
731.119,8.692,-2.602,-16.381,-16.093,-18.376
731.130,15.222,-2.011,-13.878,-13.626,-17.123
731.142,-17.961,-2.747,-10.777,-10.491,-15.174
731.152,6.436,-2.290,-7.687,-7.452,-13.010
731.163,-30.538,-3.257,-4.430,-4.160,-10.475
731.174,-46.252,-4.635,-1.101,-0.799,-7.617
731.185,-22.080,-3.925,2.242,2.427,-4.583
731.196,18.737,-3.902,5.057,5.231,-1.667
731.207,-9.218,-4.726,7.447,7.696,1.147
731.218,-7.176,-4.398,9.544,9.733,3.760
731.229,31.504,-3.971,11.224,11.374,6.113
731.240,1.280,-4.520,12.370,12.563,8.149
731.251,18.913,-4.060,13.159,13.310,9.829
731.263,20.258,-4.068,13.581,13.722,11.168
731.274,-1.030,-3.928,13.632,13.754,12.103
731.284,-0.913,-3.427,13.374,13.453,12.694
731.295,23.187,-2.868,12.979,13.014,12.970
731.306,28.863,-2.124,12.404,12.377,12.986
731.318,25.032,-1.688,11.769,11.699,12.789
731.329,8.737,-1.814,11.104,11.042,12.448
731.340,1.102,-2.169,10.464,10.434,12.008
731.351,-3.092,-2.592,9.924,9.937,11.536
731.362,-7.594,-3.202,9.415,9.491,11.059
731.372,-30.342,-4.608,9.002,9.163,10.606
731.383,-32.243,-5.009,8.742,8.921,10.193
731.394,-25.806,-5.022,8.632,8.801,9.856
731.405,-12.079,-4.445,8.588,8.712,9.605
731.416,2.075,-3.674,8.559,8.623,9.398
731.427,2.220,-3.001,8.593,8.605,9.253
731.438,22.817,-2.514,8.656,8.579,9.138
731.449,-5.639,-2.311,8.643,8.568,9.070
731.460,-25.006,-2.674,8.583,8.542,9.009
731.471,-37.930,-3.138,8.640,8.623,8.999
731.482,-32.038,-2.867,8.650,8.626,8.989
731.493,42.756,-0.628,8.806,8.595,8.986
731.504,32.104,0.312,8.822,8.535,8.984
731.515,8.282,0.253,8.721,8.437,8.951
731.526,-16.149,-0.488,8.543,8.306,8.897
731.537,-27.077,-1.388,8.504,8.283,8.829
731.548,-24.256,-2.146,8.441,8.230,8.753
731.559,-15.860,-2.514,8.349,8.139,8.680
731.570,-7.144,-2.475,8.297,8.082,8.601
731.580,-6.132,-2.537,8.211,7.998,8.523
731.591,-21.819,-3.163,7.997,7.830,8.422
731.601,5.142,-2.325,7.906,7.668,8.297
731.611,27.923,-1.770,7.670,7.401,8.139
731.621,6.559,-2.127,7.371,7.158,7.958
731.631,-36.297,-2.952,7.044,6.902,7.747
731.642,-35.446,-2.973,6.763,6.633,7.521
731.652,-13.899,-2.873,6.322,6.215,7.258
731.662,-6.548,-2.319,5.901,5.756,6.949
731.673,15.808,-1.767,5.433,5.248,6.579
731.683,29.141,-1.277,4.947,4.722,6.169
731.693,-36.567,-3.790,4.274,4.203,5.712
731.703,-53.771,-4.631,3.788,3.756,5.242
731.714,-30.631,-4.067,3.469,3.351,4.790
731.724,40.117,-1.902,3.234,2.947,4.363
731.734,12.896,-1.924,2.872,2.566,3.967
731.744,9.077,-2.211,2.511,2.212,3.572
731.755,-15.068,-3.666,2.147,1.960,3.214
731.766,23.633,-4.714,1.987,1.854,2.875
731.777,-20.059,-5.560,1.954,1.861,2.623
731.789,2.461,-4.726,2.153,1.985,2.478
731.800,33.718,-4.311,2.429,2.277,2.471
731.811,-2.861,-4.868,2.719,2.607,2.545
731.822,-29.590,-5.034,3.165,3.063,2.721
731.833,-9.198,-4.849,3.725,3.599,3.008
731.844,-37.723,-5.425,4.423,4.328,3.409
731.855,-1.091,-5.518,5.150,5.047,3.908
731.865,46.781,-4.617,5.953,5.770,4.448
731.876,-0.935,-4.632,6.604,6.415,5.024
731.886,-7.804,-4.060,7.203,6.968,5.600
731.896,20.372,-3.437,7.790,7.492,6.170
731.906,22.697,-2.959,8.247,7.908,6.705
731.916,-5.233,-3.220,8.652,8.343,7.216
731.926,-16.411,-3.367,8.980,8.682,7.690
731.937,11.712,-3.259,9.143,8.840,8.083
731.947,-2.198,-3.594,9.142,8.870,8.364
731.957,-15.671,-3.230,9.034,8.733,8.519
731.967,-15.103,-2.976,8.847,8.534,8.584
731.978,18.600,-2.802,8.577,8.223,8.536
731.988,15.414,-2.800,8.194,7.812,8.389
731.998,1.315,-3.082,7.773,7.394,8.147
732.008,-6.970,-2.952,7.419,7.028,7.861
732.018,16.405,-2.600,6.942,6.502,7.521
732.029,29.813,-1.185,6.557,5.998,7.132
732.039,5.973,-1.446,5.983,5.447,6.693
732.049,-16.653,-1.845,5.468,4.953,6.233
732.059,18.698,-0.902,5.004,4.397,5.758
732.070,7.431,-1.064,4.509,3.900,5.270
732.080,-16.827,-1.682,4.052,3.487,4.798
732.090,-4.072,-1.389,3.688,3.105,4.345
732.100,-10.240,-1.537,3.310,2.730,3.923
732.110,-7.616,-2.205,2.986,2.462,3.527
732.121,15.384,-1.980,2.747,2.210,3.174
732.131,-0.052,-2.084,2.530,2.007,2.865
732.141,7.055,-2.037,2.431,1.909,2.610
732.151,23.543,-1.398,2.478,1.874,2.421
732.161,-13.088,-2.044,2.498,1.939,2.300
732.172,-17.018,-2.229,2.709,2.153,2.271
732.182,9.378,-1.654,3.106,2.499,2.345
732.193,8.105,-1.626,3.497,2.892,2.531
732.204,-6.249,-2.016,3.894,3.326,2.794
732.215,-10.211,-2.462,4.331,3.793,3.114
732.226,-14.240,-2.690,4.759,4.215,3.458
732.237,-3.270,-2.315,5.117,4.531,3.814
732.247,19.148,-1.783,5.417,4.780,4.149
732.258,20.506,-1.669,5.688,5.000,4.456
732.269,4.008,-1.874,5.680,5.010,4.676
732.280,-16.783,-2.512,5.618,4.984,4.821
732.291,-21.484,-2.822,5.430,4.780,4.869
732.302,-11.287,-2.753,5.105,4.439,4.812
732.313,4.280,-2.320,4.686,3.985,4.652
732.324,15.296,-1.768,4.158,3.404,4.375
732.336,-6.205,-1.297,3.500,2.729,3.982
732.347,-15.669,-1.147,2.853,2.088,3.519
732.358,6.346,-1.186,2.174,1.411,2.996
732.369,32.548,-1.167,1.610,0.851,2.443
732.380,35.559,-1.074,1.081,0.336,1.901
732.391,17.543,-1.001,0.707,-0.019,1.404
732.402,-7.767,-1.314,0.560,-0.139,0.993
732.413,-22.225,-1.939,0.622,-0.037,0.717
732.425,-14.614,-2.391,0.914,0.294,0.597
732.436,-4.271,-2.157,1.509,0.880,0.673
732.447,23.583,-1.556,2.373,1.703,0.961
732.457,-2.231,-1.611,3.363,2.695,1.449
732.468,-34.801,-2.165,4.554,3.961,2.154
732.479,-32.251,-2.348,5.975,5.412,3.088
732.490,-4.167,-1.938,7.524,6.917,4.190
732.501,13.440,-1.501,9.143,8.530,5.447
732.512,8.176,-1.978,10.654,10.123,6.822
732.523,8.457,-2.173,12.103,11.620,8.232
732.535,-6.701,-2.662,13.451,13.007,9.640
732.546,-20.703,-3.171,14.709,14.274,11.010
732.557,-11.541,-3.372,15.810,15.372,12.317
732.568,2.028,-3.461,16.700,16.257,13.509
732.579,-23.910,-3.664,17.269,16.846,14.530
732.590,-20.952,-3.766,17.578,17.168,15.369
732.601,7.955,-3.998,17.669,17.260,15.994
732.612,-14.356,-4.564,17.446,17.080,16.382
732.623,-27.971,-5.185,16.993,16.656,16.526
732.634,-13.701,-5.709,16.447,16.152,16.468
732.645,-12.417,-5.622,15.771,15.452,16.220
732.656,-19.787,-5.340,15.014,14.638,15.799
732.667,-25.754,-5.085,14.240,13.787,15.247
732.678,-25.521,-4.824,13.431,12.926,14.604
732.689,-33.100,-4.616,12.713,12.184,13.918
732.700,-45.923,-4.362,12.010,11.471,13.225
732.711,-42.531,-3.753,11.527,10.953,12.570
732.722,-25.647,-2.782,11.190,10.520,11.974
732.733,-1.775,-1.893,11.001,10.230,11.472
732.744,3.542,-1.638,10.934,10.176,11.072
732.755,-20.880,-1.877,11.126,10.396,10.848
732.766,-21.757,-1.946,11.522,10.763,10.784
732.777,-17.270,-1.471,12.108,11.295,10.902
732.788,-2.927,-0.890,12.759,11.899,11.164
732.799,9.515,-0.643,13.476,12.624,11.555
732.810,9.905,-0.982,14.157,13.359,12.054
732.821,8.421,-1.514,14.831,14.082,12.621
732.832,-16.042,-2.343,15.343,14.632,13.195
732.843,-29.744,-2.600,15.713,14.990,13.713
732.854,-24.271,-2.387,15.888,15.124,14.134
732.865,5.839,-1.539,15.825,15.002,14.429
732.876,42.662,-0.513,15.450,14.522,14.522
732.887,26.720,0.224,14.796,13.811,14.387
732.898,26.798,0.222,13.721,12.748,14.001
732.909,28.118,-0.453,12.325,11.428,13.343
732.920,7.113,-1.274,10.664,9.882,12.415
732.931,-6.792,-1.766,8.834,8.123,11.245
732.942,-18.106,-2.981,6.946,6.329,9.876
732.953,-14.880,-3.061,5.119,4.512,8.360
732.964,-27.892,-3.287,3.305,2.710,6.744
732.975,-45.517,-3.561,1.562,0.944,5.056
732.986,-37.889,-3.189,-0.040,-0.730,3.366
732.998,-12.800,-1.680,-1.582,-2.406,1.604
733.010,30.232,-0.291,-2.955,-3.882,-0.096
733.021,40.194,-0.040,-4.257,-5.175,-1.658
733.033,23.195,-0.238,-5.201,-6.099,-3.026
