R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,FFDTermC,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
45,15,25,45,5,25,350,10,0,0,0,0,35,200,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995,10.000,6000,500,300,100,25,25
sysTime,GRawXi,GPT1Xi133,GPT1Xi200,PIDRefX,PIDRefY,PIDRefZ,PIDSensX,PIDSensY,PIDSensZ
11.583,-43,-46,-47,0.000,0.000,0.000,0.000,0.000,0.000
11.589,-53,-48,-49,0.000,0.000,0.000,0.000,0.000,0.000
11.595,-46,-49,-50,0.000,0.000,0.000,0.000,0.000,0.000
11.601,-54,-50,-51,0.000,0.000,0.000,0.000,0.000,0.000
11.606,-51,-50,-50,0.000,0.000,0.000,0.000,0.000,0.000
11.612,-48,-49,-48,0.000,0.000,0.000,0.000,0.000,0.000
11.618,-38,-46,-46,0.000,0.000,0.000,0.000,0.000,0.000
11.624,-39,-44,-43,0.000,0.000,0.000,0.000,0.000,0.000
11.630,-28,-41,-39,0.000,0.000,0.000,0.000,0.000,0.000
11.636,-32,-37,-36,0.000,0.000,0.000,0.000,0.000,0.000
11.642,-33,-33,-31,0.000,0.000,0.000,0.000,0.000,0.000
11.648,-25,-28,-26,0.000,0.000,0.000,0.000,0.000,0.000
11.654,-11,-23,-20,0.000,0.000,0.000,0.000,0.000,0.000
11.660,-19,-17,-15,0.000,0.000,0.000,0.000,0.000,0.000
11.666,-4,-11,-8,0.000,0.000,0.000,0.000,0.000,0.000
11.672,9,-5,-2,0.000,0.000,0.000,0.000,0.000,0.000
11.677,4,0,3,0.000,0.000,0.000,0.000,0.000,0.000
11.683,12,6,9,0.000,0.000,0.000,0.000,0.000,0.000
11.689,14,11,13,0.000,0.000,0.000,0.000,0.000,0.000
11.694,28,16,19,0.000,0.000,0.000,0.000,0.000,0.000
11.700,28,21,23,0.000,0.000,0.000,0.000,0.000,0.000
11.705,30,26,28,0.000,0.000,0.000,0.000,0.000,0.000
11.711,39,30,32,0.000,0.000,0.000,0.000,0.000,0.000
11.716,36,34,36,0.000,0.000,0.000,0.000,0.000,0.000
11.722,41,38,39,0.000,0.000,0.000,0.000,0.000,0.000
11.728,46,40,42,0.000,0.000,0.000,0.000,0.000,0.000
11.733,46,43,44,0.000,0.000,0.000,0.000,0.000,0.000
11.739,48,45,46,0.000,0.000,0.000,0.000,0.000,0.000
11.744,42,46,47,0.000,0.000,0.000,0.000,0.000,0.000
11.750,54,47,47,0.000,0.000,0.000,0.000,0.000,0.000
11.755,50,47,47,0.000,0.000,0.000,0.000,0.000,0.000
11.761,44,45,45,0.000,0.000,0.000,0.000,0.000,0.000
11.766,46,44,43,0.000,0.000,0.000,0.000,0.000,0.000
11.772,37,41,40,0.000,0.000,0.000,0.000,0.000,0.000
11.778,32,38,36,0.000,0.000,0.000,0.000,0.000,0.000
11.783,27,34,32,0.000,0.000,0.000,0.000,0.000,0.000
11.789,23,30,28,0.000,0.000,0.000,0.000,0.000,0.000
11.794,17,25,23,0.000,0.000,0.000,0.000,0.000,0.000
11.800,19,20,18,0.000,0.000,0.000,0.000,0.000,0.000
11.806,3,15,13,0.000,0.000,0.000,0.000,0.000,0.000
11.811,2,10,8,0.000,0.000,0.000,0.000,0.000,0.000
11.817,-5,4,2,0.000,0.000,0.000,0.000,0.000,0.000
11.822,-7,-2,-5,0.000,0.000,0.000,0.000,0.000,0.000
11.828,-17,-8,-11,0.000,0.000,0.000,0.000,0.000,0.000
11.834,-19,-15,-17,0.000,0.000,0.000,0.000,0.000,0.000
11.840,-28,-20,-23,0.000,0.000,0.000,0.000,0.000,0.000
11.846,-32,-26,-28,0.000,0.000,0.000,0.000,0.000,0.000
11.852,-36,-31,-33,0.000,0.000,0.000,0.000,0.000,0.000
11.858,-41,-36,-38,0.000,0.000,0.000,0.000,0.000,0.000
11.864,-40,-40,-42,0.000,0.000,0.000,0.000,0.000,0.000
11.870,-45,-44,-45,0.000,0.000,0.000,0.000,0.000,0.000
11.876,-46,-47,-49,0.000,0.000,0.000,0.000,0.000,0.000
11.882,-48,-49,-50,0.000,0.000,0.000,0.000,0.000,0.000
11.888,-49,-51,-52,0.000,0.000,0.000,0.000,0.000,0.000
11.894,-51,-52,-52,0.000,0.000,0.000,0.000,0.000,0.000
11.900,-47,-52,-52,0.000,0.000,0.000,0.000,0.000,0.000
11.906,-47,-51,-50,0.000,0.000,0.000,0.000,0.000,0.000
11.911,-46,-49,-48,0.000,0.000,0.000,0.000,0.000,0.000
11.917,-40,-46,-45,0.000,0.000,0.000,0.000,0.000,0.000
11.923,-42,-43,-42,0.000,0.000,0.000,0.000,0.000,0.000
11.929,-29,-38,-37,0.000,0.000,0.000,0.000,0.000,0.000
11.935,-26,-34,-32,0.000,0.000,0.000,0.000,0.000,0.000
11.941,-21,-28,-26,0.000,0.000,0.000,0.000,0.000,0.000
11.947,-13,-23,-20,0.000,0.000,0.000,0.000,0.000,0.000
11.953,-7,-17,-14,0.000,0.000,0.000,0.000,0.000,0.000
11.959,1,-11,-8,0.000,0.000,0.000,0.000,0.000,0.000
11.965,5,-5,-3,0.000,0.000,0.000,0.000,0.000,0.000
11.971,8,0,3,0.000,0.000,0.000,0.000,0.000,0.000
11.976,13,5,8,0.000,0.000,0.000,0.000,0.000,0.000
11.982,18,10,13,0.000,0.000,0.000,0.000,0.000,0.000
11.987,21,15,17,0.000,0.000,0.000,0.000,0.000,0.000
11.993,28,20,23,0.000,0.000,0.000,0.000,0.000,0.000
11.998,38,25,27,0.000,0.000,0.000,0.000,0.000,0.000
12.004,35,29,31,0.000,0.000,0.000,0.000,0.000,0.000
12.010,35,33,35,0.000,0.000,0.000,0.000,0.000,0.000
12.015,43,37,39,0.000,0.000,0.000,0.000,0.000,0.000
12.021,38,40,42,0.000,0.000,0.000,0.000,0.000,0.000
12.026,52,44,45,0.000,0.000,0.000,0.000,0.000,0.000
12.032,46,45,47,0.000,0.000,0.000,0.000,0.000,0.000
12.037,49,47,48,0.000,0.000,0.000,0.000,0.000,0.000
12.043,45,48,48,0.000,0.000,0.000,0.000,0.000,0.000
12.049,49,49,49,0.000,0.000,0.000,0.000,0.000,0.000
12.054,53,49,49,0.000,0.000,0.000,0.000,0.000,0.000
12.060,54,48,48,0.000,0.000,0.000,0.000,0.000,0.000
12.066,41,46,45,0.000,0.000,0.000,0.000,0.000,0.000
12.071,43,44,43,0.000,0.000,0.000,0.000,0.000,0.000
12.077,40,41,40,0.000,0.000,0.000,0.000,0.000,0.000
12.082,33,38,37,0.000,0.000,0.000,0.000,0.000,0.000
12.088,30,34,32,0.000,0.000,0.000,0.000,0.000,0.000
12.093,20,29,27,0.000,0.000,0.000,0.000,0.000,0.000
12.099,17,24,22,0.000,0.000,0.000,0.000,0.000,0.000
12.104,13,18,16,0.000,0.000,0.000,0.000,0.000,0.000
12.110,0,12,9,0.000,0.000,0.000,0.000,0.000,0.000
12.116,-2,6,3,0.000,0.000,0.000,0.000,0.000,0.000
12.121,-13,-1,-4,0.000,0.000,0.000,0.000,0.000,0.000
12.127,-15,-8,-11,0.000,0.000,0.000,0.000,0.000,0.000
12.133,-22,-14,-17,0.000,0.000,0.000,0.000,0.000,0.000
12.139,-27,-21,-23,0.000,0.000,0.000,0.000,0.000,0.000
12.145,-38,-27,-30,0.000,0.000,0.000,0.000,0.000,0.000
12.151,-40,-33,-35,0.000,0.000,0.000,0.000,0.000,0.000
12.157,-47,-38,-41,0.000,0.000,0.000,0.000,0.000,0.000
12.163,-46,-42,-45,0.000,0.000,0.000,0.000,0.000,0.000
12.169,-52,-47,-48,0.000,0.000,0.000,0.000,0.000,0.000
12.175,-55,-50,-52,0.000,0.000,0.000,0.000,0.000,0.000
12.181,-63,-53,-55,0.000,0.000,0.000,0.000,0.000,0.000
12.187,-57,-55,-55,0.000,0.000,0.000,0.000,0.000,0.000
12.193,-63,-56,-57,0.000,0.000,0.000,0.000,0.000,0.000
12.198,-65,-57,-57,0.000,0.000,0.000,0.000,0.000,0.000
12.204,-54,-56,-55,0.000,0.000,0.000,0.000,0.000,0.000
12.210,-55,-55,-54,0.000,0.000,0.000,0.000,0.000,0.000
12.216,-50,-53,-52,0.000,0.000,0.000,0.000,0.000,0.000
12.222,-45,-49,-48,0.000,0.000,0.000,0.000,0.000,0.000
12.228,-42,-45,-44,0.000,0.000,0.000,0.000,0.000,0.000
12.234,-32,-40,-38,0.000,0.000,0.000,0.000,0.000,0.000
12.240,-32,-35,-33,0.000,0.000,0.000,0.000,0.000,0.000
12.246,-22,-29,-26,0.000,0.000,0.000,0.000,0.000,0.000
12.252,-16,-23,-20,0.000,0.000,0.000,0.000,0.000,0.000
12.258,-6,-17,-14,0.000,0.000,0.000,0.000,0.000,0.000
12.264,0,-10,-7,0.000,0.000,0.000,0.000,0.000,0.000
12.270,8,-3,1,0.000,0.000,0.000,0.000,0.000,0.000
12.275,10,4,7,0.000,0.000,0.000,0.000,0.000,0.000
12.281,15,10,13,0.000,0.000,0.000,0.000,0.000,0.000
12.287,27,16,19,0.000,0.000,0.000,0.000,0.000,0.000
12.292,24,22,24,0.000,0.000,0.000,0.000,0.000,0.000
12.298,33,27,29,0.000,0.000,0.000,0.000,0.000,0.000
12.303,36,32,34,0.000,0.000,0.000,0.000,0.000,0.000
12.309,45,36,39,0.000,0.000,0.000,0.000,0.000,0.000
12.314,47,41,43,0.000,0.000,0.000,0.000,0.000,0.000
12.320,55,45,47,0.000,0.000,0.000,0.000,0.000,0.000
12.325,55,47,49,0.000,0.000,0.000,0.000,0.000,0.000
12.331,50,50,51,0.000,0.000,0.000,0.000,0.000,0.000
12.337,53,52,53,0.000,0.000,0.000,0.000,0.000,0.000
12.342,58,53,53,0.000,0.000,0.000,0.000,0.000,0.000
12.348,47,52,52,0.000,0.000,0.000,0.000,0.000,0.000
12.353,48,52,52,0.000,0.000,0.000,0.000,0.000,0.000
12.359,52,51,50,0.000,0.000,0.000,0.000,0.000,0.000
12.365,40,49,48,0.000,0.000,0.000,0.000,0.000,0.000
12.370,44,46,45,0.000,0.000,0.000,0.000,0.000,0.000
12.376,39,43,42,0.000,0.000,0.000,0.000,0.000,0.000
12.381,41,39,38,0.000,0.000,0.000,0.000,0.000,0.000
12.387,27,34,32,0.000,0.000,0.000,0.000,0.000,0.000
12.392,23,29,27,0.000,0.000,0.000,0.000,0.000,0.000
12.398,21,24,22,0.000,0.000,0.000,0.000,0.000,0.000
12.404,8,18,16,0.000,0.000,0.000,0.000,0.000,0.000
12.409,5,12,9,0.000,0.000,0.000,0.000,0.000,0.000
12.415,-4,6,3,0.000,0.000,0.000,0.000,0.000,0.000
12.420,-6,-1,-4,0.000,0.000,0.000,0.000,0.000,0.000
12.426,-15,-8,-11,0.000,0.000,0.000,0.000,0.000,0.000
12.432,-19,-14,-17,0.000,0.000,0.000,0.000,0.000,0.000
12.438,-37,-22,-24,0.000,0.000,0.000,0.000,0.000,0.000
12.444,-35,-28,-31,0.000,0.000,0.000,0.000,0.000,0.000
12.450,-32,-33,-36,0.000,0.000,0.000,0.000,0.000,0.000
12.456,-42,-39,-41,0.000,0.000,0.000,0.000,0.000,0.000
12.462,-48,-44,-45,0.000,0.000,0.000,0.000,0.000,0.000
12.468,-47,-48,-50,0.000,0.000,0.000,0.000,0.000,0.000
12.474,-58,-52,-53,0.000,0.000,0.000,0.000,0.000,0.000
12.480,-63,-54,-55,0.000,0.000,0.000,0.000,0.000,0.000
12.486,-60,-56,-57,0.000,0.000,0.000,0.000,0.000,0.000
12.492,-57,-56,-57,0.000,0.000,0.000,0.000,0.000,0.000
12.498,-54,-56,-56,0.000,0.000,0.000,0.000,0.000,0.000
12.504,-49,-55,-55,0.000,0.000,0.000,0.000,0.000,0.000
12.510,-52,-54,-53,0.000,0.000,0.000,0.000,0.000,0.000
12.515,-48,-51,-50,0.000,0.000,0.000,0.000,0.000,0.000
12.521,-45,-48,-47,0.000,0.000,0.000,0.000,0.000,0.000
12.527,-41,-45,-43,0.000,0.000,0.000,0.000,0.000,0.000
12.533,-35,-40,-39,0.000,0.000,0.000,0.000,0.000,0.000
12.539,-27,-35,-33,0.000,0.000,0.000,0.000,0.000,0.000
12.545,-19,-29,-27,0.000,0.000,0.000,0.000,0.000,0.000
12.551,-16,-23,-21,0.000,0.000,0.000,0.000,0.000,0.000
12.557,-9,-17,-14,0.000,0.000,0.000,0.000,0.000,0.000
12.563,-7,-10,-7,0.000,0.000,0.000,0.000,0.000,0.000
12.569,2,-4,-1,0.000,0.000,0.000,0.000,0.000,0.000
12.575,8,2,5,0.000,0.000,0.000,0.000,0.000,0.000
12.580,12,8,11,0.000,0.000,0.000,0.000,0.000,0.000
12.586,21,13,16,0.000,0.000,0.000,0.000,0.000,0.000
12.591,25,19,21,0.000,0.000,0.000,0.000,0.000,0.000
12.597,37,24,26,0.000,0.000,0.000,0.000,0.000,0.000
12.602,45,29,31,0.000,0.000,0.000,0.000,0.000,0.000
12.608,31,32,34,0.000,0.000,0.000,0.000,0.000,0.000
12.614,40,36,38,0.000,0.000,0.000,0.000,0.000,0.000
12.619,45,40,42,0.000,0.000,0.000,0.000,0.000,0.000
12.625,46,43,44,0.000,0.000,0.000,0.000,0.000,0.000
12.630,52,45,47,0.000,0.000,0.000,0.000,0.000,0.000
12.636,53,48,49,0.000,0.000,0.000,0.000,0.000,0.000
12.641,56,49,50,0.000,0.000,0.000,0.000,0.000,0.000
12.647,48,49,49,0.000,0.000,0.000,0.000,0.000,0.000
12.652,50,49,49,0.000,0.000,0.000,0.000,0.000,0.000
12.658,45,47,47,0.000,0.000,0.000,0.000,0.000,0.000
12.664,39,46,45,0.000,0.000,0.000,0.000,0.000,0.000
12.669,43,43,43,0.000,0.000,0.000,0.000,0.000,0.000
12.675,39,40,39,0.000,0.000,0.000,0.000,0.000,0.000
12.680,32,36,35,0.000,0.000,0.000,0.000,0.000,0.000
12.686,29,32,30,0.000,0.000,0.000,0.000,0.000,0.000
12.691,24,27,25,0.000,0.000,0.000,0.000,0.000,0.000
12.697,12,22,20,0.000,0.000,0.000,0.000,0.000,0.000
12.703,6,16,14,0.000,0.000,0.000,0.000,0.000,0.000
12.708,3,10,8,0.000,0.000,0.000,0.000,0.000,0.000
12.714,0,5,2,0.000,0.000,0.000,0.000,0.000,0.000
12.719,-10,-2,-5,0.000,0.000,0.000,0.000,0.000,0.000
12.726,-19,-9,-12,0.000,0.000,0.000,0.000,0.000,0.000
12.731,-21,-16,-19,0.000,0.000,0.000,0.000,0.000,0.000
12.737,-30,-23,-25,0.000,0.000,0.000,0.000,0.000,0.000
12.743,-32,-28,-31,0.000,0.000,0.000,0.000,0.000,0.000
12.749,-42,-34,-36,0.000,0.000,0.000,0.000,0.000,0.000
12.755,-38,-39,-41,0.000,0.000,0.000,0.000,0.000,0.000
12.761,-50,-43,-45,0.000,0.000,0.000,0.000,0.000,0.000
12.767,-52,-47,-48,0.000,0.000,0.000,0.000,0.000,0.000
12.773,-49,-49,-51,0.000,0.000,0.000,0.000,0.000,0.000
12.779,-49,-51,-52,0.000,0.000,0.000,0.000,0.000,0.000
12.785,-50,-52,-53,0.000,0.000,0.000,0.000,0.000,0.000
12.791,-51,-53,-53,0.000,0.000,0.000,0.000,0.000,0.000
12.796,-51,-52,-52,0.000,0.000,0.000,0.000,0.000,0.000
12.802,-49,-50,-50,0.000,0.000,0.000,0.000,0.000,0.000
12.808,-46,-48,-47,0.000,0.000,0.000,0.000,0.000,0.000
12.814,-38,-45,-44,0.000,0.000,0.000,0.000,0.000,0.000
12.820,-34,-41,-40,0.000,0.000,0.000,0.000,0.000,0.000
12.826,-34,-37,-35,0.000,0.000,0.000,0.000,0.000,0.000
12.832,-28,-32,-30,0.000,0.000,0.000,0.000,0.000,0.000
12.838,-18,-27,-24,0.000,0.000,0.000,0.000,0.000,0.000
12.844,-13,-21,-18,0.000,0.000,0.000,0.000,0.000,0.000
12.850,-2,-15,-12,0.000,0.000,0.000,0.000,0.000,0.000
12.856,3,-9,-6,0.000,0.000,0.000,0.000,0.000,0.000
12.862,10,-2,1,0.000,0.000,0.000,0.000,0.000,0.000
12.867,15,3,6,0.000,0.000,0.000,0.000,0.000,0.000
12.873,10,9,12,0.000,0.000,0.000,0.000,0.000,0.000
12.878,17,15,17,0.000,0.000,0.000,0.000,0.000,0.000
12.884,29,20,23,0.000,0.000,0.000,0.000,0.000,0.000
12.890,30,25,28,0.000,0.000,0.000,0.000,0.000,0.000
12.895,36,30,32,0.000,0.000,0.000,0.000,0.000,0.000
12.901,39,34,36,0.000,0.000,0.000,0.000,0.000,0.000
12.906,38,37,39,0.000,0.000,0.000,0.000,0.000,0.000
12.912,39,40,41,0.000,0.000,0.000,0.000,0.000,0.000
12.918,44,43,44,0.000,0.000,0.000,0.000,0.000,0.000
12.923,44,44,45,0.000,0.000,0.000,0.000,0.000,0.000
12.929,51,46,46,0.000,0.000,0.000,0.000,0.000,0.000
12.934,48,46,47,0.000,0.000,0.000,0.000,0.000,0.000
12.940,46,47,47,0.000,0.000,0.000,0.000,0.000,0.000
12.946,45,46,46,0.000,0.000,0.000,0.000,0.000,0.000
12.951,48,45,45,0.000,0.000,0.000,0.000,0.000,0.000
12.957,43,44,43,0.000,0.000,0.000,0.000,0.000,0.000
12.962,36,41,41,0.000,0.000,0.000,0.000,0.000,0.000
12.968,33,38,37,0.000,0.000,0.000,0.000,0.000,0.000
12.973,28,34,33,0.000,0.000,0.000,0.000,0.000,0.000
12.979,22,30,28,0.000,0.000,0.000,0.000,0.000,0.000
12.985,21,25,23,0.000,0.000,0.000,0.000,0.000,0.000
12.990,14,20,18,0.000,0.000,0.000,0.000,0.000,0.000
12.996,12,15,13,0.000,0.000,0.000,0.000,0.000,0.000
13.001,0,8,6,0.000,0.000,0.000,0.000,0.000,0.000
13.007,-4,2,0,0.000,0.000,0.000,0.000,0.000,0.000
13.013,-16,-4,-7,0.000,0.000,0.000,0.000,0.000,0.000
13.019,-18,-10,-13,0.000,0.000,0.000,0.000,0.000,0.000
13.025,-30,-17,-19,0.000,0.000,0.000,0.000,0.000,0.000
13.031,-34,-22,-25,0.000,0.000,0.000,0.000,0.000,0.000
13.036,-32,-28,-30,0.000,0.000,0.000,0.000,0.000,0.000
13.042,-39,-33,-35,0.000,0.000,0.000,0.000,0.000,0.000
13.048,-41,-37,-39,0.000,0.000,0.000,0.000,0.000,0.000
13.054,-44,-41,-42,0.000,0.000,0.000,0.000,0.000,0.000
13.060,-49,-44,-45,0.000,0.000,0.000,0.000,0.000,0.000
13.066,-50,-46,-47,0.000,0.000,0.000,0.000,0.000,0.000
13.072,-47,-48,-48,0.000,0.000,0.000,0.000,0.000,0.000
13.078,-47,-49,-49,0.000,0.000,0.000,0.000,0.000,0.000
13.084,-47,-48,-48,0.000,0.000,0.000,0.000,0.000,0.000
13.090,-44,-48,-47,0.000,0.000,0.000,0.000,0.000,0.000
13.096,-42,-46,-45,0.000,0.000,0.000,0.000,0.000,0.000
13.102,-36,-44,-42,0.000,0.000,0.000,0.000,0.000,0.000
13.107,-30,-41,-39,0.000,0.000,0.000,0.000,0.000,0.000
13.113,-31,-37,-35,0.000,0.000,0.000,0.000,0.000,0.000
13.119,-27,-32,-31,0.000,0.000,0.000,0.000,0.000,0.000
13.125,-21,-28,-26,0.000,0.000,0.000,0.000,0.000,0.000
13.131,-16,-22,-20,0.000,0.000,0.000,0.000,0.000,0.000
13.137,-10,-17,-14,0.000,0.000,0.000,0.000,0.000,0.000
13.143,-8,-11,-8,0.000,0.000,0.000,0.000,0.000,0.000
13.149,3,-5,-2,0.000,0.000,0.000,0.000,0.000,0.000
13.155,7,1,4,0.000,0.000,0.000,0.000,0.000,0.000
13.160,13,7,9,0.000,0.000,0.000,0.000,0.000,0.000
13.166,19,12,15,0.000,0.000,0.000,0.000,0.000,0.000
13.172,23,17,20,0.000,0.000,0.000,0.000,0.000,0.000
13.177,31,22,24,0.000,0.000,0.000,0.000,0.000,0.000
13.183,33,27,29,0.000,0.000,0.000,0.000,0.000,0.000
13.188,38,31,33,0.000,0.000,0.000,0.000,0.000,0.000
13.194,37,35,37,0.000,0.000,0.000,0.000,0.000,0.000
13.199,44,39,40,0.000,0.000,0.000,0.000,0.000,0.000
13.205,43,42,43,0.000,0.000,0.000,0.000,0.000,0.000
13.210,47,44,46,0.000,0.000,0.000,0.000,0.000,0.000
13.216,49,47,48,0.000,0.000,0.000,0.000,0.000,0.000
13.222,55,48,49,0.000,0.000,0.000,0.000,0.000,0.000
13.227,51,49,50,0.000,0.000,0.000,0.000,0.000,0.000
13.233,53,49,49,0.000,0.000,0.000,0.000,0.000,0.000
13.239,47,48,48,0.000,0.000,0.000,0.000,0.000,0.000
13.244,42,47,46,0.000,0.000,0.000,0.000,0.000,0.000
13.250,42,45,44,0.000,0.000,0.000,0.000,0.000,0.000
13.255,38,41,40,0.000,0.000,0.000,0.000,0.000,0.000
13.261,28,38,36,0.000,0.000,0.000,0.000,0.000,0.000
13.266,34,34,32,0.000,0.000,0.000,0.000,0.000,0.000
13.272,28,29,28,0.000,0.000,0.000,0.000,0.000,0.000
13.278,12,24,22,0.000,0.000,0.000,0.000,0.000,0.000
13.283,17,19,17,0.000,0.000,0.000,0.000,0.000,0.000
13.289,10,13,11,0.000,0.000,0.000,0.000,0.000,0.000
13.294,-4,7,4,0.000,0.000,0.000,0.000,0.000,0.000
13.300,-7,1,-1,0.000,0.000,0.000,0.000,0.000,0.000
13.306,-5,-5,-8,0.000,0.000,0.000,0.000,0.000,0.000
13.312,-18,-12,-15,0.000,0.000,0.000,0.000,0.000,0.000
13.318,-26,-18,-21,0.000,0.000,0.000,0.000,0.000,0.000
13.324,-31,-24,-27,0.000,0.000,0.000,0.000,0.000,0.000
13.330,-32,-30,-32,0.000,0.000,0.000,0.000,0.000,0.000
13.336,-40,-35,-37,0.000,0.000,0.000,0.000,0.000,0.000
13.342,-45,-40,-41,0.000,0.000,0.000,0.000,0.000,0.000
13.347,-54,-43,-45,0.000,0.000,0.000,0.000,0.000,0.000
13.353,-54,-46,-47,0.000,0.000,0.000,0.000,0.000,0.000
13.359,-51,-48,-49,0.000,0.000,0.000,0.000,0.000,0.000
13.365,-59,-49,-50,0.000,0.000,0.000,0.000,0.000,0.000
13.371,-48,-49,-49,0.000,0.000,0.000,0.000,0.000,0.000
13.377,-53,-49,-49,0.000,0.000,0.000,0.000,0.000,0.000
13.383,-47,-48,-47,0.000,0.000,0.000,0.000,0.000,0.000
13.389,-41,-46,-45,0.000,0.000,0.000,0.000,0.000,0.000
13.395,-39,-43,-42,0.000,0.000,0.000,0.000,0.000,0.000
13.401,-31,-39,-38,0.000,0.000,0.000,0.000,0.000,0.000
13.407,-28,-35,-33,0.000,0.000,0.000,0.000,0.000,0.000
13.413,-24,-30,-27,0.000,0.000,0.000,0.000,0.000,0.000
13.418,-18,-24,-22,0.000,0.000,0.000,0.000,0.000,0.000
13.424,-7,-18,-16,0.000,0.000,0.000,0.000,0.000,0.000
13.430,-1,-12,-9,0.000,0.000,0.000,0.000,0.000,0.000
13.436,9,-6,-3,0.000,0.000,0.000,0.000,0.000,0.000
13.442,13,0,3,0.000,0.000,0.000,0.000,0.000,0.000
13.448,19,6,9,0.000,0.000,0.000,0.000,0.000,0.000
13.453,22,12,15,0.000,0.000,0.000,0.000,0.000,0.000
13.459,31,19,22,0.000,0.000,0.000,0.000,0.000,0.000
13.464,29,24,27,0.000,0.000,0.000,0.000,0.000,0.000
13.470,35,29,32,0.000,0.000,0.000,0.000,0.000,0.000
13.476,36,34,36,0.000,0.000,0.000,0.000,0.000,0.000
13.481,44,39,41,0.000,0.000,0.000,0.000,0.000,0.000
13.487,44,43,45,0.000,0.000,0.000,0.000,0.000,0.000
13.492,41,46,48,0.000,0.000,0.000,0.000,0.000,0.000
13.498,50,50,51,0.000,0.000,0.000,0.000,0.000,0.000
13.503,59,52,54,0.000,0.000,0.000,0.000,0.000,0.000
13.509,63,54,56,0.000,0.000,0.000,0.000,0.000,0.000
13.515,59,55,56,0.000,0.000,0.000,0.000,0.000,0.000
13.520,58,55,56,0.000,0.000,0.000,0.000,0.000,0.000
13.526,52,55,55,0.000,0.000,0.000,0.000,0.000,0.000
13.531,50,53,52,0.000,0.000,0.000,0.000,0.000,0.000
13.537,52,51,50,0.000,0.000,0.000,0.000,0.000,0.000
13.542,47,47,46,0.000,0.000,0.000,0.000,0.000,0.000
13.548,43,44,42,0.000,0.000,0.000,0.000,0.000,0.000
13.554,26,38,36,0.000,0.000,0.000,0.000,0.000,0.000
13.559,24,32,30,0.000,0.000,0.000,0.000,0.000,0.000
13.565,20,26,24,0.000,0.000,0.000,0.000,0.000,0.000
13.570,8,19,16,0.000,0.000,0.000,0.000,0.000,0.000
13.576,3,12,9,0.000,0.000,0.000,0.000,0.000,0.000
13.582,-4,5,2,0.000,0.000,0.000,0.000,0.000,0.000
13.587,-11,-4,-7,0.000,0.000,0.000,0.000,0.000,0.000
13.593,-25,-12,-15,0.000,0.000,0.000,0.000,0.000,0.000
13.599,-28,-19,-22,0.000,0.000,0.000,0.000,0.000,0.000
13.605,-33,-26,-29,0.000,0.000,0.000,0.000,0.000,0.000
13.611,-45,-34,-37,0.000,0.000,0.000,0.000,0.000,0.000
13.617,-44,-39,-42,0.000,0.000,0.000,0.000,0.000,0.000
13.623,-54,-45,-47,0.000,0.000,0.000,0.000,0.000,0.000
13.629,-56,-50,-52,0.000,0.000,0.000,0.000,0.000,0.000
13.635,-55,-53,-54,0.000,0.000,0.000,0.000,0.000,0.000
13.641,-60,-55,-57,0.000,0.000,0.000,0.000,0.000,0.000
13.647,-54,-57,-58,0.000,0.000,0.000,0.000,0.000,0.000
13.653,-56,-58,-58,0.000,0.000,0.000,0.000,0.000,0.000
13.658,-56,-57,-57,0.000,0.000,0.00
