R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,FFDTermC,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
45,15,25,45,5,25,350,10,0,0,0,0,35,200,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995,10.000,6000,500,300,100,25,25
sysTime,GRawXi,GPT1Xi133,GPT1Xi200,PIDRefX,PIDRefY,PIDRefZ,PIDSensX,PIDSensY,PIDSensZ
13.375,-45,-44,-43,9.816,-1.043,0.000,48.112,10.556,-1.762
13.382,-30,-39,-37,9.023,-1.043,0.000,44.865,5.742,-0.958
13.390,-17,-32,-29,9.023,-1.043,0.000,40.821,6.407,0.396
13.397,-29,-26,-23,7.698,-1.043,0.000,35.253,1.078,1.565
13.404,-5,-23,-22,7.333,-1.192,0.000,30.674,8.978,-1.087
13.411,28,-12,-8,7.333,-1.192,0.000,24.710,3.738,2.874
13.418,-21,-7,-4,6.272,-1.944,0.000,20.187,2.788,4.512
13.423,-11,-4,-2,6.272,-1.944,0.000,15.914,2.917,4.603
13.430,26,-1,1,5.421,-2.096,0.000,8.744,-3.250,1.130
13.437,-6,4,5,5.421,-2.096,0.000,6.465,2.932,-0.045
13.444,19,8,10,3.482,-2.860,0.000,3.250,0.220,1.698
13.452,4,14,16,2.096,-2.860,0.000,0.358,-1.867,1.716
13.459,-2,12,12,2.096,-2.860,0.000,-2.117,0.694,0.208
13.466,49,17,18,0.446,-2.860,0.000,-8.807,4.545,2.478
13.473,28,22,24,0.297,-2.860,0.000,-10.962,3.599,2.741
13.480,0,18,18,0.297,-2.860,0.000,-14.069,2.116,0.162
13.487,27,20,19,0.000,-2.706,0.000,-15.733,5.206,-1.104
13.493,39,24,25,0.000,-2.706,0.000,-17.652,6.700,-0.038
13.499,4,25,26,0.000,-2.706,0.000,-15.375,3.706,2.420
13.505,3,23,23,0.000,-3.014,0.000,-16.399,-1.153,3.110
13.512,15,22,21,0.000,-3.014,0.000,-17.519,1.984,0.472
13.518,34,24,24,0.000,-3.014,0.000,-22.062,6.207,1.414
13.524,22,26,26,0.000,-3.325,0.000,-23.055,3.690,2.722
13.530,37,26,26,0.000,-3.325,0.000,-23.871,2.193,1.957
13.537,41,29,30,0.000,-3.325,0.000,-25.122,4.533,0.657
13.543,21,29,30,0.000,-3.325,0.000,-25.490,3.175,1.022
13.549,1,28,28,0.000,-4.760,0.000,-23.952,-2.613,2.655
13.555,24,26,25,0.000,-5.589,0.000,-24.426,-5.871,2.937
13.562,62,28,29,0.000,-5.589,0.000,-27.298,-3.686,1.303
13.568,32,32,33,0.000,-5.589,0.000,-28.703,-0.883,-1.322
13.574,40,33,34,0.000,-7.153,0.000,-29.852,0.253,-1.220
13.580,2,31,31,0.000,-7.333,0.000,-28.759,-4.499,1.364
13.587,40,29,29,-0.149,-9.023,0.000,-30.726,-9.990,0.908
13.593,37,31,31,-0.149,-9.023,0.000,-31.079,-10.211,0.427
13.599,42,31,31,-0.149,-9.023,0.000,-33.521,-1.679,0.058
13.606,38,32,32,-0.149,-9.023,0.000,-33.003,-3.386,0.318
13.612,20,28,26,-0.595,-9.816,0.000,-31.449,-4.453,0.548
13.619,44,31,31,-0.595,-9.816,0.000,-32.733,-6.385,-0.081
13.626,18,29,29,-0.595,-9.816,0.000,-31.319,-6.962,1.467
13.632,21,27,26,-0.595,-9.816,0.000,-29.845,-9.958,0.673
13.639,46,28,28,-0.595,-9.816,0.000,-30.716,-6.539,0.323
13.646,34,29,30,-0.595,-9.816,0.000,-29.848,-6.523,1.660
13.653,9,28,28,-7.333,-10.019,0.000,-29.509,-15.586,2.576
13.660,35,30,30,-8.069,-10.019,0.000,-28.573,-5.051,-1.696
13.665,40,31,33,-8.069,-10.019,0.000,-28.581,-4.649,-1.766
13.673,53,34,36,-11.062,-10.639,0.000,-33.704,-2.173,-0.199
13.680,43,32,32,-11.062,-10.639,0.000,-34.822,-15.818,0.108
13.687,59,38,40,-11.062,-10.639,0.000,-35.631,-6.086,-2.682
13.694,18,38,38,-17.947,-10.224,0.000,-34.552,-10.182,3.978
13.702,48,38,39,-20.000,-10.224,0.000,-36.176,-18.583,2.350
13.709,52,42,43,-20.000,-10.224,0.000,-38.780,-12.426,1.862
13.716,51,41,42,-20.000,-10.224,0.000,-41.304,-14.092,3.548
13.723,64,46,48,-27.911,-10.224,0.000,-42.542,-16.007,0.832
13.728,55,47,49,-27.911,-10.224,0.000,-41.919,-16.709,0.323
13.736,28,45,45,-27.911,-10.224,0.000,-41.645,-18.587,1.892
13.743,60,48,48,-40.978,-10.224,0.000,-45.633,-16.528,-1.162
13.750,65,52,53,-40.978,-10.224,0.000,-47.659,-20.680,1.473
13.757,49,50,50,-45.304,-10.224,0.000,-49.914,-23.208,0.958
13.765,52,53,54,-45.304,-10.224,0.000,-49.626,-13.642,-2.281
13.772,64,57,58,-45.304,-10.224,0.000,-51.546,-21.199,1.317
13.779,84,58,59,-47.016,-10.224,0.000,-57.559,-25.091,0.783
13.784,73,58,58,-47.016,-10.224,0.000,-59.462,-29.137,1.880
13.791,69,65,67,-47.598,-10.430,0.000,-59.533,-17.174,-2.989
13.799,44,64,64,-47.598,-10.430,0.000,-59.914,-20.137,3.114
13.806,121,69,71,-48.185,-10.430,0.000,-68.292,-18.564,-0.081
13.813,50,72,74,-48.778,-10.430,0.000,-66.900,-11.856,-0.202
13.820,51,69,69,-48.778,-10.430,0.000,-65.664,-18.424,3.297
13.828,110,75,76,-53.734,-10.224,0.000,-70.409,-10.933,-0.368
13.835,70,77,78,-53.734,-10.224,0.000,-70.911,-14.933,1.352
13.842,72,76,76,-53.734,-10.224,0.000,-71.780,-21.207,2.218
13.847,76,77,77,-61.190,-10.224,0.000,-74.031,-17.695,1.896
13.855,71,80,80,-61.190,-10.224,0.000,-74.906,-14.126,1.293
13.862,61,79,79,-62.630,-10.019,0.000,-75.364,-16.549,0.274
13.869,90,84,85,-62.630,-10.019,0.000,-77.504,-17.475,-0.384
13.876,62,82,82,-71.843,-10.019,0.000,-78.291,-17.594,0.458
13.884,91,85,85,-72.656,-9.615,0.000,-82.805,-17.657,-0.885
13.891,94,90,91,-72.656,-9.615,0.000,-86.242,-17.727,0.547
13.898,78,88,88,-75.985,-7.515,0.000,-87.533,-20.485,0.820
13.903,79,91,92,-75.985,-7.333,0.000,-87.910,-20.352,0.223
13.911,103,94,96,-75.985,-7.333,0.000,-89.878,-17.637,0.250
13.918,98,97,98,-77.695,-7.333,0.000,-92.552,-15.819,0.084
13.925,112,98,98,-79.434,-7.153,0.000,-95.874,-21.551,2.082
13.932,126,104,106,-79.434,-7.153,0.000,-97.115,-15.377,1.756
13.940,95,106,107,-83.919,-7.153,0.000,-97.953,-17.790,1.184
13.947,134,105,105,-83.919,-7.153,0.000,-103.278,-21.159,0.319
13.954,116,111,113,-84.840,-7.333,0.000,-105.812,-16.132,0.998
13.961,81,110,109,-84.840,-7.333,0.000,-104.768,-19.471,-3.694
13.966,86,113,113,-84.840,-7.333,0.000,-105.138,-18.597,-5.304
13.974,126,115,116,-85.769,-6.621,0.000,-107.767,-14.361,-5.364
13.981,136,117,118,-85.769,-6.621,0.000,-114.317,-15.589,0.587
13.988,108,118,118,-86.706,-5.758,0.000,-116.505,-21.421,-0.108
13.996,108,117,116,-87.651,-4.760,0.000,-115.907,-14.954,2.019
14.003,139,122,124,-87.651,-4.760,0.000,-116.236,-20.020,3.764
14.010,120,121,121,-87.651,-4.760,0.000,-117.117,-22.303,0.640
14.018,125,119,118,-89.565,-2.860,0.000,-120.312,-18.989,1.888
14.025,114,119,118,-89.565,-2.860,0.000,-119.705,-24.669,-0.889
14.032,116,120,121,-91.513,-1.043,0.000,-117.852,-21.225,-0.671
14.039,124,119,118,-91.513,-1.043,0.000,-117.776,-22.311,-2.641
14.047,134,121,122,-91.513,-1.043,0.000,-119.638,-17.751,-2.333
14.054,110,118,118,-91.513,-1.043,0.000,-119.695,-20.091,1.923
14.061,123,120,120,-103.917,-0.893,0.000,-120.420,-24.511,0.240
14.068,108,120,121,-103.917,-0.893,0.000,-119.105,-19.775,-0.986
14.075,124,120,120,-112.905,-0.595,0.000,-120.109,-20.593,2.063
14.082,139,122,123,-115.245,-0.595,0.000,-123.725,-26.150,1.052
14.089,121,127,129,-115.245,-0.595,0.000,-122.155,-15.338,-1.701
14.096,114,125,126,-114.070,-0.446,0.000,-123.694,-19.773,0.990
14.103,141,126,127,-115.245,-0.446,0.000,-127.821,-22.223,-1.343
14.110,142,134,137,-114.070,-0.446,0.000,-127.713,-11.189,-2.208
14.117,128,135,137,-114.070,-0.446,0.000,-130.167,-10.125,0.273
14.124,134,135,135,-114.070,-0.446,0.000,-135.247,-18.304,-0.055
14.131,136,141,143,-114.070,-0.446,0.000,-132.945,-6.051,1.128
14.139,143,143,145,-114.070,-0.446,0.000,-136.157,-10.353,3.617
14.146,153,144,144,-111.749,-0.297,0.000,-140.800,-15.216,1.837
14.152,130,145,145,-111.749,-0.297,0.000,-141.018,-10.203,0.592
14.159,175,147,148,-111.749,-0.297,0.000,-144.506,-10.958,1.925
14.166,147,150,151,-112.905,-0.297,0.000,-143.595,-13.692,0.249
14.173,136,148,148,-112.905,-0.297,0.000,-144.356,-12.078,-0.659
14.180,134,144,142,-112.905,-0.297,0.000,-144.951,-11.942,-0.096
14.186,184,147,148,-112.905,-0.446,0.000,-147.443,-12.754,0.716
14.194,117,147,147,-112.905,-0.446,0.000,-144.482,-12.846,1.001
14.201,133,142,141,-112.905,-0.446,0.000,-143.385,-11.071,-2.130
14.208,162,145,145,-112.905,-0.446,0.000,-145.909,-11.208,2.114
14.215,115,142,142,-112.905,-0.446,0.000,-142.361,-14.544,1.241
14.222,142,140,139,-112.905,-0.446,0.000,-140.266,-10.393,0.810
14.229,130,138,138,-112.905,-0.446,0.000,-139.642,-11.492,2.363
14.236,154,136,136,-112.905,-0.446,0.000,-140.845,-15.132,1.248
14.243,137,138,138,-112.905,-0.446,0.000,-138.794,-15.955,4.726
14.250,137,133,132,-112.905,-0.446,0.000,-137.771,-12.733,-0.095
14.257,148,134,134,-112.905,-0.446,0.000,-138.791,-15.957,4.792
14.265,125,132,132,-112.905,-0.446,0.000,-135.674,-17.079,1.876
14.272,132,134,135,-112.905,-0.446,0.000,-133.509,-7.554,-4.061
14.279,131,131,130,-112.905,-0.446,0.000,-133.612,-11.338,0.174
14.286,174,135,136,-112.905,-0.446,0.000,-138.820,-11.113,-0.329
14.293,98,130,129,-110.602,-0.446,0.000,-132.176,-7.421,0.943
14.300,127,128,127,-110.602,-0.446,0.000,-130.310,-12.649,2.441
14.307,142,134,136,-110.602,-0.446,0.000,-128.079,-6.884,0.811
14.314,122,126,125,-110.602,-0.446,0.000,-128.486,-11.138,2.295
14.321,163,129,130,-100.698,-0.446,0.000,-134.215,-11.374,3.625
14.328,107,126,125,-100.698,-0.446,0.000,-132.527,-10.786,3.936
14.336,124,125,125,-93.494,-0.446,0.000,-130.339,-12.985,0.528
14.343,110,123,122,-84.840,-0.446,0.000,-126.783,-12.067,2.320
14.350,148,122,122,-84.840,-0.446,0.000,-127.455,-8.157,2.212
14.357,121,123,124,-64.839,-0.446,0.000,-128.827,-5.328,3.791
14.364,96,113,110,-64.839,-0.446,0.000,-123.392,-13.364,2.506
14.371,136,115,115,-64.839,-0.446,0.000,-119.711,-9.528,2.814
14.378,63,107,105,-64.839,-0.446,0.000,-111.032,-9.896,-0.292
14.385,107,101,98,-36.032,-0.446,0.000,-109.158,-8.452,0.688
14.392,80,97,95,-36.032,-0.446,0.000,-104.187,-7.650,4.568
14.399,72,88,85,-36.032,-0.446,0.000,-97.168,-4.032,0.989
14.406,65,82,79,-10.224,-0.595,0.000,-90.993,-9.112,3.816
14.413,113,78,76,-7.515,-0.595,0.000,-92.787,-9.248,2.958
14.420,34,72,70,-1.342,-0.893,0.000,-85.077,-4.697,2.619
14.427,34,60,56,0.000,-1.043,0.000,-74.244,-12.772,1.637
14.433,73,55,52,0.000,-1.043,0.000,-71.313,-10.025,3.074
14.439,24,47,44,0.000,-1.043,0.000,-63.089,-9.038,3.987
14.445,32,37,33,0.000,-0.893,0.000,-56.341,-7.822,4.918
14.451,44,33,31,0.000,-0.893,0.000,-48.279,-7.571,2.363
14.457,33,28,26,0.000,-0.893,0.000,-43.751,-0.854,3.165
14.463,-20,19,16,0.446,-0.744,0.000,-31.941,-5.488,3.659
14.471,43,7,4,0.446,-0.744,0.000,-28.155,-6.769,4.252
14.478,-12,3,2,0.446,-0.744,0.000,-22.191,-1.455,2.997
14.485,13,-8,-11,0.446,-0.744,0.000,-20.661,0.592,6.290
14.492,-5,-10,-11,4.598,-0.893,0.000,-14.027,0.686,4.429
14.499,-28,-12,-13,6.446,-1.043,0.000,-7.279,7.413,-2.774
14.506,-28,-19,-21,6.446,-1.043,0.000,2.111,-1.146,1.215
14.514,-64,-19,-20,9.416,-1.043,0.000,12.918,2.240,-0.508
14.521,-18,-24,-25,10.849,-1.043,0.000,15.070,-3.558,2.299
14.528,-2,-19,-17,10.849,-1.043,0.000,15.276,3.108,4.228
14.534,-30,-23,-23,10.849,-1.043,0.000,14.213,-3.495,7.670
14.541,11,-20,-19,10.849,-1.043,0.000,12.629,0.097,8.800
14.548,-60,-21,-21,10.849,-1.043,0.000,18.449,-6.213,4.476
14.555,-10,-24,-25,10.849,-1.043,0.000,19.538,-5.820,4.184
14.562,-6,-23,-22,26.026,-1.192,0.000,17.749,-0.451,3.273
14.568,-37,-29,-30,27.145,-1.192,0.000,19.553,-2.049,4.108
14.575,-44,-30,-30,27.145,-1.192,0.000,24.170,-8.690,6.724
14.582,-15,-27,-26,30.306,-1.793,0.000,25.216,-4.617,2.008
14.589,-35,-34,-36,30.306,-1.793,0.000,26.971,-10.081,5.934
14.596,-21,-30,-29,30.306,-1.793,0.000,25.314,-0.316,2.174
14.603,-42,-40,-42,39.442,-1.944,0.000,27.626,-5.001,4.918
14.611,-36,-38,-38,40.461,-1.793,0.000,28.578,3.204,3.868
14.618,-28,-52,-55,40.461,-1.793,0.000,27.330,1.728,4.931
14.625,-57,-50,-51,51.209,-1.944,0.000,30.781,8.468,5.080
14.632,-34,-64,-66,51.209,-1.944,0.000,35.035,5.465,7.113
14.640,-71,-67,-68,51.209,-1.944,0.000,44.672,3.841,1.059
14.647,-89,-80,-83,54.380,-1.793,0.000,52.339,-4.563,5.194
14.654,-54,-81,-81,56.357,-2.248,0.000,57.952,0.526,0.260
14.661,-91,-93,-96,56.357,-2.248,0.000,63.487,-8.236,3.748
14.666,-100,-97,-100,56.357,-2.248,0.000,69.030,-8.450,3.103
14.674,-101,-96,-96,67.882,-2.860,0.000,78.006,-7.710,0.852
14.681,-97,-108,-111,67.882,-2.860,0.000,86.473,-11.923,1.779
14.688,-160,-109,-110,67.882,-2.860,0.000,100.445,-14.963,-0.144
14.695,-84,-115,-115,73.478,-2.860,0.000,106.142,-15.491,0.474
14.703,-202,-118,-119,81.205,-3.014,0.000,119.907,-22.966,0.049
14.710,-75,-113,-111,83.919,-3.169,0.000,118.996,-15.940,2.029
14.717,-123,-117,-119,83.919,-3.169,0.000,117.685,-19.771,5.110
14.722,-99,-115,-116,83.919,-3.169,0.000,111.870,-15.222,6.097
14.730,-59,-102,-98,83.919,-3.169,0.000,104.831,-0.518,4.848
14.737,-66,-106,-106,89.565,-3.325,0.000,98.076,1.894,5.461
14.744,-139,-100,-98,89.565,-3.325,0.000,99.767,8.051,2.618
14.751,-86,-105,-105,90.535,-3.169,0.000,97.425,13.024,1.393
14.759,-149,-106,-107,90.535,-3.169,0.000,105.542,13.202,-0.598
14.766,-124,-112,-113,90.535,-3.169,0.000,107.754,15.490,0.660
14.773,-123,-115,-116,89.565,-3.169,0.000,110.700,14.454,-0.180
14.778,-104,-117,-118,89.565,-3.169,0.000,109.831,14.433,0.179
14.786,-121,-125,-127,89.565,-3.169,0.000,110.189,9.604,2.309
14.793,-111,-126,-127,89.565,-3.169,0.000,112.088,16.657,3.660
14.800,-125,-133,-134,90.535,-3.014,0.000,116.915,10.253,3.203
14.808,-144,-139,-141,90.535,-3.014,0.000,121.511,16.338,3.897
14.815,-122,-147,-149,90.535,-3.014,0.000,122.866,12.730,3.633
14.822,-184,-158,-162,91.513,-3.014,0.000,132.186,10.883,1.588
14.830,-153,-160,-162,92.499,-3.014,0.000,138.188,6.146,4.829
14.835,-177,-165,-167,92.499,-3.014,0.000,144.081,3.527,4.012
14.842,-121,-169,-170,93.494,-3.014,0.000,144.567,2.258,0.732
14.849,-175,-175,-176,93.494,-3.169,0.000,148.651,-3.683,3.565
14.856,-104,-169,-167,93.494,-3.169,0.000,145.974,-0.236,4.500
14.864,-177,-179,-181,93.494,-3.169,0.000,148.736,-4.398,4.488
14.871,-117,-167,-164,93.494,-3.169,0.000,148.493,-1.069,6.744
14.878,-149,-177,-178,92.499,-3.014,0.000,150.821,-2.702,4.867
14.886,-195,-169,-167,92.499,-3.014,0.000,155.822,-3.627,9.163
14.893,-151,-172,-172,92.499,-3.014,0.000,157.464,-7.106,5.148
14.898,-161,-171,-170,92.499,-3.014,0.000,160.091,-8.687,4.027
14.905,-180,-173,-174,93.494,-2.860,0.000,166.082,-10.692,1.825
14.912,-192,-165,-163,93.494,-2.860,0.000,173.011,-8.722,2.179
14.920,-139,-165,-164,94.497,-2.860,0.000,170.425,-12.308,2.786
14.927,-158,-157,-154,94.497,-2.860,0.000,166.849,0.096,0.696
14.934,-145,-150,-147,95.509,-2.706,0.000,160.010,-1.637,4.613
14.941,-108,-146,-144,95.509,-2.706,0.000,152.851,10.352,2.210
14.949,-193,-149,-150,97.558,-2.553,0.000,154.081,5.194,5.391
14.954,-149,-147,-149,97.558,-2.553,0.000,146.205,9.358,4.231
14.961,-78,-132,-128,98.596,-2.553,0.000,132.131,14.240,5.396
14.968,-112,-139,-139,98.596,-2.553,0.000,128.920,15.603,1.692
14.976,-163,-132,-131,100.698,-2.553,0.000,130.997,12.525,6.356
14.983,-97,-136,-136,101.762,-2.553,0.000,128.236,13.317,1.394
14.990,-146,-142,-144,102.835,-2.400,0.000,129.838,9.884,6.023
14.997,-89,-143,-143,103.917,-2.096,0.000,127.197,13.440,2.368
15.004,-166,-155,-158,106.109,-1.793,0.000,130.409,11.099,5.223
15.011,-108,-150,-149,106.109,-1.793,0.000,129.196,14.233,6.702
15.018,-213,-167,-171,110.602,-1.793,0.000,140.550,11.339,3.576
15.026,-154,-161,-160,110.602,-1.793,0.000,143.273,9.258,5.968
15.033,-162,-174,-177,110.602,-1.793,0.000,146.159,9.559,-0.218
15.040,-187,-174,-175,110.602,-1.944,0.000,152.884,6.504,4.698
15.047,-132,-176,-176,108.337,-1.793,0.000,152.771,11.220,2.142
15.054,-215,-184,-187,108.337,-1.944,0.000,159.260,5.798,4.042
15.062,-111,-174,-171,108.337,-1.944,0.000,155.664,10.435,7.433
15.067,-132,-172,-168,108.337,-1.944,0.000,156.390,12.176,7.738
15.074,-166,-181,-183,108.337,-1.944,0.000,159.818,12.642,5.685
15.081,-186,-170,-168,108.337,-1.944,0.000,161.969,12.089,5.440
15.088,-132,-172,-171,68.660,-2.096,0.000,159.850,10.846,1.638
15.096,-176,-170,-169,61.907,-1.944,0.000,158.015,8.835,2.734
15.103,-136,-158,-153,61.907,-1.944,0.000,154.907,9.739,2.535
15.110,-146,-159,-158,45.304,-1.793,0.000,151.653,6.057,3.659
15.117,-144,-145,-141,45.304,-1.793,0.000,149.244,3.714,1.532
15.125,-107,-135,-131,45.304,-1.793,0.000,141.949,7.548,3.267
15.132,-102,-129,-126,31.561,-1.043,0.000,132.440,14.982,3.018
15.139,-140,-112,-107,31.561,-1.043,0.000,127.036,14.546,3.743
15.146,-63,-103,-98,31.561,-1.043,0.000,114.807,20.798,3.303
15.154,-84,-95,-92,27.526,-1.043,0.000,106.117,14.901,6.489
15.161,-43,-81,-76,27.145,-1.043,0.000,95.762,17.476,3.916
15.168,-63,-77,-75,27.145,-1.043,0.000,88.831,17.016,7.042
15.175,-54,-63,-59,23.890,-1.043,0.000,81.165,13.139,1.556
15.183,-57,-58,-55,23.546,-0.893,0.000,75.211,13.258,0.939
15.190,-41,-52,-50,23.546,-0.893,0.000,68.990,15.337,-0.985
15.197,-25,-42,-38,23.890,-0.893,0.000,59.638,12.411,1.803
15.204,-33,-42,-40,24.236,-0.893,0.000,52.965,18.177,3.718
15.211,-34,-37,-35,24.236,-0.893,0.000,47.784,11.510,4.011
15.218,-26,-32,-30,24.941,-0.744,0.000,43.587,18.180,3.919
15.225,-32,-30,-29,24.941,-0.744,0.000,38.921,12.412,2.695
15.233,-12,-28,-27,24.941,-0.744,0.000,33.576,18.438,2.536
15.240,-31,-34,-35,24.941,-0.744,0.000,32.151,12.789,4.067
15.247,-19,-31,-31,24.941,-0.893,0.000,30.019,14.516,5.517
15.254,-66,-34,-35,24.941,-0.893,0.000,31.612,10.127,4.741
15.262,-6,-33,-32,24.587,-0.744,0.000,31.022,5.118,3.296
15.269,-56,-32,-31,24.587,-0.744,0.000,34.515,8.479,0.403
15.276,2,-31,-30,24.587,-0.744,0.000,31.716,-0.525,-0.187
15.283,-32,-31,-31,23.546,-0.595,0.000,31.172,5.004,-0.084
15.290,-5,-26,-25,23.546,-0.595,0.000,26.326,0.918,1.497
15.297,-32,-29,-30,23.546,-0.595,0.000,28.304,3.217,4.448
15.304,-20,-27,-26,19.697,-0.595,0.000,27.492,-10.721,2.802
15.310,-30,-23,-21,17.947,-0.446,0.000,26.526,-7.131,2.085
15.318,1,-20,-18,17.947,-0.446,0.000,21.271,-8.359,0.228
15.325,-8,-16,-14,17.947,-0.446,0.000,18.504,-4.028,0.557
15.332,17,-9,-6,13.777,-0.446,0.000,11.416,-1.542,0.435
15.339,8,-10,-9,13.777,-0.446,0.000,3.994,6.659,1.458
15.346,42,-1,2,13.777,-0.446,0.000,-4.036,9.119,4.041
15.353,-9,-4,-4,9.219,-0.446,0.000,-5.084,15.269,-0.307
15.360,16,3,5,9.219,-0.446,0.000,-6.674,13.746,1.895
15.367,-23,-1,-1,9.219,-0.446,0.000,-3.482,12.517,0.807
15.374,11,4,5,9.219,-0.446,0.000,-4.596,7.043,0.464
15.381,4,5,6,9.219,-0.446,0.000,-2.989,5.713,0.037
15.388,33,6,7,0.595,1.192,0.000,-4.376,1.714,-0.858
15.395,-6,5,6,0.595,1.192,0.000,-3.611,2.642,-1.118
15.401,-38,-2,-4,0.595,1.192,0.000,-1.249,-7.804,1.778
15.407,59,6,7,0.595,1.192,0.000,-5.055,-5.426,-1.303
15.413,-40,7,8,0.000,3.482,0.000,0.778,-6.116,0.144
15.420,-21,2,0,0.000,3.482,0.000,-1.419,-10.420,1.389
15.426,63,12,14,0.000,3.482,0.000,-9.221,-9.657,-1.907
15.432,21,17,20,0.000,3.482,0.000,-9.584,-5.947,1.200
15.439,-1,12,12,0.000,4.598,0.000,-9.349,-8.509,0.005
15.445,56,19,20,0.000,4.598,0.000,-15.409,-4.716,0.190
15.451,15,26,29,-0.149,4.275,0.000,-18.958,-0.390,5.834
15.457,-4,23,23,-0.149,4.114,0.000,-19.411,-2.192,1.620
15.463,64,28,30,-0.149,4.114,0.000,-26.892,3.923,-3.839
15.470,26,32,34,-0.149,4.114,0.000,-26.134,2.176,0.001
15.476,46,30,31,-0.297,4.275,0.000,-30.203,5.972,-1.817
15.483,40,33,33,-0.297,4.275,0.000,-32.332,3.738,4.119
15.490,0,31,30,-0.297,4.275,0.000,-27.586,2.095,5.545
15.497,46,33,34,-0.297,4.275,0.000,-27.214,4.709,0.767
15.503,7,31,31,-1.043,5.089,0.000,-25.016,3.134,-2.789
15.511,50,32,33,-1.043,5.089,0.000,-30.078,11.297,-3.107
15.518,32,31,30,-3.014,5.421,0.000,-32.750,11.022,-0.938
15.525,52,33,34,-3.014,5.421,0.000,-35.507,16.034,2.644
15.532,46,29,28,-3.796,5.421,0.000,-37.697,13.942,2.958
15.540,53,34,35,-3.796,5.421,0.000,-38.524,17.277,4.004
15.547,51,27,26,-5.928,5.255,0.000,-40.586,15.130,0.690
15.554,36,33,35,-7.153,5.589,0.000,-39.708,13.932,0.291
15.559,21,33,34,-7.153,5.589,0.000,-38.207,11.744,1.001
15.566,39,26,25,-9.816,5.589,0.000,-36.665,13.191,-1.839
15.574,38,30,31,-10.639,5.421,0.000,-33.283,6.095,-0.412
15.581,21,26,25,-10.639,5.421,0.000,-31.905,8.583,-2.263
15.588,44,28,29,-13.302,5.589,0.000,-33.767,0.054,1.426
15.595,32,29,30,-15.261,5.421,0.000,-34.702,3.072,-0.818
15.603,34,28,28,-16.302,5.589,0.000,-36.123,-4.805,2.411
15.610,59,33,35,-16.302,5.589,0.000,-37.994,-6.706,-0.897
15.617,7,31,31,-16.302,5.589,0.000,-35.124,-5.103,0.060
15.622,22,33,33,-24.236,6.100,0.000,-36.141,-1.810,-0.447
15.629,50,37,38,-24.236,6.100,0.000,-37.179,-4.148,-0.326
15.637,26,38,39,-29.090,7.698,0.000,-36.464,6.731,-2.593
15.644,34,37,37,-31.561,8.446,0.000,-36.849,6.659,-0.114
15.651,58,45,47,-31.561,8.446,0.000,-39.125,2.672,-1.168
15.658,37,44,44,-36.032,9.023,0.000,-40.795,9.684,-1.905
15.666,74,50,52,-36.032,9.023,0.000,-46.779,8.579,2.193
15.673,33,53,54,-38.940,8.829,0.000,-46.988,13.211,1.385
15.680,49,53,53,-41.500,8.829,0.000,-49.487,10.244,1.014
15.685,45,55,55,-41.500,8.829,0.000,-50.162,9.360,-0.222
15.692,87,66,68,-41.500,8.829,0.000,-55.684,13.136,2.335
15.700,37,66,67,-41.500,8.829,0.000,-56.756,10.186,1.013
15.707,63,67,67,-41.500,8.829,0.000,-59.194,13.749,0.955
15.714,99,74,77,-41.500,8.829,0.000,-65.422,14.638,3.505
15.722,63,75,75,-55.692,10.019,0.000,-68.770,7.125,0.481
15.729,87,77,77,-55.692,10.019,0.000,-72.519,15.160,0.232
15.736,100,83,86,-55.692,10.019,0.000,-72.574,9.344,0.767
15.743,48,81,82,-55.692,10.019,0.000,-72.474,10.377,0.709
15.748,53,84,85,-55.692,10.019,0.000,-74.686,6.763,1.124
15.756,87,81,80,-63.360,11.493,0.000,-77.295,7.944,0.734
15.763,109,90,93,-64.839,11.493,0.000,-81.278,7.411,3.947
15.770,61,84,83,-64.839,11.493,0.000,-80.692,5.837,1.984
15.778,119,88,89,-72.656,11.932,0.000,-85.201,12.295,2.843
15.785,49,91,91,-75.142,12.155,0.000,-81.004,6.098,4.416
15.792,68,89,88,-75.142,12.155,0.000,-80.791,5.710,0.012
15.799,125,94,96,-85.769,12.155,0.000,-88.241,9.276,1.715
15.807,84,96,98,-88.604,12.155,0.000,-91.538,5.504,1.570
15.812,98,99,101,-88.604,12.155,0.000,-92.468,7.884,2.586
15.819,46,96,95,-88.604,12.155,0.000,-89.341,9.257,0.762
15.826,123,100,101,-88.604,12.155,0.000,-93.523,9.324,1.049
15.834,108,108,110,-88.604,12.155,0.000,-95.432,9.912,0.970
15.841,114,104,104,-88.604,12.155,0.000,-99.551,12.666,-2.958
15.848,146,113,115,-111.749,12.380,0.000,-104.230,14.252,-0.425
15.855,100,113,114,-111.749,12.380,0.000,-105.552,12.730,-0.654
15.863,143,118,120,-116.430,12.607,0.000,-110.974,17.144,-3.047
15.868,141,120,122,-116.430,12.607,0.000,-114.352,15.296,-2.261
15.875,127,125,127,-116.430,12.607,0.000,-118.585,15.535,3.362
