R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,50,10,50,10,50,175,0,0,0.995
sysTime,ARawX,ARawY,ARawZ,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
311.099,-8.552,-2.406,10.236,0.493,-1.619,-0.711,-3.936,6.262,7.383,4.567
311.110,-10.053,-1.300,12.859,-1.052,-0.304,0.654,-2.421,7.243,8.512,5.886
311.121,-7.948,-6.293,10.919,-3.055,0.946,1.984,-0.955,8.066,9.564,7.110
311.132,-3.659,-5.000,9.654,-4.253,2.118,3.204,0.416,8.833,10.463,8.196
311.142,8.088,-3.656,9.230,-5.157,3.189,4.312,1.700,9.501,11.227,9.167
311.153,8.742,-4.957,8.619,-5.818,4.172,5.318,2.887,10.085,11.865,10.013
311.164,3.260,0.460,9.647,-5.243,5.147,6.260,3.988,10.765,12.431,10.761
311.175,0.393,4.045,13.311,-4.055,5.985,7.054,4.994,11.340,12.865,11.427
311.185,-6.640,1.710,12.866,-4.176,6.641,7.720,5.884,11.631,13.172,11.974
311.196,-2.358,1.056,11.213,-4.127,7.233,8.291,6.678,11.913,13.384,12.420
311.207,8.217,-4.267,7.693,-5.301,7.691,8.785,7.353,11.941,13.513,12.738
311.218,4.187,-8.492,5.056,-6.495,8.024,9.192,7.931,11.756,13.535,12.934
311.228,-1.280,-1.415,8.009,-5.570,8.359,9.521,8.422,11.737,13.484,13.047
311.239,-5.757,2.601,11.457,-4.383,8.724,9.829,8.861,11.872,13.436,13.130
311.250,-11.383,0.647,11.558,-4.683,8.996,10.109,9.259,11.792,13.369,13.178
311.261,-7.531,0.647,11.874,-5.112,9.285,10.409,9.621,11.719,13.316,13.183
311.272,3.274,-4.748,8.109,-6.761,9.526,10.720,9.968,11.466,13.263,13.162
311.282,3.504,-8.140,8.526,-7.999,9.701,10.966,10.260,11.133,13.126,13.065
311.293,-2.545,-3.462,7.340,-7.696,9.923,11.178,10.525,11.008,12.954,12.941
311.304,-4.183,2.493,12.320,-6.917,10.046,11.263,10.746,10.858,12.673,12.787
311.315,-11.584,-0.028,13.311,-6.763,10.132,11.335,10.921,10.638,12.394,12.604
311.325,-8.767,-1.882,12.629,-6.791,10.115,11.315,11.018,10.299,12.033,12.347
311.336,5.279,-0.660,9.611,-6.588,10.054,11.224,11.050,9.980,11.611,12.036
311.347,11.422,1.717,10.523,-6.150,9.927,11.055,11.029,9.634,11.130,11.688
311.358,8.031,1.918,9.676,-5.479,9.684,10.766,10.927,9.201,10.551,11.279
311.369,-1.999,2.888,12.392,-5.463,9.431,10.494,10.763,8.718,10.003,10.820
311.379,-0.856,-0.552,13.354,-5.797,9.087,10.144,10.532,8.125,9.389,10.305
311.391,1.226,-5.611,12.255,-7.081,8.764,9.840,10.227,7.452,8.769,9.659
311.402,-1.776,-9.491,10.150,-7.920,8.338,9.420,9.876,6.701,8.032,8.967
311.412,5.875,-0.085,8.354,-5.962,8.016,9.008,9.535,6.318,7.372,8.356
311.422,6.601,10.037,11.910,-3.883,7.716,8.628,9.193,5.990,6.804,7.805
311.434,5.063,6.143,12.427,-3.861,7.277,8.175,8.783,5.366,6.144,7.162
311.445,1.859,4.182,11.659,-4.683,6.754,7.679,8.334,4.587,5.450,6.489
311.456,-1.747,-2.751,10.358,-6.224,6.264,7.252,7.867,3.758,4.818,5.793
311.468,-1.790,-6.458,8.160,-7.529,5.762,6.814,7.405,2.914,4.169,5.095
311.479,-3.508,-5.259,8.023,-9.085,5.222,6.336,6.925,2.021,3.456,4.359
311.490,1.780,-5.999,7.297,-10.042,4.684,5.852,6.431,1.148,2.740,3.611
311.500,0.364,-7.845,6.701,-10.438,4.135,5.347,5.982,0.325,2.038,2.947
311.512,-5.541,-4.763,7.786,-8.657,3.626,4.765,5.450,-0.212,1.265,2.201
311.523,-9.105,1.933,9.130,-6.398,3.077,4.114,4.894,-0.681,0.477,1.484
311.534,-9.047,4.361,11.529,-4.344,2.558,3.509,4.336,-1.095,-0.200,0.829
311.546,-10.168,6.761,12.916,-3.182,2.006,2.914,3.767,-1.598,-0.831,0.201
311.557,-7.675,6.136,14.058,-2.815,1.446,2.369,3.201,-2.207,-1.386,-0.398
311.568,-10.096,4.979,12.392,-2.532,0.939,1.876,2.661,-2.743,-1.874,-0.954
311.578,0.314,-3.584,8.598,-3.753,0.370,1.375,2.187,-3.438,-2.356,-1.427
311.590,-1.489,-3.290,10.689,-5.974,-0.245,0.874,1.639,-4.313,-2.879,-2.016
311.601,-4.801,-9.275,7.851,-8.257,-0.897,0.358,1.086,-5.289,-3.443,-2.637
311.612,-3.235,-7.953,8.210,-8.660,-1.389,-0.129,0.549,-5.832,-3.990,-3.250
311.624,-0.066,-6.825,10.157,-8.000,-1.846,-0.645,0.033,-6.193,-4.550,-3.826
311.635,0.925,-6.990,11.105,-7.953,-2.219,-1.057,-0.462,-6.495,-4.986,-4.360
311.646,2.103,-8.355,11.055,-7.211,-2.659,-1.575,-0.954,-6.762,-5.507,-4.868
311.656,2.218,7.896,11.156,-4.967,-3.036,-2.053,-1.384,-6.901,-5.963,-5.289
311.668,8.476,6.646,10.667,-3.296,-3.517,-2.613,-1.872,-7.143,-6.445,-5.715
311.679,6.012,5.188,10.128,-1.947,-3.975,-3.139,-2.360,-7.350,-6.854,-6.100
311.690,9.259,2.630,8.310,-1.357,-4.487,-3.700,-2.860,-7.629,-7.272,-6.474
311.702,10.790,5.173,10.157,0.074,-4.850,-4.118,-3.334,-7.723,-7.520,-6.793
311.713,15.546,1.459,9.884,0.411,-5.375,-4.660,-3.809,-8.037,-7.867,-7.089
311.724,9.410,-2.751,8.433,0.162,-5.801,-5.081,-4.275,-8.292,-8.084,-7.367
311.735,-7.610,7.271,12.219,1.327,-6.052,-5.355,-4.633,-8.343,-8.188,-7.566
311.746,-0.124,8.816,14.102,3.035,-6.372,-5.681,-4.989,-8.434,-8.278,-7.698
311.757,5.185,6.021,12.607,3.425,-6.616,-5.909,-5.282,-8.478,-8.252,-7.747
311.769,3.669,6.754,10.919,4.379,-6.750,-6.072,-5.522,-8.308,-8.152,-7.732
311.780,8.756,5.159,8.706,4.843,-6.889,-6.226,-5.718,-8.162,-8.032,-7.661
311.792,10.725,7.408,10.308,5.708,-7.002,-6.351,-5.865,-7.985,-7.871,-7.530
311.802,-13.071,1.042,10.847,4.868,-7.061,-6.367,-5.960,-7.918,-7.650,-7.391
311.813,-10.111,3.952,11.199,3.641,-7.063,-6.320,-6.029,-7.807,-7.363,-7.223
311.824,-9.845,7.156,13.620,3.778,-7.105,-6.349,-6.064,-7.666,-7.169,-7.036
311.836,-6.274,7.487,13.053,3.276,-7.082,-6.270,-6.068,-7.562,-6.875,-6.825
311.847,-8.085,7.566,10.717,3.516,-6.988,-6.152,-6.039,-7.324,-6.558,-6.596
311.858,-2.811,10.224,9.244,4.369,-6.866,-6.064,-5.984,-6.927,-6.260,-6.328
311.870,-1.604,8.967,10.825,3.882,-6.756,-5.928,-5.904,-6.683,-5.928,-6.050
311.880,-12.899,-3.886,9.726,2.103,-6.667,-5.780,-5.811,-6.589,-5.636,-5.810
311.890,1.083,-2.916,10.890,0.920,-6.495,-5.582,-5.694,-6.368,-5.331,-5.580
311.901,10.323,-5.388,6.909,-0.795,-6.341,-5.361,-5.560,-6.279,-5.033,-5.362
311.912,4.179,-4.813,5.674,-1.595,-6.164,-5.135,-5.400,-6.156,-4.758,-5.146
311.923,-2.178,7.616,11.529,0.639,-5.937,-4.970,-5.236,-5.728,-4.532,-4.914
311.933,-4.902,5.712,8.533,0.586,-5.707,-4.722,-5.040,-5.457,-4.209,-4.634
311.944,-6.087,-2.895,8.440,-0.689,-5.539,-4.512,-4.860,-5.332,-3.956,-4.404
311.955,0.393,-6.114,10.969,-1.736,-5.387,-4.346,-4.674,-5.186,-3.767,-4.189
311.965,9.626,-2.744,5.559,-2.248,-5.222,-4.182,-4.505,-5.004,-3.596,-4.007
311.976,4.086,3.923,6.938,-1.590,-4.997,-4.008,-4.329,-4.651,-3.412,-3.815
311.987,-11.232,4.160,13.002,-0.519,-4.956,-3.988,-4.190,-4.538,-3.367,-3.647
311.997,-0.512,-4.820,5.120,-2.046,-4.841,-3.758,-4.042,-4.658,-3.124,-3.482
312.008,8.454,-3.347,6.450,-2.368,-4.628,-3.533,-3.871,-4.468,-2.904,-3.309
312.019,-0.346,1.559,11.695,-2.326,-4.425,-3.335,-3.700,-4.251,-2.714,-3.140
312.029,-4.126,2.134,9.180,-1.849,-4.119,-3.042,-3.495,-3.911,-2.424,-2.932
312.039,2.541,-5.014,5.559,-2.779,-4.012,-2.870,-3.281,-3.951,-2.264,-2.723
312.050,-5.074,0.388,10.832,-2.882,-3.787,-2.634,-3.069,-3.764,-2.054,-2.531
312.060,5.767,-0.107,8.224,-2.791,-3.540,-2.395,-2.851,-3.513,-1.839,-2.330
312.071,2.139,0.151,6.644,-2.750,-3.306,-2.170,-2.633,-3.278,-1.642,-2.134
312.081,-13.042,-1.077,10.667,-3.049,-3.270,-2.132,-2.447,-3.263,-1.632,-1.970
312.092,7.528,-1.659,5.997,-3.181,-3.206,-2.070,-2.305,-3.218,-1.604,-1.858
312.103,6.349,0.553,4.833,-2.702,-3.070,-1.963,-2.167,-3.045,-1.533,-1.754
312.115,4.345,5.216,8.188,-1.803,-2.833,-1.778,-2.008,-2.717,-1.377,-1.619
312.125,-0.533,-7.127,8.519,-3.149,-2.794,-1.693,-1.883,-2.797,-1.317,-1.517
312.136,-0.504,2.148,8.195,-2.330,-2.783,-1.721,-1.799,-2.729,-1.380,-1.465
312.146,-6.820,3.406,11.314,-2.206,-2.880,-1.805,-1.767,-2.867,-1.482,-1.451
312.157,5.724,-6.006,3.439,-3.380,-3.001,-1.848,-1.763,-3.178,-1.553,-1.479
312.168,8.454,-0.186,5.508,-3.524,-3.195,-2.026,-1.810,-3.436,-1.775,-1.571
312.180,4.603,2.939,9.007,-3.099,-3.447,-2.309,-1.939,-3.644,-2.092,-1.740
312.191,-2.143,-4.820,11.105,-4.683,-3.744,-2.571,-2.136,-4.045,-2.392,-1.982
312.203,-1.194,-9.203,7.829,-6.469,-4.111,-2.877,-2.381,-4.590,-2.761,-2.297
312.214,2.304,-7.464,7.053,-6.903,-4.376,-3.136,-2.647,-4.923,-3.092,-2.643
312.226,4.330,-2.284,8.813,-5.815,-4.669,-3.464,-2.922,-5.184,-3.475,-2.982
312.237,0.285,0.912,10.955,-4.077,-5.022,-3.888,-3.221,-5.397,-3.922,-3.314
312.249,-5.922,2.673,9.776,-3.298,-5.437,-4.354,-3.578,-5.696,-4.389,-3.683
312.261,-7.352,5.741,10.322,-1.664,-5.703,-4.678,-3.932,-5.812,-4.688,-4.022
312.272,-4.233,6.316,11.766,-1.423,-6.025,-5.009,-4.240,-6.078,-4.982,-4.303
312.283,-1.280,-4.748,6.845,-2.623,-6.388,-5.278,-4.548,-6.604,-5.219,-4.587
312.293,6.572,-7.795,5.559,-4.496,-6.737,-5.522,-4.839,-7.160,-5.454,-4.877
312.304,-0.820,3.564,11.968,-3.924,-6.949,-5.748,-5.114,-7.320,-5.668,-5.147
312.315,-5.024,5.906,8.727,-2.436,-7.080,-5.942,-5.365,-7.281,-5.832,-5.374
312.326,-3.551,-0.251,9.618,-2.872,-7.414,-6.258,-5.624,-7.605,-6.109,-5.599
312.336,-7.028,-10.281,5.350,-4.472,-7.611,-6.391,-5.882,-7.905,-6.219,-5.840
312.347,7.801,-3.376,8.900,-4.377,-7.722,-6.519,-6.096,-7.957,-6.335,-6.044
312.358,7.628,0.287,8.195,-3.756,-7.824,-6.658,-6.288,-7.952,-6.451,-6.216
312.369,6.694,4.606,6.493,-3.068,-7.996,-6.889,-6.474,-7.960,-6.649,-6.372
312.380,-4.837,4.764,12.047,-2.638,-8.061,-6.963,-6.642,-7.965,-6.680,-6.500
312.391,-13.416,2.213,10.258,-2.761,-8.113,-7.024,-6.768,-7.955,-6.701,-6.587
312.402,-1.467,-0.164,10.732,-3.302,-8.109,-7.000,-6.853,-7.948,-6.638,-6.632
312.413,1.456,-8.183,5.817,-4.380,-8.124,-6.946,-6.903,-8.076,-6.559,-6.655
312.424,6.249,-8.370,6.299,-5.276,-7.941,-6.716,-6.900,-7.974,-6.320,-6.640
312.435,3.482,-5.747,10.085,-5.624,-7.744,-6.528,-6.832,-7.748,-6.132,-6.565
312.446,4.675,3.233,7.247,-4.688,-7.544,-6.411,-6.738,-7.371,-6.013,-6.462
312.456,-8.149,1.588,9.453,-3.921,-7.421,-6.328,-6.637,-7.140,-5.908,-6.332
312.466,-5.326,-7.551,8.713,-5.004,-7.102,-5.993,-6.494,-6.849,-5.569,-6.177
312.477,5.300,-4.554,10.617,-5.172,-6.781,-5.682,-6.287,-6.508,-5.263,-5.963
312.489,6.313,-6.509,7.499,-5.767,-6.469,-5.378,-6.038,-6.197,-4.976,-5.718
312.500,11.853,-0.761,5.846,-4.946,-6.026,-4.983,-5.752,-5.677,-4.606,-5.443
312.510,-4.930,3.097,10.962,-4.070,-5.590,-4.586,-5.419,-5.171,-4.218,-5.104
312.522,-13.833,1.257,10.574,-4.181,-5.102,-4.112,-5.020,-4.680,-3.767,-4.709
312.533,-10.377,2.048,11.623,-3.929,-4.614,-3.643,-4.577,-4.185,-3.326,-4.275
312.544,-2.538,-3.096,9.065,-5.025,-4.158,-3.152,-4.143,-3.843,-2.873,-3.863
312.555,8.246,-2.212,4.646,-5.322,-3.698,-2.677,-3.691,-3.476,-2.458,-3.454
312.565,1.241,2.608,11.673,-4.387,-3.309,-2.318,-3.256,-3.081,-2.152,-3.058
312.576,-7.294,-3.692,11.716,-4.741,-2.876,-1.887,-2.823,-2.701,-1.774,-2.663
312.587,-1.338,-2.126,8.964,-4.496,-2.513,-1.563,-2.410,-2.324,-1.514,-2.300
312.597,1.068,1.437,9.826,-3.502,-2.057,-1.180,-2.005,-1.779,-1.182,-1.935
312.608,-4.542,4.979,8.037,-2.482,-1.625,-0.823,-1.599,-1.247,-0.870,-1.562
312.619,-3.536,3.269,9.783,-2.758,-1.270,-0.479,-1.222,-0.926,-0.568,-1.217
312.630,3.777,-10.073,8.066,-4.974,-0.980,-0.105,-0.862,-0.896,-0.264,-0.917
312.641,4.273,-10.561,6.112,-7.144,-0.798,0.160,-0.549,-1.005,-0.114,-0.710
312.651,2.211,2.931,11.184,-5.987,-0.555,0.395,-0.271,-0.870,0.004,-0.541
312.662,-1.755,5.899,15.143,-4.156,-0.235,0.675,0.007,-0.562,0.193,-0.345
312.672,-0.885,0.776,14.159,-4.048,0.015,0.939,0.297,-0.421,0.378,-0.127
312.683,7.161,-1.810,9.381,-4.363,0.252,1.187,0.575,-0.297,0.541,0.072
312.694,8.871,0.869,9.632,-3.993,0.494,1.397,0.825,-0.080,0.665,0.241
312.705,4.474,1.825,11.120,-3.484,0.681,1.547,1.049,0.098,0.738,0.393
312.715,-11.203,-1.594,12.916,-3.852,0.841,1.696,1.240,0.196,0.811,0.512
312.726,-7.603,-1.048,13.620,-3.939,0.909,1.756,1.390,0.192,0.790,0.583
312.737,0.580,-3.046,12.140,-4.249,0.917,1.764,1.483,0.109,0.719,0.597
312.747,4.244,-1.846,9.072,-4.182,0.942,1.759,1.545,0.108,0.633,0.577
312.758,6.342,3.183,8.540,-3.232,0.933,1.682,1.574,0.159,0.487,0.534
312.769,-0.670,5.518,11.450,-1.789,0.908,1.591,1.578,0.212,0.355,0.494
312.780,-5.520,1.782,12.154,-1.846,0.816,1.482,1.548,0.106,0.213,0.425
312.790,-12.202,-0.976,13.218,-2.629,0.735,1.426,1.495,-0.087,0.116,0.327
312.801,-3.651,2.464,14.561,-2.526,0.630,1.326,1.420,-0.260,-0.025,0.204
312.812,2.290,0.532,13.009,-3.302,0.489,1.246,1.321,-0.590,-0.153,0.053
312.823,4.970,-6.286,8.871,-4.353,0.316,1.137,1.198,-0.963,-0.320,-0.132
312.834,7.628,-6.049,7.872,-5.176,0.103,0.958,1.058,-1.325,-0.567,-0.346
312.844,5.667,-1.314,11.644,-4.183,-0.066,0.745,0.898,-1.471,-0.838,-0.570
312.855,5.329,0.093,10.653,-3.652,-0.258,0.538,0.730,-1.679,-1.086,-0.785
312.866,6.931,8.212,9.985,-1.366,-0.432,0.260,0.550,-1.659,-1.377,-0.986
312.877,7.355,6.438,11.522,-0.130,-0.618,0.049,0.357,-1.784,-1.560,-1.160
312.887,-5.785,-0.322,13.469,-1.170,-0.836,-0.141,0.167,-2.049,-1.729,-1.336
312.898,-6.382,0.690,12.693,-1.546,-1.015,-0.308,-0.016,-2.254,-1.882,-1.515
312.909,3.238,1.401,13.225,-1.893,-1.211,-0.486,-0.191,-2.489,-2.050,-1.686
312.920,4.848,-2.729,10.459,-2.674,-1.435,-0.664,-0.381,-2.815,-2.221,-1.877
312.931,5.774,-8.779,8.425,-4.691,-1.696,-0.822,-0.573,-3.314,-2.395,-2.091
312.941,6.004,-7.816,9.467,-5.753,-1.968,-1.057,-0.784,-3.702,-2.668,-2.346
312.952,6.464,-4.238,11.271,-5.244,-2.203,-1.334,-1.014,-3.881,-2.979,-2.616
312.963,6.177,-2.499,9.173,-5.009,-2.410,-1.575,-1.259,-4.047,-3.245,-2.893
312.974,11.091,7.149,10.179,-2.378,-2.545,-1.827,-1.495,-3.938,-3.491,-3.131
312.985,10.445,4.670,10.667,-1.834,-2.760,-2.069,-1.728,-4.068,-3.695,-3.333
312.995,3.906,1.092,10.638,-1.739,-2.941,-2.261,-1.940,-4.196,-3.843,-3.508
313.006,-9.392,4.785,12.133,-0.799,-3.014,-2.374,-2.120,-4.148,-3.907,-3.644
313.017,-6.655,8.931,14.504,0.081,-3.070,-2.436,-2.252,-4.139,-3.902,-3.714
313.028,-5.850,2.306,11.091,-1.184,-3.091,-2.348,-2.320,-4.345,-3.754,-3.723
313.038,-6.533,-2.923,9.187,-2.374,-3.078,-2.239,-2.343,-4.501,-3.609,-3.711
313.049,-6.274,-5.977,8.404,-4.713,-3.067,-2.105,-2.322,-4.750,-3.479,-3.690
313.060,-0.605,-8.032,8.339,-5.348,-2.959,-1.969,-2.267,-4.717,-3.364,-3.652
313.071,-1.726,-5.625,7.606,-5.972,-2.816,-1.801,-2.176,-4.651,-3.230,-3.590
313.081,0.285,3.930,8.001,-4.780,-2.596,-1.651,-2.049,-4.305,-3.110,-3.488
313.092,2.333,2.694,11.170,-4.633,-2.441,-1.527,-1.917,-4.101,-3.006,-3.370
313.103,-1.115,-6.185,10.006,-5.634,-2.351,-1.409,-1.794,-4.097,-2.916,-3.270
313.114,1.262,-9.239,8.318,-6.787,-2.268,-1.287,-1.682,-4.142,-2.844,-3.202
313.125,8.548,-1.831,8.540,-5.481,-2.153,-1.224,-1.582,-3.960,-2.828,-3.144
313.135,11.077,3.348,9.733,-3.557,-1.982,-1.132,-1.468,-3.633,-2.748,-3.039
313.146,1.420,2.536,10.150,-3.553,-1.859,-1.017,-1.358,-3.498,-2.639,-2.930
313.157,-2.092,-0.552,11.235,-3.748,-1.713,-0.880,-1.239,-3.346,-2.511,-2.816
313.167,2.110,-4.360,11.953,-4.295,-1.623,-0.788,-1.121,-3.283,-2.436,-2.712
313.178,4.000,0.316,9.115,-3.386,-1.525,-0.764,-1.031,-3.045,-2.426,-2.632
313.189,2.599,5.813,8.181,-2.399,-1.536,-0.845,-0.976,-2.913,-2.504,-2.575
313.200,0.256,7.322,12.011,-0.908,-1.397,-0.770,-0.914,-2.623,-2.401,-2.484
313.211,-11.081,-3.067,12.643,-2.493,-1.408,-0.719,-0.865,-2.761,-2.331,-2.416
313.221,-11.109,-5.539,10.638,-4.181,-1.386,-0.647,-0.828,-2.869,-2.275,-2.393
313.232,1.945,-0.689,7.369,-3.695,-1.393,-0.689,-0.817,-2.831,-2.336,-2.401
313.243,5.236,0.704,6.644,-3.134,-1.422,-0.761,-0.829,-2.780,-2.412,-2.418
313.253,-1.108,-0.193,7.247,-3.081,-1.435,-0.794,-0.844,-2.765,-2.445,-2.435
313.264,-4.348,1.171,9.381,-2.913,-1.437,-0.814,-0.864,-2.743,-2.464,-2.455
313.275,-3.012,-1.644,13.383,-3.148,-1.437,-0.819,-0.874,-2.742,-2.467,-2.464
313.286,2.670,-4.138,10.337,-3.878,-1.399,-0.763,-0.870,-2.764,-2.420,-2.469
313.296,8.383,-0.933,8.001,-3.662,-1.316,-0.716,-0.846,-2.634,-2.386,-2.459
313.307,6.342,2.120,9.050,-3.081,-1.318,-0.759,-0.834,-2.567,-2.432,-2.451
313.318,-3.917,1.365,8.354,-2.656,-1.291,-0.771,-0.821,-2.469,-2.441,-2.436
313.329,-14.048,1.185,10.761,-2.669,-1.376,-0.866,-0.832,-2.547,-2.529,-2.442
313.339,-9.708,0.287,11.220,-2.637,-1.449,-0.951,-0.879,-2.603,-2.602,-2.481
313.350,4.000,-5.244,8.548,-3.951,-1.502,-0.961,-0.921,-2.766,-2.615,-2.527
313.361,7.564,-4.267,6.248,-4.371,-1.635,-1.079,-0.990,-2.961,-2.749,-2.615
313.372,7.571,4.527,9.259,-2.612,-1.693,-1.213,-1.078,-2.874,-2.882,-2.707
313.382,2.247,4.455,11.781,-1.603,-1.773,-1.335,-1.165,-2.855,-2.975,-2.769
313.393,-7.467,-4.526,12.780,-2.804,-1.937,-1.454,-1.267,-3.111,-3.070,-2.851
313.404,-6.741,-5.920,9.819,-4.107,-2.019,-1.503,-1.368,-3.281,-3.120,-2.957
313.415,-3.493,-2.765,7.477,-3.867,-2.163,-1.673,-1.480,-3.388,-3.293,-3.077
313.426,1.449,7.731,8.354,-2.287,-2.216,-1.816,-1.596,-3.251,-3.418,-3.180
313.436,1.169,2.184,10.947,-2.721,-2.367,-1.960,-1.709,-3.408,-3.534,-3.270
313.447,1.370,-5.704,10.990,-3.649,-2.582,-2.135,-1.845,-3.709,-3.688,-3.392
313.458,2.419,-9.081,7.549,-4.928,-2.711,-2.206,-1.967,-3.976,-3.759,-3.518
313.469,0.177,-2.715,8.354,-4.706,-2.831,-2.328,-2.098,-4.115,-3.887,-3.660
313.479,-7.733,7.544,11.601,-2.186,-2.789,-2.381,-2.184,-3.863,-3.920,-3.729
313.490,-7.912,5.324,13.017,-1.946,-2.884,-2.470,-2.268,-3.945,-3.965,-3.773
313.501,-1.884,-1.278,11.400,-2.648,-2.945,-2.508,-2.341,-4.037,-3.966,-3.813
313.512,9.130,-4.856,6.823,-2.874,-2.972,-2.530,-2.412,-4.063,-3.960,-3.859
313.522,7.326,0.783,7.477,-2.135,-2.925,-2.526,-2.441,-3.907,-3.923,-3.855
313.533,-5.498,5.964,9.704,-1.111,-2.892,-2.550,-2.471,-3.721,-3.896,-3.837
313.544,-5.167,-4.533,9.597,-2.477,-2.909,-2.518,-2.476,-3.814,-3.817,-3.795
313.555,2.009,-9.476,9.331,-4.681,-2.844,-2.368,-2.465,-3.936,-3.655,-3.773
313.566,5.422,-6.990,9.877,-5.330,-2.677,-2.187,-2.396,-3.829,-3.494,-3.721
313.576,-7.258,4.009,10.653,-2.832,-2.409,-2.004,-2.283,-3.393,-3.311,-3.603
313.587,-12.891,3.851,11.910,-1.796,-2.169,-1.798,-2.119,-3.069,-3.078,-3.407
313.598,0.580,-0.337,8.519,-1.949,-1.906,-1.537,-1.947,-2.793,-2.792,-3.204
313.609,10.193,0.596,8.598,-1.715,-1.615,-1.270,-1.723,-2.450,-2.505,-2.953
313.619,6.558,8.234,10.531,-0.877,-1.319,-1.013,-1.486,-2.061,-2.224,-2.684
313.630,-2.681,6.711,11.781,-1.112,-1.095,-0.758,-1.229,-1.896,-1.943,-2.394
313.641,-4.126,-1.062,9.237,-2.411,-0.894,-0.486,-0.982,-1.861,-1.668,-2.138
313.652,6.759,-6.300,5.113,-3.025,-0.717,-0.252,-0.731,-1.833,-1.452,-1.898
313.663,6.766,2.615,8.368,-2.127,-0.426,0.003,-0.489,-1.493,-1.211,-1.664
313.673,-2.602,3.197,12.241,-2.087,-0.233,0.200,-0.234,-1.326,-1.022,-1.411
313.684,-1.352,-4.727,9.187,-3.651,-0.104,0.412,-0.004,-1.414,-0.839,-1.204
313.695,1.758,-8.901,6.069,-4.735,-0.068,0.518,0.180,-1.582,-0.784,-1.067
313.706,-2.085,-3.656,9.884,-4.483,0.120,0.713,0.378,-1.461,-0.645,-0.921
313.716,-8.789,-0.538,12.097,-3.667,0.347,0.892,0.565,-1.178,-0.511,-0.777
313.727,-1.632,-2.945,8.095,-3.754,0.494,1.037,0.741,-1.073,-0.412,-0.642
313.738,2.024,-3.714,8.339,-3.673,0.550,1.097,0.876,-1.075,-0.397,-0.552
313.748,-4.564,2.723,11.738,-2.136,0.572,1.071,0.962,-0.976,-0.450,-0.491
313.759,-9.766,2.939,12.248,-0.685,0.559,1.004,1.017,-0.879,-0.515,-0.436
313.770,-8.523,0.611,9.575,-0.455,0.572,1.004,1.019,-0.835,-0.503,-0.425
313.781,-1.510,-1.292,8.181,-0.613,0.597,1.030,1.041,-0.813,-0.467,-0.396
313.792,5.487,-2.104,8.849,-0.372,0.569,0.995,1.026,-0.820,-0.489,-0.401
313.803,3.173,5.137,10.545,1.490,0.613,0.961,1.011,-0.592,-0.493,-0.390
313.814,-4.779,8.931,11.307,2.736,0.722,1.032,1.041,-0.359,-0.368,-0.306
313.825,-3.860,4.670,9.446,2.326,0.769,1.120,1.085,-0.358,-0.223,-0.208
313.835,3.526,-2.162,9.733,1.339,0.676,1.080,1.098,-0.529,-0.217,-0.151
313.846,9.669,-8.212,7.585,-0.849,0.617,1.125,1.109,-0.806,-0.157,-0.126
313.857,6.119,-3.455,7.843,-0.727,0.626,1.134,1.109,-0.801,-0.151,-0.131
313.868,-0.375,2.903,9.661,0.438,0.578,1.044,1.102,-0.748,-0.225,-0.125
313.878,-9.895,2.558,13.268,0.682,0.558,1.028,1.086,-0.752,-0.215,-0.118
313.889,-7.912,-5.323,9.338,-0.879,0.384,0.934,1.051,-1.088,-0.297,-0.144
313.900,-2.502,-5.460,6.902,-1.653,0.245,0.837,0.975,-1.327,-0.403,-0.234
313.911,5.236,0.445,7.585,-1.261,0.078,0.659,0.879,-1.473,-0.590,-0.343
313.922,8.684,6.186,10.042,0.709,-0.096,0.403,0.731,-1.453,-0.827,-0.478
313.933,6.953,4.778,9.913,1.598,-0.322,0.154,0.536,-1.584,-1.029,-0.634
313.944,3.130,5.691,10.559,2.091,-0.563,-0.103,0.342,-1.735,-1.229,-0.778
313.955,0.651,7.257,10.811,2.998,-0.828,-0.407,0.123,-1.847,-1.456,-0.929
313.966,-6.468,-0.926,12.370,1.249,-1.257,-0.772,-0.166,-2.347,-1.749,-1.158
313.977,-8.652,-1.170,12.348,-0.278,-1.636,-1.071,-0.469,-2.856,-2.006,-1.429
313.988,-12.963,-5.072,10.488,-1.594,-2.022,-1.398,-0.790,-3.338,-2.308,-1.735
313.999,-10.269,-5.251,8.684,-2.407,-2.437,-1.789,-1.140,-3.780,-2.683,-2.080
314.010,8.584,-1.838,8.627,-2.301,-2.636,-1.994,-1.444,-3.943,-2.871,-2.376
314.021,12.952,-2.844,9.144,-2.491,-2.943,-2.307,-1.749,-4.210,-3.164,-2.670
314.032,10.890,-4.720,7.872,-2.592,-3.126,-2.507,-2.026,-4.328,-3.341,-2.933
314.043,3.856,-4.741,6.636,-2.255,-3.337,-2.710,-2.267,-4.524,-3.515,-3.150
