R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,20,50,5,50,5,10,75,0,0,0.995
sysTime,aRawR,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
152.254,2.569,3.820,3.331,-25.212,-26.176,-23.805,-20.421,-20.672,-19.010
152.265,16.112,3.919,3.359,-25.963,-26.922,-24.662,-20.880,-21.127,-19.591
152.276,37.696,4.219,3.393,-26.713,-27.685,-25.471,-21.298,-21.596,-20.117
152.287,25.233,4.320,3.450,-27.358,-28.329,-26.237,-21.632,-21.938,-20.593
152.298,11.468,4.149,3.500,-27.891,-28.839,-26.930,-21.892,-22.147,-20.994
152.309,12.095,4.100,3.534,-28.269,-29.223,-27.550,-21.954,-22.234,-21.322
152.320,24.716,4.579,3.583,-28.505,-29.490,-28.075,-21.827,-22.204,-21.553
152.331,40.411,5.314,3.673,-28.674,-29.716,-28.466,-21.588,-22.128,-21.642
152.341,24.415,5.636,3.789,-28.868,-29.926,-28.783,-21.444,-22.035,-21.653
152.352,3.359,5.163,3.877,-29.004,-30.005,-29.060,-21.376,-21.819,-21.632
152.363,2.493,4.826,3.938,-29.020,-29.973,-29.234,-21.183,-21.504,-21.516
152.373,12.718,4.786,3.989,-29.004,-29.935,-29.325,-20.920,-21.191,-21.324
152.384,2.567,4.540,4.025,-28.956,-29.844,-29.376,-20.669,-20.835,-21.100
152.395,-16.530,4.132,4.040,-28.856,-29.689,-29.355,-20.396,-20.427,-20.814
152.407,-17.875,3.695,4.027,-28.724,-29.510,-29.273,-20.091,-20.008,-20.480
152.418,-2.609,3.512,3.996,-28.482,-29.238,-29.136,-19.655,-19.510,-20.101
152.429,14.703,3.545,3.964,-28.254,-29.002,-28.961,-19.206,-19.056,-19.695
152.440,23.429,3.593,3.935,-28.043,-28.784,-28.757,-18.781,-18.628,-19.266
152.451,17.929,3.450,3.902,-27.864,-28.584,-28.553,-18.417,-18.228,-18.847
152.462,5.606,2.952,3.849,-27.676,-28.343,-28.334,-18.113,-17.798,-18.425
152.473,2.586,2.622,3.776,-27.519,-28.153,-28.118,-17.816,-17.433,-18.019
152.484,11.317,2.851,3.714,-27.162,-27.804,-27.878,-17.255,-16.915,-17.595
152.495,32.177,3.581,3.688,-26.835,-27.527,-27.619,-16.655,-16.469,-17.153
152.507,47.767,4.455,3.714,-26.477,-27.248,-27.327,-15.974,-16.019,-16.676
152.518,42.991,4.603,3.762,-26.176,-26.972,-27.040,-15.448,-15.575,-16.208
152.529,24.143,4.901,3.824,-25.816,-26.634,-26.733,-14.874,-15.075,-15.724
152.540,22.070,5.221,3.903,-25.428,-26.259,-26.388,-14.294,-14.541,-15.206
152.551,47.834,6.267,4.020,-25.071,-25.978,-26.048,-13.638,-14.100,-14.693
152.562,48.360,6.533,4.165,-24.763,-25.683,-25.712,-13.142,-13.647,-14.185
152.573,45.353,6.526,4.307,-24.444,-25.387,-25.393,-12.625,-13.198,-13.702
152.584,15.149,6.480,4.440,-24.120,-25.061,-25.073,-12.156,-12.727,-13.225
152.595,19.993,6.238,4.545,-23.811,-24.720,-24.750,-11.761,-12.255,-12.759
152.606,32.562,6.136,4.633,-23.606,-24.496,-24.442,-11.459,-11.907,-12.316
152.617,36.082,5.891,4.704,-23.367,-24.227,-24.146,-11.150,-11.524,-11.896
152.628,11.907,5.329,4.744,-23.293,-24.084,-23.882,-11.080,-11.278,-11.521
152.639,-16.959,4.029,4.727,-23.275,-23.956,-23.668,-11.150,-11.063,-11.212
152.650,-22.901,3.343,4.657,-23.265,-23.892,-23.499,-11.142,-10.927,-10.964
152.661,-20.008,2.568,4.545,-23.337,-23.895,-23.391,-11.254,-10.870,-10.792
152.672,-14.473,2.343,4.423,-23.339,-23.881,-23.322,-11.208,-10.801,-10.665
152.682,-7.195,2.295,4.300,-23.499,-24.031,-23.308,-11.310,-10.899,-10.597
152.693,-13.782,1.982,4.171,-23.578,-24.060,-23.326,-11.405,-10.880,-10.564
152.704,-4.502,1.914,4.044,-23.756,-24.219,-23.379,-11.547,-10.991,-10.571
152.715,20.403,2.428,3.937,-23.833,-24.322,-23.444,-11.506,-11.045,-10.587
152.726,22.423,2.503,3.846,-24.114,-24.602,-23.554,-11.716,-11.271,-10.646
152.736,13.123,2.447,3.767,-24.289,-24.768,-23.689,-11.832,-11.383,-10.730
152.747,3.720,2.058,3.674,-24.591,-25.019,-23.863,-12.144,-11.582,-10.855
152.758,-10.144,1.571,3.554,-24.972,-25.341,-24.057,-12.554,-11.857,-11.007
152.769,-30.971,0.502,3.397,-25.302,-25.568,-24.275,-12.995,-12.044,-11.192
152.780,-28.821,-0.284,3.196,-25.651,-25.810,-24.512,-13.467,-12.258,-11.405
152.791,-24.295,-0.470,2.986,-25.935,-26.058,-24.746,-13.752,-12.480,-11.619
152.802,-3.887,-0.522,2.782,-26.098,-26.207,-24.978,-13.881,-12.602,-11.829
152.813,-3.433,-0.602,2.587,-26.304,-26.402,-25.193,-14.043,-12.771,-12.021
152.823,-7.752,-0.771,2.393,-26.462,-26.544,-25.381,-14.171,-12.887,-12.187
152.834,-15.244,-1.101,2.193,-26.552,-26.629,-25.535,-14.215,-12.951,-12.322
152.845,4.274,-0.857,2.008,-26.610,-26.705,-25.681,-14.187,-13.004,-12.447
152.856,36.700,-0.418,1.857,-26.476,-26.674,-25.785,-13.822,-12.949,-12.527
152.867,10.472,-0.402,1.726,-26.473,-26.674,-25.854,-13.762,-12.923,-12.569
152.877,-23.701,-0.902,1.590,-26.319,-26.472,-25.861,-13.644,-12.701,-12.552
152.888,-0.500,-0.862,1.445,-26.080,-26.237,-25.794,-13.357,-12.452,-12.467
152.898,18.997,-0.729,1.323,-25.790,-25.956,-25.672,-13.016,-12.160,-12.326
152.909,-19.461,-1.214,1.195,-25.426,-25.539,-25.476,-12.713,-11.741,-12.118
152.920,-4.647,-1.358,1.055,-25.080,-25.182,-25.228,-12.364,-11.392,-11.865
152.931,23.118,-1.256,0.926,-24.751,-24.888,-24.956,-11.963,-11.110,-11.595
152.942,-17.662,-1.677,0.795,-24.394,-24.501,-24.657,-11.650,-10.741,-11.302
152.953,-1.200,-1.696,0.657,-23.985,-24.101,-24.339,-11.226,-10.369,-10.997
152.963,12.409,-1.449,0.543,-23.515,-23.670,-23.988,-10.696,-9.967,-10.662
152.974,-23.678,-1.803,0.424,-23.006,-23.133,-23.598,-10.248,-9.468,-10.294
152.985,-0.255,-1.828,0.300,-22.332,-22.467,-23.146,-9.585,-8.850,-9.874
152.996,16.034,-1.517,0.202,-21.511,-21.697,-22.603,-8.709,-8.133,-9.363
153.007,-24.184,-2.012,0.092,-20.650,-20.812,-21.975,-7.937,-7.315,-8.780
153.018,15.491,-1.804,-0.023,-19.814,-20.013,-21.283,-7.095,-6.595,-8.143
153.028,17.531,-1.752,-0.115,-19.004,-19.233,-20.559,-6.301,-5.899,-7.479
153.039,-30.465,-2.312,-0.222,-18.168,-18.386,-19.815,-5.562,-5.149,-6.806
153.050,-12.105,-2.174,-0.358,-17.066,-17.332,-18.935,-4.489,-4.224,-6.024
153.061,50.590,-1.637,-0.458,-15.835,-16.227,-17.973,-3.165,-3.255,-5.164
153.073,-7.856,-2.282,-0.565,-14.628,-15.015,-16.926,-2.111,-2.199,-4.237
153.083,-21.841,-2.829,-0.686,-13.557,-13.951,-15.947,-1.168,-1.284,-3.379
153.093,31.782,-2.586,-0.792,-12.436,-12.929,-14.949,-0.028,-0.421,-2.510
153.103,-22.917,-3.027,-0.905,-11.293,-11.790,-13.936,0.951,0.547,-1.639
153.113,23.707,-2.733,-1.019,-10.010,-10.569,-12.868,2.159,1.583,-0.725
153.124,1.454,-2.935,-1.116,-8.724,-9.271,-11.676,3.225,2.683,0.300
153.135,-27.441,-3.402,-1.234,-7.365,-7.885,-10.444,4.325,3.852,1.348
153.146,-9.936,-3.579,-1.362,-5.847,-6.367,-9.125,5.610,5.134,2.467
153.156,22.990,-3.084,-1.466,-4.406,-5.006,-7.786,6.943,6.251,3.596
153.167,-11.407,-3.443,-1.569,-2.999,-3.591,-6.433,8.076,7.408,4.725
153.178,-7.038,-3.722,-1.693,-1.705,-2.276,-5.087,9.059,8.447,5.829
153.189,29.386,-3.538,-1.802,-0.426,-1.039,-3.780,10.127,9.400,6.884
153.199,-34.529,-4.487,-1.927,0.812,0.254,-2.481,10.971,10.394,7.915
153.210,-26.692,-4.715,-2.083,2.126,1.569,-1.189,11.966,11.391,8.921
153.221,39.800,-3.685,-2.196,3.518,2.853,0.114,13.222,12.355,9.935
153.232,-2.518,-3.613,-2.265,4.742,4.071,1.398,14.130,13.252,10.926
153.243,-41.212,-4.229,-2.369,5.854,5.247,2.637,14.792,14.090,11.855
153.253,12.262,-3.915,-2.474,7.114,6.496,3.865,15.721,14.993,12.762
153.264,-7.938,-4.065,-2.557,8.252,7.650,5.063,16.479,15.796,13.635
153.275,-21.307,-4.511,-2.662,9.342,8.771,6.266,17.151,16.553,14.498
153.286,-11.285,-4.740,-2.780,10.289,9.739,7.400,17.691,17.147,15.280
153.296,-13.556,-4.796,-2.895,11.197,10.637,8.464,18.239,17.668,15.986
153.307,15.496,-4.500,-2.999,12.061,11.478,9.485,18.762,18.128,16.643
153.318,-3.666,-4.497,-3.077,12.729,12.151,10.403,19.046,18.424,17.197
153.329,-40.442,-5.044,-3.185,13.361,12.844,11.238,19.190,18.733,17.659
153.340,24.652,-4.397,-3.281,14.123,13.540,12.018,19.681,19.046,18.065
153.350,9.331,-4.317,-3.343,14.784,14.204,12.768,19.959,19.331,18.444
153.361,-24.760,-4.710,-3.425,15.285,14.774,13.452,19.963,19.519,18.753
153.372,7.137,-4.598,-3.500,15.913,15.387,14.108,20.235,19.751,19.034
153.383,-13.312,-4.875,-3.576,16.403,15.878,14.739,20.343,19.860,19.287
153.393,-31.223,-5.189,-3.670,16.898,16.398,15.319,20.415,19.996,19.486
153.404,31.634,-4.661,-3.747,17.582,17.001,15.896,20.861,20.218,19.685
153.415,5.925,-4.713,-3.805,18.011,17.415,16.456,20.939,20.256,19.870
153.426,-42.678,-5.826,-3.904,18.205,17.688,16.923,20.618,20.150,19.957
153.436,11.520,-5.867,-4.034,18.541,18.012,17.322,20.594,20.091,19.971
153.446,20.572,-5.238,-4.116,18.943,18.356,17.704,20.726,20.065,19.981
153.457,-27.654,-5.750,-4.206,19.229,18.677,18.061,20.584,20.018,19.965
153.467,-14.273,-6.025,-4.321,19.464,18.929,18.408,20.418,19.898,19.937
153.478,18.921,-5.655,-4.411,19.685,19.130,18.704,20.312,19.738,19.866
153.488,-16.137,-6.038,-4.502,19.825,19.316,18.961,20.018,19.566,19.758
153.499,-25.758,-6.160,-4.605,19.982,19.499,19.209,19.774,19.392,19.643
153.509,-0.284,-5.858,-4.695,20.063,19.556,19.410,19.552,19.100,19.486
153.520,5.230,-5.550,-4.756,20.213,19.677,19.576,19.418,18.883,19.305
153.531,-1.051,-5.379,-4.797,20.312,19.765,19.747,19.207,18.642,19.138
153.542,-2.264,-5.189,-4.824,20.242,19.673,19.838,18.855,18.232,18.899
153.552,-4.417,-5.085,-4.843,20.320,19.745,19.900,18.636,17.994,18.640
153.562,-11.813,-5.219,-4.862,20.392,19.813,19.957,18.410,17.757,18.381
153.573,-9.790,-5.098,-4.878,20.337,19.743,19.991,18.081,17.391,18.107
153.583,0.544,-4.797,-4.880,20.202,19.575,19.979,17.715,16.937,17.794
153.594,19.245,-4.253,-4.852,20.285,19.592,19.951,17.634,16.681,17.480
153.604,1.224,-4.182,-4.808,20.183,19.470,19.922,17.297,16.296,17.174
153.614,-25.081,-4.761,-4.788,19.937,19.278,19.835,16.695,15.846,16.812
153.625,-22.842,-5.194,-4.806,19.890,19.262,19.753,16.331,15.569,16.456
153.636,-17.807,-5.049,-4.819,19.660,19.013,19.636,15.879,15.069,16.073
153.646,19.663,-4.665,-4.817,19.751,19.060,19.545,15.798,14.874,15.726
153.657,24.861,-4.063,-4.781,19.482,18.727,19.430,15.407,14.314,15.369
153.667,-27.401,-4.483,-4.749,19.484,18.770,19.318,15.110,14.136,15.021
153.677,-22.152,-4.545,-4.736,19.307,18.591,19.212,14.713,13.738,14.683
153.688,12.659,-3.897,-4.701,19.313,18.537,19.093,14.606,13.476,14.342
153.698,35.612,-3.304,-4.630,19.289,18.461,18.996,14.470,13.204,14.038
153.709,8.784,-3.419,-4.548,19.049,18.227,18.871,14.022,12.786,13.714
153.719,-29.250,-4.205,-4.505,18.852,18.103,18.723,13.506,12.477,13.368
153.729,-30.064,-4.730,-4.511,18.717,18.017,18.589,13.092,12.202,13.032
153.740,13.307,-4.447,-4.515,18.525,17.801,18.441,12.757,11.803,12.689
153.750,34.613,-3.638,-4.476,18.602,17.787,18.307,12.813,11.621,12.376
153.761,11.405,-3.416,-4.410,18.457,17.610,18.190,12.556,11.286,12.090
153.771,-21.803,-4.091,-4.375,18.381,17.575,18.072,12.242,11.093,11.802
153.782,-20.638,-4.402,-4.374,18.227,17.442,17.960,11.884,10.800,11.522
153.792,4.783,-4.136,-4.363,18.231,17.422,17.849,11.770,10.627,11.248
153.802,11.594,-3.701,-4.328,18.009,17.154,17.730,11.476,10.218,10.977
153.813,5.003,-3.549,-4.284,17.862,16.993,17.573,11.209,9.923,10.675
153.823,5.840,-3.431,-4.235,17.877,17.000,17.467,11.099,9.801,10.431
153.833,-7.734,-3.556,-4.187,17.809,16.951,17.376,10.864,9.627,10.207
153.844,-27.783,-3.805,-4.153,17.688,16.851,17.297,10.574,9.403,9.997
153.854,-17.368,-3.773,-4.133,17.667,16.836,17.215,10.412,9.267,9.786
153.865,36.044,-2.643,-4.071,17.816,16.872,17.177,10.635,9.193,9.630
153.875,41.595,-1.743,-3.943,17.869,16.824,17.137,10.757,9.051,9.492
153.885,-6.373,-1.666,-3.801,17.993,16.944,17.136,10.782,9.083,9.398
153.896,-32.675,-2.061,-3.682,18.072,17.056,17.157,10.699,9.106,9.326
153.906,-0.900,-1.703,-3.569,18.271,17.201,17.226,10.887,9.162,9.304
153.917,20.275,-1.092,-3.431,18.494,17.376,17.312,11.095,9.255,9.307
153.927,23.504,-0.894,-3.279,18.806,17.648,17.454,11.379,9.449,9.371
153.937,15.539,-0.630,-3.124,19.076,17.890,17.627,11.599,9.614,9.468
153.948,7.511,-0.672,-2.973,19.275,18.096,17.815,11.688,9.744,9.581
153.958,-16.471,-1.006,-2.845,19.498,18.344,18.020,11.767,9.911,9.708
153.968,-28.886,-1.535,-2.752,19.667,18.577,18.223,11.722,10.058,9.827
153.979,-2.890,-1.686,-2.685,20.042,18.961,18.467,11.972,10.349,9.982
153.989,36.691,-0.974,-2.593,20.193,19.069,18.697,12.098,10.369,10.128
154.000,31.760,-0.341,-2.464,20.572,19.391,18.934,12.478,10.611,10.288
154.010,-25.945,-1.091,-2.358,20.786,19.669,19.181,12.479,10.806,10.455
154.020,-25.597,-1.221,-2.287,20.958,19.878,19.418,12.481,10.924,10.605
154.031,24.983,-0.559,-2.201,21.347,20.202,19.662,12.884,11.160,10.765
154.041,35.861,-0.073,-2.084,21.456,20.271,19.889,12.963,11.150,10.915
154.052,4.476,-0.129,-1.958,21.781,20.609,20.113,13.170,11.409,11.065
154.062,-25.747,-0.629,-1.870,21.782,20.656,20.318,12.992,11.372,11.189
154.072,-9.661,-0.724,-1.801,21.974,20.867,20.493,13.050,11.498,11.279
154.083,28.734,-0.344,-1.722,21.976,20.834,20.631,13.021,11.382,11.336
154.093,34.984,0.402,-1.605,22.043,20.831,20.717,13.122,11.309,11.350
154.103,-14.810,-0.140,-1.499,21.872,20.724,20.752,12.755,11.133,11.314
154.114,-34.587,-0.574,-1.430,21.672,20.573,20.722,12.385,10.910,11.209
154.124,-14.167,-0.638,-1.382,21.509,20.425,20.641,12.115,10.692,11.052
154.135,29.305,0.355,-1.303,21.224,20.046,20.505,11.925,10.255,10.851
154.145,47.738,1.686,-1.149,21.147,19.857,20.329,11.988,10.029,10.630
154.155,31.480,2.143,-0.959,20.800,19.464,20.121,11.681,9.614,10.390
154.166,-37.580,1.401,-0.789,20.490,19.227,19.877,11.203,9.358,10.117
154.176,-44.259,0.835,-0.671,19.959,18.746,19.578,10.547,8.855,9.784
154.187,-39.732,0.058,-0.610,19.489,18.351,19.234,9.907,8.436,9.402
154.198,-31.136,-0.457,-0.589,18.923,17.836,18.842,9.217,7.895,8.971
154.209,-17.575,-0.204,-0.559,18.317,17.192,18.397,8.653,7.236,8.496
154.220,25.845,0.715,-0.501,17.842,16.622,17.916,8.329,6.665,7.997
154.231,31.137,1.116,-0.413,17.273,16.018,17.395,7.824,6.075,7.473
154.241,17.677,1.443,-0.305,16.534,15.253,16.824,7.143,5.340,6.912
154.252,3.015,1.296,-0.200,15.767,14.511,16.218,6.354,4.636,6.324
154.263,-8.305,1.049,-0.123,15.072,13.841,15.568,5.646,4.008,5.696
154.274,-28.145,0.510,-0.072,14.218,13.029,14.876,4.753,3.243,5.029
154.284,-20.885,0.505,-0.035,13.377,12.197,14.140,3.940,2.466,4.326
154.295,-20.872,0.702,0.015,12.607,11.407,13.379,3.260,1.744,3.610
154.306,-16.099,0.820,0.073,11.847,10.625,12.579,2.603,1.040,2.867
154.318,-28.365,0.802,0.146,10.865,9.661,11.685,1.684,0.186,2.054
154.329,-21.732,0.778,0.209,9.802,8.621,10.775,0.691,-0.733,1.237
154.340,-13.140,0.778,0.260,8.798,7.631,9.817,-0.215,-1.590,0.384
154.351,-2.850,0.829,0.305,7.880,6.719,8.857,-1.009,-2.358,-0.459
154.362,-0.476,0.758,0.339,6.918,5.784,7.906,-1.871,-3.139,-1.282
154.373,4.181,0.679,0.363,5.980,4.878,6.972,-2.708,-3.882,-2.079
154.384,5.417,0.763,0.389,5.264,4.168,6.101,-3.269,-4.420,-2.801
154.395,1.879,0.801,0.418,4.666,3.575,5.310,-3.703,-4.833,-3.432
154.406,-6.298,0.874,0.452,3.934,2.851,4.570,-4.266,-5.370,-4.002
154.418,-16.823,0.785,0.490,3.257,2.188,3.806,-4.776,-5.838,-4.587
154.429,-12.257,0.794,0.512,2.536,1.476,3.129,-5.356,-6.389,-5.113
154.440,-4.119,0.760,0.527,1.898,0.850,2.444,-5.852,-6.848,-5.644
154.450,5.990,0.944,0.549,1.179,0.125,1.753,-6.387,-7.400,-6.173
154.461,13.479,1.272,0.583,0.465,-0.612,1.057,-6.879,-7.956,-6.698
154.472,22.149,1.466,0.623,-0.193,-1.284,0.363,-7.329,-8.439,-7.214
154.483,17.965,1.578,0.678,-0.752,-1.841,-0.301,-7.698,-8.799,-7.692
154.494,6.902,1.449,0.719,-1.372,-2.427,-0.936,-8.182,-9.187,-8.139
154.504,-29.638,0.710,0.737,-1.922,-2.889,-1.516,-8.693,-9.454,-8.530
154.515,-38.224,0.423,0.731,-2.322,-3.245,-2.043,-8.978,-9.618,-8.871
154.526,-28.699,0.093,0.699,-2.625,-3.509,-2.512,-9.161,-9.697,-9.157
154.537,-15.744,0.340,0.682,-2.791,-3.706,-2.902,-9.078,-9.706,-9.358
154.547,0.784,0.710,0.679,-2.851,-3.792,-3.202,-8.902,-9.604,-9.468
154.558,-5.202,0.829,0.690,-2.978,-3.923,-3.450,-8.831,-9.546,-9.523
154.569,-11.520,0.765,0.696,-3.119,-4.041,-3.642,-8.824,-9.479,-9.524
154.580,2.124,0.951,0.709,-3.224,-4.148,-3.798,-8.739,-9.402,-9.490
154.590,38.969,1.955,0.757,-3.005,-4.010,-3.906,-8.187,-9.078,-9.402
154.601,43.194,2.914,0.867,-2.902,-4.006,-3.961,-7.717,-8.877,-9.252
154.611,11.354,3.120,0.998,-2.901,-4.011,-3.996,-7.510,-8.685,-9.078
154.621,-31.541,2.485,1.103,-3.036,-4.106,-4.053,-7.530,-8.589,-8.936
154.632,-8.962,2.486,1.185,-3.077,-4.151,-4.114,-7.382,-8.450,-8.803
154.642,1.526,2.568,1.269,-3.147,-4.221,-4.177,-7.272,-8.338,-8.674
154.652,-1.406,2.527,1.348,-3.322,-4.383,-4.243,-7.293,-8.320,-8.552
154.663,-2.625,2.431,1.415,-3.346,-4.391,-4.323,-7.173,-8.152,-8.448
154.673,13.205,2.691,1.484,-3.564,-4.611,-4.436,-7.212,-8.197,-8.378
154.683,10.826,2.731,1.559,-3.877,-4.913,-4.576,-7.369,-8.321,-8.335
154.694,-19.552,2.115,1.610,-4.288,-5.241,-4.784,-7.752,-8.476,-8.367
154.704,-29.240,1.599,1.617,-5.054,-5.945,-5.106,-8.455,-9.010,-8.519
154.714,-6.760,1.425,1.608,-5.522,-6.400,-5.510,-8.771,-9.298,-8.757
154.725,13.769,1.789,1.614,-5.961,-6.868,-5.949,-8.979,-9.590,-9.024
154.735,-5.071,1.731,1.626,-6.633,-7.521,-6.418,-9.501,-10.064,-9.318
154.745,2.730,1.878,1.634,-7.249,-8.143,-6.949,-9.918,-10.503,-9.671
154.756,27.013,2.307,1.664,-8.023,-8.935,-7.540,-10.462,-11.102,-10.077
154.766,30.222,2.365,1.703,-8.728,-9.647,-8.191,-10.949,-11.612,-10.535
154.776,5.158,2.080,1.728,-9.652,-10.538,-8.887,-11.722,-12.298,-11.038
154.787,15.619,1.984,1.739,-10.393,-11.276,-9.620,-12.255,-12.828,-11.573
154.797,10.013,1.735,1.743,-11.297,-12.143,-10.367,-13.005,-13.483,-12.119
154.807,-26.700,1.313,1.722,-11.983,-12.792,-11.103,-13.538,-13.919,-12.655
154.818,-10.313,0.949,1.674,-12.974,-13.754,-11.888,-14.358,-14.669,-13.240
154.829,8.025,0.896,1.628,-13.815,-14.579,-12.721,-14.999,-15.276,-13.866
154.839,14.562,0.930,1.578,-14.762,-15.529,-13.590,-15.705,-16.002,-14.525
154.850,11.833,0.977,1.533,-15.719,-16.494,-14.478,-16.407,-16.735,-15.194
154.861,34.601,1.663,1.526,-16.603,-17.439,-15.406,-16.929,-17.433,-15.888
154.872,26.734,1.727,1.530,-17.733,-18.572,-16.348,-17.791,-18.309,-16.589
154.883,0.714,1.581,1.531,-18.551,-19.377,-17.286,-18.362,-18.852,-17.279
154.893,25.728,1.824,1.540,-19.489,-20.335,-18.209,-18.992,-19.540,-17.946
154.904,24.878,2.354,1.579,-20.144,-21.061,-19.116,-19.234,-19.986,-18.584
154.915,21.688,2.521,1.628,-20.975,-21.887,-19.980,-19.785,-20.525,-19.173
154.926,20.356,3.284,1.713,-21.678,-22.636,-20.828,-20.106,-20.975,-19.731
154.937,-19.770,3.052,1.804,-22.455,-23.374,-21.633,-20.650,-21.410,-20.241
154.947,-9.568,3.007,1.875,-23.231,-24.134,-22.437,-21.147,-21.867,-20.748
154.958,-9.529,3.250,1.960,-23.801,-24.730,-23.197,-21.363,-22.154,-21.205
154.969,-32.198,3.027,2.038,-24.549,-25.440,-23.927,-21.865,-22.554,-21.629
154.980,-15.532,2.436,2.075,-25.208,-26.038,-24.621,-22.325,-22.848,-22.023
154.991,-16.633,2.209,2.090,-25.941,-26.734,-25.300,-22.817,-23.243,-22.405
155.001,-32.290,0.904,2.046,-26.516,-27.209,-25.938,-23.272,-23.430,-22.756
155.012,-12.057,0.782,1.972,-27.002,-27.682,-26.537,-23.487,-23.622,-23.074
155.023,-24.304,0.099,1.877,-27.537,-28.136,-27.089,-23.877,-23.801,-23.349
155.034,5.805,0.161,1.768,-27.854,-28.453,-27.594,-23.908,-23.850,-23.582
155.045,4.679,0.003,1.668,-28.247,-28.823,-28.036,-24.059,-23.952,-23.751
155.055,-2.904,-0.189,1.555,-28.486,-29.070,-28.441,-24.007,-23.937,-23.888
155.066,1.480,-0.457,1.438,-28.715,-29.267,-28.773,-24.020,-23.878,-23.956
155.077,-2.645,-0.663,1.319,-28.850,-29.370,-29.046,-23.946,-23.731,-23.969
155.088,15.156,-0.593,1.196,-28.750,-29.273,-29.209,-23.581,-23.393,-23.879
155.099,39.900,0.302,1.122,-28.561,-29.174,-29.295,-22.975,-23.052,-23.706
155.110,24.283,0.921,1.100,-28.121,-28.814,-29.281,-22.141,-22.448,-23.430
155.120,22.813,1.184,1.092,-27.965,-28.667,-29.196,-21.722,-22.062,-23.086
155.131,7.544,1.593,1.118,-27.621,-28.376,-29.067,-21.042,-21.534,-22.699
155.142,-24.178,1.415,1.149,-27.324,-28.051,-28.878,-20.559,-20.981,-22.259
155.153,4.569,1.879,1.187,-27.001,-27.793,-28.655,-19.897,-20.502,-21.791
155.164,-22.596,1.463,1.221,-26.651,-27.393,-28.402,-19.419,-19.890,-21.302
155.174,-25.681,1.016,1.223,-26.184,-26.892,-28.091,-18.813,-19.195,-20.771
155.185,-19.786,0.538,1.194,-25.758,-26.443,-27.743,-18.242,-18.570,-20.220
155.196,-39.644,0.172,1.153,-25.272,-25.914,-27.354,-17.660,-17.878,-19.640
155.207,-10.962,-0.003,1.090,-24.701,-25.349,-26.918,-16.922,-17.166,-19.027
155.218,-20.714,-0.237,1.028,-24.219,-24.847,-26.466,-16.331,-16.528,-18.410
155.229,-37.457,-0.787,0.936,-23.700,-24.285,-25.984,-15.759,-15.848,-17.780
155.239,-13.765,-1.176,0.813,-23.181,-23.757,-25.497,-15.141,-15.219,-17.162
155.250,-20.152,-1.267,0.702,-22.691,-23.262,-25.018,-14.555,-14.631,-16.560
155.261,-7.972,-0.967,0.597,-22.197,-22.793,-24.537,-13.922,-14.078,-15.967
155.272,6.123,-0.657,0.513,-21.735,-22.373,-24.067,-13.296,-13.577,-15.389
155.283,5.927,-0.620,0.448,-21.204,-21.857,-23.580,-12.660,-12.986,-14.799
155.294,-8.307,-0.747,0.379,-20.730,-21.358,-23.090,-12.156,-12.424,-14.219
155.304,8.311,-0.706,0.315,-20.210,-20.828,-22.605,-11.587,-11.837,-13.651
155.314,47.398,-0.426,0.264,-19.724,-20.387,-22.135,-10.963,-11.344,-13.104
155.325,-8.473,-1.097,0.201,-19.478,-20.095,-21.696,-10.748,-11.010,-12.599
155.336,-9.362,-1.767,0.069,-19.081,-19.654,-21.227,-10.379,-10.531,-12.064
155.347,2.619,-2.122,-0.089,-18.540,-19.081,-20.740,-9.861,-9.938,-11.530
155.358,3.078,-2.688,-0.271,-17.913,-18.391,-20.203,-9.325,-9.247,-10.963
155.368,-22.090,-3.656,-0.451,-17.197,-17.614,-19.636,-8.727,-8.491,-10.393
155.379,-10.720,-4.061,-0.662,-16.361,-16.741,-18.990,-7.978,-7.660,-9.761
155.389,-7.142,-4.104,-0.864,-15.507,-15.879,-18.265,-7.174,-6.850,-9.059
155.399,-30.643,-4.559,-1.074,-14.588,-14.914,-17.476,-6.386,-5.953,-8.308
155.410,3.729,-4.189,-1.272,-13.471,-13.843,-16.600,-5.248,-4.963,-7.480
155.420,25.952,-3.780,-1.431,-12.347,-12.760,-15.662,-4.124,-3.967,-6.595
155.431,-5.625,-4.000,-1.576,-11.270,-11.671,-14.662,-3.151,-2.976,-5.659
155.441,-26.457,-4.504,-1.736,-10.102,-10.479,-13.622,-2.127,-1.902,-4.701
155.451,-13.162,-4.386,-1.898,-8.875,-9.265,-12.536,-0.995,-0.820,-3.711
155.462,20.221,-3.683,-2.021,-7.606,-8.058,-11.413,0.259,0.248,-2.690
155.472,21.409,-3.348,-2.103,-6.387,-6.898,-10.242,1.446,1.264,-1.627
155.483,6.154,-3.564,-2.191,-5.133,-5.633,-9.023,2.531,2.369,-0.532
155.494,-30.050,-4.807,-2.318,-3.977,-4.405,-7.813,3.389,3.415,0.529
