R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,20,80,15,80,15,50,175,0,0,0.995
sysTime,GPT1X,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R
298.588,234.264,-5.313,4.978,7.352,1.349,11.843,14.627
298.600,241.128,-5.319,7.930,10.292,4.164,14.366,17.099
298.612,245.643,-6.165,10.777,13.213,7.022,16.570,19.506
298.622,249.379,-6.021,13.261,15.688,9.444,18.643,21.538
298.634,260.763,-5.810,16.420,18.841,12.385,21.255,24.113
298.646,267.498,-5.413,19.611,21.998,15.425,23.923,26.658
298.658,266.627,-5.208,22.660,24.999,18.491,26.438,29.016
298.668,261.239,-6.101,25.019,27.401,21.072,28.180,30.871
298.678,254.672,-5.961,27.351,29.706,23.589,30.007,32.605
298.689,249.441,-4.811,29.675,31.952,26.026,31.920,34.275
298.699,242.046,-4.860,31.800,34.076,28.375,33.468,35.812
298.711,233.038,-4.906,34.119,36.419,30.976,34.996,37.406
298.721,221.488,-4.304,35.897,38.143,33.045,36.280,38.519
298.733,207.797,-4.395,37.819,40.059,35.311,37.447,39.662
298.745,192.447,-4.502,39.420,41.702,37.370,38.188,40.523
298.757,176.351,-4.842,40.769,43.110,39.212,38.644,41.146
298.767,161.615,-4.322,41.887,44.145,40.632,39.306,41.551
298.777,144.478,-3.007,42.803,44.964,41.929,39.808,41.757
298.788,129.806,-3.254,43.466,45.683,43.053,39.753,41.871
298.798,116.497,-3.435,44.062,46.294,44.025,39.719,41.878
298.808,105.583,-3.438,44.624,46.836,44.873,39.726,41.822
298.819,92.607,-3.426,45.008,47.197,45.604,39.568,41.592
298.829,80.573,-3.720,45.244,47.440,46.176,39.211,41.254
298.840,70.811,-4.489,45.374,47.641,46.638,38.624,40.876
298.850,58.858,-4.099,45.433,47.665,47.001,38.189,40.333
298.861,46.107,-3.110,45.387,47.525,47.224,37.788,39.649
298.872,32.684,-2.555,45.140,47.227,47.311,37.119,38.832
298.882,21.616,-2.377,44.810,46.895,47.272,36.289,38.001
298.893,10.340,-2.605,44.316,46.423,47.108,35.265,37.047
298.904,-1.051,-2.757,43.736,45.835,46.824,34.232,35.992
298.914,-15.920,-2.854,42.934,45.026,46.402,32.990,34.736
298.925,-31.795,-2.526,41.973,44.030,45.821,31.673,33.317
298.935,-46.061,-2.288,40.929,42.948,45.098,30.302,31.840
298.946,-60.919,-2.082,39.671,41.649,44.112,28.654,30.082
298.957,-73.085,-1.979,38.340,40.299,43.004,26.926,28.310
298.968,-84.010,-2.314,36.851,38.847,41.761,24.963,26.468
298.979,-94.911,-2.535,35.278,37.297,40.409,22.978,24.560
298.990,-105.076,-2.612,33.641,35.663,38.957,21.005,22.603
299.000,-108.863,-3.014,32.176,34.246,37.602,19.205,20.951
299.011,-112.539,-2.814,30.657,32.711,36.155,17.503,19.208
299.022,-120.600,-2.330,28.978,30.989,34.641,15.729,17.309
299.032,-126.835,-1.868,27.355,29.301,33.090,14.081,15.477
299.043,-134.804,-1.612,25.552,27.455,31.453,12.237,13.519
299.054,-146.286,-1.395,23.620,25.492,29.747,10.273,11.474
299.064,-153.464,-1.449,21.672,23.544,27.951,8.261,9.473
299.075,-161.816,-1.415,19.644,21.491,26.083,6.241,7.396
299.085,-169.291,-0.937,17.584,19.356,24.130,4.322,5.271
299.096,-174.661,-0.618,15.506,17.223,22.123,2.379,3.181
299.107,-177.837,-0.463,13.411,15.098,20.066,0.393,1.130
299.117,-181.412,-0.177,11.326,12.982,18.015,-1.549,-0.884
299.128,-186.272,-0.082,9.171,10.811,15.936,-3.564,-2.923
299.139,-192.695,-0.680,6.874,8.551,13.809,-5.797,-5.028
299.149,-194.503,-1.229,4.625,6.361,11.632,-8.004,-7.044
299.160,-197.986,-0.056,2.501,4.133,9.461,-9.742,-9.067
299.171,-201.844,1.341,0.350,1.864,7.276,-11.439,-11.087
299.181,-207.132,1.509,-1.978,-0.461,5.050,-13.521,-13.131
299.192,-207.295,1.144,-4.212,-2.649,2.819,-15.564,-15.017
299.203,-208.423,0.979,-6.520,-4.908,0.549,-17.665,-16.952
299.213,-210.499,1.241,-8.756,-7.152,-1.670,-19.555,-18.848
299.224,-211.367,1.748,-10.940,-9.372,-3.894,-21.317,-20.693
299.235,-214.863,2.055,-13.219,-11.652,-6.122,-23.215,-22.572
299.245,-214.136,1.941,-15.404,-13.802,-8.344,-25.064,-24.300
299.256,-215.049,1.636,-17.639,-15.982,-10.549,-26.982,-26.041
299.267,-216.765,1.719,-19.892,-18.219,-12.779,-28.823,-27.819
299.277,-214.647,2.202,-21.957,-20.317,-14.965,-30.362,-29.436
299.288,-219.505,2.957,-24.262,-22.695,-17.216,-32.038,-31.306
299.299,-218.943,2.731,-26.406,-24.815,-19.409,-33.719,-32.900
299.309,-222.045,1.828,-28.703,-27.040,-21.599,-35.630,-34.589
299.320,-220.210,1.336,-30.880,-29.173,-23.811,-37.360,-36.177
299.331,-217.276,1.410,-32.891,-31.194,-25.967,-38.806,-37.638
299.342,-217.168,1.479,-34.962,-33.269,-28.093,-40.306,-39.139
299.352,-212.667,1.674,-36.900,-35.237,-30.186,-41.610,-40.516
299.363,-207.977,2.006,-38.700,-37.080,-32.197,-42.738,-41.755
299.374,-201.137,2.081,-40.475,-38.846,-34.167,-43.926,-42.903
299.384,-190.133,3.140,-41.901,-40.345,-35.978,-44.600,-43.771
299.395,-173.281,3.469,-43.058,-41.546,-37.633,-45.049,-44.329
299.406,-152.670,3.256,-43.931,-42.417,-39.071,-45.302,-44.560
299.416,-126.868,3.219,-44.394,-42.875,-40.233,-45.160,-44.384
299.427,-98.230,3.188,-44.499,-42.964,-41.096,-44.690,-43.852
299.439,-60.227,2.914,-44.117,-42.566,-41.610,-43.606,-42.701
299.450,-26.267,2.373,-43.485,-41.874,-41.679,-42.382,-41.288
299.461,10.405,1.757,-42.344,-40.709,-41.356,-40.625,-39.448
299.472,35.923,1.108,-41.159,-39.483,-40.703,-38.904,-37.591
299.483,60.317,0.705,-39.714,-38.014,-39.783,-36.934,-35.542
299.494,77.835,0.711,-38.166,-36.474,-38.641,-34.844,-33.467
299.505,86.989,0.495,-36.763,-35.060,-37.387,-32.976,-31.558
299.516,99.189,-0.031,-35.158,-33.404,-36.009,-31.025,-29.452
299.527,106.831,-0.522,-33.598,-31.817,-34.555,-29.116,-27.461
299.538,117.072,-0.569,-31.884,-30.085,-33.012,-27.077,-25.367
299.549,122.538,-0.200,-30.141,-28.370,-31.388,-24.956,-23.323
299.561,131.988,0.241,-28.220,-26.496,-29.678,-22.656,-21.155
299.572,141.461,0.470,-26.233,-24.504,-27.876,-20.424,-18.903
299.583,147.984,0.292,-24.301,-22.525,-26.009,-18.369,-16.708
299.594,160.302,0.060,-22.120,-20.318,-24.049,-16.065,-14.328
299.605,168.970,-0.638,-19.998,-18.127,-22.013,-13.947,-12.010
299.616,185.276,-1.616,-17.584,-15.606,-19.845,-11.662,-9.419
299.627,189.678,-2.422,-15.387,-13.317,-17.613,-9.612,-7.113
299.638,201.546,-2.737,-12.855,-10.755,-15.285,-7.154,-4.583
299.650,201.484,-2.297,-10.468,-8.403,-12.893,-4.758,-2.300
299.661,204.805,-1.688,-8.026,-6.018,-10.542,-2.294,-0.014
299.672,201.833,-1.873,-5.857,-3.788,-8.201,-0.362,2.084
299.683,192.765,-2.262,-3.907,-1.788,-5.959,1.337,3.916
299.694,185.581,-1.804,-1.861,0.169,-3.818,3.371,5.679
299.705,177.548,-1.822,-0.027,2.008,-1.771,4.990,7.301
299.716,163.857,-2.852,1.426,3.573,0.121,5.993,8.618
299.727,148.104,-3.065,2.734,4.897,1.827,7.012,9.667
299.738,130.156,-2.750,3.842,5.995,3.344,7.872,10.483
299.749,112.126,-3.221,4.737,6.896,4.657,8.478,11.091
299.760,96.840,-4.173,5.386,7.644,5.752,8.643,11.528
299.771,81.301,-3.949,5.931,8.198,6.668,8.874,11.765
299.783,68.763,-3.466,6.417,8.634,7.416,9.165,11.890
299.794,57.682,-3.628,6.710,8.985,8.028,9.056,11.932
299.805,45.576,-3.845,6.895,9.201,8.515,8.893,11.840
299.816,35.558,-3.640,7.088,9.340,8.878,8.909,11.676
299.827,27.979,-3.312,7.195,9.392,9.133,8.849,11.436
299.838,21.359,-2.837,7.259,9.407,9.313,8.746,11.174
299.849,13.281,-2.473,7.247,9.345,9.423,8.576,10.848
299.860,5.162,-2.434,7.138,9.206,9.451,8.281,10.456
299.871,-2.411,-3.120,6.904,9.013,9.392,7.723,10.015
299.882,-7.040,-3.876,6.623,8.790,9.256,7.092,9.544
299.893,-13.401,-4.266,6.266,8.457,9.054,6.454,8.967
299.904,-20.837,-4.278,5.830,8.018,8.773,5.801,8.295
299.915,-27.383,-4.432,5.353,7.533,8.419,5.127,7.590
299.926,-35.971,-4.545,4.723,6.889,7.969,4.330,6.738
299.937,-37.921,-4.291,4.289,6.419,7.529,3.812,6.108
299.947,-42.646,-3.711,3.744,5.827,7.051,3.222,5.374
299.957,-49.159,-3.530,3.111,5.171,6.535,2.512,4.591
299.967,-52.603,-3.294,2.505,4.547,5.977,1.830,3.853
299.977,-55.892,-4.167,1.764,3.885,5.384,0.831,3.084
299.989,-57.366,-4.760,1.009,3.160,4.654,-0.105,2.224
299.999,-55.676,-5.019,0.469,2.635,4.042,-0.770,1.598
300.010,-58.302,-5.779,-0.264,1.951,3.394,-1.690,0.816
300.021,-57.107,-6.055,-0.883,1.335,2.736,-2.399,0.105
300.031,-56.252,-6.005,-1.440,0.757,2.107,-2.989,-0.556
300.042,-54.516,-6.072,-1.960,0.219,1.493,-3.541,-1.169
300.052,-50.682,-6.632,-2.472,-0.262,0.902,-4.172,-1.721
300.063,-49.783,-6.688,-2.944,-0.754,0.344,-4.666,-2.281
300.073,-51.090,-6.609,-3.505,-1.338,-0.217,-5.232,-2.921
300.084,-46.185,-6.571,-3.918,-1.766,-0.764,-5.658,-3.396
300.095,-41.814,-7.245,-4.318,-2.113,-1.249,-6.201,-3.790
300.105,-38.704,-8.255,-4.767,-2.511,-1.714,-6.794,-4.241
300.117,-30.627,-8.427,-4.993,-2.723,-2.155,-7.103,-4.523
300.128,-27.893,-8.772,-5.214,-2.924,-2.476,-7.407,-4.780
300.138,-20.915,-8.704,-5.273,-2.992,-2.751,-7.493,-4.905
300.149,-17.411,-8.571,-5.344,-3.078,-2.964,-7.575,-5.043
300.160,-11.488,-8.466,-5.334,-3.081,-3.132,-7.579,-5.096
300.171,-5.149,-8.403,-5.257,-3.020,-3.243,-7.508,-5.081
300.181,-0.140,-9.005,-5.160,-2.882,-3.278,-7.532,-4.992
300.192,8.546,-9.614,-4.910,-2.606,-3.247,-7.382,-4.778
300.203,14.066,-9.648,-4.654,-2.371,-3.157,-7.140,-4.606
300.213,21.365,-9.651,-4.242,-1.987,-2.983,-6.730,-4.288
300.224,30.012,-9.775,-3.761,-1.521,-2.739,-6.286,-3.893
300.235,35.700,-9.391,-3.256,-1.069,-2.424,-5.747,-3.513
300.245,41.880,-8.544,-2.605,-0.509,-2.028,-4.988,-3.024
300.256,47.116,-8.099,-1.989,0.049,-1.586,-4.333,-2.532
300.267,51.123,-7.277,-1.290,0.662,-1.087,-3.543,-1.985
300.277,56.850,-6.682,-0.521,1.369,-0.530,-2.727,-1.342
300.288,59.288,-6.360,0.142,2.009,0.057,-2.096,-0.769
300.299,63.329,-5.914,0.932,2.752,0.685,-1.296,-0.096
300.309,65.734,-5.465,1.674,3.442,1.332,-0.540,0.523
300.320,66.191,-5.389,2.404,4.144,2.011,0.149,1.149
300.331,68.602,-5.263,3.144,4.852,2.686,0.853,1.776
300.341,67.115,-5.304,3.757,5.456,3.355,1.377,2.293
300.352,67.986,-5.178,4.491,6.172,4.044,2.036,2.916
300.363,68.800,-5.026,5.143,6.820,4.705,2.580,3.468
300.373,67.639,-4.700,5.828,7.461,5.382,3.228,4.008
300.384,65.683,-3.951,6.433,7.984,6.015,3.869,4.433
300.395,64.270,-3.251,7.103,8.578,6.658,4.564,4.931
300.405,59.843,-3.304,7.527,9.020,7.249,4.830,5.277
300.416,58.916,-4.249,7.943,9.549,7.808,4.904,5.697
300.427,54.394,-4.935,8.294,9.956,8.328,5.008,5.981
300.437,48.177,-5.096,8.570,10.232,8.764,5.143,6.131
300.449,40.539,-5.010,8.808,10.452,9.178,5.240,6.194
300.460,35.934,-4.751,8.992,10.599,9.493,5.354,6.219
300.470,29.626,-4.715,9.100,10.696,9.755,5.345,6.197
300.481,21.071,-4.640,9.005,10.588,9.910,5.143,5.974
300.492,17.280,-4.095,9.068,10.578,10.017,5.215,5.857
300.502,11.904,-3.375,9.020,10.451,10.069,5.199,5.634
300.513,2.697,-3.091,8.793,10.182,10.053,4.936,5.278
300.524,-3.250,-2.585,8.566,9.898,9.950,4.716,4.920
300.534,-6.444,-2.446,8.346,9.646,9.808,4.461,4.601
300.545,-8.606,-1.728,8.197,9.422,9.649,4.370,4.323
300.556,-14.720,-1.705,7.841,9.044,9.443,3.975,3.900
300.566,-19.520,-1.734,7.479,8.664,9.185,3.575,3.479
300.577,-23.528,-1.339,7.101,8.219,8.872,3.260,3.005
300.588,-23.615,-1.333,6.792,7.879,8.550,2.951,2.643
300.598,-23.205,-1.641,6.492,7.582,8.235,2.589,2.327
300.609,-23.831,-1.658,6.184,7.254,7.922,2.268,1.983
300.619,-24.214,-1.493,5.908,6.947,7.617,2.007,1.666
300.630,-24.148,-1.624,5.592,6.635,7.301,1.642,1.349
300.640,-26.495,-1.781,5.219,6.266,6.976,1.225,0.978
300.651,-30.198,-1.746,4.757,5.794,6.613,0.750,0.509
300.662,-31.945,-1.589,4.333,5.353,6.222,0.336,0.078
300.672,-33.173,-1.481,3.899,4.902,5.819,-0.083,-0.353
300.683,-29.968,-1.468,3.621,4.612,5.437,-0.347,-0.621
300.694,-28.085,-1.312,3.339,4.307,5.083,-0.596,-0.899
300.704,-27.857,-1.504,2.991,3.987,4.745,-0.999,-1.188
300.715,-30.686,-1.799,2.519,3.562,4.387,-1.556,-1.583
300.726,-31.843,-2.571,2.023,3.139,4.001,-2.187,-1.977
300.736,-26.997,-3.226,1.728,2.898,3.639,-2.582,-2.195
300.747,-22.990,-3.706,1.488,2.695,3.324,-2.889,-2.378
300.758,-20.319,-4.592,1.180,2.464,3.029,-3.344,-2.597
300.768,-14.548,-4.782,1.070,2.373,2.790,-3.496,-2.678
300.779,-6.959,-5.312,1.076,2.404,2.625,-3.546,-2.641
300.790,6.173,-5.655,1.322,2.682,2.570,-3.373,-2.365
300.800,16.737,-5.613,1.668,3.036,2.645,-3.061,-2.019
300.811,21.478,-4.715,2.044,3.320,2.800,-2.535,-1.741
300.822,31.379,-4.327,2.557,3.789,3.028,-1.959,-1.273
300.832,43.781,-3.957,3.284,4.467,3.384,-1.166,-0.601
300.843,54.373,-3.101,4.102,5.223,3.863,-0.263,0.148
300.854,61.138,-2.748,4.884,5.974,4.435,0.544,0.888
300.864,67.896,-3.286,5.645,6.794,5.080,1.156,1.686
300.875,74.499,-4.081,6.476,7.680,5.779,1.828,2.530
300.886,81.152,-4.349,7.400,8.639,6.549,2.616,3.431
300.896,87.467,-4.318,8.375,9.596,7.366,3.540,4.319
300.907,90.517,-4.182,9.303,10.503,8.223,4.415,5.149
300.918,92.648,-4.079,10.232,11.407,9.099,5.286,5.968
300.928,93.626,-4.059,11.148,12.304,9.991,6.126,6.770
300.939,93.395,-4.009,12.048,13.186,10.887,6.940,7.548
300.950,89.079,-4.266,12.759,13.919,11.743,7.482,8.169
300.960,82.789,-4.722,13.264,14.519,12.529,7.676,8.647
300.971,77.617,-4.176,13.848,15.083,13.263,8.160,9.086
300.982,72.155,-3.866,14.373,15.570,13.922,8.621,9.451
300.993,63.587,-4.003,14.707,15.915,14.505,8.797,9.671
301.003,56.441,-3.944,15.029,16.222,15.001,9.006,9.852
301.014,44.805,-3.702,15.123,16.289,15.392,9.015,9.796
301.025,33.838,-3.545,15.125,16.256,15.659,8.947,9.646
301.035,23.300,-3.632,14.996,16.110,15.809,8.720,9.387
301.046,15.964,-4.222,14.824,15.971,15.864,8.361,9.136
301.057,10.230,-4.404,14.629,15.791,15.845,8.013,8.844
301.067,2.501,-4.124,14.341,15.481,15.752,7.650,8.431
301.078,-3.537,-3.524,14.059,15.146,15.589,7.358,8.004
301.089,-10.279,-3.199,13.687,14.730,15.365,6.966,7.507
301.101,-22.267,-3.201,13.021,14.071,14.984,6.178,6.755
301.111,-24.524,-3.075,12.557,13.628,14.597,5.599,6.253
301.123,-30.932,-3.676,11.867,13.028,14.106,4.660,5.581
301.133,-36.335,-3.937,11.228,12.430,13.620,3.888,4.932
301.144,-40.266,-4.121,10.562,11.789,13.068,3.127,4.248
301.155,-45.074,-3.239,9.968,11.103,12.495,2.663,3.535
301.165,-50.848,-2.701,9.215,10.321,11.866,1.941,2.744
301.175,-54.755,-3.473,8.349,9.570,11.197,0.855,1.993
301.186,-59.376,-3.761,7.468,8.759,10.488,-0.151,1.183
301.196,-62.693,-3.093,6.704,7.932,9.743,-0.789,0.375
301.206,-66.100,-2.716,5.899,7.091,8.980,-1.502,-0.432
301.217,-70.610,-2.863,4.940,6.171,8.171,-2.491,-1.306
301.227,-75.451,-3.207,3.889,5.213,7.323,-3.661,-2.211
301.237,-76.285,-1.983,3.064,4.312,6.455,-4.278,-3.039
301.249,-80.882,-1.581,1.977,3.239,5.453,-5.284,-4.001
301.261,-79.127,-1.524,0.956,2.251,4.405,-6.235,-4.860
301.271,-78.788,-1.241,0.140,1.396,3.536,-6.865,-5.596
301.282,-79.430,-2.281,-0.824,0.521,2.668,-7.874,-6.348
301.292,-79.178,-2.590,-1.702,-0.323,1.798,-8.691,-7.073
301.302,-81.149,-1.418,-2.533,-1.251,0.925,-9.206,-7.862
301.313,-80.676,-1.351,-3.366,-2.081,0.070,-9.895,-8.539
301.324,-80.465,-1.496,-4.307,-2.987,-0.879,-10.704,-9.250
301.336,-74.798,-0.957,-5.074,-3.786,-1.828,-11.205,-9.842
301.346,-66.714,-1.458,-5.638,-4.298,-2.547,-11.692,-10.179
301.356,-58.084,-2.194,-6.072,-4.702,-3.191,-12.011,-10.416
301.366,-52.861,-1.459,-6.406,-5.128,-3.750,-12.009,-10.670
301.376,-46.571,-1.272,-6.704,-5.430,-4.236,-12.126,-10.796
301.388,-38.848,-0.971,-6.972,-5.737,-4.735,-12.104,-10.880
301.398,-31.973,-1.007,-7.124,-5.905,-5.075,-12.052,-10.868
301.409,-25.144,-1.268,-7.245,-5.995,-5.347,-12.059,-10.783
301.421,-15.033,-1.217,-7.266,-5.948,-5.563,-11.994,-10.524
301.431,-5.433,-1.706,-7.150,-5.779,-5.644,-11.812,-10.195
301.443,9.317,-1.524,-6.699,-5.378,-5.591,-11.075,-9.601
301.453,16.973,-1.514,-6.352,-5.037,-5.441,-10.573,-9.114
301.463,27.219,-1.411,-5.858,-4.536,-5.196,-9.952,-8.475
301.473,37.952,-1.112,-5.205,-3.931,-4.848,-9.084,-7.738
301.483,47.337,-1.183,-4.520,-3.256,-4.404,-8.262,-6.943
301.494,51.362,-1.162,-3.887,-2.638,-3.892,-7.498,-6.217
301.504,56.012,-0.819,-3.207,-1.983,-3.333,-6.674,-5.459
301.514,59.438,-0.813,-2.538,-1.305,-2.737,-5.933,-4.688
301.524,60.317,-0.975,-1.965,-0.681,-2.126,-5.372,-3.983
301.535,58.836,-0.065,-1.365,-0.136,-1.522,-4.599,-3.360
301.545,57.486,0.153,-0.796,0.425,-0.917,-3.943,-2.719
301.555,53.852,-1.129,-0.465,0.886,-0.363,-3.789,-2.198
301.566,51.140,-0.789,-0.006,1.332,0.154,-3.254,-1.702
301.578,49.642,0.333,0.583,1.847,0.726,-2.464,-1.121
301.589,52.178,1.309,1.252,2.460,1.306,-1.628,-0.437
301.600,48.162,2.147,1.700,2.863,1.824,-1.041,0.027
301.610,45.737,1.871,2.049,3.257,2.291,-0.723,0.479
301.621,40.977,1.011,2.276,3.569,2.725,-0.610,0.834
301.631,31.504,0.581,2.352,3.690,3.077,-0.581,0.986
301.642,23.954,0.599,2.398,3.719,3.322,-0.476,1.047
301.653,19.999,0.518,2.524,3.829,3.524,-0.292,1.185
301.663,13.800,0.445,2.540,3.835,3.671,-0.232,1.215
301.674,1.952,0.918,2.339,3.574,3.712,-0.298,0.985
301.684,-8.617,1.416,2.009,3.195,3.628,-0.499,0.647
301.695,-11.817,1.452,1.745,2.928,3.475,-0.720,0.427
301.705,-21.795,1.304,1.312,2.505,3.274,-1.126,0.051
301.716,-31.665,1.226,0.721,1.911,2.945,-1.661,-0.488
301.727,-36.267,1.194,0.237,1.411,2.556,-2.063,-0.929
301.737,-45.688,1.110,-0.455,0.705,2.092,-2.674,-1.570
301.748,-50.162,0.721,-1.118,0.064,1.557,-3.312,-2.141
301.758,-53.039,0.267,-1.767,-0.559,0.992,-3.940,-2.694
301.769,-56.704,-0.002,-2.447,-1.234,0.391,-4.561,-3.296
301.780,-55.588,-0.049,-3.001,-1.800,-0.217,-5.018,-3.783
301.790,-57.086,0.154,-3.611,-2.441,-0.825,-5.490,-4.337
301.801,-57.396,0.467,-4.214,-3.070,-1.443,-5.957,-4.871
301.811,-54.447,0.973,-4.673,-3.584,-2.031,-6.217,-5.281
301.822,-51.164,1.388,-5.133,-4.082,-2.594,-6.504,-5.664
301.833,-45.517,1.357,-5.487,-4.414,-3.089,-6.787,-5.878
301.843,-41.488,1.375,-5.824,-4.745,-3.538,-7.022,-6.088
301.854,-33.322,1.370,-5.964,-4.873,-3.902,-7.073,-6.096
301.865,-29.418,1.158,-6.170,-5.061,-4.209,-7.201,-6.166
301.875,-18.976,0.404,-6.148,-4.979,-4.427,-7.181,-5.975
301.886,-12.015,-0.185,-6.163,-4.951,-4.573,-7.179,-5.848
301.896,-1.990,-0.741,-6.013,-4.738,-4.627,-7.056,-5.547
301.906,6.416,-0.917,-5.747,-4.425,-4.571,-6.793,-5.156
301.917,13.664,-0.812,-5.455,-4.123,-4.452,-6.442,-4.780
301.927,15.147,0.075,-5.184,-3.935,-4.291,-5.943,-4.516
301.937,26.175,0.367,-4.589,-3.383,-4.040,-5.199,-3.890
301.948,30.928,0.759,-4.119,-2.948,-3.727,-4.595,-3.384
301.958,31.195,0.967,-3.767,-2.609,-3.390,-4.157,-2.977
301.968,37.481,0.350,-3.300,-2.083,-3.021,-3.743,-2.394
301.979,43.177,-0.306,-2.756,-1.484,-2.585,-3.257,-1.755
301.989,44.448,-0.738,-2.325,-0.992,-2.123,-2.906,-1.236
302.000,50.986,-0.877,-1.683,-0.326,-1.622,-2.285,-0.553
302.010,56.268,-0.398,-0.934,0.366,-1.055,-1.422,0.149
302.021,57.226,0.153,-0.234,0.988,-0.464,-0.575,0.781
302.032,58.744,0.178,0.399,1.612,0.139,0.079,1.407
302.042,59.953,0.424,1.077,2.265,0.757,0.796,2.056
302.053,56.843,1.207,1.655,2.793,1.366,1.455,2.578
302.064,48.550,1.777,1.991,3.092,1.901,1.849,2.876
302.074,44.151,1.461,2.322,3.454,2.374,2.113,3.232
302.085,43.271,1.121,2.672,3.856,2.811,2.355,3.619
302.096,41.218,1.040,2.972,4.210,3.231,2.536,3.952
302.106,37.560,0.553,3.162,4.517,3.617,2.493,4.231
302.117,32.535,0.222,3.310,4.731,3.952,2.493,4.412
302.127,26.070,0.535,3.401,4.786,4.207,2.623,4.434
302.138,19.953,0.601,3.437,4.816,4.405,2.643,4.434
302.149,13.564,0.731,3.379,4.767,4.534,2.549,4.355
302.159,8.094,0.825,3.297,4.675,4.598,2.464,4.236
302.169,0.760,1.053,3.146,4.490,4.602,2.357,4.029
302.181,-8.331,1.066,2.854,4.183,4.502,2.071,3.695
302.193,-16.388,0.729,2.472,3.808,4.302,1.660,3.297
302.205,-29.262,0.865,1.911,3.191,3.979,1.190,2.666
302.217,-32.056,1.237,1.445,2.687,3.559,0.796,2.165
302.229,-37.960,1.135,0.829,2.110,3.111,0.122,1.604
302.241,-45.987,0.664,0.079,1.382,2.570,-0.642,0.898
302.251,-46.671,0.905,-0.380,0.877,2.082,-1.000,0.415
302.261,-51.443,1.123,-0.986,0.237,1.560,-1.510,-0.191
302.271,-55.900,1.080,-1.692,-0.465,0.971,-2.183,-0.852
302.282,-58.087,1.882,-2.287,-1.114,0.363,-2.629,-1.447
302.293,-56.741,2.492,-2.820,-1.714,-0.255,-2.975,-1.976
302.303,-54.447,2.521,-3.351,-2.250,-0.846,-3.424,-2.433
302.314,-52.433,2.736,-3.884,-2.762,-1.406,-3.919,-2.860
302.325,-50.558,2.251,-4.448,-3.209,-1.931,-4.607,-3.223
302.335,-48.023,1.922,-4.876,-3.616,-2.432,-4.990,-3.546
302.346,-45.707,1.664,-5.274,-3.991,-2.904,-5.342,-3.837
302.356,-39.592,1.281,-5.588,-4.247,-3.321,-5.675,-4.011
302.368,-31.017,0.850,-5.795,-4.421,-3.713,-5.841,-4.089
302.380,-26.959,0.818,-6.038,-4.649,-4.033,-6.012,-4.226
302.392,-16.801,1.203,-6.049,-4.615,-4.253,-5.999,-4.100
302.402,-11.123,1.779,-5.957,-4.592,-4.365,-5.693,-3.993
302.412,-4.449,2.390,-5.813,-4.486,-4.419,-5.390,-3.800
302.423,2.326,2.969,-5.592,-4.270,-4.388,-5.066,-3.495
302.434,10.848,2.518,-5.298,-3.909,-4.269,-4.807,-3.052
302.444,17.875,1.621,-4.971,-3.504,-4.070,-4.546,-2.580
302.455,22.627,1.406,-4.623,-3.132,-3.820,-4.176,-2.153
302.466,27.222,1.035,-4.213,-2.714,-3.534,-3.726,-1.688
302.476,31.947,0.940,-3.698,-2.237,-3.193,-3.097,-1.174
302.487,40.335,1.318,-3.035,-1.632,-2.795,-2.291,-0.539
302.497,46.751,1.789,-2.360,-0.998,-2.318,-1.512,0.122
302.508,54.245,1.914,-1.573,-0.263,-1.767,-0.607,0.878
302.518,60.231,1.943,-0.797,0.498,-1.145,0.207,1.651
302.529,63.993,1.959,-0.026,1.277,-0.466,0.963,2.430
302.540,65.501,1.553,0.647,1.998,0.222,1.544,3.140
302.551,65.243,1.025,1.312,2.698,0.919,2.123,3.814
302.561,65.913,0.998,2.014,3.386,1.601,2.818,4.465
302.572,64.311,1.068,2.618,3.979,2.264,3.402,5.016
302.582,60.566,1.362,3.171,4.503,2.893,3.962,5.492
302.592,56.845,1.668,3.670,4.942,3.461,4.522,5.884
302.603,56.874,0.603,4.158,5.512,4.021,4.802,6.394
302.613,56.135,-0.210,4.619,6.038,4.568,5.075,6.840
302.624,52.850,-0.023,5.031,6.456,5.093,5.397,7.175
302.634,48.216,0.113,5.406,6.817,5.581,5.717,7.452
302.645,42.919,1.240,5.766,7.094,6.014,6.150,7.649
302.656,34.605,2.159,5.917,7.199,6.374,6.316,7.689
302.666,24.520,1.021,5.802,7.203,6.617,5.922,7.623
302.678,9.774,0.979,5.565,6.958,6.739,5.617,7.290
302.689,-2.755,1.040,5.269,6.633,6.704,5.295,6.883
302.701,-15.730,0.976,4.874,6.193,6.536,4.907,6.369
302.711,-25.158,1.450,4.541,5.744,6.267,4.717,5.854
302.721,-37.778,1.707,3.946,5.094,5.884,4.167,5.158
302.731,-49.627,1.479,3.230,4.388,5.395,3.390,4.415
302.741,-55.591,1.214,2.536,3.720,4.821,2.615,3.719
302.751,-62.663,0.857,1.694,2.934,4.179,1.645,2.914
