R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,10,50,5,50,5,10,75,0,0,0.995
sysTime,aRawR,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
218.485,-3.167,-1.904,-1.750,-4.003,-3.737,-3.948,-1.272,-0.981,-1.087
218.496,-2.956,-2.009,-1.768,-4.045,-3.775,-3.931,-1.375,-1.078,-1.130
218.508,1.356,-1.883,-1.780,-3.924,-3.670,-3.914,-1.282,-1.031,-1.171
218.519,2.550,-1.759,-1.783,-3.622,-3.379,-3.809,-1.019,-0.798,-1.122
218.531,-2.872,-1.832,-1.784,-3.366,-3.120,-3.629,-0.826,-0.599,-0.999
218.542,-12.862,-2.204,-1.801,-2.962,-2.688,-3.390,-0.529,-0.235,-0.821
218.554,-21.450,-2.929,-1.862,-2.506,-2.162,-3.040,-0.260,0.207,-0.547
218.565,-22.905,-3.860,-1.981,-2.348,-1.874,-2.684,-0.391,0.396,-0.281
218.577,-40.768,-4.674,-2.157,-2.378,-1.819,-2.418,-0.650,0.339,-0.121
218.588,-33.864,-5.320,-2.373,-2.330,-1.728,-2.237,-0.771,0.310,-0.057
218.600,-35.346,-5.387,-2.582,-2.101,-1.521,-2.074,-0.612,0.395,-0.012
218.611,-40.845,-5.464,-2.784,-1.870,-1.299,-1.889,-0.474,0.494,0.052
218.622,-35.591,-5.471,-2.975,-1.701,-1.145,-1.707,-0.389,0.524,0.115
218.634,-25.271,-5.517,-3.161,-1.598,-1.060,-1.543,-0.367,0.485,0.156
218.645,-7.809,-5.063,-3.314,-1.398,-0.938,-1.402,-0.152,0.489,0.181
218.657,-4.014,-4.577,-3.422,-1.111,-0.717,-1.230,0.132,0.599,0.244
218.668,-2.835,-4.030,-3.478,-0.726,-0.383,-1.002,0.497,0.827,0.371
218.679,5.186,-3.531,-3.494,-0.468,-0.187,-0.776,0.755,0.926,0.503
218.691,2.047,-3.241,-3.482,-0.163,0.073,-0.545,1.035,1.094,0.644
218.702,-4.635,-3.090,-3.455,0.256,0.469,-0.267,1.396,1.397,0.834
218.714,-5.517,-2.963,-3.421,0.495,0.687,0.038,1.570,1.521,1.051
218.725,-5.839,-2.908,-3.382,0.788,0.957,0.323,1.800,1.699,1.246
218.737,-17.170,-2.842,-3.337,0.996,1.151,0.587,1.933,1.800,1.421
218.748,-32.146,-2.918,-3.293,1.149,1.312,0.817,1.977,1.869,1.561
218.760,-22.566,-2.856,-3.255,1.315,1.470,1.020,2.056,1.935,1.672
218.771,-13.279,-2.842,-3.219,1.445,1.588,1.202,2.107,1.961,1.762
218.783,-10.444,-2.758,-3.184,1.439,1.566,1.323,2.031,1.850,1.792
218.794,-18.028,-2.666,-3.140,1.259,1.392,1.352,1.750,1.593,1.734
218.806,-17.838,-2.739,-3.102,0.927,1.078,1.268,1.307,1.203,1.565
218.817,-5.041,-2.748,-3.077,0.659,0.797,1.110,0.985,0.849,1.325
218.829,-4.695,-2.692,-3.050,0.537,0.657,0.945,0.816,0.643,1.082
218.840,-9.132,-2.470,-3.009,0.503,0.614,0.812,0.729,0.538,0.881
218.852,-19.695,-2.282,-2.951,0.499,0.608,0.726,0.667,0.477,0.732
218.863,-4.598,-1.815,-2.874,0.510,0.581,0.658,0.680,0.402,0.610
218.874,3.033,-1.296,-2.766,0.557,0.583,0.623,0.750,0.365,0.530
218.886,22.294,-0.642,-2.631,0.586,0.558,0.617,0.819,0.308,0.486
218.897,29.766,0.114,-2.449,0.520,0.393,0.573,0.876,0.126,0.418
218.909,25.539,0.790,-2.225,0.172,-0.049,0.418,0.654,-0.316,0.253
218.920,22.864,1.062,-1.999,-0.193,-0.428,0.170,0.298,-0.685,0.002
218.932,22.605,1.167,-1.774,-0.593,-0.827,-0.115,-0.106,-1.065,-0.278
218.943,12.872,1.305,-1.548,-1.016,-1.267,-0.462,-0.495,-1.476,-0.611
218.955,15.653,1.536,-1.327,-1.268,-1.540,-0.787,-0.699,-1.715,-0.917
218.966,20.904,2.009,-1.092,-1.452,-1.774,-1.086,-0.783,-1.905,-1.185
218.977,22.514,2.822,-0.828,-1.377,-1.790,-1.294,-0.539,-1.868,-1.350
218.989,29.366,3.466,-0.530,-1.203,-1.658,-1.385,-0.269,-1.675,-1.388
219.000,17.807,3.840,-0.212,-1.020,-1.519,-1.392,0.017,-1.469,-1.332
219.012,-4.121,3.837,0.095,-0.887,-1.383,-1.325,0.181,-1.269,-1.203
219.023,-0.392,3.856,0.378,-0.962,-1.442,-1.286,0.112,-1.264,-1.105
219.034,20.572,3.952,0.638,-0.965,-1.450,-1.257,0.152,-1.211,-1.018
219.046,34.603,4.279,0.891,-0.892,-1.400,-1.232,0.294,-1.099,-0.936
219.057,38.672,4.830,1.164,-0.738,-1.299,-1.158,0.568,-0.932,-0.799
219.068,0.979,4.399,1.433,-0.901,-1.413,-1.121,0.368,-0.976,-0.697
219.079,-20.147,3.487,1.644,-1.173,-1.575,-1.171,-0.034,-1.071,-0.688
219.090,-30.364,2.696,1.749,-1.472,-1.789,-1.290,-0.442,-1.241,-0.770
219.101,-3.499,2.428,1.808,-1.696,-1.993,-1.471,-0.673,-1.406,-0.920
219.112,2.663,2.356,1.855,-1.695,-1.986,-1.588,-0.660,-1.363,-1.008
219.123,-6.220,1.995,1.877,-1.732,-1.981,-1.667,-0.743,-1.326,-1.061
219.134,4.549,1.868,1.876,-1.677,-1.907,-1.686,-0.705,-1.228,-1.059
219.145,28.720,2.124,1.881,-1.572,-1.818,-1.681,-0.561,-1.115,-1.032
219.155,17.860,1.738,1.881,-1.472,-1.678,-1.642,-0.512,-0.954,-0.973
219.166,-5.825,1.109,1.834,-1.404,-1.544,-1.554,-0.545,-0.811,-0.877
219.177,-4.389,0.773,1.761,-1.291,-1.399,-1.453,-0.486,-0.668,-0.775
219.188,5.216,0.729,1.685,-1.150,-1.248,-1.349,-0.370,-0.521,-0.674
219.199,5.469,0.556,1.605,-0.967,-1.052,-1.229,-0.219,-0.334,-0.561
219.210,-22.817,-0.012,1.505,-0.711,-0.724,-1.044,-0.095,-0.025,-0.390
219.221,-31.857,-0.528,1.374,-0.496,-0.448,-0.818,-0.006,0.219,-0.189
219.233,-20.118,-0.511,1.240,-0.364,-0.297,-0.615,0.066,0.334,-0.017
219.244,-2.932,-0.296,1.126,-0.280,-0.235,-0.457,0.154,0.363,0.110
219.255,-2.917,-0.429,1.018,-0.136,-0.076,-0.314,0.245,0.486,0.221
219.266,-10.976,-0.667,0.901,0.045,0.128,-0.145,0.356,0.650,0.352
219.276,14.448,-0.448,0.811,0.339,0.404,0.048,0.645,0.889,0.511
219.288,21.621,0.154,0.736,0.620,0.626,0.293,0.982,1.068,0.718
219.298,23.665,0.244,0.700,0.766,0.765,0.481,1.108,1.175,0.876
219.309,-8.336,-0.205,0.657,0.800,0.835,0.650,1.052,1.209,1.013
219.320,-4.226,-0.473,0.591,1.008,1.064,0.814,1.189,1.396,1.136
219.331,10.274,-0.388,0.529,0.977,1.023,0.937,1.137,1.314,1.218
219.341,-6.364,-0.624,0.467,1.003,1.071,1.042,1.089,1.322,1.281
219.352,-25.535,-1.218,0.379,1.136,1.258,1.147,1.096,1.460,1.338
219.362,4.137,-0.825,0.295,1.514,1.589,1.304,1.502,1.740,1.446
219.373,12.210,-0.548,0.244,1.785,1.822,1.495,1.787,1.925,1.593
219.384,19.517,0.019,0.220,2.227,2.190,1.732,2.300,2.248,1.788
219.395,20.277,0.201,0.214,2.482,2.457,1.989,2.493,2.470,2.004
219.406,42.151,0.635,0.227,2.615,2.555,2.233,2.638,2.526,2.210
219.416,24.027,0.906,0.266,2.921,2.803,2.472,2.990,2.736,2.412
219.427,-7.323,0.484,0.283,3.273,3.172,2.734,3.269,3.060,2.633
219.438,-14.999,-0.310,0.261,3.691,3.659,3.046,3.522,3.489,2.893
219.449,-16.118,-0.540,0.219,4.107,4.110,3.408,3.818,3.876,3.196
219.459,-37.254,-1.594,0.134,4.395,4.517,3.803,3.851,4.204,3.519
219.470,-23.701,-1.754,0.027,4.805,4.945,4.206,4.153,4.545,3.842
219.481,-8.244,-1.868,-0.081,5.240,5.379,4.621,4.502,4.887,4.172
219.492,-29.802,-2.494,-0.205,5.643,5.850,5.046,4.709,5.258,4.504
219.503,-35.410,-2.793,-0.349,6.106,6.325,5.480,5.055,5.624,4.837
219.513,-13.328,-2.920,-0.503,6.626,6.825,5.920,5.499,6.010,5.169
219.524,-9.843,-2.759,-0.635,7.294,7.453,6.419,6.119,6.520,5.560
219.535,1.043,-2.362,-0.750,7.940,8.055,6.948,6.717,7.002,5.978
219.546,18.886,-1.867,-0.827,8.666,8.744,7.530,7.383,7.573,6.453
219.556,26.392,-0.870,-0.847,9.404,9.374,8.131,8.171,8.088,6.952
219.567,8.938,-0.917,-0.853,10.164,10.129,8.767,8.820,8.727,7.483
219.578,14.168,-0.529,-0.847,10.769,10.702,9.408,9.353,9.182,8.016
219.589,21.948,-0.372,-0.825,11.297,11.209,10.020,9.791,9.569,8.519
219.600,-16.283,-0.723,-0.804,11.789,11.740,10.601,10.099,9.977,8.986
219.610,-16.758,-0.955,-0.806,12.146,12.114,11.134,10.299,10.223,9.398
219.621,-15.167,-1.337,-0.830,12.467,12.473,11.622,10.430,10.447,9.758
219.632,-29.186,-1.561,-0.863,12.928,12.966,12.091,10.705,10.802,10.093
219.643,-41.578,-2.269,-0.933,13.322,13.461,12.559,10.804,11.149,10.417
219.654,-11.570,-2.257,-1.020,13.776,13.906,13.040,11.121,11.438,10.749
219.664,23.814,-1.675,-1.069,14.127,14.188,13.468,11.429,11.572,11.032
219.675,34.093,-0.626,-1.060,14.589,14.518,13.865,11.947,11.764,11.293
219.686,21.891,-0.127,-1.014,15.117,14.980,14.259,12.437,12.095,11.558
219.697,20.033,-0.068,-0.966,15.386,15.251,14.649,12.568,12.233,11.818
219.708,10.648,0.033,-0.908,15.635,15.493,14.996,12.691,12.347,12.037
219.718,-18.070,-0.253,-0.863,15.649,15.555,15.263,12.504,12.281,12.174
219.729,-40.029,-1.029,-0.859,15.594,15.607,15.464,12.157,12.199,12.238
219.740,-21.058,-1.264,-0.882,15.758,15.797,15.638,12.148,12.252,12.270
219.751,5.942,-0.908,-0.886,15.801,15.792,15.774,12.130,12.116,12.271
219.762,8.691,-0.596,-0.871,15.646,15.583,15.838,11.931,11.785,12.205
219.772,-5.557,-0.656,-0.856,15.694,15.639,15.858,11.846,11.724,12.098
219.783,5.747,-0.546,-0.843,15.611,15.550,15.867,11.654,11.520,11.984
219.794,19.478,-0.418,-0.827,15.511,15.446,15.858,11.447,11.305,11.855
219.805,8.021,-0.481,-0.809,15.359,15.317,15.787,11.157,11.071,11.668
219.816,-22.569,-1.082,-0.814,14.919,14.940,15.656,10.523,10.591,11.422
219.826,-11.822,-1.071,-0.829,14.870,14.870,15.498,10.406,10.420,11.152
219.837,9.717,-0.504,-0.821,14.637,14.594,15.316,10.144,10.053,10.866
219.848,2.972,-0.368,-0.795,14.333,14.266,15.105,9.789,9.644,10.561
219.859,3.022,-0.173,-0.764,14.149,14.063,14.857,9.554,9.366,10.225
219.870,19.930,0.162,-0.717,13.926,13.819,14.609,9.292,9.056,9.898
219.880,30.000,0.870,-0.634,13.773,13.584,14.389,9.198,8.766,9.611
219.891,4.072,0.788,-0.548,13.687,13.498,14.190,9.056,8.631,9.351
219.902,-12.941,0.415,-0.483,13.383,13.236,13.992,8.638,8.320,9.094
219.913,0.172,0.507,-0.424,13.074,12.916,13.774,8.294,7.957,8.820
219.923,-7.055,0.315,-0.371,12.870,12.732,13.557,8.018,7.732,8.551
219.934,-21.140,-0.086,-0.345,12.623,12.539,13.343,7.650,7.497,8.284
219.944,18.535,0.591,-0.308,12.565,12.410,13.154,7.653,7.332,8.049
219.954,34.590,1.252,-0.223,12.404,12.166,12.966,7.580,7.065,7.827
219.965,6.848,1.461,-0.124,12.316,12.053,12.787,7.501,6.936,7.622
219.976,9.601,1.680,0.000,12.038,11.769,12.570,7.206,6.635,7.377
219.987,14.411,1.620,0.102,11.835,11.583,12.367,6.962,6.443,7.158
219.997,-22.299,1.083,0.178,11.709,11.511,12.188,6.745,6.362,6.962
220.007,-9.629,0.740,0.214,11.645,11.470,12.041,6.628,6.306,6.792
220.018,2.361,1.002,0.258,11.869,11.657,11.960,6.887,6.480,6.694
220.028,4.794,1.073,0.305,11.834,11.604,11.915,6.859,6.415,6.634
220.038,40.026,1.617,0.366,12.058,11.799,11.910,7.109,6.601,6.619
220.049,37.499,2.392,0.477,11.974,11.618,11.906,7.155,6.423,6.615
220.059,-17.463,1.918,0.579,12.185,11.846,11.921,7.332,6.653,6.630
220.070,-27.099,1.396,0.644,12.155,11.899,11.963,7.171,6.700,6.666
220.080,-49.697,0.897,0.676,12.324,12.151,12.039,7.206,6.939,6.731
220.090,-6.080,1.061,0.689,12.407,12.227,12.144,7.278,6.999,6.820
220.101,41.241,2.397,0.761,12.613,12.323,12.250,7.626,7.089,6.922
220.111,28.292,2.910,0.883,12.802,12.435,12.362,7.920,7.205,7.040
220.123,18.350,2.967,1.029,12.854,12.472,12.467,7.983,7.246,7.150
220.134,23.459,3.195,1.176,12.758,12.369,12.514,7.893,7.151,7.203
220.145,27.909,3.547,1.339,12.640,12.237,12.515,7.797,7.032,7.215
220.156,-16.264,2.733,1.471,12.223,11.939,12.426,7.213,6.748,7.134
220.166,-38.562,1.672,1.524,11.823,11.659,12.264,6.641,6.472,6.968
220.177,-28.209,1.398,1.521,11.381,11.264,12.023,6.131,6.075,6.717
220.187,18.385,2.089,1.547,11.015,10.833,11.722,5.867,5.655,6.416
220.199,15.965,2.413,1.602,10.475,10.254,11.319,5.407,5.102,6.026
220.209,1.403,2.330,1.649,9.921,9.713,10.900,4.861,4.591,5.625
220.219,6.114,2.292,1.686,9.326,9.133,10.442,4.278,4.046,5.189
220.230,-7.460,1.923,1.710,8.542,8.407,9.917,3.450,3.362,4.690
220.240,-42.989,1.367,1.701,7.768,7.739,9.330,2.569,2.736,4.129
220.250,-5.922,1.187,1.670,6.967,6.957,8.703,1.790,1.998,3.530
220.261,34.018,1.751,1.663,6.185,6.126,8.014,1.140,1.226,2.881
220.271,-6.753,1.472,1.662,5.078,5.045,7.240,0.071,0.217,2.157
220.281,-15.877,0.977,1.630,3.950,3.962,6.364,-1.040,-0.791,1.334
220.292,0.757,1.032,1.593,3.031,3.020,5.449,-1.836,-1.648,0.480
220.302,3.717,1.283,1.572,1.708,1.686,4.424,-3.040,-2.882,-0.470
220.312,26.671,1.839,1.573,0.668,0.583,3.375,-3.872,-3.870,-1.430
220.323,28.045,2.048,1.595,-0.654,-0.738,2.258,-5.064,-5.060,-2.443
220.333,-9.758,1.484,1.604,-1.860,-1.858,1.116,-6.248,-6.039,-3.472
220.343,-29.634,0.768,1.564,-3.282,-3.219,-0.082,-7.608,-7.256,-4.556
220.354,-17.843,0.508,1.502,-4.297,-4.207,-1.279,-8.505,-8.096,-5.630
220.364,20.067,1.135,1.468,-5.437,-5.407,-2.449,-9.389,-9.133,-6.662
220.374,24.044,1.574,1.461,-6.536,-6.549,-3.612,-10.246,-10.096,-7.671
220.385,29.582,2.025,1.480,-7.734,-7.764,-4.788,-11.225,-11.118,-8.679
220.395,3.747,1.914,1.515,-8.975,-8.972,-5.960,-12.302,-12.120,-9.669
220.405,-34.068,1.343,1.515,-10.045,-9.994,-7.105,-13.227,-12.934,-10.628
220.416,-12.192,1.058,1.488,-11.181,-11.118,-8.252,-14.162,-13.847,-11.586
220.426,30.114,1.578,1.484,-12.344,-12.375,-9.402,-14.964,-14.880,-12.533
220.436,4.473,1.674,1.494,-13.324,-13.360,-10.539,-15.702,-15.630,-13.456
220.447,8.177,1.744,1.505,-14.326,-14.370,-11.659,-16.449,-16.399,-14.352
220.458,-1.897,1.725,1.523,-15.384,-15.411,-12.763,-17.276,-17.190,-15.224
220.469,-37.410,1.477,1.530,-16.447,-16.424,-13.824,-18.153,-17.949,-16.047
220.479,-22.262,1.244,1.513,-17.629,-17.560,-14.891,-19.139,-18.827,-16.873
220.490,7.223,1.644,1.520,-18.705,-18.679,-15.969,-19.879,-19.679,-17.699
220.501,13.153,2.025,1.549,-19.699,-19.701,-17.028,-20.554,-20.421,-18.495
220.512,16.452,2.619,1.601,-20.506,-20.566,-18.027,-20.990,-21.000,-19.221
220.523,26.921,3.383,1.685,-21.276,-21.403,-18.974,-21.368,-21.539,-19.883
220.534,40.341,3.895,1.807,-21.989,-22.130,-19.839,-21.759,-21.959,-20.451
220.544,46.674,5.023,1.981,-22.380,-22.644,-20.596,-21.665,-22.155,-20.898
220.555,15.805,5.068,2.166,-22.885,-23.140,-21.229,-21.869,-22.331,-21.217
220.565,13.271,4.994,2.336,-23.392,-23.623,-21.795,-22.098,-22.498,-21.470
220.575,-17.345,4.613,2.482,-23.871,-24.018,-22.329,-22.386,-22.580,-21.693
220.586,-35.170,3.874,2.579,-24.036,-24.068,-22.774,-22.411,-22.332,-21.839
220.596,16.601,3.843,2.651,-24.122,-24.129,-23.111,-22.240,-22.104,-21.882
220.607,26.726,4.290,2.743,-23.836,-23.895,-23.303,-21.596,-21.585,-21.779
220.617,11.350,4.386,2.840,-23.797,-23.852,-23.407,-21.282,-21.263,-21.591
220.628,5.396,4.216,2.925,-23.760,-23.787,-23.453,-21.010,-20.927,-21.354
220.638,-33.428,3.429,2.979,-23.752,-23.656,-23.446,-20.909,-20.539,-21.075
220.648,-31.864,3.080,2.993,-23.483,-23.315,-23.382,-20.490,-19.957,-20.752
220.659,13.569,3.367,3.008,-23.146,-22.991,-23.254,-19.895,-19.400,-20.374
220.669,3.133,3.097,3.026,-22.798,-22.612,-23.033,-19.357,-18.798,-19.909
220.680,-38.269,1.978,2.990,-22.687,-22.369,-22.774,-19.210,-18.350,-19.425
220.690,-17.185,1.721,2.913,-22.063,-21.717,-22.448,-18.425,-17.513,-18.891
220.700,36.325,2.969,2.886,-21.556,-21.309,-22.071,-17.585,-16.921,-18.308
220.711,40.298,3.788,2.925,-21.218,-21.075,-21.712,-16.907,-16.499,-17.738
220.721,-6.830,3.203,2.957,-20.827,-20.613,-21.347,-16.427,-15.860,-17.173
220.732,-16.013,2.564,2.943,-20.461,-20.178,-20.963,-15.985,-15.264,-16.607
220.742,21.784,2.681,2.922,-20.223,-19.958,-20.612,-15.561,-14.893,-16.084
220.752,19.975,2.904,2.919,-20.004,-19.767,-20.304,-15.145,-14.554,-15.608
220.763,-27.657,2.237,2.896,-19.482,-19.207,-19.973,-14.529,-13.858,-15.122
220.773,-44.062,1.100,2.810,-19.437,-19.033,-19.646,-14.530,-13.568,-14.660
220.784,-3.672,1.304,2.724,-19.262,-18.889,-19.371,-14.188,-13.314,-14.257
220.794,39.050,1.730,2.657,-19.121,-18.765,-19.155,-13.902,-13.081,-13.917
220.804,12.582,1.921,2.614,-18.978,-18.637,-18.963,-13.617,-12.845,-13.602
220.815,-24.739,1.321,2.548,-18.673,-18.258,-18.745,-13.304,-12.370,-13.272
220.825,21.304,1.583,2.478,-18.523,-18.147,-18.530,-12.996,-12.168,-12.953
220.836,14.494,1.484,2.421,-18.712,-18.310,-18.387,-13.116,-12.241,-12.708
220.846,-28.890,0.597,2.333,-18.842,-18.307,-18.312,-13.329,-12.156,-12.541
220.856,-26.449,-0.101,2.197,-19.145,-18.512,-18.306,-13.675,-12.290,-12.457
220.867,-4.612,-0.157,2.058,-19.162,-18.515,-18.320,-13.624,-12.226,-12.397
220.878,-16.600,-0.421,1.888,-19.066,-18.396,-18.303,-13.453,-12.026,-12.290
220.890,-25.322,-1.259,1.684,-19.114,-18.361,-18.295,-13.518,-11.922,-12.203
220.902,-25.881,-2.424,1.410,-19.340,-18.467,-18.321,-13.823,-11.976,-12.169
220.912,-55.299,-3.480,1.134,-19.542,-18.577,-18.390,-14.099,-12.061,-12.207
220.922,13.901,-3.290,0.848,-19.596,-18.666,-18.460,-14.053,-12.131,-12.251
220.934,-16.551,-2.908,0.575,-19.781,-18.871,-18.565,-14.136,-12.296,-12.309
220.946,-15.332,-2.891,0.325,-19.972,-19.077,-18.691,-14.232,-12.459,-12.388
220.957,-28.095,-3.481,0.066,-20.436,-19.510,-18.916,-14.668,-12.851,-12.570
220.967,-41.871,-4.216,-0.180,-20.720,-19.734,-19.158,-14.983,-13.052,-12.790
220.979,-43.194,-4.291,-0.471,-21.062,-20.090,-19.445,-15.239,-13.375,-13.043
220.991,-38.367,-4.311,-0.748,-21.319,-20.341,-19.718,-15.439,-13.593,-13.281
221.002,-21.629,-3.908,-0.982,-21.486,-20.521,-19.964,-15.517,-13.732,-13.485
221.014,17.882,-3.343,-1.174,-21.707,-20.813,-20.220,-15.563,-13.978,-13.694
221.025,24.735,-2.797,-1.315,-21.973,-21.165,-20.499,-15.630,-14.273,-13.916
221.037,28.313,-2.232,-1.409,-22.086,-21.358,-20.751,-15.544,-14.401,-14.102
221.049,20.593,-1.775,-1.454,-21.995,-21.329,-20.918,-15.279,-14.301,-14.195
221.060,15.164,-1.373,-1.461,-21.983,-21.372,-21.021,-15.102,-14.268,-14.218
221.072,8.026,-1.068,-1.440,-22.013,-21.439,-21.103,-14.992,-14.257,-14.216
221.083,-2.485,-1.113,-1.409,-22.011,-21.428,-21.165,-14.913,-14.167,-14.194
221.095,-5.971,-1.188,-1.388,-21.999,-21.409,-21.206,-14.827,-14.073,-14.155
221.107,-12.551,-1.366,-1.375,-21.990,-21.395,-21.228,-14.744,-13.989,-14.101
221.118,-13.275,-1.724,-1.384,-21.784,-21.183,-21.181,-14.477,-13.716,-13.984
221.130,-9.958,-2.126,-1.425,-21.595,-20.983,-21.070,-14.243,-13.466,-13.814
221.142,-10.876,-2.621,-1.502,-21.375,-20.718,-20.917,-14.038,-13.166,-13.614
221.153,-18.126,-3.085,-1.586,-21.390,-20.663,-20.798,-14.126,-13.096,-13.472
221.164,-21.695,-3.435,-1.687,-21.178,-20.409,-20.667,-13.951,-12.836,-13.325
221.175,-12.777,-3.456,-1.788,-21.013,-20.254,-20.512,-13.756,-12.678,-13.158
221.186,-11.673,-3.561,-1.886,-20.763,-20.012,-20.331,-13.485,-12.439,-12.970
221.197,-4.148,-3.501,-1.978,-20.493,-19.755,-20.139,-13.192,-12.188,-12.773
221.208,3.942,-3.364,-2.059,-20.287,-19.544,-19.929,-12.987,-11.985,-12.560
221.219,9.999,-2.957,-2.122,-19.978,-19.268,-19.705,-12.630,-11.717,-12.335
221.231,6.425,-2.836,-2.169,-19.731,-19.047,-19.475,-12.344,-11.506,-12.103
221.242,-8.927,-3.123,-2.219,-19.377,-18.671,-19.220,-12.026,-11.145,-11.852
221.253,-17.059,-3.540,-2.289,-19.101,-18.347,-18.931,-11.831,-10.846,-11.576
221.264,-36.421,-3.962,-2.377,-18.572,-17.761,-18.579,-11.404,-10.294,-11.245
221.275,-33.414,-4.298,-2.481,-18.066,-17.219,-18.178,-10.976,-9.796,-10.873
221.286,-18.115,-4.391,-2.589,-17.214,-16.372,-17.663,-10.158,-9.004,-10.395
221.297,1.801,-4.267,-2.689,-16.417,-15.610,-17.074,-9.364,-8.305,-9.849
221.307,9.061,-4.149,-2.776,-15.555,-14.794,-16.446,-8.492,-7.555,-9.265
221.319,-12.634,-4.367,-2.887,-14.595,-13.834,-15.647,-7.612,-6.685,-8.527
221.331,-18.118,-4.512,-2.994,-13.534,-12.769,-14.756,-6.649,-5.725,-7.711
221.342,-34.616,-4.701,-3.106,-12.296,-11.528,-13.765,-5.527,-4.605,-6.809
221.353,-26.028,-4.362,-3.210,-11.083,-10.344,-12.706,-4.399,-3.557,-5.851
221.365,-32.850,-4.023,-3.266,-9.907,-9.192,-11.628,-3.322,-2.544,-4.878
221.377,-26.608,-3.575,-3.279,-8.505,-7.859,-10.414,-1.969,-1.361,-3.780
221.387,32.764,-2.629,-3.261,-7.279,-6.755,-9.301,-0.704,-0.390,-2.771
221.397,18.027,-2.394,-3.206,-6.204,-5.738,-8.228,0.317,0.493,-1.804
221.409,-8.438,-2.939,-3.186,-5.142,-4.625,-7.094,1.152,1.453,-0.798
221.420,-23.637,-3.959,-3.212,-4.181,-3.585,-6.002,1.835,2.323,0.148
221.430,-19.436,-4.234,-3.269,-3.250,-2.631,-4.970,2.553,3.094,1.020
221.441,1.085,-4.204,-3.325,-2.361,-1.763,-3.990,3.285,3.771,1.831
221.452,0.963,-3.969,-3.364,-1.424,-0.853,-3.024,4.067,4.486,2.623
221.463,4.251,-3.748,-3.387,-0.584,-0.057,-2.093,4.769,5.084,3.373
221.474,8.749,-3.619,-3.403,0.257,0.752,-1.197,5.453,5.692,4.083
221.485,17.844,-3.519,-3.416,0.953,1.412,-0.336,5.989,6.146,4.752
221.496,8.087,-3.788,-3.440,1.650,2.111,0.448,6.468,6.633,5.338
221.507,-19.540,-4.509,-3.493,2.103,2.623,1.171,6.619,6.925,5.851
221.518,-40.328,-5.480,-3.591,2.600,3.198,1.828,6.781,7.269,6.286
221.529,-42.717,-6.103,-3.723,3.126,3.751,2.443,7.033,7.583,6.669
221.540,-12.604,-5.915,-3.853,3.600,4.159,3.013,7.358,7.750,7.004
221.551,34.007,-4.994,-3.941,4.161,4.605,3.540,7.840,7.962,7.301
221.563,45.224,-3.998,-3.970,4.633,4.934,4.023,8.279,8.068,7.564
221.574,24.183,-4.132,-3.983,5.035,5.308,4.484,8.488,8.221,7.806
221.585,-27.245,-4.720,-4.016,5.369,5.686,4.892,8.532,8.376,7.992
221.596,-49.414,-5.457,-4.084,5.616,5.980,5.274,8.480,8.441,8.146
221.607,-44.054,-5.847,-4.177,5.971,6.363,5.642,8.558,8.591,8.280
221.618,-4.995,-5.664,-4.269,6.300,6.646,5.988,8.709,8.642,8.393
221.629,40.457,-5.097,-4.332,6.666,6.951,6.326,8.925,8.720,8.504
221.640,44.490,-4.603,-4.364,6.987,7.211,6.643,9.100,8.761,8.599
221.651,19.747,-4.602,-4.381,7.225,7.429,6.943,9.138,8.763,8.682
221.662,-21.004,-5.562,-4.430,7.278,7.609,7.206,8.793,8.724,8.722
221.674,-41.099,-6.817,-4.546,7.295,7.763,7.437,8.393,8.651,8.721
221.685,-44.385,-7.903,-4.730,7.516,8.085,7.653,8.238,8.733,8.693
221.696,-24.236,-8.071,-4.937,7.581,8.182,7.858,8.020,8.586,8.650
221.707,-29.732,-7.968,-5.116,7.785,8.385,8.049,7.993,8.551,8.600
221.718,4.466,-7.293,-5.254,7.992,8.515,8.216,8.077,8.455,8.535
221.729,17.601,-6.549,-5.345,8.117,8.564,8.378,8.087,8.288,8.477
221.740,2.813,-6.480,-5.411,8.299,8.745,8.536,8.060,8.260,8.419
221.751,6.426,-6.545,-5.485,8.304,8.766,8.664,7.835,8.073,8.334
221.762,-28.624,-6.854,-5.563,8.367,8.870,8.774,7.637,7.973,8.233
221.773,-44.034,-7.147,-5.649,8.408,8.949,8.867,7.425,7.849,8.117
221.784,-38.338,-7.516,-5.750,8.370,8.965,8.935,7.116,7.662,7.975
221.795,-15.533,-7.372,-5.847,8.458,9.027,9.015,7.039,7.525,7.848
221.807,14.270,-7.034,-5.927,8.662,9.188,9.103,7.109,7.492,7.737
221.818,24.200,-6.667,-5.984,8.712,9.205,9.190,7.016,7.323,7.630
221.829,16.456,-6.483,-6.022,8.895,9.359,9.288,7.056,7.296,7.542
221.840,-2.730,-6.577,-6.054,9.134,9.601,9.399,7.113,7.359,7.469
