R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,20,60,15,60,15,50,175,0,0,0.995
sysTime,GPT1X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
129.015,-103.575,-8.643,1.825,-30.469,-28.694,-26.478,-25.729,-23.804,-22.286
129.026,-93.594,-39.150,1.043,-31.063,-29.232,-27.337,-26.120,-24.039,-22.852
129.037,-76.493,-22.102,0.872,-31.291,-29.453,-28.050,-26.051,-23.965,-23.275
129.047,-58.609,14.546,1.112,-31.311,-29.513,-28.578,-25.690,-23.735,-23.510
129.058,-42.146,7.988,1.123,-31.214,-29.422,-28.894,-25.282,-23.357,-23.532
129.068,-20.633,-20.816,0.596,-30.845,-29.026,-28.971,-24.616,-22.622,-23.254
129.079,-1.560,-24.229,0.146,-30.266,-28.420,-28.821,-23.762,-21.703,-22.766
129.090,19.548,-12.798,0.212,-29.432,-27.619,-28.471,-22.559,-20.610,-22.094
129.101,41.170,-12.380,0.213,-28.363,-26.548,-27.881,-21.217,-19.271,-21.199
129.112,56.295,-3.085,0.337,-27.255,-25.434,-27.098,-19.866,-17.914,-20.131
129.124,75.703,16.480,0.697,-25.847,-24.042,-26.121,-18.198,-16.305,-18.888
129.135,85.450,20.940,0.872,-24.464,-22.662,-24.983,-16.605,-14.733,-17.506
129.146,98.848,12.029,0.819,-22.970,-21.155,-23.730,-14.961,-13.062,-16.035
129.157,107.719,-10.177,0.272,-21.416,-19.540,-22.356,-13.392,-11.321,-14.477
129.168,117.112,-4.290,-0.036,-19.906,-18.006,-20.983,-11.823,-9.696,-12.955
129.178,126.265,10.296,0.124,-18.236,-16.354,-19.512,-10.040,-7.983,-11.362
129.189,133.953,-6.768,-0.156,-16.578,-14.677,-17.971,-8.378,-6.273,-9.729
129.199,136.362,-27.814,-0.543,-14.943,-13.005,-16.385,-6.804,-4.605,-8.085
129.210,142.063,3.401,-0.279,-13.235,-11.313,-14.771,-5.081,-2.945,-6.442
129.221,143.253,17.105,0.330,-11.525,-9.649,-13.105,-3.317,-1.331,-4.767
129.231,148.181,5.610,0.211,-9.858,-7.949,-11.468,-1.777,0.294,-3.145
129.242,148.775,-26.764,-0.271,-8.243,-6.276,-9.803,-0.371,1.860,-1.530
129.252,148.785,-6.777,-0.389,-6.620,-4.642,-8.152,1.111,3.357,0.040
129.263,147.505,-3.154,-0.555,-5.052,-3.067,-6.524,2.516,4.773,1.561
129.273,148.491,-13.197,-0.822,-3.474,-1.479,-4.924,3.905,6.173,3.026
129.284,147.110,6.855,-0.625,-1.871,0.086,-3.318,5.389,7.529,4.471
129.294,142.806,4.400,-0.697,-0.450,1.497,-1.771,6.618,8.713,5.839
129.305,142.120,-13.864,-1.120,0.996,2.969,-0.238,7.777,9.936,7.165
129.315,137.171,7.218,-1.128,2.355,4.298,1.230,8.938,10.993,8.404
129.326,126.494,33.186,-0.668,3.503,5.387,2.590,9.940,11.805,9.524
129.336,119.040,-47.203,-1.698,4.480,6.474,3.855,10.408,12.597,10.525
129.347,107.307,-16.270,-1.681,5.346,7.364,5.010,10.924,13.174,11.394
129.357,94.645,-11.983,-1.820,6.097,8.116,6.028,11.376,13.611,12.119
129.368,82.791,-34.391,-2.368,6.690,8.740,6.902,11.594,13.905,12.681
129.379,71.626,20.057,-1.987,7.177,9.223,7.662,11.774,14.060,13.124
129.389,59.165,21.067,-1.861,7.503,9.578,8.283,11.738,14.096,13.433
129.400,46.904,-22.379,-2.248,7.708,9.832,8.774,11.539,14.027,13.605
129.410,37.824,10.511,-1.909,7.879,9.971,9.134,11.479,13.849,13.647
129.420,31.244,-3.915,-1.963,7.998,10.084,9.416,11.380,13.715,13.678
129.430,24.447,9.733,-1.781,8.064,10.116,9.625,11.283,13.503,13.638
129.442,22.330,19.818,-1.567,8.241,10.254,9.821,11.261,13.347,13.531
129.453,16.246,-17.892,-1.971,8.185,10.234,9.951,10.913,13.095,13.422
129.463,11.316,-9.130,-2.197,8.137,10.211,10.023,10.590,12.838,13.250
129.473,5.305,5.056,-2.015,7.998,10.069,10.035,10.247,12.473,13.028
129.483,-0.003,7.360,-1.886,7.838,9.879,9.988,9.946,12.066,12.751
129.494,-4.821,42.381,-1.321,7.680,9.647,9.894,9.745,11.630,12.438
129.505,-10.029,17.394,-1.562,7.401,9.363,9.750,9.289,11.151,12.083
129.516,-13.667,-37.602,-2.704,6.985,9.064,9.546,8.449,10.655,11.665
129.527,-17.682,-43.882,-3.417,6.550,8.706,9.292,7.671,10.097,11.194
129.538,-20.862,-16.318,-3.753,6.142,8.323,8.996,7.032,9.517,10.681
129.550,-26.306,-10.485,-4.001,5.661,7.842,8.656,6.380,8.846,10.129
129.560,-29.448,-34.032,-4.168,5.222,7.402,8.283,5.777,8.224,9.555
129.571,-30.331,-20.174,-4.029,4.794,6.947,7.871,5.248,7.599,8.951
129.582,-35.651,7.127,-3.635,4.251,6.350,7.426,4.669,6.846,8.327
129.593,-33.537,27.970,-2.996,3.913,5.952,6.982,4.322,6.308,7.721
129.605,-35.491,37.978,-2.439,3.460,5.439,6.536,3.873,5.671,7.128
129.616,-35.936,35.183,-1.992,3.075,5.000,6.095,3.489,5.122,6.556
129.627,-29.618,28.926,-1.385,2.901,4.775,5.684,3.323,4.802,6.030
129.638,-28.479,7.433,-1.558,2.514,4.414,5.308,2.799,4.353,5.548
129.649,-26.084,-10.757,-1.831,2.229,4.157,4.967,2.375,4.011,5.105
129.660,-23.540,-11.922,-2.013,2.000,3.940,4.660,2.041,3.712,4.700
129.671,-17.242,-18.461,-2.204,1.940,3.893,4.410,1.877,3.583,4.355
129.683,-13.334,-33.399,-2.404,1.795,3.769,4.192,1.616,3.380,4.046
129.694,-7.381,-25.122,-2.440,1.802,3.775,4.035,1.551,3.307,3.802
129.705,-6.607,5.411,-1.874,1.820,3.720,3.933,1.642,3.178,3.619
129.716,2.208,38.101,-1.007,2.091,3.894,3.879,2.038,3.290,3.497
129.727,3.264,26.376,-0.861,2.178,3.936,3.889,2.149,3.274,3.446
129.738,11.322,-8.274,-1.365,2.392,4.166,3.934,2.265,3.443,3.427
129.749,15.077,-20.303,-1.940,2.605,4.416,4.054,2.330,3.623,3.477
129.760,18.864,-14.165,-2.118,2.822,4.634,4.196,2.465,3.766,3.545
129.771,23.892,-6.312,-2.117,3.162,4.969,4.399,2.731,4.021,3.671
129.783,29.772,11.743,-1.903,3.603,5.382,4.673,3.120,4.334,3.849
129.794,30.709,-12.294,-1.785,3.879,5.669,4.946,3.288,4.542,4.048
129.804,30.283,-2.155,-1.613,4.124,5.915,5.213,3.447,4.705,4.238
129.814,31.062,6.126,-1.418,4.441,6.202,5.488,3.735,4.915,4.440
129.824,32.547,-34.477,-1.766,4.704,6.530,5.773,3.782,5.158,4.645
129.835,30.109,15.915,-1.571,4.935,6.743,6.050,3.960,5.286,4.842
129.845,26.186,-45.668,-1.999,5.019,6.879,6.287,3.856,5.335,4.996
129.855,18.625,6.575,-1.696,5.038,6.871,6.466,3.836,5.239,5.086
129.866,14.352,24.385,-0.912,5.097,6.844,6.582,3.982,5.138,5.127
129.877,14.732,-26.727,-1.518,5.208,6.996,6.697,3.933,5.215,5.166
129.889,12.840,-33.017,-2.346,5.214,7.059,6.796,3.718,5.172,5.157
129.901,3.669,-23.802,-2.649,5.044,6.889,6.821,3.433,4.891,5.067
129.912,-3.159,-7.878,-2.517,4.833,6.641,6.740,3.187,4.539,4.876
129.923,-12.475,1.232,-2.083,4.503,6.234,6.567,2.909,4.043,4.602
129.935,-23.232,11.268,-1.483,4.075,5.727,6.298,2.548,3.464,4.248
129.945,-33.781,23.925,-1.074,3.545,5.146,5.934,2.052,2.831,3.815
129.956,-40.851,4.280,-1.139,2.970,4.573,5.487,1.415,2.219,3.310
129.966,-46.534,-9.813,-1.322,2.338,3.977,4.974,0.668,1.592,2.745
129.977,-53.658,-16.084,-1.402,1.615,3.261,4.397,-0.104,0.854,2.125
129.987,-59.667,13.074,-1.168,0.875,2.484,3.751,-0.792,0.072,1.450
129.998,-64.699,-2.525,-1.136,0.181,1.762,3.081,-1.441,-0.641,0.764
130.008,-64.761,-11.946,-1.283,-0.497,1.083,2.373,-2.117,-1.302,0.051
130.019,-67.159,-6.005,-1.082,-1.233,0.315,1.651,-2.776,-2.039,-0.662
130.029,-68.652,14.324,-0.718,-1.980,-0.463,0.909,-3.430,-2.770,-1.380
130.040,-69.419,16.875,-0.214,-2.695,-1.213,0.168,-4.030,-3.452,-2.076
130.051,-69.632,-4.163,-0.640,-3.474,-1.955,-0.571,-4.823,-4.119,-2.762
130.061,-69.035,-37.775,-1.304,-4.230,-2.655,-1.317,-5.628,-4.743,-3.454
130.073,-69.830,-15.893,-1.496,-5.038,-3.454,-2.095,-6.388,-5.461,-4.172
130.084,-63.012,22.513,-0.726,-5.510,-4.008,-2.811,-6.620,-5.920,-4.812
130.095,-63.099,35.856,0.191,-6.105,-4.702,-3.491,-6.920,-6.497,-5.391
130.106,-55.998,30.710,0.335,-6.558,-5.198,-4.125,-7.184,-6.861,-5.910
130.117,-49.630,-9.080,0.009,-6.923,-5.558,-4.644,-7.448,-7.088,-6.308
130.128,-43.280,-16.915,-0.552,-7.269,-5.888,-5.124,-7.723,-7.290,-6.670
130.138,-34.544,-7.301,-0.605,-7.469,-6.098,-5.505,-7.800,-7.376,-6.934
130.149,-29.680,1.363,-0.521,-7.614,-6.271,-5.796,-7.791,-7.425,-7.104
130.159,-21.531,-2.536,-0.536,-7.630,-6.297,-6.010,-7.690,-7.327,-7.196
130.170,-14.408,0.458,-0.605,-7.656,-6.320,-6.161,-7.624,-7.232,-7.228
130.180,-5.928,12.440,-0.439,-7.477,-6.156,-6.204,-7.323,-6.954,-7.152
130.191,1.288,7.943,-0.481,-7.351,-6.016,-6.186,-7.140,-6.703,-7.017
130.201,11.578,-28.937,-1.007,-7.059,-5.658,-6.063,-6.903,-6.248,-6.787
130.212,19.511,-31.010,-1.177,-6.699,-5.272,-5.859,-6.527,-5.778,-6.487
130.222,28.478,5.449,-0.702,-6.153,-4.768,-5.551,-5.837,-5.197,-6.086
130.233,35.594,24.516,-0.062,-5.614,-4.285,-5.183,-5.127,-4.638,-5.625
130.243,40.966,8.093,-0.231,-5.001,-3.668,-4.719,-4.477,-3.954,-5.074
130.254,49.666,-11.459,-0.867,-4.394,-3.012,-4.214,-3.939,-3.248,-4.499
130.265,56.082,-11.101,-1.323,-3.674,-2.263,-3.616,-3.266,-2.475,-3.853
130.275,55.756,-12.260,-1.325,-3.055,-1.653,-3.000,-2.634,-1.853,-3.202
130.286,59.173,0.929,-1.211,-2.381,-0.999,-2.390,-1.932,-1.197,-2.567
130.296,58.454,0.561,-1.289,-1.735,-0.361,-1.753,-1.294,-0.568,-1.916
130.307,63.078,-5.506,-1.592,-1.070,0.313,-1.126,-0.687,0.083,-1.288
130.317,63.194,-13.558,-1.960,-0.391,1.006,-0.458,-0.088,0.737,-0.637
130.328,65.023,-14.052,-2.046,0.252,1.647,0.189,0.496,1.326,-0.019
130.338,65.760,-4.591,-1.964,0.939,2.318,0.854,1.136,1.935,0.603
130.349,67.497,-3.714,-1.871,1.667,3.034,1.545,1.808,2.580,1.246
130.359,63.444,8.348,-1.637,2.268,3.604,2.202,2.377,3.074,1.846
130.370,61.189,5.479,-1.471,2.853,4.161,2.821,2.923,3.551,2.404
130.380,58.133,-11.060,-1.760,3.361,4.685,3.413,3.296,3.986,2.924
130.391,52.545,-27.596,-1.910,3.797,5.133,3.958,3.591,4.336,3.386
130.401,50.438,-12.864,-1.707,4.224,5.540,4.448,3.944,4.642,3.788
130.412,41.706,6.423,-1.443,4.489,5.775,4.873,4.156,4.778,4.124
130.422,34.240,-1.896,-1.477,4.685,5.962,5.221,4.254,4.867,4.380
130.433,25.439,-13.927,-1.835,4.720,6.013,5.473,4.136,4.816,4.533
130.443,18.643,4.352,-1.682,4.746,6.014,5.635,4.098,4.715,4.593
130.454,13.852,26.660,-0.907,4.810,6.007,5.745,4.201,4.619,4.613
130.464,6.814,32.781,-0.399,4.784,5.930,5.803,4.181,4.466,4.591
130.475,2.945,-9.349,-0.712,4.682,5.840,5.798,3.962,4.305,4.509
130.485,-4.634,-38.426,-1.326,4.423,5.616,5.729,3.533,4.007,4.358
130.496,-3.038,-7.943,-1.163,4.379,5.551,5.632,3.440,3.869,4.181
130.506,-6.376,17.098,-0.532,4.261,5.364,5.531,3.385,3.622,4.012
130.517,-13.783,3.128,-0.662,3.943,5.057,5.380,2.968,3.264,3.800
130.527,-19.541,-26.070,-1.406,3.526,4.721,5.152,2.311,2.876,3.507
130.538,-26.011,-19.785,-1.860,3.078,4.312,4.857,1.709,2.410,3.142
130.548,-34.943,15.071,-1.239,2.594,3.777,4.493,1.271,1.829,2.717
130.559,-38.972,26.151,-0.302,2.130,3.249,4.057,0.905,1.284,2.246
130.569,-53.283,7.611,-0.317,1.287,2.419,3.532,0.016,0.456,1.702
130.580,-57.815,-3.019,-0.785,0.539,1.728,2.917,-0.861,-0.228,1.069
130.590,-66.441,-24.644,-1.377,-0.372,0.864,2.226,-1.876,-1.080,0.366
130.601,-69.497,-12.582,-0.955,-1.135,0.066,1.476,-2.551,-1.852,-0.383
130.612,-73.655,17.880,-0.218,-1.914,-0.773,0.706,-3.168,-2.643,-1.130
130.622,-76.821,31.063,0.280,-2.721,-1.615,-0.084,-3.849,-3.413,-1.874
130.632,-77.539,12.084,0.288,-3.527,-2.413,-0.889,-4.603,-4.123,-2.619
130.643,-69.395,-16.577,-0.081,-4.200,-3.054,-1.665,-5.266,-4.669,-3.323
130.653,-64.748,-9.449,0.159,-4.690,-3.581,-2.333,-5.594,-5.096,-3.911
130.664,-66.593,21.089,0.940,-5.238,-4.222,-2.987,-5.851,-5.620,-4.467
130.675,-61.149,17.816,1.283,-5.786,-4.815,-3.651,-6.194,-6.078,-5.014
130.685,-54.712,19.382,1.521,-6.177,-5.230,-4.194,-6.418,-6.351,-5.431
130.696,-45.247,23.586,1.864,-6.434,-5.507,-4.685,-6.489,-6.455,-5.762
130.706,-34.623,32.667,2.270,-6.546,-5.614,-5.031,-6.485,-6.410,-5.964
130.717,-25.545,37.171,2.164,-6.693,-5.721,-5.313,-6.591,-6.367,-6.101
130.729,-23.886,34.379,2.118,-6.907,-5.901,-5.538,-6.750,-6.404,-6.183
130.740,-18.041,19.428,2.481,-6.922,-5.934,-5.712,-6.598,-6.288,-6.210
130.751,-12.916,17.811,2.546,-6.885,-5.904,-5.815,-6.443,-6.137,-6.191
130.761,-8.253,22.185,2.859,-6.821,-5.849,-5.874,-6.256,-5.961,-6.126
130.772,-7.327,25.278,3.362,-6.769,-5.829,-5.892,-6.032,-5.818,-6.016
130.783,-2.708,21.470,3.667,-6.599,-5.690,-5.880,-5.691,-5.554,-5.875
130.794,0.353,6.407,3.580,-6.476,-5.568,-5.832,-5.467,-5.312,-5.700
130.805,2.406,-6.141,3.297,-6.398,-5.465,-5.764,-5.344,-5.095,-5.512
130.816,7.201,-0.497,3.273,-6.149,-5.216,-5.649,-5.007,-4.739,-5.281
130.827,15.652,29.196,3.845,-5.676,-4.799,-5.457,-4.331,-4.218,-4.975
130.839,23.242,19.216,3.996,-5.157,-4.296,-5.175,-3.701,-3.615,-4.580
130.850,30.883,15.860,4.311,-4.547,-3.697,-4.812,-2.996,-2.923,-4.108
130.861,39.794,18.638,4.756,-3.815,-2.988,-4.352,-2.152,-2.128,-3.543
130.872,54.986,11.064,5.104,-2.812,-1.998,-3.759,-1.063,-1.059,-2.848
130.883,66.600,-19.707,4.765,-1.817,-0.964,-3.021,-0.107,0.039,-2.019
130.894,78.908,-45.861,3.875,-0.712,0.242,-2.153,0.809,1.283,-1.083
130.905,88.235,-44.485,3.132,0.478,1.506,-1.169,1.847,2.555,-0.056
130.916,94.698,-24.028,3.047,1.688,2.721,-0.102,3.024,3.759,1.035
130.928,97.841,-21.609,2.831,2.847,3.917,1.000,4.067,4.925,2.145
130.939,100.526,-18.499,2.681,3.977,5.092,2.114,5.053,6.051,3.247
130.950,99.749,-16.447,2.322,5.066,6.224,3.244,5.986,7.116,4.346
130.961,98.029,23.440,2.564,6.091,7.205,4.320,7.016,8.018,5.377
130.972,94.511,7.429,2.541,7.029,8.117,5.364,7.914,8.842,6.365
130.983,95.076,-5.327,2.042,8.039,9.165,6.399,8.739,9.786,7.326
130.994,89.565,-3.475,1.619,8.793,9.982,7.387,9.244,10.481,8.222
131.005,85.396,-42.617,1.140,9.529,10.825,8.334,9.632,11.189,9.060
131.016,83.305,-17.265,0.914,10.320,11.641,9.214,10.232,11.858,9.818
131.028,76.617,19.112,1.052,10.963,12.278,10.048,10.740,12.342,10.520
131.039,66.186,31.607,1.256,11.411,12.699,10.778,11.092,12.609,11.114
131.050,56.629,8.416,1.147,11.784,13.069,11.401,11.322,12.823,11.596
131.061,46.686,-8.938,0.798,11.984,13.290,11.895,11.326,12.886,11.942
131.072,36.824,-35.104,0.291,12.057,13.406,12.281,11.159,12.841,12.173
131.083,22.730,-56.999,-0.198,11.749,13.236,12.523,10.422,12.506,12.251
131.094,13.919,17.258,0.169,11.598,13.072,12.633,10.153,12.184,12.199
131.105,2.875,28.793,0.748,11.301,12.762,12.638,9.750,11.730,12.053
131.117,-1.189,-7.614,0.410,11.061,12.566,12.558,9.299,11.396,11.826
131.128,-9.970,-16.607,0.058,10.696,12.211,12.416,8.793,10.906,11.536
131.139,-15.183,-7.150,0.051,10.309,11.816,12.185,8.309,10.383,11.164
131.150,-19.972,2.724,0.099,9.893,11.412,11.909,7.766,9.859,10.753
131.161,-24.878,10.764,0.238,9.435,10.951,11.581,7.218,9.288,10.299
131.172,-25.835,-29.413,-0.283,8.998,10.572,11.224,6.576,8.805,9.821
131.183,-28.980,-26.855,-0.614,8.551,10.137,10.850,6.017,8.266,9.326
131.194,-34.784,-6.081,-0.503,7.978,9.540,10.411,5.414,7.575,8.774
131.205,-37.297,-2.694,-0.496,7.441,8.994,9.934,4.824,6.945,8.194
131.216,-41.889,-6.997,-0.654,6.805,8.351,9.418,4.143,6.227,7.582
131.227,-47.359,-7.815,-0.739,6.086,7.632,8.847,3.370,5.443,6.923
131.238,-52.231,-15.448,-1.002,5.364,6.919,8.234,2.586,4.673,6.230
131.249,-61.832,-16.678,-1.233,4.355,5.941,7.517,1.488,3.646,5.440
131.260,-69.577,2.994,-1.043,3.367,4.935,6.726,0.515,2.608,4.589
131.271,-73.612,-6.507,-1.103,2.414,3.995,5.884,-0.468,1.650,3.701
131.282,-79.185,-30.857,-1.547,1.311,2.947,4.985,-1.670,0.594,2.763
131.293,-80.955,-6.883,-1.395,0.395,2.013,4.077,-2.532,-0.336,1.828
131.304,-80.229,29.097,-0.764,-0.505,1.080,3.149,-3.335,-1.248,0.891
131.315,-75.464,20.254,-0.342,-1.194,0.336,2.266,-3.871,-1.953,0.019
131.326,-69.867,-24.525,-0.823,-1.886,-0.303,1.459,-4.605,-2.550,-0.768
131.337,-64.037,6.659,-0.636,-2.414,-0.865,0.718,-5.009,-3.064,-1.483
131.348,-56.021,20.492,-0.355,-2.819,-1.313,0.052,-5.262,-3.453,-2.109
131.359,-49.975,7.483,-0.331,-3.230,-1.727,-0.528,-5.596,-3.803,-2.643
131.369,-42.896,-20.104,-0.567,-3.567,-2.014,-1.015,-5.952,-4.025,-3.077
131.380,-35.466,-35.677,-0.769,-3.848,-2.245,-1.447,-6.251,-4.191,-3.455
131.391,-28.423,5.038,-0.602,-3.952,-2.356,-1.784,-6.266,-4.237,-3.734
131.402,-19.413,39.882,0.213,-3.859,-2.368,-2.035,-5.891,-4.177,-3.917
131.414,-14.676,21.007,0.333,-3.877,-2.429,-2.218,-5.746,-4.161,-4.026
131.425,-9.132,0.138,0.119,-3.851,-2.398,-2.339,-5.651,-4.059,-4.074
131.436,-2.611,-33.554,-0.327,-3.797,-2.283,-2.395,-5.642,-3.877,-4.062
131.447,2.342,-50.159,-0.888,-3.685,-2.103,-2.376,-5.593,-3.641,-3.983
131.458,7.254,-25.768,-1.065,-3.465,-1.894,-2.309,-5.293,-3.383,-3.861
131.469,11.990,-20.307,-1.160,-3.228,-1.655,-2.194,-5.008,-3.099,-3.694
131.480,19.904,-34.522,-1.307,-2.851,-1.245,-2.009,-4.647,-2.653,-3.463
131.491,25.287,-8.169,-0.835,-2.416,-0.865,-1.758,-4.065,-2.239,-3.166
131.503,29.525,2.574,-0.243,-1.960,-0.449,-1.447,-3.492,-1.789,-2.808
131.514,33.995,-23.766,-0.396,-1.502,0.028,-1.090,-3.035,-1.279,-2.406
131.525,36.248,-12.801,-0.304,-1.055,0.458,-0.703,-2.526,-0.825,-1.980
131.536,38.550,-0.495,0.092,-0.556,0.922,-0.287,-1.935,-0.339,-1.527
131.547,39.181,-6.426,0.303,-0.107,1.356,0.137,-1.436,0.112,-1.068
131.558,37.663,14.632,0.831,0.301,1.708,0.557,-0.902,0.483,-0.616
131.569,36.103,24.782,1.247,0.657,2.023,0.944,-0.450,0.816,-0.198
131.579,35.989,20.996,1.421,1.019,2.389,1.320,-0.080,1.197,0.205
131.590,38.798,12.096,1.428,1.434,2.816,1.698,0.320,1.638,0.608
131.600,39.101,-25.833,0.440,1.771,3.228,2.091,0.519,2.048,1.012
131.610,39.704,-16.331,0.075,2.133,3.616,2.478,0.821,2.421,1.396
131.621,36.889,-5.838,0.005,2.396,3.910,2.847,1.011,2.694,1.755
131.631,33.828,17.059,0.416,2.676,4.167,3.186,1.321,2.930,2.083
131.641,33.162,-10.854,0.325,2.970,4.470,3.505,1.578,3.211,2.390
131.653,27.167,-15.374,-0.312,3.119,4.655,3.824,1.629,3.358,2.680
131.664,21.115,-22.360,-1.261,3.171,4.771,4.062,1.518,3.423,2.875
131.676,14.199,-31.527,-1.690,3.103,4.749,4.205,1.316,3.338,2.961
131.687,3.979,-15.888,-1.805,2.883,4.542,4.246,1.022,3.071,2.942
131.698,-5.036,-36.792,-2.039,2.527,4.256,4.174,0.496,2.726,2.810
131.710,-11.533,-0.966,-1.698,2.209,3.930,4.011,0.159,2.351,2.591
131.721,-21.143,15.317,-1.024,1.781,3.446,3.767,-0.181,1.833,2.305
131.733,-28.104,15.325,-0.374,1.324,2.926,3.430,-0.525,1.301,1.943
131.744,-36.720,24.428,0.142,0.788,2.315,3.013,-0.910,0.693,1.515
131.756,-42.374,38.758,0.929,0.231,1.686,2.527,-1.302,0.090,1.038
131.767,-44.293,21.617,1.202,-0.320,1.123,2.010,-1.792,-0.428,0.547
131.779,-46.883,3.949,1.037,-0.862,0.576,1.485,-2.272,-0.925,0.056
131.790,-49.107,-9.089,0.709,-1.459,-0.014,0.928,-2.828,-1.461,-0.463
131.802,-50.104,-6.417,0.474,-2.070,-0.615,0.350,-3.396,-2.003,-0.999
131.813,-53.033,-19.709,0.139,-2.730,-1.236,-0.232,-4.068,-2.560,-1.536
131.824,-60.238,-37.379,-0.319,-3.626,-2.061,-0.897,-5.026,-3.317,-2.152
131.836,-57.547,-29.909,-0.638,-4.342,-2.725,-1.592,-5.761,-3.909,-2.795
131.848,-58.822,0.898,-0.455,-4.983,-3.398,-2.248,-6.255,-4.504,-3.391
131.859,-68.088,23.824,-0.183,-5.814,-4.296,-2.961,-6.860,-5.307,-4.030
131.870,-63.401,14.739,-0.018,-6.383,-4.911,-3.696,-7.233,-5.816,-4.678
131.882,-59.305,13.087,0.004,-6.948,-5.455,-4.358,-7.725,-6.248,-5.243
131.893,-59.584,13.018,-0.146,-7.620,-6.046,-4.986,-8.428,-6.721,-5.768
131.905,-55.142,7.255,-0.352,-8.164,-6.568,-5.613,-8.885,-7.124,-6.290
131.916,-45.242,5.846,-0.479,-8.517,-6.909,-6.166,-9.129,-7.342,-6.731
131.928,-31.339,10.417,-0.620,-8.658,-7.003,-6.565,-9.230,-7.317,-7.017
131.939,-23.470,14.983,-0.554,-8.684,-7.046,-6.815,-9.099,-7.244,-7.152
131.951,-13.999,11.469,-0.761,-8.684,-7.021,-6.990,-9.024,-7.107,-7.213
131.962,-4.374,24.105,-0.957,-8.549,-6.824,-7.035,-8.890,-6.808,-7.151
131.974,1.820,15.071,-1.124,-8.359,-6.644,-7.006,-8.574,-6.534,-7.021
131.985,11.910,8.411,-1.305,-8.011,-6.257,-6.868,-8.203,-6.065,-6.789
131.997,17.786,30.253,-1.013,-7.678,-5.902,-6.647,-7.819,-5.634,-6.477
132.008,25.808,37.928,-0.713,-7.175,-5.460,-6.350,-7.098,-5.106,-6.075
132.019,31.578,26.042,-0.334,-6.681,-4.981,-5.974,-6.481,-4.546,-5.596
132.030,33.275,29.801,-0.317,-6.303,-4.554,-5.562,-6.111,-4.047,-5.092
132.042,35.555,11.353,-0.288,-5.826,-4.090,-5.129,-5.534,-3.520,-4.576
132.053,39.355,21.272,-0.196,-5.309,-3.591,-4.667,-4.916,-2.970,-4.041
132.064,40.244,35.245,0.129,-4.852,-3.107,-4.182,-4.452,-2.439,-3.489
132.075,41.320,23.001,-0.190,-4.356,-2.599,-3.687,-3.933,-1.899,-2.942
132.087,43.263,10.277,-0.027,-3.799,-2.079,-3.193,-3.269,-1.358,-2.407
132.098,44.274,27.880,0.569,-3.245,-1.578,-2.682,-2.585,-0.838,-1.858
132.109,46.392,16.725,0.786,-2.659,-1.028,-2.151,-1.903,-0.270,-1.290
132.119,50.440,9.937,1.169,-2.000,-0.407,-1.624,-1.158,0.359,-0.738
132.130,52.027,34.559,2.336,-1.328,0.185,-1.061,-0.318,0.965,-0.145
132.140,53.170,36.925,3.032,-0.656,0.790,-0.477,0.501,1.590,0.476
132.151,55.795,14.538,2.989,0.041,1.471,0.128,1.234,2.283,1.111
132.161,62.534,1.492,2.759,0.801,2.244,0.777,1.957,3.053,1.775
132.172,66.632,18.859,2.941,1.597,3.009,1.466,2.789,3.800,2.467
132.182,68.612,29.833,3.527,2.387,3.765,2.191,3.614,4.536,3.190
132.193,66.099,22.174,3.395,3.025,4.420,2.910,4.178,5.161,3.898
132.203,65.326,25.785,3.300,3.641,5.058,3.593,4.702,5.757,4.557
132.214,64.840,18.073,3.343,4.311,5.733,4.273,5.299,6.379,5.200
132.224,64.556,22.219,3.756,4.991,6.391,4.942,5.957,6.980,5.828
132.235,58.828,28.977,4.056,5.476,6.883,5.575,6.361,7.413,6.417
132.246,50.683,6.092,3.282,5.766,7.278,6.138,6.367,7.738,6.920
132.256,40.223,-19.703,2.672,5.944,7.522,6.587,6.327,7.898,7.293
132.267,26.133,-11.858,2.455,5.957,7.547,6.901,6.231,7.833,7.521
132.277,12.434,-9.139,2.448,5.832,7.423,7.064,6.021,7.623,7.596
132.288,-2.346,19.489,3.164,5.581,7.130,7.080,5.781,7.255,7.530
132.298,-14.028,27.238,3.984,5.268,6.776,6.964,5.497,6.849,7.351
132.309,-22.020,23.063,4.195,4.865,6.382,6.746,5.034,6.417,7.080
132.319,-29.279,18.320,4.075,4.386,5.933,6.449,4.467,5.937,6.736
132.330,-33.875,10.264,3.504,3.867,5.468,6.085,3.809,5.444,6.326
132.340,-37.758,-22.525,2.676,3.304,4.979,5.672,3.072,4.925,5.863
132.351,-37.962,-33.470,2.204,2.861,4.564,5.247,2.549,4.477,5.387
132.362,-39.092,-16.990,2.248,2.441,4.118,4.817,2.162,4.006,4.913
132.372,-42.554,9.712,2.716,1.993,3.612,4.373,1.827,3.485,4.437
