R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,30,50,5,50,5,10,75,0,0,0.995
sysTime,aRawR,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
265.815,31.142,-2.576,-2.301,14.202,14.400,15.406,9.744,10.133,11.433
265.827,8.483,-2.516,-2.318,13.627,13.819,14.966,9.044,9.405,10.822
265.838,6.597,-2.717,-2.343,13.068,13.249,14.481,8.382,8.697,10.175
265.849,-38.891,-3.614,-2.395,12.270,12.571,13.950,7.197,7.888,9.485
265.860,-17.864,-3.750,-2.473,11.722,12.041,13.394,6.496,7.229,8.776
265.870,8.566,-3.460,-2.537,11.165,11.444,12.843,5.922,6.517,8.084
265.881,11.650,-2.894,-2.570,10.646,10.883,12.269,5.406,5.858,7.387
265.893,25.513,-2.472,-2.575,10.096,10.281,11.689,4.894,5.174,6.700
265.903,-22.295,-3.085,-2.584,9.421,9.630,11.100,4.102,4.452,6.015
265.914,-51.037,-3.479,-2.625,8.873,9.116,10.529,3.416,3.868,5.350
265.925,29.625,-2.563,-2.651,8.513,8.711,10.001,3.105,3.402,4.740
265.936,17.169,-2.259,-2.631,7.954,8.117,9.473,2.584,2.767,4.150
265.947,-12.904,-2.590,-2.622,7.388,7.558,8.923,1.973,2.174,3.543
265.957,-0.720,-2.533,-2.627,7.033,7.182,8.405,1.636,1.769,2.975
265.968,35.105,-1.978,-2.604,6.810,6.919,7.965,1.483,1.486,2.499
265.978,-45.939,-2.289,-2.557,6.491,6.660,7.604,1.026,1.218,2.114
265.990,-48.623,-2.956,-2.569,6.108,6.350,7.230,0.470,0.887,1.702
266.001,25.569,-1.890,-2.552,5.743,5.928,6.866,0.227,0.457,1.313
266.012,16.245,-1.617,-2.488,5.270,5.463,6.474,-0.243,0.003,0.915
266.023,6.365,-1.560,-2.432,4.765,4.965,6.042,-0.740,-0.475,0.484
266.035,5.867,-1.710,-2.371,4.420,4.592,5.600,-0.992,-0.820,0.053
266.046,-36.878,-2.590,-2.361,4.075,4.303,5.210,-1.431,-1.087,-0.330
266.058,8.541,-2.091,-2.361,3.727,3.929,4.840,-1.690,-1.437,-0.689
266.069,2.165,-1.850,-2.320,3.426,3.623,4.479,-1.940,-1.703,-1.023
266.080,-7.256,-1.748,-2.289,3.213,3.403,4.168,-2.088,-1.882,-1.305
266.092,21.580,-1.179,-2.221,3.024,3.206,3.913,-2.205,-2.026,-1.517
266.103,8.935,-0.979,-2.143,2.704,2.868,3.645,-2.420,-2.305,-1.736
266.115,54.456,-0.189,-2.028,2.355,2.413,3.326,-2.465,-2.683,-1.992
266.126,8.527,-0.310,-1.900,2.110,2.172,3.008,-2.639,-2.840,-2.237
266.137,45.404,0.136,-1.781,2.021,2.037,2.768,-2.546,-2.890,-2.402
266.149,25.589,0.189,-1.629,1.990,1.998,2.583,-2.474,-2.836,-2.501
266.160,-18.996,-0.314,-1.527,1.905,1.972,2.446,-2.609,-2.780,-2.559
266.172,10.221,-0.088,-1.422,1.919,1.983,2.352,-2.512,-2.685,-2.573
266.183,-20.235,-0.399,-1.332,2.006,2.087,2.320,-2.387,-2.504,-2.528
266.195,36.094,0.312,-1.238,2.027,2.038,2.300,-2.137,-2.474,-2.468
266.206,16.834,0.813,-1.089,1.972,1.986,2.269,-2.113,-2.434,-2.408
266.218,-0.716,0.645,-0.961,1.875,1.900,2.227,-2.154,-2.431,-2.363
266.229,26.166,1.150,-0.827,1.940,1.920,2.191,-1.905,-2.321,-2.309
266.241,29.428,1.346,-0.670,1.986,1.949,2.184,-1.736,-2.196,-2.221
266.252,-13.844,0.527,-0.553,1.880,1.902,2.166,-1.892,-2.156,-2.152
266.264,-40.888,-0.131,-0.500,1.805,1.877,2.140,-2.009,-2.109,-2.106
266.275,-10.577,0.087,-0.461,1.834,1.889,2.115,-1.879,-2.028,-2.062
266.286,27.371,0.647,-0.392,1.804,1.794,2.080,-1.691,-2.047,-2.022
266.298,8.235,0.709,-0.313,1.825,1.799,2.061,-1.565,-1.965,-1.963
266.308,-5.490,0.536,-0.256,1.763,1.758,2.030,-1.620,-1.945,-1.933
266.319,-25.778,0.155,-0.222,1.831,1.879,2.018,-1.621,-1.769,-1.891
266.330,11.478,0.380,-0.200,1.911,1.950,2.043,-1.473,-1.649,-1.815
266.342,41.730,1.281,-0.131,2.000,1.976,2.070,-1.188,-1.564,-1.726
266.353,-15.045,0.439,-0.076,2.092,2.122,2.121,-1.165,-1.363,-1.618
266.364,-28.742,-0.359,-0.076,2.182,2.259,2.194,-1.140,-1.186,-1.501
266.375,-12.368,-0.274,-0.085,2.714,2.754,2.350,-0.497,-0.660,-1.307
266.386,7.984,0.371,-0.071,2.881,2.879,2.538,-0.206,-0.501,-1.078
266.397,36.062,1.237,-0.015,3.224,3.162,2.746,0.300,-0.179,-0.822
266.408,45.859,2.015,0.092,3.395,3.241,2.939,0.709,-0.051,-0.573
266.419,9.961,1.892,0.200,3.536,3.382,3.105,0.889,0.136,-0.354
266.430,-3.239,1.655,0.290,3.434,3.319,3.227,0.735,0.118,-0.183
266.441,-51.596,0.791,0.337,3.317,3.333,3.298,0.358,0.167,-0.075
266.452,-16.682,0.517,0.350,3.187,3.276,3.341,0.096,0.139,-0.001
266.463,31.347,1.373,0.393,3.119,3.161,3.341,0.166,0.060,0.033
266.474,-4.822,1.306,0.456,3.046,3.097,3.329,0.115,0.037,0.061
266.484,-10.172,0.949,0.489,2.793,2.867,3.259,-0.150,-0.156,0.026
266.495,5.856,1.185,0.525,2.715,2.760,3.159,-0.126,-0.223,-0.037
266.505,5.309,1.351,0.571,2.659,2.690,3.078,-0.112,-0.250,-0.079
266.517,9.823,1.456,0.633,2.454,2.493,2.959,-0.281,-0.392,-0.146
266.528,6.453,1.205,0.682,2.284,2.343,2.816,-0.439,-0.486,-0.239
266.539,-10.822,0.755,0.707,2.033,2.152,2.672,-0.766,-0.625,-0.335
266.551,-46.097,-0.134,0.677,1.670,1.856,2.465,-1.230,-0.877,-0.505
266.562,-42.280,-0.415,0.612,1.445,1.636,2.246,-1.418,-1.059,-0.692
266.574,9.779,0.712,0.594,1.233,1.347,2.006,-1.406,-1.297,-0.888
266.585,26.625,1.881,0.664,0.919,0.934,1.726,-1.429,-1.634,-1.100
266.597,27.493,2.659,0.800,0.621,0.563,1.404,-1.474,-1.909,-1.336
266.608,13.601,2.878,0.959,0.408,0.326,1.098,-1.541,-2.038,-1.545
266.620,4.577,2.881,1.108,0.260,0.183,0.854,-1.602,-2.075,-1.689
266.631,6.123,2.933,1.246,-0.070,-0.139,0.609,-1.852,-2.289,-1.833
266.643,8.521,2.752,1.369,-0.453,-0.503,0.334,-2.173,-2.543,-2.006
266.654,-2.487,2.242,1.454,-0.733,-0.745,0.053,-2.437,-2.677,-2.189
266.666,-17.594,1.443,1.478,-1.003,-0.933,-0.197,-2.796,-2.770,-2.352
266.677,-20.576,0.612,1.436,-1.050,-0.905,-0.381,-2.921,-2.663,-2.460
266.688,-19.226,0.383,1.364,-1.176,-1.041,-0.537,-2.950,-2.728,-2.547
266.700,-12.276,0.470,1.299,-1.181,-1.079,-0.656,-2.807,-2.694,-2.597
266.711,-16.437,0.534,1.246,-1.062,-0.993,-0.727,-2.543,-2.537,-2.596
266.723,-35.186,0.289,1.195,-0.895,-0.824,-0.713,-2.315,-2.303,-2.513
266.734,-42.238,0.068,1.132,-0.655,-0.580,-0.625,-2.030,-2.002,-2.363
266.746,-12.449,0.818,1.098,-0.404,-0.364,-0.491,-1.646,-1.731,-2.165
266.757,-2.915,1.459,1.121,-0.347,-0.354,-0.371,-1.423,-1.654,-1.972
266.768,11.810,1.861,1.171,-0.510,-0.564,-0.344,-1.415,-1.792,-1.869
266.779,9.005,2.068,1.233,-0.642,-0.716,-0.400,-1.433,-1.866,-1.847
266.791,21.950,2.585,1.318,-0.811,-0.928,-0.508,-1.433,-1.992,-1.871
266.802,47.576,3.331,1.441,-0.957,-1.123,-0.633,-1.386,-2.091,-1.902
266.814,36.770,4.047,1.614,-0.981,-1.192,-0.736,-1.214,-2.051,-1.899
266.825,15.256,4.510,1.825,-0.949,-1.175,-0.785,-1.050,-1.916,-1.833
266.837,-17.741,4.612,2.049,-0.755,-0.964,-0.764,-0.793,-1.588,-1.692
266.848,3.094,5.041,2.279,-0.571,-0.798,-0.686,-0.466,-1.305,-1.494
266.860,-5.432,5.055,2.507,-0.511,-0.729,-0.596,-0.328,-1.119,-1.284
266.871,-24.909,4.435,2.685,-0.412,-0.552,-0.492,-0.313,-0.839,-1.072
266.883,-31.670,3.680,2.792,-0.235,-0.307,-0.350,-0.214,-0.509,-0.841
266.894,-14.757,3.144,2.839,-0.035,-0.079,-0.176,-0.015,-0.214,-0.593
266.905,-11.329,2.799,2.856,-0.028,-0.056,-0.034,0.009,-0.134,-0.388
266.917,-31.041,2.039,2.826,0.064,0.108,0.098,-0.014,0.073,-0.207
266.928,-37.163,1.018,2.727,0.144,0.258,0.207,-0.059,0.247,-0.068
266.939,-24.771,1.116,2.601,0.357,0.452,0.347,0.212,0.455,0.090
266.950,-24.550,1.097,2.495,0.493,0.605,0.495,0.326,0.619,0.257
266.961,-34.331,0.581,2.355,0.604,0.774,0.637,0.323,0.793,0.412
266.972,-23.672,0.519,2.226,0.788,0.958,0.797,0.510,0.973,0.576
266.983,-12.801,0.372,2.096,0.921,1.102,0.938,0.623,1.109,0.715
266.994,-21.884,-0.406,1.938,1.151,1.400,1.121,0.686,1.386,0.885
267.005,-18.176,-1.149,1.715,1.203,1.520,1.298,0.565,1.466,1.030
267.016,-23.610,-1.667,1.458,1.279,1.622,1.419,0.550,1.516,1.107
267.026,-6.699,-1.579,1.215,1.381,1.712,1.549,0.643,1.553,1.189
267.037,-0.658,-1.498,1.003,1.533,1.855,1.664,0.785,1.644,1.259
267.048,-24.189,-2.017,0.787,1.386,1.749,1.747,0.506,1.483,1.291
267.059,-18.211,-2.534,0.545,1.229,1.621,1.739,0.246,1.296,1.225
267.070,-4.458,-2.636,0.292,1.242,1.639,1.738,0.206,1.249,1.161
267.081,14.859,-2.736,0.049,1.113,1.528,1.715,-0.004,1.075,1.074
267.092,21.308,-2.839,-0.189,1.164,1.577,1.689,0.008,1.059,0.983
267.103,12.004,-2.601,-0.395,1.129,1.506,1.688,0.015,0.927,0.922
267.114,22.964,-1.954,-0.546,0.991,1.313,1.619,-0.024,0.686,0.804
267.124,44.901,-0.922,-0.617,0.906,1.150,1.533,0.049,0.494,0.685
267.135,37.464,-0.306,-0.618,0.880,1.069,1.423,0.146,0.401,0.561
267.145,-4.483,-0.408,-0.603,0.794,0.979,1.330,0.067,0.306,0.458
267.156,10.789,-0.194,-0.587,0.786,0.957,1.283,0.088,0.278,0.403
267.166,27.709,0.283,-0.540,0.670,0.807,1.215,0.059,0.132,0.335
267.177,-0.545,-0.178,-0.498,0.493,0.655,1.126,-0.170,-0.013,0.248
267.187,-22.106,-0.701,-0.498,0.243,0.436,0.982,-0.484,-0.232,0.100
267.198,-19.283,-0.823,-0.516,-0.075,0.109,0.787,-0.780,-0.556,-0.100
267.208,-29.905,-0.936,-0.535,-0.227,-0.031,0.591,-0.949,-0.693,-0.298
267.219,-34.512,-1.281,-0.571,-0.455,-0.230,0.399,-1.234,-0.888,-0.494
267.229,-14.170,-0.888,-0.600,-0.559,-0.363,0.241,-1.260,-1.014,-0.650
267.240,-11.494,-0.807,-0.611,-0.712,-0.524,0.067,-1.381,-1.161,-0.817
267.250,-33.544,-1.195,-0.634,-0.930,-0.707,-0.101,-1.663,-1.333,-0.979
267.261,-37.265,-1.647,-0.694,-1.115,-0.865,-0.289,-1.897,-1.484,-1.166
267.271,-8.790,-1.397,-0.751,-1.352,-1.135,-0.491,-2.041,-1.743,-1.363
267.282,4.426,-0.971,-0.773,-1.416,-1.249,-0.681,-1.966,-1.837,-1.538
267.292,-13.112,-0.873,-0.776,-1.550,-1.387,-0.851,-2.064,-1.948,-1.687
267.303,1.520,-0.585,-0.769,-1.509,-1.367,-0.944,-1.944,-1.901,-1.755
267.313,16.663,-0.092,-0.729,-1.414,-1.326,-0.999,-1.691,-1.825,-1.776
267.323,6.690,0.194,-0.667,-1.348,-1.287,-0.999,-1.530,-1.749,-1.739
267.334,23.769,0.812,-0.577,-1.367,-1.356,-1.028,-1.394,-1.772,-1.722
267.344,44.080,1.223,-0.456,-1.442,-1.461,-1.072,-1.350,-1.824,-1.713
267.355,18.887,0.970,-0.346,-1.453,-1.466,-1.123,-1.333,-1.775,-1.711
267.365,-3.347,0.438,-0.279,-1.561,-1.540,-1.175,-1.486,-1.803,-1.719
267.376,14.182,0.724,-0.221,-1.509,-1.504,-1.181,-1.360,-1.725,-1.682
267.386,15.032,0.798,-0.140,-1.467,-1.461,-1.165,-1.281,-1.634,-1.619
267.397,-13.970,-0.014,-0.100,-1.466,-1.403,-1.123,-1.386,-1.539,-1.539
267.408,-0.023,-0.200,-0.110,-1.328,-1.255,-1.073,-1.251,-1.368,-1.464
267.419,21.933,-0.222,-0.132,-1.382,-1.292,-1.011,-1.328,-1.385,-1.382
267.431,34.181,0.006,-0.142,-1.518,-1.432,-1.003,-1.429,-1.503,-1.352
267.441,20.029,0.409,-0.117,-1.347,-1.304,-1.008,-1.135,-1.350,-1.332
267.451,26.077,0.775,-0.076,-0.961,-0.943,-0.923,-0.670,-0.964,-1.220
267.461,29.730,1.100,-0.005,-0.665,-0.682,-0.762,-0.270,-0.675,-1.027
267.472,-13.313,0.397,0.034,-0.771,-0.730,-0.628,-0.498,-0.703,-0.870
267.482,-7.479,-0.083,0.031,-0.603,-0.532,-0.509,-0.396,-0.497,-0.739
267.492,13.912,0.039,0.025,-0.254,-0.192,-0.339,-0.025,-0.153,-0.559
267.503,-20.872,-0.311,0.019,-0.213,-0.120,-0.162,-0.058,-0.080,-0.376
267.513,-25.863,-0.645,-0.013,-0.262,-0.149,-0.047,-0.157,-0.114,-0.264
267.523,-12.876,-0.820,-0.061,-0.129,-0.011,0.056,-0.044,0.013,-0.167
267.533,-7.012,-0.791,-0.108,0.073,0.185,0.189,0.159,0.198,-0.043
267.544,-4.009,-0.513,-0.138,0.222,0.318,0.330,0.335,0.318,0.089
267.554,16.737,-0.108,-0.143,0.245,0.321,0.421,0.394,0.315,0.176
267.564,9.536,0.433,-0.115,0.559,0.591,0.542,0.806,0.585,0.299
267.575,-4.024,0.470,-0.076,0.745,0.774,0.686,0.996,0.766,0.446
267.585,37.495,1.090,-0.027,1.238,1.229,0.907,1.567,1.217,0.670
267.595,51.159,2.332,0.088,1.476,1.371,1.136,2.031,1.367,0.915
267.605,30.742,2.797,0.242,1.750,1.601,1.356,2.412,1.614,1.157
267.616,-17.946,2.259,0.380,1.575,1.456,1.517,2.166,1.484,1.336
267.626,-12.169,1.677,0.470,1.593,1.521,1.610,2.072,1.554,1.436
267.636,-14.228,1.395,0.534,1.591,1.541,1.690,2.010,1.574,1.517
267.647,-17.455,1.012,0.570,1.697,1.681,1.772,2.023,1.708,1.594
267.657,-2.887,0.905,0.586,1.948,1.947,1.894,2.220,1.960,1.705
267.667,17.678,1.482,0.626,2.102,2.055,2.016,2.465,2.058,1.820
267.677,25.586,2.123,0.704,2.312,2.209,2.162,2.793,2.210,1.966
267.688,16.478,2.324,0.800,2.352,2.236,2.277,2.856,2.239,2.086
267.698,0.631,2.059,0.881,2.373,2.278,2.372,2.818,2.279,2.181
267.708,5.874,1.960,0.946,2.211,2.125,2.415,2.622,2.125,2.221
267.718,6.565,1.947,1.006,2.215,2.138,2.427,2.595,2.137,2.230
267.729,-13.287,1.597,1.048,1.933,1.895,2.403,2.216,1.890,2.200
267.739,-45.755,1.049,1.065,2.019,2.038,2.374,2.158,2.025,2.161
267.749,-26.349,0.811,1.054,1.826,1.878,2.337,1.875,1.853,2.107
267.760,18.063,1.015,1.052,1.959,1.992,2.318,2.038,1.955,2.074
267.770,42.076,1.380,1.060,1.929,1.933,2.306,2.065,1.887,2.052
267.780,9.517,1.207,1.075,1.936,1.946,2.301,2.047,1.894,2.038
267.790,-25.169,0.671,1.060,1.750,1.788,2.256,1.784,1.725,1.978
267.800,-22.282,0.529,1.032,1.786,1.834,2.226,1.782,1.755,1.931
267.811,9.536,0.954,1.015,1.874,1.877,2.206,1.959,1.787,1.896
267.821,34.898,1.759,1.040,1.982,1.908,2.215,2.235,1.814,1.901
267.833,20.946,2.182,1.111,2.030,1.929,2.232,2.342,1.840,1.922
267.843,16.640,2.291,1.182,1.913,1.810,2.223,2.230,1.731,1.920
267.853,-22.100,1.469,1.221,1.799,1.772,2.193,1.939,1.696,1.891
267.863,-25.398,1.024,1.212,1.699,1.723,2.153,1.712,1.640,1.842
267.874,20.016,1.467,1.214,1.539,1.514,2.082,1.662,1.430,1.765
267.884,28.440,2.219,1.258,1.376,1.295,1.974,1.631,1.222,1.662
267.894,-2.194,2.083,1.319,1.351,1.291,1.879,1.570,1.233,1.579
267.904,-0.258,1.663,1.342,1.206,1.175,1.773,1.362,1.127,1.478
267.915,8.668,1.618,1.356,1.043,1.016,1.656,1.197,0.976,1.365
267.925,7.391,1.437,1.364,0.828,0.814,1.504,0.959,0.786,1.218
267.936,3.616,0.833,1.340,0.613,0.639,1.341,0.658,0.616,1.056
267.947,-5.799,0.135,1.279,0.451,0.531,1.180,0.370,0.507,0.888
267.958,-21.264,-0.238,1.192,0.231,0.352,1.027,0.056,0.322,0.724
267.969,-27.314,-0.523,1.098,0.095,0.248,0.881,-0.152,0.211,0.565
267.980,-24.622,-0.623,1.001,-0.096,0.067,0.719,-0.370,0.023,0.392
267.991,-16.751,-0.619,0.907,-0.262,-0.094,0.566,-0.544,-0.143,0.230
268.002,2.658,-0.574,0.816,-0.286,-0.124,0.430,-0.552,-0.177,0.086
268.013,10.432,-0.767,0.717,-0.409,-0.249,0.303,-0.671,-0.308,-0.049
268.024,12.632,-1.046,0.606,-0.493,-0.334,0.193,-0.753,-0.403,-0.171
268.035,-24.073,-1.400,0.489,-0.531,-0.356,0.107,-0.830,-0.435,-0.269
268.046,-35.215,-2.051,0.358,-0.630,-0.415,0.030,-1.028,-0.510,-0.362
268.057,-24.612,-2.148,0.216,-0.615,-0.390,-0.058,-1.046,-0.503,-0.470
268.067,-17.117,-2.055,0.085,-0.634,-0.421,-0.118,-1.046,-0.551,-0.548
268.078,25.278,-1.266,-0.014,-0.615,-0.488,-0.144,-0.839,-0.629,-0.584
268.089,22.365,-0.850,-0.069,-0.499,-0.407,-0.160,-0.646,-0.551,-0.602
268.100,12.221,-0.205,-0.085,-0.386,-0.333,-0.122,-0.440,-0.472,-0.558
268.111,7.192,0.182,-0.074,-0.238,-0.207,-0.059,-0.235,-0.338,-0.483
268.122,-1.992,0.142,-0.059,-0.041,-0.006,0.021,-0.040,-0.129,-0.390
268.133,-10.431,-0.107,-0.052,0.118,0.169,0.126,0.083,0.049,-0.277
268.144,-15.327,-0.483,-0.065,0.225,0.302,0.262,0.129,0.180,-0.139
268.155,-17.941,-0.883,-0.102,0.449,0.556,0.432,0.277,0.422,0.024
268.166,-17.179,-1.293,-0.162,0.710,0.847,0.627,0.452,0.691,0.205
268.177,-12.591,-1.652,-0.243,1.048,1.211,0.857,0.705,1.025,0.412
268.188,-7.732,-1.734,-0.334,1.401,1.568,1.123,1.015,1.344,0.650
268.199,-6.222,-1.843,-0.425,1.678,1.852,1.416,1.240,1.584,0.909
268.210,-7.712,-1.945,-0.517,2.112,2.290,1.735,1.624,1.972,1.190
268.221,-23.796,-2.063,-0.606,2.416,2.611,2.054,1.842,2.240,1.467
268.232,-35.808,-2.210,-0.690,2.733,2.946,2.388,2.068,2.519,1.754
268.243,-24.886,-1.952,-0.764,3.090,3.281,2.723,2.419,2.795,2.041
268.254,0.906,-1.655,-0.818,3.493,3.652,3.050,2.842,3.106,2.319
268.265,25.411,-0.906,-0.837,3.878,3.980,3.382,3.298,3.379,2.607
268.276,29.187,-0.728,-0.843,4.172,4.259,3.734,3.556,3.589,2.902
268.288,37.889,-0.823,-0.859,4.459,4.534,4.063,3.796,3.789,3.167
268.298,-38.576,-1.850,-0.893,4.457,4.607,4.279,3.566,3.797,3.325
268.308,-27.059,-2.304,-0.972,4.613,4.802,4.481,3.568,3.916,3.458
268.318,17.174,-1.999,-1.040,4.540,4.696,4.635,3.498,3.737,3.542
268.329,0.266,-2.012,-1.093,4.589,4.741,4.730,3.490,3.712,3.570
268.339,-25.977,-2.703,-1.172,4.688,4.878,4.818,3.433,3.775,3.585
268.349,-26.419,-3.113,-1.282,4.661,4.872,4.902,3.282,3.686,3.588
268.360,-5.602,-3.032,-1.386,4.917,5.104,4.996,3.514,3.834,3.601
268.370,25.498,-2.381,-1.460,5.033,5.147,5.089,3.715,3.800,3.620
268.380,30.360,-1.433,-1.482,4.920,4.954,5.110,3.716,3.545,3.577
268.391,32.207,-0.568,-1.449,4.929,4.891,5.103,3.829,3.433,3.521
268.401,17.615,-0.318,-1.385,5.142,5.089,5.120,4.027,3.590,3.497
268.411,-18.098,-0.548,-1.331,5.052,5.009,5.137,3.865,3.469,3.473
268.422,-20.337,-0.567,-1.286,4.878,4.844,5.111,3.623,3.264,3.406
268.432,12.953,0.026,-1.222,4.828,4.739,5.040,3.656,3.127,3.299
268.442,28.202,0.752,-1.119,4.846,4.679,4.973,3.811,3.046,3.209
268.452,16.546,1.018,-0.997,4.845,4.658,4.919,3.825,3.011,3.139
268.463,3.236,0.896,-0.886,4.730,4.552,4.849,3.666,2.892,3.053
268.473,6.124,0.755,-0.786,4.489,4.326,4.751,3.367,2.654,2.941
268.484,27.303,0.825,-0.681,4.270,4.108,4.599,3.116,2.423,2.769
268.495,1.812,0.225,-0.598,4.028,3.916,4.425,2.740,2.217,2.575
268.506,-10.273,-0.461,-0.575,3.683,3.633,4.212,2.229,1.913,2.335
268.518,9.389,-0.660,-0.587,3.313,3.263,3.936,1.831,1.521,2.028
268.529,6.339,-0.632,-0.602,3.199,3.140,3.689,1.713,1.380,1.755
268.541,25.438,-0.163,-0.593,3.094,2.998,3.484,1.672,1.228,1.535
268.552,21.410,0.610,-0.529,3.083,2.915,3.328,1.811,1.149,1.379
268.564,-11.928,1.187,-0.401,3.144,2.933,3.236,1.968,1.187,1.304
268.575,-24.779,1.393,-0.247,3.061,2.831,3.163,1.937,1.114,1.259
268.586,-11.981,1.587,-0.104,3.098,2.877,3.111,1.969,1.188,1.234
268.597,-0.142,1.613,0.027,2.958,2.743,3.063,1.828,1.082,1.213
268.609,12.642,1.289,0.125,2.642,2.455,2.925,1.460,0.821,1.099
268.620,38.073,1.325,0.191,2.366,2.186,2.723,1.186,0.577,0.916
268.631,45.831,1.357,0.253,2.260,2.070,2.543,1.118,0.489,0.760
268.643,37.041,1.784,0.339,2.038,1.831,2.366,0.959,0.287,0.615
268.653,16.294,2.039,0.441,2.083,1.844,2.221,1.101,0.339,0.506
268.663,8.233,1.864,0.524,2.011,1.788,2.111,1.017,0.319,0.431
268.674,11.748,1.913,0.601,1.744,1.528,1.975,0.761,0.097,0.330
268.684,18.774,2.115,0.684,1.680,1.454,1.854,0.750,0.064,0.248
268.694,-26.324,1.424,0.748,1.400,1.246,1.723,0.339,-0.104,0.153
268.704,-29.721,0.721,0.765,1.166,1.053,1.556,0.039,-0.265,0.015
268.715,-25.105,-0.073,0.731,1.117,1.067,1.436,-0.127,-0.231,-0.087
268.726,-15.973,-0.229,0.672,1.012,0.962,1.324,-0.213,-0.316,-0.180
268.736,-11.798,-0.500,0.610,0.901,0.877,1.234,-0.369,-0.388,-0.258
268.747,-22.929,-0.669,0.537,0.694,0.694,1.126,-0.617,-0.558,-0.355
268.758,9.050,-0.546,0.452,0.669,0.653,1.022,-0.588,-0.583,-0.445
268.770,19.659,-0.636,0.361,0.654,0.638,0.956,-0.591,-0.584,-0.499
268.781,30.484,-0.400,0.284,0.671,0.605,0.910,-0.448,-0.603,-0.531
268.793,2.311,-0.246,0.234,0.649,0.573,0.886,-0.428,-0.615,-0.535
268.805,-29.231,-0.227,0.214,0.511,0.431,0.828,-0.536,-0.730,-0.568
268.817,-8.867,-0.624,0.167,0.225,0.185,0.700,-0.890,-0.952,-0.675
268.829,12.614,-0.827,0.087,0.154,0.128,0.577,-0.975,-0.991,-0.784
268.839,-1.102,-0.986,0.008,0.044,0.028,0.475,-1.088,-1.075,-0.873
268.850,13.745,-0.733,-0.062,0.004,-0.026,0.385,-1.077,-1.113,-0.947
268.860,30.343,-0.240,-0.102,-0.004,-0.057,0.334,-1.013,-1.120,-0.976
268.871,13.809,-0.299,-0.109,-0.100,-0.146,0.284,-1.094,-1.177,-0.996
268.881,-18.364,-1.362,-0.169,-0.132,-0.113,0.259,-1.250,-1.127,-1.005
268.892,-10.692,-2.099,-0.305,-0.174,-0.104,0.256,-1.405,-1.118,-1.010
268.902,-1.886,-2.065,-0.443,-0.136,-0.069,0.266,-1.355,-1.087,-1.004
268.913,8.994,-1.904,-0.561,-0.104,-0.050,0.299,-1.291,-1.070,-0.973
268.923,-3.995,-2.106,-0.669,-0.147,-0.083,0.309,-1.351,-1.105,-0.966
268.934,-17.776,-2.609,-0.793,-0.126,-0.034,0.335,-1.395,-1.063,-0.948
268.944,-12.609,-3.081,-0.954,-0.291,-0.177,0.324,-1.616,-1.223,-0.978
268.956,14.525,-2.868,-1.143,-0.285,-0.187,0.296,-1.586,-1.254,-1.031
268.967,35.433,-2.675,-1.302,-0.256,-0.158,0.289,-1.568,-1.243,-1.059
268.978,45.224,-2.446,-1.447,-0.185,-0.106,0.305,-1.462,-1.210,-1.063
268.989,36.598,-2.114,-1.545,-0.008,0.019,0.362,-1.175,-1.097,-1.018
269.000,24.652,-1.576,-1.575,0.158,0.124,0.441,-0.869,-0.992,-0.940
269.012,13.341,-1.020,-1.555,0.402,0.316,0.555,-0.500,-0.793,-0.817
269.023,5.605,-0.320,-1.467,0.596,0.463,0.702,-0.186,-0.626,-0.647
269.034,10.971,0.622,-1.311,0.808,0.600,0.844,0.216,-0.455,-0.469
269.045,16.302,1.194,-1.113,1.051,0.788,1.005,0.613,-0.225,-0.263
269.056,26.728,1.784,-0.886,1.225,0.894,1.157,0.971,-0.069,-0.059
269.067,18.131,2.212,-0.625,1.326,0.945,1.281,1.221,0.042,0.125
269.079,18.388,2.465,-0.362,1.478,1.073,1.405,1.463,0.233,0.311
269.090,14.081,2.824,-0.105,1.640,1.208,1.534,1.720,0.429,0.502
269.101,5.441,2.916,0.152,1.726,1.290,1.650,1.848,0.575,0.680
269.112,3.157,2.870,0.390,1.797,1.373,1.754,1.923,0.719,0.844
269.123,0.452,2.999,0.610,1.854,1.435,1.852,2.003,0.838,0.999
269.134,-18.542,2.991,0.827,1.923,1.523,1.943,2.056,0.984,1.146
269.145,-25.187,3.015,1.031,1.974,1.594,2.017,2.092,1.111,1.274
269.157,-26.080,2.670,1.200,1.950,1.622,2.071,1.973,1.189,1.376
269.168,-43.624,2.525,1.342,1.909,1.627,2.088,1.848,1.238,1.435
269.179,-48.248,2.208,1.443,1.743,1.514,2.067,1.583,1.163,1.449
269.190,-49.545,1.875,1.523,1.569,1.396,2.004,1.302,1.081,1.417
269.201,-47.221,1.688,1.578,1.409,1.276,1.901,1.076,0.994,1.342
269.213,-46.823,1.166,1.585,1.152,1.082,1.755,0.698,0.826,1.217
269.223,-18.931,1.740,1.587,0.968,0.881,1.598,0.581,0.650,1.078
