R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,75,60,15,60,15,50,175,0,0,0.995
sysTime,GPT1X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
348.330,-72.746,28.334,2.150,-4.175,-1.501,0.307,-3.994,-2.090,-0.510
348.341,-73.059,22.923,2.469,-4.956,-2.297,-0.480,-4.646,-2.791,-1.232
348.352,-72.977,-30.536,1.392,-5.794,-3.061,-1.272,-5.637,-3.457,-1.954
348.363,-69.859,-40.682,0.516,-6.515,-3.737,-2.037,-6.421,-4.045,-2.656
348.375,-67.392,-13.017,0.760,-7.215,-4.463,-2.788,-6.946,-4.675,-3.335
348.386,-62.941,33.792,1.608,-7.688,-5.010,-3.460,-7.068,-5.107,-3.913
348.397,-57.452,24.050,1.560,-8.181,-5.534,-4.098,-7.344,-5.502,-4.442
348.408,-51.077,-5.558,1.088,-8.527,-5.878,-4.638,-7.587,-5.721,-4.872
348.419,-41.675,-5.156,0.864,-8.809,-6.169,-5.121,-7.729,-5.888,-5.242
348.430,-28.993,2.122,0.890,-8.795,-6.169,-5.449,-7.563,-5.768,-5.454
348.441,-24.685,-20.909,0.579,-8.954,-6.305,-5.700,-7.696,-5.787,-5.589
348.452,-13.364,-1.907,0.831,-8.870,-6.228,-5.863,-7.486,-5.597,-5.637
348.463,-7.612,24.855,1.376,-8.784,-6.170,-5.935,-7.207,-5.422,-5.587
348.474,2.514,19.623,1.245,-8.555,-5.917,-5.910,-6.958,-5.055,-5.440
348.485,12.431,-36.994,0.133,-8.262,-5.544,-5.775,-6.846,-4.592,-5.201
348.496,21.046,-42.961,-0.270,-7.884,-5.153,-5.557,-6.441,-4.132,-4.898
348.508,31.495,10.731,0.457,-7.320,-4.641,-5.234,-5.652,-3.556,-4.492
348.519,36.607,40.448,1.608,-6.645,-4.061,-4.798,-4.608,-2.905,-3.963
348.530,47.533,23.942,2.009,-5.919,-3.364,-4.296,-3.732,-2.138,-3.366
348.541,56.491,-11.632,1.210,-5.125,-2.530,-3.673,-3.045,-1.260,-2.671
348.552,62.481,-36.484,0.185,-4.372,-1.711,-2.987,-2.512,-0.431,-1.945
348.563,69.204,-20.787,-0.174,-3.527,-0.839,-2.242,-1.776,0.420,-1.187
348.574,74.705,13.401,0.363,-2.543,0.107,-1.417,-0.714,1.336,-0.359
348.585,74.387,14.347,0.454,-1.710,0.937,-0.573,0.077,2.125,0.475
348.596,80.470,-1.238,0.299,-0.724,1.927,0.298,0.982,3.054,1.321
348.607,77.661,16.573,0.357,0.083,2.711,1.164,1.786,3.762,2.143
348.618,76.281,20.332,0.229,0.913,3.524,2.019,2.569,4.485,2.939
348.629,69.574,-25.169,-0.324,1.559,4.188,2.819,3.035,5.043,3.661
348.640,73.881,-52.045,-1.074,2.386,5.060,3.597,3.575,5.781,4.333
348.652,64.419,-26.621,-0.767,2.980,5.637,4.347,4.069,6.210,4.961
348.663,58.473,20.012,0.370,3.489,6.113,5.000,4.542,6.549,5.497
348.674,48.189,13.134,0.922,3.856,6.451,5.578,4.868,6.763,5.968
348.685,47.474,2.533,0.812,4.344,6.949,6.083,5.186,7.135,6.362
348.696,40.990,-15.419,0.620,4.696,7.300,6.552,5.395,7.352,6.710
348.707,31.558,9.390,0.870,4.910,7.479,6.930,5.578,7.396,6.963
348.718,23.452,27.215,1.255,4.985,7.521,7.190,5.618,7.312,7.100
348.729,14.474,25.890,1.309,4.980,7.507,7.369,5.507,7.176,7.159
348.740,6.922,-2.399,0.595,4.881,7.438,7.456,5.170,6.983,7.120
348.751,1.615,-24.517,-0.086,4.734,7.336,7.466,4.728,6.749,6.993
348.763,-6.546,-19.509,-0.534,4.461,7.082,7.396,4.251,6.360,6.779
348.774,-12.979,12.545,-0.320,4.189,6.804,7.257,3.866,5.953,6.503
348.785,-21.802,22.256,0.059,3.751,6.348,7.021,3.366,5.388,6.143
348.796,-27.888,7.513,-0.130,3.277,5.880,6.699,2.766,4.824,5.708
348.807,-28.706,-10.646,-0.583,2.939,5.558,6.364,2.274,4.407,5.262
348.818,-30.416,-10.510,-1.019,2.537,5.173,6.002,1.715,3.929,4.790
348.829,-33.852,-12.515,-1.244,2.053,4.690,5.601,1.137,3.357,4.283
348.840,-35.781,-27.881,-1.410,1.606,4.245,5.182,0.597,2.832,3.766
348.851,-37.627,-27.257,-1.606,1.145,3.780,4.743,0.072,2.295,3.237
348.862,-42.875,-17.362,-1.414,0.578,3.201,4.269,-0.521,1.657,2.684
348.873,-44.918,20.980,-0.933,0.032,2.599,3.745,-0.930,1.015,2.100
348.884,-46.154,21.660,-0.635,-0.467,2.058,3.227,-1.329,0.450,1.539
348.895,-47.539,11.428,-0.753,-0.990,1.512,2.699,-1.805,-0.106,0.979
348.906,-49.307,-3.842,-1.081,-1.615,0.886,2.138,-2.443,-0.736,0.393
348.917,-46.286,-4.440,-1.317,-2.040,0.456,1.609,-2.868,-1.164,-0.152
348.929,-43.596,0.595,-1.455,-2.470,0.016,1.097,-3.276,-1.599,-0.676
348.940,-45.391,-25.620,-2.061,-2.946,-0.440,0.616,-3.826,-2.048,-1.164
348.951,-44.166,-19.731,-2.606,-3.427,-0.914,0.104,-4.339,-2.516,-1.686
348.962,-41.239,-23.182,-3.036,-3.831,-1.315,-0.379,-4.763,-2.913,-2.179
348.973,-36.672,-30.462,-3.298,-4.178,-1.650,-0.817,-5.155,-3.244,-2.624
348.984,-30.467,-19.159,-3.277,-4.429,-1.903,-1.200,-5.402,-3.489,-3.009
348.994,-26.944,-8.805,-3.380,-4.660,-2.137,-1.512,-5.624,-3.712,-3.316
349.005,-21.491,-19.154,-3.559,-4.791,-2.264,-1.763,-5.768,-3.828,-3.560
349.015,-18.799,-22.835,-3.512,-4.954,-2.432,-1.987,-5.915,-3.982,-3.774
349.026,-12.071,-14.914,-3.164,-4.945,-2.444,-2.151,-5.827,-3.976,-3.918
349.036,-9.992,3.449,-2.682,-4.969,-2.507,-2.262,-5.711,-4.012,-4.001
349.047,-2.259,6.088,-2.185,-4.824,-2.409,-2.327,-5.396,-3.879,-4.028
349.058,7.496,9.581,-1.690,-4.537,-2.172,-2.296,-4.924,-3.603,-3.950
349.070,14.449,13.858,-1.089,-4.185,-1.873,-2.159,-4.380,-3.259,-3.758
349.081,14.855,14.983,-0.717,-3.933,-1.656,-1.977,-3.997,-2.996,-3.520
349.092,14.979,17.929,-0.277,-3.733,-1.484,-1.797,-3.687,-2.775,-3.278
349.103,19.336,4.284,0.014,-3.424,-1.192,-1.594,-3.301,-2.431,-3.011
349.114,28.286,-10.382,-0.160,-2.947,-0.704,-1.312,-2.849,-1.900,-2.670
349.125,27.990,-23.059,-0.678,-2.633,-0.375,-0.986,-2.590,-1.544,-2.301
349.136,28.663,-22.636,-1.284,-2.324,-0.052,-0.674,-2.350,-1.213,-1.966
349.147,32.713,-24.444,-1.905,-1.904,0.387,-0.332,-2.035,-0.785,-1.619
349.158,30.028,-36.311,-2.487,-1.593,0.730,0.021,-1.881,-0.472,-1.277
349.169,29.376,-42.375,-2.721,-1.331,1.005,0.332,-1.723,-0.236,-0.991
349.180,31.831,-32.796,-3.130,-0.970,1.393,0.668,-1.523,0.097,-0.692
349.191,30.771,-10.860,-3.618,-0.662,1.716,1.000,-1.353,0.351,-0.413
349.202,36.983,-10.751,-4.070,-0.192,2.193,1.347,-1.007,0.745,-0.132
349.213,39.003,-21.885,-4.498,0.223,2.621,1.742,-0.739,1.075,0.182
349.225,31.477,-1.549,-4.800,0.456,2.851,2.107,-0.616,1.195,0.453
349.236,29.089,10.657,-5.184,0.634,3.035,2.388,-0.590,1.262,0.628
349.247,29.960,14.554,-5.007,0.946,3.329,2.674,-0.346,1.435,0.806
349.258,23.049,26.418,-4.663,1.086,3.434,2.929,-0.220,1.422,0.954
349.269,18.775,11.698,-4.034,1.196,3.483,3.107,-0.030,1.370,1.037
349.279,14.690,13.295,-3.669,1.288,3.541,3.254,0.086,1.354,1.115
349.290,15.465,22.723,-3.517,1.489,3.718,3.388,0.273,1.459,1.181
349.301,20.394,3.974,-3.232,1.825,4.023,3.568,0.598,1.677,1.282
349.312,14.934,-17.260,-3.285,1.814,4.009,3.712,0.506,1.599,1.365
349.323,16.875,-8.855,-3.361,1.999,4.190,3.846,0.615,1.711,1.434
349.333,13.117,-8.811,-3.414,2.072,4.251,3.980,0.634,1.702,1.501
349.344,13.966,8.834,-3.306,2.232,4.389,4.082,0.775,1.770,1.537
349.354,8.731,28.330,-2.490,2.211,4.307,4.164,0.871,1.628,1.561
349.365,8.744,-0.180,-1.967,2.240,4.297,4.211,0.954,1.574,1.562
349.375,7.045,-1.926,-1.919,2.300,4.343,4.271,0.983,1.576,1.578
349.386,7.583,1.101,-1.920,2.366,4.400,4.315,1.007,1.590,1.579
349.397,-2.288,2.648,-1.935,2.097,4.120,4.308,0.704,1.270,1.529
349.407,-1.222,9.869,-1.850,2.095,4.102,4.264,0.686,1.216,1.445
349.418,0.342,-20.314,-1.758,2.133,4.124,4.235,0.711,1.206,1.382
349.429,-2.220,18.352,-1.594,2.054,4.019,4.192,0.653,1.069,1.302
349.440,-5.026,13.573,-1.054,1.960,3.878,4.127,0.652,0.906,1.211
349.451,-8.440,19.425,-0.649,1.805,3.683,4.027,0.578,0.699,1.093
349.462,-10.708,5.350,-0.459,1.645,3.495,3.905,0.467,0.507,0.960
349.473,-11.736,12.599,-0.378,1.540,3.373,3.771,0.377,0.384,0.819
349.484,-13.050,16.703,-0.148,1.391,3.201,3.622,0.264,0.215,0.667
349.495,-15.555,6.722,-0.129,1.126,2.932,3.446,-0.019,-0.043,0.493
349.506,-13.987,-1.763,-0.050,1.040,2.832,3.279,-0.090,-0.130,0.332
349.517,-15.662,-14.536,-0.165,0.818,2.602,3.100,-0.311,-0.343,0.162
349.528,-16.035,9.695,-0.266,0.708,2.489,2.934,-0.442,-0.443,0.002
349.539,-17.240,-4.926,-0.431,0.451,2.238,2.739,-0.736,-0.678,-0.181
349.550,-17.547,-6.239,-0.657,0.174,1.965,2.527,-1.048,-0.934,-0.385
349.561,-20.353,4.540,-0.958,-0.151,1.647,2.299,-1.425,-1.235,-0.606
349.572,-21.248,11.934,-0.791,-0.372,1.408,2.065,-1.603,-1.455,-0.829
349.583,-21.618,11.343,-0.801,-0.598,1.170,1.825,-1.807,-1.669,-1.054
349.594,-20.898,19.650,-0.539,-0.751,0.979,1.590,-1.848,-1.831,-1.269
349.605,-21.071,22.542,-0.117,-0.959,0.725,1.348,-1.908,-2.047,-1.481
349.616,-17.918,13.255,0.151,-1.097,0.555,1.117,-1.938,-2.172,-1.673
349.627,-13.348,0.969,0.200,-1.153,0.478,0.934,-1.925,-2.199,-1.814
349.638,-9.253,4.461,0.143,-1.129,0.490,0.815,-1.861,-2.141,-1.890
349.649,-6.627,0.191,0.079,-1.083,0.522,0.741,-1.771,-2.064,-1.920
349.660,-3.753,-14.570,-0.054,-1.027,0.567,0.694,-1.682,-1.975,-1.924
349.671,-2.125,-22.509,-0.208,-1.008,0.586,0.664,-1.667,-1.916,-1.913
349.682,-0.766,-29.954,-0.661,-1.038,0.586,0.638,-1.802,-1.883,-1.905
349.693,2.327,-35.262,-1.201,-1.030,0.637,0.630,-1.944,-1.807,-1.888
349.704,4.956,-38.804,-1.844,-0.976,0.737,0.653,-2.062,-1.694,-1.848
349.715,5.359,-35.004,-2.617,-0.987,0.772,0.692,-2.249,-1.657,-1.806
349.726,4.784,-44.422,-3.700,-1.054,0.766,0.726,-2.548,-1.678,-1.784
349.737,-0.435,-37.387,-4.486,-1.279,0.596,0.719,-2.993,-1.871,-1.814
349.748,-3.203,8.061,-4.738,-1.425,0.458,0.672,-3.211,-2.043,-1.895
349.759,-5.634,-4.766,-5.051,-1.585,0.309,0.596,-3.458,-2.223,-2.005
349.770,-5.306,4.615,-5.070,-1.595,0.296,0.526,-3.507,-2.269,-2.110
349.781,-4.990,6.717,-4.898,-1.590,0.288,0.460,-3.509,-2.307,-2.206
349.792,-3.025,5.998,-4.876,-1.540,0.336,0.411,-3.496,-2.289,-2.284
349.803,-2.327,9.231,-4.741,-1.541,0.337,0.368,-3.549,-2.316,-2.353
349.814,1.559,11.196,-4.530,-1.444,0.425,0.343,-3.460,-2.254,-2.402
349.825,4.422,7.363,-4.285,-1.384,0.471,0.341,-3.395,-2.227,-2.420
349.836,10.155,-9.149,-4.119,-1.205,0.644,0.388,-3.233,-2.071,-2.386
349.847,14.158,-28.817,-4.041,-1.030,0.825,0.490,-3.110,-1.904,-2.293
349.858,18.063,-42.570,-4.039,-0.760,1.101,0.651,-2.895,-1.648,-2.143
349.869,24.109,-41.807,-4.442,-0.393,1.492,0.871,-2.647,-1.286,-1.942
349.880,30.351,-27.140,-4.737,0.052,1.951,1.150,-2.298,-0.868,-1.693
349.891,33.653,-7.779,-4.818,0.458,2.355,1.469,-1.947,-0.515,-1.410
349.902,34.620,4.042,-4.672,0.872,2.747,1.820,-1.530,-0.178,-1.099
349.913,38.429,9.353,-4.341,1.432,3.268,2.206,-0.920,0.286,-0.754
349.924,41.410,8.930,-3.903,1.940,3.731,2.609,-0.346,0.694,-0.390
349.935,41.587,3.446,-3.656,2.390,4.150,3.030,0.120,1.057,-0.009
349.946,44.428,-10.125,-3.484,2.993,4.727,3.483,0.723,1.575,0.402
349.957,47.567,-22.590,-3.447,3.567,5.280,3.955,1.276,2.064,0.829
349.968,49.247,-27.095,-3.441,4.155,5.850,4.460,1.823,2.564,1.282
349.980,52.118,-30.682,-3.437,4.787,6.464,4.988,2.407,3.101,1.753
349.991,52.624,-23.782,-3.433,5.348,7.010,5.525,2.905,3.562,2.226
350.002,54.877,-15.727,-3.753,5.978,7.652,6.085,3.376,4.106,2.709
350.013,54.900,-9.076,-3.958,6.526,8.205,6.640,3.775,4.552,3.176
350.024,57.902,-2.078,-4.082,7.189,8.873,7.212,4.283,5.103,3.652
350.035,55.750,8.510,-3.968,7.713,9.383,7.778,4.704,5.489,4.115
350.046,57.075,25.803,-3.621,8.307,9.947,8.332,5.241,5.928,4.563
350.057,52.576,37.255,-3.136,8.760,10.360,8.874,5.666,6.218,5.001
350.068,53.247,37.284,-2.687,9.311,10.875,9.396,6.183,6.614,5.419
350.079,51.798,33.392,-2.344,9.771,11.306,9.906,6.585,6.926,5.826
350.090,51.307,32.743,-1.855,10.313,11.801,10.421,7.119,7.304,6.238
350.101,44.833,29.232,-1.644,10.579,12.042,10.867,7.316,7.430,6.582
350.112,43.227,31.142,-1.164,10.980,12.399,11.287,7.703,7.677,6.902
350.123,39.236,33.075,-0.607,11.291,12.667,11.676,8.005,7.839,7.195
350.134,37.343,25.947,-0.207,11.627,12.979,12.039,8.273,8.051,7.465
350.145,32.940,14.728,-0.293,11.802,13.154,12.355,8.307,8.126,7.686
350.156,28.362,0.395,-0.500,12.017,13.375,12.642,8.364,8.243,7.874
350.167,29.083,-14.100,-0.976,12.246,13.621,12.885,8.392,8.381,8.011
350.178,22.479,-18.470,-1.214,12.261,13.647,13.090,8.224,8.295,8.106
350.189,20.724,-30.360,-1.621,12.348,13.772,13.251,8.048,8.302,8.150
350.200,15.157,-17.825,-1.650,12.295,13.719,13.361,7.849,8.132,8.143
350.211,10.380,1.192,-1.632,12.222,13.636,13.415,7.659,7.937,8.080
350.222,5.475,6.460,-1.527,12.064,13.458,13.409,7.428,7.652,7.961
350.233,-1.067,11.431,-1.245,11.861,13.229,13.352,7.167,7.324,7.797
350.243,-2.255,11.680,-0.889,11.736,13.089,13.254,6.965,7.095,7.600
350.254,-8.952,-0.798,-0.924,11.430,12.792,13.118,6.521,6.717,7.371
350.264,-12.159,-8.718,-1.066,11.167,12.534,12.933,6.132,6.381,7.096
350.275,-15.358,18.998,-0.752,10.880,12.222,12.715,5.823,5.998,6.794
350.285,-20.737,17.546,-0.705,10.492,11.839,12.458,5.326,5.555,6.462
350.295,-22.795,-27.819,-1.296,10.062,11.492,12.158,4.561,5.150,6.089
350.306,-23.801,-48.829,-2.012,9.624,11.138,11.835,3.788,4.734,5.688
350.316,-20.925,8.683,-1.953,9.417,10.934,11.537,3.496,4.468,5.314
350.326,-20.245,19.524,-1.556,9.170,10.663,11.251,3.248,4.147,4.964
350.337,-18.481,-26.738,-1.734,8.928,10.434,10.980,2.906,3.874,4.635
350.347,-20.541,-9.517,-1.624,8.625,10.117,10.710,2.588,3.515,4.311
350.357,-26.378,32.484,-0.742,8.247,9.663,10.403,2.392,3.036,3.965
350.367,-29.385,23.229,-0.280,7.840,9.208,10.050,2.100,2.574,3.588
350.378,-23.801,-24.378,-0.561,7.670,9.046,9.722,1.877,2.408,3.242
350.388,-17.447,-13.152,-0.830,7.561,8.941,9.451,1.725,2.295,2.951
350.399,-14.812,18.901,-0.294,7.471,8.806,9.236,1.742,2.160,2.727
350.409,-18.058,18.113,0.011,7.156,8.464,9.002,1.492,1.828,2.492
350.420,-17.672,9.383,0.319,6.932,8.216,8.751,1.330,1.600,2.250
350.431,-17.331,7.475,0.313,6.753,8.031,8.527,1.164,1.437,2.039
350.441,-15.276,-12.298,0.198,6.553,7.843,8.299,0.923,1.275,1.827
350.452,-14.299,-24.817,-0.154,6.397,7.705,8.101,0.708,1.159,1.644
350.463,-8.787,-34.607,-0.488,6.352,7.687,7.926,0.579,1.160,1.482
350.474,-8.475,-41.705,-0.727,6.174,7.541,7.776,0.301,1.032,1.345
350.486,-6.652,-31.584,-0.690,6.092,7.475,7.647,0.167,0.984,1.230
350.497,-3.714,0.750,0.094,6.093,7.447,7.538,0.262,0.982,1.143
350.508,-3.904,26.306,1.229,6.031,7.330,7.448,0.382,0.905,1.090
350.519,-2.214,38.818,2.383,6.052,7.293,7.380,0.604,0.923,1.074
350.530,-0.461,42.263,2.794,6.018,7.246,7.321,0.648,0.942,1.077
350.541,-0.716,37.261,2.874,5.970,7.205,7.286,0.619,0.967,1.108
350.552,4.332,22.540,2.642,6.115,7.383,7.289,0.705,1.206,1.172
350.563,9.134,-11.796,2.111,6.221,7.543,7.328,0.680,1.420,1.266
350.574,12.940,-39.467,1.427,6.359,7.734,7.410,0.683,1.652,1.392
350.585,14.884,-52.913,0.119,6.463,7.920,7.526,0.556,1.862,1.536
350.596,18.765,-54.779,-0.689,6.703,8.216,7.678,0.627,2.164,1.700
350.607,20.970,-38.345,-0.644,6.917,8.447,7.847,0.785,2.392,1.874
350.618,21.826,1.554,0.187,7.145,8.639,8.032,1.114,2.587,2.068
350.629,21.247,25.291,1.343,7.317,8.757,8.209,1.452,2.719,2.266
350.640,17.067,29.491,2.390,7.383,8.778,8.368,1.669,2.770,2.459
350.652,15.186,23.484,2.989,7.506,8.868,8.512,1.917,2.900,2.647
350.663,13.158,17.074,2.980,7.616,8.980,8.642,2.044,3.051,2.820
350.674,11.823,20.146,3.219,7.718,9.053,8.748,2.253,3.164,2.968
350.685,7.166,40.630,4.002,7.690,8.959,8.811,2.449,3.117,3.078
350.696,3.634,43.128,4.946,7.642,8.847,8.834,2.633,3.069,3.163
350.707,-3.603,43.699,5.838,7.428,8.589,8.800,2.597,2.889,3.203
350.718,-6.753,32.457,6.034,7.269,8.439,8.724,2.474,2.823,3.206
350.729,-11.285,7.741,5.574,6.962,8.182,8.596,2.079,2.649,3.154
350.740,-13.299,-19.113,4.807,6.655,7.937,8.423,1.646,2.482,3.049
350.751,-19.286,9.179,4.688,6.267,7.554,8.212,1.302,2.172,2.901
350.762,-22.261,17.095,4.921,5.926,7.199,7.953,1.066,1.899,2.711
350.773,-27.007,22.802,5.406,5.534,6.794,7.669,0.785,1.585,2.505
350.784,-36.150,14.220,5.330,4.907,6.190,7.275,0.194,1.101,2.212
350.795,-38.582,7.865,5.146,4.454,5.745,6.862,-0.174,0.780,1.901
350.805,-42.701,22.816,5.150,3.928,5.204,6.406,-0.545,0.366,1.551
350.817,-45.536,38.684,5.560,3.370,4.621,5.892,-0.909,-0.077,1.152
350.828,-49.176,35.132,6.253,2.750,3.959,5.331,-1.265,-0.579,0.728
350.840,-48.882,28.848,6.928,2.223,3.387,4.760,-1.503,-0.970,0.314
350.851,-54.235,22.169,7.437,1.544,2.678,4.164,-1.922,-1.477,-0.106
350.863,-60.457,32.297,7.743,0.728,1.846,3.503,-2.503,-2.094,-0.577
350.874,-63.871,25.440,7.940,-0.076,1.029,2.796,-3.068,-2.681,-1.083
350.886,-58.988,17.446,7.945,-0.680,0.418,2.104,-3.439,-3.052,-1.563
350.897,-49.089,21.907,7.754,-1.044,0.064,1.516,-3.620,-3.168,-1.936
350.909,-41.029,25.154,7.432,-1.351,-0.232,1.031,-3.752,-3.232,-2.208
350.920,-41.892,27.636,7.075,-1.830,-0.695,0.585,-4.073,-3.469,-2.445
350.932,-50.156,32.201,6.629,-2.557,-1.403,0.074,-4.657,-3.955,-2.753
350.943,-55.185,21.304,6.101,-3.282,-2.111,-0.508,-5.228,-4.441,-3.136
350.955,-54.308,19.252,5.841,-3.862,-2.683,-1.105,-5.628,-4.790,-3.532
350.966,-49.670,10.879,5.773,-4.324,-3.124,-1.663,-5.947,-5.007,-3.885
350.978,-43.409,9.225,5.778,-4.668,-3.455,-2.148,-6.119,-5.113,-4.162
350.989,-34.370,-7.158,5.832,-4.899,-3.660,-2.554,-6.211,-5.091,-4.353
351.000,-31.975,18.632,6.363,-5.073,-3.864,-2.851,-6.122,-5.111,-4.473
351.011,-27.283,18.522,6.764,-5.251,-4.068,-3.146,-6.047,-5.122,-4.583
351.021,-19.420,21.678,6.806,-5.204,-4.027,-3.333,-5.805,-4.891,-4.582
351.031,-17.134,34.417,7.145,-5.309,-4.136,-3.482,-5.721,-4.810,-4.543
351.042,-8.834,45.004,7.146,-5.201,-4.017,-3.573,-5.474,-4.506,-4.449
351.052,-8.303,27.946,7.035,-5.279,-4.084,-3.630,-5.412,-4.389,-4.320
351.064,-0.362,12.961,6.297,-5.154,-3.907,-3.636,-5.280,-4.044,-4.155
351.074,3.107,1.803,5.881,-5.038,-3.765,-3.584,-5.091,-3.746,-3.942
351.085,7.997,24.812,6.205,-4.746,-3.507,-3.473,-4.557,-3.339,-3.675
351.096,12.737,31.948,6.862,-4.402,-3.210,-3.312,-3.935,-2.890,-3.354
351.107,15.238,3.204,6.927,-4.127,-2.932,-3.111,-3.529,-2.462,-2.992
351.118,21.615,-29.274,6.518,-3.757,-2.513,-2.858,-3.174,-1.904,-2.589
351.129,21.412,-40.126,5.391,-3.561,-2.220,-2.586,-3.151,-1.495,-2.188
351.140,28.697,-44.663,4.900,-3.064,-1.677,-2.275,-2.694,-0.855,-1.765
351.151,28.761,-41.231,4.052,-2.799,-1.338,-1.933,-2.564,-0.438,-1.330
351.162,34.430,-49.958,3.067,-2.402,-0.847,-1.584,-2.376,0.107,-0.909
351.172,33.948,-41.178,2.066,-2.147,-0.499,-1.216,-2.346,0.488,-0.491
351.184,33.700,-32.198,1.362,-1.772,-0.072,-0.800,-2.078,0.934,-0.036
351.195,34.997,14.396,0.933,-1.386,0.328,-0.411,-1.708,1.330,0.367
351.207,44.204,34.277,1.108,-0.761,0.974,0.037,-1.130,1.957,0.820
351.218,44.988,43.594,1.520,-0.244,1.507,0.551,-0.651,2.468,1.334
351.230,39.338,39.490,2.123,0.112,1.853,1.030,-0.243,2.796,1.816
351.241,33.938,32.827,2.271,0.392,2.123,1.441,0.076,3.050,2.228
351.252,30.555,20.031,2.527,0.668,2.382,1.788,0.416,3.294,2.576
351.264,31.545,12.535,2.643,1.023,2.720,2.131,0.832,3.616,2.916
351.275,35.560,-5.373,2.690,1.468,3.170,2.506,1.263,4.046,3.286
351.287,33.569,-16.529,2.761,1.791,3.515,2.896,1.522,4.366,3.665
351.298,29.881,4.424,3.096,2.051,3.761,3.244,1.822,4.586,4.001
351.310,26.165,5.624,3.279,2.314,4.012,3.568,2.120,4.811,4.309
351.321,17.830,5.632,3.194,2.362,4.059,3.810,2.159,4.830,4.530
351.333,9.945,-6.444,2.744,2.283,4.012,3.951,1.978,4.750,4.642
351.344,3.782,-14.509,2.330,2.163,3.945,4.015,1.687,4.643,4.669
351.356,-0.087,-14.885,2.101,2.050,3.850,4.017,1.509,4.507,4.628
351.367,-5.033,-0.576,2.300,1.911,3.694,3.974,1.409,4.314,4.545
351.379,-15.732,-0.964,2.457,1.530,3.309,3.835,1.040,3.903,4.373
351.390,-21.123,-1.086,2.343,1.203,2.983,3.610,0.718,3.557,4.119
351.402,-31.685,-16.783,1.933,0.660,2.444,3.293,0.169,3.003,3.774
351.413,-42.928,-24.609,1.156,-0.073,1.744,2.845,-0.655,2.287,3.295
351.424,-47.488,-42.387,0.559,-0.750,1.097,2.303,-1.409,1.626,2.719
351.436,-47.070,-34.933,0.155,-1.295,0.577,1.747,-2.009,1.093,2.132
351.447,-47.136,-27.151,-0.055,-1.831,0.056,1.202,-2.573,0.564,1.561
351.459,-44.144,-8.877,-0.053,-2.312,-0.425,0.659,-3.017,0.081,1.001
351.470,-41.301,5.581,0.196,-2.671,-0.815,0.176,-3.251,-0.299,0.512
351.482,-42.725,19.189,0.411,-3.109,-1.301,-0.302,-3.499,-0.764,0.041
351.493,-42.616,3.257,0.275,-3.514,-1.726,-0.769,-3.793,-1.162,-0.410
351.504,-44.115,0.001,0.068,-4.025,-2.240,-1.266,-4.242,-1.642,-0.885
351.516,-44.972,-23.595,-0.343,-4.558,-2.731,-1.761,-4.846,-2.097,-1.356
351.527,-48.245,-35.510,-0.881,-5.155,-3.279,-2.278,-5.530,-2.607,-1.847
351.538,-52.882,-29.435,-0.863,-5.802,-3.931,-2.836,-6.093,-3.215,-2.374
351.549,-51.774,7.035,-0.116,-6.353,-4.520,-3.420,-6.443,-3.739,-2.909
351.560,-49.861,29.313,0.505,-6.762,-4.994,-3.954,-6.557,-4.132,-3.372
351.571,-47.736,7.526,0.577,-7.251,-5.492,-4.487,-6.912,-4.535,-3.823
351.583,-36.949,4.561,0.511,-7.405,-5.653,-4.919,-6.936,-4.600,-4.166
351.594,-32.406,-22.516,0.240,-7.650,-5.864,-5.282,-7.174,-4.718,-4.438
351.606,-24.503,-30.657,-0.051,-7.794,-5.971,-5.586,-7.323,-4.735,-4.653
351.617,-13.676,-15.710,0.009,-7.689,-5.910,-5.774,-6.983,-4.585,-4.748
351.628,-6.053,19.943,0.559,-7.567,-5.849,-5.854,-6.574,-4.437,-4.734
351.638,1.195,18.329,1.049,-7.366,-5.680,-5.842,-6.176,-4.172,-4.616
351.649,9.614,-18.090,0.629,-7.096,-5.376,-5.740,-5.916,-3.784,-4.416
351.660,17.247,-15.295,0.628,-6.710,-5.035,-5.560,-5.314,-3.367,-4.144
351.671,21.289,25.509,1.310,-6.310,-4.687,-5.305,-4.681,-2.947,-3.799
351.683,27.403,21.763,1.626,-5.878,-4.250,-4.994,-4.191,-2.437,-3.395
351.694,32.806,-22.769,1.400,-5.424,-3.776,-4.631,-3.739,-1.901,-2.950
351.705,37.864,-12.474,1.287,-4.889,-3.261,-4.215,-3.094,-1.339,-2.464
351.716,39.647,29.793,1.800,-4.350,-2.778,-3.758,-2.345,-0.816,-1.944
351.727,43.752,12.705,2.074,-3.805,-2.199,-3.262,-1.870,-0.197,-1.384
351.738,47.857,-26.884,1.487,-3.289,-1.569,-2.725,-1.676,0.453,-0.802
351.749,48.242,-17.628,1.566,-2.761,-1.018,-2.173,-1.200,1.009,-0.220
