R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,40,70,5,70,5,10,75,0,0,0.995
sysTime,aRawR,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
366.904,-17.464,-1.350,0.330,2.911,3.009,2.601,3.541,3.376,2.980
366.915,-14.746,-1.683,0.189,3.214,3.329,2.900,3.695,3.599,3.189
366.926,-20.310,-1.860,0.042,3.511,3.632,3.221,3.866,3.797,3.413
366.937,-24.652,-1.695,-0.086,3.714,3.838,3.499,3.952,3.897,3.592
366.948,-17.059,-1.137,-0.171,3.804,3.913,3.715,3.980,3.876,3.717
366.960,6.786,-0.356,-0.199,3.861,3.922,3.860,4.083,3.803,3.780
366.971,28.731,0.535,-0.167,3.846,3.832,3.939,4.198,3.648,3.792
366.982,37.682,1.019,-0.097,3.646,3.599,3.925,4.025,3.365,3.722
366.993,38.455,1.194,-0.018,3.478,3.423,3.845,3.823,3.147,3.592
367.004,28.553,0.927,0.046,3.346,3.289,3.759,3.641,2.972,3.456
367.015,8.948,0.580,0.089,3.079,3.024,3.607,3.312,2.668,3.255
367.026,-2.954,0.316,0.114,2.926,2.887,3.457,3.059,2.492,3.056
367.037,4.285,0.407,0.132,2.517,2.470,3.240,2.625,2.043,2.794
367.048,18.934,0.639,0.158,2.182,2.127,2.978,2.272,1.677,2.494
367.059,24.352,0.493,0.183,1.615,1.572,2.637,1.649,1.108,2.123
367.070,12.486,-0.229,0.157,1.017,1.005,2.204,0.938,0.528,1.656
367.081,-7.880,-1.161,0.073,0.424,0.455,1.723,0.198,-0.039,1.138
367.092,-15.147,-1.788,-0.058,-0.119,-0.056,1.215,-0.457,-0.571,0.589
367.103,-11.197,-2.105,-0.208,-0.667,-0.600,0.684,-1.040,-1.131,0.022
367.114,-2.443,-2.214,-0.364,-1.250,-1.185,0.153,-1.630,-1.726,-0.539
367.125,4.827,-2.393,-0.521,-1.807,-1.730,-0.397,-2.229,-2.273,-1.112
367.136,2.275,-2.800,-0.694,-2.320,-2.215,-0.930,-2.819,-2.757,-1.664
367.147,7.837,-2.994,-0.880,-2.763,-2.646,-1.425,-3.289,-3.187,-2.174
367.158,18.481,-2.801,-1.053,-3.216,-3.108,-1.889,-3.708,-3.638,-2.645
367.169,30.871,-2.467,-1.190,-3.500,-3.403,-2.308,-3.941,-3.912,-3.057
367.180,37.190,-2.252,-1.295,-3.721,-3.643,-2.671,-4.080,-4.121,-3.401
367.191,21.074,-2.462,-1.394,-3.764,-3.702,-2.943,-4.050,-4.149,-3.650
367.202,3.170,-2.809,-1.505,-3.735,-3.666,-3.120,-4.016,-4.088,-3.806
367.213,8.642,-2.837,-1.619,-3.604,-3.534,-3.197,-3.870,-3.935,-3.862
367.225,17.682,-2.739,-1.721,-3.459,-3.386,-3.197,-3.720,-3.769,-3.841
367.236,24.121,-2.841,-1.819,-3.321,-3.240,-3.140,-3.591,-3.609,-3.765
367.247,10.046,-3.230,-1.931,-3.147,-3.058,-3.041,-3.435,-3.422,-3.654
367.258,-7.270,-3.693,-2.062,-2.937,-2.829,-2.910,-3.284,-3.198,-3.521
367.269,-2.968,-3.798,-2.203,-2.667,-2.563,-2.734,-3.015,-2.947,-3.350
367.280,-0.994,-3.722,-2.323,-2.420,-2.326,-2.541,-2.757,-2.726,-3.162
367.291,1.132,-3.745,-2.431,-2.286,-2.190,-2.351,-2.648,-2.608,-2.981
367.302,-15.137,-4.103,-2.546,-2.114,-1.983,-2.165,-2.601,-2.425,-2.811
367.313,-18.629,-4.433,-2.683,-1.890,-1.741,-1.965,-2.456,-2.218,-2.637
367.324,-15.213,-4.705,-2.835,-1.500,-1.345,-1.716,-2.126,-1.870,-2.424
367.334,2.144,-4.375,-2.960,-1.121,-1.000,-1.425,-1.700,-1.574,-2.169
367.345,-2.385,-4.209,-3.056,-0.721,-0.621,-1.104,-1.292,-1.245,-1.885
367.356,-12.126,-3.948,-3.130,-0.314,-0.237,-0.766,-0.878,-0.913,-1.585
367.367,-9.397,-3.439,-3.162,0.037,0.089,-0.409,-0.509,-0.635,-1.263
367.378,11.564,-2.771,-3.149,0.391,0.385,-0.062,-0.043,-0.380,-0.947
367.389,20.074,-2.317,-3.101,0.631,0.583,0.241,0.268,-0.218,-0.668
367.400,25.305,-2.243,-3.047,1.086,1.005,0.567,0.761,0.163,-0.371
367.411,-1.021,-2.568,-3.006,1.439,1.360,0.918,1.045,0.470,-0.057
367.422,-4.968,-2.804,-2.988,1.676,1.608,1.243,1.180,0.662,0.221
367.433,0.375,-2.753,-2.975,1.905,1.833,1.504,1.350,0.827,0.431
367.444,-2.099,-2.631,-2.950,2.098,2.013,1.768,1.504,0.948,0.643
367.455,-11.760,-2.763,-2.928,2.172,2.098,1.960,1.476,0.974,0.781
367.467,-26.518,-3.112,-2.927,2.210,2.173,2.115,1.337,0.984,0.875
367.478,-25.005,-3.361,-2.944,2.340,2.334,2.246,1.303,1.077,0.941
367.488,8.114,-2.890,-2.958,2.362,2.325,2.355,1.334,1.000,0.983
367.499,10.845,-2.564,-2.935,2.439,2.382,2.447,1.397,0.999,1.018
367.509,-34.547,-3.000,-2.926,2.144,2.135,2.445,0.920,0.707,0.969
367.519,-27.641,-3.364,-2.948,1.945,1.979,2.383,0.550,0.501,0.855
367.530,1.566,-3.009,-2.955,1.854,1.862,2.297,0.484,0.343,0.722
367.541,24.412,-2.589,-2.943,1.689,1.662,2.189,0.377,0.109,0.575
367.553,13.574,-2.465,-2.919,1.468,1.422,2.057,0.177,-0.157,0.408
367.564,-8.028,-2.648,-2.901,1.353,1.313,1.911,0.010,-0.290,0.231
367.575,-19.401,-3.301,-2.915,1.010,1.011,1.739,-0.478,-0.621,0.022
367.586,-24.455,-3.803,-2.958,0.777,0.808,1.546,-0.823,-0.857,-0.211
367.597,-9.739,-3.856,-3.009,0.536,0.558,1.343,-1.077,-1.137,-0.453
367.608,8.453,-3.606,-3.050,0.172,0.162,1.092,-1.380,-1.556,-0.737
367.619,5.009,-3.270,-3.067,-0.054,-0.095,0.820,-1.542,-1.827,-1.033
367.630,20.395,-2.893,-3.069,-0.462,-0.527,0.506,-1.891,-2.263,-1.361
367.641,30.529,-2.483,-3.050,-0.899,-0.984,0.162,-2.274,-2.711,-1.710
367.652,33.480,-2.200,-3.014,-1.107,-1.208,-0.172,-2.432,-2.917,-2.039
367.663,0.234,-2.370,-2.979,-1.512,-1.579,-0.492,-2.913,-3.267,-2.348
367.674,-32.263,-3.217,-2.980,-1.874,-1.897,-0.832,-3.380,-3.566,-2.682
367.685,-28.774,-3.774,-3.016,-2.080,-2.092,-1.138,-3.609,-3.749,-2.986
367.696,-14.649,-3.745,-3.055,-2.144,-2.185,-1.397,-3.586,-3.829,-3.240
367.707,-8.725,-3.521,-3.079,-2.321,-2.392,-1.623,-3.670,-4.018,-3.454
367.718,-5.447,-3.308,-3.090,-2.399,-2.489,-1.811,-3.686,-4.093,-3.625
367.730,19.154,-2.825,-3.085,-2.378,-2.500,-1.958,-3.562,-4.078,-3.749
367.741,29.447,-2.220,-3.048,-2.385,-2.548,-2.066,-3.439,-4.092,-3.825
367.752,23.705,-1.888,-2.990,-2.392,-2.593,-2.162,-3.318,-4.096,-3.882
367.763,3.719,-1.835,-2.926,-2.224,-2.433,-2.213,-3.100,-3.896,-3.892
367.774,7.981,-1.729,-2.861,-2.100,-2.309,-2.197,-2.955,-3.732,-3.834
367.785,13.942,-1.558,-2.791,-2.031,-2.251,-2.152,-2.831,-3.636,-3.746
367.796,-10.977,-1.892,-2.729,-1.924,-2.119,-2.101,-2.770,-3.467,-3.655
367.807,-22.478,-2.152,-2.690,-1.784,-1.965,-2.014,-2.648,-3.285,-3.534
367.818,-16.283,-2.168,-2.657,-1.448,-1.647,-1.860,-2.258,-2.945,-3.351
367.828,-2.074,-2.021,-2.622,-1.134,-1.339,-1.673,-1.921,-2.618,-3.136
367.839,-6.533,-1.940,-2.581,-0.716,-0.929,-1.414,-1.484,-2.193,-2.851
367.850,22.174,-1.545,-2.527,-0.259,-0.498,-1.102,-0.958,-1.750,-2.515
367.861,36.582,-0.744,-2.443,0.394,0.084,-0.721,-0.121,-1.155,-2.107
367.872,15.469,-0.577,-2.339,0.960,0.628,-0.286,0.492,-0.601,-1.645
367.883,3.378,-0.665,-2.242,1.472,1.147,0.173,0.969,-0.080,-1.166
367.894,7.122,-0.664,-2.151,1.999,1.683,0.652,1.447,0.450,-0.674
367.905,-20.972,-1.243,-2.084,2.408,2.124,1.131,1.739,0.874,-0.195
367.916,-47.420,-2.276,-2.070,2.897,2.686,1.613,1.991,1.400,0.267
367.927,-15.566,-2.307,-2.090,3.463,3.243,2.117,2.517,1.907,0.739
367.938,22.139,-1.527,-2.076,4.099,3.814,2.650,3.257,2.428,1.239
367.949,17.858,-1.028,-2.019,4.517,4.188,3.161,3.729,2.757,1.723
367.960,18.558,-0.718,-1.949,4.948,4.585,3.618,4.185,3.109,2.150
367.971,7.791,-0.584,-1.873,5.410,5.040,4.073,4.600,3.517,2.572
367.982,8.297,-0.799,-1.810,5.741,5.392,4.516,4.802,3.815,2.974
367.993,-11.282,-1.470,-1.775,6.019,5.725,4.923,4.862,4.083,3.328
368.004,-21.285,-2.361,-1.788,6.383,6.139,5.315,5.005,4.419,3.653
368.015,-25.320,-2.728,-1.835,6.604,6.374,5.689,5.091,4.564,3.946
368.026,-20.353,-2.861,-1.894,6.737,6.512,5.993,5.107,4.608,4.164
368.038,-10.113,-2.837,-1.949,6.952,6.710,6.257,5.262,4.711,4.340
368.049,-5.679,-2.662,-1.991,7.016,6.754,6.465,5.276,4.664,4.460
368.060,-7.382,-2.560,-2.022,6.941,6.670,6.583,5.128,4.494,4.493
368.071,1.157,-2.344,-2.042,6.897,6.603,6.646,5.048,4.345,4.473
368.082,30.512,-1.765,-2.037,6.771,6.436,6.650,4.942,4.107,4.402
368.093,42.108,-1.087,-1.997,6.672,6.292,6.597,4.884,3.903,4.285
368.104,29.359,-0.827,-1.937,6.253,5.838,6.463,4.487,3.402,4.095
368.115,-6.948,-0.969,-1.879,5.873,5.462,6.243,4.039,2.986,3.824
368.126,-3.044,-1.038,-1.829,5.451,5.044,5.978,3.553,2.533,3.510
368.137,10.047,-0.887,-1.777,4.991,4.574,5.642,3.075,2.037,3.133
368.148,6.655,-0.861,-1.724,4.517,4.107,5.264,2.547,1.552,2.722
368.159,-22.085,-1.215,-1.685,3.899,3.522,4.834,1.817,0.955,2.262
368.169,-48.360,-2.108,-1.692,3.382,3.068,4.402,1.118,0.485,1.796
368.181,-52.761,-1.938,-1.683,2.826,2.498,3.901,0.576,-0.090,1.265
368.192,-30.029,-1.555,-1.669,2.246,1.914,3.372,-0.004,-0.668,0.718
368.203,12.272,-0.670,-1.612,1.683,1.280,2.833,-0.376,-1.275,0.182
368.214,31.849,0.025,-1.511,1.048,0.592,2.227,-0.849,-1.913,-0.398
368.225,11.632,0.111,-1.388,0.581,0.100,1.653,-1.206,-2.340,-0.931
368.236,-11.369,-0.463,-1.304,0.004,-0.448,1.096,-1.811,-2.823,-1.445
368.247,-19.682,-0.983,-1.261,-0.595,-1.038,0.502,-2.385,-3.347,-1.996
368.258,-32.620,-1.272,-1.244,-1.040,-1.451,-0.033,-2.864,-3.693,-2.485
368.270,-44.711,-1.599,-1.245,-1.477,-1.859,-0.540,-3.321,-4.032,-2.940
368.281,-36.213,-1.415,-1.249,-1.933,-2.299,-1.028,-3.760,-4.397,-3.370
368.292,8.551,-0.638,-1.230,-2.321,-2.727,-1.506,-3.973,-4.740,-3.777
368.303,39.024,-0.003,-1.155,-2.664,-3.127,-1.973,-4.079,-5.036,-4.153
368.314,21.062,0.355,-1.048,-2.849,-3.350,-2.359,-4.073,-5.143,-4.434
368.325,-2.903,-0.060,-0.965,-3.066,-3.544,-2.671,-4.253,-5.225,-4.642
368.336,-1.472,-0.310,-0.913,-3.210,-3.679,-2.932,-4.331,-5.253,-4.802
368.347,0.183,-0.411,-0.873,-3.307,-3.771,-3.108,-4.354,-5.241,-4.878
368.358,-22.947,-0.871,-0.854,-3.296,-3.714,-3.214,-4.377,-5.088,-4.889
368.369,-33.159,-1.747,-0.898,-3.367,-3.720,-3.286,-4.544,-5.014,-4.881
368.380,-22.269,-1.934,-0.973,-3.471,-3.820,-3.351,-4.592,-5.043,-4.875
368.391,-4.539,-1.398,-1.011,-3.374,-3.787,-3.397,-4.268,-4.933,-4.843
368.402,-4.325,-1.084,-1.015,-3.237,-3.699,-3.407,-3.938,-4.765,-4.770
368.413,-25.966,-0.987,-1.001,-3.033,-3.501,-3.344,-3.657,-4.487,-4.622
368.424,-33.157,-1.011,-0.990,-2.673,-3.122,-3.204,-3.289,-4.037,-4.402
368.435,-19.866,-0.663,-0.964,-2.208,-2.669,-2.961,-2.739,-3.519,-4.081
368.447,-7.776,-0.042,-0.907,-1.546,-2.065,-2.602,-1.886,-2.853,-3.645
368.458,-8.765,0.226,-0.820,-0.896,-1.445,-2.162,-1.122,-2.175,-3.128
368.469,-16.974,0.043,-0.742,-0.284,-0.816,-1.639,-0.527,-1.503,-2.540
368.480,-18.606,-0.176,-0.687,0.301,-0.203,-1.096,-0.000,-0.862,-1.947
368.491,1.538,-0.104,-0.647,0.746,0.250,-0.554,0.422,-0.392,-1.368
368.502,16.228,0.253,-0.587,1.161,0.642,-0.075,0.898,0.012,-0.858
368.513,21.400,1.012,-0.477,1.556,0.970,0.365,1.463,0.360,-0.381
368.524,14.449,1.072,-0.359,2.029,1.430,0.796,1.965,0.836,0.080
368.535,10.063,1.064,-0.248,2.426,1.822,1.248,2.363,1.236,0.555
368.546,12.623,1.012,-0.153,2.811,2.205,1.663,2.735,1.618,0.982
368.557,10.537,1.069,-0.065,3.233,2.626,2.084,3.133,2.031,1.409
368.568,15.226,1.667,0.053,3.541,2.900,2.465,3.503,2.300,1.796
368.579,17.745,2.317,0.216,3.896,3.214,2.818,3.938,2.616,2.161
368.590,28.444,2.800,0.406,4.063,3.356,3.121,4.156,2.766,2.479
368.601,34.539,2.960,0.596,4.235,3.514,3.370,4.349,2.932,2.742
368.612,30.576,2.885,0.768,4.361,3.634,3.591,4.468,3.056,2.971
368.623,18.755,2.769,0.917,4.402,3.676,3.750,4.484,3.101,3.133
368.635,4.896,2.501,1.048,4.426,3.722,3.871,4.428,3.146,3.253
368.646,10.653,2.305,1.149,4.371,3.687,3.962,4.293,3.106,3.336
368.656,24.227,2.376,1.235,4.199,3.523,3.971,4.079,2.936,3.335
368.668,36.010,2.647,1.327,4.026,3.343,3.921,3.907,2.757,3.279
368.679,39.471,2.844,1.431,3.644,2.955,3.759,3.532,2.381,3.118
368.690,29.527,2.701,1.528,3.380,2.699,3.536,3.247,2.141,2.900
368.701,7.133,2.080,1.582,2.979,2.339,3.284,2.737,1.795,2.649
368.712,23.517,1.582,1.581,2.554,1.919,2.957,2.297,1.384,2.317
368.723,-1.401,1.202,1.557,2.067,1.449,2.588,1.763,0.927,1.943
368.733,5.841,0.782,1.501,1.640,1.063,2.194,1.232,0.552,1.544
368.745,24.360,0.966,1.440,1.330,0.755,1.813,0.925,0.259,1.164
368.756,31.843,1.210,1.404,0.811,0.223,1.409,0.457,-0.244,0.771
368.767,14.146,1.453,1.401,0.248,-0.361,0.950,-0.012,-0.785,0.339
368.779,4.056,1.534,1.412,-0.158,-0.770,0.498,-0.372,-1.140,-0.075
368.790,-12.443,1.297,1.415,-0.575,-1.166,0.065,-0.794,-1.478,-0.466
368.802,-42.799,0.600,1.390,-1.160,-1.699,-0.396,-1.464,-1.951,-0.884
368.813,-35.620,-0.446,1.291,-1.745,-2.191,-0.898,-2.244,-2.394,-1.353
368.825,-27.709,-1.397,1.119,-2.223,-2.598,-1.377,-2.863,-2.766,-1.811
368.836,1.692,-1.839,0.894,-2.605,-2.959,-1.830,-3.264,-3.101,-2.251
368.848,16.371,-1.762,0.679,-2.845,-3.208,-2.231,-3.442,-3.321,-2.633
368.859,35.080,-1.351,0.499,-3.115,-3.498,-2.575,-3.611,-3.572,-2.947
368.870,41.716,-0.592,0.382,-3.403,-3.850,-2.899,-3.672,-3.870,-3.224
368.882,18.896,0.210,0.334,-3.367,-3.874,-3.158,-3.414,-3.823,-3.419
368.893,1.285,0.561,0.348,-3.244,-3.783,-3.274,-3.130,-3.653,-3.455
368.905,-45.385,0.286,0.372,-3.352,-3.858,-3.368,-3.248,-3.646,-3.467
368.916,-48.786,-0.112,0.372,-3.229,-3.721,-3.403,-3.092,-3.436,-3.427
368.928,-33.907,-0.798,0.319,-2.918,-3.398,-3.337,-2.761,-3.060,-3.301
368.939,-22.369,-1.103,0.231,-2.642,-3.129,-3.190,-2.431,-2.753,-3.107
368.950,-0.969,-1.406,0.112,-2.455,-2.924,-3.014,-2.267,-2.524,-2.897
368.962,4.040,-1.660,-0.017,-2.340,-2.793,-2.841,-2.176,-2.379,-2.699
368.973,29.219,-1.682,-0.156,-1.954,-2.412,-2.630,-1.768,-1.991,-2.471
368.985,48.880,-1.422,-0.282,-1.433,-1.912,-2.325,-1.194,-1.493,-2.154
368.996,37.510,-1.364,-0.385,-1.037,-1.540,-1.964,-0.740,-1.128,-1.785
369.008,19.757,-1.000,-0.449,-0.632,-1.148,-1.588,-0.308,-0.743,-1.400
369.019,11.116,-0.644,-0.477,-0.140,-0.674,-1.193,0.217,-0.274,-0.995
369.031,-36.091,-0.667,-0.476,0.327,-0.186,-0.765,0.622,0.204,-0.559
369.042,-37.859,-1.107,-0.496,0.897,0.413,-0.298,1.086,0.780,-0.096
369.053,-26.383,-1.274,-0.539,1.566,1.086,0.240,1.704,1.413,0.421
369.065,-12.583,-1.503,-0.602,2.091,1.620,0.782,2.152,1.892,0.928
369.076,-4.780,-1.430,-0.664,2.608,2.127,1.312,2.630,2.336,1.414
369.088,5.749,-1.278,-0.715,3.032,2.545,1.820,3.001,2.686,1.871
369.099,25.271,-0.907,-0.751,3.421,2.924,2.285,3.344,2.993,2.280
369.110,42.321,-0.456,-0.760,3.709,3.197,2.697,3.603,3.198,2.637
369.122,35.875,0.247,-0.712,3.961,3.387,3.045,3.958,3.330,2.937
369.133,38.008,0.864,-0.618,4.065,3.431,3.307,4.161,3.330,3.159
369.145,22.714,1.428,-0.484,4.328,3.640,3.549,4.518,3.503,3.370
369.156,5.070,1.762,-0.320,4.445,3.714,3.762,4.702,3.549,3.558
369.168,-5.087,1.959,-0.146,4.330,3.591,3.869,4.567,3.406,3.643
369.179,-0.740,1.629,-0.002,4.101,3.391,3.869,4.225,3.184,3.617
369.191,26.576,1.415,0.094,3.797,3.109,3.759,3.825,2.879,3.474
369.202,35.112,1.152,0.159,3.625,2.961,3.622,3.552,2.704,3.301
369.214,29.953,1.367,0.227,3.227,2.577,3.433,3.093,2.301,3.083
369.225,-4.643,1.610,0.333,2.985,2.303,3.187,2.918,2.026,2.822
369.237,-24.028,1.359,0.432,2.659,1.999,2.913,2.526,1.725,2.540
369.248,-5.866,1.066,0.491,2.279,1.642,2.627,2.079,1.370,2.243
369.259,21.535,0.951,0.516,1.878,1.272,2.307,1.593,1.002,1.910
369.270,40.664,0.823,0.532,1.459,0.874,1.977,1.124,0.610,1.572
369.282,33.763,0.868,0.550,0.910,0.337,1.590,0.555,0.090,1.184
369.293,11.942,0.997,0.577,0.649,0.083,1.218,0.297,-0.139,0.821
369.304,-16.662,0.723,0.604,0.316,-0.228,0.870,-0.063,-0.423,0.488
369.316,-23.393,-0.042,0.585,-0.306,-0.771,0.460,-0.867,-0.939,0.089
369.326,-40.806,-1.456,0.486,-0.925,-1.269,0.019,-1.775,-1.423,-0.351
369.337,-25.065,-2.532,0.287,-1.463,-1.744,-0.441,-2.465,-1.900,-0.832
369.348,9.610,-2.349,0.076,-1.785,-2.079,-0.906,-2.734,-2.237,-1.313
369.359,41.450,-1.788,-0.096,-2.006,-2.315,-1.284,-2.891,-2.464,-1.694
369.371,45.267,-0.785,-0.193,-2.311,-2.676,-1.621,-3.003,-2.796,-2.013
369.382,31.547,0.467,-0.185,-2.305,-2.763,-1.894,-2.694,-2.828,-2.239
369.393,-3.172,0.759,-0.117,-2.398,-2.864,-2.114,-2.688,-2.859,-2.394
369.405,-3.571,1.126,-0.031,-2.427,-2.902,-2.269,-2.618,-2.822,-2.477
369.416,8.250,1.690,0.083,-2.324,-2.849,-2.356,-2.300,-2.688,-2.483
369.427,13.529,1.977,0.216,-2.207,-2.756,-2.381,-2.039,-2.509,-2.422
369.438,2.815,1.969,0.343,-2.173,-2.718,-2.362,-1.936,-2.390,-2.318
369.449,14.205,2.051,0.460,-2.261,-2.805,-2.380,-1.947,-2.396,-2.254
369.460,25.480,1.940,0.566,-2.324,-2.847,-2.409,-1.987,-2.359,-2.203
369.471,-1.395,1.214,0.628,-2.429,-2.901,-2.451,-2.156,-2.345,-2.175
369.482,-8.381,0.556,0.636,-2.404,-2.818,-2.480,-2.222,-2.207,-2.147
369.493,-25.084,0.046,0.611,-2.105,-2.449,-2.399,-2.059,-1.798,-2.020
369.504,-32.144,-0.224,0.566,-1.755,-2.095,-2.209,-1.682,-1.417,-1.794
369.515,-16.909,0.030,0.532,-1.394,-1.795,-1.981,-1.127,-1.095,-1.532
369.526,-5.157,0.586,0.530,-0.985,-1.415,-1.707,-0.612,-0.692,-1.222
369.537,26.110,1.423,0.572,-0.580,-1.044,-1.395,-0.086,-0.294,-0.870
369.548,37.588,1.826,0.648,-0.153,-0.646,-1.038,0.443,0.131,-0.471
369.559,9.567,1.529,0.714,0.171,-0.323,-0.686,0.797,0.474,-0.086
369.570,-11.786,0.848,0.740,0.591,0.145,-0.313,1.092,0.946,0.305
369.581,-45.643,0.145,0.725,0.855,0.486,0.054,1.145,1.273,0.673
369.593,-38.057,-0.086,0.683,1.269,0.916,0.424,1.499,1.675,1.029
369.604,8.965,0.717,0.670,1.578,1.159,0.783,1.961,1.892,1.375
369.615,29.548,1.151,0.696,1.984,1.508,1.111,2.500,2.220,1.694
369.626,10.588,1.160,0.723,2.247,1.778,1.445,2.721,2.463,2.014
369.637,-2.014,0.650,0.734,2.532,2.100,1.740,2.880,2.752,2.287
369.648,-50.137,-0.412,0.690,2.733,2.415,2.053,2.734,3.013,2.558
369.659,-42.032,-0.901,0.599,2.935,2.635,2.315,2.832,3.166,2.762
369.670,5.600,-0.521,0.507,3.165,2.832,2.567,3.091,3.290,2.951
369.681,44.560,0.231,0.470,3.346,2.914,2.766,3.482,3.312,3.096
369.692,9.608,0.442,0.464,3.428,2.978,2.926,3.561,3.324,3.208
369.703,0.816,0.091,0.448,3.416,2.981,3.039,3.457,3.272,3.270
369.714,-42.670,-1.061,0.371,3.225,2.908,3.080,2.890,3.133,3.244
369.725,-47.896,-2.115,0.219,2.978,2.752,3.062,2.335,2.892,3.141
369.736,3.778,-1.716,0.066,2.923,2.671,3.004,2.285,2.729,2.997
369.748,43.241,-0.687,-0.019,2.742,2.383,2.905,2.337,2.378,2.830
369.759,14.369,-0.680,-0.063,2.483,2.101,2.723,2.100,2.048,2.594
369.770,-5.233,-1.199,-0.133,2.201,1.845,2.512,1.708,1.744,2.327
369.781,-6.006,-1.481,-0.222,1.806,1.473,2.248,1.213,1.325,2.006
369.792,-30.455,-2.183,-0.335,1.442,1.167,1.962,0.656,0.973,1.663
369.803,-41.887,-3.041,-0.495,0.994,0.785,1.645,-0.005,0.537,1.282
369.814,-25.690,-3.109,-0.677,0.646,0.431,1.302,-0.371,0.128,0.874
369.825,9.117,-2.531,-0.827,0.426,0.149,0.969,-0.454,-0.195,0.489
369.836,8.478,-1.952,-0.921,0.008,-0.314,0.613,-0.763,-0.682,0.099
369.847,19.322,-1.518,-0.983,-0.331,-0.671,0.244,-1.057,-1.047,-0.288
369.858,15.355,-1.492,-1.019,-0.754,-1.082,-0.131,-1.501,-1.454,-0.671
369.869,-29.113,-2.136,-1.073,-1.201,-1.486,-0.532,-2.049,-1.851,-1.077
369.880,-39.097,-3.279,-1.196,-1.593,-1.821,-0.927,-2.586,-2.191,-1.486
369.891,-26.064,-3.257,-1.346,-1.948,-2.192,-1.306,-2.892,-2.570,-1.882
369.903,-32.703,-3.364,-1.469,-2.358,-2.585,-1.721,-3.330,-2.958,-2.301
369.914,-25.360,-3.639,-1.591,-2.520,-2.720,-2.026,-3.553,-3.094,-2.612
369.924,34.107,-2.911,-1.692,-2.846,-3.100,-2.330,-3.718,-3.466,-2.914
369.934,20.833,-2.540,-1.750,-3.048,-3.332,-2.629,-3.808,-3.678,-3.196
369.945,8.522,-2.377,-1.795,-3.057,-3.362,-2.857,-3.734,-3.685,-3.403
369.955,-21.421,-2.874,-1.842,-2.988,-3.247,-3.000,-3.760,-3.549,-3.523
369.965,-39.207,-3.571,-1.934,-2.782,-3.014,-3.046,-3.608,-3.310,-3.558
369.975,31.523,-2.564,-1.996,-2.322,-2.664,-2.982,-2.843,-2.953,-3.477
369.986,25.885,-1.997,-2.007,-2.050,-2.440,-2.839,-2.426,-2.714,-3.307
369.996,23.518,-1.695,-1.996,-1.659,-2.064,-2.651,-1.983,-2.323,-3.091
370.007,-17.634,-2.137,-1.989,-1.128,-1.502,-2.355,-1.527,-1.754,-2.771
370.017,-7.911,-2.307,-2.012,-0.467,-0.836,-1.961,-0.886,-1.098,-2.367
370.027,-14.361,-2.242,-2.021,0.364,-0.006,-1.448,-0.069,-0.285,-1.847
370.037,-7.801,-2.158,-2.035,1.106,0.736,-0.845,0.639,0.427,-1.248
370.048,18.940,-1.539,-2.014,1.972,1.546,-0.154,1.623,1.204,-0.562
370.059,11.182,-1.090,-1.964,3.068,2.599,0.627,2.789,2.219,0.212
370.070,15.498,-0.783,-1.903,3.971,3.505,1.484,3.629,3.078,1.052
370.081,22.232,-0.283,-1.812,5.072,4.590,2.366,4.716,4.109,1.914
370.091,-31.587,-1.188,-1.751,5.924,5.511,3.239,5.310,4.958,2.749
370.102,-7.102,-1.451,-1.735,6.908,6.507,4.143,6.168,5.859,3.592
370.112,30.138,-1.063,-1.701,7.965,7.512,5.078,7.256,6.761,4.458
370.122,-1.610,-1.175,-1.667,9.013,8.557,6.047,8.192,7.692,5.347
370.132,-22.262,-1.372,-1.644,9.946,9.501,7.013,8.962,8.507,6.219
370.143,-20.461,-1.577,-1.641,11.354,10.938,8.125,10.145,9.795,7.219
370.154,29.974,-0.946,-1.613,12.566,12.097,9.265,11.335,10.797,8.239
370.165,46.740,0.115,-1.524,13.956,13.373,10.436,12.858,11.916,9.292
370.175,-1.216,-0.099,-1.438,15.226,14.643,11.649,13.946,13.015,10.371
370.186,-23.602,-0.800,-1.382,16.426,15.898,12.856,14.800,14.080,11.426
370.197,-42.165,-1.557,-1.374,17.647,17.194,14.091,15.606,15.159,12.482
370.208,-29.378,-1.562,-1.381,18.758,18.328,15.308,16.421,16.061,13.504
370.219,29.824,-0.674,-1.361,20.003,19.527,16.499,17.546,17.022,14.493
370.229,-3.236,-0.676,-1.311,21.078,20.600,17.650,18.379,17.855,15.437
370.239,-21.684,-1.162,-1.299,21.991,21.546,18.735,18.948,18.543,16.295
370.250,27.464,-0.634,-1.272,22.866,22.385,19.757,19.650,19.121,17.084
370.260,9.757,-0.147,-1.208,23.557,23.057,20.691,20.130,19.536,17.786
370.271,-16.081,-0.270,-1.154,23.962,23.468,21.491,20.256,19.687,18.345
370.282,22.490,0.300,-1.071,24.379,23.822,22.175,20.508,19.721,18.724
