R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,20,100,5,100,5,50,175,0,0,0.995
sysTime,GPT1X,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R
257.353,-75.694,-2.255,20.734,22.132,23.647,13.073,13.680
257.363,-79.324,-2.516,19.579,21.019,22.623,11.646,12.404
257.373,-86.602,-2.106,18.379,19.826,21.565,10.278,11.075
257.383,-98.771,-1.226,17.112,18.479,20.434,9.057,9.627
257.393,-103.379,-0.967,15.878,17.220,19.233,7.787,8.300
257.403,-108.800,-1.131,14.477,15.869,17.984,6.215,6.905
257.413,-115.753,-0.973,12.962,14.401,16.664,4.565,5.421
257.423,-125.899,-0.429,11.412,12.840,15.290,3.042,3.875
257.434,-130.766,-0.327,9.882,11.309,13.840,1.543,2.392
257.444,-138.642,-0.013,8.259,9.651,12.345,0.052,0.809
257.454,-144.503,0.624,6.658,7.999,10.796,-1.346,-0.730
257.464,-150.966,0.799,4.991,6.312,9.204,-2.851,-2.275
257.474,-154.981,0.778,3.343,4.657,7.596,-4.337,-3.763
257.484,-153.836,0.668,1.779,3.075,5.971,-5.693,-5.155
257.494,-152.540,0.880,0.283,1.528,4.372,-6.889,-6.489
257.504,-152.343,1.135,-1.229,-0.025,2.795,-8.104,-7.805
257.515,-148.029,1.453,-2.843,-1.665,1.021,-9.383,-9.133
257.527,-142.009,2.048,-4.362,-3.198,-0.673,-10.560,-10.322
257.537,-131.092,2.513,-5.507,-4.352,-2.061,-11.397,-11.162
257.547,-121.735,1.854,-6.608,-5.383,-3.316,-12.355,-11.872
257.558,-111.711,2.791,-7.415,-6.292,-4.458,-12.637,-12.452
257.568,-96.581,3.405,-8.033,-7.000,-5.472,-12.740,-12.808
257.578,-86.104,3.031,-8.753,-7.689,-6.362,-13.208,-13.145
257.588,-74.391,2.642,-9.292,-8.141,-7.097,-13.612,-13.249
257.598,-56.815,2.960,-9.528,-8.394,-7.699,-13.494,-13.159
257.608,-44.146,4.155,-9.625,-8.612,-8.151,-13.002,-13.021
257.618,-33.176,3.536,-9.727,-8.698,-8.471,-12.821,-12.759
257.628,-17.375,3.094,-9.606,-8.544,-8.646,-12.474,-12.277
257.638,-5.916,3.081,-9.480,-8.391,-8.702,-12.114,-11.809
257.648,1.512,3.790,-9.234,-8.194,-8.653,-11.480,-11.303
257.658,8.935,3.933,-8.942,-7.904,-8.522,-10.904,-10.707
257.669,16.505,3.528,-8.574,-7.510,-8.309,-10.332,-10.027
257.679,24.666,4.261,-8.052,-7.066,-8.020,-9.390,-9.305
257.689,30.254,4.062,-7.623,-6.626,-7.673,-8.745,-8.599
257.699,37.588,3.500,-7.129,-6.088,-7.265,-8.130,-7.817
257.709,40.542,3.567,-6.631,-5.589,-6.812,-7.431,-7.092
257.719,44.607,4.135,-6.030,-5.029,-6.327,-6.549,-6.316
257.729,46.074,4.125,-5.491,-4.476,-5.812,-5.857,-5.557
257.739,47.803,3.901,-4.907,-3.876,-5.278,-5.145,-4.770
257.750,51.367,4.563,-4.133,-3.191,-4.670,-4.022,-3.904
257.762,57.433,4.704,-3.292,-2.382,-3.981,-2.967,-2.924
257.772,58.650,4.836,-2.663,-1.769,-3.361,-2.200,-2.183
257.783,58.889,4.725,-2.010,-1.105,-2.704,-1.480,-1.404
257.794,52.910,4.231,-1.611,-0.661,-2.100,-1.100,-0.858
257.804,50.447,4.102,-1.131,-0.164,-1.532,-0.589,-0.271
257.815,45.708,4.815,-0.724,0.206,-1.015,-0.035,0.184
257.826,36.676,4.594,-0.563,0.400,-0.571,0.117,0.464
257.836,24.913,3.760,-0.669,0.407,-0.251,-0.176,0.542
257.847,11.142,3.904,-0.864,0.218,-0.067,-0.325,0.423
257.857,-3.855,3.778,-1.224,-0.127,-0.030,-0.651,0.148
257.868,-23.843,3.470,-1.936,-0.810,-0.188,-1.362,-0.459
257.878,-43.547,3.438,-2.827,-1.696,-0.553,-2.189,-1.263
257.889,-65.321,3.287,-3.965,-2.843,-1.137,-3.221,-2.315
257.899,-84.337,3.539,-5.245,-4.141,-1.934,-4.364,-3.503
257.910,-104.202,3.721,-6.766,-5.677,-2.945,-5.730,-4.907
257.921,-122.457,3.443,-8.395,-7.312,-4.127,-7.211,-6.394
257.931,-135.717,3.737,-10.053,-9.011,-5.476,-8.624,-7.926
257.942,-143.939,3.871,-11.696,-10.664,-6.929,-10.069,-9.390
257.953,-147.806,3.317,-13.309,-12.237,-8.429,-11.573,-10.760
257.963,-155.564,3.153,-14.993,-13.911,-9.935,-13.073,-12.219
257.973,-163.051,3.343,-16.749,-15.685,-11.536,-14.565,-13.758
257.984,-169.553,3.492,-18.577,-17.520,-13.228,-16.133,-15.336
257.995,-171.885,3.411,-20.361,-19.290,-14.971,-17.680,-16.830
258.005,-176.028,3.349,-22.200,-21.116,-16.711,-19.262,-18.364
258.016,-178.982,3.458,-24.032,-22.940,-18.477,-20.805,-19.878
258.027,-180.322,3.500,-25.812,-24.708,-20.249,-22.293,-21.317
258.037,-182.488,2.902,-27.708,-26.520,-22.037,-24.024,-22.788
258.048,-181.326,2.518,-29.497,-28.256,-23.827,-25.573,-24.173
258.059,-181.100,2.969,-31.216,-30.013,-25.603,-26.847,-25.562
258.069,-181.092,3.531,-32.920,-31.774,-27.365,-28.043,-26.932
258.080,-173.391,3.402,-34.398,-33.231,-29.076,-29.167,-27.987
258.091,-163.597,2.768,-35.764,-34.545,-30.672,-30.234,-28.893
258.102,-151.123,2.196,-36.883,-35.616,-32.121,-31.047,-29.560
258.112,-138.061,2.146,-37.865,-36.572,-33.433,-31.673,-30.109
258.123,-123.359,2.716,-38.569,-37.307,-34.586,-31.897,-30.433
258.133,-105.585,3.393,-39.005,-37.804,-35.545,-31.792,-30.511
258.144,-88.032,3.583,-39.277,-38.091,-36.292,-31.617,-30.379
258.154,-64.176,3.306,-39.196,-37.971,-36.785,-31.206,-29.853
258.164,-45.384,2.887,-39.022,-37.758,-37.083,-30.723,-29.248
258.175,-22.546,2.722,-38.529,-37.254,-37.166,-29.875,-28.371
258.185,-6.441,3.548,-37.887,-36.685,-37.036,-28.719,-27.440
258.197,14.563,3.719,-37.037,-35.839,-36.661,-27.425,-26.154
258.209,39.461,4.222,-35.756,-34.627,-36.000,-25.596,-24.529
258.221,58.825,4.243,-34.417,-33.270,-35.080,-23.916,-22.789
258.232,70.226,4.200,-33.169,-31.942,-34.003,-22.481,-21.112
258.244,77.541,4.288,-31.919,-30.644,-32.838,-21.010,-19.494
258.255,90.562,4.807,-30.391,-29.159,-31.606,-19.099,-17.717
258.266,101.891,4.938,-28.756,-27.539,-30.227,-17.172,-15.837
258.278,108.650,4.428,-27.143,-25.860,-28.699,-15.473,-13.940
258.289,118.119,3.998,-25.444,-24.088,-27.124,-13.737,-11.993
258.300,124.528,3.436,-23.768,-22.345,-25.513,-12.051,-10.116
258.311,132.813,2.739,-22.067,-20.554,-23.868,-10.426,-8.232
258.322,141.167,2.713,-20.185,-18.670,-22.134,-8.480,-6.296
258.333,145.683,2.479,-18.424,-16.895,-20.443,-6.716,-4.509
258.343,153.373,1.990,-16.548,-14.991,-18.710,-4.900,-2.622
258.354,166.886,1.717,-14.386,-12.785,-16.842,-2.862,-0.467
258.365,173.577,1.953,-12.298,-10.671,-14.890,-0.887,1.566
258.375,176.891,2.196,-10.258,-8.632,-12.915,1.070,3.505
258.386,188.195,1.711,-7.994,-6.316,-10.865,3.115,5.689
258.396,194.949,1.098,-5.735,-4.014,-8.743,5.145,7.823
258.407,200.289,1.390,-3.442,-1.771,-6.586,7.364,9.871
258.418,207.799,1.491,-1.020,0.630,-4.358,9.626,12.053
258.428,213.739,1.254,1.349,3.014,-2.088,11.735,14.188
258.439,221.391,1.118,3.792,5.477,0.227,13.877,16.373
258.450,227.865,1.046,6.359,8.058,2.658,16.128,18.645
258.460,232.062,0.298,8.762,10.555,5.072,18.023,20.800
258.471,236.428,-0.126,11.256,13.092,7.518,20.080,22.962
258.481,241.115,-0.166,13.807,15.647,9.999,22.247,25.114
258.492,243.295,-0.090,16.320,18.145,12.486,24.385,27.183
258.502,247.946,-0.680,18.885,20.757,15.001,26.424,29.339
258.513,247.519,-1.557,21.278,23.211,17.505,28.232,31.302
258.524,246.868,-1.656,23.709,25.650,20.004,30.159,33.224
258.534,242.131,-0.893,26.057,27.938,22.462,32.123,34.980
258.545,234.673,-0.411,28.258,30.102,24.864,33.876,36.603
258.556,221.856,-0.703,30.136,32.004,27.110,35.174,37.948
258.566,206.080,-0.687,31.774,33.633,29.183,36.282,39.009
258.577,187.012,-0.755,33.098,34.952,31.049,37.064,39.754
258.587,168.434,-1.017,34.183,36.046,32.644,37.572,40.268
258.598,150.137,-0.435,35.168,36.986,34.088,38.088,40.630
258.608,129.643,0.289,35.898,37.657,35.329,38.386,40.737
258.619,113.014,0.294,36.460,38.212,36.358,38.420,40.735
258.630,99.496,0.204,36.950,38.700,37.229,38.375,40.670
258.640,88.085,0.195,37.349,39.089,37.949,38.261,40.513
258.651,71.483,0.023,37.473,39.216,38.512,37.853,40.103
258.661,54.159,-0.140,37.436,39.173,38.891,37.313,39.530
258.671,37.010,-0.037,37.200,38.914,39.075,36.618,38.755
258.683,19.238,0.753,36.825,38.471,39.063,35.772,37.700
258.695,3.473,0.749,36.189,37.875,38.856,34.488,36.523
258.705,-6.852,1.679,35.699,37.311,38.568,33.712,35.521
258.715,-20.433,1.677,34.948,36.566,38.162,32.538,34.362
258.726,-31.887,1.426,34.106,35.749,37.630,31.257,33.147
258.736,-42.177,1.569,33.199,34.821,36.981,30.021,31.842
258.747,-50.830,1.653,32.273,33.880,36.249,28.774,30.545
258.757,-61.478,1.703,31.215,32.801,35.414,27.427,29.133
258.768,-78.159,1.912,29.839,31.376,34.427,25.843,27.400
258.778,-92.012,1.580,28.312,29.884,33.285,23.967,25.628
258.789,-108.224,0.596,26.493,28.169,31.978,21.691,23.649
258.800,-120.670,0.714,24.693,26.399,30.528,19.602,21.642
258.810,-134.387,1.574,22.782,24.435,28.936,17.601,19.479
258.821,-142.841,1.913,20.985,22.609,27.278,15.702,17.490
258.832,-150.819,1.919,19.067,20.684,25.538,13.669,15.430
258.842,-162.892,2.172,16.934,18.520,23.679,11.498,13.166
258.853,-173.665,1.896,14.786,16.392,21.749,9.244,10.966
258.863,-181.706,1.816,12.572,14.163,19.713,7.018,8.695
258.874,-187.821,2.199,10.381,11.898,17.613,4.959,6.420
258.885,-199.671,2.096,7.886,9.411,15.421,2.473,3.957
258.895,-203.713,1.259,5.493,7.095,13.169,-0.017,1.687
258.906,-206.583,1.125,3.180,4.820,10.910,-2.327,-0.515
258.916,-211.364,1.736,0.843,2.459,8.625,-4.509,-2.771
258.927,-218.772,2.553,-1.582,-0.027,6.271,-6.672,-5.114
258.938,-223.208,2.564,-4.031,-2.470,3.907,-8.955,-7.380
258.948,-228.518,2.564,-6.596,-5.018,1.484,-11.344,-9.722
258.959,-233.099,2.880,-9.105,-7.536,-0.960,-13.598,-12.003
258.969,-238.904,3.613,-11.563,-10.060,-3.431,-15.661,-14.255
258.980,-240.854,3.841,-14.067,-12.566,-5.938,-17.858,-16.458
258.991,-239.254,3.650,-16.456,-14.938,-8.409,-19.952,-18.503
259.001,-240.596,3.660,-18.982,-17.467,-10.903,-22.120,-20.679
259.012,-237.327,3.968,-21.278,-19.801,-13.346,-23.967,-22.633
259.023,-235.631,4.342,-23.644,-22.204,-15.790,-25.862,-24.630
259.034,-232.513,4.128,-25.888,-24.418,-18.151,-27.740,-26.417
259.044,-227.996,3.786,-28.096,-26.582,-20.463,-29.588,-28.139
259.055,-219.871,3.420,-29.997,-28.464,-22.646,-31.074,-29.568
259.065,-213.958,3.177,-31.863,-30.316,-24.739,-32.500,-30.956
259.076,-204.337,2.735,-33.623,-32.025,-26.763,-33.885,-32.192
259.087,-188.041,2.667,-35.014,-33.405,-28.632,-34.812,-33.094
259.097,-173.386,3.400,-36.193,-34.663,-30.318,-35.354,-33.863
259.108,-154.948,3.517,-37.144,-35.637,-31.833,-35.764,-34.339
259.118,-136.069,3.366,-37.876,-36.361,-33.077,-36.017,-34.567
259.129,-119.164,4.044,-38.451,-36.993,-34.134,-35.990,-34.702
259.139,-102.722,4.355,-38.832,-37.399,-35.000,-35.831,-34.609
259.150,-84.839,4.234,-39.044,-37.605,-35.708,-35.567,-34.325
259.160,-68.363,4.272,-39.150,-37.714,-36.245,-35.191,-33.953
259.171,-59.722,4.324,-39.336,-37.904,-36.653,-34.901,-33.670
259.181,-44.218,4.238,-39.165,-37.710,-36.897,-34.315,-33.015
259.192,-32.082,3.834,-39.036,-37.524,-37.020,-33.849,-32.383
259.202,-14.414,2.907,-38.618,-36.965,-36.954,-33.271,-31.405
259.213,-2.944,2.427,-38.188,-36.495,-36.776,-32.511,-30.539
259.224,11.862,2.269,-37.423,-35.727,-36.429,-31.371,-29.398
259.234,18.107,2.017,-36.862,-35.139,-36.000,-30.494,-28.454
259.245,31.061,1.957,-35.980,-34.264,-35.390,-29.172,-27.162
259.256,50.117,1.701,-34.911,-33.140,-34.638,-27.809,-25.653
259.266,67.004,0.148,-33.819,-31.857,-33.711,-26.710,-24.027
259.276,86.170,-0.345,-32.425,-30.433,-32.635,-25.052,-22.306
259.286,101.543,-0.747,-30.997,-28.946,-31.420,-23.453,-20.559
259.296,112.435,-0.338,-29.351,-27.343,-30.050,-21.473,-18.729
259.306,124.429,0.219,-27.578,-25.648,-28.584,-19.330,-16.830
259.316,132.550,0.410,-25.863,-23.953,-27.028,-17.385,-14.962
259.326,142.053,1.094,-24.027,-22.195,-25.406,-15.238,-13.056
259.337,148.817,1.093,-22.079,-20.275,-23.617,-13.109,-11.021
259.348,158.439,0.765,-20.049,-18.230,-21.742,-11.019,-8.900
259.358,163.533,0.135,-18.183,-16.279,-19.874,-9.266,-6.910
259.369,174.058,-0.865,-16.046,-14.060,-17.865,-7.276,-4.704
259.380,183.090,-1.629,-13.886,-11.820,-15.799,-5.310,-2.528
259.391,187.013,-1.731,-11.676,-9.535,-13.557,-3.325,-0.346
259.403,192.063,-2.363,-9.275,-7.057,-11.175,-1.188,1.979
259.414,194.639,-2.597,-7.172,-4.938,-9.090,0.756,3.945
259.424,197.397,-2.582,-4.951,-2.727,-6.946,2.842,5.975
259.435,199.476,-2.770,-2.797,-0.558,-4.800,4.788,7.938
259.446,197.458,-2.268,-0.666,1.521,-2.655,6.812,9.791
259.457,188.711,-1.680,1.207,3.352,-0.563,8.550,11.383
259.467,181.495,-0.794,3.040,5.107,1.413,10.299,12.887
259.478,168.828,-0.015,4.586,6.580,3.264,11.748,14.106
259.489,156.431,-0.064,5.933,7.934,4.969,12.828,15.196
259.499,138.553,-0.866,6.879,8.965,6.492,13.349,15.949
259.510,116.301,-1.372,7.515,9.643,7.763,13.631,16.336
259.520,98.434,-1.200,8.089,10.196,8.794,13.973,16.598
259.531,76.834,0.108,8.449,10.473,9.655,14.222,16.594
259.541,56.295,1.385,8.618,10.551,10.297,14.312,16.414
259.552,36.694,1.877,8.560,10.439,10.723,14.121,16.057
259.562,20.714,1.692,8.368,10.262,10.966,13.669,15.644
259.574,3.562,0.600,7.976,9.964,11.032,12.814,15.050
259.585,-5.487,-0.208,7.610,9.679,10.933,12.014,14.472
259.596,-19.806,-0.602,7.045,9.157,10.708,11.098,13.663
259.607,-24.407,-0.560,6.579,8.733,10.378,10.294,12.966
259.618,-28.456,-0.212,6.119,8.264,10.003,9.613,12.240
259.629,-36.408,0.265,5.582,7.663,9.566,8.980,11.404
259.640,-37.644,0.440,5.157,7.187,9.100,8.449,10.710
259.651,-51.567,0.125,4.326,6.352,8.545,7.432,9.672
259.662,-57.247,-0.813,3.427,5.567,7.874,6.136,8.693
259.673,-65.481,-1.475,2.464,4.667,7.126,4.884,7.607
259.684,-64.522,-1.301,1.745,3.913,6.352,4.078,6.681
259.695,-68.502,-0.687,0.974,3.056,5.569,3.340,5.675
259.706,-72.165,-0.502,0.059,2.146,4.743,2.301,4.639
259.717,-78.210,-0.879,-0.980,1.172,3.881,1.040,3.557
259.728,-82.526,-1.304,-2.008,0.205,2.972,-0.184,2.496
259.739,-86.421,-0.918,-2.994,-0.815,2.016,-1.157,1.400
259.750,-86.085,0.026,-3.799,-1.739,1.066,-1.768,0.430
259.761,-77.279,0.795,-4.422,-2.452,0.168,-2.231,-0.303
259.772,-73.997,1.089,-5.099,-3.163,-0.647,-2.843,-1.016
259.783,-66.513,0.966,-5.716,-3.758,-1.401,-3.490,-1.601
259.793,-59.368,0.615,-6.189,-4.207,-2.016,-3.992,-2.036
259.803,-52.108,0.343,-6.629,-4.621,-2.558,-4.458,-2.432
259.814,-44.974,0.375,-6.928,-4.926,-3.028,-4.720,-2.714
259.825,-41.665,0.707,-7.247,-5.252,-3.457,-4.991,-3.011
259.836,-37.112,1.222,-7.473,-5.517,-3.835,-5.099,-3.236
259.847,-27.070,1.437,-7.547,-5.605,-4.135,-5.097,-3.278
259.858,-16.041,1.368,-7.476,-5.543,-4.316,-4.962,-3.171
259.869,-4.736,1.489,-7.229,-5.311,-4.360,-4.646,-2.899
259.880,7.526,1.740,-6.843,-4.924,-4.269,-4.225,-2.477
259.891,21.568,1.275,-6.377,-4.404,-4.052,-3.836,-1.929
259.901,33.006,0.474,-5.855,-3.815,-3.718,-3.438,-1.334
259.911,44.153,0.347,-5.219,-3.149,-3.275,-2.863,-0.679
259.921,47.718,0.581,-4.618,-2.556,-2.751,-2.259,-0.105
259.932,59.379,0.945,-3.724,-1.703,-2.142,-1.305,0.721
259.942,64.014,0.688,-2.920,-0.909,-1.446,-0.516,1.472
259.953,69.172,-0.167,-2.164,-0.103,-0.726,0.081,2.217
259.964,71.565,-0.661,-1.364,0.745,0.054,0.706,2.980
259.974,74.055,-1.000,-0.659,1.560,0.829,1.106,3.695
259.985,74.695,-1.050,0.057,2.315,1.601,1.649,4.337
259.996,70.071,-0.536,0.750,2.961,2.355,2.335,4.865
260.006,66.544,-0.121,1.414,3.565,3.055,3.014,5.350
260.017,60.368,-0.286,1.961,4.098,3.710,3.472,5.758
260.027,53.093,-1.036,2.342,4.516,4.270,3.653,6.040
260.037,45.463,-1.313,2.639,4.854,4.734,3.734,6.231
260.047,38.803,-0.868,2.947,5.112,5.118,4.009,6.345
260.057,30.467,-0.378,3.116,5.241,5.418,4.129,6.335
260.067,21.694,0.200,3.205,5.305,5.650,4.149,6.273
260.077,15.424,-0.794,3.071,5.304,5.789,3.626,6.144
260.087,6.543,-1.793,2.827,5.199,5.846,2.979,5.896
260.097,-1.787,-1.025,2.686,5.007,5.817,2.829,5.571
260.109,-13.078,-0.777,2.343,4.631,5.669,2.429,5.055
260.119,-19.624,-0.461,2.027,4.270,5.452,2.117,4.590
260.129,-28.205,-0.597,1.624,3.841,5.175,1.685,4.068
260.139,-31.395,-1.030,1.220,3.459,4.834,1.159,3.597
260.149,-36.158,-0.106,0.805,2.961,4.449,0.847,3.025
260.160,-43.417,0.374,0.275,2.373,4.015,0.392,2.387
260.170,-50.106,-0.013,-0.366,1.747,3.519,-0.317,1.723
260.180,-53.604,-0.428,-0.954,1.169,2.980,-0.958,1.109
260.190,-57.842,-0.362,-1.556,0.545,2.412,-1.540,0.459
260.200,-59.885,0.259,-2.097,-0.068,1.823,-1.939,-0.164
260.210,-60.322,0.694,-2.662,-0.682,1.219,-2.399,-0.768
260.220,-59.983,0.339,-3.252,-1.225,0.632,-3.070,-1.293
260.230,-57.696,-0.516,-3.862,-1.746,0.051,-3.847,-1.800
260.240,-54.669,-0.437,-4.392,-2.274,-0.525,-4.360,-2.306
260.250,-51.967,0.786,-4.828,-2.786,-1.068,-4.596,-2.778
260.260,-50.614,0.862,-5.309,-3.261,-1.578,-5.032,-3.197
260.271,-47.321,0.150,-5.716,-3.609,-2.033,-5.509,-3.491
260.281,-39.970,-0.009,-5.961,-3.850,-2.439,-5.706,-3.680
260.291,-33.513,0.559,-6.114,-4.069,-2.785,-5.661,-3.840
260.301,-30.981,0.719,-6.295,-4.280,-3.071,-5.717,-3.984
260.311,-23.340,0.535,-6.334,-4.307,-3.293,-5.718,-3.947
260.321,-15.028,-0.007,-6.375,-4.306,-3.452,-5.790,-3.887
260.331,-9.335,-0.316,-6.356,-4.265,-3.537,-5.767,-3.798
260.341,-2.361,0.583,-6.179,-4.141,-3.555,-5.429,-3.623
260.351,3.284,0.689,-6.020,-3.974,-3.508,-5.234,-3.399
260.361,11.182,-0.241,-5.782,-3.648,-3.377,-5.137,-3.033
260.371,19.858,-0.195,-5.413,-3.281,-3.178,-4.732,-2.638
260.381,21.944,0.226,-5.093,-3.004,-2.935,-4.292,-2.335
260.393,28.147,-0.017,-4.636,-2.546,-2.604,-3.813,-1.856
260.405,36.811,-0.158,-4.063,-1.980,-2.194,-3.216,-1.282
260.415,43.127,-0.505,-3.552,-1.456,-1.778,-2.739,-0.763
260.425,43.949,-1.047,-3.111,-0.984,-1.326,-2.382,-0.313
260.435,44.807,-0.212,-2.569,-0.494,-0.859,-1.754,0.149
260.445,47.751,0.415,-2.002,0.041,-0.370,-1.142,0.663
260.455,50.479,-0.592,-1.517,0.625,0.140,-0.906,1.212
260.465,52.765,-1.199,-0.988,1.221,0.668,-0.574,1.745
260.475,52.989,-0.760,-0.414,1.763,1.203,0.009,2.220
260.485,55.393,-1.015,0.148,2.344,1.744,0.465,2.728
260.495,53.867,-1.555,0.617,2.840,2.269,0.795,3.136
260.505,51.825,-1.185,1.098,3.276,2.768,1.289,3.477
260.515,45.192,-1.032,1.403,3.579,3.221,1.512,3.688
260.526,40.842,-1.524,1.675,3.901,3.619,1.583,3.910
260.536,35.193,-1.570,1.916,4.163,3.978,1.681,4.066
260.546,28.321,-0.982,2.098,4.313,4.266,1.842,4.116
260.556,23.165,-0.860,2.238,4.442,4.487,1.914,4.151
260.566,14.729,-1.282,2.203,4.423,4.632,1.756,4.036
260.576,2.932,-0.987,2.044,4.233,4.675,1.577,3.754
260.586,-5.498,-0.915,1.840,4.047,4.627,1.260,3.484
260.596,-11.707,-1.818,1.487,3.819,4.502,0.558,3.170
260.606,-18.784,-2.100,1.107,3.491,4.306,-0.008,2.755
260.616,-25.566,-1.531,0.735,3.079,4.042,-0.350,2.268
260.628,-32.217,-1.053,0.319,2.613,3.675,-0.713,1.733
260.638,-37.044,-0.666,-0.116,2.142,3.298,-1.101,1.222
260.648,-38.099,-1.127,-0.589,1.703,2.888,-1.676,0.750
260.658,-43.532,-1.440,-1.134,1.183,2.451,-2.295,0.199
260.668,-46.329,-1.060,-1.625,0.694,1.990,-2.799,-0.307
260.678,-43.910,-0.709,-2.028,0.304,1.528,-3.225,-0.704
260.688,-49.585,-0.634,-2.632,-0.274,1.043,-3.866,-1.278
260.698,-51.084,-1.167,-3.205,-0.768,0.538,-4.585,-1.762
260.708,-50.062,-1.157,-3.704,-1.261,0.027,-5.066,-2.238
260.718,-51.008,-0.339,-4.162,-1.799,-0.480,-5.299,-2.742
260.729,-51.167,-0.323,-4.703,-2.348,-1.005,-5.763,-3.245
260.739,-49.772,-0.828,-5.145,-2.758,-1.486,-6.218,-3.609
260.750,-45.461,-1.071,-5.599,-3.209,-2.029,-6.608,-4.004
260.760,-45.071,-1.616,-6.054,-3.635,-2.474,-7.064,-4.383
260.771,-39.937,-1.338,-6.306,-3.905,-2.875,-7.211,-4.601
260.781,-36.311,-1.159,-6.597,-4.229,-3.258,-7.359,-4.865
260.791,-31.644,-0.940,-6.794,-4.454,-3.574,-7.421,-5.026
260.801,-25.530,-0.543,-6.849,-4.556,-3.819,-7.295,-5.057
260.811,-18.423,-0.033,-6.860,-4.598,-4.005,-7.156,-5.022
260.821,-10.723,0.106,-6.758,-4.511,-4.101,-6.940,-4.856
260.831,-1.497,-0.656,-6.698,-4.386,-4.137,-6.950,-4.661
260.842,6.980,-0.937,-6.474,-4.145,-4.070,-6.689,-4.352
260.853,15.448,-1.263,-6.184,-3.830,-3.912,-6.392,-3.978
260.864,21.869,-1.142,-5.862,-3.512,-3.682,-6.005,-3.614
260.874,29.423,-1.288,-5.426,-3.056,-3.375,-5.567,-3.118
260.885,34.794,-1.206,-5.025,-2.600,-3.009,-5.253,-2.634
260.896,34.135,-0.838,-4.669,-2.244,-2.622,-4.867,-2.260
260.907,34.298,-0.295,-4.251,-1.865,-2.231,-4.334,-1.863
260.918,39.596,0.364,-3.623,-1.311,-1.789,-3.514,-1.292
260.929,39.987,0.951,-3.093,-0.850,-1.327,-2.809,-0.814
260.940,45.185,1.424,-2.478,-0.274,-0.836,-2.094,-0.222
260.951,54.541,1.798,-1.693,0.498,-0.259,-1.274,0.558
260.962,58.257,2.059,-0.970,1.233,0.390,-0.583,1.293
260.973,55.774,2.091,-0.397,1.829,1.042,-0.069,1.879
260.984,49.644,1.814,0.016,2.279,1.630,0.243,2.309
260.995,50.150,1.236,0.555,2.862,2.186,0.652,2.855
261.006,52.221,0.460,1.128,3.481,2.748,1.071,3.418
261.017,43.794,-0.453,1.418,3.836,3.274,1.150,3.698
261.028,40.072,-1.363,1.698,4.201,3.711,1.160,3.969
261.039,36.243,-2.174,1.946,4.531,4.102,1.132,4.188
261.050,25.265,-2.768,1.946,4.602,4.403,0.873,4.138
261.061,15.819,-3.116,1.845,4.559,4.572,0.545,3.969
261.072,7.076,-3.323,1.710,4.447,4.645,0.259,3.732
261.083,0.009,-3.454,1.518,4.252,4.618,-0.016,3.413
261.095,-3.961,-3.477,1.365,4.075,4.536,-0.206,3.118
261.106,-11.648,-3.313,1.049,3.720,4.371,-0.518,2.654
261.117,-15.744,-3.217,0.770,3.415,4.181,-0.801,2.270
261.127,-20.456,-2.797,0.448,3.052,3.953,-1.083,1.838
261.139,-26.818,-2.488,0.032,2.600,3.629,-1.474,1.313
261.151,-35.502,-2.240,-0.561,1.993,3.215,-2.079,0.653
261.162,-40.604,-1.922,-1.179,1.353,2.714,-2.671,-0.021
261.174,-39.216,-1.800,-1.634,0.880,2.200,-3.098,-0.516
261.186,-42.819,-1.822,-2.163,0.332,1.701,-3.588,-1.079
261.197,-45.957,-1.769,-2.695,-0.218,1.222,-4.073,-1.632
261.208,-47.749,-1.688,-3.250,-0.793,0.669,-4.570,-2.199
261.219,-48.041,-1.545,-3.803,-1.361,0.122,-5.066,-2.745
261.230,-49.318,-1.467,-4.338,-1.897,-0.418,-5.561,-3.250
261.241,-46.295,-1.431,-4.738,-2.317,-0.937,-5.878,-3.632
261.252,-42.332,-1.263,-5.090,-2.691,-1.414,-6.135,-3.961
261.263,-39.839,-1.422,-5.510,-3.085,-1.849,-6.555,-4.302
261.273,-32.384,-1.757,-5.722,-3.234,-2.192,-6.853,-4.400
261.284,-26.640,-2.251,-5.990,-3.443,-2.512,-7.187,-4.552
261.295,-19.563,-1.554,-6.043,-3.553,-2.749,-7.043,-4.599
261.306,-15.207,-0.868,-6.040,-3.647,-2.922,-6.747,-4.618
261.316,-12.308,-1.143,-6.070,-3.668,-3.028,-6.737,-4.577
261.326,-4.469,-1.479,-6.012,-3.600,-3.100,-6.647,-4.456
261.337,-4.056,-1.431,-5.989,-3.587,-3.121,-6.551,-4.392
261.347,0.069,-0.953,-5.843,-3.493,-3.119,-6.238,-4.245
261.358,3.339,-0.723,-5.721,-3.398,-3.084,-6.005,-4.093
261.369,6.515,-0.709,-5.562,-3.248,-3.006,-5.776,-3.891
