R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,100,60,15,60,15,50,175,0,0,0.995
sysTime,GPT1X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
424.886,-5.116,23.146,2.373,-8.723,-6.751,-6.789,-5.475,-4.880,-5.043
424.897,2.961,-36.999,1.791,-8.502,-6.499,-6.742,-5.276,-4.505,-4.866
424.907,12.103,-9.572,2.024,-8.153,-6.178,-6.616,-4.732,-4.074,-4.619
424.918,20.010,40.582,2.549,-7.748,-5.826,-6.406,-4.038,-3.610,-4.284
424.928,27.624,2.769,2.260,-7.319,-5.398,-6.117,-3.534,-3.081,-3.879
424.939,35.993,-1.574,1.872,-6.843,-4.907,-5.760,-3.058,-2.507,-3.423
424.949,42.526,-17.586,1.589,-6.228,-4.267,-5.293,-2.502,-1.805,-2.872
424.960,49.889,-18.035,1.321,-5.565,-3.574,-4.757,-1.935,-1.073,-2.273
424.971,54.189,31.266,1.857,-4.946,-2.972,-4.183,-1.238,-0.439,-1.644
424.981,57.368,3.793,1.478,-4.329,-2.335,-3.583,-0.698,0.218,-0.998
424.992,60.468,-25.646,1.151,-3.592,-1.596,-2.940,0.013,0.953,-0.335
425.002,63.336,32.142,1.822,-2.760,-0.837,-2.254,1.085,1.698,0.363
425.013,64.839,15.124,2.162,-2.042,-0.154,-1.566,1.897,2.366,1.062
425.023,64.937,-13.496,1.519,-1.367,0.540,-0.872,2.435,3.027,1.747
425.034,66.166,-30.518,1.054,-0.653,1.286,-0.160,2.942,3.714,2.424
425.044,65.540,16.569,1.396,0.025,1.964,0.543,3.532,4.319,3.079
425.055,65.722,38.728,1.650,0.652,2.602,1.230,4.026,4.882,3.713
425.065,66.094,-44.770,0.709,1.233,3.243,1.905,4.268,5.429,4.315
425.076,63.495,-15.244,0.855,1.857,3.865,2.582,4.775,5.937,4.898
425.086,59.037,20.510,1.743,2.410,4.376,3.214,5.365,6.344,5.443
425.097,55.005,-5.234,1.722,2.935,4.895,3.807,5.792,6.756,5.945
425.108,49.092,-3.094,1.823,3.381,5.313,4.353,6.214,7.058,6.388
425.118,44.203,33.859,2.086,3.740,5.630,4.821,6.596,7.262,6.751
425.129,37.152,1.165,1.987,3.993,5.888,5.236,6.696,7.406,7.059
425.139,30.573,-18.867,1.390,4.088,6.021,5.560,6.501,7.417,7.261
425.150,20.904,-29.503,0.937,4.093,6.054,5.805,6.248,7.318,7.374
425.160,13.569,9.622,1.171,4.059,6.029,5.958,6.040,7.163,7.391
425.171,5.828,5.366,1.340,3.985,5.944,6.034,5.877,6.959,7.340
425.181,-0.388,-27.919,0.979,3.850,5.827,6.033,5.542,6.724,7.209
425.192,-8.888,39.106,2.111,3.677,5.579,5.965,5.538,6.372,7.024
425.202,-18.240,5.408,1.738,3.322,5.241,5.807,5.010,5.949,6.765
425.213,-24.260,-53.444,0.190,2.870,4.878,5.556,4.107,5.484,6.393
425.224,-33.182,-4.954,0.413,2.334,4.334,5.218,3.496,4.843,5.936
425.234,-39.183,16.316,0.939,1.802,3.781,4.807,2.965,4.216,5.426
425.245,-44.771,0.555,0.977,1.265,3.240,4.353,2.374,3.616,4.888
425.255,-50.284,-1.881,0.873,0.628,2.605,3.837,1.673,2.937,4.299
425.266,-55.064,-25.277,0.761,-0.034,1.958,3.270,0.905,2.254,3.668
425.276,-57.901,29.644,1.631,-0.674,1.276,2.655,0.403,1.559,3.011
425.287,-63.623,20.661,1.996,-1.424,0.503,2.007,-0.257,0.804,2.349
425.297,-64.262,-22.086,1.125,-2.128,-0.166,1.340,-1.081,0.152,1.670
425.308,-66.089,8.534,1.208,-2.840,-0.907,0.652,-1.669,-0.560,0.978
425.318,-68.519,4.469,1.310,-3.570,-1.652,-0.047,-2.304,-1.261,0.292
425.329,-67.779,11.419,1.477,-4.247,-2.340,-0.747,-2.899,-1.892,-0.380
425.339,-68.544,21.574,1.761,-4.948,-3.052,-1.450,-3.496,-2.527,-1.035
425.350,-65.307,-23.838,1.254,-5.581,-3.659,-2.136,-4.158,-3.050,-1.665
425.360,-64.005,-25.376,1.359,-6.185,-4.265,-2.799,-4.679,-3.566,-2.264
425.371,-61.499,11.356,1.936,-6.691,-4.801,-3.420,-4.977,-3.997,-2.802
425.381,-57.259,14.865,2.494,-7.171,-5.300,-4.012,-5.278,-4.370,-3.289
425.392,-54.487,34.580,2.909,-7.624,-5.772,-4.557,-5.535,-4.701,-3.712
425.403,-45.689,-14.054,2.475,-7.916,-6.063,-5.049,-5.703,-4.849,-4.076
425.413,-40.751,-26.892,2.047,-8.196,-6.342,-5.456,-5.871,-4.991,-4.360
425.424,-31.875,-23.328,2.102,-8.360,-6.511,-5.797,-5.900,-5.025,-4.574
425.434,-22.765,2.946,2.189,-8.427,-6.555,-6.041,-5.938,-4.937,-4.690
425.445,-15.589,30.808,2.708,-8.437,-6.590,-6.204,-5.733,-4.834,-4.717
425.455,-4.156,8.771,2.509,-8.276,-6.422,-6.267,-5.481,-4.532,-4.645
425.466,4.428,4.424,2.227,-8.067,-6.197,-6.229,-5.226,-4.187,-4.480
425.477,10.137,-28.925,1.387,-7.855,-5.936,-6.109,-5.113,-3.822,-4.247
425.487,18.413,-38.711,0.446,-7.473,-5.522,-5.914,-4.785,-3.336,-3.966
425.498,24.722,21.994,0.876,-6.974,-5.069,-5.629,-4.057,-2.824,-3.606
425.508,30.784,34.922,1.162,-6.434,-4.574,-5.283,-3.303,-2.271,-3.183
425.519,36.418,-1.095,0.726,-5.963,-4.093,-4.897,-2.840,-1.748,-2.734
425.529,42.331,-25.275,0.128,-5.503,-3.575,-4.465,-2.587,-1.208,-2.258
425.540,46.693,-21.770,-0.284,-4.969,-2.999,-3.979,-2.220,-0.633,-1.751
425.550,53.741,11.359,0.210,-4.248,-2.309,-3.433,-1.399,0.045,-1.192
425.561,57.423,16.132,0.693,-3.552,-1.648,-2.832,-0.586,0.693,-0.578
425.571,60.688,7.657,0.912,-2.831,-0.943,-2.193,0.166,1.377,0.065
425.582,64.496,12.353,0.918,-2.106,-0.216,-1.526,0.841,2.070,0.725
425.593,64.385,-43.423,0.384,-1.427,0.512,-0.828,1.267,2.748,1.399
425.603,65.970,-14.560,0.709,-0.673,1.269,-0.122,1.939,3.437,2.065
425.614,64.421,31.193,1.420,-0.068,1.867,0.562,2.500,3.968,2.708
425.624,63.679,2.046,0.918,0.497,2.491,1.234,2.767,4.516,3.329
425.635,63.684,-47.600,-0.014,1.062,3.132,1.894,2.942,5.057,3.910
425.645,62.640,18.627,0.870,1.697,3.731,2.541,3.616,5.545,4.468
425.656,58.273,22.358,1.609,2.259,4.261,3.168,4.208,5.978,5.017
425.666,55.489,-21.557,1.183,2.780,4.806,3.769,4.532,6.415,5.528
425.677,50.138,-34.440,0.741,3.232,5.282,4.317,4.770,6.765,5.966
425.687,44.801,43.171,1.668,3.638,5.643,4.802,5.231,7.003,6.341
425.698,36.408,16.353,1.206,3.827,5.867,5.214,5.168,7.108,6.643
425.708,31.645,-56.137,0.310,3.961,6.062,5.532,4.942,7.165,6.830
425.719,25.249,2.744,1.049,4.078,6.155,5.790,5.028,7.123,6.954
425.729,16.525,36.854,2.114,4.073,6.109,5.972,5.074,6.965,7.023
425.740,9.524,-22.426,1.447,4.012,6.093,6.089,4.737,6.845,7.031
425.751,3.024,-39.235,0.796,3.870,5.999,6.134,4.307,6.630,6.950
425.761,-4.783,29.566,1.459,3.696,5.793,6.104,4.159,6.313,6.799
425.771,-11.087,18.882,1.216,3.415,5.533,5.993,3.713,5.956,6.578
425.782,-18.407,-43.013,0.506,3.056,5.221,5.811,3.082,5.544,6.281
425.793,-25.760,-0.832,1.092,2.665,4.806,5.555,2.709,5.037,5.915
425.803,-33.332,37.115,2.385,2.206,4.297,5.219,2.395,4.469,5.499
425.814,-38.419,-3.560,2.053,1.669,3.797,4.825,1.690,3.933,5.047
425.824,-44.984,-53.123,0.736,0.972,3.216,4.365,0.517,3.302,4.514
425.835,-50.002,-24.954,0.565,0.309,2.589,3.838,-0.308,2.628,3.914
425.845,-56.115,25.738,1.373,-0.366,1.893,3.270,-0.903,1.909,3.296
425.856,-58.597,15.458,1.343,-1.041,1.244,2.662,-1.655,1.257,2.657
425.866,-60.585,-36.211,0.857,-1.774,0.559,2.017,-2.540,0.577,1.988
425.877,-64.338,-19.591,0.935,-2.485,-0.143,1.369,-3.238,-0.111,1.326
425.887,-62.239,25.732,1.916,-3.149,-0.846,0.684,-3.680,-0.774,0.652
425.898,-68.409,27.263,2.639,-3.864,-1.589,0.014,-4.191,-1.446,0.024
425.908,-66.926,-3.885,2.401,-4.513,-2.211,-0.666,-4.838,-1.984,-0.598
425.919,-66.766,-47.146,1.433,-5.278,-2.912,-1.377,-5.739,-2.600,-1.250
425.930,-62.521,-8.626,1.428,-5.766,-3.396,-2.015,-6.129,-3.005,-1.832
425.940,-60.386,21.905,2.357,-6.353,-4.029,-2.657,-6.407,-3.532,-2.390
425.951,-57.920,35.021,2.952,-6.812,-4.520,-3.234,-6.594,-3.897,-2.861
425.961,-53.722,4.559,2.752,-7.313,-5.014,-3.799,-6.967,-4.256,-3.309
425.972,-48.520,-29.151,2.074,-7.708,-5.369,-4.294,-7.361,-4.484,-3.691
425.983,-41.262,-33.249,1.793,-8.001,-5.648,-4.732,-7.560,-4.638,-4.016
425.993,-39.205,-16.263,1.627,-8.379,-6.010,-5.132,-7.847,-4.877,-4.303
426.004,-32.258,11.837,2.190,-8.575,-6.234,-5.476,-7.783,-4.969,-4.524
426.014,-29.463,29.089,3.075,-8.714,-6.411,-5.747,-7.609,-5.003,-4.657
426.025,-19.317,34.805,3.893,-8.733,-6.455,-5.971,-7.356,-4.886,-4.724
426.036,-13.762,25.720,3.942,-8.710,-6.429,-6.082,-7.167,-4.699,-4.672
426.046,-8.289,-15.858,2.982,-8.666,-6.332,-6.142,-7.161,-4.457,-4.584
426.057,0.674,-26.136,2.388,-8.493,-6.133,-6.130,-6.941,-4.135,-4.441
426.067,9.061,-12.065,1.967,-8.293,-5.923,-6.057,-6.649,-3.816,-4.251
426.078,18.678,-9.479,1.811,-7.855,-5.481,-5.847,-6.110,-3.281,-3.934
426.089,20.842,-17.434,1.498,-7.561,-5.172,-5.594,-5.773,-2.892,-3.586
426.099,30.753,-23.228,1.174,-7.082,-4.688,-5.291,-5.229,-2.344,-3.202
426.110,34.164,-19.653,1.174,-6.578,-4.177,-4.894,-4.677,-1.786,-2.736
426.120,42.243,23.230,1.734,-5.972,-3.609,-4.460,-3.860,-1.174,-2.238
426.131,43.867,35.002,2.285,-5.442,-3.116,-3.972,-3.126,-0.639,-1.685
426.142,49.640,9.938,1.973,-4.861,-2.531,-3.456,-2.515,-0.024,-1.117
426.152,49.531,-11.296,1.409,-4.242,-1.899,-2.881,-1.925,0.614,-0.510
426.163,58.472,-3.866,1.104,-3.539,-1.191,-2.310,-1.236,1.309,0.071
426.173,58.044,-4.313,0.956,-2.861,-0.511,-1.667,-0.585,1.958,0.709
426.184,61.815,-21.579,0.696,-2.205,0.162,-1.031,-0.026,2.585,1.323
426.194,61.360,-25.846,0.738,-1.546,0.832,-0.370,0.547,3.194,1.949
426.205,62.544,10.139,1.181,-0.867,1.493,0.289,1.243,3.788,2.567
426.215,59.971,25.134,1.562,-0.268,2.085,0.940,1.816,4.310,3.170
426.226,61.223,25.481,2.046,0.420,2.761,1.596,2.495,4.914,3.777
426.237,58.324,-5.480,1.730,0.994,3.373,2.240,2.851,5.444,4.361
426.248,56.019,-29.818,0.921,1.463,3.911,2.853,2.974,5.878,4.890
426.259,59.757,-44.070,0.339,2.150,4.646,3.496,3.377,6.487,5.428
426.269,60.415,-20.371,0.095,2.763,5.283,4.110,3.801,7.006,5.941
426.279,49.324,27.828,0.597,3.035,5.534,4.659,4.064,7.139,6.385
426.290,46.776,25.920,1.146,3.448,5.920,5.136,4.495,7.415,6.763
426.301,37.223,1.457,0.921,3.621,6.104,5.583,4.529,7.486,7.102
426.312,32.854,-23.038,0.536,3.848,6.348,5.952,4.597,7.611,7.357
426.323,20.030,-26.174,0.258,3.737,6.254,6.212,4.328,7.395,7.494
426.334,8.068,-4.259,0.299,3.574,6.092,6.350,4.064,7.115,7.509
426.345,-9.545,22.224,0.741,3.032,5.514,6.300,3.575,6.434,7.343
426.356,-21.165,5.739,0.710,2.536,5.010,6.105,3.043,5.838,7.038
426.367,-39.855,-21.998,0.004,1.635,4.134,5.737,1.977,4.877,6.559
426.378,-57.084,-34.098,-0.851,0.553,3.106,5.174,0.635,3.767,5.883
426.389,-75.054,-17.641,-1.171,-0.698,1.877,4.428,-0.747,2.469,5.030
426.400,-91.053,-7.383,-1.103,-2.038,0.528,3.488,-2.074,1.073,3.998
426.411,-104.347,-15.347,-1.103,-3.502,-0.947,2.383,-3.490,-0.424,2.821
426.422,-117.667,-25.907,-1.204,-5.043,-2.491,1.151,-5.000,-1.966,1.537
426.433,-125.429,-32.886,-1.498,-6.577,-4.015,-0.196,-6.526,-3.468,0.156
426.445,-130.308,-26.611,-1.513,-8.142,-5.586,-1.629,-7.996,-4.995,-1.289
426.456,-139.294,-14.507,-1.183,-9.850,-7.324,-3.123,-9.502,-6.659,-2.769
426.467,-141.693,-3.118,-0.597,-11.341,-8.861,-4.650,-10.701,-8.092,-4.251
426.478,-141.110,-10.238,-0.367,-12.806,-10.354,-6.204,-11.912,-9.454,-5.732
426.489,-141.532,3.867,0.108,-14.333,-11.925,-7.749,-13.107,-10.864,-7.174
426.500,-146.722,18.623,0.688,-15.953,-13.597,-9.298,-14.340,-12.347,-8.590
426.511,-145.565,23.323,1.219,-17.346,-15.040,-10.847,-15.329,-13.572,-9.975
426.522,-140.842,16.895,1.597,-18.714,-16.447,-12.376,-16.310,-14.738,-11.314
426.533,-138.250,9.397,1.845,-20.133,-17.892,-13.869,-17.375,-15.918,-12.593
426.544,-135.146,3.904,2.030,-21.440,-19.212,-15.299,-18.357,-16.954,-13.787
426.556,-126.181,9.602,2.190,-22.557,-20.333,-16.687,-19.168,-17.777,-14.920
426.567,-116.704,17.289,2.431,-23.504,-21.284,-17.933,-19.795,-18.417,-15.891
426.578,-103.762,24.127,3.206,-24.221,-22.041,-19.052,-20.050,-18.848,-16.716
426.588,-92.139,25.483,3.570,-24.836,-22.676,-19.995,-20.268,-19.145,-17.348
426.600,-71.242,1.813,3.667,-25.126,-22.981,-20.775,-20.095,-19.024,-17.725
426.611,-48.847,-10.069,3.413,-25.167,-23.016,-21.331,-19.763,-18.643,-17.878
426.623,-29.201,-15.622,2.812,-25.016,-22.828,-21.624,-19.372,-18.063,-17.781
426.634,-8.626,-24.589,2.038,-24.695,-22.463,-21.702,-18.861,-17.337,-17.491
426.644,7.078,-40.125,1.141,-24.205,-21.937,-21.591,-18.253,-16.551,-17.109
426.654,18.811,-32.751,0.449,-23.701,-21.398,-21.357,-17.641,-15.779,-16.625
426.665,30.677,-18.254,0.244,-22.954,-20.637,-20.966,-16.733,-14.806,-16.000
426.677,44.006,-17.834,-0.016,-22.093,-19.743,-20.443,-15.803,-13.722,-15.260
426.688,55.719,-18.016,-0.420,-21.162,-18.786,-19.800,-14.794,-12.600,-14.420
426.699,63.418,-17.405,-1.209,-20.236,-17.826,-19.052,-13.849,-11.502,-13.499
426.710,73.704,-8.772,-1.397,-19.102,-16.691,-18.210,-12.598,-10.257,-12.508
426.720,83.164,-3.583,-1.520,-17.959,-15.550,-17.311,-11.351,-9.028,-11.479
426.730,95.800,-17.225,-1.751,-16.628,-14.205,-16.305,-10.001,-7.618,-10.363
426.741,103.900,-51.276,-2.232,-15.349,-12.893,-15.207,-8.792,-6.269,-9.178
426.751,120.104,-18.593,-2.203,-13.695,-11.242,-13.978,-7.110,-4.609,-7.888
426.761,134.223,12.514,-1.323,-11.888,-9.470,-12.585,-5.171,-2.847,-6.445
426.772,141.096,13.521,-0.704,-10.145,-7.770,-11.070,-3.293,-1.172,-4.894
426.782,154.826,16.518,-0.091,-8.194,-5.853,-9.482,-1.261,0.700,-3.287
426.793,166.681,31.146,0.384,-6.147,-3.837,-7.766,0.833,2.649,-1.569
426.803,173.197,23.202,0.680,-4.198,-1.917,-5.973,2.795,4.480,0.202
426.813,181.619,-31.918,-0.176,-2.152,0.157,-4.114,4.606,6.430,2.007
426.824,193.707,-27.471,-0.601,0.125,2.445,-2.149,6.682,8.550,3.878
426.834,202.185,-23.783,-1.011,2.374,4.715,-0.089,8.649,10.615,5.809
426.845,208.970,-2.715,-0.875,4.699,7.028,2.076,10.777,12.689,7.812
426.855,212.672,31.877,0.105,6.993,9.271,4.240,12.993,14.672,9.793
426.865,222.574,30.920,0.585,9.516,11.761,6.489,15.352,16.882,11.841
426.876,230.946,-8.627,0.282,12.032,14.284,8.827,17.522,19.091,13.944
426.886,231.913,-11.912,-0.164,14.375,16.652,11.190,19.417,21.105,16.033
426.896,233.958,-26.152,-0.553,16.726,19.019,13.542,21.322,23.086,18.076
426.907,234.215,-25.877,-0.603,19.065,21.373,15.906,23.186,25.021,20.097
426.917,235.611,22.274,0.002,21.507,23.795,18.314,25.254,26.999,22.135
426.927,231.952,23.636,0.086,23.734,26.015,20.652,27.038,28.755,24.081
426.938,226.629,-37.902,-0.847,25.796,28.137,22.926,28.388,30.381,25.927
426.948,219.871,-43.866,-1.722,27.745,30.155,25.132,29.557,31.866,27.663
426.958,206.848,8.478,-1.720,29.474,31.881,27.216,30.750,33.038,29.250
426.969,196.102,29.863,-1.165,31.148,33.524,29.169,31.978,34.117,30.692
426.979,185.843,-12.925,-1.557,32.702,35.094,31.013,32.899,35.112,32.005
426.990,172.936,-47.537,-2.035,34.072,36.492,32.752,33.585,35.915,33.190
427.000,157.754,16.270,-1.307,35.269,37.647,34.317,34.336,36.471,34.189
427.010,140.554,33.354,-0.522,36.218,38.572,35.706,34.786,36.808,35.015
427.021,126.285,-7.131,-0.659,37.029,39.395,36.925,34.973,37.046,35.668
427.031,108.475,-30.938,-1.399,37.558,39.963,37.968,34.777,37.022,36.130
427.042,93.141,-35.925,-1.857,37.966,40.410,38.831,34.456,36.874,36.401
427.052,79.214,7.531,-1.352,38.341,40.770,39.570,34.306,36.646,36.550
427.063,63.776,20.778,-0.606,38.508,40.896,40.160,34.053,36.205,36.564
427.074,49.262,16.229,-0.434,38.543,40.916,40.584,33.597,35.674,36.421
427.085,36.316,-19.249,-0.888,38.399,40.812,40.846,32.776,35.029,36.121
427.095,21.948,-22.145,-1.397,38.107,40.546,40.959,31.863,34.227,35.672
427.106,8.911,-9.397,-1.434,37.712,40.146,40.925,30.974,33.307,35.086
427.116,-4.616,-9.833,-1.479,37.197,39.630,40.754,29.965,32.287,34.375
427.127,-20.173,-0.253,-1.364,36.513,38.931,40.438,28.855,31.107,33.536
427.137,-35.654,-15.893,-1.373,35.645,38.052,39.957,27.579,29.770,32.551
427.147,-47.291,-6.289,-0.988,34.775,37.145,39.341,26.405,28.432,31.453
427.159,-60.334,-15.477,-0.499,33.635,35.981,38.491,24.856,26.773,30.040
427.170,-77.357,1.993,0.334,32.285,34.580,37.486,23.238,24.929,28.519
427.181,-87.571,5.854,1.097,31.046,33.292,36.412,21.773,23.250,26.978
427.191,-101.512,26.859,1.710,29.630,31.838,35.227,20.127,21.452,25.370
427.202,-110.712,36.076,2.595,28.121,30.275,33.923,18.570,19.658,23.768
427.213,-115.691,24.060,2.585,26.583,28.736,32.523,16.819,17.920,22.102
427.225,-124.743,28.122,2.926,24.878,27.020,31.028,14.974,16.039,20.373
427.236,-133.271,15.382,2.901,23.060,25.212,29.453,12.972,14.098,18.594
427.247,-140.031,9.166,2.834,21.276,23.431,27.818,11.062,12.215,16.784
427.258,-151.358,10.857,2.828,19.305,21.459,26.112,9.012,10.172,14.933
427.269,-158.731,-0.805,2.691,17.293,19.456,24.292,6.915,8.130,12.998
427.280,-162.309,-15.690,2.336,15.326,17.511,22.418,4.849,6.172,11.036
427.291,-171.418,-25.009,2.027,13.101,15.312,20.464,2.543,3.991,9.022
427.302,-177.023,-21.997,1.596,10.838,13.073,18.396,0.232,1.800,6.921
427.314,-187.746,-17.778,1.379,8.467,10.714,16.291,-2.110,-0.481,4.813
427.325,-196.667,-15.522,1.195,6.057,8.310,14.086,-4.435,-2.775,2.635
427.336,-205.960,-21.562,0.740,3.567,5.840,11.803,-6.861,-5.107,0.407
427.347,-210.918,-25.146,0.312,1.096,3.384,9.445,-9.223,-7.396,-1.866
427.358,-217.307,-20.866,0.055,-1.438,0.858,7.044,-11.593,-9.725,-4.154
427.369,-218.915,-16.006,0.122,-3.921,-1.623,4.592,-13.847,-11.975,-6.457
427.380,-223.956,-25.013,0.283,-6.592,-4.298,2.062,-16.236,-14.377,-8.798
427.391,-232.247,-18.417,0.556,-9.369,-7.079,-0.499,-18.684,-16.846,-11.132
427.402,-236.398,3.398,1.037,-12.007,-9.738,-3.094,-20.903,-19.152,-13.459
427.413,-238.086,27.330,1.744,-14.608,-12.368,-5.696,-23.009,-21.387,-15.748
427.424,-240.349,45.348,3.213,-17.073,-14.909,-8.157,-24.779,-23.482,-17.847
427.434,-239.870,7.865,3.517,-19.418,-17.263,-10.591,-26.616,-25.353,-19.876
427.445,-235.336,-6.019,2.932,-21.833,-19.653,-13.134,-28.626,-27.238,-21.992
427.456,-233.371,-8.748,2.744,-24.384,-22.191,-15.714,-30.703,-29.247,-24.116
427.468,-230.346,-20.431,2.017,-26.839,-24.587,-18.225,-32.820,-31.095,-26.149
427.479,-226.437,-41.932,0.985,-29.192,-26.874,-20.671,-34.841,-32.822,-28.102
427.490,-220.563,-40.306,-0.259,-31.427,-29.059,-23.053,-36.681,-34.445,-29.985
427.501,-210.642,-24.629,-0.981,-33.395,-31.006,-25.330,-38.146,-35.825,-31.751
427.512,-198.284,-14.226,-1.243,-35.142,-32.751,-27.429,-39.317,-36.991,-33.323
427.523,-178.559,-15.774,-1.063,-36.515,-34.137,-29.364,-40.048,-37.788,-34.710
427.533,-160.960,6.293,-0.822,-37.688,-35.337,-30.997,-40.527,-38.387,-35.777
427.543,-142.918,6.915,-0.460,-38.651,-36.330,-32.435,-40.777,-38.772,-36.633
427.555,-115.333,-2.185,0.076,-39.230,-36.923,-33.707,-40.543,-38.600,-37.159
427.566,-88.541,11.359,0.848,-39.510,-37.267,-34.648,-39.843,-38.176,-37.341
427.577,-57.615,9.682,1.292,-39.381,-37.167,-35.255,-38.863,-37.315,-37.183
427.588,-36.361,-3.844,1.921,-39.167,-36.974,-35.562,-37.841,-36.375,-36.726
427.600,-22.327,-29.449,2.165,-38.956,-36.773,-35.677,-36.872,-35.437,-36.082
427.610,-6.263,16.906,2.488,-38.460,-36.307,-35.636,-35.714,-34.402,-35.448
427.620,3.944,19.325,3.146,-37.963,-35.843,-35.461,-34.561,-33.379,-34.684
427.631,16.300,33.526,4.171,-37.282,-35.202,-35.162,-33.206,-32.187,-33.801
427.642,30.776,45.255,4.594,-36.478,-34.402,-34.727,-31.870,-30.850,-32.791
427.653,36.256,38.404,5.074,-35.807,-33.764,-34.194,-30.577,-29.686,-31.693
427.663,48.291,-21.392,3.946,-34.931,-32.815,-33.568,-29.478,-28.245,-30.531
427.675,62.118,1.314,3.074,-33.759,-31.610,-32.703,-27.874,-26.481,-29.048
427.686,74.544,6.006,2.665,-32.449,-30.292,-31.694,-26.093,-24.655,-27.467
427.697,91.091,10.743,2.762,-30.956,-28.809,-30.646,-24.201,-22.797,-25.989
427.708,96.654,21.501,3.185,-29.658,-27.529,-29.485,-22.501,-21.166,-24.418
427.718,106.430,22.309,3.280,-28.176,-26.052,-28.268,-20.688,-19.363,-22.816
427.729,116.642,-24.089,2.871,-26.664,-24.502,-26.968,-19.021,-17.521,-21.160
427.739,127.152,-32.933,1.701,-24.985,-22.764,-25.534,-17.305,-15.538,-19.415
427.749,133.860,-18.397,1.141,-23.348,-21.103,-24.052,-15.548,-13.675,-17.662
427.760,145.385,-2.788,1.009,-21.515,-19.276,-22.494,-13.530,-11.680,-15.866
427.770,157.129,12.224,1.174,-19.530,-17.312,-20.828,-11.343,-9.581,-13.992
427.780,163.179,17.758,1.610,-17.619,-15.428,-19.078,-9.237,-7.590,-12.059
427.791,165.659,21.213,1.864,-15.806,-13.617,-17.292,-7.342,-5.696,-10.118
427.801,174.417,8.484,1.944,-13.762,-11.568,-15.450,-5.266,-3.595,-8.148
427.811,183.995,-38.913,1.344,-11.604,-9.349,-13.488,-3.308,-1.363,-6.097
427.822,190.073,-45.658,0.406,-9.509,-7.190,-11.477,-1.461,0.760,-4.042
427.832,196.396,5.134,0.852,-7.291,-4.994,-9.420,0.767,2.888,-1.975
427.843,203.991,34.788,1.503,-4.957,-2.704,-7.305,3.155,5.085,0.126
427.853,210.195,36.712,2.179,-2.598,-0.396,-5.121,5.568,7.278,2.275
427.863,210.608,11.167,2.190,-0.393,1.804,-2.912,7.644,9.334,4.419
427.874,213.036,-27.194,1.557,1.842,4.057,-0.705,9.633,11.405,6.521
427.884,217.897,-33.842,0.676,4.217,6.470,1.574,11.648,13.592,8.652
427.894,221.996,23.557,0.838,6.590,8.808,3.834,13.876,15.666,10.726
427.905,226.517,22.503,1.000,9.010,11.205,6.134,16.082,17.773,12.814
427.915,229.702,-1.129,0.824,11.402,13.594,8.470,18.154,19.842,14.907
427.925,229.974,-9.314,0.337,13.693,15.903,10.799,20.026,21.794,16.954
427.936,225.493,-4.904,0.122,15.849,18.061,13.093,21.782,23.565,18.933
427.946,222.589,2.674,0.202,18.018,20.212,15.336,23.597,25.302,20.832
427.956,215.111,31.705,0.708,19.979,22.125,17.461,25.282,26.785,22.591
427.966,207.458,-19.165,0.325,21.820,23.986,19.540,26.600,28.199,24.284
427.976,194.267,-64.546,-0.651,23.330,25.576,21.462,27.354,29.309,25.780
427.986,176.036,19.246,0.027,24.648,26.870,23.222,28.262,30.113,27.097
427.997,150.702,-4.801,0.036,25.758,27.974,24.900,28.777,30.607,28.212
428.008,125.637,-40.893,-0.260,26.505,28.747,26.217,28.816,30.763,28.947
428.019,101.030,5.633,0.314,27.021,29.241,27.266,28.796,30.649,29.412
428.029,78.765,27.359,0.850,27.337,29.519,28.051,28.643,30.339,29.621
428.040,56.741,-18.390,0.374,27.352,29.563,28.605,27.980,29.804,29.600
428.051,38.134,-12.957,0.196,27.235,29.463,28.927,27.234,29.136,29.348
428.061,20.637,9.613,0.478,27.035,29.237,29.075,26.568,28.362,28.935
428.072,7.609,0.826,0.519,26.806,28.977,29.072,25.914,27.575,28.387
428.082,-1.907,-35.097,-0.095,26.422,28.611,28.921,24.949,26.697,27.701
428.093,-13.264,-32.310,0.229,26.027,28.183,28.686,24.161,25.775,26.947
428.103,-21.969,33.038,1.325,25.525,27.623,28.338,23.389,24.758,26.113
428.114,-32.740,38.601,2.874,24.912,26.942,27.901,22.583,23.674,25.241
428.125,-41.070,28.053,3.245,24.135,26.170,27.342,21.408,22.537,24.280
428.135,-49.773,-2.167,2.966,23.385,25.456,26.750,20.171,21.478,23.306
428.146,-61.045,14.113,2.730,22.460,24.529,26.030,18.911,20.227,22.221
428.156,-69.376,-10.680,2.139,21.390,23.482,25.203,17.448,18.878,21.048
428.167,-84.767,-43.909,1.638,20.135,22.265,24.268,15.769,17.376,19.782
428.177,-96.765,-2.816,1.617,18.780,20.909,23.169,14.149,15.762,18.372
428.188,-104.275,10.417,1.910,17.361,19.480,21.949,12.540,14.116,16.880
