R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,20,60,15,60,15,50,175,0,0,0.995
sysTime,GPT1X,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R
361.257,23.712,-1.189,-4.749,-3.062,-4.100,-5.117,-4.439
361.268,21.651,-0.771,-4.464,-2.820,-3.799,-4.731,-4.157
361.279,18.557,-0.383,-4.275,-2.645,-3.532,-4.491,-3.939
361.290,20.796,-0.112,-3.973,-2.350,-3.265,-4.157,-3.600
361.301,27.743,0.005,-3.503,-1.876,-2.938,-3.680,-3.088
361.312,33.382,0.001,-2.985,-1.344,-2.537,-3.183,-2.528
361.323,35.576,-0.149,-2.531,-0.862,-2.104,-2.789,-2.029
361.334,36.566,-0.376,-2.120,-0.414,-1.664,-2.463,-1.574
361.345,40.664,-0.739,-1.610,0.134,-1.201,-2.056,-1.034
361.357,44.795,-1.250,-1.054,0.734,-0.691,-1.627,-0.461
361.368,47.545,-1.876,-0.492,1.340,-0.154,-1.207,0.100
361.379,43.320,-2.505,-0.104,1.773,0.362,-0.979,0.471
361.390,40.736,-3.102,0.280,2.181,0.828,-0.721,0.802
361.401,38.544,-3.661,0.645,2.551,1.255,-0.459,1.082
361.412,34.673,-3.932,0.976,2.858,1.645,-0.180,1.289
361.423,27.072,-3.912,1.150,3.007,1.964,-0.064,1.337
361.434,22.481,-3.703,1.298,3.149,2.213,-0.008,1.380
361.445,20.404,-3.140,1.491,3.334,2.440,0.101,1.473
361.456,15.581,-2.587,1.547,3.398,2.623,0.052,1.455
361.467,8.970,-2.093,1.530,3.367,2.744,-0.014,1.351
361.478,1.478,-1.716,1.412,3.212,2.781,-0.125,1.134
361.489,-0.308,-1.594,1.362,3.138,2.771,-0.190,1.003
361.500,-1.944,-1.403,1.343,3.102,2.758,-0.236,0.913
361.511,-4.233,-1.372,1.283,3.044,2.726,-0.362,0.804
361.522,-9.822,-1.426,1.086,2.858,2.645,-0.634,0.572
361.533,-11.286,-1.567,0.923,2.701,2.521,-0.860,0.373
361.544,-10.264,-1.822,0.827,2.608,2.400,-1.012,0.237
361.555,-12.694,-2.158,0.640,2.428,2.268,-1.264,0.014
361.566,-14.334,-2.403,0.426,2.213,2.100,-1.527,-0.243
361.578,-14.175,-2.599,0.253,2.046,1.927,-1.763,-0.455
361.590,-17.447,-2.686,0.001,1.796,1.738,-2.068,-0.750
361.600,-18.716,-2.646,-0.179,1.596,1.553,-2.247,-0.982
361.610,-18.225,-2.666,-0.363,1.397,1.352,-2.437,-1.211
361.621,-19.776,-2.681,-0.609,1.144,1.146,-2.701,-1.489
361.631,-21.284,-2.849,-0.876,0.892,0.929,-3.025,-1.765
361.642,-21.739,-2.882,-1.116,0.648,0.702,-3.282,-2.029
361.653,-21.353,-2.766,-1.314,0.427,0.475,-3.454,-2.265
361.663,-22.582,-2.654,-1.564,0.165,0.245,-3.700,-2.539
361.674,-18.484,-2.598,-1.688,0.051,0.031,-3.859,-2.663
361.685,-18.088,-3.196,-1.895,-0.098,-0.151,-4.195,-2.826
361.695,-14.308,-3.965,-2.004,-0.157,-0.318,-4.429,-2.903
361.706,-11.467,-4.476,-2.085,-0.198,-0.449,-4.615,-2.970
361.716,-7.080,-4.556,-2.077,-0.186,-0.549,-4.641,-2.984
361.727,-1.321,-4.440,-1.961,-0.083,-0.592,-4.523,-2.907
361.738,4.179,-4.062,-1.783,0.074,-0.574,-4.328,-2.772
361.748,9.181,-4.133,-1.657,0.238,-0.509,-4.302,-2.631
361.759,14.481,-3.920,-1.382,0.494,-0.382,-4.014,-2.399
361.770,19.141,-3.143,-1.015,0.783,-0.199,-3.511,-2.133
361.780,27.406,-2.302,-0.489,1.237,0.058,-2.862,-1.695
361.791,33.085,-2.299,-0.028,1.691,0.383,-2.413,-1.260
361.801,41.589,-2.798,0.600,2.341,0.797,-1.862,-0.642
361.812,49.219,-2.984,1.296,3.049,1.287,-1.239,0.021
361.823,58.001,-3.058,2.088,3.849,1.855,-0.523,0.768
361.833,66.497,-3.010,2.971,4.728,2.513,0.302,1.584
361.844,73.426,-3.145,3.863,5.618,3.241,1.116,2.400
361.855,77.925,-3.344,4.769,6.518,4.028,1.946,3.212
361.865,83.391,-3.787,5.704,7.479,4.862,2.722,4.072
361.876,86.193,-5.056,6.513,8.385,5.713,3.215,4.855
361.886,90.585,-5.862,7.410,9.367,6.592,3.801,5.693
361.897,93.289,-5.955,8.369,10.332,7.506,4.596,6.501
361.908,96.248,-5.634,9.388,11.316,8.440,5.524,7.321
361.918,97.206,-4.516,10.423,12.252,9.385,6.593,8.091
361.929,96.615,-3.587,11.438,13.167,10.340,7.638,8.846
361.939,96.559,-3.498,12.343,14.063,11.281,8.389,9.577
361.950,96.562,-3.786,13.226,14.985,12.225,9.018,10.323
361.961,95.906,-4.748,13.988,15.859,13.143,9.367,11.007
361.971,96.295,-5.050,14.862,16.775,14.065,9.954,11.715
361.982,94.432,-5.269,15.690,17.617,14.959,10.543,12.342
361.992,90.161,-5.720,16.375,18.322,15.812,10.967,12.822
362.003,85.517,-5.817,17.030,18.968,16.605,11.414,13.235
362.014,80.873,-5.667,17.656,19.563,17.349,11.872,13.596
362.024,74.658,-5.073,18.197,20.047,18.028,12.293,13.852
362.035,68.880,-4.521,18.663,20.469,18.641,12.621,14.051
362.046,64.892,-4.798,19.095,20.918,19.206,12.794,14.275
362.056,58.360,-4.982,19.390,21.218,19.702,12.852,14.349
362.067,52.743,-5.472,19.649,21.499,20.142,12.840,14.401
362.078,47.307,-5.773,19.784,21.699,20.507,12.619,14.372
362.089,39.690,-5.475,19.880,21.785,20.802,12.514,14.233
362.099,31.047,-4.462,19.877,21.713,20.997,12.434,13.951
362.110,21.441,-3.605,19.824,21.553,21.108,12.394,13.599
362.121,14.803,-3.744,19.662,21.385,21.131,12.054,13.250
362.131,7.171,-4.262,19.345,21.133,21.078,11.429,12.819
362.142,2.075,-4.452,19.014,20.838,20.945,10.852,12.351
362.153,-8.818,-3.802,18.606,20.355,20.741,10.423,11.708
362.163,-14.930,-3.421,18.163,19.864,20.441,9.921,11.074
362.174,-24.375,-3.087,17.582,19.253,20.075,9.262,10.332
362.185,-29.823,-3.344,16.939,18.663,19.629,8.390,9.623
362.195,-36.014,-3.658,16.246,18.014,19.124,7.493,8.861
362.205,-39.368,-4.121,15.619,17.421,18.593,6.695,8.162
362.217,-45.769,-3.925,14.833,16.600,17.908,5.854,7.225
362.228,-50.981,-3.761,13.988,15.743,17.180,4.930,6.274
362.239,-57.212,-3.391,13.104,14.811,16.405,4.060,5.270
362.250,-58.206,-3.239,12.340,14.014,15.612,3.295,4.420
362.262,-58.383,-3.042,11.585,13.237,14.814,2.534,3.604
362.273,-65.290,-3.465,10.618,12.297,13.986,1.479,2.638
362.284,-68.385,-4.075,9.636,11.371,13.103,0.366,1.697
362.295,-69.115,-4.479,8.716,10.473,12.204,-0.604,0.795
362.305,-74.753,-4.707,7.705,9.458,11.292,-1.607,-0.211
362.316,-82.517,-4.007,6.619,8.323,10.332,-2.574,-1.316
362.326,-84.094,-3.595,5.672,7.367,9.389,-3.465,-2.221
362.336,-86.824,-4.453,4.549,6.312,8.398,-4.660,-3.212
362.347,-87.653,-5.093,3.448,5.267,7.337,-5.809,-4.193
362.359,-89.456,-5.391,2.246,4.082,6.176,-6.969,-5.305
362.371,-96.708,-5.773,0.849,2.720,4.967,-8.344,-6.580
362.383,-96.854,-5.404,-0.316,1.504,3.726,-9.305,-7.692
362.393,-103.202,-5.212,-1.530,0.244,2.605,-10.325,-8.846
362.404,-102.609,-5.627,-2.678,-0.876,1.462,-11.408,-9.849
362.414,-104.597,-6.206,-3.938,-2.086,0.301,-12.639,-10.935
362.425,-107.555,-6.144,-5.168,-3.335,-0.875,-13.694,-12.046
362.436,-105.523,-5.844,-6.167,-4.383,-2.018,-14.446,-12.942
362.446,-103.417,-5.877,-7.258,-5.488,-3.165,-15.349,-13.882
362.457,-99.837,-5.584,-8.153,-6.421,-4.224,-16.000,-14.641
362.468,-93.203,-5.309,-9.112,-7.416,-5.383,-16.659,-15.398
362.480,-86.078,-5.643,-9.976,-8.249,-6.428,-17.348,-15.988
362.492,-80.284,-5.992,-10.814,-9.051,-7.393,-18.021,-16.551
362.504,-77.277,-5.758,-11.656,-9.921,-8.331,-18.562,-17.175
362.515,-67.602,-5.497,-12.076,-10.379,-9.060,-18.708,-17.425
362.525,-54.658,-5.201,-12.301,-10.661,-9.681,-18.618,-17.495
362.536,-48.759,-4.702,-12.518,-10.942,-10.175,-18.509,-17.561
362.546,-37.012,-3.610,-12.465,-10.997,-10.569,-18.036,-17.392
362.558,-29.147,-3.704,-12.618,-11.131,-10.901,-17.963,-17.242
362.569,-11.432,-3.658,-12.398,-10.876,-11.050,-17.550,-16.711
362.580,2.719,-3.795,-12.044,-10.519,-11.019,-16.959,-16.091
362.591,17.979,-3.875,-11.555,-10.045,-10.849,-16.211,-15.370
362.602,30.338,-4.159,-10.993,-9.442,-10.516,-15.516,-14.543
362.614,45.720,-4.609,-10.222,-8.601,-10.031,-14.694,-13.504
362.625,58.141,-4.892,-9.342,-7.702,-9.413,-13.684,-12.433
362.636,66.706,-4.839,-8.382,-6.760,-8.674,-12.548,-11.339
362.647,72.584,-4.515,-7.397,-5.817,-7.838,-11.351,-10.259
362.659,70.324,-4.128,-6.594,-5.030,-6.976,-10.405,-9.348
362.669,76.950,-3.318,-5.575,-4.094,-6.202,-9.139,-8.317
362.681,75.170,-3.253,-4.644,-3.194,-5.272,-8.058,-7.311
362.692,76.314,-3.147,-3.843,-2.417,-4.487,-7.151,-6.459
362.702,78.515,-2.767,-2.906,-1.520,-3.650,-6.088,-5.497
362.713,80.394,-2.347,-2.034,-0.682,-2.819,-5.110,-4.602
362.723,78.548,-2.195,-1.187,0.128,-1.972,-4.163,-3.743
362.734,79.494,-2.497,-0.375,0.956,-1.140,-3.365,-2.881
362.745,77.419,-2.535,0.391,1.727,-0.311,-2.600,-2.088
362.755,76.769,-2.623,1.143,2.510,0.486,-1.911,-1.292
362.766,74.911,-3.511,1.754,3.202,1.251,-1.474,-0.604
362.777,69.757,-4.015,2.337,3.825,1.993,-1.003,-0.003
362.787,68.282,-3.951,2.983,4.455,2.683,-0.363,0.597
362.798,63.514,-4.003,3.493,4.969,3.330,0.092,1.077
362.808,62.561,-4.064,4.111,5.594,3.962,0.643,1.656
362.819,57.281,-3.864,4.531,5.984,4.520,1.065,1.999
362.830,54.050,-3.813,4.983,6.421,5.051,1.483,2.387
362.840,49.689,-3.088,5.407,6.765,5.508,2.001,2.682
362.851,46.065,-2.748,5.790,7.098,5.977,2.404,2.962
362.862,46.169,-2.519,6.229,7.506,6.393,2.840,3.326
362.874,45.263,-2.569,6.646,7.950,6.865,3.126,3.714
362.885,42.343,-2.500,6.957,8.271,7.263,3.337,3.970
362.896,43.468,-2.247,7.390,8.682,7.653,3.726,4.316
362.907,37.678,-2.319,7.602,8.899,8.006,3.842,4.467
362.918,39.533,-2.807,7.940,9.273,8.340,4.016,4.762
362.929,42.220,-3.300,8.320,9.675,8.686,4.248,5.070
362.940,43.657,-3.395,8.651,10.014,9.029,4.453,5.312
362.952,42.984,-3.032,9.026,10.358,9.414,4.775,5.558
362.963,42.982,-2.655,9.488,10.777,9.819,5.211,5.882
362.975,44.471,-2.675,9.903,11.184,10.220,5.532,6.199
362.987,50.699,-2.547,10.485,11.754,10.658,6.014,6.663
362.999,53.800,-2.668,11.002,12.289,11.143,6.372,7.088
363.011,58.109,-2.739,11.651,12.932,11.689,6.902,7.616
363.023,58.683,-3.017,12.170,13.487,12.244,7.214,8.050
363.035,60.225,-3.094,12.766,14.087,12.806,7.659,8.520
363.047,65.526,-3.072,13.530,14.823,13.413,8.320,9.111
363.059,67.283,-2.747,14.200,15.458,14.040,8.902,9.605
363.069,71.088,-2.505,14.872,16.113,14.613,9.476,10.144
363.081,75.136,-1.607,15.722,16.894,15.325,10.296,10.781
363.092,75.041,-0.634,16.507,17.617,16.064,11.047,11.372
363.104,74.106,-0.752,17.178,18.295,16.791,11.546,11.918
363.116,74.687,-0.789,17.908,19.010,17.508,12.139,12.489
363.128,75.799,-0.872,18.695,19.776,18.240,12.789,13.103
363.138,73.634,-1.411,19.148,20.298,18.836,12.959,13.491
363.149,61.392,-1.193,19.385,20.516,19.381,13.081,13.575
363.159,47.907,-1.284,19.410,20.541,19.761,12.959,13.468
363.169,36.766,-1.705,19.340,20.516,20.018,12.656,13.309
363.181,26.914,-1.877,19.202,20.419,20.180,12.259,13.049
363.193,19.720,-1.498,19.150,20.296,20.245,12.171,12.768
363.205,3.477,-0.929,18.747,19.819,20.167,11.754,12.153
363.216,-4.728,-0.427,18.336,19.394,19.951,11.227,11.609
363.227,-12.569,-0.752,17.861,18.946,19.699,10.601,11.076
363.237,-21.166,-0.445,17.346,18.382,19.361,10.087,10.437
363.247,-30.739,-0.469,16.662,17.705,18.931,9.309,9.697
363.258,-40.502,-0.879,15.842,16.944,18.404,8.305,8.880
363.268,-50.825,-0.425,14.908,16.028,17.764,7.282,7.923
363.279,-58.347,-0.638,13.961,15.148,17.057,6.168,7.016
363.289,-64.629,-0.532,13.029,14.228,16.281,5.190,6.080
363.299,-70.958,-0.468,11.968,13.248,15.448,3.969,5.101
363.309,-77.403,-0.715,10.827,12.212,14.563,2.635,4.075
363.321,-80.204,-0.205,9.635,11.082,13.481,1.361,2.978
363.333,-84.378,-0.582,8.328,9.888,12.362,-0.100,1.836
363.345,-88.887,-0.858,7.000,8.629,11.197,-1.484,0.642
363.356,-92.788,-0.474,5.861,7.433,10.064,-2.417,-0.469
363.367,-94.782,-0.481,4.792,6.348,8.995,-3.342,-1.451
363.377,-97.844,-0.398,3.696,5.225,7.921,-4.260,-2.457
363.387,-97.619,-0.340,2.670,4.187,6.852,-5.118,-3.362
363.397,-99.292,-0.360,1.607,3.131,5.787,-6.041,-4.271
363.407,-99.411,-0.243,0.530,2.055,4.713,-6.950,-5.184
363.417,-99.723,-0.524,-0.565,1.018,3.648,-7.979,-6.048
363.427,-99.738,-0.219,-1.622,-0.030,2.593,-8.854,-6.908
363.439,-99.928,-0.634,-2.904,-1.221,1.373,-10.060,-7.862
363.449,-98.803,-0.403,-3.954,-2.204,0.342,-11.015,-8.640
363.459,-94.836,-0.506,-5.050,-3.132,-0.675,-12.193,-9.342
363.469,-92.828,-0.178,-5.946,-4.005,-1.623,-12.873,-9.986
363.479,-87.455,0.190,-6.815,-4.799,-2.534,-13.612,-10.530
363.489,-81.590,-0.016,-7.602,-5.489,-3.372,-14.301,-10.971
363.499,-72.627,0.037,-8.193,-6.063,-4.139,-14.632,-11.287
363.509,-65.696,-0.561,-8.797,-6.587,-4.819,-15.103,-11.560
363.519,-58.025,0.033,-9.201,-7.015,-5.418,-15.165,-11.732
363.529,-49.649,-0.853,-9.639,-7.317,-5.930,-15.579,-11.783
363.540,-42.314,-0.007,-9.954,-7.607,-6.372,-15.645,-11.824
363.550,-32.027,-0.017,-10.224,-7.771,-6.735,-15.822,-11.730
363.560,-22.557,0.272,-10.269,-7.829,-6.978,-15.540,-11.537
363.570,-12.109,0.438,-10.159,-7.756,-7.114,-15.058,-11.215
363.580,-1.543,0.296,-9.973,-7.578,-7.142,-14.572,-10.798
363.590,6.521,0.312,-9.778,-7.380,-7.085,-14.109,-10.370
363.600,16.776,0.208,-9.494,-7.047,-6.936,-13.661,-9.824
363.610,24.253,0.588,-9.179,-6.682,-6.692,-13.190,-9.246
363.620,31.632,0.487,-8.822,-6.236,-6.384,-12.768,-8.604
363.630,37.972,1.105,-8.299,-5.770,-6.004,-11.886,-7.945
363.640,43.200,0.204,-7.787,-5.239,-5.569,-11.193,-7.240
363.650,47.363,0.282,-7.205,-4.711,-5.097,-10.304,-6.559
363.661,50.085,0.162,-6.681,-4.180,-4.599,-9.608,-5.884
363.671,54.487,0.095,-6.091,-3.579,-4.065,-8.873,-5.159
363.682,57.792,0.482,-5.345,-2.840,-3.391,-7.930,-4.282
363.692,60.180,0.197,-4.751,-2.182,-2.791,-7.322,-3.524
363.702,62.160,0.673,-4.097,-1.549,-2.182,-6.496,-2.802
363.712,63.903,-0.318,-3.521,-0.887,-1.559,-5.985,-2.068
363.723,63.081,-0.464,-2.898,-0.276,-0.923,-5.244,-1.409
363.733,62.013,-0.085,-2.262,0.315,-0.306,-4.434,-0.775
363.743,64.145,-0.472,-1.640,0.982,0.306,-3.839,-0.082
363.753,64.415,-0.139,-0.980,1.610,0.930,-3.058,0.561
363.764,61.691,-0.203,-0.369,2.235,1.621,-2.421,1.194
363.774,59.272,-0.360,0.137,2.749,2.186,-1.895,1.705
363.784,54.917,0.222,0.618,3.181,2.718,-1.284,2.131
363.794,50.921,-0.237,0.958,3.576,3.198,-1.039,2.515
363.805,47.011,-0.302,1.292,3.940,3.638,-0.752,2.854
363.815,41.674,0.303,1.601,4.227,4.035,-0.385,3.119
363.825,33.947,-0.209,1.728,4.413,4.365,-0.369,3.281
363.835,29.139,-0.317,1.885,4.569,4.614,-0.208,3.402
363.845,22.718,0.123,1.992,4.619,4.804,0.021,3.425
363.855,16.819,-0.868,1.925,4.627,4.932,-0.203,3.399
363.865,10.386,-0.550,1.845,4.520,4.986,-0.228,3.255
363.876,-2.265,0.370,1.647,4.241,4.952,-0.252,2.946
363.887,-12.873,0.641,1.352,3.909,4.793,-0.451,2.604
363.898,-19.294,0.135,0.984,3.556,4.551,-0.829,2.243
363.908,-29.788,0.267,0.445,2.980,4.216,-1.262,1.673
363.919,-37.801,1.108,-0.004,2.450,3.817,-1.500,1.165
363.930,-43.454,1.835,-0.607,1.786,3.306,-1.915,0.546
363.941,-41.519,1.891,-1.016,1.361,2.810,-2.223,0.177
363.952,-48.044,1.516,-1.685,0.720,2.286,-2.878,-0.401
363.963,-45.822,1.109,-2.227,0.222,1.731,-3.435,-0.835
363.974,-45.762,1.007,-2.719,-0.272,1.208,-3.837,-1.262
363.985,-49.594,0.942,-3.362,-0.923,0.643,-4.376,-1.837
363.996,-47.899,0.876,-3.834,-1.405,0.104,-4.735,-2.238
364.007,-49.659,0.650,-4.463,-2.030,-0.466,-5.273,-2.776
364.018,-53.215,0.674,-5.076,-2.662,-1.042,-5.740,-3.316
364.029,-52.273,0.669,-5.619,-3.221,-1.642,-6.138,-3.774
364.040,-54.815,0.366,-6.247,-3.826,-2.227,-6.700,-4.273
364.051,-54.397,0.035,-6.833,-4.408,-2.830,-7.176,-4.746
364.062,-48.674,0.435,-7.233,-4.856,-3.402,-7.349,-5.077
364.073,-50.960,1.360,-7.705,-5.450,-3.947,-7.425,-5.538
364.084,-49.269,1.950,-8.118,-5.943,-4.478,-7.525,-5.881
364.095,-43.664,2.216,-8.446,-6.270,-4.949,-7.705,-6.051
364.106,-38.571,2.050,-8.735,-6.551,-5.360,-7.855,-6.175
364.117,-30.771,2.015,-8.884,-6.713,-5.703,-7.827,-6.181
364.129,-24.902,1.928,-8.993,-6.807,-5.967,-7.820,-6.122
364.140,-19.547,1.462,-9.075,-6.857,-6.164,-7.827,-6.027
364.151,-12.593,1.173,-9.051,-6.809,-6.292,-7.723,-5.844
364.162,-6.852,1.049,-8.973,-6.710,-6.347,-7.564,-5.620
364.173,-0.165,0.719,-8.863,-6.545,-6.342,-7.454,-5.337
364.184,10.718,-0.029,-8.693,-6.207,-6.250,-7.532,-4.900
364.195,22.762,-0.332,-8.222,-5.730,-6.037,-6.978,-4.341
364.206,31.287,-0.932,-7.784,-5.211,-5.715,-6.632,-3.758
364.217,37.191,-1.507,-7.295,-4.661,-5.314,-6.208,-3.166
364.228,45.113,-2.081,-6.715,-3.987,-4.835,-5.782,-2.468
364.239,50.732,-2.056,-6.171,-3.368,-4.315,-5.360,-1.840
364.250,56.403,-2.014,-5.485,-2.689,-3.736,-4.627,-1.161
364.261,61.721,-1.939,-4.757,-1.923,-3.085,-3.968,-0.409
364.272,64.488,-1.324,-3.993,-1.207,-2.405,-3.091,0.287
364.283,63.075,-0.682,-3.270,-0.597,-1.732,-2.121,0.877
364.294,64.620,0.340,-2.456,0.148,-1.027,-1.162,1.604
364.305,60.826,-0.098,-1.938,0.706,-0.364,-0.738,2.136
364.316,65.360,-1.043,-1.259,1.493,0.308,-0.318,2.874
364.327,61.973,-1.704,-0.739,2.078,0.980,0.017,3.389
364.338,66.746,-1.847,0.027,2.840,1.649,0.735,4.064
364.349,55.924,-1.076,0.490,3.191,2.256,1.374,4.329
364.360,58.732,-0.549,1.215,3.875,2.856,2.119,4.927
364.371,52.529,-0.658,1.626,4.285,3.412,2.458,5.249
364.382,50.212,-1.065,2.025,4.739,3.918,2.658,5.604
364.393,45.834,-1.328,2.324,5.093,4.378,2.752,5.852
364.404,42.394,-1.171,2.682,5.446,4.804,3.031,6.097
364.415,34.214,-1.052,2.831,5.561,5.131,3.168,6.106
364.426,27.619,-1.011,3.036,5.757,5.419,3.300,6.196
364.438,18.740,-0.435,3.072,5.735,5.604,3.378,6.075
364.449,8.823,-0.155,2.968,5.588,5.680,3.288,5.840
364.460,-5.293,-0.843,2.542,5.198,5.610,2.711,5.366
364.471,-14.151,-1.305,2.161,4.840,5.429,2.208,4.924
364.482,-25.078,-0.403,1.663,4.319,5.143,1.702,4.335
364.493,-31.545,0.674,1.201,3.798,4.767,1.333,3.773
364.504,-37.573,0.754,0.624,3.231,4.330,0.718,3.183
364.515,-43.306,0.304,-0.071,2.575,3.813,-0.069,2.510
364.526,-47.415,0.418,-0.638,1.991,3.281,-0.600,1.918
364.537,-53.311,1.058,-1.338,1.230,2.670,-1.152,1.170
364.548,-55.992,1.510,-2.018,0.538,2.023,-1.771,0.509
364.559,-59.551,1.250,-2.750,-0.141,1.376,-2.569,-0.129
364.570,-57.194,0.651,-3.419,-0.748,0.707,-3.318,-0.692
364.581,-63.750,0.724,-4.189,-1.538,0.029,-3.981,-1.427
364.592,-68.171,0.735,-5.020,-2.369,-0.712,-4.735,-2.190
364.603,-65.668,0.492,-5.702,-3.025,-1.446,-5.389,-2.770
364.614,-67.229,-0.060,-6.545,-3.790,-2.189,-6.308,-3.453
364.625,-63.688,-0.238,-7.197,-4.412,-2.908,-6.925,-3.991
364.636,-62.159,-0.039,-7.851,-5.058,-3.595,-7.486,-4.542
364.647,-51.339,-0.038,-8.292,-5.456,-4.227,-7.904,-4.838
364.658,-44.908,-0.386,-8.666,-5.794,-4.732,-8.238,-5.078
364.669,-40.288,-0.748,-9.028,-6.143,-5.192,-8.514,-5.332
364.680,-27.009,-0.858,-9.104,-6.185,-5.540,-8.553,-5.286
364.691,-20.963,-1.152,-9.245,-6.306,-5.793,-8.628,-5.324
364.702,-6.988,-1.410,-9.072,-6.138,-5.932,-8.346,-5.081
364.713,-1.811,-0.951,-8.949,-6.076,-5.972,-7.995,-4.943
364.724,8.852,-0.332,-8.602,-5.777,-5.911,-7.448,-4.565
364.735,10.766,0.005,-8.352,-5.564,-5.768,-7.027,-4.271
364.746,22.223,0.159,-7.852,-5.094,-5.555,-6.372,-3.722
364.757,26.488,0.282,-7.394,-4.674,-5.250,-5.756,-3.229
364.768,34.007,0.101,-6.918,-4.197,-4.910,-5.215,-2.691
364.779,39.897,-0.212,-6.382,-3.646,-4.489,-4.661,-2.096
364.790,47.525,-0.109,-5.725,-3.018,-4.008,-3.905,-1.436
364.800,52.167,0.453,-5.015,-2.362,-3.444,-3.050,-0.755
364.812,49.038,0.946,-4.496,-1.890,-2.885,-2.406,-0.260
364.822,54.255,1.209,-3.782,-1.207,-2.308,-1.609,0.442
364.834,62.265,1.154,-2.961,-0.398,-1.659,-0.758,1.260
364.845,66.566,1.003,-2.143,0.434,-0.933,0.016,2.087
364.856,62.893,0.747,-1.537,1.067,-0.223,0.540,2.702
364.867,61.819,0.566,-0.931,1.687,0.440,1.082,3.289
364.878,68.560,0.572,-0.104,2.507,1.133,1.876,4.064
364.889,72.874,0.795,0.763,3.341,1.887,2.756,4.841
364.900,69.288,1.043,1.475,3.997,2.634,3.513,5.430
364.911,61.843,1.695,2.036,4.479,3.307,4.170,5.846
364.922,52.402,2.232,2.419,4.820,3.884,4.567,6.124
364.933,40.489,2.577,2.614,5.022,4.354,4.677,6.267
364.944,31.499,2.491,2.739,5.180,4.707,4.659,6.367
364.955,28.257,2.162,2.930,5.396,4.997,4.724,6.521
364.966,23.937,1.920,3.068,5.544,5.237,4.764,6.601
364.977,19.270,1.762,3.130,5.614,5.418,4.729,6.602
364.988,16.828,1.873,3.202,5.680,5.559,4.738,6.601
364.999,13.723,2.307,3.270,5.714,5.675,4.807,6.573
365.009,8.658,2.745,3.262,5.671,5.748,4.807,6.477
365.020,-1.942,2.608,3.052,5.455,5.744,4.549,6.211
365.031,-7.689,2.011,2.796,5.244,5.645,4.134,5.949
365.042,-17.076,1.274,2.316,4.847,5.438,3.398,5.483
365.052,-24.003,1.446,1.928,4.474,5.163,2.911,5.051
365.063,-33.294,1.843,1.373,3.909,4.781,2.329,4.444
365.074,-41.024,1.750,0.799,3.336,4.327,1.720,3.841
365.085,-49.030,1.582,0.125,2.649,3.790,1.049,3.136
365.095,-50.548,1.320,-0.467,2.063,3.213,0.427,2.543
365.106,-55.178,1.259,-1.148,1.378,2.594,-0.250,1.862
365.117,-57.755,1.257,-1.821,0.718,1.971,-0.937,1.218
365.128,-60.278,1.386,-2.557,-0.003,1.315,-1.679,0.528
365.138,-63.040,1.677,-3.257,-0.706,0.647,-2.329,-0.126
365.149,-64.987,1.450,-4.042,-1.441,-0.054,-3.168,-0.799
365.159,-60.585,1.823,-4.586,-2.011,-0.708,-3.589,-1.306
365.171,-60.086,2.007,-5.312,-2.744,-1.432,-4.216,-1.955
365.183,-57.624,1.823,-5.953,-3.379,-2.113,-4.779,-2.497
365.195,-52.016,1.877,-6.399,-3.847,-2.739,-5.077,-2.868
365.206,-51.167,1.305,-6.982,-4.400,-3.333,-5.634,-3.327
365.218,-55.235,1.043,-7.689,-5.099,-3.954,-6.260,-3.932
365.230,-47.655,0.874,-8.043,-5.447,-4.519,-6.529,-4.182
365.242,-39.931,0.924,-8.360,-5.770,-5.020,-6.726,-4.401
365.254,-21.441,0.974,-8.264,-5.693,-5.360,-6.488,-4.222
365.264,-8.635,0.952,-8.112,-5.554,-5.503,-6.227,-4.006
365.276,11.460,0.855,-7.588,-5.043,-5.452,-5.590,-3.410
365.288,30.293,0.532,-6.905,-4.348,-5.185,-4.865,-2.644
365.299,48.662,0.420,-5.955,-3.402,-4.680,-3.856,-1.647
365.311,63.134,0.525,-4.926,-2.396,-3.995,-2.750,-0.609
365.323,80.654,0.727,-3.646,-1.135,-3.133,-1.416,0.662
365.335,99.660,0.974,-2.073,0.401,-2.042,0.218,2.192
365.347,109.394,1.087,-0.583,1.863,-0.790,1.733,3.623
365.359,115.336,1.180,0.910,3.337,0.541,3.208,5.044
365.369,119.317,1.244,2.154,4.562,1.696,4.429,6.211
365.381,126.787,0.937,3.692,6.121,3.113,5.812,7.671
365.393,138.115,1.001,5.455,7.904,4.652,7.397,9.324
365.404,146.523,1.165,7.305,9.743,6.303,9.109,11.010
365.416,149.937,1.230,9.115,11.522,8.004,10.803,12.611
365.428,156.881,1.566,11.022,13.382,9.739,12.598,14.269
365.440,154.470,1.660,12.730,15.076,11.504,14.103,15.742
365.452,151.189,1.851,14.347,16.660,13.199,15.539,17.087
365.464,154.107,2.238,16.086,18.361,14.885,17.090,18.531
