R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,50,60,15,60,15,50,175,0,0,0.995
sysTime,GPT1X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
298.191,-67.090,18.480,7.479,-11.101,-9.807,-7.782,-5.343,-2.726,-1.243
298.202,-68.669,38.904,7.918,-11.761,-10.499,-8.441,-5.763,-3.288,-1.790
298.213,-72.176,16.169,8.184,-12.488,-11.260,-9.115,-6.237,-3.906,-2.340
298.224,-69.131,6.659,8.075,-13.109,-11.878,-9.795,-6.695,-4.377,-2.890
298.234,-75.272,18.715,8.248,-13.898,-12.682,-10.454,-7.271,-5.024,-3.411
298.245,-70.178,-14.403,8.010,-14.496,-13.257,-11.122,-7.745,-5.437,-3.935
298.255,-69.864,17.199,8.301,-15.054,-13.832,-11.735,-8.073,-5.846,-4.399
298.265,-67.126,27.567,8.761,-15.602,-14.414,-12.368,-8.335,-6.248,-4.869
298.276,-65.055,1.249,8.487,-16.200,-14.996,-12.984,-8.774,-6.645,-5.316
298.287,-57.755,-14.309,8.113,-16.521,-15.292,-13.501,-8.967,-6.763,-5.666
298.297,-54.557,-12.513,7.881,-16.898,-15.635,-13.957,-9.237,-6.931,-5.957
298.307,-50.273,25.447,8.313,-17.184,-15.919,-14.371,-9.329,-7.038,-6.200
298.317,-45.377,37.073,8.402,-17.441,-16.190,-14.750,-9.351,-7.127,-6.404
298.328,-33.384,-17.799,7.499,-17.431,-16.119,-15.022,-9.308,-6.885,-6.506
298.338,-31.926,-25.565,6.754,-17.636,-16.278,-15.240,-9.454,-6.890,-6.569
298.349,-27.734,19.565,7.209,-17.646,-16.335,-15.429,-9.164,-6.792,-6.602
298.359,-30.432,27.757,7.730,-17.912,-16.609,-15.615,-9.227,-6.905,-6.626
298.369,-23.717,-8.823,7.738,-17.921,-16.602,-15.771,-9.098,-6.734,-6.615
298.380,-21.203,-9.336,7.574,-17.931,-16.605,-15.869,-8.947,-6.582,-6.553
298.390,-11.672,32.001,8.071,-17.698,-16.418,-15.911,-8.424,-6.240,-6.433
298.400,-7.182,-12.245,7.956,-17.494,-16.211,-15.864,-8.058,-5.883,-6.226
298.410,-7.251,-6.070,7.555,-17.459,-16.161,-15.814,-7.904,-5.694,-6.027
298.421,-13.254,47.517,8.050,-17.531,-16.304,-15.797,-7.635,-5.695,-5.860
298.431,-16.728,3.950,7.768,-17.681,-16.441,-15.830,-7.665,-5.691,-5.746
298.441,-14.683,-37.256,7.203,-17.726,-16.392,-15.857,-7.810,-5.511,-5.637
298.452,-12.254,-8.863,6.933,-17.738,-16.352,-15.878,-7.814,-5.351,-5.530
298.462,-5.032,41.804,7.492,-17.462,-16.109,-15.830,-7.310,-4.989,-5.353
298.472,-2.161,-15.326,7.150,-17.334,-15.958,-15.746,-7.109,-4.723,-5.143
298.483,10.444,13.106,7.359,-16.813,-15.461,-15.571,-6.402,-4.121,-4.850
298.493,12.366,21.990,7.459,-16.503,-15.172,-15.325,-5.917,-3.732,-4.487
298.503,19.255,-0.122,7.303,-16.014,-14.687,-15.030,-5.311,-3.157,-4.085
298.514,19.828,-56.244,6.976,-15.744,-14.298,-14.697,-5.254,-2.688,-3.653
298.524,19.752,24.253,7.595,-15.413,-13.977,-14.374,-4.796,-2.293,-3.238
298.534,26.523,49.114,8.054,-14.836,-13.443,-14.006,-4.011,-1.684,-2.775
298.544,27.322,-19.343,7.167,-14.478,-13.033,-13.616,-3.704,-1.212,-2.302
298.555,30.835,-27.641,6.795,-13.961,-12.506,-13.160,-3.134,-0.627,-1.764
298.566,42.880,-13.688,6.712,-13.210,-11.722,-12.621,-2.401,0.195,-1.158
298.577,44.335,24.557,7.186,-12.639,-11.160,-12.046,-1.744,0.788,-0.525
298.587,47.503,28.242,7.157,-11.909,-10.431,-11.412,-0.966,1.538,0.159
298.598,49.653,-13.872,6.602,-11.293,-9.785,-10.788,-0.396,2.185,0.814
298.608,55.082,-14.598,6.381,-10.528,-9.000,-10.116,0.323,2.953,1.497
298.619,58.760,21.437,7.103,-9.785,-8.281,-9.423,1.135,3.646,2.194
298.629,56.878,21.869,7.301,-9.042,-7.547,-8.682,1.896,4.351,2.935
298.640,62.766,-10.859,6.861,-8.252,-6.742,-7.950,2.624,5.108,3.649
298.650,63.418,3.269,7.093,-7.466,-5.977,-7.193,3.432,5.812,4.373
298.661,64.290,21.418,7.271,-6.625,-5.146,-6.406,4.252,6.572,5.119
298.671,67.422,1.443,6.879,-5.869,-4.340,-5.631,4.813,7.292,5.837
298.682,69.024,-5.538,6.677,-5.061,-3.524,-4.838,5.522,8.003,6.553
298.692,68.414,8.432,6.906,-4.218,-2.709,-4.029,6.345,8.702,7.274
298.703,69.596,15.529,6.980,-3.425,-1.923,-3.232,7.056,9.364,7.974
298.713,69.803,6.069,6.837,-2.667,-1.136,-2.428,7.622,10.015,8.668
298.724,68.712,-7.212,6.410,-1.948,-0.370,-1.641,8.089,10.628,9.327
298.734,69.384,-1.195,6.388,-1.170,0.406,-0.860,8.730,11.238,9.966
298.745,68.646,20.136,6.602,-0.413,1.150,-0.087,9.372,11.808,10.588
298.755,66.132,8.493,6.610,0.328,1.919,0.681,9.882,12.394,11.198
298.766,61.265,-47.790,6.252,0.838,2.557,1.404,9.885,12.838,11.748
298.776,59.683,16.835,6.414,1.414,3.153,2.077,10.243,13.231,12.237
298.787,58.051,25.901,6.745,1.993,3.701,2.710,10.738,13.580,12.688
298.797,54.755,-16.474,5.945,2.527,4.283,3.340,10.962,13.950,13.122
298.808,50.685,-0.897,6.171,3.081,4.792,3.925,11.449,14.237,13.499
298.818,47.356,17.262,6.690,3.550,5.221,4.456,11.840,14.452,13.827
298.829,43.656,1.642,6.523,3.936,5.628,4.945,11.980,14.645,14.111
298.839,38.329,-29.215,5.982,4.223,6.002,5.393,11.839,14.793,14.342
298.850,32.450,14.678,6.151,4.528,6.314,5.798,11.929,14.874,14.525
298.861,28.617,22.481,6.166,4.801,6.587,6.136,12.010,14.923,14.644
298.871,23.862,-22.708,5.772,4.936,6.738,6.407,11.909,14.846,14.689
298.882,16.779,29.358,6.243,5.072,6.813,6.629,12.015,14.696,14.687
298.892,11.598,27.535,6.794,5.201,6.878,6.792,12.138,14.555,14.643
298.903,3.730,-15.051,6.397,5.096,6.788,6.875,11.814,14.263,14.521
298.913,-2.179,7.338,6.469,4.972,6.652,6.880,11.544,13.930,14.320
298.924,-9.108,15.365,6.627,4.737,6.407,6.811,11.172,13.500,14.057
298.934,-14.311,-5.439,6.351,4.506,6.197,6.690,10.723,13.112,13.745
298.945,-20.064,-7.074,6.312,4.226,5.930,6.515,10.260,12.671,13.384
298.956,-26.004,13.217,6.655,3.930,5.621,6.292,9.856,12.201,12.987
298.966,-32.091,24.045,7.000,3.555,5.238,6.011,9.378,11.675,12.547
298.977,-36.805,-34.789,6.518,3.031,4.776,5.651,8.574,11.079,12.037
298.987,-42.456,2.986,6.837,2.528,4.255,5.242,8.017,10.435,11.485
298.998,-47.880,40.036,7.206,2.014,3.717,4.792,7.486,9.796,10.914
299.008,-49.881,-18.954,6.352,1.431,3.192,4.302,6.670,9.175,10.309
299.019,-51.955,-18.445,5.823,0.842,2.636,3.786,5.915,8.520,9.672
299.029,-54.131,22.005,6.222,0.285,2.038,3.245,5.409,7.839,9.028
299.040,-53.652,12.582,6.204,-0.216,1.528,2.705,4.884,7.260,8.399
299.051,-52.686,-3.546,5.913,-0.744,1.023,2.175,4.251,6.694,7.789
299.061,-54.483,-30.865,5.834,-1.337,0.469,1.649,3.517,6.086,7.189
299.071,-53.341,22.690,6.332,-1.789,-0.003,1.137,3.105,5.574,6.620
299.082,-51.074,27.721,6.394,-2.278,-0.489,0.631,2.610,5.063,6.074
299.092,-49.831,-5.229,5.914,-2.808,-0.980,0.128,1.974,4.554,5.534
299.103,-47.640,-33.993,5.457,-3.269,-1.382,-0.352,1.353,4.132,5.019
299.115,-48.248,-44.055,4.916,-3.801,-1.842,-0.849,0.632,3.651,4.488
299.125,-44.076,35.925,5.346,-4.065,-2.136,-1.270,0.460,3.340,4.040
299.135,-37.973,38.000,6.159,-4.214,-2.364,-1.635,0.555,3.117,3.673
299.145,-28.476,-13.858,5.694,-4.246,-2.386,-1.917,0.518,3.097,3.390
299.156,-26.019,-49.968,5.154,-4.500,-2.549,-2.150,0.028,2.931,3.151
299.166,-19.664,14.682,5.260,-4.557,-2.578,-2.339,-0.083,2.896,2.958
299.176,-14.140,37.349,5.866,-4.504,-2.564,-2.458,0.107,2.916,2.846
299.187,-10.444,-27.289,5.124,-4.500,-2.526,-2.529,0.037,2.954,2.779
299.197,-0.052,-19.404,5.161,-4.251,-2.267,-2.533,0.275,3.202,2.772
299.207,7.692,26.286,6.082,-3.932,-1.978,-2.437,0.699,3.487,2.874
299.218,6.687,17.922,6.262,-3.850,-1.900,-2.312,0.817,3.567,3.011
299.228,3.390,-26.358,5.678,-3.860,-1.884,-2.210,0.749,3.578,3.117
299.238,2.252,43.302,6.182,-3.739,-1.838,-2.128,1.096,3.619,3.202
299.249,4.509,7.753,6.150,-3.584,-1.696,-2.040,1.302,3.759,3.297
299.259,5.655,-9.568,5.907,-3.434,-1.543,-1.932,1.451,3.904,3.406
299.269,6.114,12.062,6.150,-3.281,-1.410,-1.817,1.664,4.028,3.520
299.279,6.098,9.478,6.221,-3.190,-1.320,-1.707,1.767,4.111,3.633
299.291,6.102,12.140,5.981,-3.060,-1.178,-1.572,1.867,4.237,3.762
299.303,8.916,-9.864,5.298,-2.859,-0.947,-1.419,1.977,4.443,3.900
299.313,7.898,-1.045,5.067,-2.736,-0.833,-1.284,2.112,4.524,4.012
299.323,8.115,26.096,5.287,-2.580,-0.724,-1.162,2.380,4.604,4.114
299.333,1.189,-4.803,5.009,-2.665,-0.804,-1.073,2.259,4.493,4.179
299.344,-3.036,-9.054,4.755,-2.764,-0.882,-1.044,2.085,4.381,4.178
299.354,-7.683,22.890,5.036,-2.917,-1.038,-1.063,1.925,4.195,4.132
299.364,-10.163,9.852,5.262,-3.040,-1.177,-1.117,1.833,4.035,4.057
299.375,-9.600,-15.105,4.922,-3.083,-1.193,-1.173,1.705,3.991,3.976
299.385,-9.319,40.585,5.557,-3.054,-1.217,-1.219,1.872,3.947,3.912
299.395,-10.512,2.802,5.476,-3.142,-1.309,-1.275,1.789,3.841,3.843
299.406,-9.836,-20.233,4.973,-3.201,-1.342,-1.332,1.648,3.788,3.767
299.416,-11.675,25.986,5.153,-3.323,-1.481,-1.404,1.559,3.629,3.675
299.426,-11.921,20.249,5.233,-3.419,-1.570,-1.481,1.437,3.525,3.583
299.437,-11.749,-28.415,4.661,-3.552,-1.638,-1.560,1.119,3.439,3.486
299.447,-10.755,-0.513,4.458,-3.595,-1.664,-1.628,1.020,3.387,3.394
299.459,-9.848,18.673,4.973,-3.577,-1.708,-1.693,1.202,3.322,3.309
299.470,-6.215,19.047,5.292,-3.495,-1.670,-1.728,1.398,3.347,3.263
299.482,-3.436,5.483,5.283,-3.408,-1.594,-1.723,1.508,3.410,3.259
299.494,-4.042,-3.800,5.270,-3.418,-1.603,-1.710,1.491,3.388,3.263
299.506,-5.668,-7.767,5.310,-3.503,-1.673,-1.719,1.362,3.309,3.246
299.518,-8.423,2.009,5.568,-3.581,-1.772,-1.745,1.342,3.203,3.215
299.528,-4.462,25.455,5.890,-3.507,-1.728,-1.765,1.499,3.244,3.193
299.538,-3.042,15.044,5.897,-3.439,-1.652,-1.741,1.547,3.317,3.217
299.549,0.029,-4.735,5.477,-3.371,-1.542,-1.705,1.499,3.421,3.250
299.559,6.873,-39.180,4.719,-3.147,-1.254,-1.612,1.533,3.689,3.329
299.569,10.323,34.626,5.105,-2.891,-1.027,-1.474,1.851,3.888,3.446
299.580,7.760,35.974,5.311,-2.834,-0.989,-1.340,1.948,3.906,3.567
299.590,9.841,-33.933,4.151,-2.727,-0.802,-1.205,1.816,4.063,3.677
299.601,10.063,-26.672,3.580,-2.598,-0.631,-1.060,1.798,4.186,3.782
299.611,8.666,43.658,4.498,-2.414,-0.532,-0.924,2.182,4.244,3.884
299.621,6.357,15.853,4.906,-2.326,-0.488,-0.805,2.365,4.257,3.977
299.632,6.426,-8.095,4.207,-2.219,-0.344,-0.677,2.335,4.357,4.066
299.644,6.176,-17.006,3.715,-2.143,-0.245,-0.566,2.302,4.400,4.128
299.655,9.682,-21.756,3.370,-1.953,-0.038,-0.435,2.388,4.544,4.201
299.667,11.625,-28.370,2.973,-1.766,0.182,-0.263,2.424,4.693,4.309
299.677,11.701,13.130,2.960,-1.631,0.311,-0.119,2.523,4.756,4.393
299.687,17.361,10.542,3.142,-1.299,0.634,0.063,2.827,5.016,4.520
299.699,17.079,9.146,2.717,-1.065,0.917,0.322,2.850,5.208,4.698
299.711,8.401,-8.447,2.262,-1.150,0.885,0.495,2.546,5.081,4.784
299.721,14.180,-30.862,1.872,-0.901,1.190,0.638,2.572,5.301,4.848
299.732,10.368,12.281,2.250,-0.811,1.265,0.791,2.638,5.292,4.924
299.742,10.059,4.475,2.409,-0.691,1.365,0.913,2.751,5.314,4.972
299.753,0.056,0.836,2.615,-0.833,1.195,0.987,2.612,5.053,4.959
299.765,-3.307,24.402,3.335,-0.856,1.112,0.992,2.689,4.893,4.888
299.776,-2.977,10.836,3.941,-0.796,1.140,0.996,2.786,4.859,4.831
299.788,-8.392,3.403,4.129,-0.971,0.951,0.967,2.607,4.619,4.749
299.799,-8.269,-12.839,3.903,-0.952,0.964,0.925,2.599,4.582,4.657
299.811,-12.935,-19.902,3.446,-1.173,0.749,0.827,2.316,4.316,4.504
299.823,-11.501,-20.591,2.515,-1.305,0.673,0.708,1.973,4.174,4.316
299.834,-14.410,-14.468,1.723,-1.508,0.528,0.591,1.549,3.951,4.119
299.846,-16.620,-24.877,1.168,-1.725,0.362,0.439,1.131,3.703,3.883
299.858,-15.532,21.635,0.940,-1.869,0.229,0.271,0.884,3.478,3.621
299.868,-16.132,-23.313,0.521,-2.012,0.111,0.137,0.618,3.288,3.413
299.880,-19.750,-3.655,0.644,-2.264,-0.146,-0.050,0.316,2.945,3.138
299.892,-22.610,-14.000,0.635,-2.538,-0.422,-0.272,-0.004,2.595,2.838
299.904,-23.096,16.039,0.932,-2.747,-0.670,-0.512,-0.156,2.280,2.527
299.916,-20.025,31.320,1.425,-2.783,-0.776,-0.718,-0.043,2.117,2.262
299.928,-19.071,-4.041,1.816,-2.883,-0.928,-0.911,-0.036,1.925,2.026
299.939,-15.916,4.753,2.087,-2.975,-1.047,-1.080,-0.079,1.773,1.825
299.951,-17.565,8.517,2.306,-3.176,-1.271,-1.242,-0.243,1.524,1.636
299.962,-15.525,-15.356,2.430,-3.267,-1.367,-1.386,-0.337,1.412,1.474
299.973,-13.349,-23.956,2.742,-3.376,-1.466,-1.515,-0.478,1.305,1.337
299.985,-14.215,-42.010,2.638,-3.477,-1.555,-1.614,-0.617,1.212,1.234
299.996,-15.861,-27.747,2.803,-3.663,-1.742,-1.743,-0.800,1.025,1.104
300.007,-12.258,-5.746,2.745,-3.729,-1.787,-1.844,-0.920,0.978,1.002
300.017,-17.207,-0.646,2.825,-3.850,-1.916,-1.925,-1.018,0.850,0.921
300.028,-21.827,1.001,2.846,-4.091,-2.155,-2.081,-1.255,0.616,0.768
300.038,-14.407,19.720,3.176,-4.169,-2.236,-2.245,-1.308,0.545,0.613
300.049,-7.649,20.370,3.199,-4.091,-2.154,-2.299,-1.227,0.640,0.572
300.059,-3.156,13.493,3.109,-4.009,-2.058,-2.304,-1.172,0.745,0.578
300.070,0.277,30.530,2.950,-3.880,-1.893,-2.245,-1.134,0.913,0.646
300.080,5.188,-6.921,2.135,-3.784,-1.737,-2.177,-1.204,1.059,0.711
300.091,8.541,-33.938,1.342,-3.679,-1.575,-2.076,-1.268,1.195,0.793
300.101,14.297,-58.357,0.056,-3.555,-1.317,-1.922,-1.541,1.404,0.906
300.112,20.356,-39.345,-0.440,-3.291,-1.004,-1.711,-1.458,1.650,1.059
300.123,23.449,-24.692,-0.665,-3.012,-0.720,-1.469,-1.237,1.858,1.236
300.133,26.330,-35.842,-0.424,-2.658,-0.390,-1.194,-0.870,2.109,1.445
300.144,27.050,-2.877,0.382,-2.316,-0.095,-0.896,-0.446,2.331,1.681
300.154,27.079,31.630,1.255,-1.938,0.195,-0.592,0.126,2.561,1.936
300.165,28.673,16.796,1.898,-1.508,0.578,-0.259,0.645,2.889,2.225
300.175,28.648,38.640,2.943,-1.107,0.897,0.074,1.238,3.165,2.527
300.186,32.236,21.412,3.128,-0.661,1.308,0.421,1.746,3.540,2.850
300.196,34.171,8.976,3.008,-0.241,1.738,0.804,2.097,3.922,3.198
300.207,31.608,13.691,2.660,0.130,2.126,1.192,2.364,4.251,3.541
300.217,31.381,-21.883,2.362,0.467,2.466,1.536,2.641,4.534,3.838
300.227,26.026,-23.848,1.979,0.641,2.656,1.850,2.706,4.658,4.093
300.238,23.789,-15.596,1.947,0.886,2.898,2.128,2.895,4.832,4.311
300.248,24.488,-23.392,1.726,1.134,3.161,2.384,3.034,5.022,4.502
300.258,20.906,22.133,2.011,1.300,3.290,2.626,3.231,5.079,4.676
300.269,20.058,11.586,2.101,1.537,3.512,2.860,3.438,5.229,4.843
300.280,19.944,0.861,2.183,1.780,3.755,3.097,3.610,5.398,5.012
300.290,18.185,37.468,3.506,1.969,3.888,3.306,3.891,5.469,5.163
300.301,13.857,35.167,3.760,2.034,3.933,3.488,3.958,5.461,5.294
300.312,9.024,20.508,4.056,2.065,3.944,3.629,3.989,5.424,5.387
300.323,6.563,22.305,4.084,2.119,4.007,3.739,3.965,5.440,5.449
300.334,2.690,5.367,3.765,2.056,3.987,3.809,3.736,5.373,5.470
300.344,-1.038,-4.968,3.443,1.907,3.877,3.825,3.427,5.212,5.431
300.355,-6.018,-42.059,2.175,1.656,3.700,3.788,2.915,4.976,5.330
300.366,-6.937,-46.768,1.703,1.563,3.636,3.728,2.681,4.845,5.197
300.377,-10.824,2.985,2.029,1.369,3.413,3.627,2.513,4.556,5.023
300.387,-18.139,21.198,2.468,1.035,3.055,3.475,2.197,4.148,4.810
300.398,-24.785,19.894,3.051,0.694,2.670,3.262,1.943,3.726,4.548
300.408,-31.757,6.910,3.055,0.258,2.226,2.987,1.501,3.255,4.232
300.418,-34.440,-17.198,2.688,-0.188,1.808,2.653,0.954,2.814,3.859
300.429,-33.704,-15.803,2.596,-0.494,1.510,2.319,0.607,2.495,3.488
300.439,-25.830,21.922,3.184,-0.521,1.437,2.037,0.688,2.407,3.179
300.449,-28.889,30.401,3.769,-0.830,1.093,1.774,0.473,2.061,2.903
300.460,-32.108,-29.461,3.012,-1.281,0.713,1.477,-0.170,1.682,2.592
300.470,-27.367,-21.191,2.442,-1.458,0.576,1.199,-0.460,1.538,2.295
300.480,-21.492,31.783,2.825,-1.495,0.508,0.978,-0.415,1.466,2.060
300.491,-19.793,-7.125,2.398,-1.629,0.405,0.800,-0.634,1.359,1.870
300.501,-22.055,-25.824,1.816,-1.942,0.145,0.599,-1.094,1.088,1.652
300.511,-20.685,12.901,1.948,-2.108,-0.026,0.402,-1.247,0.908,1.439
300.522,-23.166,16.138,2.356,-2.333,-0.282,0.204,-1.382,0.653,1.233
300.532,-21.853,-17.199,2.056,-2.522,-0.456,-0.000,-1.603,0.482,1.022
300.544,-16.528,-20.955,1.827,-2.558,-0.478,-0.174,-1.668,0.462,0.844
300.554,-12.257,-15.739,1.732,-2.613,-0.519,-0.298,-1.757,0.419,0.714
300.564,-11.752,18.775,2.059,-2.678,-0.588,-0.388,-1.804,0.350,0.620
300.574,-13.320,14.508,1.948,-2.826,-0.716,-0.483,-1.997,0.226,0.524
300.584,-14.698,-45.585,1.468,-3.058,-0.874,-0.603,-2.419,0.069,0.401
300.595,-9.069,-41.077,0.800,-3.088,-0.818,-0.702,-2.675,0.116,0.290
300.605,-3.483,40.049,1.527,-2.983,-0.735,-0.742,-2.500,0.191,0.240
300.615,-7.276,20.284,1.334,-3.131,-0.886,-0.775,-2.628,0.038,0.205
300.626,-1.548,-28.901,0.197,-3.105,-0.805,-0.807,-2.747,0.105,0.157
300.636,6.858,-27.421,-0.335,-2.842,-0.514,-0.751,-2.571,0.367,0.186
300.646,11.070,18.380,0.040,-2.611,-0.307,-0.639,-2.286,0.543,0.270
300.657,17.635,17.258,0.449,-2.246,0.029,-0.468,-1.855,0.850,0.418
300.667,16.983,19.209,0.831,-2.038,0.201,-0.269,-1.563,0.997,0.598
300.677,20.857,-10.063,0.489,-1.740,0.521,-0.049,-1.341,1.288,0.796
300.687,22.347,-23.801,0.073,-1.467,0.805,0.186,-1.122,1.532,1.000
300.699,25.796,-13.103,0.018,-1.066,1.184,0.488,-0.700,1.856,1.258
300.709,31.305,-29.884,-0.078,-0.651,1.617,0.789,-0.371,2.237,1.517
300.720,34.023,-5.561,-0.179,-0.249,2.039,1.142,-0.069,2.601,1.823
300.730,36.745,27.360,0.437,0.191,2.460,1.513,0.382,2.962,2.146
300.740,35.295,23.941,0.401,0.515,2.773,1.887,0.688,3.216,2.471
300.750,37.427,-17.507,-0.245,0.877,3.177,2.258,0.878,3.550,2.784
300.761,36.665,-30.408,-1.121,1.215,3.555,2.642,1.041,3.842,3.092
300.771,42.488,-28.862,-1.370,1.722,4.078,3.037,1.423,4.268,3.401
300.781,43.670,17.863,-0.707,2.240,4.554,3.478,1.974,4.645,3.757
300.792,49.925,20.048,0.001,2.917,5.176,3.957,2.715,5.173,4.156
300.802,51.334,11.083,0.307,3.494,5.724,4.472,3.286,5.626,4.591
300.812,55.998,-4.251,0.261,4.147,6.380,5.021,3.843,6.183,5.056
300.822,57.489,-25.974,-0.207,4.735,7.002,5.597,4.236,6.695,5.537
300.833,60.331,-42.739,-0.897,5.365,7.698,6.192,4.573,7.263,6.021
300.843,63.517,13.715,-0.267,6.109,8.409,6.819,5.284,7.838,6.531
300.854,65.598,44.051,1.229,6.842,9.064,7.459,6.113,8.371,7.067
300.864,67.013,14.178,1.556,7.575,9.779,8.129,6.784,8.967,7.636
300.875,67.624,-40.666,0.925,8.244,10.483,8.820,7.232,9.539,8.212
300.885,67.168,-28.794,0.279,8.878,11.160,9.509,7.611,10.066,8.769
300.896,66.602,-16.107,0.349,9.558,11.823,10.194,8.188,10.573,9.315
300.907,62.057,21.019,0.976,10.163,12.371,10.853,8.795,10.963,9.833
300.918,62.918,33.993,1.865,10.868,13.010,11.494,9.531,11.451,10.337
300.928,58.843,16.918,1.729,11.323,13.474,12.085,9.811,11.765,10.790
300.939,54.923,-40.599,0.754,11.712,13.961,12.634,9.779,12.088,11.187
300.949,48.989,-31.524,0.174,11.971,14.292,13.116,9.679,12.241,11.500
300.960,37.657,22.687,0.922,12.060,14.347,13.508,9.697,12.124,11.725
300.970,30.159,15.930,1.052,12.159,14.449,13.809,9.634,12.062,11.863
300.981,21.061,-4.171,0.885,12.109,14.424,14.021,9.367,11.874,11.911
300.991,17.125,-14.774,0.714,12.104,14.447,14.153,9.136,11.737,11.878
301.002,13.418,8.350,0.785,12.112,14.448,14.255,9.017,11.579,11.817
301.012,7.192,-3.069,0.651,11.989,14.326,14.301,8.751,11.304,11.702
301.023,1.133,-7.367,0.612,11.817,14.141,14.279,8.475,10.970,11.521
301.034,-1.340,4.939,0.763,11.714,14.011,14.213,8.309,10.696,11.301
301.045,-3.770,25.883,0.973,11.614,13.874,14.129,8.183,10.423,11.070
301.055,-13.618,-2.521,1.085,11.210,13.439,13.968,7.741,9.865,10.772
301.065,-14.730,-13.791,0.914,10.966,13.183,13.755,7.413,9.491,10.424
301.076,-15.906,17.744,1.030,10.758,12.945,13.538,7.173,9.139,10.078
301.086,-21.811,3.206,0.911,10.346,12.531,13.282,6.662,8.622,9.702
301.097,-30.479,-37.014,0.511,9.766,11.978,12.947,5.916,7.970,9.249
301.107,-26.798,17.395,1.074,9.561,11.727,12.599,5.743,7.628,8.791
301.117,-30.050,35.547,2.020,9.203,11.304,12.260,5.482,7.137,8.364
301.128,-31.169,-39.651,1.707,8.786,10.929,11.898,4.892,6.701,7.922
301.138,-31.635,-39.756,0.860,8.333,10.565,11.516,4.141,6.270,7.456
301.150,-32.365,-20.768,0.712,7.908,10.163,11.120,3.598,5.806,6.980
301.161,-33.554,18.817,1.199,7.404,9.642,10.692,3.093,5.235,6.482
301.172,-37.019,21.362,1.528,6.925,9.138,10.263,2.646,4.694,5.997
301.183,-38.133,6.759,1.517,6.490,8.701,9.821,2.187,4.229,5.507
301.194,-34.964,-0.746,1.409,6.120,8.329,9.383,1.803,3.834,5.029
301.205,-32.897,19.144,1.713,5.797,7.973,8.980,1.553,3.462,4.592
301.216,-33.907,14.904,1.975,5.352,7.503,8.568,1.170,2.989,4.160
301.227,-34.291,-11.730,1.394,4.943,7.122,8.174,0.686,2.607,3.748
301.237,-30.313,-30.471,1.040,4.707,6.904,7.817,0.399,2.385,3.372
301.249,-21.877,-19.230,0.759,4.583,6.785,7.487,0.258,2.260,3.023
301.260,-20.729,20.671,1.240,4.411,6.545,7.223,0.262,2.021,2.749
301.271,-20.500,27.097,1.793,4.297,6.362,6.992,0.332,1.848,2.519
301.282,-13.785,-11.945,1.467,4.294,6.368,6.798,0.310,1.866,2.330
301.293,-5.867,-19.190,0.958,4.306,6.402,6.657,0.265,1.905,2.189
301.304,-4.405,-22.373,0.749,4.308,6.410,6.587,0.245,1.914,2.117
301.314,3.017,-16.823,0.739,4.506,6.603,6.565,0.451,2.103,2.092
301.326,8.938,5.809,1.211,4.717,6.774,6.605,0.757,2.273,2.132
301.337,11.014,28.942,2.045,4.928,6.924,6.698,1.124,2.428,2.232
301.348,16.390,41.323,2.372,5.266,7.218,6.842,1.571,2.730,2.390
301.359,21.696,17.556,2.295,5.588,7.531,7.031,1.908,3.049,2.590
301.370,21.648,-9.646,1.916,5.811,7.762,7.255,2.100,3.277,2.819
301.381,26.760,-18.619,1.600,6.210,8.164,7.504,2.467,3.668,3.065
301.392,26.410,-18.430,1.437,6.460,8.419,7.767,2.674,3.906,3.320
301.403,29.033,-17.201,1.247,6.841,8.807,8.059,2.999,4.269,3.597
301.414,26.177,-9.021,1.262,7.002,8.959,8.324,3.145,4.394,3.843
301.425,25.039,6.119,1.375,7.283,9.234,8.592,3.398,4.639,4.089
301.436,24.361,22.326,1.666,7.446,9.366,8.809,3.601,4.743,4.284
301.447,22.001,34.003,1.962,7.657,9.549,9.042,3.844,4.898,4.496
301.458,23.565,19.299,1.958,7.905,9.783,9.254,4.083,5.105,4.685
301.469,23.165,-6.370,1.629,8.141,10.028,9.488,4.247,5.316,4.891
301.480,23.592,-27.244,1.206,8.374,10.271,9.710,4.400,5.517,5.079
301.491,22.309,-29.076,0.899,8.572,10.468,9.927,4.540,5.668,5.255
301.503,20.617,-11.399,0.774,8.751,10.637,10.126,4.676,5.784,5.405
301.514,14.637,29.594,1.439,8.833,10.634,10.281,4.914,5.732,5.516
301.525,13.260,44.683,2.417,8.971,10.683,10.395,5.224,5.748,5.599
301.536,4.419,46.233,3.236,8.884,10.507,10.456,5.320,5.553,5.641
301.547,5.643,21.843,3.240,8.970,10.583,10.488,5.386,5.614,5.656
301.558,-2.638,-20.426,2.323,8.635,10.303,10.453,4.864,5.314,5.598
301.569,-1.531,-48.211,1.032,8.534,10.294,10.392,4.474,5.271,5.499
