R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,50,50,5,50,5,50,175,0,0,0.995
sysTime,aRawR,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
461.913,21.766,2.528,1.136,-18.100,-17.968,-14.274,-15.145,-15.567,-12.220
461.924,25.155,2.664,1.216,-19.365,-19.232,-15.667,-16.151,-16.563,-13.392
461.935,26.277,2.668,1.296,-20.631,-20.494,-16.997,-17.155,-17.543,-14.486
461.946,-13.823,2.255,1.361,-21.724,-21.564,-18.291,-18.032,-18.323,-15.531
461.957,-19.209,1.519,1.381,-22.907,-22.713,-19.511,-19.024,-19.181,-16.500
461.968,-20.431,1.403,1.391,-23.878,-23.681,-20.655,-19.709,-19.854,-17.384
461.979,-27.707,1.247,1.393,-24.807,-24.594,-21.783,-20.384,-20.465,-18.243
461.990,-3.203,1.568,1.399,-25.567,-25.393,-22.814,-20.732,-20.955,-18.993
462.001,13.770,2.112,1.432,-26.277,-26.155,-23.749,-20.988,-21.397,-19.634
462.013,6.785,2.327,1.480,-26.899,-26.792,-24.605,-21.250,-21.708,-20.185
462.024,18.464,2.688,1.538,-27.376,-27.295,-25.358,-21.336,-21.879,-20.625
462.035,27.042,3.175,1.627,-27.716,-27.682,-25.999,-21.221,-21.929,-20.941
462.046,-1.114,3.014,1.717,-27.929,-27.884,-26.538,-21.143,-21.796,-21.153
462.057,1.098,2.975,1.791,-28.006,-27.951,-26.952,-20.932,-21.535,-21.242
462.068,17.173,3.219,1.870,-27.958,-27.926,-27.239,-20.509,-21.187,-21.205
462.079,5.759,3.193,1.950,-27.892,-27.859,-27.413,-20.146,-20.803,-21.057
462.090,16.213,3.366,2.024,-27.681,-27.644,-27.476,-19.651,-20.282,-20.805
462.101,42.148,3.532,2.103,-27.371,-27.336,-27.419,-19.049,-19.676,-20.437
462.112,34.367,3.441,2.179,-26.928,-26.893,-27.261,-18.334,-18.947,-19.977
462.123,7.255,2.978,2.226,-26.447,-26.389,-27.005,-17.658,-18.176,-19.435
462.133,-22.492,2.385,2.245,-25.821,-25.724,-26.648,-16.900,-17.265,-18.808
462.144,-44.617,1.718,2.233,-24.995,-24.845,-26.086,-15.950,-16.108,-17.933
462.154,-16.514,1.868,2.203,-24.079,-23.947,-25.424,-14.739,-14.960,-16.982
462.165,42.476,3.049,2.230,-22.900,-22.883,-24.610,-13.020,-13.657,-15.886
462.175,35.600,3.265,2.305,-21.767,-21.787,-23.700,-11.578,-12.335,-14.706
462.186,0.554,2.826,2.351,-20.573,-20.577,-22.689,-10.255,-10.934,-13.455
462.198,17.698,2.669,2.369,-19.318,-19.300,-21.495,-8.915,-9.499,-12.056
462.209,-0.036,2.269,2.376,-17.950,-17.892,-20.356,-7.568,-7.992,-10.777
462.220,-41.707,1.441,2.343,-16.811,-16.695,-19.179,-6.526,-6.725,-9.490
462.230,-30.442,0.697,2.253,-15.477,-15.307,-17.956,-5.307,-5.304,-8.191
462.241,26.520,1.043,2.177,-14.110,-13.991,-16.706,-3.789,-3.972,-6.883
462.252,47.822,1.973,2.149,-12.695,-12.670,-15.430,-2.118,-2.644,-5.559
462.263,1.662,1.528,2.118,-11.086,-11.052,-14.081,-0.563,-1.043,-4.183
462.274,-27.940,0.372,2.036,-9.727,-9.624,-12.667,0.549,0.332,-2.776
462.284,-21.088,0.028,1.925,-8.092,-7.977,-11.218,2.066,1.896,-1.364
462.295,2.178,0.057,1.812,-6.664,-6.554,-9.776,3.398,3.215,0.019
462.306,-0.060,-0.009,1.706,-5.315,-5.198,-8.346,4.603,4.448,1.371
462.317,-1.704,-0.001,1.603,-3.751,-3.636,-6.906,6.027,5.869,2.712
462.327,7.306,-0.016,1.505,-2.209,-2.102,-5.428,7.427,7.241,4.071
462.338,27.131,0.282,1.429,-0.613,-0.559,-3.915,8.978,8.606,5.450
462.349,-6.350,-0.097,1.345,0.783,0.841,-2.436,10.159,9.809,6.773
462.360,-26.340,-0.872,1.224,2.123,2.237,-0.960,11.118,10.981,8.064
462.370,16.392,-0.874,1.095,3.472,3.583,0.460,12.230,12.082,9.279
462.381,-31.350,-1.621,0.961,4.422,4.588,1.738,12.772,12.830,10.334
462.391,-27.927,-2.244,0.773,5.391,5.629,2.928,13.269,13.589,11.272
462.402,19.324,-1.810,0.616,6.344,6.585,4.054,13.931,14.259,12.140
462.412,8.896,-1.846,0.462,7.186,7.429,5.098,14.476,14.810,12.914
462.422,-4.346,-2.001,0.327,7.880,8.131,6.048,14.856,15.215,13.588
462.433,-42.337,-2.506,0.166,8.438,8.718,6.905,15.036,15.494,14.153
462.443,21.108,-1.854,0.026,8.912,9.156,7.637,15.307,15.626,14.591
462.453,-9.603,-1.629,-0.070,9.301,9.541,8.269,15.414,15.715,14.934
462.464,2.512,-1.763,-0.174,9.640,9.888,8.807,15.437,15.763,15.177
462.474,-26.305,-2.147,-0.276,9.859,10.120,9.260,15.329,15.697,15.334
462.484,13.130,-1.732,-0.386,9.973,10.200,9.622,15.243,15.481,15.396
462.494,31.654,-0.881,-0.426,9.918,10.106,9.861,15.017,15.112,15.353
462.505,-28.613,-1.185,-0.465,9.822,10.051,10.002,14.546,14.788,15.215
462.515,-14.288,-1.537,-0.525,9.761,10.027,10.082,14.120,14.497,15.014
462.526,-19.783,-1.584,-0.583,9.771,10.040,10.133,13.864,14.246,14.790
462.536,21.865,-0.970,-0.629,9.738,9.962,10.160,13.702,13.913,14.548
462.546,22.824,-0.428,-0.620,9.421,9.597,10.094,13.279,13.316,14.232
462.556,-44.651,-1.017,-0.631,9.232,9.452,9.966,12.747,12.941,13.856
462.567,11.056,-1.073,-0.671,9.095,9.323,9.846,12.358,12.582,13.489
462.577,6.234,-0.982,-0.686,8.825,9.042,9.684,11.903,12.085,13.091
462.588,0.362,-1.056,-0.711,8.659,8.877,9.509,11.524,11.707,12.685
462.598,18.869,-0.892,-0.730,8.345,8.543,9.293,11.064,11.172,12.247
462.609,-17.865,-1.494,-0.755,7.873,8.113,9.036,10.286,10.548,11.775
462.620,-37.861,-1.975,-0.816,7.543,7.805,8.747,9.707,10.045,11.269
462.630,-5.309,-2.225,-0.901,7.104,7.379,8.427,9.047,9.429,10.736
462.641,12.446,-1.990,-0.969,6.885,7.141,8.120,8.708,9.011,10.227
462.651,-5.184,-2.088,-1.037,6.324,6.587,7.761,7.960,8.287,9.675
462.662,1.639,-1.960,-1.101,5.907,6.158,7.378,7.420,7.698,9.107
462.672,20.702,-1.379,-1.130,5.672,5.874,7.019,7.171,7.269,8.581
462.683,6.586,-1.226,-1.139,5.427,5.619,6.677,6.819,6.882,8.084
462.693,-29.977,-1.724,-1.161,5.068,5.286,6.361,6.261,6.420,7.618
462.703,-25.461,-1.892,-1.199,5.002,5.232,6.089,6.035,6.237,7.199
462.714,2.563,-1.700,-1.237,4.916,5.130,5.870,5.869,6.010,6.839
462.725,21.772,-1.421,-1.256,5.104,5.293,5.754,6.003,6.052,6.591
462.736,34.949,-0.628,-1.237,5.519,5.645,5.760,6.470,6.292,6.477
462.746,37.826,-0.384,-1.202,5.785,5.885,5.875,6.689,6.421,6.477
462.757,23.910,-0.157,-1.142,6.372,6.454,6.118,7.208,6.880,6.610
462.768,23.160,-0.292,-1.100,7.025,7.119,6.472,7.702,7.426,6.849
462.779,-5.962,-0.793,-1.069,7.751,7.887,6.937,8.185,8.064,7.193
462.790,-6.391,-1.049,-1.066,8.617,8.781,7.521,8.829,8.813,7.645
462.800,-8.407,-1.268,-1.078,9.697,9.885,8.232,9.686,9.757,8.213
462.811,-12.475,-1.299,-1.089,10.859,11.052,9.091,10.660,10.751,8.921
462.822,7.449,-0.993,-1.092,12.108,12.276,10.084,11.790,11.790,9.755
462.833,-3.440,-0.819,-1.077,13.486,13.643,11.189,12.997,12.960,10.692
462.843,-6.003,-0.767,-1.052,14.820,14.977,12.360,14.121,14.085,11.685
462.854,-11.524,-1.027,-1.040,16.254,16.425,13.607,15.286,15.304,12.737
462.865,-23.520,-1.282,-1.040,17.715,17.898,14.896,16.468,16.531,13.814
462.876,-36.810,-2.131,-1.086,19.103,19.342,16.237,17.437,17.702,14.918
462.887,-46.791,-2.401,-1.146,20.628,20.877,17.614,18.646,18.944,16.040
462.897,-49.173,-2.639,-1.219,22.139,22.399,19.010,19.820,20.154,17.162
462.908,-30.620,-2.784,-1.314,23.529,23.803,20.411,20.843,21.225,18.269
462.919,-22.901,-2.257,-1.373,25.059,25.307,21.848,22.107,22.389,19.405
462.930,-12.354,-2.016,-1.408,26.523,26.756,23.258,23.262,23.489,20.504
462.941,-4.326,-1.884,-1.438,27.692,27.919,24.605,24.092,24.294,21.529
462.952,-20.988,-1.986,-1.462,28.968,29.193,25.916,25.005,25.200,22.505
462.962,-41.191,-2.705,-1.522,30.022,30.300,27.162,25.539,25.922,23.398
462.973,-42.265,-2.700,-1.585,31.114,31.393,28.343,26.239,26.621,24.215
462.984,0.532,-2.349,-1.642,32.055,32.296,29.469,26.882,27.126,24.968
462.995,3.903,-1.980,-1.669,32.985,33.197,30.532,27.491,27.629,25.656
463.006,-4.428,-1.881,-1.684,33.639,33.839,31.471,27.779,27.876,26.217
463.016,-25.929,-2.472,-1.720,33.986,34.233,32.273,27.610,27.871,26.632
463.027,-18.008,-2.423,-1.764,34.206,34.457,32.919,27.425,27.698,26.888
463.038,19.085,-1.953,-1.788,34.386,34.589,33.432,27.346,27.443,27.014
463.049,28.584,-1.246,-1.770,34.332,34.470,33.777,27.088,26.957,26.984
463.060,17.035,-1.195,-1.743,34.214,34.346,33.977,26.624,26.476,26.817
463.071,4.741,-1.177,-1.715,33.906,34.040,34.024,25.963,25.826,26.504
463.081,3.708,-1.031,-1.681,33.650,33.772,33.945,25.405,25.226,26.075
463.092,19.611,-0.670,-1.630,33.038,33.130,33.725,24.554,24.273,25.521
463.103,29.851,0.070,-1.543,32.677,32.698,33.407,24.077,23.552,24.888
463.114,16.740,0.182,-1.446,32.061,32.061,33.006,23.234,22.645,24.189
463.124,-18.094,-0.260,-1.362,31.370,31.404,32.529,22.187,21.731,23.424
463.135,-25.724,-0.375,-1.297,30.540,30.586,31.958,21.075,20.670,22.576
463.146,-22.676,-0.287,-1.233,29.651,29.699,31.281,19.945,19.559,21.640
463.157,8.027,0.212,-1.158,28.726,28.745,30.545,18.884,18.403,20.663
463.168,17.794,0.641,-1.053,27.701,27.693,29.714,17.744,17.174,19.615
463.178,12.690,1.147,-0.928,26.526,26.476,28.789,16.512,15.809,18.498
463.189,-5.014,1.163,-0.796,25.310,25.257,27.769,15.168,14.464,17.309
463.199,-6.495,1.155,-0.678,24.026,23.972,26.666,13.766,13.074,16.052
463.210,-4.221,1.578,-0.518,22.325,22.252,25.309,12.002,11.257,14.535
463.221,1.325,2.163,-0.325,20.684,20.571,23.877,10.389,9.523,12.983
463.232,25.906,2.924,-0.101,19.076,18.904,22.367,8.897,7.844,11.393
463.243,29.917,3.709,0.160,17.374,17.146,20.755,7.346,6.117,9.744
463.253,34.140,4.052,0.444,15.614,15.367,19.127,5.678,4.411,8.119
463.264,31.710,4.265,0.717,13.817,13.564,17.403,3.976,2.714,6.431
463.276,30.302,4.431,0.977,11.848,11.584,15.489,2.149,0.874,4.588
463.286,19.345,4.834,1.206,10.141,9.845,13.805,0.649,-0.718,2.995
463.297,9.442,4.797,1.426,8.371,8.076,12.046,-0.978,-2.315,1.352
463.308,8.912,4.967,1.639,6.618,6.315,10.273,-2.543,-3.882,-0.279
463.319,14.218,5.121,1.852,5.071,4.769,8.574,-3.895,-5.212,-1.812
463.330,25.471,5.870,2.083,3.632,3.288,6.943,-5.011,-6.453,-3.250
463.340,17.833,6.002,2.323,2.177,1.828,5.362,-6.218,-7.650,-4.613
463.351,6.827,6.135,2.558,0.823,0.470,3.860,-7.306,-8.729,-5.878
463.362,-5.013,6.023,2.778,-0.433,-0.767,2.438,-8.348,-9.675,-7.047
463.372,14.625,6.447,2.997,-1.596,-1.953,1.095,-9.168,-10.555,-8.119
463.383,11.178,6.529,3.219,-2.599,-2.952,-0.162,-9.888,-11.236,-9.090
463.394,-4.239,6.355,3.420,-3.471,-3.805,-1.309,-10.508,-11.766,-9.939
463.405,-13.358,6.117,3.595,-4.267,-4.579,-2.344,-11.061,-12.216,-10.672
463.416,9.060,6.127,3.750,-4.933,-5.242,-3.284,-11.426,-12.554,-11.303
463.426,13.665,6.120,3.896,-5.479,-5.781,-4.129,-11.683,-12.766,-11.833
463.437,-4.886,5.673,4.017,-5.984,-6.246,-4.859,-11.985,-12.907,-12.247
463.448,8.369,5.506,4.107,-6.488,-6.739,-5.523,-12.212,-13.082,-12.599
463.458,27.343,5.668,4.193,-6.807,-7.063,-6.110,-12.217,-13.088,-12.870
463.469,40.613,5.785,4.276,-7.032,-7.288,-6.599,-12.139,-12.997,-13.040
463.479,5.934,5.267,4.344,-7.144,-7.354,-6.944,-12.074,-12.754,-13.072
463.489,-11.342,4.672,4.376,-7.400,-7.573,-7.222,-12.137,-12.677,-13.046
463.500,16.682,4.417,4.378,-7.526,-7.667,-7.444,-12.002,-12.416,-12.903
463.511,28.266,4.181,4.365,-7.647,-7.759,-7.616,-11.857,-12.164,-12.719
463.523,17.045,4.080,4.342,-7.438,-7.529,-7.682,-11.377,-11.604,-12.437
463.534,-0.541,3.820,4.310,-7.383,-7.449,-7.672,-11.073,-11.207,-12.092
463.545,-18.286,3.599,4.268,-7.337,-7.383,-7.636,-10.778,-10.837,-11.733
463.556,-14.443,3.490,4.220,-7.330,-7.372,-7.597,-10.486,-10.533,-11.381
463.567,7.540,3.485,4.165,-7.420,-7.461,-7.604,-10.297,-10.336,-11.087
463.578,27.653,3.598,4.107,-7.285,-7.331,-7.581,-9.874,-9.931,-10.772
463.589,39.892,3.774,4.063,-6.878,-6.931,-7.467,-9.180,-9.266,-10.372
463.600,34.166,3.815,4.028,-6.690,-6.754,-7.281,-8.709,-8.834,-9.909
463.611,15.538,4.035,4.016,-6.349,-6.433,-7.063,-8.069,-8.264,-9.420
463.622,1.125,4.627,4.054,-5.915,-6.033,-6.768,-7.306,-7.617,-8.854
463.634,-13.917,4.519,4.099,-5.688,-5.776,-6.479,-6.926,-7.122,-8.305
463.645,-18.350,4.892,4.159,-5.069,-5.168,-6.119,-6.057,-6.286,-7.691
463.656,-16.374,4.863,4.220,-4.398,-4.485,-5.633,-5.209,-5.392,-6.965
463.667,-20.677,4.104,4.244,-3.985,-4.009,-5.129,-4.777,-4.728,-6.244
463.678,-22.523,3.064,4.194,-3.584,-3.511,-4.635,-4.464,-4.073,-5.564
463.689,13.460,2.522,4.073,-3.108,-2.992,-4.134,-3.961,-3.428,-4.910
463.700,16.277,2.014,3.921,-2.736,-2.597,-3.657,-3.531,-2.927,-4.302
463.712,17.680,1.629,3.747,-2.455,-2.311,-3.227,-3.157,-2.552,-3.760
463.723,10.432,1.426,3.570,-2.083,-1.940,-2.829,-2.693,-2.104,-3.265
463.734,0.613,1.546,3.414,-1.526,-1.390,-2.378,-2.037,-1.485,-2.724
463.746,-26.647,1.445,3.281,-1.156,-1.008,-1.885,-1.628,-1.041,-2.149
463.758,-29.397,1.265,3.167,-0.726,-0.559,-1.470,-1.192,-0.552,-1.679
463.769,-20.204,1.105,3.048,-0.385,-0.207,-1.050,-0.840,-0.169,-1.214
463.780,-8.858,1.018,2.926,-0.023,0.161,-0.643,-0.459,0.220,-0.771
463.791,1.637,0.982,2.808,0.310,0.498,-0.256,-0.105,0.574,-0.355
463.802,11.672,1.215,2.702,0.502,0.677,0.082,0.145,0.767,0.007
463.813,22.497,1.464,2.615,0.594,0.754,0.361,0.301,0.859,0.308
463.824,30.414,1.735,2.546,0.591,0.738,0.568,0.359,0.861,0.537
463.835,27.887,2.109,2.511,0.545,0.670,0.702,0.403,0.817,0.697
463.846,31.992,2.002,2.470,0.333,0.469,0.751,0.197,0.641,0.768
463.857,25.898,1.763,2.422,0.028,0.185,0.710,-0.130,0.382,0.747
463.868,17.007,1.402,2.360,-0.622,-0.436,0.521,-0.818,-0.211,0.576
463.879,4.328,1.220,2.296,-1.573,-1.363,0.131,-1.779,-1.099,0.207
463.890,-12.113,0.546,2.204,-2.731,-2.457,-0.450,-3.044,-2.148,-0.355
463.901,-24.928,-0.218,2.076,-3.971,-3.623,-1.216,-4.410,-3.262,-1.101
463.912,-24.164,-0.987,1.910,-5.394,-4.970,-2.151,-5.948,-4.552,-2.014
463.923,-20.696,-1.157,1.727,-6.964,-6.522,-3.252,-7.471,-6.033,-3.086
463.934,-23.029,-1.268,1.549,-8.650,-8.192,-4.520,-9.078,-7.613,-4.310
463.945,-28.981,-1.379,1.377,-10.427,-9.958,-5.944,-10.745,-9.265,-5.671
463.956,-34.288,-1.484,1.212,-12.270,-11.798,-7.521,-12.437,-10.968,-7.165
463.967,-29.313,-1.528,1.053,-14.222,-13.751,-9.178,-14.200,-12.763,-8.719
463.978,-15.740,-1.501,0.901,-16.068,-15.604,-10.912,-15.824,-14.433,-10.329
463.989,2.965,-1.257,0.762,-17.823,-17.377,-12.678,-17.306,-16.000,-11.946
464.000,16.744,-0.909,0.649,-19.608,-19.189,-14.454,-18.767,-17.580,-13.548
464.011,32.591,-0.381,0.572,-21.345,-20.965,-16.207,-20.126,-19.098,-15.097
464.022,36.577,0.097,0.531,-22.903,-22.572,-17.935,-21.260,-20.420,-16.595
464.033,20.414,0.652,0.526,-24.455,-24.179,-19.634,-22.349,-21.718,-18.035
464.045,-2.492,0.792,0.543,-25.958,-25.698,-21.260,-23.473,-22.907,-19.380
464.055,-15.869,0.736,0.557,-27.433,-27.162,-22.838,-24.621,-24.028,-20.660
464.066,-5.824,0.774,0.568,-28.791,-28.525,-24.357,-25.600,-25.035,-21.865
464.078,14.998,0.964,0.583,-29.971,-29.718,-25.794,-26.372,-25.861,-22.974
464.089,31.869,1.309,0.614,-31.087,-30.856,-27.115,-27.047,-26.619,-23.951
464.100,33.208,1.620,0.665,-31.889,-31.685,-28.309,-27.385,-27.059,-24.784
464.111,11.554,2.000,0.738,-32.647,-32.478,-29.384,-27.651,-27.454,-25.485
464.122,-20.765,1.966,0.821,-33.208,-33.033,-30.315,-27.826,-27.607,-26.033
464.133,-23.887,1.827,0.894,-33.815,-33.630,-31.147,-28.057,-27.803,-26.479
464.144,-10.772,1.816,0.954,-34.166,-33.983,-31.861,-28.003,-27.761,-26.806
464.155,10.228,2.062,1.013,-34.507,-34.349,-32.479,-27.885,-27.733,-27.037
464.166,22.265,2.370,1.083,-34.735,-34.597,-32.987,-27.668,-27.589,-27.154
464.177,21.244,2.710,1.168,-34.751,-34.638,-33.376,-27.233,-27.240,-27.150
464.189,1.744,2.901,1.271,-34.701,-34.601,-33.640,-26.764,-26.816,-27.020
464.200,-22.037,2.466,1.360,-34.539,-34.403,-33.755,-26.320,-26.244,-26.748
464.211,-38.221,1.549,1.395,-34.426,-34.214,-33.772,-26.047,-25.704,-26.399
464.222,-42.258,0.431,1.361,-34.325,-34.032,-33.725,-25.817,-25.196,-26.009
464.233,-30.727,-0.014,1.289,-34.058,-33.752,-33.604,-25.268,-24.611,-25.565
464.244,-17.733,-0.354,1.194,-33.739,-33.425,-33.421,-24.674,-23.996,-25.073
464.255,-8.752,-0.546,1.090,-33.404,-33.087,-33.195,-24.062,-23.386,-24.552
464.266,-2.495,-0.694,0.984,-32.997,-32.674,-32.918,-23.399,-22.714,-23.993
464.278,8.639,-0.472,0.888,-32.539,-32.230,-32.585,-22.648,-22.021,-23.388
464.289,-6.448,-0.351,0.816,-32.060,-31.757,-32.195,-21.904,-21.308,-22.732
464.300,-7.636,-0.149,0.761,-31.523,-31.235,-31.768,-21.089,-20.555,-22.048
464.311,4.289,0.203,0.722,-30.922,-30.672,-31.303,-20.166,-19.771,-21.335
464.321,-11.248,0.175,0.697,-30.224,-29.981,-30.779,-19.238,-18.870,-20.573
464.333,-31.022,-0.030,0.668,-29.471,-29.211,-30.169,-18.331,-17.908,-19.740
464.344,-40.604,-0.380,0.622,-28.637,-28.342,-29.494,-17.407,-16.867,-18.861
464.354,-42.915,-0.956,0.548,-27.660,-27.323,-28.752,-16.382,-15.701,-17.938
464.364,-30.057,-1.437,0.441,-26.571,-26.197,-27.927,-15.253,-14.456,-16.954
464.375,-6.742,-1.347,0.335,-25.362,-25.004,-26.951,-13.896,-13.164,-15.839
464.386,-12.196,-1.412,0.238,-24.002,-23.639,-25.863,-12.458,-11.722,-14.629
464.397,-28.738,-2.126,0.116,-22.519,-22.103,-24.652,-11.052,-10.138,-13.323
464.408,-29.462,-2.987,-0.049,-20.833,-20.352,-23.280,-9.502,-8.379,-11.890
464.419,-10.325,-3.488,-0.246,-19.123,-18.617,-21.789,-7.864,-6.670,-10.370
464.429,6.661,-3.372,-0.440,-17.293,-16.806,-20.264,-6.019,-4.912,-8.840
464.440,-5.131,-3.667,-0.626,-15.661,-15.156,-18.699,-4.491,-3.338,-7.293
464.450,-21.332,-4.197,-0.825,-13.828,-13.280,-17.056,-2.857,-1.568,-5.697
464.461,-25.184,-4.517,-1.040,-11.921,-11.352,-15.301,-1.118,0.221,-4.019
464.471,-42.052,-5.181,-1.275,-9.949,-9.351,-13.493,0.629,2.050,-2.319
464.482,-44.265,-6.108,-1.542,-7.976,-7.318,-11.565,2.268,3.874,-0.536
464.493,-40.572,-6.111,-1.802,-5.904,-5.264,-9.667,4.172,5.693,1.190
464.503,-12.864,-5.778,-2.048,-3.665,-3.068,-7.662,6.280,7.628,2.999
464.514,-6.711,-5.421,-2.248,-1.498,-0.942,-5.604,8.289,9.475,4.842
464.525,22.229,-4.344,-2.396,0.756,1.234,-3.513,10.457,11.357,6.703
464.536,25.646,-3.947,-2.496,2.967,3.411,-1.388,12.456,13.223,8.581
464.547,29.817,-3.184,-2.550,5.256,5.625,0.773,14.616,15.111,10.481
464.558,32.015,-2.946,-2.582,7.629,7.960,3.029,16.740,17.097,12.452
464.569,31.796,-2.817,-2.602,9.989,10.287,5.279,18.813,19.053,14.395
464.580,31.837,-2.417,-2.605,12.348,12.592,7.541,20.914,20.965,16.327
464.590,14.444,-2.212,-2.586,14.609,14.827,9.740,22.826,22.790,18.176
464.601,-16.599,-2.656,-2.585,16.661,16.893,11.888,24.405,24.419,19.948
464.612,-40.125,-4.047,-2.642,18.849,19.156,14.137,25.933,26.209,21.783
464.623,-48.001,-5.485,-2.781,21.011,21.389,16.403,27.406,27.928,23.591
464.634,-43.266,-6.662,-2.991,22.964,23.407,18.627,28.653,29.393,25.315
464.645,-29.826,-6.897,-3.223,24.851,25.307,20.801,29.944,30.716,26.960
464.656,-19.882,-6.929,-3.446,26.688,27.144,22.839,31.200,31.961,28.451
464.667,2.935,-6.584,-3.643,28.348,28.766,24.757,32.362,32.983,29.809
464.678,38.853,-5.818,-3.793,29.696,30.044,26.426,33.291,33.662,30.913
464.688,24.012,-5.142,-3.888,30.878,31.163,27.942,34.037,34.190,31.864
464.698,-36.354,-5.621,-3.977,31.878,32.193,29.322,34.370,34.625,32.671
464.708,-31.520,-5.767,-4.081,32.703,33.030,30.548,34.568,34.863,33.314
464.719,6.520,-5.310,-4.167,33.473,33.754,31.650,34.859,34.992,33.830
464.729,11.798,-5.058,-4.225,34.170,34.422,32.614,35.039,35.072,34.213
464.740,7.973,-5.207,-4.287,34.839,35.081,33.537,35.141,35.147,34.552
464.752,5.471,-5.568,-4.364,35.359,35.606,34.362,35.062,35.086,34.788
464.763,4.395,-6.037,-4.466,35.875,36.133,35.086,34.961,35.026,34.919
464.774,-6.216,-6.279,-4.573,36.350,36.619,35.736,34.823,34.927,34.975
464.785,-16.870,-6.659,-4.691,36.847,37.147,36.336,34.661,34.871,34.983
464.796,-23.082,-7.092,-4.827,37.256,37.584,36.869,34.415,34.725,34.921
464.806,-39.350,-7.939,-5.000,37.409,37.797,37.302,33.839,34.353,34.756
464.816,-37.299,-8.399,-5.201,37.646,38.069,37.674,33.411,34.039,34.528
464.827,-19.549,-8.350,-5.396,37.965,38.387,38.026,33.161,33.777,34.285
464.837,6.058,-7.860,-5.561,37.993,38.365,38.298,32.755,33.191,33.975
464.847,5.237,-7.194,-5.676,37.982,38.298,38.464,32.343,32.583,33.578
464.858,3.673,-6.653,-5.748,37.991,38.263,38.571,31.941,32.025,33.140
464.868,3.724,-6.279,-5.787,37.716,37.948,38.581,31.259,31.210,32.623
464.879,-7.391,-6.130,-5.809,37.578,37.793,38.517,30.674,30.571,32.047
464.889,-20.634,-6.333,-5.835,37.335,37.562,38.416,29.926,29.868,31.444
464.899,-27.252,-6.555,-5.875,36.771,37.012,38.202,28.865,28.859,30.738
464.910,-18.676,-6.394,-5.909,36.452,36.682,37.920,28.127,28.087,29.980
464.920,10.488,-5.826,-5.919,36.061,36.242,37.610,27.431,27.224,29.214
464.931,-1.864,-5.411,-5.894,35.487,35.636,37.208,26.531,26.221,28.378
464.942,-10.213,-5.093,-5.848,34.713,34.836,36.700,25.441,25.050,27.458
464.953,-18.123,-4.874,-5.789,34.039,34.145,36.139,24.446,24.008,26.505
464.964,-28.614,-4.960,-5.733,33.346,33.460,35.527,23.389,22.991,25.519
464.975,-30.582,-4.799,-5.673,32.604,32.704,34.863,22.357,21.923,24.500
464.986,-38.722,-4.751,-5.610,31.895,31.991,34.192,21.355,20.916,23.493
464.996,-30.661,-4.910,-5.563,31.079,31.181,33.518,20.231,19.826,22.496
465.007,-1.429,-4.269,-5.490,30.370,30.409,32.796,19.410,18.797,21.476
465.018,31.979,-2.882,-5.363,29.633,29.547,32.027,18.740,17.712,20.439
465.029,24.709,-1.778,-5.171,28.878,28.692,31.241,18.021,16.668,19.420
465.040,17.161,-1.322,-4.951,28.104,27.869,30.457,17.178,15.680,18.429
465.050,18.185,-0.838,-4.717,27.297,27.015,29.667,16.314,14.684,17.454
465.061,2.653,-0.605,-4.477,26.482,26.179,28.838,15.397,13.726,16.461
465.072,-9.985,-0.692,-4.250,25.739,25.445,28.004,14.492,12.884,15.480
465.083,-22.681,-1.012,-4.049,24.914,24.656,27.162,13.453,11.998,14.502
465.095,-29.118,-1.478,-3.884,24.193,23.987,26.337,12.488,11.238,13.551
465.105,-25.451,-1.671,-3.753,23.451,23.271,25.563,11.575,10.439,12.658
465.116,-29.929,-1.983,-3.644,22.561,22.417,24.808,10.501,9.511,11.795
465.126,-21.858,-2.064,-3.550,21.863,21.723,24.052,9.710,8.752,10.942
465.137,-16.181,-1.709,-3.441,21.044,20.874,23.254,8.899,7.857,10.066
465.149,-10.589,-1.108,-3.311,20.167,19.958,22.395,8.072,6.916,9.149
465.160,-9.242,-0.449,-3.148,19.160,18.908,21.481,7.148,5.867,8.201
465.171,1.509,0.079,-2.970,18.100,17.798,20.516,6.206,4.780,7.224
465.182,-26.359,0.188,-2.777,16.794,16.481,19.481,4.947,3.509,6.197
465.193,-18.073,0.489,-2.582,15.553,15.210,18.395,3.816,2.305,5.137
465.204,-9.886,0.902,-2.375,14.051,13.673,17.205,2.463,0.859,3.995
465.215,4.758,1.393,-2.154,12.410,11.997,15.885,0.997,-0.698,2.747
465.226,17.860,1.923,-1.918,10.607,10.161,14.404,-0.605,-2.385,1.364
465.237,20.549,2.444,-1.665,8.715,8.241,12.772,-2.284,-4.125,-0.142
465.248,18.093,2.904,-1.401,6.621,6.126,11.013,-4.148,-6.027,-1.748
465.259,12.183,3.240,-1.129,4.353,3.843,9.133,-6.167,-8.067,-3.446
