R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,20,70,5,70,5,50,175,0,0,0.995
sysTime,GPT1X,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R
197.798,20.279,2.153,-5.319,-3.181,-3.472,-3.440,-1.438
197.809,21.378,2.398,-4.992,-2.895,-3.203,-2.984,-1.109
197.819,28.180,1.899,-4.555,-2.429,-2.877,-2.574,-0.605
197.830,33.239,1.976,-4.080,-1.976,-2.504,-2.028,-0.128
197.841,35.247,2.364,-3.605,-1.533,-2.088,-1.472,0.332
197.852,39.291,2.352,-3.115,-1.029,-1.648,-1.005,0.849
197.862,42.240,1.797,-2.647,-0.494,-1.169,-0.686,1.380
197.873,42.993,2.169,-2.099,0.038,-0.665,-0.123,1.896
197.884,44.141,2.760,-1.536,0.571,-0.163,0.488,2.410
197.895,46.075,2.007,-1.099,1.138,0.352,0.613,2.946
197.905,47.980,1.643,-0.700,1.652,0.854,0.723,3.408
197.916,44.672,2.569,-0.274,2.062,1.356,1.147,3.765
197.926,42.877,2.238,0.045,2.485,1.831,1.206,4.133
197.937,41.336,1.475,0.362,2.918,2.283,1.221,4.492
197.948,37.968,1.946,0.750,3.266,2.700,1.647,4.760
197.958,35.120,2.476,1.170,3.610,3.088,2.184,5.030
197.969,31.378,1.657,1.412,3.903,3.437,2.248,5.240
197.980,28.235,2.401,1.759,4.149,3.744,2.754,5.399
197.991,24.366,2.090,1.971,4.347,4.012,2.928,5.520
198.001,21.074,1.673,2.127,4.526,4.239,2.954,5.601
198.012,17.290,2.446,2.325,4.643,4.430,3.256,5.632
198.023,14.063,1.539,2.351,4.748,4.580,3.024,5.645
198.034,6.081,2.425,2.389,4.689,4.667,3.202,5.499
198.044,0.348,1.731,2.201,4.606,4.681,2.708,5.339
198.055,-5.728,2.030,2.039,4.434,4.624,2.500,5.084
198.066,-11.446,1.859,1.802,4.224,4.509,2.144,4.806
198.076,-17.654,1.839,1.476,3.940,4.329,1.672,4.453
198.087,-23.083,2.056,1.148,3.605,4.090,1.322,4.066
198.098,-28.168,1.603,0.736,3.238,3.801,0.774,3.646
198.109,-34.323,2.100,0.301,2.786,3.456,0.361,3.158
198.119,-37.743,1.645,-0.189,2.334,3.053,-0.228,2.678
198.130,-41.982,2.338,-0.637,1.832,2.619,-0.551,2.162
198.141,-44.746,1.995,-1.195,1.310,2.151,-1.171,1.642
198.151,-47.312,2.128,-1.719,0.780,1.662,-1.656,1.118
198.162,-49.371,1.999,-2.291,0.253,1.154,-2.296,0.615
198.173,-51.003,1.371,-2.944,-0.284,0.627,-3.169,0.096
198.184,-50.900,2.248,-3.517,-0.811,0.091,-3.781,-0.393
198.194,-50.713,1.226,-4.325,-1.296,-0.429,-5.248,-0.836
198.205,-50.374,2.265,-4.874,-1.806,-0.947,-5.778,-1.297
198.216,-46.757,2.296,-5.320,-2.181,-1.422,-6.259,-1.597
198.227,-41.746,1.817,-5.722,-2.525,-1.861,-6.663,-1.872
198.237,-39.572,2.368,-6.007,-2.864,-2.249,-6.685,-2.133
198.248,-35.228,2.116,-6.278,-3.120,-2.599,-6.849,-2.306
198.259,-32.481,2.167,-6.531,-3.387,-2.916,-6.930,-2.490
198.269,-26.142,2.172,-6.646,-3.515,-3.174,-6.873,-2.531
198.280,-19.739,2.342,-6.681,-3.612,-3.372,-6.628,-2.544
198.291,-14.244,2.231,-6.726,-3.646,-3.500,-6.568,-2.487
198.302,-9.301,1.981,-6.725,-3.629,-3.572,-6.479,-2.395
198.312,-4.758,2.830,-6.653,-3.576,-3.589,-6.236,-2.252
198.323,2.896,1.950,-6.635,-3.382,-3.541,-6.510,-1.985
198.334,7.479,2.523,-6.436,-3.186,-3.425,-6.177,-1.720
198.345,14.206,1.911,-6.202,-2.863,-3.249,-6.044,-1.339
198.355,18.981,2.367,-5.764,-2.539,-3.013,-5.235,-0.966
198.366,25.804,1.486,-5.429,-2.089,-2.711,-5.087,-0.484
198.377,31.051,1.919,-4.949,-1.645,-2.355,-4.448,-0.024
198.388,34.975,2.018,-4.555,-1.175,-1.956,-4.170,0.461
198.399,38.075,1.265,-4.252,-0.694,-1.531,-4.233,0.936
198.409,38.787,2.040,-3.868,-0.245,-1.084,-3.943,1.375
198.420,41.520,1.413,-3.480,0.270,-0.624,-3.808,1.868
198.431,43.020,1.789,-3.052,0.739,-0.153,-3.429,2.302
198.441,45.796,1.668,-2.563,1.266,0.337,-2.987,2.792
198.452,43.657,1.641,-2.114,1.725,0.837,-2.533,3.197
198.463,42.149,1.756,-1.649,2.177,1.313,-2.013,3.594
198.474,42.186,2.062,-1.138,2.636,1.774,-1.368,3.991
198.484,39.486,1.759,-0.750,3.031,2.222,-0.994,4.320
198.495,34.562,2.127,-0.416,3.320,2.618,-0.557,4.534
198.506,31.181,2.368,-0.142,3.619,2.978,-0.348,4.767
198.517,27.914,1.741,-0.044,3.861,3.283,-0.610,4.928
198.527,22.445,2.338,0.052,4.003,3.541,-0.628,4.993
198.538,17.002,1.669,-0.022,4.127,3.751,-1.184,5.035
198.549,11.294,2.096,0.018,4.160,3.890,-1.117,4.987
198.559,5.258,1.966,-0.055,4.125,3.965,-1.275,4.875
198.570,-0.180,2.241,-0.101,4.040,3.977,-1.212,4.722
198.581,-5.009,1.927,-0.208,3.917,3.936,-1.267,4.531
198.592,-11.615,2.592,-0.349,3.691,3.838,-1.184,4.248
198.603,-16.395,1.811,-0.564,3.457,3.678,-1.337,3.964
198.613,-20.853,2.642,-0.734,3.172,3.470,-1.212,3.631
198.624,-24.775,2.257,-1.063,2.841,3.211,-1.514,3.274
198.635,-30.177,2.017,-1.459,2.437,2.909,-1.874,2.838
198.646,-36.756,2.789,-1.876,1.977,2.554,-2.148,2.371
198.656,-39.268,1.730,-2.406,1.567,2.157,-2.938,1.950
198.667,-42.071,3.203,-2.852,1.071,1.725,-3.200,1.465
198.678,-43.531,1.743,-3.504,0.583,1.271,-4.186,0.997
198.689,-46.381,2.453,-4.011,0.058,0.798,-4.572,0.489
198.699,-47.232,2.321,-4.572,-0.435,0.311,-5.202,0.035
198.710,-48.707,1.801,-5.146,-0.965,-0.183,-5.790,-0.459
198.721,-49.210,2.205,-5.585,-1.445,-0.673,-6.019,-0.889
198.732,-48.273,1.726,-6.043,-1.872,-1.151,-6.445,-1.264
198.742,-45.175,1.819,-6.415,-2.273,-1.617,-6.633,-1.608
198.753,-42.454,1.674,-6.786,-2.653,-2.055,-6.868,-1.924
198.764,-40.983,1.717,-7.134,-3.026,-2.464,-7.037,-2.231
198.775,-36.582,1.569,-7.428,-3.318,-2.836,-7.218,-2.449
198.786,-32.333,1.330,-7.713,-3.565,-3.168,-7.482,-2.626
198.796,-30.360,2.028,-8.005,-3.805,-3.451,-7.774,-2.785
198.807,-22.542,1.060,-8.288,-3.870,-3.681,-8.471,-2.776
198.818,-17.800,1.868,-8.372,-3.953,-3.845,-8.415,-2.786
198.829,-12.798,2.031,-8.398,-3.940,-3.948,-8.388,-2.687
198.839,-5.274,1.235,-8.369,-3.847,-3.989,-8.382,-2.524
198.850,0.520,1.716,-8.189,-3.713,-3.958,-7.954,-2.327
198.861,6.902,1.309,-7.996,-3.516,-3.866,-7.646,-2.068
198.872,15.053,0.188,-7.783,-3.195,-3.698,-7.609,-1.716
198.883,19.749,1.357,-7.384,-2.873,-3.457,-6.919,-1.366
198.894,24.533,1.184,-7.065,-2.478,-3.165,-6.702,-0.943
198.904,29.815,0.226,-6.751,-2.060,-2.835,-6.578,-0.520
198.915,35.373,1.094,-6.185,-1.589,-2.448,-5.703,-0.052
198.926,39.604,0.685,-5.656,-1.078,-2.010,-5.078,0.450
198.937,44.634,0.115,-5.072,-0.521,-1.533,-4.402,0.975
198.947,45.898,0.879,-4.430,0.004,-1.015,-3.456,1.463
198.958,46.695,0.664,-3.892,0.525,-0.497,-2.878,1.940
198.969,47.196,0.219,-3.386,1.038,0.015,-2.409,2.390
198.980,49.182,0.303,-2.787,1.599,0.551,-1.750,2.878
198.991,47.593,0.271,-2.262,2.099,1.078,-1.211,3.296
199.001,47.202,0.395,-1.733,2.599,1.589,-0.671,3.706
199.012,46.376,0.234,-1.286,3.051,2.082,-0.305,4.060
199.023,44.495,-0.495,-0.899,3.489,2.558,-0.134,4.385
199.034,43.414,-0.549,-0.497,3.898,3.009,0.153,4.667
199.045,39.329,0.073,-0.131,4.231,3.429,0.507,4.876
199.055,33.641,0.009,0.125,4.477,3.792,0.698,5.000
199.066,26.259,-0.094,0.253,4.594,4.078,0.751,4.993
199.077,18.256,-0.128,0.359,4.680,4.292,0.806,4.951
199.088,9.202,-0.466,0.329,4.655,4.416,0.657,4.798
199.099,4.222,-0.298,0.333,4.619,4.458,0.656,4.639
199.109,0.807,-0.099,0.272,4.517,4.441,0.604,4.424
199.120,-3.277,-0.369,0.126,4.362,4.385,0.386,4.162
199.131,-3.403,-0.744,0.045,4.274,4.311,0.223,3.965
199.141,-5.779,-1.078,-0.000,4.217,4.248,0.098,3.790
199.152,-5.949,-0.669,-0.017,4.151,4.158,0.102,3.616
199.163,-2.836,-0.748,-0.087,4.057,4.063,0.006,3.432
199.174,2.305,-1.328,-0.029,4.123,4.031,-0.053,3.401
199.184,3.927,-1.576,0.084,4.211,4.037,0.019,3.377
199.195,7.523,-2.093,0.144,4.272,4.045,-0.035,3.327
199.206,9.722,-2.950,0.238,4.381,4.096,-0.108,3.306
199.217,8.731,-3.390,0.315,4.459,4.156,-0.176,3.241
199.227,2.446,-3.221,0.211,4.322,4.158,-0.328,2.975
199.238,-6.445,-3.575,0.033,4.139,4.091,-0.629,2.659
199.249,-9.486,-3.567,-0.138,3.935,3.958,-0.820,2.354
199.259,-11.445,-3.244,-0.300,3.726,3.798,-0.964,2.051
199.269,-10.620,-3.386,-0.424,3.587,3.635,-1.142,1.822
199.279,-4.977,-3.823,-0.438,3.569,3.511,-1.243,1.718
199.289,1.420,-3.912,-0.327,3.662,3.450,-1.187,1.716
199.299,7.984,-3.574,-0.197,3.748,3.441,-1.041,1.715
199.309,13.542,-3.621,-0.007,3.921,3.502,-0.908,1.802
199.319,14.898,-3.797,0.141,4.055,3.602,-0.825,1.844
199.329,11.119,-3.518,0.162,4.031,3.676,-0.793,1.733
199.339,6.573,-3.399,0.105,3.942,3.706,-0.863,1.568
199.349,-2.697,-3.594,-0.102,3.727,3.677,-1.150,1.277
199.359,-7.473,-3.336,-0.208,3.579,3.593,-1.240,1.057
199.370,-14.444,-3.571,-0.559,3.222,3.425,-1.658,0.642
199.380,-17.172,-3.756,-0.826,2.947,3.213,-1.985,0.307
199.390,-23.943,-3.520,-1.200,2.536,2.968,-2.319,-0.145
199.402,-22.409,-3.268,-1.477,2.212,2.650,-2.543,-0.505
199.414,-18.665,-3.548,-1.641,2.043,2.376,-2.755,-0.709
199.424,-16.349,-3.555,-1.743,1.919,2.168,-2.845,-0.859
199.434,-14.723,-3.365,-1.851,1.781,1.979,-2.923,-1.022
199.444,-13.827,-3.197,-2.022,1.577,1.791,-3.047,-1.239
199.455,-8.584,-3.544,-2.011,1.594,1.654,-3.094,-1.241
199.465,-2.891,-3.828,-1.992,1.617,1.558,-3.130,-1.238
199.475,2.244,-3.542,-1.802,1.762,1.540,-2.870,-1.114
199.486,-0.505,-3.484,-1.816,1.721,1.534,-2.864,-1.176
199.496,-1.416,-3.551,-1.848,1.675,1.497,-2.907,-1.240
199.506,-0.654,-3.558,-1.859,1.649,1.459,-2.923,-1.280
199.518,-5.004,-3.441,-1.951,1.519,1.396,-2.976,-1.429
199.530,-11.309,-3.133,-2.192,1.235,1.267,-3.154,-1.720
199.540,-11.331,-2.892,-2.297,1.086,1.123,-3.193,-1.868
199.551,-11.870,-2.743,-2.417,0.931,0.979,-3.267,-2.016
199.561,-7.463,-2.941,-2.481,0.867,0.853,-3.365,-2.072
199.571,-4.098,-3.138,-2.505,0.837,0.761,-3.420,-2.101
199.581,-7.045,-3.241,-2.612,0.711,0.670,-3.518,-2.227
199.593,-4.549,-3.386,-2.668,0.638,0.570,-3.574,-2.296
199.604,3.798,-3.540,-2.457,0.834,0.549,-3.375,-2.108
199.614,5.475,-3.605,-2.391,0.876,0.569,-3.301,-2.070
199.625,0.194,-3.688,-2.484,0.765,0.570,-3.399,-2.190
199.636,3.722,-3.439,-2.378,0.830,0.561,-3.242,-2.130
199.647,3.537,-3.254,-2.342,0.829,0.571,-3.166,-2.131
199.658,-1.183,-3.079,-2.431,0.710,0.553,-3.222,-2.243
199.669,-3.951,-2.905,-2.482,0.615,0.499,-3.207,-2.328
199.680,-7.144,-2.718,-2.596,0.458,0.414,-3.254,-2.468
199.691,-10.734,-2.690,-2.777,0.242,0.289,-3.380,-2.661
199.702,-18.406,-2.599,-3.078,-0.094,0.107,-3.626,-2.976
199.713,-26.152,-2.318,-3.474,-0.539,-0.164,-3.923,-3.388
199.724,-32.745,-2.139,-4.006,-1.103,-0.523,-4.385,-3.900
199.735,-38.976,-2.090,-4.520,-1.638,-0.928,-4.852,-4.376
199.746,-41.534,-2.041,-4.942,-2.079,-1.368,-5.222,-4.753
199.757,-39.200,-2.044,-5.331,-2.486,-1.820,-5.555,-5.088
199.768,-33.621,-2.076,-5.619,-2.792,-2.229,-5.780,-5.316
199.779,-28.259,-2.119,-5.796,-2.995,-2.564,-5.874,-5.445
199.791,-17.741,-2.065,-5.786,-3.030,-2.822,-5.745,-5.405
199.801,-6.733,-1.787,-5.657,-2.959,-2.953,-5.461,-5.255
199.812,-1.516,-1.510,-5.508,-2.863,-2.986,-5.165,-5.078
199.823,4.580,-1.473,-5.255,-2.649,-2.938,-4.812,-4.786
199.834,-0.228,-1.433,-5.277,-2.696,-2.898,-4.765,-4.759
199.845,-7.028,-1.281,-5.457,-2.912,-2.940,-4.851,-4.899
199.856,-11.014,-1.039,-5.647,-3.147,-3.048,-4.919,-5.050
199.867,-8.163,-0.823,-5.664,-3.209,-3.153,-4.810,-5.023
199.878,-5.194,-0.696,-5.554,-3.149,-3.192,-4.566,-4.874
199.889,-9.185,-0.737,-5.608,-3.247,-3.241,-4.503,-4.884
199.900,-12.443,-1.018,-5.753,-3.409,-3.342,-4.596,-4.961
199.911,-11.328,-1.132,-5.861,-3.545,-3.471,-4.634,-5.017
199.922,-7.710,-1.004,-5.833,-3.572,-3.560,-4.470,-4.965
199.933,-8.904,-0.911,-5.912,-3.696,-3.641,-4.437,-5.008
199.944,0.233,-0.659,-5.676,-3.513,-3.665,-4.072,-4.744
199.955,0.112,-0.464,-5.554,-3.438,-3.621,-3.841,-4.587
199.966,-1.363,-0.387,-5.526,-3.441,-3.604,-3.738,-4.508
199.977,3.399,-0.382,-5.383,-3.322,-3.571,-3.538,-4.310
199.989,4.617,-0.418,-5.268,-3.226,-3.502,-3.388,-4.139
200.000,8.408,-0.461,-5.096,-3.067,-3.412,-3.196,-3.911
200.011,10.054,-0.525,-4.918,-2.905,-3.288,-2.995,-3.688
200.022,8.687,-0.463,-4.818,-2.842,-3.175,-2.828,-3.566
200.033,13.325,-0.280,-4.556,-2.621,-3.039,-2.491,-3.286
200.044,15.627,-0.233,-4.279,-2.363,-2.849,-2.193,-2.974
200.055,12.913,-0.239,-4.130,-2.234,-2.672,-2.028,-2.794
200.066,13.587,-0.012,-3.927,-2.059,-2.508,-1.785,-2.570
200.077,17.966,-0.041,-3.627,-1.780,-2.318,-1.468,-2.246
200.088,19.490,-0.320,-3.380,-1.494,-2.083,-1.354,-1.925
200.099,19.853,-0.610,-3.172,-1.245,-1.849,-1.291,-1.654
200.110,18.272,-0.859,-2.978,-1.032,-1.624,-1.195,-1.428
200.121,19.464,-1.031,-2.707,-0.764,-1.404,-0.974,-1.156
200.132,18.312,-1.019,-2.488,-0.573,-1.192,-0.755,-0.965
200.143,12.175,-0.863,-2.416,-0.540,-1.019,-0.654,-0.932
200.154,11.188,-0.692,-2.291,-0.452,-0.900,-0.506,-0.841
200.165,15.191,-0.417,-2.018,-0.214,-0.746,-0.215,-0.599
200.176,16.473,-0.160,-1.822,-0.031,-0.574,-0.051,-0.409
200.187,17.379,0.140,-1.602,0.180,-0.375,0.128,-0.189
200.198,12.867,0.492,-1.562,0.214,-0.218,0.133,-0.143
200.209,11.464,1.129,-1.426,0.304,-0.079,0.329,-0.033
200.220,10.644,1.820,-1.253,0.403,0.050,0.631,0.093
200.231,10.303,2.400,-1.111,0.516,0.177,0.807,0.241
200.242,9.193,2.514,-0.986,0.644,0.310,0.892,0.404
200.252,6.738,2.170,-0.981,0.676,0.400,0.806,0.461
200.263,7.106,1.820,-0.907,0.782,0.487,0.777,0.587
200.274,9.343,1.500,-0.812,0.917,0.575,0.747,0.735
200.284,10.271,0.693,-0.777,1.058,0.686,0.499,0.878
200.295,10.634,0.737,-0.686,1.164,0.793,0.517,0.983
200.305,10.832,1.445,-0.500,1.288,0.914,0.802,1.108
200.316,10.594,2.232,-0.326,1.395,1.032,1.096,1.225
200.327,10.324,2.196,-0.237,1.479,1.144,1.164,1.320
200.337,9.815,0.928,-0.237,1.601,1.259,0.851,1.442
200.348,8.627,-0.115,-0.273,1.652,1.343,0.570,1.475
200.358,7.987,-0.112,-0.162,1.732,1.429,0.697,1.534
200.369,5.182,0.125,-0.100,1.724,1.489,0.865,1.506
200.380,1.308,0.496,-0.118,1.637,1.514,0.949,1.404
200.390,-3.379,0.315,-0.251,1.494,1.495,0.789,1.249
200.401,-3.546,0.112,-0.270,1.464,1.455,0.743,1.205
200.412,-5.201,0.204,-0.317,1.382,1.404,0.722,1.110
200.422,-5.290,0.198,-0.398,1.287,1.331,0.624,1.004
200.433,-2.399,-0.043,-0.439,1.292,1.277,0.433,0.999
200.443,0.449,0.561,-0.359,1.359,1.266,0.501,1.056
200.454,-0.830,1.583,-0.369,1.305,1.260,0.555,1.006
200.465,0.456,1.434,-0.347,1.370,1.270,0.456,1.077
200.475,2.018,0.795,-0.332,1.448,1.286,0.302,1.154
200.486,3.115,0.196,-0.342,1.498,1.305,0.127,1.194
200.497,8.348,0.852,-0.095,1.703,1.371,0.428,1.391
200.507,10.268,1.308,0.110,1.853,1.470,0.724,1.538
200.518,11.157,1.187,0.278,2.020,1.590,0.862,1.699
200.528,10.999,0.908,0.352,2.126,1.700,0.830,1.796
200.538,10.905,0.665,0.449,2.236,1.809,0.860,1.893
200.549,14.918,0.790,0.677,2.440,1.930,1.099,2.081
200.559,19.725,1.379,1.014,2.724,2.104,1.511,2.352
200.570,23.121,1.112,1.309,3.054,2.336,1.684,2.665
200.580,23.571,0.486,1.514,3.298,2.568,1.756,2.883
200.591,29.600,0.391,1.931,3.721,2.838,2.102,3.270
200.602,29.976,0.809,2.283,4.035,3.148,2.478,3.549
200.613,33.247,1.959,2.752,4.411,3.470,3.090,3.898
200.623,32.583,1.965,3.055,4.709,3.806,3.350,4.169
200.634,33.337,1.020,3.315,5.052,4.138,3.371,4.474
200.645,33.909,0.082,3.628,5.436,4.482,3.459,4.802
200.655,36.778,-0.045,4.023,5.847,4.827,3.739,5.150
200.666,31.052,0.412,4.259,6.049,5.163,3.964,5.287
200.677,29.642,0.774,4.519,6.281,5.452,4.202,5.460
200.687,24.469,0.844,4.642,6.397,5.707,4.263,5.516
200.697,22.675,0.405,4.769,6.546,5.903,4.265,5.606
200.707,19.219,0.017,4.821,6.642,6.074,4.144,5.633
200.718,18.567,0.666,4.994,6.735,6.218,4.404,5.664
200.728,16.682,0.841,5.159,6.847,6.376,4.599,5.716
200.739,13.507,0.150,5.132,6.850,6.485,4.427,5.656
200.750,12.491,-0.618,5.169,6.915,6.574,4.313,5.650
200.760,7.589,-0.819,5.129,6.861,6.633,4.211,5.521
200.771,6.926,-0.144,5.229,6.863,6.661,4.423,5.454
200.782,3.495,0.877,5.229,6.766,6.668,4.545,5.303
200.792,-2.126,1.134,5.062,6.555,6.625,4.393,5.049
200.803,-4.904,0.891,4.929,6.424,6.554,4.184,4.875
200.814,-9.210,0.703,4.677,6.178,6.430,3.854,4.587
200.825,-14.366,0.220,4.388,5.920,6.273,3.433,4.288
200.835,-16.173,0.092,4.099,5.644,6.057,3.056,3.971
200.846,-20.721,-0.069,3.766,5.315,5.821,2.652,3.607
200.857,-20.996,-0.245,3.495,5.045,5.556,2.322,3.302
200.867,-24.197,-0.472,3.145,4.697,5.278,1.914,2.923
200.878,-21.942,-0.781,2.893,4.477,4.999,1.548,2.674
200.889,-22.328,-1.087,2.555,4.168,4.710,1.102,2.338
200.899,-20.285,-0.674,2.395,3.974,4.450,0.972,2.121
200.910,-20.207,0.756,2.240,3.713,4.200,1.002,1.851
200.921,-20.322,1.369,2.017,3.471,3.960,0.798,1.617
200.931,-18.215,1.736,1.865,3.295,3.737,0.684,1.456
200.942,-14.608,2.387,1.772,3.169,3.542,0.656,1.354
200.953,-14.982,2.206,1.562,2.991,3.369,0.387,1.202
200.963,-14.806,1.550,1.349,2.832,3.199,0.065,1.067
200.975,-19.942,1.367,1.015,2.486,2.970,-0.242,0.748
200.985,-17.666,1.266,0.860,2.329,2.761,-0.390,0.614
200.995,-18.895,1.371,0.659,2.104,2.562,-0.537,0.415
201.007,-17.330,1.242,0.453,1.887,2.324,-0.709,0.236
201.017,-22.651,1.329,0.144,1.556,2.109,-0.963,-0.062
201.027,-23.800,1.957,-0.020,1.330,1.877,-0.991,-0.249
201.038,-30.055,2.614,-0.350,0.924,1.589,-1.136,-0.592
201.049,-35.456,3.082,-0.784,0.449,1.230,-1.441,-0.985
201.060,-36.991,3.347,-1.154,0.075,0.860,-1.743,-1.265
201.071,-37.809,3.720,-1.546,-0.336,0.474,-2.028,-1.574
201.081,-34.816,3.833,-1.837,-0.642,0.107,-2.214,-1.770
201.092,-28.460,4.022,-2.005,-0.835,-0.201,-2.252,-1.852
201.103,-20.532,3.961,-2.079,-0.928,-0.434,-2.213,-1.834
201.113,-15.696,3.875,-2.133,-0.990,-0.589,-2.178,-1.789
201.124,-15.602,3.757,-2.258,-1.104,-0.725,-2.254,-1.801
201.135,-15.051,3.387,-2.377,-1.183,-0.848,-2.388,-1.784
201.145,-15.665,2.935,-2.535,-1.307,-0.979,-2.550,-1.818
201.156,-13.678,2.543,-2.586,-1.347,-1.093,-2.569,-1.778
201.166,-14.126,2.180,-2.711,-1.462,-1.209,-2.663,-1.818
201.177,-10.490,1.831,-2.750,-1.485,-1.313,-2.687,-1.773
201.188,-3.323,1.603,-2.681,-1.395,-1.365,-2.617,-1.619
201.199,7.334,1.444,-2.462,-1.173,-1.336,-2.371,-1.340
201.210,13.642,1.304,-2.160,-0.881,-1.195,-2.024,-1.004
201.221,20.105,1.443,-1.773,-0.518,-0.984,-1.570,-0.604
201.232,26.592,1.866,-1.293,-0.088,-0.706,-0.976,-0.140
201.243,32.300,2.331,-0.748,0.387,-0.351,-0.284,0.371
201.254,30.295,2.677,-0.420,0.648,-0.003,0.186,0.669
201.265,26.877,2.900,-0.121,0.918,0.338,0.546,0.971
201.276,26.929,3.041,0.236,1.246,0.651,0.963,1.329
201.286,26.785,3.188,0.598,1.581,0.963,1.375,1.691
201.297,20.442,2.948,0.707,1.709,1.231,1.439,1.843
201.307,14.027,2.962,0.783,1.775,1.416,1.524,1.929
201.317,14.502,3.433,0.992,1.940,1.578,1.811,2.113
201.328,6.357,3.539,0.986,1.898,1.702,1.866,2.092
201.338,3.995,3.296,0.991,1.893,1.760,1.879,2.106
201.348,3.544,2.939,1.028,1.949,1.813,1.863,2.176
201.358,-1.515,3.200,0.946,1.831,1.821,1.836,2.073
201.369,3.844,3.269,1.089,1.947,1.838,2.021,2.209
201.380,2.324,3.091,1.062,1.921,1.871,1.973,2.200
201.391,4.162,2.912,1.100,1.980,1.908,1.949,2.269
201.402,8.168,2.714,1.268,2.160,1.986,2.067,2.451
201.413,11.047,2.562,1.454,2.347,2.103,2.218,2.638
201.424,12.941,2.311,1.600,2.507,2.232,2.301,2.791
201.435,12.361,2.058,1.721,2.646,2.382,2.344,2.912
201.446,3.473,2.046,1.595,2.514,2.456,2.188,2.760
201.457,1.275,2.340,1.560,2.437,2.461,2.202,2.671
201.468,2.854,2.493,1.577,2.434,2.462,2.226,2.661
201.479,-0.206,2.800,1.557,2.377,2.474,2.255,2.601
201.490,-8.494,3.075,1.370,2.145,2.422,2.136,2.377
201.501,-11.080,3.349,1.208,1.962,2.311,2.003,2.211
201.512,-17.938,3.379,0.913,1.666,2.154,1.705,1.944
201.524,-20.140,3.771,0.662,1.394,1.936,1.492,1.699
201.535,-23.021,2.967,0.318,1.142,1.731,0.957,1.468
201.545,-24.772,2.168,-0.007,0.905,1.496,0.442,1.244
201.557,-27.014,2.225,-0.344,0.582,1.199,0.074,0.933
201.569,-25.645,2.670,-0.579,0.318,0.893,-0.098,0.696
201.581,-25.166,2.959,-0.833,0.064,0.617,-0.330,0.483
201.592,-23.139,3.080,-1.015,-0.125,0.356,-0.471,0.336
201.603,-22.942,2.398,-1.312,-0.340,0.127,-0.918,0.151
201.613,-21.179,2.249,-1.503,-0.513,-0.095,-1.132,0.006
201.624,-23.184,2.178,-1.756,-0.765,-0.307,-1.368,-0.216
201.634,-23.104,2.165,-1.967,-0.979,-0.526,-1.550,-0.399
201.645,-21.685,2.218,-2.143,-1.162,-0.740,-1.691,-0.549
201.655,-21.725,2.333,-2.334,-1.368,-0.942,-1.824,-0.719
201.665,-19.926,2.322,-2.444,-1.487,-1.125,-1.892,-0.801
201.676,-17.405,2.391,-2.513,-1.564,-1.286,-1.917,-0.842
201.687,-12.104,2.387,-2.510,-1.569,-1.420,-1.873,-0.810
201.697,-9.992,2.332,-2.572,-1.633,-1.517,-1.906,-0.837
201.709,-5.385,2.792,-2.519,-1.622,-1.589,-1.733,-0.779
201.722,-1.322,2.924,-2.404,-1.525,-1.590,-1.543,-0.625
201.732,3.333,2.872,-2.235,-1.352,-1.545,-1.356,-0.412
201.743,6.880,2.501,-2.082,-1.178,-1.462,-1.222,-0.204
201.754,8.343,2.440,-1.920,-1.019,-1.352,-1.039,-0.016
201.764,12.157,2.291,-1.700,-0.791,-1.220,-0.824,0.233
201.775,15.788,2.321,-1.403,-0.505,-1.042,-0.500,0.536
201.785,14.896,2.390,-1.232,-0.352,-0.857,-0.287,0.703
201.795,15.132,2.395,-1.055,-0.193,-0.684,-0.073,0.875
201.805,15.353,1.960,-0.870,0.010,-0.499,0.065,1.085
201.816,14.429,1.623,-0.735,0.169,-0.322,0.143,1.242
201.826,16.726,1.573,-0.510,0.396,-0.150,0.350,1.464
201.836,19.059,1.633,-0.241,0.646,0.043,0.637,1.706
201.847,22.035,1.653,0.077,0.954,0.273,0.959,2.002
201.857,24.345,1.592,0.380,1.254,0.517,1.240,2.287
201.867,23.884,1.443,0.624,1.517,0.776,1.420,2.530
201.879,23.874,0.856,0.848,1.808,1.065,1.469,2.789
201.891,22.614,0.221,1.022,2.072,1.345,1.412,3.001
201.903,19.849,0.337,1.177,2.210,1.573,1.544,3.080
201.915,20.886,0.481,1.457,2.482,1.814,1.782,3.297
201.927,21.127,0.341,1.681,2.710,2.049,1.942,3.472
201.939,19.574,-0.650,1.723,2.894,2.274,1.641,3.587
201.951,16.285,-1.305,1.739,2.992,2.454,1.421,3.602
201.961,13.906,-1.587,1.724,3.046,2.576,1.209,3.582
201.973,12.778,-0.872,1.883,3.124,2.699,1.458,3.577
201.983,10.463,-0.498,1.932,3.149,2.794,1.506,3.543
