R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,30,60,15,60,15,50,175,0,0,0.995
sysTime,GPT1X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
165.534,-39.216,-20.530,-0.087,-9.206,-6.645,-5.902,-7.970,-5.507,-4.887
165.544,-35.445,-27.737,-0.569,-9.486,-6.891,-6.250,-8.260,-5.694,-5.183
165.555,-30.757,-28.411,-1.237,-9.712,-7.073,-6.551,-8.521,-5.826,-5.438
165.565,-23.512,-15.865,-1.409,-9.709,-7.081,-6.785,-8.444,-5.788,-5.628
165.575,-16.959,-12.784,-1.349,-9.668,-7.066,-6.943,-8.297,-5.728,-5.740
165.586,-9.252,5.305,-0.953,-9.531,-6.965,-7.032,-8.034,-5.582,-5.781
165.596,-3.366,-0.573,-0.764,-9.385,-6.818,-7.048,-7.839,-5.387,-5.743
165.607,3.512,26.480,0.344,-9.113,-6.624,-7.003,-7.346,-5.140,-5.638
165.618,6.804,28.791,1.292,-8.778,-6.367,-6.870,-6.789,-4.823,-5.435
165.629,19.466,30.882,1.606,-8.199,-5.821,-6.657,-6.084,-4.215,-5.147
165.640,21.745,33.633,2.244,-7.739,-5.443,-6.360,-5.398,-3.775,-4.774
165.650,32.119,18.577,2.196,-7.054,-4.775,-5.992,-4.633,-3.052,-4.333
165.661,35.895,8.279,2.369,-6.503,-4.251,-5.566,-3.993,-2.480,-3.839
165.672,42.050,10.796,2.609,-5.860,-3.633,-5.088,-3.265,-1.820,-3.300
165.682,49.348,13.014,2.596,-5.115,-2.888,-4.533,-2.503,-1.043,-2.690
165.693,54.302,16.989,2.673,-4.342,-2.121,-3.904,-1.710,-0.254,-2.015
165.704,57.286,39.163,3.804,-3.553,-1.415,-3.253,-0.741,0.472,-1.319
165.715,65.115,40.634,3.948,-2.622,-0.493,-2.532,0.208,1.409,-0.556
165.726,65.733,36.478,4.556,-1.821,0.243,-1.784,1.135,2.157,0.228
165.736,66.331,28.926,4.365,-1.099,0.974,-1.034,1.817,2.889,1.004
165.747,63.681,39.507,4.311,-0.497,1.580,-0.311,2.384,3.484,1.739
165.758,62.980,20.121,4.149,0.156,2.248,0.401,2.972,4.134,2.456
165.769,58.372,7.213,3.624,0.649,2.814,1.087,3.262,4.666,3.129
165.779,54.882,-34.918,2.420,1.066,3.341,1.704,3.388,5.143,3.714
165.789,49.935,-40.980,1.486,1.364,3.728,2.230,3.422,5.460,4.187
165.799,48.584,-21.486,1.007,1.767,4.168,2.718,3.664,5.820,4.609
165.809,43.765,43.147,2.320,2.240,4.540,3.208,4.268,6.114,5.035
165.820,39.503,48.660,2.745,2.553,4.821,3.650,4.569,6.324,5.417
165.831,33.597,37.928,3.312,2.775,4.991,4.030,4.828,6.431,5.743
165.842,28.730,20.970,2.929,2.940,5.199,4.368,4.827,6.570,6.017
165.852,25.190,-17.996,1.942,3.050,5.405,4.660,4.651,6.698,6.237
165.863,19.194,-18.919,1.020,3.019,5.460,4.890,4.353,6.663,6.380
165.874,13.418,-31.778,0.453,2.934,5.418,5.032,4.082,6.524,6.424
165.885,6.466,-58.805,-1.160,2.715,5.324,5.107,3.497,6.319,6.386
165.895,3.199,-39.623,-1.101,2.658,5.291,5.130,3.286,6.172,6.291
165.905,-5.113,34.235,-0.339,2.460,5.053,5.093,3.077,5.829,6.144
165.916,-11.160,29.907,0.049,2.186,4.756,4.976,2.769,5.441,5.928
165.927,-17.567,31.015,0.760,1.853,4.371,4.791,2.475,4.981,5.657
165.937,-27.644,29.724,0.828,1.317,3.833,4.527,1.882,4.377,5.314
165.948,-33.380,-11.110,0.236,0.733,3.313,4.171,1.114,3.798,4.883
165.959,-34.512,-32.106,-0.266,0.276,2.903,3.786,0.504,3.329,4.422
165.970,-40.620,-39.585,-1.110,-0.344,2.353,3.365,-0.315,2.717,3.922
165.981,-42.544,-26.491,-1.066,-0.850,1.833,2.896,-0.832,2.142,3.379
165.991,-42.994,16.990,-0.369,-1.273,1.332,2.417,-1.125,1.599,2.839
166.002,-48.290,23.506,-0.060,-1.828,0.738,1.927,-1.620,0.977,2.304
166.013,-46.923,26.484,0.639,-2.220,0.264,1.420,-1.852,0.490,1.766
166.023,-48.563,30.467,0.756,-2.726,-0.274,0.911,-2.290,-0.051,1.236
166.034,-52.193,14.154,0.784,-3.346,-0.920,0.366,-2.848,-0.688,0.680
166.045,-49.211,-2.008,0.498,-3.775,-1.347,-0.158,-3.272,-1.105,0.147
166.056,-53.834,-30.273,-0.495,-4.502,-2.017,-0.706,-4.106,-1.765,-0.408
166.067,-51.742,-30.490,-0.786,-4.999,-2.526,-1.265,-4.568,-2.263,-0.974
166.077,-55.632,-17.013,-1.060,-5.639,-3.173,-1.831,-5.181,-2.897,-1.545
166.088,-50.268,-7.051,-0.894,-6.006,-3.593,-2.385,-5.419,-3.295,-2.095
166.099,-52.122,7.781,-0.638,-6.536,-4.168,-2.915,-5.828,-3.840,-2.611
166.110,-46.572,-11.213,-0.636,-6.869,-4.509,-3.421,-6.114,-4.145,-3.096
166.120,-47.132,-20.697,-0.858,-7.333,-4.955,-3.890,-6.579,-4.552,-3.540
166.131,-41.461,6.396,-0.381,-7.561,-5.234,-4.323,-6.662,-4.787,-3.939
166.141,-34.059,32.949,0.301,-7.661,-5.396,-4.670,-6.588,-4.894,-4.240
166.151,-26.698,27.850,1.054,-7.673,-5.491,-4.939,-6.374,-4.923,-4.449
166.162,-26.108,12.980,1.206,-7.925,-5.742,-5.173,-6.569,-5.102,-4.619
166.172,-23.153,12.853,1.283,-8.028,-5.858,-5.377,-6.587,-5.146,-4.755
166.183,-15.908,23.180,1.474,-7.969,-5.813,-5.525,-6.440,-5.028,-4.833
166.193,-7.144,-36.812,0.713,-7.866,-5.648,-5.584,-6.409,-4.796,-4.823
166.203,3.120,-36.034,0.052,-7.577,-5.336,-5.549,-6.127,-4.433,-4.734
166.213,9.390,-12.497,-0.253,-7.314,-5.069,-5.440,-5.843,-4.126,-4.579
166.225,20.477,8.918,-0.263,-6.835,-4.604,-5.218,-5.303,-3.619,-4.303
166.236,26.978,34.585,-0.248,-6.395,-4.165,-4.904,-4.843,-3.150,-3.945
166.247,36.442,29.687,-0.921,-5.854,-3.577,-4.501,-4.395,-2.544,-3.506
166.259,43.790,17.201,-0.926,-5.191,-2.941,-3.995,-3.684,-1.910,-2.980
166.270,51.959,10.202,-0.888,-4.444,-2.207,-3.420,-2.937,-1.189,-2.394
166.280,54.232,27.612,-0.651,-3.821,-1.602,-2.854,-2.307,-0.604,-1.826
166.291,59.376,27.482,-0.443,-3.131,-0.898,-2.232,-1.681,0.073,-1.211
166.301,63.641,20.130,-0.400,-2.374,-0.152,-1.562,-0.948,0.784,-0.553
166.312,64.157,30.415,-0.282,-1.644,0.548,-0.870,-0.211,1.437,0.113
166.323,62.648,5.891,-0.897,-1.003,1.212,-0.163,0.305,2.041,0.780
166.334,62.980,18.727,-1.192,-0.277,1.935,0.548,0.947,2.681,1.431
166.345,61.397,19.083,-1.235,0.421,2.609,1.240,1.596,3.261,2.050
166.356,59.556,23.318,-1.067,1.098,3.255,1.906,2.226,3.808,2.634
166.367,56.086,13.101,-1.192,1.650,3.803,2.533,2.665,4.249,3.172
166.378,52.719,-3.955,-1.649,2.114,4.315,3.114,2.898,4.644,3.652
166.389,47.327,-7.462,-2.031,2.509,4.740,3.642,3.094,4.940,4.065
166.400,41.651,-16.804,-2.524,2.840,5.094,4.100,3.230,5.157,4.397
166.411,36.088,-37.222,-3.158,3.061,5.342,4.482,3.238,5.257,4.641
166.423,33.228,-51.622,-3.908,3.284,5.618,4.820,3.186,5.372,4.826
166.434,25.503,-52.537,-4.042,3.359,5.693,5.081,3.094,5.285,4.929
166.445,17.065,-34.100,-3.601,3.321,5.636,5.245,2.940,5.074,4.940
166.456,9.863,-14.598,-2.877,3.276,5.548,5.332,2.844,4.847,4.886
166.467,1.658,12.293,-1.888,3.192,5.376,5.345,2.823,4.554,4.773
166.478,-5.196,27.803,-0.852,3.051,5.145,5.280,2.766,4.225,4.602
166.489,-13.001,24.125,-0.337,2.708,4.804,5.130,2.325,3.805,4.362
166.500,-19.713,0.299,-0.615,2.302,4.439,4.908,1.745,3.371,4.057
166.511,-27.147,-20.988,-1.004,1.826,3.999,4.619,1.114,2.865,3.686
166.522,-33.520,2.655,-0.905,1.358,3.512,4.266,0.621,2.319,3.258
166.533,-37.206,13.086,-0.413,0.876,2.979,3.831,0.195,1.745,2.762
166.544,-41.937,23.308,0.007,0.356,2.409,3.380,-0.252,1.152,2.268
166.555,-48.635,24.903,0.120,-0.285,1.731,2.847,-0.842,0.464,1.704
166.567,-51.962,29.891,0.295,-0.939,1.041,2.249,-1.432,-0.221,1.086
166.578,-51.913,30.798,0.498,-1.489,0.454,1.649,-1.905,-0.790,0.480
166.590,-49.229,26.297,0.409,-1.993,-0.053,1.067,-2.398,-1.272,-0.096
166.602,-44.726,20.823,-0.060,-2.408,-0.435,0.536,-2.877,-1.629,-0.620
166.613,-46.367,-2.725,-0.542,-2.961,-0.937,0.027,-3.532,-2.103,-1.118
166.625,-49.246,-2.107,-0.939,-3.614,-1.548,-0.519,-4.260,-2.684,-1.653
166.636,-50.015,0.610,-1.101,-4.205,-2.119,-1.086,-4.871,-3.221,-2.203
166.648,-47.498,2.637,-1.265,-4.678,-2.600,-1.635,-5.300,-3.661,-2.728
166.659,-46.968,3.088,-1.569,-5.193,-3.111,-2.171,-5.789,-4.128,-3.236
166.671,-38.085,-13.786,-2.265,-5.500,-3.369,-2.644,-6.174,-4.346,-3.681
166.682,-33.520,-42.584,-3.207,-5.851,-3.612,-3.044,-6.738,-4.561,-4.062
166.694,-29.271,-45.906,-3.618,-6.085,-3.831,-3.392,-6.983,-4.758,-4.394
166.705,-22.452,-35.127,-3.512,-6.196,-3.968,-3.683,-7.015,-4.871,-4.665
166.717,-17.900,-9.202,-2.896,-6.240,-4.075,-3.899,-6.891,-4.947,-4.851
166.728,-13.509,9.826,-2.130,-6.239,-4.146,-4.056,-6.692,-4.973,-4.963
166.740,-7.247,17.776,-1.555,-6.207,-4.145,-4.163,-6.547,-4.918,-5.015
166.751,-1.133,16.666,-1.061,-6.037,-4.002,-4.172,-6.271,-4.717,-4.961
166.763,1.651,22.160,-0.653,-5.910,-3.879,-4.127,-6.086,-4.533,-4.850
166.774,1.310,28.394,-0.593,-5.929,-3.865,-4.085,-6.128,-4.458,-4.741
166.786,6.303,-2.953,-1.129,-5.742,-3.643,-3.998,-5.976,-4.182,-4.593
166.797,13.440,-22.044,-1.951,-5.479,-3.336,-3.859,-5.781,-3.839,-4.409
166.809,19.068,-36.104,-2.743,-5.176,-2.986,-3.651,-5.568,-3.472,-4.172
166.820,20.129,-35.387,-2.706,-4.856,-2.688,-3.396,-5.196,-3.168,-3.898
166.832,25.786,-3.691,-2.315,-4.445,-2.332,-3.129,-4.662,-2.806,-3.612
166.843,30.980,2.690,-1.905,-3.925,-1.856,-2.774,-4.049,-2.327,-3.238
166.855,31.750,-3.667,-1.615,-3.549,-1.504,-2.405,-3.624,-1.973,-2.852
166.866,29.410,14.314,-1.065,-3.213,-1.217,-2.042,-3.190,-1.682,-2.471
166.878,33.013,24.210,-0.441,-2.773,-0.799,-1.675,-2.705,-1.257,-2.083
166.889,32.523,22.403,-0.075,-2.370,-0.389,-1.273,-2.324,-0.839,-1.660
166.901,33.413,18.325,-0.229,-2.014,0.005,-0.886,-2.068,-0.443,-1.259
166.912,30.704,12.007,-0.591,-1.685,0.354,-0.501,-1.803,-0.105,-0.870
166.923,34.263,-41.603,-1.711,-1.335,0.801,-0.132,-1.704,0.312,-0.518
166.935,37.670,-43.004,-2.388,-0.905,1.272,0.275,-1.419,0.731,-0.147
166.946,33.688,-26.632,-2.485,-0.520,1.617,0.677,-1.007,1.015,0.206
166.958,32.612,-18.024,-2.130,-0.159,1.916,1.026,-0.571,1.253,0.506
166.969,34.805,13.263,-1.445,0.330,2.347,1.408,-0.016,1.626,0.843
166.981,27.354,18.643,-0.787,0.512,2.470,1.738,0.237,1.702,1.133
166.992,29.562,30.271,-0.596,0.865,2.795,2.041,0.592,1.979,1.397
167.004,30.009,27.341,-0.489,1.271,3.182,2.391,0.975,2.315,1.706
167.015,24.840,-2.125,-1.142,1.395,3.357,2.687,0.912,2.432,1.951
167.027,24.331,-44.203,-2.278,1.491,3.572,2.938,0.653,2.571,2.131
167.038,23.617,-37.649,-3.174,1.678,3.809,3.181,0.633,2.716,2.289
167.050,17.620,-32.485,-3.063,1.780,3.891,3.381,0.681,2.699,2.395
167.061,11.553,14.976,-2.149,1.778,3.846,3.505,0.684,2.569,2.434
167.073,10.025,25.120,-1.160,1.861,3.868,3.588,0.832,2.524,2.449
167.084,5.745,17.932,-1.119,1.835,3.858,3.657,0.702,2.454,2.457
167.096,-3.327,5.478,-1.408,1.621,3.647,3.639,0.415,2.184,2.376
167.108,-8.779,-23.612,-1.906,1.307,3.390,3.525,-0.090,1.867,2.195
167.119,-11.437,-20.875,-2.058,1.047,3.155,3.366,-0.468,1.574,1.969
167.130,-15.326,12.849,-1.488,0.819,2.883,3.184,-0.647,1.255,1.731
167.142,-21.371,22.905,-1.043,0.516,2.524,2.950,-0.860,0.864,1.453
167.153,-30.048,32.036,-0.673,0.074,2.017,2.636,-1.184,0.340,1.108
167.165,-34.741,1.711,-1.055,-0.441,1.516,2.244,-1.754,-0.169,0.691
167.176,-37.288,-24.785,-2.027,-1.007,1.041,1.809,-2.545,-0.656,0.227
167.188,-38.124,-37.740,-2.951,-1.564,0.555,1.340,-3.285,-1.162,-0.278
167.200,-39.168,-35.193,-3.483,-2.069,0.076,0.864,-3.873,-1.664,-0.793
167.211,-43.578,-36.656,-3.503,-2.620,-0.504,0.369,-4.369,-2.257,-1.317
167.223,-47.738,-33.848,-3.346,-3.294,-1.217,-0.206,-4.953,-2.970,-1.912
167.234,-46.595,-18.833,-2.666,-3.763,-1.741,-0.761,-5.287,-3.477,-2.469
167.246,-47.536,3.403,-1.590,-4.248,-2.300,-1.299,-5.569,-3.995,-2.984
167.257,-55.809,40.220,-0.160,-4.893,-3.064,-1.874,-5.887,-4.686,-3.506
167.269,-61.516,43.763,1.000,-5.624,-3.891,-2.544,-6.312,-5.406,-4.093
167.280,-61.294,43.891,1.816,-6.294,-4.612,-3.236,-6.761,-5.995,-4.676
167.292,-50.698,40.602,2.312,-6.647,-5.003,-3.836,-6.907,-6.237,-5.148
167.303,-40.742,39.212,2.192,-6.888,-5.261,-4.317,-6.987,-6.347,-5.496
167.315,-29.998,19.010,1.918,-6.967,-5.345,-4.666,-6.939,-6.286,-5.710
167.326,-20.375,14.499,1.753,-6.943,-5.322,-4.887,-6.805,-6.124,-5.799
167.338,-12.749,15.142,1.672,-6.885,-5.255,-5.013,-6.662,-5.925,-5.796
167.349,-5.591,16.685,1.563,-6.771,-5.129,-5.061,-6.477,-5.676,-5.719
167.361,0.788,18.832,1.471,-6.569,-4.919,-5.023,-6.204,-5.351,-5.562
167.373,6.120,-0.354,0.764,-6.415,-4.712,-4.935,-6.092,-5.040,-5.365
167.384,14.807,-6.742,0.041,-6.100,-4.342,-4.766,-5.837,-4.587,-5.105
167.395,20.320,-16.901,-0.649,-5.767,-3.946,-4.510,-5.601,-4.130,-4.775
167.407,18.582,-22.938,-1.439,-5.603,-3.721,-4.252,-5.542,-3.861,-4.461
167.419,17.356,-34.758,-2.008,-5.371,-3.463,-4.012,-5.349,-3.574,-4.182
167.430,17.454,-37.405,-2.483,-5.150,-3.224,-3.788,-5.158,-3.320,-3.932
167.442,22.062,-39.440,-2.882,-4.814,-2.876,-3.542,-4.853,-2.970,-3.671
167.453,29.951,-41.528,-3.213,-4.347,-2.406,-3.236,-4.407,-2.511,-3.362
167.465,40.104,-40.795,-2.601,-3.662,-1.775,-2.826,-3.617,-1.893,-2.949
167.476,51.943,-17.262,-1.933,-2.847,-1.003,-2.293,-2.729,-1.138,-2.413
167.488,59.221,-11.294,-1.186,-1.950,-0.168,-1.629,-1.723,-0.322,-1.743
167.499,58.992,29.047,-0.140,-1.204,0.466,-0.950,-0.752,0.295,-1.058
167.511,58.681,34.319,0.890,-0.451,1.110,-0.266,0.217,0.929,-0.361
167.522,58.066,26.178,1.813,0.260,1.746,0.420,1.071,1.562,0.342
167.534,61.934,15.666,2.355,1.094,2.542,1.135,1.954,2.353,1.073
167.545,60.250,8.239,2.442,1.728,3.167,1.837,2.564,2.967,1.783
167.557,55.774,-1.360,2.578,2.279,3.719,2.508,3.061,3.501,2.454
167.568,51.736,-6.354,2.567,2.760,4.210,3.123,3.463,3.967,3.058
167.579,48.149,-14.372,2.480,3.195,4.671,3.675,3.773,4.395,3.590
167.590,41.652,-7.187,2.696,3.517,5.015,4.177,3.977,4.701,4.064
167.602,34.705,16.713,3.531,3.769,5.253,4.595,4.203,4.906,4.455
167.613,24.993,2.325,3.897,3.904,5.370,4.931,4.330,4.999,4.771
167.624,15.502,22.138,4.310,3.953,5.369,5.160,4.450,4.980,4.981
167.636,12.134,11.247,4.465,4.020,5.413,5.313,4.527,5.011,5.118
167.647,7.225,-22.633,4.054,3.972,5.406,5.419,4.336,4.989,5.203
167.659,-0.266,-38.290,3.588,3.725,5.249,5.445,3.837,4.811,5.199
167.670,-4.668,-8.532,3.514,3.566,5.109,5.409,3.593,4.649,5.132
167.681,-15.533,-25.762,3.131,3.209,4.750,5.284,3.201,4.269,4.973
167.693,-22.060,-12.192,3.032,2.849,4.377,5.062,2.834,3.879,4.718
167.704,-25.578,-4.723,2.698,2.468,4.019,4.778,2.368,3.507,4.402
167.716,-31.404,-29.555,1.834,1.925,3.581,4.450,1.549,3.048,4.035
167.727,-38.171,0.286,1.168,1.325,3.004,4.029,0.861,2.445,3.568
167.739,-37.859,7.527,0.765,0.866,2.576,3.581,0.301,1.991,3.074
167.750,-45.226,33.939,0.993,0.221,1.921,3.090,-0.340,1.319,2.545
167.762,-45.609,19.209,1.489,-0.316,1.332,2.546,-0.761,0.735,1.982
167.773,-48.129,-12.463,1.608,-0.867,0.779,2.020,-1.296,0.202,1.455
167.785,-48.716,-23.053,1.477,-1.442,0.210,1.471,-1.863,-0.334,0.914
167.795,-48.803,-45.939,0.843,-2.034,-0.308,0.964,-2.605,-0.829,0.413
167.805,-47.502,-20.955,0.324,-2.533,-0.778,0.468,-3.151,-1.279,-0.078
167.816,-46.162,-41.250,-0.171,-3.037,-1.236,-0.029,-3.743,-1.715,-0.571
167.827,-45.338,-20.085,-0.946,-3.589,-1.724,-0.530,-4.420,-2.188,-1.072
167.838,-43.436,-23.303,-1.494,-4.074,-2.156,-1.017,-5.008,-2.605,-1.560
167.849,-40.642,6.454,-1.845,-4.507,-2.575,-1.489,-5.452,-3.013,-2.034
167.860,-38.500,26.304,-1.439,-4.816,-2.921,-1.914,-5.651,-3.340,-2.453
167.872,-38.671,30.415,-0.590,-5.126,-3.314,-2.326,-5.731,-3.700,-2.843
167.883,-34.906,6.912,-0.060,-5.338,-3.575,-2.709,-5.782,-3.913,-3.188
167.894,-30.787,11.620,0.646,-5.488,-3.785,-3.042,-5.737,-4.064,-3.470
167.904,-25.676,19.681,1.462,-5.578,-3.962,-3.320,-5.566,-4.169,-3.683
167.915,-21.124,25.974,1.843,-5.641,-4.028,-3.519,-5.552,-4.159,-3.810
167.925,-15.891,48.662,2.653,-5.596,-4.065,-3.671,-5.244,-4.109,-3.879
167.936,-9.632,15.672,2.485,-5.525,-3.987,-3.766,-5.118,-3.948,-3.890
167.947,-6.645,4.996,2.236,-5.544,-3.995,-3.826,-5.094,-3.877,-3.871
167.959,-3.375,7.420,2.104,-5.414,-3.859,-3.822,-4.918,-3.667,-3.792
167.970,6.452,0.795,1.909,-5.151,-3.575,-3.767,-4.646,-3.317,-3.665
167.981,10.188,-19.381,1.560,-4.960,-3.341,-3.637,-4.504,-3.024,-3.470
167.992,17.466,-31.997,1.406,-4.609,-2.952,-3.448,-4.195,-2.586,-3.222
168.003,22.269,1.027,1.472,-4.252,-2.584,-3.197,-3.824,-2.174,-2.918
168.014,29.162,7.757,1.649,-3.768,-2.110,-2.884,-3.285,-1.661,-2.554
168.025,39.229,-26.829,1.425,-3.078,-1.408,-2.461,-2.598,-0.931,-2.087
168.036,49.284,-32.079,1.423,-2.223,-0.543,-1.918,-1.754,-0.052,-1.509
168.047,57.487,-7.596,1.761,-1.322,0.328,-1.285,-0.787,0.827,-0.846
168.058,65.729,-31.003,0.853,-0.396,1.284,-0.570,0.052,1.770,-0.119
168.069,73.454,-52.233,-0.270,0.438,2.231,0.201,0.595,2.673,0.637
168.080,79.998,-2.001,-0.651,1.457,3.261,1.055,1.529,3.638,1.456
168.091,86.576,-18.660,-1.298,2.488,4.368,1.978,2.309,4.660,2.324
168.102,90.949,23.383,-1.142,3.560,5.411,2.931,3.353,5.600,3.207
168.114,91.879,19.864,-0.432,4.591,6.405,3.936,4.366,6.490,4.140
168.125,90.197,-4.810,-0.431,5.532,7.359,4.921,5.171,7.332,5.042
168.136,88.788,18.294,0.246,6.427,8.228,5.871,6.013,8.084,5.905
168.147,85.254,-5.286,0.307,7.233,9.026,6.799,6.719,8.762,6.741
168.158,81.922,-18.802,0.337,8.031,9.824,7.681,7.392,9.432,7.521
168.169,77.295,3.935,0.521,8.750,10.536,8.513,7.994,10.011,8.242
168.180,70.769,-16.511,0.422,9.334,11.117,9.274,8.446,10.453,8.885
168.191,65.252,-1.571,0.412,9.856,11.635,9.967,8.834,10.826,9.449
168.202,58.453,12.150,0.627,10.324,12.078,10.608,9.213,11.122,9.958
168.213,52.310,-6.268,0.467,10.732,12.480,11.168,9.486,11.375,10.382
168.224,47.047,-17.724,0.274,11.066,12.822,11.656,9.650,11.564,10.726
168.235,41.546,6.304,0.487,11.324,13.054,12.072,9.815,11.643,10.995
168.246,35.181,29.747,0.838,11.470,13.153,12.413,9.913,11.595,11.192
168.257,23.385,17.517,0.875,11.356,13.029,12.651,9.678,11.329,11.287
168.268,17.989,-17.997,0.484,11.309,13.020,12.801,9.402,11.180,11.293
168.279,9.059,-45.253,-0.123,11.135,12.892,12.886,8.984,10.908,11.228
168.290,3.886,-48.989,-1.017,10.922,12.746,12.881,8.479,10.614,11.067
168.301,-6.851,-37.274,-1.173,10.469,12.327,12.765,7.811,10.051,10.795
168.313,-14.562,-13.292,-0.719,10.103,11.951,12.574,7.338,9.541,10.454
168.324,-20.832,15.486,0.269,9.691,11.484,12.294,6.937,8.960,10.043
168.335,-30.991,29.320,1.365,9.104,10.834,11.932,6.398,8.218,9.570
168.346,-35.832,32.929,2.174,8.568,10.244,11.495,5.910,7.560,9.042
168.357,-44.203,26.857,2.414,7.886,9.551,11.005,5.195,6.815,8.476
168.368,-47.094,9.435,2.408,7.267,8.940,10.452,4.518,6.166,7.860
168.379,-48.887,-9.585,1.926,6.628,8.344,9.878,3.747,5.535,7.227
168.390,-49.637,-9.700,1.430,6.077,7.818,9.311,3.106,4.976,6.602
168.401,-44.987,5.600,1.447,5.645,7.381,8.743,2.658,4.510,5.983
168.412,-48.823,20.840,1.565,4.992,6.730,8.185,1.981,3.840,5.384
168.423,-45.421,17.948,1.361,4.462,6.237,7.619,1.362,3.336,4.784
168.434,-45.388,-5.660,0.619,3.808,5.665,7.064,0.521,2.753,4.197
168.445,-46.099,-13.515,-0.199,3.228,5.168,6.534,-0.243,2.240,3.632
168.456,-39.821,9.463,-0.274,2.912,4.873,6.026,-0.608,1.929,3.091
168.468,-40.230,17.553,-0.218,2.422,4.407,5.550,-1.149,1.453,2.589
168.479,-34.712,16.486,-0.275,2.180,4.186,5.127,-1.427,1.225,2.146
168.490,-24.738,7.182,-0.467,2.053,4.063,4.760,-1.553,1.098,1.764
168.501,-21.974,13.686,-0.349,1.891,3.887,4.475,-1.676,0.919,1.467
168.512,-14.853,34.821,0.286,1.962,3.907,4.263,-1.478,0.943,1.254
168.523,-6.295,21.685,0.512,2.034,3.953,4.111,-1.328,1.001,1.111
168.534,-2.413,2.853,0.364,2.071,3.986,4.041,-1.264,1.044,1.051
168.545,11.799,4.499,0.414,2.525,4.421,4.080,-0.759,1.484,1.098
168.556,16.030,21.868,1.048,2.788,4.627,4.201,-0.365,1.697,1.231
168.567,26.338,36.174,1.400,3.334,5.131,4.426,0.281,2.207,1.472
168.578,28.045,31.227,1.676,3.663,5.433,4.702,0.675,2.516,1.764
168.589,37.869,23.266,1.892,4.306,6.070,5.063,1.331,3.155,2.140
168.600,39.074,23.753,2.160,4.743,6.510,5.472,1.760,3.595,2.563
168.611,44.038,29.278,2.971,5.395,7.083,5.918,2.577,4.168,3.024
168.622,46.450,30.988,3.653,6.025,7.630,6.401,3.382,4.718,3.525
168.633,52.152,-0.166,3.913,6.728,8.304,6.936,4.140,5.394,4.080
168.645,51.539,-1.631,4.070,7.257,8.819,7.485,4.682,5.907,4.642
168.656,51.986,-7.396,4.046,7.780,9.349,8.026,5.170,6.428,5.190
168.667,50.104,-10.399,3.947,8.268,9.836,8.559,5.632,6.898,5.721
168.678,48.695,-5.043,4.036,8.724,10.272,9.062,6.099,7.313,6.216
168.689,46.724,31.888,4.684,9.249,10.719,9.558,6.751,7.736,6.702
168.700,40.618,33.860,5.238,9.563,10.961,10.000,7.184,7.959,7.135
168.711,38.742,23.800,5.534,9.978,11.335,10.418,7.648,8.316,7.546
168.722,32.699,15.978,5.449,10.151,11.510,10.777,7.777,8.473,7.892
168.733,26.900,12.797,5.359,10.313,11.682,11.081,7.874,8.622,8.179
168.744,20.792,19.552,5.404,10.343,11.722,11.303,7.843,8.638,8.379
168.755,17.343,36.534,5.660,10.409,11.779,11.471,7.889,8.674,8.527
168.767,10.922,45.170,5.884,10.313,11.667,11.575,7.793,8.544,8.611
168.778,5.306,34.068,5.779,10.232,11.600,11.632,7.648,8.460,8.648
168.789,-4.704,9.943,5.103,9.840,11.276,11.587,7.079,8.118,8.577
168.800,-8.176,-2.260,4.676,9.642,11.109,11.480,6.782,7.929,8.440
168.811,-14.161,-0.208,4.419,9.295,10.794,11.314,6.335,7.593,8.243
168.822,-19.424,13.269,4.366,8.882,10.393,11.073,5.874,7.175,7.973
168.833,-24.864,13.701,4.184,8.397,9.945,10.777,5.289,6.714,7.650
168.844,-33.326,-15.617,3.729,7.737,9.348,10.403,4.485,6.107,7.251
168.855,-38.938,-35.442,3.159,7.163,8.830,9.972,3.785,5.580,6.793
168.866,-43.817,-32.142,2.800,6.535,8.229,9.474,3.095,4.974,6.272
168.877,-45.285,-18.753,2.754,5.994,7.674,8.943,2.583,4.420,5.723
168.888,-46.764,-2.683,2.829,5.430,7.085,8.388,2.080,3.840,5.159
168.899,-50.512,-0.054,2.844,4.763,6.408,7.815,1.451,3.181,4.583
168.910,-52.796,-7.639,2.794,4.038,5.687,7.191,0.742,2.487,3.966
168.921,-56.990,-3.928,2.814,3.344,4.988,6.569,0.096,1.823,3.358
168.932,-60.773,11.293,3.128,2.599,4.201,5.893,-0.520,1.085,2.709
168.943,-66.860,23.989,3.569,1.790,3.326,5.176,-1.131,0.274,2.032
168.954,-66.108,20.065,3.925,1.119,2.600,4.430,-1.619,-0.374,1.341
168.965,-71.672,19.386,4.256,0.199,1.643,3.652,-2.380,-1.239,0.630
168.976,-69.269,23.487,4.722,-0.496,0.910,2.864,-2.903,-1.865,-0.075
