R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,20,50,5,50,5,50,175,0,0,0.995
sysTime,GPT1X,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R
111.592,-6.861,-1.493,-9.759,-8.175,-8.403,-5.816,-4.208
111.604,-2.505,-0.734,-9.520,-8.058,-8.382,-5.327,-4.091
111.615,1.267,0.384,-9.221,-7.910,-8.308,-4.716,-3.931
111.626,0.701,0.536,-9.147,-7.855,-8.224,-4.595,-3.857
111.638,-0.734,0.218,-9.102,-7.794,-8.132,-4.582,-3.784
111.650,-4.090,0.803,-9.059,-7.809,-8.075,-4.416,-3.780
111.662,-8.842,1.020,-9.142,-7.930,-8.069,-4.412,-3.875
111.674,-5.748,1.309,-9.053,-7.886,-8.072,-4.217,-3.800
111.686,1.404,1.108,-8.829,-7.652,-7.999,-4.005,-3.534
111.696,3.204,1.904,-8.621,-7.504,-7.896,-3.669,-3.364
111.708,1.418,1.911,-8.548,-7.412,-7.768,-3.623,-3.243
111.719,1.782,1.527,-8.471,-7.282,-7.651,-3.650,-3.090
111.731,-3.538,1.859,-8.492,-7.321,-7.567,-3.628,-3.106
111.743,-4.134,1.893,-8.457,-7.291,-7.519,-3.574,-3.051
111.755,-5.100,1.570,-8.458,-7.277,-7.480,-3.598,-3.015
111.767,-4.719,1.210,-8.427,-7.225,-7.441,-3.608,-2.947
111.779,-5.158,1.079,-8.414,-7.194,-7.408,-3.633,-2.904
111.791,-1.745,1.231,-8.313,-7.075,-7.358,-3.571,-2.773
111.803,-2.567,0.827,-8.362,-7.033,-7.291,-3.805,-2.722
111.814,-2.648,0.460,-8.429,-6.989,-7.237,-4.098,-2.677
111.826,-3.686,0.256,-8.520,-6.985,-7.194,-4.379,-2.677
111.837,-1.288,0.523,-8.414,-6.879,-7.139,-4.270,-2.578
111.848,4.765,0.564,-8.192,-6.643,-7.034,-4.079,-2.351
111.859,5.110,0.361,-8.067,-6.499,-6.898,-3.997,-2.219
111.870,7.917,-0.496,-7.934,-6.276,-6.746,-4.058,-2.022
111.880,13.292,-1.284,-7.734,-6.010,-6.577,-4.017,-1.797
111.890,16.219,-0.681,-7.404,-5.723,-6.357,-3.630,-1.554
111.900,18.862,-0.269,-7.061,-5.416,-6.108,-3.241,-1.288
111.911,19.725,-1.378,-6.858,-5.126,-5.845,-3.249,-1.050
111.921,25.571,-2.446,-6.525,-4.709,-5.560,-3.142,-0.708
111.931,29.139,-1.785,-6.117,-4.343,-5.243,-2.708,-0.422
111.941,29.527,-1.177,-5.752,-4.012,-4.904,-2.328,-0.160
111.951,34.953,-2.132,-5.372,-3.544,-4.540,-2.194,0.224
111.961,36.182,-1.886,-4.979,-3.178,-4.157,-1.818,0.496
111.971,35.833,-1.289,-4.556,-2.813,-3.755,-1.349,0.776
111.981,37.367,-2.086,-4.203,-2.382,-3.353,-1.235,1.109
111.991,35.952,-2.039,-3.793,-1.983,-2.943,-0.892,1.400
112.001,36.753,-1.628,-3.340,-1.566,-2.541,-0.455,1.710
112.011,34.982,-2.237,-3.055,-1.221,-2.156,-0.389,1.941
112.022,33.740,-3.152,-2.819,-0.899,-1.798,-0.441,2.132
112.032,31.698,-3.197,-2.531,-0.616,-1.469,-0.253,2.278
112.042,32.761,-3.008,-2.166,-0.278,-1.142,0.046,2.479
112.054,30.521,-3.179,-1.836,0.046,-0.760,0.264,2.660
112.065,28.209,-3.661,-1.575,0.328,-0.414,0.355,2.792
112.077,24.943,-4.345,-1.362,0.571,-0.102,0.367,2.875
112.089,24.405,-4.927,-1.122,0.860,0.181,0.360,2.994
112.099,22.737,-5.950,-1.013,1.061,0.402,0.147,3.044
112.111,22.520,-6.302,-0.859,1.273,0.635,0.025,3.066
112.123,27.353,-5.990,-0.491,1.639,0.901,0.239,3.243
112.135,30.748,-5.954,-0.131,2.018,1.209,0.399,3.431
112.146,30.418,-6.116,0.176,2.344,1.535,0.507,3.560
112.158,33.921,-6.571,0.552,2.759,1.873,0.631,3.771
112.170,38.749,-7.237,0.991,3.257,2.255,0.772,4.053
112.182,44.612,-7.091,1.579,3.830,2.695,1.202,4.402
112.194,52.919,-7.529,2.237,4.546,3.214,1.545,4.884
112.206,63.984,-8.123,3.048,5.414,3.834,2.033,5.502
112.218,73.728,-8.003,4.079,6.417,4.595,2.899,6.242
112.230,78.244,-7.639,5.032,7.307,5.396,3.754,6.865
112.241,80.022,-7.581,5.919,8.151,6.216,4.492,7.441
112.253,84.938,-7.165,7.007,9.147,7.101,5.520,8.163
112.265,91.146,-7.121,8.136,10.244,8.054,6.456,8.975
112.277,96.442,-6.964,9.278,11.343,9.052,7.413,9.782
112.289,103.964,-5.920,10.659,12.619,10.147,8.730,10.764
112.301,100.428,-5.544,11.726,13.641,11.252,9.607,11.493
112.313,102.313,-4.811,12.883,14.732,12.337,10.615,12.297
112.323,102.215,-4.741,13.821,15.650,13.271,11.361,12.982
112.335,102.761,-4.537,14.918,16.716,14.351,12.224,13.746
112.347,101.602,-4.442,15.982,17.763,15.429,13.010,14.484
112.359,97.992,-4.342,16.942,18.701,16.468,13.697,15.105
112.371,99.168,-3.850,18.026,19.728,17.486,14.574,15.815
112.383,97.086,-3.894,18.984,20.705,18.508,15.166,16.467
112.395,93.818,-3.525,19.835,21.556,19.463,15.689,16.994
112.406,91.661,-3.896,20.624,22.397,20.368,16.040,17.505
112.417,92.421,-4.381,21.430,23.233,21.192,16.440,18.003
112.429,87.819,-4.383,22.130,23.896,21.988,16.869,18.323
112.440,82.950,-3.545,22.849,24.526,22.730,17.428,18.615
112.451,79.906,-2.834,23.511,25.125,23.415,17.881,18.887
112.462,72.456,-2.811,23.918,25.557,24.033,17.904,18.999
112.473,70.661,-3.399,24.420,26.110,24.647,17.969,19.226
112.485,65.544,-3.557,24.907,26.581,25.237,18.152,19.368
112.497,53.215,-4.489,24.981,26.723,25.687,17.747,19.175
112.509,50.249,-4.947,25.252,27.021,26.056,17.620,19.134
112.521,41.578,-5.191,25.291,27.087,26.337,17.264,18.859
112.531,40.019,-4.855,25.466,27.227,26.535,17.243,18.733
112.543,39.484,-4.549,25.697,27.428,26.752,17.210,18.612
112.555,37.491,-3.759,25.893,27.562,26.945,17.221,18.439
112.567,38.229,-3.299,26.164,27.790,27.145,17.277,18.374
112.579,36.241,-3.055,26.333,27.942,27.337,17.191,18.243
112.591,34.872,-2.684,26.494,28.082,27.505,17.114,18.116
112.603,31.473,-2.733,26.578,28.172,27.652,16.914,17.945
112.615,20.821,-2.620,26.388,27.972,27.702,16.483,17.493
112.627,12.053,-2.928,26.096,27.705,27.635,15.887,16.984
112.637,5.792,-3.599,25.759,27.428,27.509,15.232,16.518
112.648,0.083,-3.384,25.399,27.064,27.280,14.650,15.931
112.660,-4.234,-4.165,24.943,26.703,27.003,13.778,15.351
112.672,0.176,-4.433,24.688,26.513,26.712,13.177,14.944
112.684,0.037,-4.333,24.389,26.226,26.438,12.648,14.450
112.696,0.932,-4.392,24.150,25.991,26.179,12.207,14.017
112.708,-0.851,-4.236,23.858,25.677,25.911,11.780,13.517
112.720,-5.482,-3.925,23.489,25.267,25.607,11.325,12.937
112.732,-12.203,-3.773,22.978,24.729,25.234,10.715,12.246
112.742,-13.837,-3.332,22.655,24.352,24.896,10.390,11.761
112.754,-13.949,-3.068,22.253,23.904,24.471,9.957,11.195
112.766,-13.866,-2.771,21.907,23.496,24.060,9.626,10.684
112.777,-12.455,-2.332,21.628,23.139,23.664,9.406,10.241
112.789,-6.348,-1.971,21.477,22.917,23.312,9.306,9.947
112.801,-0.991,-1.642,21.382,22.780,23.043,9.210,9.746
112.813,6.162,-1.296,21.386,22.759,22.850,9.188,9.669
112.825,5.965,-1.144,21.242,22.615,22.704,8.975,9.476
112.837,8.165,-0.882,21.160,22.542,22.574,8.809,9.361
112.849,3.516,-0.129,20.952,22.286,22.424,8.649,9.076
112.859,4.483,-0.476,20.756,22.140,22.277,8.322,8.918
112.871,10.612,-0.525,20.773,22.168,22.151,8.275,8.923
112.883,17.365,-0.882,20.876,22.309,22.114,8.259,9.037
112.894,22.119,-0.664,21.020,22.419,22.121,8.430,9.122
112.906,32.707,-0.885,21.357,22.773,22.227,8.686,9.445
112.917,32.051,-0.917,21.494,22.901,22.364,8.790,9.540
112.929,33.970,-0.672,21.699,23.089,22.524,8.986,9.700
112.941,28.961,-0.962,21.724,23.130,22.677,8.931,9.712
112.953,25.491,-0.785,21.713,23.103,22.758,8.910,9.660
112.964,25.167,-0.545,21.727,23.129,22.807,8.859,9.662
112.975,28.743,-0.114,21.890,23.278,22.880,9.014,9.794
112.987,35.525,0.206,22.167,23.543,23.021,9.290,10.048
112.999,41.394,0.569,22.531,23.898,23.254,9.643,10.393
113.011,36.348,0.497,22.646,24.022,23.490,9.710,10.503
113.023,30.942,0.220,22.650,24.050,23.655,9.633,10.515
113.035,28.897,0.380,22.738,24.126,23.778,9.714,10.575
113.045,26.252,0.509,22.790,24.161,23.870,9.777,10.598
113.055,20.730,1.077,22.748,24.064,23.924,9.832,10.498
113.067,13.326,1.631,22.616,23.876,23.896,9.794,10.313
113.077,6.455,1.461,22.330,23.605,23.774,9.466,10.046
113.087,-4.356,1.725,21.943,23.181,23.566,9.142,9.633
113.097,-14.074,2.319,21.495,22.667,23.259,8.835,9.147
113.107,-23.155,2.092,20.888,22.075,22.853,8.214,8.595
113.118,-35.956,1.863,20.076,21.268,22.319,7.421,7.839
113.130,-51.184,1.767,18.945,20.135,21.561,6.345,6.781
113.140,-61.919,1.942,17.934,19.110,20.801,5.415,5.827
113.151,-72.573,2.633,16.823,17.967,19.935,4.443,4.777
113.161,-87.812,2.783,15.452,16.587,18.926,3.183,3.509
113.172,-99.704,2.619,13.898,15.075,17.744,1.662,2.128
113.183,-109.094,2.158,12.415,13.650,16.524,0.190,0.847
113.193,-122.331,2.537,10.754,11.973,15.174,-1.289,-0.664
113.203,-136.157,3.495,8.989,10.183,13.742,-2.827,-2.264
113.215,-149.963,3.633,6.776,8.021,11.871,-4.889,-4.160
113.225,-158.451,3.259,4.885,6.182,10.219,-6.658,-5.759
113.237,-170.167,3.199,2.559,3.867,8.143,-8.698,-7.758
113.249,-176.439,2.889,0.267,1.592,5.984,-10.690,-9.689
113.261,-184.025,2.957,-2.047,-0.745,3.771,-12.594,-11.655
113.272,-193.220,3.334,-4.229,-2.962,1.764,-14.384,-13.540
113.282,-201.412,3.674,-6.468,-5.229,-0.314,-16.218,-15.447
113.292,-201.772,3.480,-8.572,-7.303,-2.402,-18.010,-17.141
113.303,-205.324,2.960,-10.763,-9.433,-4.494,-19.936,-18.875
113.313,-210.022,3.077,-12.971,-11.648,-6.623,-21.722,-20.674
113.323,-213.604,3.592,-15.175,-13.893,-8.810,-23.407,-22.478
113.334,-211.743,4.049,-17.268,-16.023,-11.020,-24.970,-24.139
113.345,-210.006,4.964,-19.353,-18.168,-13.213,-26.450,-25.789
113.355,-209.846,5.201,-21.425,-20.242,-15.314,-28.014,-27.345
113.367,-204.814,5.408,-23.589,-22.416,-17.646,-29.509,-28.857
113.379,-194.996,5.551,-25.489,-24.347,-19.856,-30.681,-30.105
113.389,-189.462,5.553,-27.168,-26.017,-21.686,-31.831,-31.212
113.401,-172.792,5.887,-28.684,-27.548,-23.658,-32.618,-32.031
113.412,-158.740,6.445,-29.866,-28.774,-25.219,-33.145,-32.673
113.422,-147.109,6.561,-30.918,-29.832,-26.608,-33.613,-33.142
113.432,-135.887,6.598,-31.852,-30.761,-27.862,-33.984,-33.481
113.443,-127.362,6.704,-32.747,-31.677,-29.035,-34.263,-33.808
113.453,-113.248,6.829,-33.384,-32.303,-30.054,-34.351,-33.849
113.464,-106.523,6.988,-34.123,-33.063,-30.978,-34.479,-34.024
113.474,-97.677,6.685,-34.745,-33.654,-31.804,-34.595,-34.036
113.484,-93.058,6.205,-35.390,-34.229,-32.541,-34.823,-34.042
113.495,-81.836,5.027,-35.968,-34.642,-33.220,-35.178,-33.903
113.505,-69.894,4.516,-36.235,-34.859,-33.766,-35.009,-33.587
113.515,-65.457,4.554,-36.570,-35.215,-34.238,-34.779,-33.418
113.526,-56.438,4.474,-36.713,-35.347,-34.623,-34.428,-33.035
113.536,-50.981,3.940,-36.926,-35.487,-34.929,-34.284,-32.675
113.546,-48.536,4.506,-37.112,-35.723,-35.215,-33.874,-32.419
113.557,-41.487,4.986,-37.065,-35.740,-35.423,-33.215,-31.944
113.567,-34.360,5.112,-36.998,-35.666,-35.551,-32.681,-31.390
113.577,-28.487,5.076,-36.972,-35.627,-35.633,-32.211,-30.881
113.588,-24.214,4.652,-36.925,-35.523,-35.647,-31.819,-30.322
113.598,-16.327,3.859,-36.694,-35.237,-35.592,-31.259,-29.603
113.608,-8.779,3.696,-36.413,-34.937,-35.478,-30.595,-28.888
113.619,0.649,3.341,-35.988,-34.487,-35.274,-29.813,-28.041
113.629,8.941,2.960,-35.499,-33.964,-34.971,-29.007,-27.140
113.639,12.809,3.429,-35.010,-33.548,-34.625,-28.007,-26.360
113.651,19.048,3.236,-34.427,-32.938,-34.136,-27.031,-25.313
113.663,24.017,2.766,-33.825,-32.278,-33.580,-26.128,-24.244
113.675,34.408,2.166,-33.038,-31.397,-32.941,-25.135,-22.990
113.687,41.287,2.223,-32.127,-30.469,-32.192,-23.900,-21.721
113.699,40.657,1.726,-31.448,-29.730,-31.431,-23.007,-20.672
113.709,40.979,0.714,-30.913,-29.106,-30.814,-22.399,-19.819
113.721,48.163,0.137,-30.029,-28.175,-30.038,-21.328,-18.638
113.733,56.548,-0.867,-29.030,-27.099,-29.166,-20.239,-17.348
113.745,64.853,-1.134,-27.856,-25.912,-28.196,-18.878,-15.983
113.755,77.919,-1.461,-26.626,-24.661,-27.213,-17.512,-14.585
113.765,87.346,-1.552,-25.389,-23.439,-26.166,-16.097,-13.242
113.776,100.967,-1.644,-23.974,-22.011,-24.988,-14.586,-11.718
113.787,109.367,-1.808,-22.400,-20.422,-23.576,-12.945,-10.064
113.799,112.694,-1.989,-20.884,-18.899,-22.107,-11.379,-8.508
113.810,123.609,-2.101,-19.112,-17.139,-20.577,-9.555,-6.747
113.822,132.855,-1.925,-17.258,-15.305,-18.943,-7.663,-4.942
113.834,136.758,-1.878,-15.414,-13.476,-17.177,-5.820,-3.167
113.844,137.811,-1.698,-13.859,-11.942,-15.662,-4.267,-1.697
113.855,141.226,-1.228,-12.241,-10.372,-14.143,-2.616,-0.205
113.865,140.152,-0.722,-10.704,-8.885,-12.612,-1.058,1.190
113.875,142.280,-0.575,-9.132,-7.323,-11.074,0.437,2.646
113.886,140.480,-0.486,-7.671,-5.863,-9.548,1.789,3.982
113.896,138.701,-0.574,-6.277,-4.458,-8.051,3.036,5.247
113.906,135.862,-1.435,-4.991,-3.090,-6.621,4.015,6.453
113.918,127.243,-1.559,-3.661,-1.742,-5.022,5.105,7.577
113.930,117.506,-1.714,-2.501,-0.558,-3.590,5.998,8.517
113.941,107.207,-2.001,-1.473,0.489,-2.299,6.747,9.306
113.952,96.294,-2.277,-0.625,1.344,-1.191,7.332,9.890
113.963,95.894,-2.769,0.377,2.360,-0.159,8.045,10.619
113.974,89.392,-3.012,1.255,3.223,0.838,8.675,11.185
113.985,78.041,-3.406,1.879,3.842,1.718,9.020,11.498
113.996,72.910,-3.784,2.543,4.511,2.510,9.376,11.850
114.007,61.411,-4.084,2.961,4.934,3.192,9.478,11.950
114.018,48.978,-4.540,3.152,5.172,3.716,9.270,11.861
114.029,48.045,-5.128,3.506,5.590,4.166,9.187,11.943
114.040,35.277,-5.630,3.575,5.699,4.540,8.866,11.715
114.051,21.688,-5.979,3.459,5.593,4.749,8.423,11.276
114.062,18.458,-6.121,3.533,5.650,4.872,8.225,11.005
114.073,7.995,-6.241,3.401,5.496,4.923,7.839,10.531
114.084,0.071,-6.312,3.197,5.265,4.865,7.399,9.990
114.095,-1.667,-6.255,3.066,5.111,4.762,7.033,9.538
114.106,-4.072,-5.960,2.903,4.934,4.635,6.629,9.076
114.118,-3.468,-6.206,2.767,4.841,4.510,6.148,8.704
114.129,-6.279,-6.306,2.530,4.624,4.359,5.619,8.215
114.140,-9.673,-6.326,2.243,4.345,4.169,5.076,7.675
114.151,-19.003,-6.315,1.764,3.866,3.909,4.370,6.949
114.162,-27.879,-6.598,1.162,3.296,3.546,3.487,6.142
114.172,-32.357,-6.693,0.634,2.760,3.130,2.773,5.384
114.182,-39.337,-6.298,0.091,2.167,2.679,2.143,4.587
114.192,-43.370,-5.254,-0.363,1.590,2.187,1.766,3.834
114.202,-44.365,-4.483,-0.857,1.014,1.666,1.294,3.109
114.213,-52.298,-4.476,-1.495,0.335,1.120,0.612,2.302
114.223,-48.515,-4.728,-1.982,-0.148,0.559,-0.002,1.701
114.233,-51.047,-4.825,-2.576,-0.762,-0.003,-0.659,0.982
114.243,-49.572,-4.566,-3.071,-1.280,-0.558,-1.203,0.371
114.253,-47.129,-3.343,-3.388,-1.731,-1.064,-1.327,-0.151
114.263,-51.135,-2.055,-3.924,-2.384,-1.598,-1.683,-0.843
114.273,-43.685,-2.638,-4.270,-2.722,-2.082,-2.090,-1.211
114.283,-40.266,-3.963,-4.737,-3.103,-2.529,-2.783,-1.630
114.293,-36.126,-4.130,-5.003,-3.398,-2.929,-3.043,-1.967
114.304,-28.276,-3.664,-5.104,-3.570,-3.271,-3.047,-2.170
114.314,-26.791,-3.331,-5.304,-3.824,-3.555,-3.178,-2.447
114.324,-23.748,-3.365,-5.477,-3.996,-3.807,-3.386,-2.635
114.334,-17.818,-3.200,-5.555,-4.084,-4.014,-3.477,-2.735
114.344,-19.436,-2.256,-5.685,-4.301,-4.200,-3.447,-2.952
114.354,-8.667,-1.090,-5.507,-4.204,-4.323,-3.111,-2.836
114.364,-13.189,-0.990,-5.696,-4.415,-4.426,-3.255,-3.019
114.374,-5.436,-2.298,-5.732,-4.334,-4.501,-3.539,-2.921
114.384,3.022,-2.844,-5.589,-4.173,-4.503,-3.454,-2.760
114.395,7.347,-2.363,-5.398,-4.003,-4.429,-3.238,-2.591
114.405,11.742,-2.064,-5.222,-3.852,-4.330,-3.029,-2.437
114.415,19.089,-1.253,-4.855,-3.533,-4.157,-2.578,-2.112
114.425,21.607,-0.594,-4.528,-3.253,-3.927,-2.165,-1.820
114.435,27.638,-0.239,-4.153,-2.877,-3.662,-1.806,-1.432
114.445,34.009,-0.058,-3.668,-2.368,-3.307,-1.386,-0.914
114.455,34.511,-0.744,-3.386,-2.022,-2.951,-1.258,-0.570
114.466,37.064,-1.585,-3.047,-1.608,-2.586,-1.113,-0.178
114.476,40.070,-1.348,-2.527,-1.114,-2.174,-0.584,0.285
114.486,41.187,-1.468,-2.133,-0.730,-1.773,-0.218,0.633
114.496,45.336,-0.988,-1.574,-0.201,-1.333,0.347,1.123
114.506,45.426,0.034,-1.020,0.274,-0.863,1.014,1.566
114.516,46.230,0.760,-0.593,0.683,-0.416,1.428,1.946
114.526,47.084,0.410,-0.141,1.197,0.062,1.698,2.428
114.536,41.753,-0.238,0.137,1.561,0.509,1.739,2.742
114.546,46.661,-0.932,0.620,2.098,0.941,2.033,3.216
114.557,46.450,-1.124,1.036,2.534,1.388,2.322,3.575
114.567,42.406,-0.786,1.395,2.851,1.803,2.682,3.813
114.577,42.162,-0.688,1.822,3.281,2.222,3.013,4.161
114.587,40.672,-0.125,2.202,3.624,2.604,3.381,4.423
114.597,38.904,0.685,2.542,3.940,2.975,3.690,4.669
114.607,33.692,0.378,2.741,4.188,3.312,3.704,4.843
114.617,35.744,-0.148,3.073,4.568,3.639,3.846,5.140
114.627,31.370,0.198,3.293,4.747,3.931,4.061,5.233
114.637,28.520,0.825,3.546,4.932,4.193,4.370,5.342
114.647,23.586,0.694,3.636,5.019,4.406,4.382,5.354
114.657,14.807,0.412,3.582,4.990,4.558,4.188,5.248
114.668,10.045,0.159,3.564,4.971,4.639,4.082,5.151
114.678,3.049,-0.082,3.426,4.848,4.663,3.826,4.950
114.688,-2.637,-0.014,3.246,4.667,4.613,3.565,4.695
114.698,-11.520,0.329,2.983,4.381,4.497,3.278,4.344
114.708,-16.757,0.665,2.746,4.119,4.323,3.032,4.029
114.718,-19.980,0.176,2.409,3.825,4.097,2.547,3.685
114.728,-23.013,-0.890,2.011,3.506,3.835,1.915,3.310
114.738,-25.681,-0.218,1.684,3.153,3.541,1.592,2.908
114.748,-31.075,1.551,1.403,2.762,3.239,1.523,2.497
114.758,-31.726,1.737,1.110,2.447,2.915,1.265,2.182
114.769,-31.341,0.567,0.659,2.116,2.571,0.543,1.848
114.779,-31.541,0.504,0.326,1.767,2.226,0.234,1.491
114.789,-31.419,0.796,0.053,1.437,1.896,0.075,1.163
114.799,-34.984,0.869,-0.335,1.026,1.549,-0.262,0.762
114.809,-33.950,0.730,-0.700,0.670,1.189,-0.642,0.420
114.819,-36.074,0.033,-1.184,0.236,0.812,-1.225,0.001
114.829,-39.997,-0.509,-1.668,-0.210,0.417,-1.783,-0.433
114.839,-37.682,0.084,-1.963,-0.554,0.015,-1.959,-0.757
114.849,-37.836,1.181,-2.245,-0.940,-0.363,-1.980,-1.102
114.859,-38.045,1.076,-2.680,-1.361,-0.755,-2.404,-1.471
114.870,-40.030,1.093,-3.076,-1.752,-1.131,-2.766,-1.806
114.880,-36.843,0.528,-3.439,-2.066,-1.523,-3.184,-2.057
114.891,-35.904,-0.259,-3.908,-2.413,-1.898,-3.863,-2.344
114.902,-33.021,-0.998,-4.298,-2.693,-2.258,-4.446,-2.579
114.913,-28.439,-1.824,-4.633,-2.952,-2.588,-4.900,-2.798
114.923,-25.061,-1.855,-4.917,-3.207,-2.884,-5.196,-3.019
114.934,-19.777,-1.213,-5.011,-3.350,-3.124,-5.125,-3.118
114.945,-16.358,-0.842,-5.103,-3.477,-3.300,-5.074,-3.189
114.955,-11.356,-0.816,-5.131,-3.513,-3.429,-5.016,-3.166
114.966,-7.664,-0.447,-5.130,-3.522,-3.511,-4.924,-3.113
114.977,-1.427,0.745,-4.930,-3.419,-3.536,-4.432,-2.940
114.988,-0.829,2.187,-4.820,-3.424,-3.513,-3.970,-2.843
114.999,2.904,2.910,-4.657,-3.319,-3.459,-3.575,-2.628
115.009,6.791,3.078,-4.423,-3.105,-3.340,-3.198,-2.301
115.020,11.579,2.681,-4.210,-2.843,-3.185,-3.007,-1.941
115.032,16.333,2.541,-3.921,-2.529,-2.973,-2.699,-1.546
115.043,25.384,2.584,-3.470,-2.050,-2.703,-2.255,-1.004
115.054,29.518,2.552,-3.061,-1.635,-2.373,-1.810,-0.536
115.064,29.591,2.010,-2.665,-1.233,-2.014,-1.392,-0.096
115.075,36.195,1.180,-2.182,-0.705,-1.630,-0.992,0.450
115.086,37.614,0.466,-1.777,-0.253,-1.215,-0.697,0.901
115.097,41.454,0.330,-1.219,0.285,-0.766,-0.109,1.424
115.108,45.496,0.401,-0.648,0.837,-0.289,0.477,1.950
115.119,44.005,0.302,-0.196,1.295,0.203,0.884,2.373
115.130,40.242,-0.237,0.134,1.683,0.673,1.042,2.716
115.141,37.586,-0.771,0.367,1.991,1.048,1.064,2.976
115.151,37.602,-0.431,0.732,2.350,1.419,1.399,3.285
115.161,34.951,0.303,1.054,2.641,1.782,1.749,3.529
115.172,31.781,0.205,1.218,2.841,2.099,1.792,3.683
115.184,30.609,-0.003,1.544,3.176,2.454,2.040,3.949
115.194,29.399,-0.628,1.750,3.425,2.744,2.100,4.138
115.205,25.644,-1.846,1.865,3.604,3.004,2.011,4.243
115.216,23.795,-2.507,1.961,3.757,3.221,1.910,4.310
115.226,17.410,-1.494,2.049,3.778,3.406,2.076,4.251
115.237,12.640,-0.215,2.044,3.717,3.516,2.147,4.129
115.248,7.603,-0.111,2.000,3.667,3.594,2.071,4.025
115.258,4.440,-0.381,1.905,3.604,3.619,1.859,3.909
115.269,0.109,-0.783,1.760,3.479,3.607,1.628,3.730
115.279,-6.786,-1.084,1.499,3.239,3.537,1.275,3.434
115.290,-14.410,-0.891,1.137,2.853,3.373,0.927,3.000
115.301,-17.939,-0.709,0.873,2.556,3.164,0.704,2.661
115.311,-21.734,-0.366,0.568,2.205,2.920,0.472,2.278
115.322,-26.921,0.083,0.187,1.767,2.626,0.201,1.820
115.332,-30.904,0.064,-0.214,1.353,2.299,-0.184,1.394
115.343,-34.694,-0.122,-0.717,0.879,1.923,-0.758,0.913
115.354,-38.497,-0.080,-1.250,0.350,1.504,-1.293,0.384
115.364,-43.152,0.291,-1.778,-0.183,1.075,-1.798,-0.140
115.376,-45.017,0.445,-2.359,-0.759,0.532,-2.361,-0.693
115.388,-46.938,0.803,-2.915,-1.333,-0.015,-2.841,-1.231
115.400,-51.672,1.074,-3.601,-2.020,-0.602,-3.474,-1.869
115.410,-47.075,0.792,-4.026,-2.412,-1.105,-3.916,-2.214
115.420,-40.037,-0.262,-4.329,-2.654,-1.543,-4.308,-2.416
115.431,-31.601,-0.498,-4.536,-2.856,-1.941,-4.472,-2.572
115.442,-30.674,-0.473,-4.849,-3.137,-2.259,-4.801,-2.809
115.453,-25.599,0.267,-5.003,-3.309,-2.542,-4.852,-2.927
115.464,-22.598,0.701,-5.132,-3.469,-2.783,-4.845,-3.023
115.475,-16.674,0.478,-5.161,-3.516,-2.977,-4.763,-3.006
115.485,-10.650,0.048,-5.184,-3.532,-3.103,-4.729,-2.952
115.496,-7.478,-0.129,-5.227,-3.558,-3.178,-4.738,-2.916
115.508,-2.722,-0.333,-5.251,-3.538,-3.219,-4.787,-2.832
115.518,-0.446,0.556,-5.143,-3.501,-3.219,-4.468,-2.744
115.528,0.643,1.283,-5.053,-3.476,-3.194,-4.168,-2.650
115.538,3.700,0.333,-5.002,-3.359,-3.147,-4.201,-2.478
115.548,5.635,0.870,-4.836,-3.242,-3.072,-3.877,-2.309
115.558,8.611,1.753,-4.614,-3.110,-2.976,-3.399,-2.115
115.568,10.702,1.480,-4.456,-2.937,-2.854,-3.221,-1.882
115.578,14.462,0.973,-4.244,-2.687,-2.694,-3.045,-1.586
115.588,17.639,1.083,-3.995,-2.454,-2.513,-2.723,-1.314
115.598,19.916,0.804,-3.751,-2.195,-2.306,-2.484,-1.021
115.608,20.968,0.802,-3.486,-1.927,-2.074,-2.203,-0.729
115.618,23.718,1.308,-3.154,-1.630,-1.828,-1.772,-0.409
115.629,23.091,0.277,-3.032,-1.428,-1.592,-1.810,-0.192
115.639,24.143,-0.285,-2.813,-1.171,-1.352,-1.678,0.059
115.649,26.328,0.726,-2.432,-0.877,-1.089,-1.107,0.349
115.659,26.704,0.348,-2.172,-0.604,-0.818,-0.880,0.623
115.669,27.629,-0.461,-1.885,-0.253,-0.527,-0.753,0.951
115.679,28.638,0.707,-1.477,0.064,-0.236,-0.168,1.245
115.689,29.076,1.534,-1.093,0.388,0.069,0.332,1.562
115.699,29.501,0.807,-0.836,0.697,0.367,0.457,1.854
115.709,26.222,0.561,-0.626,0.932,0.647,0.581,2.062
115.719,23.730,0.749,-0.398,1.140,0.896,0.822,2.241
115.729,23.282,0.883,-0.125,1.388,1.138,1.115,2.458
115.739,21.638,1.212,0.091,1.553,1.357,1.412,2.595
115.749,21.600,0.943,0.287,1.741,1.563,1.588,2.752
115.760,19.151,0.861,0.394,1.820,1.736,1.714,2.797
115.770,16.188,1.357,0.551,1.903,1.893,1.994,2.849
115.780,13.436,1.190,0.660,2.003,2.034,2.077,2.920
